UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VI93,GRP,DISP,DAYDIS,TRT,BPEN,COND,BGRP,AGE,RMK,YRREC
94IN01074,1993636764,K6764,63,93,2,62,1,06,873,562463,271563,0,,,1,,2,148,158,2,,,,,C, 61,,1,1.0,,1994
94IN01075,1993636766,K6766,63,93,1,62,1,06,873,562463,271563,0,,,1,LBW,Y,160,184,0,,,,,C,,,,1.0,,1994
94IN01076,1993636770,K6770,63,93,1,00,1,05,751,0751,384663,0,,,1,HMD,Y,168,189,0,,,,,H,,,,1.0,,1994
94IN01077,1993636773,K6773,63,93,2,00,1,05,338,0338,390963,0,,,1,,2,170,164,1,,,,,H, 54,,1,1.0,,1994
94IN01078,1993636774,K6774,63,93,2,60,1,06,601,520563,573463,0,,,1,,2,178,168,2,,,,,M, 52,,1,1.0,,1994
94IN01079,1993636775,K6775,63,93,2,62,1,06,833,524763,529563,0,,,1,,5,90,120,1,,,,,C, 63,,1,1.0,,1994
94IN01080,1993636776,K6776,63,93,2,61,1,06,833,524763,529563,0,,,1,,5,118,150,1,,,,,C, 51,,1,1.0,,1994
94IN01081,1993636781,K6781,63,93,2,62,1,06,853,558163,431963,0,,,1,,1,157,155,2,,,,,C, 62,,1,1.0,ENTR,1994
94IN01082,1993636782,K6782,63,93,1,62,1,06,883,563263,520663,0,,,3,CTL,Y,159,186,0,,,93,0808,C,,,,1.0,PINK,1994
94IN01083,1993636783,K6783,63,93,1,62,1,06,903,551163,460363,0,,,1,CTL,Y,183,206,0,,,,,C,,,,1.0,,1994
94IN01084,1993636787,K6787,63,93,1,00,1,05,751,0751,328063,0,,,,,*,0,0,0,,,95,0111,H,,,,1.0,TO RIGBY MEAT,1994
94IN01085,1993636788,K6788,63,93,2,00,1,05,338,0338,190763,0,,,1,,5,127,149,1,,,,,H, 53,,1,1.0,,1994
94IN01086,1993636791,K6791,63,93,2,62,1,06,893,567563,510763,0,,,7,,2,162,0,0,,,97,0913,C,---,,,1.0,ENTR,1994
94IN01087,1993636795,K6795,63,93,2,62,1,06,823,544663,309863,0,,,1,,1,168,160,2,,,,,C, 52,,1,1.0,,1994
94IN01088,1993636796,K6796,63,93,1,00,1,05,338,0338,339163,0,,,1,HMD,Y,177,186,0,,,,,H,,,,1.0,,1994
94IN01089,1993636797,K6797,63,93,2,60,1,06,603,574963,560963,0,,,1,,5,114,154,1,,,,,M, 01,,1,1.0,,1994
94IN01090,1993636799,K6799,63,93,1,62,1,06,903,551163,228163,0,,,1,CTL,Y,159,185,0,,,,,C,,,,1.0,,1994
94IN01091,1993636800,K6800,63,93,1,60,1,06,604,531763,325063,0,,,3,M,Y,148,168,0,,,93,0808,M,,,,1.0,,1994
94IN01092,1993636801,K6801,63,93,1,60,1,06,604,531763,325063,0,,,2,138,Y,151,178,0,,,92,0922,M,,,,1.0,STUD,1994
94IN01093,1993636804,K6804,63,93,2,60,1,06,603,574963,214563,0,,,1,,5,112,142,1,,,,,M, 02,,1,1.0,,1994
94IN01094,1993636806,K6806,63,93,2,62,1,06,893,567563,536063,0,,,1,,5,115,141,1,,,,,C, 64,,1,1.0,,1994
94IN01095,1993636807,K6807,63,93,2,62,1,06,893,567563,536063,0,,,1,,2,151,141,2,,,,,C, 65,,1,1.0,BRN.EARS*2,1994
94IN01096,1993636808,K6808,63,93,2,00,1,05,751,0751,246463,0,,,1,,5,157,168,1,,,,,H, 52,,1,1.0,,1994
94IN01097,1993636810,K6810,63,93,1,60,1,06,602,560863,244063,0,,,2,134,Y,186,205,0,,,92,0922,M,,,,1.0,,1994
94IN01098,1993636811,K6811,63,93,1,62,1,06,873,562463,520163,0,,,1,CTL,Y,168,198,0,,,,,C,,,,1.0,,1994
94IN01099,1993636812,K6812,63,93,1,62,1,06,873,562463,520163,0,,,,,*,0,0,0,,,93,0321,C,,,,1.0,X R.EPI.,1994
94IN01100,1993636816,K6816,63,93,2,61,1,06,602,560863,460563,0,,,1,,2,159,143,2,,,,,M, 12,,1,1.0,,1994
94IN01101,1993636817,K6817,63,93,2,60,1,06,602,560863,460563,0,,,1,,5,130,157,1,,,,,M, 04,,1,1.0,,1994
94IN01102,1993636823,K6823,63,93,2,62,1,06,893,567563,522863,0,,,1,,1,147,145,2,,,,,C, 66,,1,1.0,,1994
94IN01103,1993636824,K6824,63,93,2,62,1,06,893,567563,522863,0,,,1,,2,147,141,2,,,,,C, 67,,1,1.0,,1994
94IN01104,1993636825,K6825,63,93,2,18,1,04, 42,1958TX,548463,7,,,1,35A,3,130,145,0,,,,,,LIS,,L,1.0,,1994
94IN01105,1993636827,K6827,63,93,2,60,1,06,604,531763,533163,0,,,1,,1,162,150,1,,,,,M, 03,,1,1.0,,1994
94IN01106,1993636831,K6831,63,93,2,60,1,06,602,560863,520363,0,,,1,,1,149,147,2,,,,,M, 53,,1,1.0,ENTR,1994
94IN01107,1993636832,K6832,63,93,1,60,1,06,602,560863,520363,0,,,1,ADG,Y,168,191,0,,,,,M,,,,1.0,,1994
94IN01108,1993636837,K6837,63,93,2,62,1,06,813,516263,449163,0,,,1,,5,106,139,1,,,,,C, 53,,1,1.0,,1994
94IN01109,1993636841,K6841,63,93,2,62,1,06,893,567563,398663,0,,,1,,1,130,138,2,,,,,C, 68,,1,1.0,,1994
94IN01110,1993636843,K6843,63,93,2,00,1,05,338,0338,426663,0,,,1,,1,175,157,1,,,,,H, 54,,1,1.0,,1994
94IN01111,1993636846,K6846,63,93,2,62,1,06,883,563263,509663,0,,,1,,2,170,163,1,,,,,C, 69,,1,1.0,TRAUMA?,1994
94IN01112,1993636847,K6847,63,93,2,60,1,06,604,531763,264863,0,,,1,,1,176,179,2,,,,,M, 01,,1,1.0,,1994
94IN01113,1993636848,K6848,63,93,2,61,1,06,604,531763,264863,0,,,1,,2,184,174,2,,,,,M, 11,,1,1.0,,1994
94IN01114,1993636849,K6849,63,93,2,61,1,06,883,563263,458963,0,,,1,,1,141,131,2,,,,,C, 13,,1,1.0,,1994
94IN01115,1993636851,K6851,63,93,1,62,1,06,883,563263,216163,0,,,1,CTL,Y,168,203,0,,,,,C,,,,1.0,,1994
94IN01116,1993636852,K6852,63,93,2,62,1,06,883,563263,216163,0,,,1,,2,175,161,2,,,,,C, 70,,1,1.0,,1994
94IN01117,1993636854,K6854,63,93,2,60,1,06,604,531763,342963,0,,,1,,5,146,155,1,,,,,M, 02,,1,1.0,,1994
94IN01118,1993636856,K6856,63,93,2,60,1,06,601,520563,567263,0,,,1,,5,150,179,1,,,,,M, 03,,1,1.0,,1994
94IN01119,1993636857,K6857,63,93,1,62,1,06,813,516263,577163,0,,,1,CTL,Y,163,189,0,,,,,C,,,,1.0,,1994
94IN01120,1993636859,K6859,63,93,2,62,1,06,843,537963,452263,0,,,1,,1,138,132,2,,,,,C, 71,,1,1.0,,1994
94IN01121,1993636861,K6861,63,93,2,60,1,06,603,574963,318163,0,,,1,,5,118,143,1,,,,,M, 04,,1,1.0,,1994
94IN01122,1993636862,K6862,63,93,2,60,1,06,603,574963,318163,0,,,1,,5,152,169,1,,,,,M, 54,,1,1.0,,1994
94IN01123,1993636863,K6863,63,93,1,60,1,06,601,520563,183063,0,,,3,M,Y,147,173,0,,,93,0808,M,,,,1.0,ENTR,1994
94IN01124,1993636864,K6864,63,93,1,60,1,06,601,520563,183063,0,,,2,135,Y,153,181,0,,,92,0922,M,,,,1.0,BLK.NOSE+EYES,1994
94IN01125,1993636866,K6866,63,93,1,60,1,06,604,531763,489163,0,,,2,131,Y,146,175,0,,,92,0922,M,,,,1.0,,1994
94IN01126,1993636867,K6867,63,93,2,60,1,06,604,531763,489163,0,,,1,,5,148,169,1,,,,,M, 01,,1,1.0,,1994
94IN01127,1993636868,K6868,63,93,1,00,1,05,338,0338,366063,0,,,1,HMD,Y,162,186,0,,,,,H,,,,1.0,,1994
94IN01128,1993636870,K6870,63,93,2,00,1,05,338,0338,366063,7,,,1,29A,3,104,142,0,,,,,H,LIS,,L,1.0,,1994
94IN01129,1993636876,K6876,63,93,1,62,1,06,903,551163,340363,0,,,,,*,0,0,0,,,93,0321,C,,,,1.0,X L.EPI.,1994
94IN01130,1993636877,K6877,63,93,2,60,1,06,602,560863,403963,0,,,1,,2,149,158,2,,,,,M, 02,,1,1.0,,1994
94IN01131,1993636879,K6879,63,93,2,61,1,06,602,560863,403963,0,,,1,,2,140,141,2,,,,,M, 14,,1,1.0,CHK L UDDER,1994
94IN01132,1993636881,K6881,63,93,2,60,1,06,604,531763,539963,0,,,1,,5,121,155,1,,,,,M, 03,,1,1.0,,1994
94IN01133,1993636882,K6882,63,93,2,61,1,06,604,531763,539963,0,,,1,,5,118,173,1,,,,,M, 52,,1,1.0,,1994
94IN01134,1993636883,K6883,63,93,1,60,1,06,602,560863,490763,0,,,1,ADG,Y,170,191,0,,,,,M,,,,1.0,,1994
94IN01135,1993636884,K6884,63,93,1,60,1,06,602,560863,490763,0,,,2,137,Y,176,186,0,,,92,0922,M,,,,1.0,,1994
94IN01136,1993636885,K6885,63,93,1,60,1,06,604,531763,247063,0,,,2,136,Y,177,204,0,,,92,0922,M,,,,1.0,,1994
94IN01137,1993636886,K6886,63,93,2,60,1,06,603,574963,574163,0,,,1,,5,151,169,1,,,,,M, 04,,1,1.0,,1994
94IN01138,1993636887,K6887,63,93,1,60,1,06,603,574963,521163,0,,,7,M,Y,173,0,0,,,97,0711,M,,,,1.0,,1994
94IN01139,1993636888,K6888,63,93,2,62,1,06,873,562463,508463,0,,,1,,5,127,150,1,,,,,C, 54,,1,1.0,,1994
94IN01140,1993636889,K6889,63,93,1,62,1,06,873,562463,508463,0,,,1,ADG,Y,180,209,0,,,,,C,,,,1.0,,1994
94IN01141,1993636890,K6890,63,93,2,62,1,06,873,562463,508463,0,,,1,,1,177,208,1,,,,,C, 60,,1,1.0,NICE,1994
94IN01142,1993636891,K6891,63,93,2,62,1,06,893,567563,219663,0,,,1,,5,97,132,1,,,,,C, 61,,1,1.0,,1994
94IN01143,1993636896,K6896,63,93,2,62,1,06,913,544763,511063,0,,,1,,1,129,135,1,,,,,C, 62,,1,1.0,,1994
94IN01144,1993636897,K6897,63,93,2,62,1,06,913,544763,511063,0,,,1,,1,137,133,2,,,,,C, 63,,1,1.0,,1994
94IN01145,1993636899,K6899,63,93,1,60,1,06,602,560863,477063,0,,,2,130,Y,164,185,0,,,92,0922,M,,,,1.0,,1994
94IN01146,1993636900,K6900,63,93,2,60,1,06,602,560863,525263,0,,,1,,1,152,172,2,,,,,M, 51,,1,1.0,ENTR,1994
94IN01147,1993636904,K6904,63,93,2,60,1,06,604,531763,191963,0,,,1,,2,168,169,1,,,,,M, 01,,1,1.0,R BLOODY MILK,1994
94IN01148,1993636906,K6906,63,93,2,62,1,06,853,558163,550863,0,,,1,,5,118,143,1,,,,,C, 51,,1,1.0,,1994
94IN01149,1993636911,K6911,63,93,2,62,1,06,913,544763,445363,0,,,1,,1,149,145,1,,,,,C, 65,,1,1.0,,1994
94IN01150,1993636914,K6914,63,93,2,60,1,06,604,531763,527463,0,,,1,,5,111,146,1,,,,,M, 02,,1,1.0,,1994
94IN01151,1993636915,K6915,63,93,2,60,1,06,602,560863,276063,0,,,1,,5,152,155,1,,,,,M, 01,,1,1.0,,1994
94IN01152,1993636916,K6916,63,93,1,62,1,06,883,563263,393663,0,,,3,CTL,Y,167,188,0,,,93,1017,C,,,,1.0,,1994
94IN01153,1993636917,K6917,63,93,2,62,1,06,883,563263,393663,0,,,1,,1,161,175,2,,,,,C, 64,,1,1.0,,1994
94IN01154,1993636918,K6918,63,93,1,62,1,06,813,516263,360463,0,,,7,CTL,*,0,0,0,,,95,0728,C,,,,1.0,MSGRAM 0517,1994
94IN01155,1993636919,K6919,63,93,2,61,1,06,813,516263,360463,0,,,1,,5,122,148,1,,,,,C, 11,,1,1.0,,1994
94IN01156,1993636920,K6920,63,93,1,60,1,06,603,574963,334063,0,,,1,ADG,Y,192,213,0,,,,,M,,,,1.0,,1994
94IN01157,1993636927,K6927,63,93,1,60,1,06,602,560863,530663,0,,,1,LBW,Y,164,194,0,,,,,M,,,,1.0,,1994
94IN01158,1993636928,K6928,63,93,2,61,1,06,602,560863,530663,0,,,1,,5,169,170,1,,,,,M, 12,,1,1.0,ENTR,1994
94IN01159,1993636929,K6929,63,93,2,60,1,06,601,520563,422963,0,,,1,,5,126,152,1,,,,,M, 03,,1,1.0,ENTR,1994
94IN01160,1993636934,K6934,63,93,2,60,1,06,602,560863,446763,0,,,1,,5,129,152,1,,,,,M, 52,,1,1.0,,1994
94IN01161,1993636935,K6935,63,93,1,62,1,06,873,562463,472763,0,,,3,ADG,Y,159,197,0,,,93,1031,C,,,,1.0,BROWN NOSE,1994
94IN01162,1993636937,K6937,63,93,2,60,1,06,601,520563,245763,0,,,1,,5,118,142,1,,,,,M, 04,,1,1.0,,1994
94IN01163,1993636938,K6938,63,93,2,60,1,06,601,520563,245763,0,,,1,,5,106,135,1,,,,,M, 02,,1,1.0,,1994
94IN01164,1993636939,K6939,63,93,2,62,1,06,873,562463,393163,0,,,1,,5,110,140,1,,,,,C, 66,,1,1.0,,1994
94IN01165,1993636940,K6940,63,93,1,62,1,06,823,544663,247663,0,,,6,CTL,Y,151,166,0,,,04,0803,C,,,,1.0,,1994
94IN01166,1993636941,K6941,63,93,2,62,1,06,863,561363,454663,0,,,1,,5,117,144,1,,,,,C, 67,,1,1.0,,1994
94IN01167,1993636943,K6943,63,93,1,60,1,06,602,560863,557263,0,,,3,M,Y,136,170,0,,,93,0808,M,,,,1.0,,1994
94IN01168,1993636944,K6944,63,93,2,62,1,06,903,551163,536963,0,,,1,,5,123,150,1,,,,,C, 52,,1,1.0,,1994
94IN01169,1993636945,K6945,63,93,1,60,1,06,603,574963,536263,0,,,3,M,Y,154,185,0,,,93,0808,M,,,,1.0,,1994
94IN01170,1993636946,K6946,63,93,1,60,1,06,601,520563,554563,0,,,7,M,Y,152,0,0,,,97,0711,M,,,,1.0,,1994
94IN01171,1993636947,K6947,63,93,1,62,1,06,833,524763,564363,0,,,1,CTL,Y,172,197,0,,,,,C,,,,1.0,,1994
94IN01172,1993636950,K6950,63,93,2,62,1,06,843,537963,255263,0,,,1,,5,121,133,1,,,,,C, 68,,1,1.0,,1994
94IN01173,1993636951,K6951,63,93,1,62,1,06,843,537963,255263,0,,,1,LBW,Y,164,193,0,,,,,C,,,,1.0,,1994
94IN01174,1993636952,K6952,63,93,2,60,1,06,604,531763,309663,0,,,1,,5,104,136,1,,,,,M, 03,,1,1.0,,1994
94IN01175,1993636955,K6955,63,93,2,62,1,06,813,516263,499563,0,,,1,,2,163,151,1,,,,,C, 69,,1,1.0,,1994
94IN01176,1993636956,K6956,63,93,2,62,1,06,813,516263,499563,0,,,1,,5,124,129,1,,,,,C, 70,,1,1.0,,1994
94IN01177,1993636957,K6957,63,93,2,60,1,06,601,520563,501163,0,,,1,,5,129,156,1,,,,,M, 04,,1,1.0,,1994
94IN01178,1993636958,K6958,63,93,2,61,1,06,601,520563,501163,0,,,1,,5,166,175,1,,,,,M, 13,,1,1.0,,1994
94IN01179,1993636959,K6959,63,93,2,00,1,05,751,2010,336863,0,,,1,,2,122,124,1,B,,,,H, 51,,1,1.0,,1994
94IN01180,1993636960,K6960,63,93,2,00,1,05,751,2010,336863,0,,,,,*,0,0,0,B,,19,0405,H,---,,,1.0,,1994
94IN01181,1993636961,K6961,63,93,1,62,1,06,863,561363,257063,0,,,6,CTL,Y,152,176,0,,,04,0803,C,,,,1.0,,1994
94IN01182,1993636962,K6962,63,93,2,62,1,06,863,561363,257063,0,,,1,,5,142,167,1,,,,,C, 71,,1,1.0,,1994
94IN01183,1993636964,K6964,63,93,2,60,1,06,601,520563,484263,0,,,1,,2,170,152,1,,,,,M, 53,,1,1.0,R BLOODY MILK,1994
94IN01184,1993636966,K6966,63,93,2,62,1,06,903,551163,292463,0,,,1,,5,132,168,1,,,,,C, 53,,1,1.0,,1994
94IN01185,1993636971,K6971,63,93,1,62,1,06,913,544763,461163,0,,,1,CTL,Y,165,186,0,,,,,C,,,,1.0,,1994
94IN01186,1993636972,K6972,63,93,1,00,1,05,338,2009,564463,0,,,1,HMD,Y,166,178,0,,,,,H,,,,1.0,,1994
94IN01187,1993636973,K6973,63,93,1,00,1,05,338,2009,564463,0,,,,,*,0,0,0,,,95,0111,H,,,,1.0,TO RIGBY MEAT,1994
94IN01188,1993636975,K6975,63,93,1,62,1,06,c.1,520463,619263,0,,,1,CTL,Y,143,159,0,,,,,C,,,,1.0,,1994
94IN01189,1993636980,K6980,63,93,2,00,1,05,338,2009,260263,0,,,1,,1,125,133,1,B,,,,H, 52,,1,1.0,DYSTOCIA 94,1994
94IN01190,1993636983,K6983,63,93,1,60,1,06,c.3,557163,638363,0,,,1,ADG,Y,169,189,0,,,,,M,,,,1.0,,1994
94IN01191,1993636984,K6984,63,93,2,60,1,06,c.3,557163,630563,0,,,1,,5,128,159,1,,,,,M, 01,,1,1.0,,1994
94IN01192,1993636985,K6985,63,93,2,61,1,06,c.1,520463,600663,0,,,1,,2,135,135,2,,,,,C, 14,,1,1.0,,1994
94IN01193,1993636986,K6986,63,93,2,60,1,06,c.3,557163,604663,0,,,1,,5,128,154,1,,,,,M, 02,,1,1.0,,1994
94IN01194,1993636989,K6989,63,93,1,00,1,05,201,2009,368863,0,,,2,152,Y,152,169,0,,,92,0922,H,,,,1.0,,1994
94IN01195,1993636990,K6990,63,93,2,00,1,05,201,2009,368863,0,,,1,,2,154,143,2,B,,,,H, 51,,1,1.0,,1994
94IN01196,1993636991,K6991,63,93,2,62,1,06,803,516063,526063,0,,,1,,5,118,149,1,,,,,C, 60,,1,1.0,?LATE-155DAY,1994
94IN01197,1993636992,K6992,63,93,2,60,1,06,c.3,557163,612863,0,,,1,,5,92,118,1,,,,,M, 03,,1,1.0,,1994
94IN01198,1993636993,K6993,63,93,2,60,1,06,c.3,557163,612863,0,,,1,,5,115,149,1,,,,,M, 01,,1,1.0,,1994
94IN01199,1993636994,K6994,63,93,2,00,1,05,201,2010,546463,0,,,1,,1,148,149,1,B,,,,H, 52,,1,1.0,,1994
94IN01200,1993636996,K6996,63,93,2,62,1,06,c.1,520463,629063,0,,,1,,5,105,132,1,,,,,C, 62,,1,1.0,,1994
94IN01201,1993636999,K6999,63,93,2,60,1,06,c.2,531763,597263,0,,,1,,5,133,147,1,,,,,M, 54,,1,1.0,,1994
94IN01202,1993637001,K7001,63,93,2,60,1,06,c.2,531763,616363,0,,,1,,5,89,111,1,,,,,M, 04,,1,1.0,,1994
94IN01203,1993637002,K7002,63,93,2,61,1,06,c.2,531763,618763,0,,,1,,5,141,160,1,,,,,M, 53,,1,1.0,,1994
94IN01204,1993637003,K7003,63,93,2,62,1,06,c.1,520463,594863,0,,,1,,5,88,114,1,,,,,C, 63,,1,1.0,,1994
94IN01205,1993637004,K7004,63,93,2,60,1,06,c.2,531763,589663,0,,,1,,5,117,151,1,,,,,M, 02,,1,1.0,,1994
94IN01206,1993637007,K7007,63,93,2,62,1,06,c.1,520463,626863,0,,,1,,5,86,108,1,,,,,C, 64,,1,1.0,,1994
94IN01207,1993637009,K7009,63,93,2,60,1,06,c.2,531763,601563,0,,,1,,5,129,159,1,,,,,M, 03,,1,1.0,,1994
94IN01208,1993637012,K7012,63,93,2,60,1,06,c.3,557163,649263,0,,,1,,5,97,130,1,,,,,M, 02,,1,1.0,,1994
94IN01209,1993637015,K7015,63,93,2,60,1,06,c.3,557163,594163,0,,,1,,5,108,134,1,,,,,M, 51,,1,1.0,,1994
94IN01210,1993637016,K7016,63,93,2,62,1,06,c.1,520463,591763,0,,,1,,5,84,112,1,,,,,C, 54,,1,1.0,,1994
94IN01211,1993637017,K7017,63,93,2,60,1,06,c.3,557163,617763,0,,,1,,5,140,147,1,,,,,M, 03,,1,1.0,,1994
94IN01212,1993637018,K7018,63,93,2,61,1,06,c.3,557163,636463,0,,,1,,5,125,155,1,,,,,M, 11,,1,1.0,,1994
94IN01213,1986030131,L0131,03,86,2,72,2,30,723,765802,497002,6,,1,3,,F,150,153,2,,,93,1212,.,  4,,F,7.5,X AGE 7.5+,1994
94IN01214,1986030279,L0279,03,86,2,73,2,30,732,740202,371002,6,,0,3,,F,157,152,2,,,93,1212,.,  1,,F,7.5,X AGE 7.5+,1994
94IN01215,1986030285,L0285,03,86,2,73,2,30,734,747402,578002,6,,1,3,,F,162,165,2,,,93,1212,., 10,4,F,7.5,X AGE 7.5+,1994
94IN01216,1986030319,L0319,03,86,2,00,2,30,725,760402,751902,1,,0,3,BLK,2,188,181,12,,B,93,1010,,---,4,,7.5,X BAD SW BAG,1994
94IN01217,1986030482,L0482,03,86,2,73,2,30,738,765902,290602,6,,1,2,55,F,181,184,1,,,92,0922,.,  9,4,F,7.5,AGE 7.5+,1994
94IN01218,1987030517,L0517,03,87,2,82,1,30,704,792302,733101,0,,1,3,,1,176,146,2,,,93,1010,C,---,2,,7.0,XLAME LF THIN,1994
94IN01219,1987030770,L0770,03,87,2,88,1,30,713,949202,856601,2,,1,1,JIM,2,221,180,2,,,,,A,  2,3,2,7.0,,1994
94IN01220,1987030771,L0771,03,87,2,82,1,30,713,949202,856601,0,,1,2,55,1,182,168,2,,,92,0922,C,---,3,,7.0,AGE 7+,1994
94IN01221,1987030833,L0833,03,87,2,88,1,30,711,951602,501102,2,,1,1,JIM,2,232,197,2,,,,,A,  0,3,2,7.0,,1994
94IN01222,1987030850,L0850,03,87,2,82,1,30,702,807602,840802,0,,1,2,59,2,186,167,2,,,92,0922,C,---,2,,7.0,NR PINK,1994
94IN01223,1987030859,L0859,03,87,2,82,1,30,703,820702,701802,0,,1,2,59,1,148,142,2,,,92,0922,C,---,2,,7.0,NR ROUGH,1994
94IN01224,1987030877,L0877,03,87,2,82,1,30,704,792302,300602,0,,1,3,,1,186,160,11,,,93,1010,C,---,3,,7.0,X 11 & FIBERY,1994
94IN01225,1987030906,L0906,03,87,2,88,1,30,714,953402,785602,2,,1,1,JIM,1,175,167,2,,,,,A,  2,2,2,7.0,,1994
94IN01226,1987030926,L0926,03,87,2,81,1,30,713,949202,522202,0,,1,2,59,2,188,171,2,,,92,0922,M,---,3,,7.0,NR BRITCHY,1994
94IN01227,1987030969,L0969,03,87,2,81,1,30,702,807602,014302,0,,1,1,,2,210,181,2,,,,,M, 02,3,2,7.0,@HENNINGER'94,1994
94IN01228,1987031137,L1137,03,87,2,73,2,30,738,815902,290602,6,,1,,,F,165,0,0,,,50,0902,.,  9,,F,6.5,,1994
94IN01229,1987031160,L1160,03,87,2,88,2,30,737,813002,901802,2,,1,A,ASP,2,166,137,11,,,95,1101,A,---,3,,6.5,BAG LUMP,1994
94IN01230,1987031161,L1161,03,87,2,73,2,30,738,815902,371002,6,,0,1,,F,165,162,2,,,,,.,  8,,F,6.5,,1994
94IN01231,1987031196,L1196,03,87,2,73,2,30,731,783202,564402,6,,1,3,,F,176,154,2,,,93,1212,.,  6,,F,6.5,"X AGE, TEETH",1994
94IN01232,1987031204,L1204,03,87,2,73,2,30,736,809002,398602,2,,1,3,OVX,*,0,0,0,,X,,,,---,,,6.5,OVX.EWE,1994
94IN01233,1987031212,L1212,03,87,2,88,2,30,732,789502,435602,2,,1,3,JIM,1,178,147,2,,,93,1010,A,---,4,,6.5,CANCER EYE,1994
94IN01234,1987031271,L1271,03,87,2,73,2,30,732,789502,364202,6,,0,1,,F,127,134,2,,,,,.,  7,,F,6.5,,1994
94IN01235,1987031272,L1272,03,87,2,73,2,30,733,789602,390802,6,,1,1,,F,181,177,2,,,,,.,  4,,F,6.5,,1994
94IN01236,1987031299,L1299,03,87,2,73,2,30,733,789602,465002,2,,1,3,OVX,*,0,0,0,,X,,,,---,,,6.5,OVX.EWE,1994
94IN01237,1987031304,L1304,03,87,2,72,2,30,723,881302,342602,6,,1,3,,F,154,0,0,,,05,1028,.,  9,,F,6.5,,1994
94IN01238,1987031355,L1355,03,87,2,72,2,30,722,894502,606302,6,,1,3,,F,172,155,3,,,93,1212,.,  8,3,F,6.5,"X AGE, TEETH",1994
94IN01239,1987031403,L1403,03,87,2,73,2,30,731,783202,572502,2,,1,,OVX,*,0,0,0,,X,50,1019,,---,,,6.5,OVX.EWE,1994
94IN01240,1987031404,L1404,03,87,2,88,2,30,731,783202,225902,2,,0,,,*,0,0,0,,,09,0606,A,---,3,,6.5,X RUPTURE,1994
94IN01241,1987031417,L1417,03,87,2,73,2,30,733,789602,466302,2,,1,,OVX,*,0,0,0,,X,95,0826,,---,,,6.5,OVX.EWE,1994
94IN01242,1987031449,L1449,03,87,2,73,2,30,736,809002,952901,6,,1,1,,F,181,183,2,,,,,.,  5,,F,6.5,,1994
94IN01243,1987031454,L1454,03,87,3,00,2,30,723,881302,751902,1,,1,1,BLK,W,182,191,1,,W,,,,BLK,4,,6.5,BLK WETHER,1994
94IN01244,1987031455,L1455,03,87,2,72,2,30,722,894502,881602,6,,1,,,F,138,0,0,,,76,0423,.,  7,,F,6.5,LUNGER 3/94,1994
94IN01245,1987031499,L1499,03,87,2,73,2,30,734,799502,215202,6,,1,,,F,148,0,0,,,50,0808,.,  3,,F,6.5,,1994
94IN01246,1987031530,L1530,03,87,2,72,2,30,723,881302,613402,6,,1,3,-FL,F,155,157,2,,,93,1212,.,-FL,,,6.5,"X AGE, TEETH",1994
94IN01247,1987031531,L1531,03,87,2,73,2,30,739,827702,366802,6,,1,3,,F,161,156,2,,,93,1212,.,  2,,F,6.5,"X AGE, TEETH",1994
94IN01248,1987031537,L1537,03,87,2,72,2,30,721,870702,756002,6,,1,3,,F,153,146,2,,,93,1212,.,  5,3,F,6.5,"X AGE, TEETH",1994
94IN01249,1987031540,L1540,03,87,2,73,2,30,738,815902,610802,6,,1,1,-FL,F,160,163,1,,,,,.,-FL,3,F,6.5,,1994
94IN01250,1987031577,L1577,03,87,2,73,2,30,737,813002,600202,2,,1,3,OVX,*,0,0,0,,X,,,,---,,,6.5,OVX.EWE,1994
94IN01251,1987031610,L1610,03,87,2,72,2,30,722,894502,447302,6,,1,3,,F,162,147,2,,,93,1212,.,  4,,F,6.5,"X AGE, TEETH",1994
94IN01252,1987031622,L1622,03,87,2,00,2,30,737,813002,652002,1,,0,1,BLK,1,181,153,2,,B,,,,971,3,1,6.5,BLACK,1994
94IN01253,1987031627,L1627,03,87,2,73,2,30,731,783202,848202,6,,1,3,,F,152,160,2,,,93,1010,., 10,,F,6.5,,1994
94IN01254,1987031629,L1629,03,87,2,72,2,30,721,870702,605902,6,,1,3,,F,112,127,11,,,93,1010,.,  3,,F,6.5,X 11 BAG DRY,1994
94IN01255,1987031631,L1631,03,87,2,80,2,30,738,815902,743802,2,,1,3,OVX,*,0,0,0,,X,,,,---,,,6.5,OVX.EWE,1994
94IN01256,1987031632,L1632,03,87,2,88,2,30,738,815902,743802,2,,1,3,JIM,2,160,152,2,,,93,1010,A,---,3,,6.5,MILD DYSTOCIA,1994
94IN01257,1987031641,L1641,03,87,2,00,2,30,737,813002,957001,1,,0,1,BLK,2,190,154,2,,B,,,,972,3,1,6.5,"BLACK,AB.SHO.",1994
94IN01258,1987031646,L1646,03,87,2,73,2,30,731,783202,196302,6,,0,1,,F,181,160,2,,,,,.,  9,,F,6.5,,1994
94IN01259,1987031678,L1678,03,87,2,72,2,30,722,894502,617202,6,,1,3,,F,180,161,12,,,93,1212,.,  2,4,F,6.5,X R UDDER,1994
94IN01260,1987031696,L1696,03,87,2,73,2,30,738,815902,273602,6,,1,2,55,F,181,187,1,,,92,0922,.,  8,,F,6.5,AGE 7+,1994
