UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
71IN02955,1968183065,68,2,C3065,3,72,910,2,,,,,,2,4,07,3,3,810,088,10,02,130,140,,72,083,,18,,089,2,233418,,,203618,,02,1971,3.0
71IN02956,1968183078,68,2,C3078,3,70,730,4,,,,,,2,4,07,2,1,700,107,09,01,135,163,,70,092,,18,,143,2,197518,,,182118,,01,1971,3.0
71IN02957,1968183081,68,2,C3081,3,72,860,4,,,,,,1,4,07,3,1,910,110,10,02,145,165,,72,097,,18,,112,2,258118,,,191818,,01,1971,3.0
71IN02958,1968183086,68,2,C3086,3,72,810,2,,,,,,2,4,07,3,1,820,084,13,02,112,128,,72,073,,18,,072,2,246018,,,186318,,01,1971,3.0
71IN02959,1968183093,68,2,C3093,3,70,730,2,,,,,,2,4,07,2,1,700,095,09,01,131,147,,70,075,,18,,088,2,197518,,,230918,,02,1971,3.0
71IN02960,1968183097,68,2,C3097,3,72,850,4,,,,,,1,4,07,3,3,920,100,10,05,117,135,,72,093,,18,,131,2,259118,,,190118,,02,1971,3.0
71IN02961,1968183100,68,2,C3100,3,,,2,,,,,,2,4,07,,1,,085,09,,93,,3,72,093,,18,0524,081,2,261618,,,175618,,,1971,3.0
71IN02962,1968183101,68,2,C3101,3,70,710,4,,,,,,2,4,07,2,1,700,086,10,02,118,145,3,70,121,,18,1101,120,6,113218,,,180918,,02,1971,3.0
71IN02963,1968183103,68,2,C3103,3,70,720,2,,,,,,1,4,07,2,1,701,117,09,03,160,168,,70,088,,18,,107,2,177718,,,180418,,02,1971,3.0
71IN02964,1968183109,68,2,C3109,3,72,880,4,,,,,,2,4,07,3,3, 39,115,13,02,153,172,2,72,075,,18,0925,097,2,236118,,,193018,,01,1971,3.0
71IN02965,1968183110,68,2,C3110,3,72,880,2,,,,,,2,4,07,3,3,830,111,12,02,135,157,,72,066,,18,,093,2,236118,,,193018,,02,1971,3.0
71IN02966,1968183111,68,2,C3111,3,70,730,4,,,,,,2,4,07,2,1,702,108,09,01,136,145,,70,083,,18,,105,2,197518,,,228418,,01,1971,3.0
71IN02967,1968183114,68,2,C3114,3,70,720,2,,,,,,2,4,07,2,1,701,110,08,03,144,155,,70,098,,18,,105,2,177718,,,198118,,02,1971,3.0
71IN02968,1968183116,68,2,C3116,3,70,710,4,,,,,,1,4,07,2,1,702,106,08,02,133,152,,70,090,,18,,114,2,113218,,,249218,,02,1971,3.0
71IN02969,1968183118,68,2,C3118,3,72,870,4,,,,,,2,4,07,3,1,930,080,12,02,102,125,,72,086,,18,,080,2,259018,,,192518,,02,1971,3.0
71IN02970,1968183120,68,2,C3120,3,70,730,2,,,,,,1,4,07,2,1,702,114,08,02,131,148,,70,073,,18,,114,2,197518,,,209318,,01,1971,3.0
71IN02971,1968183121,68,2,C3121,3,72,900,2,,,,,,1,4,07,3,1,,100,11,11,93,135,3,72,091,,18,0930,114,2,243018,,,249018,,01,1971,3.0
71IN02972,1968183124,68,2,C3124,3,70,730,4,,,,,,1,4,07,2,1,702,116,05,02,145,158,,70,081,,18,,101,2,197518,,,194618,,02,1971,3.0
71IN02973,1968183131,68,2,C3131,3,72,840,4,,,,,,2,4,07,3,1,39,083,13,03,113,123,2,72,101,,18,0925,084,2,257918,,,218718,,02,1971,3.0
71IN02974,1968183139,68,2,C3139,3,70,730,2,,,,,,1,4,07,2,1,700,108,09,02,147,160,,70,089,,18,,120,2,197518,,,237818,,01,1971,3.0
71IN02975,1968183140,68,2,C3140,3,72,860,2,,,,,,3,4,07,3,1,840,098,13,02,127,135,,72,089,,18,,089,2,258118,,,111918,,02,1971,3.0
71IN02976,1968183145,68,2,C3145,3,70,710,4,,,,,,1,4,07,2,1,701,090,05,01,106,138,,70,097,,18,,092,2,113218,,,255218,,01,1971,3.0
71IN02977,1968183158,68,2,C3158,3,70,720,2,,,,,,2,4,07,2,1,701,090,08,02,126,150,,70,089,,18,,112,2,177718,,,138218,,05,1971,3.0
71IN02978,1968183159,68,2,C3159,3,72,930,4,,,,,,2,4,07,3,1,39,085,10,01,110,144,2,72,085,,18,0925,093,2,244818,,,229518,,01,1971,3.0
71IN02979,1968183161,68,2,C3161,3,72,870,2,,,,,,1,4,07,3,1,940,096,08,01,123,140,,72,069,,18,,098,2,259018,,,011218,,01,1971,3.0
71IN02980,1968183175,68,2,C3175,3,72,860,4,,,,,,3,4,07,3,1,850,118,10,02,143,152,,72,093,,18,,121,2,258118,,,160718,,02,1971,3.0
71IN02981,1968183183,68,2,C3183,3,72,930,2,,,,,,2,4,07,3,1, 39,073,10,02,89,105,2,72,095,,18,0925,079,2,244818,,,206918,,01,1971,3.0
71IN02982,1968183197,68,2,C3197,3,72,960,4,,,,,,1,4,07,3,1,950,100,08,01,122,152,,72,101,,18,,105,2,263018,,,211518,,02,1971,3.0
71IN02983,1968183198,68,2,C3198,3,72,860,2,,,,,,2,4,07,3,1,860,088,15,02,129,144,,72,082,,18,,095,2,258118,,,222918,,02,1971,3.0
71IN02984,1968183207,68,2,C3207,3,72,830,4,,,,,,2,4,07,3,1,960,098,10,02,126,157,,72,097,,18,,115,2,259818,,,238918,,02,1971,3.0
71IN02985,1968183208,68,2,C3208,3,72,830,2,,,,,,2,4,07,3,1,870,103,09,05,126,143,,72,089,,18,,083,2,259818,,,238918,,02,1971,3.0
71IN02986,1968183211,68,2,C3211,3,72,920,4,,,,,,2,4,07,3,3,39,098,09,02,128,148,2,72,096,,18,0925,124,2,240118,,,125318,,02,1971,3.0
71IN02987,1968183218,68,2,C3218,3,70,710,4,,,,,,2,4,07,2,1,701,101,09,02,122,144,,70,088,,18,,118,2,113218,,,033418,,01,1971,3.0
71IN02988,1968183231,68,2,C3231,3,70,730,2,,,,,,2,4,07,2,1,700,106,05,01,122,165,,70,093,,18,,116,2,197518,,,161718,,02,1971,3.0
71IN02989,1968183232,68,2,C3232,3,70,730,4,,,,,,1,4,07,2,1,39,099,11,01,126,140,2,70,088,,18,0925,105,2,197518,,,224718,,01,1971,3.0
71IN02990,1968183235,68,2,C3235,3,72,890,2,,,,,,1,4,07,3,3,970,093,11,02,124,133,,72,076,,18,,109,2,248618,,,163318,,02,1971,3.0
71IN02991,1968183248,68,2,C3248,3,72,920,4,,,,,,2,4,07,3,1,880,097,12,01,120,141,,72,091,,18,,100,2,240118,,,172218,,02,1971,3.0
71IN02992,1968183260,68,2,C3260,3,70,730,2,,,,,,2,4,07,2,1,,098,09,11,142,140,3,70,099,,18,1101,117,2,197518,,,234818,,02,1971,3.0
71IN02993,1968183269,68,2,C3269,3,72,990,2,,,,,,1,4,07,3,1, 39,103,11,01,120,155,2,72,080,,18,0925,117,2,256318,,,077118,,02,1971,3.0
71IN02994,1968183270,68,2,C3270,3,72,950,4,,,,,,3,4,07,3,3,980,088,12,02,122,138,,72,080,,18,,081,2,246418,,,208618,,02,1971,3.0
71IN02995,1968183279,68,2,C3279,3,72,950,2,,,,,,3,4,07,3,3, 39,106,09,02,128,145,2,72,076,,18,0925,094,2,246418,,,175918,,02,1971,3.0
71IN02996,1968183284,68,2,C3284,3,72,800,4,,,,,,1,4,07,3,1,,096,11,,,,6,72,080,,18,0325,096,3,243318,,,216218,,01,1971,3.0
71IN02997,1968183286,68,2,C3286,3,72,890,2,,,,,,1,4,07,3,3,890,074,13,01,101,132,,72,081,,18,,062,2,248618,,,246518,,01,1971,3.0
71IN02998,1968183290,68,2,C3290,3,72,880,4,,,,,,2,4,07,3,1,990,088,12,01,124,140,,72,074,,18,,067,2,236118,,,225818,,02,1971,3.0
71IN02999,1968183304,68,2,C3304,3,70,730,2,,,,,,3,4,07,2,3,700,111,09,02,137,152,,70,094,,18,,080,2,197518,,,141518,,02,1971,3.0
71IN03000,1969183312,69,2,C3312,3,70,710,,,,,,,,3,07,2,1,701,102,09,01,118,148,,,096,,18,,116,2,241918,,,265218,,01,1971,2.0
71IN03001,1969183316,69,2,C3316,3,76,40,,,,,,,,3,07,6,1,761,108,07,02,128,143,,,090,,18,,089,2,200618,,,910714,,01,1971,2.0
71IN03002,1969183317,69,2,C3317,3,75,40,,,,,,,,3,07,6,1,750,103,08,02,145,165,,,097,,18,,123,3,200618,,,624411,,02,1971,2.0
71IN03003,1969183318,69,1,C3318,3,78,48,2,2,4,,,,,3,07,6,1,253,125,07,,158,195,2,,096,,18,0925,166,3,294618,,,880314,,,1971,2.0
71IN03004,1969183320,69,2,C3320,3,78,44,,,,,,,,3,07,6,1,782,108,12,02,132,150,,,103,,18,,170,4,230618,,,826314,,02,1971,2.0
71IN03005,1969183323,69,2,C3323,3,70,730,,,,,,,,3,07,2,1,701,092,04,01,124,134,,,084,,18,,072,2,228618,,,174318,,02,1971,2.0
71IN03006,1969183327,69,2,C3327,3,76,45,,,,,,,,3,07,6,1,762,105,09,02,142,157,,,089,,18,,124,2,266218,,,896014,,01,1971,2.0
71IN03007,1969183333,69,2,C3333,3,76,41,,,,,,,,3,07,6,1,760,077,08,02,113,132,,,086,,18,,115,3,113218,,,841014,,01,1971,2.0
71IN03008,1969183335,69,2,C3335,3,70,730,,,,,,,,3,07,2,1,701,095,08,02,123,128,,,073,,18,,075,2,228618,,,274418,,01,1971,2.0
71IN03009,1969183337,69,2,C3337,3,78,40,,,,,,,,3,07,6,1,780,112,07,02,128,152,,,098,,18,,113,4,200618,,,866114,,02,1971,2.0
71IN03010,1969183339,69,2,C3339,3,74,49,,,,,,,,3,07,6,1,742,080,09,02,107,124,,,086,,18,,069,2,133218,,,863214,,01,1971,2.0
71IN03011,1969183345,69,2,C3345,3,76,43,,,,,,,,3,07,6,3,760,080,08,05,103,123,,,089,,18,,082,2,139018,,,845014,,01,1971,2.0
71IN03012,1969183348,69,2,C3348,3,70,720,,,,,,,,3,07,2,1,700,102,06,01,125,155,,,086,,18,,120,2,197518,,,198218,,02,1971,2.0
71IN03013,1969183352,69,2,C3352,3,78,44,,,,,,,,3,07,6,1,780,090,11,01,110,155,,,097,,18,,117,3,230618,,,672814,,01,1971,2.0
71IN03014,1969183356,69,2,C3356,3,72,870,,,,,,,,3,07,3,1,800,086,13,01,108,133,,,097,,18,,109,3,270118,,,289018,,01,1971,2.0
71IN03015,1969183363,69,2,C3363,3,72,850,,,,,,,,3,07,3,3,900,092,07,01,104,138,,,084,,18,,100,2,283718,,,085418,,01,1971,2.0
71IN03016,1969183366,69,2,C3366,3,75,49,,,,,,,,3,07,6,3,,086,10,,,,6,,079,,18,0517,092,2,133218,,,685014,,02,1971,2.0
71IN03017,1969183368,69,1,C3368,3,72,820,2,0,7,,,,,3,07,3,2,263,120,10,,155,180,2,,083,,18,0925,096,2,287318,,,238918,,,1971,2.0
71IN03018,1969183369,69,2,C3369,3,74,42,,,,,,,,3,07,6,1,740,096,11,01,125,148,,,087,,18,,095,2,277218,,,848214,,01,1971,2.0
71IN03019,1969183370,69,2,C3370,3,74,42,,,,,,,,3,07,6,1,741,102,12,05,124,140,,,088,,18,,104,2,277218,,,848214,,02,1971,2.0
71IN03020,1969183373,69,2,C3373,3,70,720,,,,,,,,3,07,2,1,700,103,10,01,132,152,,,092,,18,,125,2,197518,,,185918,,01,1971,2.0
71IN03021,1969183377,69,2,C3377,3,75,42,,,,,,,,3,07,6,1,752,110,08,01,135,173,,,092,,18,,105,2,277218,,,868314,,01,1971,2.0
71IN03022,1969183378,69,2,C3378,3,78,45,,,,,,,,3,07,6,1,780,103,07,02,111,143,,,078,,18,,094,2,266218,,,673914,,02,1971,2.0
71IN03023,1969183380,69,2,C3380,3,74,44,,,,,,,,3,07,6,3,741,088,12,02,115,133,,,096,,18,,101,4,230618,,,827414,,02,1971,2.0
71IN03024,1969183381,69,2,C3381,3,77,48,,,,,,,,3,07,6,1,,086,06,,93,,6,,092,,18,0605,081,2,294618,,,851614,,01,1971,2.0
71IN03025,1969183382,69,1,C3382,3,77,48,,,,,,,,3,07,6,1,,127,09,,,,3,,082,,18,0201,145,2,294618,,,851614,,,1971,2.0
71IN03026,1969183383,69,2,C3383,3,76,40,,,,,,,,3,07,6,1,762,093,08,03,130,153,,,091,,18,,091,2,200618,,,687914,,01,1971,2.0
71IN03027,1969183384,69,2,C3384,3,76,40,,,,,,,,3,07,6,1,760,084,10,02,109,128,,,089,,18,,082,2,200618,,,687914,,02,1971,2.0
71IN03028,1969183389,69,2,C3389,3,75,43,,,,,,,,3,07,6,1,750,082,08,02,105,128,,,081,,18,,074,2,139018,,,845414,,02,1971,2.0
71IN03029,1969183395,69,1,C3395,3,73,47,,,,,,,,3,07,6,1,,123,09,,,,6,,099,,18,0205,162,2,759214,,,903014,,,1971,2.0
71IN03030,1969183396,69,1,C3396,3,73,47,2,1,4,,,,,3,07,6,2,263,106,08,,138,165,2,,098,,18,0925,110,2,759214,,,903014,,,1971,2.0
71IN03031,1969183399,69,2,C3399,3,77,42,,,,,,,,3,07,6,1,772,091,08,02,108,138,,,082,,18,,073,2,277218,,,820814,,02,1971,2.0
71IN03032,1969183400,69,1,C3400,3,77,43,,,,,,,,3,07,6,7,,108,09,,,,3,,081,,18,0201,114,2,139018,,,828414,,,1971,2.0
71IN03033,1969183401,69,2,C3401,3,77,43,,,,,,,,3,07,6,3,772,088,08,02,132,135,,,076,,18,,081,2,139018,,,828414,,01,1971,2.0
71IN03034,1969183402,69,1,C3402,3,73,43,2,1,3,,,,,3,07,6,2,264,105,07,,140,163,2,,087,,18,0925,099,2,139018,,,834214,,,1971,2.0
71IN03035,1969183403,69,2,C3403,3,73,43,,,,,,,,3,07,6,1,730,074,07,01,92,105,,,083,,18,,080,2,139018,,,834214,,09,1971,2.0
71IN03036,1969183406,69,1,C3406,3,75,41,,,,,,,,3,07,6,2,,120,09,,,,3,,076,,18,0201,131,2,113218,,,842314,,,1971,2.0
71IN03037,1969183411,69,2,C3411,3,77,41,,,,,,,,3,07,6,1,771,093,08,02,113,135,,,074,,18,,099,2,113218,,,680614,,01,1971,2.0
71IN03038,1969183412,69,1,C3412,3,75,41,,,,,,,,3,07,6,6,,092,10,,,,3,,099,,18,0201,103,2,113218,,,859114,,,1971,2.0
71IN03039,1969183417,69,2,C3417,3,78,43,,,,,,,,3,07,6,1,780,090,10,01,105,128,,,088,,18,,094,2,139018,,,666714,,01,1971,2.0
71IN03040,1969183419,69,2,C3419,3,78,42,,,,,,,,3,07,6,1,781,091,13,02,118,136,,,089,,18,,099,2,277218,,,868414,,02,1971,2.0
71IN03041,1969183420,69,2,C3420,3,77,42,,,,,,,,3,07,6,1,770,094,08,02,120,140,,,099,,18,,087,2,277218,,,708014,,02,1971,2.0
71IN03042,1969183421,69,2,C3421,3,77,42,,,,,,,,3,07,6,1,771,101,05,02,120,134,,,071,,18,,110,2,277218,,,708014,,01,1971,2.0
71IN03043,1969183422,69,2,C3422,3,73,41,,,,,,,,3,07,6,1,730,086,15,05,108,132,,,085,,18,,103,2,113218,,,815014,,01,1971,2.0
71IN03044,1969183424,69,2,C3424,3,76,42,,,,,,,,3,07,6,1,761,099,11,02,118,134,,,081,,18,,105,2,277218,,,821214,,02,1971,2.0
71IN03045,1969183426,69,2,C3426,3,78,48,,,,,,,,3,07,6,1,782,120,09,02,152,165,,,093,,18,,118,2,294618,,,625311,,01,1971,2.0
71IN03046,1969183428,69,2,C3428,3,74,42,,,,,,,,3,07,6,1,742,078,09,02,105,128,,,074,,18,,081,2,277218,,,870714,,01,1971,2.0
71IN03047,1969183429,69,2,C3429,3,74,42,,,,,,,,3,07,6,1,,093,08,,117,,6,,081,,18,0716,083,2,277218,,,870714,,01,1971,2.0
71IN03048,1969183430,69,2,C3430,3,78,45,,,,,,,,3,07,6,1,781,106,08,02,128,152,,,095,,18,,103,2,266218,,,700414,,02,1971,2.0
71IN03049,1969183434,69,2,C3434,3,76,49,,,,,,,,3,07,6,1,761,100,07,01,132,132,,,081,,18,,100,2,133218,,,839914,,01,1971,2.0
71IN03050,1969183435,69,2,C3435,3,75,46,,,,,,,,3,07,6,1,750,103,07,01,114,145,,,090,,18,,105,2,177718,,,876114,,02,1971,2.0
71IN03051,1969183437,69,2,C3437,3,78,45,,,,,,,,3,07,6,1,782,090,07,01,114,135,,,079,,18,,085,2,266218,,,848314,,01,1971,2.0
71IN03052,1969183438,69,2,C3438,3,73,48,,,,,,,,3,07,6,1,731,102,11,01,134,158,,,093,,18,,103,2,294618,,,840714,,02,1971,2.0
71IN03053,1969183439,69,2,C3439,3,70,730,,,,,,,,3,07,2,1,701,104,06,02,136,155,,,089,,18,,081,2,228618,,,179818,,01,1971,2.0
71IN03054,1969183443,69,2,C3443,3,73,49,,,,,,,,3,07,6,1,732,072,10,02,102,109,,,109,,18,,095,4,133218,,,710214,,01,1971,2.0
71IN03055,1969183445,69,2,C3445,3,72,850,,,,,,,,3,07,3,1,810,082,08,01,110,133,,,072,,18,,064,2,283718,,,245018,,02,1971,2.0
71IN03056,1969183449,69,1,C3449,3,70,730,2,2,6,,,,,3,07,2,1,251,120,10,,140,175,2,,103,,18,0925,118,2,228618,,,199418,,,1971,2.0
71IN03057,1969183452,69,1,C3452,3,78,43,2,2,7,,,,,3,07,6,5,,130,10,,153,185,3,,083,,18,0726,138,2,139018,,,591811,,,1971,2.0
71IN03058,1969183453,69,1,C3453,3,78,43,2,2,4,,,,,3,07,6,4,255,124,10,,155,185,2,,090,,18,0925,130,2,139018,,,591811,,,1971,2.0
71IN03059,1969183454,69,1,C3454,3,72,970,,,,,,,,3,07,3,6,,13V,/Y,,135,,3,,087,,18,0607,117,2,292218,,,299018,,,1971,2.0
71IN03060,1969183456,69,2,C3456,3,72,910,,,,,,,,3,07,3,1,910,078,13,02,100,125,,,084,,18,,101,2,282818,,,176918,,01,1971,2.0
71IN03061,1969183460,69,2,C3460,3,70,730,,,,,,,,3,07,2,1,700,100,05,02,120,144,,,082,,18,,089,2,228618,,,256618,,01,1971,2.0
71IN03062,1969183464,69,2,C3464,3,70,720,,,,,,,,3,07,2,1,700,093,10,02,114,128,,,091,,18,,100,2,197518,,,061518,,02,1971,2.0
71IN03063,1969183467,69,1,C3467,3,72,950,2,0,0,,,,,3,07,3,4,,105,15,,130,158,3,,089,,18,0726,104,2,278318,,,227818,,,1971,2.0
71IN03064,1969183468,69,2,C3468,3,72,900,,,,,,,,3,07,3,3,820,094,11,02,113,148,,,071,,18,,108,2,293118,,,218518,,01,1971,2.0
71IN03065,1969183471,69,2,C3471,3,78,41,,,,,,,,3,07,6,1,781,084,06,01,110,118,,,088,,18,,075,2,113218,,,867114,,01,1971,2.0
71IN03066,1969183482,69,2,C3482,3,76,48,,,,,,,,3,07,6,1,762,088,09,01,120,138,,,091,,18,,113,4,294618,,,636311,,02,1971,2.0
71IN03067,1969183487,69,2,C3487,3,78,45,,,,,,,,3,07,6,1,780,105,11,02,128,148,,,093,,18,,123,2,266218,,,913314,,01,1971,2.0
71IN03068,1969183491,69,1,C3491,3,77,43,,,,,,,,3,07,6,6,,108,07,,,,3,,095,,18,0201,104,2,139018,,,866914,,,1971,2.0
71IN03069,1969183492,69,2,C3492,3,77,43,,,,,,,,3,07,6,1,770,083,07,01,105,124,,,081,,18,,083,2,139018,,,866914,,02,1971,2.0
71IN03070,1969183493,69,1,C3493,3,72,980,2,1,4,,,,,3,07,3,7,271,110,09,,135,180,2,,082,,18,0925,099,2,294018,,,160718,,,1971,2.0
71IN03071,1969183497,69,2,C3497,3,76,43,,,,,,,,3,07,6,1,761,094,11,02,116,133,,,073,,18,,105,2,139018,,,822214,,01,1971,2.0
71IN03072,1969183498,69,2,C3498,3,76,43,,,,,,,,3,07,6,3,762,089,07,02,110,135,,,079,,18,,105,2,139018,,,822214,,01,1971,2.0
71IN03073,1969183499,69,2,C3499,3,74,41,,,,,,,,3,07,6,1,741,103,05,02,130,134,,,098,,18,,112,2,113218,,,693114,,01,1971,2.0
71IN03074,1969183504,69,2,C3504,3,77,41,,,,,,,,3,07,6,1,772,087,09,01,107,138,,,067,,18,,087,2,113218,,,819514,,01,1971,2.0
71IN03075,1969183505,69,2,C3505,3,77,41,,,,,,,,3,07,6,1,,084,09,13,106,128,3,,076,,18,0930,089,2,113218,,,819514,,01,1971,2.0
71IN03076,1969183506,69,2,C3506,3,74,49,,,,,,,,3,07,6,1,740,098,08,03,123,145,7,,086,,18,1101,112,2,133218,,,681314,,02,1971,2.0
71IN03077,1969183509,69,2,C3509,3,74,47,,,,,,,,3,07,6,1,740,088,09,02,114,135,,,092,,18,,094,2,759214,,,857214,,01,1971,2.0
71IN03078,1969183511,69,2,C3511,3,76,44,,,,,,,,3,07,6,3,762,088,14,03,112,140,,,079,,18,,088,2,230618,,,925914,,01,1971,2.0
71IN03079,1969183512,69,2,C3512,3,76,49,,,,,,,,3,07,6,1,762,093,11,02,138,145,,,089,,18,,095,2,133218,,,878914,,02,1971,2.0
71IN03080,1969183515,69,2,C3515,3,74,48,,,,,,,,3,07,6,1,,110,09,04,150,158,3,,100,,18,0930,115,2,294618,,,836814,,01,1971,2.0
71IN03081,1969183516,69,1,C3516,3,76,47,2,2,0,,,,,3,07,6,1,251,112,09,,132,180,2,,101,,18,0925,127,2,759214,,,829114,,,1971,2.0
71IN03082,1969183520,69,2,C3520,3,74,44,,,,,,,,3,07,6,1,742,100,09,03,127,161,,,089,,18,,122,3,230618,,,671214,,01,1971,2.0
71IN03083,1969183522,69,2,C3522,3,70,710,,,,,,,,3,07,2,1,702,100,06,01,122,144,,,089,,18,,093,2,241918,,,258718,,01,1971,2.0
71IN03084,1969183526,69,2,C3526,3,75,41,,,,,,,,3,07,6,1,752,076,07,02,103,122,,,097,,18,,078,2,113218,,,672114,,01,1971,2.0
71IN03085,1969183528,69,1,C3528,3,76,44,,,,,,,,3,07,6,5,,112,12,,,,3,,083,,18,0201,126,2,230618,,,669414,,,1971,2.0
71IN03086,1969183536,69,2,C3536,3,78,40,,,,,,,,3,07,6,1,782,090,09,02,118,133,,,081,,18,,107,2,200618,,,658714,,02,1971,2.0
71IN03087,1969183545,69,2,C3545,3,74,49,,,,,,,,3,07,6,1,,082,07,11,101,94,3,,063,,18,0930,072,2,133218,,,688814,,01,1971,2.0
71IN03088,1969183557,69,2,C3557,3,76,40,,,,,,,,3,07,6,1,761,098,09,02,134,154,,,082,,18,,093,2,200618,,,861114,,01,1971,2.0
71IN03089,1969183558,69,2,C3558,3,76,40,,,,,,,,3,07,6,1,761,102,11,01,127,138,,,089,,18,,097,2,200618,,,861114,,01,1971,2.0
71IN03090,1969183564,69,1,C3564,3,70,730,2,3,5,,,,,3,07,2,1,252,130,07,,165,205,2,,086,,18,0925,123,2,228618,,,161718,,,1971,2.0
71IN03091,1969183565,69,2,C3565,3,73,41,,,,,,,,3,07,6,1,731,083,09,02,106,122,,,088,,18,,106,2,113218,,,832714,,02,1971,2.0
71IN03092,1969183567,69,2,C3567,3,70,730,,,,,,,,3,07,2,1,701,108,08,02,134,143,,,095,,18,,115,3,228618,,,141518,,01,1971,2.0
71IN03093,1969183571,69,2,C3571,3,78,43,,,,,,,,3,07,6,3,781,104,11,01,123,148,,,081,,18,,101,2,139018,,,872214,,01,1971,2.0
71IN03094,1969183573,69,2,C3573,3,77,42,,,,,,,,3,07,6,1,772,093,07,02,112,137,,,094,,18,,081,2,277218,,,864414,,02,1971,2.0
71IN03095,1969183575,69,2,C3575,3,73,43,,,,,,,,3,07,6,1,732,083,09,02,110,129,,,082,,18,,089,2,139018,,,892714,,01,1971,2.0
71IN03096,1969183578,69,1,C3578,3,74,47,2,2,2,,,,,3,07,6,,262,  0,15,,140,172,2,,,,18,0925,,,759214,,,677614,,,1971,2.0
71IN03097,1969183584,69,2,C3584,3,72,980,,,,,,,,3,07,3,1,920,105,08,02,140,160,,,087,,18,,094,2,294018,,,235718,,01,1971,2.0
71IN03098,1969183585,69,2,C3585,3,73,44,,,,,,,,3,07,6,1,,096,13,12,124,134,3,,101,,18,0930,125,2,230618,,,835614,,01,1971,2.0
71IN03099,1969183596,69,2,C3596,3,77,47,,,,,,,,3,07,6,1,771,092,09,01,98,140,,,079,,18,,105,2,759214,,,814314,,02,1971,2.0
71IN03100,1969183599,69,2,C3599,3,73,42,,,,,,,,3,07,6,1,732,108,08,02,135,157,,,097,,18,,117,2,277218,,,889814,,01,1971,2.0
71IN03101,1969183601,69,2,C3601,3,73,43,,,,,,,,3,07,6,1,732,098,08,02,127,146,,,086,,18,,081,2,139018,,,819414,,02,1971,2.0
71IN03102,1969183602,69,2,C3602,3,73,43,,,,,,,,3,07,6,1,732,090,09,02,128,140,,,077,,18,,089,2,139018,,,819414,,01,1971,2.0
71IN03103,1969183603,69,2,C3603,3,70,710,,,,,,,,3,07,2,1,701,105,06,03,134,153,,,090,,18,,104,2,241918,,,223818,,01,1971,2.0
71IN03104,1969183605,69,2,C3605,3,75,41,,,,,,,,3,07,6,1,751,098,04,02,128,127,,,080,,18,,084,2,113218,,,814814,,01,1971,2.0
71IN03105,1969183607,69,1,C3607,3,72,870,1,9,8,,,,,3,07,3,6,,100,14,,147,,7,,086,,18,0722,110,2,270118,,,216218,,,1971,2.0
71IN03106,1969183610,69,2,C3610,3,76,41,,,,,,,,3,07,6,1,762,100,09,02,143,153,,,090,,18,,092,2,113218,,,862814,,01,1971,2.0
71IN03107,1969183616,69,2,C3616,3,72,930,,,,,,,,3,07,3,1,38,097,13,01,130,135,2,,088,,18,0925,117,2,285218,,,148218,,01,1971,2.0
71IN03108,1969183618,69,2,C3618,3,78,48,,,,,,,,3,07,6,1,780,093,07,02,133,145,,,099,,18,,104,2,294618,,,838314,,02,1971,2.0
71IN03109,1969183621,69,1,C3621,3,72,970,1,9,9,,,,,3,07,3,6,,093,11,,137,160,3,,080,,18,0726,089,2,292218,,,158618,,,1971,2.0
71IN03110,1969183622,69,2,C3622,3,72,970,,,,,,,,3,07,3,3,830,081,09,02,111,128,,,076,,18,,085,2,292218,,,158618,,02,1971,2.0
71IN03111,1969183625,69,1,C3625,3,74,49,2,1,2,,,,,3,07,6,2,263,103,09,,137,165,2,,098,,18,0925,138,2,133218,,,709914,,,1971,2.0
71IN03112,1969183627,69,2,C3627,3,75,48,,,,,,,,3,07,6,1,750,105,09,03,140,143,,,088,,18,,120,2,294618,,,592511,,01,1971,2.0
71IN03113,1969183631,69,2,C3631,3,70,710,,,,,,,,3,07,2,1,702,096,04,02,116,132,,,087,,18,,093,2,241918,,,217118,,01,1971,2.0
71IN03114,1969183632,69,2,C3632,3,70,710,,,,,,,,3,07,2,1,701,106,05,03,132,148,,,092,,18,,090,2,241918,,,217118,,01,1971,2.0
71IN03115,1969183635,69,2,C3635,3,75,45,,,,,,,,3,07,6,1,751,100,12,01,117,143,,,082,,18,,126,2,266218,,,908314,,01,1971,2.0
71IN03116,1969183638,69,2,C3638,3,74,41,,,,,,,,3,07,6,1,742,088,13,01,97,125,,,078,,18,,075,2,113218,,,662214,,01,1971,2.0
71IN03117,1969183641,69,1,C3641,3,70,710,2,4,4,,,,,3,07,2,2,254,155,08,,188,215,2,,096,,18,0925,175,2,241918,,,232518,,,1971,2.0
71IN03118,1969183645,69,2,C3645,3,78,48,,,,,,,,3,07,6,1,781,118,13,01,150,163,,,088,,18,,104,2,294618,,,923414,,01,1971,2.0
71IN03119,1969183652,69,2,C3652,3,78,40,,,,,,,,3,07,6,1,782,093,10,05,108,137,,,092,,18,,087,2,200618,,,932114,,01,1971,2.0
