UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
79IN03095,1977431650,77,2,T1650,,43,434,,,,,,,,3,30,,435,,, 2,116,125,,,02,,43,,,123343,6,,037343,,,1979
79IN03096,1977431651,77,2,T1651,,43,432,,,,,,,,1,30,,431,,, 2,123,142,,,02,,43,,,086143,3,,056543,,,1979
79IN03097,1977431653,77,2,T1653,,43,434,,,,,,,,5,30,,432,,, 3,120,137,,,02,,43,,,123343,6,,883842,,,1979
79IN03098,1977431654,77,1,T1654,,42,842,,,2,,,,,3,,,342,,,,163,178,2,,02,,43,0920,,070243,M,229,761142,92,,1979
79IN03099,1977431659,77,2,T1659,,42,842,,,3,,,,,1,,,,,, 2,104,141,,,02,,43,,,070243,2,,865242,,,1979
79IN03100,1977431667,77,2,T1667,,43,431,,,,,,,,3,30,,434,,, 2,130,142,,,02,,43,,,099443,6,,068843,,,1979
79IN03101,1977431668,77,2,T1668,,41,414,,,,,,,,3,30,,412,,, 2,134,173,,,02,,43,,,104443,1,,880142,,,1979
79IN03102,1977431669,77,2,T1669,,41,414,,,,,,,,1,30,,413,,, 2,118,137,,,02,,43,,,104443,2,,972142,,,1979
79IN03103,1977431674,77,2,T1674,,42,932,,,,,,,,5,30,,812,,, 2,122,133,,,02,,43,,,054143,2,,606542,,,1979
79IN03104,1977431683,77,2,T1683,,41,413,,,,,,,,5,30,,414,,, 2,132,132,,,02,,43,,,076543,8,,671842,,,1979
79IN03105,1977431684,77,1,T1684,,40,402,,,2,,,,,3,,,322,,,,163,205,2,,02,,43,0920,,026843,M,251,692842,92,,1979
79IN03106,1977431687,77,2,T1687,,40,401,,,,,,,,5,30,,401,,, 2,133,152,,,02,,43,,,009943,3,,988742,,,1979
79IN03107,1977431689,77,2,T1689,,43,435,,,,,,,,3,30,,433,,, 2,125,170,,,02,,43,,,108143,6,,025243,,,1979
79IN03108,1977431692,77,2,T1692,,42,902,,,,,,,,5,30,,822,,, 1,114,127,,,02,,43,,,062443,3,,939742,,,1979
79IN03109,1977431696,77,1,T1696,,42,852,,,2,,,,,1,,,333,,,,193,211,2,,02,,43,0920,,014243,M,257,052943,92,,1979
79IN03110,1977431699,77,2,T1699,,41,413,,,,,,,,1,30,,412,,, 2,120,135,,,02,,43,,,076543,3,,734742,,,1979
79IN03111,1977431700,77,2,T1700,,41,414,,,,,,,,1,30,,411,,, 2,116,145,,,02,,43,,,104443,2,,032243,,,1979
79IN03112,1977431706,77,1,T1706,,40,403,,,2,,,,,5,,,332,,,,233,260,2,,02,,43,0920,,009243,M,289,900242,92,,1979
79IN03113,1977431707,77,2,T1707,,42,822,,,,,,,,1,30,,832,,, 1,128,155,,,02,,43,,,024443,3,,956842,,,1979
79IN03114,1977431712,77,2,T1712,,40,401,,,,,,,,3,30,,401,,, 2,145,160,,,02,,43,,,009943,3,,886042,,,1979
79IN03115,1977431713,77,2,T1713,,43,435,,,,,,,,5,30,,431,,, 2,121,143,,,02,,43,,,108143,6,,002043,,,1979
79IN03116,1977431714,77,1,T1714,,43,435,,,2,,,,,5,,,342,,,,145,186,2,,02,,43,0920,,108143,M,230,002043,92,,1979
79IN03117,1977431716,77,2,T1716,,42,952,,,,,,,,3,30,,707,,, 3,128,146,,,02,,43,,,073043,3,,043843,,,1979
79IN03118,1977431717,77,1,T1717,,42,902,,,3,,,,,1,,,,,,,138,152,3,,02,,43,0730,,062443,M,182,797842,93,,1979
79IN03119,1977431718,77,2,T1718,,40,404,,,,,,,,8,30,,402,,, 2,141,172,,,02,,43,,,059343,2,,500442,,,1979
79IN03120,1977431720,77,2,T1720,,40,404,,,,,,,,8,30,,403,,, 2,129,144,,,02,,43,,,059343,3,,500442,,,1979
79IN03121,1977431725,77,2,T1725,,43,432,,,,,,,,5,30,,435,,, 2,91,122,,,02,,43,,,086143,9,,368242,,,1979
79IN03122,1977431730,77,2,T1730,,40,402,,,,,,,,1,30,,404,,, 2,136,135,,,02,,43,,,026843,3,,978642,,,1979
79IN03123,1977431737,77,2,T1737,,42,832,,,,,,,,5,30,,842,,, 1,139,164,,,02,,43,,,041343,2,,756042,,,1979
79IN03124,1977431747,77,1,T1747,,42,912,,,3,,,,,5,,,,,,,152,160,3,,02,,43,0730,,005743,M,216,940842,93,,1979
79IN03125,1977431748,77,2,T1748,,42,912,,,,,,,,5,30,,852,,, 2,100,117,,,02,,43,,,005743,3,,940842,,,1979
79IN03126,1977431749,77,1,T1749,,42,922,,,3,,,,,5,,,,,,,145,161,3,,02,,43,0730,,024843,M,206,986542,93,,1979
79IN03127,1977431751,77,2,T1751,,40,403,,,,,,,,3,30,,401,,, 2,154,174,,,02,,43,,,009243,3,,057043,,,1979
79IN03128,1977431752,77,2,T1752,,40,403,,,,,,,,3,30,,402,,, 2,147,139,,,02,,43,,,009243,3,,057043,,,1979
79IN03129,1977431755,77,2,T1755,,42,922,,,,,,,,1,30,,862,,, 2,131,145,,,02,,43,,,024843,6,,066243,,,1979
79IN03130,1977431756,77,2,T1756,,43,432,,,,,,,,3,30,,433,,, 1,114,138,,,02,,43,,,086143,1,,764842,,,1979
79IN03131,1977431758,77,2,T1758,,41,411,,,,,,,,5,30,,414,,, 2,143,152,,,02,,43,,,111143,3,,929642,,,1979
79IN03132,1977431759,77,2,T1759,,41,411,,,,,,,,5,30,,411,,, 8,135,148,,,02,,43,,,111143,2,,929642,,,1979
79IN03133,1977431769,77,2,T1769,,41,411,,,,,,,,5,30,,412,,, 2,145,150,,,02,,43,,,111143,2,,963942,,,1979
79IN03134,1977431771,77,2,T1771,,40,404,,,,,,,,5,30,,403,,, 1,132,155,,,02,,43,,,059343,1,,891742,,,1979
79IN03135,1977431772,77,2,T1772,,40,404,,,,,,,,5,30,,404,,, 7,148,153,,,02,,43,,,059343,3,,891742,,,1979
79IN03136,1977431773,77,2,T1773,,42,892,,,,,,,,5,30,,872,,, 1,127,151,,,02,,43,,,030943,2,,720242,,,1979
79IN03137,1977431785,77,2,T1785,,41,413,,,,,,,,3,30,,413,,, 2,128,149,,,02,,43,,,076543,3,,893842,,,1979
79IN03138,1977431787,77,2,T1787,,41,413,,,,,,,,5,30,,413,,, 7,130,149,,,02,,43,,,076543,3,,639742,,,1979
79IN03139,1977431788,77,1,T1788,,41,413,,,2,,,,,5,,,324,,,,192,216,2,,02,,43,0920,,076543,M,267,639742,92,,1979
79IN03140,1977431791,77,2,T1791,,43,434,,,,,,,,3,30,,432,,, 2,114,136,,,02,,43,,,123343,3,,638942,,,1979
79IN03141,1977431798,77,2,T1798,,40,403,,,,,,,,5,30,,401,,, 2,140,154,,,02,,43,,,009243,3,,978042,,,1979
79IN03142,1977431821,77,1,T1821,,42,832,,,2,,,,,1,,,327,,,,201,198,2,,02,,43,0920,,041343,M,260,962042,92,,1979
79IN03143,1977431823,77,2,T1823,,40,403,,,,,,,,3,30,,402,,, 2,151,155,,,02,,43,,,009243,2,,769142,,,1979
79IN03144,1977431826,77,2,T1826,,42,802,,,,,,,,3,30,,706,,, 2,104,124,,,02,,43,,,046143,2,,454342,,,1979
79IN03145,1977431828,77,2,T1828,,40,401,,,,,,,,3,30,,403,,, 2,143,170,,,02,,43,,,009943,3,,933842,,,1979
79IN03146,1977431835,77,2,T1835,,42,942,,,,,,,,1,30,,882,,, 2,126,133,,,02,,43,,,004743,3,,073143,,,1979
79IN03147,1977431836,77,1,T1836,,42,882,,,2,,,,,1,,,342,,,,144,164,2,,02,,43,0920,,012643,M,206,677742,92,,1979
79IN03148,1977431837,77,2,T1837,,41,413,,,,,,,,3,30,,414,,, 7,122,139,,,02,,43,,,076543,3,,912442,,,1979
79IN03149,1977431839,77,2,T1839,,41,414,,,,,,,,5,30,,411,,, 2,118,130,,,02,,43,,,104443,3,,678342,,,1979
79IN03150,1977431840,77,2,T1840,,41,414,,,,,,,,5,30,,412,,, 2,122,127,,,02,,43,,,104443,3,,678342,,,1979
79IN03151,1977431848,77,1,T1848,,42,952,,,3,,,,,5,,,,,,,146,177,3,,02,,43,0730,,073043,M,213,949842,93,,1979
79IN03152,1977431852,77,2,T1852,,41,414,,,,,,,,1,30,,413,,, 2,116,136,,,02,,43,,,104443,1,,036343,,,1979
79IN03153,1977431853,77,2,T1853,,43,433,,,,,,,,5,30,,434,,, 2,118,148,,,02,,43,,,146643,6,,991942,,,1979
79IN03154,1977431856,77,2,T1856,,42,942,,,3,,,,,5,,,,,, 1,92,128,,,02,,43,,,004743,1,,899142,,,1979
79IN03155,1977431857,77,2,T1857,,43,433,,,,,,,,3,30,,435,,, 2,118,139,,,02,,43,,,146643,9,,681542,,,1979
79IN03156,1977431860,77,2,T1860,,43,434,,,,,,,,5,30,,431,,, 8,118,135,,,02,,43,,,123343,6,,005843,,,1979
79IN03157,1977431862,77,2,T1862,,42,812,,,,,,,,5,30,,892,,, 2,104,124,,,02,,43,,,071243,3,,955742,,,1979
79IN03158,1977431864,77,2,T1864,,41,412,,,,,,,,3,30,,414,,, 2,118,133,,,02,,43,,,103743,1,,757642,,,1979
79IN03159,1977431866,77,1,T1866,,42,812,,,3,,,,,3,,,,,,,120,127,3,,02,,43,0730,,071243,M,196,047943,93,,1979
79IN03160,1977431871,77,2,T1871,,43,431,,,3,,,,,3,,,,,, 1,127,162,,,02,,43,,,099443,2,,932642,,,1979
79IN03161,1977431875,77,1,T1875,,42,862,,,3,,,,,5,,,,,,,163,176,3,,02,,43,0730,,035443,M,233,926442,93,,1979
79IN03162,1977431877,77,2,T1877,,43,434,,,,,,,,1,30,,432,,, 2,122,144,,,02,,43,,,123343,6,,912542,,,1979
79IN03163,1977431878,77,2,T1878,,42,862,,,,,,,,5,30,,902,,, 2,123,134,,,02,,43,,,035443,3,,663742,,,1979
79IN03164,1977431879,77,2,T1879,,42,862,,,,,,,,5,30,,912,,, 1,115,150,,,02,,43,,,035443,2,,663742,,,1979
79IN03165,1977431882,77,2,T1882,,43,433,,,,,,,,5,30,,433,,, 2,114,146,,,02,,43,,,146643,1,,911642,,,1979
79IN03166,1977431897,77,2,T1897,,42,912,,,,,,,,1,30,,922,,, 9,118,133,,,02,,43,,,005743,3,,986442,,,1979
79IN03167,1977431899,77,2,T1899,,40,404,,,,,,,,5,30,,404,,, 2,142,154,,,02,,43,,,059343,2,,667342,,,1979
79IN03168,1977431900,77,1,T1900,,42,802,,,3,,,,,5,,,,,,,141,165,3,,02,,43,0730,,046143,M,218,950542,93,,1979
79IN03169,1977431901,77,2,T1901,,42,802,,,,,,,,5,30,,932,,, 2,106,121,,,02,,43,,,046143,3,,950542,,,1979
79IN03170,1977431907,77,2,T1907,,40,403,,,,,,,,5,30,,705,,, 2,136,149,,,02,,43,,,009243,3,,668342,,,1979
79IN03171,1977431919,77,2,T1919,,43,431,,,,,,,,5,,,,,,,,,6,,02,,43,0425,,099443,*,,787142,28,,1979
79IN03172,1977431921,77,1,T1921,,42,832,,,3,,,,,5,,,,,,,146,150,3,,02,,43,0730,,041343,M,220,472042,93,,1979
79IN03173,1977431922,77,2,T1922,,42,832,,,,,,,,5,30,,942,,, 4,152,147,,,02,,43,,,041343,3,,472042,,,1979
79IN03174,1977431924,77,2,T1924,,40,401,,,,,,,,1,30,,401,,, 2,123,150,,,02,,43,,,009943,2,,786042,,,1979
79IN03175,1977431929,77,1,T1929,,42,932,,,3,,,,,8,,,,,,,159,186,3,,02,,43,0730,,054143,M,217,736742,93,,1979
79IN03176,1977431934,77,2,T1934,,42,812,,,,,,,,5,30,,952,,, 2,116,140,,,02,,43,,,071243,3,,910342,,,1979
79IN03177,1977431946,77,2,T1946,,41,411,,,,,,,,5,30,,411,,, 2,120,137,,,02,,43,,,111143,3,,037843,,,1979
79IN03178,1977431947,77,2,T1947,,43,433,,,,,,,,3,30,,434,,, 2,102,126,,,02,,43,,,146643,6,,019043,,,1979
79IN03179,1977431948,77,2,T1948,,41,411,,,,,,,,5,30,,412,,, 2,140,142,,,02,,43,,,111143,1,,003043,,,1979
79IN03180,1977431955,77,2,T1955,,40,404,,,,,,,,7,30,,402,,, 2,151,151,,,02,,43,,,059343,1,,363442,,,1979
79IN03181,1977431956,77,2,T1956,,42,922,,,,,,,,1,30,,802,,, 2,116,140,,,02,,43,,,024843,6,,824942,,,1979
79IN03182,1977431959,77,2,T1959,,40,404,,,,,,,,3,30,,403,,, 2,147,158,,,02,,43,,,059343,3,,045143,,,1979
79IN03183,1977431960,77,2,T1960,,41,413,,,,,,,,1,,,,,,,,,7,,02,,43,0525,,076543,*,,477342,97,,1979
79IN03184,1977431962,77,1,T1962,,42,822,,,2,,,,,1,,,326,,,,174,212,2,,02,,43,0920,,024443,M,240,012943,92,,1979
79IN03185,1977431964,77,2,T1964,,42,842,,,,,,,,3,,,,,,,,,6,,02,,43,0205,,070243,*,,487142,01,,1979
79IN03186,1977431969,77,2,T1969,,42,822,,,,,,,,1,,,,,,,,,7,,02,,43,0525,,024443,*,,471942,97,,1979
79IN03187,1977431973,77,2,T1973,,42,942,,,,,,,,1,30,,812,,, 2,100,120,,,02,,43,,,004743,2,,043643,,,1979
79IN03188,1977431975,77,2,T1975,,40,404,,,,,,,,5,30,,404,,, 1,133,168,,,02,,43,,,059343,3,,976042,,,1979
79IN03189,1977431976,77,2,T1976,,43,432,,,,,,,,1,,,,,,,,,6,,02,,43,0405,,086143,*,,030643,15,,1979
79IN03190,1977431978,77,2,T1978,,41,411,,,,,,,,5,,,,,,,134,,7,,02,,43,0912,,111143,2,,700242,97,,1979
79IN03191,1977431979,77,2,T1979,,40,404,,,,,,,,3,30,,401,,, 2,144,153,,,02,,43,,,059343,2,,952542,,,1979
79IN03192,1977431980,77,1,T1980,,41,412,,,6,,,,,5,,,,,,,182,,6,,02,,43,0717,,103743,M,256,858642,01,,1979
79IN03193,1977431982,77,2,T1982,,42,872,,,3,,,,,5,,,,,,12,112,132,,,02,,43,,,065343,2,,495642,,,1979
79IN03194,1977431983,77,1,T1983,,42,872,,,3,,,,,5,,,,,,,127,142,3,,02,,43,0730,,065343,M,181,495642,93,,1979
79IN03195,1977431985,77,2,T1985,,41,411,,,,,,,,1,30,,414,,, 3,133,162,,,02,,43,,,111143,2,,956042,,,1979
79IN03196,1977431990,77,2,T1990,,42,952,,,,,,,,5,30,,822,,, 2,142,149,,,02,,43,,,073043,3,,839342,,,1979
79IN03197,1977431998,77,2,T1998,,41,411,,,,,,,,5,30,,411,,, 3,146,156,,,02,,43,,,111143,1,,825542,,,1979
79IN03198,1977431999,77,2,T1999,,41,411,,,,,,,,5,30,,412,,, 1,130,168,,,02,,43,,,111143,3,,825542,,,1979
79IN03199,1977432004,77,2,T2004,,40,401,,,,,,,,3,30,,403,,, 2,151,161,,,02,,43,,,009943,2,,844942,,,1979
79IN03200,1977432008,77,2,T2008,,43,433,,,,,,,,5,30,,435,,, 2,109,139,,,02,,43,,,146643,6,,636442,,,1979
79IN03201,1977432009,77,2,T2009,,43,431,,,,,,,,5,30,,432,,, 1,123,149,,,02,,43,,,099443,3,,713642,,,1979
79IN03202,1977432010,77,2,T2010,,43,431,,,,,,,,5,30,,707,,, 2,131,166,,,02,,43,,,099443,6,,713642,,,1979
79IN03203,1977432014,77,2,T2014,,42,802,,,,,,,,3,30,,832,,,10,114,127,,,02,,43,,,046143,3,,010743,,,1979
79IN03204,1977432016,77,1,T2016,,42,912,,,3,,,,,5,,,,,,,107,118,3,,02,,43,0730,,005743,M,188,574742,93,,1979
79IN03205,1977432020,77,2,T2020,,41,411,,,,,,,,3,30,,414,,, 2,119,139,,,02,,43,,,111143,1,,779342,,,1979
79IN03206,1977432023,77,2,T2023,,42,882,,,,,,,,3,30,,842,,, 1,108,128,,,02,,43,,,012643,3,,932442,,,1979
79IN03207,1977432029,77,2,T2029,,40,401,,,,,,,,1,30,,401,,, 2,139,154,,,02,,43,,,009943,2,,006143,,,1979
79IN03208,1977432030,77,2,T2030,,40,402,,,,,,,,7,30,,404,,, 1,141,178,,,02,,43,,,026843,2,,938642,,,1979
79IN03209,1977432034,77,2,T2034,,41,411,,,,,,,,3,30,,414,,, 2,120,146,,,02,,43,,,111143,2,,594342,,,1979
79IN03210,1977432037,77,2,T2037,,40,404,,,,,,,,5,30,,402,,, 2,122,142,,,02,,43,,,059343,2,,626142,,,1979
79IN03211,1977432038,77,2,T2038,,43,433,,,,,,,,1,30,,431,,, 2,139,169,,,02,,43,,,146643,6,,004443,,,1979
79IN03212,1977432040,77,2,T2040,,42,872,,,,,,,,1,30,,852,,, 2,101,129,,,02,,43,,,065343,3,,025543,,,1979
79IN03213,1977432045,77,2,T2045,,40,404,,,,,,,,3,30,,402,,, 8,148,152,,,02,,43,,,059343,3,,048243,,,1979
79IN03214,1977432048,77,2,T2048,,43,434,,,,,,,,8,30,,433,,, 2,114,133,,,02,,43,,,123343,6,,613442,,,1979
79IN03215,1977432051,77,2,T2051,,40,401,,,,,,,,5,30,,403,,, 2,133,148,,,02,,43,,,009943,3,,655642,,,1979
79IN03216,1977432055,77,1,T2055,,40,401,,,2,,,,,1,,,323,,,,223,245,2,,02,,43,0920,,009943,M,277,830542,92,,1979
79IN03217,1977432056,77,2,T2056,,43,433,,,,,,,,5,,,,,,,108,,7,,02,,43,0912,,146643,1,,981742,97,,1979
79IN03218,1977432060,77,2,T2060,,42,952,,,,,,,,3,30,,862,,, 9,122,150,,,02,,43,,,073043,3,,906542,,,1979
79IN03219,1977432065,77,2,T2065,,42,852,,,,,,,,1,30,,872,,, 2,128,152,,,02,,43,,,014243,3,,660442,,,1979
79IN03220,1977432066,77,1,T2066,,42,882,,,2,,,,,3,,,342,,,,163,195,2,,02,,43,0920,,012643,M,220,554642,92,,1979
79IN03221,1977432075,77,1,T2075,,43,431,,,2,,,,,3,,,328,,,,174,216,2,,02,,43,0920,,099443,M,251,861242,92,,1979
79IN03222,1977432079,77,2,T2079,,41,411,,,,,,,,5,30,,412,,, 1,127,159,,,02,,43,,,111143,3,,666042,,,1979
79IN03223,1977432081,77,2,T2081,,43,432,,,,,,,,1,30,,434,,, 2,123,142,,,02,,43,,,086143,6,,466742,,,1979
79IN03224,1977432102,77,2,T2102,,43,435,,,,,,,,3,,,,,,,144,,7,,02,,43,0912,,108143,6,,876742,97,,1979
79IN03225,1977432107,77,2,T2107,,43,435,,,,,,,,5,30,,431,,, 1,125,142,,,02,,43,,,108143,6,,734342,,,1979
79IN03226,1977432115,77,2,T2115,,43,435,,,,,,,,5,30,,432,,, 1,103,120,,,02,,43,,,108143,6,,614642,,,1979
79IN03227,1977432117,77,2,T2117,,43,435,,,,,,,,5,30,,433,,, 2,123,142,,,02,,43,,,108143,6,,491342,,,1979
79IN03228,1977432118,77,2,T2118,,43,435,,,,,,,,5,30,,434,,, 2,144,152,,,02,,43,,,108143,6,,491342,,,1979
79IN03229,1978432121,78,2,T2121,,40,403,,,2,,,,,1,,, 35,,, 1,118,145,2,,02,,43,0920,,111143,5,,067343,92,,1979
79IN03230,1978432122,78,2,T2122,,40,404,,,2,,,,,5,,, 36,,, 1,111,134,2,,02,,43,0920,,094643,5,,720442,92,,1979
79IN03231,1978432123,78,2,T2123,,40,404,,,,,,,,5,,,,,,,116,,7,,02,,43,0912,,094643,5,,720442,97,,1979
79IN03232,1978432124,78,1,T2124,,40,402,,,2,,,,,1,,,316,,,,154,177,2,,02,,43,0920,,097443,Y,243,005443,92,,1979
79IN03233,1978432125,78,2,T2125,,40,403,,,,,,,,1,20,,404,,, 2,137,147,,,02,,43,,,111143,4,,667342,,,1979
79IN03234,1978432126,78,2,T2126,,43,431,,,2,,,,,1,20,,435,,, 1,118,131,,,02,,43,,,156143,5,,124843,,,1979
79IN03235,1978432127,78,2,T2127,,42,812,,,,,,,,1,20,,706,,, 2,99,118,,,02,,43,,,103243,4,,964142,,,1979
79IN03236,1978432130,78,1,T2130,,42,862,,,3,,,,,5,,,,,,,112,121,3,,02,,43,0831,,141243,Y,195,010743,93,,1979
79IN03237,1978432132,78,1,T2132,,42,912,,,,,,,,5,,,,,,,,,7,,02,,43,0525,,101943,*,,947242,97,,1979
79IN03238,1978432134,78,2,T2134,,40,402,,,,,,,,5,20,,401,,, 2,133,150,,,02,,43,,,097443,5,,778942,,,1979
79IN03239,1978432135,78,2,T2135,,40,402,,,,,,,,5,20,,403,,, 1,140,152,,,02,,43,,,097443,5,,778942,,,1979
79IN03240,1978432136,78,1,T2136,,40,401,,,2,,,,,5,,,341,,,,134,163,2,,02,,43,0920,,085243,Y,242,080443,92,,1979
79IN03241,1978432138,78,1,T2138,,40,402,,,,,,,,1,,,,,,,,,6,,02,,43,0416,,097443,*,,146043,01,,1979
79IN03242,1978432139,78,1,T2139,,42,922,,,3,,,,,3,,,,,,,75,105,3,,02,,43,0730,,099143,Y,163,838142,93,,1979
79IN03243,1978432141,78,2,T2141,,41,412,,,2,,,,,5,,, 37,,, 1,109,129,2,,02,,43,0920,,198043,5,,978842,92,,1979
79IN03244,1978432142,78,2,T2142,,41,412,,,2,,,,,5,,, 42,,, 1,110,126,2,,02,,43,0920,,198043,5,,978842,92,,1979
79IN03245,1978432144,78,2,T2144,,42,882,,,,,,,,5,20,,882,,, 2,121,122,,,02,,43,,,128143,4,,053143,,,1979
79IN03246,1978432146,78,1,T2146,,42,872,,,1,,,,,5,,,,,,,132,147,,,02,,43,,,144743,Y,218,591342,,,1979
79IN03247,1978432151,78,1,T2151,,41,411,,,2,,,,,5,,,337,,,,161,166,2,,02,,43,0920,,206943,Y,246,032943,92,,1979
79IN03248,1978432152,78,2,T2152,,41,411,,,,,,,,5,20,,413,,, 1,106,132,,,02,,43,,,206943,5,,032943,,,1979
79IN03249,1978432153,78,1,T2153,,40,402,,,2,,,,,1,,,337,,,,129,155,2,,02,,43,0920,,097443,Y,225,074143,92,,1979
79IN03250,1978432154,78,2,T2154,,41,411,,,2,,,,,5,,, 42,,, 1,108,124,2,,02,,43,0920,,206943,5,,019243,92,,1979
79IN03251,1978432155,78,2,T2155,,41,411,,,,,,,,5,20,,413,,, 2,106,119,,,02,,43,,,206943,4,,019243,,,1979
79IN03252,1978432156,78,2,T2156,,43,435,,,2,,,,,1,20,,431,,, 1,128,141,,,02,,43,,,171443,5,,123243,,,1979
79IN03253,1978432157,78,2,T2157,,42,852,,,,,,,,5,20,,892,,, 1,103,126,,,02,,43,,,096143,5,,932442,,,1979
79IN03254,1978432158,78,2,T2158,,42,852,,,2,,,,,5,,, 42,,, 1,90,122,2,,02,,43,0920,,096143,5,,932442,92,,1979
79IN03255,1978432162,78,1,T2162,,41,412,,,2,,,,,1,,,335,,,,154,166,2,,02,,43,0920,,198043,Y,248,134943,92,,1979
79IN03256,1978432164,78,1,T2164,,42,822,,,1,,,,,3,,,,,,,126,138,,,02,,43,,,114743,Y,213,870742,,,1979
79IN03257,1978432165,78,2,T2165,,43,432,,,,,,,,5,20,,435,,, 1,130,144,,,02,,43,,,183443,5,,682842,,,1979
79IN03258,1978432166,78,2,T2166,,43,432,,,,,,,,5,20,,433,,, 1,133,135,,,02,,43,,,183443,5,,682842,,,1979
79IN03259,1978432167,78,1,T2167,,43,432,,,2,,,,,1,,,340,,,,144,147,2,,02,,43,0920,,183443,Y,226,942642,92,,1979
79IN03260,1978432169,78,2,T2169,,43,435,,,2,,,,,5,,, 40,,, 1,117,136,2,,02,,43,0920,,171443,5,,516942,92,,1979
79IN03261,1978432173,78,1,T2173,,40,401,,,2,,,,,5,,,336,,,,165,157,2,,02,,43,0920,,085243,Y,259,988742,92,,1979
79IN03262,1978432175,78,2,T2175,,43,432,,,2,,,,,7,,, 42,,, 2,121,126,2,,02,,43,0920,,183443,4,,713842,92,,1979
79IN03263,1978432177,78,2,T2177,,43,432,,,2,,,,,7,,, 42,,, 2,120,124,2,,02,,43,0920,,183443,4,,713842,92,,1979
79IN03264,1978432178,78,1,T2178,,42,842,,,3,,,,,1,,,,,,,112,121,3,,02,,43,0831,,079143,Y,182,982542,93,,1979
79IN03265,1978432180,78,2,T2180,,42,832,,,,,,,,3,20,,902,,, 2,122,133,,,02,,43,,,144243,4,,873542,,,1979
79IN03266,1978432184,78,1,T2184,,42,842,,,1,,,,,1,,,,,,,119,132,,,02,,43,,,079143,Y,191,876542,,,1979
79IN03267,1978432186,78,1,T2186,,43,432,,,,,,,,3,,,,,,,110,,3,,02,,43,0611,,183443,Y,,068843,93,,1979
79IN03268,1978432187,78,2,T2187,,42,862,,,,,,,,5,20,,912,,, 1,94,113,,,02,,43,,,141243,5,,986542,,,1979
79IN03269,1978432190,78,2,T2190,,43,432,,,,,,,,1,20,,434,,, 2,132,131,,,02,,43,,,183443,4,,044343,,,1979
79IN03270,1978432192,78,2,T2192,,43,432,,,,,,,,5,20,,435,,, 2,110,101,,,02,,43,,,183443,4,,118543,,,1979
79IN03271,1978432193,78,1,T2193,,42,832,,,2,,,,,3,,,340,,,,146,147,2,,02,,43,0920,,144243,Y,230,493842,92,,1979
79IN03272,1978432196,78,1,T2196,,41,414,,,2,,,,,5,,,318,,,,140,144,2,,02,,43,0920,,167743,Y,233,862342,92,,1979
79IN03273,1978432197,78,1,T2197,,41,414,,,3,,,,,5,,,,,,,122,131,3,,02,,43,0831,,167743,Y,211,862342,93,,1979
79IN03274,1978432198,78,2,T2198,,42,932,,,2,,,,,5,,, 43,,, 2,106,119,2,,02,,43,0920,,088343,4,,950542,92,,1979
79IN03275,1978432201,78,1,T2201,,41,412,,,2,,,,,5,,,338,,,,134,146,2,,02,,43,0920,,198043,Y,230,806542,92,,1979
79IN03276,1978432202,78,1,T2202,,43,435,,,2,,,,,1,,,,,,,153,157,3,,02,,43,1001,,171443,Y,235,707542,93,,1979
79IN03277,1978432203,78,1,T2203,,43,432,,,,,,,,5,,,,,,,168,168,3,,02,,43,1001,,183443,Y,254,766342,93,,1979
79IN03278,1978432204,78,1,T2204,,43,432,,,,,,,,5,,,340,,,,155,167,2,,02,,43,0920,,183443,Y,242,766342,92,,1979
79IN03279,1978432206,78,2,T2206,,40,404,,,,,,,,3,20,,402,,, 1,122,117,,,02,,43,,,094643,4,,978042,,,1979
79IN03280,1978432207,78,2,T2207,,43,435,,,2,,,,,1,20,,432,,, 1,129,150,,,02,,43,,,171443,5,,012143,,,1979
