UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
69IN02488,1968422492,68,2,T2492,4,75,48,,,,,,,2,2,02,7,1,750,107,06,,107,140,,82,101,,42,,115,3,968541,,,027242,,,1969,1.0
69IN02489,1968422493,68,2,T2493,4,77,43,,,,,,,1,2,02,7,1,771,116,11,,116,140,,82,113,,42,,140,3,008142,,,053642,,,1969,1.0
69IN02490,1968422494,68,2,T2494,4,76,48,,,,,,,1,2,02,7,1,761,113,08,,113,134,,82,100,,42,,151,4,968541,,,109542,,,1969,1.0
69IN02491,1968422495,68,1,T2495,4,83,49,,,,,,,1,2,02,7,1,188,118,10,,118,160,2,82,098,,42,0927,169,5,962541,,231,112842,,,1969,1.0
69IN02492,1968422497,68,1,T2497,4,78,45,,,,,,,2,2,02,7,2,,118,04,,118,150,3,82,084,,42,0812,120,2,986141,,241,048842,,,1969,1.0
69IN02493,1968422499,68,2,T2499,4,77,49,,,,,,,3,2,02,7,1,772,117,09,,117,142,,82,091,,42,,116,3,962541,,,145342,,,1969,1.0
69IN02494,1968422501,68,2,T2501,4,76,42,,,,,,,2,2,02,7,1,762,107,08,,107,128,,82,108,,42,,110,3,087842,,,025042,,,1969,1.0
69IN02495,1968422503,68,2,T2503,4,75,03,,,,,,,3,2,02,Z,1,313,095,09,,95,133,2,82,112,,42,0927,129,4,624241,,,887541,,,1969,1.0
69IN02496,1968422504,68,2,T2504,4,73,45,,,,,,,1,2,02,7,1,732,113,11,,113,147,,82,101,,42,,116,3,986141,,,013642,,,1969,1.0
69IN02497,1968422505,68,2,T2505,4,77,03,,,,,,,1,2,02,9,1,770,120,10,,120,155,,82,115,,42,,143,4,624241,,,895041,,,1969,1.0
69IN02498,1968422506,68,2,T2506,4,78,43,,,,,,,1,2,02,7,1,780,106,10,,106,135,,82,115,,42,,160,4,008142,,,086342,,,1969,1.0
69IN02499,1968422507,68,2,T2507,4,75,44,,,,,,,1,2,02,7,1,752,098,09,,98,125,,82,101,,42,,097,2,023042,,,124442,,,1969,1.0
69IN02500,1968422508,68,2,T2508,4,78,43,,,,,,,1,2,02,7,1, 18,120,09,,120,153,2,82,124,,42,0927,155,5,008142,,,102642,,,1969,1.0
69IN02501,1968422512,68,1,T2512,4,75,47,,,,,,,3,2,02,7,1,142,144,09,,144,160,2,82,091,,42,1202,140,3,107042,,237,010142,, 1,1969,1.0
69IN02502,1968422513,68,1,T2513,4,74,47,,,,,,,3,2,02,7,1,,107,09,,107,135,3,82,103,,42,0812,151,5,107042,,213,010142,,,1969,1.0
69IN02503,1968422514,68,2,T2514,4,77,46,,,,,,,1,2,02,7,1,772,100,08,,100,136,,82,099,,42,,099,2,137642,,,054842,,,1969,1.0
69IN02504,1968422516,68,1,T2516,4,73,48,,,,,,,3,2,02,7,1,176,135,09,,135,180,2,82,111,,42,0927,127,4,968541,,242,028242,,,1969,1.0
69IN02505,1968422519,68,4,T2519,4,,47,,,,,,,3,2,02,7,1,,112,13,,112,140,,82,098,,42,,138,3,107042,,212,002442,,,1969,1.0
69IN02506,1968422520,68,2,T2520,4,73,47,,,,,,,3,2,02,7,1,731,111,09,,111,138,,82,090,,42,,133,2,107042,,,002442,,,1969,1.0
69IN02507,1968422521,68,2,T2521,4,77,43,,,,,,,1,2,02,7,1,772,100,09,,100,135,,82,113,,42,,165,5,008142,,,101242,,,1969,1.0
69IN02508,1968422522,68,2,T2522,4,78,04,,,,,,,2,2,02,9,1,782,104,09,,104,128,,82,101,,42,,092,3,002142,,,960341,,,1969,1.0
69IN02509,1968422523,68,2,T2523,4,76,04,,,,,,,2,2,02,9,1,761,107,09,,107,140,,82,097,,42,,107,2,002142,,,960341,,,1969,1.0
69IN02510,1968422527,68,1,T2527,4,76,47,,,,,,,1,2,02,7,1,177,138,09,,138,165,2,82,108,,42,0927,160,4,107042,,242,130842,,,1969,1.0
69IN02511,1968422529,68,1,T2529,4,77,40,,,,,,,3,2,02,7,1,,110,10,,110,148,3,82,099,,42,0812,147,5,075942,,213,053342,,,1969,1.0
69IN02512,1968422530,68,1,T2530,4,75,40,,,,,,,2,2,02,7,1,,093,11,,93,118,3,82,104,,42,0812,111,5,075942,,217,079042,,,1969,1.0
69IN02513,1968422534,68,1,T2534,4,83,40,,,,,,,3,2,02,7,1,187,118,10,,118,155,2,82,111,,42,0927,141,5,075942,,222,055042,,,1969,1.0
69IN02514,1968422535,68,2,T2535,4,74,40,,,,,,,1,2,02,7,1,740,120,09,,120,153,,82,114,,42,,162,5,075942,,,115442,,,1969,1.0
69IN02515,1968422536,68,1,T2536,4,83,41,,,,,,,3,2,02,7,1,145,150,08,,150,175,2,82,116,,42,1205,152,5,040542,,250,108742,, 1,1969,1.0
69IN02516,1968422541,68,1,T2541,4,78,49,,,,,,,2,2,02,7,2,,112,09,,112,146,3,82,083,,42,0812,128,3,962541,,223,003342,, 4,1969,1.0
69IN02517,1968422542,68,2,T2542,4,74,49,,,,,,,2,2,02,7,1,742,094,09,,94,132,,82,090,,42,,126,2,962541,,,003342,,,1969,1.0
69IN02518,1968422545,68,1,T2545,4,77,42,,,,,,,2,2,02,7,1,,113,10,,113,143,3,82,111,,42,0812,116,4,087842,,222,037342,,,1969,1.0
69IN02519,1968422546,68,2,T2546,4,74,47,,,,,,,2,2,02,7,1,741,107,09,,107,135,,82,111,,42,,136,3,107042,,,085642,,,1969,1.0
69IN02520,1968422547,68,2,T2547,4,78,47,,,,,,,2,2,02,7,1,781,103,10,,103,121,,82,097,,42,,121,4,107042,,,085642,,,1969,1.0
69IN02521,1968422548,68,1,T2548,4,73,49,,,,,,,3,2,02,7,1,,129,07,,129,155,3,82,088,,42,0812,128,3,962541,,237,051142,,,1969,1.0
69IN02522,1968422552,68,1,T2552,4,74,44,,,,,,,3,2,02,7,4,,107,09,,107,127,3,82,091,,42,0812,105,4,023042,,214,039242,,,1969,1.0
69IN02523,1968422555,68,2,T2555,4,78,03,,,,,,,3,2,02,9,1,782,092,09,,92,115,,82,109,,42,,079,3,624241,,,948941,,,1969,1.0
69IN02524,1968422556,68,1,T2556,4,83,47,,,,,,,2,2,02,7,2,147,135,07,,135,168,2,82,104,,42,1207,128,4,107042,,247,977641,, 1,1969,1.0
69IN02525,1968422557,68,2,T2557,4,75,47,,,,,,,2,2,02,7,1,752,099,09,,99,125,,82,101,,42,,090,2,107042,,,977641,,,1969,1.0
69IN02526,1968422563,68,2,T2563,4,03,032,6,,,,,24,2,2,02,1,1,032,105,06,,105,138,,03,099,,42,,091,3,980341,,,493641,,,1969,1.0
69IN02527,1968422564,68,2,T2564,4,03,032,7,,,,,24,2,2,02,1,1,032,102,06,,102,125,,03,113,,42,,116,5,980341,,,493641,,,1969,1.0
69IN02528,1968422567,68,1,T2567,4,78,41,,,,,,,1,2,02,7,2,,130,09,,130,,6,82,099,,42,0801,168,4,040542,,231,002942,,,1969,1.0
69IN02529,1968422569,68,1,T2569,4,,01,,,,,,,,2,08,,1,187,130,09,,130,158,2,,105,,42,0927,124,2,    42,,240,    42,,,1969,1.0
69IN02530,1968422571,68,2,T2571,4,70,722,,,,,,,3,2,02,2,1, 26,102,07,,102,148,2,70,096,,42,0927,130,2,065942,,,950741,,,1969,1.0
69IN02531,1968422573,68,2,T2573,4,74,44,,,,,,,1,2,02,7,1,740,118,09,,118,144,,82,121,,42,,134,5,023042,,,137042,,,1969,1.0
69IN02532,1968422574,68,1,T2574,4,83,45,,,,,,,1,2,02,7,1,186,114,08,,114,142,2,82,099,,42,0927,132,4,986141,,223,061942,,,1969,1.0
69IN02533,1968422575,68,1,T2575,4,73,43,,,,,,,3,2,02,7,2,140,130,11,,130,162,2,82,097,,42,8900,152,3,008142,,232,034142,,,1969,1.0
69IN02534,1968422578,68,1,T2578,4,72,992,,,,,,,3,2,02,3,1,,120,07,,120,145,,72,096,,42,,131,3,121642,,232,501041,,,1969,1.0
69IN02535,1968422580,68,2,T2580,4,76,41,,,,,,,2,2,02,7,1,761,093,09,,93,122,,82,121,,42,,106,4,040542,,,073742,,,1969,1.0
69IN02536,1968422581,68,2,T2581,4,74,04,,,,,,,2,2,02,9,1,740,117,10,,117,140,,82,102,,42,,153,5,002142,,,932241,,,1969,1.0
69IN02537,1968422582,68,2,T2582,4,73,04,,,,,,,2,2,02,9,1, 13,102,08,,102,138,2,82,111,,42,0927,126,4,002142,,,932241,,,1969,1.0
69IN02538,1968422583,68,1,T2583,4,83,45,,,,,,,2,2,02,7,1,,063,07,,63,,3,82,080,,42,0602,061,2,986141,,,057842,,,1969,1.0
69IN02539,1968422584,68,2,T2584,4,77,45,,,,,,,2,2,02,7,1, 25,086,08,,86,116,2,82,103,,42,0927,096,3,986141,,,057842,,,1969,1.0
69IN02540,1968422585,68,2,T2585,4,74,41,,,,,,,1,2,02,7,1,741,090,10,,90,115,,82,115,,42,,109,4,040542,,,147642,,,1969,1.0
69IN02541,1968422588,68,2,T2588,4,73,42,,,,,,,2,2,02,7,1,731,115,09,,115,148,,82,095,,42,,105,4,087842,,,104342,,,1969,1.0
69IN02542,1968422589,68,2,T2589,4,77,42,,,,,,,2,2,02,7,1,772,096,07,,96,120,,82,098,,42,,094,3,087842,,,104342,,,1969,1.0
69IN02543,1968422591,68,1,T2591,4,77,47,,,,,,,3,2,02,7,1,190,098,08,,98,133,2,82,097,,42,0927,084,2,107042,,236,004242,,,1969,1.0
69IN02544,1968422592,68,1,T2592,4,77,45,,,,,,,1,2,02,7,1,,130,12,,130,170,3,82,103,,42,0930,118,5,986141,,225,073642,,,1969,1.0
69IN02545,1968422593,68,4,T2593,4,,49,,,,,,,2,2,02,7,1,,110,10,,110,135,,82,092,,42,,116,3,962541,,224,063842,,,1969,1.0
69IN02546,1968422594,68,2,T2594,4,78,49,,,,,,,2,2,02,7,1,780,107,09,,107,133,,82,099,,42,,115,3,962541,,,063842,,,1969,1.0
69IN02547,1968422596,68,2,T2596,4,75,49,,,,,,,1,2,02,7,1,751,108,09,,108,149,,82,108,,42,,130,3,962541,,,087142,,,1969,1.0
69IN02548,1968422598,68,1,T2598,4,74,46,,,,,,,1,2,02,7,1,,107,11,,107,,6,82,103,,42,0801,151,4,137642,,210,020942,,,1969,1.0
69IN02549,1968422599,68,1,T2599,4,70,712,,,,,,,2,2,02,2,1,,143,09,,143,178,,70,097,,42,,113,3,108242,,258,915341,,,1969,1.0
69IN02550,1968422600,68,1,T2600,4,70,712,,,,,,,2,2,02,2,1,,090,09,,90,125,3,70,092,,42,0812,082,3,108242,,227,915341,,,1969,1.0
69IN02551,1968422603,68,2,T2603,4,74,47,,,,,,,2,2,02,7,1, 13,112,10,,112,126,2,82,106,,42,0927,095,3,107042,,,975341,,,1969,1.0
69IN02552,1968422604,68,1,T2604,4,73,47,,,,,,,2,2,02,7,1,143,135,07,,135,160,2,82,106,,42,1203,133,4,107042,,245,975341,, 1,1969,1.0
69IN02553,1968422605,68,2,T2605,4,73,48,,,,,,,1,2,02,7,1,730,105,09,,105,133,,82,106,,42,,108,2,968541,,,076042,,,1969,1.0
69IN02554,1968422606,68,2,T2606,4,75,48,,,,,,,2,2,02,7,1,751,120,11,,120,155,,82,113,,42,,134,2,968541,,,091642,,,1969,1.0
69IN02555,1968422608,68,2,T2608,4,74,04,,,,,,,1,2,02,9,1,741,117,09,,117,148,,82,102,,42,,126,3,002142,,,948241,,,1969,1.0
69IN02556,1968422609,68,1,T2609,4,83,41,,,,,,,1,2,02,7,1,137,135,09,,135,177,2,82,115,,42,8897,155,5,040542,,242,103242,,,1969,1.0
69IN02557,1968422611,68,2,T2611,4,77,03,,,,,,,3,2,02,9,1, 24,092,08,,92,124,2,82,104,,42,0927,125,4,624241,,,902541,,,1969,1.0
69IN02558,1968422612,68,1,T2612,4,76,40,,,,,,,2,2,02,7,1,,085,08,,85,120,3,82,115,,42,0812,107,5,075942,,211,040742,,,1969,1.0
69IN02559,1968422614,68,2,T2614,4,75,49,,,,,,,1,2,02,7,,,,,,,,6,82,,,42,0510,,,962541,,,023342,,,1969,1.0
69IN02560,1968422615,68,2,T2615,4,75,47,,,,,,,2,2,02,7,1,750,097,08,,97,128,,82,106,,42,,122,3,107042,,,052542,,,1969,1.0
69IN02561,1968422618,68,1,T2618,4,70,732,,,,,,,3,2,02,2,4,,096,08,,96,120,3,70,097,,42,0812,116,4,000842,,215,836241,,,1969,1.0
69IN02562,1968422621,68,2,T2621,4,77,47,,,,,,,3,2,02,7,1,770,100,08,,100,126,,82,091,,42,,106,4,107042,,,140542,,,1969,1.0
69IN02563,1968422624,68,1,T2624,4,73,44,,,,,,,1,2,02,7,1,,112,09,,112,143,3,82,104,,42,0812,127,4,023042,,228,083842,,,1969,1.0
69IN02564,1968422625,68,2,T2625,4,73,44,,,,,,,1,2,02,7,1,730,108,09,,108,140,,82,093,,42,,123,2,023042,,,993041,,,1969,1.0
69IN02565,1968422628,68,2,T2628,4,78,45,,,,,,,1,2,02,7,1,781,101,07,,101,127,,82,101,,42,,120,4,986141,,,093542,,,1969,1.0
69IN02566,1968422629,68,2,T2629,4,75,46,,,,,,,1,2,02,7,1,751,102,06,,102,128,,82,095,,42,,101,2,137642,,,076342,,,1969,1.0
69IN02567,1968422630,68,1,T2630,4,78,42,,,,,,,1,2,02,7,1,190,123,09,,123,140,2,82,092,,42,0927,130,3,087842,,237,124842,,,1969,1.0
69IN02568,1968422631,68,2,T2631,4,08,082,6,,,,,37,1,2,02,1,1,082,090,09,,90,102,,08,104,,42,,107,3,789741,,,823241,,,1969,1.0
69IN02569,1968422636,68,2,T2636,4,76,03,,,,,,,3,2,02,9,1,761,111,09,,111,138,,82,109,,42,,126,3,624241,,,974141,,,1969,1.0
69IN02570,1968422637,68,2,T2637,4,77,41,,,,,,,2,2,02,7,1,772,098,11,,98,127,,82,092,,42,,100,2,040542,,,098942,,,1969,1.0
69IN02571,1968422639,68,1,T2639,4,83,41,,,,,,,1,2,02,7,2,188,118,10,,118,163,2,82,130,,42,0927,151,5,040542,,224,024742,,,1969,1.0
69IN02572,1968422640,68,2,T2640,4,70,722,,,,,,,3,2,02,2,1,700,116,09,,116,144,,70,116,,42,,135,4,065942,,,966341,,,1969,1.0
69IN02573,1968422644,68,2,T2644,4,08,082,7,,,,,41,1,2,02,1,1,082,094,10,,94,117,,08,114,,42,,148,5,789741,,,845441,,,1969,1.0
69IN02574,1968422646,68,1,T2646,4,76,46,,,,,,,2,2,02,7,1,185,115,07,,115,152,2,82,095,,42,0927,135,4,137642,,227,977741,,,1969,1.0
69IN02575,1968422647,68,1,T2647,4,75,46,,,,,,,2,2,02,7,2,,110,07,,110,140,3,82,097,,42,0812,088,3,137642,,243,977741,, 3,1969,1.0
69IN02576,1968422648,68,2,T2648,4,74,41,,,,,,,1,2,02,7,1,742,088,09,,88,122,,82,125,,42,,112,5,040542,,,091742,,,1969,1.0
69IN02577,1968422651,68,1,T2651,4,78,47,,,,,,,2,2,02,7,2,146,133,07,,133,168,2,82,094,,42,1206,126,3,107042,,244,982441,, 1,1969,1.0
69IN02578,1968422652,68,2,T2652,4,76,47,,,,,,,2,2,02,7,1,762,090,08,,90,115,,82,114,,42,,085,3,107042,,,982441,,,1969,1.0
69IN02579,1968422653,68,1,T2653,4,75,45,,,,,,,2,2,02,7,1,189,107,09,,107,138,2,82,091,,42,0927,090,3,986141,,236,018042,,,1969,1.0
69IN02580,1968422656,68,2,T2656,4,72,912,,,,,,,2,2,02,3,1,93,083,10,,83,102,,72,090,,42,,089,2,106142,,,106242,,,1969,1.0
69IN02581,1968422663,68,2,T2663,4,73,03,,,,,,,3,2,02,9,1,731,114,09,,114,150,,82,102,,42,,145,4,624241,,,958941,,,1969,1.0
69IN02582,1968422664,68,1,T2664,4,76,49,,,,,,,1,2,02,7,1,183,152,09,,152,190,2,82,094,,42,0927,162,4,962541,,250,998141,,,1969,1.0
69IN02583,1968422665,68,2,T2665,4,78,41,,,,,,,1,2,02,7,1,780,107,09,,107,137,,82,120,,42,,122,4,040542,,,136142,,,1969,1.0
69IN02584,1968422666,68,2,T2666,4,78,43,,,,,,,1,2,02,7,1,781,089,07,,89,108,,82,099,,42,,076,2,008142,,,069642,,,1969,1.0
69IN02585,1968422667,68,1,T2667,4,74,48,,,,,,,1,2,02,7,1,,118,10,,118,153,3,82,094,,42,0812,131,3,968541,,211,098542,,,1969,1.0
69IN02586,1968422671,68,2,T2671,4,72,982,,,,,,,3,2,02,3,1,95,107,09,,107,138,,72,095,,42,,125,2,135342,,,910741,,,1969,1.0
69IN02587,1968422672,68,2,T2672,4,75,04,,,,,,,3,2,02,9,1,752,083,09,,83,124,,82,104,,42,,104,2,002142,,,901641,,,1969,1.0
69IN02588,1968422673,68,2,T2673,4,74,48,,,,,,,1,2,02,7,1,742,089,09,,89,118,,82,103,,42,,129,3,968541,,,070242,,,1969,1.0
69IN02589,1968422674,68,2,T2674,4,70,732,,,,,,,3,2,02,2,1,701,098,13,,98,128,,70,089,,42,,113,2,000842,,,913941,,,1969,1.0
69IN02590,1968422676,68,2,T2676,4,78,46,,,,,,,3,2,00,7,1,782,106,09,,106,132,,82,102,,42,,094,3,000000,,,000000,,,1969,1.0
69IN02591,1968422679,68,2,T2679,4,70,732,,,,,,,2,2,02,2,1, 11,105,07,,105,138,2,70,116,,42,0927,133,3,000842,,,913241,,,1969,1.0
69IN02592,1968422681,68,2,T2681,4,75,47,,,,,,,3,2,02,7,1,751,116,10,,116,142,,82,110,,42,,127,2,107042,,,001042,,,1969,1.0
69IN02593,1968422684,68,1,T2684,4,75,44,,,,,,,3,2,02,7,1,187,123,09,,123,160,2,82,113,,42,0927,135,5,023042,,229,021442,,,1969,1.0
69IN02594,1968422686,68,1,T2686,4,78,48,,,,,,,3,2,02,7,1,,112,12,,112,138,3,82,096,,42,0812,119,5,968541,,221,982541,,,1969,1.0
69IN02595,1968422688,68,2,T2688,4,70,722,,,,,,,2,2,02,2,1,702,113,09,,113,145,,70,105,,42,,114,2,065942,,,066842,,,1969,1.0
69IN02596,1968422690,68,1,T2690,4,77,45,,,,,,,3,2,02,7,2,,128,06,,128,153,3,82,091,,42,0812,103,2,986141,,241,143142,,,1969,1.0
69IN02597,1968422693,68,2,T2693,4,76,40,,,,,,,2,2,02,7,1, 13,096,07,,96,132,2,82,109,,42,0927,112,3,075942,,,035242,,,1969,1.0
69IN02598,1968422698,68,2,T2698,4,70,722,,,,,,,3,2,02,2,1, 15,108,09,,108,138,2,70,114,,42,0927,113,3,065942,,,415541,,,1969,1.0
69IN02599,1968422700,68,2,T2700,4,70,722,,,,,,,1,2,02,2,1, 18,115,09,,115,160,2,70,092,,42,0927,117,2,065942,,,724141,,,1969,1.0
69IN02600,1968422702,68,1,T2702,4,83,43,,,,,,,3,2,02,7,1,185,132,10,,132,155,2,82,108,,42,0927,154,5,008142,,236,050642,,,1969,1.0
69IN02601,1968422705,68,1,T2705,4,72,822,,,,,,,1,2,02,3,1,,113,10,,113,152,,72,091,,42,,137,3,111942,,220,733541,,,1969,1.0
69IN02602,1968422707,68,2,T2707,4,72,932,,,,,,,3,2,02,3,1, 24,093,14,,93,117,2,72,090,,42,0927,130,2,144942,,,840041,,,1969,1.0
69IN02603,1968422709,68,2,T2709,4,74,48,,,,,,,2,2,02,7,1,740,098,09,,98,132,,82,105,,42,,105,5,968541,,,057042,,,1969,1.0
69IN02604,1968422710,68,2,T2710,4,78,48,,,,,,,2,2,02,7,1,781,098,11,,98,122,,82,109,,42,,113,3,968541,,,057042,,,1969,1.0
69IN02605,1968422711,68,2,T2711,4,76,42,,,,,,,2,2,02,7,1,760,100,11,,100,123,,82,088,,42,,100,3,087842,,,080842,,,1969,1.0
69IN02606,1968422713,68,2,T2713,4,76,45,,,,,,,1,2,02,7,1,760,090,09,,90,113,,82,105,,42,,111,4,986141,,,081342,,,1969,1.0
69IN02607,1968422715,68,1,T2715,4,72,952,,,,,,,2,2,02,3,1,,068,11,,68,,3,72,092,,42,0602,094,4,140742,,,833641,,,1969,1.0
69IN02608,1968422716,68,1,T2716,4,70,722,,,,,,,1,2,02,2,1,183,148,09,,148,180,2,70,087,,42,0927,174,4,065942,,253,147942,,,1969,1.0
69IN02609,1968422717,68,2,T2717,4,72,992,,,,,,,1,2,02,3,1,83,098,09,,98,125,,72,094,,42,,109,3,121642,,,075242,,,1969,1.0
69IN02610,1968422719,68,1,T2719,4,07,072,,,,,,28,2,2,02,1,2,,103,05,,103,133,,07,094,,42,,093,4,992641,,240,002642,,,1969,1.0
69IN02611,1968422721,68,2,T2721,4,77,43,,,,,,,2,2,02,7,1,770,084,10,,84,111,,82,113,,42,,120,3,008142,,,105942,,,1969,1.0
69IN02612,1968422722,68,2,T2722,4,75,43,,,,,,,2,2,02,7,1,751,088,13,,88,122,,82,102,,42,,130,3,008142,,,105942,,,1969,1.0
69IN02613,1968422723,68,2,T2723,4,75,46,,,,,,,1,2,02,7,1, 11,100,10,,100,125,2,82,111,,42,0927,138,3,137642,,,051642,,,1969,1.0
69IN02614,1968422727,68,1,T2727,4,72,962,,,,,,,1,2,02,3,2,190,133,09,,133,163,2,72,107,,42,0927,131,4,115542,,231,025742,,,1969,1.0
69IN02615,1968422729,68,2,T2729,4,76,40,,,,,,,3,2,02,7,1,760,092,07,,92,128,,82,095,,42,,105,2,075942,,,069042,,,1969,1.0
69IN02616,1968422731,68,2,T2731,4,72,902,,,,,,,1,2,02,3,1,90,087,09,,87,111,,72,091,,42,,088,2,139042,,,106542,,,1969,1.0
69IN02617,1968422732,68,1,T2732,4,70,722,,,,,,,1,2,02,2,1,,130,09,,130,175,3,70,100,,42,0812,145,3,065942,,224,010442,,,1969,1.0
69IN02618,1968422733,68,2,T2733,4,70,712,,,,,,,3,2,02,2,1, 14,103,09,,103,140,2,70,094,,42,0927,113,2,108242,,,927441,,,1969,1.0
69IN02619,1968422737,68,1,T2737,4,74,49,,,,,,,3,2,02,7,1,183,137,08,,137,175,2,82,087,,42,0927,134,2,962541,,244,077442,,,1969,1.0
69IN02620,1968422742,68,1,T2742,4,75,41,,,,,,,2,2,02,7,1,,113,10,,113,140,3,82,120,,42,0812,139,4,040542,,228,060542,,,1969,1.0
69IN02621,1968422743,68,2,T2743,4,78,46,,,,,,,2,2,02,7,1,780,103,09,,103,136,,82,104,,42,,121,4,137642,,,993541,,,1969,1.0
69IN02622,1968422744,68,2,T2744,4,76,46,,,,,,,2,2,02,7,1,761,103,09,,103,138,,82,095,,42,,126,3,137642,,,993541,,,1969,1.0
69IN02623,1968422747,68,1,T2747,4,83,46,,,,,,,2,2,02,7,2,,108,09,,108,145,3,82,095,,42,0812,147,3,137642,,217,063542,,,1969,1.0
69IN02624,1968422750,68,1,T2750,4,77,42,,,,,,,3,2,02,7,2,,115,12,,115,153,3,82,101,,42,0812,112,3,087842,,220,064742,,,1969,1.0
69IN02625,1968422755,68,1,T2755,4,72,882,,,,,,,2,2,02,3,1,,098,09,,98,123,3,72,098,,42,0812,117,3,078242,,215,778141,,,1969,1.0
69IN02626,1968422758,68,1,T2758,4,83,40,,,,,,,3,2,02,7,5,,113,08,,113,,3,82,108,,42,0602,139,5,075942,,,110142,,,1969,1.0
69IN02627,1968422760,68,1,T2760,4,83,42,,,,,,,2,2,02,7,2,139,153,06,,153,185,2,82,104,,42,8899,155,3,087842,,266,023942,,,1969,1.0
69IN02628,1968422770,68,2,T2770,4,70,732,,,,,,,2,2,02,2,1, 14,100,07,,100,135,2,70,097,,42,0927,137,2,000842,,,965541,,,1969,1.0
69IN02629,1968422771,68,2,T2771,4,70,732,,,,,,,2,2,02,2,1,701,103,08,,103,134,,70,106,,42,,116,2,000842,,,965541,,,1969,1.0
69IN02630,1968422773,68,2,T2773,4,72,832,,,,,,,1,2,02,3,1, 24,133,08,,133,132,2,72,110,,42,0927,082,2,077642,,,735841,,,1969,1.0
69IN02631,1968422774,68,2,T2774,4,73,47,,,,,,,2,2,02,7,1,732,095,09,,95,127,,82,094,,42,,099,2,107042,,,132842,,,1969,1.0
69IN02632,1968422775,68,2,T2775,4,78,47,,,,,,,2,2,02,7,1,782,090,09,,90,126,,82,112,,42,,111,3,107042,,,132842,,,1969,1.0
69IN02633,1968422782,68,1,T2782,4,72,832,,,,,,,3,2,02,3,2,,100,11,,100,130,,72,088,,42,,117,3,077642,,204,121042,,,1969,1.0
69IN02634,1968422784,68,2,T2784,4,72,802,,,,,,,1,2,02,3,1, 12,103,09,,103,127,2,72,111,,42,0927,107,3,097142,,,723941,,,1969,1.0
69IN02635,1968422785,68,1,T2785,4,72,902,,,,,,,2,2,02,3,4,,088,09,,88,118,,72,092,,42,,087,2,139042,,219,712441,,,1969,1.0
69IN02636,1968422786,68,2,T2786,4,72,902,,,,,,,2,2,02,3,1,94,080,10,,80,96,,72,111,,42,,115,5,139042,,,712441,,,1969,1.0
69IN02637,1968422788,68,4,T2788,4,,49,,,,,,,1,2,02,7,4,,085,13,,85,122,,82,079,,42,,081,2,962541,,220,977041,,,1969,1.0
69IN02638,1968422789,68,1,T2789,4,83,43,,,,,,,3,2,02,7,1,150,135,09,,135,160,2,82,117,,42,1210,143,5,008142,,242,049542,, 1,1969,1.0
69IN02639,1968422791,68,1,T2791,4,77,48,,,,,,,3,2,02,7,4,,103,11,,103,140,3,82,078,,42,0812,114,2,968541,,221,100342,,,1969,1.0
69IN02640,1968422794,68,1,T2794,4,03,032,,,,,,28,2,2,02,1,2,,093,09,,93,120,,03,105,,42,,096,3,980341,,230,841541,,,1969,1.0
69IN02641,1968422795,68,1,T2795,4,08,082,,,,,,27,1,2,02,1,1,,110,08,,110,140,,08,099,,42,,117,4,789741,,239,631841,,,1969,1.0
69IN02642,1968422798,68,4,T2798,4,,072,,,,,,28,2,2,02,1,2,,100,06,,100,126,,07,110,,42,,126,4,992641,,221,504741,,,1969,1.0
69IN02643,1968422800,68,2,T2800,4,70,722,,,,,,,3,2,02,2,1, 12,098,08,,98,138,2,70,103,,42,0927,097,4,065942,,,042142,,,1969,1.0
69IN02644,1968422802,68,2,T2802,4,77,47,,,,,,,1,2,02,7,1,771,101,08,,101,128,,82,097,,42,,098,2,107042,,,092242,,,1969,1.0
69IN02645,1968422803,68,1,T2803,4,70,712,,,,,,,3,2,02,2,1,184,170,08,,170,185,2,70,098,,42,0927,135,5,108242,,283,902841,,,1969,1.0
69IN02646,1968422805,68,2,T2805,4,14,142,6,,,,,32,3,2,02,1,1,142,085,11,,85,113,,14,098,,42,,094,2,862041,,,796041,,,1969,1.0
69IN02647,1968422809,68,1,T2809,4,73,46,,,,,,,1,2,02,7,1,186,135,07,,135,150,2,82,108,,42,0927,127,3,137642,,236,070642,,,1969,1.0
69IN02648,1968422810,68,2,T2810,4,76,03,,,,,,,3,2,02,9,1,762,103,09,,103,135,,82,119,,42,,114,5,624241,,,884741,,,1969,1.0
69IN02649,1968422811,68,2,T2811,4,75,47,,,,,,,1,2,02,7,1,752,126,08,,126,155,,82,099,,42,,131,4,107042,,,100242,,,1969,1.0
69IN02650,1968422812,68,1,T2812,4,83,46,,,,,,,2,2,02,7,1,,095,06,,95,132,3,82,096,,42,0812,138,3,137642,,211,114142,,,1969,1.0
69IN02651,1968422813,68,2,T2813,4,74,46,,,,,,,2,2,02,7,1,740,104,08,,104,126,,82,097,,42,,115,2,137642,,,114142,,,1969,1.0
69IN02652,1968422814,68,1,T2814,4,73,40,,,,,,,1,2,02,7,6,,096,05,,96,,3,82,105,,42,0602,130,4,075942,,,078642,,,1969,1.0
