UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,TRT1,TRT2,PD,RGRP,ELG,INBR,TBR,ADAM,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,PHYS,YRREC,AGE
72IN00192,1969380149,69,1,80149,8,,,,,,,,,,4,08,,,,132,11,,180,175,,,,,38,,098,5,,,,,,,1972,3.0
72IN00193,1969380150,69,2,80150,8,,22,,,,,,,,4,08,,,,,,01,109,148,,,,,38,,,,,,,,,,1972,3.0
72IN00194,1969380150,69,2,80150,8,,22,,,,,, 2,4,4,08,,,22,,,01,109,126,,,,,38,,,,,,,,,02,1972,3.0
72IN00195,1970390150,70,2,90150,9,,,,,,,,,,3,51,,, 60,,,01,126,136,2,,,,39,0921,,,,,,,,02,1972,2.0
72IN00196,1970380154,70,2,80154,8,,23,,,,,, 1,3,3,08,,,23,,,01,126,135,,,,,38,,,,,,,,,01,1972,2.0
72IN00197,1970390154,70,2,90154,9,,09,,,,,, 1,3,3,51,,,08,,,01,105,127,,,,,39,,,,,,,,,02,1972,2.0
72IN00198,1970390155,70,2,90155,9,,09,,,,,, 1,3,3,51,,,09,,,01,142,155,,,,,39,,,,,,,,,02,1972,2.0
72IN00199,1969380156,69,2,80156,8,,22,,,,,, 2,4,4,08,,,22,,,02,127,133,,,,,38,,,,,,,,,,1972,3.0
72IN00200,1970390157,70,2,90157,9,,09,,,,,, 1,3,3,51,,,08,,,01,116,130,,,,,39,,,,,,,,,02,1972,2.0
72IN00201,1970340159,70,2,40159,4,,,,,,,,,,3,02,,, 40,,,02,160,163,2,,,,34,0921,,,,,,,,02,1972,2.0
72IN00202,1970380161,70,2,80161,8,,23,,,,,, 1,3,3,08,,,23,,,02,126,138,,,,,38,,,,,,,,,02,1972,2.0
72IN00203,1970380162,70,2,80162,8,,23,,,,,, 1,3,3,08,,,21,,,02,124,150,,,,,38,,,,,,,,, 2,1972,2.0
72IN00204,1970380165,70,2,80165,8,,27,,,,,, 1,3,3,08,,,22,,,01,138,140,,,,,38,,,,,,,,,02,1972,2.0
72IN00205,1970390165,70,2,90165,9,,09,,,,,, 1,3,3,51,,,09,,,01,120,113,,,,,39,,,,,,,,,02,1972,2.0
72IN00206,1970380166,70,2,80166,8,,,,,,,,,,3,08,,,,,,01,120,132,3,,,,38,1001,,,,,,,,13,1972,2.0
72IN00207,1970390169,70,2,90169,9,,09,,,,,, 1,3,3,51,,,39,,,02,132,160,,,,,39,,,,,,,,,03,1972,2.0
72IN00208,1970310170,70,2,10170,1,,,,,,,,,,3,07,,, 55,,,01,127,145,2,,,,31,0921,,,,,,,,02,1972,2.0
72IN00209,1970380170,70,1,80170,8,,,,,,,,,,3,08,,,,188,07,,220,230,,,,,38,,135,6,,,,,,,1972,2.0
72IN00210,1970310171,70,2,10171,1,,,,,,,,,,3,07,,, 55,,,01,121,145,2,,,,31,0921,,,,,,,,02,1972,2.0
72IN00211,1970390173,70,2,90173,9,,,,,,,,,,3,51,,,,,,01,,,6,,,,39,0101,,,,,,,,,1972,2.0
72IN00212,1970310174,70,2,10174,1,,11,,,,,, 1,3,3,07,,,12,,,01,,,6,,,,31,0210,,,,,,,,,1972,2.0
72IN00213,1970390175,70,2,90175,9,,09,,,,,, 1,3,3,51,,,08,,,01,133,138,,,,,39,,,,,,,,,02,1972,2.0
72IN00214,1970310176,70,1,10176,1,,,,,,,,,,3,07,,,,135,07,,175,198,3,,,,31,0724,125,2,,,,,,,1972,2.0
72IN00215,1970380176,70,1,80176,8,,,,,,,,,,3,08,,,258,165,07,,190,192,2,,,,38,0921,135,6,,,,,,,1972,2.0
72IN00216,1970390176,70,2,90176,9,,,,,,,,,,3,51,,,,,,07,143,158,3,,,,39,1001,,,,,,,,12,1972,2.0
72IN00217,1970340177,70,2,40177,4,,15,,,,,, 1,3,3,02,,,16,,,01,150,168,,,,,34,,,,,,,,,02,1972,2.0
72IN00218,1970380177,70,2,80177,8,,22,,,,,, 1,3,3,08,,,21,,,01,122,145,,,,,38,,,,,,,,,02,1972,2.0
72IN00219,1970390177,70,2,90177,9,,,,,,,,,,3,51,,, 60,,,02,115,130,2,,,,39,0921,,,,,,,,02,1972,2.0
72IN00220,1970340178,70,2,40178,4,,16,,,,,, 1,3,3,02,,,17,,,01,126,153,,,,,34,,,,,,,,,04,1972,2.0
72IN00221,1970390178,70,2,90178,9,,,,,,,,,,3,51,,, 60,,,,102,120,2,,,,39,0921,,,,,,,,02,1972,2.0
72IN00222,1970340179,70,2,40179,4,,,,,,,,,,3,02,,, 40,,,,115,135,2,,,,34,0921,,,,,,,,02,1972,2.0
72IN00223,1970380179,70,2,80179,8,,22,,,,,, 1,3,3,08,,,22,,,01,120,143,,,,,38,,,,,,,,,02,1972,2.0
72IN00224,1970380180,70,2,80180,8,,27,,,,,, 1,3,3,08,,,21,,,02,112,145,,,,,38,,,,,,,,,02,1972,2.0
72IN00225,1970390183,70,2,90183,9,,09,,,,,, 1,3,3,51,,,09,,,01,99,124,,,,,39,,,,,,,,,02,1972,2.0
72IN00226,1970390184,70,2,90184,9,,09,,,,,, 1,3,3,51,,,08,,,02,115,128,,,,,39,,,,,,,,,02,1972,2.0
72IN00227,1970310186,70,2,10186,1,,11,,,,,, 1,3,3,07,,,13,,,02,116,140,,,,,31,,,,,,,,,02,1972,2.0
72IN00228,1970380190,70,2,80190,8,,23,,,,,, 1,3,3,08,,,37,,,02,160,175,,,,,38,,,,,,,,,02,1972,2.0
72IN00229,1970380191,70,2,80191,8,,23,,,,,, 1,3,3,08,,,37,,,01,148,163,,,,,38,,,,,,,,,03,1972,2.0
72IN00230,1970310192,70,2,10192,1,,,,,,,,,,3,07,,, 55,,,01,107,130,2,,,,31,0921,,,,,,,,02,1972,2.0
72IN00231,1970380194,70,2,80194,8,,22,,,,,, 1,3,3,08,,,22,,,01,117,148,,,,,38,,,,,,,,,02,1972,2.0
72IN00232,1970380197,70,2,80197,8,,22,,,,,, 1,3,3,08,,,37,,,02,122,148,,,,,38,,,,,,,,,02,1972,2.0
72IN00233,1970310198,70,2,10198,1,,,,,,,,,,3,07,,, 55,,,01,130,158,2,,,,31,0921,,,,,,,,02,1972,2.0
72IN00234,1970380200,70,1,80200,8,,,,,,,,,,3,08,,,256,102,07,,160,175,2,,,,38,0921,115,6,,,,,,,1972,2.0
72IN00235,1970390202,70,2,90202,9,,09,,,,,, 2,3,3,51,,,09,,,02,115,127,,,,,39,,,,,,,,,02,1972,2.0
72IN00236,1970390203,70,2,90203,9,,09,,,,,, 2,3,3,51,,,08,,,01,110,127,,,,,39,,,,,,,,,02,1972,2.0
72IN00237,1970390204,70,2,90204,9,,,,,,,,,,3,51,,, 60,,,02,104,123,2,,,,39,0921,,,,,,,,05,1972,2.0
72IN00238,1970390205,70,2,90205,9,,10,,,,,, 2,3,3,51,,,38,,,01,88,104,,,,,39,,,,,,,,,01,1972,2.0
72IN00239,1970380206,70,2,80206,8,,22,,,,,, 1,3,3,08,,,21,,,01,103,140,,,,,38,,,,,,,,,02,1972,2.0
72IN00240,1970380209,70,1,80209,8,,,,,,,,,,3,08,,,,118,09,,,,6,,,,38,0101,115,5,,,,,,,1972,2.0
72IN00241,1970390210,70,2,90210,9,,,,,,,,,,3,51,,,,,,01,,,6,,,,39,0101,,,,,,,,,1972,2.0
72IN00242,1970380211,70,2,80211,8,,27,,,,,, 1,3,3,08,,,22,,,01,118,138,,,,,38,,,,,,,,,01,1972,2.0
72IN00243,1970380212,70,2,80212,8,,23,,,,,, 1,3,3,08,,,23,,,03,110,106,,,,,38,,,,,,,,, 2,1972,2.0
72IN00244,1970390213,70,2,90213,9,,10,,,,,, 2,3,3,51,,,10,,,01,106,123,,,,,39,,,,,,,,,02,1972,2.0
72IN00245,1970390214,70,2,90214,9,,10,,,,,, 2,3,3,51,,,10,,,01,100,122,,,,,39,,,,,,,,,01,1972,2.0
72IN00246,1970340219,70,2,40219,4,,04,,,,,, 2,3,3,02,,,15,,,01,150,175,,,,,34,,,,,,,,,02,1972,2.0
72IN00247,1970390219,70,2,90219,9,,09,,,,,,,,3,51,,,,,,11,126,152,3,,,,39,1001,,,,,,,,,1972,2.0
72IN00248,1970390219,70,2,90219,9,,09,,,,,, 2,3,3,51,,,39,,,01,126,137,,,,,39,,,,,,,,,05,1972,2.0
72IN00249,1970380220,70,2,80220,8,,22,,,,,, 1,3,3,08,,,22,,,01,108,135,,,,,38,,,,,,,,,01,1972,2.0
72IN00250,1970310222,70,1,10222,1,,,,,,,,,,3,07,,,,111,06,,143,155,3,,,,31,0724,095,2,,,,,,,1972,2.0
72IN00251,1970390224,70,2,90224,9,,10,,,,,, 2,3,3,51,,,10,,,01,109,123,,,,,39,,,,,,,,,02,1972,2.0
72IN00252,1970390226,70,2,90226,9,,,,,,,,,,3,51,,, 60,,,01,105,112,2,,,,39,0921,,,,,,,,02,1972,2.0
72IN00253,1970380227,70,2,80227,8,,28,,,,,, 1,3,3,08,,,22,,,01,98,120,,,,,38,,,,,,,,,01,1972,2.0
72IN00254,1970380228,70,2,80228,8,,27,,,,,, 1,3,3,08,,,22,,,01,108,140,,,,,38,,,,,,,,,02,1972,2.0
72IN00255,1970310229,70,2,10229,1,,11,,,,,, 1,3,3,07,,,30,,,01,114,140,,,,,31,,,,,,,,,01,1972,2.0
72IN00256,1970340229,70,2,40229,4,,03,,,,,, 2,3,3,02,,,32,,,01,100,113,,,,,34,,,,,,,,,02,1972,2.0
72IN00257,1970340231,70,2,40231,4,,05,,,,,, 2,3,3,02,,,15,,,02,125,140,,,,,34,,,,,,,,,01,1972,2.0
72IN00258,1970340234,70,2,40234,4,,04,,,,,,,,3,02,,,,,,12,96,120,3,,,,34,1001,,,,,,,,,1972,2.0
72IN00259,1970340234,70,2,40234,4,,04,,,,,, 2,3,3,02,,,17,,,01,96,115,,,,,34,,,,,,,,,02,1972,2.0
72IN00260,1970380235,70,2,80235,8,,23,,,,,, 1,3,3,08,,,21,,,01,93,120,,,,,38,,,,,,,,,02,1972,2.0
72IN00261,1970340238,70,2,40238,4,,05,,,,,, 2,3,3,02,,,16,,,01,96,,,,,,34,,,,,,,,, 2,1972,2.0
72IN00262,1970310243,70,2,10243,1,,12,,,,,, 1,3,3,07,,,12,,,02,139,155,,,,,31,,,,,,,,,02,1972,2.0
72IN00263,1970380249,70,2,80249,8,,27,,,,,, 1,3,3,08,,,21,,,01,112,133,,,,,38,,,,,,,,,02,1972,2.0
72IN00264,1970310257,70,1,10257,1,,,,,,,,,,3,07,,,,143,13,,185,185,,,,,31,,136,2,,,,,,,1972,2.0
72IN00265,1970310258,70,2,10258,1,,11,,,,,, 1,3,3,07,,,30,,,01,112,158,,,,,31,,,,,,,,,01,1972,2.0
72IN00266,1970380262,70,2,80262,8,,11,,,,,, 2,3,3,08,,,21,,,01,112,130,,,,,38,,,,,,,,,02,1972,2.0
72IN00267,1970380263,70,2,80263,8,,11,,,,,, 2,3,3,08,,,21,,,01,113,130,,,,,38,,,,,,,,,10,1972,2.0
72IN00268,1970380264,70,1,80264,8,,,,,,,,,,3,08,,,257,123,07,,130,155,2,,,,38,0921,074,7,,,,,,,1972,2.0
72IN00269,1970380269,70,2,80269,8,,11,,,,,, 2,3,3,08,,,22,,,02,108,135,,,,,38,,,,,,,,,03,1972,2.0
72IN00270,1970380276,70,2,80276,8,,,,,,,,,,3,08,,,,,,02,131,,7,,,,38,0915,,,,,,,,,1972,2.0
72IN00271,1970380276,70,2,80276,8,,12,,,,,, 2,3,3,08,,,23,,,,131,,,,,,38,,,,,,,,,,1972,2.0
72IN00272,1970380277,70,2,80277,8,,11,,,,,, 2,3,3,08,,,22,,,01,102,115,,,,,38,,,,,,,,,02,1972,2.0
72IN00273,1970310278,70,2,10278,1,,13,,,,,, 1,3,3,07,,,13,,,01,124,165,,,,,31,,,,,,,,,02,1972,2.0
72IN00274,1970380280,70,2,80280,8,,12,,,,,, 2,3,3,08,,,37,,,01,106,133,,,,,38,,,,,,,,,01,1972,2.0
72IN00275,1970380283,70,2,80283,8,,,,,,,,,,3,08,,, 57,,,01,121,140,2,,,,38,0921,,,,,,,,02,1972,2.0
72IN00276,1970380291,70,1,80291,8,,,,,,,,,,3,08,,,,120,,,168,162,,,,,38,,048,4,,,,,,,1972,2.0
72IN00277,1970310296,70,2,10296,1,,02,,,,,, 2,3,3,07,,,12,,,01,104,128,,,,,31,,,,,,,,,02,1972,2.0
72IN00278,1970310320,70,2,10320,1,,01,,,,,, 2,3,3,07,,,30,,,01,112,135,,,,,31,,,,,,,,,03,1972,2.0
72IN00279,1970310321,70,1,10321,1,,,,,,,,,,3,07,,,,130,,,173,180,,,,,31,,071,3,,,,,,,1972,2.0
72IN00280,1970310323,70,2,10323,1,,,,,,,,,,3,07,,, 55,,,01,123,140,2,,,,31,0921,,,,,,,,01,1972,2.0
72IN00281,1970310326,70,2,10326,1,,01,,,,,, 2,3,3,07,,,11,,,01,125,140,,,,,31,,,,,,,,,02,1972,2.0
72IN00282,1970310332,70,2,10332,1,,01,,,,,, 2,3,3,07,,,12,,,01,134,130,,,,,31,,,,,,,,,02,1972,2.0
72IN00283,1970310337,70,2,10337,1,,,,,,,,,,3,07,,,,,,01,122,,,,,,31,,,,,,,,,,1972,2.0
72IN00284,1970310339,70,2,10339,1,,01,,,,,, 2,3,3,07,,,13,,,03,113,125,,,,,31,,,,,,,,, 2,1972,2.0
72IN00285,1970310341,70,2,10341,1,,01,,,,,, W,,3,07,,,11,,,,,,7,,,,31,0915,,,,,,,,,1972,2.0
72IN00286,1970310343,70,2,10343,1,,,,,,,, 2,3,3,07,,,30,,,01,108,,,,,,31,,,,,,,,,,1972,2.0
72IN00287,1971010503,71,2,P0503,7,,22,,,,,, 1,2,2,30,,,34,,,,97,120,,,,,01,,,,017608,,,008909,,01,1972,1.0
72IN00288,1971010505,71,2,P0505,7,,23,,,,,, 1,2,2,30,,,19,,,,93,108,,,,,01,,,,020908,,,009409,,01,1972,1.0
72IN00289,1971010512,71,1,P0512,9,,10,,,,,,,2,2,51,,,,,,,88,116,3,,,,01,0724,,,000695,,,434201,,,1972,1.0
72IN00290,1971010513,71,2,P0513,8,,22,,,,,, 1,2,2,08,,,21,,,,82,112,,,,,01,,,,017608,,,019108,,02,1972,1.0
72IN00291,1971010519,71,2,P0519,9,,10,,,,,, 1,2,2,51,,,10,,,,95,110,,,,,01,,,,000695,,,414401,,02,1972,1.0
72IN00292,1971010520,71,2,P0520,8,,23,,,,,, 1,2,2,08,,,21,,,,96,,,,,,01,,,,020908,,,008808,,,1972,1.0
72IN00293,1971010525,71,2,P0525,7,,22,,,,,, 1,2,2,30,,,20,,, 1,106,118,,,,,01,,,,017608,,,004309,, 1,1972,1.0
72IN00294,1971010530,71,2,P0530,8,,22,,,,,, 1,2,2,08,,,21,,,,97,117,,,,,01,,,,017608,,,016408,,02,1972,1.0
72IN00295,1971010531,71,2,P0531,8,,22,,,,,, 1,2,2,08,,,22,,,,83,110,,,,,01,,,,017608,,,016408,,01,1972,1.0
72IN00296,1971010534,71,1,P0534,7,,22,,,,,,,2,2,30,,,,,,,140,160,,,,,01,,,,017608,,,005709,,,1972,1.0
72IN00297,1971010538,71,2,P0538,7,,21,,,,,, 1,2,2,30,,,20,,,,102,115,,,,,01,,,,016308,,,007109,,02,1972,1.0
72IN00298,1971010539,71,2,P0539,7,,22,,,,,, 1,,2,30,,,19,,,12,118,118,3,,,,01,1001,,,017608,,,007309,,,1972,1.0
72IN00299,1971010539,71,2,P0539,7,,22,,,,,, 1,2,2,30,,,34,,,,118,135,,,,,01,,,,017608,,,007309,,02,1972,1.0
72IN00300,1971010541,71,1,P0541,7,,28,,,,,,,1,2,30,,,259,,,,122,141,2,,,,01,0921,,,000307,,,000107,,,1972,1.0
72IN00301,1971010543,71,2,P0543,7,,23,,,,,, 1,2,2,30,,,19,,,,93,112,,,,,01,,,,020908,,,012609,,02,1972,1.0
72IN00302,1971010548,71,2,P0548,4,,15,,,,,,,2,2,02,,,,,,,,,3,,,,01,0221,,,011504,,,103604,,,1972,1.0
72IN00303,1971010549,71,2,P0549,4,,15,,,,,,,2,2,02,,,,,,,,,3,,,,01,0221,,,011504,,,103604,,,1972,1.0
72IN00304,1971010551,71,2,P0551,7,,21,,,,,, 1,2,2,30,,,18,,,,93,100,,,,,01,,,,016308,,,001709,,02,1972,1.0
72IN00305,1971010552,71,2,P0552,7,,21,,,,,, 1,2,2,30,,,20,,,,72,86,,,,,01,,,,016308,,,001709,,01,1972,1.0
72IN00306,1971010560,71,2,P0560,7,,23,,,,,, 1,2,2,30,,,19,,, 2,100,105,,,,,01,,,,020908,,,004409,, 2,1972,1.0
72IN00307,1971010568,71,2,P0568,9,,10,,,,,, 1,1,2,51,,, 58,,,,107,130,2,,,,01,0921,,,000695,,,377101,,02,1972,1.0
72IN00308,1971010569,71,2,P0569,9,,09,,,,,, 1,2,2,51,,, 58,,,,93,103,2,,,,01,0921,,,000395,,,422601,,02,1972,1.0
72IN00309,1971010578,71,2,P0578,7,,21,,,,,, 1,2,2,30,,,18,,,,76,100,,,,,01,,,,016308,,,006409,,02,1972,1.0
72IN00310,1971010581,71,1,P0581,4,,16,,,,,,,2,2,02,,,,,,,155,170,,,,,01,,,,011804,,,065604,,,1972,1.0
72IN00311,1971010583,71,2,P0583,4,,16,,,,,, 1,2,2,02,,,16,,,,85,110,,,,,01,,,,011804,,,065604,,01,1972,1.0
72IN00312,1971010584,71,1,P0584,8,,21,,,,,,,1,2,08,,,255,,,,124,145,2,,,,01,0921,,,016308,,,022708,,,1972,1.0
72IN00313,1971010585,71,2,P0585,7,,22,,,,,, 1,2,2,30,,,34,,,,,,,,,,01,,,,017608,,,011809,,,1972,1.0
72IN00314,1971010591,71,2,P0591,7,,28,,,,,, 1,2,2,30,,,19,,,,81,110,,,,,01,,,,000307,,,000907,,01,1972,1.0
72IN00315,1971010593,71,2,P0593,4,,16,,,,,, 1,2,2,02,,,17,,,,91,110,,,,,01,,,,011804,,,013304,,01,1972,1.0
72IN00316,1971010595,71,2,P0595,7,,23,,,,,, 1,2,2,30,,,34,,, 2,97,100,,,,,01,,,,020908,,,002309,, 2,1972,1.0
72IN00317,1971010608,71,2,P0608,9,,09,,,,,, 1,2,2,51,,,38,,,,104,132,,,,,01,,,,000395,,,381301,,02,1972,1.0
72IN00318,1971010614,71,1,P0614,1,,12,,,,,,,1,2,07,,,,,,,115,115,3,,,,01,0724,,,022201,,,017401,,,1972,1.0
72IN00319,1971010615,71,2,P0615,4,,15,,,,,, 1,2,2,02,,,32,,,,88,117,,,,,01,,,,011504,,,051904,,02,1972,1.0
72IN00320,1971010620,71,2,P0620,7,,21,,,,,, 1,2,2,30,,,18,,,,101,123,,,,,01,,,,016308,,,012009,,02,1972,1.0
72IN00321,1971010621,71,2,P0621,7,,21,,,,,, 1,2,2,30,,,34,,,,84,110,,,,,01,,,,016308,,,012009,,02,1972,1.0
72IN00322,1971010622,71,2,P0622,4,,17,,,,,, 1,2,2,02,,,15,,, 2,118,143,,,,,01,,,,000904,,,008204,, 2,1972,1.0
72IN00323,1971010624,71,2,P0624,7,,21,,,,,,,2,2,30,,,,,,,,,3,,,,01,0221,,,016308,,,004109,,,1972,1.0
72IN00324,1971010625,71,2,P0625,7,,22,,,,,, 1,,2,30,,,,,,12,95,112,3,,,,01,1001,,,017608,,,013709,,,1972,1.0
72IN00325,1971010625,71,2,P0625,7,,22,,,,,, 1,2,2,30,,,20,,,,,,,,,,01,,,,017608,,,013709,,,1972,1.0
72IN00326,1971010626,71,2,P0626,7,,22,,,,,, 1,2,2,30,,,18,,,,78,88,,,,,01,,,,017608,,,013709,,01,1972,1.0
72IN00327,1971010633,71,2,P0633,9,,10,,,,,, 1,2,2,51,,, 58,,,,90,110,2,,,,01,0921,,,000695,,,374901,,01,1972,1.0
72IN00328,1971010634,71,2,P0634,9,,10,,,,,, 1,2,2,51,,,10,,,,91,106,,,,,01,,,,000695,,,374901,,02,1972,1.0
72IN00329,1971010639,71,2,P0639,9,,09,,,,,, 1,2,2,51,,,38,,,,92,108,,,,,01,,,,000395,,,349301,,01,1972,1.0
72IN00330,1971010645,71,2,P0645,7,,22,,,,,, 1,2,2,30,,,18,,,,87,108,,,,,01,,,,017608,,,013109,,02,1972,1.0
72IN00331,1971010646,71,1,P0646,7,,22,,,,,,,2,2,30,,,,,,,120,140,3,,,,01,0724,,,017608,,,013109,,,1972,1.0
72IN00332,1971010648,71,2,P0648,4,,16,,,,,,,1,2,02,,,,,,,,,3,,,,01,0221,,,011804,,,002704,,,1972,1.0
72IN00333,1971010652,71,2,P0652,1,,12,,,,,, 1,2,2,07,,,11,,,,106,128,,,,,01,,,,022201,,,326201,,01,1972,1.0
72IN00334,1971010653,71,2,P0653,9,,10,,,,,, 1,2,2,51,,,10,,,,100,110,,,,,01,,,,000695,,,423901,,01,1972,1.0
72IN00335,1971010655,71,2,P0655,9,,09,,,,,, 1,2,2,51,,,,,,,93,118,3,,,,01,1001,,,000395,,,320101,,05,1972,1.0
72IN00336,1971010657,71,2,P0657,7,,21,,,,,, 1,2,2,30,,,,,,,90,,7,,,,01,0915,,,016308,,,016409,,,1972,1.0
72IN00337,1971010661,71,2,P0661,4,,17,,,,,, 1,2,2,02,,,16,,,,123,143,,,,,01,,,,000904,,,059404,,01,1972,1.0
72IN00338,1971010664,71,2,P0664,8,,22,,,,,, 1,2,2,08,,,22,,,,105,123,,,,,01,,,,017608,,,008208,,02,1972,1.0
72IN00339,1971010666,71,2,P0666,9,,09,,,,,, 1,2,2,51,,,10,,,,100,108,,,,,01,,,,000395,,,429501,,01,1972,1.0
72IN00340,1971010671,71,2,P0671,7,,21,,,,,, 1,2,2,30,,,20,,,,86,103,,,,,01,,,,016308,,,015509,,01,1972,1.0
72IN00341,1971010673,71,1,P0673,9,,09,,,,,,,2,2,51,,,,,,,158,172,2,,,,01,0921,,,000395,,,356601,,,1972,1.0
72IN00342,1971010674,71,2,P0674,9,,09,,,,,, 1,2,2,51,,,10,,,,102,115,,,,,01,,,,000395,,,356601,,01,1972,1.0
72IN00343,1971010678,71,2,P0678,7,,22,,,,,, 1,2,2,30,,,20,,,,86,103,,,,,01,,,,017608,,,004709,,01,1972,1.0
72IN00344,1971010679,71,2,P0679,8,,21,,,,,, 1,2,2,08,,,21,,,,102,122,,,,,01,,,,016308,,,009908,,01,1972,1.0
72IN00345,1971010682,71,2,P0682,8,,21,,,,,, 1,2,2,08,,,21,,,,95,108,,,,,01,,,,016308,,,001208,,01,1972,1.0
72IN00346,1971010688,71,2,P0688,9,,10,,,,,, 1,2,2,51,,,10,,,,115,115,,,,,01,,,,000695,,,418501,,02,1972,1.0
72IN00347,1971010692,71,2,P0692,4,,17,,,,,,,,2,02,,,17,,,11,125,160,3,,,,01,1001,,,000904,,,008304,,,1972,1.0
72IN00348,1971010692,71,2,P0692,4,,17,,,,,, 1,2,2,02,,,33,,,,125,153,,,,,01,,,,000904,,,008304,,02,1972,1.0
72IN00349,1971010696,71,2,P0696,8,,23,,,,,, 1,2,2,08,,,23,,,,97,120,,,,,01,,,,020908,,,014808,,05,1972,1.0
72IN00350,1971010697,71,2,P0697,9,,09,,,,,, 1,2,2,51,,,10,,,,106,118,,,,,01,,,,000395,,,424701,,01,1972,1.0
72IN00351,1971010701,71,2,P0701,9,,09,,,,,, 1,2,2,51,,,10,,,,90,102,,,,,01,,,,000395,,,315901,,02,1972,1.0
72IN00352,1971010704,71,2,P0704,7,,21,,,,,, 1,2,2,30,,,20,,,,90,113,,,,,01,,,,016308,,,005909,,01,1972,1.0
72IN00353,1971010705,71,1,P0705,9,,10,,,,,,,1,2,51,,,,,,,155,178,,,,,01,,,,000695,,,389901,,,1972,1.0
72IN00354,1971010715,71,2,P0715,4,,17,,,,,, 1,2,2,02,,,16,,,,123,143,,,,,01,,,,000904,,,063904,,01,1972,1.0
72IN00355,1971010717,71,2,P0717,8,,37,,,,,,,2,2,08,,,,,,,,,3,,,,01,0221,,,019608,,,003108,,,1972,1.0
72IN00356,1971010719,71,2,P0719,8,,21,,,,,, 1,2,2,08,,,23,,,,92,105,,,,,01,,,,016308,,,005408,,01,1972,1.0
72IN00357,1971010730,71,2,P0730,9,,09,,,,,, 1,2,2,51,,,38,,,,105,124,,,,,01,,,,000395,,,428401,,02,1972,1.0
72IN00358,1971010733,71,2,P0733,4,,17,,,,,, 1,2,2,02,,,32,,,,98,129,,,,,01,,,,000904,,,072404,,02,1972,1.0
72IN00359,1971010737,71,2,P0737,9,,09,,,,,, 1,2,2,51,,,10,,,,99,108,,,,,01,,,,000395,,,345701,,01,1972,1.0
72IN00360,1971010743,71,2,P0743,7,,21,,,,,, 1,2,2,30,,,18,,,,105,126,,,,,01,,,,016308,,,010409,,01,1972,1.0
72IN00361,1971010745,71,2,P0745,7,,23,,,,,, 1,2,2,30,,,19,,, 1,73,80,,,,,01,,,,020908,,,006109,, 1,1972,1.0
72IN00362,1971010751,71,2,P0751,8,,23,,,,,, 1,2,2,08,,,23,,, 1,105,110,,,,,01,,,,020908,,,004908,, 1,1972,1.0
72IN00363,1971010755,71,2,P0755,9,,10,,,,,, 1,2,2,51,,,10,,,,106,113,,,,,01,,,,000695,,,425201,,01,1972,1.0
72IN00364,1971010756,71,2,P0756,9,,10,,,,,, 1,2,2,51,,,10,,,,95,105,,,,,01,,,,000695,,,425201,,0,1972,1.0
72IN00365,1971010758,71,2,P0758,9,,10,,,,,, 1,2,2,51,,,10,,,,104,125,,,,,01,,,,000695,,,431601,,05,1972,1.0
72IN00366,1971010767,71,2,P0767,7,,21,,,,,, 1,1,2,30,,,20,,,,101,112,3,,,,01,1106,,,016308,,,008209,,02,1972,1.0
72IN00367,1971010777,71,2,P0777,1,,11,,,,,,,2,2,07,,,,,,,,,3,,,,01,0221,,,017601,,,406001,,,1972,1.0
72IN00368,1971010778,71,2,P0778,1,,11,,,,,,,2,2,07,,,,,,,,,3,,,,01,0221,,,017601,,,406001,,,1972,1.0
72IN00369,1971010783,71,2,P0783,8,,22,,,,,, 1,2,2,08,,,22,,,,82,98,,,,,01,,,,017608,,,023508,,01,1972,1.0
72IN00370,1971010786,71,2,P0786,4,,15,,,,,, 1,2,2,02,,,17,,,,103,126,,,,,01,,,,011504,,,056504,,02,1972,1.0
72IN00371,1971010787,71,1,P0787,9,,09,,,,,,,2,2,51,,,,,,,,,6,,,,01,0101,,,000395,,,419301,,,1972,1.0
72IN00372,1971010788,71,1,P0788,9,,09,,,,,,,2,2,51,,,,,,,140,130,,,,,01,,,,000395,,,419301,,,1972,1.0
72IN00373,1971010791,71,2,P0791,4,,16,,,,,, 1,2,2,02,,,16,,,,110,135,,,,,01,,,,011804,,,095704,,03,1972,1.0
72IN00374,1971010795,71,2,P0795,1,,11,,,,,, 1,2,2,07,,, 55,,,,112,130,2,,,,01,0921,,,017601,,,284601,,01,1972,1.0
72IN00375,1971010797,71,2,P0797,4,,16,,,,,, 1,3,2,02,,,,,,,,,6,,,,01,0424,,,011804,,,052404,,,1972,1.0
72IN00376,1971010798,71,2,P0798,4,,16,,,,,, 1,2,2,02,,,16,,,,112,133,,,,,01,,,,011804,,,052404,,02,1972,1.0
72IN00377,1971010800,71,2,P0800,7,,23,,,,,, 1,2,2,30,,,19,,,,80,92,,,,,01,,,,020908,,,013809,,01,1972,1.0
72IN00378,1971010813,71,2,P0813,9,,09,,,,,, 1,2,2,51,,,,,,,,,6,,,,01,0101,,,000395,,,366701,,,1972,1.0
