UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
02IN00809,1998640288,K0288,64,K0288,98,2,CP,1,05,e10,836363,992663,0,,CC,,U,.,1,,156,173,2,,,,H,UTE,U,4.0,,,,,1,1,2,2002
02IN00810,1998640289,K0289,64,K0289,98,2,60,1,06,03,874463,753963,7,,,,3,.,1,,179,178,12,,93,1024,M,,.,4.0,,,,,0,0,0,2002
02IN00811,1998640297,K0297,64,K0297,98,2,61,1,06,01,890163,738763,7,,,,1,.,1,,173,189,2,,,,R,03K,2,4.0,DYSTOCIA,,,,0,0,0,2002
02IN00812,1998640299,K0299,64,K0299,98,1,CP,1,05,52,876263,675363,0,,CN,,1,.,M,,257,266,0,,,,H,52a,.,4.0,"H4, F4-",CLPG,CN4,,4,4,8,2002
02IN00813,1998640307,K0307,64,K0307,98,2,60,1,06,02,862463,795463,7,,,,3,.,1,,173,137,2,,93,1024,M,,.,4.0,SICK 9/02,,,,0,0,0,2002
02IN00814,1998640316,K0316,64,K0316,98,2,62,1,06,05,871163,672363,7,,,,3,.,*,,0,195,2,,93,0513,C,,.,4.0,"RUPTURE, DRY",,,657,0,0,0,2002
02IN00815,1998640361,K0361,64,K0361,98,2,61,1,06,06,900163,801363,7,,,,1,.,1,,203,186,2,,,,R,-2-,1,4.0,,,,,0,0,0,2002
02IN00816,1998640366,K0366,64,K0366,98,2,60,1,06,06,900163,617263,7,,,,1,.,2,,156,161,2,,,,M,03K,2,4.0,,,,,0,0,0,2002
02IN00817,1998640372,K0372,64,K0372,98,2,61,1,06,06,900163,612363,7,,,,1,.,1,,157,194,2,,,,R,01K,2,4.0,,,,,0,0,0,2002
02IN00818,1998640377,K0377,64,K0377,98,2,62,1,06,04,872363,784463,7,,,,3,.,2,,148,146,2,,93,1024,C,,.,4.0,X THIN,,,,0,0,0,2002
02IN00819,1998640384,K0384,64,K0384,98,2,60,1,06,04,872363,843363,7,,,,3,.,1,,183,171,12,,93,1024,M,,.,4.0,,,,,0,0,0,2002
02IN00820,1998640405,K0405,64,K0405,98,2,61,1,06,06,900163,729263,7,,,,1,.,2,,189,193,2,,,,R,03K,2,4.0,,,,,0,0,0,2002
02IN00821,1998640413,K0413,64,K0413,98,2,62,1,06,02,862463,695563,7,,,,1,.,1,,184,192,4,,,,C,03K,2,4.0,,,,,0,0,0,2002
02IN00822,1998640422,K0422,64,K0422,98,2,61,1,06,01,890163,601363,7,,,,6,.,*,,0,203,2,,76,0403,R,,.,4.0,"THIN,CLA,X",,,,0,0,0,2002
02IN00823,1998640423,K0423,64,K0423,98,2,60,1,06,06,900163,690063,7,,,,1,.,2,,181,198,2,,,,M,-3-,1,4.0,,,,,0,0,0,2002
02IN00824,1998640431,K0431,64,K0431,98,2,60,1,06,04,872363,726363,7,,,,1,.,2,,181,197,2,,,,M,-3-,1,4.0,,,,,0,0,0,2002
02IN00825,1998640432,K0432,64,K0432,98,2,60,1,06,04,872363,726363,7,,,,1,.,1,,196,198,2,,,,M,-1-,1,4.0,,,,,0,0,0,2002
02IN00826,1998640440,K0440,64,K0440,98,2,61,1,06,01,890163,591763,7,,,,1,.,1,,180,208,2,,,,R,03K,2,4.0,,,,,0,0,0,2002
02IN00827,1998640441,K0441,64,K0441,98,2,CP,1,05,52,876263,699063,0,,CC,,B,.,2,,183,190,2,,93,0913,H,,.,4.0,,,,,2,1,3,2002
02IN00828,1998640444,K0444,64,K0444,98,2,60,1,06,01,890163,597263,7,,,,1,.,1,,200,218,2,,,,M,e.5,2,4.0,LAME RF 11/02,,,,0,0,0,2002
02IN00829,1998640448,K0448,64,K0448,98,2,CP,1,05,51,859663,894663,0,,CC,,B,.,2,,165,180,2,,93,0913,H,,.,4.0,,,,,2,1,3,2002
02IN00830,1998640451,K0451,64,K0451,98,2,61,1,06,04,872363,728463,7,,,,1,.,2,,160,190,2,,,,R,01K,2,4.0,THIN,,,,0,0,0,2002
02IN00831,1998640458,K0458,64,K0458,98,2,62,1,06,06,900163,819863,7,,,,6,.,5,,201,196,3,,95,0801,C,,.,4.0,,,,,0,0,0,2002
02IN00832,1998640471,K0471,64,K0471,98,2,CP,1,05,52,876263,390710,0,,CC,,B,.,2,,192,212,2,,93,0913,H,,.,4.0,DYSTOCIA,,,,1,1,2,2002
02IN00833,1998640474,K0474,64,K0474,98,2,61,1,06,03,874463,880863,7,,,,6,.,1,,173,184,2,,01,0821,R,,.,4.0,EYE OK y2001,,,,0,0,0,2002
02IN00834,1998640495,K0495,64,K0495,98,2,60,1,06,06,900163,756363,7,,,,1,.,1,,192,174,3,,,,M,01K,2,4.0,SUCK1SIDE,,,,0,0,0,2002
02IN00835,1998640520,K0520,64,K0520,98,2,62,1,06,02,862463,910763,7,,,,1,.,2,,177,174,2,,,,C,-4-,2,4.0,,,,,0,0,0,2002
02IN00836,1998640545,K0545,64,K0545,98,2,61,1,06,03,874463,809963,7,,,,1,.,3,,154,174,2,,,,R,01K,2,4.0,VAG.PROLAPSE,,,,0,0,0,2002
02IN00837,1998640550,K0550,64,K0550,98,2,60,1,06,01,890163,477063,7,,,,1,.,1,,213,217,2,,,,M,-3-,1,4.0,DYSTOCIA,,,,0,0,0,2002
02IN00838,1999640615,K0615,64,K0615,99,2,CP,1,05,54,999263,987963,0,,CC,,B,.,1,,181,186,2,,93,0913,H,,.,3.0,,,,,2,1,3,2002
02IN00839,1999640619,K0619,64,K0619,99,2,68,1,06,01-,009300,778763,2,,JAR,,O,OVX,5,,202,202,1,X,,,.,OVX,O,3.0,"OVX,BARREN",,16,,0,0,0,2002
02IN00840,1999640622,K0622,64,K0622,99,1,68,1,06,01-,009300,986063,2,,JAR,,3,DUD,M,,241,246,0,,93,0820,G,ORE,.,3.0,DUD,B 32,,,0,0,0,2002
02IN00841,1999640630,K0630,64,K0630,99,2,CP,1,05,52,928663,898963,0,,CC,,B,.,1,,170,170,2,,93,0913,H,,.,3.0,DYSTOCIA,,,,2,1,3,2002
02IN00842,1999640637,K0637,64,K0637,99,2,CP,1,05,54,999263,985063,0,,CC,,U,.,1,,166,184,1,,95,1202,H,UTE,U,3.0,,,,,1,1,2,2002
02IN00843,1999640641,K0641,64,K0641,99,2,68,1,06,02-,013100,894163,7,,JAR,,1,.,2,,196,220,2,,,,G,02K,2,3.0,ENTR,,,,0,0,0,2002
02IN00844,1999640642,K0642,64,K0642,99,2,68,1,06,02-,013100,795563,2,,JAR,,3,ORE,,,0,204,1,,93,0513,.,ORE,.,3.0,"DRY, CULL",,,667,0,0,0,2002
02IN00845,1999640643,K0643,64,K0643,99,2,68,1,06,02-,013100,795563,7,,JAR,,1,.,2,,192,188,6,,,,G,01K,2,3.0,PRETTY,,,,0,0,0,2002
02IN00846,1999640644,K0644,64,K0644,99,2,68,1,06,03-,968963,783263,7,,,,1,.,1,,177,185,4,,,,G,-2-,1,3.0,,,,,0,0,0,2002
02IN00847,1999640649,K0649,64,K0649,99,1,68,1,06,02-,013100,986463,7,,JAR,,2,105,M,,284,290,0,,92,0919,G,03,.,3.0,,ADG,,,0,0,0,2002
02IN00848,1999640655,K0655,64,K0655,99,2,68,1,06,05-,946463,867863,7,,,,1,.,2,,195,196,2,,,,G,-2-,1,3.0,,,,,0,0,0,2002
02IN00849,1999640665,K0665,64,K0665,99,2,68,1,06,03-,968963,594163,7,,,,1,.,2,,180,190,2,,,,G,-3-,1,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00850,1999640666,K0666,64,K0666,99,2,68,1,06,02-,013100,588663,7,,JAR,,U,.,3,,153,186,2,,,,G,UTE,U,3.0,"VLT,L",,,,0,0,0,2002
02IN00851,1999640677,K0677,64,K0677,99,2,68,1,06,05-,946463,810763,7,,,,1,.,1,,122,160,2,,,,G,02K,2,3.0,,,,,0,0,0,2002
02IN00852,1999640694,K0694,64,K0694,99,1,CP,1,05,51,876263,364710,0,,CN,,1,.,M,,247,252,0,,,,H,,.,3.0,"MsgBovis,NICE",CLPG,CN4,,3,4,7,2002
02IN00853,1999640695,K0695,64,K0695,99,2,CP,1,05,51,876263,667663,0,,CN,,U,.,1,,162,189,4,,,,H,UTE,U,3.0,CHUNKY,,,,4,4,8,2002
02IN00854,1999640697,K0697,64,K0697,99,2,68,1,06,01-,009300,852663,7,,JAR,,1,.,1,,172,186,5,,,,G,-3-,1,3.0,,,,,0,0,0,2002
02IN00855,1999640706,K0706,64,K0706,99,2,68,1,06,02-,013100,806463,7,,JAR,,1,.,2,,173,208,2,,,,G,02K,2,3.0,F2,,,,0,0,0,2002
02IN00856,1999640711,K0711,64,K0711,99,2,68,1,06,04-,966063,597263,7,,,,1,.,2,,178,182,2,,,,G,03K,2,3.0,,,,,0,0,0,2002
02IN00857,1999640712,K0712,64,K0712,99,2,68,1,06,05-,946463,726363,7,,,,1,.,2,,162,185,5,,,,G,02K,2,3.0,,,,,0,0,0,2002
02IN00858,1999640713,K0713,64,K0713,99,2,68,1,06,05-,946463,726363,7,,,,1,.,2,,169,184,2,,,,G,01K,2,3.0,,,,,0,0,0,2002
02IN00859,1999640714,K0714,64,K0714,99,1,68,1,06,05-,946463,726363,7,,,,3,.,M,,274,283,0,,93,0820,G,06,.,3.0,,ADG,,,0,0,0,2002
02IN00860,1999640718,K0718,64,K0718,99,2,68,1,06,02-,013100,690063,7,,JAR,,1,.,3,,178,202,2,,,,G,01K,2,3.0,DIARRHEA,,,,0,0,0,2002
02IN00861,1999640719,K0719,64,K0719,99,2,68,1,06,01-,009300,930863,7,,JAR,,3,.,1,,171,166,12,,93,1024,G,,.,3.0,"LTS,BAG OK",,,,0,0,0,2002
02IN00862,1999640720,K0720,64,K0720,99,2,68,1,06,01-,009300,930863,7,,JAR,,1,.,1,,156,171,2,,,,G,-4-,2,3.0,,,,,0,0,0,2002
02IN00863,1999640722,K0722,64,K0722,99,1,CP,1,05,51,876263,932863,0,,CN,,1,.,M,,218,226,0,,,,H,,.,3.0,,CLPG,CN4,,4,4,8,2002
02IN00864,1999640723,K0723,64,K0723,99,2,68,1,06,06-,988463,880863,7,,,,1,.,3,,194,216,2,,,,G,-4-,2,3.0,,,,,0,0,0,2002
02IN00865,1999640724,K0724,64,K0724,99,2,68,1,06,04-,966063,907263,7,,,,1,.,1,,185,190,2,,,,G,01K,2,3.0,TAG CUT '2002,,,,0,0,0,2002
02IN00866,1999640728,K0728,64,K0728,99,2,CP,1,05,54,999263,952963,0,,CC,,B,.,1,,179,184,2,,93,0913,H,,.,3.0,BIG,,,,1,2,3,2002
02IN00867,1999640735,K0735,64,K0735,99,2,68,1,06,06-,988463,818163,2,,,,O,OVX,5,,166,191,1,X,,,.,OVX,O,3.0,"OVX, PROD",,17,,0,0,0,2002
02IN00868,1999640756,K0756,64,K0756,99,2,68,1,06,04-,966063,691763,7,,,,6,.,1,,190,193,2,,01,0521,G,,.,3.0,,,,,0,0,0,2002
02IN00869,1999640759,K0759,64,K0759,99,2,68,1,06,05-,946463,644763,7,,,,1,.,3,,178,214,4,,,,G,-3-,1,3.0,BLOODY MILK,,,,0,0,0,2002
02IN00870,1999640764,K0764,64,K0764,99,2,68,1,06,01-,009300,962963,7,,JAR,,1,.,1,,167,197,2,,,,G,-4-,2,3.0,ENTR,,,,0,0,0,2002
02IN00871,1999640768,K0768,64,K0768,99,2,68,1,06,04-,966063,705963,7,,,,6,.,*,,0,185,1,,33,0212,G,,.,3.0,ABORT:02/2002,,,,0,0,0,2002
02IN00872,1999640769,K0769,64,K0769,99,2,68,1,06,01-,009300,685963,2,,JAR,,3,ORE,5,,170,183,1,,93,1024,.,ORE,.,3.0,"GOITER,SEV.",,,,0,0,0,2002
02IN00873,1999640771,K0771,64,K0771,99,1,CP,1,05,51,876263,970663,0,,CC,,3,.,M,,211,235,0,,93,0528,H,52a,.,3.0,"X,LAME,RF",CLPG,CC1,697,2,2,4,2002
02IN00874,1999640772,K0772,64,K0772,99,2,CP,1,05,51,876263,970663,0,,CC,,U,.,2,,155,178,4,,,,H,UTE,U,3.0,,,,,2,2,4,2002
02IN00875,1999640782,K0782,64,K0782,99,1,CP,1,05,52,928663,894663,0,,CC,,1,.,M,,259,258,0,,,,H,54a,.,3.0,H3,CLPG,CC1,,2,2,4,2002
02IN00876,1999640786,K0786,64,K0786,99,2,68,1,06,04-,966063,752963,7,,,,1,.,3,,200,201,2,,,,G,-5-,2,3.0,,,,,0,0,0,2002
02IN00877,1999640787,K0787,64,K0787,99,2,68,1,06,04-,966063,752963,7,,,,1,.,3,,177,199,2,,,,G,02K,2,3.0,,,,,0,0,0,2002
02IN00878,1999640800,K0800,64,K0800,99,2,68,1,06,06-,988463,803463,7,,,,1,.,1,,155,175,2,,,,G,-1-,1,3.0,BIG BAG,,,,0,0,0,2002
02IN00879,1999640807,K0807,64,K0807,99,2,68,1,06,01-,009300,696463,7,,JAR,,6,.,*,,0,209,2,,16,0225,G,,.,3.0,BLOAT,,,,0,0,0,2002
02IN00880,1999640809,K0809,64,K0809,99,2,68,1,06,05-,946463,695563,7,,,,1,.,3,,157,176,2,,,,G,01K,2,3.0,DYSTOCIA,,,,0,0,0,2002
02IN00881,1999640824,K0824,64,K0824,99,1,CP,1,05,52,928663,862363,0,,CC,,3,.,M,,167,254,0,,93,0820,H,,.,3.0,,CLPG,CC1,,1,1,2,2002
02IN00882,1999640825,K0825,64,K0825,99,1,CP,1,05,52,928663,862363,0,,CC,,3,.,M,,260,250,0,,93,0820,H,,.,3.0,DUD,CLPG,CC1,,2,1,3,2002
02IN00883,1999640829,K0829,64,K0829,99,2,68,1,06,02-,013100,910763,7,,JAR,,U,.,3,,161,188,2,,95,1205,G,UTE,U,3.0,"MLTS,X",,,,0,0,0,2002
02IN00884,1999640831,K0831,64,K0831,99,2,CP,1,05,52,928663,991963,0,,CC,,3,.,1,,141,159,12,,93,1024,H,,.,3.0,,,,,2,1,3,2002
02IN00885,1999640837,K0837,64,K0837,99,2,CP,1,05,e10,973863,039564,0,,CC,,U,.,1,,163,183,2,,95,1224,H,UTE,U,3.0,DYSTOCIA ok,,,,2,1,3,2002
02IN00886,1999640844,K0844,64,K0844,99,2,68,1,06,03-,968963,635463,7,,,,1,.,3,,144,165,2,,,,G,01K,2,3.0,,,,,0,0,0,2002
02IN00887,1999640847,K0847,64,K0847,99,2,CP,1,05,54,999263,903263,0,,CC,,7,.,2,,175,0,0,,97,0911,H,,.,3.0,ENTR,,,,2,1,3,2002
02IN00888,1999640848,K0848,64,K0848,99,2,68,1,06,04-,966063,612863,7,,,,1,.,1,,177,191,2,,,,G,03K,2,3.0,,,,,0,0,0,2002
02IN00889,1999640852,K0852,64,K0852,99,2,68,1,06,06-,988463,977363,7,,,,1,.,2,,170,190,2,,,,G,03K,2,3.0,"ABS.JAW, DRY",,,,0,0,0,2002
02IN00890,1999640853,K0853,64,K0853,99,2,68,1,06,04-,966063,961563,7,,,,1,.,1,,179,181,5,,,,G,-5-,2,3.0,ENTR,,,,0,0,0,2002
02IN00891,1999640870,K0870,64,K0870,99,2,68,1,06,05-,946463,734863,7,,,,6,.,1,,175,209,1,,01,0520,G,,.,3.0,"GOK, 05/20",,,,0,0,0,2002
02IN00892,1999640871,K0871,64,K0871,99,2,68,1,06,05-,946463,734863,7,,,,1,.,1,,180,192,2,,,,G,03K,2,3.0,,,,,0,0,0,2002
02IN00893,1999640878,K0878,64,K0878,99,2,CP,1,05,e10,973863,001764,0,,CC,,U,.,2,,148,172,4,,,,H,UTE,U,3.0,,,,,2,1,3,2002
02IN00894,1999640894,K0894,64,K0894,99,2,CP,1,05,51,876263,897263,0,,CC,,U,.,1,,144,158,2,,,,H,UTE,U,3.0,,,,,1,1,2,2002
02IN00895,1999640905,K0905,64,K0905,99,1,68,1,06,04-,966063,869863,7,,,,2,103,M,,305,318,0,,92,0919,G,05,.,3.0,"adg1.000,DUDw",ADG,,,0,0,0,2002
02IN00896,1999640908,K0908,64,K0908,99,2,CP,1,05,53,964363,908463,0,,CC,,U,.,2,,159,176,2,,,,H,UTE,U,3.0,HAIRY,,,,1,1,2,2002
02IN00897,1999640911,K0911,64,K0911,99,2,CP,1,05,54,999263,967763,0,,CC,,U,.,2,,140,159,2,,95,1202,H,UTE,U,3.0,,,,,1,1,2,2002
02IN00898,1999640928,K0928,64,K0928,99,1,CP,1,05,53,964363,894563,0,,CN,,3,.,M,,238,241,0,,93,0528,H,,.,3.0,"X,ABS.HEAD",CLPG,CN4,683,3,4,7,2002
02IN00899,1999640930,K0930,64,K0930,99,2,68,1,06,03-,968963,775563,7,,,,1,.,2,,150,161,2,,,,G,-2-,1,3.0,,,,,0,0,0,2002
02IN00900,1999640932,K0932,64,K0932,99,2,CP,1,05,51,876263,983463,0,,CC,,U,.,1,,162,178,2,,,,H,UTE,U,3.0,,,,,2,2,4,2002
02IN00901,1999640943,K0943,64,K0943,99,1,68,1,06,01-,009300,805363,7,,JAR,,2,104,M,,272,295,0,,92,0919,G,01,.,3.0,DUD >works,ADG,,,0,0,0,2002
02IN00902,1999640946,K0946,64,K0946,99,2,68,1,06,06-,988463,738763,7,,,,1,.,2,,152,177,2,,,,G,03K,2,3.0,,,,,0,0,0,2002
02IN00903,1999640971,K0971,64,K0971,99,2,68,1,06,03-,968963,824563,7,,,,1,.,1,,135,159,2,,,,G,02K,2,3.0,,,,,0,0,0,2002
02IN00904,1999640972,K0972,64,K0972,99,2,68,1,06,03-,968963,824563,7,,,,1,.,3,,134,162,2,,,,G,-3-,1,3.0,,,,,0,0,0,2002
02IN00905,1999640983,K0983,64,K0983,99,2,CP,1,05,51,876263,924963,0,,CC,,U,.,1,,143,155,4,,95,1205,H,UTE,U,3.0,,,,,2,1,3,2002
02IN00906,1999640985,K0985,64,K0985,99,2,68,1,06,02-,013100,768663,7,,JAR,,1,.,2,,173,174,2,,,,G,01K,2,3.0,LEGGY,,,,0,0,0,2002
02IN00907,1999641002,K1002,64,K1002,99,2,68,1,06,02-,013100,704163,7,,JAR,,1,.,2,,165,192,2,,,,G,01K,2,3.0,,,,,0,0,0,2002
02IN00908,1999641006,K1006,64,K1006,99,2,CP,1,05,e10,973863,019664,0,,CC,,6,.,*,,0,153,2,,50,0429,H,,.,3.0,SEV.ABSCESSES,,,,1,1,2,2002
02IN00909,1999641020,K1020,64,K1020,99,2,CP,1,05,e10,973863,009164,0,,CC,,3,.,5,,165,179,1,,93,1024,H,,.,3.0,,,,,1,1,2,2002
02IN00910,1992636342,K6342,63,K6342,92,2,68,1,06,C10,442963,354563,2,,,,7,OVX,*,,0,0,0,X,97,0118,.,OVX,.,10.0,OVX,,,,0,0,0,2002
02IN00911,1995637744,K7744,63,K7744,95,2,60,1,06,604,698363,598663,7,,,,3,.,3,,190,191,2,1,93,1024,M,,.,7.0,"X,LTS,THIN",,,,0,0,0,2002
02IN00912,1995637755,K7755,63,K7755,95,2,61,1,06,611,692763,701863,7,,,,3,.,H,,180,182,2,1,93,1024,R,,.,7.0,"BAD SW.BAG, X",,,,0,0,0,2002
02IN00913,1995637762,K7762,63,K7762,95,2,60,1,06,604,698363,549363,7,,,,2, 49,1,,194,203,3,,92,0919,M,,.,7.0,SW.BAG,,,,0,0,0,2002
02IN00914,1995637767,K7767,63,K7767,95,2,60,1,06,604,698363,484263,7,,,,2, 49,1,,190,193,2,,92,0919,M,,.,7.0,DIARRHEA,,,,0,0,0,2002
02IN00915,1995637784,K7784,63,K7784,95,2,60,1,06,602,666563,591563,7,,,,B,.,2,,196,212,5,,93,1022,M,,.,7.0,NICE,,,,0,0,0,2002
02IN00916,1995637787,K7787,63,K7787,95,2,62,1,06, 69,666363,600363,7,,,,2, 49,1,,173,182,2,,92,0919,C,,.,7.0,,,,,0,0,0,2002
02IN00917,1995637794,K7794,63,K7794,95,2,62,1,06, 66,667163,682363,7,,,,B,.,1,,157,160,2,,93,1022,C,,.,7.0,TEETH,,,,0,0,0,2002
02IN00918,1995637818,K7818,63,K7818,95,2,61,1,06,612,676663,496363,7,,,,2, 49,2,,157,193,2,,92,0919,R,,.,7.0,,,,,0,0,0,2002
02IN00919,1995637877,K7877,63,K7877,95,2,61,1,06,613,670163,260263,7,,,,2,.,*,,0,172,2,2,92,0207,R,,.,7.0,,,,608,0,0,0,2002
02IN00920,1995637885,K7885,63,K7885,95,2,62,1,06, 60,685763,536963,7,,,,2,.,*,,0,187,4,,92,0207,C,,.,7.0,,,,609,0,0,0,2002
02IN00921,1995637908,K7908,63,K7908,95,2,61,1,06,611,692763,587063,7,,,,6,.,*,,0,191,2,,16,0125,R,,.,7.0,"ON BACK,BLOAT",,,,0,0,0,2002
02IN00922,1995637954,K7954,63,K7954,95,2,60,1,06,603,683263,597263,7,,,,2,  X,2,,162,174,2,,93,0930,M,,.,7.0,"THIN,SLOW",,,,0,0,0,2002
02IN00923,1995637955,K7955,63,K7955,95,2,60,1,06,603,683263,597263,7,,,,B,.,1,,190,206,2,,93,1022,M,,.,7.0,DYSTOCIA'97,,,,0,0,0,2002
02IN00924,1995637989,K7989,63,K7989,95,2,60,1,06,601,688963,684763,7,,,,3,.,1,,166,186,2,,93,1024,M,,.,7.0,TEETH,,,,0,0,0,2002
02IN00925,1995638009,K8009,63,K8009,95,2,61,1,06,614,695163,655063,7,,,,3,.,2,,167,197,2,,93,1024,R,,.,7.0,"SL.RUPTURE,R",,,,0,0,0,2002
02IN00926,1995638064,K8064,63,K8064,95,2,60,1,06,601,688963,594163,7,,,,3,.,3,,164,179,2,,93,1024,M,,.,7.0,TEETH,,,,0,0,0,2002
02IN00927,1995638107,K8107,63,K8107,95,2,62,1,06, 66,667163,324963,7,,,,2, 49,2,,130,140,4,1,92,0919,C,,.,7.0,"BLOODY MILK,R",,,,0,0,0,2002
02IN00928,1995638156,K8156,63,K8156,95,2,60,1,06,602,666563,649263,7,,,,6,.,*,,0,217,2,2,20,0322,M,,.,7.0,KETOSIS,,,,0,0,0,2002
02IN00929,1995638161,K8161,63,K8161,95,2,60,1,06,601,688963,489163,7,,,,3,.,*,,0,188,2,,93,0513,M,,.,7.0,"DRY, CULL",,,658,0,0,0,2002
02IN00930,1995638181,K8181,63,K8181,95,2,61,1,06,614,695163,698563,7,,,,3,.,5,,200,191,2,,93,1024,R,,.,7.0,DYSTOCIA'99,,,,0,0,0,2002
02IN00931,1995638198,K8198,63,K8198,95,2,62,1,06, 68,685163,499563,7,,,,3,.,2,,188,176,3,1,93,1024,C,,.,7.0,"DYSTO,SW.BAG",,,,0,0,0,2002
02IN00932,1995638244,K8244,63,K8244,95,2,62,1,06, 67,681163,571163,7,,,,6,.,*,,0,156,2,,50,0124,C,,.,7.0,"THIN,CLA",,,,0,0,0,2002
02IN00933,1995638245,K8245,63,K8245,95,2,61,1,06,613,670163,515163,7,,,,3,.,1,,174,178,2,,93,1024,R,,.,7.0,LR LAME,,,,0,0,0,2002
02IN00934,1995638347,K8347,63,K8347,95,2,61,1,06,612,676663,666963,7,,,,3,.,2,,187,196,2,,93,1024,R,,.,7.0,TEETH,,,,0,0,0,2002
02IN00935,1995638433,K8433,63,K8433,95,2,60,1,06,601,688963,501163,7,,,,2, 49,3,,147,165,2,2,92,0919,M,,.,7.0,,,,,0,0,0,2002
02IN00936,1995638454,K8454,63,K8454,95,2,62,1,06, 63,670863,398663,2,,,,O,OVX,5,,190,0,0,X,,,.,OVX,O,7.0,"X,UT.PROLAPSE",,,,0,0,0,2002
02IN00937,1996638517,K8517,63,K8517,96,2,60,1,06,04,748163,598663,7,,,,1,.,2,,179,175,2,,,,M,-5-,2,6.0,,,,,0,0,0,2002
02IN00938,1996638526,K8526,63,K8526,96,2,62,1,06,02,704863,668163,7,,,,1,.,2,,175,176,2,,,,C,-1-,1,6.0,,,,,0,0,0,2002
02IN00939,1996638527,K8527,63,K8527,96,2,62,1,06,02,704863,668163,7,,,,6,.,*,,0,240,2,,33,0405,C,,.,6.0,"DYSTOCIA,SICK",,,,0,0,0,2002
02IN00940,1996638539,K8539,63,K8539,96,2,CP,1,05,53,724563,688863,0,,CN,,U,.,3,,198,173,2,,95,1202,H,UTE,U,6.0,ENTR,,,,3,3,6,2002
02IN00941,1996638549,K8549,63,K8549,96,2,62,1,06,02,704863,447063,7,,,,3,.,H,,179,185,2,,93,1024,C,,.,6.0,"ABS.L.FACE, X",,,,0,0,0,2002
02IN00942,1996638570,K8570,63,K8570,96,2,CP,1,05,51,718963,768863,0,,CN,,U,.,2,,194,200,2,,,,H,UTE,U,6.0,,,,,3,4,7,2002
02IN00943,1996638601,K8601,63,K8601,96,2,61,1,06,02,704863,736563,7,,,,1,.,1,,167,176,3,,,,R,-2-,1,6.0,,,,,0,0,0,2002
02IN00944,1996638623,K8623,63,K8623,96,2,CP,1,05,51,718963,705963,0,,CN,,6,.,2,,174,184,3,,04,0620,H,,.,6.0,?UDDER,,,,3,3,6,2002
02IN00945,1996638645,K8645,63,K8645,96,2,CP,1,05,53,724563,746163,0,,CN,,3,.,3,,166,0,0,,97,0911,H,,.,6.0,ABS.BUTT,,,,3,3,6,2002
02IN00946,1996638672,K8672,63,K8672,96,2,CP,1,05,52,724463,743063,0,,NN,,U,.,1,,154,177,2,,,,H,UTE,U,6.0,ENTR,,,,3,2,5,2002
02IN00947,1996638678,K8678,63,K8678,96,2,61,1,06,01,722963,591463,7,,,,1,.,1,,187,193,2,,,,R,-4-,2,6.0,,,,,0,0,0,2002
02IN00948,1996638721,K8721,63,K8721,96,2,62,1,06,02,704863,684163,7,,,,1,.,1,,169,164,3,,,,C,-3-,1,6.0,"LTS,LOWBAG",,,,0,0,0,2002
02IN00949,1996638735,K8735,63,K8735,96,2,62,1,06,01,722963,444863,7,,,,1,.,H,,183,185,2,,,,C,-2-,1,6.0,R.EYE TRT'01,,,,0,0,0,2002
02IN00950,1996638736,K8736,63,K8736,96,2,62,1,06,01,722963,444863,7,,,,1,.,1,,143,162,2,,,,C,-1-,1,6.0,R.P.,,,,0,0,0,2002
02IN00951,1996638743,K8743,63,K8743,96,2,61,1,06,02,704863,589663,7,,,,1,.,1,,181,182,2,,,,R,-3-,1,6.0,,,,,0,0,0,2002
02IN00952,1996638771,K8771,63,K8771,96,2,62,1,06,04,748163,674463,7,,,,1,.,3,,173,159,2,,,,C,-3-,1,6.0,,,,,0,0,0,2002
02IN00953,1996638808,K8808,63,K8808,96,2,61,1,06,02,704863,681663,7,,,,1,.,1,,204,191,2,,,,R,-4-,2,6.0,FIBERBAG,,,,0,0,0,2002
02IN00954,1996638823,K8823,63,K8823,96,2,CP,1,05,56,783863,675363,0,,CC,,3,.,5,,176,185,1,,93,1024,H,,.,6.0,,,,,1,1,2,2002
02IN00955,1996638830,K8830,63,K8830,96,2,CP,1,05,61,834963,584263,0,,CN,,U,.,1,,158,171,2,,95,1205,H,UTE,U,6.0,DYSTOCIA,,,,3,3,6,2002
02IN00956,1996638832,K8832,63,K8832,96,2,CP,1,05,56,783863,699463,2,,??,,O,OVX,5,,186,218,1,X,,,.,OVX,O,6.0,"X, DNA, OVX",,,,1,1,2,2002
02IN00957,1996638865,K8865,63,K8865,96,2,CP,1,05,61,834963,673063,0,,CN,,U,.,1,,157,176,2,,95,1205,H,UTE,U,6.0,,,,,3,3,6,2002
02IN00958,1996638895,K8895,63,K8895,96,2,CP,1,05,52,724463,726363,0,,CN,,6,.,*,,0,177,2,,86,0104,H,,.,6.0,"EUTH,PARESIS",,,,3,3,6,2002
