UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,BRAND,C34,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
78IN04305,1977627833,77,1,K7833,,60,603,,,2,,,,,5,,,197,,,,125,147,2,,06,,62,0921,,642262,Y,406,508062,92,,1978
78IN04306,1977627835,77,1,K7835,,63,631,,,2,,,,,1,,,,,,,137,154,3,,06,,62,1127,,600862,Y,417,589762,93,,1978
78IN04307,1977627838,77,2,K7838,,63,631,,,,,,,,1,20,,602,,,,107,138,,,06,,62,,,600862,5,,448262,,,1978
78IN04308,1977627839,77,1,K7839,,60,603,,,,,,,,3,,,,,,,,,7,,06,,62,0525,,642262,*,,323462,97,,1978
78IN04309,1977627842,77,1,K7842,,63,631,,,3,,,,,5,,,,,,,105,130,3,,06,,62,1113,,600862,Y,366,295062,93,,1978
78IN04310,1977627843,77,1,K7843,,63,631,,,2,,,,,5,,,200,,,,124,144,2,,06,,62,0921,,600862,Y,404,295062,92,,1978
78IN04311,1977627844,77,2,K7844,,63,631,,,,,,,,1,20,,603,,,,103,131,,,06,,62,,,600862,5,,547362,,,1978
78IN04312,1977627845,77,1,K7845,,60,604,,,2,,,,,3,,,178,,,,132,147,2,,06,,62,0921,5586,639262,Y,408,533862,92,,1978
78IN04313,1977627850,77,1,K7850,,63,631,,,3,,,,,3,,,,,,,116,132,3,,06,,62,1113,,600862,Y,383,040862,93,,1978
78IN04314,1977627851,77,1,K7851,,63,631,,,3,,,,,3,,,,,,,88,106,3,,06,,62,1113,,600862,Y,361,040862,93,,1978
78IN04315,1977627852,77,2,K7852,,63,631,,,,,,,,5,20,,611,,,,108,144,,,06,,62,,,600862,5,,225062,,,1978
78IN04316,1977627855,77,2,K7855,,61,611,,,,,,,,5,20,,613,,,,92,126,,,06,,62,,,659362,5,,458662,,,1978
78IN04317,1977627856,77,2,K7856,,63,632,,,,,,,,3,20,,707,,,,127,158,,,06,,62,,,624562,5,,538562,,,1978
78IN04318,1977627858,77,2,K7858,,63,632,,,,,,,,1,20,,604,,,,134,165,,,06,,62,,,624562,5,,297062,,,1978
78IN04319,1977627865,77,1,K7865,,61,613,,,2,,,,,5,,,198,,,,122,142,2,,06,,62,0921,,661362,Y,410,488762,92,,1978
78IN04320,1977627867,77,2,K7867,,63,634,,,,,,,,3,20,,642,,,,122,153,,,06,,62,,,635562,5,,557662,,,1978
78IN04321,1977627868,77,2,K7868,,63,633,,,,,,,,1,20,,611,,,,104,134,,,06,,62,,,639462,5,,464962,,,1978
78IN04322,1977627872,77,2,K7872,,61,611,,,,,,,,1,20,,614,,,,112,140,,,06,,62,,,659362,5,,646662,,,1978
78IN04323,1977627873,77,2,K7873,,60,604,,,,,,,,3,20,,604,,,,106,138,,,06,,62,,,639262,5,,484562,,,1978
78IN04324,1977627875,77,2,K7875,,60,601,,,,,,,,3,20,,003,,,,113,149,,,06,,62,,,655762,5,,360662,,,1978
78IN04325,1977627876,77,2,K7876,,61,614,,,,,,,,1,20,,631,,,,128,157,,,06,,62,,,679162,5,,483062,,,1978
78IN04326,1977627878,77,1,K7878,,63,631,,,2,,,,,3,,,,,,,105,135,3,,06,,62,0927,,600862,Y,369,479262,93,,1978
78IN04327,1977627883,77,2,K7883,,60,601,,,,,,,,3,20,,613,,,,106,142,,,06,,62,,,655762,5,,167262,,,1978
78IN04328,1977627884,77,1,K7884,,60,602,,,2,,,,,1,,,196,,,,146,151,2,,06,,62,0921,,638862,Y,401,553262,92,,1978
78IN04329,1977627885,77,1,K7885,,60,603,,,2,,,,,1,,,198,,,,121,145,2,,06,,62,0921,,642262,Y,402,540462,92,,1978
78IN04330,1977627886,77,2,K7886,,60,604,,,,,,,,3,20,,614,,,,98,129,,,06,,62,,,639262,5,,333762,,,1978
78IN04331,1977627891,77,2,K7891,,60,604,,,,,,,,3,20,,631,,,,99,133,,,06,,62,,,639262,5,,493962,,,1978
78IN04332,1977627894,77,1,K7894,,61,613,,,3,,,,,3,,,,,,,109,130,3,,06,,62,1113,,661362,Y,389,518062,93,,1978
78IN04333,1977627898,77,1,K7898,,60,603,,,2,,,,,5,,,195,,,,113,138,2,,06,,62,0921,,642262,Y,391,409362,92,,1978
78IN04334,1977627899,77,1,K7899,,60,603,,,2,,,,,5,,,199,,,,115,142,2,,06,,62,0921,,642262,Y,387,409362,92,,1978
78IN04335,1977627900,77,1,K7900,,60,601,,,1,,,,,5,,,,,,,140,156,,,06,,62,,,655762,Y,430,582262,,,1978
78IN04336,1977627903,77,1,K7903,,60,602,,,3,,,,,5,,,,,,,107,130,3,,06,,62,1113,,638862,Y,373,491562,93,,1978
78IN04337,1977627906,77,1,K7906,,63,632,,,3,,,,,5,,,,,,,100,127,3,,06,,62,1113,,624562,Y,365,449562,93,,1978
78IN04338,1977627907,77,2,K7907,,63,634,,,,,,,,1,20,,641,,,,116,141,,,06,,62,,,635562,5,,642562,,,1978
78IN04339,1977627910,77,2,K7910,,63,632,,,,,,,,3,20,,642,,,,100,131,,,06,,62,,,624562,5,,652862,,,1978
78IN04340,1977627914,77,2,K7914,,63,632,,,,,,,,5,20,,612,,,,100,138,,,06,,62,,,624562,5,,552662,,,1978
78IN04341,1977627915,77,2,K7915,,60,603,,,,,,,,3,20,,705,,,,110,144,,,06,,62,,,642262,5,,526762,,,1978
78IN04342,1977627920,77,1,K7920,,63,634,,,,,,,,3,,,,,,,107,,6,,06,,62,0625,,635562,Y,,275262,01,,1978
78IN04343,1977627925,77,1,K7925,,60,604,,,2,,,,,1,,,186,,,,130,160,2,,06,,62,0921,,639262,Y,412,542362,92,,1978
78IN04344,1977627926,77,2,K7926,,63,631,,,,,,,,1,20,,613,,,,115,149,,,06,,62,,,600862,5,,640962,,,1978
78IN04345,1977627927,77,1,K7927,,60,603,,,3,,,,,5,,,,,,,96,123,3,,06,,62,1113,,642262,Y,364,483962,93,,1978
78IN04346,1977627929,77,2,K7929,,60,601,,,,,,,,5,20,,632,,,,91,129,,,06,,62,,,655762,5,,382762,,,1978
78IN04347,1977627931,77,2,K7931,,60,604,,,,,,,,5,20,,612,,,,108,143,,,06,,62,,,639262,5,,151562,,,1978
78IN04348,1977627935,77,1,K7935,,60,603,,,,,,,,1,,,,,,,115,,6,,06,,62,0630,,642262,Y,,575462,04,,1978
78IN04349,1977627936,77,1,K7936,,60,602,,,2,,,,,1,,,,,,,127,144,3,,06,,62,0927,,638862,Y,394,636562,93,,1978
78IN04350,1977627939,77,1,K7939,,63,633,,,3,,,,,3,,,,,,,107,132,3,,06,,62,1113,,639462,Y,380,532862,93,,1978
78IN04351,1977627941,77,1,K7941,,63,631,,,2,,,,,5,,,198,,,,121,144,2,,06,,62,0921,,600862,Y,388,466662,92,,1978
78IN04352,1977627942,77,1,K7942,,63,631,,,3,,,,,5,,,,,,,96,116,3,,06,,62,1113,,600862,Y,368,466662,93,,1978
78IN04353,1977627947,77,2,K7947,,60,603,,,,,,,,3,20,,633,,,,95,131,,,06,,62,,,642262,5,,713862,,,1978
78IN04354,1977627949,77,2,K7949,,61,613,,,,,,,,5,20,,632,,,,103,141,,,06,,62,,,661362,5,,536662,,,1978
78IN04355,1977627950,77,1,K7950,,60,602,,,2,,,,,3,,,,,,,120,145,3,,06,,62,1113,,638862,Y,394,532162,93,,1978
78IN04356,1977627952,77,2,K7952,,60,604,,,,,,,,5,20,,004,,,,104,147,,,06,,62,,,639262,5,,549962,,,1978
78IN04357,1977627955,77,2,K7955,,61,614,,,,,,,,5,20,,633,,,,103,141,,,06,,62,,,679162,5,,475762,,,1978
78IN04358,1977627958,77,2,K7958,,63,633,,,,,,,,8,20,,603,,,,97,131,,,06,,62,,,639462,5,,261562,,,1978
78IN04359,1977627961,77,2,K7961,,61,613,,,,,,,,5,20,,706,,,,97,122,,,06,,62,,,661362,5,,455062,,,1978
78IN04360,1977627964,77,2,K7964,,63,632,,,,,,,,3,20,,641,,,,121,149,,,06,,62,,,624562,5,,372462,,,1978
78IN04361,1977627965,77,2,K7965,,63,634,,,,,,,,1,20,,614,,,,95,131,,,06,,62,,,635562,5,,565662,,,1978
78IN04362,1977627966,77,2,K7966,,63,634,,,,,,,,1,20,,633,,,,98,130,,,06,,62,,,635562,5,,224562,,,1978
78IN04363,1977627967,77,2,K7967,,60,602,,,,,,,,1,20,,634,,,,96,131,,,06,,62,,,638862,5,,099362,,,1978
78IN04364,1977627972,77,1,K7972,,63,634,,,3,,,,,3,,,,,,,100,119,3,,06,,62,1113,,635562,Y,380,382362,93,,1978
78IN04365,1977627975,77,2,K7975,,63,632,,,,,,,,1,20,,631,,,,112,151,,,06,,62,,,624562,5,,516462,,,1978
78IN04366,1977627977,77,2,K7977,,63,634,,,,,,,,3,20,,642,,,,106,137,,,06,,62,,,635562,5,,482962,,,1978
78IN04367,1977627981,77,2,K7981,,60,601,,,,,,,,3,,,601,,,,111,146,7,,06,,62,1027,,655762,5,,213462,97,,1978
78IN04368,1977627988,77,1,K7988,,60,602,,,1,,,,,1,,,,,,,155,173,,,06,,62,,,638862,Y,409,338962,,,1978
78IN04369,1977627995,77,2,K7995,,60,602,,,,,,,,1,20,,611,,,,107,142,,,06,,62,,,638862,5,,607762,,,1978
78IN04370,1977627997,77,2,K7997,,60,601,,,,,,,,3,20,,641,,,,92,134,,,06,,62,,,655762,5,,542762,,,1978
78IN04371,1977628002,77,1,K8002,,61,613,,,,,,,,3,,,,,,,129,,6,,06,,62,0630,,661362,Y,,497162,04,,1978
78IN04372,1977628004,77,1,K8004,,61,613,,,2,,,,,3,,,199,,,,116,140,2,,06,,62,0921,,661362,Y,428,561862,92,,1978
78IN04373,1977628014,77,2,K8014,,63,634,,,,,,,,3,20,,707,,,,101,125,,,06,,62,,,635562,5,,523762,,,1978
78IN04374,1977628016,77,1,K8016,,61,611,,,2,,,,,3,,,200,,,,110,129,2,,06,,62,0921,,659362,Y,411,449962,92,,1978
78IN04375,1977628019,77,1,K8019,,63,632,,,3,,,,,1,,,,,,,104,127,3,,06,,62,1113,,624562,Y,369,340262,93,,1978
78IN04376,1977628025,77,2,K8025,,60,601,,,,,,,,1,20,,642,,,,91,127,,,06,,62,,,655762,5,,689262,,,1978
78IN04377,1973908462,73,2,V8462,,52,03,,,,,,,,3,60,,,,, 2,171,157,,,52,,90,,,001095,2,,374042,,,1978
78IN04378,1973908465,73,2,V8465,,52,06,,,,,,,,2,60,,,,, 3,165,165,,,52,,90,,,001395,1,,480042,,,1978
78IN04379,1973908474,73,2,V8474,,56,28,,,,,,,,3,60,,,,, 2,158,162,,,56,,90,,,008495,1,,289562,,,1978
78IN04380,1973908481,73,2,V8481,,51,07,,,,,,,,1,60,,,,, 1,152,156,,,51,,90,,,001495,4,,968814,,,1978
78IN04381,1973908482,73,2,V8482,,53,06,,,,,,,,2,60,,633,,, 2,136,136,,,53,,90,,,001395,1,,806261,,,1978
78IN04382,1973908483,73,2,V8483,,53,06,,,,,,,,2,60,,,,, 3,156,157,,,53,,90,,,001395,3,,806261,,,1978
78IN04383,1973908491,73,2,V8491,,56,25,,,,,,,,2,60,,651,,, 2,117,125,,,56,,90,,,008195,1,,942061,,,1978
78IN04384,1973908492,73,2,V8492,,56,25,,,,,,,,2,60,,,,, 2,144,142,,,56,,90,,,008195,1,,942061,,,1978
78IN04385,1973908495,73,2,V8495,,53,01,,,3,,,,,2,,,,,,11,128,130,,,53,,90,,,000895,1,,916161,,,1978
78IN04386,1973908500,73,2,V8500,,55,18,,,,,,,,1,60,,,,, 2,180,192,,,55,,90,,,006195,1,,337842,,,1978
78IN04387,1973908501,73,2,V8501,,56,25,,,,,,,,1,60,,652,,, 1,148,159,,,56,,90,,,008195,5,,300562,,,1978
78IN04388,1973908502,73,2,V8502,,56,25,,,,,,,,2,60,,,,, 2,137,150,,,56,,90,,,008195,1,,175362,,,1978
78IN04389,1973908505,73,2,V8505,,51,05,,,,,,,,2,60,,,,, 1,114,122,,,51,,90,,,001295,5,,370118,,,1978
78IN04390,1973908507,73,2,V8507,,52,01,,,,,,,,1,60,,,,, 3,141,144,,,52,,90,,,000895,2,,310642,,,1978
78IN04391,1973908521,73,2,V8521,,52,05,,,,,,,,3,,,,,,,110,,3,,52,,90,1023,,001295,K,,465342,93,,1978
78IN04392,1973908530,73,2,V8530,,56,29,,,,,,,,3,60,,651,,, 1,141,150,,,56,,90,,,800095,5,,190562,,,1978
78IN04393,1973908539,73,2,V8539,,56,28,,,3,,,,,3,,,,,,12,163,161,,,56,,90,,,008495,2,,306962,,,1978
78IN04394,1973908540,73,2,V8540,,54,15,,,,,,,,3,,,,,,,125,,5,,54,,90,1005,,004595,K,,639511,95,,1978
78IN04395,1973908541,73,2,V8541,,55,22,,,,,,,,2,60,,,,, 2,160,168,,,55,,90,,,006595,2,,156342,,,1978
78IN04396,1973908542,73,2,V8542,,55,22,,,,,,,,2,60,,,,, 2,161,180,,,55,,90,,,006595,1,,156342,,,1978
78IN04397,1973908547,73,2,V8547,,55,17,,,,,,,,1,60,,,,, 2,161,168,,,55,,90,,,006095,1,,158842,,,1978
78IN04398,1973908550,73,2,V8550,,56,27,,,,,,,,1,60,,,,, 2,139,134,,,56,,90,,,008395,5,,124462,,,1978
78IN04399,1973908551,73,2,V8551,,52,07,,,,,,,,2,,,,,,,,,6,,52,,90,0414,,001495,*,,480842,15,,1978
78IN04400,1973908558,73,2,V8558,,54,13,,,,,,,,2,60,,,,, 2,155,163,,,54,,90,,,004395,5,,333718,,,1978
78IN04401,1973908562,73,2,V8562,,51,06,,,,,,,,2,,,,,,,146,,3,,51,,90,1023,,001395,K,,479818,93,,1978
78IN04402,1973908563,73,2,V8563,,53,03,,,,,,,,1,60,,,,, 3,163,162,,,53,,90,,,001095,1,,143262,,,1978
78IN04403,1973908564,73,2,V8564,,52,09,,,,,,,,2,60,,,,, 2,154,156,,,52,,90,,,001695,1,,406842,,,1978
78IN04404,1973908574,73,2,V8574,,53,08,,,,,,,,2,60,,,,, 3,119,135,,,53,,90,,,001595,1,,916361,,,1978
78IN04405,1973908575,73,2,V8575,,53,08,,,3,,,,,2,60,,632,,, 3,138,134,,,53,,90,,,001595,4,,916361,,,1978
78IN04406,1973908576,73,2,V8576,,52,04,,,,,,,,1,60,,,,, 2,120,134,,,52,,90,,,001195,1,,137042,,,1978
78IN04407,1973908588,73,2,V8588,,52,01,,,,,,,,3,60,,,,, 2,128,118,,,52,,90,,,000895,1,,329342,,,1978
78IN04408,1973908589,73,2,V8589,,52,01,,,,,,,,3,,,,,,,102,,7,,52,,90,0914,,000895,1,,329342,97,,1978
78IN04409,1973908593,73,2,V8593,,53,05,,,,,,,,1,60,,,,, 3,145,144,,,53,,90,,,001295,1,,197262,,,1978
78IN04410,1973908595,73,2,V8595,,54,16,,,,,,,,2,60,,,,, 2,134,134,,,54,,90,,,004695,1,,370618,,,1978
78IN04411,1973908600,73,2,V8600,,55,17,,,,,,,,3,60,,,,, 3,137,142,,,55,,90,,,006095,1,,610842,,,1978
78IN04412,1973908604,73,2,V8604,,54,16,,,,,,,,1,60,,,,, 2,124,132,,,54,,90,,,004695,1,,586618,,,1978
78IN04413,1973908606,73,2,V8606,,55,19,,,,,,,,2,60,,,,, 2,142,137,,,55,,90,,,006295,1,,626842,,,1978
78IN04414,1973908607,73,2,V8607,,55,19,,,,,,,,2,60,,,,, 2,140,142,,,55,,90,,,006295,1,,626842,,,1978
78IN04415,1973908609,73,2,V8609,,56,29,,,,,,,,1,60,,652,,, 2,133,144,,,56,,90,,,800095,1,,948161,,,1978
78IN04416,1973908610,73,2,V8610,,55,23,,,,,,,,1,60,,,,, 3,149,150,,,55,,90,,,006695,3,,271042,,,1978
78IN04417,1973908613,73,2,V8613,,52,09,,,,,,,,2,60,,,,, 2,139,139,,,52,,90,,,001695,1,,240642,,,1978
78IN04418,1973908616,73,2,V8616,,54,11,,,,,,,,2,60,,,,, 2,137,143,,,54,,90,,,004195,2,,588518,,,1978
78IN04419,1973908617,73,2,V8617,,55,20,,,,,,,,3,,,,,,,154,,5,,55,,90,0717,,006395,9,,686142,95,,1978
78IN04420,1973908619,73,2,V8619,,53,01,,,,,,,,1,60,,,,, 2,177,183,,,53,,90,,,000895,2,,158162,,,1978
78IN04421,1973908621,73,2,V8621,,54,11,,,,,,,,1,60,,,,, 2,151,164,,,54,,90,,,004195,2,,903914,,,1978
78IN04422,1973908622,73,2,V8622,,52,04,,,,,,,,1,,,,,,,,,6,,52,,90,0329,,001195,*,,368442,01,,1978
78IN04423,1973908624,73,2,V8624,,52,08,,,,,,,,2,60,,,,, 3,133,139,,,52,,90,,,001595,2,,284942,,,1978
78IN04424,1973908627,73,2,V8627,,56,27,,,,,,,,1,60,,,,, 3,142,143,,,56,,90,,,008395,1,,018962,,,1978
78IN04425,1973908630,73,2,V8630,,51,05,,,,,,,,2,,,,,,,149,,7,,51,,90,0914,,001295,1,,361818,97,,1978
78IN04426,1973908641,73,2,V8641,,54,15,,,,,,,,2,60,,,,, 2,106,120,,,54,,90,,,004595,1,,840814,,,1978
78IN04427,1973908647,73,2,V8647,,55,18,,,,,,,,3,60,,,,, 3,130,142,,,55,,90,,,006195,1,,154942,,,1978
78IN04428,1973908651,73,2,V8651,,56,28,,,,,,,,2,60,,651,,, 3,139,139,,,56,,90,,,008495,1,,138062,,,1978
78IN04429,1973908652,73,2,V8652,,53,09,,,,,,,,1,,,,,,,140,,3,,53,,90,1023,,001695,K,,217362,93,,1978
78IN04430,1973908653,73,2,V8653,,51,08,,,,,,,,1,60,,,,, 3,148,143,,,51,,90,,,001595,1,,520818,,,1978
78IN04431,1973908665,73,2,V8665,,56,28,,,,,,,,3,60,,,,, 2,166,172,,,56,,90,,,008495,1,,097362,,,1978
78IN04432,1973908672,73,2,V8672,,54,13,,,,,,,,1,60,,,,, 2,112,111,,,54,,90,,,004395,1,,487818,,,1978
78IN04433,1973908674,73,2,V8674,,51,06,,,,,,,,1,60,,,,, 4,167,153,,,51,,90,,,001395,3,,544618,,,1978
78IN04434,1973908681,73,2,V8681,,51,08,,,,,,,,1,60,,,,, 3,153,157,,,51,,90,,,001595,2,,911014,,,1978
78IN04435,1973908685,73,2,V8685,,52,08,,,,,,,,1,60,,,,, 3,149,157,,,52,,90,,,001595,2,,644242,,,1978
78IN04436,1973908686,73,2,V8686,,53,07,,,,,,,,2,60,,,,, 2,128,140,,,53,,90,,,001495,1,,839061,,,1978
78IN04437,1973908687,73,2,V8687,,53,07,,,,,,,,2,60,,631,,, 2,144,140,6,,53,,90,1130,,001495,1,,839061,15,,1978
78IN04438,1973908693,73,2,V8693,,55,17,,,,,,,,1,60,,451,,, 2,137,146,,,55,,90,,,006095,1,,252142,,,1978
78IN04439,1973908703,73,2,V8703,,53,08,,,,,,,,2,60,,,,, 3,154,160,,,53,,90,,,001595,1,,887361,,,1978
78IN04440,1973908705,73,2,V8705,,54,15,,,,,,,,2,60,,,,, 3,132,137,,,54,,90,,,004595,2,,448718,,,1978
78IN04441,1973908709,73,2,V8709,,55,22,,,,,,,,1,60,,,,, 3,150,161,,,55,,90,,,006595,2,,239942,,,1978
78IN04442,1973908712,73,2,V8712,,56,29,,,,,,,,1,,,652,,, 2,151,164,7,,56,,90,1027,,800095,1,,275162,97,,1978
78IN04443,1973908713,73,2,V8713,,55,22,,,,,,,,2,60,,,,, 2,137,149,,,55,,90,,,006595,1,,663942,,,1978
78IN04444,1973908714,73,2,V8714,,55,22,,,,,,,,2,60,,,,, 5,138,149,,,55,,90,,,006595,1,,663942,,,1978
78IN04445,1973908716,73,2,V8716,,53,08,,,,,,,,1,60,,,,, 2,152,130,,,53,,90,,,001595,3,,148662,,,1978
78IN04446,1973908717,73,2,V8717,,51,09,,,,,,,,3,60,,,,, 4,153,158,,,51,,90,,,001695,1,,934714,,,1978
78IN04447,1973908718,73,2,V8718,,51,09,,,,,,,,3,60,,141,,, 2,127,116,,,51,,90,,,001695,1,,934714,,,1978
78IN04448,1973908719,73,2,V8719,,55,22,,,,,,,,2,60,,,,, 1,157,157,,,55,,90,,,006595,1,,320942,,,1978
78IN04449,1973908720,73,2,V8720,,55,22,,,,,,,,2,60,,,,, 2,132,143,,,55,,90,,,006595,2,,320942,,,1978
78IN04450,1973908723,73,2,V8723,,54,13,,,,,,,,2,60,,,,, 2,155,159,,,54,,90,,,004395,1,,385118,,,1978
78IN04451,1973908729,73,2,V8729,,52,07,,,3,,,,,1,,,,,, 2,138,122,3,,52,,90,0929,,001495,4,,219542,93,,1978
78IN04452,1973908730,73,2,V8730,,53,09,,,,,,,,1,,,,,,,120,,5,,53,,90,0717,,001695,9,,155162,95,,1978
78IN04453,1973908731,73,2,V8731,,53,09,,,,,,,,2,60,,,,, 2,118,117,,,53,,90,,,001695,5,,124762,,,1978
78IN04454,1973908734,73,2,V8734,,51,01,,,,,,,,2,,,,,,,,,5,,51,,90,0203,,000895,*,,341118,95,,1978
78IN04455,1973908736,73,2,V8736,,56,27,,,,,,,,1,60,,,,, 2,147,148,,,56,,90,,,008395,1,,174462,,,1978
78IN04456,1973908747,73,2,V8747,,53,04,,,,,,,,1,60,,614,,, 3,136,153,,,53,,90,,,001195,2,,135262,,,1978
78IN04457,1973908748,73,2,V8748,,51,05,,,,,,,,2,60,,,,, 3,122,128,,,51,,90,,,001295,3,,490718,,,1978
78IN04458,1973908765,73,2,V8765,,52,05,,,,,,,,1,60,,,,, 2,177,173,,,52,,90,,,001295,1,,610042,,,1978
78IN04459,1973908779,73,2,V8779,,54,11,,,,,,,,2,60,,,,, 2,125,133,,,54,,90,,,004195,1,,952314,,,1978
78IN04460,1973908780,73,2,V8780,,54,11,,,3,,,,,2,,,,,,11,140,150,,,54,,90,,,004195,1,,952314,,,1978
78IN04461,1973908784,73,2,V8784,,56,29,,,,,,,,1,60,,651,,, 2,140,142,,,56,,90,,,800095,5,,052162,,,1978
78IN04462,1973908785,73,2,V8785,,53,03,,,,,,,,2,60,,,,, 3,168,163,,,53,,90,,,001095,3,,775961,,,1978
78IN04463,1973908786,73,2,V8786,,53,03,,,,,,,,2,60,,,,, 2,167,172,,,53,,90,,,001095,1,,775961,,,1978
78IN04464,1973908787,73,2,V8787,,55,23,,,,,,,,2,60,,,,, 2,126,142,,,55,,90,,,006695,2,,440442,,,1978
78IN04465,1973908791,73,2,V8791,,53,08,,,,,,,,2,60,,,,, 3,135,125,,,53,,90,,,001595,3,,081262,,,1978
78IN04466,1973908795,73,2,V8795,,55,22,,,,,,,,1,60,,,,, 3,174,161,,,55,,90,,,006595,3,,313042,,,1978
78IN04467,1973908813,73,2,V8813,,52,02,,,3,,,,,1,,,,,,12,174,170,,,52,,90,,,000995,2,,555942,,,1978
78IN04468,1973908818,73,2,V8818,,55,22,,,,,,,,1,60,,,,, 1,156,154,,,55,,90,,,006595,1,,625042,,,1978
78IN04469,1973908826,73,2,V8826,,55,18,,,,,,,,1,60,,,,, 2,138,128,,,55,,90,,,006195,1,,134242,,,1978
78IN04470,1973908828,73,2,V8828,,55,18,,,,,,,,2,60,,,,, 3,146,159,,,55,,90,,,006195,1,,441742,,,1978
78IN04471,1973908831,73,2,V8831,,52,05,,,,,,,,2,,,,,,,,,6,,52,,90,0412,,001295,*,,380942,01,,1978
78IN04472,1973908834,73,2,V8834,,53,03,,,,,,,,2,60,,613,,, 3,157,160,,,53,,90,,,001095,1,,894261,,,1978
78IN04473,1973908841,73,2,V8841,,52,03,,,,,,,,1,60,,441,,, 2,162,156,,,52,,90,,,001095,1,,583442,,,1978
78IN04474,1973908842,73,2,V8842,,52,03,,,,,,,,1,60,,,,, 3,177,189,,,52,,90,,,001095,2,,547742,,,1978
78IN04475,1973908844,73,2,V8844,,52,04,,,,,,,,1,60,,,,, 3,147,147,,,52,,90,,,001195,2,,678342,,,1978
78IN04476,1973908854,73,2,V8854,,52,07,,,,,,,,2,60,,,,, 2,139,149,,,52,,90,,,001495,1,,417942,,,1978
78IN04477,1973908857,73,2,V8857,,52,04,,,,,,,,2,60,,,,, 3,146,149,,,52,,90,,,001195,1,,522342,,,1978
78IN04478,1973908858,73,2,V8858,,51,01,,,,,,,,2,60,,,,, 3,135,140,,,51,,90,,,000895,2,,963714,,,1978
78IN04479,1973908872,73,2,V8872,,54,12,,,,,,,,1,60,,,,,10,148,163,,,54,,90,,,004295,5,,556318,,,1978
78IN04480,1973908874,73,2,V8874,,54,14,,,,,,,,2,60,,,,, 3,163,166,,,54,,90,,,004495,1,,337818,,,1978
78IN04481,1973908878,73,2,V8878,,53,02,,,,,,,,1,60,,,,, 2,159,159,,,53,,90,,,000995,1,,228962,,,1978
78IN04482,1973908882,73,2,V8882,,51,04,,,,,,,,2,60,,,,, 2,127,143,,,51,,90,,,001195,5,,952014,,,1978
78IN04483,1973908883,73,2,V8883,,53,03,,,,,,,,1,,,,,,,,,6,,53,,90,0403,,001095,*,,025662,01,,1978
78IN04484,1973908886,73,2,V8886,,56,27,,,,,,,,2,60,,,,, 2,122,131,,,56,,90,,,008395,1,,837461,,,1978
78IN04485,1973908892,73,2,V8892,,51,07,,,,,,,,2,,,,,,,,,6,,51,,90,0403,,001495,*,,838914,01,,1978
78IN04486,1973908897,73,2,V8897,,56,28,,,,,,,,2,60,,652,,, 2,166,178,,,56,,90,,,008495,2,,950261,,,1978
78IN04487,1973908898,73,2,V8898,,56,28,,,,,,,,2,60,,,,, 4,179,183,,,56,,90,,,008495,1,,950261,,,1978
78IN04488,1973908909,73,2,V8909,,56,24,,,,,,,,1,60,,651,,, 2,136,140,,,56,,90,,,008095,1,,282062,,,1978
78IN04489,1973908918,73,2,V8918,,52,09,,,,,,,,1,60,,,,, 3,153,157,,,52,,90,,,001695,1,,184842,,,1978
78IN04490,1973908920,73,2,V8920,,54,13,,,,,,,,2,60,,,,, 2,125,142,,,54,,90,,,004395,5,,929314,,,1978
78IN04491,1973908925,73,2,V8925,,53,02,,,,,,,,3,60,,,,, 2,139,145,,,53,,90,,,000995,1,,108662,,,1978
78IN04492,1973908926,73,2,V8926,,53,02,,,,,,,,3,60,,,,, 2,124,128,,,53,,90,,,000995,1,,108662,,,1978
78IN04493,1973908928,73,2,V8928,,51,04,,,,,,,,2,,,,,,,,,6,,51,,90,0407,,001195,*,,369018,01,,1978
78IN04494,1973908931,73,2,V8931,,52,01,,,,,,,,3,60,,,,, 2,129,129,,,52,,90,,,000895,2,,579142,,,1978
78IN04495,1973908938,73,2,V8938,,54,14,,,,,,,,3,60,,,,,4,133,142,,,54,,90,,,004495,1,,442218,,,1978
78IN04496,1973908950,73,2,V8950,,53,04,,,3,,,,,3,,,,,,10,138,98,3,,53,,90,0929,,001195,3,,051162,93,,1978
78IN04497,1973908954,73,2,V8954,,53,04,,,,,,,,1,60,,612,,, 4,143,158,,,53,,90,,,001195,1,,829761,,,1978
78IN04498,1973908957,73,2,V8957,,52,02,,,,,,,,3,60,,,,, 2,130,138,,,52,,90,,,000995,1,,160542,,,1978
78IN04499,1973908964,73,2,V8964,,52,04,,,,,,,,2,60,,,,, 2,143,151,,,52,,90,,,001195,1,,084842,,,1978
78IN04500,1973908967,73,2,V8967,,53,05,,,,,,,,1,60,,,,, 2,143,144,,,53,,90,,,001295,2,,172962,,,1978
78IN04501,1973908969,73,2,V8969,,51,03,,,3,,,,,2,,,,,,12,125,128,,,51,,90,,,001095,*,,445318,,,1978
78IN04502,1973908980,73,2,V8980,,55,18,,,,,,,,1,60,,451,,, 3,157,142,,,55,,90,,,006195,2,,491842,,,1978
