UID,ID10,YR,SEX,ETAG,RMK,LINE,PEN,TRT1,SEA,PD,RGRP,ELG,ELGI,ELGC,TBR,ADAM,C2426,BPEN,C3034,BAG,SPRGWT,FALLWT,DISP,MISC,STM,LOT,BRD,DAYDIS,REG,SIRE,BAND,IDX,DAM,CAUSE,TRT2,YRREC
77IN02409,1972427136,72,2,T7136,,43,730,,,,,,,,,5,,431,, 1,146,155,,,02,,42,,,507642,6,,292642,,,1977
77IN02410,1972427138,72,2,T7138,,43,742,,,,,,,,,5,,432,, 2,174,186,,,02,,42,,,545442,5,,079042,,,1977
77IN02411,1972427156,72,2,T7156,,41,751,,8,,,,,,,5,,412,, 3,149,135,,,02,,42,,,611342,2,,981341,,,1977
77IN02412,1972427159,72,2,T7159,,,770,,,3,3,,,,,5,,,, 3,189,190,3,,02,,42,0926,,589142,K,,440542,93,,1977
77IN02413,1972427162,72,2,T7162,,44,760,,,2,,,,,,5,,030,, 1,186,178,2,,02,,42,0922,,681342,5,,241342,92,,1977
77IN02414,1972427163,72,2,T7163,,40,702,,8,,,,,,,5,,,,,,,7,,02,,42,0601,,523342,*,,481542,97,,1977
77IN02415,1972427175,72,2,T7175,,44,751,,,,,,,,,5,,004,, 3,137,132,,,02,,42,,,611342,2,,068442,,,1977
77IN02416,1972427202,72,2,T7202,,42,992,,,3,,,,,,5,,,, 3,137,117,3,,02,,42,0926,,550542,2,,436542,93,,1977
77IN02417,1972427204,72,2,T7204,,48,772,,,,,,,,,5,,404,, 3,156,157,,,02,,42,,,673842,2,,155442,,,1977
77IN02418,1972427216,72,2,T7216,,42,832,,8,,,,,,,5,,932,, 1,163,158,,,02,,42,,,496442,5,,188942,,,1977
77IN02419,1972427218,72,2,T7218,,44,742,,8,,,,,,,5,,005,, 3,172,180,,,02,,42,,,545442,2,,435942,,,1977
77IN02420,1972427234,72,2,T7234,,41,781,,,,,,,,,5,,,,,,,6,,02,,42,0519,,581342,*,,476242,01,,1977
77IN02421,1972427236,72,2,T7236,,,730,,,,3,,,,,5,,,,,145,,3,,02,,42,0923,,507642,K,,051142,93,,1977
77IN02422,1972427246,72,2,T7246,,44,730,,,,,,,,,5,,006,, 3,152,157,,,02,,42,,,507642,2,,169742,,,1977
77IN02423,1972427253,72,2,T7253,,45,762,,,,,,,,,5,,458,, 3,146,152,,,02,,42,,,658742,3,,249442,,,1977
77IN02424,1972427275,72,2,T7275,,45,752,,8,,,,,,,5,,,,,126,,7,,02,,42,0916,,673042,2,,016642,97,,1977
77IN02425,1972427305,72,2,T7305,,43,741,,,,,,,,,5,,433,, 2,147,148,,,02,,42,,,568242,6,,538842,,,1977
77IN02426,1972427314,72,2,T7314,,42,932,,8,,,,,,,5,,942,, 3,118,123,,,02,,42,,,516242,3,,567842,,,1977
77IN02427,1972427315,72,2,T7315,,42,842,,,,,,,,,5,,,,,,,6,,02,,42,0408,,500742,*,,574842,09,,1977
77IN02428,1972427317,72,2,T7317,,40,700,,8,,,,,,,5,,,,,122,,3,,02,,42,0620,,479342,5,,470842,93,,1977
77IN02429,1972427324,72,2,T7324,,48,781,,8,,,,,,,5,,001,, 2,140,155,,,02,,42,,,581342,1,,484942,,,1977
77IN02430,1972427326,72,2,T7326,,48,782,,,,,,,,,5,,457,, 2,176,161,,,02,,42,,,656642,2,,357642,,,1977
77IN02431,1972427330,72,2,T7330,,43,732,,8,2,,,,,,5,,030,, 1,164,154,2,,02,,42,0922,,537742,6,,567042,92,,1977
77IN02432,1972427334,72,2,T7334,,41,732,,,,,,,,,5,,413,, 5,152,140,,,02,,42,,,537742,2,,042942,,,1977
77IN02433,1972427338,72,2,T7338,,45,742,,8,,,,,,,5,,,,,182,,7,,02,,42,0916,,545442,1,,347742,97,,1977
77IN02434,1972427340,72,2,T7340,,40,700,,,,,,,,,5,,402,, 2,157,154,,,02,,42,,,479342,2,,185042,,,1977
77IN02435,1972427343,72,2,T7343,,43,741,,,,,,,,,5,,434,, 1,134,130,,,02,,42,,,568242,6,,422142,,,1977
77IN02436,1972427347,72,2,T7347,,41,751,,,,,,,,,5,,414,, 2,176,165,,,02,,42,,,611342,2,,424742,,,1977
77IN02437,1972427365,72,2,T7365,,41,772,,,,,,,,,5,,411,, 3,154,170,,,02,,42,,,673842,2,,019142,,,1977
77IN02438,1972427367,72,2,T7367,,42,952,,8,3,,,,,,5,,,,11,124,140,,,02,,42,,,503142,3,,387242,,,1977
77IN02439,1972427380,72,2,T7380,,41,752,,8,,,,,,,5,,412,, 1,141,136,,,02,,42,,,673042,3,,100242,,,1977
77IN02440,1972427403,72,2,T7403,,44,761,,,3,,,,,,5,,,,12,167,172,6,,02,,42,1028,,627942,2,,075742,01,,1977
77IN02441,1972427405,72,2,T7405,,48,782,,,3,,,,,,5,,,, 2,155,124,7,,02,,42,0926,,656642,2,,209042,97,,1977
77IN02442,1972427409,72,2,T7409,,45,762,,,,,,,,,5,,459,, 1,158,172,,,02,,42,,,658742,2,,159542,,,1977
77IN02443,1972427426,72,2,T7426,,44,752,,,,,,,,,5,,002,, 3,150,150,,,02,,42,,,673042,2,,470342,,,1977
77IN02444,1972427429,72,2,T7429,,44,740,,,3,,,,,,5,,,,12,142,169,,,02,,42,,,538942,2,,189342,,,1977
77IN02445,1972427437,72,2,T7437,,48,771,,,,,,,,,5,,412,, 3,156,158,,,02,,42,,,610642,2,,438342,,,1977
77IN02446,1972427448,72,2,T7448,,48,782,,8,,,,,,,5,,403,, 3,131,132,,,02,,42,,,656642,2,,266642,,,1977
77IN02447,1972427449,72,2,T7449,,48,782,,,,,,,,,5,,,,,,,6,,02,,42,0525,,656642,*,,266642,01,,1977
77IN02448,1972427457,72,2,T7457,,43,742,,8,,,,,,,5,,705,, 3,161,141,,,02,,42,,,545442,3,,563742,,,1977
77IN02449,1972427480,72,2,T7480,,48,772,,,,,,,,,5,,003,, 2,168,169,,,02,,42,,,673842,1,,440442,,,1977
77IN02450,1972427485,72,2,T7485,,42,912,,8,,,,,,,5,,952,, 1,145,140,,,02,,42,,,528942,6,,989441,,,1977
77IN02451,1972427486,72,2,T7486,,41,762,,,,,,,,,5,,,,,166,,7,,02,,42,0916,,658742,5,,263642,97,,1977
77IN02452,1972427499,72,2,T7499,,45,740,,,,,,,,,5,,,,,159,,7,,02,,42,0916,,538942,2,,354042,97,,1977
77IN02453,1972427503,72,2,T7503,,44,761,,8,,,,,,,5,,,,,,,6,,02,,42,0405,,627942,*,,068342,06,,1977
77IN02454,1972427515,72,2,T7515,,42,802,,,,,,,,,5,,802,, 2,120,114,,,02,,42,,,515142,3,,301542,,,1977
77IN02455,1972427521,72,2,T7521,,43,731,,8,,,,,,,5,,,,,156,,7,,02,,42,0916,,479442,6,,250442,97,,1977
77IN02456,1972427526,72,2,T7526,,41,761,,,,,,,,,5,,706,, 2,174,140,,,02,,42,,,627942,3,,384242,,,1977
77IN02457,1972427528,72,2,T7528,,42,872,,8,,,,,,,5,,812,, 1,144,131,,,02,,42,,,479042,3,,215142,,,1977
77IN02458,1972427529,72,2,T7529,,48,770,,,,,,,,,5,,456,, 3,173,172,,,02,,42,,,589142,2,,249342,,,1977
77IN02459,1972427531,72,2,T7531,,45,752,,,2,,,,,,5,,030,, 1,164,164,2,,02,,42,0922,,673042,5,,112042,92,,1977
77IN02460,1972427536,72,2,T7536,,48,770,,8,,,,,,,5,,433,, 3,148,151,,,02,,42,,,589142,2,,030542,,,1977
77IN02461,1972427537,72,2,T7537,,45,760,,8,,,,,,,5,,456,, 2,181,171,,,02,,42,,,681342,3,,419942,,,1977
77IN02462,1972427545,72,2,T7545,,40,702,,8,3,,,,,,5,,,,12,166,152,,,02,,42,,,523342,3,,431642,,,1977
77IN02463,1972427549,72,2,T7549,,43,742,,8,,,,,,,5,,435,, 3,172,164,,,02,,42,,,545442,6,,172442,,,1977
77IN02464,1972427553,72,2,T7553,,42,942,,,,,,,,,5,,822,, 1,146,155,,,02,,42,,,562242,2,,295142,,,1977
77IN02465,1972427560,72,2,T7560,,42,852,,8,,,,,,,5,,832,, 1,137,140,,,02,,42,,,539342,6,,303342,,,1977
77IN02466,1972427576,72,2,T7576,,41,741,,,,,,,,,5,,413,, 2,166,167,,,02,,42,,,568242,3,,270942,,,1977
77IN02467,1972427582,72,2,T7582,,48,772,,,,,,,,,5,,411,, 3,162,157,,,02,,42,,,673842,2,,092142,,,1977
77IN02468,1972427586,72,2,T7586,,45,731,,,,,,,,,5,,,, 3,140,130,6,,02,,42,1028,,479442,1,,381842,01,,1977
77IN02469,1972427589,72,2,T7589,,40,701,,,,,,,,,5,,707,, 1,154,160,,,02,,42,,,495042,2,,434842,,,1977
77IN02470,1972427596,72,2,T7596,,48,780,,8,,,,,,,5,,402,, 3,154,170,,,02,,42,,,623842,1,,377542,,,1977
77IN02471,1972427601,72,2,T7601,,48,771,,8,,,,,,,5,,,,,156,,6,,02,,42,0815,,610642,2,,553342,10,,1977
77IN02472,1972427603,72,2,T7603,,48,781,,,,,,,,,5,,004,, 3,148,154,,,02,,42,,,581342,1,,154942,,,1977
77IN02473,1972427611,72,2,T7611,,42,972,,8,,,,,,,5,,842,, 2,118,120,7,,02,,42,1110,,536942,2,,422742,97,,1977
77IN02474,1972427627,72,2,T7627,,45,751,,8,,,,,,,5,,457,, 2,124,105,7,,02,,42,1110,,611342,3,,400242,97,,1977
77IN02475,1972427633,72,2,T7633,,40,702,,,,,,,,,5,,401,, 2,163,166,,,02,,42,,,523342,2,,377842,,,1977
77IN02476,1972427648,72,2,T7648,,43,741,,,,,,,,,5,,431,, 2,145,140,,,02,,42,,,568242,6,,142542,,,1977
77IN02477,1972427662,72,2,T7662,,48,770,,,,,,,,,5,,,,,,,6,,02,,42,0510,,589142,*,,159342,01,,1977
77IN02478,1972427663,72,2,T7663,,43,730,,8,,,,,,,5,,432,, 2,148,146,,,02,,42,,,507642,6,,246842,,,1977
77IN02479,1972427668,72,2,T7668,,45,761,,8,,,,,,,5,,,,,153,,7,,02,,42,0916,,627942,1,,250142,97,,1977
77IN02480,1972427679,72,2,T7679,,44,752,,,,,,,,,5,,,,,145,,6,,02,,42,0523,,673042,2,,172542,01,,1977
77IN02481,1972427684,72,2,T7684,,44,761,,8,,,,,,,5,,005,, 2,147,140,,,02,,42,,,627942,2,,435542,,,1977
77IN02482,1972427686,72,2,T7686,,48,780,,,3,,,,,,5,,,,11,185,172,,,02,,42,,,623842,2,,259442,,,1977
77IN02483,1972427691,72,2,T7691,,40,700,,,,,,,,,5,,403,, 2,147,156,,,02,,42,,,479342,2,,460142,,,1977
77IN02484,1972427694,72,2,T7694,,48,772,,8,,,,,,,5,,459,, 3,155,150,,,02,,42,,,673842,3,,292442,,,1977
77IN02485,1972427711,72,2,T7711,,41,761,,,,,,,,,5,,414,, 1,183,185,,,02,,42,,,627942,5,,130742,,,1977
77IN02486,1972427717,72,2,T7717,,40,700,,8,,,,,,,5,,404,, 2,146,145,,,02,,42,,,479342,1,,112642,,,1977
77IN02487,1972427730,72,2,T7730,,45,762,,,,,,,,,5,,459,, 3,153,168,,,02,,42,,,658742,3,,290942,,,1977
77IN02488,1972427732,72,2,T7732,,44,732,,,,,,,,,5,,705,, 2,143,143,,,02,,42,,,537742,1,,505342,,,1977
77IN02489,1972427748,72,2,T7748,,45,780,,8,,,,,,,5,,456,, 2,174,175,,,02,,42,,,623842,3,,159142,,,1977
77IN02490,1972427761,72,2,T7761,,42,822,,8,,,,,,,5,,852,, 1,110,127,,,02,,42,,,500142,5,,187142,,,1977
77IN02491,1972427777,72,2,T7777,,41,741,,,,,,,,,5,,411,, 3,156,160,,,02,,42,,,568242,3,,996341,,,1977
77IN02492,1972427782,72,2,T7782,,40,701,,8,,,,,,,5,,401,, 1,150,158,,,02,,42,,,495042,6,,181542,,,1977
77IN02493,1972427789,72,2,T7789,,40,700,,,,,,,,,5,,402,, 2,148,161,,,02,,42,,,479342,1,,995141,,,1977
77IN02494,1972427791,72,2,T7791,,42,922,,,,,,,,,5,,862,, 4,150,152,,,02,,42,,,573542,2,,357142,,,1977
77IN02495,1972427792,72,2,T7792,,43,730,,,,,,,,,5,,433,, 2,147,148,,,02,,42,,,507642,6,,409542,,,1977
77IN02496,1972427793,72,2,T7793,,41,730,,8,,,,,,,5,,412,, 9,147,155,,,02,,42,,,507642,3,,409542,,,1977
77IN02497,1972427810,72,2,T7810,,48,771,,,,,,,,,5,,432,, 2,177,179,,,02,,42,,,610642,2,,335942,,,1977
77IN02498,1972427834,72,2,T7834,,42,862,,,,,,,,,5,,,,,101,,6,,02,,42,0602,,454242,5,,075242,05,,1977
77IN02499,1972427835,72,2,T7835,,42,862,,8,,,,,,,5,,872,, 2,146,151,,,02,,42,,,454242,3,,075242,,,1977
77IN02500,1972427844,72,2,T7844,,41,751,,,,,,,,,5,,413,, 1,110,103,,,02,,42,,,611342,5,,477342,,,1977
77IN02501,1972427850,72,2,T7850,,43,740,,8,,,,,,,5,,434,, 3,146,142,,,02,,42,,,538942,6,,048842,,,1977
77IN02502,1972427858,72,2,T7858,,44,761,,8,,,,,,,5,,006,, 2,157,158,,,02,,42,,,627942,2,,159442,,,1977
77IN02503,1972427860,72,2,T7860,,40,781,,,,,,,,,5,,,,,134,,6,,02,,42,0826,,581342,3,,274342,11,,1977
77IN02504,1972427868,72,2,T7868,,40,700,,,3,,,,,,5,,,,12,148,173,,,02,,42,,,479342,5,,424542,,,1977
77IN02505,1972427871,72,2,T7871,,43,731,,,3,,,,,,5,,,, 3,191,167,5,,02,,42,1017,,479442,6,,161742,95,,1977
77IN02506,1972427889,72,2,T7889,,41,731,,8,,,,,,,5,,414,, 3,157,140,,,02,,42,,,479442,3,,238242,,,1977
77IN02507,1972427892,72,2,T7892,,44,751,,8,,,,,,,5,,001,, 2,146,146,,,02,,42,,,611342,2,,416442,,,1977
77IN02508,1972427896,72,2,T7896,,43,731,,,,,,,,,5,,435,, 2,184,168,,,02,,42,,,479442,3,,123142,,,1977
77IN02509,1972427901,72,2,T7901,,41,751,,,,,,,,,5,,,,,141,,6,,02,,42,0912,,611342,2,,82542,01,,1977
77IN02510,1972427905,72,2,T7905,,40,700,,8,,,,,,,5,,,,,117,,7,,02,,42,0916,,479342,5,,352242,97,,1977
77IN02511,1972427912,72,2,T7912,,42,770,,,,,,,,,5,,882,, 2,136,143,,,02,,42,,,589142,3,,980041,,,1977
77IN02512,1972427918,72,2,T7918,,40,702,,,,,,,,,5,,403,, 2,148,160,,,02,,42,,,523342,2,,526542,,,1977
77IN02513,1972427927,72,2,T7927,,45,772,,8,,,,,,,5,,457,, 3,148,166,,,02,,42,,,673842,1,,071142,,,1977
77IN02514,1972427948,72,2,T7948,,44,730,,,,,,,,,5,,002,, 3,132,132,,,02,,42,,,507642,2,,207142,,,1977
77IN02515,1972427975,72,2,T7975,,44,782,,,,,,,,,5,,003,, 2,149,179,,,02,,42,,,656642,2,,418942,,,1977
77IN02516,1972427976,72,2,T7976,,48,782,,8,,,,,,,5,,414,, 3,149,149,,,02,,42,,,656642,3,,418942,,,1977
77IN02517,1972427978,72,2,T7978,,42,822,,,,,,,,,5,,892,, 1,168,163,,,02,,42,,,500142,2,,362042,,,1977
77IN02518,1972427986,72,2,T7986,,44,770,,,,,,,,,5,,004,, 3,187,172,,,02,,42,,,589142,2,,239942,,,1977
77IN02519,1972428010,72,2,T8010,,40,702,,,,,,,,,5,,,,,,,6,,02,,42,0321,,523342,*,,212442,01,,1977
77IN02520,1972428018,72,2,T8018,,48,770,,8,,,,,,,5,,401,, 4,162,160,,,02,,42,,,589142,2,,134242,,,1977
77IN02521,1972428021,72,2,T8021,,41,760,,8,,,,,,,5,,,,,179,,6,,02,,42,0825,,681342,3,,466842,11,,1977
77IN02522,1972428026,72,2,T8026,,44,740,,,2,,,,,,5,,030,, 1,158,162,2,,02,,42,0922,,538942,2,,112842,92,,1977
77IN02523,1972428033,72,2,T8033,,41,760,,,,,,,,,5,,411,, 1,162,160,,,02,,42,,,681342,2,,488842,,,1977
77IN02524,1972428036,72,2,T8036,,40,782,,8,,,,,,,5,,404,, 2,166,166,,,02,,42,,,656642,2,,435042,,,1977
77IN02525,1972428060,72,2,T8060,,45,780,,,2,,,,,,5,,030,, 1,142,142,2,,02,,42,0922,,623842,5,,053342,92,,1977
77IN02526,1972428065,72,2,T8065,,41,782,,,,,,,,,5,,412,, 5,158,157,,,02,,42,,,656642,2,,508842,,,1977
77IN02527,1972428069,72,2,T8069,,45,751,,8,,,,,,,5,,458,, 3,159,153,,,02,,42,,,611342,2,,244042,,,1977
77IN02528,1972428073,72,2,T8073,,41,782,,8,,,,,,,5,,413,, 2,156,172,,,02,,42,,,656642,5,,118142,,,1977
77IN02529,1972428078,72,2,T8078,,48,772,,,,,,,,,5,,005,, 2,166,170,,,02,,42,,,673842,5,,074042,,,1977
77IN02530,1972428079,72,2,T8079,,45,752,,,,,,,,,5,,706,, 2,169,167,,,02,,42,,,673042,2,,215042,,,1977
77IN02531,1972428086,72,2,T8086,,43,742,,,,,,,,,5,,431,, 3,161,144,,,02,,42,,,545442,3,,260842,,,1977
77IN02532,1972428096,72,2,T8096,,,771,,8,,3,,,,,5,,,,,165,,3,,02,,42,0620,,610642,K,,227042,93,,1977
77IN02533,1973428169,73,2,T8169,,02,082,,,,,,,,1,4,,001,, 3,119,122,,,02,,42,,,609542,1,,494642,,,1977
77IN02534,1973428195,73,2,T8195,,45,740,,,,,,,,2,4,,459,, 2,145,138,,,02,,42,,,753342,2,,435842,,,1977
77IN02535,1973428204,73,2,T8204,,43,730,,8,3,,,,,1,4,,,,12,137,140,,,02,,42,,,701542,6,,109542,,,1977
77IN02536,1973428231,73,2,T8231,,02,072,,,,,,,,3,4,,002,, 2,138,144,,,02,,42,,,576542,2,,336242,,,1977
77IN02537,1973428241,73,2,T8241,,45,752,,8,,,,,,1,4,,456,, 3,176,162,,,02,,42,,,781742,2,,629642,,,1977
77IN02538,1973428246,73,2,T8246,,44,751,,8,,,,,,2,4,,006,, 3,142,140,,,02,,42,,,728842,2,,281142,,,1977
77IN02539,1973428249,73,2,T8249,,42,922,,,,,,,,1,4,,902,, 3,173,164,,,02,,42,,,601242,3,,663742,,,1977
77IN02540,1973428255,73,2,T8255,,41,751,,,,,,,,1,4,,414,, 3,146,151,,,02,,42,,,728842,3,,112042,,,1977
77IN02541,1973428258,73,2,T8258,,44,752,,,2,,,,,2,4,,029,, 1,204,196,2,,02,,42,0922,,781742,5,,344242,92,,1977
77IN02542,1973428259,73,2,T8259,,43,741,,,,,,,,1,4,,431,, 3,176,174,,,02,,42,,,784242,3,,599542,,,1977
77IN02543,1973428262,73,2,T8262,,41,751,,8,,,,,,2,4,,411,, 2,144,156,,,02,,42,,,728842,2,,499742,,,1977
77IN02544,1973428263,73,2,T8263,,45,751,,,,,,,,2,4,,707,, 2,137,143,,,02,,42,,,728842,1,,499742,,,1977
77IN02545,1973428267,73,2,T8267,,45,750,,8,,,,,,2,4,,457,, 3,157,178,,,02,,42,,,627742,2,,544142,,,1977
77IN02546,1973428274,73,2,T8274,,44,732,,,,,,,,3,4,,001,, 2,162,163,,,02,,42,,,750842,2,,380142,,,1977
77IN02547,1973428305,73,2,T8305,,40,701,,8,,,,,,1,4,,402,, 1,148,149,,,02,,42,,,609042,3,,679642,,,1977
77IN02548,1973428313,73,2,T8313,,40,700,,,,,,,,2,4,,,,,,,6,,02,,42,0412,,680942,*,,315142,07,,1977
77IN02549,1973428325,73,2,T8325,,44,750,,,,,,,,1,4,,002,, 2,161,170,,,02,,42,,,627742,3,,574942,,,1977
77IN02550,1973428327,73,2,T8327,,02,700,,,,,,,,2,4,,,,,,,7,,02,,42,0601,,680942,*,,529242,97,,1977
77IN02551,1973428333,73,2,T8333,,02,701,,,,,,,,1,4,,001,, 4,172,166,,,02,,42,,,609042,1,,614442,,,1977
77IN02552,1973428337,73,2,T8337,,45,760,,,,,,,,2,4,,458,, 2,143,152,,,02,,42,,,800142,1,,153242,,,1977
77IN02553,1973428346,73,2,T8346,,40,700,,8,,,,,,3,4,,401,, 3,178,168,,,02,,42,,,680942,2,,340242,,,1977
77IN02554,1973428349,73,2,T8349,,42,942,,8,,,,,,2,4,,912,, 2,169,155,,,02,,42,,,686442,2,,563642,,,1977
77IN02555,1973428351,73,2,T8351,,02,742,,,,,,,,3,4,,002,, 2,146,156,,,02,,42,,,755542,1,,243342,,,1977
77IN02556,1973428352,73,2,T8352,,43,731,,,,,,,,2,4,,432,, 1,135,116,,,02,,42,,,729042,1,,541842,,,1977
77IN02557,1973428356,73,2,T8356,,02,750,,,,,,,,2,4,,001,, 3,170,173,,,02,,42,,,627742,2,,255742,,,1977
77IN02558,1973428358,73,2,T8358,,02,902,,,,,,,,3,4,,002,, 3,127,141,,,02,,42,,,585242,2,,128042,,,1977
77IN02559,1973428370,73,2,T8370,,40,700,,,,,,,,3,4,,403,, 4,174,180,,,02,,42,,,680942,2,,583242,,,1977
77IN02560,1973428381,73,2,T8381,,42,862,,,,,,,,2,4,,922,, 2,127,142,,,02,,42,,,589942,6,,295042,,,1977
77IN02561,1973428384,73,2,T8384,,44,742,,,,,,,,2,4,,003,, 2,151,167,,,02,,42,,,755542,2,,596042,,,1977
77IN02562,1973428392,73,2,T8392,,45,730,,,,,,,,2,4,,,,,158,,7,,02,,42,0916,,701542,2,,381842,97,,1977
77IN02563,1973428393,73,2,T8393,,42,812,,8,,,,,,1,4,,932,, 3,158,153,,,02,,42,,,597542,3,,677842,,,1977
77IN02564,1973428397,73,2,T8397,,,892,,,,3,,,,1,4,,,,,,,7,,02,,42,0601,,677242,*,,307742,97,,1977
77IN02565,1973428399,73,2,T8399,,43,731,,8,,,,,,3,4,,433,, 2,157,148,,,02,,42,,,729042,3,,516142,,,1977
77IN02566,1973428410,73,2,T8410,,40,702,,8,,,,,,3,4,,,,,,,6,,02,,42,0228,,677342,*,,095842,01,,1977
77IN02567,1973428412,73,2,T8412,,02,730,,,,,,,,1,4,,001,, 2,152,164,,,02,,42,,,701542,1,,635742,,,1977
77IN02568,1973428421,73,2,T8421,,40,701,,8,,,,,,3,4,,,,,,,5,,02,,42,0318,,609042,*,,448842,95,,1977
77IN02569,1973428423,73,2,T8423,,44,760,,8,2,,,,,3,4,,027,, 2,144,160,2,,02,,42,0922,,800142,2,,522042,92,,1977
77IN02570,1973428424,73,2,T8424,,42,932,,,,,,,,1,4,,,,,,,6,,02,,42,0514,,645542,*,,569942,01,,1977
77IN02571,1973428430,73,2,T8430,,44,730,,8,,,,,,1,4,,004,, 2,146,145,,,02,,42,,,701542,2,,260542,,,1977
77IN02572,1973428431,73,2,T8431,,02,761,,,,,,,,1,4,,002,, 3,149,150,,,02,,42,,,729742,2,,644742,,,1977
77IN02573,1973428449,73,2,T8449,,40,702,,,,,,,,1,4,,404,, 3,177,162,,,02,,42,,,677342,3,,636342,,,1977
77IN02574,1973428453,73,2,T8453,,02,731,,,,,,,,2,4,,001,, 2,156,146,,,02,,42,,,729042,1,,250442,,,1977
77IN02575,1973428473,73,2,T8473,,02,761,,,,,,,,2,4,,002,, 2,134,135,,,02,,42,,,729742,2,,271342,,,1977
77IN02576,1973428484,73,2,T8484,,43,730,,,,,,,,1,4,,434,, 1,150,144,,,02,,42,,,701542,6,,669142,,,1977
77IN02577,1973428494,73,2,T8494,,41,752,,8,3,,,,,2,4,,,, 4,156,174,3,,02,,42,0926,,781742,4,,294642,93,,1977
77IN02578,1973428501,73,2,T8501,,02,982,,,3,,,,,3,4,,,, 3,117,139,3,,02,,42,0926,,610742,3,,303342,93,,1977
77IN02579,1973428512,73,2,T8512,,41,761,,,3,,,,,2,4,,,,12,164,179,,,02,,42,,,729742,2,,241342,,,1977
77IN02580,1973428520,73,2,T8520,,41,752,,,,,,,,1,4,,412,, 2,176,167,,,02,,42,,,781742,3,,250742,,,1977
77IN02581,1973428526,73,2,T8526,,43,742,,8,,,,,,1,4,,435,, 1,161,154,,,02,,42,,,755542,6,,539042,,,1977
77IN02582,1973428527,73,2,T8527,,45,761,,8,,,,,,1,4,,459,, 2,138,159,,,02,,42,,,729742,2,,635442,,,1977
77IN02583,1973428530,73,2,T8530,,42,922,,8,,,,,,2,4,,942,, 2,168,171,,,02,,42,,,601242,3,,349142,,,1977
77IN02584,1973428533,73,2,T8533,,42,982,,8,,,,,,3,4,,952,, 1,97,122,,,02,,42,,,610742,5,,420342,,,1977
77IN02585,1973428540,73,2,T8540,,02,742,,,,,,,,1,4,,001,, 2,166,176,,,02,,42,,,755542,1,,563742,,,1977
77IN02586,1973428556,73,2,T8556,,44,760,,,2,,,,,2,4,,026,, 2,168,188,2,,02,,42,0922,,800142,2,,651242,92,,1977
77IN02587,1973428569,73,2,T8569,,40,701,,,,,,,,2,4,,705,, 2,146,148,,,02,,42,,,609042,2,,108142,,,1977
77IN02588,1973428580,73,2,T8580,,40,702,,8,,,,,,3,4,,401,, 2,128,130,,,02,,42,,,677342,3,,603442,,,1977
77IN02589,1973428581,73,2,T8581,,02,751,,,,,,,,3,4,,002,, 1,116,137,,,02,,42,,,728842,5,,177742,,,1977
77IN02590,1973428586,73,2,T8586,,41,761,,,,,,,,2,4,,413,, 3,176,172,,,02,,42,,,729742,3,,421642,,,1977
77IN02591,1973428594,73,2,T8594,,44,750,,,,,,,,2,4,,005,, 1,163,178,,,02,,42,,,627742,3,,261542,,,1977
77IN02592,1973428605,73,2,T8605,,41,742,,,,,,,,3,4,,,,,,,6,,02,,42,0525,,755542,*,,260842,01,,1977
77IN02593,1973428611,73,2,T8611,,41,732,,,,,,,,2,4,,706,, 2,169,148,,,02,,42,,,750842,2,,368242,,,1977
77IN02594,1973428612,73,2,T8612,,43,732,,8,,,,,,2,4,,707,, 1,139,135,,,02,,42,,,750842,6,,368242,,,1977
77IN02595,1973428617,73,2,T8617,,,751,,,,3,,,,3,4,,,,,120,,3,,02,,42,0630,,728842,K,,516342,93,,1977
77IN02596,1973428618,73,2,T8618,,44,762,,,2,,,,,1,4,,026,, 1,148,160,2,,02,,42,0922,,803742,5,,640642,92,,1977
77IN02597,1973428621,73,2,T8621,,45,750,,8,,,,,,1,4,,456,, 2,204,202,,,02,,42,,,627742,2,,639942,,,1977
77IN02598,1973428622,73,2,T8622,,43,741,,8,3,,,,,2,4,,,,11,150,152,,,02,,42,,,784242,1,,538842,,,1977
77IN02599,1973428623,73,2,T8623,,41,741,,,,,,,,2,4,,414,, 2,172,169,,,02,,42,,,784242,3,,538842,,,1977
77IN02600,1973428635,73,2,T8635,,43,740,,8,,,,,,2,4,,,,,122,,6,,02,,42,0824,,753342,6,,289842,01,,1977
77IN02601,1973428641,73,2,T8641,,02,751,,,,,,,,2,4,,,,,,,6,,02,,42,0510,,728842,*,,124642,06,,1977
77IN02602,1973428652,73,2,T8652,,42,902,,8,,,,,,1,4,,802,, 3,136,137,,,02,,42,,,585242,2,,291242,,,1977
77IN02603,1973428653,73,2,T8653,,44,741,,,3,,,,,2,4,,,,11,159,167,,,02,,42,,,784242,1,,488942,,,1977
77IN02604,1973428656,73,2,T8656,,40,702,,,,,,,,2,4,,,,,138,,6,,02,,42,0824,,677342,5,,413542,01,,1977
77IN02605,1973428660,73,2,T8660,,42,802,,,,,,,,2,4,,812,, 2,198,185,6,,02,,42,1124,,607342,3,,327542,01,,1977
77IN02606,1973428663,73,2,T8663,,41,760,,,,,,,,2,4,,,,,,,7,,02,,42,0601,,800142,*,,159542,97,,1977
77IN02607,1973428664,73,2,T8664,,02,731,,,,,,,,2,4,,001,, 1,158,174,,,02,,42,,,729042,2,,106842,,,1977
77IN02608,1973428676,73,2,T8676,,43,742,,,3,,,,,2,4,,,,12,160,164,,,02,,42,,,755542,5,,354042,,,1977
