UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,TRT1,TRT2,REG,TYPE,INBR,TBR,ADAM,DINBR,STM,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,C79,C80,YRREC,AGE
67IN00714,1964147144,64,2,X7144,2,39,390,,,,,30,,4,,07,1,, 44,098,,,128,163,2,,074,034,14,0921,089,2,632214,1,,531514,,,,1967,3.0
67IN00715,1964147145,64,2,X7145,2,44,440,,,,,24,,4,,07,1,, 43,106,,,166,187,2,,074,043,14,0921,124,2,471114,1,,587914,,,,1967,3.0
67IN00716,1964147152,64,1,X7152,2,54,540,,,,,23,,4,,07,1,,,090,11,,125,145,,,090,052,14,,148,2,577314,,,247214,,,,1967,3.0
67IN00717,1964147155,64,2,X7155,2,40,400,,,,,33,,4,,07,1,, 47,070,,,111,131,2,,066,028,14,0921,080,2,587114,2,,610414,,,,1967,3.0
67IN00718,1964147157,64,2,X7157,2,39,390,,,,,20,,4,,07,1,, 45,113,,,133,151,2,,087,051,14,0921,131,2,632214,1,,608314,,,,1967,3.0
67IN00719,1964147164,64,2,X7164,2,54,540,,,,,33,,4,,07,1,,,088,,,127,151,3,,086,045,14,1003,117,2,577314,3,,548514,,,,1967,3.0
67IN00720,1964147175,64,2,X7175,2,29,,,,,,,,4,,07,,,,,,,143,,3,,,,14,1003,,,,8,,,,,,1967,3.0
67IN00721,1964147182,64,2,X7182,2,39,390,,,,,40,,4,,07,1,, 48,083,,,110,114,2,,085,038,14,0921,091,2,632214,8,,622814,,,,1967,3.0
67IN00722,1964147189,64,1,X7189,2,35,350,,,,,32,,4,,07,1,,,148,10,,198,205,,,090,074,14,,220,4,644114,,,580114,,,,1967,3.0
67IN00723,1964147190,64,1,X7190,2,40,400,,,,,33,,4,,07,1,,,100,10,,,,6,,077,044,14,0314,138,2,587114,,,491814,,,,1967,3.0
67IN00724,1964147196,64,2,X7196,2,25,250,,,,,12,,4,,07,1,, 47,095,,,101,137,2,,097,042,14,0921,095,2,643014,1,,612914,,,,1967,3.0
67IN00725,1964147199,64,2,X7199,2,54,540,,,,,32,,4,,07,1,,,084,,,115,,7,,089,038,14,0908,093,2,577314,3,,650314,,,,1967,3.0
67IN00726,1964147203,64,2,X7203,2,45,450,,,,,13,,4,,07,1,, 43,111,,,154,180,2,,086,051,14,0921,133,2,643314,1,,359514,,,,1967,3.0
67IN00727,1964147204,64,2,X7204,2,45,450,,,,,13,,4,,07,1,, 45,093,,,146,157,2,,090,043,14,0921,112,2,643314,1,,359514,,,,1967,3.0
67IN00728,1964147207,64,2,X7207,2,51,510,,,,,31,,4,,07,1,, 46,090,,,120,144,2,,087,040,14,0921,103,2,636614,1,,563214,,,,1967,3.0
67IN00729,1964147212,64,2,X7212,2,45,450,,,,,06,,4,,07,1,, 46,087,,,125,147,2,,085,044,14,0921,114,2,643314,1,,509014,,,,1967,3.0
67IN00730,1964147213,64,2,X7213,2,53,530,,,,,25,,4,,07,1,, 48,072,,,102,122,2,,088,037,14,0921,088,2,590414,1,,599714,,,,1967,3.0
67IN00731,1964147215,64,1,X7215,2,36,360,,,,,34,,4,,07,1,,,094,13,,164,195,3,,087,037,14,0801,109,2,533914,,,286014,,,,1967,3.0
67IN00732,1964147216,64,2,X7216,2,37,370,,,,,17,,4,,07,1,, 44,116,,,148,172,2,,086,050,14,0921,130,2,623714,8,,603214,,,,1967,3.0
67IN00733,1964147222,64,2,X7222,2,44,441,,,,,38,,4,,07,1,,,102,,,123,133,3,,061,033,14,1003,101,2,630614,3,,475414,,,,1967,3.0
67IN00734,1964147223,64,2,X7223,2,45,450,,,,,29,,4,,07,1,, 44,103,,,147,173,2,,088,038,14,0921,088,2,643314,1,,348814,,,,1967,3.0
67IN00735,1964147224,64,1,X7224,2,45,450,,,,,29,,4,,07,1,,,140,08,,190,218,,,095,057,14,,160,2,643314,,,348814,,,,1967,3.0
67IN00736,1964147242,64,2,X7242,2,29,290,,,,,22,,4,,07,1,, 46,087,,,118,145,2,,089,038,14,0921,091,3,595314,1,,225214,,,,1967,3.0
67IN00737,1964147243,64,2,X7243,2,25,250,,,,,15,,4,,07,1,, 45,108,,,127,154,2,,089,048,14,0921,122,2,643014,1,,253214,,,,1967,3.0
67IN00738,1964147247,64,2,X7247,2,25,250,,,,,22,,4,,07,1,, 47,083,,,109,138,2,,066,031,14,0921,086,2,643014,1,,649614,,,,1967,3.0
67IN00739,1964147248,64,2,X7248,2,29,290,,,,,18,,4,,07,1,, 46,093,,,123,140,2,,086,046,14,0921,120,2,595314,1,,501114,,,,1967,3.0
67IN00740,1964147250,64,2,X7250,2,45,450,,,,,13,,4,,07,1,, 45,104,,,147,160,2,,102,045,14,0921,102,2,643314,2,,608514,,,,1967,3.0
67IN00741,1964147251,64,2,X7251,2,35,350,,,,,34,,4,,07,1,,350,103,,,149,174,,,080,038,14,,099,2,644114,1,,521014,,,,1967,3.0
67IN00742,1964147264,64,1,X7264,2,36,360,,,,,32,,4,,07,1,,,116,12,,205,207,,,089,049,14,,143,2,533914,,,482514,,,,1967,3.0
67IN00743,1964147268,64,2,X7268,2,35,350,,,,,40,,4,,07,1,,350,090,,,132,152,,,076,042,14,,112,2,644114,2,,652714,,,,1967,3.0
67IN00744,1964147272,64,2,X7272,2,41,410,,,,,25,,4,,07,1,, 46,085,,,126,145,2,,077,036,14,0921,097,2,619714,1,,195210,,,,1967,3.0
67IN00745,1964147274,64,2,X7274,2,41,410,,,,,06,,4,,07,1,, 44,111,,,162,172,2,,083,038,14,0921,094,2,619714,1,,529714,,,,1967,3.0
67IN00746,1964147284,64,1,X7284,2,37,370,,,,,19,,4,,07,1,,,112,11,,155,,3,,089,059,14,0801,170,3,623714,,,574514,,,,1967,3.0
67IN00747,1964147286,64,2,X7286,2,29,290,,,,,26,,4,,07,1,, 43,125,,,168,182,2,,089,050,14,0921,127,2,595314,1,,643414,,,,1967,3.0
67IN00748,1964147290,64,2,X7290,2,37,370,,,,,16,,4,,07,1,, 45,097,,,135,159,2,,090,053,14,0921,130,3,623714,1,,421514,,,,1967,3.0
67IN00749,1964147291,64,2,X7291,2,53,530,,,,,18,,4,,07,1,, 46,086,,,132,145,2,,080,037,14,0921,091,2,590414,3,,629614,,,,1967,3.0
67IN00750,1964147297,64,2,X7297,2,41,410,,,,,12,,4,,07,1,, 46,102,,,140,144,2,,079,042,14,0921,114,2,619714,1,,619214,,,,1967,3.0
67IN00751,1964147301,64,2,X7301,2,25,250,,,,,12,,4,,07,1,, 45,102,,,140,162,2,,077,036,14,0921,092,2,643014,1,,566914,,,,1967,3.0
67IN00752,1964147306,64,2,X7306,2,35,350,,,,,27,,4,,07,1,,350,124,,,168,174,,,092,046,14,,108,2,644114,3,,498514,,,,1967,3.0
67IN00753,1964147307,64,2,X7307,2,46,460,,,,,29,,4,,07,1,,460,092,,,132,148,,,085,038,14,,093,2,625014,1,,328214,,,,1967,3.0
67IN00754,1964147308,64,2,X7308,2,54,540,,,,,28,,4,,07,1,, 48,088,,,120,125,2,,070,035,14,0921,101,2,577314,3,,562514,,,,1967,3.0
67IN00755,1964147309,64,2,X7309,2,54,540,,,,,28,,4,,07,1,,,102,,,124,,6,,079,035,14,0920,086,2,577314,3,,562514,,,,1967,3.0
67IN00756,1964147310,64,2,X7310,2,40,400,,,,,34,,4,,07,1,,,080,,,113,115,3,,070,032,14,1003,093,2,587114,1,,478914,,,,1967,3.0
67IN00757,1964147313,64,2,X7313,2,41,410,,,,,04,,4,,07,1,, 47,093,,,178,135,2,,073,036,14,0921,098,2,619714,3,,600014,,,,1967,3.0
67IN00758,1964147314,64,2,X7314,2,36,360,,,,,37,,4,,07,1,,,111,,,127,,7,,084,048,14,0908,126,2,533914,1,,556714,,,,1967,3.0
67IN00759,1964147319,64,2,X7319,2,40,400,,,,,35,,4,,07,1,, 48,076,,,121,130,2,,077,029,14,0921,071,2,587114,3,,578114,,,,1967,3.0
67IN00760,1964147322,64,2,X7322,2,39,390,,,,,34,,4,,07,1,,,078,,,103,127,3,,071,030,14,1003,078,2,632214,1,,633514,,,,1967,3.0
67IN00761,1964147325,64,2,X7325,2,46,460,,,,,28,,4,,07,1,,460,090,,,118,144,,,079,046,14,,126,2,625014,2,,421414,,,,1967,3.0
67IN00762,1964147326,64,2,X7326,2,25,250,,,,,13,,4,,07,1,, 45,088,,,113,154,2,,083,043,14,0921,105,3,643014,2,,443014,,,,1967,3.0
67IN00763,1964147330,64,2,X7330,2,37,370,,,,,17,,4,,07,1,, 46,098,,,138,139,2,,089,044,14,0921,109,2,623714,1,,473114,,,,1967,3.0
67IN00764,1964147332,64,2,X7332,2,22,220,,,,,34,,4,,07,1,, 46,070,,,108,147,2,,073,032,14,0921,087,2,606114,1,,390314,,,,1967,3.0
67IN00765,1964147337,64,1,X7337,2,29,290,,,,,27,,4,,07,1,,,126,10,,187,203,,,096,065,14,,188,4,595314,,,574014,,,,1967,3.0
67IN00766,1964147339,64,2,X7339,2,49,490,,,,,24,,4,,07,1,, 47,076,,,140,134,2,,072,034,14,0921,097,2,623514,3,,534614,,,,1967,3.0
67IN00767,1964147345,64,2,X7345,2,26,260,,,,,40,,4,,07,1,, 47,082,,,122,131,2,,074,032,14,0921,089,2,547714,3,,544814,,,,1967,3.0
67IN00768,1964147351,64,2,X7351,2,25,250,,,,,14,,4,,07,1,,,111,,,131,145,3,,082,043,14,1003,108,2,643014,3,,513514,,,,1967,3.0
67IN00769,1964147354,64,1,X7354,2,37,370,,,,,18,,4,,07,1,,,093,11,,148,194,,,089,055,14,,157,2,623714,,,495514,,,,1967,3.0
67IN00770,1964147356,64,2,X7356,2,49,490,,,,,19,,4,,07,1,, 48,085,,,108,129,2,,077,041,14,0921,115,2,623514,2,,594714,,,,1967,3.0
67IN00771,1964147357,64,2,X7357,2,49,490,,,,,19,,4,,07,1,, 46,088,,,126,148,2,,070,030,14,0921,081,2,623514,2,,594714,,,,1967,3.0
67IN00772,1964147361,64,2,X7361,2,22,220,,,,,37,,4,,07,1,, 47,072,,,111,135,2,,061,028,14,0921,081,2,606114,2,,502114,,,,1967,3.0
67IN00773,1964147362,64,1,X7362,2,22,220,,,,,37,,4,,07,1,,,050,13,,120,155,3,,065,020,14,0801,066,K,606114,,,502114,,,,1967,3.0
67IN00774,1964147366,64,2,X7366,2,22,220,,,,,30,,4,,07,1,, 48,065,,,94,127,2,,063,026,14,0921,078,2,606114,1,,535114,,,,1967,3.0
67IN00775,1964147368,64,2,X7368,2,35,350,,,,,34,,4,,07,1,,350,098,,,127,148,,,083,039,14,,095,2,644114,2,,469714,,,,1967,3.0
67IN00776,1964147370,64,1,X7370,2,53,530,,,,,19,,4,,07,1,,,103,13,,152,165,,,086,042,14,,125,2,590414,,,505114,,,,1967,3.0
67IN00777,1964147377,64,2,X7377,2,41,410,,,,,08,,4,,07,1,, 44,102,,,158,162,2,,088,039,14,0921,093,2,619714,2,,602014,,,,1967,3.0
67IN00778,1964147382,64,2,X7382,2,41,410,,,,,17,,4,,07,1,, 45,083,,,128,156,2,,093,034,14,0921,072,2,619714,3,,594614,,,,1967,3.0
67IN00779,1964147384,64,2,X7384,2,54,540,,,,,17,,4,,07,1,,,091,,,,,6,,078,031,14,0502,079,2,577314,,,379814,,,,1967,3.0
67IN00780,1964147388,64,2,X7388,2,51,510,,,,,28,,4,,07,1,, 47,069,,,122,136,2,,080,031,14,0921,076,2,636614,3,,603714,,,,1967,3.0
67IN00781,1964147390,64,2,X7390,2,35,350,,,,,35,,4,,07,1,,350,098,,,174,155,,,092,045,14,,109,2,644114,3,,601114,,,,1967,3.0
67IN00782,1964147393,64,2,X7393,2,35,350,,,,,33,,4,,07,1,,350,105,,,138,156,,,085,040,14,,096,2,644114,1,,481814,,,,1967,3.0
67IN00783,1964147394,64,2,X7394,2,35,350,,,,,33,,4,,07,1,,350,092,,,144,150,,,080,041,14,,109,2,644114,1,,481814,,,,1967,3.0
67IN00784,1964147397,64,2,X7397,2,46,460,,,,,28,,4,,07,1,,460,092,,,110,138,,,071,036,14,,098,2,625014,1,,298914,,,,1967,3.0
67IN00785,1964147398,64,2,X7398,2,46,460,,,,,28,,4,,07,1,,460,088,,,116,134,,,075,037,14,,099,2,625014,8,,298914,,,,1967,3.0
67IN00786,1964147400,64,2,X7400,2,53,530,,,,,22,,4,,07,1,,,066,,,108,,7,,086,023,14,0908,053,3,590414,2,,622514,,,,1967,3.0
67IN00787,1964147402,64,2,X7402,2,54,540,,,,,25,,4,,07,1,, 46,080,,,118,139,2,,079,037,14,0921,100,2,577314,1,,306414,,,,1967,3.0
67IN00788,1964147408,64,2,X7408,2,41,410,,,,,00,,4,,07,1,, 44,095,,,146,162,2,,091,043,14,0921,102,2,619714,1,,488111,,,,1967,3.0
67IN00789,1964147409,64,2,X7409,2,39,390,,,,,34,,4,,07,1,,,097,,,120,142,3,,067,032,14,1003,086,2,632214,1,,619614,,,,1967,3.0
67IN00790,1964147410,64,2,X7410,2,35,350,,,,,37,,4,,07,1,,350,091,,,138,155,,,083,042,14,,109,2,644114,1,,647414,,,,1967,3.0
67IN00791,1964147415,64,2,X7415,2,49,490,,,,,38,,4,,07,1,, 48,078,,,112,127,2,,075,037,14,0921,103,2,623514,3,,316614,,,,1967,3.0
67IN00792,1964147418,64,2,X7418,2,45,450,,,,,13,,4,,07,1,,,111,,,,,6,,085,046,14,0612,120,2,643314,,,613414,,,,1967,3.0
67IN00793,1964147421,64,1,X7421,2,22,220,,,,,35,,4,,07,1,,,079,11,,122,,3,,070,034,14,0710,115,K,606114,,,271814,,,,1967,3.0
67IN00794,1964147422,64,2,X7422,2,29,290,,,,,16,,4,,07,1,, 45,100,,,143,161,2,,094,043,14,0921,106,2,595314,1,,272614,,,,1967,3.0
67IN00795,1964147423,64,2,X7423,2,29,290,,,,,16,,4,,07,1,, 45,086,,,143,157,2,,087,046,14,0921,115,4,595314,1,,272614,,,,1967,3.0
67IN00796,1964147426,64,2,X7426,2,51,510,,,,,36,,4,,07,1,, 48,086,,,101,129,2,,098,040,14,0921,086,2,636614,8,,621814,,,,1967,3.0
67IN00797,1964147432,64,2,X7432,2,40,400,,,,,34,,4,,07,1,, 47,076,,,106,138,2,,062,029,14,0921,084,2,587114,1,,571114,,,,1967,3.0
67IN00798,1964147434,64,2,X7434,2,46,460,,,,,38,,4,,07,1,,460,074,,,116,127,,,074,031,14,,084,2,625014,1,,628214,,,,1967,3.0
67IN00799,1964147436,64,2,X7436,2,39,390,,,,,24,,4,,07,1,, 47,094,,,126,138,2,,081,036,14,0921,090,2,632214,3,,385314,,,,1967,3.0
67IN00800,1964147438,64,2,X7438,2,29,290,,,,,33,,4,,07,1,,,099,,,134,143,3,,088,039,14,1003,093,2,595314,1,,632814,,,,1967,3.0
67IN00801,1964147443,64,2,X7443,2,45,450,,,,,20,,4,,07,1,, 46,087,,,128,143,2,,085,042,14,0921,107,3,643314,3,,633314,,,,1967,3.0
67IN00802,1964147446,64,2,X7446,2,37,370,,,,,23,,4,,07,1,, 45,088,,,143,161,2,,078,037,14,0921,094,2,623714,3,,399214,,,,1967,3.0
67IN00803,1964147447,64,2,X7447,2,37,370,,,,,23,,4,,07,1,, 45,087,,,136,153,2,,092,044,14,0921,103,2,623714,2,,399214,,,,1967,3.0
67IN00804,1964147451,64,2,X7451,2,46,460,,,,,40,,4,,07,1,,460,098,,,148,168,,,086,049,14,,128,2,625014,2,,602814,,,,1967,3.0
67IN00805,1964147452,64,2,X7452,2,25,250,,,,,12,,4,,07,1,, 47,088,,,117,133,2,,079,035,14,0921,086,2,643014,3,,364314,,,,1967,3.0
67IN00806,1964147453,64,2,X7453,2,25,250,,,,,12,,4,,07,1,, 47,086,,,102,131,2,,083,034,14,0921,083,3,643014,1,,364314,,,,1967,3.0
67IN00807,1964147456,64,2,X7456,2,40,400,,,,,35,,4,,07,1,, 45,078,,,118,148,2,,061,023,14,0921,066,2,587114,1,,571314,,,,1967,3.0
67IN00808,1964147458,64,2,X7458,2,44,441,,,,,33,,4,,07,1,,,059,,,88,104,3,,059,024,14,1003,074,2,630614,2,,249014,,,,1967,3.0
67IN00809,1964147460,64,2,X7460,2,35,350,,,,,38,,4,,07,1,,350,115,,,142,165,,,083,040,14,,098,2,644114,1,,563714,,,,1967,3.0
67IN00810,1964147462,64,1,X7462,2,49,490,,,,,18,,4,,07,1,,,120,10,,185,205,2,,076,042,14,0921,134,K,623514,,217,378014,,,,1967,3.0
67IN00811,1964147466,64,1,X7466,2,51,510,,,,,36,,4,,07,1,,,104,12,,165,180,,,101,043,14,,115,2,636614,,,570514,,,,1967,3.0
67IN00812,1964147468,64,2,X7468,2,26,260,,,,,29,,4,,07,1,, 48,074,,,115,125,2,,065,034,14,0921,101,2,547714,3,,462314,,,,1967,3.0
67IN00813,1964147473,64,2,X7473,2,53,530,,,,,19,,4,,07,1,, 48,076,,,118,130,2,,084,032,14,0921,078,2,590414,2,,560214,,,,1967,3.0
67IN00814,1964147475,64,2,X7475,2,26,260,,,,,31,,4,,07,1,, 47,088,,,118,135,2,,068,032,14,0921,088,2,547714,3,,576614,,,,1967,3.0
67IN00815,1964147476,64,2,X7476,2,40,400,,,,,24,,4,,07,1,,,084,,,141,,7,,081,038,14,0908,100,2,587114,1,,301214,,,,1967,3.0
67IN00816,1964147478,64,2,X7478,2,45,450,,,,,19,,4,,07,1,, 44,098,,,138,164,2,,080,037,14,0921,092,2,643314,1,,473614,,,,1967,3.0
67IN00817,1964147479,64,2,X7479,2,45,450,,,,,19,,4,,07,1,, 44,098,,,132,165,2,,088,044,14,0921,114,2,643314,1,,473614,,,,1967,3.0
67IN00818,1964147480,64,2,X7480,2,36,360,,,,,37,,4,,07,1,, 45,105,,,155,149,2,,089,042,14,0921,098,2,533914,1,,546414,,,,1967,3.0
67IN00819,1964147481,64,2,X7481,2,36,360,,,,,37,,4,,07,1,, 46,071,,,127,140,2,,073,028,14,0921,075,2,533914,1,,546414,,,,1967,3.0
67IN00820,1964147485,64,2,X7485,2,22,220,,,,,33,,4,,07,1,, 48,061,,,88,104,2,,069,027,14,0921,072,2,606114,2,,529014,,,,1967,3.0
67IN00821,1964147487,64,2,X7487,2,46,460,,,,,26,,4,,07,1,,460,087,,,121,137,,,073,033,14,,085,2,625014,1,,420014,,,,1967,3.0
67IN00822,1964147491,64,2,X7491,2,54,540,,,,,25,,4,,07,1,, 46,094,,,130,143,2,,073,038,14,0921,109,2,577314,1,,306514,,,,1967,3.0
67IN00823,1964147496,64,2,X7496,2,49,490,,,,,24,,4,,07,1,, 48,085,,,105,129,2,,074,035,14,0921,093,2,623514,8,,527614,,,,1967,3.0
67IN00824,1964147498,64,2,X7498,2,37,370,,,,,17,,4,,07,1,, 43,112,,,158,178,2,,092,052,14,0921,136,2,623714,1,,550014,,,,1967,3.0
67IN00825,1964147500,64,2,X7500,2,29,290,,,,,16,,4,,07,1,, 45,102,,,130,160,2,,089,042,14,0921,106,2,595314,1,,489914,,,,1967,3.0
67IN00826,1964147503,64,2,X7503,2,37,370,,,,,24,,4,,07,1,,,087,,,,,6,,081,038,14,0529,097,2,623714,,,651014,,,,1967,3.0
67IN00827,1964147515,64,1,X7515,2,49,490,,,,,19,,4,,07,1,,,108,10,,165,181,,,083,050,14,,151,2,623514,,,259814,,,,1967,3.0
67IN00828,1964147521,64,1,X7521,2,53,530,,,,,20,,4,,07,1,,,089,15,,116,135,3,,093,040,14,0801,112,2,590414,,,472114,,,,1967,3.0
67IN00829,1964147522,64,2,X7522,2,36,360,,,,,26,,4,,07,1,, 47,099,,,120,132,2,,090,036,14,0921,082,2,533914,2,,263114,,,,1967,3.0
67IN00830,1964147526,64,2,X7526,2,26,260,,,,,34,,4,,07,1,,,073,,,108,123,3,,063,026,14,1003,075,2,547714,2,,499214,,,,1967,3.0
67IN00831,1964147528,64,2,X7528,2,51,510,,,,,34,,4,,07,1,, 48,070,,,103,127,2,,083,031,14,0921,075,2,636614,2,,482214,,,,1967,3.0
67IN00832,1964147530,64,2,X7530,2,40,400,,,,,33,,4,,07,1,, 46,082,,,122,139,2,,073,032,14,0921,088,2,587114,1,,600914,,,,1967,3.0
67IN00833,1964147535,64,1,X7535,2,40,400,,,,,35,,4,,07,1,,,093,09,,128,177,,,079,027,14,,090,K,587114,,,557314,,,,1967,3.0
67IN00834,1964147536,64,2,X7536,2,54,540,,,,,28,,4,,07,1,,043,101,,,148,,2,,086,041,14,0921,103,2,577314,1,,551314,,,,1967,3.0
67IN00835,1964147547,64,2,X7547,2,53,530,,,,,19,,4,,07,1,, 47,073,,,118,138,2,,082,042,14,0921,114,2,590414,1,,389214,,,,1967,3.0
67IN00836,1964147551,64,2,X7551,2,49,490,,,,,22,,4,,07,1,, 47,082,,,113,138,2,,057,029,14,0921,085,2,623514,2,,569214,,,,1967,3.0
67IN00837,1964147553,64,2,X7553,2,51,510,,,,,23,,4,,07,1,, 45,083,,,132,157,2,,074,036,14,0921,099,2,636614,1,,334614,,,,1967,3.0
67IN00838,1964147558,64,2,X7558,2,51,510,,,,,28,,4,,07,1,, 48,076,,,132,130,2,,085,033,14,0921,079,2,636614,3,,614814,,,,1967,3.0
67IN00839,1964147560,64,2,X7560,2,40,400,,,,,30,,4,,07,1,, 46,073,,,131,139,2,,077,032,14,0921,080,2,587114,3,,307314,,,,1967,3.0
67IN00840,1964147562,64,2,X7562,2,40,400,,,,,26,,4,,07,1,,,075,,,116,,6,,077,034,14,0717,089,2,587114,1,,445914,,,,1967,3.0
67IN00841,1964147569,64,2,X7569,2,26,260,,,,,34,,4,,07,1,, 44,083,,,133,162,2,,074,032,14,0921,083,2,547714,1,,406714,,,,1967,3.0
67IN00842,1965147575,65,2,X7575,2,82,544,,7,,K,,,3,,07,7,,23,104,,,141,163,,41,076,039,14,,094,2,670114,2,,628814,,,,1967,2.0
67IN00843,1965147576,65,2,X7576,2,82,375,,1,,K,,,3,,07,7,,18,090,,,125,149,,41,088,042,14,,099,2,682914,8,,542114,,,,1967,2.0
67IN00844,1965147581,65,2,X7581,2,82,404,,7,,K,,,3,,07,7,,24,090,,,103,129,,24,081,039,14,,093,2,587114,2,,533311,,,,1967,2.0
67IN00845,1965147582,65,2,X7582,2,82,404,,1,,K,,,3,,07,7,,19,091,,,111,132,,24,079,030,14,,069,2,587114,2,,533311,,,,1967,2.0
67IN00846,1965147586,65,2,X7586,2,82,404,,5,,K,,,3,,07,7,,25,118,,,137,157,,20,078,045,14,,116,2,587114,2,,572711,,,,1967,2.0
67IN00847,1965147589,65,2,X7589,2,82,254,,4,,K,,,3,,07,7,,20,098,,,127,139,,46,095,045,14,,100,2,710814,2,,599214,,,,1967,2.0
67IN00848,1965147590,65,2,X7590,2,82,254,,1,,K,,,3,,07,7,,26,097,,,128,144,,46,088,041,14,,088,2,710814,2,,599214,,,,1967,2.0
67IN00849,1965147591,65,2,X7591,2,82,235,,7,,K,,,3,,07,7,,21,092,,,104,126,,53,090,041,14,,091,2,597611,8,,641214,,,,1967,2.0
67IN00850,1965147592,65,1,X7592,2,41,410,,,,,11,,3,,07,1,,,122,10,,170,188,,41,101,058,14,,120,2,663114,,,594614,,,,1967,2.0
67IN00851,1965147593,65,1,X7593,2,41,410,,,,,11,,3,,07,1,,,130,07,,185,,6,41,109,062,14,0710,123,3,663114,,,594614,,,,1967,2.0
67IN00852,1965147594,65,2,X7594,2,82,225,,8,,K,,,3,,07,7,,,089,,,,,6,,081,040,14,0516,097,2,692114,,,231014,,,,1967,2.0
67IN00853,1965147595,65,2,X7595,2,82,414,,4,,K,,,3,,07,7,,22,106,,,125,137,,54,084,041,14,,096,2,663114,2,,551314,,,,1967,2.0
67IN00854,1965147598,65,2,X7598,2,82,544,,1,,K,,,3,,07,7,,,089,,,,,6,,077,042,14,0516,105,2,670114,,,561414,,,,1967,2.0
67IN00855,1965147600,65,2,X7600,2,82,325,,7,,K,,,3,,07,7,,17,082,,,123,135,,29,079,038,14,,096,2,597211,2,,272614,,,,1967,2.0
67IN00856,1965147601,65,2,X7601,2,82,275,,4,,K,,,3,,07,7,,23,100,,,124,148,,46,085,040,14,,085,2,594611,2,,649414,,,,1967,2.0
67IN00857,1965147603,65,1,X7603,2,25,251,,,,,33,,3,,07,1,,,088,15,,98,130,3,25,091,031,14,0801,074,2,644314,,,561814,,,,1967,2.0
67IN00858,1965147606,65,2,X7606,2,82,505,,1,,K,,,3,,07,7,,18,086,,,125,146,,49,079,034,14,,082,2,696014,2,,378014,,,,1967,2.0
67IN00859,1965147607,65,2,X7607,2,82,474,,4,,K,,,3,,07,7,,24,092,,,108,149,,22,085,045,14,,107,2,685314,2,,602514,,,,1967,2.0
67IN00860,1965147610,65,2,X7610,2,82,245,,7,,K,,,3,,07,7,,19,092,,,126,143,,26,086,041,14,,095,2,575911,2,,462314,,,,1967,2.0
67IN00861,1965147612,65,1,X7612,2,39,390,,,,,34,,3,,07,1,,,103,13,,122,160,3,39,078,044,14,0801,120,2,644014,,,592514,,,,1967,2.0
67IN00862,1965147613,65,2,X7613,2,82,355,,1,,K,,,3,,07,7,,25,086,,,117,125,,51,079,037,14,,087,2,704414,2,,648514,,,,1967,2.0
67IN00863,1965147619,65,2,X7619,2,82,394,,7,,K,,,3,,07,7,,20,090,,,118,136,,50,079,043,14,,110,2,644014,2,,295114,,,,1967,2.0
67IN00864,1965147623,65,2,X7623,2,82,544,,1,,K,,,3,,07,7,,26,096,,,104,137,,41,083,039,14,,088,3,670114,2,,529714,,,,1967,2.0
67IN00865,1965147624,65,1,X7624,2,50,501,,,,,27,,3,,07,1,,,133,12,,158,185,,50,082,057,14,,156,2,696014,,,405514,,,,1967,2.0
67IN00866,1965147626,65,2,X7626,2,82,414,,7,,K,,,3,,07,7,,21,077,,,102,114,,54,090,037,14,,080,2,663114,2,,288614,,,,1967,2.0
67IN00867,1965147627,65,2,X7627,2,37,370,,7,,K,17,,3,,07,1,,22,088,,,113,132,,,094,048,14,,114,2,670214,3,,603214,,,,1967,2.0
67IN00868,1965147629,65,2,X7629,2,82,194,,8,,K,,,3,,07,7,,17,097,,,114,138,,25,100,047,14,,101,2,588411,2,,585714,,,,1967,2.0
67IN00869,1965147630,65,2,X7630,2,82,194,,1,,K,,,3,,07,7,,23,090,,,108,117,,25,082,038,14,,089,2,588411,2,,585714,,,,1967,2.0
67IN00870,1965147632,65,2,X7632,2,82,505,,4,,K,,,3,,07,7,,18,095,,,122,144,,39,076,041,14,,107,2,696014,2,,487814,,,,1967,2.0
67IN00871,1965147636,65,2,X7636,2,82,255,,4,,K,,,3,,07,7,,24,090,,,113,122,,27,092,044,14,,096,2,644314,2,,555511,,,,1967,2.0
67IN00872,1965147637,65,2,X7637,2,53,530,,7,,K,20,,3,,07,1,,19,092,,,106,133,,53,097,047,14,,101,3,681914,2,,629614,,,,1967,2.0
67IN00873,1965147638,65,2,X7638,2,82,234,,1,,K,,,3,,07,7,,25,094,,,128,155,,29,071,030,14,,076,2,596011,2,,626914,,,,1967,2.0
67IN00874,1965147642,65,2,X7642,2,82,444,,4,,K,,,3,,07,7,,20,089,,,130,136,,41,072,038,14,,100,2,671514,2,,645514,,,,1967,2.0
67IN00875,1965147643,65,2,X7643,2,82,374,,4,,K,,,3,,07,7,,26,097,,,120,150,,41,084,051,14,,133,2,670214,2,,599914,,,,1967,2.0
67IN00876,1965147644,65,2,X7644,2,82,374,,1,,K,,,3,,07,7,,21,092,,,112,127,,41,079,044,14,,108,2,670214,2,,599914,,,,1967,2.0
