UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AOD,DINBR,TM,HORN,BPEN,YRWT,FACE,FLUSHTRT,SPRGWT,FALLWT,DISP,FLUSHWT,STAPL,CLFL,PENTRT,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,C78,AGE,ADAM,YRREC
61IN04933,1959613072,59,2,A3072,6,82,049,61,1,06,,,,,7,1,,096,,,130,146,2,,098,,,0928,109,5,198361,,102,,,2.0,3,1961
61IN04934,1959613073,59,2,A3073,6,82,049,61,1,07,,,,,7,1,,093,,,109,168,2,,094,,,0928,098,3,198361,, 02,,,2.0,3,1961
61IN04935,1959613075,59,1,A3075,6,71,713,61,1,,,,,,,,,,,,133,170,3,,,,,0801,,,166961,,371,973460,,2.0,3,1961
61IN04936,1959613076,59,2,A3076,6,10,100,61,1,09,34,,,,1,1,029,082,,2,106,132,,,099,,,,112,6,081161,,,,,2.0,3,1961
61IN04937,1959613078,59,1,A3078,6,01,013,61,2,,28,,,,,1,40,,,,133,166,2,,,,,0928,,,135461,,401,043861,,2.0,3,1961
61IN04938,1959613080,59,2,A3080,6,05,053,61,1,09,34,,,,1,1,053,083,,3,123,152,,,082,,,,084,2,182261,,,,,2.0,3,1961
61IN04939,1959613084,59,1,A3084,6,09,090,61,1,,29,,,,,,,,,,160,193,3,,,,,0801,,,148361,,411,130761,,2.0,3,1961
61IN04940,1959613085,59,2,A3085,6,09,090,61,1,10,29,,,,1,1,018,078,,5,108,138,,,096,,,,085,3,148361,,,,,2.0,3,1961
61IN04941,1959613087,59,2,A3087,6,75,106,61,2,07,,,,,9,1,009,091,,1,113,149,,,098,,12,,123,2,081161,,,,,2.0,3,1961
61IN04942,1959613088,59,2,A3088,6,09,093,61,1,08,23,,,,1,1,,084,,,,,6,,098,,,0109,114,2,997060,,,,,2.0,3,1961
61IN04943,1959613090,59,2,A3090,6,04,043,61,1,06,27,,,,1,1,058,099,,2,120,158,,,114,,,,114,7,198361,,,,,2.0,3,1961
61IN04944,1959613091,59,2,A3091,6,03,030,61,1,09,29,,,,1,1,030,086,,1,124,168,,,097,,,,114,3,026261,,,,,2.0,3,1961
61IN04945,1959613092,59,1,A3092,6,02,023,61,2,,17,,,,,1,42,,,,126,155,2,,,,,0928,,,142861,,391,898060,,2.0,3,1961
61IN04946,1959613094,59,2,A3094,6,10,100,61,1,09,24,,,,1,1,,082,,,,,6,,093,,,0422,093,2,081161,,,,,2.0,3,1961
61IN04947,1959613096,59,2,A3096,6,86,075,61,1,08,,,,,7,1,,083,,,108,146,2,,099,,,0928,100,4,207161,,102,,,2.0,3,1961
61IN04948,1959613097,59,2,A3097,6,86,075,61,1,07,,,,,7,1,,098,,,106,152,2,,123,,,0928,133,7,207161,, 02,,,2.0,3,1961
61IN04949,1959613099,59,1,A3099,6,08,080,61,1,,16,,,,,,,,,,126,168,3,,,,,0801,,,140861,,395,889860,,2.0,3,1961
61IN04950,1959613103,59,2,A3103,6,70,723,61,1,06,,,,,2,1,723,110,,4,137,162,,,111,,,,117,5,190461,,,,,2.0,3,1961
61IN04951,1959613104,59,2,A3104,6,06,060,61,1,09,20,,,,1,1,063,090,,2,100,121,,,096,,,,105,2,175261,,,,,2.0,3,1961
61IN04952,1959613108,59,2,A3108,6,70,713,61,1,08,,,,,2,1,733,107,,3,120,161,,,113,,,,099,6,166961,,,,,2.0,3,1961
61IN04953,1959613111,59,2,A3111,6,70,713,61,1,08,,,,,2,1,713,091,,6,105,138,,,090,,,,110,3,166961,,,,,2.0,3,1961
61IN04954,1959613112,59,2,A3112,6,70,713,61,1,09,,,,,2,1,723,075,,5,93,113,,,096,,,,079,2,166961,,,,,2.0,3,1961
61IN04955,1959613113,59,2,A3113,6,84,024,61,1,06,,,,,7,1,,082,,,111,135,2,,103,,,0928,113,5,006961,, 02,,,2.0,3,1961
61IN04956,1959613114,59,2,A3114,6,84,024,61,1,09,,,,,7,1,,072,,,96,145,2,,086,,,0928,095,2,006961,, 13,,,2.0,3,1961
61IN04957,1959613115,59,2,A3115,6,71,713,61,1,09,,,,,2,1,803,094,,3,120,150,,,106,,,,111,5,166961,,,,,2.0,3,1961
61IN04958,1959613116,59,2,A3116,6,70,713,61,1,05,,,,,2,1,733,100,,4,123,155,,,117,,,,121,6,166961,,,,,2.0,3,1961
61IN04959,1959613119,59,2,A3119,6,70,723,61,1,08,,,,,2,1,713,092,,7,118,158,,,098,,,,117,5,190461,,,,,2.0,3,1961
61IN04960,1959613123,59,2,A3123,6,70,713,61,1,08,,,,,2,1,733,106,,5,136,180,,,112,,,,151,6,166961,,,,,2.0,3,1961
61IN04961,1959613124,59,2,A3124,6,82,049,61,1,07,,,,,7,1,,101,,,123,149,2,,113,,,0928,111,7,198361,, 14,,,2.0,3,1961
61IN04962,1959613125,59,2,A3125,6,71,733,61,1,08,,,,,2,1,823,086,,1,111,132,,,120,,,,113,8,134961,,,,,2.0,3,1961
61IN04963,1959613132,59,2,A3132,6,03,033,61,1,11,27,,,,1,1,098,071,,7,96,123,,,120,,,,121,7,085461,,,,,2.0,3,1961
61IN04964,1959613136,59,1,A3136,6,71,733,61,1,,,,,,,1,219,052,,,148,172,2,,,,,0928,,,134961,,385,100961,,2.0,3,1961
61IN04965,1959613140,59,2,A3140,6,04,040,61,1,07,18,,,,1,1,040,102,,7,127,146,,,089,,,,104,2,004761,,,,,2.0,3,1961
61IN04966,1959613142,59,2,A3142,6,71,723,61,1,08,,,,,2,1,853,095,,3,118,150,,,103,,,,118,5,190461,,,,,2.0,3,1961
61IN04967,1959613144,59,2,A3144,6,71,733,61,1,07,,,,,2,1,863,095,,7,126,146,,,082,,,,088,2,134961,,,,,2.0,3,1961
61IN04968,1959613148,59,2,A3148,6,02,020,61,1,10,29,,,,1,1,108,075,,4,93,110,,,094,,,,108,3,006961,,,,,2.0,3,1961
61IN04969,1959613150,59,2,A3150,6,71,733,61,1,06,,,,,2,1,873,093,,5,122,145,,,107,,,,099,5,134961,,,,,2.0,3,1961
61IN04970,1959613152,59,2,A3152,6,70,723,61,1,09,,,,,2,1,723,083,,6,108,128,,,107,,,,114,3,190461,,,,,2.0,3,1961
61IN04971,1959613153,59,2,A3153,6,70,723,61,1,08,,,,,2,1,713,083,,1,113,142,,,106,,,,110,2,190461,,,,,2.0,3,1961
61IN04972,1959613154,59,2,A3154,6,82,099,61,1,07,,,,,7,1,,091,,,123,142,2,,093,,,0928,108,4,997060,, 13,,,2.0,3,1961
61IN04973,1959613159,59,2,A3159,6,71,723,61,1,08,,,,,2,1,893,101,,1,110,149,,,124,,,,160,8,190461,,,,,2.0,3,1961
61IN04974,1959613160,59,2,A3160,6,06,060,61,1,09,20,,,,1,1,059,086,,7,103,150,,,089,,,,109,3,175261,,,,,2.0,3,1961
61IN04975,1959613161,59,2,A3161,6,06,060,61,1,10,20,,,,1,1,049,083,,1,93,,,,082,,,,099,5,175261,,,,,2.0,3,1961
61IN04976,1959613162,59,1,A3162,6,71,713,61,1,,,,,,,1,169,043,,,166,200,2,,,,,0928,,,166961,,406,135661,,2.0,3,1961
61IN04977,1959613163,59,1,A3163,6,71,723,61,1,,,,,,,1,139,050,,,160,205,2,,,,,0928,,,190461,,415,927960,,2.0,3,1961
61IN04978,1959613170,59,1,A3170,6,71,733,61,1,,,,,,,,,,,,135,166,3,,,,,0801,,,134961,,377,871760,,2.0,3,1961
61IN04979,1959613174,59,2,A3174,6,05,050,61,1,09,27,,,,1,1,049,088,,6,108,146,,,086,,,,099,2,193861,,,,,2.0,3,1961
61IN04980,1959613176,59,1,A3176,6,71,713,61,1,,,,,,,1,39,,,,158,193,2,,,,,0928,,,166961,,399,145961,,2.0,3,1961
61IN04981,1959613177,59,2,A3177,6,04,040,61,1,08,20,,,,1,1,,088,,,106,,7,,090,,,0915,135,3,004761,,,,,2.0,3,1961
61IN04982,1959613180,59,2,A3180,6,85,064,61,1,09,,,,,7,1,,081,,,101,103,3,,100,,,1101,104,5,175261,,,,,2.0,3,1961
61IN04983,1959613181,59,2,A3181,6,85,064,61,1,06,,,,,7,1,,092,,,114,131,2,,098,,,0928,118,3,175261,,102,,,2.0,3,1961
61IN04984,1959613184,59,2,A3184,6,10,100,61,1,08,29,,,,1,1,039,083,,6,114,144,,,084,,,,099,2,081161,,,,,2.0,3,1961
61IN04985,1959613186,59,2,A3186,6,70,713,61,1,07,,,,,2,1,723,082,,7,110,136,,,094,,,,104,3,166961,,,,,2.0,3,1961
61IN04986,1959613192,59,2,A3192,6,82,058,61,1,07,,,,,7,1,,097,,,133,158,2,,102,,,0928,117,5,193861,,102,,,2.0,3,1961
61IN04987,1959613195,59,1,A3195,6,71,723,61,1,,,,,,,1,39,,,,167,190,2,,,,,0928,,,190461,,434,108861,,2.0,3,1961
61IN04988,1959613198,59,2,A3198,6,71,733,61,1,07,,,,,2,1,903,097,,6,122,168,,,105,,,,137,5,134961,,,,,2.0,3,1961
61IN04989,1959613199,59,2,A3199,6,70,733,61,1,06,,,,,2,1,733,090,,6,106,157,,,103,,,,122,5,134961,,,,,2.0,3,1961
61IN04990,1959613200,59,2,A3200,6,82,098,61,1,06,,,,,7,1,,104,,,122,148,2,,092,,,0928,106,2,148361,, 13,,,2.0,3,1961
61IN04991,1959613206,59,2,A3206,6,75,066,61,1,09,,,,,9,1,009,092,,0,116,161,,,112,,04,,122,5,175261,,,,,2.0,3,1961
61IN04992,1959613210,59,2,A3210,6,70,723,61,1,09,,,,,2,1,713,092,,2,121,159,,,104,,,,126,6,190461,,,,,2.0,3,1961
61IN04993,1959613212,59,2,A3212,6,71,723,61,1,09,,,,,2,1,953,078,,3,108,128,,,091,,,,099,6,190461,,,,,2.0,3,1961
61IN04994,1959613214,59,1,A3214,6,06,060,61,1,,18,,,,,,,,,,127,140,3,,,,,0801,,,175261,,372,029461,,2.0,3,1961
61IN04995,1959613219,59,2,A3219,6,70,723,61,1,06,,,,,2,1,723,106,,1,133,168,,,112,,,,113,5,190461,,,,,2.0,3,1961
61IN04996,1959613222,59,2,A3222,6,70,723,61,1,08,,,,,2,1,713,100,,4,128,170,,,109,,,,124,3,190461,,,,,2.0,3,1961
61IN04997,1959613223,59,2,A3223,6,01,013,61,1,08,30,,,,1,1,108,083,,7,110,140,,,106,,,,136,5,135461,,,,,2.0,3,1961
61IN04998,1959613226,59,2,A3226,6,82,049,61,1,07,,,,,7,1,,104,,,118,155,2,,107,,,0928,118,7,198361,,102,,,2.0,3,1961
61IN04999,1959613230,59,2,A3230,6,02,023,61,1,07,16,,,,1,1,019,092,,7,110,136,,,109,,,,131,6,142861,,,,,2.0,3,1961
61IN05000,1959613232,59,2,A3232,6,71,733,61,1,08,,,,,2,1,963,091,,1,118,140,,,084,,,,110,3,134961,,,,,2.0,3,1961
61IN05001,1959613239,59,2,A3239,6,71,723,61,2,06,,,,,2,1,973,103,,6,134,161,,,090,,,,104,3,190461,,,,,2.0,3,1961
61IN05002,1959613240,59,2,A3240,6,70,723,61,2,07,,,,,2,1,723,092,,2,115,147,,,109,,,,106,4,190461,,,,,2.0,3,1961
61IN05003,1959613242,59,2,A3242,6,82,099,61,1,08,,,,,7,1,,080,,,112,125,2,,108,,,0928,104,6,997060,, 13,,,2.0,3,1961
61IN05004,1959613244,59,2,A3244,6,10,100,61,1,09,23,,,,1,1,099,084,,7,108,142,,,100,,,,113,5,081161,,,,,2.0,3,1961
61IN05005,1959613245,59,2,A3245,6,10,100,61,1,07,23,,,,1,1,103,096,,2,120,149,,,103,,,,137,5,081161,,,,,2.0,3,1961
61IN05006,1959613246,59,2,A3246,6,70,723,61,1,08,,,,,2,1,713,093,,3,111,148,,,094,,,,125,4,190461,,,,,2.0,3,1961
61IN05007,1959613247,59,2,A3247,6,71,723,61,1,08,,,,,2,1,943,094,,5,116,143,,,111,,,,132,5,190461,,,,,2.0,3,1961
61IN05008,1959613248,59,1,A3248,6,70,723,61,1,,,,,,,,,,,,155,200,,,,,,,,,190461,,421,172461,,2.0,3,1961
61IN05009,1959613249,59,2,A3249,6,04,043,61,1,08,24,,,,1,1,089,089,,6,115,130,,,102,,,,123,3,198361,,,,,2.0,3,1961
61IN05010,1959613251,59,2,A3251,6,70,733,61,1,06,,,,,2,1,733,098,,7,122,147,,,096,,,,108,4,134961,,,,,2.0,3,1961
61IN05011,1959613252,59,1,A3252,6,71,733,61,1,,,,,,,1,239,046,,,148,185,2,,,,,0928,,,134961,,362,960960,,2.0,3,1961
61IN05012,1959613253,59,2,A3253,6,73,056,61,2,06,,,,,9,1,,092,,,122,151,2,,097,,,0928,100,5,193861,, 13,,,2.0,3,1961
61IN05013,1959613260,59,2,A3260,6,10,103,61,1,08,23,,,,1,1,018,087,,4,120,140,,,101,,,,110,5,096661,,,,,2.0,3,1961
61IN05014,1959613262,59,2,A3262,6,71,743,61,2,08,,,,,2,1,933,085,,7,97,143,,,109,,,,129,7,139061,,,,,2.0,3,1961
61IN05015,1959613267,59,2,A3267,6,71,713,61,1,07,,,,,2,1,923,092,,2,122,147,,,132,,,,116,7,166961,,,,,2.0,3,1961
61IN05016,1959613268,59,2,A3268,6,08,080,61,1,09,16,,,,1,1,069,066,,4,111,134,,,099,,,,075,2,140861,,,,,2.0,3,1961
61IN05017,1959613272,59,2,A3272,6,70,713,61,1,06,,,,,2,1,733,100,,1,122,151,,,117,,,,131,6,166961,,,,,2.0,3,1961
61IN05018,1959613275,59,2,A3275,6,70,713,61,1,08,,,,,2,1,723,093,,3,118,138,,,105,,,,102,5,166961,,,,,2.0,3,1961
61IN05019,1959613279,59,2,A3279,6,71,733,61,1,08,,,,,2,1,913,078,,4,107,137,,,111,,,,110,4,134961,,,,,2.0,3,1961
61IN05020,1959613281,59,2,A3281,6,08,080,61,1,08,15,,,,1,1,059,096,,7,131,146,,,113,,,,123,7,140861,,,,,2.0,3,1961
61IN05021,1959613283,59,2,A3283,6,75,086,61,2,08,,,,,9,1,009,087,,2,106,148,,,112,,07,,132,4,140861,,,,,2.0,3,1961
61IN05022,1959613286,59,2,A3286,6,82,049,61,1,06,,,,,7,1,,101,,,126,164,2,,111,,,0928,112,5,198361,, 14,,,2.0,3,1961
61IN05023,1959613290,59,2,A3290,6,75,026,61,2,08,,,,,9,1,,086,,,104,140,2,,096,,,0928,101,4,006961,, 13,,,2.0,3,1961
61IN05024,1959613292,59,2,A3292,6,70,743,61,1,07,,,,,2,1,733,092,,2,114,140,,,088,,,,127,4,139061,,,,,2.0,3,1961
61IN05025,1959613294,59,2,A3294,6,86,104,61,1,07,,,,,7,1,,101,,,121,166,2,,100,,,0928,113,5,081161,, 02,,,2.0,3,1961
61IN05026,1959613298,59,2,A3298,6,09,090,61,1,07,37,,,,1,1,028,082,,2,92,138,,,090,,,,099,2,148361,,,,,2.0,3,1961
61IN05027,1959613303,59,2,A3303,6,85,024,61,1,07,,,,,7,1,,097,,,138,154,2,,105,,,0928,096,5,006961,, 13,,,2.0,3,1961
61IN05028,1959613304,59,2,A3304,6,85,024,61,1,07,,,,,7,1,,087,,,108,122,2,,118,,,0928,097,7,006961,, 14,,,2.0,3,1961
61IN05029,1959613311,59,1,A3311,6,71,733,61,1,,,,,,,,,,,,157,188,,,,,,,,,134961,,422,130661,,2.0,3,1961
61IN05030,1959613312,59,2,A3312,6,70,743,61,1,07,,,,,2,1,009,106,,2,132,161,,,118,,11,,134,5,139061,,,,,2.0,3,1961
61IN05031,1959613315,59,2,A3315,6,02,023,61,1,07,36,,,,1,1,023,092,,2,113,126,,,094,,,,109,5,142861,,,,,2.0,3,1961
61IN05032,1959613318,59,2,A3318,6,82,098,61,1,09,,,,,7,1,,083,,,108,155,2,,089,,,0928,099,3,148361,, 13,,,2.0,3,1961
61IN05033,1959613320,59,2,A3320,6,75,046,61,2,09,,,,,9,1,009,087,,0,109,142,,,106,,09,,111,3,004761,,,,,2.0,3,1961
61IN05034,1959613322,59,2,A3322,6,86,025,61,1,08,,,,,7,1,,089,,,112,119,2,,109,,,0928,134,3,142861,, 14,,,2.0,3,1961
61IN05035,1959613323,59,1,A3323,6,71,743,61,2,,,,,,,1,40,,,,138,168,2,,,,,0928,,,139061,,363,050761,,2.0,3,1961
61IN05036,1959613326,59,1,A3326,6,71,723,61,2,,,,,,,,,,,,121,141,3,,,,,0801,,,190461,,376,177461,,2.0,3,1961
61IN05037,1959613331,59,2,A3331,6,85,084,61,1,08,,,,,7,1,,094,,,123,190,2,,111,,,0928,114,3,140861,, 02,,,2.0,3,1961
61IN05038,1959613332,59,2,A3332,6,85,084,61,1,08,,,,,7,1,,085,,,106,142,2,,109,,,0928,102,5,140861,, 14,,,2.0,3,1961
61IN05039,1959613335,59,2,A3335,6,10,103,61,1,09,28,,,,1,1,028,084,,5,104,126,,,092,,,,103,2,096661,,,,,2.0,3,1961
61IN05040,1959613337,59,2,A3337,6,05,053,61,1,07,23,,,,1,1,088,102,,7,115,156,,,100,,,,097,3,182261,,,,,2.0,3,1961
61IN05041,1959613338,59,2,A3338,6,71,713,61,1,07,,,,,2,1,883,102,,3,131,180,,,113,,,,123,7,166961,,,,,2.0,3,1961
61IN05042,1959613339,59,2,A3339,6,71,743,61,1,08,,,,,2,1,843,087,,4,103,144,,,100,,,,128,4,139061,,,,,2.0,3,1961
61IN05043,1959613342,59,2,A3342,6,85,094,61,1,08,,,,,7,1,,084,,,114,151,2,,090,,,0928,108,4,148361,, 02,,,2.0,3,1961
61IN05044,1959613345,59,1,A3345,6,08,080,61,1,,14,,,,,,,,,,148,190,3,,,,,0801,,,140861,,409,914760,,2.0,3,1961
61IN05045,1959613346,59,1,A3346,6,08,080,61,1,,14,,,,,,,,,,144,178,3,,,,,1204,,,140861,,386,914760,,2.0,3,1961
61IN05046,1959613348,59,2,A3348,6,05,053,61,1,08,21,,,,1,1,078,080,,7,98,135,,,104,,,,090,2,182261,,,,,2.0,3,1961
61IN05047,1959613349,59,2,A3349,6,06,060,61,1,07,23,,,,1,1,088,075,,7,90,131,,,079,,,,079,4,175261,,,,,2.0,3,1961
61IN05048,1959613358,59,2,A3358,6,82,019,61,1,09,,,,,7,1,,083,,,112,140,2,,096,,,0928,115,5,135461,, 14,,,2.0,3,1961
61IN05049,1959613359,59,1,A3359,6,05,050,61,1,,44,,,,,,,,,,128,,3,,,,,0529,,,193861,,379,996660,,2.0,3,1961
61IN05050,1959613360,59,1,A3360,6,71,743,61,1,,,,,,,1,41,,,,152,180,2,,,,,0928,,,139061,,400,135961,,2.0,3,1961
61IN05051,1959613363,59,2,A3363,6,04,040,61,1,08,27,,,,1,1,079,086,,4,118,135,,,088,,,,117,3,004761,,,,,2.0,3,1961
61IN05052,1959613377,59,1,A3377,6,71,743,61,2,,,,,,,1,159,044,,,167,200,2,,,,,0928,,,139061,,395,036261,,2.0,3,1961
61IN05053,1959613378,59,2,A3378,6,03,033,61,1,07,25,,,,1,1,108,086,,1,105,136,,,096,,,,120,4,085461,,,,,2.0,3,1961
61IN05054,1959613382,59,1,A3382,6,70,733,61,1,,,,,,,,,,,,178,,3,,,,,0529,,,134961,,431,978460,,2.0,3,1961
61IN05055,1959613384,59,1,A3384,6,06,060,61,1,,26,,,,,,,,,,125,150,3,,,,,0801,,,175261,,375,188461,,2.0,3,1961
61IN05056,1959613385,59,1,A3385,6,03,030,61,1,,28,,,,,,,,,,140,177,,,,,,,,,026261,,424,073161,,2.0,3,1961
61IN05057,1959613388,59,2,A3388,6,85,095,61,1,07,,,,,7,1,,097,,,137,156,2,,097,,,0928,105,3,997060,, 02,,,2.0,3,1961
61IN05058,1959613395,59,1,A3395,6,02,023,61,1,,23,,,,,1,39,,,,143,170,2,,,,,0928,,,142861,,400,006861,,2.0,3,1961
61IN05059,1959613397,59,2,A3397,6,85,035,61,1,10,,,,,7,1,,093,,,126,133,2,,105,,,0928,116,5,085461,, 14,,,2.0,3,1961
61IN05060,1959613399,59,2,A3399,6,70,713,61,1,09,,,,,2,1,723,086,,4,111,131,,,095,,,,122,4,166961,,,,,2.0,3,1961
61IN05061,1959613402,59,1,A3402,6,71,723,61,1,,,,,,,,,,,,122,159,3,,,,,0801,,,190461,,356,938860,,2.0,3,1961
61IN05062,1959613403,59,2,A3403,6,70,723,61,1,10,,,,,2,1,713,087,,6,113,137,,,101,,,,145,5,190461,,,,,2.0,3,1961
61IN05063,1959613405,59,1,A3405,6,10,100,61,1,,25,,,,,,,,,,148,190,,,,,,,,,081161,,422,960660,,2.0,3,1961
61IN05064,1959613406,59,2,A3406,6,82,098,61,3,09,,,,,7,1,,086,,0,107,140,5,,088,,,1120,114,5,148361,,,,,2.0,3,1961
61IN05065,1959613409,59,2,A3409,6,10,100,61,1,08,22,,,,1,1,038,088,,2,112,132,,,095,,,,102,6,081161,,,,,2.0,3,1961
61IN05066,1959613411,59,1,A3411,6,01,013,61,1,,26,,,,,,,,,,136,165,3,,,,,0801,,,135461,,379,052561,,2.0,3,1961
61IN05067,1959613412,59,1,A3412,6,71,713,61,1,,,,,,,1,42,,,,164,198,2,,,,,0928,,,166961,,392,078861,,2.0,3,1961
61IN05068,1959613418,59,2,A3418,6,02,023,61,1,06,25,,,,1,1,039,096,,5,130,168,,,123,,,,133,8,142861,,,,,2.0,3,1961
61IN05069,1959613419,59,2,A3419,6,85,044,61,1,08,,,,,7,1,,102,,,123,125,2,,102,,,0928,128,4,004761,, 13,,,2.0,3,1961
61IN05070,1959613421,59,2,A3421,6,69,114,61,1,14,,,,,4,1,,058,,,,,7,,098,,,0601,053,3,958960,,,,,2.0,3,1961
61IN05071,1959613426,59,2,A3426,6,10,100,61,1,08,25,,,,1,1,098,091,,4,112,143,,,093,,,,112,3,081161,,,,,2.0,3,1961
61IN05072,1959613429,59,1,A3429,6,71,733,61,1,,,,,,,1,40,,,,155,188,2,,,,,0928,,,134961,,379,038161,,2.0,3,1961
61IN05073,1959613433,59,2,A3433,6,84,054,61,1,06,,,,,7,1,,096,,,134,153,2,,097,,,0928,098,3,193861,, 02,,,2.0,3,1961
61IN05074,1959613436,59,2,A3436,6,07,073,61,1,06,23,,,,1,1,058,091,,1,103,124,,,115,,,,104,6,207161,,,,,2.0,3,1961
61IN05075,1959613437,59,2,A3437,6,03,030,61,1,08,27,,,,1,1,,088,,,,,6,,093,,,0125,095,3,026261,,,,,2.0,3,1961
61IN05076,1959613438,59,1,A3438,6,04,040,61,1,,29,,,,,1,41,,,,125,164,2,,,,,0928,,,004761,,398,908660,,2.0,3,1961
61IN05077,1959613440,59,2,A3440,6,05,050,61,1,07,33,,,,1,1,,080,,,116,,7,,090,,,0915,066,1,193861,,,,,2.0,3,1961
61IN05078,1959613444,59,2,A3444,6,05,053,61,1,08,22,,,,1,1,,093,,,117,,6,,099,,,0822,092,3,182261,,,,,2.0,3,1961
61IN05079,1959613448,59,2,A3448,6,70,713,61,1,07,,,,,2,1,733,088,,3,107,137,,,099,,,,093,3,166961,,,,,2.0,3,1961
61IN05080,1959613449,59,2,A3449,6,71,713,61,1,08,,,,,2,1,833,102,,6,131,137,,,094,,,,103,3,166961,,,,,2.0,3,1961
61IN05081,1959613450,59,2,A3450,6,71,723,61,1,08,,,,,2,1,813,102,,3,117,151,,,123,,,,146,5,190461,,,,,2.0,3,1961
61IN05082,1959613452,59,1,A3452,6,05,050,61,1,,20,,,,,,,,,,150,155,3,,,,,0801,,,193861,,409,914360,,2.0,3,1961
61IN05083,1959613458,59,2,A3458,6,05,053,61,1,08,23,,,,1,1,068,097,,2,121,163,,,106,,,,113,5,182261,,,,,2.0,3,1961
61IN05084,1959613459,59,1,A3459,6,71,723,61,1,,,,,,,1,39,,,,168,215,2,,,,,0928,,,190461,,400,991460,,2.0,3,1961
61IN05085,1959613461,59,1,A3461,6,71,743,61,1,,,,,,,,,,,,140,164,3,,,,,0801,,,139061,,349,045961,,2.0,3,1961
61IN05086,1959613462,59,2,A3462,6,70,723,61,1,08,,,,,2,1,723,093,,5,108,138,,,105,,,,105,4,190461,,,,,2.0,3,1961
61IN05087,1959613463,59,2,A3463,6,85,045,61,1,07,,,,,7,1,,100,,,117,140,2,,128,,,0928,127,7,198361,, 13,,,2.0,3,1961
61IN05088,1959613466,59,2,A3466,6,70,743,61,1,10,,,,,2,1,733,080,,4,86,131,,,086,,,,119,3,139061,,,,,2.0,3,1961
61IN05089,1959613469,59,1,A3469,6,01,013,61,1,,31,,,,,1,42,,,,131,180,2,,,,,0928,,,135461,,400,931360,,2.0,3,1961
61IN05090,1959613470,59,1,A3470,6,09,090,61,1,,34,,,,,,,,,,162,208,,,,,,,,,148361,,401,110661,,2.0,3,1961
61IN05091,1959613471,59,2,A3471,6,70,723,61,1,08,,,,,2,1,713,096,,7,118,135,,,108,,,,148,5,190461,,,,,2.0,3,1961
61IN05092,1959613475,59,2,A3475,6,82,049,61,1,06,,,,,7,1,,101,,,112,140,2,,105,,,0928,111,5,198361,,102,,,2.0,3,1961
61IN05093,1959613480,59,2,A3480,6,82,059,61,1,08,,,,,7,1,,089,,,114,127,2,,114,,,0928,109,5,182261,, 02,,,2.0,3,1961
61IN05094,1959613488,59,2,A3488,6,73,066,61,2,07,,,,,9,1,,096,,,108,152,2,,109,,,0928,114,5,175261,, 13,,,2.0,3,1961
61IN05095,1959613490,59,2,A3490,6,75,056,61,2,06,,,,,9,1,733,085,,1,118,125,,,084,,,,099,2,193861,,,,,2.0,3,1961
61IN05096,1959613493,59,1,A3493,6,85,084,61,1,,,,,,,,,,,,,,7,,,,,0601,,,140861,,,915660,,2.0,3,1961
61IN05097,1959613496,59,2,A3496,6,86,054,61,1,08,,,,,7,1,,107,,,144,176,2,,093,,,0928,127,4,193861,, 14,,,2.0,3,1961
61IN05098,1959613497,59,2,A3497,6,71,743,61,1,09,,,,,2,1,803,081,,4,95,118,,,092,,,,121,5,139061,,,,,2.0,3,1961
61IN05099,1959613499,59,2,A3499,6,06,060,61,1,10,24,,,,1,1,078,069,,4,103,142,,,091,,,,078,2,175261,,,,,2.0,3,1961
61IN05100,1959613500,59,1,A3500,6,04,043,61,1,,26,,,,,,,,,,158,205,,,,,,,,,198361,,417,973060,,2.0,3,1961
61IN05101,1959613501,59,1,A3501,6,70,723,61,1,,,,,,,,,,,,,,7,,,,,0601,,,190461,,,102761,,2.0,3,1961
61IN05102,1959613504,59,2,A3504,6,82,058,61,1,07,,,,,7,1,,098,,,116,142,2,,101,,,0928,113,5,193861,, 02,,,2.0,3,1961
61IN05103,1959613508,59,2,A3508,6,70,713,61,1,08,,,,,2,1,723,087,,6,113,135,,,112,,,,093,5,166961,,,,,2.0,3,1961
61IN05104,1959613512,59,2,A3512,6,70,743,61,1,08,,,,,2,1,733,093,,5,113,139,,,117,,,,137,7,139061,,,,,2.0,3,1961
61IN05105,1959613513,59,1,A3513,6,05,050,61,1,,23,,,,,1,209,051,,,160,200,2,,,,,0928,,,193861,,399,133861,,2.0,3,1961
61IN05106,1959613514,59,2,A3514,6,05,050,61,1,07,24,,,,1,1,050,100,,6,108,161,,,104,,,,094,5,193861,,,,,2.0,3,1961
61IN05107,1959613515,59,2,A3515,6,05,053,61,1,09,23,,,,1,1,048,090,,1,120,155,,,095,,,,114,6,182261,,,,,2.0,3,1961
61IN05108,1959613522,59,2,A3522,6,70,713,61,1,07,,,,,2,1,713,082,,1,125,140,,,116,,,,127,5,166961,,,,,2.0,3,1961
61IN05109,1959613523,59,2,A3523,6,70,723,61,1,07,,,,,2,1,723,102,,7,128,160,,,089,,,,102,2,190461,,,,,2.0,3,1961
61IN05110,1959613526,59,1,A3526,6,05,050,61,1,,22,,,,,1,149,045,,,152,185,2,,,,,0928,,,193861,,400,080861,,2.0,3,1961
