UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,REASON,STAPL,CLFL,BRDNEW,C5457,GRFL,FLGR,C6263,SIRE,SB1,DAYDIS,C7378,AGE_BRDG,C80,YRREC,AGE
55IN02075,1948404050,48,2,T4050,4,01,012,40,,05,,,8,25,3,4,011,080,12,,117,136,,,086,,,,073,3,,3429,4,,,7,,1955,7.0
55IN02076,1948404378,48,2,T4378,4,01,012,40,,05,18,,8,31,1,1,012,087,11,,160,189,,,077,,,,061,1,,3429,4,,,7,,1955,7.0
55IN02077,1948404423,48,2,T4423,4,01,012,40,,06,20,,8,25,1,3,011,071,12,,132,162,,,083,,,,062,3,,3429,4,,,7,,1955,7.0
55IN02078,1949404638,49,2,T4638,4,01,012,40,,05,23,,7,25,1,1,011,085,09,,135,176,,,075,044,,,082,4,,3713,4,,,6,,1955,6.0
55IN02079,1950405271,50,2,T5271,4,01,012,40,,06,26,,6,27,1,1,011,086,10,,133,158,,,083, 44,,,100,4,,3713,4,,,5,,1955,5.0
55IN02080,1950405478,50,2,T5478,4,01,012,40,,08,23,,6,25,1,1,011,078,09,,117,150,,,109, 41,,,087,3,,3713,4,,,5,,1955,5.0
55IN02081,1950405625,50,2,T5625,4,01,012,40,,07,27,,6,32,1,1,012,092,09,,131,170,,,094, 41,,,093,4,,3713,4,,,5,,1955,5.0
55IN02082,1951405835,51,2,T5835,4,01,012,40,,06,25,,5,46,1,1,012,112,09,,160,210,,,101,053,,,102,4,,4647,4,,,4,,1955,4.0
55IN02083,1951405860,51,1,T5860,4,01,012,40,,,,,5,,,,,,,,196,,2,29,,,,,,,,,,,   2,4,,1955,4.0
55IN02084,1951405983,51,2,T5983,4,01,012,40,,07,22,,5,31,1,1,012,092,09,,130,168,,,089,059,,,105,3,,4647,4,,,4,,1955,4.0
55IN02085,1951406038,51,2,T6038,4,01,012,40,,06,33,,5,34,1,1,012,102,10,,140,175,,,108,055,,,099,5,,4647,4,,,4,,1955,4.0
55IN02086,1951406206,51,2,T6206,4,01,012,40,,,,,5,,,,,,,,147,190,2,36,,,,,,,,,,,,4,,1955,4.0
55IN02087,1951406277,51,2,T6277,4,01,012,40,,,,,5,,,,,,,,102,128,2,76,,,,,,,,,,,,4,,1955,4.0
55IN02088,1951406640,51,2,T6640,4,01,012,40,,06,27,,5,29,1,1,011,088,12,,143,188,,,096,046,,,079,3,,4647,4,,,4,,1955,4.0
55IN02089,1952406686,52,2,T6686,4,01,012,40,,,,,4,,,,,,,,133,162,2,36,,,,,,,,,,,,3,,1955,3.0
55IN02090,1952406687,52,2,T6687,4,01,012,40,,07,25,,4,25,1,1,011,081,10,,112,138,,,083,033,,,078,2,,6032,4,,,3,,1955,3.0
55IN02091,1952406799,52,2,T6799,4,01,012,40,,,,,4,,,,,,,,135,168,2,06,,,,,,,,,,,,3,,1955,3.0
55IN02092,1952406917,52,2,T6917,4,01,012,40,,08,25,,4,26,1,1,012,086,15,,133,154,,,089,044,,,096,2,,6032,4,,,3,,1955,3.0
55IN02093,1953407280,53,1,T7280,4,01,012,40,,,,,3,,,,,,,,142,183,,,,,,,,,,,,,,2,,1955,2.0
55IN02094,1953407297,53,2,T7297,4,01,012,40,,07,19,,3,39,1,1,011,086,13,,123,151,,,084,040,,,088,4,,5860,4,,,2,,1955,2.0
55IN02095,1953407298,53,1,T7298,4,01,012,40,,,,,3,,,,,,,,152,196,,,,,,,,,,,,,,2,,1955,2.0
55IN02096,1953407336,53,2,T7336,4,01,012,40,,07,17,,3,32,1,1,012,078,09,,111,154,,,085,041,,,109,3,,5860,4,,,2,,1955,2.0
55IN02097,1953407490,53,2,T7490,4,01,012,40,,05,25,,3,37,1,1,011,084,10,,116,144,,,085,039,,,078,3,,5860,4,,,2,,1955,2.0
55IN02098,1953407491,53,1,T7491,4,01,012,40,,,,,3,,,,,,,,166,212,3,04,,,,,,,,,,,14,2,,1955,2.0
55IN02099,1953407519,53,2,T7519,4,01,012,40,,08,25,,3,36,1,1,012,083,12,,98,150,,,084,045,,,095,3,,5860,4,,,2,,1955,2.0
55IN02100,1953407622,53,2,T7622,4,01,012,40,,07,21,,3,34,1,1,012,090,13,,125,154,,,080,036,,,085,2,,5860,4,,,2,,1955,2.0
55IN02101,1953407773,53,2,T7773,4,01,012,40,,09,30,,3,39,1,1,012,079,10,,96,123,,,087,035,,,072,2,,5860,4,,,2,,1955,2.0
55IN02102,1953407892,53,1,T7892,4,01,012,40,,,,,3,,,,,,,,134,170,3,87,,,,,,,,,,,14,2,,1955,2.0
55IN02103,1954408332,54,2,T8332,4,01,012,40,,07,30,,2,34,1,1,011,090,12,,90,120,,,087, 48,,,103,4,,5860,4,,,1,,1955,1.0
55IN02104,1954408480,54,1,T8480,4,01,012,40,,,,,2,,,,,,,,107,150,6,,,,,,,,,,,,21,1,,1955,1.0
55IN02105,1954408530,54,2,T8530,4,01,012,40,,06,20,,2,34,1,1,012,088,15,,88,131,,,086, 44,,,101,4,,5860,4,,,1,,1955,1.0
55IN02106,1954408531,54,2,T8531,4,01,012,40,,07,20,,2,32,1,1,011,088,12,,88,124,,,090, 47,,,099,4,,5860,4,,,1,,1955,1.0
55IN02107,1954408683,54,2,T8683,4,01,012,40,,,,,2,,,,,,,,80,112,2,71,,,,,,,,,,,,1,,1955,1.0
55IN02108,1954408704,54,2,T8704,4,01,012,40,,07,24,,2,32,1,1,011,080,10,,80,118,,,094, 50,,,093,5,,5860,4,,,1,,1955,1.0
55IN02109,1954408754,54,2,T8754,4,01,012,40,,05,19,,2,37,1,1,012,091,10,,91,126,,,089, 46,,,089,4,,5860,4,,,1,,1955,1.0
55IN02110,1954408755,54,1,T8755,4,01,012,40,,,,,2,,,,,,,,91,131,3,12,,,,,,,,,,,14,1,,1955,1.0
55IN02111,1954408756,54,2,T8756,4,01,012,40,,08,24,,2,36,1,1,012,083,11,,83,118,,,077, 41,,,097,4,,5860,4,,,1,,1955,1.0
55IN02112,1954408764,54,1,T8764,4,01,012,40,,,,,2,,,,,,,,110,141,,,,,,,,,,,,,,1,,1955,1.0
55IN02113,1954408839,54,2,T8839,4,01,012,40,,05,32,,2,34,1,1,011,096,08,,96,132,,,095, 42,,,096,4,,5860,4,,,1,,1955,1.0
55IN02114,1954408930,54,2,T8930,4,01,012,40,,06,25,,2,38,1,1,012,085,09,,85,120,,,091, 41,,,088,4,,5860,4,,,1,,1955,1.0
55IN02115,1954408943,54,2,T8943,4,01,012,40,,08,20,,2,35,1,1,012,072,08,,72,99,,,091, 41,,,083,5,,5860,4,,,1,,1955,1.0
55IN02116,1954408990,54,1,T8990,4,01,012,40,,,,,2,,,,,,,,111,151,,,,,,,,,,,,,,1,,1955,1.0
55IN02117,1954408991,54,1,T8991,4,01,012,40,,,,,2,,,,,,,,112,116,3,14,,,,,,,,,,,14,1,,1955,1.0
55IN02118,1954408992,54,2,T8992,4,01,012,40,,07,24,,2,32,1,1,011,073,10,,73,116,,,086, 41,,,078,5,,5860,4,,,1,,1955,1.0
55IN02119,1954409123,54,2,T9123,4,01,012,40,,06,20,,2,32,1,1,011,067,09,,67,100,,,076, 33,,,068,3,,5860,4,,,1,,1955,1.0
55IN02120,1946403500,46,2,T3500,4,02,,40,,,,,0,,,,,,,,115,136,3,32,,,,,,,,,,,,9,,1955,9.0
55IN02121,1947403677,47,2,T3677,4,02,,40,,,,,9,,,,,,,,110,133,3,11,,,,,,,,,,,,8,,1955,8.0
55IN02122,1950405230,50,2,T5230,4,02,022,40,,07,20,,6,28,1,1,022,096,08,,160,193,,,077, 43,,,093,4,,4249,4,,,5,,1955,5.0
55IN02123,1950405274,50,2,T5274,4,02,022,40,,08,16,,6,22,1,1,022,076,08,,130,156,,,075, 37,,,075,4,,4249,4,,,5,,1955,5.0
55IN02124,1950405420,50,2,T5420,4,02,022,40,,07,26,,6,22,1,1,022,071,07,,111,137,,,081, 33,,,066,3,,4249,4,,,5,,1955,5.0
55IN02125,1950405611,50,2,T5611,4,02,022,40,,05,24,,6,21,1,1,022,079,08,,127,146,,,080, 45,,,080,2,,4249,4,,,5,,1955,5.0
55IN02126,1951405816,51,2,T5816,4,02,022,40,,07,19,,5,26,1,1,022,086,08,,148,163,,,092,055,,,100,4,,3546,4,,,4,,1955,4.0
55IN02127,1951405831,51,2,T5831,4,02,022,40,,,,,5,,,,,,,,,,6,,,,,,,,,,,,   6,4,,1955,4.0
55IN02128,1951406026,51,2,T6026,4,02,022,40,,07,22,,5,23,1,1,022,075,08,,128,154,,,075,039,,,072,2,,3546,4,,,4,,1955,4.0
55IN02129,1951406577,51,2,T6577,4,02,022,40,,07,21,,5,24,1,1,022,085,10,,121,145,,,085,049,,,098,3,,3546,4,,,4,,1955,4.0
55IN02130,1952406811,52,1,T6811,4,02,022,40,,,,,4,,,,,,,,160,190,2,88,,,,,,,,,,,,3,,1955,3.0
55IN02131,1952406867,52,2,T6867,4,02,022,40,,09,19,,4,25,1,1,022,065,09,,98,118,,,082,038,,,088,2,,5298,4,,,3,,1955,3.0
55IN02132,1952407027,52,2,T7027,4,02,022,40,,06,18,,4,34,1,1,022,078,10,,104,127,,,083,045,,,099,4,,5298,4,,,3,,1955,3.0
55IN02133,1952407029,52,2,T7029,4,02,022,40,,08,18,,4,34,1,1,022,073,11,,108,143,,,089,048,,,096,4,,5298,4,,,3,,1955,3.0
55IN02134,1952407088,52,2,T7088,4,02,022,40,,07,28,,4,25,1,1,022,074,12,,111,138,,,066,040,,,079,2,,5298,4,,,3,,1955,3.0
55IN02135,1953407472,53,2,T7472,4,02,022,40,,09,19,,3,22,1,1,022,070,08,,93,132,,,085,041,,,107,3,,6013,4,,,2,,1955,2.0
55IN02136,1953407475,53,2,T7475,4,02,022,40,,08,32,,3,22,1,1,022,086,08,,94,119,,,092,053,,,105,3,,6013,4,,,2,,1955,2.0
55IN02137,1953407538,53,2,T7538,4,02,022,40,,09,33,,3,24,1,1,022,068,05,,91,117,,,083,039,,,077,3,,6013,4,,,2,,1955,2.0
55IN02138,1953407881,53,2,T7881,4,02,022,40,,09,23,,3,28,1,1,022,060,13,,90,115,,,075,034,,,082,3,,6013,4,,,2,,1955,2.0
55IN02139,1953407994,53,2,T7994,4,02,022,40,,09,21,,3,31,1,1,022,066,10,,85,126,,,097,043,,,086,5,,6013,4,,,2,,1955,2.0
55IN02140,1954408445,54,1,T8445,4,02,022,40,,,,,2,,,,,,,,103,150,,,,,,,,,,,,,,1,,1955,1.0
55IN02141,1954408512,54,2,T8512,4,02,022,40,,05,24,,2,31,1,1,022,081,10,,81,112,,,093, 54,,,108,4,,6811,4,,,1,,1955,1.0
55IN02142,1954408589,54,1,T8589,4,02,022,40,,,,,2,,,,,,,,88,127,,,,,,,,,,,,,,1,,1955,1.0
55IN02143,1954408624,54,2,T8624,4,02,022,40,,08,31,,2,38,1,1,022,074,08,,74,108,,,090, 42,,,085,3,,6811,4,,,1,,1955,1.0
55IN02144,1954408702,54,2,T8702,4,02,022,40,,06,27,,2,33,1,1,022,070,07,,70,101,,,090, 39,,,095,3,,6811,4,,,1,,1955,1.0
55IN02145,1954408778,54,2,T8778,4,02,022,40,,05,32,,2,33,1,1,022,098,07,,98,130,,,102, 73,,,121,7,,6811,4,,,1,,1955,1.0
55IN02146,1954408807,54,1,T8807,4,02,022,40,,,,,2,,,,,,,,107,142,,,,,,,,,,,,,,1,,1955,1.0
55IN02147,1949404546,49,2,T4546,4,03,,40,,,,,7,,,,,,,,168,,6,,,,,,,,,,,,   6,6,,1955,6.0
55IN02148,1950405111,50,2,T5111,4,03,,40,,,,,6,,,,,,,,114,124,3,11,,,,,,,,,,,,5,,1955,5.0
55IN02149,1950405473,50,2,T5473,4,03,,40,,,,,6,,,,,,,,150,167,5,80,,,,,,,,,,,,5,,1955,5.0
55IN02150,1952407015,52,1,T7015,4,03,,40,,,,,4,,,,,,,,137,,7,,,,,,,,,,,,,3,,1955,3.0
55IN02151,1949404801,49,2,T4801,4,03,032,40,,05,09,,7,16,1,1,032,091,08,,143,155,,,086,,,,098,5,,3567,4,,,6,,1955,6.0
55IN02152,1950405199,50,2,T5199,4,03,032,40,,07,27,,6,29,1,1,032,076,08,,127,150,,,091, 43,,,106,4,,3947,4,,,5,,1955,5.0
55IN02153,1950405287,50,2,T5287,4,03,032,40,,07,22,,6,34,1,1,032,091,11,,135,170,,,091, 39,,,102,4,,3947,4,,,5,,1955,5.0
55IN02154,1950405352,50,2,T5352,4,03,032,40,,04,15,,6,23,1,1,032,102,10,,143,164,,,092, 45,,,094,2,,3947,4,,,5,,1955,5.0
55IN02155,1950405467,50,2,T5467,4,03,032,40,,05,08,,6,24,1,1,032,092,08,,144,165,,,074, 39,,,088,2,,3947,4,,,5,,1955,5.0
55IN02156,1951405914,51,2,T5914,4,03,032,40,,,,,5,,,,,,,,138,138,3,07,,,,,,,,,,,,4,,1955,4.0
55IN02157,1951405945,51,2,T5945,4,03,032,40,,05,07,,5,16,1,1,032,094,09,,140,165,,,086,041,,,098,3,,5027,4,,,4,,1955,4.0
55IN02158,1951405993,51,2,T5993,4,03,032,40,,06,08,,5,14,1,1,032,099,13,,164,185,,,086,048,,,097,3,,5027,4,,,4,,1955,4.0
55IN02159,1951406066,51,2,T6066,4,03,032,40,,06,13,,5,11,1,1,032,092,10,,158,166,,,077,032,,,091,3,,5027,4,,,4,,1955,4.0
55IN02160,1951406236,51,2,T6236,4,03,032,40,,05,20,,5,12,1,1,032,098,07,,148,170,,,078,035,,,087,3,,5027,4,,,4,,1955,4.0
55IN02161,1951406258,51,2,T6258,4,03,032,40,,08,09,,5,14,1,1,032,080,13,,136,164,,,078,042,,,087,3,,5027,4,,,4,,1955,4.0
55IN02162,1951406287,51,2,T6287,4,03,032,40,,06,08,,5,16,1,1,032,086,10,,143,170,,,090,049,,,101,3,,5027,4,,,4,,1955,4.0
55IN02163,1951406371,51,2,T6371,4,03,032,40,,06,11,,5,10,1,1,032,087,10,,140,158,,,082,051,,,110,3,,5027,4,,,4,,1955,4.0
55IN02164,1951406402,51,2,T6402,4,03,032,40,,06,07,,5,11,1,1,032,104,11,,160,170,,,086,048,,,096,3,,5027,4,,,4,,1955,4.0
55IN02165,1951406452,51,2,T6452,4,03,032,40,,05,11,,5,10,1,1,032,107,12,,162,175,,,072,046,,,112,2,,5027,4,,,4,,1955,4.0
55IN02166,1951406480,51,2,T6480,4,03,032,40,,08,08,,5,14,1,1,032,091,10,,138,164,,,085,046,,,108,4,,5027,4,,,4,,1955,4.0
55IN02167,1951406646,51,2,T6646,4,03,032,40,,05,11,,5,16,1,1,032,091,11,,150,190,,,080,031,,,078,3,,5027,4,,,4,,1955,4.0
55IN02168,1952406685,52,2,T6685,4,03,032,40,,05,22,,4,47,1,1,032,091,08,,107,149,,,092,044,,,088,6,,5142,4,,,3,,1955,3.0
55IN02169,1952406939,52,1,T6939,4,03,032,40,,,,,4,,,,,,,,138,176,3,21,,,,,,,,,,,14,3,,1955,3.0
55IN02170,1952407014,52,1,T7014,4,03,032,40,,,,,4,,,,,,,,150,193,,,,,,,,,,,,,   8,3,,1955,3.0
55IN02171,1953407224,53,1,T7224,4,03,032,40,,,,,3,,,,,,,,,,2,,,,,,,,,,,,   9,2,,1955,2.0
55IN02172,1953407559,53,2,T7559,4,03,032,40,,07,24,,3,15,1,1,032,090,14,,122,164,,,075,028,,,085,4,,6647,4,,,2,,1955,2.0
55IN02173,1953407605,53,2,T7605,4,03,032,40,,08,11,,3,16,1,1,032,066,11,,108,118,,,074,031,,,077,2,,6647,4,,,2,,1955,2.0
55IN02174,1953407606,53,2,T7606,4,03,032,40,,,,,3,,,,,,,,105,132,3,34,,,,,,,,,,,,2,,1955,2.0
55IN02175,1953407619,53,2,T7619,4,03,032,40,,09,18,,3,22,1,1,032,073,09,,108,147,,,088,038,,,101,3,,6647,4,,,2,,1955,2.0
55IN02176,1953407636,53,2,T7636,4,03,032,40,,06,12,,3,18,1,1,032,083,10,,116,160,,,082,033,,,103,4,,6647,4,,,2,,1955,2.0
55IN02177,1953407646,53,2,T7646,4,03,032,40,,07,24,,3,13,1,1,032,094,08,,121,146,,,071,033,,,083,2,,6647,4,,,2,,1955,2.0
55IN02178,1953407675,53,2,T7675,4,03,032,40,,07,16,,3,23,1,1,032,076,09,,103,130,,,074,027,,,081,2,,6647,4,,,2,,1955,2.0
55IN02179,1953407696,53,1,T7696,4,03,032,40,,,,,3,,,,,,,,,,,,,,,,,,,,,,   9,2,,1955,2.0
55IN02180,1953407887,53,2,T7887,4,03,032,40,,06,18,,3,20,1,1,032,081,06,,115,149,,,083,030,,,069,3,,6647,4,,,2,,1955,2.0
55IN02181,1953407995,53,2,T7995,4,03,032,40,,08,24,,3,13,1,1,032,074,07,,89,140,,,085,033,,,092,4,,6647,4,,,2,,1955,2.0
55IN02182,1953408005,53,1,T8005,4,03,032,40,,,,,3,,,,,,,,122,166,,,,,,,,,,,,,,2,,1955,2.0
55IN02183,1953408027,53,2,T8027,4,03,032,40,,07,23,,3,15,1,1,032,086,09,,120,154,,,081,040,,,107,3,,6647,4,,,2,,1955,2.0
55IN02184,1954408284,54,2,T8284,4,03,032,40,,,,,2,,,,,,,,61,91,2,71,,,,,,,,,,,,1,,1955,1.0
55IN02185,1954408299,54,2,T8299,4,03,032,40,,06,10,,2,29,1,1,032,098,11,,98,146,,,085, 47,,,131,5,,6939,4,,,1,,1955,1.0
55IN02186,1954408312,54,1,T8312,4,03,032,40,,,,,2,,,,,,,,107,156,3,85,,,,,,,,,,,,1,,1955,1.0
55IN02187,1954408475,54,1,T8475,4,03,032,40,,,,,2,,,,,,,,116,163,3,,,,,,,,,,,,05,1,,1955,1.0
55IN02188,1954408542,54,2,T8542,4,03,032,40,,09,12,,2,30,1,1,032,080,11,,80,114,,,077, 37,,,098,4,,6939,4,,,1,,1955,1.0
55IN02189,1954408737,54,2,T8737,4,03,032,40,,,,,2,,,,,,,,81,,P,,,,,,,,,,,,,1,,1955,1.0
55IN02190,1954408792,54,2,T8792,4,03,032,40,,06,16,,2,32,1,1,032,088,13,,88,133,,,087, 41,,,095,2,,6939,4,,,1,,1955,1.0
55IN02191,1954408827,54,2,T8827,4,03,032,40,,09,10,,2,29,1,1,032,067,08,,67,108,,,085, 31,,,067,3,,6939,4,,,1,,1955,1.0
55IN02192,1954408828,54,2,T8828,4,03,032,40,,,,,2,,,,,,,,74,110,2,76,,,,,,,,,,,,1,,1955,1.0
55IN02193,1954408843,54,2,T8843,4,03,032,40,,08,16,,2,32,1,1,032,082,09,,82,134,,,089, 50,,,097,4,,6939,4,,,1,,1955,1.0
55IN02194,1954408857,54,2,T8857,4,03,032,40,,08,24,,2,36,1,1,032,068,11,,68,109,,,082, 33,,,072,5,,6939,4,,,1,,1955,1.0
55IN02195,1954408913,54,2,T8913,4,03,032,40,,07,06,,2,28,1,1,032,087,06,,87,136,,,086, 44,,,096,4,,6939,4,,,1,,1955,1.0
55IN02196,1954409120,54,2,T9120,4,03,032,40,,07,11,,2,30,1,1,032,082,14,,82,128,,,082, 38,,,081,4,,6939,4,,,1,,1955,1.0
55IN02197,1954409127,54,1,T9127,4,03,032,40,,,,,2,,,,,,,,83,119,,,,,,,,,,,,,,1,,1955,1.0
55IN02198,1947403721,47,2,T3721,4,04,,40,,,,,9,,,,,,,,110,134,2,11,,,,,,,,,,,,8,,1955,8.0
55IN02199,1948404262,48,2,T4262,4,04,,40,,1,,,8,,,,,,,,145,152,2,11,,,,,,,,,,,,7,,1955,7.0
55IN02200,1950405077,50,2,T5077,4,04,,40,,,,,6,,,,,,,,105,,6,,,,,,,,,,,,,5,,1955,5.0
55IN02201,1947403797,47,2,T3797,4,04,042,40,,07,15,,9,17,1,1,042,059,10,,115,134,,,110,044,,,095,3,,3221,4,,,8,,1955,8.0
55IN02202,1948404076,48,2,T4076,4,04,042,40,,08,19,,8,40,1,1,042,073,13,,130,146,,,099,,,,089,5,,3402,4,,,7,,1955,7.0
55IN02203,1948404460,48,2,T4460,4,04,042,40,,06,,,8,18,1,1,042,086,08,,125,148,,,085,,,,077,3,,3402,4,,,7,,1955,7.0
55IN02204,1950405419,50,2,T5419,4,04,042,40,,05,02,,6,10,1,1,042,089,12,,127,158,,,102, 48,,,107,4,,4305,4,,,5,,1955,5.0
55IN02205,1950405479,50,2,T5479,4,04,042,40,,05,14,,6,19,1,1,042,110,09,,152,167,,,093, 48,,,103,4,,4305,4,,,5,,1955,5.0
55IN02206,1951406179,51,2,T6179,4,04,042,40,,,,,5,,,,,,,,160,176,2,36,,,,,,,,,,,,4,,1955,4.0
55IN02207,1951406429,51,2,T6429,4,04,042,40,,07,12,,5,23,1,1,042,082,09,,153,179,,,091,049,,,095,4,,4272,4,,,4,,1955,4.0
55IN02208,1951406598,51,2,T6598,4,04,042,40,,,,,5,,,,,,,,141,174,2,81,,,,,,,,,,,,4,,1955,4.0
55IN02209,1951406617,51,2,T6617,4,04,042,40,,,,,5,,,,,,,,112,134,2,74,,,,,,,,,,,,4,,1955,4.0
55IN02210,1951406638,51,2,T6638,4,04,042,40,,07,26,,5,28,1,1,042,077,12,,141,168,,,092,044,,,082,3,,4272,4,,,4,,1955,4.0
55IN02211,1952406787,52,2,T6787,4,04,042,40,,07,14,,4,27,1,1,042,088,10,,122,152,,,092,045,,,098,4,,6399,4,,,3,,1955,3.0
55IN02212,1952406810,52,2,T6810,4,04,042,40,,05,12,,4,26,1,1,042,100,09,,141,164,,,089,047,,,109,5,,6399,4,,,3,,1955,3.0
55IN02213,1952406888,52,2,T6888,4,04,042,40,,08,17,,4,29,1,1,042,067,09,,111,143,,,104,057,,,119,5,,6399,4,,,3,,1955,3.0
55IN02214,1952407053,52,2,T7053,4,04,042,40,,,,,4,,,,,,,,105,,6,,,,,,,,,,,,,3,,1955,3.0
55IN02215,1952407062,52,2,T7062,4,04,042,40,,08,15,,4,27,1,1,042,080,09,,124,150,,,085,054,,,114,4,,6399,4,,,3,,1955,3.0
55IN02216,1952407086,52,1,T7086,4,04,042,40,,,,,4,,,,,,,,156,207,,,,,,,,,,,,,,3,,1955,3.0
55IN02217,1953407268,53,2,T7268,4,04,042,40,,07,12,,3,26,1,1,042,073,08,,105,135,,,087,040,,,099,3,,6399,4,,,2,,1955,2.0
55IN02218,1953407285,53,2,T7285,4,04,042,40,,07,29,,3,34,1,1,042,081,09,,118,150,,,097,047,,,112,5,,6399,4,,,2,,1955,2.0
55IN02219,1953407329,53,2,T7329,4,04,042,40,,07,31,,3,34,1,1,042,075,07,,120,142,,,096,040,,,092,5,,6399,4,,,2,,1955,2.0
55IN02220,1953407334,53,2,T7334,4,04,042,40,,09,24,,3,29,1,1,042,069,09,,94,123,,,082,043,,,099,3,,6399,4,,,2,,1955,2.0
55IN02221,1953407700,53,2,T7700,4,04,042,40,,08,28,,3,32,1,1,042,068,09,,96,124,,,097,040,,,089,5,,6399,4,,,2,,1955,2.0
55IN02222,1953407770,53,2,T7770,4,04,042,40,,09,26,,3,31,1,1,042,058,05,,83,111,,,084,038,,,089,4,,6399,4,,,2,,1955,2.0
55IN02223,1953407796,53,2,T7796,4,04,042,40,,09,19,,3,28,1,1,042,074,09,,89,120,,,095,043,,,098,5,,6399,4,,,2,,1955,2.0
55IN02224,1953407812,53,1,T7812,4,04,042,40,,,,,3,,,,,,,,116,154,3,1,,,,,,,,,,,14,2,,1955,2.0
55IN02225,1953407896,53,1,T7896,4,04,042,40,,,,,3,,,,,,,,122,160,3,10,,,,,,,,,,,14,2,,1955,2.0
55IN02226,1953407912,53,2,T7912,4,04,042,40,,09,14,,3,28,1,1,042,076,10,,104,135,,,088,047,,,092,5,,6399,4,,,2,,1955,2.0
55IN02227,1954408267,54,1,T8267,4,04,042,40,,,,,2,,,,,,,,112,139,,,,,,,,,,,,,,1,,1955,1.0
55IN02228,1954408281,54,1,T8281,4,04,042,40,,,,,2,,,,,,,,82,112,8,,,,,,,,,,,,,1,,1955,1.0
55IN02229,1954408307,54,1,T8307,4,04,042,40,,,,,2,,,,,,,,103,139,2,10,,,,,,,,,,,,1,,1955,1.0
55IN02230,1954408429,54,2,T8429,4,04,042,40,,08,14,,2,37,1,1,042,066,08,,66,112,,,085, 43,,,086,4,,7086,4,,,1,,1955,1.0
55IN02231,1954408437,54,1,T8437,4,04,042,40,,,,,2,,,,,,,,,,7,,,,,,,,,,,,   7,1,,1955,1.0
55IN02232,1954408501,54,2,T8501,4,04,042,40,,09,17,,2,39,1,1,042,077,08,,77,116,,,098, 39,,,082,3,,7086,4,,,1,,1955,1.0
55IN02233,1954408527,54,2,T8527,4,04,042,40,,06,17,,2,39,1,1,042,071,10,,71,100,,,097, 38,,,098,4,,7086,4,,,1,,1955,1.0
55IN02234,1954408622,54,2,T8622,4,04,042,40,,06,16,,2,38,1,1,042,076,07,,76,111,,,085, 38,,,098,3,,7086,4,,,1,,1955,1.0
55IN02235,1954408649,54,2,T8649,4,04,042,40,,07,19,,2,40,1,1,042,082,08,,82,125,,,084, 48,,,120,4,,7086,4,,,1,,1955,1.0
55IN02236,1954408650,54,1,T8650,4,04,042,40,,,,,2,,,,,,,,80,120,,,,,,,,,,,,,,1,,1955,1.0
55IN02237,1954408731,54,1,T8731,4,04,042,40,,,,,2,,,,,,,,87,121,,,,,,,,,,,,,,1,,1955,1.0
55IN02238,1954408732,54,2,T8732,4,04,042,40,,07,24,,2,43,1,1,042,074,08,,74,115,,,101, 45,,,097,5,,7086,4,,,1,,1955,1.0
55IN02239,1954408789,54,2,T8789,4,04,042,40,,07,27,,2,44,1,1,042,076,09,,76,106,,,098, 45,,,088,6,,7086,4,,,1,,1955,1.0
55IN02240,1954408890,54,2,T8890,4,04,042,40,,,,,2,,,,,,,,,,P,,,,,,,,,,,,,1,,1955,1.0
55IN02241,1954408895,54,2,T8895,4,04,042,40,,05,23,,2,42,1,1,042,086,10,,86,118,,,101, 64,,,117,6,,7086,4,,,1,,1955,1.0
55IN02242,1954408908,54,2,T8908,4,04,042,40,,,,,2,,,,,,,,70,99,2,50,,,,,,,,,,,,1,,1955,1.0
55IN02243,1954408918,54,2,T8918,4,04,042,40,,07,26,,2,44,1,1,042,076,11,,76,108,,,097, 42,,,091,5,,7086,4,,,1,,1955,1.0
55IN02244,1954408936,54,1,T8936,4,04,042,40,,,,,2,,,,,,,,120,143,,,,,,,,,,,,,,1,,1955,1.0
55IN02245,1954409000,54,1,T9000,4,04,042,40,,,,,2,,,,,,,,101,133,,,,,,,,,,,,,,1,,1955,1.0
55IN02246,1954409007,54,2,T9007,4,04,042,40,,06,11,,2,36,1,1,042,078,14,,78,112,,,092, 44,,,094,4,,7086,4,,,1,,1955,1.0
55IN02247,1954409148,54,2,T9148,4,04,042,40,,07,18,,2,39,1,1,042,075,09,,75,111,,,082, 37,,,079,4,,7086,4,,,1,,1955,1.0
55IN02248,1949404612,49,2,T4612,4,04,045,40,,05,07,,7,16,1,1,042,088,08,,157,185,,,099,,,,075,4,,3889,4,,,6,,1955,6.0
55IN02249,1949404940,49,2,T4940,4,04,049,40,,06,16,,7,24,1,1,042,074,10,,140,150,,,119,,,,098,7,,4272,4,,,6,,1955,6.0
55IN02250,1948404069,48,2,T4069,4,05,,40,,1,,,8,,,,,,,,114,136,2,11,,,,,,,,,,,,7,,1955,7.0
55IN02251,1948404405,48,2,T4405,4,05,,40,,,,,8,,,,,,,,101,122,2,11,,,,,,,,,,,,7,,1955,7.0
55IN02252,1946403286,46,2,T3286,4,05,052,40,,03,08,,0,38,,1,052,097,12,,130,150,,,093,,,,083,3,,2783,4,,,9,,1955,9.0
