UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
91IN00171,1989100279,S0279,10,89,2,13,2,41,103,025583,807419,6,,,,,, 0,  0,1,,5,111,147,01,,,,,,,FL,,,F,15,,1991
91IN00172,1989100281,S0281,10,89,2,13,2,41,103,045082,783919,6,,,,,, 0,  0,1,,5,98,0,00,,,,,,,FL,,,F,15,,1991
91IN00173,1989100282,S0282,10,89,2,10,2,41,101,006182,473919,6,,,,,, 0,  0,1,,5,112,148,01,,,,,,,FL,,,F,15,,1991
91IN00174,1986030285,L0285,03,86,2,73,2,30,734,747402,578002,6,,1,,,, 2,147,1,,5,155,0,00,,,,,,,FL,,,F,45,,1991
91IN00175,1989100285,S0285,10,89,1,10,2,07,101,863619,380919,6,,,,,, 0,  0,2,,M,176,205,00,,,,93,0923,,,,,,15,CHK. LEGS,1991
91IN00176,1989100286,S0286,10,89,2,10,2,07,101,863619,380919,6,,,,,, 0,  0,1,,5,137,0,00,,,,,,,FL,,,F,15,,1991
91IN00177,1989100287,S0287,10,89,2,13,2,41,103,045082,714819,6,,,,,, 0,  0,1,,5,94,125,01,,,,,,,FL,,,F,15,,1991
91IN00178,1989100292,S0292,10,89,2,10,2,41,102,006182,579119,6,,,,,, 0,  0,1,,5,111,147,01,,,,,,,FL,,,F,15,,1991
91IN00179,1989100293,S0293,10,89,2,10,2,41,102,006182,579119,6,,,,,, 0,  0,1,,5,98,128,01,,,,,,,FL,,,F,15,,1991
91IN00180,1989100296,S0296,10,89,2,10,2,41,102,045082,512619,6,,,,,, 0,  0,1,,5,105,135,01,,,,,,,FL,,,F,15,,1991
91IN00181,1989100297,S0297,10,89,2,10,2,41,103,045082,682419,6,,,,,, 0,  0,1,,5,101,132,01,,,,,,,FL,,,F,15,,1991
91IN00182,1989100300,S0300,10,89,2,13,2,41,101,025583,721319,6,,,,,, 0,  0,1,,5,92,122,01,,,,,,,FL,,,F,15,,1991
91IN00183,1989440300,T0300,44,89,2,41,1,02,414,946843,779643,,,,,,, 2, 87,1,,1,122,151,05,,,,,,,413,,,?,20,,1991
91IN00184,1989440301,T0301,44,89,2,41,1,02,414,946843,779643,,,,,,, 1,  0,1,,1,133,170,02,,,,,,,414,,,?,20,,1991
91IN00185,1989100302,S0302,10,89,2,10,2,41,103,025583,552119,6,,,,,, 0,  0,1,,5,114,140,01,,,,,,,FL,,,F,15,BR.SP.FACE,1991
91IN00186,1989440303,T0303,44,89,2,41,1,02,411,945043,702343,,,,,,, 2, 70,1,,2,117,153,02,,,,,,,414,,,?,20,,1991
91IN00187,1989100304,S0304,10,89,2,10,2,41,104,009983,772919,6,,,,,, 0,  0,1,,5,90,119,01,,,,,,,FL,,,F,15,,1991
91IN00188,1989100305,S0305,10,89,2,10,2,41,104,009983,772919,6,,,,,, 0,  0,1,,5,95,122,01,,,,,,,FL,,,F,15,,1991
91IN00189,1989100306,S0306,10,89,1,13,2,07,102,860819,748219,6,,,,,, 0,  0,1,,M,182,200,00,,,,93,1118,,,,,,15,SKE-FLSAVE,1991
91IN00190,1989100307,S0307,10,89,2,10,2,07,102,860819,748219,6,,,,,, 0,  0,1,,5,122,0,00,,,,,,,FL,,,F,15,,1991
91IN00191,1989440308,T0308,44,89,2,41,1,02,413,958143,665543,,,,,,, 2,140,1,,2,136,163,02,,,,,,,412,,,?,20,SM.BAG,1991
91IN00192,1989440309,T0309,44,89,2,41,1,02,413,958143,665543,,,,,,, 1,105,1,,1,125,151,02,,,,,,,413,,,?,20,,1991
91IN00193,1989440310,T0310,44,89,2,41,1,02,414,946843,854043,,,,,,, 2,135,1,,2,115,0,00,,,,97,0911,,,,,,20,,1991
91IN00194,1989100311,S0311,10,89,1,10,2,07,103,911419,770719,6,,,,,, 0,  0,2,,M,183,215,00,,,,92,0919,,,,,,15,LOW->NOBN,1991
91IN00195,1989440312,T0312,44,89,2,41,1,02,411,945043,697843,,,,,,, 1, 87,1,,2,138,152,02,,,,,,,414,,,?,20,,1991
91IN00196,1989100312,S0312,10,89,2,10,2,07,103,911419,481319,6,,,,,, 0,  0,1,,5,140,174,01,,,,,,,FL,,,F,15,,1991
91IN00197,1989100315,S0315,10,89,2,10,2,07,104,902019,506419,6,,,,,, 0,  0,1,,5,146,0,00,,,,,,,FL,,,F,15,4 TEATS,1991
91IN00198,1989100316,S0316,10,89,2,10,2,07,101,863619,858219,6,,,,,, 0,  0,1,,5,127,0,00,,,,,,,FL,,,F,15,,1991
91IN00199,1989100317,S0317,10,89,2,10,2,07,101,863619,858219,6,,,,,, 0,  0,1,,5,128,157,01,,,,,,,FL,,,F,15,,1991
91IN00200,1986030319,L0319,03,86,2,00,2,30,725,760402,751902,1,,0,,,, 3, 87,1,BLK,2,171,187,04,,,B,,,,MX,,,1,45,BLK.SW.BAG,1991
91IN00201,1989440319,T0319,44,89,2,41,1,02,413,958143,768543,,,,,,, 2,157,1,,2,125,149,02,,,,,,,412,,,?,20,LAME,1991
91IN00202,1989100320,S0320,10,89,1,13,2,07,104,902019,651219,6,,,,,, 0,  0,3,,M,174,206,00,,,,93,0819,,,,,,15,CUTHORN,1991
91IN00203,1986030321,L0321,03,86,2,72,2,30,721,773102,622302,6,,1,,,, 2,141,3,,5,185,0,00,,,,,,,,,,F,45,MASTITIS 9/91,1991
91IN00204,1989100321,S0321,10,89,2,10,2,07,102,860819,410819,6,,,,,, 0,  0,1,,5,117,155,01,,,,,,,FL,,,F,15,,1991
91IN00205,1990100323,S0323,10,90,2,US,1,07,141,779919,873119,8,,,,,, 0,  0,1,,5,89,122,01,,,m,,,,MX,,,1,10,,1991
91IN00206,1990100324,S0324,10,90,2,US,1,07,141,779919,873119,8,,,,,, 0,  0,1,,5,79,110,01,,,m,,,,MX,,,1,10,,1991
91IN00207,1989440325,T0325,44,89,2,42,1,02,832,907243,912043,,,,,,, 1, 71,1,,1,107,132,02,,,,,,,842,,,?,20,,1991
91IN00208,1985800326,X0326,80,85,2,47,1,55,473,680694,214294,,,,,,, 3,106,1,,3,167,155,02,,,,,,,JIM,,,2,60,,1991
91IN00209,1983630326,K0326,63,83,2,61,1,06,613,999662,954162,2,,,,,, 0,  0,3,PHY,*,0,0,00,,,X,95,0214,,,,,,80,JIM'S STUDY,1991
91IN00210,1990100327,S0327,10,90,2,US,1,07,142,890519,730719,8,,,,,, 0,  0,1,,5,75,102,01,,,m,,,,MX,,,1,10,,1991
91IN00211,1990100328,S0328,10,90,2,US,1,07,142,890519,730719,8,,,,,, 0,  0,1,,5,101,129,01,,,m,,,,MX,,,1,10,,1991
91IN00212,1989440328,T0328,44,89,2,41,1,02,411,945043,797943,,,,,,, 1,  0,1,,2,151,189,02,,,,,,,411,,,?,20,,1991
91IN00213,1989440329,T0329,44,89,2,41,1,02,411,945043,797943,,,,,,, 2,165,1,,2,133,161,03,,+,,,,,413,,,?,20,,1991
91IN00214,1990100330,S0330,10,90,2,SW,1,41,S4,  59,800519,8,,,,,, 0,  0,1,,5,94,125,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00215,1989440331,T0331,44,89,2,42,1,02,872,885343,697943,,,,,,, 2,141,1,,2,124,150,02,,,,,,,832,,,?,20,,1991
91IN00216,1989440332,T0332,44,89,2,40,1,02,401,866643,891843,2,,,,,, 1,  0,3,OVX,X,151,0,00,,,X,,,,,,,X,20,"X,NOBAG",1991
91IN00217,1990100333,S0333,10,90,2,US,1,07,145,903119,762819,8,,,,,, 0,  0,1,,5,96,130,01,,,m,,,,MX,,,1,10,,1991
91IN00218,1989440334,T0334,44,89,2,41,1,02,413,958143,683343,,,,,,, 2,153,1,,2,139,160,02,,,,,,,414,,,?,20,,1991
91IN00219,1989440336,T0336,44,89,1,42,1,02,872,885343,526143,,,,,,, 0,  0,A,,M,177,192,00,,,,54,1024,,,,,,20,,1991
91IN00220,1990100336,S0336,10,90,2,13,1,07,145,903119,606019,6,,,,,, 0,  0,1,,5,122,161,01,,,,,,,R-2,,,1,10,,1991
91IN00221,1990100337,S0337,10,90,2,SW,1,41,S3,  30,739519,8,,,,,, 0,  0,1,,5,81,117,01,,,m,,,,MX,,,1,10,,1991
91IN00222,1989440337,T0337,44,89,2,41,1,02,T3,888843,993943,2,,,,,, 1,  0,3,OVX,X,136,0,00,,,X,,,,,,,X,20,"X,MASTITIS",1991
91IN00223,1989440338,T0338,44,89,2,42,1,02,842,900143,917343,,,,,,, 1,  0,1,,5,125,154,01,,,,,,,822,,,?,20,,1991
91IN00224,1990100340,S0340,10,90,2,US,1,07,145,903119,703719,8,,,,,, 0,  0,1,,5,95,125,01,,,m,,,,MX,,,1,10,,1991
91IN00225,1990100341,S0341,10,90,2,13,1,07,144,908219,890419,6,,,,,, 0,  0,1,,5,119,151,01,,,,,,,R-3,,,1,10,,1991
91IN00226,1989440342,T0342,44,89,2,41,1,02,414,946843,645443,,,,,,, 1,106,1,,2,126,150,02,,,,,,,411,,,?,20,,1991
91IN00227,1989440343,T0343,44,89,1,42,1,02,842,900143,685643,,,,,,, 0,  0,3,,M,166,189,00,,,,93,0819,,,,,,20,,1991
91IN00228,1989440344,T0344,44,89,2,42,1,02,842,900143,685643,,,,,,, 1,  0,1,,1,121,155,02,,,,,,,812,,,?,20,,1991
91IN00229,1989440345,T0345,44,89,2,42,1,02,802,872243,668343,2,,,,,, 2, 60,3,OVX,1,114,140,02,,,X,50,1231,,,,,X,20,TINYBAG,1991
91IN00230,1990100346,S0346,10,90,2,13,1,07,141,779919,782719,6,,,,,, 0,  0,1,,5,110,151,01,,,,,,,R12,,,1,10,,1991
91IN00231,1989440347,T0347,44,89,2,41,1,02,411,945043,756343,,,,,,, 1, 79,1,,1,105,144,02,,,,,,,412,,,?,20,,1991
91IN00232,1990100347,S0347,10,90,2,US,1,07,141,779919,782719,8,,,,,, 0,  0,1,,5,90,124,01,,,m,,,,MX,,,1,10,,1991
91IN00233,1990100348,S0348,10,90,2,SW,1,41,S4,  59,726119,8,,,,,, 0,  0,1,,5,93,121,01,,,m,,,,MX,,,1,10,,1991
91IN00234,1989440350,T0350,44,89,2,42,1,02,812,876343,730543,,,,,,, 1, 76,1,,2,123,148,02,,,,,,,802,,,?,20,,1991
91IN00235,1990100350,S0350,10,90,2,TX,1,07,T3, 479,714619,8,,,,,, 0,  0,1,,5,103,134,01,,,m,,,,MX,,,1,10,,1991
91IN00236,1986030351,L0351,03,86,2,73,2,30,731,740102,454902,6,,1,1,0,1, 3,107,2,106,5,174,195,01,,,,92,0919,,,,,,45,,1991
91IN00237,1990100351,S0351,10,90,2,13,1,07,R.2,886919,963419,6,,,,,, 0,  0,1,,5,109,152,01,,,,,,,R-5,,,1,10,,1991
91IN00238,1990100353,S0353,10,90,1,18,1,07,R.1,813919,966519,,,,,,, 0,  0,1,,R,117,149,00,,,,,,,,,,,10,,1991
91IN00239,1989440354,T0354,44,89,2,41,1,02,414,946843,748043,,,,,,, 2, 83,1,,1,125,134,02,,,,,,,413,,,?,20,,1991
91IN00240,1990100354,S0354,10,90,1,US,1,07,146,776319,815219,,,,,,, 0,  0,2,,R,140,173,00,,,,92,0919,,,,,,10,,1991
91IN00241,1989440355,T0355,44,89,2,42,1,02,922,889743,714243,,,,,,, 1, 97,3,,2,108,138,02,,,,93,0930,,,,,,20,"LR.LAME,XHOOF",1991
91IN00242,1990100357,S0357,10,90,2,US,1,07,144,908219,878919,8,,,,,, 0,  0,1,,5,89,124,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00243,1990100358,S0358,10,90,1,US,1,07,142,890519,580919,,,,,,, 0,  0,1,,R,162,202,00,,,,93,1104,,,,,,10,,1991
91IN00244,1989440359,T0359,44,89,2,42,1,02,922,889743,755143,,,,,,, 1, 84,1,,1,107,132,03,,,,,,,892,,,?,20,,1991
91IN00245,1989440360,T0360,44,89,2,42,1,02,922,889743,755143,,,,,,, 1, 76,1,,2,105,135,02,,,,,,,882,,,?,20,,1991
91IN00246,1990100360,S0360,10,90,2,US,1,07,144,908219,492419,8,,,,,, 0,  0,1,,5,95,127,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00247,1990100362,S0362,10,90,2,SW,1,41,S5,  67,831219,8,,,,,, 0,  0,1,,5,101,138,01,,,m,,,,MX,,,1,10,,1991
91IN00248,1989440363,T0363,44,89,2,41,1,02,413,958143,518943,,,,,,, 2,148,1,,1,132,162,02,,,,,,,414,,,?,20,,1991
91IN00249,1990100363,S0363,10,90,2,SW,1,41,S5,  67,831219,8,,,,,, 0,  0,1,,5,88,112,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00250,1989440364,T0364,44,89,2,41,1,02,413,958143,518943,,,,,,, 1,107,1,,2,149,169,03,,,,,,,412,,,?,20,"FLTS,WRINKLED",1991
91IN00251,1990100365,S0365,10,90,2,SW,1,41,S5,  67,656619,8,,,,,, 0,  0,1,,5,88,114,01,,,m,,,,MX,,,1,10,,1991
91IN00252,1989440366,T0366,44,89,1,41,1,02,411,945043,686543,,,,,,, 0,  0,1,,M,210,245,00,,,,,,,,,,,20,FRR-SAVE,1991
91IN00253,1990100366,S0366,10,90,2,SW,1,41,S5,  67,656619,8,,,,,, 0,  0,1,,5,90,119,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00254,1989440367,T0367,44,89,2,41,1,02,411,945043,686543,,,,,,, 2,150,1,,1,118,147,02,,,,,,,411,,,?,20,,1991
91IN00255,1990100369,S0369,10,90,2,SW,1,41,S4,  59,933119,8,,,,,, 0,  0,1,,5,98,133,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00256,1989440372,T0372,44,89,2,41,1,02,411,945043,866343,,,,,,, 2,  0,3,,1,119,154,13,,,,93,0930,,,,,,20,"BLUEBAG,X",1991
91IN00257,1989440373,T0373,44,89,2,41,1,02,411,945043,866343,,,,,,, 1,109,1,,2,129,155,02,,,,,,,413,,,?,20,,1991
91IN00258,1990810374,Z0374,81,90,2,55,1,55,XC,000080,395063,,,,,,0, 1, 95,2,137,2,93,124,02,,,,92,0919,,,,,,10,,1991
91IN00259,1990100374,S0374,10,90,2,SW,1,41,S2,  14,479119,8,,,,,, 0,  0,1,,5,84,111,01,,,m,,,,MX,,,1,10,SCURS,1991
91IN00260,1989440375,T0375,44,89,2,42,1,02,832,907243,737443,,,,,,, 2,112,1,,2,123,154,02,,,,,,,872,,,?,20,,1991
91IN00261,1985800377,X0377,80,85,2,45,1,55,441,672994,526543,,,,,,, 3, 47,1,,3,149,149,02,,,,,,,JIM,,,2,60,,1991
91IN00262,1989440377,T0377,44,89,2,41,1,02,413,958143,632543,,,,,,, 1, 97,1,,2,125,145,01,,,,,,,414,,,?,20,,1991
91IN00263,1989440379,T0379,44,89,2,41,1,02,412,978643,508943,,,,,,, 2, 83,1,,2,152,174,02,,,,,,,411,,,?,20,OPAQUE R.EYE,1991
91IN00264,1989440380,T0380,44,89,2,41,1,02,414,946843,768743,,,,,,, 1,101,1,,2,137,150,03,,,,,,,412,,,?,20,,1991
91IN00265,1990100381,S0381,10,90,2,FW,1,41,F3,6198,919419,8,,,,,, 0,  0,1,,5,80,107,01,,,m,,,,MX,,,1,10,,1991
91IN00266,1990100383,S0383,10,90,2,13,1,07,R.1,813919,994619,6,,,,,, 0,  0,1,,5,99,127,01,,,,,,,R-6,,,1,10,,1991
91IN00267,1990100384,S0384,10,90,2,18,1,07,R.2,886919,982519,,,,,,, 0,  0,1,,5,82,120,01,,,,,,,R11,,,1,10,,1991
91IN00268,1990100385,S0385,10,90,2,US,1,07,143,919819,907819,8,,,,,, 0,  0,1,,5,85,112,01,,,m,,,,MX,,,1,10,,1991
91IN00269,1990100386,S0386,10,90,2,TX,1,07,T4,4352,800719,8,,,,,, 0,  0,1,,5,107,135,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00270,1990100388,S0388,10,90,2,SW,1,41,S6,  20,934719,8,,,,,, 0,  0,1,,5,76,103,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00271,1990100389,S0389,10,90,2,SW,1,41,S6,  20,934719,8,,,,,, 0,  0,1,,5,74,103,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00272,1990100391,S0391,10,90,1,US,1,07,146,776319,919019,,,,,,, 0,  0,1,,*,0,0,00,,,,93,0408,,,,,,10,"EPI,X",1991
91IN00273,1990100392,S0392,10,90,2,US,1,07,141,779919,791219,8,,,,,, 0,  0,1,,5,95,138,01,,,m,,,,MX,,,1,10,,1991
91IN00274,1989440395,T0395,44,89,1,42,1,02,822,886543,832443,,,,,,, 0,  0,1,,M,164,192,00,,,,,,,,,,,20,,1991
91IN00275,1989440397,T0397,44,89,1,41,1,02,412,978643,717343,2,,,,,, 0,  0,4,,*,0,0,00,,,L,95,1231,,,,,,20,,1991
91IN00276,1989440398,T0398,44,89,2,41,1,02,412,978643,717343,,,,,,, 2,164,1,,1,117,157,02,,,,,,,414,,,?,20,Branded 11!,1991
91IN00277,1990100399,S0399,10,90,2,FW,1,41,F1, 671,626219,8,,,,,, 0,  0,1,,5,92,126,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00278,1983630399,K0399,63,83,2,63,1,06,633,957062,875162,2,,,,,, 0,  0,3,PHY,*,0,0,00,,,X,95,0228,,,,,,80,JIM'S STUDY,1991
91IN00279,1990100400,S0400,10,90,1,18,1,07,R.4,887119,963919,,,,,,, 0,  0,2,,R,141,182,00,,,,92,0919,,,,,,10,,1991
91IN00280,1989440400,T0400,44,89,2,41,1,02,413,958143,913743,,,,,,, 2,162,1,,2,136,155,03,,,,,,,413,,,?,20,,1991
91IN00281,1990100401,S0401,10,90,2,FW,1,41,F1, 671,830419,8,,,,,, 0,  0,1,,5,90,115,01,,,m,,,,MX,,,1,10,,1991
91IN00282,1989440402,T0402,44,89,1,41,1,02,411,945043,647643,2,,,,,, 0,  0,4,,*,0,0,00,,,L,,,,,,,,20,Scurs,1991
91IN00283,1989440403,T0403,44,89,1,42,1,02,822,886543,507343,,,,,,, 0,  0,2,,M,175,199,00,,,,92,0919,,,,,,20,,1991
91IN00284,1989440404,T0404,44,89,2,42,1,02,822,886543,507343,,,,,,, 1, 74,1,,1,104,130,02,,,,,,,862,,,?,20,,1991
91IN00285,1990100405,S0405,10,90,2,FW,1,41,F2, 581,759919,8,,,,,, 0,  0,1,,5,93,120,01,,,m,,,,MX,,,1,10,,1991
91IN00286,1986030406,L0406,03,86,2,72,2,30,724,765602,342602,6,,1,,,, 3, 94,3,,5,192,208,05,,,,93,0930,,,,,,45,,1991
91IN00287,1990100406,S0406,10,90,2,US,1,07,142,890519,661519,8,,,,,, 0,  0,1,,5,93,124,01,,,m,,,,MX,,,1,10,,1991
91IN00288,1990100407,S0407,10,90,1,US,1,07,145,903119,779619,,,,,,, 0,  0,1,,R,158,193,00,,,,,,,,,,,10,,1991
91IN00289,1989440408,T0408,44,89,2,41,1,02,412,978643,563443,,,,,,, 1, 86,1,,2,137,164,02,,,,,,,411,,,?,20,,1991
91IN00290,1989440409,T0409,44,89,1,41,1,02,412,978643,563443,,,,,,, 0,  0,2,,M,196,227,00,,,,92,0919,,,,,,20,,1991
91IN00291,1989440412,T0412,44,89,2,40,1,02,404,879243,775043,,,,,,, 1, 94,H,,N,169,185,03,,,,,,,T-6,,,2,20,"VLTS,X",1991
91IN00292,1990100413,S0413,10,90,2,US,1,07,145,903119,930519,8,,,,,, 0,  0,1,,5,105,145,01,,,m,,,,MX,,,1,10,,1991
91IN00293,1990100415,S0415,10,90,2,FW,1,41,F1, 671,941919,8,,,,,, 0,  0,1,,5,75,102,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00294,1989440416,T0416,44,89,2,41,1,02,411,945043,882943,2,,,,,, 0,  0,3,OVX,T,144,0,00,,,X,,,,,,,,20,OVX.EWE,1991
91IN00295,1990100416,S0416,10,90,2,FW,1,41,F1, 671,941919,8,,,,,, 0,  0,1,,5,97,129,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00296,1986030417,L0417,03,86,2,82,2,30,739,743202,201702,,,1,,,, 3,121,3,,1,129,160,11,,,,93,0930,,,,,,45,UNEVEN,1991
91IN00297,1990100417,S0417,10,90,2,18,1,07,R.1,813919,995419,,,,,,, 0,  0,1,,5,84,120,01,,,,,,,R12,,,1,10,,1991
91IN00298,1990100420,S0420,10,90,2,US,1,07,143,919819,938619,8,,,,,, 0,  0,1,,5,87,123,01,,,m,,,,MX,,,1,10,ENTR,1991
91IN00299,1990100421,S0421,10,90,2,FW,1,41,F6, 337,827219,8,,,,,, 0,  0,1,,5,86,105,01,,,m,,,,MX,,,1,10,,1991
91IN00300,1990100423,S0423,10,90,1,US,1,07,146,776319,630819,,,,,,, 0,  0,1,,R,143,177,00,,,,,,,,,,,10,,1991
91IN00301,1989440423,T0423,44,89,2,41,1,02,413,958143,758143,,,,,,, 2,163,1,,2,135,160,02,,,,,,,412,,,?,20,,1991
91IN00302,1990100427,S0427,10,90,2,TX,1,07,T6,1287,813419,8,,,,,, 0,  0,1,,5,99,132,01,,,m,,,,MX,,,1,10,,1991
91IN00303,1989440429,T0429,44,89,2,41,1,02,412,978643,582343,,,,,,, 3, 65,1,,1,124,169,02,,,,,,,414,,,?,20,,1991
91IN00304,1986030432,L0432,03,86,2,72,2,30,724,765602,778101,6,,1,,,, 1, 76,1,,5,175,0,00,,,,,,,FL,,,F,45,,1991
91IN00305,1990100432,S0432,10,90,2,FW,1,41,F4, 196,629719,8,,,,,, 0,  0,1,,5,90,125,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00306,1986030433,L0433,03,86,2,72,2,30,724,765602,778101,6,,1,1,0,1, 2,156,2,106,5,166,184,02,,,,92,0919,,,,,,45,,1991
91IN00307,1989440433,T0433,44,89,2,41,1,02,413,958143,746643,,,,,,, 2, 92,1,,1,151,168,02,,,,,,,413,,,?,20,,1991
91IN00308,1990100433,S0433,10,90,2,FW,1,41,F4, 196,629719,8,,,,,, 0,  0,1,,5,76,98,01,,,m,,,,MX,,,1,10,,1991
91IN00309,1990100434,S0434,10,90,2,FW,1,41,F4, 196,629719,8,,,,,, 0,  0,1,,5,68,100,01,,,m,,,,MX,,,1,10,,1991
91IN00310,1990100436,S0436,10,90,2,SW,1,41,S2,  14,712319,8,,,,,, 0,  0,1,,5,97,127,01,,,m,,,,MX,,,1,10,,1991
91IN00311,1989440437,T0437,44,89,2,42,1,02,932,925043,574543,,,,,,, 1, 82,1,,2,120,135,02,,,,,,,852,,,?,20,,1991
91IN00312,1990100437,S0437,10,90,2,SW,1,41,S2,  14,712319,8,,,,,, 0,  0,1,,5,85,120,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00313,1990100438,S0438,10,90,2,TX,1,07,T5,4009,907219,8,,,,,, 0,  0,1,,5,89,116,01,,,m,,,,MX,,,1,10,,1991
91IN00314,1989440438,T0438,44,89,1,42,1,02,932,925043,574543,,,,,,, 0,  0,2,,M,189,221,00,,,,92,0919,,,,,,20,,1991
91IN00315,1986030439,L0439,03,86,2,83,2,30,738,765902,395802,,,1,,,, 3, 60,2,,1,119,0,00,,,,97,0911,,,,,,45,RF.LAME,1991
91IN00316,1990100439,S0439,10,90,2,TX,1,07,T5,4009,907219,8,,,,,, 0,  0,1,,5,96,128,01,,,m,,,,MX,,,1,10,,1991
91IN00317,1990100440,S0440,10,90,2,FW,1,41,F1, 671,796219,8,,,,,, 0,  0,1,,5,81,112,01,,,m,,,,MX,,,1,10,ENTR,1991
91IN00318,1986030441,L0441,03,86,2,81,2,30,738,765902,395802,,,1,,,, 3,149,1,,2,140,161,04,,,,,,,P11,,,2,45,5BAG,1991
91IN00319,1989440441,T0441,44,89,2,42,1,02,942,880643,761043,,,,,,, 1, 80,1,,1,115,138,02,,,,,,,842,,,?,20,,1991
91IN00320,1990100445,S0445,10,90,2,SW,1,41,S2,  14,919219,8,,,,,, 0,  0,1,,5,88,116,01,,,m,,,,MX,,,1,10,,1991
91IN00321,1990810446,Z0446,81,90,2,97,1,97,297,422480,561280,,,,,,, 1, 47,1,,e,135,171,02,,,,,,,971,,,1,10,,1991
91IN00322,1989440448,T0448,44,89,2,42,1,02,862,893843,786443,,,,,,, 1, 78,1,,1,109,147,02,,,,,,,832,,,?,20,,1991
91IN00323,1990100450,S0450,10,90,2,13,1,07,146,776319,467919,6,,,,,, 0,  0,1,,5,120,156,01,,,,,,,R-7,,,1,10,,1991
91IN00324,1990100451,S0451,10,90,2,US,1,07,146,776319,467919,8,,,,,, 0,  0,1,,5,87,124,01,,,m,,,,MX,,,1,10,"4TEATS,ENTR",1991
91IN00325,1990100452,S0452,10,90,2,US,1,07,146,776319,467919,8,,,,,, 0,  0,1,,5,100,125,01,,,m,,,,MX,,,1,10,,1991
91IN00326,1990100453,S0453,10,90,2,TX,1,07,T2,2717,673419,8,,,,,, 0,  0,1,,5,86,113,01,,,m,,,,MX,,,1,10,,1991
91IN00327,1990100456,S0456,10,90,2,FW,1,41,F4, 196,696619,8,,,,,, 0,  0,1,,5,94,118,01,,,m,,,,MX,,,1,10,HORNS,1991
91IN00328,1989440457,T0457,44,89,2,42,1,02,822,886543,617543,,,,,,, 1, 75,1,,2,151,174,02,,,,,,,822,,,?,20,Branded 88!,1991
91IN00329,1989440458,T0458,44,89,2,42,1,02,822,886543,617543,2,,,,,, 0,  0,3,OVX,T,127,0,00,,,X,,,,,,,,20,OVX.EWE,1991
91IN00330,1990100459,S0459,10,90,2,13,1,07,R.2,886919,962719,6,,,,,, 0,  0,1,,5,126,159,01,,,,,,,R-8,,,1,10,,1991
91IN00331,1989440460,T0460,44,89,1,41,1,02,412,978643,680143,2,,,,,, 0,  0,4,,*,0,0,00,,,L,,,,,,,,20,,1991
91IN00332,1990100461,S0461,10,90,2,TX,1,07,T6,1287,791719,8,,,,,, 0,  0,1,,5,71,101,01,,,m,,,,MX,,,1,10,ENTR,1991
91IN00333,1989440461,T0461,44,89,2,48,1,02,405,866443,924843,,,,,,, 3,144,1,,2,145,173,02,,,,,,,T-9,,,2,20,,1991
91IN00334,1989440463,T0463,44,89,2,42,1,02,902,902843,932243,,,,,,, 1, 90,1,,2,136,154,02,,,,,,,812,,,?,20,,1991
91IN00335,1990100463,S0463,10,90,2,13,1,07,R.5,917219,007210,6,,,,,, 0,  0,1,,5,103,132,01,,,,,,,R-9,,,1,10,,1991
91IN00336,1989440464,T0464,44,89,2,42,1,02,882,876543,929043,,,,,,, 0,  0,3,,5,152,180,01,,,,93,0930,,,,,,20,BARREN,1991
91IN00337,1989440465,T0465,44,89,2,41,1,02,412,978643,744943,,,,,,, 1,109,1,,2,144,166,02,,,,,,,411,,,?,20,,1991
91IN00338,1990100466,S0466,10,90,2,SW,1,41,S5,  67,892619,8,,,,,, 0,  0,1,,5,88,114,01,,,m,,,,MX,,,1,10,,1991
91IN00339,1989440467,T0467,44,89,1,42,1,02,842,900143,628543,,,,,,, 0,  0,A,,M,166,198,00,,,,,,,,,,,20,,1991
91IN00340,1990100467,S0467,10,90,2,SW,1,41,S4,  59,943019,8,,,,,, 0,  0,1,,5,88,115,01,,,m,,,,MX,,,1,10,4TEATS,1991
91IN00341,1989440468,T0468,44,89,2,48,1,02,405,866443,928743,,,,,,, 1, 91,1,,1,152,170,02,,,,,,,T10,,,2,20,,1991
91IN00342,1989440469,T0469,44,89,2,48,1,02,405,866443,928743,,,,,,, 2, 85,1,,2,131,164,02,,,,,,,T-3,,,2,20,,1991
