UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
57IN01176,1956142991,56,2,X2991,2,63,650,14,,,,,2,,,,,,13,,68,93,2,,,,,0926,,,,2123,2,,,,1,,1957,1.0
57IN01177,1956142992,56,1,X2992,2,40,400,14,,,25,1,2,,,7,,,,,112,144,3,,,,,0812,088,2,,0935,2,,1420,2,1,,1957,1.0
57IN01178,1956142996,56,1,X2996,2,47,470,14,,,18,3,2,,,6,,,,,104,136,,,,,,,102,2,,0603,2,,1054,2,1,,1957,1.0
57IN01179,1956142999,56,1,X2999,2,82,474,14,,,,1,2,,,7,,,50,,140,176,2,,,,,0926,102,2,,0603,2,,0978,2,1,,1957,1.0
57IN01180,1956143001,56,2,X3001,2,44,441,14,,08,28,,2,32,1,1,440,084,09,,84,123,,,082,035,,,063,1,,2190,2,,3220,2,1,3,1957,1.0
57IN01181,1956143003,56,2,X3003,2,44,441,14,,06,27,,2,32,1,1,440,096,10,,96,124,,,079,030,,,066,1,,2190,2,,3220,2,1,2,1957,1.0
57IN01182,1956143004,56,2,X3004,2,50,500,14,,08,18,,2,41,1,2,500,085,14,,85,118,,,079,035,,,067,1,,1705,2,,1705,2,1,,1957,1.0
57IN01183,1956143009,56,2,X3009,2,35,350,14,,08,20,,2,29,1,3,350,083,12,,83,113,,,083,029,,,068,1,,0781,2,,3327,2,1,1,1957,1.0
57IN01184,1956143012,56,2,X3012,2,40,401,14,,07,30,,2,28,1,3,400,087,08,,87,134,,,086,036,,,095,2,,1596,2,,3087,2,1,1,1957,1.0
57IN01185,1956143016,56,2,X3016,2,29,290,14,,08,17,,2,15,1,1,290,084,17,,84,125,,,083,032,,,071,1,,1908,2,,3799,2,1,,1957,1.0
57IN01186,1956143017,56,2,X3017,2,45,450,14,,08,00,,2,19,1,2,450,083,15,,83,110,,,086,036,,,071,1,,1828,1,,2926,2,1,2,1957,1.0
57IN01187,1956143018,56,1,X3018,2,46,460,14,,,27,1,2,,,7,,,,,107,129,,,,,,,074,1,,1994,2,,0772,2,1,,1957,1.0
57IN01188,1956143019,56,2,X3019,2,25,250,14,,09,18,,2,28,1,3,250,070,14,,70,105,,,084,035,,,071,2,,2083,2,,2930,2,1,,1957,1.0
57IN01189,1956143021,56,1,X3021,2,44,440,14,,,13,1,2,,,2,,,,,112,136,3,,,,,0812,103,2,,2548,2,,1688,2,1,,1957,1.0
57IN01190,1956143022,56,2,X3022,2,51,510,14,,07,21,,2,20,1,3,511,087,11,,87,120,,,081,035,,,079,1,,1722,2,,2579,2,1,,1957,1.0
57IN01191,1956143023,56,1,X3023,2,50,500,14,,,22,3,2,,,7,,,,,88,112,3,,,,,0812,047,1,,1705,2,,0070,2,1,,1957,1.0
57IN01192,1956143024,56,2,X3024,2,50,500,14,,08,22,,2,43,1,3,500,079,14,,79,116,,,078,032,,,057,1,,1705,2,,1705,2,1,2,1957,1.0
57IN01193,1956143025,56,2,X3025,2,54,540,14,,08,20,,2,26,1,1,540,072,08,,72,116,,,073,024,,,049,1,,0549,2,,2504,2,1,5,1957,1.0
57IN01194,1956143026,56,2,X3026,2,54,540,14,,07,20,,2,26,1,1,540,073,09,,73,106,,,070,026,,,048,1,,0549,2,,2504,2,1,,1957,1.0
57IN01195,1956143029,56,2,X3029,2,50,500,14,,,28,,2,,,,,,,,68,103,2,71,,,,1007,,,,1705,2,,,,1,,1957,1.0
57IN01196,1956143030,56,1,X3030,2,36,360,14,,,31,1,2,,,7,,,,,102,144,3,,,,,0812,089,1,,2092,2,,0270,2,1,,1957,1.0
57IN01197,1956143031,56,1,X3031,2,46,461,14,,,26,5,2,,,7,,,,,90,116,3,,,,,0812,050,2,,1700,2,,1100,2,1,,1957,1.0
57IN01198,1956143032,56,1,X3032,2,46,461,14,,,26,5,2,,,7,,,,,96,122,3,,,,,0812,063,1,,1700,2,,1100,2,1,,1957,1.0
57IN01199,1956143033,56,2,X3033,2,51,510,14,,07,22,,2,,1,3,345,082,11,,82,117,,,086,035,,,070,1,,1722,2,,4079,1,1,,1957,1.0
57IN01200,1956143034,56,1,X3034,2,26,260,14,,,37,1,2,,,7,,,,,105,120,3,,,,,0812,097,2,,1605,2,,1606,2,1,,1957,1.0
57IN01201,1956143036,56,2,X3036,2,35,350,14,,09,22,,2,29,1,3,350,078,11,,78,108,,,080,029,,,054,1,,0781,2,,3327,2,1,,1957,1.0
57IN01202,1956143038,56,2,X3038,2,63,660,14,,06,,,2,,6,1,570,105,09,,105,133,,,082,043,,,086,1,,1964,2,,4610,1,1,,1957,1.0
57IN01203,1956143039,56,2,X3039,2,36,360,14,,09,30,,2,27,1,3,360,073,13,,73,110,,,089,030,,,068,2,,2092,2,,2377,2,1,4,1957,1.0
57IN01204,1956143040,56,2,X3040,2,36,360,14,,09,30,,2,27,1,3,360,083,11,,83,120,,,080,033,,,066,1,,2092,2,,2377,2,1,3,1957,1.0
57IN01205,1956143045,56,2,X3045,2,28,280,14,,07,25,,2,34,1,4,280,081,08,,81,108,,,074,035,,,074,1,,0908,2,,3226,2,1,,1957,1.0
57IN01206,1956143049,56,2,X3049,2,47,471,14,,06,20,,2,21,1,3,471,091,11,,91,125,,,078,039,,,090,2,,1939,2,,2461,2,1,4,1957,1.0
57IN01207,1956143050,56,2,X3050,2,53,530,14,,,17,,2,,,,,,,,72,,6,,,,,0620,,,,0528,2,,,,1,,1957,1.0
57IN01208,1956143052,56,1,X3052,2,25,250,14,,,20,1,2,,,7,,,59,,111,142,2,,,,,0926,091,2,,2083,2,,1837,2,1,,1957,1.0
57IN01209,1956143053,56,1,X3053,2,51,510,14,,,16,1,2,,,7,,,56,,126,176,2,,,,,0926,104,2,,1722,2,,1632,2,1,,1957,1.0
57IN01210,1956143054,56,2,X3054,2,44,440,14,,06,22,,2,18,1,2,441,097,08,,97,140,,,094,042,,,090,2,,2548,2,,2953,2,1,,1957,1.0
57IN01211,1956143057,56,1,X3057,2,35,350,14,,,21,1,2,,,7,,,,,118,134,3,,,,,0812,081,1,,0781,2,,1500,2,1,,1957,1.0
57IN01212,1956143058,56,1,X3058,2,51,510,14,,,23,1,2,,,7,,,59,,125,158,2,,,,,0926,104,2,,1722,2,,0599,2,1,,1957,1.0
57IN01213,1956143061,56,2,X3061,2,39,391,14,,09,13,,2,,1,3,344,079,15,,79,114,,,089,046,,,083,1,,1714,2,,4458,1,1,,1957,1.0
57IN01214,1956143063,56,2,X3063,2,53,530,14,,07,10,,2,12,1,1,530,081,09,,81,129,,,085,043,,,081,1,,0528,2,,1857,2,1,,1957,1.0
57IN01215,1956143064,56,2,X3064,2,54,540,14,,07,15,,2,26,1,1,540,090,08,,90,122,,,090,046,,,081,2,,0549,2,,2504,2,1,4,1957,1.0
57IN01216,1956143065,56,2,X3065,2,54,540,14,,08,15,,2,26,1,1,540,085,12,,85,127,,,076,037,,,069,1,,0549,2,,2504,2,1,3,1957,1.0
57IN01217,1956143070,56,1,X3070,2,44,441,14,,,13,1,2,,,2,,,33,,103,123,2,,,,,0926,072,2,,2190,2,,2244,2,1,,1957,1.0
57IN01218,1956143073,56,2,X3073,2,40,400,14,,08,24,,2,38,1,3,401,081,08,,81,118,,,072,028,,,070,1,,0935,2,,2435,2,1,5,1957,1.0
57IN01219,1956143077,56,2,X3077,2,44,441,14,,06,16,,2,28,1,1,440,100,10,,100,134,,,084,041,,,100,1,,2190,2,,3220,2,1,1,1957,1.0
57IN01220,1956143080,56,1,X3080,2,49,490,14,,,19,1,2,,,7,,,,,92,123,,,,,,,082,1,,1825,2,,1353,2,1,,1957,1.0
57IN01221,1956143083,56,1,X3083,2,54,540,14,,,11,5,2,,,2,,,,,107,149,,,,,,,094,2,,0549,2,,1266,2,1,,1957,1.0
57IN01222,1956143085,56,1,X3085,2,40,401,14,,,26,,2,,,,,,,,,,6,,,,,0516,,,,1596,2,,,,1,,1957,1.0
57IN01223,1956143087,56,1,X3087,2,40,400,14,,,26,3,2,,,7,,,,,125,161,,,,,,,099,1,,0935,2,,1490,2,1,,1957,1.0
57IN01224,1956143100,56,2,X3100,2,50,500,14,,06,27,,2,46,1,3,500,082,10,,82,118,,,081,035,,,064,1,,1705,2,,1705,2,1,1,1957,1.0
57IN01225,1956143104,56,1,X3104,2,40,400,14,,,24,1,2,,,7,,,,,116,152,3,,,,,0812,082,1,,0935,2,,1346,2,1,,1957,1.0
57IN01226,1956143106,56,2,X3106,2,50,500,14,,08,18,,2,42,1,3,500,086,13,,86,106,,,084,029,,,065,2,,1705,2,,1705,2,1,5,1957,1.0
57IN01227,1956143108,56,1,X3108,2,39,390,14,,,11,5,2,,,7,,,,,93,130,3,,,,,0812,080,1,,0396,2,,1419,2,1,,1957,1.0
57IN01228,1956143112,56,1,X3112,2,53,530,14,,,19,5,2,,,1,,,,,94,124,,,,,,,082,1,,0528,2,,0726,2,1,,1957,1.0
57IN01229,1956143113,56,2,X3113,2,53,530,14,,08,19,,2,10,1,1,530,078,08,,78,113,,,083,032,,,065,2,,0528,2,,1857,2,1,,1957,1.0
57IN01230,1956143114,56,1,X3114,2,29,290,14,,,17,5,2,,,7,,,,,105,140,,,,,,,093,1,,1908,2,,1491,2,1,,1957,1.0
57IN01231,1956143115,56,2,X3115,2,29,290,14,,09,17,,2,16,1,1,290,066,10,,66,101,,,074,025,,,046,1,,1908,2,,3799,2,1,5,1957,1.0
57IN01232,1956143117,56,2,X3117,2,26,260,14,,05,30,,2,25,1,3,260,078,09,,78,110,,,075,038,,,080,2,,1605,2,,2638,2,1,1,1957,1.0
57IN01233,1956143119,56,2,X3119,2,50,500,14,,,30,,2,,,,,,,,74,99,2,50,,,,0926,,,,1705,2,,,,1,,1957,1.0
57IN01234,1956143121,56,2,X3121,2,26,260,14,,,24,,2,,,,,,,,68,94,2,50,,,,0926,,,,1605,2,,,,1,,1957,1.0
57IN01235,1956143124,56,2,X3124,2,49,491,14,,08,21,,2,,1,2,345,080,10,,80,122,,,093,042,,,082,1,,2103,2,,4079,1,1,1,1957,1.0
57IN01236,1956143125,56,1,X3125,2,49,491,14,,,21,4,2,,,7,,,,,110,141,,,,,,,082,1,,2103,2,,1742,2,1,,1957,1.0
57IN01237,1956143129,56,2,X3129,2,46,461,14,,07,26,,2,32,1,3,461,077,08,,77,111,,,071,027,,,057,1,,1700,2,,1994,2,1,4,1957,1.0
57IN01238,1956143131,56,2,X3131,2,47,470,14,,07,14,,2,,1,3,470,095,11,,95,129,,,098,048,,,091,2,,0603,2,,,,1,3,1957,1.0
57IN01239,1956143132,56,1,X3132,2,45,450,14,,,00,1,2,,,7,,,,,137,165,,,,,,,124,2,,1828,1,,0984,2,1,,1957,1.0
57IN01240,1956143134,56,1,X3134,2,53,530,14,,,18,5,2,,,1,,,,,79,99,3,,,,,0812,066,2,,0528,2,,0835,2,1,,1957,1.0
57IN01241,1956143136,56,1,X3136,2,53,530,14,,,10,1,2,,,1,,,,,108,138,,,,,,,083,2,,0528,2,,1894,2,1,,1957,1.0
57IN01242,1956143137,56,2,X3137,2,51,510,14,,07,36,,2,,1,3,404,073,10,,73,111,,,082,030,,,058,2,,1722,2,,3087,2,1,,1957,1.0
57IN01243,1956143138,56,2,X3138,2,39,391,14,,09,15,,2,36,1,3,390,080,12,,80,118,,,086,048,,,087,2,,1714,2,,1714,2,1,2,1957,1.0
57IN01244,1956143144,56,2,X3144,2,36,360,14,,06,32,,2,37,1,2,360,077,09,,77,114,,,079,030,,,068,1,,2092,2,,2377,2,1,2,1957,1.0
57IN01245,1956143147,56,2,X3147,2,29,290,14,,08,21,,2,14,1,3,290,081,09,,81,120,,,090,039,,,075,1,,1908,2,,3799,2,1,4,1957,1.0
57IN01246,1956143154,56,2,X3154,2,46,460,14,,07,27,,2,44,1,3,460,073,12,,73,103,,,085,037,,,067,1,,1994,2,,1575,2,1,3,1957,1.0
57IN01247,1956143155,56,2,X3155,2,45,450,14,,08,00,,2,18,1,4,450,076,12,,76,108,,,084,037,,,074,1,,1828,1,,2926,2,1,,1957,1.0
57IN01248,1956143157,56,1,X3157,2,26,260,14,,,37,5,2,,,7,,,,,97,116,3,,,,,0812,085,2,,1605,2,,0943,2,1,,1957,1.0
57IN01249,1956143158,56,2,X3158,2,26,260,14,,08,37,,2,24,1,3,260,083,08,,83,108,,,064,025,,,062,2,,1605,2,,2638,2,1,5,1957,1.0
57IN01250,1956143160,56,2,X3160,2,47,470,14,,07,15,,2,26,1,4,471,093,13,,93,128,,,082,039,,,070,2,,0603,2,,2461,2,1,,1957,1.0
57IN01251,1956143161,56,2,X3161,2,40,400,14,,,27,,2,,,,,,,,77,,7,,,,,0501,,,,0935,2,,,,1,,1957,1.0
57IN01252,1956143162,56,1,X3162,2,36,360,14,,,32,1,2,,,7,,,,,105,145,3,,,,,0812,085,1,,2092,2,,0634,2,1,,1957,1.0
57IN01253,1956143166,56,2,X3166,2,49,491,14,,08,18,,2,28,1,2,490,096,09,,96,133,,,077,034,,,072,1,,2103,2,,3125,2,1,5,1957,1.0
57IN01254,1956143168,56,2,X3168,2,53,530,14,,,14,,2,,,,,,,,68,104,2,50,,,,0926,,,,0528,2,,,,1,,1957,1.0
57IN01255,1956143169,56,2,X3169,2,53,530,14,,05,14,,2,09,1,1,530,072,08,,72,108,,,089,029,,,070,1,,0528,2,,1857,2,1,4,1957,1.0
57IN01256,1956143170,56,2,X3170,2,49,491,14,,08,22,,2,27,1,3,491,088,09,,88,116,,,078,023,,,056,1,,2103,2,,3080,2,1,4,1957,1.0
57IN01257,1956143171,56,2,X3171,2,36,360,14,,06,36,,2,27,1,5,360,080,09,,80,104,,,078,030,,,065,1,,2092,2,,2377,2,1,,1957,1.0
57IN01258,1956143173,56,1,X3173,2,44,440,14,,,14,1,2,,,2,,,,,106,132,3,,,,,0812,109,2,,2548,2,,2162,2,1,,1957,1.0
57IN01259,1956143174,56,1,X3174,2,35,,14,,,17,1,2,,,7,,,,,98,112,3,,,,,0812,073,2,,0781,2,,1406,2,1,,1957,1.0
57IN01260,1956143175,56,2,X3175,2,45,450,14,,11,25,,2,21,1,2,450,063,13,,63,94,,,067,025,,,048,1,,1828,1,,2926,2,1,1,1957,1.0
57IN01261,1956143177,56,2,X3177,2,51,510,14,,07,23,,2,23,1,2,510,088,11,,88,108,,,072,037,,,069,1,,1722,2,,2374,2,1,3,1957,1.0
57IN01262,1956143184,56,2,X3184,2,50,500,14,,08,29,,2,47,1,2,500,070,13,,70,104,,,071,024,,,048,1,,1705,2,,1705,2,1,4,1957,1.0
57IN01263,1956143185,56,2,X3185,2,51,510,14,,07,27,,2,23,1,3,510,082,07,,82,121,,,074,033,,,065,1,,1722,2,,2374,2,1,2,1957,1.0
57IN01264,1956143187,56,1,X3187,2,47,471,14,,,19,3,2,,,7,,,60,,124,157,2,,,,,0926,100,2,,1939,2,,0956,2,1,,1957,1.0
57IN01265,1956143190,56,2,X3190,2,29,290,14,,07,16,,2,15,1,3,290,078,10,,78,113,,,073,031,,,069,1,,1908,2,,3799,2,1,3,1957,1.0
57IN01266,1956143192,56,1,X3192,2,25,250,14,,,23,1,2,,,7,,,58,,113,148,2,,,,,0926,075,2,,2083,2,,1706,2,1,,1957,1.0
57IN01267,1956143193,56,1,X3193,2,44,440,14,,,17,1,2,,,7,,,60,,114,146,2,,,,,0926,098,2,,2548,2,,0114,2,1,,1957,1.0
57IN01268,1956143194,56,1,X3194,2,45,450,14,,,00,1,2,,,7,,,60,,130,153,2,,,,,0926,130,2,,1828,1,,0309,2,1,,1957,1.0
57IN01269,1956143195,56,1,X3195,2,53,530,14,,,10,1,2,,,2,,,,,103,143,,,,,,,081,2,,0528,2,,1933,2,1,,1957,1.0
57IN01270,1956143197,56,1,X3197,2,54,540,14,,,25,1,2,,,7,,,,,93,134,3,,,,,0812,067,1,,0549,2,,0522,2,1,,1957,1.0
57IN01271,1956143198,56,1,X3198,2,54,540,14,,,14,5,2,,,2,,,,,100,126,,,,,,,077,2,,0549,2,,0334,2,1,,1957,1.0
57IN01272,1956143199,56,2,X3199,2,54,540,14,,08,14,,2,26,1,3,540,073,09,,73,100,,,075,032,,,062,1,,0549,2,,2504,2,1,2,1957,1.0
57IN01273,1956143200,56,2,X3200,2,39,390,14,,08,13,,2,,1,4,345,088,13,,88,111,,,082,038,,,076,1,,0396,2,,4079,1,1,1,1957,1.0
57IN01274,1956143201,56,2,X3201,2,39,390,14,,08,13,,2,,1,3,404,084,12,,84,118,,,093,037,,,079,2,,0396,2,,3087,2,1,,1957,1.0
57IN01275,1956143202,56,1,X3202,2,54,540,14,,,11,3,2,,,7,,,34,,110,157,2,,,,,0926,085,2,,0549,2,,0710,2,1,,1957,1.0
57IN01276,1956143204,56,2,X3204,2,26,260,14,,09,15,,2,23,1,3,260,074,09,,74,105,,,067,037,,,080,1,,1605,2,,2638,2,1,,1957,1.0
57IN01277,1956143205,56,2,X3205,2,26,260,14,,05,15,,2,23,1,1,260,101,08,,101,133,,,077,036,,,070,1,,1605,2,,2638,2,1,,1957,1.0
57IN01278,1956143206,56,2,X3206,2,22,220,14,,06,34,,2,40,1,3,220,088,11,,88,112,,,073,026,,,057,1,,1739,2,,3302,2,1,,1957,1.0
57IN01279,1956143209,56,1,X3209,2,53,530,14,,,09,3,2,,,6,,,,,95,127,3,,,,,0812,064,2,,0528,2,,0087,2,1,,1957,1.0
57IN01280,1956143211,56,2,X3211,2,36,360,14,,08,27,,2,29,1,3,360,073,10,,73,109,,,078,029,,,062,1,,2092,2,,2377,2,1,1,1957,1.0
57IN01281,1956143214,56,1,X3214,2,22,220,14,,,34,1,2,,,7,,,,,112,130,3,,,,,0812,074,2,,1739,2,,0995,2,1,,1957,1.0
57IN01282,1956143215,56,1,X3215,2,47,471,14,,,20,1,2,,,7,,,59,,108,143,2,,,,,0926,087,2,,1939,2,,9405,2,1,,1957,1.0
57IN01283,1956143217,56,2,X3217,2,53,530,14,,07,09,,2,16,1,1,530,078,10,,78,115,,,091,042,,,073,2,,0528,2,,1857,2,1,3,1957,1.0
57IN01284,1956143220,56,1,X3220,2,44,441,14,,,21,1,2,,,1,,,,,136,175,,,,,,,118,2,,2190,2,,0879,2,1,,1957,1.0
57IN01285,1956143225,56,2,X3225,2,53,530,14,,10,07,,2,08,1,1,530,066,14,,66,88,,,089,033,,,063,1,,0528,2,,1857,2,1,2,1957,1.0
57IN01286,1956143226,56,1,X3226,2,28,280,14,,,25,1,2,,,7,,,,,122,146,,,,,,,090,1,,0908,2,,0674,2,1,,1957,1.0
57IN01287,1956143229,56,1,X3229,2,51,510,14,,,29,5,2,,,7,,,,,94,135,,,,,,,072,2,,1722,2,,0138,2,1,,1957,1.0
57IN01288,1956143233,56,2,X3233,2,53,530,14,,09,19,,2,10,1,1,530,068,11,,68,104,,,088,028,,,052,1,,0528,2,,1857,2,1,1,1957,1.0
57IN01289,1956143234,56,2,X3234,2,53,530,14,,,19,,2,,,,,,,,62,80,3,50,,,,1231,,,,0528,2,,,,1,,1957,1.0
57IN01290,1956143238,56,1,X3238,2,37,370,14,,,22,1,2,,,1,,,,,106,138,3,,,,,0812,089,2,,1755,2,,2047,2,1,,1957,1.0
57IN01291,1956143240,56,2,X3240,2,29,290,14,,08,16,,2,14,1,1,290,084,09,,84,117,,,088,035,,,070,1,,1908,2,,3799,2,1,2,1957,1.0
57IN01292,1956143242,56,1,X3242,2,25,250,14,,,12,1,2,,,7,,,54,,123,143,2,,,,,0926,081,2,,2083,2,,0822,2,1,,1957,1.0
57IN01293,1956143243,56,2,X3243,2,39,391,14,,08,18,,2,26,1,2,391,082,10,,82,123,,,082,035,,,065,1,,1714,2,,0396,2,1,5,1957,1.0
57IN01294,1956143245,56,1,X3245,2,39,391,14,,,15,,2,,,,,,,,,,7,,,,,0520,,,,1714,2,,,,1,,1957,1.0
57IN01295,1956143246,56,2,X3246,2,39,391,14,,09,15,,2,22,1,3,391,076,10,,76,120,,,077,037,,,072,2,,1714,2,,0396,2,1,4,1957,1.0
57IN01296,1956143248,56,1,X3248,2,54,540,14,,,13,4,2,,,2,,,,,100,138,,,,,,,070,1,,0549,2,,8651,2,1,,1957,1.0
57IN01297,1956143251,56,2,X3251,2,51,510,14,,07,27,,2,21,1,3,510,088,09,,88,124,,,070,031,,,074,1,,1722,2,,2374,2,1,1,1957,1.0
57IN01298,1956143253,56,1,X3253,2,49,490,14,,,14,1,2,,,7,,,,,97,131,,,,,,,074,1,,1825,2,,1467,2,1,,1957,1.0
57IN01299,1956143256,56,1,X3256,2,40,401,14,,,24,1,2,,,7,,,,,98,131,3,,,,,0812,080,2,,1596,2,,0976,2,1,,1957,1.0
57IN01300,1956143258,56,2,X3258,2,37,370,14,,07,12,,2,31,1,1,370,087,14,,87,120,,,088,041,,,085,2,,1755,2,,1755,2,1,1,1957,1.0
57IN01301,1956143260,56,1,X3260,2,22,220,14,,,32,1,2,,,7,,,,,108,139,3,,,,,0812,073,1,,1739,2,,1203,2,1,,1957,1.0
57IN01302,1956143262,56,2,X3262,2,49,490,14,,09,17,,2,30,1,3,491,064,13,,64,97,,,067,023,,,050,1,,1825,2,,3080,2,1,3,1957,1.0
57IN01303,1956143263,56,2,X3263,2,37,370,14,,08,13,,2,32,1,3,370,092,12,,92,124,,,082,034,,,078,1,,1755,2,,1755,2,1,5,1957,1.0
57IN01304,1956143270,56,1,X3270,2,44,441,14,,,27,3,2,,,7,,,,,118,148,,,,,,,100,2,,2190,2,,0431,2,1,,1957,1.0
57IN01305,1956143274,56,1,X3274,2,26,260,14,,,17,1,2,,,7,,,,,110,137,,,,,,,096,2,,1605,2,,1506,2,1,,1957,1.0
57IN01306,1956143277,56,1,X3277,2,40,401,14,,,20,1,2,,,7,,,,,84,128,3,,,,,0812,065,1,,1596,2,,1503,2,1,,1957,1.0
57IN01307,1956143279,56,2,X3279,2,51,510,14,,09,29,,2,22,1,3,511,066,08,,66,98,,,077,030,,,058,1,,1722,2,,2579,2,1,5,1957,1.0
57IN01308,1956143281,56,1,X3281,2,39,390,14,,,11,1,2,,,7,,,,,113,137,3,,,,,0812,102,2,,0396,2,,1712,2,1,,1957,1.0
57IN01309,1956143282,56,2,X3282,2,46,461,14,,08,25,,2,31,1,2,461,090,11,,90,131,,,073,032,,,063,1,,1700,2,,1994,2,1,2,1957,1.0
57IN01310,1956143286,56,1,X3286,2,44,440,14,,,14,5,2,,,7,,,,,106,135,,,,,,,090,2,,2548,2,,0432,2,1,,1957,1.0
57IN01311,1956143288,56,1,X3288,2,45,450,14,,,00,1,2,,,7,,,,,113,136,3,,,,,0812,099,2,,1828,1,,1051,2,1,,1957,1.0
57IN01312,1956143289,56,2,X3289,2,45,450,14,,09,25,,2,,1,2,000,063,13,,63,103,,,087,030,,,061,1,,1828,1,,,,1,,1957,1.0
57IN01313,1956143291,56,1,X3291,2,25,250,14,,,15,1,2,,,7,,,,,108,139,3,,,,,0812,090,1,,2083,2,,1032,2,1,,1957,1.0
57IN01314,1956143299,56,1,X3299,2,28,280,14,,,29,1,2,,,7,,,,,103,131,3,,,,,0812,082,2,,0908,2,,0941,2,1,,1957,1.0
57IN01315,1956143300,56,2,X3300,2,46,461,14,,07,27,,2,,1,3,324,085,11,,85,124,,,073,037,,,076,1,,1700,2,,4657,1,1,1,1957,1.0
57IN01316,1956143302,56,1,X3302,2,22,220,14,,,35,1,2,,,7,,,,,117,145,,,,,,,089,1,,1739,2,,0051,2,1,,1957,1.0
57IN01317,1956143313,56,1,X3313,2,50,500,14,,,11,1,2,,,7,,,,,108,129,3,,,,,0812,075,2,,1705,2,,1704,2,1,,1957,1.0
57IN01318,1956143319,56,1,X3319,2,50,500,14,,,30,3,2,,,7,,,,,100,123,3,,,,,0812,058,1,,1705,2,,1150,2,1,,1957,1.0
57IN01319,1956143321,56,1,X3321,2,37,370,14,,,13,,2,,,,,,,,,,6,,,,,0516,,,,1755,2,,,,1,,1957,1.0
57IN01320,1956143326,56,2,X3326,2,54,540,14,,08,12,,2,25,1,1,540,075,11,,75,112,,,065,025,,,054,2,,0549,2,,2504,2,1,1,1957,1.0
57IN01321,1956143327,56,1,X3327,2,35,350,14,,,18,1,2,,,7,,,,,128,152,,,,,,,106,2,,0781,2,,1459,2,1,,1957,1.0
57IN01322,1956143328,56,2,X3328,2,53,530,14,,05,09,,2,14,1,1,530,076,10,,76,118,,,095,039,,,065,2,,0528,2,,1857,2,1,,1957,1.0
57IN01323,1956143330,56,2,X3330,2,50,500,14,,09,22,,2,43,1,2,500,072,15,,72,110,,,063,031,,,052,1,,1705,2,,1705,2,1,3,1957,1.0
57IN01324,1956143336,56,2,X3336,2,28,280,14,,08,26,,2,34,1,2,280,080,16,,80,113,,,081,040,,,089,2,,0908,2,,3226,2,1,,1957,1.0
57IN01325,1956143338,56,1,X3338,2,51,510,14,,,23,4,2,,,7,,,53,,128,159,2,,,,,0926,091,1,,1722,2,,0100,2,1,,1957,1.0
57IN01326,1956143344,56,1,X3344,2,37,370,14,,,14,5,2,,,2,,,,,92,112,3,,,,,0812,072,2,,1755,2,,0569,2,1,,1957,1.0
57IN01327,1956143345,56,2,X3345,2,37,370,14,,07,14,,2,32,1,1,370,086,10,,86,114,,,084,030,,,064,1,,1755,2,,1755,2,1,4,1957,1.0
57IN01328,1956143346,56,2,X3346,2,51,510,14,,06,22,,2,30,1,3,511,073,09,,73,113,,,079,036,,,075,1,,1722,2,,2579,2,1,4,1957,1.0
57IN01329,1956143349,56,2,X3349,2,45,450,14,,,25,,2,,,,,,,,68,,7,,,,,0501,,,,1828,1,,,,1,,1957,1.0
57IN01330,1956143351,56,1,X3351,2,25,250,14,,,21,1,2,,,7,,,,,113,140,,,,,,,089,2,,2083,2,,1884,2,1,,1957,1.0
57IN01331,1956143354,56,2,X3354,2,37,370,14,,07,12,,2,31,1,3,370,084,10,,84,118,,,088,034,,,067,1,,1755,2,,1755,2,1,3,1957,1.0
57IN01332,1956143357,56,2,X3357,2,53,530,14,,08,10,,2,15,1,1,530,070,14,,70,105,,,085,033,,,061,1,,0528,2,,1857,2,1,5,1957,1.0
57IN01333,1956143358,56,2,X3358,2,47,471,14,,07,26,,2,,1,3,470,085,13,,85,118,,,082,026,,,057,1,,1939,2,,,,1,2,1957,1.0
57IN01334,1956143360,56,2,X3360,2,45,450,14,,09,00,,2,17,1,3,450,072,14,,72,113,,,087,036,,,085,1,,1828,1,,2926,2,1,5,1957,1.0
57IN01335,1956143362,56,1,X3362,2,51,510,14,,,22,1,2,,,7,,,59,,108,141,2,,,,,0926,083,1,,1722,2,,0745,2,1,,1957,1.0
57IN01336,1956143365,56,1,X3365,2,35,350,14,,,21,1,2,,,7,,,,,106,125,,,,,,,089,2,,0781,2,,1593,2,1,,1957,1.0
57IN01337,1956143366,56,2,X3366,2,46,460,14,,09,30,,2,35,1,2,460,077,07,,77,113,,,084,032,,,061,1,,1994,2,,1575,2,1,5,1957,1.0
57IN01338,1956143369,56,2,X3369,2,44,441,14,,07,16,,2,28,1,1,440,088,11,,88,142,,,075,045,,,090,2,,2190,2,,3220,2,1,5,1957,1.0
57IN01339,1956143378,56,2,X3378,2,49,491,14,,08,13,,2,26,1,3,490,088,10,,88,122,,,082,040,,,089,1,,2103,2,,3125,2,1,2,1957,1.0
57IN01340,1956143379,56,2,X3379,2,45,450,14,,,25,,2,,,,,,,,61,93,3,50,,,,0106,,,,1828,1,,,,1,,1957,1.0
