UID,ID10,YR,SEX,ETAG,C8,LINE,PEN,C14,SEA,PD,RGRP,ELG,STM,TBR,ADAM,JAW,TM,HORN,BPEN,YRWT,FACE,BAG,SPRGWT,FALLWT,DISP,LNDAM,STAPL,CLFL,BRD,DAYDIS,GRFL,FLGR,SIRE,BAND,IDX,DAM,CAUSE,XVET,YRREC
76IN05165,1974625404,74,2,K5404,,70,701,,8,,,,06,2,3,,2,,603,,, 2,105,125,,70,,,62,,,,410862,1,,371862,,,1976
76IN05166,1974625407,74,2,K5407,,76,760,,,2,,,06,2,3,,6,,634,,, 2,104,135,,76,,,62,,,,358862,2,,104362,,,1976
76IN05167,1974625408,74,2,K5408,,77,771,,,,,,06,2,3,,6,,602,,, 2,120,141,,77,,,62,,,,479862,3,,303162,,,1976
76IN05168,1974625410,74,2,K5410,,78,781,,,,,,06,3,3,,6,,613,,, 1,114,129,,78,,,62,,,,407762,3,,322562,,,1976
76IN05169,1974625416,74,2,K5416,,72,803,,,,,,06,3,,,3,,,,,,,,6,72,,,62,0409,,,380362,,,384662,01,-,1976
76IN05170,1974625418,74,2,K5418,,72,983,,,3,,,06,1,,,3,,,,, 1,83,136,3,72,,,62,0927,,,362362,5,,123162,93,,1976
76IN05171,1974625419,74,2,K5419,,77,771,,8,,,,06,1,3,,6,,612,,, 1,102,124,,77,,,62,,,,479862,2,,965661,,,1976
76IN05172,1974625420,74,2,K5420,,72,893,,8,2,,,06,1,,,3,, 43,,, 1,91,123,2,72,,,62,0923,,,379862,5,,376362,92,,1976
76IN05173,1974625423,74,2,K5423,,70,701,,,,,,06,2,3,,2,,604,,, 2,104,131,,70,,,62,,,,410862,2,,079562,,,1976
76IN05174,1974625425,74,2,K5425,,75,751,,8,,,,06,1,3,,6,,631,,, 2,131,137,,75,,,62,,,,382562,3,,372062,,,1976
76IN05175,1974625426,74,2,K5426,,75,752,,8,2,,,06,1,,,6,, 26,,, 1,114,123,2,75,,,62,0923,,,403062,3,,418662,92,,1976
76IN05176,1974625427,74,2,K5427,,78,780,,8,,,,06,1,3,,6,,601,,, 1,128,139,,78,,,62,,,,329762,2,,320962,,,1976
76IN05177,1974625428,74,2,K5428,,02,023,,8,2,,,06,2,,,1,, 25,,, 1,130,151,2,02,,,62,0923,,,347262,2,,012962,92,,1976
76IN05178,1974625429,74,2,K5429,,02,023,,,2,,,06,2,,,1,, 42,,, 2,108,122,2,02,,,62,0923,,,347262,3,,012962,92,,1976
76IN05179,1974625437,74,2,K5437,,78,781,,8,,,,06,1,3,,6,,614,,, 1,141,156,,78,,,62,,,,407762,1,,185662,,,1976
76IN05180,1974625438,74,2,K5438,,77,770,,,,,,06,1,3,,6,,613,,, 1,107,125,,77,,,62,,,,496862,2,,368962,,,1976
76IN05181,1974625455,74,2,K5455,,75,750,,,,,,06,2,3,,6,,632,,, 1,110,135,,75,,,62,,,,375762,2,,193962,,,1976
76IN05182,1974625459,74,2,K5459,,77,772,,,,,,06,2,3,,6,,603,,, 1,125,146,,77,,,62,,,,464662,5,,255362,,,1976
76IN05183,1974625463,74,2,K5463,,76,761,,,,,,06,3,3,,6,,634,,, 3,133,151,,76,,,62,,,,369162,1,,052962,,,1976
76IN05184,1974625467,74,2,K5467,,78,782,,,,,,06,1,3,,6,,614,,, 1,136,154,,78,,,62,,,,406862,1,,096162,,,1976
76IN05185,1974625468,74,2,K5468,,03,033,,,2,,,06,1,,,1,, 42,,, 1,109,129,2,03,,,62,0923,,,315862,5,,859661,92,,1976
76IN05186,1974625473,74,2,K5473,,75,751,,,,,,06,1,3,,6,,631,,, 1,116,142,,75,,,62,,,,382562,2,,256462,,,1976
76IN05187,1974625476,74,2,K5476,,70,700,,,,,,06,1,3,,2,,601,,, 2,138,173,,70,,,62,,,,411562,2,,061362,,,1976
76IN05188,1974625492,74,2,K5492,,72,993,,,,,,06,3,3,,3,,611,,, 1,107,131,,72,,,62,,,,329962,1,,843461,,,1976
76IN05189,1974625494,74,2,K5494,,76,760,,8,,,,06,1,3,,6,,632,,, 2,120,139,,76,,,62,,,,358862,2,,049062,,,1976
76IN05190,1974625496,74,2,K5496,,75,751,,8,,,,06,2,3,,6,,633,,, 2,156,170,,75,,,62,,,,382562,1,,295362,,,1976
76IN05191,1974625497,74,2,K5497,,76,760,,,,,,06,2,3,,6,,631,,, 2,111,130,,76,,,62,,,,358862,3,,268362,,,1976
76IN05192,1974625499,74,2,K5499,,70,700,,8,,,,06,1,3,,2,,604,,, 2,158,197,,70,,,62,,,,411562,2,,176862,,,1976
76IN05193,1974625506,74,2,K5506,,77,770,,8,,,,06,1,3,,6,,612,,, 2,114,149,,77,,,62,,,,496862,3,,382062,,,1976
76IN05194,1974625507,74,2,K5507,,72,963,,,,,,06,2,3,,3,,604,,, 4,123,136,,72,,,62,,,,340362,1,,942461,,,1976
76IN05195,1974625509,74,2,K5509,,70,701,,8,,,,06,2,3,,2,,603,,, 1,106,139,,70,,,62,,,,410862,5,,232362,,,1976
76IN05196,1974625510,74,2,K5510,,70,701,,,2,,,06,2,,,2,, 24,,, 1,105,141,2,70,,,62,0923,,,410862,5,,232362,92,,1976
76IN05197,1974625512,74,2,K5512,,72,963,,8,2,,,06,1,3,,3,,611,,, 1,122,155,,72,,,62,,,,340362,2,,345762,,,1976
76IN05198,1974625517,74,2,K5517,,77,772,,8,2,,,06,1,3,,6,,612,,, 1,115,149,,77,,,62,,,,464662,5,,032762,,,1976
76IN05199,1974625523,74,2,K5523,,70,700,,,,,,06,1,3,,2,,601,,, 2,132,149,,70,,,62,,,,411562,1,,202562,,,1976
76IN05200,1974625525,74,2,K5525,,02,023,,8,,,,06,2,,,1,,,,,,,,6,02,,,62,0106,,,347262,,,115162,10,,1976
76IN05201,1974625526,74,2,K5526,,75,750,,8,,,,06,1,3,,6,,632,,, 2,141,159,,75,,,62,,,,375762,3,,296862,,,1976
76IN05202,1974625529,74,2,K5529,,70,701,,8,2,,,06,1,,,2,, 26,,, 1,107,138,2,70,,,62,0923,,,410862,5,,272762,92,,1976
76IN05203,1974625530,74,2,K5530,,77,770,,,,,,06,2,,,6,,,,,,,,7,77,,,62,0528,,,496862,,,063462,97,,1976
76IN05204,1974625532,74,2,K5532,,77,772,,,,,,06,1,3,,6,,602,,, 1,112,132,,77,,,62,,,,464662,1,,219562,,,1976
76IN05205,1974625533,74,2,K5533,,77,770,,8,2,,,06,1,,,6,, 25,,, 1,109,129,2,77,,,62,0923,,,496862,5,,271262,92,,1976
76IN05206,1974625534,74,2,K5534,,77,771,,,2,,,06,1,,,6,, 28,,, 1,122,152,2,77,,,62,0923,,,479862,5,,254562,92,,1976
76IN05207,1974625539,74,2,K5539,,76,761,,8,2,,,06,2,,,6,, 43,,, 1,102,129,2,76,,,62,0923,,,369162,1,,281362,92,,1976
76IN05208,1974625545,74,2,K5545,,76,761,,,,,,06,1,3,,6,,633,,, 1,128,140,,76,,,62,,,,369162,1,,080862,,,1976
76IN05209,1974625555,74,2,K5555,,78,781,,8,,,,06,2,3,,6,,602,,, 1,107,132,,78,,,62,,,,407762,2,,201462,,,1976
76IN05210,1974625562,74,2,K5562,,70,700,,8,,,,06,2,3,,2,,603,,, 3,139,153,,70,,,62,,,,411562,3,,987961,,,1976
76IN05211,1974625563,74,2,K5563,,70,700,,,,,,06,2,3,,2,,604,,, 2,108,134,,70,,,62,,,,411562,2,,987961,,,1976
76IN05212,1974625565,74,2,K5565,,70,701,,,,,,06,1,3,,2,,601,,, 2,134,159,,70,,,62,,,,410862,3,,134762,,,1976
76IN05213,1974625576,74,2,K5576,,76,762,,8,,,,06,3,3,,6,,634,,, 2,116,124,,76,,,62,,,,341962,1,,088562,,,1976
76IN05214,1974625579,74,2,K5579,,78,781,,8,,,,06,2,3,,6,,613,,, 2,122,133,,78,,,62,,,,407762,3,,034262,,,1976
76IN05215,1974625580,74,2,K5580,,72,953,,,2,,,06,1,,,3,, 42,,, 1,109,130,2,72,,,62,0923,,,374662,5,,317862,92,,1976
76IN05216,1974625586,74,2,K5586,,78,781,,,,,,06,1,3,,6,,614,,, 2,115,137,,78,,,62,,,,407762,3,,351862,,,1976
76IN05217,1974625590,74,2,K5590,,77,771,,8,,,,06,1,,,6,,,,,,98,,6,77,,,62,0916,,,479862,2,,283762,01,,1976
76IN05218,1974625596,74,2,K5596,,72,803,,8,,,,06,2,3,,3,,601,,, 2,93,111,,72,,,62,,,,380362,2,,870061,,,1976
76IN05219,1974625597,74,2,K5597,,72,803,,,,,,06,2,3,,3,,611,,, 1,97,111,,72,,,62,,,,380362,1,,870061,,,1976
76IN05220,1974625600,74,2,K5600,,75,750,,,,,,06,1,3,,6,,631,,, 2,116,124,,75,,,62,,,,375762,3,,892161,,,1976
76IN05221,1974625609,74,2,K5609,,78,782,,8,,,,06,1,3,,6,,602,,, 1,113,134,,78,,,62,,,,406862,2,,376162,,,1976
76IN05222,1974625611,74,2,K5611,,77,772,,8,,,,06,3,3,,6,,612,,, 1,126,156,,77,,,62,,,,464662,5,,946761,,,1976
76IN05223,1974625617,74,2,K5617,,77,770,,,2,,,06,2,,,6,, 41,,, 1,106,139,2,77,,,62,0923,,,496862,5,,305162,92,,1976
76IN05224,1974625618,74,2,K5618,,72,953,,8,,,,06,1,3,,3,,613,,, 2,94,122,,72,,,62,,,,374662,3,,350262,,,1976
76IN05225,1974625620,74,2,K5620,,78,781,,,2,,,06,2,3,,6,,614,,, 1,125,133,,78,,,62,,,,407762,1,,941861,,,1976
76IN05226,1974625622,74,2,K5622,,70,701,,8,2,,,06,2,3,,2,,604,,, 1,110,137,,70,,,62,,,,410862,5,,172362,,,1976
76IN05227,1974625623,74,2,K5623,,76,761,,8,,,,06,1,3,,6,,632,,, 1,126,143,,76,,,62,,,,369162,3,,404762,,,1976
76IN05228,1974625632,74,2,K5632,,76,760,,8,,,,06,2,3,,6,,633,,, 5,122,150,,76,,,62,,,,358862,3,,090462,,,1976
76IN05229,1974625656,74,2,K5656,,75,750,,8,,,,06,2,3,,6,,634,,, 2,125,138,,75,,,62,,,,375762,2,,046562,,,1976
76IN05230,1974625667,74,2,K5667,,70,701,,,,,,06,2,,,2,,,,,,,,6,70,,,62,0106,,,410862,,,154462,10,,1976
76IN05231,1974625669,74,2,K5669,,77,770,,8,,,,06,3,,,6,,,,,,,,6,77,,,62,0527,,,496862,,,303662,01,,1976
76IN05232,1974625672,74,2,K5672,,72,903,,8,2,,,06,1,,,3,,,,, 2,150,163,2,72,,,62,0923,,,401662,3,,996661,92,,1976
76IN05233,1974625673,74,2,K5673,,77,771,,,,,,06,1,3,,6,,611,,, 1,125,150,,77,,,62,,,,479862,5,,221362,,,1976
76IN05234,1974625675,74,2,K5675,,77,770,,,,,,06,2,3,,6,,603,,, 1,130,151,,77,,,62,,,,496862,1,,167862,,,1976
76IN05235,1974625679,74,2,K5679,,70,701,,8,2,,,06,1,,,2,, 43,,, 1,112,137,2,70,,,62,0923,,,410862,5,,362562,92,,1976
76IN05236,1974625685,74,2,K5685,,76,760,,,,,,06,1,3,,6,,633,,, 2,126,143,,76,,,62,,,,358862,2,,196562,,,1976
76IN05237,1974625693,74,2,K5693,,76,762,,,,,,06,1,3,,6,,634,,, 5,131,153,,76,,,62,,,,341962,2,,249162,,,1976
76IN05238,1974625694,74,2,K5694,,72,993,,8,2,,,06,1,3,,3,,604,,, 2,91,115,,72,,,62,,,,329962,2,,327462,,,1976
76IN05239,1974625699,74,2,K5699,,70,700,,8,3,,,06,1,,,2,,,,,11,103,122,,70,,,62,,,,411562,1,,342762,,,1976
76IN05240,1974625726,74,2,K5726,,72,903,,,,,,06,1,3,,3,,612,,, 1,119,131,,72,,,62,,,,401662,1,,092562,,,1976
76IN05241,1974625732,74,2,K5732,,77,771,,8,,,,06,2,3,,6,,613,,, 2,156,191,,77,,,62,,,,479862,5,,914561,,,1976
76IN05242,1974625733,74,2,K5733,,77,771,,,,,,06,2,3,,6,,602,,, 2,116,146,,77,,,62,,,,479862,1,,914561,,,1976
76IN05243,1974625739,74,2,K5739,,72,883,,,,,,06,2,3,,3,,614,,, 1,106,110,,72,,,62,,,,412562,1,,205562,,,1976
76IN05244,1974625744,74,2,K5744,,75,751,,,2,,,06,3,,,6,, 25,,, 1,121,141,2,75,,,62,0923,,,382562,3,,185762,92,,1976
76IN05245,1974625746,74,2,K5746,,78,780,,,,,,06,1,3,,6,,601,,, 1,121,143,,78,,,62,,,,329762,1,,894861,,,1976
76IN05246,1974625747,74,2,K5747,,70,700,,,,,,06,1,,,2,,,,,,152,,7,70,,,62,0915,,,411562,1,,111562,97,,1976
76IN05247,1974625754,74,2,K5754,,72,853,,8,,,,06,1,3,,3,,603,,, 2,111,134,,72,,,62,,,,387462,1,,398062,,,1976
76IN05248,1974625769,74,2,K5769,,70,702,,,2,,,06,2,,,2,, 43,,, 1,94,119,2,70,,,62,0923,,,347962,5,,283862,92,,1976
76IN05249,1974625770,74,2,K5770,,77,770,,8,2,,,06,1,,,6,, 42,,, 1,95,120,2,77,,,62,0923,,,496862,5,,322362,92,,1976
76IN05250,1974625772,74,2,K5772,,70,702,,8,,,,06,1,3,,2,,603,,, 1,126,138,,70,,,62,,,,347962,2,,979861,,,1976
76IN05251,1974625777,74,2,K5777,,78,780,,8,2,,,06,2,,,6,, 43,,, 1,102,133,2,78,,,62,0923,,,329762,5,,026562,92,,1976
76IN05252,1974625779,74,2,K5779,,77,771,,8,,,,06,3,,,6,,,,,,128,,3,77,,,62,0614,,,479862,,,036262,93,,1976
76IN05253,1975625804,75,2,K5804,,03,033,,,,,,06,2,2,2,1,1,602,,08,,99,125,,03,107,,62,,118,8,426862,5,,208862,,,1976
76IN05254,1975625806,75,2,K5806,,03,033,,,2,,,06,1,,2,1,1, 38,,08,,94,122,2,03,087,,62,0923,101,6,426862,5,,447162,92,,1976
76IN05255,1975625810,75,2,K5810,,03,033,,,,,,06,1,,2,1,1,,,04,,112,,7,03,133,,62,0915,131,6,426862,5,,435262,97,,1976
76IN05256,1975625817,75,2,K5817,,02,023,,,,,,06,1,2,2,1,1,602,,06,,107,135,,02,107,,62,,105,4,425662,5,,437362,,,1976
76IN05257,1975625822,75,2,K5822,,02,023,,,,,,06,2,2,4,1,1,601,,06,,108,142,,02,125,,62,,143,5,425662,5,,012962,,,1976
76IN05258,1975625823,75,2,K5823,,02,023,,,,,,06,2,2,2,1,1,612,,06,,102,142,,02,119,,62,,140,6,425662,5,,012962,,,1976
76IN05259,1975625828,75,2,K5828,,03,033,,,,,,06,2,2,2,1,1,602,,06,,102,127,,03,105,,62,,100,5,426862,5,,105362,,,1976
76IN05260,1975625834,75,2,K5834,,75,750,,,,,,06,1,2,2,6,1,632,,06,,120,149,,75,110,,62,,125,5,490562,5,,269462,,,1976
76IN05261,1975625843,75,2,K5843,,03,033,,,2,,,06,1,,2,1,1, 39,,08,,107,141,2,03,129,,62,0923,138,7,426862,5,,231662,92,,1976
76IN05262,1975625844,75,2,K5844,,03,033,,,,,,06,1,2,1,1,1,613,,08,,112,139,,03,129,,62,,135,7,426862,5,,347462,,,1976
76IN05263,1975625850,75,2,K5850,,03,033,,,2,,,06,1,,1,1,1, 40,,08,,99,124,2,03,110,,62,0923,130,6,426862,5,,104262,92,,1976
76IN05264,1975625858,75,2,K5858,,78,782,,,2,,,06,1,,2,6,1, 38,,08,,99,136,2,78,104,,62,0923,139,6,500262,5,,428362,92,,1976
76IN05265,1975625869,75,2,K5869,,02,023,,,,,,06,1,,2,1,1,,,07,,103,,7,02,111,,62,0915,115,5,425662,5,,309462,97,,1976
76IN05266,1975625894,75,2,K5894,,76,761,,,2,,,06,1,,2,6,1, 38,,07,,103,130,2,76,128,,62,0923,131,9,472562,5,,419162,92,,1976
76IN05267,1975625895,75,2,K5895,,77,770,,,,,,06,3,2,2,6,1,603,,08,,113,137,,77,115,,62,,142,5,544162,5,,241962,,,1976
76IN05268,1975625897,75,2,K5897,,76,762,,,,,,06,3,2,1,6,1,631,,07,,116,143,,76,122,,62,,128,6,464062,5,,474862,,,1976
76IN05269,1975625898,75,2,K5898,,76,762,,,2,,,06,3,,2,6,1, 40,,08,,96,120,2,76,098,,62,0923,114,4,464062,5,,474862,92,,1976
76IN05270,1975625900,75,2,K5900,,77,770,,,,,,06,1,2,2,6,1,614,,09,,111,141,,77,113,,62,,140,5,544162,5,,451762,,,1976
76IN05271,1975625904,75,2,K5904,,76,761,,,,,,06,3,,,6,,,,,,,,6,76,,,62,0101,,,472562,,,911961,32,,1976
76IN05272,1975625909,75,2,K5909,,02,023,,,2,,,06,1,,1,1,1, 38,,11,,92,119,2,02,127,,62,0923,104,4,425662,5,,047862,92,,1976
76IN05273,1975625911,75,2,K5911,,75,751,,,2,,,06,3,,3,6,1, 20,,08,,84,111,2,75,116,,62,0923,117,6,438262,5,,113962,92,,1976
76IN05274,1975625923,75,2,K5923,,77,770,,,,,,06,2,,,6,,,,,,,,7,77,,,62,0528,,,544162,,,292362,97,,1976
76IN05275,1975625924,75,2,K5924,,70,702,,,,,,06,3,2,1,2,1,604,,09,,98,131,,70,094,,62,,102,5,467862,5,,449062,,,1976
76IN05276,1975625926,75,2,K5926,,78,782,,,,,,06,1,2,2,6,1,611,,06,,113,132,,78,094,,62,,131,5,500262,5,,274762,,,1976
76IN05277,1975625933,75,2,K5933,,72,953,,,2,,,06,1,,2,3,1, 23,,09,,101,128,2,72,106,,62,0923,123,4,488562,5,,368562,92,,1976
76IN05278,1975625940,75,2,K5940,,76,761,,,,,,06,3,2,1,6,1,631,,06,,124,162,,76,112,,62,,133,5,472562,5,,118162,,,1976
76IN05279,1975625942,75,2,K5942,,78,781,,,,,,06,2,2,2,6,1,602,,08,,104,130,,78,123,,62,,131,6,478862,5,,187662,,,1976
76IN05280,1975625945,75,2,K5945,,78,780,,,,,,06,1,2,1,6,1,613,,07,,108,139,,78,093,,62,,151,6,449262,5,,292662,,,1976
76IN05281,1975625948,75,2,K5948,,70,702,,,,,,06,1,2,2,2,1,601,,08,,117,141,,70,106,,62,,108,3,467862,5,,402262,,,1976
76IN05282,1975625950,75,2,K5950,,77,771,,,,,,06,3,2,2,6,1,614,,05,,96,133,,77,095,,62,,098,4,511962,5,,303662,,,1976
76IN05283,1975625961,75,2,K5961,,78,782,,,,,,06,3,2,3,6,1,611,,08,,99,123,,78,104,,62,,120,5,500262,5,,481462,,,1976
76IN05284,1975625962,75,2,K5962,,75,751,,,2,,,06,2,,1,6,1, 22,,09,,83,116,2,75,115,,62,0923,113,4,438262,5,,163062,92,,1976
76IN05285,1975625977,75,2,K5977,,78,782,,,,,,06,1,2,2,6,1,602,,06,,113,144,,78,090,,62,,110,3,500262,5,,475762,,,1976
76IN05286,1975625978,75,2,K5978,,77,772,,,,,,06,1,2,2,6,1,601,,07,,108,138,,77,093,,62,,111,3,526162,5,,965661,,,1976
76IN05287,1975625986,75,2,K5986,,76,762,,,,,,06,3,,,6,,,,,,,,7,76,,,62,0528,,,464062,,,847661,97,,1976
76IN05288,1975625996,75,2,K5996,,02,023,,,2,,,06,3,,2,1,1, 39,,06,,91,117,2,02,143,,62,0923,118,8,425662,5,,102262,92,,1976
76IN05289,1975626001,75,2,K6001,,78,780,,,,,,06,2,2,1,6,1,612,,09,,108,132,,78,098,,62,,125,5,449262,5,,117962,,,1976
76IN05290,1975626003,75,2,K6003,,75,752,,,,,,06,2,,,6,,,,,,91,,3,75,,,62,0614,112,3,478262,,,116962,93,,1976
76IN05291,1975626005,75,2,K6005,,70,700,,,,,,06,3,2,4,2,1,603,,04,,114,144,,70,124,,62,,131,6,474062,5,,266162,,,1976
76IN05292,1975626020,75,2,K6020,,75,750,,,,,,06,1,2,2,6,1,632,,04,,106,136,,75,081,,62,,072,3,490562,5,,364362,,,1976
76IN05293,1975626022,75,2,K6022,,78,780,,,,,,06,2,2,1,6,1,611,,07,,110,141,,78,099,,62,,121,5,449262,5,,280662,,,1976
76IN05294,1975626023,75,2,K6023,,70,702,,,,,,06,1,2,2,2,1,604,,05,,121,152,,70,101,,62,,138,6,467862,5,,496162,,,1976
76IN05295,1975626034,75,2,K6034,,78,781,,,2,,,06,1,,2,6,1, 20,,08,,99,131,2,78,112,,62,0923,119,6,478862,5,,288062,92,,1976
76IN05296,1975626035,75,2,K6035,,70,700,,,,,,06,1,2,2,2,1,601,,04, 1,109,126,,70,112,,62,,133,7,474062,5,,956861,,,1976
76IN05297,1975626037,75,2,K6037,,77,770,,,,,,06,1,2,4,6,1,612,,05,,109,134,,77,107,,62,,125,8,544162,5,,410262,,,1976
76IN05298,1975626039,75,2,K6039,,76,761,,,2,,,06,3,,1,6,1, 38,,05,,90,125,2,76,099,,62,0923,101,9,472562,5,,127662,92,,1976
76IN05299,1975626043,75,2,K6043,,70,700,,,,,,06,3,2,2,2,1,603,,05,,122,157,,70,118,,62,,132,5,474062,5,,348062,,,1976
76IN05300,1975626049,75,2,K6049,,75,751,,,,,,06,1,2,2,6,1,633,,06,,106,133,,75,100,,62,,102,4,438262,5,,195462,,,1976
76IN05301,1975626050,75,2,K6050,,75,751,,,,,,06,2,,,6,,,,,,,,7,75,,,62,0528,,,438262,,,379662,97,,1976
76IN05302,1975626051,75,2,K6051,,75,751,,,2,,,06,2,,2,6,1, 23,,07,,94,112,2,75,116,,62,0923,134,6,438262,5,,379662,92,,1976
76IN05303,1975626060,75,2,K6060,,72,833,,,2,,,06,3,,3,3,1, 39,,07,,88,115,2,72,107,,62,0923,097,6,490662,5,,205562,92,,1976
76IN05304,1975626061,75,2,K6061,,77,770,,,,,,06,1,2,2,6,1,613,,06,,132,130,,77,114,,62,,155,6,544162,5,,371062,,,1976
76IN05305,1975626062,75,2,K6062,,72,943,,,2,,,06,1,,2,3,1, 39,,09,,84,107,2,72,115,,62,0923,100,5,454762,5,,470762,92,,1976
76IN05306,1975626065,75,2,K6065,,78,782,,,,,,06,3,2,1,6,1,604,,08,,105,120,,78,089,,62,,089,3,500262,5,,358262,,,1976
76IN05307,1975626069,75,2,K6069,,75,750,,,,,,06,1,2,2,6,1,634,,08,,124,147,,75,107,,62,,133,5,490562,5,,892161,,,1976
76IN05308,1975626070,75,2,K6070,,70,700,,,,,,06,1,2,4,2,1,604,,07,,125,156,,70,117,,62,,144,5,474062,5,,113562,,,1976
76IN05309,1975626071,75,2,K6071,,77,770,,,,,,06,1,2,2,6,1,604,,08,,104,126,,77,113,,62,,146,7,544162,5,,231162,,,1976
76IN05310,1975626074,75,2,K6074,,75,750,,,,,,06,3,2,1,6,1,633,,04,,118,135,,75,098,,62,,091,5,490562,5,,454962,,,1976
76IN05311,1975626077,75,2,K6077,,03,033,,,2,,,06,2,2,1,1,1,602,,05,,96,122,,03,099,,62,,092,5,426862,5,,315562,,,1976
76IN05312,1975626078,75,2,K6078,,77,771,,,,,,06,1,2,4,6,1,614,,05,,119,142,,77,115,,62,,170,7,511962,5,,914561,,,1976
76IN05313,1975626092,75,2,K6092,,78,780,,,2,,,06,2,,2,6,1, 20,,08,,94,124,2,78,092,,62,0923,120,5,449262,5,,440162,92,,1976
76IN05314,1975626093,75,2,K6093,,78,780,,,2,,,06,2,,1,6,1, 21,,06,,83,110,2,78,094,,62,0923,135,5,449262,5,,440162,92,,1976
76IN05315,1975626097,75,2,K6097,,70,700,,,,,,06,2,2,4,2,1,603,,04,,111,137,,70,110,,62,,102,5,474062,5,,005762,,,1976
76IN05316,1975626100,75,2,K6100,,75,752,,,,,,06,2,2,2,6,1,632,,08,,94,126,,75,112,,62,,112,6,478262,5,,336862,,,1976
76IN05317,1975626101,75,2,K6101,,72,893,,,2,,,06,3,,1,3,1, 21,,05,,86,116,2,72,095,,62,0923,092,4,463762,5,,328962,92,,1976
76IN05318,1975626105,75,2,K6105,,77,771,,,,,,06,3,2,4,6,1,613,,07,,100,122,,77,116,,62,,088,6,511962,5,,468562,,,1976
76IN05319,1975626106,75,2,K6106,,72,923,,,2,,,06,3,,2,3,1, 21,,05,,89,121,2,72,099,,62,0923,111,6,471462,5,,130762,92,,1976
76IN05320,1975626112,75,2,K6112,,75,752,,,,,,06,2,2,2,6,1,631,,08,,106,138,,75,104,,62,,131,6,478262,5,,412162,,,1976
76IN05321,1975626114,75,2,K6114,,78,781,,,,,,06,2,2,2,6,1,614,,06,,109,141,,78,100,,62,,130,4,478862,5,,235762,,,1976
76IN05322,1975626117,75,2,K6117,,76,762,,,,,,06,2,2,3,6,1,634,,09,,113,142,,76,092,,62,,128,5,464062,5,,340262,,,1976
76IN05323,1975626119,75,2,K6119,,70,702,,,,,,06,1,2,1,2,1,601,,06,,126,154,,70,106,,62,,120,5,467862,5,,409362,,,1976
76IN05324,1975626120,75,2,K6120,,76,761,,,,,,06,1,2,1,6,1,631,,04,,119,150,,76,110,,62,,104,5,472562,5,,347762,,,1976
76IN05325,1975626121,75,2,K6121,,72,863,,,,,,06,1,2,1,3,1,601,,07,,105,124,,72,115,,62,,113,7,465462,5,,444262,,,1976
76IN05326,1975626124,75,2,K6124,,75,752,,,2,,,06,1,2,1,6,1,632,,09,,93,122,,75,110,,62,,128,5,478262,5,,224562,,,1976
76IN05327,1975626129,75,2,K6129,,75,751,,,2,,,06,1,,2,6,1, 22,,10,,79,109,2,75,128,,62,0923,145,6,438262,5,,178662,92,,1976
76IN05328,1975626131,75,2,K6131,,75,750,,,,,,06,3,2,2,6,1,633,,08, 1,116,138,,75,094,,62,,116,5,490562,5,,931161,,,1976
76IN05329,1975626133,75,2,K6133,,72,863,,,2,,,06,2,,1,3,1, 39,,09,,93,117,2,72,120,,62,0923,105,7,465462,5,,319062,92,,1976
76IN05330,1975626134,75,2,K6134,,72,863,,,2,,,06,2,,2,3,1, 40,,12,,87,116,2,72,106,,62,0923,105,5,465462,5,,319062,92,,1976
76IN05331,1975626149,75,2,K6149,,76,762,,,,,,06,1,2,1,6,1,634,,09,,105,132,,76,107,,62,,114,5,464062,5,,491862,,,1976
76IN05332,1975626153,75,2,K6153,,70,702,,,,,,06,3,2,1,2,1,604,,08,,117,150,,70,109,,62,,135,5,467862,5,,351562,,,1976
76IN05333,1975626157,75,2,K6157,,70,701,,,,,,06,1,2,9,2,1,604,,09,,106,136,,70,133,,62,,149,8,427662,5,,068362,,,1976
76IN05334,1975626164,75,2,K6164,,77,771,,,,,,06,2,,,6,,,,,,,,7,77,,,62,0528,,,511962,,,338962,97,,1976
76IN05335,1975626165,75,2,K6165,,77,771,,,,,,06,2,,,6,,,,,,,,6,77,,,62,0101,,,511962,,,338962,01,,1976
76IN05336,1975626168,75,2,K6168,,77,772,,,,,,06,1,2,2,6,1,602,,04,,134,163,,77,119,,62,,150,6,526162,5,,881061,,,1976
76IN05337,1975626171,75,2,K6171,,76,760,,,,,,06,1,2,2,6,1,631,,07,,109,145,,76,098,,62,,136,5,494162,5,,427162,,,1976
76IN05338,1975626175,75,2,K6175,,78,781,,,2,,,06,2,,2,6,1, 38,,09,,82,116,2,78,104,,62,0923,095,5,478862,5,,026562,92,,1976
76IN05339,1975626176,75,2,K6176,,78,781,,,2,,,06,3,,1,6,1, 40,,09,,91,126,2,78,104,,62,0923,118,5,478862,5,,332562,92,,1976
76IN05340,1975626181,75,2,K6181,,78,781,,,2,,,06,2,,1,6,1, 38,,14,,77,109,2,78,097,,62,0923,106,5,478862,5,,355062,92,,1976
76IN05341,1975626188,75,2,K6188,,76,762,,,,,,06,2,2,2,6,1,632,,09,,96,127,,76,126,,62,,132,8,464062,5,,934061,,,1976
76IN05342,1975626208,75,2,K6208,,76,762,,,,,,06,3,2,2,6,1,634,,07,,108,141,,76,091,,62,,119,3,464062,5,,297062,,,1976
76IN05343,1975626211,75,2,K6211,,70,702,,,,,,06,3,,,2,,,,,,,,6,70,,,62,0507,,,467862,,,378862,15,,1976
