UID,ID10,YR,SEX,ETAG,BD1,LINE,PEN,BRD,REG,TYPE,INBR,TBR,AGE_LMG,DINBR,TM,HORN,BPEN,YRWT,FACE,C3536,SPRGWT,FALLWT,DISP,C4445,STAPL,CLFL,BRDNEW,DAYDIS,GRFL,FLGR,C6263,SIRE,SB1,C6973,DAM,DB1,AGE_BRDG,C80,YRREC,AGE
60IN03822,1955610896,55,2,A0896,6,01,013,61,1,06,22,4,6,,1,1,,098,09,,152,168,,69,105,038,61,,088,5,,9164,6,3 101,0,,5,,1960,5.0
60IN03823,1955610901,55,2,A0901,6,84,014,61,2,08,,5,6,,7,1,,096,09,,133,159,,55,119,059,61,,120,5,,8782,6,2 106,4,,5,,1960,5.0
60IN03824,1955610902,55,2,A0902,6,07,073,61,1,07,25,3,6,,1,1,098,083,05,,121,145,,43,102,043,61,,090,5,,9197,6,2 107,0,,5,,1960,5.0
60IN03825,1955610921,55,2,A0921,6,01,013,61,1,06,19,4,6,,1,1,,104,08,,163,176,,74,117,070,61,,130,5,,9164,6,3 101,3,,5,,1960,5.0
60IN03826,1955610951,55,2,A0951,6,04,040,61,1,05,20,7,6,,1,1,,088,10,,163,175,,72,106,058,61,,117,5,,9150,6,2 104,3,,5,,1960,5.0
60IN03827,1955610953,55,2,A0953,6,84,054,61,1,08,,5,6,,7,1,,097,08,,147,152,,63,101,050,61,,101,5,,9169,6,5 102,4,,5,,1960,5.0
60IN03828,1956610960,56,2,A0960,6,77,054,61,,05,,2,5,,7,1,,097,08,,160,168,,61,109,053,61,,097,6,,9511,6,3 173,3,,4,,1960,4.0
60IN03829,1956610965,56,2,A0965,6,77,105,61,1,06,,4,5,,7,1,,090,10,,136,145,,41,095,048,61,,079,3,,8935,6,3 174,3,,4,,1960,4.0
60IN03830,1956610966,56,1,A0966,6,10,103,61,1,,25,,5,,,,,,,,213,228,,,,,61,,,,,8935,6,,0285,6,4,,1960,4.0
60IN03831,1956610968,56,2,A0968,6,08,080,61,1,08,16,1,5,,1,1,,081,09,,135,151,,53,093,040,61,,087,4,,9543,6,2 108,0,,4,,1960,4.0
60IN03832,1956610984,56,2,A0984,6,04,,61,1,06,27,1,5,,7,1,,095,07,,204,174,,72,113,048,61,,087,5,,9150,6,3 104,0,,4,,1960,4.0
60IN03833,1956610986,56,2,A0986,6,77,074,61,1,07,,1,5,,7,1,,092,07,,140,153,,49,119,051,61,,103,5,,0145,6,3 171,3,,4,,1960,4.0
60IN03834,1956610988,56,2,A0988,6,75,106,61,3,03,,1,5,,9,1,,115,06,,170,173,,67,098,049,61,,088,5,,9858,6,3 174,3,,4,,1960,4.0
60IN03835,1956610989,56,2,A0989,6,09,090,61,1,08,24,1,5,,1,1,,078,08,,130,150,,43,100,049,61,,088,5,,9970,6,2 109,0,,4,,1960,4.0
60IN03836,1956610990,56,2,A0990,6,09,090,61,1,07,24,2,5,,1,1,,084,06,,135,140,,39,099,042,61,,085,4,,9970,6,5 109,3,,4,,1960,4.0
60IN03837,1956610992,56,2,A0992,6,06,063,61,1,07,22,6,5,,1,1,060,077,09,,125,129,,40,102,036,61,,070,4,,0139,6,5 106,0,,4,,1960,4.0
60IN03838,1956610994,56,2,A0994,6,70,713,61,1,06,,,5,,2,1,,094,07,,,,6,,094,057,61,0430,109,5,,9369,6,,,,4,,1960,4.0
60IN03839,1956610996,56,2,A0996,6,77,104,61,1,06,,,5,,7,1,,090,07,,122,120,3,,099,043,61,1121,077,4,,9858,6,2,,,4,,1960,4.0
60IN03840,1956611001,56,2,A1001,6,10,100,61,1,04,18,3,5,,1,1,,117,08,,178,182,,84,109,065,61,,116,5,,9858,6,2 104,9,,4,,1960,4.0
60IN03841,1956611002,56,2,A1002,6,70,723,61,1,04,,1,5,,2,1,,091,05,,142,161,,61,087,044,61,,090,5,,0117,6,2 174,3,,4,,1960,4.0
60IN03842,1956611008,56,2,A1008,6,70,723,61,1,07,,6,5,,2,1,,086,07,,137,145,,45,096,041,61,,088,5,,0117,6,3 172,3,,4,,1960,4.0
60IN03843,1956611009,56,2,A1009,6,70,723,61,1,06,,7,5,,2,1,,083,08,,130,138,,37,100,044,61,,087,4,,0117,6,3 174,3,,4,,1960,4.0
60IN03844,1956611015,56,2,A1015,6,77,104,61,1,07,,2,5,,7,1,,097,07,,174,191,,90,098,041,61,,088,4,,9858,6,3 172,3,,4,,1960,4.0
60IN03845,1956611016,56,2,A1016,6,75,106,61,3,07,,5,5,,9,1,,093,06,,146,168,,72,121,058,61,,096,7,,9858,6,2 171,3,,4,,1960,4.0
60IN03846,1956611017,56,2,A1017,6,75,066,61,1,08,,7,5,,9,1,,078,12,,153,168,,75,102,049,61,,109,5,,0001,6,2 172,3,,4,,1960,4.0
60IN03847,1956611019,56,2,A1019,6,77,105,61,1,04,,3,5,,7,1,,091,06,,150,174,,72,114,049,61,,088,5,,8935,6,3 173,3,,4,,1960,4.0
60IN03848,1956611027,56,2,A1027,6,75,026,61,2,06,,7,5,,9,1,,093,08,,160,169,,62,101,046,61,,078,5,,0266,6,3 173,3,,4,,1960,4.0
60IN03849,1956611028,56,2,A1028,6,75,026,61,2,05,,2,5,,9,1,,102,07,,166,174,,76,106,065,61,,117,5,,0266,6,2 174,3,,4,,1960,4.0
60IN03850,1956611031,56,2,A1031,6,01,010,61,1,07,22,6,5,,1,1,,098,05,,165,178,,77,110,045,61,,091,5,,9164,6,3 101,0,,4,,1960,4.0
60IN03851,1956611040,56,2,A1040,6,03,033,61,1,06,24,7,5,,1,1,,102,06,,143,144,,41,099,052,61,,105,5,,0177,6,3 103,0,,4,,1960,4.0
60IN03852,1956611043,56,2,A1043,6,70,713,61,1,08,,7,5,,2,1,,084,08,,143,152,,55,103,039,61,,073,4,,9369,6,3 173,3,,4,,1960,4.0
60IN03853,1956611046,56,2,A1046,6,75,036,61,2,06,,6,5,,9,1,,090,07,,128,142,,42,111,054,61,,091,6,,0262,6,3 171,3,,4,,1960,4.0
60IN03854,1956611054,56,2,A1054,6,70,723,61,1,08,,,5,,2,1,,084,06,,155,160,3,,099,050,61,1121,096,7,,0117,6,3,,,4,,1960,4.0
60IN03855,1956611057,56,2,A1057,6,75,106,61,2,06,,1,5,,9,1,,109,07,,173,190,,94,104,052,61,,099,5,,9858,6,3 172,3,,4,,1960,4.0
60IN03856,1956611061,56,2,A1061,6,75,076,61,2,04,,1,5,,9,1,,088,07,,156,164,,60,092,040,61,,079,3,,0145,6,2 173,3,,4,,1960,4.0
60IN03857,1956611084,56,2,A1084,6,02,020,61,1,06,14,2,5,,1,1,,097,06,,164,189,,82,112,058,61,,108,4,,0266,6,2 101,8,,4,,1960,4.0
60IN03858,1956611088,56,2,A1088,6,70,713,61,1,07,,6,5,,2,1,,087,08,,117,131,,30,105,055,61,,117,5,,9369,6,2 171,3,,4,,1960,4.0
60IN03859,1956611092,56,2,A1092,6,07,070,61,1,04,25,1,5,,1,1,,088,07,,132,144,,34,092,038,61,,076,5,,0145,6,3 101,8,,4,,1960,4.0
60IN03860,1956611100,56,2,A1100,6,05,053,61,1,05,21,8,5,,1,1,,083,07,,140,147,,47,095,039,61,,074,3,,0253,6,3 105,0,,4,,1960,4.0
60IN03861,1956611105,56,2,A1105,6,09,093,61,1,08,41,2,5,,1,1,,073,06,,128,140,,45,084,040,61,,074,3,,9158,6,2 109,0,,4,,1960,4.0
60IN03862,1956611106,56,2,A1106,6,09,093,61,1,06,41,3,5,,1,1,,090,06,,185,153,,48,088,,61,,084,4,,9158,6,3 109,3,,4,,1960,4.0
60IN03863,1956611114,56,2,A1114,6,07,070,61,1,05,25,3,5,,1,1,,108,08,,148,160,,61,103,055,61,,107,5,,0145,6,5 104,8,,4,,1960,4.0
60IN03864,1956611116,56,2,A1116,6,04,043,61,1,06,18,1,5,,1,1,,091,06,,131,147,,50,120,050,61,,088,5,,9150,6,2 104,3,,4,,1960,4.0
60IN03865,1956611127,56,2,A1127,6,77,035,61,1,07,,5,5,,7,1,,094,06,,172,177,,74,121,056,61,,106,5,,0177,6,3 174,3,,4,,1960,4.0
60IN03866,1956611145,56,2,A1145,6,84,045,61,1,05,,3,5,,7,1,,106,06,,153,165,,60,124,058,61,,102,6,,9150,6,3 110,4,,4,,1960,4.0
60IN03867,1956611148,56,2,A1148,6,02,020,61,1,06,20,4,5,,1,1,,097,07,,154,169,,59,131,067,61,,118,6,,0266,6,2 104,8,,4,,1960,4.0
60IN03868,1956611159,56,2,A1159,6,77,105,61,1,06,,2,5,,7,1,,108,09,,165,145,,45,115,060,61,,113,5,,8935,6,3 171,3,,4,,1960,4.0
60IN03869,1956611164,56,2,A1164,6,10,100,61,1,05,19,,5,,1,1,,104,05,,,,6,,101,045,61,0520,078,5,,9858,6,,,,4,,1960,4.0
60IN03870,1956611165,56,2,A1165,6,75,713,61,2,06,,3,5,,9,1,,096,08,,144,161,,59,107,052,61,,090,5,,9369,6,1 174,3,,4,,1960,4.0
60IN03871,1956611171,56,2,A1171,6,77,045,61,1,08,,3,5,,7,1,,075,07,,133,152,,42,099,039,61,,081,3,,9150,6,3 172,3,,4,,1960,4.0
60IN03872,1956611178,56,2,A1178,6,84,095,61,1,05,,3,5,,7,1,,096,08,,141,169,,67,090,042,61,,098,4,,9158,6,2 103,4,,4,,1960,4.0
60IN03873,1956611183,56,2,A1183,6,05,053,61,1,08,22,7,5,,1,1,,066,08,,130,139,,39,082,033,61,,057,3,,0253,6,2 105,3,,4,,1960,4.0
60IN03874,1956611188,56,2,A1188,6,06,060,61,1,07,28,7,5,,1,1,060,076,07,,137,150,,43,114,031,61,,069,7,,0001,6,3 106,0,,4,,1960,4.0
60IN03875,1956611191,56,2,A1191,6,05,050,61,1,08,25,1,5,,1,1,,089,08,,152,160,,54,092,041,61,,075,3,,9511,6,3 105,0,,4,,1960,4.0
60IN03876,1956611211,56,2,A1211,6,75,096,61,2,07,,7,5,,9,1,,088,05,,137,154,,44,093,052,61,,100,5,,9970,6,2 171,3,,4,,1960,4.0
60IN03877,1956611215,56,2,A1215,6,03,030,61,1,08,16,5,5,,1,,,060,,,133,139,,33,,055,61,,095,4,,0262,6,3 105,9,,4,,1960,4.0
60IN03878,1956611222,56,2,A1222,6,07,070,61,1,06,22,5,5,,1,1,,086,05,,155,163,,58,083,028,61,,057,2,,0145,6,5 109,8,,4,,1960,4.0
60IN03879,1956611233,56,2,A1233,6,06,063,61,2,06,19,1,5,,1,1,060,086,07,,153,166,,65,108,052,61,,094,5,,0139,6,3 106,0,,4,,1960,4.0
60IN03880,1956611236,56,2,A1236,6,77,055,61,1,07,,4,5,,7,1,,091,08,,128,160,,55,095,041,61,,084,4,,0253,6,2 173,3,,4,,1960,4.0
60IN03881,1956611237,56,2,A1237,6,08,083,61,2,07,14,2,5,,1,1,,081,08,,121,135,,34,102,040,61,,076,4,,9833,6,3 108,0,,4,,1960,4.0
60IN03882,1956611239,56,2,A1239,6,02,023,61,1,05,22,6,5,,1,1,,094,08,,131,129,,31,094,052,61,,095,4,,9035,6,3 109,8,,4,,1960,4.0
60IN03883,1956611248,56,2,A1248,6,75,076,61,2,05,,2,5,,9,1,,086,08,,135,144,,38,099,049,61,,092,4,,0145,6,3 172,3,,4,,1960,4.0
60IN03884,1956611250,56,2,A1250,6,09,093,61,1,07,45,3,5,,1,1,,086,07,,129,136,,35,086,037,61,,083,4,,9158,6,4 109,0,,4,,1960,4.0
60IN03885,1956611259,56,2,A1259,6,77,035,61,1,07,,6,5,,7,1,,078,07,,136,148,,52,098,037,61,,073,5,,0177,6,2 174,3,,4,,1960,4.0
60IN03886,1956611260,56,2,A1260,6,77,035,61,1,07,,3,5,,7,1,,083,06,,144,158,,58,110,050,61,,092,5,,0177,6,2 171,3,,4,,1960,4.0
60IN03887,1956611261,56,2,A1261,6,70,713,61,1,04,,7,5,,2,2,,089,07,,135,147,,43,115,050,61,,092,5,,9369,6,3 172,3,,4,,1960,4.0
60IN03888,1956611267,56,2,A1267,6,70,723,61,1,06,,3,5,,2,1,,091,06,,134,148,,48,097,042,61,,087,4,,0117,6,3 174,3,,4,,1960,4.0
60IN03889,1956611277,56,2,A1277,6,03,033,61,1,06,21,2,5,,1,1,,092,07,,127,142,,38,104,051,61,,092,5,,0177,6,3 103,3,,4,,1960,4.0
60IN03890,1956611281,56,2,A1281,6,09,090,61,1,07,24,4,5,,1,1,,083,06,,140,143,,43,108,050,61,,094,7,,9970,6,3 109,3,,4,,1960,4.0
60IN03891,1956611283,56,2,A1283,6,07,070,61,1,07,20,5,5,,1,1,058,091,09,,125,130,,20,107,047,61,,089,5,,0145,6,3 105,8,,4,,1960,4.0
60IN03892,1956611293,56,2,A1293,6,03,033,61,1,06,24,1,5,,1,1,,095,06,,145,164,,57,096,045,61,,089,4,,0177,6,1 109,9,,4,,1960,4.0
60IN03893,1956611298,56,2,A1298,6,70,723,61,1,07,,1,5,,2,1,,082,08,,146,157,,57,107,056,61,,109,7,,0117,6,3 173,3,,4,,1960,4.0
60IN03894,1956611299,56,2,A1299,6,02,023,61,1,05,23,,5,,1,1,,105,07,,,,6,,106,048,61,0520,098,5,,9035,6,,,,4,,1960,4.0
60IN03895,1956611300,56,2,A1300,6,75,076,61,2,06,,2,5,,9,1,,096,06,,136,158,,51,100,049,61,,099,5,,0145,6,3 173,3,,4,,1960,4.0
60IN03896,1956611303,56,2,A1303,6,03,030,61,1,07,28,1,5,,1,1,,083,07,,136,159,,55,106,044,61,,087,5,,0262,6,3 103,0,,4,,1960,4.0
60IN03897,1956611305,56,2,A1305,6,77,024,61,1,06,,,5,,7,1,,090,07,,,,6,,108,052,61,0101,087,5,,0266,6,,,,4,,1960,4.0
60IN03898,1956611306,56,2,A1306,6,77,024,61,1,07,,4,5,,7,1,,098,06,,147,167,,60,103,046,61,,077,5,,0266,6,2 172,3,,4,,1960,4.0
60IN03899,1956611307,56,2,A1307,6,09,093,61,1,07,30,6,5,,1,1,,083,06,,158,185,,77,097,046,61,,096,5,,9158,6,5 109,3,,4,,1960,4.0
60IN03900,1956611311,56,2,A1311,6,75,066,61,1,06,,4,5,,9,1,,106,07,,147,164,,56,123,060,61,,110,6,,0001,6,3 174,3,,4,,1960,4.0
60IN03901,1956611312,56,2,A1312,6,05,050,61,1,08,12,1,5,,1,1,,085,07,,136,145,,40,091,040,61,,071,4,,9511,6,3 105,3,,4,,1960,4.0
60IN03902,1956611317,56,1,A1317,6,06,063,61,1,,21,,5,,,,,,,,167,173,3,,,,61,0801,,,,0139,6,,8393,6,4,,1960,4.0
60IN03903,1956611324,56,2,A1324,6,09,093,61,1,06,31,5,5,,1,1,,098,07,,136,158,,53,093,037,61,,071,5,,9158,6,2 109,3,,4,,1960,4.0
60IN03904,1956611336,56,2,A1336,6,03,033,61,1,06,32,3,5,,1,1,,096,07,,155,158,,53,106,044,61,,084,5,,0177,6,3 103,3,,4,,1960,4.0
60IN03905,1956611338,56,2,A1338,6,05,050,61,1,07,28,,5,,1,1,,101,06,,150,154,3,,112,044,61,1121,083,5,,9511,6,3,,,4,,1960,4.0
60IN03906,1956611341,56,2,A1341,6,04,043,61,1,07,19,2,5,,1,1,,080,06,,143,142,,41,100,048,61,,083,5,,9150,6,5 104,0,,4,,1960,4.0
60IN03907,1956611344,56,2,A1344,6,83,014,61,1,07,,2,5,,7,1,,086,06,,136,157,,52,097,047,61,,094,5,,9164,6,2 105,4,,4,,1960,4.0
60IN03908,1956611345,56,2,A1345,6,05,050,61,1,08,27,3,5,,1,1,,082,06,,128,148,,38,095,046,61,,079,3,,9511,6,2 105,0,,4,,1960,4.0
60IN03909,1956611349,56,1,A1349,6,85,094,61,1,,,,5,,,,,,,,206,238,,,,,61,,,,,9970,6,,0265,6,4,,1960,4.0
60IN03910,1956611356,56,2,A1356,6,77,055,61,1,07,,5,5,,7,1,,082,08,,122,135,,38,098,035,61,,073,5,,0253,6,5 173,3,,4,,1960,4.0
60IN03911,1956611359,56,2,A1359,6,77,084,61,1,04,,7,5,,7,1,,096,06,,134,151,,51,100,043,61,,097,4,,9543,6,3 174,3,,4,,1960,4.0
60IN03912,1956611370,56,2,A1370,6,01,010,61,1,07,19,5,5,,1,1,,086,06,,160,158,,64,122,060,61,,121,8,,9164,6,3 101,3,,4,,1960,4.0
60IN03913,1956611373,56,2,A1373,6,77,024,61,1,07,,4,5,,7,1,,096,08,,170,173,,75,116,051,61,,090,6,,0266,6,2 171,3,,4,,1960,4.0
60IN03914,1956611378,56,2,A1378,6,03,030,61,1,07,21,4,5,,1,1,,088,09,,133,158,,47,124,055,61,,101,5,,0262,6,3 104,9,,4,,1960,4.0
60IN03915,1956611380,56,2,A1380,6,05,053,61,1,06,23,2,5,,1,1,,078,08,,142,152,,47,096,040,61,,079,4,,0253,6,3 105,3,,4,,1960,4.0
60IN03916,1956611392,56,2,A1392,6,10,100,61,1,05,19,7,5,,1,1,,094,08,,160,169,,69,093,035,61,,073,4,,9858,6,3 109,9,,4,,1960,4.0
60IN03917,1956611395,56,2,A1395,6,05,050,61,1,07,13,4,5,,1,1,,088,09,,144,165,,71,098,052,61,,102,5,,9511,6,2 105,0,,4,,1960,4.0
60IN03918,1956611404,56,2,A1404,6,75,713,61,2,07,,1,5,,9,1,,090,07,,162,170,,65,092,046,61,,089,4,,9369,6,3 171,3,,4,,1960,4.0
60IN03919,1956611408,56,1,A1408,6,08,080,61,2,,12,,5,,,,,,,,187,208,3,,,,61,0801,,,,9543,6,,8984,6,4,,1960,4.0
60IN03920,1956611409,56,2,A1409,6,06,060,61,1,06,20,,5,,1,1,060,079,08,,140,170,2,,111,043,61,0927,078,5,,0001,6,3  05,,,4,,1960,4.0
60IN03921,1956611417,56,2,A1417,6,07,070,61,2,05,20,,5,,1,1,,078,05,,118,,7,,103,038,61,1201,068,4,,0145,6,2,,,4,,1960,4.0
60IN03922,1956611423,56,2,A1423,6,75,713,61,2,07,,,5,,9,1,,091,06,,170,,7,,111,057,61,1201,101,6,,9369,6,5,,,4,,1960,4.0
60IN03923,1956611426,56,2,A1426,6,04,043,61,1,05,22,2,5,,1,1,,077,06,,122,133,,27,109,051,61,,098,7,,9150,6,5 104,3,,4,,1960,4.0
60IN03924,1956611427,56,2,A1427,6,70,713,61,1,07,,7,5,,2,1,,089,09,,155,168,,66,103,055,61,,102,5,,9369,6,3 171,3,,4,,1960,4.0
60IN03925,1956611428,56,1,A1428,6,02,020,61,1,,17,,5,,,,,,,,170,210,2,,,,61,0927,,,,0266,6,,9192,6,4,,1960,4.0
60IN03926,1956611438,56,2,A1438,6,03,030,61,1,08,30,2,5,,1,1,,074,08,,114,133,,27,107,038,61,,082,5,,0262,6,2 103,0,,4,,1960,4.0
60IN03927,1956611443,56,2,A1443,6,75,723,61,1,08,,3,5,,9,1,,071,10,,126,131,,31,100,041,61,,082,3,,0117,6,3 172,3,,4,,1960,4.0
60IN03928,1956611448,56,2,A1448,6,10,103,61,1,04,25,2,5,,1,1,,083,08,,152,154,,57,102,039,61,,086,5,,8935,6,3 110,0,,4,,1960,4.0
60IN03929,1956611454,56,2,A1454,6,01,010,61,1,07,20,7,5,,1,1,,078,08,,143,160,,56,107,044,61,,081,7,,9164,6,3 101,0,,4,,1960,4.0
60IN03930,1956611455,56,2,A1455,6,70,713,61,1,05,,1,5,,2,1,,095,07,,175,180,,75,112,062,61,,109,5,,9369,6,3 172,3,,4,,1960,4.0
60IN03931,1956611458,56,2,A1458,6,10,103,61,1,07,11,4,5,,1,1,098,092,07,,136,145,,39,106,049,61,,094,6,,8935,6,3 105,9,,4,,1960,4.0
60IN03932,1956611459,56,2,A1459,6,77,085,61,1,07,,5,5,,7,1,,099,06,,165,181,,75,092,046,61,,088,3,,9833,6,2 172,3,,4,,1960,4.0
60IN03933,1956611464,56,2,A1464,6,77,065,61,1,07,,6,5,,7,1,,090,06,,132,152,,46,100,043,61,,076,4,,0139,6,3 173,3,,4,,1960,4.0
60IN03934,1956611470,56,2,A1470,6,70,723,61,1,08,,2,5,,2,1,,083,07,,128,145,,36,114,048,61,,084,6,,0117,6,2 174,3,,4,,1960,4.0
60IN03935,1956611473,56,2,A1473,6,77,035,61,1,08,,6,5,,7,1,,082,07,,150,154,,58,094,047,61,,085,4,,0177,6,5 172,3,,4,,1960,4.0
60IN03936,1956611474,56,2,A1474,6,05,053,61,1,06,20,3,5,,1,1,,088,07,,149,157,,60,078,039,61,,083,3,,0253,6,3 105,3,,4,,1960,4.0
60IN03937,1956611478,56,2,A1478,6,10,100,61,1,07,25,7,5,,1,1,,082,09,,157,154,,58,094,050,61,,084,3,,9858,6,3 101,9,,4,,1960,4.0
60IN03938,1956611480,56,2,A1480,6,75,036,61,2,07,,3,5,,9,1,,082,09,,148,160,,54,091,051,61,,098,5,,0262,6,3 173,3,,4,,1960,4.0
60IN03939,1956611481,56,2,A1481,6,09,090,61,1,06,24,4,5,,1,1,,088,04,,136,152,,43,098,033,61,,070,4,,9970,6,3 109,0,,4,,1960,4.0
60IN03940,1956611488,56,2,A1488,6,85,045,61,1,06,,,5,,7,1,,101,07,,168,182,,80,095,049,61,,094,5,,9150,6,3 1,9 10,5,4,,1960,4.0
60IN03941,1956611499,56,2,A1499,6,03,030,61,1,07,27,1,5,,1,1,048,089,07,,136,147,,51,103,053,61,,088,5,,0262,6,2 101,9,,4,,1960,4.0
60IN03942,1956611502,56,1,A1502,6,70,713,61,1,,,,5,,,,,,,,185,195,,,,,61,,,,,9369,6,,8813,6,4,,1960,4.0
60IN03943,1956611503,56,2,A1503,6,03,033,61,1,07,27,4,5,,1,1,,074,08,,142,143,,51,099,039,61,,075,3,,0177,6,3 103,3,,4,,1960,4.0
60IN03944,1956611518,56,2,A1518,6,75,096,61,2,07,,5,5,,9,1,,093,06,,146,156,,55,082,045,61,,099,5,,9970,6,3 174,3,,4,,1960,4.0
60IN03945,1956611519,56,2,A1519,6,02,020,61,1,07,22,6,5,,1,1,018,100,07,,160,178,,70,120,071,61,,130,6,,0266,6,3 105,8,,4,,1960,4.0
60IN03946,1956611523,56,2,A1523,6,08,083,61,1,08,15,3,5,,1,1,,088,07,,137,165,,56,108,041,61,,080,5,,9833,6,2 108,0,,4,,1960,4.0
60IN03947,1956611539,56,2,A1539,6,01,013,61,1,05,19,6,5,,1,1,,082,04,,156,186,,85,109,048,61,,097,5,,0175,6,3 101,3,,4,,1960,4.0
60IN03948,1957611552,57,2,A1552,6,75,106,61,3,06,,,4,,9,1,,120,09,,142,,3,,095,054,61,1003,105,6,,9858,6,2,,,3,,1960,3.0
60IN03949,1957611553,57,2,A1553,6,75,106,61,3,07,,6,4,,9,1,,116,09,,147,165,,61,100,053,61,,103,7,,9858,6,3 171,3,,3,,1960,3.0
60IN03950,1957611556,57,2,A1556,6,09,090,61,1,07,27,7,4,,1,1,,101,08,,141,156,,47,085,039,61,,083,5,,9970,6,3 109,0,,3,,1960,3.0
60IN03951,1957611571,57,2,A1571,6,70,713,61,2,09,,4,4,,2,1,,094,09,,156,183,,78,110,070,61,,121,9,,0796,6,3 173,3,,3,,1960,3.0
60IN03952,1957611575,57,2,A1575,6,75,086,61,1,07,,1,4,,,1,,106,10,,142,167,,58,104,073,61,,123,6,,9865,6,3 172,3,,3,,1960,3.0
60IN03953,1957611581,57,2,A1581,6,84,104,61,3,09,,4,4,,7,1,,098,08,,146,169,,64,107,061,61,,113,7,,9858,6,3 109,4,,3,,1960,3.0
60IN03954,1957611584,57,2,A1584,6,01,010,61,1,06,26,,4,,1,1,,097,08,,166,178,2,,106,055,61,0927,102,9,,0638,6,3  05,,,3,,1960,3.0
60IN03955,1957611592,57,2,A1592,6,70,723,61,2,07,,6,4,,2,1,,093,08,,141,151,,45,115,067,61,,116,8,,9783,6,3 174,3,,3,,1960,3.0
60IN03956,1957611597,57,1,A1597,6,01,010,61,1,,22,,4,,,,,,,,182,222,,,,,61,,,,,0638,6,,8568,6,3,,1960,3.0
60IN03957,1957611598,57,2,A1598,6,70,723,61,1,07,,4,4,,2,1,,104,09,,151,165,,65,097,059,61,,117,5,,9783,6,3 172,3,,3,,1960,3.0
60IN03958,1957611599,57,2,A1599,6,09,090,61,1,09,24,2,4,,1,1,,081,05,,116,140,,40,078,040,61,,076,7,,9970,6,2 109,3,,3,,1960,3.0
60IN03959,1957611606,57,2,A1606,6,07,070,61,2,06,13,4,4,,1,1,,103,08,,126,144,,41,115,069,61,,127,8,,0765,6,1 101,9,,3,,1960,3.0
60IN03960,1957611613,57,2,A1613,6,09,090,61,1,07,24,1,4,,1,1,,096,08,,133,153,,48,097,057,61,,114,7,,9970,6,3 109,0,,3,,1960,3.0
60IN03961,1957611614,57,2,A1614,6,10,100,61,3,06,19,3,4,,1,1,,106,05,,145,150,,49,091,050,61,,093,5,,9858,6,3 110,3,,3,,1960,3.0
60IN03962,1957611615,57,2,A1615,6,01,010,61,1,08,20,,4,,1,1,,105,06,,156,186,3,,103,056,61,1201,092,8,,0638,6,3,,,3,,1960,3.0
60IN03963,1957611616,57,2,A1616,6,04,040,61,1,08,19,5,4,,1,1,,096,09,,157,173,,67,095,051,61,,103,6,,0047,6,5 104,0,,3,,1960,3.0
60IN03964,1957611617,57,2,A1617,6,04,040,61,1,08,19,5,4,,1,1,,096,08,,128,153,,50,093,054,61,,098,8,,0047,6,2 104,3,,3,,1960,3.0
60IN03965,1957611618,57,1,A1618,6,07,070,61,1,,16,,4,,,,,,,,190,225,,,,,61,,,,,0765,6,,9944,6,3,,1960,3.0
60IN03966,1957611621,57,2,A1621,6,75,056,61,1,06,,2,4,,9,1,,106,07,,145,164,,66,097,051,61,,105,6,,9744,6,2 173,3,,3,,1960,3.0
60IN03967,1957611622,57,2,A1622,6,03,030,61,1,08,31,2,4,,1,1,,094,08,,140,140,,28,092,050,61,,116,5,,0854,6,3 101,8,,3,,1960,3.0
60IN03968,1957611625,57,2,A1625,6,75,016,61,1,07,,3,4,,9,1,,112,07,,152,167,,63,114,052,61,,100,6,,0638,6,3 174,3,,3,,1960,3.0
60IN03969,1957611629,57,2,A1629,6,09,090,61,1,07,24,3,4,,1,1,,106,08,,135,143,,44,095,056,61,,110,5,,9970,6,3 109,3,,3,,1960,3.0
60IN03970,1957611632,57,1,A1632,6,06,060,61,1,,24,,4,,,,,,,,157,190,2,,,,61,0927,,,,0340,6,,0049,6,3,,1960,3.0
60IN03971,1957611637,57,2,A1637,6,04,040,61,1,09,24,6,4,,1,1,,094,06,,153,161,,61,084,044,61,,080,7,,0047,6,3 104,0,,3,,1960,3.0
60IN03972,1957611642,57,2,A1642,6,75,106,61,3,08,,,4,,9,1,,103,09,,148,144,2,,102,052,61,0927,101,8,,9858,6,5  05,,,3,,1960,3.0
60IN03973,1957611647,57,2,A1647,6,04,040,61,1,08,25,6,4,,1,1,,103,06,,150,170,,68,093,050,61,,105,4,,0047,6,2 104,3,,3,,1960,3.0
60IN03974,1957611649,57,2,A1649,6,01,010,61,1,08,39,3,4,,1,1,,099,05,,129,144,,36,108,055,61,,095,9,,0638,6,3 101,0,,3,,1960,3.0
60IN03975,1957611654,57,2,A1654,6,04,040,61,1,09,19,7,4,,1,1,,085,10,,126,131,,31,099,052,61,,102,6,,0047,6,5 104,0,,3,,1960,3.0
60IN03976,1957611658,57,2,A1658,6,85,064,61,1,06,,,4,,7,1,,100,07,,126,148,,48,083,040,61,,084,5,,0340,6,2 1,9 01,4,3,,1960,3.0
60IN03977,1957611663,57,2,A1663,6,85,044,61,1,08,,,4,,7,1,,093,09,,118,144,,48,095,055,61,,100,5,,0047,6,2 1,9 04,4,3,,1960,3.0
60IN03978,1957611667,57,2,A1667,6,84,014,61,1,09,,9,4,,7,1,,092,07,,134,163,,63,109,067,61,,119,9,,0638,6,3 108,4,,3,,1960,3.0
