UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
90IN00838,1987031321,L1321,03,87,2,73,2,30,737,813002,131102,2,,1,,,,,,3,OVX,5,152,0,,,,X,,,,,,,,25,OVARECTOMY,1990
90IN00839,1987031322,L1322,03,87,2,81,2,30,737,813002,131102,7,,1,,,, 3,129,3,,1,137,140,12,A,,,93,0923,,,,,,25,BADBAG,1990
90IN00840,1987031323,L1323,03,87,2,82,2,30,731,783202,584702,7,,1,,,, 2,114,1,,1,151,163, 2,B,+,,,,,326,3,,2,25,,1990
90IN00841,1987031331,L1331,03,87,2,72,2,30,724,868902,754102,6,,1,,,, 0,000,1,,5,178,0,,,,,,,,,,,F,25,,1990
90IN00842,1985631333,K1333,63,85,2,61,1,06,613,115963,061763,,,,,,, 2,088,1,,2,181,189, 2,A,,,,,,603,3,,1,50,,1990
90IN00843,1986801334,X1334,80,86,2,47,1,55,472,961694,577393,7,,,,,, 2,050,1,,2,184,184, 2,B,,,,,,-0-,4,,3,40,,1990
90IN00844,1987031335,L1335,03,87,2,73,2,30,735,802702,629202,6,,1,,,,,,1,,5,170,0,,,,,,,,,,,F,25,FLEWE,1990
90IN00845,1985631336,K1336,63,85,2,63,1,06,633,026563,857362,,,,,,, 3,128,1,,2,151,166, 3,A,+,,,,,612,3,,1,50,,1990
90IN00846,1987031339,L1339,03,87,1,73,2,30,739,827702,439902,2,,1,,,,,,1,,*,0,0,,,,P,93,0108,,,,,,25,PHYS. RAMS,1990
90IN00847,1987031340,L1340,03,87,3,73,2,30,739,827702,439902,9,,1,,,,,,4,,*,0,0,,,,F,95,0705,,,,,,25,ESO.FISTULA,1990
90IN00848,1987031346,L1346,03,87,1,74,2,30,737,813002,287102,2,,1,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,25,PHYS. RAMS,1990
90IN00849,1987031354,L1354,03,87,2,72,2,30,722,894502,606302,6,,1,1,0,1, 1,048,2,62,5,164,179, 1,,,,92,0920,,,,,,25,,1990
90IN00850,1987031355,L1355,03,87,2,72,2,30,722,894502,606302,6,,1,,,, 1,033,1,,5,168,0,,,,,,,,,,,F,25,,1990
90IN00851,1987031356,L1356,03,87,2,75,2,30,731,783202,467402,2,,1,,,,,,3,OVX,5,154,0,,,,X,66,0926,,,,,,25,OVARECTOMY,1990
90IN00852,1987031360,L1360,03,87,2,72,2,30,722,894502,871602,6,,1,,,, 0,000,6,,*,0,0,,,,,17,0401,,,,,,25,DEAD 4-1-90,1990
90IN00853,1985631361,K1361,63,85,2,60,1,06,604,034363,034963,,,,,,, 1,092,6,,2,119,0,,B,,,76,0731,,,,,,50,THIN,1990
90IN00854,1987031361,L1361,03,87,2,80,2,30,737,813002,862802,7,,1,,,, 3,077,1,,1,118,122, 2,A,,,,,,301,2,,2,25,LUMPYBAG,1990
90IN00855,1987031365,L1365,03,87,2,75,2,30,739,827702,670002,6,,1,,,, 1,098,1,,5,147,163, 2,,,,,,,,3,,F,25,,1990
90IN00856,1985631366,K1366,63,85,2,63,1,06,632,023563,984462,,,,,,, 2,084,3,X,2,189,187,12,A,,,93,1015,,,,,,50,R.SPOILED,1990
90IN00857,1987031370,L1370,03,87,2,76,2,30,734,799502,757802,6,,0,,,, 0,000,6,,5,153,0,,,,,01,0721,,,,,,25,? BEAR KILL,1990
90IN00858,1987031371,L1371,03,87,2,83,2,30,736,809002,115702,7,,1,,,, 3,135,1,,1,133,160, 2,A,,,,,,334,3,,2,25,,1990
90IN00859,1987031374,L1374,03,87,2,74,2,30,737,813002,622802,6,,1,,,, 0,000,1,,5,171,0,,,,,,,,,,,F,25,,1990
90IN00860,1987031380,L1380,03,87,2,75,2,30,732,789502,905302,6,,1,,,, 0,000,1,,5,143,170, 1,,,,,,,,3,,F,25,,1990
90IN00861,1987031381,L1381,03,87,3,76,2,30,739,827702,751802,9,,1,,,,,,4,,*,0,0,,,,F,93,0907,,,,,,25,ESO.FISTULA,1990
90IN00862,1987031383,L1383,03,87,2,73,2,30,735,802702,746302,6,,1,,,, 3,233,1,,5,186,0,,,,,,,,,,,F,25,,1990
90IN00863,1987031384,L1384,03,87,1,73,2,30,735,802702,746302,2,,1,,,,,,3,,*,0,0,,,,X,93,0108,,,,,,25,CUT BUX,1990
90IN00864,1987031387,L1387,03,87,2,82,2,30,734,799502,223402,7,,0,0,0,0, 2,047,2,69,2,141,160, 2,B,,,92,0920,,,,,,25,,1990
90IN00865,1987031388,L1388,03,87,2,76,2,30,734,799502,223402,6,,0,,,, 0,000,1,,5,186,0,,,,,,,,,,,F,25,,1990
90IN00866,1987031392,L1392,03,87,2,72,2,30,723,881302,284502,6,,0,,,, 0,000,1,,5,163,0,,,,,,,,,,,F,25,,1990
90IN00867,1987031393,L1393,03,87,1,73,2,30,737,813002, 69802,2,,1,,,,,,1,,*,0,0,,,,P,95,0501,,,,,,25,PHYS. RAMS,1990
90IN00868,1987031397,L1397,03,87,1,76,2,30,733,789602,759602,2,,1,,,,,,3,,*,0,0,,,,X,93,0108,,,,,,25,CUT BUX,1990
90IN00869,1987031398,L1398,03,87,2,72,2,30,724,868902, 10602,6,,1,1,0,1, 0,000,2,60,5,171,204, 1,,,,92,0920,,,,,,25,,1990
90IN00870,1987031400,L1400,03,87,3,75,2,30,735,802702,189602,9,,1,,,,,,4,,*,0,0,,,,F,93,0907,,,,,,25,ESO.FISTULA,1990
90IN00871,1987031403,L1403,03,87,2,76,2,30,731,783202,572502,2,,1,,,,,,3,OVX,5,122,0,,,,X,,,,,,,,25,OVARECTOMY,1990
90IN00872,1985631404,K1404,63,85,2,61,1,06,612,118363,704662,,,,,,, 2,164,1,,1,142,160, 2,A,,,,,,632,3,,1,50,,1990
90IN00873,1987031404,L1404,03,87,2,80,2,30,731,783202,225902,7,,0,,,, 1,090,1,,2,176,175, 2,C,+,,,,,302,3,,2,25,,1990
90IN00874,1985631405,K1405,63,85,2,61,1,06,612,118363,032163,,,,,,, 2,140,1,,1,168,177, 2,B,,,,,,632,3,,1,50,,1990
90IN00875,1987031411,L1411,03,87,2,76,2,30,735,802702,757902,6,,0,,,, 0,000,1,,5,147,0,,,,,,,,,,,F,25,,1990
90IN00876,1985631413,K1413,63,85,2,60,1,06,604,034363,996862,,,,,,, 2,111,1,,1,187,176, 2,A,,,,,,631,3,,1,50,,1990
90IN00877,1987031417,L1417,03,87,2,75,2,30,733,789602,466302,2,,1,,,,,,3,OVX,5,133,0,,,,X,,,,,,,,25,OVARECTOMY,1990
90IN00878,1985631421,K1421,63,85,2,60,1,06,602,062163,940462,,,,,,, 2,209,1,,2,212,187, 3,A,,,,,,632,2,,1,50,,1990
90IN00879,1987031421,L1421,03,87,1,75,2,30,736,809002,413002,2,,1,,,,,,1,,*,0,0,,,,P,50,0314,,,,,,25,PHYS. RAMS,1990
90IN00880,1987031422,L1422,03,87,2,83,2,30,736,809002,413002,7,,1,,,, 3,137,1,,1,143,142, 2,B,,,,,,331,3,,2,25,CLOUDY EYE,1990
90IN00881,1985631426,K1426,63,85,2,63,1,06,634,067563,757262,7,,,,,, 1,100,1,,2,183,192, 2,B,,,,,,612,4,,1,50,LTS,1990
90IN00882,1987031428,L1428,03,87,2,76,2,30,736,809002,880202,6,,1,,,, 1,081,1,,5,184,0,,,,,,,,,,,F,25,,1990
90IN00883,1987031431,L1431,03,87,2,83,2,30,734,799502,611802,7,,1,,,, 3,148,1,,1,148,161, 2,A,,,,,,332,2,,2,25,,1990
90IN00884,1987031440,L1440,03,87,2,76,2,30,736,809002,196702,6,,0,,,, 0,000,6,,*,0,0,,,,,95,0321,,,,,,25,PYOMETRA,1990
90IN00885,1987031445,L1445,03,87,2,83,2,30,733,789602,862002,7,,1,,,, 2,088,1,,2,146,157, 1,B,,,,,,333,3,,2,25,,1990
90IN00886,1986801446,X1446,80,86,2,67,1,56,671,904194,548194,7,,,,,, 3,172,1,,3,159,0,,A,,,97,0605,,,,,,40,MSG.6-5-90,1990
90IN00887,1987031446,L1446,03,87,1,75,2,30,732,789502,226402,2,,1,,,,,,3,,*,0,0,,,,X,93,0108,,,,,,25,CUT BUX,1990
90IN00888,1985631447,K1447,63,85,2,60,1,06,603,022363,995662,7,,,,,, 3,150,1,,1,171,180, 2,A,,,,,,633,3,,1,50,,1990
90IN00889,1987031449,L1449,03,87,2,73,2,30,736,809002,952901,6,,1,,,, 0,000,1,,5,181,0,,,,,,,,,,,F,25,,1990
90IN00890,1987031450,L1450,03,87,2,73,2,30,736,809002,952901,6,,1,,,, 0,000,1,,5,156,174, 1,,,,,,,,3,,F,25,,1990
90IN00891,1986801451,X1451,80,86,1,97,1,97,197,453297,456497,,,,,,,,,1,,M,210,242,,,,,,,,,,,,40,,1990
90IN00892,1987031451,L1451,03,87,3,75,2,30,731,783202,248202,9,,1,,,,,,4,,*,0,0,,,,F,95,0210,,,,,,25,FISTULA,1990
90IN00893,1986801452,X1452,80,86,2,97,1,97,197,453297,456497,7,,,,,, 2,088,1,,B,192,209, 3,B,,,,,,397,5,3,2,40,,1990
90IN00894,1987031452,L1452,03,87,2,75,2,30,731,783202,248202,2,,1,,,,,,3,OVX,*,0,0,,,,X,95,0525,,,,,,25,OVARECTOMY,1990
90IN00895,1987031453,L1453,03,87,2,00,2,30,723,881302,751902,1,,0,,,, 4,068,3,,1,123,138, 2,B,,B,93,0923,,,,,,25,"CULL,MQJ",1990
90IN00896,1985631454,K1454,63,85,2,61,1,06,612,118363,936162,7,,,,,, 3,154,1,,1,171,186, 2,A,,,,,,631,3,,1,50,,1990
90IN00897,1987031454,L1454,03,87,3,00,2,30,723,881302,751902,1,,1,,,,,,1,,5,156,177, 1,,,W,,,,,,,,25,WETHER,1990
90IN00898,1987031455,L1455,03,87,2,72,2,30,722,894502,881602,6,,1,,,, 1,118,1,,5,153,0,,,,,,,,,,,F,25,,1990
90IN00899,1985631456,K1456,63,85,2,61,1,06,612,118363,848762,,,,,,, 2,166,1,,1,188,193, 3,B,,,,,,631,5,,1,50,,1990
90IN00900,1987031457,L1457,03,87,1,74,2,30,733,789602,604802,2,,1,,,,,,1,,*,0,0,,,,P,,,,,,,,25,PHYS. RAMS,1990
90IN00901,1986801460,X1460,80,86,2,47,1,55,471,994794,487594,7,,,,,, 1,100,1,,3,173,0,,A,,,97,1003,,,,,,40,,1990
90IN00902,1987031467,L1467,03,87,2,72,2,30,724,868902,772202,6,,1,,,, 0,000,1,,5,176,0,,,,,,,,,,,F,25,MSG,1990
90IN00903,1985631468,K1468,63,85,2,60,1,06,604,034363,899862,,,,,,, 2,130,1,,2,178,184, 2,A,,,,,,613,4,,1,50,,1990
90IN00904,1987031468,L1468,03,87,2,72,2,30,724,868902,772202,6,,1,,,, 1,068,1,,5,187,0,,,,,,,,,,,F,25,,1990
90IN00905,1987031471,L1471,03,87,1,75,2,30,736,809002,778202,2,,1,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,25,PHYS. RAMS,1990
90IN00906,1987031474,L1474,03,87,2,82,2,30,733,789602,770602,7,,1,0,0,0, 2,000,2,69,5,176,194, 1,B,,,92,0920,,,,,,25,,1990
90IN00907,1987031475,L1475,03,87,2,76,2,30,736,809002,364102,6,,0,,,, 0,000,1,,5,167,0,,,,,,,,,,,F,25,BRITCHY,1990
90IN00908,1987031476,L1476,03,87,2,83,2,30,736,809002,364102,7,,0,,,, 3,097,1,,2,148,153, 3,A,,,,,,334,3,,2,25,,1990
90IN00909,1987031479,L1479,03,87,3,72,2,30,722,894502,436502,9,,1,,,,,,4,,*,0,0,,,,F,,,,,,,,25,RUM.FISTULA,1990
90IN00910,1985631482,K1482,63,85,2,61,1,06,614,083163,821462,2,,,,,,,,3,PHY,5,194,221, 2,A,,X,,,,,4,,x,50,JIM'S STUDY,1990
90IN00911,1985631485,K1485,63,85,2,60,1,06,602,062163,020563,,,,,,, 2,146,1,,2,164,171, 2,B,,,,,,612,3,,1,50,CUT BELLY,1990
90IN00912,1986801486,X1486,80,86,2,45,1,55,441,046680,169243,7,,,,,, 1,099,1,,3,138,149, 2,C,,,,,,-0-,5,,3,40,,1990
90IN00913,1987031487,L1487,03,87,1,75,2,30,738,815902,773602,2,,1,,,,,,1,,*,0,0,,,,P,,,,,,,,25,PHYS. RAMS,1990
90IN00914,1985631490,K1490,63,85,2,60,1,06,603,022363,989162,,,,,,, 2,162,1,,2,192,184, 2,A,,,,,,631,3,,1,50,,1990
90IN00915,1987031491,L1491,03,87,1,74,2,30,738,815902,620702,2,,1,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,25,PHYS. RAMS,1990
90IN00916,1987031495,L1495,03,87,4,73,2,30,737,813002,597702,2,,1,,,,,,1,,*,0,0,,,,V,95,0213,,,,,,25,VASECTOMY,1990
90IN00917,1985631496,K1496,63,85,2,61,1,06,614,083163,861562,,,,,,, 2,092,1,,2,183,203, 2,A,,,,,,601,4,,1,50,,1990
90IN00918,1987031496,L1496,03,87,3,73,2,30,737,813002,597702,9,,1,,,,,,4,,*,0,0,,,,F,93,0907,,,,,,25,ESO.FISTULA,1990
90IN00919,1985631497,K1497,63,85,2,60,1,06,602,062163,979862,,,,,,, 1,116,1,,2,178,183, 3,B,,,,,,632,3,,1,50,,1990
90IN00920,1987031497,L1497,03,87,2,81,2,30,739,827702,896402,7,,1,,,, 2,093,1,,1,149,159, 2,A,,,,,,313,2,,2,25,,1990
90IN00921,1987031498,L1498,03,87,2,82,2,30,739,827702,896402,7,,1,,,, 1,098,1,,1,167,171, 2,B,,,,,,327,3,,2,25,BRITCHY,1990
90IN00922,1987031499,L1499,03,87,2,74,2,30,734,799502,215202,6,,1,,,, 0,000,1,,5,186,0,,,,,,,,,,,F,25,,1990
90IN00923,1985631501,K1501,63,85,2,61,1,06,611,089963,939662,,,,,,, 2,172,1,,2,184,195, 2,C,,,,,,602,4,,1,50,,1990
90IN00924,1987031502,L1502,03,87,1,73,2,30,736,809002,743602,2,,1,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,25,PHYS. RAMS,1990
90IN00925,1987031504,L1504,03,87,2,74,2,30,733,789602,606602,2,,1,,,,,,3,OVX,5,138,0,,,,X,,,,,,,,25,OVARECTOMY,1990
90IN00926,1987031507,L1507,03,87,2,81,2,30,733,789602,133402,7,,1,,,, 2,149,1,,1,141,154, 2,A,,,,,,314,4,,2,25,,1990
90IN00927,1985631511,K1511,63,85,2,60,1,06,601,047363,958262,7,,,,,, 2,112,6,,1,175,0,,A,,,19,0515,,,,,,50,DEADEWE 5-15,1990
90IN00928,1987031515,L1515,03,87,2,72,2,30,721,870702,632102,6,,1,,,, 0,000,1,,5,154,0,,,,,,,,,,,F,25,,1990
90IN00929,1986801515,X1515,80,86,2,67,1,56,672,911194,548294,7,,,,,, 2,165,1,,3,173,140, 2,B,,,,,,-0-,2,,3,40,,1990
90IN00930,1985631520,K1520,63,85,2,60,1,06,604,034363,914162,,,,,,, 0,000,1,,5,161,180, 1,B,,,,,,634,5,,1,50,,1990
90IN00931,1987031526,L1526,03,87,2,80,2,30,732,789502,929701,7,,1,,,, 2,075,3,,2,127,150, 2,B,,,93,0923,,,,,,25,HARDBAG,1990
90IN00932,1987031530,L1530,03,87,2,72,2,30,723,881302,613402,6,,1,,,, 0,000,1,,5,174,0,,,,,,,,,,,F,25,,1990
90IN00933,1986801531,X1531,80,86,2,65,1,56,601,090063,692594,7,,,,,, 2,148,3,X,3,131,114, 2,A,,,93,1015,,,,,,40,THIN,1990
90IN00934,1987031531,L1531,03,87,2,75,2,30,739,827702,366802,6,,1,,,, 1,103,1,,5,172,0,,,,,,,,,,,F,25,,1990
90IN00935,1985631536,K1536,63,85,2,60,1,06,602,062163,869562,,,,,,, 2,154,1,,1,182,179, 2,A,,,,,,612,5,,1,50,,1990
90IN00936,1987031536,L1536,03,87,2,72,2,30,721,870702,756002,6,,1,,,, 2,197,1,,5,162,0,,,,,,,,,,,F,25,,1990
90IN00937,1986801537,X1537,80,86,2,47,1,55,471,994794,369994,7,,,,,, 2,176,1,,3,166,148, 2,B,,,,,,-0-,3,,3,40,,1990
90IN00938,1987031537,L1537,03,87,2,72,2,30,721,870702,756002,6,,1,,,, 2,101,1,,5,163,0,,,,,,,,,,,F,25,,1990
90IN00939,1985631538,K1538,63,85,2,63,1,06,631,038363,893262,7,,,,,, 2,188,1,,2,189,180, 3,A,,,,,,601,3,,1,50,,1990
90IN00940,1987031540,L1540,03,87,2,74,2,30,738,815902,610802,6,,1,,,, 0,000,1,,5,157,0,,,,,,,,,,,F,25,,1990
90IN00941,1986801548,X1548,80,86,2,67,1,56,671,904194,732894,7,,,,,, 2,213,1,,3,184,171, 2,A,,,,,,-0-,2,,3,40,,1990
90IN00942,1987031549,L1549,03,87,1,75,2,30,736,809002,280002,2,,1,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,25,PHYS. RAMS,1990
90IN00943,1985631552,K1552,63,85,2,63,1,06,634,067563,941262,7,,,,,, 2,151,1,,2,168,183, 2,B,,,,,,611,3,,1,50,"FLT,ENTR",1990
90IN00944,1987031554,L1554,03,87,2,72,2,30,723,881302,938201,6,,1,1,0,1, 0,000,2,61,5,175,191, 1,,,,92,0920,,,,,,25,,1990
90IN00945,1985631555,K1555,63,85,2,68,1,06,005,000063,090963,7,,,,,, 2,159,3,SYN,2,149,165,11,A,,,,,,,,,,50,BADBAG,1990
90IN00946,1987031557,L1557,03,87,2,75,2,30,736,809002,776302,6,,1,,,, 0,000,3,,5,162,185,,,,,,,,,3,,,25,"CULL,BAG-MILK",1990
90IN00947,1986801557,X1557,80,86,2,47,1,55,472,961694,609693,7,,,,,, 3,177,1,,3,180,0,,A,,,97,1003,,,,,,40,,1990
90IN00948,1987031566,L1566,03,87,2,73,2,30,732,789502,440002,6,,1,,,, 0,000,1,,5,145,0,,,,,,,,,,,F,25,,1990
90IN00949,1985631567,K1567,63,85,2,60,1,06,604,034363,825362,7,,,,,, 3,157,3,X,1,154,157,13,A,,,93,1015,,,,,,50,BLUEBAG,1990
90IN00950,1987031569,L1569,03,87,2,83,2,30,735,802702,  1502,7,,0,,,, 3,156,1,,2,156,173, 5,A,,,,,,331,3,,2,25,,1990
90IN00951,1987031570,L1570,03,87,2,82,2,30,735,802702,  1502,7,,0,,,, 2,163,1,,1,148,166, 2,A,,,,,,328,4,,2,25,,1990
90IN00952,1987031573,L1573,03,87,2,83,2,30,732,789502,763602,7,,0,,,, 1,123,1,,1,125,127, 2,B,,,,,,332,3,,2,25,,1990
90IN00953,1986801577,X1577,80,86,2,67,1,56,674,864094,037394,7,,,,,, 1,103,1,,3,170,168, 2,B,,,,,,-0-,4,,3,40,,1990
90IN00954,1987031577,L1577,03,87,2,73,2,30,737,813002,600202,6,,1,,,, 0,000,3,,5,160,0,,,,,,,,,,,,25,"X,SPOILED",1990
90IN00955,1987031578,L1578,03,87,2,83,2,30,737,813002,600202,7,,1,,,, 2,101,1,,2,131,125, 2,A,,,,,,333,2,,2,25,,1990
90IN00956,1987031579,L1579,03,87,2,81,2,30,734,799502,120102,7,,1,,,, 3,180,1,,1,145,152, 2,A,,,,,,311,3,,2,25,LTS,1990
90IN00957,1985631582,K1582,63,85,2,63,1,06,632,023563,014063,,,,,,, 2,158,1,,2,182,183, 2,B,,,,,,602,4,,1,50,,1990
90IN00958,1986801583,X1583,80,86,2,47,1,55,472,961694,901993,7,,,,,, 2,122,1,,3,200,178, 2,B,,,,,,-0-,2,,3,40,,1990
90IN00959,1987031589,L1589,03,87,2,82,2,30,738,815902,711302,7,,1,,,, 3,154,3,EBO,1,136,131,12,B,,,,,,,,,,25,JAWOKSAV,1990
90IN00960,1986801598,X1598,80,86,2,47,1,55,474,982894,531094,7,,,,,, 2,202,1,,3,206,199, 1,A,,,,,,-0-,3,,3,40,,1990
90IN00961,1987031599,L1599,03,87,1,72,2,30,721,870702,452802,2,,1,,,,,,1,,*,0,0,,,,P,93,0108,,,,,,25,PHYS. RAMS,1990
90IN00962,1987031600,L1600,03,87,2,83,2,30,737,813002,890102,7,,1,,,, 3,148,1,,2,137,151, 2,A,,,,,,334,3,,2,25,,1990
90IN00963,1987031601,L1601,03,87,2,81,2,30,734,799502,930801,7,,1,,,, 2,156,1,,2,143,169, 6,A,,,,,,312,2,,2,25,CHK.BAG,1990
90IN00964,1985631604,K1604,63,85,2,63,1,06,633,026563,956562,,,,,,, 3,155,1,,1,181,195, 2,A,,,,,,601,3,,1,50,,1990
90IN00965,1987031604,L1604,03,87,2,75,2,30,734,799502,421702,6,,1,,,, 0,000,1,,5,159,0,,,,,,,,,,,F,25,,1990
90IN00966,1985631605,K1605,63,85,2,63,1,06,633,026563,956562,,,,,,, 2,181,1,,1,203,193, 3,B,,,,,,612,3,,1,50,,1990
90IN00967,1985631609,K1609,63,85,2,61,1,06,612,118363,752862,,,,,,, 3,149,1,,2,163,171, 2,A,,,,,,602,3,,1,50,,1990
90IN00968,1987031610,L1610,03,87,2,72,2,30,722,894502,447302,6,,1,,,, 0,000,1,,5,169,0,,,,,,,,,,,F,25,Found 2/13,1990
90IN00969,1986801610,X1610,80,86,2,45,1,55,442,915994,580043,7,,,,,, 2,175,3,X,3,159,136, 2,C,,,93,1015,,,,,,40,THIN,1990
90IN00970,1987031612,L1612,03,87,2,82,2,30,733,789602,766302,7,,0,,,, 2,138,1,,2,134,134, 2,B,,,,,,321,3,,2,25,HARDBAG,1990
90IN00971,1985631614,K1614,63,85,2,60,1,06,602,062163,057463,,,,,,, 3,170,1,,1,168,172, 3,A,,,,,,611,,,1,50,Msg.10/24/90,1990
90IN00972,1987031618,L1618,03,87,2,72,2,30,722,894502,854602,6,,1,1,0,1, 0,000,2,61,5,161,181, 1,,,,92,0920,,,,,,25,,1990
90IN00973,1987031622,L1622,03,87,2,00,2,30,737,813002,652002,1,,0,,,, 1,070,1,,2,133,151, 2,B,,B,,,,,4,,F,25,BLACK,1990
90IN00974,1987031623,L1623,03,87,2,80,2,30,738,815902,443002,7,,1,,,, 1,108,1,,2,168,164, 3,B,,,,,,303,3,,2,25,SAVE,1990
90IN00975,1987031624,L1624,03,87,1,76,2,30,738,815902,443002,2,,1,,,,,,1,,*,0,0,,,,P,93,1203,,,,,,25,PHYS. RAMS,1990
90IN00976,1986801626,X1626,80,86,1,67,1,56,671,904194,792093,2,,,,,,,,3,,*,0,0,,,,A,95,1126,,,,,,40,ANNE'S RAMS,1990
90IN00977,1987031627,L1627,03,87,2,75,2,30,731,783202,848202,6,,1,,,, 0,000,1,,5,161,0,,,,,,,,,,,F,25,,1990
90IN00978,1987031629,L1629,03,87,2,72,2,30,721,870702,605902,6,,1,,,, 0,000,1,,5,141,0,,,,,,,,,,,F,25,SLICK 1,1990
90IN00979,1987031630,L1630,03,87,3,72,2,30,721,870702,605902,9,,1,,,,,,4,,*,0,0,,,,F,95,0215,,,,,,25,FISTULA,1990
90IN00980,1987031631,L1631,03,87,2,80,2,30,738,815902,743802,7,,1,,,, 0,000,3,OVX,5,153,175, 1,B,,,,,,,,,,25,BARREN,1990
90IN00981,1987031632,L1632,03,87,2,82,2,30,738,815902,743802,7,,1,,,, 2,089,1,,1,148,152, 2,A,,,,,,322,3,,2,25,VLT,1990
90IN00982,1985631636,K1636,63,85,2,68,1,06,006,000063,104763,2,,,,,,,,3,OVX,5,167,0,,,,X,95,1107,,,,,,50,JIM'S STUDY,1990
90IN00983,1987031637,L1637,03,87,2,82,2,30,733,789602,217102,7,,1,,,, 2,152,1,,1,149,165, 2,C,,,,,,323,5,,2,25,,1990
90IN00984,1985631639,K1639,63,85,2,60,1,06,604,034363,824862,7,,,,,, 2,124,1,,1,194,186, 2,B,,,,,,614,3,,1,50,,1990
90IN00985,1987031639,L1639,03,87,2,74,2,30,732,789502,892402,6,,1,,,, 0,000,1,,5,139,0,,,,,,,,,,,F,25,,1990
90IN00986,1987031641,L1641,03,87,2,00,2,30,737,813002,957001,1,,0,,,, 2,158,1,,2,139,153, 2,V,,B,,,,,3,,F,25,BLACK,1990
90IN00987,1987031646,L1646,03,87,2,76,2,30,731,783202,196302,6,,0,,,, 1,104,1,,5,182,0,,,,,,,,,,,F,25,,1990
90IN00988,1987031647,L1647,03,87,2,80,2,30,732,789502,766002,7,,1,,,, 2,093,3,,2,119,144,12,B,,,93,0923,,,,,,25,BADBAG,1990
90IN00989,1987031648,L1648,03,87,2,76,2,30,732,789502, 86202,6,,1,,,, 0,000,1,,5,164,0,,,,,,,,,,,F,25,,1990
90IN00990,1985631650,K1650,63,85,2,61,1,06,614,083163,923662,,,,,,, 0,000,3,SYN,5,186,207, 2,A,,,,,,,,,,50,VLT'S,1990
90IN00991,1985631656,K1656,63,85,2,61,1,06,611,089963,778962,7,,,,,, 1,106,1,,2,190,177, 3,A,,,,,,604,3,,1,50,HARDBAG,1990
90IN00992,1987031657,L1657,03,87,1,73,2,30,735,802702,893502,2,,1,,,,,,3,,*,0,0,,,,X,93,0108,,,,,,25,CUT BUX,1990
90IN00993,1987031659,L1659,03,87,2,74,2,30,737,813002,192402,6,,1,,,, 0,000,1,,5,165,0,,,,,,,,,,,F,25,JAW?,1990
90IN00994,1985631660,K1660,63,85,2,61,1,06,613,115963,964162,,,,,,, 2,081,3,X,1,175,187,11,B,,,93,1015,,,,,,50,R.SPOILEDENTR,1990
90IN00995,1987031663,L1663,03,87,2,72,2,30,721,870702,852702,6,,1,,,, 1,108,1,,5,161,0,,,,,,,,,,,F,25,,1990
90IN00996,1985631664,K1664,63,85,2,60,1,06,601,047363,034763,,,,,,, 3,163,1,,1,177,189, 3,A,,,,,,634,3,,1,50,,1990
90IN00997,1987031664,L1664,03,87,2,72,2,30,721,870702,852702,6,,1,,,, 0,000,1,,5,178,0,,,,,,,,,,,F,25,LUMPJAW,1990
90IN00998,1987031665,L1665,03,87,4,76,2,30,732,789502,578002,2,,1,,,,,,1,,M,150,0,,,,V,,,,,,,,25,VASECTOMY,1990
90IN00999,1987031672,L1672,03,87,2,82,2,30,739,827702,554102,7,,1,,,, 2,089,3,,1,154,167,10,A,,,93,0923,,,,,,25,L.LUMPYBAG,1990
90IN01000,1985631673,K1673,63,85,2,61,1,06,611,089963,012963,,,,,,, 4,155,1,,1,187,190, 2,A,,,,,,634,3,,1,50,?FXEWE,1990
90IN01001,1987031678,L1678,03,87,2,72,2,30,722,894502,617202,6,,1,,,, 0,000,1,,5,194,0,,,,,,,,,,,F,25,,1990
90IN01002,1987031680,L1680,03,87,2,74,2,30,734,799502,868702,6,,1,,,, 0,000,1,,5,185,0,,,,,,,,,,,F,25,,1990
90IN01003,1987031683,L1683,03,87,2,75,2,30,734,799502,679902,6,,1,,,, 0,000,6,,*,0,0,,,,,95,0321,,,,,,25,NO UTERUS,1990
90IN01004,1986801693,X1693,80,86,2,47,1,55,473,963894,484494,7,,0,,,0, 0,000,2,70,5,141,174, 1,B,,,92,0920,,,,,,40,,1990
90IN01005,1987031694,L1694,03,87,2,82,2,30,735,802702,580602,7,,0,,,, 3,096,1,,1,157,160, 2,A,,,,,,324,4,,2,25,,1990
90IN01006,1987031696,L1696,03,87,2,74,2,30,738,815902,273602,6,,1,,,, 0,000,1,,5,178,0,,,,,,,,,,,F,25,JAW?,1990
90IN01007,1987031698,L1698,03,87,2,76,2,30,739,827702,463302,2,,1,,,,,,3,OVX,5,170,0,,,,X,,,,,,,,25,OVARECTOMY,1990
90IN01008,1987031699,L1699,03,87,2,82,2,30,739,827702,463302,7,,1,,,, 1,105,1,,1,150,154, 2,A,,,,,,325,3,,2,25,,1990
