UID,ID10,ETAG,BRD,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,ELG,ELGI,ELGC,RC,NOBN,LBWN,PD,LOT,BAND,SPRGWT,FALLWT,BAG,VACC,BLED,GROUP,DISP,DAYDIS,TRT,BPEN,COND,LAP,BGRP,ADAM,RMK,YRREC
88IN00181,1986030415,L0415,03,86,2,74,2,40,007,082220,769002,6,,,,,,,,4,,5,118,141,01,,,S,92,0920,,,,,,15,,1988
88IN00182,1986030416,L0416,03,86,2,74,2,40,007,082220,769002,6,,,,,,,,4,,5,109,129,01,,,S,92,0920,,,,,,15,,1988
88IN00183,1986030417,L0417,03,86,2,74,2,30,739,743202,201702,6,,1,,,,,,1,,5,124,146,01,,,,,,,732,3,,,15,,1988
88IN00184,1986030418,L0418,03,86,2,74,2,30,739,743202,201702,6,,1,1,0,1,,,2,115,5,141,133,01,,,,92,0922,,,,,,15,,1988
88IN00185,1983630418,K0418,63,83,2,61,1,06,611,012463,764062,,,,,,,,,1,,3,145,143,02,,,,,,,612,2,,,50,,1988
88IN00186,1986030424,L0424,03,86,2,76,2,40,002,022220,869202,6,,,,,,,,4,,9,107,115,01,,,L,92,0920,,,,,,15,,1988
88IN00187,1986030425,L0425,03,86,2,76,2,40,002,022220,869202,6,,,,,,,,4,,5,97,119,01,,,S,92,0920,,,,,,15,,1988
88IN00188,1983630425,K0425,63,83,2,61,1,06,614,990062,909362,,,,,,,,,1,,1,185,187,03,,,,,,,613,3,,,50,,1988
88IN00189,1983630428,K0428,63,83,2,61,1,06,611,012463,966162,,,,,,,,,1,,3,178,195,09,,,,,,,614,3,,,50,,1988
88IN00190,1980020430,Y0430,02,80,2,71,1,30,714,427408,268909,,,0,1,0,0,,,2,123,2,147,136,02,,,,92,0922,,,,,,80,,1988
88IN00191,1986030430,L0430,03,86,2,75,2,40,006,081220,774202,6,,,,,,,,4,,9,158,154,01,,,L,92,0920,,,,,,15,,1988
88IN00192,1986030431,L0431,03,86,2,75,2,40,004,023020,774102,6,,,,,,,,4,,9,139,141,01,,,L,92,0920,,,,,,15,,1988
88IN00193,1980020432,Y0432,02,80,2,70,1,30,701,732307,711407,,,1,,,,,,3,,3,136,149,06,,,X,93,1003,,,,,,80,BAG,1988
88IN00194,1986030432,L0432,03,86,2,72,2,30,724,765602,778101,6,,1,,,,,,1,,5,134,159,02,,,,,,,FL,3,,,15,,1988
88IN00195,1986030433,L0433,03,86,2,72,2,30,724,765602,778101,6,,1,,,,,,1,,5,132,177,02,,,,,,,FL,3,,,15,,1988
88IN00196,1983630433,K0433,63,83,2,60,1,06,602,937462,837562,,,,,,,,,1,,3,178,178,02,,,,,,,602,3,,,50,,1988
88IN00197,1985800434,X0434,80,85,2,45,1,55,461,721794,549443,,,,,,,,,3,,3,197,218,03,,,J,,,,,,,,30,BAG LUMP,1988
88IN00198,1986030439,L0439,03,86,2,73,2,30,738,765902,395802,6,,1,,,,,,1,,5,143,138,01,,,,,,,733,3,,,15,,1988
88IN00199,1983630440,K0440,63,83,2,60,1,06,604,958362,696762,,,,,,,,,1,,2,140,155,02,,,,,,,603,3,,,50,,1988
88IN00200,1986030441,L0441,03,86,2,73,2,30,738,765902,395802,6,,1,,,,,,1,,5,137,136,01,,,,,,,734,3,,,15,,1988
88IN00201,1986030442,L0442,03,86,2,74,2,40,006,081220,765002,6,,,,,,,,4,,5,129,151,01,,,L,92,0920,,,,,,15,,1988
88IN00202,1983630443,K0443,63,83,2,63,1,06,633,957062,921662,,,,,,,,,1,,1,170,181,03,,,,,,,633,2,,,50,,1988
88IN00203,1980020444,Y0444,02,80,2,71,1,30,713,867507,573407,,,1,,,,,,3,,1,165,0,,,,,97,0915,,,,,,80,BADEYE,1988
88IN00204,1986030451,L0451,03,86,1,74,2,30,731,740102,222502,6,,1,,,,,,2,221,M,176,209,,,,,92,0922,,,,,,15,,1988
88IN00205,1986030452,L0452,03,86,1,72,2,30,723,765802,284502,6,,0,,,,,,2,233,M,154,200,,,,,92,0922,,,,,,15,,1988
88IN00206,1986030453,L0453,03,86,2,72,2,30,723,765802,284502,6,,0,,,,,,1,,5,132,150,01,,,,,,,FL,4,,,15,,1988
88IN00207,1980020455,Y0455,02,80,2,70,1,30,703,706807,468307,,,1,,,,,,,,*,0,0,,,,,05,0511,,,,,,80,,1988
88IN00208,1983630455,K0455,63,83,2,61,1,06,612,980662,929762,,,,,,,,,1,,3,172,0,,,,,11,0828,,,,,,50,,1988
88IN00209,1986030456,L0456,03,86,2,76,2,40,004,023020,753202,6,,,,,,,,4,,9,120,126,01,,,L,92,0920,,,,,,15,,1988
88IN00210,1985800456,X0456,80,85,2,64,1,53,003,604695,915562,,,,,,,,,2,170,3,146,158,03,,,,92,0922,,,,,,30,,1988
88IN00211,1986030457,L0457,03,86,2,75,2,40,005,023120,775402,6,,,,,,,,4,,5,114,133,01,,,S,92,0920,,,,,,15,,1988
88IN00212,1986030458,L0458,03,86,2,75,2,40,005,023120,775402,1,,,,,,,,3,,5,101,0,,,,A,,,,,,,,15,ANN'S EWES,1988
88IN00213,1986030463,L0463,03,86,2,76,2,40,006,081220,759602,6,,,,,,,,4,,5,120,138,01,,,L,92,0920,,,,,,15,,1988
88IN00214,1980020464,Y0464,02,80,2,72,2,30,  1,759707,770807,1,,1,,,,,,3,,5,155,0,,,,A,93,1024,,,,,,75,ANN'S EWES,1988
88IN00215,1986030464,L0464,03,86,2,74,2,30,738,765902,394302,6,,0,,,,,,1,,5,130,151,01,,,,,,,735,4,,,15,,1988
88IN00216,1986030465,L0465,03,86,2,74,2,30,738,765902,394302,6,,0,,,,,,1,,5,153,154,01,,,,,,,731,4,,,15,,1988
88IN00217,1983630466,K0466,63,83,1,61,1,06,612,980662,876162,2,,,,,,,,,,*,0,0,,5,4,J,50,0205,,,,,,50,JIM'S RAMS,1988
88IN00218,1977190467,S0467,19,77,2,10,1,07,101,929718,746218,6,,,,,,,,3,,5,155,178,12,,,,93,1121,,,3,,,-0,AGE,1988
88IN00219,1983630467,K0467,63,83,2,61,1,06,612,980662,876162,,,,,,,,,I,,5,156,152,02,,,,92,0916,,,,,,50,,1988
88IN00220,1985800467,X0467,80,85,2,47,1,55,472,768494,522194,,,,,,,,,1,,1,140,137,02,,,,,,,  8,3,,,30,,1988
88IN00221,1981970469,M0469,97,81,2,97,1,97,,002097,695497,7,,,,,,,,3,,B,206,0,,,,,97,0915,,,,,,70,TEAT HID,1988
88IN00222,1983630472,K0472,63,83,2,63,1,06,633,957062,770662,,,,,,,,,1,,1,173,163,02,,,,,,,634,3,,,50,,1988
88IN00223,1986030475,L0475,03,86,2,74,2,40,005,023120,766302,6,,,,,,,,4,,5,112,129,01,,,S,92,0920,,,,,,15,,1988
88IN00224,1986030476,L0476,03,86,2,74,2,40,005,023120,766302,6,,,,,,,,4,,5,118,148,01,,,S,92,0920,,,,,,15,,1988
88IN00225,1981970480,M0480,97,81,2,97,1,97,,001997,556097,7,,,,,3,,,3,000,B,234,210,03,,,X,93,1003,,,,,,70,,1988
88IN00226,1986030482,L0482,03,86,2,75,2,30,738,765902,290602,6,,1,,,,,,1,,5,127,163,01,,,,,,,,5,,,15,PREG9/12,1988
88IN00227,1985800482,X0482,80,85,2,47,1,55,473,680694,953793,,,,,,,,,1,,1,164,175,03,,,,,,,  1,3,,,30,,1988
88IN00228,1986030484,L0484,03,86,2,74,2,40,002,022220,857802,6,,,,,,,,4,,5,102,0,,,,S,97,0728,,,,,,15,BOO-X,1988
88IN00229,1986030485,L0485,03,86,2,74,2,40,002,022220,857802,6,,,,,,,,2,,5,94,0,,,,,93,0620,,,,,,15,,1988
88IN00230,1985800486,X0486,80,85,2,46,1,52,463,679594,365294,,,,,,,,,2,157,1,160,160,02,,,,92,0922,,,,,,30,,1988
88IN00231,1983630487,K0487,63,83,2,61,1,06,614,990062,902562,,,,,,,,,1,,2,178,189,02,,,,,,,611,3,,,50,,1988
88IN00232,1986030488,L0488,03,86,2,73,2,40,006,081220,747902,6,,,,,,,,4,,5,113,136,01,,,L,92,0920,,,,,,15,,1988
88IN00233,1986030489,L0489,03,86,2,73,2,40,006,081220,747902,6,,,,,,,,4,,5,138,151,01,,,L,92,0920,,,,,,15,,1988
88IN00234,1985800489,X0489,80,85,2,46,1,52,462,755494,412394,,,,,,,,,2,158,3,128,148,02,,,,92,0922,,,,,,30,,1988
88IN00235,1981970496,M0496,97,81,2,97,1,97,,002097,696697,7,,,,,,,,3,,B,274,179,02,,,,95,0930,,,,,,70,LAME,1988
88IN00236,1986030497,L0497,03,86,2,72,2,30,721,773102,384402,6,,1,,,,,,1,,5,119,152,02,,,,,,,FL,4,,,15,,1988
88IN00237,1987030503,L0503,03,87,2,71,1,30,712,960202,724102,,,1,,,,,,1,,1,142,149,02,,,,,,,711,2,,,10,,1988
88IN00238,1983630508,K0508,63,83,1,61,1,06,614,990062,868862,2,,,,,,,,,,*,0,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN00239,1985800508,X0508,80,85,2,45,1,55,441,672994,466801,,,,,,,,,8,,1,144,158,02,,,,93,0916,,,,,,30,PROLAPSE,1988
88IN00240,1987030509,L0509,03,87,2,71,1,30,713,949202,700502,,,1,,,,,,1,,1,140,149,02,,,,,,,713,3,,,10,,1988
88IN00241,1987030510,L0510,03,87,1,71,1,30,713,949202,700502,2,,1,,,,,,1,,Y,158,0,,,,,93,0822,,,,,,10,,1988
88IN00242,1987030511,L0511,03,87,2,71,1,30,714,953402,157802,,,1,1,0,1,,,2,113,5,124,148,01,,,,92,0922,,,,,,10,,1988
88IN00243,1987030512,L0512,03,87,2,71,1,30,714,953402,157802,,,1,,,,,,1,,1,147,149,03,,,,,,,713,3,,,10,,1988
88IN00244,1985800512,X0512,80,85,2,44,1,52,003,604695,489043,,,,,,,,,2,159,1,120,129,02,,,,92,0922,,,,,,30,,1988
88IN00245,1987030513,L0513,03,87,2,71,1,30,714,953402,157802,7,,1,,,,,,1,,8,117,133,02,,,,,,,701,3,,,10,,1988
88IN00246,1983630513,K0513,63,83,2,63,1,06,631,953162,931862,,,,,,,,,3,,1,219,210,12,,,J,,,,,,,,50,SPOILED,1988
88IN00247,1987030516,L0516,03,87,1,71,1,30,712,960202,510202,,,1,,,,,,3,,Y,172,213,,,,,04,0801,,,,,,10, 5 JAW *,1988
88IN00248,         0,F0516,95,85,1,,1,50,,USMARC,,,,,,,,,,1,,M,144,161,,,,,93,1003,,,,,,30,,1988
88IN00249,1987030517,L0517,03,87,2,70,1,30,704,792302,733101,,,1,,,,,,1,,1,111,120,01,,,,,,,704,2,,,10,FOUND 1027,1988
88IN00250,1985800517,X0517,80,85,2,47,1,55,472,768494,901993,,,,,,,,,1,,2,137,162,02,,,,,,,  2,3,,,30,,1988
88IN00251,1987030518,L0518,03,87,2,70,1,30,702,807602,179002,,,1,1,1,2,,,2,105,2,147,162,02,,,,92,0922,,,,,,10,,1988
88IN00252,1985800518,X0518,80,85,2,47,1,55,472,768494,901993,,,,,,,,,1,,2,155,171,02,,,,,,,  3,4,,,30,,1988
88IN00253,1985800519,X0519,80,85,2,44,1,52,004,604995,420243,,,,,,,,,3,,1,124,130,02,,,,93,1107,,,,,,30,FOUND 1027,1988
88IN00254,1980020520,Y0520,02,80,2,75,2,30,  5,626507,675507,6,,1,,,,,,,,5,136,0,,,,,93,0620,,,,,,75,,1988
88IN00255,1983630522,K0522,63,83,2,61,1,06,611,012463,703362,7,,,,,,,,1,,8,170,172,03,,,,,,,633,3,,,50,,1988
88IN00256,1985800522,X0522,80,85,2,45,1,55,441,672994,479743,,,,,,,,,1,,1,119,126,02,,,,,,,  4,2,,,30,,1988
88IN00257,1987030523,L0523,03,87,1,70,1,30,701,810902,144002,,,1,,,,,,1,,Y,178,208,,,,,,,,,,,,10,,1988
88IN00258,1987030524,L0524,03,87,1,70,1,30,701,810902,144002,,,1,,,,,,1,,Y,158,196,,,,,,,,,,,,10,- +,1988
88IN00259,1987030525,L0525,03,87,1,70,1,30,701,810902,144002,,,1,,,,,,1,,Y,187,220,,,,,,,,,,,,10,LUMPJAW,1988
88IN00260,1987030526,L0526,03,87,2,70,1,30,702,807602,312502,,,1,,,,,,1,,1,135,134,01,,,,,,,702,2,,,10,,1988
88IN00261,1987030527,L0527,03,87,1,70,1,30,702,807602,312502,,,1,,,,,,2,237,Y,165,197,,,,,92,0922,,,,,,10,,1988
88IN00262,1987030528,L0528,03,87,2,70,1,30,702,807602,312502,7,,1,,,,,,1,,5,132,162,01,,,,,,,702,3,,,10,,1988
88IN00263,1985800530,X0530,80,85,2,64,1,53,004,604995,921162,,,,,,,,,2,170,1,128,142,04,,,,92,0922,,,,,,30,,1988
88IN00264,1987030531,L0531,03,87,1,70,1,30,701,810902,713902,,,1,,,,,,3,,*,0,0,,,,,93,0118,,,,,,10,,1988
88IN00265,1983630533,K0533,63,83,2,61,1,06,612,980662,866562,,,,,,,,,1,,3,162,150,03,,,,,,,612,3,,,50,,1988
88IN00266,1985800533,X0533,80,85,2,47,1,55,473,680694,814393,,,,,,,,,1,,3,169,190,02,,,,,,,  5,3,,,30,,1988
88IN00267,1987030538,L0538,03,87,2,70,1,30,701,810902,734402,,,1,,,,,,1,,2,133,142,02,,,,,,,701,3,,,10,,1988
88IN00268,1983630538,K0538,63,83,2,60,1,06,602,937462,818262,,,,,,,,,1,,1,182,188,02,,,,,,,604,2,,,50,,1988
88IN00269,1987030539,L0539,03,87,1,70,1,30,701,810902,734402,2,,1,,,,,,1,,Y,176,0,,,,,93,0822,,,,,,10,,1988
88IN00270,1987030540,L0540,03,87,2,70,1,30,701,810902,537702,,,1,1,0,1,,,2,112,5,152,154,01,,,,92,0922,,,,,,10,,1988
88IN00271,1985800540,X0540,80,85,2,64,1,53,004,604995,025163,,,,,,,,,2,170,1,151,153,02,,,,92,0922,,,,,,30,,1988
88IN00272,1987030541,L0541,03,87,2,70,1,30,701,810902,537702,,,1,,,,,,1,,3,118,139,02,,,,,,,703,2,,,10,,1988
88IN00273,1983630541,K0541,63,83,2,61,1,06,614,990062,885762,,,,,,,,,1,,2,194,188,03,,,,,,,613,3,,,50,,1988
88IN00274,1987030543,L0543,03,87,2,71,1,30,713,949202,717502,,,1,,,,,,1,,1,115,138,02,,,,,,,714,3,,,10,,1988
88IN00275,1987030544,L0544,03,87,2,70,1,30,704,792302,043202,7,,1,,,,,,1,,8,116,120,02,,,,,,,703,2,,,10,,1988
88IN00276,1987030546,L0546,03,87,2,70,1,30,702,807602,538202,,,1,,,,,,1,,3,123,138,01,,,,,,,704,3,,,10,,1988
88IN00277,1987030548,L0548,03,87,2,70,1,30,702,807602,538202,,,1,,,,,,1,,3,124,120,01,,,,,,,702,2,,,10,,1988
88IN00278,1987030549,L0549,03,87,1,71,1,30,714,953402,808602,,,1,,,,,,2,243,Y,153,192,,,,,92,0922,,,,,,10,,1988
88IN00279,1985800549,X0549,80,85,2,64,1,53,003,604695,805662,,,,,,,,,2,170,2,129,141,02,,,,92,0922,,,,,,30,,1988
88IN00280,1987030550,L0550,03,87,2,71,1,30,714,953402,808602,,,1,,,,,,1,,2,157,158,01,,,,,,,711,2,,,10,,1988
88IN00281,1980020551,Y0551,02,80,2,74,2,30,  1,759707,657207,6,,1,,,,,,,,*,0,0,,4,7,,93,0307,,,,,,75,,1988
88IN00282,1985800554,X0554,80,85,2,14,1,51,003,604695,167819,,,,,,,,,9,,3,143,150,11,,,,93,0916,,,,,,30,SPOILED,1988
88IN00283,1987030555,L0555,03,87,2,71,1,30,714,953402,339002,,,1,,,,,,1,,5,107,0,,,,,93,0620,,,,,,10,,1988
88IN00284,1985800555,X0555,80,85,2,47,1,55,473,680694,106194,7,,,,,,,,1,,8,134,156,02,,,,,,,  6,3,,,30,,1988
88IN00285,1985800556,X0556,80,85,2,45,1,55,402,555543,400743,,,,,,,,,1,,2,153,175,03,,,,,,,  7,3,,,30,,1988
88IN00286,1985800558,X0558,80,85,2,47,1,55,472,768494,544194,,,,,,,,,1,,3,136,151,02,,,,,,,  8,2,,,30,,1988
88IN00287,1985800559,X0559,80,85,2,47,1,55,472,768494,544194,,,,,,,,,1,,3,136,143,02,,,,,,,  1,2,,,30,,1988
88IN00288,1987030560,L0560,03,87,2,70,1,30,704,792302,320102,,,1,1,0,1,,,2,112,5,148,161,01,,,,92,0922,,,,,,10,,1988
88IN00289,1987030561,L0561,03,87,2,70,1,30,704,792302,320102,7,,1,,,,,,1,,8,110,123,01,,,,,,,704,2,,,10,,1988
88IN00290,1987030565,L0565,03,87,1,71,1,30,711,951602,788802,,,1,,,,,,2,241,Y,154,177,,,,,92,0922,,,,,,10,,1988
88IN00291,1987030566,L0566,03,87,1,71,1,30,712,960202,043002,,,1,,,,,,2,,Y,159,190,,,,,93,1000,,,,,,10,,1988
88IN00292,1987030567,L0567,03,87,2,71,1,30,712,960202,043002,7,,1,,,,,,3,,1,110,120,13,,,X,93,1003,,,,,,10,,1988
88IN00293,1987030569,L0569,03,87,1,70,1,30,702,807602,827202,,,1,,,,,,1,,Y,162,189,,,,J,,,,,,,,10,LUMPJAW,1988
88IN00294,1985800569,X0569,80,85,2,46,1,52,463,679594,717093,,,,,,,,,2,158,1,145,145,02,,,,92,0922,,,,,,30,,1988
88IN00295,1987030570,L0570,03,87,2,70,1,30,702,807602,827202,,,1,1,1,2,,,2,105,1,143,172,02,,,,92,0922,,,,,,10,,1988
88IN00296,1987030571,L0571,03,87,1,71,1,30,714,953402,534602,,,1,,,,,,1,,Y,174,206,,,,,,,,,,,,10,,1988
88IN00297,1987030572,L0572,03,87,2,71,1,30,714,953402,534602,,,1,1,1,2,,,2,106,5,137,151,01,,,,92,0922,,,,,,10,,1988
88IN00298,1983630574,K0574,63,83,2,60,1,06,603,959162,886762,,,,,,,,,2,186,2,158,162,02,,,,92,0922,,,,,,50,HEALTH?,1988
88IN00299,1987030577,L0577,03,87,2,71,1,30,712,960202,715102,,,1,,,,,,1,,1,100,121,02,,,,,,,712,2,,,10,,1988
88IN00300,1985800583,X0583,80,85,2,44,1,52,004,604995,557343,,,,,,,,,2,158,3,131,148,02,,,,92,0922,,,,,,30,,1988
88IN00301,1985800587,X0587,80,85,2,47,1,55,472,768494,444594,,,,,,,,,1,,2,122,138,02,,,,,,,  2,2,,,30,,1988
88IN00302,1987030592,L0592,03,87,2,70,1,30,701,810902,799002,,,1,,,,,,1,,2,132,147,02,,,,,,,701,2,,,10,,1988
88IN00303,1987030593,L0593,03,87,2,70,1,30,701,810902,799002,,,1,,,,,,1,,2,120,130,02,,,,,,,703,2,,,10,,1988
88IN00304,1987030595,L0595,03,87,2,71,1,30,714,953402,708802,,,1,,,,,,1,,1,137,134,02,,,,,,,713,3,,,10,,1988
88IN00305,1987030598,L0598,03,87,2,71,1,30,713,949202,164502,7,,1,0,1,3,,,3,000,5,106,91,01,,,X,93,1003,,,,,,10,OUT,1988
88IN00306,1987030602,L0602,03,87,2,70,1,30,703,820702,832702,7,,1,1,1,2,,,2,107,5,115,136,01,,,,92,0922,,,,,,10,,1988
88IN00307,1987030606,L0606,03,87,1,70,1,30,703,820702,312902,2,,1,,,,,,1,,Y,147,0,,,,,93,0822,,,,,,10,,1988
88IN00308,1987030607,L0607,03,87,2,70,1,30,703,820702,312902,,,1,0,0,0,,,2,120,5,151,166,01,,,,92,0922,,,,,,10,,1988
88IN00309,1983630611,K0611,63,83,2,61,1,06,614,990062,921862,7,,,,,,,,1,,2,183,176,02,,,,,,,  1,3,,,50,,1988
88IN00310,1985800611,X0611,80,85,2,14,1,51,004,604995,996318,,,,,,,,,2,137,2,113,139,02,,,,92,0922,,,,,,30,,1988
88IN00311,1987030613,L0613,03,87,1,71,1,30,711,951602,819702,,,1,,,,,,2,244,Y,172,210,,,,,92,0922,,,,,,10,,1988
88IN00312,1985800613,X0613,80,85,2,47,1,55,473,680694,326594,7,,,,,,,,1,,2,148,148,03,,,,,,,  3,2,,,30,,1988
88IN00313,1987030614,L0614,03,87,1,71,1,30,711,951602,145402,,,1,,,,,,1,,*,0,0,,,,,01,0424,,,,,,10,,1988
88IN00314,1987030615,L0615,03,87,2,71,1,30,711,951602,145402,,,1,,,,,,1,,3,120,135,02,,,,,,,714,2,,,10,,1988
88IN00315,         0,F0616,95,86,1,,1,50,,USMARC,,,,,,,,,,1,,M,129,148,,,,,,,,,,,,20,5 JAW,1988
88IN00316,1983630617,K0617,63,83,2,61,1,06,613,999662,948162,,,,,,,,,1,,3,163,172,03,,,,,,,614,3,,,50,,1988
88IN00317,1987030618,L0618,03,87,2,70,1,30,702,807602,830502,,,1,,,,,,1,,2,127,149,02,,,,,,,704,3,,,10,,1988
88IN00318,1987030622,L0622,03,87,1,71,1,30,  1,818402,913502,,,1,,,,,,3,,Y,133,159,,,,X,,,,,,,,10,CUT BUX,1988
88IN00319,1987030626,L0626,03,87,1,70,1,30,  1,818402,908102,,,1,,,,,,2,240,Y,179,215,,,,,92,0922,,,,,,10,,1988
88IN00320,1987030628,L0628,03,87,2,71,1,30,711,951602,796202,,,1,,,,,,1,,3,109,129,02,,,,,,,711,2,,,10,,1988
88IN00321,1985800628,X0628,80,85,2,44,1,52,001,451495,195943,,,,,,,,,2,158,3,165,154,03,,,,92,0922,,,,,,30,,1988
88IN00322,1987030630,L0630,03,87,2,71,1,30,712,960202,717602,,,1,,,,,,1,,6,104,0,,,,,93,0718,,,,,,10,,1988
88IN00323,1983630630,K0630,63,83,2,60,1,06,601,969962,907462,7,,,,,,,,1,,5,169,190,01,,,,,,,634,4,,,50,,1988
88IN00324,1987030634,L0634,03,87,2,71,1,30,712,960202,705802,,,1,,,,,,1,,1,144,0,,,,,97,0915,,,,,,10,,1988
88IN00325,1983630643,K0643,63,83,2,63,1,06,632,955162,856862,,,,,,,,,1,,3,189,191,02,,,,,,,631,4,,,50,,1988
88IN00326,1987030645,L0645,03,87,2,70,1,30,703,820702,538402,,,1,,,,,,1,,2,128,147,02,,,,,,,701,2,,,10,,1988
88IN00327,1983630646,K0646,63,83,2,63,1,06,631,953162,864162,7,,,,,,,,1,,8,156,170,03,,,,,,,  2,2,,,50,,1988
88IN00328,1987030647,L0647,03,87,2,70,1,30,704,792302,511202,7,,1,,,,,,1,,8,103,121,02,,,,,,,712,2,,,10,,1988
88IN00329,1987030648,L0648,03,87,2,70,1,30,704,792302,511202,,,1,,,,,,1,,2,144,151,02,,,,,,,703,4,,,10,,1988
88IN00330,1987030649,L0649,03,87,2,71,1,30,712,960202,703202,7,,1,,,,,,1,,8,149,168,01,,,,,,,711,2,,,10,AI EWE?,1988
88IN00331,1985800649,X0649,80,85,2,16,1,51,164,675194,991193,,,,,,,,,,,*,0,0,,,,,93,0418,,,,,,30,,1988
88IN00332,1987030652,L0652,03,87,1,71,1,30,713,949202,152202,2,,1,,,,,,1,,Y,155,0,,,,,93,0822,,,,,,10,,1988
88IN00333,1987030653,L0653,03,87,1,71,1,30,713,949202,152202,,,1,,,,,,3,,Y,160,195,,,,,93,0800,,,,,,10,,1988
88IN00334,1985800654,X0654,80,85,2,44,1,52,005,610895,417943,,,,,,,,,9,,3,138,163,10,,,,93,0916,,,,,,30,BAG,1988
88IN00335,1987030656,L0656,03,87,2,71,1,30,714,953402,699702,,,1,1,1,2,,,2,105,1,147,160,01,,,,92,0922,,,,,,10,,1988
88IN00336,1987030657,L0657,03,87,2,71,1,30,714,953402,699702,,,1,,,,,,1,,2,116,131,02,,,,,,,712,2,,,10,,1988
88IN00337,1987030659,L0659,03,87,2,71,1,30,713,949202,315102,,,1,,,,,,1,,3,122,147,02,,,,,,,712,2,,,10,,1988
88IN00338,1985800662,X0662,80,85,2,47,1,55,473,680694,501194,7,,,,,,,,1,,8,134,152,02,,,,,,,  4,2,,,30,,1988
88IN00339,1987030668,L0668,03,87,2,70,1,30,702,807602,720302,,,1,,,,,,1,,1,99,124,02,,,,,,,702,1,,,10,,1988
88IN00340,1987030669,L0669,03,87,1,70,1,30,702,807602,720302,,,1,,,,,,1,,Y,133,159,,,,,,,,,,,,10,,1988
88IN00341,1987030678,L0678,03,87,2,71,1,30,711,951602,144502,7,,1,,,,,,1,,8,119,128,02,,,,,,,714,2,,,10,,1988
88IN00342,1987030679,L0679,03,87,1,71,1,30,711,951602,144502,,,1,,,,,,1,,Y,179,205,,,,,93,1003,,,,,,10,,1988
88IN00343,1983630679,K0679,63,83,2,61,1,06,611,012463,971162,,,,,,,,,1,,3,185,178,03,,,,,,,611,2,,,50,,1988
88IN00344,1987030680,L0680,03,87,2,71,1,30,711,951602,022302,,,1,,,,,,1,,1,146,168,02,,,,,,,714,3,,,10,,1988
88IN00345,1987030681,L0681,03,87,1,71,1,30,711,951602,022302,,,1,,,,,,2,238,Y,162,199,,,,,92,0922,,,,,,10,LARGE R3,1988
88IN00346,1987030683,L0683,03,87,2,71,1,30,711,951602,022302,,,1,1,1,2,,,2,106,2,139,150,02,,,,92,0922,,,,,,10,,1988
88IN00347,1987030684,L0684,03,87,2,70,1,30,704,792302,154202,,,1,,,,,,1,,1,137,143,02,,,,,,,704,3,,,10,,1988
88IN00348,1983630686,K0686,63,83,1,61,1,06,614,990062,842062,2,,,,,,,,,,*,0,0,,,,J,93,0606,,,,,,50,JIM'S RAMS,1988
88IN00349,1987030687,L0687,03,87,2,71,1,30,713,949202,798202,,,1,,,,,,1,,2,125,136,02,,,,,,,712,3,,,10,,1988
88IN00350,1987030688,L0688,03,87,1,71,1,30,713,949202,798202,2,,1,,,,,,1,,Y,141,0,,,,,93,0822,,,,,,10,,1988
88IN00351,1987030692,L0692,03,87,2,71,1,30,713,949202,146602,7,,1,1,1,2,,,2,106,5,132,149,01,,,,92,0922,,,,,,10,,1988
88IN00352,1987030693,L0693,03,87,2,71,1,30,713,949202,146602,,,1,,,,,,1,,2,128,0,,,,,04,0603,,,,,,10,,1988
88IN00353,1981020696,Y0696,02,81,2,74,1,30,004,773007,661807,6,,1,,,,,,3,,5,127,118,02,,,X,93,1003,,,,,,70,WT.LOSS,1988
88IN00354,1981020697,Y0697,02,81,2,73,1,30,004,773007,207707,6,,1,,,,,,2,,5,164,183,01,,,,,,,FL,4,,,70,AGE >6,1988
88IN00355,1981020698,Y0698,02,81,2,73,1,30,004,773007,207707,6,,1,,,,,,3,,5,138,138,03,,,,93,1121,,FL,2,,,70,Age,1988
88IN00356,1987030700,L0700,03,87,1,70,1,30,703,820702,516002,,,1,,,,,,2,242,Y,148,179,,,,,92,0922,,,,,,10,,1988
88IN00357,1987030701,L0701,03,87,2,70,1,30,703,820702,516002,7,,1,1,0,1,,,2,113,5,127,145,01,,,,92,0922,,,,,,10,,1988
88IN00358,1987030703,L0703,03,87,2,71,1,30,714,953402,533102,,,1,,,,,,1,,3,150,150,02,,,,,,,711,3,,,10,,1988
88IN00359,1981020707,Y0707,02,81,2,73,1,30,004,773007,551507,6,,1,,,,,,3,,5,119,143,03,,,,93,1121,,FL,2,,,70,BAG LUMP,1988
88IN00360,1987030711,L0711,03,87,1,71,1,30,714,953402,811002,2,,1,,,,,,1,,Y,162,0,,,,,93,0822,,,,,,10,,1988
88IN00361,1987030712,L0712,03,87,1,71,1,30,  2,834902,953502,,,1,,,,,,2,235,Y,177,200,,,,,92,0922,,,,,,10,LTAILPNUT2,1988
88IN00362,1983630713,K0713,63,83,2,60,1,06,601,969962,872762,,,,,,,,,1,,3,182,179,02,,,,,,,601,4,,,50,,1988
88IN00363,1987030720,L0720,03,87,2,71,1,30,711,951602,541902,,,1,,,,,,1,,1,152,0,,,,,97,0915,,,,,,10,,1988
88IN00364,1987030722,L0722,03,87,2,71,1,30,712,960202,801702,,,1,,,,,,1,,2,114,118,02,,,,,,,713,1,,,10,,1988
