UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
02BR00826,K1652,1.0,68,,-2-,1,7,164,1,W,
02BR00827,K1659,1.0,68,,-4-,2,7,138,1,W,
02BR00828,K1657,1.0,68,,-3-,1,7,162,2,W,
02BR00829,K1663,1.0,68,HAIRY <?,01K,2,7,167,3,W,
02BR00830,K1627,1.0,68,4TEATS,03K,2,7,178,2,W,
02BR00831,K1680,1.0,68,WEAK,-1-,1,7,146,2,W,
02BR00832,K1679,1.0,68,WEAK,-5-,2,7,158,2,W,
02BR00833,K1217,2.0,68,L.EYE OK,-4-,2,7,166,2,W,
02BR00834,K1237,2.0,CP,,UTE,U,0,185,1,W,
02BR00835,K1240,2.0,68,,-5-,2,7,177,2,W,
02BR00836,K1248,2.0,68,MEAN,-1-,1,7,180,1,W,
02BR00837,K1260,2.0,68,F3-,-2-,1,7,164,2,W,
02BR00838,K1267,2.0,68,,02K,2,7,177,3,W,
02BR00839,K1225,2.0,68,NICE,03K,2,7,167,2,W,
02BR00840,K1294,2.0,68,LEGGY,-3-,1,7,191,2,W,
02BR00841,K1810,1.0,68,4TEATS,01K,2,7,173,2,W,
02BR00842,K1813,1.0,68,4TEATS,-2-,1,7,184,3,W,
02BR00843,K1805,1.0,68,4TEATS,01K,2,7,154,2,W,
02BR00844,K1807,1.0,68,4TEATS,-1-,1,7,171,3,W,
02BR00845,K1840,1.0,68,ENTR,OVX,O,7,152,5,W,
02BR00846,K1842,1.0,68,NICE,-3-,1,7,154,3,W,
02BR00847,K1849,1.0,68,,-4-,2,7,184,1,W,
02BR00848,K1859,1.0,68,,-1-,1,7,214,5,W,
02BR00849,K1861,1.0,68,,-2-,1,7,196,5,.,10
02BR00850,K1821,1.0,68,"WEAK, ENTR",-3-,1,7,160,1,W,
02BR00851,K1824,1.0,68,,-4-,2,7,194,5,W,
02BR00852,K1825,1.0,68,4TEATS,-5-,2,7,202,5,W,
02BR00853,K1888,1.0,68,4TEATS,02K,2,7,166,3,W,
02BR00854,K1895,1.0,68,4TEATS,-5-,2,7,178,1,W,
02BR00855,K1877,1.0,68,,-4-,2,7,139,1,W,
02BR00856,K1910,1.0,68,,02K,2,7,149,1,W,
02BR00857,K1900,1.0,68,JAW5 <?,-3-,1,7,193,5,W,
02BR00858,K1907,1.0,68,4TEATS,03K,2,7,164,3,W,
02BR00859,K1943,1.0,CP,,UTE,U,0,128,3,W,
02BR00860,K1944,1.0,68,4TEATS,-3-,1,7,140,1,W,
02BR00861,K1945,1.0,00,BLACK EWE,BLK,1,1,165,5,W,
02BR00862,K1950,1.0,68,,-4-,2,7,158,1,W,
02BR00863,K1956,1.0,68,,-4-,2,7,213,5,W,
02BR00864,K1958,1.0,68,ENTR,-5-,2,7,192,5,W,
02BR00865,K1961,1.0,68,NICE BAG,-5-,2,7,150,3,W,
02BR00866,K1926,1.0,68,,-1-,1,7,139,2,W,
02BR00867,K1928,1.0,68,,-2-,1,7,155,1,W,
02BR00868,K1981,1.0,68,,-1-,1,7,199,5,W,
02BR00869,K1986,1.0,68,4TEATS,-2-,1,7,160,2,W,
02BR00870,K1982,1.0,68,,-1-,1,7,174,1,W,
02BR00871,K1994,1.0,68,,OVX,O,7,167,5,W,
02BR00872,K1996,1.0,68,"BRN.EARS,NOSE",-2-,1,7,221,5,W,
02BR00873,K1975,1.0,68,,-5-,2,7,183,1,W,
02BR00874,K1715,1.0,CP,,UTE,U,0,128,2,W,
02BR00875,K1704,1.0,68,,02K,2,7,152,2,W,
02BR00876,K1738,1.0,68,4TEATS,-4-,2,7,164,3,W,
02BR00877,K1763,1.0,68,,-5-,2,7,188,5,W,
02BR00878,K1768,1.0,68,4TEATS,-1-,1,7,209,5,W,
02BR00879,K1769,1.0,68,,-2-,1,7,205,5,W,
02BR00880,K1720,1.0,68,,-4-,2,7,216,5,W,
02BR00881,K1722,1.0,68,,-2-,1,7,164,2,W,
02BR00882,K1727,1.0,68,4TEATS,-3-,1,7,141,1,W,
02BR00883,K1783,1.0,68,DYSTOCIA,-5-,2,7,175,2,W,
02BR00884,K1788,1.0,68,,-3-,1,7,203,5,W,
02BR00885,K1797,1.0,68,"WEAK,SCOURS",01K,2,7,169,2,W,
02BR00886,K1772,1.0,68,ENTR,03K,2,7,126,3,W,
02BR00887,K0118,4.0,61,,01K,2,7,191,1,W,
02BR00888,K0104,4.0,60,,01K,2,7,182,1,W,
02BR00889,K0102,4.0,62,,-3-,1,7,174,1,W,
02BR00890,K0145,4.0,60,,03K,2,7,198,2,W,
02BR00891,K0123,4.0,60,,02K,2,7,186,1,W,
02BR00892,K0180,4.0,60,DYSTOCIA'99,02K,2,7,179,2,W,
02BR00893,K0170,4.0,60,NICE,02K,2,7,171,2,W,
02BR00894,K0017,4.0,CP,,UTE,U,0,162,2,W,
02BR00895,K0055,4.0,62,BLK. EYE,-5-,2,7,174,2,W,
02BR00896,K0065,4.0,61,,02K,2,7,198,1,W,
02BR00897,K0361,4.0,61,,-2-,1,7,186,1,W,
02BR00898,K0366,4.0,60,,03K,2,7,161,2,W,
02BR00899,K0372,4.0,61,,01K,2,7,194,1,W,
02BR00900,K0413,4.0,62,,03K,2,7,192,1,W,
02BR00901,K0405,4.0,61,,03K,2,7,193,2,W,
02BR00902,K0431,4.0,60,,-3-,1,7,197,2,W,
02BR00903,K0432,4.0,60,,-1-,1,7,198,1,W,
02BR00904,K0440,4.0,61,,03K,2,7,208,1,W,
02BR00905,K0444,4.0,60,LAME RF 11/02,e.5,2,7,218,1,W,
02BR00906,K0451,4.0,61,THIN,01K,2,7,190,2,W,
02BR00907,K0423,4.0,60,,-3-,1,7,198,2,W,
02BR00908,K0495,4.0,60,SUCK1SIDE,01K,2,7,174,1,W,
02BR00909,K0545,4.0,61,VAG.PROLAPSE,01K,2,7,174,3,W,
02BR00910,K0550,4.0,60,DYSTOCIA,-3-,1,7,217,1,W,
02BR00911,K0520,4.0,62,,-4-,2,7,174,2,W,
02BR00912,K0619,3.0,68,"OVX,BARREN",OVX,O,2,202,5,.,
02BR00913,K0637,3.0,CP,,UTE,U,0,184,1,W,
02BR00914,K0641,3.0,68,ENTR,02K,2,7,220,2,W,
02BR00915,K0643,3.0,68,PRETTY,01K,2,7,188,2,W,
02BR00916,K0644,3.0,68,,-2-,1,7,185,1,W,
02BR00917,K0655,3.0,68,,-2-,1,7,196,2,W,
02BR00918,K0665,3.0,68,DYSTOCIA,-3-,1,7,190,2,W,
02BR00919,K0666,3.0,68,"VLT,L",UTE,U,7,186,3,W,
02BR00920,K0695,3.0,CP,CHUNKY,UTE,U,0,189,1,W,
02BR00921,K0697,3.0,68,,-3-,1,7,186,1,W,
02BR00922,K0677,3.0,68,,02K,2,7,160,1,W,
02BR00923,K0213,4.0,62,,02K,2,7,168,1,W,
02BR00924,K0241,4.0,60,,02K,2,7,177,1,W,
02BR00925,K0249,4.0,60,,-1-,1,7,215,3,W,
02BR00926,K0251,4.0,60,BIG BAG,01K,2,7,206,1,W,
02BR00927,K0254,4.0,62,,03K,2,7,201,1,W,
02BR00928,K0252,4.0,60,FLTS,03K,2,7,205,2,W,
02BR00929,K0281,4.0,61,,-4-,2,7,167,3,W,
02BR00930,K0280,4.0,61,,-2-,1,7,184,1,W,
02BR00931,K0283,4.0,CP,DYSTOCIA,UTE,U,0,175,1,W,
02BR00932,K0288,4.0,CP,,UTE,U,0,173,1,W,
02BR00933,K0297,4.0,61,DYSTOCIA,03K,2,7,189,1,W,
02BR00934,K0275,4.0,60,RP,03K,2,7,192,2,W,
02BR00935,K0276,4.0,60,THIN,03K,2,7,180,1,W,
02BR00936,K0800,3.0,68,BIG BAG,-1-,1,7,175,1,W,
02BR00937,K0809,3.0,68,DYSTOCIA,01K,2,7,176,3,W,
02BR00938,K0837,3.0,CP,DYSTOCIA ok,UTE,U,0,183,1,W,
02BR00939,K0844,3.0,68,,01K,2,7,165,3,W,
02BR00940,K0848,3.0,68,,03K,2,7,191,1,W,
02BR00941,K0853,3.0,68,ENTR,-5-,2,7,181,1,W,
02BR00942,K0852,3.0,68,"ABS.JAW, DRY",03K,2,7,190,2,W,
02BR00943,K0829,3.0,68,"MLTS,X",UTE,U,7,188,3,W,
02BR00944,K0894,3.0,CP,,UTE,U,0,158,1,W,
02BR00945,K0871,3.0,68,,03K,2,7,192,1,W,
02BR00946,K0878,3.0,CP,,UTE,U,0,172,2,W,
02BR00947,K0911,3.0,CP,,UTE,U,0,159,2,W,
02BR00948,K0908,3.0,CP,HAIRY,UTE,U,0,176,2,W,
02BR00949,K0930,3.0,68,,-2-,1,7,161,2,W,
02BR00950,K0932,3.0,CP,,UTE,U,0,178,1,W,
02BR00951,K0946,3.0,68,,03K,2,7,177,2,W,
02BR00952,K0983,3.0,CP,,UTE,U,0,155,1,W,
02BR00953,K0985,3.0,68,LEGGY,01K,2,7,174,2,W,
02BR00954,K0971,3.0,68,,02K,2,7,159,1,W,
02BR00955,K0972,3.0,68,,-3-,1,7,162,3,W,
02BR00956,K0711,3.0,68,,03K,2,7,182,2,W,
02BR00957,K0713,3.0,68,,01K,2,7,184,2,W,
02BR00958,K0712,3.0,68,,02K,2,7,185,2,W,
02BR00959,K0718,3.0,68,DIARRHEA,01K,2,7,202,3,W,
02BR00960,K0706,3.0,68,F2,02K,2,7,208,2,W,
02BR00961,K0735,3.0,68,"OVX, PROD",OVX,O,2,191,5,.,
02BR00962,K0759,3.0,68,BLOODY MILK,-3-,1,7,214,3,W,
02BR00963,K0764,3.0,68,ENTR,-4-,2,7,197,1,W,
02BR00964,K0720,3.0,68,,-4-,2,7,171,1,W,
02BR00965,K0723,3.0,68,,-4-,2,7,216,3,W,
02BR00966,K0724,3.0,68,TAG CUT '2002,01K,2,7,190,1,W,
02BR00967,K0786,3.0,68,,-5-,2,7,201,3,W,
02BR00968,K0787,3.0,68,,02K,2,7,199,3,W,
02BR00969,K0772,3.0,CP,,UTE,U,0,178,2,W,
02BR00970,K2018,1.0,68,4TEATS,-1-,1,7,188,2,W,
02BR00971,K2001,1.0,68,,01K,2,7,178,2,W,
02BR00972,K2005,1.0,68,,-3-,1,7,195,5,W,
02BR00973,K2025,1.0,68,,-2-,1,7,192,5,W,
02BR00974,K8454,7.0,62,"X,UT.PROLAPSE",OVX,O,2,0,5,.,
02BR00975,K8517,6.0,60,,-5-,2,7,175,2,W,
02BR00976,K8539,6.0,CP,ENTR,UTE,U,0,173,3,W,
02BR00977,K8526,6.0,62,,-1-,1,7,176,2,W,
02BR00978,K8570,6.0,CP,,UTE,U,0,200,2,W,
02BR00979,K8601,6.0,61,,-2-,1,7,176,1,W,
02BR00980,K8672,6.0,CP,ENTR,UTE,U,0,177,1,W,
02BR00981,K8678,6.0,61,,-4-,2,7,193,1,W,
02BR00982,K8808,6.0,61,FIBERBAG,-4-,2,7,191,1,W,
02BR00983,K8830,6.0,CP,DYSTOCIA,UTE,U,0,171,1,W,
02BR00984,K8832,6.0,CP,"X, DNA, OVX",OVX,O,2,218,5,W,
02BR00985,K8865,6.0,CP,,UTE,U,0,176,1,W,
02BR00986,K8983,6.0,CP,"X, DNA, OVX",OVX,O,2,0,5,W,
02BR00987,K8989,6.0,CP,HAIRY,UTE,U,0,179,2,W,
02BR00988,K8992,6.0,CP,,UTE,U,0,201,1,W,
02BR00989,K8735,6.0,62,R.EYE TRT'01,-2-,1,7,185,H,W,
02BR00990,K8736,6.0,62,R.P.,-1-,1,7,162,1,W,
02BR00991,K8743,6.0,61,,-3-,1,7,182,1,W,
02BR00992,K8721,6.0,62,"LTS,LOWBAG",-3-,1,7,164,1,W,
02BR00993,K8771,6.0,62,,-3-,1,7,159,3,W,
02BR00994,K9107,6.0,62,DYSTOCIA,-5-,2,7,212,2,W,
02BR00995,K9136,6.0,CP,SW.BAG,UTE,U,0,148,1,W,
02BR00996,K9141,6.0,CP,,UTE,U,0,158,2,W,
02BR00997,K9127,6.0,61,,-5-,2,7,223,2,W,
02BR00998,K9194,6.0,CP,"X, DNA, OVX",OVX,O,2,218,5,W,
02BR00999,K9300,5.0,CP,,UTE,U,0,161,1,W,
02BR01000,K9321,5.0,CP,"CC,TEST MATE!",UTE,U,0,156,3,W,
02BR01001,K9393,5.0,68,,03K,2,7,187,1,W,
02BR01002,K9444,5.0,68,BIG BAG,02K,2,7,202,3,W,
02BR01003,K9474,5.0,68,,02K,2,7,150,1,W,
02BR01004,K9550,5.0,68,LTS,01K,2,7,185,1,W,
02BR01005,K9554,5.0,68,,-2-,1,7,166,1,W,
02BR01006,K9561,5.0,68,,02K,2,7,200,2,W,
02BR01007,K9567,5.0,68,,-4-,2,7,200,2,W,
02BR01008,K9525,5.0,68,UT.PROLAPSE,OVX,O,2,0,5,.,
02BR01009,K9590,5.0,68,,01K,2,7,191,2,W,
02BR01010,K9575,5.0,68,,01K,2,7,180,1,W,
02BR01011,K9605,5.0,68,,03K,2,7,197,2,W,
02BR01012,K9602,5.0,CP,THIN,UTE,U,0,190,2,W,
02BR01013,K9629,5.0,68,,-5-,2,7,206,2,W,
02BR01014,K9674,5.0,68,,02K,2,7,206,1,W,
02BR01015,K9280,5.0,CP,,UTE,U,0,148,1,W,
02BR01016,K9285,5.0,68,ENTR,01K,2,7,206,2,W,
02BR01017,K9290,5.0,68,NICE,02K,2,7,205,2,W,
02BR01018,K9895,5.0,68,SUCK1SIDE,03K,2,7,201,1,W,
02BR01019,K9872,5.0,68,NICE,-1-,1,7,196,1,W,
02BR01020,K9715,5.0,68,OK,02K,2,7,157,1,W,
02BR01021,K9743,5.0,68,LOW PROD.,OVX,O,2,0,5,.,
02BR01022,K9726,5.0,68,"OVX,BARREN",OVX,O,2,0,5,W,
02BR01023,K9729,5.0,68,MOTHERLY,03K,2,7,186,1,W,
02BR01024,L9594,9.5,73,SLICK GUMMER,OVX,O,2,0,5,.,
02BR01025,L9813,9.0,TT,OVX,OVX,O,2,0,5,.,
02BR01026,L9937,9.0,TT,OVX,OVX,O,2,0,5,.,
02BR01027,R1104,2.0,12,DYSTOCIA,-3-,1,0,137,2,.,97
02BR01028,R1152,2.0,12,THIN,-5-,2,0,162,2,W,
02BR01029,R1160,2.0,11,,-5-,2,0,153,2,W,
02BR01030,R1165,2.0,11,NOT e.M,AI-,A,0,178,2,W,
02BR01031,R1162,2.0,13,,AI-,A,0,151,2,W,
02BR01032,R1168,2.0,13,THIN,-2-,1,0,141,2,W,
02BR01033,R1125,2.0,11,,AI-,A,0,169,2,W,
02BR01034,R1126,2.0,11,,AI-,A,0,159,2,W,
02BR01035,R1128,2.0,10,OVX,OVX,O,2,144,5,W,
02BR01036,R1186,2.0,10,,-4-,2,0,169,2,W,
02BR01037,R1194,2.0,12,,-4-,2,0,153,1,W,
02BR01038,R1196,2.0,11,,AI-,A,0,137,1,W,
02BR01039,R1197,2.0,11,,-1-,1,0,155,1,W,
02BR01040,R1172,2.0,10,DYSTOCIA,AI-,A,0,173,1,W,
02BR01041,R1178,2.0,13,,-3-,1,0,147,1,W,
02BR01042,R1179,2.0,13,,AI-,A,0,165,1,W,
02BR01043,R1003,3.0,10,,-3-,1,0,200,1,W,
02BR01044,R1080,2.0,10,,AI-,A,0,199,1,W,
02BR01045,R1085,2.0,10,MISSING ???,-2-,1,0,159,3,W,
02BR01046,R1086,2.0,10,,-3-,1,0,175,1,W,
02BR01047,R1089,2.0,12,,-3-,1,0,151,2,W,
02BR01048,R1090,2.0,11,NICE,-5-,2,0,166,1,W,
02BR01049,R1094,2.0,12,,-4-,2,0,156,1,W,
02BR01050,R1076,2.0,12,,-2-,1,0,151,2,W,
02BR01051,R1304,2.0,13,,-5-,2,0,160,3,W,
02BR01052,R1302,2.0,11,,AI-,A,0,153,3,W,
02BR01053,R1333,2.0,11,,-4-,2,0,136,2,W,
02BR01054,R1346,2.0,13,"F3-, PNEU ok",-1-,1,0,177,2,W,
02BR01055,R1361,2.0,10,,AI-,A,0,189,3,W,
02BR01056,R1366,2.0,12,,-2-,1,0,156,1,W,
02BR01057,R1320,2.0,12,THIN,AI-,A,0,153,1,W,
02BR01058,R1374,2.0,10,,-2-,1,0,157,1,W,
02BR01059,R1418,2.0,13,"F3-, HAIRY ok",AI-,A,0,149,3,W,
02BR01060,R1419,2.0,13,"X,TORN CERVIX",ORE,V,0,161,1,W,
02BR01061,R1433,2.0,12,,-5-,2,0,152,2,W,
02BR01062,R1439,2.0,12,NOT e.M,-3-,1,0,157,1,W,
02BR01063,R1437,2.0,13,,-3-,1,0,155,3,W,
02BR01064,R1441,2.0,10,,-3-,1,0,163,3,W,
02BR01065,R1447,2.0,12,,-4-,2,0,158,1,.,10
02BR01066,R1453,2.0,12,,AI-,A,0,157,1,W,
02BR01067,R1457,2.0,12,,AI-,A,0,159,1,W,
02BR01068,R1461,2.0,13,,AI-,A,0,173,2,W,
02BR01069,R1421,2.0,13,,-2-,1,0,168,2,W,
02BR01070,R1483,2.0,12,,-1-,1,0,151,3,W,
02BR01071,R1474,2.0,11,,-1-,1,0,167,2,W,
02BR01072,R1504,2.0,11,HAIRY <chk,-1-,1,0,166,2,W,
02BR01073,R1506,2.0,12,,AI-,A,0,162,1,W,
02BR01074,R1532,2.0,12,,AI-,A,0,143,3,W,
02BR01075,R1538,2.0,12,,AI-,A,0,146,1,W,
02BR01076,R1541,2.0,12,"OVX, SMALL",OVX,O,2,126,5,.,
02BR01077,R1549,2.0,12,WRINKLES,AI-,A,0,171,3,W,
02BR01078,R1550,2.0,13,,-4-,2,0,164,2,W,
02BR01079,R1561,2.0,10,,-3-,1,0,161,2,W,
02BR01080,R1563,2.0,13,,-2-,1,0,142,3,W,
02BR01081,R1521,2.0,11,,-2-,1,0,175,2,W,
02BR01082,R1522,2.0,11,"BRITCHY, OVX",OVX,O,2,170,5,.,
02BR01083,R1599,2.0,13,,-5-,2,0,166,2,W,
02BR01084,R1575,2.0,12,,AI-,A,0,135,2,W,
02BR01085,R1572,2.0,12,,-5-,2,0,145,1,.,10
02BR01086,R1577,2.0,10,,UTE,U,0,165,2,W,
02BR01087,R1615,2.0,10,NO BAG,ORE,V,0,178,2,W,
02BR01088,R1616,2.0,10,,AI-,A,0,156,5,W,
02BR01089,R1618,2.0,13,,-1-,1,0,158,1,W,
02BR01090,R1647,2.0,10,,-4-,2,0,150,2,W,
