UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FALLWT,BAND,WORK,PD,DISP,BLEED,STM,C1107,W1107,C0111,W0111
06BR00001, 3101,3.5,00,,17,1,7,182,2,W,1,.,.,33,6,172,6,175
06BR00002, 3160,3.5,00,LATEtoMILK,11,1,7,195,5,W,1,.,.,33,7,198,7,189
06BR00003, 3036,3.5,00,,18,1,7,178,2,W,1,.,.,33,7,180,7,172
06BR00004, 3039,3.5,00,"LTS,FEVER TX.",14,1,7,196,2,W,1,.,.,33,7,187,7,191
06BR00005, 3058,3.5,00,,15,1,7,199,1,W,1,.,.,33,7,201,7,198
06BR00006, 3060,3.5,00,,14,1,7,211,1,W,1,.,.,33,5,206,6,208
06BR00007, 3066,3.5,00,,19,1,7,167,1,W,1,.,.,33,6,164,6,177
06BR00008, 3022,3.5,00,,16,1,7,149,1,W,1,.,.,33,4,161,5,169
06BR00009, 3083,3.5,00,,13,1,7,186,2,W,1,.,.,33,5,173,6,177
06BR00010, 3085,3.5,00,,12,1,7,202,1,W,1,.,.,33,6,193,7,198
06BR00011,01103,7.0,18,SW.BAG,03,1,2,188,1,W,1,.,.,07,6,173,6,176
06BR00012,01131,7.0,68,,01,1,0,196,1,W,1,.,B,06,4,189,3,179
06BR00013,01161,7.0,18,MISSING?,19,1,2,190,1,W,1,.,.,07,7,184,6,182
06BR00014,01015,7.0,18,IN W/ RED 41,05,1,0,194,1,W,1,.,.,07,5,180,5,191
06BR00015,01328,7.0,88,LATEtoMILK,07,2,0,181,2,W,1,.,.,30,0,182,0,162
06BR00016,01430,7.0,18,,01,1,0,184,1,W,1,.,.,07,6,169,6,187
06BR00017,01422,7.0,18,BIG SW.BAG,33,1,0,201,1,W,1,.,.,07,6,199,5,204
06BR00018,01470,7.0,18,THIN, 2,1,0,177,1,W,1,.,.,07,6,166,6,163
06BR00019,01242,7.0,68,VLTS,04,1,0,152,1,W,1,.,B,06,3,150,4,162
06BR00020,00148,7.0,18,,31,1,0,177,1,W,1,.,.,07,6,174,6,175
06BR00021,00197,7.0,18,DYSTOCIA,29,1,0,185,1,W,1,.,.,07,5,181,6,192
06BR00022,00545,7.0,18,NICE,26,1,2,199,1,W,1,.,.,07,7,183,8,184
06BR00023,00589,7.0,68,DYSTOCIA,02,1,0,213,5,W,1,.,B,06,7,211,6,209
06BR00024,00647,7.0,68,DEPRESSED,45,1,0,206,1,W,1,.,B,06,5,197,5,204
06BR00025,00657,7.0,88,LTS,01,2,0,171,2,W,1,.,.,30,0,168,0,166
06BR00026,00670,7.0,68,,42,1,0,197,2,W,1,.,B,06,6,198,6,198
06BR00027,00677,7.0,18,LUMP IN BAG,32,1,0,197,1,W,1,.,.,07,6,191,7,180
06BR00028,00816,7.0,18,LTS,29,1,2,187,1,W,1,.,.,43,5,184,5,182
06BR00029,00904,7.0,18,NICE,22,1,0,184,1,W,1,.,.,07,7,181,7,190
06BR00030,00976,7.0,18,, 3,1,0,192,1,W,1,.,.,07,7,184,6,168
06BR00031,00737,7.0,41,#2 BORN LATE,59,2,0,196,2,W,1,.,.,02,0,188,0,172
06BR00032,00728,7.0,18,SW.BAG,17,1,0,189,1,W,1,.,.,43,5,184,6,184
06BR00033,03116,2.0,m3,NE23-503116, 2,1,r,143,C,W,1,.,.,m3,6,134,6,160
06BR00034,03118,2.0,m3,NE23-503118, 4,1,r,186,5,W,1,.,.,m3,7,176,7,196
06BR00035,03101,2.0,m3,NE23-503101, 7,1,r,140,C,W,1,.,.,m3,6,130,6,153
06BR00036,03100,2.0,m3,VAGINITIS, 6,1,r,140,C,W,1,.,.,m3,5,141,6,170
06BR00037,03104,2.0,m3,NE23-503104, 8,1,r,166,5,W,1,.,.,m3,5,157,7,186
06BR00038,03107,2.0,m3,NE23-503107, 1,1,r,165,C,W,1,.,.,m3,6,150,7,184
06BR00039,03133,2.0,m3,NE23-503133, 6,1,r,155,C,W,1,.,.,m3,5,152,5,177
06BR00040,03138,2.0,m3,NE23-503138, 7,1,r,139,C,W,1,.,.,m3,4,130,5,170
06BR00041,03151,2.0,m3,NE23-503151, 1,1,r,200,C,W,1,.,.,m3,6,180,6,211
06BR00042,03123,2.0,m3,NE23-503123, 3,1,r,136,C,W,1,.,.,m3,5,135,6,166
06BR00043,03127,2.0,m3,NE23-503127, 5,1,r,155,C,W,1,.,.,m3,4,129,5,163
06BR00044,03180,2.0,m3,NE23-503180, 4,1,r,142,C,W,1,.,.,m3,5,136,5,171
06BR00045,03191,2.0,m3,NE23-503191, 3,1,r,150,C,W,1,.,.,m3,5,147,5,179
06BR00046,03193,2.0,m3,NE23-503193, 5,1,r,141,C,W,1,.,.,m3,5,133,6,163
06BR00047,03194,2.0,m3,NE23-503194, 6,1,r,168,C,W,1,.,.,m3,6,161,6,185
06BR00048,03172,2.0,m3,NE23-503172, 8,1,r,146,C,W,1,.,.,m3,4,143,4,175
06BR00049,03178,2.0,m3,NE23-503178, 2,1,r,148,5,W,1,.,.,m3,5,139,6,156
06BR00050,03006,2.0,m3,NE23-503006, 1,1,r,146,C,W,1,.,.,m3,4,133,5,159
06BR00051,03034,2.0,m3,NE23-503034, 3,1,r,163,C,W,1,.,.,m3,3,150,3,184
06BR00052,03036,2.0,m3,NE23-503036, 4,1,r,125,C,W,1,.,.,m3,4,122,5,151
06BR00053,03045,2.0,m3,NE23-503045, 5,1,r,169,C,W,1,.,.,m3,5,147,5,192
06BR00054,03068,2.0,m3,NE23-503068, 6,1,r,157,C,W,1,.,.,m3,6,133,7,167
06BR00055,03021,2.0,m3,NE23-503021, 2,1,r,150,C,W,1,.,.,m3,5,144,5,167
06BR00056,03084,2.0,m3,NE23-503084, 2,1,r,156,5,W,1,.,.,m3,5,147,6,169
06BR00057,03082,2.0,m3,NE23-503082, 3,1,r,166,5,W,1,.,.,m3,4,160,3,165
06BR00058,03096,2.0,m3,VAGINITIS, 5,1,r,128,C,W,1,.,.,m3,3,109,3,148
06BR00059,03098,2.0,m3,NE23-503098, 4,1,r,139,C,W,1,.,.,m3,3,121,4,151
06BR00060,03071,2.0,m3,NE23-503071, 7,1,r,132,C,W,1,.,.,m3,3,121,5,150
06BR00061,03072,2.0,m3,NE23-503072, 8,1,r,138,C,W,1,.,.,m3,4,132,4,157
06BR00062,03078,2.0,m3,SUCK1SIDE, 1,1,r,152,C,W,1,.,.,m3,4,144,6,167
06BR00063,03315,2.0,m3,NE23-503315, 4,1,r,147,C,W,1,.,.,m3,5,135,5,165
06BR00064,03312,2.0,m3,NE23-503312, 3,1,r,130,C,W,1,.,.,m3,3,126,4,159
06BR00065,03300,2.0,m3,NE23-503300, 2,1,r,153,C,W,1,.,.,m3,5,146,5,172
06BR00066,03332,2.0,m3,NE23-503332, 5,1,r,149,C,W,1,.,.,m3,5,132,6,162
06BR00067,03339,2.0,m3,NE23-503339, 6,1,r,154,5,W,1,.,.,m3,7,148,8,171
06BR00068,03343,2.0,m3,NE23-503343, 7,1,r,147,C,W,1,.,.,m3,5,127,6,156
06BR00069,03380,2.0,m3,NE23-503380, 2,1,r,168,5,W,1,.,.,m3,6,167,7,189
06BR00070,03389,2.0,m3,NE23-503389, 5,1,r,168,C,W,1,.,.,m3,6,154,7,181
06BR00071,03396,2.0,m3,NE23-503396, 7,1,r,128,C,W,1,.,.,m3,5,117,5,141
06BR00072,03372,2.0,m3,NE23-503372, 8,1,r,138,C,W,1,.,.,m3,5,129,5,155
06BR00073,03210,2.0,m3,NE23-503210, 2,1,r,138,C,W,1,.,.,m3,3,128,3,147
06BR00074,03205,2.0,m3,NE23-503205, 8,1,r,150,5,W,1,.,.,m3,6,142,7,166
06BR00075,03202,2.0,m3,NE23-503202, 7,1,r,158,C,W,1,.,.,m3,5,143,6,169
06BR00076,03207,2.0,m3,NE23-503207, 1,1,r,170,C,W,1,.,.,m3,5,158,6,193
06BR00077,03234,2.0,m3,NE23-503234, 4,1,r,163,C,W,1,.,.,m3,4,139,6,180
06BR00078,03235,2.0,m3,NE23-503235, 6,1,r,128,C,W,1,.,.,m3,3,128,4,162
06BR00079,03250,2.0,m3,NE23-503250, 5,1,r,131,C,W,1,.,.,m3,4,119,6,146
06BR00080,03221,2.0,m3,NE23-503221, 3,1,r,153,C,W,1,.,.,m3,5,149,5,177
06BR00081,03284,2.0,m3,L.MILK.BLOODY, 8,1,r,118,C,W,1,.,.,m3,3,112,4,130
06BR00082,03288,2.0,m3,JUMPER, 1,1,r,168,C,W,1,.,.,m3,6,162,7,197
06BR00083,03275,2.0,m3,NE23-503275, 7,1,r,172,C,W,1,.,.,m3,6,161,8,191
06BR00084,91003,8.0,18,BIG BAG,37,1,2,187,1,W,1,76,.,07,7,180,0,0
06BR00085,91009,8.0,18,1TAG,33,1,2,185,1,W,1,.,.,07,5,176,5,174
06BR00086,90018,8.0,18,SUCK1SIDE,34,1,2,184,1,W,1,.,.,07,7,183,6,174
06BR00087,90053,8.0,88,DYSTOCIA,08,2,0,177,2,W,1,.,.,30,0,173,0,168
06BR00088,90077,8.0,68,,43,1,0,205,1,W,1,.,B,06,6,197,4,193
06BR00089,90312,8.0,18,RP ok,31,1,2,197,2,W,1,.,.,07,6,199,7,195
06BR00090,90335,8.0,18,,32,1,0,162,1,W,1,.,.,07,5,165,5,164
06BR00091,90386,8.0,18,THIN RACK,33,1,0,179,1,W,1,.,.,07,6,180,6,173
06BR00092,90576,8.0,18,SUCK1SIDE,33,1,0,179,1,W,1,.,.,07,6,170,6,177
06BR00093,90638,8.0,68,OK,19,1,0,228,5,W,1,.,B,06,7,222,6,204
06BR00094,90239,8.0,18,LUNGER,35,1,0,191,1,W,1,76,.,07,7,187,0,0
06BR00095,90257,8.0,18,SUCK1SIDE,36,1,0,179,1,W,1,.,.,07,7,174,6,168
06BR00096,90276,8.0,18,R.BLOODY MILK,37,1,0,186,1,W,1,.,.,07,6,174,7,189
06BR00097,90883,8.0,18,R.MILK.BLOODY,31,1,0,185,1,W,1,.,.,07,7,177,6,175
06BR00098,90905,8.0,18,,32,1,2,177,1,W,1,.,.,07,6,175,5,173
06BR00099,90956,8.0,68,BIG BAG,45,1,0,191,2,W,1,.,B,06,5,193,5,195
06BR00100,90925,8.0,18,"SORE,BIGLAMB",35,1,0,179,2,W,1,.,.,07,6,176,5,168
06BR00101,90710,8.0,18,MSG by 6/2/05,35,1,0,181,1,W,1,.,.,07,5,179,4,169
06BR00102,90741,8.0,68,,45,1,0,171,1,W,1,.,B,06,5,162,5,168
06BR00103,90764,8.0,18,,36,1,0,202,1,W,1,.,.,07,7,191,7,187
06BR00104,90768,8.0,18,ASSISTED,37,1,0,151,1,W,1,.,.,07,6,140,6,146
06BR00105,A6849,8.0,88,OK,07,2,0,184,2,W,1,.,B,30,0,182,0,173
06BR00106,A6723,8.0,81,,41,1,0,189,2,W,1,.,B,30,7,195,7,183
06BR00107,A8198,6.0,82,WEAK,03,2,0,167,2,W,1,.,.,30,0,179,0,163
06BR00108,A8310,6.0,84,LTS KETOTIC?,09,2,0,194,2,W,1,.,.,30,0,191,0,189
06BR00109,A8319,6.0,81,,45,1,0,205,2,W,1,.,.,30,6,198,6,191
06BR00110,A8380,6.0,83,PNEU.TX.EWE,42,1,0,231,2,W,1,.,.,30,5,209,5,214
06BR00111,A8386,6.0,84,SW.BAG,05,2,0,187,1,W,1,.,B,30,0,182,0,169
06BR00112,A8394,6.0,82,THIN,09,2,0,168,2,W,1,.,B,30,0,154,0,149
06BR00113,A8399,6.0,84,,06,2,0,166,2,W,1,.,.,30,0,160,0,160
06BR00114,A8373,6.0,82,,41,1,0,197,1,W,1,.,B,30,5,181,5,176
06BR00115,A8376,6.0,83,Ytex 2005,07,2,0,171,2,W,1,.,.,30,0,170,0,160
06BR00116,A8413,6.0,82,,02,2,0,191,2,W,1,.,B,30,0,190,0,169
06BR00117,A8414,6.0,82,MILK CHUNKY,44,1,0,210,2,W,1,.,.,30,5,193,6,196
06BR00118,A8404,6.0,82,,43,1,0,203,2,W,1,.,.,30,6,184,7,181
06BR00119,A8405,6.0,82,THIN,01,2,0,139,H,W,1,.,.,30,0,148,0,139
06BR00120,A8434,6.0,81,THIN,01,2,0,174,2,W,1,50,.,30,0,0,0,0
06BR00121,A8443,6.0,84,HAIRY,45,1,0,214,2,W,1,.,.,30,6,204,6,189
06BR00122,A8460,6.0,84,DIARRHEA,08,2,0,171,2,W,1,.,B,30,0,163,0,152
06BR00123,A8498,6.0,84,OK (BUSH),04,2,0,167,2,W,1,.,.,30,0,175,0,156
06BR00124,A8505,6.0,84,,02,2,0,191,2,W,1,.,B,30,0,182,0,165
06BR00125,A8531,6.0,84,,41,1,0,204,2,W,1,.,B,30,6,200,6,201
06BR00126,A8528,6.0,81,LAME LR '07,02,2,0,182,2,W,1,.,B,30,0,180,0,159
06BR00127,A8616,6.0,81,TRT L.EYE '03,03,2,0,177,2,W,1,.,B,30,0,172,0,167
06BR00128,A8642,6.0,83,THIN PEN '07,08,2,0,176,2,W,1,.,.,30,0,168,0,157
06BR00129,A8662,6.0,82,,01,2,0,148,1,W,1,.,B,30,0,147,0,142
06BR00130,A8670,6.0,83,OK,09,2,0,162,2,W,1,.,.,30,0,166,0,159
06BR00131,A8219,6.0,84,LAME.RR.FOOT,04,2,0,171,H,W,1,.,.,30,0,175,0,159
06BR00132,A8236,6.0,84,,04,2,0,159,2,W,1,.,.,30,0,174,0,159
06BR00133,A8223,6.0,83,,05,2,0,184,2,W,1,.,B,30,0,183,0,169
06BR00134,A8225,6.0,83,OK (ABS.L.HIP,06,2,0,177,2,W,1,.,.,30,0,143,0,141
06BR00135,A8226,6.0,84,R.P. OK,03,2,0,149,1,W,1,.,.,30,0,151,0,143
06BR00136,A8283,6.0,81,,44,1,0,206,2,W,1,.,.,30,6,201,6,197
06BR00137,A8294,6.0,84,Ytex 2005,07,2,0,169,1,W,1,.,.,30,0,162,0,160
06BR00138,A8295,6.0,84,,08,2,0,168,2,W,1,.,B,30,0,150,0,154
06BR00139,A8274,6.0,84,R.EYE 9/02,05,2,0,161,1,W,1,.,B,30,0,160,0,149
06BR00140,A8812,6.0,84,BRITCHY,44,1,0,228,1,W,1,.,.,30,7,217,7,217
06BR00141,A8801,6.0,84,SW BAG,43,1,0,204,2,W,1,.,.,30,5,184,6,181
06BR00142,A8839,6.0,84,HAIRY,09,2,0,195,2,W,1,.,B,30,0,170,0,164
06BR00143,A8916,5.0,84,,03,2,0,194,2,W,1,.,.,30,0,189,0,172
06BR00144,A8714,6.0,81,,42,1,0,182,2,W,1,.,B,30,3,175,3,193
06BR00145,A8767,6.0,83,"THIN,QUINT'06",01,2,0,194,2,W,1,.,.,30,0,200,0,185
06BR00146,A8780,6.0,81,BAD WOOL ok,02,2,0,162,2,W,1,.,.,30,0,165,0,160
06BR00147,A8790,6.0,82,,06,2,0,170,1,W,1,.,B,30,0,158,0,151
06BR00148,A8770,6.0,84,,08,2,0,160,1,W,1,.,B,30,0,155,0,155
06BR00149,A9119,5.0,84,,05,2,0,164,2,W,1,.,.,30,0,157,0,152
06BR00150,A9134,5.0,82,,41,1,0,201,1,W,1,.,.,30,5,182,6,188
06BR00151,A9034,5.0,84,,45,1,0,202,2,W,1,.,.,30,7,188,7,190
06BR00152,A9062,5.0,84,,02,2,0,193,2,W,1,.,.,30,0,194,0,183
06BR00153,A9091,5.0,84,,04,2,0,185,2,W,1,.,.,30,0,189,0,190
06BR00154,A9348,5.0,84,R.P. SW.BAG?,42,1,0,216,2,W,1,.,.,30,7,198,7,206
06BR00155,A9359,5.0,83,THIN,03,2,0,184,2,W,1,.,.,30,0,174,0,168
06BR00156,A9410,5.0,82,,06,2,0,173,1,W,1,.,.,30,0,167,0,167
06BR00157,A9432,5.0,82,THIN,43,1,0,199,1,W,1,.,.,30,6,187,6,197
06BR00158,A9458,5.0,84,,06,2,0,143,1,W,1,.,.,30,0,139,0,145
06BR00159,A9471,5.0,84,,07,2,0,172,2,W,1,.,.,30,0,175,0,163
06BR00160,A9511,5.0,81,THIN + POOR,04,2,0,193,5,W,1,.,.,30,0,187,0,187
06BR00161,A9545,5.0,81,THIN,07,2,0,176,2,W,1,.,.,30,0,172,0,169
06BR00162,A9599,5.0,81,,44,1,0,202,2,W,1,.,.,30,6,201,6,200
06BR00163,A9608,5.0,82,SUCK1SIDE,09,2,0,182,2,W,1,.,.,30,0,180,0,165
06BR00164,A9641,5.0,84,,45,1,0,214,2,W,1,.,.,30,7,208,7,196
06BR00165,A9667,5.0,84,DYSTOCIA,08,2,0,178,H,W,1,.,.,30,0,166,0,162
06BR00166,A9683,5.0,81,,08,2,0,183,2,W,1,.,.,30,0,171,0,173
06BR00167,A9219,5.0,83,NICE,09,2,0,184,2,W,1,.,.,30,0,179,0,165
06BR00168,A9235,5.0,84,,01,2,0,190,2,W,1,.,.,30,0,185,0,178
06BR00169,A9293,5.0,84,,07,2,0,176,1,W,1,.,.,30,0,180,0,165
06BR00170,A9841,5.0,84,,01,2,0,163,2,W,1,.,.,30,0,164,0,152
06BR00171,A9891,5.0,83,NICE,41,1,0,233,2,W,1,.,.,30,6,206,6,211
06BR00172,A9898,5.0,81,,05,2,0,172,2,W,1,.,.,30,0,164,0,175
06BR00173,A9876,5.0,83,STRAINING,09,2,0,174,2,W,1,.,.,30,0,157,0,159
06BR00174,A9715,5.0,81,NICE,08,2,0,178,2,W,1,.,.,30,0,170,0,165
06BR00175,A9761,5.0,83,DIARRHEA,01,2,0,185,2,W,1,.,.,30,0,186,0,166
06BR00176,A7193,7.0,88,THICK MILK,03,2,0,182,2,W,1,.,.,30,0,178,0,163
06BR00177,A7171,7.0,88,LAME '07,07,2,0,184,1,W,1,.,B,30,0,179,0,165
06BR00178,A7009,8.0,81,OK,09,2,0,170,1,W,1,.,B,30,0,169,0,158
06BR00179,A7059,7.0,88,THIN Jan'07,02,2,0,145,1,W,1,.,B,30,0,142,0,140
06BR00180,A7057,7.0,88,THIN Jan'07,09,2,0,168,2,W,1,.,B,30,0,146,0,145
06BR00181,A7069,7.0,88,LAME RF '07,06,2,0,167,2,W,1,.,B,30,0,160,0,139
06BR00182,A7395,7.0,88,NICE,09,2,0,193,2,W,1,.,.,30,0,179,0,171
06BR00183,A7439,7.0,81,L.EYE TRT '02,05,2,0,159,2,W,1,.,B,30,0,155,0,152
06BR00184,A7457,7.0,88,RECUMBENT,42,1,0,192,1,W,1,.,B,30,6,186,4,177
06BR00185,A7469,7.0,82,SMALL@AGE2,07,2,0,171,1,W,1,.,.,30,0,167,0,155
06BR00186,A7475,7.0,88,,01,2,0,174,2,W,1,.,B,30,0,162,0,160
06BR00187,A7512,7.0,81,"SW.BAG,FX.LEG",43,1,0,218,2,W,1,54,.,30,6,200,0,0
06BR00188,A7500,7.0,88,,04,2,0,152,2,W,1,.,.,30,0,157,0,151
06BR00189,A7591,7.0,82,,05,2,0,147,2,W,1,.,B,30,0,156,0,150
06BR00190,A7610,7.0,88,,06,2,0,148,2,.,1,10,.,30,0,0,0,0
06BR00191,A7602,7.0,88,QUINTS '06,03,2,0,171,2,W,1,.,B,30,0,166,0,155
06BR00192,A7203,7.0,82,,06,2,0,177,5,W,1,97,B,30,0,144,0,0
06BR00193,A7236,7.0,82,BIGBAG 2MILK,04,2,0,177,2,W,1,.,B,30,0,179,0,163
06BR00194,A7259,7.0,82,,02,2,0,171,2,W,1,.,B,30,0,169,0,157
06BR00195,A7262,7.0,82,RP?,03,2,0,165,1,W,1,.,B,30,0,168,0,174
06BR00196,A7755,7.0,88,THIN,04,2,0,176,1,W,1,.,B,30,0,177,0,172
06BR00197,A7770,7.0,81,"SUCK1SIDE,FLT",08,2,0,147,2,W,1,.,B,30,0,153,0,133
06BR00198,H1134,3.0,83,"NICE, 4TEATS",06,2,0,165,2,W,1,.,.,30,0,155,0,160
06BR00199,H1135,3.0,83,R.P.,07,2,0,192,1,W,1,.,.,30,0,179,0,176
06BR00200,H1132,3.0,88,,01,2,0,173,1,W,1,.,.,30,0,170,0,160
06BR00201,H1141,3.0,88,LTS,03,2,0,160,1,W,1,.,.,30,0,168,0,157
06BR00202,H1153,3.0,82,,05,2,0,176,2,W,1,.,.,30,0,174,0,170
06BR00203,H1160,3.0,82,4TEATS,06,2,0,173,2,W,1,.,.,30,0,166,0,158
06BR00204,H1169,3.0,82,4TEATS,02,2,0,177,2,W,1,.,.,30,0,175,0,175
06BR00205,H1121,3.0,82,,01,2,0,185,1,W,1,.,.,30,0,187,0,180
06BR00206,H1123,3.0,82,,01,2,0,169,2,W,1,.,.,30,0,166,0,165
06BR00207,H1180,3.0,82,,03,2,0,183,2,W,1,.,.,30,0,200,0,179
06BR00208,H1187,3.0,82,,01,2,0,166,2,W,1,.,.,30,0,167,0,156
06BR00209,H1193,3.0,82,,02,2,0,171,2,W,1,.,.,30,0,177,0,170
06BR00210,H1194,3.0,83,,07,2,0,186,2,W,1,.,.,30,0,190,0,176
06BR00211,H1176,3.0,82,,09,2,0,164,2,W,1,.,.,30,0,164,0,163
06BR00212,H1178,3.0,82,,01,2,0,147,2,W,1,.,.,30,0,149,0,146
06BR00213,H1177,3.0,82,,02,2,0,164,2,W,1,.,.,30,0,162,0,166
06BR00214,H1006,3.0,83,4TEATS,02,2,0,180,2,W,1,.,.,30,0,172,0,170
06BR00215,H1008,3.0,83,NICE LAMB,03,2,0,169,2,W,1,.,.,30,0,187,0,169
06BR00216,H1039,3.0,88,RF LEG SPLINT,08,2,0,162,1,W,1,.,.,30,0,157,0,160
06BR00217,H1044,3.0,82,PNEU.,06,2,0,167,2,W,1,.,.,30,0,155,0,164
06BR00218,H1058,3.0,88,PNEU.TX.EWE,01,2,0,179,1,W,1,.,.,30,0,179,0,171
06BR00219,H1080,3.0,83,,05,2,0,181,1,W,1,.,.,30,0,176,0,166
06BR00220,H1312,3.0,82,NICE LAMB,07,2,0,179,1,W,1,.,.,30,0,166,0,175
06BR00221,H1303,3.0,88,,02,2,0,168,1,W,1,.,.,30,0,168,0,163
06BR00222,H1307,3.0,82,R.P.,09,2,0,164,2,W,1,.,.,30,0,165,0,151
06BR00223,H1330,3.0,82,,05,2,0,166,2,W,1,.,.,30,0,166,0,159
06BR00224,H1333,3.0,82,,02,2,0,179,2,W,1,.,.,30,0,179,0,178
06BR00225,H1338,3.0,82,HAIRY,05,2,0,159,2,W,1,.,.,30,0,162,0,163
06BR00226,H1341,3.0,83,HAIRY,03,2,0,166,2,W,1,.,.,30,0,179,0,167
06BR00227,H1342,3.0,83,,04,2,0,155,2,W,1,.,.,30,0,164,0,163
06BR00228,H1365,3.0,82,4TEATS,06,2,0,160,2,W,1,.,.,30,0,154,0,156
06BR00229,H1367,3.0,88,L.EYE CLOUDY,03,2,0,191,2,W,1,.,.,30,0,209,0,192
06BR00230,H1384,3.0,88,,05,2,0,164,2,W,1,.,.,30,0,162,0,171
06BR00231,H1393,2.0,88,,05,2,0,149,2,W,1,.,.,30,0,146,0,150
06BR00232,H1399,2.0,88,PNEU.,01,2,0,159,1,W,1,.,.,30,0,166,0,154
06BR00233,H1397,2.0,88,,08,2,0,145,5,W,1,.,.,30,0,134,0,142
06BR00234,H1431,2.0,88,,03,2,0,131,1,W,1,.,.,30,0,136,0,132
06BR00235,H1443,2.0,88,,04,2,0,154,5,W,1,.,.,30,0,152,0,147
06BR00236,H1451,2.0,88,,01,2,0,166,1,W,1,.,.,30,0,169,0,164
06BR00237,H1454,2.0,88,,01,2,0,138,1,W,1,.,.,30,0,134,0,129
06BR00238,H1460,2.0,88,,06,2,0,147,1,W,1,.,.,30,0,142,0,142
06BR00239,H1462,2.0,88,,04,2,0,152,5,W,1,.,.,30,0,149,0,149
06BR00240,H1421,2.0,88,,02,2,0,166,1,W,1,.,.,30,0,165,0,158
06BR00241,H1425,2.0,88,HAIRY,01,2,0,130,1,W,1,.,.,30,0,133,0,126
06BR00242,H1426,2.0,88,R.P.,03,2,0,153,1,W,1,.,.,30,0,166,0,152
06BR00243,H1485,2.0,82,,02,2,0,150,5,W,1,.,.,30,0,147,0,141
06BR00244,H1490,2.0,83,SCOURS,01,2,0,140,1,W,1,.,.,30,0,127,0,136
06BR00245,H1492,2.0,83,NICE YRLG BAG,02,2,0,142,2,W,1,.,.,30,0,150,0,140
06BR00246,H1473,2.0,83,"IMM, WEAK",02,2,0,156,1,W,1,.,.,30,0,161,0,158
06BR00247,H1474,2.0,83,"IMM, WEAK",04,2,0,149,5,W,1,.,.,30,0,143,0,131
06BR00248,H1478,2.0,88,,05,2,0,164,5,W,1,.,.,30,0,156,0,151
06BR00249,H1515,2.0,88,,05,2,0,148,1,W,1,.,.,30,0,149,0,138
06BR00250,H1518,2.0,88,ODD BACK X?,06,2,0,170,5,W,1,.,.,30,0,157,0,156
06BR00251,H1517,2.0,88,,07,2,0,169,2,W,1,.,.,30,0,165,0,165
06BR00252,H1500,2.0,88,HAIRY,06,2,0,145,1,W,1,.,.,30,0,134,0,132
06BR00253,H1530,2.0,88,,01,2,0,149,1,W,1,.,.,30,0,154,0,156
06BR00254,H1537,2.0,88,,07,2,0,141,1,W,1,.,.,30,0,132,0,128
06BR00255,H1543,2.0,83,"THIN,VAGINITI",03,2,0,140,1,W,1,.,.,30,0,146,0,143
06BR00256,H1544,2.0,83,,04,2,0,157,5,W,1,.,.,30,0,159,0,150
06BR00257,H1546,2.0,82,,09,2,0,155,1,W,1,.,.,30,0,158,0,158
06BR00258,H1549,2.0,88,,08,2,0,180,5,W,1,.,.,30,0,184,0,170
06BR00259,H1547,2.0,83,,04,2,0,142,1,W,1,.,.,30,0,145,0,137
06BR00260,H1557,2.0,83,,06,2,0,180,5,W,1,.,.,30,0,166,0,161
06BR00261,H1561,2.0,88,,06,2,0,153,1,W,1,.,.,30,0,150,0,152
06BR00262,H1564,2.0,83,,05,2,0,147,1,W,1,.,.,30,0,145,0,125
06BR00263,H1562,2.0,82,PNEU.TX.EWE,09,2,0,164,2,W,1,.,.,30,0,158,0,158
06BR00264,H1567,2.0,83,,07,2,0,134,1,W,1,.,.,30,0,137,0,135
06BR00265,H1520,2.0,83,,05,2,0,174,2,W,1,.,.,30,0,160,0,158
06BR00266,H1525,2.0,83,,06,2,0,161,1,W,1,.,.,30,0,144,0,149
06BR00267,H1526,2.0,82,TIGHT FIT,04,2,0,162,2,W,1,.,.,30,0,163,0,153
06BR00268,H1527,2.0,83,TRT L.EYE,03,2,0,170,1,W,1,.,.,30,0,175,0,160
06BR00269,H1585,2.0,82,,07,2,0,159,1,W,1,.,.,30,0,160,0,155
06BR00270,H1591,2.0,88,,09,2,0,153,1,W,1,.,.,30,0,150,0,149
06BR00271,H1595,2.0,83,,07,2,0,166,1,W,1,.,.,30,0,159,0,153
06BR00272,H1571,2.0,82,,04,2,0,174,5,W,1,.,.,30,0,173,0,173
06BR00273,H1570,2.0,82,THIN,02,2,0,135,1,W,1,.,.,30,0,130,0,126
06BR00274,H1573,2.0,88,,04,2,0,154,2,W,1,.,.,30,0,156,0,143
06BR00275,H1572,2.0,82,,06,2,0,158,1,W,1,.,.,30,0,145,0,149
06BR00276,H1578,2.0,83,,09,2,0,168,5,W,1,.,.,30,0,160,0,152
06BR00277,H1579,2.0,83,,01,2,0,177,1,W,1,.,.,30,0,181,0,171
06BR00278,H1577,2.0,83,L.MILK.CHUNKY,06,2,0,160,1,W,1,.,.,30,0,156,0,151
06BR00279,H1610,2.0,83,,03,2,0,148,5,W,1,.,.,30,0,156,0,149
06BR00280,H1619,2.0,82,HAIRY,07,2,0,173,5,W,1,.,.,30,0,171,0,162
06BR00281,H1603,2.0,82,,05,2,0,140,1,W,1,.,.,30,0,138,0,135
06BR00282,H1606,2.0,88,NOT OPEN,02,2,0,174,1,W,1,.,.,30,0,157,0,167
