UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK,DISP
01BR02149,T5270,5.0,42,,872,2,2,173,2,W,
01BR02150,T5844,4.0,41,,411,2,2,192,1,W,
01BR02151,T5853,4.0,ID,BRN.EARS,43T,1,I,167,1,W,
01BR02152,T5858,4.0,41,LTS,411,2,2,211,5,W,
01BR02153,T5889,4.0,41,HAIRY,BI,A,2,184,5,n,
01BR02154,T5910,4.0,41,,413,2,2,200,5,W,
01BR02155,T5957,4.0,42,,BI,A,2,187,5,n,
01BR02156,T5928,4.0,ID,"RF,FOOT ABS.",42T,1,I,211,1,W,
01BR02157,T5927,4.0,ID,LTS,41T,1,I,178,1,W,
01BR02158,T5980,4.0,42,BARREN,OVX,O,2,0,5,n,
01BR02159,T5998,4.0,42,,872,2,2,151,2,W,
01BR02160,T5997,4.0,42,,882,2,2,131,2,W,
01BR02161,T5975,4.0,41,,412,2,2,145,2,W,
01BR02162,T5978,4.0,41,,BI,A,2,200,5,n,
01BR02163,T5703,5.0,41,DYSTOCIA,414,2,2,234,5,W,
01BR02164,T5706,5.0,42,R.SPOILED,OVX,O,2,0,5,n,
01BR02165,T5724,5.0,42,ENTR,812,2,2,142,2,W,
01BR02166,T5775,5.0,42,,802,2,2,159,1,W,
01BR02167,T6114,4.0,ID,?DISCHARGE,43T,1,I,175,1,W,
01BR02168,T6109,4.0,42,,802,2,2,133,1,W,
01BR02169,T6131,4.0,42,THIN,902,2,2,161,2,W,
01BR02170,T6146,4.0,42,,842,2,2,142,1,W,
01BR02171,T6152,4.0,ID,,42T,1,I,183,1,W,
01BR02172,T6160,4.0,42,,842,2,2,158,1,W,
01BR02173,T6168,4.0,41,,413,2,2,159,2,W,
01BR02174,T6167,4.0,42,RP,912,2,2,169,2,W,
01BR02175,T6120,4.0,41,,412,2,2,186,1,W,
01BR02176,T6180,4.0,41,ENTR,411,2,2,173,1,W,
01BR02177,T6185,4.0,ID,R.EYE TRT'01,41T,1,I,184,2,W,
01BR02178,T6188,4.0,ID,,42T,1,I,199,1,W,
01BR02179,T6173,4.0,42,,BI,A,2,184,5,n,
01BR02180,T6177,4.0,42,,812,2,2,150,2,W,
01BR02181,T6011,4.0,ID,,43T,1,I,186,1,W,
01BR02182,T6003,4.0,ID,SW.BAG,43T,1,I,154,1,W,
01BR02183,T6041,4.0,42,,832,2,2,174,5,W,
01BR02184,T6050,4.0,42,"X,BAG,MILK1",OVX,O,2,0,5,n,
01BR02185,T6055,4.0,41,HYPERHOCK,411,2,2,175,1,W,
01BR02186,T6022,4.0,41,,414,2,2,161,1,W,
01BR02187,T6093,4.0,41,,414,2,2,187,5,W,
01BR02188,T6094,4.0,42,,862,2,2,140,2,W,
01BR02189,T6074,4.0,41,,413,2,2,191,1,W,
01BR02190,T6072,4.0,ID,THIN,41T,1,I,180,1,W,
01BR02191,T6351,4.0,41,NICE,413,2,2,160,1,W,
01BR02192,T6350,4.0,41,,412,2,2,191,5,W,
01BR02193,T6325,4.0,41,SUCK1SIDE,411,2,2,174,1,W,
01BR02194,T6329,4.0,42,,BI,A,2,171,5,n,
01BR02195,T6388,4.0,42,,852,2,2,127,2,W,
01BR02196,T6374,4.0,42,,892,2,2,139,5,W,
01BR02197,T6410,4.0,42,BARREN,OVX,O,2,186,5,W,
01BR02198,T6412,4.0,41,,412,2,2,163,1,W,
01BR02199,T6400,4.0,41,,414,2,2,204,5,W,
01BR02200,T6436,3.0,ID,VAG.PROLAPSE,OVX,O,2,0,5,n,
01BR02201,T6439,3.0,ID,,43T,1,I,184,1,W,
01BR02202,T6446,3.0,ID,,43T,1,I,182,2,W,
01BR02203,T6449,3.0,ID,,43T,1,I,232,5,W,
01BR02204,T6454,3.0,ID,OVX,OVX,O,2,0,5,n,
01BR02205,T6455,3.0,ID,,42T,1,I,191,5,W,
01BR02206,T6456,3.0,ID,,41T,1,I,206,5,W,
01BR02207,T6460,3.0,ID,,43T,1,I,166,2,W,
01BR02208,T6466,3.0,ID,DYSTOCIA,42T,1,I,201,1,W,
01BR02209,T6481,3.0,ID,,42T,1,I,203,2,W,
01BR02210,T6485,3.0,41,,412,2,2,176,2,W,
01BR02211,T6486,3.0,ID,DYSTOCIA,41T,1,I,192,1,W,
01BR02212,T6489,3.0,ID,"OVX,PROD",OVX,O,I,185,5,W,
01BR02213,T6498,3.0,ID,,42T,1,I,181,2,W,
01BR02214,T6499,3.0,42,,862,2,2,155,1,W,
01BR02215,T6474,3.0,ID,,41T,1,I,188,5,W,
01BR02216,T6479,3.0,ID,,43T,1,I,194,2,W,
01BR02217,T6511,3.0,ID,,43T,1,I,212,1,W,
01BR02218,T6510,3.0,ID,RP,42T,1,I,207,5,W,
01BR02219,T6503,3.0,41,,414,2,2,176,1,W,
01BR02220,T6502,3.0,ID,,41T,1,I,208,1,W,
01BR02221,T6508,3.0,41,HAIRY,413,2,2,141,1,W,
01BR02222,T6544,3.0,41,"OVX,BARREN",OVX,O,2,185,5,W,
01BR02223,T6556,3.0,41,,411,2,2,204,5,W,
01BR02224,T6566,3.0,41,OVX,OVX,O,2,0,5,n,
01BR02225,T6525,3.0,41,,412,2,2,207,5,W,
01BR02226,T6526,3.0,41,,413,2,2,175,2,W,
01BR02227,T6527,3.0,42,R.EYE TRT'01,872,2,2,166,1,W,
01BR02228,T6593,3.0,41,VAG.PROLAPSE,OVX,O,2,0,5,n,
01BR02229,T6598,3.0,42,,882,2,2,154,2,W,
01BR02230,T6599,3.0,42,OVX,OVX,O,2,0,5,n,
01BR02231,T6576,3.0,42,,832,2,2,150,1,W,
01BR02232,T6572,3.0,42,,UI,2,7,167,5,W,
01BR02233,T6610,3.0,41,VAG.PROLAPSE,OVX,O,2,0,5,n,
01BR02234,T6631,3.0,42,,882,2,2,182,5,W,
01BR02235,T6639,3.0,42,,842,2,2,142,1,W,
01BR02236,T6640,3.0,42,,892,2,2,191,2,W,
01BR02237,T6649,3.0,ID,FIX YTEX '01,41T,1,I,180,1,W,
01BR02238,T6654,3.0,42,,842,2,2,180,5,W,
01BR02239,T6659,3.0,42,,852,2,2,186,2,W,
01BR02240,T6663,3.0,42,,852,2,2,144,1,W,
01BR02241,T6620,3.0,41,,411,2,2,186,2,W,
01BR02242,T6625,3.0,42,,842,2,2,180,2,W,
01BR02243,T6683,3.0,41,,412,2,2,191,1,W,
01BR02244,T6686,3.0,41,,412,2,2,175,2,W,
01BR02245,T6687,3.0,41,,413,2,2,170,2,W,
01BR02246,T6697,3.0,41,,BI,A,2,202,5,n,
01BR02247,T6670,3.0,41,,413,2,2,169,1,W,
01BR02248,T6673,3.0,41,,413,2,2,171,1,W,
01BR02249,T6202,4.0,42,RP,BI,A,2,162,5,n,
01BR02250,T6207,4.0,ID,WEAK EWE,41T,1,I,210,1,W,
01BR02251,T6233,4.0,42,,BI,A,2,201,5,n,
01BR02252,T6234,4.0,42,,852,2,2,156,2,W,
01BR02253,T6240,4.0,42,L.EYE ok,BI,A,2,151,5,n,
01BR02254,T6243,4.0,42,,832,2,2,192,5,W,
01BR02255,T6249,4.0,ID,HAIRY,43T,1,I,166,2,W,
01BR02256,T6247,4.0,41,DYSTOCIA ok,414,2,2,180,1,W,
01BR02257,T6258,4.0,41,LETHARGIC,411,2,2,202,5,W,
01BR02258,T6257,4.0,ID,,41T,1,I,170,1,W,
01BR02259,T6220,4.0,ID,FIX YTEX '01,42T,1,I,156,2,W,
01BR02260,T6222,4.0,42,,822,2,2,169,2,W,
01BR02261,T6287,4.0,ID,DYSTOCIA'99,43T,1,I,191,2,W,
01BR02262,T6813,3.0,42,,812,2,2,153,2,W,
01BR02263,T6801,3.0,41,,413,2,2,162,2,W,
01BR02264,T6803,3.0,42,,892,2,2,135,1,W,
01BR02265,T6835,3.0,42,"RUNT, OVX",OVX,O,2,0,5,n,
01BR02266,T6836,3.0,42,OVX,OVX,O,2,0,5,n,
01BR02267,T6840,3.0,41,,414,2,2,176,2,W,
01BR02268,T6844,3.0,42,,BI,A,2,159,2,n,
01BR02269,T6850,3.0,42,SW.BAG,822,2,2,160,2,W,
01BR02270,T6855,3.0,42,,862,2,2,169,2,W,
01BR02271,T6852,3.0,42,,912,2,2,165,1,W,
01BR02272,T6858,3.0,42,,BI,A,2,185,5,n,
01BR02273,T6859,3.0,41,POLYPAY??,UI,2,7,210,5,W,
01BR02274,T6824,3.0,42,,862,2,2,157,1,W,
01BR02275,T6822,3.0,42,F3-,852,2,2,154,1,W,
01BR02276,T6829,3.0,42,ENTR,892,2,2,139,2,W,
01BR02277,T6884,3.0,41,,414,2,2,231,5,W,
01BR02278,T6885,3.0,41,DEAD 10/2001,411,2,2,169,1,n,01
01BR02279,T6896,3.0,42,,802,2,2,164,1,W,
01BR02280,T6870,3.0,42,"R. MASTITIS,X",BI,A,2,137,1,n,
01BR02281,T6918,3.0,42,,882,2,2,155,2,W,
01BR02282,T6904,3.0,41,ENTR,414,2,2,149,1,W,
01BR02283,T6909,3.0,41,,414,2,2,156,1,W,
01BR02284,T6931,3.0,42,OVX,OVX,O,2,0,5,n,
01BR02285,T6936,3.0,41,,412,2,2,157,1,W,
01BR02286,T6937,3.0,41,,413,2,2,173,2,W,
01BR02287,T6945,3.0,42,,872,2,2,145,1,W,
01BR02288,T6964,3.0,41,,411,2,2,172,1,W,
01BR02289,T6978,3.0,42,,832,2,2,159,1,W,
01BR02290,T6713,3.0,41,,414,2,2,228,5,W,
01BR02291,T6719,3.0,41,"X,BAG",BI,A,2,175,2,n,
01BR02292,T6706,3.0,41,,414,2,2,218,5,W,
01BR02293,T6702,3.0,42,HAIRY,902,2,2,163,1,W,
01BR02294,T6708,3.0,41,,412,2,2,194,1,W,
01BR02295,T6709,3.0,41,SL.ENTR 1EYE,414,2,2,192,5,W,
01BR02296,T6732,3.0,42,,872,2,2,164,5,W,
01BR02297,T6743,3.0,42,,902,2,2,154,1,W,
01BR02298,T6746,3.0,41,,411,2,2,158,1,W,
01BR02299,T6752,3.0,ID,,41T,1,I,189,1,W,
01BR02300,T6761,3.0,42,,902,2,2,161,2,W,
01BR02301,T6762,3.0,42,,912,2,2,146,1,W,
01BR02302,T6725,3.0,ID,SM. UDDER,42T,1,I,189,1,W,
01BR02303,T6726,3.0,41,,412,2,2,182,5,W,
01BR02304,T6722,3.0,41,,414,2,2,183,2,W,
01BR02305,T6729,3.0,42,,912,2,2,152,2,W,
01BR02306,T6780,3.0,41,,412,2,2,158,2,W,
01BR02307,T6783,3.0,42,,802,2,2,145,5,W,
01BR02308,T6785,3.0,41,F2+,413,2,2,209,5,W,
01BR02309,T6787,3.0,42,"OVX,PROD",OVX,O,2,161,5,W,
01BR02310,T6793,3.0,42,,822,2,2,143,1,W,
01BR02311,T6771,3.0,41,,411,2,2,174,2,W,
01BR02312,T6770,3.0,42,,862,2,2,160,2,W,
01BR02313,T2919,9.0,42,OVX,OVX,O,2,0,5,n,
01BR02314,T8116,1.0,42,,882,2,2,138,5,W,
01BR02315,T8112,1.0,41,,411,2,2,153,5,W,
01BR02316,T8119,1.0,42,,892,2,2,139,5,W,
01BR02317,T8109,1.0,42,,882,2,2,142,5,W,
01BR02318,T8134,1.0,41,ENTR,412,2,2,155,5,W,
01BR02319,T8144,1.0,ID,,43T,1,I,190,5,W,
01BR02320,T8145,1.0,ID,,43T,1,I,167,5,W,
01BR02321,T8152,1.0,41,,413,2,2,160,5,W,
01BR02322,T8163,1.0,42,,912,2,2,151,5,W,
01BR02323,T8124,1.0,41,,413,2,2,177,5,W,
01BR02324,T8128,1.0,42,,902,2,2,145,5,W,
01BR02325,T8190,1.0,41,OFF TYPE,AI,A,2,190,5,n,
01BR02326,T8197,1.0,41,,411,2,2,167,5,W,
01BR02327,T8014,1.0,41,,413,2,2,161,5,W,
01BR02328,T8018,1.0,42,,812,2,2,166,5,W,
01BR02329,T8001,1.0,42,SM.BAG,872,2,2,149,5,W,
01BR02330,T8006,1.0,41,,412,2,2,144,5,W,
01BR02331,T8009,1.0,42,ENTR,OVX,O,2,122,5,W,
01BR02332,T8034,1.0,42,,842,2,2,137,5,W,
01BR02333,T8049,1.0,41,ENTR,411,2,2,171,5,W,
01BR02334,T8055,1.0,42,,852,2,2,121,2,W,
01BR02335,T8064,1.0,41,,414,2,2,171,5,W,
01BR02336,T8026,1.0,42,,822,2,2,123,2,W,
01BR02337,T8085,1.0,42,,822,2,2,126,2,W,
01BR02338,T8089,1.0,41,,412,2,2,145,2,W,
01BR02339,T8087,1.0,41,,412,2,2,131,2,W,
01BR02340,T8099,1.0,42,,832,2,2,136,5,W,
01BR02341,T8071,1.0,42,ENTR,902,2,2,151,5,W,
01BR02342,T8079,1.0,41,"DYSTOCIA, RP",411,2,2,159,2,W,
01BR02343,T8211,1.0,00,BLACK EWE,60,2,1,147,5,W,
01BR02344,T8216,1.0,42,ENTR,832,2,2,133,5,W,
01BR02345,T8239,1.0,41,,414,2,2,178,5,W,
01BR02346,T8242,1.0,41,,412,2,2,169,5,W,
01BR02347,T8254,1.0,41,NICE,411,2,2,137,2,W,
01BR02348,T8264,1.0,42,"OVX, SMALL",OVX,O,2,122,5,W,
01BR02349,T8267,1.0,42,,802,2,2,153,5,W,
01BR02350,T8224,1.0,41,,413,2,2,130,3,W,
01BR02351,T8228,1.0,42,,852,2,2,136,5,W,
01BR02352,T8274,1.0,42,,852,2,2,139,5,W,
01BR02353,T7115,2.0,41,,411,2,2,156,2,W,
01BR02354,T7104,2.0,41,DYSTOCIA,411,2,2,143,1,W,
01BR02355,T7106,2.0,41,,413,2,2,180,5,W,
01BR02356,T7102,2.0,ID,,41T,1,I,180,2,W,
01BR02357,T7131,2.0,ID,"DYSTO,TOXEMIA",ORE,1,I,203,5,W,
01BR02358,T7130,2.0,ID,,41T,1,I,210,5,W,
01BR02359,T7142,2.0,41,,414,2,2,200,5,W,
01BR02360,T7153,2.0,ID,R.EYE TRT'01,43T,1,I,155,2,W,
01BR02361,T7164,2.0,41,,411,2,2,219,5,W,
01BR02362,T7165,2.0,42,DYSTOCIA,852,2,2,159,2,W,
01BR02363,T7184,2.0,ID,,42T,1,I,188,5,W,
01BR02364,T7185,2.0,ID,DYSTOCIA,41T,1,I,164,1,W,
01BR02365,T7186,2.0,ID,,42T,1,I,186,1,W,
01BR02366,T7188,2.0,ID,,43T,1,I,175,1,W,
01BR02367,T7175,2.0,42,,892,2,2,171,2,W,
01BR02368,T7019,2.0,ID,ENTR,42T,1,I,187,5,W,
01BR02369,T7035,2.0,ID,,43T,1,I,175,1,W,
01BR02370,T7038,2.0,ID,,41T,1,I,194,5,W,
01BR02371,T7045,2.0,ID,,43T,1,I,177,2,W,
01BR02372,T7058,2.0,ID,,42T,1,I,165,2,W,
01BR02373,T7064,2.0,ID,,41T,1,I,169,1,W,
01BR02374,T7069,2.0,ID,,42T,1,I,171,1,W,
01BR02375,T7025,2.0,ID,SM.BAG,41T,1,I,161,1,W,
01BR02376,T7026,2.0,ID,DEAD 10/2001,42T,1,I,182,2,n,01
01BR02377,T7029,2.0,ID,,41T,1,I,179,2,W,
01BR02378,T7080,2.0,ID,,41T,1,I,171,2,W,
01BR02379,T7095,2.0,ID,,42T,1,I,167,2,W,
01BR02380,T7072,2.0,ID,,42T,1,I,176,1,W,
01BR02381,T7077,2.0,ID,DYSTOCIA,ORE,1,I,218,5,W,
01BR02382,T7339,2.0,42,,802,2,2,158,5,W,
01BR02383,T7357,2.0,42,TRT R.EYE,812,2,2,126,2,W,
01BR02384,T7362,2.0,42,,882,2,2,147,1,W,
01BR02385,T7321,2.0,41,,413,2,2,155,1,W,
01BR02386,T7323,2.0,41,TRT EYES '00,411,2,2,184,5,W,
01BR02387,T7389,2.0,42,,832,2,2,171,5,W,
01BR02388,T7393,2.0,41,,412,2,2,175,5,W,
01BR02389,T7397,2.0,41,,413,2,2,157,H,W,
01BR02390,T7371,2.0,42,,812,2,2,190,5,W,
01BR02391,T7370,2.0,42,"OVX,BARREN",OVX,O,2,162,5,W,
01BR02392,T7375,2.0,42,,912,2,2,115,2,W,
01BR02393,T7372,2.0,42,,822,2,2,158,2,W,
01BR02394,T7415,2.0,42,,822,2,2,118,3,W,
01BR02395,T7400,2.0,42,,802,2,2,145,2,W,
01BR02396,T7404,2.0,41,,414,2,2,185,1,W,
01BR02397,T7406,2.0,42,"OVX,BARREN",OVX,O,2,171,5,W,
01BR02398,T7408,2.0,42,,872,2,2,153,5,W,
01BR02399,T7434,2.0,41,,412,2,2,182,5,W,
01BR02400,T7444,2.0,41,,ORE,1,2,206,5,W,
01BR02401,T7445,2.0,41,,413,2,2,197,5,W,
01BR02402,T7448,2.0,42,,902,2,2,142,1,W,
01BR02403,T7454,2.0,42,,832,2,2,149,2,W,
01BR02404,T7465,2.0,42,GOITER,812,2,2,175,1,W,
01BR02405,T7424,2.0,41,"LT,L.",412,2,2,139,2,W,
01BR02406,T7426,2.0,ID,,42T,1,I,164,1,W,
01BR02407,T7497,2.0,41,,411,2,2,168,1,W,
01BR02408,T7479,2.0,42,,822,2,2,146,1,W,
01BR02409,T7511,2.0,41,DYSTOCIA,412,2,2,188,5,W,
01BR02410,T7517,2.0,42,,832,2,2,166,2,W,
01BR02411,T7530,2.0,42,,842,2,2,161,3,W,
01BR02412,T7540,2.0,42,,892,2,2,148,2,W,
01BR02413,T7542,2.0,41,,414,2,2,171,1,W,
01BR02414,T7552,2.0,42,,852,2,2,117,1,W,
01BR02415,T7560,2.0,42,,862,2,2,147,2,W,
01BR02416,T7569,2.0,41,,413,2,2,205,1,W,
01BR02417,T7520,2.0,41,,412,2,2,181,1,W,
01BR02418,T7522,2.0,42,,842,2,2,127,2,W,
01BR02419,T7581,2.0,41,WILD,411,2,2,188,1,W,
01BR02420,T7582,2.0,41,DYSTOCIA ok,413,2,2,188,5,W,
01BR02421,T7588,2.0,42,,902,2,2,148,2,W,
01BR02422,T7610,2.0,41,,414,2,2,171,2,W,
01BR02423,T7602,2.0,41,,412,2,2,152,2,W,
01BR02424,T7633,2.0,41,,413,2,2,172,2,W,
01BR02425,T7637,2.0,42,,912,2,2,136,2,W,
01BR02426,T7653,2.0,42,,912,2,2,135,2,W,
01BR02427,T7666,2.0,42,REJECTS LAMB,802,2,2,165,5,W,
01BR02428,T7626,2.0,41,,414,2,2,174,5,W,
01BR02429,T7627,2.0,42,,882,2,2,128,1,W,
01BR02430,T7685,1.0,ID,DYSTOCIA,42T,1,I,196,5,W,
01BR02431,T7686,1.0,ID,,41T,1,I,189,5,W,
01BR02432,T7682,1.0,ID,,43T,1,I,136,1,W,
01BR02433,T7691,1.0,ID,,43T,1,I,183,5,W,
01BR02434,T7696,1.0,ID,,42T,1,I,167,5,W,
01BR02435,T7698,1.0,ID,,41T,1,I,160,1,W,
01BR02436,T7214,2.0,ID,,41T,1,I,162,1,W,
01BR02437,T7212,2.0,42,,872,2,2,129,2,W,
01BR02438,T7218,2.0,42,,892,2,2,154,1,W,
01BR02439,T7219,2.0,41,FLT,412,2,2,156,2,W,
01BR02440,T7217,2.0,42,"LT,L.",882,2,2,168,2,W,
01BR02441,T7201,2.0,41,,411,2,2,163,1,W,
01BR02442,T7231,2.0,ID,,43T,1,I,219,5,W,
01BR02443,T7233,2.0,42,,812,2,2,165,1,W,
01BR02444,T7232,2.0,41,LT,412,2,2,177,1,W,
01BR02445,T7237,2.0,41,,411,2,2,166,1,W,
01BR02446,T7242,2.0,41,,411,2,2,140,1,W,
01BR02447,T7248,2.0,41,,414,2,2,188,5,W,
01BR02448,T7249,2.0,42,,ORE,1,2,165,5,W,
01BR02449,T7247,2.0,41,NICE,413,2,2,166,1,W,
01BR02450,T7265,2.0,42,SMALL,872,2,2,127,1,W,
01BR02451,T7226,2.0,41,,412,2,2,176,2,W,
01BR02452,T7227,2.0,41,,413,2,2,158,1,W,
01BR02453,T7280,2.0,42,CHUNKY,862,2,2,152,1,W,
01BR02454,T7283,2.0,42,,902,2,2,163,5,W,
01BR02455,T7286,2.0,41,,414,2,2,151,1,W,
01BR02456,T7290,2.0,41,,411,2,2,181,1,W,
01BR02457,T7818,1.0,ID,ABS.R.HIP2001,43T,1,I,156,3,W,
01BR02458,T7804,1.0,ID,,41T,1,I,159,1,W,
01BR02459,T7808,1.0,41,,414,2,2,143,2,W,
01BR02460,T7807,1.0,41,,413,2,2,149,1,W,
01BR02461,T7830,1.0,41,,411,2,2,172,5,W,
01BR02462,T7834,1.0,41,DYSTOCIAedema,414,2,2,156,5,W,
01BR02463,T7838,1.0,42,,892,2,2,142,5,W,
01BR02464,T7843,1.0,ID,,43T,1,I,138,2,W,
01BR02465,T7842,1.0,41,,414,2,2,154,5,W,
01BR02466,T7849,1.0,42,,802,2,2,150,1,W,
01BR02467,T7854,1.0,42,,872,2,2,140,5,W,
01BR02468,T7861,1.0,42,,OVX,O,2,126,5,W,
01BR02469,T7864,1.0,ID,,42T,1,I,155,1,W,
01BR02470,T7823,1.0,41,,411,2,2,152,1,W,
01BR02471,T7885,1.0,41,,411,2,2,156,2,W,
01BR02472,T7882,1.0,41,,414,2,2,161,5,W,
01BR02473,T7889,1.0,41,,412,2,2,164,5,W,
01BR02474,T7893,1.0,41,,413,2,2,152,5,W,
01BR02475,T7871,1.0,41,,411,2,2,153,5,W,
01BR02476,T7874,1.0,42,,812,2,2,156,5,W,
01BR02477,T7879,1.0,41,,413,2,2,154,5,W,
01BR02478,T7877,1.0,41,,412,2,2,162,5,W,
01BR02479,T7915,1.0,42,,862,2,2,150,5,W,
01BR02480,T7912,1.0,41,,412,2,2,160,5,W,
01BR02481,T7917,1.0,42,,OVX,O,2,129,5,W,
01BR02482,T7900,1.0,41,DYSTOCIA,414,2,2,142,2,W,
01BR02483,T7902,1.0,41,,413,2,2,164,5,W,
01BR02484,T7909,1.0,42,,822,2,2,148,5,W,
01BR02485,T7930,1.0,41,,414,2,2,148,1,W,
01BR02486,T7938,1.0,42,,842,2,2,147,5,W,
01BR02487,T7945,1.0,ID,,43T,1,I,137,2,W,
01BR02488,T7953,1.0,42,,872,2,2,143,5,W,
01BR02489,T7956,1.0,42,,832,2,2,119,3,W,
01BR02490,T7961,1.0,41,,411,2,2,179,5,W,
01BR02491,T7923,1.0,42,,862,2,2,164,5,W,
01BR02492,T7926,1.0,41,,413,2,2,137,1,W,
01BR02493,T7922,1.0,42,R.EYE TRT'01,812,2,2,126,2,W,
01BR02494,T7929,1.0,42,,842,2,2,150,5,W,
01BR02495,T7993,1.0,42,,912,2,2,151,5,W,
01BR02496,T7995,1.0,41,,414,2,2,148,1,W,
01BR02497,T7716,1.0,ID,,43T,1,I,176,5,W,
01BR02498,T7719,1.0,ID,,41T,1,I,152,5,W,
01BR02499,T7701,1.0,ID,,43T,1,I,157,2,W,
01BR02500,T7703,1.0,ID,,42T,1,I,144,2,W,
01BR02501,T7705,1.0,ID,,43T,1,I,152,1,W,
01BR02502,T7702,1.0,ID,,41T,1,I,149,1,W,
01BR02503,T7733,1.0,ID,,42T,1,I,172,2,W,
01BR02504,T7735,1.0,ID,BIG,43T,1,I,191,2,W,
01BR02505,T7738,1.0,ID,,43T,1,I,191,5,W,
01BR02506,T7737,1.0,ID,,41T,1,I,156,2,W,
01BR02507,T7743,1.0,ID,,43T,1,I,161,1,W,
01BR02508,T7747,1.0,ID,,41T,1,I,159,2,W,
01BR02509,T7761,1.0,ID,GOOD,42T,1,I,136,1,W,
01BR02510,T7760,1.0,ID,? QUAD,42T,1,I,180,5,W,
01BR02511,T7768,1.0,42,,802,2,2,147,5,W,
01BR02512,T7720,1.0,ID,,43T,1,I,191,5,W,
01BR02513,T7725,1.0,ID,DYSTOCIA,42T,1,I,161,5,W,
01BR02514,T7726,1.0,ID,GRAY DOT BACK,42T,1,I,164,5,W,
01BR02515,T7789,1.0,41,,413,2,2,138,3,W,
01BR02516,T7791,1.0,41,,412,2,2,154,2,W,
01BR02517,T7790,1.0,41,,414,2,2,170,5,W,
01BR02518,T7793,1.0,42,,862,2,2,135,5,W,
01BR02519,Z1856,9.0,58,OVX.EWE,OVX,O,2,0,5,n,
01BR02520,Z1961,9.0,58,OVX.EWE,OVX,O,2,0,5,n,
01BR02521,Z3567,5.0,97,"LTS, PIG FAT",971,1,0,257,B,W,
01BR02522,Z3588,5.0,97,CHK EYES,972,1,0,245,B,W,
01BR02523,Z3654,5.0,97,GOOD EWE,971,1,0,234,B,W,
01BR02524,Z3260,6.0,97,,972,1,0,225,B,W,
01BR02525,Z3264,6.0,97,          mcf,971,1,0,247,B,W,
01BR02526,Z3918,4.0,97,,971,1,0,238,B,W,
01BR02527,Z3901,4.0,97,BIG BAG,972,1,0,185,B,W,
01BR02528,Z3938,4.0,ch,DYSTOCIA ok,AI,A,2,209,5,n,
01BR02529,Z3946,4.0,97,DYSTOCIA,972,1,0,210,B,W,
01BR02530,Z3949,4.0,ch,,AI,A,2,177,2,n,
01BR02531,Z3956,4.0,97,,971,1,0,242,B,W,
01BR02532,Z3952,4.0,97,,972,1,0,218,B,W,
01BR02533,Z3957,4.0,97,,971,1,0,210,B,W,
01BR02534,Z3981,4.0,97,WGT.LOSS??,972,1,0,235,B,W,
01BR02535,Z3999,4.0,97,,971,1,0,240,B,W,
01BR02536,Z4123,4.0,ch,MEAN,AI,A,2,190,1,n,
01BR02537,Z4129,4.0,ch,LOW PROD.,OVX,O,2,0,5,n,
01BR02538,Z4127,4.0,ch,SW.BAG,AI,A,2,129,1,n,
01BR02539,Z4175,4.0,ch,"X, PROD.",BI,A,2,188,5,n,
01BR02540,Z4048,4.0,97,SW.BAG,971,1,0,246,B,W,
01BR02541,Z4052,4.0,ch,HAIRY,AI,A,2,157,1,n,
01BR02542,Z4060,4.0,97,,972,1,0,225,B,W,
01BR02543,Z4068,4.0,ch,,AI,A,2,185,5,n,
01BR02544,Z4025,4.0,97,,972,1,0,209,B,W,
01BR02545,Z4028,4.0,ch,,AI,A,2,189,5,n,
01BR02546,Z4027,4.0,97,WSU,972,1,0,226,B,W,
01BR02547,Z4090,4.0,ch,,AI,A,2,182,5,n,
01BR02548,Z4074,4.0,ch,BARREN,OVX,O,2,0,5,n,
01BR02549,Z4335,4.0,00,,UI,2,7,224,5,W,
01BR02550,Z4350,4.0,ch,,AI,A,2,172,5,n,
01BR02551,Z4355,4.0,00,,01,2,0,194,2,W,
01BR02552,Z4356,4.0,00,,02,2,0,176,2,W,
01BR02553,Z4361,4.0,00,,03,2,0,219,3,W,
01BR02554,Z4321,4.0,00,,UI,2,7,227,5,W,
01BR02555,Z4320,4.0,00,,UI,2,7,193,5,W,
01BR02556,Z4385,4.0,00,,01,2,0,202,2,W,
01BR02557,Z4396,4.0,00,"DYSTOCIA,3big",02,2,0,174,1,W,
01BR02558,Z4375,4.0,00,,04,2,0,190,2,W,
01BR02559,Z4376,4.0,ch,"L.SPOILED, X",BI,A,2,194,2,n,
01BR02560,Z4410,4.0,00,,51,2,0,215,5,W,
01BR02561,Z4417,4.0,00,,52,2,0,195,2,W,
01BR02562,Z4408,4.0,00,,03,2,0,214,5,W,
01BR02563,Z4409,4.0,00,,04,2,0,162,1,W,
01BR02564,Z4432,4.0,00,,53,2,0,188,5,W,
01BR02565,Z4445,4.0,00,,54,2,0,226,5,W,
01BR02566,Z4465,4.0,00,,55,2,0,169,1,W,
01BR02567,Z4483,4.0,00,,56,2,0,188,1,W,
01BR02568,Z4488,4.0,00,,01,2,0,232,5,W,
01BR02569,Z4516,4.0,00,,52,2,0,167,1,W,
01BR02570,Z4512,4.0,00,,51,2,0,184,2,W,
01BR02571,Z4501,4.0,00,,02,2,0,181,2,W,
01BR02572,Z4505,4.0,00,,03,2,0,184,1,W,
01BR02573,Z4508,4.0,00,,04,2,0,203,5,W,
