UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,GET,WORK
98BR01719,S5666,3.0,12,"LAME R, FEVER",83,1,0,166,Y,W
98BR01720,S5691,3.0,13,,32,1,0,163,N,W
98BR01721,S5690,3.0,13,,32,1,0,167,N,W
98BR01722,S5674,3.0,12,,80,1,0,174,N,W
98BR01723,S5210,4.0,12,4TEATS,82,1,0,176,N,W
98BR01724,S5230,4.0,12,4TEATS,83,1,0,151,N,W
98BR01725,S5246,4.0,13,HAIRY,32,1,0,172,N,W
98BR01726,S5254,4.0,12,ENTR,84,1,0,169,N,W
98BR01727,S5288,4.0,10,LTS,21,1,0,176,N,W
98BR01728,S5811,3.0,10,,24,1,0,173,N,W
98BR01729,S5833,3.0,13,LTS,31,1,0,168,N,W
98BR01730,S5834,3.0,10,R.P.,21,1,0,171,N,W
98BR01731,S5836,3.0,11,,11,1,0,186,N,W
98BR01732,S5837,3.0,10,,22,1,0,150,N,W
98BR01733,S5845,3.0,13,W/ LAMB,33,1,0,197,N,W
98BR01734,S5842,3.0,11,,12,1,0,161,N,W
98BR01735,S5848,3.0,13,,31,1,0,182,N,W
98BR01736,S5825,3.0,13,,34,1,0,171,N,W
98BR01737,S5827,3.0,13,4TEATS,34,1,0,164,N,W
98BR01738,S5883,3.0,13,HARDBAG,33,1,0,156,N,W
98BR01739,S5887,3.0,10,HAIRY (58's),23,1,0,187,N,W
98BR01740,S5890,3.0,10,,24,1,0,153,N,W
98BR01741,S5898,3.0,12,,82,1,0,175,N,W
98BR01742,S5913,3.0,10,HARDBAG?,21,1,0,170,N,W
98BR01743,S5916,3.0,11,H3,13,1,0,173,N,W
98BR01744,S5919,3.0,11,,11,1,0,166,Y,W
98BR01745,S5900,3.0,11,,12,1,0,164,N,W
98BR01746,S5908,3.0,13,,34,1,0,165,N,W
98BR01747,S5934,3.0,10,,22,1,0,159,N,W
98BR01748,S5943,3.0,13,,31,1,0,120,N,W
98BR01749,S5947,3.0,13,,31,1,0,171,N,W
98BR01750,S5951,3.0,13,,33,1,0,172,N,W
98BR01751,S5953,3.0,12,,88,1,0,180,N,W
98BR01752,S5967,3.0,11,,14,1,0,148,N,W
98BR01753,S5921,3.0,13,4TEATS,34,1,0,163,N,W
98BR01754,S5923,3.0,12,,81,1,0,163,N,W
98BR01755,S5989,3.0,12,,90,1,0,170,N,W
98BR01756,S5991,3.0,10,,23,1,0,179,N,W
98BR01757,S5990,3.0,12,,81,1,0,185,N,W
98BR01758,S5971,3.0,12,L.BLOODY MILK,89,1,0,184,N,W
98BR01759,S5978,3.0,12,,83,1,0,181,N,W
98BR01760,S5711,3.0,11,,14,1,0,203,N,W
98BR01761,S5702,3.0,10,,22,1,0,170,N,W
98BR01762,S5708,3.0,12,BRN KNEES,86,1,0,154,N,W
98BR01763,S5745,3.0,10,,24,1,0,179,N,W
98BR01764,S5746,3.0,10,,22,1,0,173,N,W
98BR01765,S5742,3.0,10,,23,1,0,153,N,W
98BR01766,S5749,3.0,13,R.SPOILED,X,X,0,186,Y,W
98BR01767,S5720,3.0,11,"X,LOW PROD.",X,X,0,0,W,*
98BR01768,S5784,3.0,11,,13,1,0,171,N,W
98BR01769,S5785,3.0,10,4TEATS,21,1,0,159,N,W
98BR01770,S5787,3.0,12,FOUND 9/9/96,87,1,0,159,N,W
98BR01771,S5793,3.0,10,,23,1,0,174,N,W
98BR01772,S5798,3.0,13,VLT,31,1,0,189,N,W
98BR01773,S5778,3.0,11,ENTR,14,1,0,171,N,W
98BR01774,S6110,3.0,10,,21,1,0,189,N,W
98BR01775,S6103,3.0,13,,32,1,0,162,N,W
98BR01776,S6108,3.0,12,4TEATS,81,1,0,159,N,W
98BR01777,S6136,3.0,11,4TEATS,11,1,0,156,N,W
98BR01778,S6142,3.0,11,HAIRY,14,1,0,192,W,W
98BR01779,S6148,3.0,11,,13,1,0,184,N,W
98BR01780,S6149,3.0,13,HAIRY,32,1,0,175,N,W
98BR01781,S6153,3.0,12,,84,1,0,155,N,W
98BR01782,S6164,3.0,10,4TEATS,23,1,0,147,N,W
98BR01783,S6183,3.0,11,CHK WGT,11,1,0,179,N,W
98BR01784,S6197,3.0,12,HAIRY,87,1,0,170,N,W
98BR01785,S6018,3.0,11,4TEATS,12,1,0,153,N,W
98BR01786,S6019,3.0,11,DYSTOCIA97,11,1,0,168,N,W
98BR01787,S6031,3.0,10,,22,1,0,187,N,W
98BR01788,S6037,3.0,12,,86,1,0,170,N,W
98BR01789,S6040,3.0,11,,13,1,0,161,N,W
98BR01790,S6045,3.0,12,,84,1,0,164,N,W
98BR01791,S6052,3.0,11,DYSTOCIA,11,1,0,158,N,W
98BR01792,S6058,3.0,12,ENTR,83,1,0,170,N,W
98BR01793,S6023,3.0,10,,24,1,0,158,N,W
98BR01794,S6027,3.0,12,,80,1,0,173,N,W
98BR01795,S6073,3.0,12,WEAK RAT,85,1,0,165,N,W
98BR01796,S6078,3.0,13,,31,1,0,164,N,W
98BR01797,S6301,3.0,12,,89,1,0,167,N,W
98BR01798,S6303,3.0,13,NICE,34,1,0,153,N,W
98BR01799,S6330,3.0,11,NOT @SHEARING,14,1,0,170,N,W
98BR01800,S6339,3.0,10,,22,1,0,169,N,W
98BR01801,S6348,3.0,13,,32,1,0,163,N,W
98BR01802,S6360,3.0,12,LF DIGIT ok,84,1,0,164,N,W
98BR01803,S6321,3.0,10,,21,1,0,185,N,W
98BR01804,S6325,3.0,12,,90,1,0,155,N,W
98BR01805,S6328,3.0,11,4TEATS,12,1,0,182,N,W
98BR01806,S6393,3.0,13,SUCK1SIDE,31,1,0,153,N,W
98BR01807,S6399,3.0,10,ABS.BUTT,23,1,0,161,N,W
98BR01808,S6413,3.0,11,"THIN,SW.BAG",14,1,0,133,N,W
98BR01809,S6412,3.0,13,,32,1,0,191,N,W
98BR01810,S6406,3.0,ch,,L-,3,7,152,N,*
98BR01811,S6433,3.0,ch,REJECTS LAMB,L-,3,7,152,N,*
98BR01812,S6460,3.0,ch,,L-,3,7,139,N,*
98BR01813,S6468,3.0,ch,"FEVER,URI",-0-,1,2,157,N,W
98BR01814,S6423,3.0,13,,33,1,0,191,N,W
98BR01815,S6426,3.0,13,"X,LOW PROD.",X,X,0,0,W,*
98BR01816,S6427,3.0,13,1TAG,34,1,0,167,N,W
98BR01817,S6479,3.0,ch,1TAG,L-,3,7,155,N,*
98BR01818,S6477,3.0,12,,80,1,0,169,N,W
98BR01819,S6551,3.0,ch,,-0-,1,2,189,N,W
98BR01820,S6580,2.0,ID,,L-,3,7,164,N,*
98BR01821,S6587,2.0,12,,87,1,0,144,N,W
98BR01822,S6596,2.0,10,L.BLOODY MILK,24,1,0,147,N,W
98BR01823,S6592,2.0,13,,33,1,0,162,N,W
98BR01824,S6571,2.0,12,,86,1,0,164,N,W
98BR01825,S6613,2.0,11,,12,1,0,163,N,W
98BR01826,S6603,2.0,10,HAIRY,21,1,0,164,N,W
98BR01827,S6604,2.0,10,HAIRY,22,1,0,166,N,W
98BR01828,S6631,2.0,11,,13,1,0,146,N,W
98BR01829,S6640,2.0,13,,33,1,0,158,N,W
98BR01830,S6648,2.0,13,,33,1,0,160,N,W
98BR01831,S6647,2.0,13,4TEATS,34,1,0,152,N,W
98BR01832,S6650,2.0,13,,34,1,0,162,N,W
98BR01833,S6657,2.0,12,,89,1,0,132,N,W
98BR01834,S6668,2.0,12,,91,1,0,166,N,W
98BR01835,S6624,2.0,12,,88,1,0,153,N,W
98BR01836,S6627,2.0,10,DYSTOCIA97,23,1,0,176,N,W
98BR01837,S6681,2.0,12,?27micron 56s,82,1,0,140,N,W
98BR01838,S6682,2.0,12,4TEATS,81,1,0,170,N,W
98BR01839,S6694,2.0,ID,,L-,3,7,152,N,*
98BR01840,S6695,2.0,10,4TEATS,24,1,0,169,N,W
98BR01841,S6671,2.0,13,,31,1,0,181,N,W
98BR01842,S6670,2.0,13,,31,1,0,152,N,W
98BR01843,S6673,2.0,12,HAIRY,85,1,0,128,N,W
98BR01844,S6679,2.0,11,ENTR,14,1,0,176,N,W
98BR01845,S6203,3.0,11,"FLT,SUCK1SIDE",12,1,0,154,Y,W
98BR01846,S6205,3.0,12,SW.BAG,82,1,0,176,N,W
98BR01847,S6208,3.0,10,,24,1,0,170,N,W
98BR01848,S6269,3.0,12,,83,1,0,157,N,W
98BR01849,S6289,3.0,11,,13,1,0,155,N,W
98BR01850,S6298,3.0,12,,91,1,0,160,N,W
98BR01851,S6274,3.0,12,,88,1,0,166,N,W
98BR01852,S6272,3.0,13,,34,1,0,183,N,W
98BR01853,S6815,2.0,13,4TEATS,33,1,0,159,N,W
98BR01854,S6800,2.0,ID,,L-,3,7,145,N,*
98BR01855,S6831,2.0,11,ENTR,12,1,0,151,N,W
98BR01856,S6830,2.0,11,,11,1,0,180,N,W
98BR01857,S6836,2.0,ID,,L-,3,7,182,N,W
98BR01858,S6832,2.0,11,,13,1,0,186,N,W
98BR01859,S6838,2.0,11,,14,1,0,150,N,W
98BR01860,S6839,2.0,11,,11,1,0,152,N,W
98BR01861,S6856,2.0,12,ENTR,86,1,0,168,N,W
98BR01862,S6864,2.0,11,DYSTOCIA97,12,1,0,167,N,W
98BR01863,S6866,2.0,11,4TEATS,13,1,0,172,N,W
98BR01864,S6880,2.0,12,4TEATS,87,1,0,171,N,W
98BR01865,S6893,2.0,ID,SICK? 4/24,L-,3,7,177,N,W
98BR01866,S6892,2.0,13,,34,1,0,143,N,W
98BR01867,S6873,2.0,10,4TEATS,21,1,0,157,N,W
98BR01868,S6872,2.0,11,?27micron 56s,14,1,0,176,N,W
98BR01869,S6879,2.0,13,,32,1,0,154,N,W
98BR01870,S6916,2.0,13,,32,1,0,157,N,W
98BR01871,S6919,2.0,ID,,L-,3,7,169,N,*
98BR01872,S6907,2.0,10,,22,1,0,149,N,W
98BR01873,S6931,2.0,13,ENTR,34,1,0,146,N,W
98BR01874,S6935,2.0,10,4TEATS,24,1,0,166,N,W
98BR01875,S6938,2.0,13,R.P.,33,1,0,164,N,W
98BR01876,S6944,2.0,11,ENTR,11,1,0,151,N,W
98BR01877,S6942,2.0,10,L.BLOODY MILK,21,1,0,147,N,W
98BR01878,S6949,2.0,11,,12,1,0,148,N,W
98BR01879,S6951,2.0,11,,14,1,0,153,N,W
98BR01880,S6950,2.0,11,,13,1,0,152,N,W
98BR01881,S6958,2.0,ID,STIFF WM,L-,3,7,160,N,*
98BR01882,S6960,2.0,11,,11,1,0,177,N,W
98BR01883,S6963,2.0,13,,31,1,0,161,N,W
98BR01884,S6965,2.0,11,,12,1,0,148,N,W
98BR01885,S6921,2.0,10,4TEATS,23,1,0,144,N,W
98BR01886,S6924,2.0,12,,91,1,0,162,N,W
98BR01887,S6989,2.0,10,,22,1,0,172,N,W
98BR01888,S6993,2.0,12,,82,1,0,160,N,W
98BR01889,S6994,2.0,10,,23,1,0,157,N,W
98BR01890,S6977,2.0,11,,13,1,0,166,N,W
98BR01891,S6700,2.0,12,,83,1,0,152,N,W
98BR01892,S6703,2.0,13,HAIRY,33,1,0,153,N,W
98BR01893,S6704,2.0,13,4TEATS,34,1,0,152,N,W
98BR01894,S6739,2.0,12,,85,1,0,162,N,W
98BR01895,S6737,2.0,12,4TEATS,84,1,0,173,N,W
98BR01896,S6740,2.0,ID,ENTR,L-,3,7,158,N,*
98BR01897,S6749,2.0,ID,,L-,3,7,163,N,*
98BR01898,S6747,2.0,10,4TEATS,22,1,0,167,N,W
98BR01899,S6750,2.0,ID,,L-,3,7,171,N,*
98BR01900,S6756,2.0,10,,23,1,0,171,N,W
98BR01901,S6759,2.0,12,ENTR SL.,86,1,0,193,N,W
98BR01902,S6766,2.0,ID,4TEATS,L-,3,7,169,N,*
98BR01903,S6721,2.0,13,ENTR,33,1,0,168,N,W
98BR01904,S6720,2.0,11,,11,1,0,179,N,W
98BR01905,S6724,2.0,10,F4- ok,21,1,0,189,N,W
98BR01906,S6780,2.0,12,,80,1,0,167,N,W
98BR01907,S6784,2.0,10,,24,1,0,161,N,W
98BR01908,S6788,2.0,11,,12,1,0,142,N,W
98BR01909,S6794,2.0,11,,13,1,0,151,N,W
98BR01910,S6795,2.0,11,ENTR,14,1,0,156,N,W
98BR01911,S6779,2.0,12,,90,1,0,181,N,W
98BR01912,S2317,6.0,11,,12,1,0,165,N,W
98BR01913,S2306,6.0,12,"56's, 27mic ?",85,1,0,149,N,W
98BR01914,S2333,6.0,13,FIX BIG TAG,32,1,0,143,Y,W
98BR01915,S2340,6.0,18,CUTS R LEGS,L-,3,7,176,N,*
98BR01916,S2351,6.0,11,LTS,11,1,0,155,N,W
98BR01917,S2380,6.0,11,"SW BAG,FLTS",11,1,0,140,Y,W
98BR01918,S2399,6.0,13,R.P.TRT 3DAYS,31,1,0,178,N,W
98BR01919,S2378,6.0,11,VLT'S,12,1,0,172,N,W
98BR01920,S2379,6.0,11,,14,1,0,171,N,W
98BR01921,S2444,6.0,13,LAMErf HEALED,31,1,0,168,N,W
98BR01922,S2451,6.0,13,,32,1,0,156,N,W
98BR01923,S2459,6.0,12,SUCK1SIDE,81,1,0,186,N,W
98BR01924,S2464,6.0,18,,L-,3,7,158,N,*
98BR01925,S2465,6.0,13,BLOODY MILK@L,33,1,0,184,N,W
98BR01926,S2532,6.0,12,,86,1,0,149,N,W
98BR01927,S2539,6.0,10,,21,1,0,160,N,W
98BR01928,S2541,6.0,10,DRY -> SAGE,22,1,0,131,Y,W
98BR01929,S2544,6.0,10,ENTR,23,1,0,164,N,W
98BR01930,S2590,6.0,12,,87,1,0,155,N,W
98BR01931,S2579,6.0,10,,24,1,0,158,N,W
98BR01932,S2610,6.0,13,GOOD EWE,34,1,0,171,N,W
98BR01933,S2619,6.0,11,SUCK1SIDE,13,1,0,165,N,W
98BR01934,S2654,6.0,11,,13,1,0,190,N,W
98BR01935,S2655,6.0,18,,L-,3,7,153,N,*
98BR01936,S2622,6.0,12,,91,1,0,155,N,W
98BR01937,S2691,6.0,10,"SW.BAG,LTS",21,1,0,175,N,W
98BR01938,S2694,6.0,13,FIBERBAG,33,1,0,192,N,W
98BR01939,S2696,6.0,12,REJECTS GRAFT,88,1,0,147,N,W
98BR01940,S2209,6.5,18,,L-,3,7,159,N,*
98BR01941,S2255,6.5,18,SHORT WOOL,L-,3,7,145,N,*
98BR01942,S2279,6.0,12,,83,1,0,142,N,W
98BR01943,S2277,6.5,18,NICE EWE,L-,3,7,155,N,*
98BR01944,S2814,6.0,13,,31,1,0,173,N,W
98BR01945,S2846,6.0,13,SW.BAG,32,1,0,167,N,W
98BR01946,S2901,6.0,11,,11,1,0,148,N,W
98BR01947,S2934,6.0,11,,12,1,0,132,N,W
98BR01948,S2708,6.0,10,,22,1,0,186,N,W
98BR01949,S2748,6.0,12,,85,1,0,164,N,W
98BR01950,S2794,6.0,11,FIBERBAG,14,1,0,170,N,W
98BR01951,S8103,1.0,11,,12,1,0,149,N,W
98BR01952,S8106,1.0,ID,,L-,3,7,134,N,W
98BR01953,S8102,1.0,12,,87,1,0,146,N,W
98BR01954,S8131,1.0,13,SCURS,31,1,0,127,N,W
98BR01955,S8135,1.0,18,,L-,3,7,129,N,*
98BR01956,S8141,1.0,13,,34,1,0,146,N,W
98BR01957,S8140,1.0,12,,91,1,0,155,N,W
98BR01958,S8145,1.0,11,,13,1,0,153,N,W
98BR01959,S8148,1.0,11,,14,1,0,149,N,W
98BR01960,S8151,1.0,13,4TEATS,33,1,0,145,N,W
98BR01961,S8158,1.0,13,,31,1,0,130,N,W
98BR01962,S8161,1.0,13,NICE,32,1,0,175,N,W
98BR01963,S8121,1.0,13,ENTR,33,1,0,124,N,W
98BR01964,S8125,1.0,10,,23,1,0,140,N,W
98BR01965,S8129,1.0,10,,24,1,0,144,N,W
98BR01966,S8180,1.0,11,ENTR,11,1,0,133,N,W
98BR01967,S8182,1.0,18,,L-,3,7,146,N,W
98BR01968,S8188,1.0,10,4TEATS,22,1,0,152,N,W
98BR01969,S8187,1.0,10,,22,1,0,141,N,W
98BR01970,S8194,1.0,11,,13,1,0,119,N,W
98BR01971,S8197,1.0,11,,14,1,0,126,N,W
98BR01972,S8170,1.0,12,,88,1,0,131,N,W
98BR01973,S8173,1.0,11,,12,1,0,178,N,W
98BR01974,S8179,1.0,ID,dup8175?,L-,3,7,147,N,W
98BR01975,S8177,1.0,ID,,L-,3,7,131,N,*
98BR01976,S8012,1.0,12,,86,1,0,133,N,W
98BR01977,S8019,1.0,10,,22,1,0,141,N,W
98BR01978,S8017,1.0,11,4TEATS,11,1,0,137,N,W
98BR01979,S8035,1.0,18,,L-,3,7,134,N,*
98BR01980,S8039,1.0,10,,24,1,0,153,N,W
98BR01981,S8056,1.0,13,HAIRY,34,1,0,132,N,W
98BR01982,S8052,1.0,ID,,L-,3,7,153,N,W
98BR01983,S8020,1.0,10,,23,1,0,144,N,W
98BR01984,S8029,1.0,10,,23,1,0,135,N,W
98BR01985,S8085,1.0,12,,90,1,0,127,N,W
98BR01986,S8086,1.0,10,,21,1,0,138,N,W
98BR01987,S8091,1.0,13,,34,1,0,147,N,W
98BR01988,S8090,1.0,13,4TEATS,34,1,0,130,N,W
98BR01989,S8092,1.0,13,4TEATS,34,1,0,151,N,W
98BR01990,S8070,1.0,12,,89,1,0,136,N,W
98BR01991,S8315,1.0,ID,,L-,3,7,156,N,*
98BR01992,S8309,1.0,ID,,L-,3,7,156,N,*
98BR01993,S8331,1.0,11,,11,1,0,127,N,W
98BR01994,S8355,1.0,11,,14,1,0,146,N,W
98BR01995,S8326,1.0,11,ENTR,11,1,0,141,N,W
98BR01996,S8381,1.0,10,,23,1,0,142,N,W
98BR01997,S8380,1.0,10,,21,1,0,153,N,W
98BR01998,S8382,1.0,10,,24,1,0,131,N,W
98BR01999,S8388,1.0,12,,86,1,0,158,N,W
98BR02000,S8393,1.0,ID,4TEATS,L-,3,7,145,N,W
98BR02001,S8394,1.0,12,4TEATS,82,1,0,145,N,W
98BR02002,S8370,1.0,ID,,L-,3,7,123,N,*
98BR02003,S8375,1.0,10,,23,1,0,137,N,W
98BR02004,S8417,1.0,18,,L-,3,7,139,N,*
98BR02005,S8402,1.0,11,"ENTR,4TEATS",12,1,0,121,N,W
98BR02006,S8407,1.0,ID,4TEATS,L-,3,7,160,N,*
98BR02007,S8430,1.0,11,,13,1,0,166,N,W
98BR02008,S8433,1.0,10,,22,1,0,128,N,W
98BR02009,S8435,1.0,12,,90,1,0,135,N,W
98BR02010,S8438,1.0,10,DYSTOCIA,22,1,0,154,N,W
98BR02011,S8439,1.0,ID,,L-,3,7,155,N,*
98BR02012,S8437,1.0,10,4TEATS,24,1,0,172,N,W
98BR02013,S8443,1.0,11,,11,1,0,134,N,W
98BR02014,S8452,1.0,10,,24,1,0,125,N,W
98BR02015,S8458,1.0,13,,32,1,0,137,N,W
98BR02016,S8461,1.0,13,4TEATS,31,1,0,142,N,W
98BR02017,S8465,1.0,11,,14,1,0,149,N,W
98BR02018,S8468,1.0,18,,L-,3,7,148,N,W
98BR02019,S8469,1.0,12,,84,1,0,135,N,W
98BR02020,S8423,1.0,10,,21,1,0,134,N,W
98BR02021,S8488,1.0,12,,80,1,0,165,N,W
98BR02022,S8487,1.0,12,,84,1,0,140,N,W
98BR02023,S8498,1.0,13,,31,1,0,128,N,W
98BR02024,S8497,1.0,10,TIED UP,21,1,0,159,N,W
98BR02025,S8478,1.0,13,,32,1,0,148,N,W
98BR02026,S8513,1.0,18,,L-,3,7,133,N,*
98BR02027,S8512,1.0,13,4TEATS,34,1,0,122,N,W
98BR02028,S8537,1.0,12,,85,1,0,133,N,W
98BR02029,S8548,1.0,12,,90,1,0,148,N,W
98BR02030,S8565,1.0,13,TRT.R.UDDERok,32,1,0,145,N,W
98BR02031,S8569,1.0,13,4TEATS,34,1,0,150,N,W
98BR02032,S8585,1.0,ID,,L-,3,7,136,N,*
98BR02033,S8570,1.0,13,,31,1,0,163,N,W
98BR02034,S8613,1.0,12,DYSTOCIA,81,1,0,128,N,W
98BR02035,S8615,1.0,11,,12,1,0,142,N,W
98BR02036,S8619,1.0,18,,L-,3,7,158,N,W
98BR02037,S8600,1.0,13,,32,1,0,136,N,W
98BR02038,S8608,1.0,11,,13,1,0,159,N,W
98BR02039,S8609,1.0,13,HAIRY,33,1,0,152,N,W
98BR02040,S8643,1.0,12,,88,1,0,136,N,W
98BR02041,S8647,1.0,18,,L-,3,7,146,N,W
98BR02042,S8656,1.0,12,4TEATS,90,1,0,129,N,W
98BR02043,S8652,1.0,12,4TEATS,89,1,0,140,N,W
98BR02044,S8665,1.0,ID,,L-,3,7,150,N,W
98BR02045,S8625,1.0,10,4TEATS,23,1,0,127,N,W
98BR02046,S8699,1.0,18,NICE,L-,3,7,151,N,*
98BR02047,S8212,1.0,13,,32,1,0,143,N,W
98BR02048,S8201,1.0,12,,80,1,0,107,N,W
98BR02049,S8206,1.0,12,,89,1,0,132,N,W
98BR02050,S8207,1.0,11,,12,1,0,146,N,W
98BR02051,S8248,1.0,10,,24,1,0,139,N,W
98BR02052,S8250,1.0,10,,24,1,0,161,N,W
98BR02053,S8263,1.0,10,4TEATS,21,1,0,130,N,W
98BR02054,S8264,1.0,10,HAIRY,22,1,0,125,N,W
98BR02055,S8220,1.0,11,BAND MIX 2>1,13,1,0,132,N,W
98BR02056,S8225,1.0,12,,91,1,0,128,N,W
98BR02057,S8222,1.0,13,"WILD,FIX ETAG",31,1,0,140,N,W
98BR02058,S8280,1.0,12,,82,1,0,130,N,W
98BR02059,S8289,1.0,13,CURLY,34,1,0,151,N,W
98BR02060,S8299,1.0,12,4TEATS,84,1,0,148,N,W
98BR02061,S8803,1.0,10,,23,1,0,145,N,W
98BR02062,S8831,1.0,10,,21,1,0,136,N,W
98BR02063,S8832,1.0,10,,23,1,0,154,N,W
98BR02064,S8847,1.0,13,4TEATS,34,1,0,156,N,W
98BR02065,S8851,1.0,11,"HAIRY,4TEATS",11,1,0,133,N,W
98BR02066,S8855,1.0,13,,32,1,0,158,N,W
98BR02067,S8864,1.0,18,-MOTHERLY,L-,3,7,128,N,*
98BR02068,S8866,1.0,10,,22,1,0,133,N,W
98BR02069,S8880,1.0,18,4TEATS,L-,3,7,134,N,*
98BR02070,S8896,1.0,10,,21,1,0,161,N,W
98BR02071,S8897,1.0,10,HAIRY,24,1,0,145,N,W
98BR02072,S8878,1.0,12,,91,1,0,132,N,W
98BR02073,S8879,1.0,ID,?msg 07/15,L-,3,7,162,N,W
98BR02074,S8910,1.0,10,,22,1,0,136,N,W
98BR02075,S8938,1.0,10,NICE!SICK4/26,21,1,0,154,N,W
98BR02076,S8920,1.0,13,,31,1,0,136,N,W
98BR02077,S8978,1.0,18,,L-,3,7,130,N,W
98BR02078,S8704,1.0,11,FLT@R,14,1,0,152,N,W
98BR02079,S8743,1.0,11,,13,1,0,152,N,W
98BR02080,S7119,2.0,12,,87,1,0,168,N,W
98BR02081,S7134,2.0,12,,91,1,0,142,N,W
98BR02082,S7137,2.0,11,,12,1,0,149,N,W
98BR02083,S7148,2.0,11,,13,1,0,150,N,W
98BR02084,S7151,2.0,10,,23,1,0,185,N,W
98BR02085,S7154,2.0,13,,33,1,0,151,N,W
98BR02086,S7157,2.0,11,,14,1,0,171,N,W
98BR02087,S7120,2.0,11,,11,1,0,162,N,W
98BR02088,S7128,2.0,12,,88,1,0,177,N,W
98BR02089,S7191,2.0,13,HURT L.EYE,31,1,0,200,N,W
98BR02090,S7192,2.0,13,,33,1,0,173,N,W
98BR02091,S7170,2.0,ID,,L-,3,7,156,N,*
98BR02092,S7179,2.0,10,,24,1,0,168,N,W
98BR02093,S7018,2.0,ID,,L-,3,7,158,N,*
98BR02094,S7019,2.0,13,,31,1,0,153,N,W
98BR02095,S7004,2.0,10,4TEATS,24,1,0,153,N,W
98BR02096,S7031,2.0,10,,22,1,0,153,N,W
98BR02097,S7038,2.0,13,,34,1,0,158,N,W
98BR02098,S7037,2.0,13,LT @RIGHT,31,1,0,163,N,W
98BR02099,S7049,2.0,11,,14,1,0,159,N,W
98BR02100,S7053,2.0,12,ENTR,88,1,0,148,N,W
98BR02101,S7060,2.0,12,,83,1,0,158,N,W
98BR02102,S7068,2.0,12,,81,1,0,169,N,W
98BR02103,S7025,2.0,13,,34,1,0,137,N,W
98BR02104,S7026,2.0,10,BUSHY chk,21,1,0,171,N,W
98BR02105,S7096,2.0,13,,33,1,0,154,N,W
98BR02106,S7073,2.0,00,"X, DNA",X,X,0,168,N,W
98BR02107,S7317,2.0,ID,,L-,3,7,174,N,*
98BR02108,S7304,2.0,10,,23,1,0,163,N,W
98BR02109,S7330,2.0,12,4TEATS,80,1,0,160,N,W
98BR02110,S7341,2.0,10,,21,1,0,162,N,W
98BR02111,S7353,2.0,10,1TAG,22,1,0,172,N,W
98BR02112,S7366,2.0,13,,31,1,0,160,N,W
98BR02113,S7322,2.0,10,F4+,24,1,0,153,N,W
98BR02114,S7328,2.0,13,DYSTOCIA,34,1,0,179,N,W
98BR02115,S7380,2.0,12,,82,1,0,147,N,W
98BR02116,S7382,2.0,11,,14,1,0,134,N,W
98BR02117,S7391,2.0,11,,11,1,0,162,N,W
98BR02118,S7379,2.0,12,SUCK1SIDE,91,1,0,156,N,W
98BR02119,S7401,2.0,11,?29micron 54s,12,1,0,159,N,W
98BR02120,S7403,2.0,11,,13,1,0,155,N,W
98BR02121,S7430,2.0,12,,90,1,0,145,N,W
98BR02122,S7437,2.0,13,4TEATS,34,1,0,174,N,W
98BR02123,S7461,2.0,11,,11,1,0,146,N,W
98BR02124,S7466,2.0,ch,,L-,3,7,135,N,*
98BR02125,S7467,2.0,11,,12,1,0,153,N,W
98BR02126,S7421,2.0,12,,82,1,0,161,N,W
98BR02127,S7422,2.0,12,,83,1,0,160,N,W
98BR02128,S7427,2.0,11,,14,1,0,183,N,W
98BR02129,S7486,2.0,10,HAIRY,24,1,0,151,N,W
98BR02130,S7491,2.0,12,4TEATS,83,1,0,159,N,W
98BR02131,S7470,2.0,10,HAIRY,23,1,0,173,N,W
98BR02132,S7511,2.0,10,,21,1,0,196,N,W
98BR02133,S7513,2.0,12,4TEATS,84,1,0,164,N,W
98BR02134,S7518,2.0,13,GAUNT,33,1,0,179,N,W
98BR02135,S7519,2.0,13,,34,1,0,174,N,W
98BR02136,S7503,2.0,13,,31,1,0,177,N,W
98BR02137,S7505,2.0,13,4TEATS,33,1,0,154,N,W
98BR02138,S7506,2.0,13,4TEATS,34,1,0,164,N,W
98BR02139,S7530,2.0,10,,22,1,0,160,N,W
98BR02140,S7545,2.0,10,4TEATS,23,1,0,175,N,W
98BR02141,S7546,2.0,10,,24,1,0,181,N,W
98BR02142,S7542,2.0,12,4TEATS,85,1,0,159,N,W
98BR02143,S7559,2.0,11,DYSTOCIA97,13,1,0,173,N,W
98BR02144,S7583,2.0,13,,33,1,0,169,N,W
98BR02145,S7596,2.0,12,,80,1,0,168,N,W
98BR02146,S7576,2.0,ch,,-0-,1,2,158,N,W
98BR02147,S7617,2.0,13,,34,1,0,159,N,W
98BR02148,S7600,2.0,ch,,L-,3,7,150,N,*
98BR02149,S7605,2.0,ch,,L-,3,7,133,N,*
98BR02150,S7649,2.0,ch,,-0-,1,2,143,N,W
98BR02151,S7660,2.0,13,THIN,31,1,0,172,N,W
98BR02152,S7626,2.0,10,,21,1,0,205,N,W
98BR02153,S7698,2.0,ch,,L-,3,7,184,N,W
98BR02154,S7677,2.0,13,,31,1,0,170,N,W
98BR02155,S7205,2.0,10,,21,1,0,164,N,W
98BR02156,S7234,2.0,10,FIBERY?,22,1,0,175,N,W
98BR02157,S7232,2.0,12,,84,1,0,164,N,W
98BR02158,S7240,2.0,10,4TEATS,23,1,0,157,N,W
