UID,ID,AGE,LINE,RMK,BPEN,BGRP,RGRP,FAWT,BAND,WORK
00BR00444,90272,1.0,00,4TEATS,BF,3,7,133,3,W
00BR00445,90278,1.0,00,,BF,3,7,124,3,W
00BR00446,90800,1.0,88,FIX BIG TAG *,41,2,7,126,3,W
00BR00447,90805,1.0,00,,BF,3,7,134,3,W
00BR00448,90830,1.0,88,"BRANDED ""08""",56,2,7,119,3,W
00BR00449,90833,1.0,88,,55,2,7,157,3,W
00BR00450,90835,1.0,68,,09,1,7,179,5,W
00BR00451,90844,1.0,88,,53,2,7,110,3,W
00BR00452,90866,1.0,00,BLACK EWE,07,1,1,180,5,W
00BR00453,90880,1.0,88,,53,2,7,130,3,W
00BR00454,90883,1.0,00,,BF,3,7,131,3,W
00BR00455,90898,1.0,00,BLACK EWE,08,1,1,134,5,W
00BR00456,90870,1.0,88,,53,2,7,126,3,W
00BR00457,90913,1.0,68,,03,1,7,141,3,W
00BR00458,90905,1.0,00,,BF,3,7,131,3,W
00BR00459,90908,1.0,88,,55,2,7,139,3,W
00BR00460,90945,1.0,00,BLACK EWE,09,1,1,121,3,W
00BR00461,90947,1.0,00,BLACK EWE,06,1,1,139,3,W
00BR00462,90953,1.0,88,,54,2,7,133,3,W
00BR00463,90956,1.0,68,,06,1,7,164,F,W
00BR00464,90952,1.0,88,,54,2,7,131,3,W
00BR00465,90925,1.0,00,,BF,3,7,124,3,W
00BR00466,90927,1.0,00,,BF,3,7,124,3,W
00BR00467,90990,1.0,00,,BF,3,7,156,5,W
00BR00468,90992,1.0,68,,07,1,7,156,3,W
00BR00469,90973,1.0,00,,BF,3,7,115,3,W
00BR00470,90711,1.0,00,,BF,3,7,154,5,W
00BR00471,90710,1.0,00,,BF,3,7,154,5,W
00BR00472,90719,1.0,00,,BF,3,7,130,3,W
00BR00473,90730,1.0,68,,08,1,7,168,5,W
00BR00474,90741,1.0,68,,02,1,7,129,3,W
00BR00475,90743,1.0,88,,51,2,7,130,3,W
00BR00476,90745,1.0,88,,55,2,7,145,3,W
00BR00477,90748,1.0,88,,55,2,7,125,3,W
00BR00478,90753,1.0,00,,BF,3,7,141,3,W
00BR00479,90764,1.0,00,,BF,3,7,134,3,W
00BR00480,90768,1.0,00,,BF,3,7,116,3,W
00BR00481,90767,1.0,00,,BF,3,7,126,3,W
00BR00482,90785,1.0,00,BLACK EWE,06,1,1,141,3,W
00BR00483,90786,1.0,00,,BF,3,7,159,3,W
00BR00484,90791,1.0,88,,52,2,7,119,3,W
00BR00485,90006,1.0,88,,54,2,7,115,3,W
00BR00486,A1101,6.0,81,ENTR 1EYE,04,2,0,138,1,W
00BR00487,A1103,6.0,81,BIG BAG,02,2,0,169,2,n
00BR00488,A1133,6.0,ch,4TEATS,BF,3,2,158,1,W
00BR00489,A1134,6.0,ch,,BF,3,2,161,2,W
00BR00490,A1151,6.0,81,,42,2,0,171,1,W
00BR00491,A1169,6.0,ch,,BF,3,2,136,1,W
00BR00492,A1125,6.0,ch,4TEATS,BF,3,2,208,5,W
00BR00493,A1011,6.0,73,"X LAME, THIN",41,2,7,155,1,X
00BR00494,A1014,6.0,81,,01,2,0,196,1,W
00BR00495,A1024,6.0,81,,UTI,A,0,181,5,n
00BR00496,A1026,6.0,82,FLTS,22,2,0,141,1,W
00BR00497,A1090,6.0,81,FIBER?,UTI,A,0,168,2,n
00BR00498,A1099,6.0,ch,SUCK1SIDE,BF,3,2,163,1,W
00BR00499,A1078,6.0,ch,?DISCHARGE,BF,3,2,138,1,W
00BR00500,A1311,6.0,ch,,BF,3,2,141,1,W
00BR00501,A1315,6.0,ch,ENTR,BF,3,2,161,1,W
00BR00502,A1383,6.0,81,,03,2,0,169,1,W
00BR00503,A1397,6.0,81,,01,2,0,164,2,W
00BR00504,A1439,6.0,82,DYSTOCIA ok,25,2,0,164,2,W
00BR00505,A1449,6.0,82,"X LAME, SICK",41,2,0,188,2,X
00BR00506,A1452,6.0,82,,26,2,0,165,2,W
00BR00507,A1503,6.0,82,,27,2,0,163,1,W
00BR00508,A1531,5.5,73,,53,2,7,153,1,W
00BR00509,A1544,5.5,73,BAD BACK,UTI,A,7,158,3,W
00BR00510,A1546,5.5,73,,52,2,7,145,3,W
00BR00511,A1563,5.5,73,,42,2,7,143,2,W
00BR00512,A1592,5.5,73,,51,2,7,140,3,W
00BR00513,A1610,5.5,73,,54,2,7,159,3,W
00BR00514,A1603,5.5,73,,53,2,7,150,3,W
00BR00515,A1629,5.5,73,,51,2,7,145,3,W
00BR00516,A1205,6.0,82,,23,2,0,171,1,W
00BR00517,A1234,6.0,81,,43,2,0,173,1,W
00BR00518,A1232,6.0,ch,,BF,3,2,205,1,W
00BR00519,A1267,6.0,82,TAG&EAR GONE,24,2,0,152,2,W
00BR00520,A1280,6.0,ch,FAT,BF,3,2,166,1,W
00BR00521,A1814,5.0,73,DYSTOCIA'99,55,2,7,163,2,W
00BR00522,A1831,5.0,73,,52,2,7,147,3,W
00BR00523,A1840,5.0,73,URI,55,2,7,143,2,W
00BR00524,A1855,5.0,81,,42,2,0,157,1,W
00BR00525,A1861,5.0,82,L EYE OK '99,29,2,0,146,1,W
00BR00526,A1893,5.0,73,"DYSTOCIA, DAB",UTI,A,7,165,3,W
00BR00527,A1918,5.0,81,DYSTOCIA97,04,2,0,185,1,W
00BR00528,A1903,5.0,81,,02,2,0,190,2,W
00BR00529,A1965,5.0,73,4TEATS,55,2,7,145,2,W
00BR00530,A1928,5.0,82,,30,2,0,143,2,W
00BR00531,A1927,5.0,82,ENTR,28,2,0,141,1,W
00BR00532,A1717,5.5,73,FIXBIGTAG '99,51,2,7,155,3,W
00BR00533,A1705,5.5,73,,43,2,7,144,2,W
00BR00534,A1729,5.5,73,TEST&FIXTAG,52,2,7,160,3,W
00BR00535,A1789,5.0,73,,UTI,A,7,171,1,n
00BR00536,A1779,5.0,82,,UTI,A,0,216,5,n
00BR00537,A1000,6.0,ch,DYSTOCIA 95,BF,3,2,178,1,W
00BR00538,A0187,7.0,82,DYSTOCIA'99,UTI,A,0,212,5,n
00BR00539,A0365,6.5,73,,UTI,A,7,149,3,W
00BR00540,A0520,6.5,73,,UTI,A,7,163,3,W
00BR00541,A0570,6.5,73,TEETH,UTI,A,7,151,2,n
00BR00542,A0686,6.0,81,TRY3 1998 yes,01,2,0,169,2,W
00BR00543,A0255,6.5,73,FIX BIG TAG,UTI,A,7,145,3,W
00BR00544,A0258,6.5,72,GOOD EWE,UTI,A,7,157,3,W
00BR00545,A0858,6.0,81,TRT R.EYE 00,02,2,0,161,2,W
00BR00546,A0825,6.0,81,FIBERBAG,UTI,A,0,174,1,n
00BR00547,A0884,6.0,81,RP,43,2,0,180,2,W
00BR00548,A0939,6.0,ch,BLOODY MILK R,BF,3,2,177,2,W
00BR00549,A0943,6.0,73,,UTI,A,7,183,3,n
00BR00550,A0929,6.0,81,4TEATS,04,2,0,175,1,W
00BR00551,A0990,6.0,ch,,BF,3,2,172,1,W
00BR00552,A0704,6.0,81,EARLY,03,2,0,186,2,W
00BR00553,A0743,6.0,81,BRITCHY,42,2,0,142,2,W
00BR00554,A0761,6.0,82,QUAD 2000 !!,20,2,0,201,H,W
00BR00555,A0774,6.0,82,TRY3 1998 yes,21,2,0,168,2,W
00BR00556,A3113,4.0,82,TEAT WORTS,UTI,A,0,167,2,n
00BR00557,A3116,4.0,82,HARD BAG,30,2,0,154,2,W
00BR00558,A3104,4.0,73,,54,2,7,144,2,W
00BR00559,A3105,4.0,73,ASSIST@BIRTH,51,2,7,153,3,W
00BR00560,A3102,4.0,81,SW.BAG,01,2,0,166,2,W
00BR00561,A3132,4.0,ch,?SEMEN'97-98,BF,3,2,155,1,W
00BR00562,A3140,4.0,73,,55,2,7,168,3,W
00BR00563,A3161,4.0,82,,31,2,0,157,1,W
00BR00564,A3168,4.0,00,"DYSTOCIA,BLK.",01,2,1,178,1,W
00BR00565,A3127,4.0,ch,"B1,THIN'99",BF,3,2,146,1,W
00BR00566,A3196,4.0,82,EARLY,22,2,0,124,2,W
00BR00567,A3198,4.0,81,,02,2,0,171,1,W
00BR00568,A3178,4.0,82,R.P.,20,2,0,165,1,W
00BR00569,A3002,4.0,81,,04,2,0,158,1,W
00BR00570,A3035,4.0,82,X HARD UDDER,UTI,A,0,169,1,n
00BR00571,A3053,4.0,ch,,BF,3,2,180,1,W
00BR00572,A3062,4.0,73,,55,2,7,112,2,W
00BR00573,A3089,4.0,ch,,BF,3,2,142,1,W
00BR00574,A3093,4.0,ch,,BF,3,2,153,2,W
00BR00575,A3098,4.0,ch,,BF,3,2,164,1,W
00BR00576,A3313,4.0,81,,02,2,0,139,1,W
00BR00577,A3318,4.0,81,,03,2,0,156,2,W
00BR00578,A3300,4.0,82,,43,2,0,167,2,W
00BR00579,A3334,4.0,73,,55,2,7,138,2,W
00BR00580,A3339,4.0,ch,DYSTOCIA,BF,3,2,180,2,W
00BR00581,A3337,4.0,81,,04,2,0,160,2,W
00BR00582,A3346,4.0,ch,L.BLOODY MILK,BF,3,2,175,1,W
00BR00583,A3358,4.0,81,LTS,UTI,A,0,224,5,n
00BR00584,A3359,4.0,73,,UTI,A,7,172,5,n
00BR00585,A3357,4.0,73,,51,2,7,151,1,W
00BR00586,A3360,4.0,73,HAIRY,UTI,A,7,163,3,n
00BR00587,A3321,4.0,73,,56,2,7,170,3,W
00BR00588,A3381,4.0,ch,SW.BAG,BF,3,2,177,1,W
00BR00589,A3384,4.0,82,,UTI,A,0,217,5,n
00BR00590,A3388,4.0,81,,01,2,0,167,2,W
00BR00591,A3393,4.0,73,HARDBAG,UTI,A,7,205,1,n
00BR00592,A3372,4.0,ch,DYSTOCIA97,BF,3,2,162,1,W
00BR00593,A3406,4.0,ch,THIN,BF,3,2,182,1,W
00BR00594,A3432,4.0,81,,02,2,0,163,2,W
00BR00595,A3437,4.0,82,,UTI,A,0,155,5,n
00BR00596,A3464,4.0,81,HAIRY,03,2,0,156,2,W
00BR00597,A3427,4.0,00,"X,BLUEBAG",X,,1,145,2,X
00BR00598,A3481,4.0,81,,04,2,0,177,1,W
00BR00599,A3489,4.0,82,FIX BIG TAG**,25,2,0,139,2,W
00BR00600,A3498,4.0,73,,56,2,7,169,3,W
00BR00601,A3516,4.0,ch,THIN,BF,3,2,166,5,W
00BR00602,A3504,4.0,81,XHARDBAG+JAW,UTI,A,0,156,2,n
00BR00603,A3507,4.0,73,,56,2,7,147,2,W
00BR00604,A3533,4.0,81,,01,2,0,161,2,W
00BR00605,A3546,4.0,82,LTS,26,2,0,155,2,W
00BR00606,A3551,4.0,81,,02,2,0,154,2,W
00BR00607,A3550,4.0,81,,41,2,0,193,2,W
00BR00608,A3553,4.0,82,,27,2,0,179,1,W
00BR00609,A3558,4.0,73,,53,2,7,157,3,W
00BR00610,A3561,4.0,73,,UTI,A,7,163,2,n
00BR00611,A3564,4.0,73,HARD BAG,52,2,7,166,3,W
00BR00612,A3565,4.0,73,,54,2,7,157,2,W
00BR00613,A3587,4.0,82,,28,2,0,172,2,W
00BR00614,A3570,4.0,81,,03,2,0,162,2,W
00BR00615,A3619,4.0,82,,30,2,0,177,2,W
00BR00616,A3604,4.0,82,,29,2,0,146,2,W
00BR00617,A3632,4.0,ch,LONG(MED)TAIL,BF,3,2,147,1,W
00BR00618,A3637,4.0,82,NICE,42,2,0,186,2,W
00BR00619,A3664,3.5,73,4TEATS,54,2,7,156,2,W
00BR00620,A3681,3.5,73,"VLTS, X",UTI,A,7,151,3,W
00BR00621,A3694,3.5,73,,43,2,7,138,1,W
00BR00622,A3699,3.5,73,LTS,51,2,7,158,2,W
00BR00623,A3697,3.5,73,,41,2,7,163,2,W
00BR00624,A3671,3.5,73,,52,2,7,137,2,W
00BR00625,A3675,3.5,73,,53,2,7,159,3,W
00BR00626,A3679,3.5,73,HAIRY,51,2,7,177,2,W
00BR00627,A3215,4.0,81,,UTI,A,0,152,2,n
00BR00628,A3231,4.0,ch,,BF,3,2,145,1,W
00BR00629,A3232,4.0,73,,UTI,A,7,175,3,W
00BR00630,A3248,4.0,81,,03,2,0,175,3,W
00BR00631,A3249,4.0,ch,,BF,3,2,146,1,W
00BR00632,A3264,4.0,ch,,BF,3,2,138,2,W
00BR00633,A3229,4.0,ch,,BF,3,2,193,1,W
00BR00634,A3280,4.0,82,,21,2,0,148,1,W
00BR00635,A3291,4.0,ch,,BF,3,2,173,1,W
00BR00636,A3293,4.0,82,"R.BLOODY,ok",23,2,0,159,2,W
00BR00637,A3294,4.0,82,,24,2,0,162,1,W
00BR00638,A3297,4.0,81,,01,2,0,168,1,W
00BR00639,A3270,4.0,73,,55,2,7,175,2,W
00BR00640,A3275,4.0,81,TRT EYE,04,2,0,170,1,W
00BR00641,A3809,3.5,73,,54,2,7,160,1,W
00BR00642,A3834,3.5,73,F4,43,2,7,157,2,W
00BR00643,A3836,3.5,73,,52,2,7,193,1,W
00BR00644,A3854,3.5,73,,52,2,7,165,3,W
00BR00645,A3857,3.5,73,,UTI,A,7,181,1,n
00BR00646,A3867,3.5,73,,41,2,7,152,3,W
00BR00647,A3824,3.5,73,,53,2,7,139,3,W
00BR00648,A3827,3.5,73,,51,2,7,136,3,W
00BR00649,A3881,3.5,73,,52,2,7,149,1,W
00BR00650,A3895,3.5,73,COARSE,UTI,A,7,145,3,W
00BR00651,A3876,3.5,73,THIN,UTI,A,7,135,2,n
00BR00652,A3878,3.5,73,COUGH ??,54,2,7,172,2,W
00BR00653,A3932,3.5,73,,51,2,7,152,3,W
00BR00654,A3953,3.5,73,,54,2,7,142,3,W
00BR00655,A3952,3.5,73,,55,2,7,148,3,W
00BR00656,A3969,3.5,73,,51,2,7,176,1,W
00BR00657,A3703,3.5,73,,42,2,7,180,2,W
00BR00658,A3702,3.5,73,,UTI,A,7,177,3,W
00BR00659,A3708,3.5,73,,53,2,7,148,1,W
00BR00660,A3734,3.5,73,,43,2,7,164,2,W
00BR00661,A3742,3.5,73,4TEATS,41,2,7,155,1,W
00BR00662,A3753,3.5,00,PINTO EWE,01,2,1,146,1,W
00BR00663,A3762,3.5,73,,42,2,7,141,1,W
00BR00664,A3767,3.5,73,CUT BELLY,52,2,7,165,2,W
00BR00665,A3721,3.5,73,NICE,56,2,7,156,2,W
00BR00666,A3729,3.5,73,FLTS,54,2,7,143,1,W
00BR00667,A3782,3.5,73,4TEATS,52,2,7,152,2,W
00BR00668,A3788,3.5,73,4TEATS,UTI,A,7,171,5,n
00BR00669,A3789,3.5,73,4TEATS,56,2,7,161,3,W
00BR00670,A3778,3.5,73,,53,2,7,150,3,W
00BR00671,A4111,3.0,81,,01,2,0,158,2,W
00BR00672,A4110,3.0,00,BRITCHY,04,2,0,146,2,W
00BR00673,A4118,3.0,00,4TEATS,01,2,0,158,1,W
00BR00674,A4100,3.0,00,4TEATS,03,2,0,128,2,W
00BR00675,A4133,3.0,81,,04,2,0,138,2,W
00BR00676,A4134,3.0,81,,04,2,0,163,3,W
00BR00677,A4139,3.0,00,BRITCHY,02,2,0,133,1,W
00BR00678,A4128,3.0,81,4TEATS,02,2,0,152,1,W
00BR00679,A4129,3.0,73,,42,2,7,169,3,W
00BR00680,A4180,3.0,00,TRT L.EYE,02,2,0,138,2,W
00BR00681,A4187,3.0,00,SAVE,03,2,0,139,2,W
00BR00682,A4175,3.0,00,,03,2,0,156,2,W
00BR00683,A4176,3.0,00,TRT R.EYE '00,04,2,0,160,2,W
00BR00684,A4172,3.0,82,4TEATS,21,2,0,132,1,W
00BR00685,A4179,3.0,00,LT,01,2,0,146,2,W
00BR00686,A4060,3.0,00,MARKER EWE,02,2,1,137,1,W
00BR00687,A4081,3.0,81,4TEATS,04,2,0,161,2,W
00BR00688,A4096,3.0,82,4TEATS,20,2,0,159,1,W
00BR00689,A4074,3.0,00,NICE EWE,01,2,0,140,2,W
00BR00690,A4075,3.0,00,,02,2,0,133,2,W
00BR00691,A4078,3.0,82,,25,2,0,157,2,W
00BR00692,A4319,3.0,73,BAD BACK,UTI,A,7,168,3,W
00BR00693,A4305,3.0,00,,28,2,0,159,1,W
00BR00694,A4308,3.0,00,,29,2,0,141,2,W
00BR00695,A4343,3.0,81,NICE,03,2,0,171,2,W
00BR00696,A4344,3.0,73,,41,2,7,136,3,W
00BR00697,A4345,3.0,73,,51,2,7,135,3,W
00BR00698,A4362,3.0,82,FX.RIBS,28,2,0,135,1,W
00BR00699,A4368,3.0,73,,56,2,7,141,1,W
00BR00700,A4327,3.0,82,"B2,THIN'99",27,2,0,128,1,W
00BR00701,A4391,3.0,82,,29,2,0,169,1,W
00BR00702,A4399,3.0,73,,55,2,7,164,2,W
00BR00703,A4378,3.0,81,,01,2,0,150,2,W
00BR00704,A4415,3.0,82,BLOODY MILK,30,2,0,186,1,W
00BR00705,A4430,3.0,81,TRT.R.EYE,02,2,0,178,1,W
00BR00706,A4453,3.0,81,,03,2,0,158,2,W
00BR00707,A4458,3.0,81,,01,2,0,159,2,W
00BR00708,A4462,3.0,73,,42,2,7,171,3,W
00BR00709,A4467,3.0,81,BRITCHY,41,2,0,144,2,W
00BR00710,A4423,3.0,73,,56,2,7,154,1,W
00BR00711,A4427,3.0,81,,03,2,0,162,2,W
00BR00712,A4481,3.0,82,,21,2,0,183,1,W
00BR00713,A4480,3.0,82,,20,2,0,174,2,W
00BR00714,A4491,3.0,81,,43,2,0,218,1,W
00BR00715,A4494,3.0,73,,54,2,7,144,3,W
00BR00716,A4496,3.0,82,THICK MILK,31,2,0,142,1,W
00BR00717,A4473,3.0,73,,55,2,7,152,1,W
00BR00718,A4476,3.0,81,SUCK1SIDE,42,2,0,186,1,W
00BR00719,A4478,3.0,73,,43,2,7,149,2,W
00BR00720,A4477,3.0,73,THIN,56,2,7,147,2,W
00BR00721,A4510,3.0,81,,04,2,0,177,2,W
00BR00722,A4513,3.0,82,,22,2,0,163,2,W
00BR00723,A4501,3.0,73,,41,2,7,163,1,W
00BR00724,A4538,3.0,81,HIGH TEATS,UTI,A,0,164,2,n
00BR00725,A4559,3.0,82,NOT UGLY,42,2,0,171,2,W
00BR00726,A4562,3.0,81,EYE OK,02,2,0,143,2,W
00BR00727,A4520,3.0,81,,02,2,0,177,1,W
00BR00728,A4523,3.0,81,FLTS,04,2,0,174,2,W
00BR00729,A4524,3.0,81,,04,2,0,163,2,W
00BR00730,A4526,3.0,73,,UTI,A,7,184,5,n
00BR00731,A4581,3.0,82,NICE,23,2,0,140,2,W
00BR00732,A4596,3.0,82,,24,2,0,163,2,W
00BR00733,A4598,3.0,73,,43,2,7,150,1,W
00BR00734,A4576,3.0,81,NICE,01,2,0,170,2,W
00BR00735,A4615,3.0,81,,03,2,0,171,2,W
00BR00736,A4619,3.0,81,,02,2,0,173,2,W
00BR00737,A4639,3.0,82,TRT R.EYE,26,2,0,159,2,W
00BR00738,A4653,3.0,82,TRT R.EYE 00,27,2,0,163,2,W
00BR00739,A4658,3.0,82,w/ B1 3/16,41,2,0,189,2,W
00BR00740,A4661,3.0,73,,42,2,7,154,3,W
00BR00741,A4664,3.0,73,,55,2,7,151,1,W
00BR00742,A4624,3.0,82,,25,2,0,164,2,W
00BR00743,A4622,3.0,73,,55,2,7,134,1,W
00BR00744,A4686,3.0,82,,43,2,0,150,1,W
00BR00745,A4696,3.0,81,,01,2,0,159,1,W
00BR00746,A4699,2.5,73,,54,2,7,160,3,W
00BR00747,A4697,3.0,81,,03,2,0,168,2,W
00BR00748,A4675,3.0,81,,01,2,0,178,1,W
00BR00749,A4672,3.0,73,,53,2,7,147,1,W
00BR00750,A4211,3.0,00,INJURY R.HOCK,20,2,0,181,1,W
00BR00751,A4205,3.0,00,L.CORNEA.ULCE,04,2,0,144,1,W
00BR00752,A4207,3.0,82,,22,2,0,178,1,W
00BR00753,A4234,3.0,00,"B2,THIN'99",22,2,0,152,1,W
00BR00754,A4241,3.0,73,,56,2,7,159,2,W
00BR00755,A4253,3.0,82,,23,2,0,164,1,W
00BR00756,A4258,3.0,00,SW.BAG,23,2,0,150,1,W
00BR00757,A4261,3.0,81,,03,2,0,156,1,W
00BR00758,A4260,3.0,00,,24,2,0,172,1,W
00BR00759,A4263,3.0,81,,02,2,0,145,2,W
00BR00760,A4269,3.0,00,FIBERY? M2,25,2,0,150,2,W
00BR00761,A4267,3.0,82,,24,2,0,157,1,W
00BR00762,A4220,3.0,00,NICE BAG,21,2,0,140,2,W
00BR00763,A4222,3.0,82,,43,2,0,163,1,W
00BR00764,A4284,3.0,73,,55,2,7,148,3,W
00BR00765,A4282,3.0,82,PINK,26,2,0,170,2,W
00BR00766,A4294,3.0,73,,53,2,7,131,3,W
00BR00767,A4278,3.0,00,HARDBAG?,26,2,0,135,1,W
00BR00768,A4279,3.0,00,,27,2,0,160,1,W
00BR00769,A4277,3.0,82,,31,2,0,165,2,W
00BR00770,A4817,2.5,73,L.SPOILED X,UTI,A,7,147,1,n
00BR00771,A4801,2.5,73,"WOUND,RF.LEG",51,2,7,154,1,W
00BR00772,A4803,2.5,73,,53,2,7,152,1,W
00BR00773,A4848,2.5,73,,51,2,7,145,1,W
00BR00774,A4851,2.5,73,,55,2,7,148,2,W
00BR00775,A4857,2.5,73,,56,2,7,148,3,W
00BR00776,A4867,2.5,73,,53,2,7,153,2,W
00BR00777,A4883,2.5,73,,56,2,7,159,1,W
00BR00778,A4894,2.5,73,,UTI,A,7,161,2,n
00BR00779,A4895,2.5,73,NICE,41,2,7,164,2,W
00BR00780,A4899,2.5,73,HAIRY check,56,2,7,155,3,W
00BR00781,A4897,2.5,73,,54,2,7,161,1,W
00BR00782,A4872,2.5,73,NICE,43,2,7,150,2,W
00BR00783,A4913,2.5,73,,42,2,7,153,1,W
00BR00784,A4918,2.5,73,NICE,41,2,7,176,2,W
00BR00785,A4917,2.5,73,NICE,43,2,7,176,1,W
00BR00786,A4933,2.5,73,,53,2,7,141,2,W
00BR00787,A4956,2.5,73,NICE,55,2,7,153,3,W
00BR00788,A4925,2.5,73,,51,2,7,156,1,W
00BR00789,A4971,2.5,73,,54,2,7,158,1,W
00BR00790,A4973,2.5,73,,52,2,7,142,2,W
00BR00791,A4715,2.5,73,,51,2,7,155,1,W
00BR00792,A4716,2.5,73,,UTI,A,7,150,3,W
00BR00793,A4700,2.5,73,,41,2,7,138,2,W
00BR00794,A4733,2.5,73,,52,2,7,148,2,W
00BR00795,A4732,2.5,73,,43,2,7,169,2,W
00BR00796,A4740,2.5,73,MSG 3/8/00,53,2,7,142,2,W
00BR00797,A4743,2.5,73,LTS,56,2,7,146,3,W
00BR00798,A4756,2.5,73,NICE,52,2,7,151,2,W
00BR00799,A4762,2.5,73,,41,2,7,155,2,W
00BR00800,A4769,2.5,73,THIN 5/2000,55,2,7,120,1,W
00BR00801,A4724,2.5,73,,42,2,7,135,1,W
00BR00802,A4780,2.5,73,TEATS DOWN,UTI,A,7,140,2,n
00BR00803,A4793,2.5,73,,42,2,7,155,3,W
00BR00804,A4798,2.5,73,,52,2,7,141,1,W
00BR00805,A4777,2.5,73,,54,2,7,150,1,W
00BR00806,A5115,2.0,81,,02,2,0,175,2,W
00BR00807,A5116,2.0,81,4TEATS,43,2,0,194,1,W
00BR00808,A5103,2.0,82,4TEATS,22,2,7,145,3,W
00BR00809,A5131,2.0,81,4TEATS,01,2,7,150,3,W
00BR00810,A5132,2.0,81,,02,2,0,170,2,W
00BR00811,A5155,2.0,82,,23,2,0,161,2,W
00BR00812,A5161,2.0,82,,25,2,0,148,2,W
00BR00813,A5160,2.0,82,4TEATS,24,2,0,172,2,W
00BR00814,A5123,2.0,81,,03,2,7,142,3,W
00BR00815,A5128,2.0,81,,04,2,0,170,2,W
00BR00816,A5184,2.0,81,TRT L.EYE '00,03,2,0,155,2,W
00BR00817,A5190,2.0,82,,26,2,0,149,1,W
00BR00818,A5194,2.0,81,,04,2,0,142,2,W
00BR00819,A5007,2.0,88,NICE EWE,51,2,7,162,1,W
00BR00820,A5050,2.0,81,,04,2,0,138,2,W
00BR00821,A5057,2.0,81,,01,2,7,156,1,W
00BR00822,A5026,2.0,82,,28,2,0,154,1,W
00BR00823,A5083,2.0,82,,22,2,0,165,1,W
00BR00824,A5085,2.0,82,CONJUNCTIVITI,42,2,0,163,1,W
00BR00825,A5089,2.0,82,,21,2,7,169,1,W
00BR00826,A5087,2.0,81,,UTI,A,7,170,3,n
00BR00827,A5070,2.0,82,HAIRY,29,2,0,143,2,W
00BR00828,A5078,2.0,82,,30,2,0,152,2,W
00BR00829,A5079,2.0,82,,31,2,0,153,2,W
00BR00830,A5319,2.0,82,SW.BAG,21,2,0,151,2,W
00BR00831,A5301,2.0,82,,31,2,0,147,2,W
00BR00832,A5304,2.0,88,,53,2,7,152,3,W
00BR00833,A5335,2.0,81,HAIRY,03,2,0,133,2,W
00BR00834,A5340,2.0,82,BLOODY MILK R,20,2,0,161,2,W
00BR00835,A5354,2.0,81,,04,2,0,155,2,W
00BR00836,A5364,2.0,81,GOOD,01,2,0,172,1,W
00BR00837,A5320,2.0,82,,22,2,0,166,2,W
00BR00838,A5324,2.0,73,HAIRY,54,2,7,143,3,W
00BR00839,A5329,2.0,73,4TEATS,55,2,7,139,3,W
00BR00840,A5392,2.0,81,4TEATS,04,2,0,152,2,W
00BR00841,A5398,2.0,82,,41,2,7,149,3,W
00BR00842,A5370,2.0,81,4TEATS,02,2,0,152,2,W
00BR00843,A5374,2.0,81,,03,2,0,164,1,W
00BR00844,A5378,2.0,82,,23,2,0,151,2,W
00BR00845,A5419,2.0,82,R.SPOILED,UTI,A,0,144,2,n
00BR00846,A5405,2.0,82,,24,2,0,136,1,W
00BR00847,A5434,2.0,82,,26,2,7,157,3,W
00BR00848,A5442,2.0,81,RP ok,01,2,0,156,2,W
00BR00849,A5450,2.0,73,,52,2,7,160,2,W
00BR00850,A5463,2.0,82,,42,2,0,145,2,W
00BR00851,A5467,2.0,82,TRT R.EYE 00,28,2,7,173,H,W
00BR00852,A5429,2.0,82,THICK MILK,25,2,0,150,1,W
00BR00853,A5473,2.0,81,,02,2,0,146,1,W
00BR00854,A5500,2.0,82,,27,2,0,154,2,W
00BR00855,A5542,2.0,81,,03,2,0,164,1,W
00BR00856,A5524,2.0,82,,29,2,0,161,2,W
00BR00857,A5529,2.0,82,NICE,30,2,0,158,1,W
00BR00858,A5589,2.0,82,,43,2,0,162,1,W
00BR00859,A5594,2.0,81,,04,2,7,145,1,W
00BR00860,A5617,2.0,81,DYSTOCIA,01,2,0,145,1,W
00BR00861,A5600,2.0,82,,31,2,0,174,1,W
00BR00862,A5605,2.0,82,,20,2,0,159,1,W
00BR00863,A5606,2.0,82,,21,2,0,154,2,W
00BR00864,A5634,2.0,81,CHUNKY,UTI,A,7,214,5,n
00BR00865,A5632,2.0,81,,02,2,0,162,1,W
00BR00866,A5620,2.0,82,MSG 2/8/99,20,2,0,176,2,W
00BR00867,A5681,2.0,81,NICE EUGENE,04,2,0,165,1,W
00BR00868,A5680,2.0,81,,03,2,0,159,1,W
00BR00869,A5683,2.0,81,R.EYE TRT'99,01,2,0,142,2,W
00BR00870,A5698,2.0,81,,02,2,0,143,2,W
00BR00871,A5699,2.0,81,RP ?,03,2,0,152,1,W
00BR00872,A5674,2.0,82,,23,2,0,146,2,W
00BR00873,A5217,2.0,73,,53,2,7,137,3,W
00BR00874,A5239,2.0,73,HAIRY,54,2,7,153,1,W
00BR00875,A5243,2.0,81,,01,2,0,140,1,W
00BR00876,A5248,2.0,73,UGLY?,52,2,7,133,2,W
00BR00877,A5252,2.0,82,HAIRY,27,2,0,161,1,W
00BR00878,A5260,2.0,82,"DYSTOCIA,CERV",28,2,0,156,1,W
00BR00879,A5226,2.0,73,,51,2,7,140,3,W
