UID,ETAG,AGE,LINE,RMK,BPEN,BGRP,RGRP,WORK
94BR01162,L7754,3.0,81,, 03,2,0,W
94BR01163,L7769,3.0,82,, 28,2,0,W
94BR01164,L7725,3.0,73,,-FL,F,6,W
94BR01165,L7726,3.0,82,, 27,2,0,W
94BR01166,L7000,3.0,73,,-FL,F,6,W
94BR01167,S1016,4.0,13,UT.INERTIA, 43,1,0,W
94BR01168,S1034,4.0,13,, 44,1,0,W
94BR01169,S1038,4.0,11,VLTS, 33,1,0,W
94BR01170,S1059,4.0,18,TRY 3 94 VLTS,CCz,1,0,W
94BR01171,S1311,3.0,11,WART TEAT, 33,1,0,W
94BR01172,S1315,3.0,13,, 42,1,0,W
94BR01173,S1312,3.0,10,, 21,1,0,W
94BR01174,S1308,3.0,12,, 83,1,0,W
94BR01175,S1309,3.0,11,, 31,1,0,W
94BR01176,S1333,3.0,13,, 41,1,0,W
94BR01177,S1334,3.0,10,, 22,1,0,W
94BR01178,S1332,3.0,11,, 34,1,0,W
94BR01179,S1341,3.0,13,SMBAG 93-94, 43,1,0,W
94BR01180,S1349,3.0,10,WILD, 23,1,0,W
94BR01181,S1356,3.0,10,, 24,1,0,W
94BR01182,S1329,3.0,12,TENDER, 85,1,0,W
94BR01183,S1327,3.0,12,, 84,1,0,W
94BR01184,S1380,3.0,10,, 21,1,0,W
94BR01185,S1389,3.0,11,DYSTOCIA 94, 31,1,0,W
94BR01186,S1391,3.0,10,, 22,1,0,W
94BR01187,S1396,3.0,10,, 23,1,0,W
94BR01188,S1397,3.0,18,DYSTOCIA,CCz,1,0,W
94BR01189,S1376,3.0,12,, 86,1,0,W
