UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,DAYDIS,TRT,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT
88WN02824, 88805806,88,80,X5806,1,71,30,711,4,2,0,7,3.0,3,3,1,93,128,2,52,73,530, 7, 3,10, 8, 30,210,4,5,2,1,1,142,220,1276,,,,,1012,03,8110,02,,69,525,71,1,83
88WN02825, 88805810,88,80,X5810,2,65,56,611,2,2,5,5,3.0,3,3,1,93,128,4,102,83,569, 8, 3,10, 7, 40,,5,6,2,1,1,152,226,1151,15,,267,,2791,63,0530,80,,78,586,64,6,83
88WN02826, 88805811,88,80,X5811,3,65,56,611,2,2,5,5,3.0,3,3,1,93,128,35,99,79,540, 8, 3, 9, 7, 36,,5,6,2,1,1,158,226,1151,93,,,,2791,63,0530,80,,75,618,64,3,96
88WN02827, 88805812,88,80,X5812,2,55,55,  9,2,2,5,5,1.0,1,1,2,93,136,3,53,57,380, 6, 3, 9, 8, 30,,3,4,2,1,1,127,227,1175,92,,266,,0000,19,4049,80,,51,382,44,2,68
88WN02828, 88805813,88,80,X5813,2,55,55,  9,2,2,5,5,1.0,1,1,2,93,136,7,52,65,440, 8, 3,10, 7, 44,,6,7,1,1,1,133,227,1175,92,,266,,0000,19,4049,80,,58,446,44,2,70
88WN02829, 88805814,88,80,X5814,2,58,58,  9,1,1,1,1,1.0,1,1,2,93,136,2,68,62,406, 9, 3, 9, 7, 40,,5,6,1,1,1,107,188,1066,92,,266,7,0000,19,4290,80,,56,309,47,2,68
88WN02830, 88805815,88,80,X5815,2,67,56,674,2,2,5,5,7.0,7,5,1,93,128,30,94,81,559, 8, 3, 9, 7, 45,,6,7,2,1,1,158,172,1105,,,,,3780,80,1491,94,,77,625,67,1,89
88WN02831, 88805816,88,80,X5816,1,67,56,674,2,2,5,5,7.0,7,5,1,93,128,15,106,84,573, 7, 3, 9, 7, 39,261,5,6,1,1,1,155,172,1105,93,,,,3780,80,1491,94,,79,570,67,3,96
88WN02832, 88805818,88,80,X5818,2,67,56,673,2,2,5,5,6.0,6,4,2,94,135,2,122,98,636, 3, 3, 9, 6, 49,,5,6,2,1,1,188,198,1353,,06,,,3725,80,2827,94,,88,640,67,1,102
88WN02833, 88805819,88,80,X5819,1,67,56,673,2,2,5,5,6.0,6,4,2,94,134,5,114,92,601, 3, 3, 9, 6, 54,294,5,6,1,1,1,182,198,1353,93,,,,3725,80,2827,94,,84,563,67,3,96
88WN02834, 88805820,88,80,X5820,1,65,56,641,2,2,5,6,2.0,2,2,2,94,134,6,90,82,545, 5, 3, 9, 7, 34,231,4,5,2,1,2,159,150,978,93,,,,5226,80,1923,63,,74,541,68,3,88
88WN02835, 88805821,88,80,X5821,2,65,56,641,2,2,5,4,2.0,2,2,2,94,135,12,115,85,544, 5, 3, 9, 7, 37,,4,5,2,1,1,161,150,978,,,,,5226,80,1923,63,,77,580,68,1,94
88WN02836, 88805822,88,80,X5822,2,54,54,  9,1,1,1,1,1.0,1,1,2,94,135,12,93,75,487, 7, 3, 9, 6, 43,,2,3,1,1,1,132,217,1107,92,,266,,0000,19,4574,80,,68,402,16,2,77
88WN02837, 88805823,88,80,X5823,3,56,56,  9,2,2,5,4,1.0,1,1,2,94,135,10,86,55,344, 8, 3,10, 9, 34,,4,5,1,1,1,122,227,1155,93,,,,0000,19,4147,80,,50,328,64,3,66
88WN02838, 88805824,88,80,X5824,3,56,56,  9,2,2,5,6,1.0,1,1,2,94,135,10,66,59,388, 8, 3,10, 8, 41,,4,5,1,1,1,128,227,1155,93,,,,0000,19,4147,80,,53,385,64,3,71
88WN02839, 88805825,88,80,X5825,2,55,55,  9,2,2,5,4,1.0,1,1,2,94,135,15,88,83,550, 7, 2, 9, 7, 50,,5,6,1,1,1,155,227,1249,92,,266,,0000,19,3995,80,,75,512,44,2,82
88WN02840, 88805826,88,80,X5826,3,55,55,  9,2,2,5,6,1.0,1,1,2,94,135,7,71,76,510, 4, 3,10, 8, 29,,3,5,1,1,1,156,227,1249,15,,267,,0000,19,3995,80,,68,504,44,6,87
88WN02841, 88805827,88,80,X5827,2,65,56,632,3,2,8,5,2.0,2,2,2,94,135,15,100,92,607, 7, 3, 9, 7, 46,,5,6,2,1,1,168,228,1319,,,,,2343,63,2593,80,,83,651,64,1,96
88WN02842, 88805828,88,80,X5828,1,65,56,632,3,2,8,5,2.0,2,2,2,94,134,2,102,82,536, 9, 3, 9, 7, 50,244,6,7,1,1,1,145,228,1319,93,,,,2343,63,2593,80,,74,513,64,3,88
88WN02843, 88805829,88,80,X5829,2,65,56,632,3,1,6,2,2.0,2,2,9,94,124,5,75,38,246, 9, 3,12,10, 49,,7,7,3,1,1,122,228,1319,93,,235,,2343,63,2593,80,,37,320,64,9,
88WN02844, 88805830,88,80,X5830,1,67,56,673,2,2,5,5,6.0,6,4,2,94,134,5,111,78,499, 5, 3, 9, 7, 49,246,4,5,1,1,1,158,208,1228,93,,,,3725,80,4195,94,,71,461,65,3,78
88WN02845, 88805831,88,80,X5831,1,67,56,673,2,2,5,5,6.0,6,4,2,94,134,3,107,80,517, 5, 3, 9, 7, 40,276,5,6,2,1,2,153,208,1228,93,,,,3725,80,4195,94,,73,476,65,3,86
88WN02846, 88805833,88,80,X5833,3,67,56,671,2,1,3,2,8.0,8,5,2,94,135,7,112,100,658, 7, 3, 7, 6, 57,,5,6,2,1,1,175,186,1141,93,,312,,3742,80,9473,93,,90,614,65,3,107
88WN02847, 88805834,88,80,X5834,2,67,56,674,2,2,5,5,5.0,5,4,2,94,135,13,93,89,590, 5, 3, 9, 6, 51,,5,7,2,1,1,172,193,1309,,,,,3780,80,5481,94,,80,610,67,1,94
88WN02848, 88805835,88,80,X5835,1,67,56,674,2,2,5,5,5.0,5,4,2,94,134,14,104,104,699, 8, 3, 9, 7, 58,310,6,7,1,1,2,177,193,1309,93,41,,,3780,80,5481,94,,94,674,67,5,113
88WN02849, 88805836,88,80,X5836,2,97,97,297,2,2,5,5,3.0,3,3,8,94,123,8,105,81,573,,,,,,,,,,6,,,167,1057,,,,7,6574,97,8761,97,,79,,,1,89
88WN02850, 88805837,88,80,X5837,3,97,97,297,2,2,5,5,3.0,3,3,8,94,123,7,112,90,641,,,,,,,,,,6,,,167,1057,93,,,7,6574,97,8761,97,,88,,,3,95
88WN02851, 88805838,88,80,X5838,2,55,55,  9,2,1,3,2,1.0,1,1,2,94,135,4,74,92,627, 5, 3, 8, 6, 43,,4,5,2,1,1,161,227,1211,92,,266,,0000,19,3797,80,,83,557,46,2,97
88WN02852, 88805839,88,80,X5839,2,55,55,  9,2,1,4,2,1.0,1,1,9,94,124,3,60,70,516, 7, 3,10, 8, 41,,5,6,1,1,1,152,227,1211,93,,235,,0000,19,3797,80,,68,527,46,9,
88WN02853, 88805840,88,80,X5840,3,59,59,  9,1,1,1,1,1.0,1,1,2,94,135,16,56,71,484, 7, 3, 9, 7, 34,,4,5,1,1,1,123,188,1084,93,,,,0000,19,3718,80,,64,379,65,3,79
88WN02854, 88805841,88,80,X5841,3,59,59,  9,1,1,1,1,1.0,1,1,2,94,135,3,56,84,581, 7, 3, 8, 7, 34,,4,5,1,1,1,133,188,1108,93,,,,0000,19,3764,80,,75,462,67,3,85
88WN02855, 88805842,88,80,X5842,3,55,55,  9,2,2,5,6,1.0,1,1,2,94,135,10,65,77,522, 8, 3,10, 7, 32,,5,6,1,1,1,137,227,1205,93,,,,0000,19,5151,80,,69,519,46,3,86
88WN02856, 88805843,88,80,X5843,3,55,55,  9,2,2,5,4,1.0,1,1,2,94,135,10,77,62,402, 9, 3,10, 9, 38,,5,6,1,1,1,127,227,1205,15,,267,,0000,19,5151,80,,56,386,46,6,69
88WN02857, 88805844,88,80,X5844,3,97,97,297,2,1,3,2,2.0,2,2,8,94,123,7,85,82,598,,,,,,,,,,6,,,150,600,93,79,,7,6574,97,1160,80,,80,,,3,88
88WN02858, 88805847,88,80,X5847,2,56,56,  9,2,1,3,2,1.0,1,1,2,94,135,2,78,97,661, 9, 3, 7, 7, 49,,5,6,1,1,1,153,227,1149,92,,266,,0000,19,5225,80,,87,589,64,2,100
88WN02859, 88805848,88,80,X5848,3,67,56,672,1,1,1,1,2.0,2,2,2,94,135,5,115,105,693, 9, 3, 8, 5, 78,,6,7,2,1,1,173,176,1065,93,,,,3692,80,1903,80,,95,602,65,3,109
88WN02860, 88805849,88,80,X5849,3,67,56,674,1,1,1,1,2.0,2,2,2,94,135,10,79,67,438, 6, 3,10, 8, 59,,6,7,2,1,1,146,176,1016,93,,,,3780,80,1304,80,,60,355,67,3,74
88WN02861, 88805850,88,80,X5850,1,97,97,497,1,1,1,1,1.0,1,1,5,94,123,2,121,93,658,,,,,,,,,,6,,,100,910,,,,7,1058,80,3667,80,,91,,,1,114
88WN02862, 88805851,88,80,X5851,2,55,55,  9,1,1,1,1,1.0,1,1,2,95,134,12,108,79,509, 8, 3, 8, 6, 48,,5,6,1,1,1,135,217,1117,92,,266,,0000,19,4315,80,,72,426,44,2,88
88WN02863, 88805852,88,80,X5852,3,59,59,  9,1,1,1,1,1.0,1,1,2,95,134,6,113,94,617, 7, 3, 7, 6, 50,,4,5,2,1,2,153,188,1130,93,,,,0000,19,3842,80,,85,502,65,3,97
88WN02864, 88805853,88,80,X5853,3,65,56,604,2,1,3,2,6.0,6,4,2,95,134,4,121,73,454, 9, 2, 9, 6, 48,,6,7,2,1,1,135,222,933,93,35,,,1839,63,4470,94,,67,389,64,3,80
88WN02865, 88805855,88,80,X5855,2,65,56,613,2,2,5,6,7.0,7,5,2,95,134,10,70,69,463, 6, 2, 9, 7, 54,,4,5,2,1,1,162,226,1126,92,,266,,2690,63,1474,94,,63,513,64,2,73
88WN02866, 88805856,88,80,X5856,2,65,56,613,2,2,5,4,7.0,7,5,2,95,134,1,94,70,452, 7, 3, 9, 7, 59,,5,6,1,1,1,148,226,1126,92,,266,,2690,63,1474,94,,64,468,64,2,74
88WN02867, 88805860,88,80,X5860,2,55,55,  9,2,1,3,2,1.0,1,1,2,95,134,1,74,72,482, 6, 3, 9, 7, 40,,5,6,1,1,1,137,227,1101,97,,253,,0000,19,3939,80,,65,410,46,7,
88WN02868, 88805863,88,80,X5863,2,54,54,  9,1,1,1,1,1.0,1,1,2,95,134,9,91,93,626, 9, 3, 7, 6, 49,,5,6,1,1,1,144,217,1145,92,,266,7,0000,19,3888,80,,84,539,16,2,98
88WN02869, 88805864,88,80,X5864,1,65,56,603,2,1,3,2,2.0,2,2,2,95,133,9,82,64,420, 4, 3,12, 8, 24,211,5,6,1,1,2,136,228,1021,93,,,,2298,63,1921,80,,59,379,64,3,70
88WN02870, 88805868,88,80,X5868,2,59,59,  9,2,2,5,6,1.0,1,1,2,95,134,16,63,66,446, 6, 3,10, 8, 43,,5,6,2,1,1,149,198,1226,92,,266,,0000,19,3717,80,,60,466,65,2,71
88WN02871, 88805869,88,80,X5869,3,59,59,  9,2,2,5,4,1.0,1,1,2,95,134,12,82,84,566, 6, 3, 9, 7, 36,,3,4,2,1,1,158,198,1226,93,,,,0000,19,3717,80,,76,553,65,3,85
88WN02872, 88805870,88,80,X5870,2,58,58,  9,1,1,1,1,1.0,1,1,2,95,134,6,76,91,622, 6, 3, 7, 6, 40,,3,4,2,1,1,150,188,1128,,,,,0000,19,4918,80,,82,532,45,1,94
88WN02873, 88805871,88,80,X5871,3,54,54,  9,2,1,3,2,1.0,1,1,2,95,134,12,85,76,504, 7, 5,10, 8, 42,,4,5,1,1,4,134,227,1107,93,,,,0000,19,4307,80,,69,386,16,3,86
88WN02874, 88805873,88,80,X5873,3,59,59,  9,1,1,1,1,1.0,1,1,2,95,134,3,94,70,452, 8, 3, 9, 7, 49,,4,5,5,1,1,125,188,1080,93,26,,,0000,19,3701,80,,64,334,67,3,81
88WN02875, 88805874,88,80,X5874,3,59,59,  9,1,1,1,1,1.0,1,1,2,95,134,7,102,89,588, 8, 3, 9, 7, 43,,5,6,1,1,1,141,188,1120,93,,,,0000,19,3904,80,,81,475,67,3,92
88WN02876, 88805875,88,80,X5875,2,67,56,674,2,2,5,5,3.0,3,3,2,95,134,8,110,86,560, 4, 3, 9, 6, 42,,5,6,1,1,1,169,190,1295,,,,,3780,80,8841,94,,78,580,67,1,82
88WN02877, 88805876,88,80,X5876,2,67,56,674,2,2,5,5,3.0,3,3,2,95,134,8,100,76,493, 7, 3,10, 8, 36,,6,7,2,1,1,146,190,1295,92,,266,,3780,80,8841,94,,69,513,67,2,67
88WN02878, 88805877,88,80,X5877,1,67,56,673,2,2,5,5,7.0,7,5,2,95,133,5,126,82,522, 5, 3, 9, 8, 51,243,6,7,2,1,2,167,181,1253,93,,,,3725,80,0773,94,,75,500,65,3,88
88WN02879, 88805878,88,80,X5878,2,67,56,673,2,2,5,5,7.0,7,5,2,95,134,16,124,88,564, 6, 3, 8, 6, 55,,5,6,2,1,1,172,181,1253,,,,,3725,80,0773,94,,80,605,65,1,93
88WN02880, 88805879,88,80,X5879,1,65,56,633,3,3,9,8,2.0,2,2,3,95,129,7,75,33,198, 6, 2,14,11, 39,,7,8,2,1,1,130,245,1203,10,,227,,1945,63,1926,80,,31,284,64,9,
88WN02881, 88805880,88,80,X5880,1,65,56,633,3,3,9,8,2.0,2,2,3,95,129,4,67,64,444, 5, 2, 9, 8, 63,167,6,7,1,1,1,173,245,1203,93,,,,1945,63,1926,80,,60,526,64,3,74
88WN02882, 88805881,88,80,X5881,1,65,56,633,3,3,9,8,2.0,2,2,3,95,129,25,68,66,459, 6, 2, 9, 8, 59,218,6,7,1,1,2,172,245,1203,93,,,,1945,63,1926,80,,62,572,64,3,74
88WN02883, 88805882,88,80,X5882,1,65,56,611,2,2,5,5,2.0,2,2,2,95,133,9,101,85,563, 8, 3, 9, 7, 53,255,4,5,2,1,1,157,211,1254,93,,,,2791,63,2594,80,,78,551,64,3,91
88WN02884, 88805883,88,80,X5883,2,65,56,611,2,2,5,5,2.0,2,2,2,95,134,14,109,92,605, 7, 3, 8, 6, 44,,5,6,1,1,1,165,211,1254,,,,,2791,63,2594,80,,84,647,64,1,98
88WN02885, 88805884,88,80,X5884,2,67,56,672,2,2,5,6,2.0,2,2,2,95,134,14,95,86,571, 7, 3,10, 7, 46,,6,7,1,1,1,168,193,1289,,,,,3692,80,1044,80,,78,631,67,1,90
88WN02886, 88805885,88,80,X5885,1,67,56,672,2,2,5,4,2.0,2,2,2,95,133,7,115,104,695, 7, 2, 7, 6, 54,285,5,6,2,1,1,179,193,1289,93,,,,3692,80,1044,80,,95,667,67,5,107
88WN02887, 88805886,88,80,X5886,2,67,56,674,2,2,5,4,2.0,2,2,2,95,134,2,91,68,440, 5, 3, 9, 7, 38,,6,7,2,1,1,144,193,1127,93,03,259,,3780,80,1215,80,,62,461,65,8,72
88WN02888, 88805887,88,80,X5887,2,67,56,674,2,2,5,6,2.0,2,2,2,95,134,2,75,56,362, 5, 3,11, 7, 61,,7,8,1,1,1,156,193,1127,92,,266,,3780,80,1215,80,,51,404,65,2,56
88WN02889, 88805888,88,80,X5888,2,67,56,673,2,2,5,7,2.0,2,2,2,95,134,15,75,50,317, 7, 3,11, 9, 29,,6,7,1,1,1,126,193,1069,93,66,,,3725,80,1104,80,,46,379,67,3,57
88WN02890, 88805889,88,80,X5889,1,67,56,673,2,2,5,3,2.0,2,2,2,95,133,11,105,55,335, 7, 3,10, 9, 53,194,6,7,1,1,2,135,193,1069,93,,,,3725,80,1104,80,,51,313,67,3,64
88WN02891, 88805890,88,80,X5890,2,67,56,674,3,2,8,4,7.0,7,5,2,95,134,2,103,93,617, 5, 3, 9, 7, 87,,7,8,2,1,1,201,190,1243,,,,,3780,80,1924,94,,84,635,65,1,95
88WN02892, 88805891,88,80,X5891,3,67,56,674,3,2,8,6,7.0,7,5,2,95,134,1,80,83,560, 5, 3, 9, 7, 51,,5,6,1,1,1,169,190,1243,93,,,,3780,80,1924,94,,75,564,65,3,90
88WN02893, 88805893,88,80,X5893,3,65,56,641,1,1,1,1,2.0,2,2,2,95,134,8,91,98,663, 7, 3, 9, 6, 47,,5,6,2,1,1,158,134,837,93,,,,5226,80,2406,63,,89,577,68,3,106
88WN02894, 88805894,88,80,X5894,1,67,56,673,2,2,5,5,4.0,4,4,2,95,133,5,116,103,687, 4, 3, 9, 7, 41,300,4,5,2,1,2,183,197,1330,,,,,3725,80,6881,94,,94,649,65,1,103
88WN02895, 88805895,88,80,X5895,1,67,56,673,2,2,5,5,4.0,4,4,2,95,133,11,124,94,614, 3, 3, 8, 7, 54,263,5,6,2,1,1,189,197,1330,93,87,,,3725,80,6881,94,,86,585,65,3,98
88WN02896, 88805896,88,80,X5896,2,65,56,633,3,2,8,4,2.0,2,2,2,95,134,7,85,89,601, 5, 3, 9, 6, 76,,7,8,2,1,1,190,245,1254,,,,,1945,63,1485,80,,81,630,64,1,94
88WN02897, 88805897,88,80,X5897,3,65,56,633,3,2,8,6,2.0,2,2,2,95,134,5,71,81,551, 5, 3, 9, 7, 57,,6,7,2,1,1,175,245,1254,93,,,,1945,63,1485,80,,73,565,64,3,91
88WN02898, 88805899,88,80,X5899,3,55,55,  9,2,2,5,5,1.0,1,1,2,96,133,11,85,67,440, 8, 6, 9, 7, 31,,3,5,1,1,1,116,227,1227,93,,,,0000,19,3975,80,,61,433,46,3,72
88WN02899, 88805900,88,80,X5900,3,55,55,  9,2,2,5,5,1.0,1,1,2,96,133,5,94,82,546, 6, 3, 9, 7, 46,,4,5,2,1,2,161,227,1227,15,,267,,0000,19,3975,80,,75,533,46,6,91
88WN02900, 88805901,88,80,X5901,2,67,56,671,2,2,5,4,2.0,2,2,2,96,133,15,106,77,499, 5, 3, 8, 7, 55,,6,7,2,1,1,168,193,1226,15,,267,,3742,80,1577,80,,71,540,67,6,81
88WN02901, 88805902,88,80,X5902,2,67,56,671,2,2,5,6,2.0,2,2,2,96,133,11,90,78,519, 7, 2, 9, 7, 63,,6,7,2,1,1,176,193,1226,,,,,3742,80,1577,80,,71,574,67,1,84
88WN02902, 88805903,88,80,X5903,1,65,56,641,1,1,1,1,2.0,2,2,2,96,132,5,130,127,864, 5, 3, 5, 5, 50,293,5,6,4,1,1,185,134,895,93,,262,,5226,80,2400,63,,117,691,68,W,129
88WN02903, 88805904,88,80,X5904,2,55,55,  9,1,1,1,1,1.0,1,1,2,96,133,2,84,77,516, 7, 3, 9, 8, 43,,4,5,1,1,1,139,217,1111,92,,266,7,0000,19,4377,80,,70,423,46,2,79
88WN02904, 88805905,88,80,X5905,2,67,56,673,3,2,8,5,5.0,5,4,2,96,133,16,84,42,253, 5, 2,12,10, 30,,5,6,3,1,1,127,226,1018,93,,,,3725,80,4726,94,,39,278,65,3,45
88WN02905, 88805906,88,80,X5906,3,67,56,673,3,2,8,5,5.0,5,4,2,96,133,12,97,58,363, 5, 2,11, 9, 39,,6,7,1,1,1,152,226,1018,93,,,,3725,80,4726,94,,53,396,65,3,69
88WN02906, 88805908,88,80,X5908,2,67,56,673,1,1,1,1,3.0,3,3,2,96,133,7,115,98,650, 5, 3, 9, 6, 64,,6,7,2,1,1,183,175,1116,,,,,3725,80,8609,94,,90,586,65,1,94
88WN02907, 88805909,88,80,X5909,2,65,56,613,3,2,8,4,4.0,4,4,2,96,133,3,63,73,502, 5, 2, 9, 6, 63,,7,8,1,1,1,165,261,1193,92,,266,,2690,63,6925,94,,66,505,64,2,78
88WN02908, 88805910,88,80,X5910,2,65,56,613,3,2,8,6,4.0,4,4,2,96,133,10,51,58,398, 6, 3,10, 8, 47,,6,7,1,1,1,145,261,1193,92,,266,,2690,63,6925,94,,53,432,64,2,67
88WN02909, 88805913,88,80,X5913,1,67,56,673,3,1,7,2,5.0,5,4,2,96,132,9,92,76,506, 7, 3, 9, 9, 48,217,6,7,1,1,1,149,226,1178,93,,,,3725,80,6115,94,,70,445,67,3,83
88WN02910, 88805914,88,80,X5914,2,67,56,673,3,1,6,2,5.0,5,4,9,96,122,2,89,74,534, 8, 3,11, 8, 64,,6,8,1,1,1,159,226,1178,93,,235,,3725,80,6115,94,,73,524,67,9,
88WN02911, 88805915,88,80,X5915,2,67,56,674,2,2,5,5,4.0,4,4,2,96,133,6,75,77,523, 6, 3, 9, 7, 63,,7,8,1,1,1,166,184,1193,,,,,3780,80,7731,94,,70,533,67,1,83
88WN02912, 88805916,88,80,X5916,2,67,56,674,2,2,5,5,4.0,4,4,2,96,133,9,76,63,417, 6, 3,11, 8, 36,,4,5,1,1,1,137,184,1193,92,,266,,3780,80,7731,94,,58,431,67,2,70
88WN02913, 88805917,88,80,X5917,1,65,56,614,3,3,9,8,4.0,4,4,3,96,128,11,72,68,475, 5, 2, 9, 7, 35,234,3,4,2,1,2,154,261,1294,93,,,,2443,63,6699,94,,64,547,64,3,76
88WN02914, 88805918,88,80,X5918,2,65,56,614,3,3,9,8,4.0,4,4,3,96,128,12,89,69,470, 6, 2, 8, 6, 61,,4,5,1,1,1,167,261,1294,92,,266,,2443,63,6699,94,,65,564,64,2,75
88WN02915, 88805919,88,80,X5919,2,65,56,614,3,3,9,8,4.0,4,4,3,96,128,20,80,54,359, 9, 2, 9, 8, 55,,5,6,1,1,1,140,261,1294,92,,266,,2443,63,6699,94,,51,465,64,2,66
88WN02916, 88805920,88,80,X5920,2,67,56,673,3,1,6,2,5.0,5,4,9,96,122,2,69,48,337, 8, 3,11,10, 39,,5,6,1,1,1,121,193,1190,93,,235,,3725,80,6263,94,,47,327,67,9,
88WN02917, 88805921,88,80,X5921,2,67,56,673,3,2,8,5,5.0,5,4,2,96,133,9,84,78,523, 6, 3,10, 7, 49,,5,6,1,1,1,158,193,1190,,,,,3725,80,6263,94,,71,537,67,1,89
88WN02918, 88805922,88,80,X5922,2,67,56,673,3,2,8,5,5.0,5,4,2,96,133,3,98,80,528, 5, 3, 9, 6, 49,,5,6,1,1,1,161,193,1190,,,,,3725,80,6263,94,,73,533,67,1,88
88WN02919, 88805923,88,80,X5923,2,97,97,197,2,2,5,5,5.0,5,4,8,96,121,8,144,91,633,,,,,,,,,,6,,,160,1396,,,,7,0022,97,4570,97,,90,,,1,92
88WN02920, 88805924,88,80,X5924,3,97,97,197,2,2,5,5,5.0,5,4,8,96,121,7,157,104,730,,,,,,,,,,6,,,160,1396,93,,,7,0022,97,4570,97,,103,,,3,107
88WN02921, 88805925,88,80,X5925,2,55,55,  9,2,1,3,2,1.0,1,1,2,96,133,1,63,79,547, 8, 4, 8, 7, 36,,2,3,6,1,1,128,227,1115,93,26,,,0000,19,3907,80,,72,476,44,3,82
88WN02922, 88805926,88,80,X5926,2,58,58,  9,2,1,3,2,1.0,1,1,5,96,121,5,79,68,497,,,,,,,,,,1,,0,198,1140,93,,,7,0000,19,5283,80,,68,590,47,4,
88WN02923, 88805928,88,80,X5928,3,59,59,  9,1,1,1,1,1.0,1,1,2,96,133,4,109,97,647, 9, 3, 9, 6, 64,,6,7,2,1,1,156,188,1136,93,,,,0000,19,3619,80,,89,532,67,3,98
88WN02924, 88805929,88,80,X5929,1,65,56,641,1,1,1,1,3.0,3,3,2,96,132,12,129,116,781, 8, 3, 8, 7, 41,289,5,6,2,1,1,158,152,1015,93,,350,,5226,80,1636,63,,107,606,68,W,125
88WN02925, 88805930,88,80,X5930,2,55,55,  9,2,1,3,2,1.0,1,1,5,96,121,4,71,69,512,,,,,,,,,,1,,0,227,1151,93,,,7,0000,19,4338,80,,68,600,46,4,
88WN02926, 88805934,88,80,X5934,2,67,56,673,2,2,5,5,7.0,7,5,2,96,133,12,89,69,452, 6, 3, 9, 7, 55,,6,7,1,1,1,155,218,1347,92,,266,,3725,80,1515,94,,63,487,67,2,70
88WN02927, 88805935,88,80,X5935,2,67,56,673,2,2,5,5,7.0,7,5,2,96,133,14,95,68,440, 4, 3,10, 7, 57,,6,7,1,1,1,166,218,1347,92,,266,,3725,80,1515,94,,62,478,67,2,72
88WN02928, 88805936,88,80,X5936,2,97,97,197,1,1,1,1,2.0,2,2,5,96,121,1,168,96,655,,,,,,,,,,6,,,100,475,,,,7,0022,97,1126,80,,95,,,1,109
88WN02929, 88805937,88,80,X5937,3,97,97,297,2,2,5,5,3.0,3,3,8,96,121,7,113,86,617,,,,,,,,,,6,,,167,1460,93,,,7,6574,97,8956,97,,85,,,3,90
88WN02930, 88805938,88,80,X5938,2,97,97,297,2,2,5,5,3.0,3,3,8,96,121,8,104,87,633,,,,,,,,,,6,,,167,1460,,,,7,6574,97,8956,97,,86,,,1,92
88WN02931, 88805939,88,80,X5939,2,65,56,604,3,2,8,6,2.0,2,2,2,96,133,7,53,69,479, 8, 3,10, 7, 35,,5,6,1,1,1,138,245,1032,92,,266,,1839,63,2023,80,,63,528,64,2,72
88WN02932, 88805940,88,80,X5940,1,65,56,604,3,2,8,4,2.0,2,2,2,96,132,4,63,87,611, 8, 2, 8, 7, 43,245,4,5,2,1,1,153,245,1032,93,,,,1839,63,2023,80,,80,578,64,3,85
88WN02933, 88805942,88,80,X5942,3,67,56,674,1,1,1,1,2.0,2,2,2,96,133,8,99,95,640, 7, 3, 8, 6, 51,,5,6,2,1,1,158,176,1074,93,,,,3780,80,0917,80,,87,554,65,3,102
88WN02934, 88805943,88,80,X5943,2,97,97,497,1,1,1,1,1.0,1,1,5,96,121,1,80,84,628,,,,,,,,,,6,,,100,830,,79,,7,1058,80,4013,80,,83,,,1,100
88WN02935, 88805944,88,80,X5944,2,67,56,674,2,2,5,4,9.0,9,5,2,97,132,1,85,74,496, 4, 2,10, 7, 52,,6,7,1,1,1,167,203,1307,92,,266,,3780,80,8131,93,,68,512,65,2,76
88WN02936, 88805947,88,80,X5947,3,59,59,  9,1,1,1,1,1.0,1,1,2,97,132,6,55,76,534, 9, 3, 8, 7, 46,,5,6,1,1,1,126,188,1096,93,79,,,0000,19,3905,80,,70,422,67,3,87
88WN02937, 88805948,88,80,X5948,2,97,97,197,2,2,5,5,4.0,4,4,8,97,120,8,149,50,293,,,,,,,,,,6,,,175,1110,10,,231,7,0022,97,6550,97,,50,,,9,
88WN02938, 88805949,88,80,X5949,2,97,97,197,2,2,5,5,4.0,4,4,8,97,120,6,148,113,818,,,,,,,,,,6,,,175,1110,,,,7,0022,97,6550,97,,113,,,1,119
88WN02939, 88805950,88,80,X5950,1,67,56,674,3,3,9,8,8.0,8,5,3,97,127,21,97,83,577, 5, 2, 9, 6, 51,255,6,7,1,1,1,181,194,1323,,,,,3780,80,9305,93,,79,680,65,1,91
88WN02940, 88805951,88,80,X5951,1,67,56,674,3,3,9,8,8.0,8,5,3,97,127,19,83,74,517, 5, 2, 9, 7, 47,260,7,8,2,1,2,172,194,1323,93,,,,3780,80,9305,93,,70,617,65,3,86
88WN02941, 88805952,88,80,X5952,1,67,56,674,3,3,9,8,8.0,8,5,3,97,127,20,94,79,548, 5, 2, 9, 7, 37,268,5,6,1,1,1,170,194,1323,,,,,3780,80,9305,93,,75,650,65,1,83
88WN02942, 88805953,88,80,X5953,1,65,56,633,2,2,5,5,3.0,3,3,2,97,131,5,114,91,608, 8, 2, 8, 7, 68,241,6,7,2,1,1,176,226,1347,93,,,,1945,63,9777,94,,84,576,64,3,98
88WN02943, 88805954,88,80,X5954,1,65,56,633,2,2,5,5,3.0,3,3,2,97,131,4,111,105,717, 6, 3, 7, 7, 50,268,6,7,2,1,2,184,226,1347,93,,,,1945,63,9777,94,,97,684,64,5,115
