UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,SIRE,LBRD,ADG,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
54WN02277,54,2,0079,6,83,104,6166,6,60,,5,7,60,120,1,1,05,1,69,08,03,06,08,054,9,4,5,2,25,,,1,,61,492,5,2,82,7,,9,135,100,,1,,0,5
54WN02278,54,2,0080,6,83,104,6166,6,60,,5,7,60,120,1,1,05,1,66,06,03,08,07,046,9,5,6,2,32,,,,,61,470,5,2,,7,,9,122,96,,2,10,0,5
54WN02279,54,2,0081,6,83,105,5462,6,60,,5,9,60,120,2,1,06,1,73,09,03,07,08,051,9,6,8,3,24,,,,,61,532,5,2,,7,,9,128,92,,2,10,0,5
54WN02280,54,1,0082,6,83,105,5462,6,60,,5,9,60,120,1,2,05,1,96,14,03,06,08,045,9,5,6,2,21,,,,,61,697,5,2,,7,1,9,139,124,,3,12,0,5
54WN02281,54,2,0083,6,02,023,6714,6,60,17,1,6,59,119,2,1,05,1,92,07,03,04,04,056,8,6,8,3,28,,,2,,61,684,1,1,02,1,,9,134,106,,1,,0,4
54WN02282,54,1,0084,6,73,206,1578,7,67,,3,5,59,119,1,1,09,1,102,10,03,05,07,041,8,4,5,2,24,,,,,61,803,3,3,61,9,3,9,138,64,,1,,0,4
54WN02283,54,2,0085,6,09,093,8797,6,60,24,1,2,59,119,1,1,05,1,86,10,03,07,05,047,8,8,9,2,26,2,4,2,,61,644,1,1,09,1,,9,128,94,2,1,,0,2
54WN02284,54,2,0086,6,07,073,7128,6,60,16,5,5,59,119,1,1,06,1,65,08,03,06,09,052,8,4,5,2,26,1,7,1,,61,466,5,2,07,1,,9,133,96,,1,,0,4
54WN02285,54,1,0087,6,07,073,7128,6,60,16,5,5,59,119,1,2,05,1,83,09,03,07,09,048,8,5,6,2,30,1,7,,,61,615,5,2,07,1,5,9,135,98,,1,,0,4
54WN02286,54,1,0088,6,83,084,8003,6,60,,5,4,59,119,1,1,05,1,79,07,03,05,06,056,7,5,7,3,26,,,,,61,582,5,2,82,7,5,9,130,98,,1,,0,4
54WN02287,54,1,0089,6,83,084,8003,6,60,,5,4,59,119,1,2,05,1,64,10,03,07,11,059,6,6,8,3,27,,,,,61,462,5,2,,7,2,9,122,90,,3,10,0,4
54WN02288,54,2,0090,6,02,020,8938,6,60,18,1,2,59,119,1,1,05,1,78,09,03,06,07,052,8,6,8,3,22,1,3,1,,61,585,1,1,02,1,,9,134,84,,1,,0,2
54WN02289,54,1,0091,6,01,010,7071,6,60,18,5,5,59,119,1,4,07,1,76,08,03,08,09,046,9,4,4,1,28,1,6,,,61,543,5,2,01,1,3,9,134,114,,1,,0,4
54WN02290,54,2,0092,6,01,010,7071,6,60,18,5,5,59,119,1,1,05,1,82,09,03,05,07,052,8,5,6,2,24,1,6,1,,61,602,5,2,01,1,,9,142,104,,1,,0,4
54WN02291,54,1,0094,6,01,013,7627,6,60,18,1,4,59,119,1,2,07,1,83,09,03,05,05,053,9,4,4,1,25,,,,,61,605,1,1,,1,3,9,126,110,,3,41,0,4
54WN02292,54,2,0096,6,07,070,7290,6,60,23,7,5,59,119,2,1,05,1,84,05,03,05,07,045,8,4,5,2,25,,,,,61,649,7,3,,1,,9,137,68,,2,40,0,4
54WN02293,54,1,0098,6,05,050,6526,6,60,15,5,7,59,119,1,4,09,1,76,09,03,08,09,041,9,4,6,3,25,1,0,,,61,546,5,2,05,1,5,9,128,110,,1,,0,5
54WN02294,54,1,0099,6,05,050,6526,6,60,15,5,7,59,119,3,4,07,1,86,09,06,08,08,039,9,2,3,2,27,,,,,61,635,5,2,,1,3,9,145,104,,3,79,0,5
54WN02295,54,2,0100,6,85,024,8226,6,60,,1,3,59,119,3,1,07,1,91,06,03,05,04,065,5,8,8,1,28,,,,,61,672,1,1,,7,,9,131,110,,2,40,0,3
54WN02296,54,2,0108,6,84,015,8969,6,60,,1,2,59,119,1,1,08,1,82,06,03,06,07,043,10,3,4,2,30,,,,,61,610,1,1,,7,,9,140,94,,2,10,0,2
54WN02297,54,1,0109,6,05,053,8064,6,60,18,1,4,59,119,1,5,06,1,106,09,05,06,06,047,8,4,5,2,25,1,0,,,61,780,1,1,05,1,5,9,146,132,,1,,0,4
54WN02298,54,1,0110,6,85,075,8819,6,60,,1,2,59,119,1,2,07,1,96,07,03,07,06,042,8,5,6,2,24,,,,,61,723,1,1,84,7,5,9,136,100,,1,,0,2
54WN02299,54,2,0111,6,10,100,6649,6,60,25,1,6,59,119,5,1,07,1,73,08,03,07,05,049,8,5,8,4,27,,,,,61,538,1,1,,1,,9,121,90,,6,,0,4
54WN02300,54,1,0112,6,01,010,8828,6,60,29,1,2,59,119,1,1,09,1,71,07,03,06,09,049,10,4,5,2,28,2,3,,,61,516,1,1,01,1,3,9,129,96,,1,,0,2
54WN02301,54,2,0113,6,08,083,7870,6,60,16,1,4,59,119,2,1,09,1,92,09,03,08,07,039,10,4,5,2,21,,,1,,61,674,1,1,08,1,,9,137,118,,1,,0,4
54WN02302,54,1,0114,6,08,083,6021,6,60,11,3,8,59,119,1,1,07,1,105,12,03,05,05,047,9,5,6,2,32,,,,,61,788,3,3,08,1,4,9,142,112,,1,,0,5
54WN02303,54,1,0116,6,73,176,8609,6,60,,5,3,59,119,1,1,06,1,81,08,03,07,11,048,7,4,5,2,25,,,,,61,598,5,2,61,9,2,9,138,98,,3,50,0,3
54WN02304,54,1,0117,6,73,176,8609,6,60,,5,3,59,119,1,4,07,1,90,07,03,07,09,045,8,4,4,1,29,,,,,61,686,5,2,61,9,4,9,142,84,,1,,0,3
54WN02305,54,2,0118,6,10,103,7993,6,60,25,5,4,59,119,1,1,03,1,89,08,03,07,07,052,8,5,5,1,27,,,,,61,659,5,2,,1,,9,154,106,1,3,01,0,4
54WN02306,54,1,0119,6,10,103,7993,6,60,25,5,4,59,119,1,1,12,1,93,10,04,08,08,037,9,5,5,1,30,,,,,61,687,5,2,,1,5,9,137,112,,3,12,0,4
54WN02307,54,1,0120,6,85,034,8106,6,60,,3,4,59,119,1,1,08,1,107,08,03,04,07,054,9,5,6,2,27,,,,,61,813,3,3,84,7,4,9,149,102,,1,,0,4
54WN02308,54,2,0122,6,08,083,7670,6,60,17,1,4,59,119,1,1,06,1,71,12,03,06,07,045,12,3,4,2,27,,,,,61,499,1,1,,1,,9,124,116,,2,10,0,4
54WN02309,54,1,0123,6,10,103,6430,6,60,13,5,7,59,119,1,1,07,1,91,10,03,07,08,043,10,5,6,2,27,1,4,,,61,676,5,2,10,1,5,9,137,106,,1,,0,5
54WN02310,54,2,0124,6,10,103,6430,6,60,13,5,7,59,119,1,1,07,1,80,08,03,07,07,043,10,4,4,1,26,1,4,1,,61,583,5,2,10,1,,9,139,106,,1,,0,5
54WN02311,54,2,0125,6,08,083,6896,6,60,12,1,6,59,119,1,1,09,1,94,10,03,05,05,048,9,5,5,1,24,0,5,1,,61,691,1,1,08,1,,9,135,118,,1,,0,4
54WN02312,54,2,0126,6,01,013,8255,6,60,22,1,3,58,118,1,1,05,3,71,08,03,06,09,049,8,5,8,4,19,3,4,1,,61,507,1,1,01,1,,9,121,112,,1,,0,3
54WN02313,54,1,0127,6,84,045,8915,6,60,,1,2,58,118,1,1,07,1,105,08,06,08,09,046,9,4,4,1,25,,,,,61,781,1,1,,7,5,9,159,128,,3,10,0,2
54WN02314,54,1,0128,6,08,083,8849,6,60,22,1,2,58,118,1,1,10,1,61,10,03,07,10,046,10,4,5,2,28,,,,,61,422,1,1,,1,2,9,118,112,,3,50,0,2
54WN02315,54,1,0129,6,07,073,8821,6,60,24,1,2,58,118,1,1,10,1,81,09,03,08,09,043,8,5,6,2,26,1,9,,,61,615,1,1,07,1,5,9,132,84,,1,,0,2
54WN02316,54,1,0130,6,02,020,8490,6,60,13,1,3,58,118,1,1,07,1,91,09,03,07,07,050,11,5,6,2,24,0,6,,,61,678,1,1,02,1,5,9,132,110,,1,,0,3
54WN02317,54,1,0131,6,83,094,7050,6,60,,5,6,58,118,1,1,07,1,76,08,03,05,06,058,8,6,8,3,26,,,,,61,580,5,2,82,7,1,9,124,76,,1,,0,4
54WN02318,54,2,0132,6,83,094,7050,6,60,,5,6,58,118,1,1,05,1,75,08,03,06,07,057,8,6,8,3,29,,,1,,61,551,5,2,82,7,,9,134,100,,1,,0,4
54WN02319,54,2,0133,6,09,093,8799,6,60,25,1,2,58,118,1,1,05,1,90,08,03,06,09,053,7,4,5,2,26,2,9,1,,61,678,1,1,09,1,,9,160,100,,1,,0,2
54WN02320,54,1,0134,6,08,080,8850,6,60,18,1,2,58,118,1,1,05,1,82,09,04,07,08,044,9,5,5,1,22,,,,,61,619,1,1,,1,3,9,130,90,,6,,0,2
54WN02321,54,2,0136,6,10,100,8230,6,60,26,5,3,58,118,1,1,07,1,74,10,03,06,08,045,10,5,6,2,23,1,2,2,,61,556,5,2,10,1,,9,132,84,,1,,0,3
54WN02322,54,2,0137,6,10,100,8230,6,60,26,5,3,58,118,1,1,07,1,69,08,03,08,08,050,10,5,6,2,30,1,2,1,,61,512,5,2,10,1,,9,136,86,,1,,0,3
54WN02323,54,1,0139,6,06,060,8449,6,60,21,1,3,58,118,1,1,08,1,97,06,03,04,06,052,9,5,7,3,24,1,8,,,61,744,1,1,06,1,5,9,134,92,,1,,0,3
54WN02324,54,1,0140,6,07,070,8810,6,60,29,1,2,58,118,1,5,07,1,86,11,03,05,07,042,11,3,4,2,29,,,,,61,636,1,1,,1,5,9,138,110,,3,70,0,2
54WN02325,54,1,0141,6,05,050,8497,6,60,10,3,3,58,118,1,2,07,1,73,13,03,08,10,040,12,4,4,1,23,,,,,61,571,3,3,,1,5,9,119,56,,3,12,0,3
54WN02326,54,2,0143,6,03,030,7581,6,60,29,3,5,58,118,1,1,07,1,89,06,03,06,08,047,8,4,5,2,22,,,,,61,680,3,3,,1,,9,149,88,,3,32,0,4
54WN02327,54,1,0145,6,07,070,8376,6,60,20,1,3,58,118,1,1,10,1,91,05,03,06,09,053,8,5,6,2,27,,,,,61,664,1,1,07,1,2,9,136,126,,1,,0,3
54WN02328,54,2,0146,6,04,043,8149,6,60,21,1,3,58,118,1,1,07,1,72,06,03,07,08,047,8,5,6,2,18,1,3,1,,61,539,1,1,04,1,,9,121,84,,1,10,0,3
54WN02329,54,2,0147,6,73,086,1677,7,67,,1,3,58,118,1,1,04,1,75,10,10,06,06,047,9,5,6,2,25,,,,,61,558,1,1,,9,,9,116,92,,2,10,0,3
54WN02330,54,1,0148,6,73,166,1681,7,67,,1,3,58,118,1,1,07,1,101,14,04,06,07,048,10,5,5,1,28,,,,,61,741,1,1,,9,5,9,135,136,,3,12,0,3
54WN02331,54,1,0149,6,03,033,6244,6,60,17,1,7,58,118,1,1,07,1,103,09,12,07,07,042,8,4,5,2,21,,,,,61,753,1,1,,1,2,9,141,142,,3,13,0,5
54WN02332,54,2,0150,6,83,044,7791,6,60,,5,4,58,118,1,1,06,2,79,08,03,06,06,041,11,5,5,1,33,,,1,,61,571,5,2,82,7,,9,126,116,,1,,0,4
54WN02333,54,2,0151,6,83,044,7791,6,60,,5,4,58,118,1,1,06,1,77,07,03,07,08,050,8,4,4,1,30,,,1,,61,563,5,2,82,7,,9,142,106,,1,,0,4
54WN02334,54,2,0152,6,04,040,7444,6,60,21,1,5,58,118,1,1,07,1,92,07,03,07,04,046,11,5,5,1,28,1,8,1,,61,695,1,1,04,1,,9,136,100,,1,,0,4
54WN02335,54,2,0153,6,07,070,8623,6,60,18,1,3,58,118,1,1,05,1,89,06,03,04,05,064,8,5,8,4,27,1,5,1,,61,658,1,1,07,1,,9,145,114,,1,,0,3
54WN02336,54,2,0154,6,83,084,6854,6,60,,5,6,57,117,2,1,10,1,82,09,03,07,08,045,9,6,8,3,30,,,,,61,617,5,2,,7,,9,132,98,,2,10,0,4
54WN02337,54,1,0155,6,83,084,6854,6,60,,5,6,57,117,1,1,07,1,91,09,03,06,08,046,8,5,6,2,24,,,,,61,684,5,2,82,7,5,9,137,110,,1,,0,4
54WN02338,54,1,0157,6,84,095,8901,6,60,,1,2,57,117,1,1,08,1,78,10,03,08,09,054,8,6,8,3,29,,,,,61,578,1,1,,7,3,9,131,104,,3,12,0,2
54WN02339,54,2,0158,6,02,020,6820,6,60,19,1,6,57,117,2,1,05,1,76,08,03,07,09,046,9,4,5,2,29,,,,,61,549,1,1,,1,,9,130,118,,2,10,0,4
54WN02340,54,2,0159,6,10,100,8896,6,60,22,1,2,57,117,1,1,08,1,70,09,03,06,07,049,8,5,5,1,24,3,0,1,,61,521,1,1,10,1,,9,129,90,,1,,0,2
54WN02341,54,2,0160,6,84,065,8889,6,60,,1,2,57,117,1,1,04,1,70,09,03,07,08,054,6,6,8,3,35,,,,,61,494,1,1,,7,,9,129,122,,3,78,0,2
54WN02342,54,1,0162,6,02,020,6608,6,60,18,3,6,57,117,2,1,05,1,83,08,03,06,07,049,8,5,6,2,27,,,,,61,617,3,3,,1,5,9,128,108,1,3,01,0,4
54WN02343,54,1,0163,6,10,100,6154,6,60,17,5,7,57,117,2,4,05,1,69,09,03,07,10,063,6,5,8,4,20,,,,,61,508,5,2,,1,4,9,139,96,,3,10,0,5
54WN02344,54,2,0164,6,10,100,6154,6,60,17,5,7,57,117,1,1,07,1,63,07,03,06,10,055,6,5,7,3,23,,,1,,61,470,5,2,10,1,,9,131,80,,1,,0,5
54WN02345,54,1,0165,6,84,075,8632,6,60,,1,3,57,117,2,1,06,1,92,07,03,06,05,043,9,4,5,2,23,,,,,61,706,1,1,83,7,5,9,125,94,,1,,0,3
54WN02346,54,1,0166,6,83,015,5999,6,60,,1,8,57,117,1,1,06,1,85,04,03,06,08,050,10,5,6,2,23,,,,,61,621,1,1,,7,5,9,123,124,,3,10,0,5
54WN02347,54,2,0167,6,02,020,6619,6,60,21,1,6,57,117,1,1,06,1,83,09,03,05,07,052,7,5,8,4,23,,,1,,61,636,1,1,02,1,,9,132,86,,1,,0,4
54WN02348,54,1,0168,6,06,060,8317,6,60,18,1,3,57,117,1,1,07,1,90,05,03,04,07,052,8,5,7,3,23,1,8,,,61,667,1,1,06,1,5,9,128,120,,1,,0,3
54WN02349,54,1,0169,6,84,095,7480,6,60,,5,5,57,117,1,2,08,1,93,10,03,05,06,052,8,4,5,2,28,,,,,61,692,5,2,,7,5,9,146,120,,3,56,0,4
54WN02350,54,1,0170,6,84,095,7480,6,60,,5,5,57,117,1,1,08,1,90,09,03,06,09,052,8,5,6,2,27,,,,,61,677,5,2,83,7,2,9,143,108,,1,,0,4
54WN02351,54,2,0171,6,01,013,8933,6,60,30,1,2,61,121,1,1,10,1,67,08,04,07,07,038,10,5,7,3,32,,,,,61,488,1,1,,1,,7,117,80,,2,10,0,2
54WN02352,54,1,0172,6,73,146,8390,6,60,,1,3,57,117,1,1,08,1,103,08,05,08,05,046,10,4,5,2,27,,,,,61,778,1,1,,9,4,9,143,120,,3,13,0,3
54WN02353,54,2,0173,6,04,040,6330,6,60,17,1,7,57,117,1,1,05,1,84,09,03,05,03,042,10,4,4,1,29,0,9,1,,61,648,1,1,04,1,,9,124,82,,1,,0,5
54WN02354,54,1,0174,6,01,013,6239,6,60,13,4,7,57,117,1,2,07,1,62,09,03,09,12,049,9,5,6,2,24,,,,,61,436,3,3,,1,2,9,118,110,,6,,0,5
54WN02355,54,1,0175,6,01,013,6239,6,60,13,3,7,57,117,1,2,05,1,91,04,03,06,09,052,8,5,6,2,25,1,1,,,61,684,3,3,01,1,4,9,141,110,,1,,0,5
54WN02356,54,1,0177,6,03,033,7105,6,60,21,3,5,57,117,1,1,05,1,100,08,03,07,06,059,9,4,5,2,25,1,7,,,61,749,3,3,03,1,5,9,162,124,,1,,0,4
54WN02357,54,1,0178,6,10,103,8297,6,60,27,3,3,57,117,1,4,05,2,88,12,05,06,06,050,7,4,4,1,28,,,,,61,668,3,3,,1,1,9,140,98,,3,12,0,3
54WN02358,54,2,0179,6,06,060,5502,6,60,26,3,9,57,117,1,1,10,1,80,08,03,06,05,052,9,4,4,1,23,,,1,,61,619,3,3,06,1,,9,142,76,,1,,0,5
54WN02359,54,1,0181,6,04,040,7515,6,60,20,5,5,57,117,1,4,07,1,80,07,04,09,07,037,9,3,4,2,28,,,,,61,593,5,2,,1,3,9,135,106,,3,70,0,4
54WN02360,54,1,0182,6,04,040,7515,6,60,20,5,5,57,117,1,1,05,1,85,11,03,07,09,053,7,6,8,3,20,,,,,61,650,5,2,,1,2,9,139,90,,3,12,0,4
54WN02361,54,2,0184,6,03,030,7724,6,60,18,3,4,57,117,1,1,06,1,86,06,03,05,05,047,9,4,5,2,23,1,8,1,,61,639,3,3,03,1,,9,139,112,,1,,0,4
54WN02362,54,2,0185,6,07,070,8471,6,60,20,1,3,57,117,1,1,07,1,87,08,03,05,07,049,10,5,6,2,26,2,5,1,,61,651,1,1,07,1,,9,133,108,,1,,0,3
54WN02363,54,1,0189,6,02,020,7238,6,60,20,5,5,56,116,1,1,05,1,73,09,03,08,10,048,8,4,5,2,27,,,,,61,540,5,2,02,1,3,9,136,104,,1,,0,4
54WN02364,54,1,0190,6,02,020,7238,6,60,20,5,5,56,116,1,2,06,1,66,09,03,08,10,046,8,4,5,2,27,,,,,61,498,5,2,,1,1,9,127,82,,3,50,0,4
54WN02365,54,1,0191,6,09,093,8081,6,60,24,1,4,56,116,2,2,09,1,92,09,03,08,07,047,8,6,8,3,29,,,,,61,703,1,1,,1,3,9,130,104,,3,40,0,4
54WN02366,54,1,0192,6,01,010,7400,6,60,17,3,5,56,116,1,1,07,1,72,09,03,07,09,043,8,5,6,2,26,1,5,,,61,564,3,3,01,1,2,9,116,66,,1,,0,4
54WN02367,54,1,0194,6,07,073,8834,6,60,24,1,2,56,116,1,1,10,1,77,09,03,09,10,042,8,5,6,2,28,,,,,61,571,1,1,,1,3,9,131,108,,3,56,0,2
54WN02368,54,2,0195,6,73,206,1659,7,67,,1,3,56,116,1,1,08,1,81,09,03,06,07,053,9,5,6,2,32,,,1,,61,609,1,1,61,9,,9,130,104,,1,,0,3
54WN02369,54,2,0196,6,83,075,7491,6,60,,1,5,56,116,1,1,06,1,92,08,07,06,05,040,11,4,5,2,25,,,,,61,688,1,1,,7,,9,131,122,,2,13,0,4
54WN02370,54,1,0197,6,05,053,8420,6,60,17,1,3,56,116,1,7,07,1,91,09,03,07,09,045,9,4,5,2,29,,,,,61,695,1,1,,1,5,9,136,104,,3,37,0,3
54WN02371,54,2,0198,6,01,010,5596,6,60,20,1,8,56,116,1,1,09,1,99,08,03,04,05,049,9,5,6,2,29,,,1,,61,740,1,1,01,1,,9,142,132,,1,,0,5
54WN02372,54,2,0201,6,85,074,8078,6,60,,3,4,56,116,1,1,05,1,54,07,03,06,10,043,8,5,6,2,27,,,,,61,372,3,3,,7,,9,102,108,,2,10,0,4
54WN02373,54,1,0202,6,73,136,7202,6,60,,5,5,56,116,1,1,05,1,83,09,03,07,09,056,8,4,5,2,27,,,,,61,616,5,2,61,9,4,9,147,116,,1,,0,4
54WN02374,54,2,0203,6,73,136,7202,6,60,,5,5,56,116,1,1,06,1,74,09,03,07,06,044,10,5,8,4,26,,,1,,61,548,5,2,61,9,,9,127,104,,1,,0,4
54WN02375,54,2,0204,6,05,053,8302,6,60,15,4,3,56,116,1,1,07,1,79,09,03,05,05,043,9,4,4,1,25,1,8,1,,61,622,3,3,05,1,,9,128,68,,1,,0,3
54WN02376,54,1,0205,6,05,053,8302,6,60,15,3,3,56,116,1,5,07,1,65,11,03,09,10,041,10,6,6,1,26,,,,,61,503,3,3,,1,1,9,106,66,,3,12,0,3
54WN02377,54,1,0206,6,83,055,6736,6,60,,1,6,56,116,1,1,08,1,95,07,03,05,06,051,9,4,5,2,24,,,,,61,716,1,1,,7,4,9,136,120,,3,10,0,4
54WN02378,54,1,0207,6,84,074,7230,6,60,,1,5,56,116,1,1,11,1,102,08,03,06,07,046,9,5,5,1,27,,,,,61,764,1,1,83,7,4,9,136,134,,1,,0,4
54WN02379,54,1,0208,6,01,010,6208,6,60,25,5,7,56,116,1,1,06,1,71,08,03,06,11,057,9,6,8,3,28,,,,,61,524,5,2,,1,3,9,131,102,,3,76,0,5
54WN02380,54,2,0209,6,01,010,6208,6,60,25,5,7,56,116,1,2,07,1,69,08,03,07,08,049,8,5,6,2,20,1,0,1,,61,517,5,2,01,1,,9,133,90,,1,,0,5
54WN02381,54,1,0210,6,04,040,7850,6,60,12,5,4,55,115,1,2,07,1,82,08,03,06,09,046,9,4,5,2,27,,,,,61,630,5,2,,1,2,9,137,96,,3,10,0,4
54WN02382,54,1,0211,6,04,040,7850,6,60,12,5,4,55,115,1,1,07,1,77,08,03,06,09,047,9,3,4,2,28,0,9,,,61,590,5,2,04,1,1,9,138,92,,1,,0,4
54WN02383,54,1,0212,6,00,000,0000,,,,1,4,55,115,1,1,07,1,100,08,03,06,06,044,9,5,6,2,28,,,,,61,765,1,1,,0,3,9,131,120,,3,12,0,4
54WN02384,54,2,0213,6,06,063,7913,6,60,12,5,4,55,115,2,1,09,1,84,07,03,05,07,047,9,5,5,1,19,1,0,2,,61,643,5,2,06,1,,9,140,100,,1,,0,4
54WN02385,54,2,0214,6,06,063,7913,6,60,12,5,4,55,115,1,1,06,1,61,12,03,08,11,043,10,5,6,2,26,,,,,61,456,5,2,,1,,9,123,86,,2,10,0,4
54WN02386,54,2,0215,6,02,020,7821,6,60,16,5,4,55,115,1,1,07,1,69,08,03,05,09,056,7,6,8,3,26,1,1,1,,61,532,5,2,02,1,,9,131,78,,1,,0,4
54WN02387,54,1,0216,6,02,020,7821,6,60,16,5,4,55,115,1,1,12,2,82,08,03,06,10,046,8,5,7,3,24,1,1,,,61,638,5,2,02,1,5,9,134,86,,1,,0,4
54WN02388,54,1,0217,6,03,033,6420,6,60,17,5,7,55,115,1,1,06,1,74,09,03,07,12,051,9,4,4,1,26,,,,,61,532,5,2,03,1,1,9,140,128,,1,,0,5
54WN02389,54,2,0218,6,03,033,6420,6,60,17,5,7,55,115,1,1,11,1,75,09,03,08,08,041,10,5,5,1,30,,,1,,61,567,5,2,03,1,,9,133,98,,1,,0,5
54WN02390,54,1,0220,6,09,090,6249,6,60,23,5,7,55,115,1,1,07,1,71,08,03,08,09,042,10,4,5,2,23,,,,,61,569,5,2,,1,2,9,128,56,,3,10,0,5
54WN02391,54,1,0221,6,09,090,6249,6,60,23,5,7,55,115,1,1,05,1,66,12,03,08,10,046,9,6,8,3,23,,,,,61,510,5,2,09,1,2,9,118,74,,1,,0,5
54WN02392,54,2,0222,6,84,094,7680,6,60,,5,4,55,115,1,1,09,1,72,10,03,07,09,043,10,5,6,2,25,,,,,61,537,5,2,,7,,9,127,102,,2,10,0,4
54WN02393,54,2,0223,6,84,094,7680,6,60,,5,4,55,115,4,1,05,1,76,08,03,07,08,043,10,4,5,2,28,,,,,61,576,5,2,,7,,9,135,98,,2,40,0,4
54WN02394,54,1,0224,6,07,070,6422,6,60,13,5,7,55,115,1,1,05,1,83,06,03,06,09,048,10,3,5,3,35,0,8,,,61,631,5,2,07,1,2,9,145,104,,1,,0,5
54WN02395,54,1,0225,6,07,070,6422,6,60,13,5,7,55,115,1,1,05,1,82,08,03,06,10,054,9,4,5,2,25,0,8,,,61,616,5,2,07,1,5,9,146,112,,1,,0,5
54WN02396,54,2,0226,6,84,094,7880,6,60,,5,4,55,115,1,1,05,1,60,08,03,07,10,049,8,5,6,2,24,,,1,,61,435,5,2,83,7,,9,122,100,,1,,0,4
54WN02397,54,2,0227,6,84,094,7880,6,60,,5,4,55,115,1,1,05,1,81,09,03,08,07,055,8,6,8,3,26,,,1,,61,624,5,2,83,7,,9,143,92,,1,,0,4
54WN02398,54,2,0228,6,03,030,6059,6,60,18,3,8,55,115,1,1,07,1,87,07,03,04,04,048,8,6,8,3,30,,,1,,61,664,3,3,03,1,,9,129,106,,1,,0,5
54WN02399,54,2,0230,6,03,033,8134,6,60,28,5,3,55,115,1,1,05,1,67,08,03,09,09,044,9,3,4,2,27,1,6,1,,61,503,5,2,03,1,,9,143,92,,1,,0,3
54WN02400,54,2,0231,6,03,033,8134,6,60,28,5,3,55,115,1,1,07,1,72,09,03,06,07,045,8,3,4,2,28,1,6,1,,61,560,5,2,03,1,,9,141,76,,1,,0,3
54WN02401,54,1,0232,6,73,166,1623,7,67,,1,4,55,115,3,5,07,1,108,14,03,07,05,045,9,4,5,2,27,,,,,61,837,1,1,,9,5,9,146,118,,3,12,0,4
54WN02402,54,2,0233,6,84,055,8732,6,60,,1,2,55,115,1,1,04,1,71,14,03,07,08,050,7,6,8,3,25,,,,,61,546,1,1,,7,,9,127,82,,2,10,0,2
54WN02403,54,2,0234,6,10,100,8067,6,60,20,1,4,55,115,1,1,05,1,92,09,03,05,07,050,10,5,8,4,30,1,5,1,,61,694,1,1,10,1,,9,140,122,,1,,0,4
54WN02404,54,1,0235,6,04,043,8960,6,60,18,1,2,55,115,1,5,08,1,81,08,03,06,08,043,10,4,5,2,26,,,,,61,616,1,1,,1,3,9,132,102,,3,36,0,2
54WN02405,54,2,0236,6,83,025,7776,6,60,,1,4,55,115,2,1,06,1,82,09,05,05,07,054,9,5,8,4,30,,,1,,61,628,1,1,82,7,,9,131,98,,1,,0,4
54WN02406,54,2,0237,6,85,025,8852,6,60,,1,2,55,115,1,1,05,1,60,09,03,07,09,054,9,4,5,2,24,,,,,61,452,1,1,,7,,9,131,80,,2,10,0,2
54WN02407,54,2,0238,6,05,053,6762,6,60,21,1,6,55,115,1,1,08,1,89,08,03,07,07,054,8,6,8,3,28,,,,,61,671,1,1,,1,,9,141,118,,6,,0,4
54WN02408,54,2,0239,6,04,043,8894,6,60,15,1,2,55,115,1,1,06,1,68,10,03,07,09,041,11,4,5,2,19,2,1,1,,61,504,1,1,04,1,,9,128,100,,1,,0,2
54WN02409,54,1,0242,6,02,023,8980,6,60,18,1,2,55,115,1,1,08,1,64,07,03,07,11,045,5,5,6,2,24,,,,,61,478,1,1,,1,1,9,117,90,,3,50,0,2
54WN02410,54,1,0243,6,02,020,8239,6,60,24,5,3,55,115,1,1,07,1,66,11,03,09,10,049,8,6,8,3,26,1,6,,,61,503,5,2,02,1,1,9,123,82,,1,,0,3
54WN02411,54,2,0244,6,02,020,8239,6,60,24,5,3,55,115,3,1,05,1,79,10,03,05,08,054,8,5,6,2,25,,,,,61,609,5,2,,1,,9,145,90,,2,40,0,3
54WN02412,54,2,0245,6,05,053,7507,6,60,15,3,5,55,115,1,5,05,3,76,09,03,08,09,039,9,5,6,2,21,,,,,61,590,3,3,,1,,9,127,82,,2,36,0,4
54WN02413,54,1,0247,6,84,065,7844,6,60,,1,4,54,114,1,3,07,1,89,14,03,05,08,055,7,6,9,4,29,,,,,61,649,1,1,,7,3,9,127,150,,3,12,0,4
54WN02414,54,1,0248,6,01,013,7350,6,60,16,1,5,54,114,1,1,07,1,99,08,04,06,07,044,10,4,5,2,25,1,4,,,61,751,1,1,01,1,5,9,140,134,,1,,0,4
54WN02415,54,1,0249,6,85,055,8413,6,60,,5,3,54,114,1,2,07,1,83,09,03,08,09,041,10,5,5,1,20,,,,,61,639,5,2,,7,5,9,130,102,,3,10,0,3
54WN02416,54,2,0250,6,85,055,8413,6,60,,5,3,54,114,1,1,05,1,70,09,03,06,09,054,9,4,6,3,28,,,1,,61,498,5,2,84,7,,9,140,132,,1,,0,3
