UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,THSCO,C4950,DB2,LBRD,SIRE,SBRD,ADG,ADG6061,DINBR,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CADAM,TBRE,CTBR,TRT,MATRIX
67WN00955,67,2,1681,4,83,08,9618,4,41,17,5,3,69,129,1,1,02,2,84,08,03,08,06,038,0,4,4,1,,1,42,9685,41,571,57,,82,7,1,1,155,104,,,3,5,2,,8
67WN00956,67,1,1682,4,83,08,9021,4,41,17,5,3,69,129,1,1,02,4,92,09,03,05,07,056,0,4,5,2,,1,42,9685,41,617,61,,82,7,7,1,169,124,,,3,5,2,,8
67WN00957,67,2,1683,4,83,08,9021,4,41,17,5,3,69,129,1,1,02,2,74,09,03,06,08,051,0,2,3,2,,1,42,9685,41,498,49,,82,7,8,1,156,98,,2,3,5,2,,8
67WN00958,67,1,1686,4,83,557,0141,4,42,01,1,2,71,131,1,4,02,4,94,09,03,06,08,052,0,4,4,1,,2,42,8623,41,626,62,,82,7,6,7,154,120,,,2,1,1,4,6
67WN00959,67,1,1687,4,83,607,9930,4,41,17,5,2,71,131,1,1,02,2,78,09,03,12,09,032,0,2,2,1,,1,42,0230,42,507,50,,82,7,7,7,137,116,,3,2,5,2,1,6
67WN00960,67,2,1688,4,83,607,9930,4,41,17,5,2,71,131,1,1,02,2,68,08,03,11,08,042,0,4,4,1,,1,42,0230,42,446,44,,82,7,6,7,137,96,,,2,5,2,1,6
67WN00961,67,2,1689,4,83,576,0607,4,42,10,1,2,73,133,1,1,02,1,76,12,03,07,06,049,0,4,5,2,,2,42,9861,41,481,48,,82,7,1,6,128,120,,,2,1,1,2,6
67WN00962,67,1,1690,4,83,577,9896,4,41,10,1,2,71,131,1,2,02,2,86,10,03,10,08,043,0,3,3,1,,1,42,9861,41,573,57,,82,7,3,7,134,110,,6,2,1,1,4,6
67WN00963,67,1,1691,4,83,566,0425,4,42,03,1,2,73,133,1,1,02,1,91,10,03,08,08,039,0,4,4,1,,2,42,7788,41,576,57,,82,7,6,5,143,144,,,2,1,1,1,6
67WN00964,67,2,1693,4,82,02,9560,4,41,07,1,3,69,129,1,1,02,2,80,10,03,07,06,051,0,4,4,1,,1,42,8800,41,521,52,,18,7,1,1,136,128,,2,3,1,1,,8
67WN00965,67,2,1694,4,82,02,9319,4,41,07,1,3,69,129,1,1,02,2,87,07,03,06,06,042,0,3,3,1,,1,42,8800,41,602,60,,01,7,2,1,151,94,,,3,1,1,,8
67WN00966,67,2,1696,4,82,05,9060,4,41,04,4,3,69,129,1,1,02,2,58,09,03,08,08,044,0,3,4,2,,1,42,0145,42,367,36,,16,7,7,1,132,106,,,3,3,3,,8
67WN00967,67,2,1697,4,83,08,9553,4,41,17,1,3,69,129,1,1,02,2,93,07,03,05,06,056,0,3,4,2,,1,42,9685,41,614,61,,82,7,4,1,167,138,,,3,1,1,,8
67WN00968,67,2,1698,4,83,07,9126,4,41,12,1,3,69,129,1,1,02,1,90,07,03,06,04,058,0,4,5,2,,1,42,0562,42,602,60,,82,7,2,1,164,124,,,3,1,1,,8
67WN00969,67,2,1702,4,83,05,9301,4,41,04,1,3,69,129,1,1,02,2,95,06,03,05,04,062,0,4,5,2,,1,42,0145,42,636,63,,82,7,6,1,173,130,,,3,1,1,,8
67WN00970,67,1,1703,4,83,02,8991,4,41,07,1,3,69,129,2,2,02,2,99,08,04,05,06,059,0,3,3,1,,1,42,8800,41,667,66,,82,7,7,1,164,130,,,3,1,1,,8
67WN00971,67,1,1704,4,83,02,9330,4,41,07,4,3,68,128,1,1,02,4,92,11,03,09,07,048,0,4,4,1,,1,42,8800,41,639,63,,82,7,9,1,155,102,,6,3,3,3,,8
67WN00972,67,1,1705,4,83,02,9330,4,41,07,3,3,68,128,2,1,02,2,70,08,03,09,10,048,0,2,3,2,,1,42,8800,41,470,47,,82,7,0,1,155,98,,3,3,3,3,,8
67WN00973,67,1,1706,4,83,556,0619,4,42,01,1,2,72,132,1,2,02,2,76,09,03,07,08,046,0,4,4,1,,2,42,8623,41,474,47,,82,7,4,5,136,134,,,2,1,1,3,6
67WN00974,67,1,1707,4,83,586,0605,4,42,09,1,2,72,132,1,1,02,1,104,08,03,06,05,048,0,3,4,2,,2,42,9625,41,685,68,,82,7,5,5,164,136,,,2,1,1,1,6
67WN00975,67,2,1709,4,82,02,9737,4,41,07,4,3,72,132,1,1,02,4,68,09,03,07,07,046,0,3,3,1,,1,42,8800,41,439,43,,09,7,9,9,,100,,3,3,4,3,,8
67WN00976,67,2,1710,4,83,596,9915,4,41,18,1,2,72,132,1,1,02,2,84,07,03,08,05,050,0,4,4,1,,1,42,8024,41,541,54,,82,7,1,6,144,126,,,2,1,1,4,6
67WN00977,67,1,1713,4,83,577,0262,4,42,10,5,2,70,130,1,2,02,2,77,06,03,10,09,043,0,4,4,1,,2,42,9861,41,514,51,,82,7,4,7,156,102,,,2,5,2,4,6
67WN00978,67,2,1714,4,83,577,0262,4,42,10,5,2,70,130,1,1,02,2,74,09,03,09,08,051,0,6,6,1,,2,42,9861,41,503,50,,82,7,3,7,141,86,,,2,5,2,4,6
67WN00979,67,1,1715,4,83,596,0333,4,42,18,1,2,72,132,1,2,02,1,86,11,03,07,05,044,0,4,4,1,,2,42,8024,41,561,56,,82,7,1,5,134,120,,,2,1,1,2,6
67WN00980,67,1,1716,4,83,556,0228,4,42,01,1,2,72,132,1,1,02,2,92,09,03,07,06,044,0,3,4,2,,2,42,8623,41,606,60,,82,7,6,6,145,120,,,2,1,1,3,6
67WN00981,67,2,1717,4,83,607,0272,4,42,17,1,2,70,130,1,1,02,6,90,08,03,07,05,057,0,6,7,2,,2,42,0230,42,586,58,,82,7,6,7,154,138,,3,2,1,1,1,6
67WN00982,67,2,1718,4,83,596,9873,4,41,18,1,2,72,132,1,1,02,1,96,08,03,06,05,053,0,5,6,2,,1,42,8024,41,633,63,,82,7,3,6,158,124,,,2,1,1,3,6
67WN00983,67,1,1719,4,83,08,9219,4,41,17,3,3,72,132,1,2,02,2,76,10,03,08,08,037,0,3,4,2,,1,42,9685,41,488,48,,82,7,8,3,128,116,,3,3,3,3,,8
67WN00984,67,1,1720,4,83,607,0591,4,42,17,1,2,70,130,1,5,02,1,96,09,03,07,06,054,0,6,8,3,,2,42,0230,42,651,65,,82,7,1,7,151,114,,,2,1,1,2,6
67WN00985,67,2,1721,4,83,576,9984,4,41,10,1,2,72,132,1,1,02,1,82,08,03,07,05,051,0,4,4,1,,1,42,9861,41,527,52,,82,7,7,5,150,124,,,2,1,1,2,6
67WN00986,67,1,1722,4,83,577,0362,4,42,10,2,2,71,131,1,2,02,2,58,08,03,09,10,043,0,3,3,1,,2,42,9861,41,357,35,,82,7,7,7,121,112,,3,2,1,1,3,6
67WN00987,67,2,1724,4,83,566,9849,4,41,03,3,2,72,132,1,1,02,1,53,09,03,10,08,043,0,4,5,2,,1,42,7788,41,327,32,,82,7,7,5,124,98,,,2,3,3,3,6
67WN00988,67,2,1725,4,83,607,9995,4,41,17,1,2,70,130,1,1,02,1,80,09,03,09,08,047,0,4,4,1,,1,42,0230,42,535,53,,82,7,5,7,135,104,,,2,1,1,2,6
67WN00989,67,1,1728,4,83,03,9489,4,41,02,1,3,68,128,1,1,02,1,105,08,03,06,07,046,0,3,3,1,,1,42,7436,41,716,71,,82,7,6,1,168,134,,,3,1,1,,8
67WN00990,67,2,1729,4,83,03,9538,4,41,02,1,3,68,128,1,1,02,2,90,09,03,05,05,058,0,4,4,1,,1,42,7436,41,608,60,,82,7,8,1,156,122,,,3,1,1,,8
67WN00991,67,2,1730,4,83,02,9440,4,41,07,1,3,68,128,1,1,02,1,84,06,03,09,06,042,0,3,4,2,,1,42,8800,41,559,55,,82,7,9,1,154,124,,,3,1,1,,8
67WN00992,67,2,1731,4,83,06,9639,4,41,01,1,3,68,128,1,1,02,1,96,05,03,05,05,051,0,4,5,2,,1,42,1300,42,653,65,,82,7,3,1,174,124,,2,3,1,1,,8
67WN00993,67,1,1732,4,82,08,9424,4,41,17,4,3,71,131,1,1,02,1,80,10,03,08,07,034,0,3,3,1,,1,42,9685,41,534,53,,07,7,4,9,,100,,3,3,4,3,,8
67WN00994,67,2,1733,4,82,08,9424,4,41,17,3,3,67,127,1,1,02,1,90,10,03,06,06,051,0,4,4,1,,1,42,9685,41,630,63,,07,7,0,1,159,100,,,3,3,3,,8
67WN00995,67,2,1734,4,83,02,9743,4,41,07,1,3,67,127,1,1,02,1,85,09,03,06,06,051,0,3,4,2,,1,42,8800,41,572,57,,82,7,2,1,150,124,,,3,1,1,,8
67WN00996,67,2,1735,4,83,576,0250,4,42,10,1,2,71,131,1,1,02,2,76,07,03,09,08,041,0,3,4,2,,2,42,9861,41,487,48,,82,7,7,6,138,122,,,2,1,1,4,6
67WN00997,67,2,1736,4,83,03,9157,4,41,02,1,3,67,127,1,1,02,1,88,10,03,07,07,060,0,5,5,1,,1,42,7436,41,581,58,,82,7,1,1,156,142,,,3,1,1,,8
67WN00998,67,2,1737,4,83,607,9776,4,41,17,1,2,69,129,1,1,02,2,85,07,03,08,06,048,0,5,5,1,,1,42,0230,42,563,56,,82,7,3,7,147,124,,2,2,1,1,3,6
67WN00999,67,1,1738,4,83,02,8921,4,41,07,1,3,67,127,1,2,02,2,90,09,04,06,06,051,0,4,4,1,,1,42,8800,41,619,61,,82,7,9,1,143,114,,6,3,1,1,,8
67WN01000,67,1,1739,4,83,06,9483,4,41,01,1,3,67,127,1,1,02,1,103,06,03,06,05,053,0,4,5,2,,1,42,1300,42,718,71,,82,7,8,1,173,118,,,3,1,1,,8
67WN01001,67,1,1740,4,83,597,0548,4,42,18,1,2,69,129,1,1,02,1,78,09,04,07,08,042,0,4,4,1,,2,42,8024,41,521,52,,82,7,1,7,129,108,,6,2,1,1,4,6
67WN01002,67,2,1741,4,83,03,9302,4,41,02,1,3,67,127,1,1,02,4,102,08,03,05,04,059,0,4,5,2,,1,42,7436,41,691,69,,82,7,1,1,171,142,,2,3,1,1,,8
67WN01003,67,1,1742,4,83,03,9340,4,41,02,5,3,67,127,1,1,02,1,80,08,03,08,09,042,0,4,5,2,,1,42,7436,41,542,54,,82,7,2,1,159,112,,,3,5,2,,8
67WN01004,67,1,1743,4,83,03,9340,4,41,02,5,3,67,127,1,1,02,1,93,07,03,07,07,052,0,5,6,2,,1,42,7436,41,638,63,,82,7,8,1,179,120,,,3,5,2,,8
67WN01005,67,1,1744,4,83,03,9530,4,41,02,1,3,67,127,1,1,02,2,106,07,03,05,04,044,0,4,4,1,,1,42,7436,41,731,73,,82,7,1,1,163,132,,,3,1,1,,8
67WN01006,67,2,1745,4,83,03,9324,4,41,02,1,3,67,127,1,1,02,2,105,07,03,06,05,054,0,4,5,2,,1,42,7436,41,709,70,,82,7,9,1,178,150,,,3,1,1,,8
67WN01007,67,2,1747,4,83,567,0601,4,42,03,1,2,69,129,1,1,02,1,74,08,03,08,06,049,0,4,4,1,,2,42,7788,41,487,48,,82,7,7,7,132,112,,2,2,1,1,3,6
67WN01008,67,2,1748,4,83,567,0537,4,42,03,1,2,69,129,1,1,02,2,93,08,03,07,05,054,0,5,5,1,,2,42,7788,41,619,61,,82,7,9,7,151,132,,2,2,1,1,2,6
67WN01009,67,2,1749,4,83,576,9813,4,41,10,5,2,70,130,1,1,02,2,68,07,03,08,08,047,0,3,3,1,,1,42,9861,41,449,44,,82,7,9,5,153,96,,,2,5,2,3,6
67WN01010,67,2,1750,4,83,576,9813,4,41,10,5,2,70,130,2,2,02,1,68,07,03,08,07,044,0,4,5,2,,1,42,9861,41,446,44,,82,7,6,6,142,100,,,2,5,2,3,6
67WN01011,67,1,1751,4,83,557,0635,4,42,01,1,2,68,128,1,1,02,2,100,07,05,07,06,047,0,6,7,2,,2,42,8623,41,686,68,,82,7,6,7,154,122,,,2,1,1,3,6
67WN01012,67,1,1752,4,83,06,9432,4,41,01,5,3,66,126,1,4,02,2,80,09,03,07,08,052,0,4,4,1,,1,42,1300,42,557,55,,82,7,7,1,159,98,,,3,5,2,,8
67WN01013,67,2,1753,4,83,06,9432,4,41,01,5,3,66,126,1,1,02,2,61,09,03,08,08,044,0,3,4,2,,1,42,1300,42,416,41,,82,7,6,1,140,86,,,3,5,2,,8
67WN01014,67,2,1754,4,83,557,0195,4,42,01,1,2,68,128,1,1,02,1,88,09,03,08,06,053,0,4,4,1,,2,42,8623,41,592,59,,82,7,2,7,147,122,,,2,1,1,1,6
67WN01015,67,1,1755,4,83,07,9411,4,41,12,5,3,66,126,1,4,02,4,85,07,03,08,07,045,0,2,3,2,,1,42,0562,42,576,57,,82,7,6,1,166,124,,,3,5,2,,8
67WN01016,67,2,1756,4,83,07,9411,4,41,12,5,3,66,126,1,1,02,2,87,10,04,07,07,048,0,4,4,1,,1,42,0562,42,600,60,,82,7,0,1,157,114,,,3,5,2,,8
67WN01017,67,1,1757,4,83,606,0623,4,42,17,5,2,70,130,1,4,02,1,83,11,03,08,06,043,0,3,4,2,,2,42,0230,42,557,55,,82,7,7,6,133,106,,,2,5,2,3,6
67WN01018,67,2,1758,4,83,606,0623,4,42,17,5,2,70,130,1,1,02,1,69,10,03,08,06,045,0,4,5,2,,2,42,0230,42,469,46,,82,7,9,5,132,80,,,2,5,2,3,6
67WN01019,67,1,1759,4,83,607,0367,4,42,17,1,2,68,128,1,4,02,2,88,09,03,09,08,041,0,2,3,2,,2,42,0230,42,592,59,,82,7,2,7,140,122,,,2,1,1,2,6
67WN01020,67,2,1760,4,83,606,0488,4,42,17,1,2,70,130,1,1,02,2,90,09,03,06,04,051,0,3,4,2,,2,42,0230,42,592,59,,82,7,2,6,139,130,,2,2,1,1,4,6
67WN01021,67,2,1761,4,83,606,0578,4,42,17,1,2,70,130,3,1,02,2,83,08,03,06,05,050,0,4,5,2,,2,42,0230,42,560,56,,82,7,0,5,152,102,,7,2,1,1,2,6
67WN01022,67,2,1762,4,83,557,0441,4,42,01,1,2,68,128,1,1,02,1,81,09,03,06,05,055,0,5,5,1,,2,42,8623,41,533,53,,82,7,3,7,138,128,,3,2,1,1,4,6
67WN01023,67,1,1763,4,82,02,8859,4,41,07,1,3,66,126,1,2,02,2,111,06,03,06,05,051,0,3,4,2,,1,42,8800,41,762,76,,10,7,2,1,180,150,,,3,1,1,,8
67WN01024,67,1,1764,4,83,01,9627,4,41,03,1,3,66,126,1,2,02,1,105,05,04,05,05,045,0,3,3,1,,1,42,9803,41,719,71,,82,7,9,1,172,144,,,3,1,1,,8
67WN01025,67,1,1765,4,83,07,9098,4,41,12,5,3,66,126,1,4,02,2,85,08,03,06,08,051,0,3,4,2,,1,42,0562,42,583,58,,82,7,3,1,168,116,,,3,5,2,,8
67WN01026,67,1,1766,4,83,07,9098,4,41,12,5,3,66,126,1,1,02,1,73,06,03,07,08,049,0,4,4,1,,1,42,0562,42,483,48,,82,7,3,1,162,122,,,3,5,2,,8
67WN01027,67,2,1767,4,83,02,9158,4,41,07,1,3,66,126,1,1,02,1,84,10,03,07,06,050,0,3,4,2,,1,42,8800,41,556,55,,82,7,6,1,143,140,,,3,1,1,,8
67WN01028,67,1,1768,4,82,03,9407,4,41,02,4,3,66,126,1,3,02,7,96,09,04,06,07,047,0,3,4,2,,1,42,7436,41,687,68,,16,7,7,1,161,94,,6,3,3,3,,8
67WN01029,67,2,1770,4,83,06,9058,4,41,01,5,3,70,130,2,1,02,1,52,09,03,09,12,049,0,5,6,2,,1,42,1300,42,335,33,,82,7,5,3,139,84,,,3,5,2,,8
67WN01030,67,2,1771,4,83,06,9058,4,41,01,5,3,70,130,1,1,02,1,54,08,03,10,12,046,0,5,6,2,,1,42,1300,42,337,33,,82,7,7,1,144,102,,,3,5,2,,8
67WN01031,67,2,1772,4,70,732,9797,4,41,,5,2,65,125,1,1,,1,77,06,03,10,08,047,0,3,3,1,,1,42,7502,41,528,52,,70,2,8,1,173,110,,,2,5,2,,
67WN01032,67,2,1773,4,70,732,9797,4,41,,5,2,65,125,1,1,,2,58,08,03,11,11,032,0,2,3,2,,1,42,7502,41,394,39,,70,2,4,1,144,88,,,2,5,2,,
67WN01033,67,1,1774,4,83,556,0353,4,42,01,3,2,69,129,1,1,02,1,64,11,03,09,09,038,0,4,5,2,,2,42,8623,41,429,42,,82,7,9,5,122,86,,3,2,3,3,4,6
67WN01034,67,1,1775,4,70,712,9087,4,41,,1,3,65,125,1,2,,4,95,07,03,08,08,043,0,3,4,2,,1,42,8397,41,672,67,,70,2,2,1,165,110,,,3,1,1,,
67WN01035,67,2,1776,4,83,577,0119,4,42,10,1,2,67,127,1,1,02,2,88,03,03,08,06,048,0,4,4,1,,2,42,9861,41,614,61,,82,7,4,7,171,100,,,2,1,1,2,6
67WN01036,67,2,1777,4,83,577,0086,4,42,10,1,2,67,127,1,1,02,2,83,07,03,08,06,049,0,4,5,2,,2,42,9861,41,548,54,,82,7,8,7,151,134,,,2,1,1,1,6
67WN01037,67,1,1778,4,83,01,9656,4,41,03,1,3,65,125,1,1,02,1,99,09,03,06,05,046,0,2,3,2,,1,42,9803,41,675,67,,82,7,5,1,154,146,,,3,1,1,,8
67WN01038,67,2,1779,4,83,02,9343,4,41,07,1,3,65,125,1,1,02,4,88,12,04,06,06,049,0,3,4,2,,1,42,8800,41,595,59,,82,7,5,1,134,136,,,3,1,1,,8
67WN01039,67,2,1780,4,70,712,7713,4,41,,1,5,65,125,1,1,,1,75,08,03,07,07,048,0,3,3,1,,1,42,8397,41,504,50,,70,2,4,1,144,120,,,4,1,1,,
67WN01040,67,1,1781,4,70,712,9028,4,41,,5,3,65,125,1,1,,2,88,06,03,08,07,048,0,4,5,2,,1,42,8397,41,606,60,,70,2,6,1,170,122,,,3,5,2,,
67WN01041,67,1,1782,4,70,712,9028,4,41,,5,3,65,125,1,2,,2,103,07,03,05,08,045,0,4,5,2,,1,42,8397,41,722,72,,70,2,2,1,185,128,,,3,5,2,,
67WN01042,67,1,1783,4,83,566,0209,4,42,03,1,2,69,129,1,2,02,1,81,08,03,07,07,053,0,4,5,2,,2,42,7788,41,538,53,,82,7,8,6,150,116,,,2,1,1,3,6
67WN01043,67,1,1784,4,70,712,9883,4,41,,1,2,65,125,1,2,,4,73,10,03,09,09,046,0,3,3,1,,1,42,8397,41,478,47,,70,2,8,1,133,132,,3,2,1,1,,
67WN01044,67,2,1785,4,70,722,0116,4,42,,5,2,65,125,1,1,,2,73,09,03,09,07,039,0,2,3,2,,2,42,0108,42,504,50,,70,2,4,1,147,100,,,2,5,2,,
67WN01045,67,2,1786,4,70,722,0116,4,42,,5,2,65,125,1,1,,1,68,07,03,08,09,043,0,3,3,1,,2,42,0108,42,469,46,,70,2,9,1,157,94,,,2,5,2,,
67WN01046,67,1,1787,4,70,722,1826,4,41,,3,0,64,124,1,1,,1,78,08,03,08,08,040,0,3,3,1,,1,42,0108,42,540,54,,70,2,0,1,150,110,,,5,3,3,,
67WN01047,67,1,1788,4,83,08,8829,4,41,17,1,3,64,124,1,1,02,1,105,12,04,07,05,042,0,3,3,1,,1,42,9685,41,740,74,,82,7,0,1,138,132,,,3,1,1,,8
67WN01048,67,2,1790,4,08,082,4179,4,41,29,4,8,68,128,1,1,,2,68,12,03,08,07,049,0,4,5,2,,1,42,7897,41,463,46,19,08,1,3,2,124,88,,,5,3,3,,
67WN01049,67,2,1791,4,70,712,0160,4,42,,5,2,64,124,1,1,,1,68,08,03,07,10,045,0,4,4,1,,2,42,8397,41,468,46,,70,2,8,1,156,100,,,2,5,2,,
67WN01050,67,1,1792,4,70,712,0160,4,42,,5,2,64,124,1,1,,1,56,09,03,10,12,041,0,4,5,2,,2,42,8397,41,376,37,,70,2,6,1,140,94,,3,2,5,2,,
67WN01051,67,1,1793,4,70,712,9153,4,41,,5,3,64,124,1,1,,1,98,06,03,05,07,055,0,5,6,2,,1,42,8397,41,703,70,,70,2,3,1,185,108,,,3,5,2,,
67WN01052,67,1,1794,4,70,712,9153,4,41,,5,3,64,124,1,2,,1,68,09,03,08,09,042,0,4,4,1,,1,42,8397,41,474,47,,70,2,4,1,137,92,,3,3,5,2,,
67WN01053,67,1,1795,4,70,722,9139,4,41,,5,3,63,123,1,4,,2,95,07,03,05,06,045,0,4,5,2,,1,42,0108,42,665,66,,70,2,5,1,172,132,,,3,5,2,,
67WN01054,67,1,1796,4,70,722,9139,4,41,,5,3,63,123,1,4,,1,80,08,03,08,09,037,0,4,4,1,,1,42,0108,42,564,56,,70,2,4,1,154,106,,,3,5,2,,
67WN01055,67,2,1797,4,70,732,0418,4,42,,1,2,63,123,1,1,,2,84,10,04,06,06,050,0,3,4,2,,2,42,7502,41,576,57,,70,2,6,1,145,132,,,2,1,1,,
67WN01056,67,2,1798,4,70,722,9788,4,41,,1,2,63,123,1,1,,2,79,06,03,06,06,050,0,3,3,1,,1,42,0108,42,540,54,,70,2,0,1,162,126,,,2,1,1,,
67WN01057,67,2,1799,4,08,082,5364,4,41,31,1,7,63,123,1,1,,1,74,09,04,07,06,038,0,2,3,2,,1,42,7897,41,512,51,22,08,1,2,1,123,110,,,5,1,1,,
67WN01058,67,1,1800,4,72,872,6440,4,41,,3,6,63,123,3,1,,2,83,09,03,06,07,049,0,3,4,2,,1,42,0507,42,597,59,,72,3,7,1,151,96,,,4,3,3,,
67WN01059,67,1,1802,4,82,03,8935,4,41,02,1,3,63,123,1,1,02,2,103,09,03,06,08,051,0,4,5,2,,1,42,7436,41,720,72,,05,7,0,1,169,144,,,3,1,1,,8
67WN01060,67,1,1803,4,70,712,9278,4,41,,1,3,63,123,2,1,,1,95,07,03,07,07,043,0,3,3,1,,1,42,8397,41,704,70,,70,2,4,1,164,84,,,3,1,1,,
67WN01061,67,2,1804,4,83,557,0024,4,42,01,1,2,65,125,1,1,02,2,82,08,03,08,07,048,0,4,4,1,,2,42,8623,41,550,55,,82,7,0,7,144,132,,,2,1,1,2,6
67WN01062,67,1,1805,4,83,02,9673,4,41,07,5,3,58,118,1,2,02,2,78,10,03,06,06,049,0,3,3,1,,1,42,8800,41,566,56,,82,7,6,1,149,112,,,3,5,2,,8
67WN01063,67,1,1806,4,83,02,9673,4,41,07,5,3,63,123,1,4,02,1,64,09,03,09,11,039,0,3,3,1,,1,42,8800,41,433,43,,82,7,3,1,143,108,,3,3,5,2,,8
67WN01064,67,2,1807,4,72,832,8877,4,41,,2,3,67,127,1,1,,5,50,12,03,10,10,044,0,3,3,1,,1,42,0287,42,293,29,,72,3,3,9,,128,,3,3,2,1,,
67WN01065,67,1,1809,4,03,032,8514,4,41,34,3,4,63,123,1,1,,1,77,11,03,08,09,044,0,3,3,1,,1,42,0597,42,550,55,26,03,1,0,1,130,94,,3,4,3,3,,
67WN01066,67,2,1811,4,70,732,7889,4,41,,5,4,63,123,1,1,,2,69,07,03,09,09,040,0,3,3,1,,1,42,7502,41,467,46,,70,2,7,1,150,116,,,4,5,2,,
67WN01067,67,2,1812,4,70,732,7889,4,41,,5,4,63,123,1,1,,1,65,07,03,12,12,036,0,2,3,2,,1,42,7502,41,446,44,,70,2,6,1,154,102,,,4,5,2,,
67WN01068,67,2,1813,4,83,577,9935,4,41,10,5,2,65,125,1,1,02,2,65,08,03,09,08,044,0,3,3,1,,1,42,9861,41,445,44,,82,7,5,7,139,94,,,2,5,2,1,6
67WN01069,67,2,1814,4,83,577,9935,4,41,10,5,2,65,125,1,1,02,2,78,05,03,09,06,044,0,4,4,1,,1,42,9861,41,554,55,,82,7,4,7,162,88,,,2,5,2,1,6
67WN01070,67,2,1815,4,70,712,8067,4,41,,7,4,63,123,1,1,,2,96,06,03,06,04,052,0,4,4,1,,1,42,8397,41,693,69,,70,2,3,1,174,108,,,4,7,3,,
67WN01071,67,1,1816,4,70,712,8067,4,41,,8,4,67,127,1,1,,3,35,12,03,12,14,032,0,3,3,1,,1,42,8397,41,211,21,,70,2,1,9,,82,9,3,4,6,3,,
67WN01072,67,1,1817,4,70,712,8067,4,41,,8,4,67,127,1,1,,1,60,09,03,08,09,037,0,3,3,1,,1,42,8397,41,416,41,,70,2,6,9,,72,,3,4,6,3,,
67WN01073,67,2,1818,4,70,712,9274,4,41,,5,3,63,123,1,1,,2,74,08,03,07,08,045,0,3,4,2,,1,42,8397,41,537,53,,70,2,7,1,151,80,,,3,5,2,,
67WN01074,67,2,1819,4,70,712,9274,4,41,,5,3,63,123,1,1,,1,70,08,03,08,08,051,0,4,4,1,,1,42,8397,41,504,50,,70,2,4,1,156,80,,,3,5,2,,
67WN01075,67,2,1820,4,07,072,0026,4,42,28,1,2,63,123,1,1,,1,73,07,03,07,09,056,0,3,4,2,,2,42,9926,41,515,51,28,07,1,5,1,156,96,,,2,1,1,,
67WN01076,67,1,1821,4,72,992,7809,4,41,,5,4,62,122,1,1,,2,77,08,04,07,07,039,0,3,3,1,,1,42,9942,41,548,54,,72,3,8,1,141,102,,,4,5,2,,
67WN01077,67,2,1822,4,72,992,7809,4,41,,5,4,62,122,1,1,,1,76,07,03,07,05,049,0,4,4,1,,1,42,9942,41,543,54,,72,3,3,1,153,98,,,4,5,2,,
67WN01078,67,1,1823,4,70,722,9294,4,41,,1,3,62,122,1,1,,1,97,06,03,06,06,040,0,2,3,2,,1,42,0108,42,715,71,,70,2,5,1,164,98,,,3,1,1,,
67WN01079,67,1,1824,4,72,942,4093,4,41,,1,8,62,122,1,5,,1,90,08,06,07,06,040,0,2,2,1,,1,42,0345,42,621,62,,71,3,1,1,142,142,,,5,1,1,,
67WN01080,67,2,1825,4,70,722,9829,4,41,,1,2,62,122,1,1,,2,98,08,04,06,07,047,0,3,4,2,,1,42,0108,42,698,69,,70,2,8,1,167,128,,,2,1,1,,
67WN01081,67,1,1827,4,83,557,0216,4,42,01,1,2,64,124,1,4,02,2,72,09,03,08,08,059,0,5,5,1,,2,42,8623,41,458,45,,82,7,8,7,140,152,,,2,1,1,2,6
67WN01082,67,2,1828,4,70,732,8362,4,41,,5,4,62,122,1,1,,2,86,05,03,07,07,046,0,4,4,1,,1,42,7502,41,607,60,,70,2,7,1,177,120,,,4,5,2,,
67WN01083,67,2,1829,4,70,732,8362,4,41,,5,4,62,122,1,1,,1,96,06,03,06,06,048,0,2,3,2,,1,42,7502,41,679,67,,70,2,9,1,181,132,,,4,5,2,,
67WN01084,67,1,1830,4,83,606,0042,4,42,17,5,2,66,126,1,2,02,2,68,08,03,09,10,049,0,5,5,1,,2,42,0230,42,449,44,,82,7,9,6,151,114,,3,2,5,2,3,6
67WN01085,67,2,1831,4,83,606,0042,4,42,17,5,2,66,126,2,1,02,2,58,06,03,08,08,051,0,4,6,3,,2,42,0230,42,392,39,,82,7,2,5,154,86,,,2,5,2,3,6
67WN01086,67,2,1832,4,72,872,0413,4,42,,1,2,62,122,2,1,,2,78,08,03,06,06,055,0,4,4,1,,2,42,0507,42,551,55,,72,3,1,1,154,108,,,2,1,1,,
67WN01087,67,1,1834,4,70,712,6339,4,41,,5,6,62,122,1,1,,2,70,11,03,08,09,047,0,3,3,1,,1,42,8397,41,484,48,,70,2,4,1,137,110,,3,4,5,2,,
67WN01088,67,2,1835,4,70,712,6339,4,41,,5,6,62,122,1,1,,2,82,08,03,06,07,042,0,3,3,1,,1,42,8397,41,584,58,,70,2,4,1,159,108,,,4,5,2,,
67WN01089,67,1,1836,4,72,802,6102,4,41,,5,6,62,122,1,1,,1,83,10,06,08,07,038,0,3,3,1,,1,42,0013,42,590,59,,72,3,0,1,133,110,,,4,5,2,,
