UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN
77WN02179,77791098,77,2,1098,79,8,57,,0552,,5,3,71,131,5,1,57,2,84,05,03,08,07,042,18,4,5,,0,93,0000,97,550,,9,1,168,120,92,3,2,
77WN02180,77791099,77,3,1099,79,8,20,,0089,,1,2,71,131,5,1,20,2,84,05,03,07,07,034,3,5,6,,0,43,0000,97,563,,9,1,151,103,93,2,1,
77WN02181,77791100,77,2,1100,79,8,59,,9152,,8,4,71,131,5,1,59,2,84,05,03,05,05,053,26,8,9,,0,90,0000,97,582,,9,1,169,77,92,4,2,
77WN02182,77791101,77,2,1101,79,8,59,,9152,,8,4,71,131,5,1,59,2,64,04,03,09,07,049,24,6,8,,0,90,0000,97,441,,9,1,157,62,93,4,2,
77WN02183,77791102,77,3,1102,79,8,58,,8500,,1,4,71,131,5,1,58,2,112,03,03,05,05,051,20,5,6,,0,90,0000,97,742,,9,1,194,148,93,4,1,
77WN02184,77791103,77,3,1103,79,8,79,,8925,,5,4,71,131,5,1,79,1,80,05,03,07,07,055,31,6,8,,0,90,0000,97,506,,9,1,171,137,93,4,2,
77WN02185,77791104,77,2,1104,79,8,79,,8925,,5,4,71,131,5,1,79,2,88,04,03,06,08,044,22,6,7,,0,90,0000,97,583,,9,1,180,116,92,4,2,
77WN02186,77791106,77,2,1106,79,8,59,,0154,,3,3,71,131,5,1,59,1,90,05,03,05,06,060,17,6,8,,0,93,0000,97,598,,9,1,178,117,92,3,3,
77WN02187,77791107,77,2,1107,79,8,75,,0246,,5,3,72,132,5,1,75,1,85,04,03,06,07,058,1,6,8,,0,93,0000,97,575,,9,2,183,91,92,3,2,
77WN02188,77791108,77,2,1108,79,8,75,,0246,,5,3,72,132,5,1,75,2,63,05,03,09,09,050,21,6,8,,0,93,0000,97,400,,9,2,158,102,93,3,2,
77WN02189,77791109,77,3,1109,79,8,79,,0268,,1,3,72,132,5,1,79,2,88,03,03,05,06,063,5,8,9,,0,93,0000,97,586,,9,2,181,106,93,3,1,
77WN02190,77791110,77,3,1110,79,8,10,,7556,,3,4,72,132,5,1,10,1,86,05,03,07,07,041,1,5,6,,0,18,0000,97,540,,9,2,159,147,93,4,3,
77WN02191,77791111,77,2,1111,79,8,78,,8918,,8,4,72,132,5,1,78,2,81,03,03,07,07,039,11,5,8,,0,90,0000,97,553,,9,2,170,80,92,4,2,
77WN02192,77791112,77,3,1112,79,8,78,,8918,,8,4,72,132,5,1,78,2,84,03,03,06,06,049,4,6,8,,0,90,0000,97,562,,9,2,175,98,93,4,2,
77WN02193,77791113,77,2,1113,79,8,79,,0248,,3,3,72,132,5,1,79,1,91,04,03,06,06,055,21,6,8,,0,93,0000,97,583,,9,2,180,140,92,3,3,
77WN02194,77791114,77,3,1114,79,8,79,,0248,,4,3,67,127,5,3,79,1,54,03,03,12,10,036,8,5,7,,0,93,0000,97,341,,9,9,,107,93,3,3,
77WN02195,77791115,77,2,1115,79,8,79,,1465,,1,2,70,130,5,1,79,1,81,03,03,07,06,047,29,6,7,,0,93,0000,97,552,,9,1,167,92,92,2,1,
77WN02196,77791116,77,2,1116,79,8,58,,9262,,3,4,72,132,5,1,58,1,68,04,03,07,07,046,10,6,8,,0,90,0000,97,461,,9,2,152,71,93,4,3,
77WN02197,77791119,77,2,1119,79,8,57,,0041,,5,3,72,132,5,1,57,2,74,06,03,09,07,051,27,7,8,,0,93,0000,97,480,,9,2,160,106,93,3,2,
77WN02198,77791120,77,2,1120,79,8,57,,0041,,5,3,72,132,5,1,57,2,79,05,03,08,07,045,27,7,8,,0,93,0000,97,521,,9,2,165,102,92,3,2,
77WN02199,77791121,77,2,1121,79,8,57,,8780,,5,4,72,132,5,1,57,2,82,04,03,06,07,050,4,5,6,,0,90,0000,97,543,,9,2,173,103,92,4,2,
77WN02200,77791122,77,2,1122,79,8,57,,8780,,5,4,72,132,5,1,57,1,76,03,03,09,08,036,11,5,6,,0,90,0000,97,500,,9,2,166,100,92,4,2,
77WN02201,77791124,77,3,1124,79,8,59,,0151,,1,3,72,132,5,2,59,2,99,03,03,06,07,039,21,6,8,,0,93,0000,97,677,,9,2,179,97,93,3,1,
77WN02202,77791126,77,3,1126,79,8,58,,2099,,7,2,70,130,5,1,58,2,91,03,03,06,06,044,31,6,8,,0,93,0000,97,622,,9,1,180,102,93,2,3,
77WN02203,77791127,77,3,1127,79,8,58,,2099,,6,2,67,127,5,1,58,2,86,06,03,10,08,043,8,5,6,,0,93,0000,97,609,,9,9,,87,93,2,3,
77WN02204,77791128,77,2,1128,79,8,30,,5447,,5,3,72,132,5,1,30,1,77,05,03,07,07,047,22,5,6,,0,62,0000,97,508,,9,2,164,99,92,3,2,
77WN02205,77791129,77,2,1129,79,8,30,,5447,,5,3,70,130,5,1,30,2,72,04,03,08,09,032,3,4,5,,0,62,0000,97,479,,9,1,158,97,93,3,2,
77WN02206,77791130,77,3,1130,79,8,79,,9308,,5,4,72,132,5,2,79,2,87,03,03,06,07,057,16,7,8,,0,90,0000,97,577,,9,2,188,109,93,4,2,
77WN02207,77791132,77,2,1132,79,8,59,,0612,,3,3,72,132,5,1,59,2,96,03,03,04,05,069,22,8,9,,0,93,0000,97,642,,9,2,197,113,92,3,3,
77WN02208,77791133,77,3,1133,79,8,59,,0094,,7,3,72,132,5,1,59,2,81,03,03,08,07,035,26,5,8,,0,93,0000,97,552,,9,2,163,82,93,3,3,
77WN02209,77791135,77,2,1135,79,8,59,,0094,,7,3,70,130,5,3,59,1,73,03,03,10,07,032,17,6,8,,0,93,0000,97,516,,9,1,155,59,93,3,3,
77WN02210,77791136,77,3,1136,79,8,79,,0028,,5,3,72,132,5,1,79,1,93,03,03,06,06,050,5,6,8,,0,93,0000,97,616,,9,2,187,117,93,3,2,
77WN02211,77791137,77,2,1137,79,8,79,,0028,,5,3,72,132,5,1,79,2,81,04,03,08,07,049,25,6,8,,0,93,0000,97,544,,9,2,175,92,92,3,2,
77WN02212,77791138,77,2,1138,79,8,75,,0202,,8,3,72,132,5,1,75,1,74,03,03,09,08,034,25,6,8,,0,93,0000,97,504,,9,2,165,75,93,3,2,
77WN02213,77791139,77,2,1139,79,8,75,,0202,,8,3,72,132,5,1,75,1,77,04,03,07,07,046,20,6,8,,0,93,0000,97,527,,9,2,168,75,92,3,2,
77WN02214,77791140,77,3,1140,79,8,75,,0202,,7,3,72,132,5,2,75,2,85,04,03,08,08,035,15,6,9,,0,93,0000,97,577,,9,2,164,88,93,3,3,
77WN02215,77791141,77,2,1141,79,8,59,,1986,,5,2,70,130,5,1,59,2,52,04,03,11,10,034,32,7,8,,0,93,0000,97,340,,9,1,147,78,93,2,2,
77WN02216,77791144,77,3,1144,79,8,59,,0441,,3,3,72,132,5,1,59,2,62,03,03,07,07,054,27,8,9,,0,93,0000,97,408,,9,2,158,81,93,3,3,
77WN02217,77791148,77,2,1148,79,8,78,,0065,,5,3,72,132,5,1,78,1,78,03,03,05,06,061,25,8,9,,0,93,0000,97,519,,9,2,182,95,92,3,2,
77WN02218,77791149,77,2,1149,79,8,78,,0065,,5,3,72,132,5,1,78,2,66,04,03,09,08,062,7,8,9,,0,93,0000,97,427,,9,2,170,97,93,3,2,
77WN02219,77791152,77,3,1152,79,8,79,,0218,,4,3,67,127,5,2,79,1,66,05,03,07,09,048,9,4,6,,0,93,0000,97,464,,9,9,,71,93,3,3,
77WN02220,77791153,77,2,1153,79,8,58,,0666,,5,3,72,132,5,1,58,1,78,04,03,08,06,046,26,4,5,,0,93,0000,97,508,,9,2,167,109,92,3,2,
77WN02221,77791154,77,3,1154,79,8,58,,0666,,5,3,72,132,5,1,58,1,80,04,03,06,08,047,10,4,5,,0,93,0000,97,506,,9,2,172,132,93,3,2,
77WN02222,77791157,77,3,1157,79,8,79,,8730,,8,4,72,132,5,1,79,1,67,05,03,09,08,045,24,6,8,,0,90,0000,97,425,,9,2,153,109,93,4,2,
77WN02223,77791158,77,2,1158,79,8,79,,8730,,8,4,72,132,5,1,79,2,73,03,03,07,06,055,26,6,9,,0,90,0000,97,483,,9,2,172,93,93,4,2,
77WN02224,77791159,77,2,1159,79,8,79,,8730,,7,4,70,130,5,1,79,2,78,04,03,08,08,040,19,6,8,,0,90,0000,97,548,,9,1,162,67,92,4,3,
77WN02225,77791161,77,3,1161,79,8,59,,0472,,3,3,72,132,5,1,59,2,95,03,03,06,06,054,21,6,8,,0,93,0000,97,665,,9,2,187,72,93,3,3,
77WN02226,77791163,77,2,1163,79,8,58,,9112,,5,4,72,132,5,1,58,1,73,03,03,07,07,042,14,8,9,,0,90,0000,97,461,,9,2,165,121,93,4,2,
77WN02227,77791164,77,3,1164,79,8,58,,9112,,5,4,72,132,5,2,58,1,102,03,03,05,06,053,22,8,9,,0,90,0000,97,692,,9,2,198,106,93,4,2,
77WN02228,77791165,77,3,1165,79,8,78,,1751,,8,2,72,132,5,1,78,2,76,04,03,08,08,057,18,6,8,,0,93,0000,97,511,,9,2,178,85,93,2,2,
77WN02229,77791166,77,3,1166,79,8,78,,1751,,8,2,72,132,5,1,78,1,70,03,03,09,09,048,19,9,9,,0,93,0000,97,473,,9,2,174,75,93,2,2,
77WN02230,77791167,77,2,1167,79,8,30,,5678,,5,3,67,127,5,1,30,2,59,06,03,09,08,044,6,5,6,,0,62,0000,97,381,,9,4,151,106,93,3,2,
77WN02231,77791168,77,3,1168,79,8,30,,5678,,5,3,67,127,5,1,30,2,65,06,03,10,09,043,6,4,5,,0,62,0000,97,398,,9,4,158,145,93,3,2,
77WN02232,77791169,77,3,1169,79,8,57,,1658,,1,2,72,132,5,2,57,1,88,05,03,09,06,049,13,6,8,,0,93,0000,97,580,,9,2,164,114,93,2,1,
77WN02233,77791170,77,2,1170,79,8,78,,1937,,5,2,72,132,5,1,78,2,80,04,03,07,06,058,21,8,9,,0,93,0000,97,531,,9,2,179,99,92,2,2,
77WN02234,77791171,77,3,1171,79,8,78,,1937,,5,2,72,132,5,1,78,2,66,05,03,09,08,040,5,5,8,,0,93,0000,97,436,,9,2,150,84,93,2,2,
77WN02235,77791172,77,2,1172,79,8,10,,7939,,1,4,72,132,5,1,10,2,87,06,04,06,07,048,13,5,6,,0,18,0000,97,563,,9,2,152,127,92,4,1,
77WN02236,77791173,77,2,1173,79,8,58,,0665,,1,3,72,132,5,1,58,2,92,04,03,05,05,059,4,6,8,,0,93,0000,97,645,,9,2,174,68,92,3,1,
77WN02237,77791174,77,2,1174,79,8,58,,9263,,5,4,72,132,5,1,58,2,84,04,03,07,07,041,14,6,8,,0,90,0000,97,548,,9,2,170,116,92,4,2,
77WN02238,77791175,77,2,1175,79,8,58,,9263,,5,4,72,132,5,1,58,1,90,04,03,06,06,055,11,5,6,,0,90,0000,97,592,,9,2,183,119,92,4,2,
77WN02239,77791176,77,3,1176,79,8,59,,0393,,5,3,72,132,5,1,59,1,87,04,05,07,05,043,27,6,8,,0,93,0000,97,589,,9,2,163,92,93,3,2,
77WN02240,77791177,77,2,1177,79,8,59,,0393,,5,3,72,132,5,1,59,2,88,03,03,06,06,052,23,9,9,,0,93,0000,97,605,,9,2,186,82,92,3,2,
77WN02241,77791179,77,2,1179,79,8,30,,5985,,1,2,71,131,5,1,30,2,88,04,03,06,05,048,8,6,8,,0,62,0000,97,568,,9,2,165,136,92,2,1,
77WN02242,77791181,77,3,1181,79,8,20,,0463,,1,2,71,131,5,1,20,4,94,03,03,07,06,044,13,6,7,,0,43,0000,97,628,,9,2,177,117,93,2,1,
77WN02243,77791182,77,2,1182,79,8,58,,8693,,5,4,69,129,5,1,58,1,76,03,03,06,06,051,27,7,8,,0,90,0000,97,496,,9,1,174,120,92,4,2,
77WN02244,77791183,77,2,1183,79,8,58,,8693,,5,4,69,129,5,1,58,2,73,04,03,06,07,053,10,6,8,,0,90,0000,97,484,,9,1,168,106,93,4,2,
77WN02245,77791184,77,2,1184,79,8,79,,9266,,8,4,71,131,5,1,79,2,82,04,03,07,06,049,26,5,8,,0,90,0000,97,554,,9,2,172,94,92,4,2,
77WN02246,77791185,77,2,1185,79,8,79,,9266,,8,4,71,131,5,1,79,1,67,03,03,09,08,041,17,5,8,,0,90,0000,97,445,,9,2,162,87,93,4,2,
77WN02247,77791186,77,3,1186,79,8,79,,9266,,8,4,69,129,5,1,79,2,94,03,03,06,06,049,29,6,8,,0,90,0000,97,668,,9,1,189,78,93,4,2,
77WN02248,77791187,77,3,1187,79,8,75,,1996,,5,2,71,131,5,1,75,2,80,04,03,07,07,053,8,8,9,,0,93,0000,97,551,,9,2,176,78,93,2,2,
77WN02249,77791188,77,3,1188,79,8,75,,1996,,5,2,71,131,5,1,75,1,83,05,03,07,07,040,4,6,8,,0,93,0000,97,572,,9,2,165,81,93,2,2,
77WN02250,77791189,77,3,1189,79,8,78,,3459,,5,1,72,132,5,1,78,1,49,06,03,10,11,030,19,5,8,,0,93,0000,97,303,,9,3,147,90,93,1,2,
77WN02251,77791190,77,2,1190,79,8,78,,3459,,3,1,71,131,5,1,78,2,84,04,04,08,06,038,27,6,8,,0,93,0000,97,573,,9,2,169,89,92,1,3,
77WN02252,77791191,77,2,1191,79,8,78,,8576,,5,4,71,131,5,1,78,2,78,04,03,07,07,062,25,6,8,,0,90,0000,97,527,,9,2,180,89,92,4,2,
77WN02253,77791192,77,3,1192,79,8,78,,8576,,5,4,71,131,5,1,78,2,74,04,03,08,06,046,27,6,8,,0,90,0000,97,490,,9,2,161,98,93,4,2,
77WN02254,77791193,77,2,1193,79,8,10,,8349,,1,3,71,131,5,1,10,1,78,11,03,06,05,046,27,4,5,,0,18,0000,97,516,,9,2,118,104,92,3,1,
77WN02255,77791194,77,3,1194,79,8,75,,9011,,8,4,71,131,5,1,75,2,75,04,03,08,07,047,23,8,9,,0,90,0000,97,492,,9,2,165,105,93,4,2,
77WN02256,77791195,77,3,1195,79,8,75,,9011,,8,4,71,131,5,1,75,2,59,05,03,10,09,051,14,6,9,,0,90,0000,97,374,,9,2,152,100,93,4,2,
77WN02257,77791196,77,3,1196,79,8,75,,9011,,7,4,69,129,5,1,75,4,90,04,03,05,06,045,4,6,8,,0,90,0000,97,634,,9,1,169,82,93,4,3,
77WN02258,77791198,77,2,1198,79,8,57,,8920,,5,4,71,131,5,1,57,2,79,06,03,08,07,039,7,6,7,,0,90,0000,97,514,,9,2,154,117,92,4,2,
77WN02259,77791199,77,2,1199,79,8,57,,8920,,5,4,71,131,5,1,57,2,83,06,03,06,07,062,5,7,8,,0,90,0000,97,549,,9,2,173,111,92,4,2,
77WN02260,77791200,77,3,1200,79,8,58,,0714,,7,3,71,131,5,1,58,2,77,05,03,07,07,057,7,8,9,,0,93,0000,97,512,,9,2,164,99,93,3,3,
77WN02261,77791201,77,3,1201,79,8,58,,0714,,7,3,69,129,5,1,58,2,88,05,03,05,05,068,15,6,8,,0,93,0000,97,626,,9,1,178,72,93,3,3,
77WN02262,77791202,77,2,1202,79,8,58,,0714,,7,3,71,131,5,1,58,2,66,06,03,08,08,061,14,9,9,,0,93,0000,97,459,,9,2,155,59,93,3,3,
77WN02263,77791203,77,2,1203,79,8,10,,8938,,1,2,71,131,5,1,10,2,80,03,03,08,07,048,5,6,8,,0,18,0000,97,525,,9,2,168,112,92,2,1,
77WN02264,77791204,77,2,1204,79,8,58,,8713,,7,4,71,131,5,1,58,1,60,04,03,08,07,066,5,9,9,,0,90,0000,97,405,,9,2,158,69,93,4,3,
77WN02265,77791207,77,2,1207,79,8,57,,0876,,5,3,71,131,5,1,57,2,73,04,03,07,07,043,3,5,8,,0,93,0000,97,482,,9,2,161,98,93,3,2,
77WN02266,77791208,77,3,1208,79,8,57,,0876,,5,3,71,131,5,1,57,2,68,06,03,10,10,042,27,8,9,,0,93,0000,97,434,,9,2,154,112,93,3,2,
77WN02267,77791209,77,3,1209,79,8,59,,8886,,5,4,71,131,5,1,59,2,79,04,03,05,06,062,26,8,9,,0,90,0000,97,524,,9,2,177,103,93,4,2,
77WN02268,77791210,77,3,1210,79,8,59,,8886,,5,4,71,131,5,1,59,2,84,05,03,06,07,052,20,5,6,,0,90,0000,97,555,,9,2,172,113,93,4,2,
77WN02269,77791211,77,3,1211,79,8,57,,0370,,3,3,69,129,5,3,57,2,74,05,03,07,08,034,4,4,5,,0,93,0000,97,481,,9,1,148,119,93,3,3,
77WN02270,77791213,77,2,1213,79,8,10,,7960,,1,4,69,129,5,1,10,2,86,04,03,06,07,041,13,3,4,,0,18,0000,97,568,,9,1,162,127,92,4,1,
77WN02271,77791214,77,3,1214,79,8,79,,9080,,1,4,71,131,5,2,79,2,102,03,03,06,05,045,22,5,8,,0,90,0000,97,686,,9,2,180,121,93,4,1,
77WN02272,77791215,77,2,1215,79,8,79,,4215,,3,1,71,131,5,1,79,2,84,04,03,07,07,038,3,6,8,,0,93,0000,97,586,,9,2,173,72,92,1,3,
77WN02273,77791217,77,3,1217,79,8,57,,0756,,5,3,71,131,5,1,57,2,56,04,03,12,11,037,24,5,8,,0,93,0000,97,346,,9,2,152,107,10,3,2,
77WN02274,77791218,77,2,1218,79,8,57,,0756,,5,3,71,131,5,1,57,2,84,04,03,07,07,053,6,8,9,,0,93,0000,97,540,,9,2,180,132,92,3,2,
77WN02275,77791219,77,2,1219,79,8,30,,4760,,3,4,71,131,5,1,30,1,100,05,03,05,06,055,13,5,8,,0,62,0000,97,649,,9,2,183,150,92,4,3,
77WN02276,77791224,77,2,1224,79,8,58,,8647,,5,4,71,131,5,1,58,2,82,04,03,06,06,045,20,5,6,,0,90,0000,97,550,,9,2,169,99,92,4,2,
77WN02277,77791225,77,3,1225,79,8,58,,8647,,5,4,71,131,5,1,58,2,82,03,03,07,07,045,20,5,8,,0,90,0000,97,538,,9,2,175,115,93,4,2,
77WN02278,77791226,77,3,1226,79,8,75,,3358,,3,1,71,131,5,2,75,2,79,03,03,08,07,045,25,6,8,,0,93,0000,97,549,,9,2,179,71,93,1,3,
77WN02279,77791227,77,2,1227,79,8,75,,3358,,5,1,71,131,5,1,75,2,71,05,03,09,07,041,8,6,8,,0,93,0000,97,468,,9,2,164,97,93,1,2,
77WN02280,77791228,77,3,1228,79,8,58,,8600,,5,4,71,131,5,1,58,4,82,04,03,08,09,037,21,6,8,,0,90,0000,97,537,,9,2,170,117,93,4,2,
77WN02281,77791229,77,2,1229,79,8,58,,8600,,5,4,71,131,5,1,58,2,79,03,03,07,07,047,26,5,8,,0,90,0000,97,511,,9,2,176,120,92,4,2,
77WN02282,77791230,77,3,1230,79,8,59,,0621,,3,3,71,131,5,1,59,2,104,03,03,05,07,067,13,5,8,,0,93,0000,97,702,,9,2,208,121,93,3,3,
77WN02283,77791231,77,3,1231,79,8,59,,0621,,3,3,71,131,5,1,59,2,103,03,03,04,06,058,16,6,8,,0,93,0000,97,693,,9,2,198,122,93,3,3,
77WN02284,77791232,77,3,1232,79,8,57,,8723,,5,4,70,130,5,1,57,2,105,05,03,05,06,045,21,5,8,,0,90,0000,97,702,,9,2,186,138,93,4,2,
77WN02285,77791234,77,3,1234,79,8,79,,8791,,5,4,70,130,5,1,79,2,78,04,03,08,07,036,24,7,8,,0,90,0000,97,526,,9,2,161,96,93,4,2,
77WN02286,77791235,77,2,1235,79,8,79,,8791,,5,4,70,130,5,1,79,1,64,03,03,09,08,042,4,8,9,,0,90,0000,97,445,,9,2,159,62,93,4,2,
77WN02287,77791236,77,2,1236,79,8,79,,3492,,5,1,70,130,5,1,79,2,54,05,03,10,09,042,15,5,8,,0,93,0000,97,355,,9,2,154,78,93,1,2,
77WN02288,77791237,77,2,1237,79,8,79,,3492,,5,1,70,130,5,1,79,4,66,04,03,08,08,045,8,6,8,,0,93,0000,97,445,,9,2,170,81,93,1,2,
77WN02289,77791238,77,3,1238,79,8,10,,7259,,1,4,70,130,5,1,10,1,89,07,03,06,06,044,27,4,5,,0,18,0000,97,587,,9,2,150,127,93,4,1,
77WN02290,77791240,77,2,1240,79,8,30,,6158,,3,2,70,130,5,1,30,1,86,05,03,06,07,056,11,6,8,,0,62,0000,97,585,,9,2,176,100,92,2,3,
77WN02291,77791241,77,3,1241,79,8,10,,7275,,5,4,70,130,5,2,10,4,70,07,03,09,09,039,27,3,4,,0,18,0000,97,437,,9,2,146,132,93,4,2,
77WN02292,77791242,77,3,1242,79,8,10,,7275,,5,4,70,130,5,1,10,1,99,04,03,06,06,044,2,4,5,,0,18,0000,97,651,,9,2,183,144,93,4,2,
77WN02293,77791243,77,3,1243,79,8,59,,0210,,3,3,70,130,5,1,59,1,90,04,03,07,06,048,21,5,6,,0,93,0000,97,614,,9,2,174,102,93,3,3,
77WN02294,77791244,77,2,1244,79,8,59,,0170,,5,3,70,130,5,1,59,2,71,04,03,08,08,040,20,7,8,,0,93,0000,97,479,,9,2,162,87,93,3,2,
77WN02295,77791245,77,2,1245,79,8,59,,0170,,5,3,70,130,5,1,59,1,72,04,03,07,07,045,16,8,9,,0,93,0000,97,484,,9,2,163,91,93,3,2,
77WN02296,77791247,77,3,1247,79,8,58,,2270,,3,2,70,130,5,1,58,2,103,03,03,06,07,035,20,5,6,,0,93,0000,97,715,,9,2,188,101,97,2,3,
77WN02297,77791248,77,2,1248,79,8,20,,9834,,1,3,70,130,5,1,20,2,76,05,03,06,06,057,24,6,8,,0,42,0000,97,496,,9,2,157,115,92,3,1,
77WN02298,77791249,77,2,1249,79,8,75,,0594,,5,3,70,130,5,1,75,4,88,04,03,06,06,054,3,6,8,,0,93,0000,97,612,,9,2,182,84,92,3,2,
77WN02299,77791250,77,3,1250,79,8,75,,0594,,5,3,70,130,5,1,75,2,72,04,03,09,07,037,24,5,8,,0,93,0000,97,475,,9,2,157,103,93,3,2,
77WN02300,77791251,77,3,1251,79,8,79,,1582,,3,2,70,130,5,1,79,1,62,04,03,09,06,047,27,7,8,,0,93,0000,97,432,,9,2,148,59,93,2,3,
77WN02301,77791253,77,2,1253,79,8,10,,8789,,1,3,70,130,5,1,10,4,100,05,03,06,06,050,14,6,8,,0,18,0000,97,678,,9,2,175,119,92,3,1,
77WN02302,77791255,77,2,1255,79,8,75,,8995,,8,4,70,130,5,1,75,2,79,04,03,08,08,056,2,9,9,,0,90,0000,97,561,,9,2,178,61,92,4,2,
77WN02303,77791256,77,2,1256,79,8,75,,8995,,7,4,68,128,5,1,75,1,81,05,03,06,06,058,30,8,9,,0,90,0000,97,563,,9,1,169,90,92,4,3,
77WN02304,77791257,77,3,1257,79,8,75,,8995,,8,4,70,130,5,1,75,1,68,05,03,09,08,037,26,6,8,,0,90,0000,97,462,,9,2,149,80,93,4,2,
77WN02305,77791258,77,2,1258,79,8,75,,4368,,3,1,70,130,5,1,75,2,67,06,03,08,08,037,14,5,8,,0,93,0000,97,472,,9,2,150,57,93,1,3,
77WN02306,77791259,77,2,1259,79,8,75,,4368,,5,1,65,125,5,1,75,2,53,05,03,10,11,035,3,7,9,,0,93,0000,97,379,,9,4,163,56,93,1,2,
77WN02307,77791260,77,3,1260,79,8,58,,9099,,3,4,70,130,5,1,58,2,93,05,03,05,07,046,17,6,8,,0,90,0000,97,637,,9,2,171,102,93,4,3,
77WN02308,77791263,77,3,1263,79,8,78,,0582,,8,3,70,130,5,1,78,2,70,05,03,08,08,045,15,7,9,,0,93,0000,97,487,,9,2,157,67,93,3,2,
77WN02309,77791264,77,3,1264,79,8,78,,0582,,8,3,70,130,5,1,78,1,64,05,03,09,07,043,23,5,6,,0,93,0000,97,428,,9,2,148,83,93,3,2,
77WN02310,77791265,77,2,1265,79,8,30,,4776,,5,4,65,125,5,1,30,1,48,05,03,11,10,042,4,6,8,,0,62,0000,97,298,,9,4,149,107,93,4,2,
77WN02311,77791266,77,2,1266,79,8,30,,4776,,5,4,70,130,5,1,30,2,63,04,03,09,09,041,5,7,9,,0,62,0000,97,398,,9,2,155,113,93,4,2,
77WN02312,77791267,77,2,1267,79,8,57,,9224,,1,4,70,130,5,1,57,1,77,07,03,07,06,049,10,5,6,,0,90,0000,97,518,,9,2,140,96,92,4,1,
77WN02313,77791268,77,2,1268,79,8,78,,0118,,5,3,70,130,5,2,78,1,73,03,03,08,08,033,22,5,8,,0,93,0000,97,496,,9,2,164,85,93,3,2,
77WN02314,77791269,77,2,1269,79,8,78,,0118,,5,3,70,130,5,1,78,2,85,03,03,07,07,043,11,6,8,,0,93,0000,97,587,,9,2,179,87,92,3,2,
77WN02315,77791270,77,2,1270,79,8,59,,8539,,5,4,70,130,5,1,59,1,74,04,03,07,06,051,9,5,8,,0,90,0000,97,472,,9,2,165,127,93,4,2,
77WN02316,77791271,77,3,1271,79,8,59,,8539,,5,4,70,130,5,1,59,1,99,04,03,05,06,048,3,5,8,,0,90,0000,97,668,,9,2,185,121,93,4,2,
77WN02317,77791272,77,3,1272,79,8,10,,8912,,3,2,70,130,5,1,10,2,82,05,04,09,07,031,5,6,8,,0,18,0000,97,545,,9,2,149,112,93,2,3,
77WN02318,77791275,77,2,1275,79,8,20,,8431,,3,4,70,130,5,1,20,2,100,04,03,06,06,042,3,6,8,,0,42,0000,97,692,,9,2,178,100,92,4,3,
77WN02319,77791276,77,2,1276,79,8,78,,0345,,3,3,71,131,5,1,78,2,86,03,03,04,06,055,12,5,8,,0,93,0000,97,575,,9,3,188,107,92,3,3,
77WN02320,77791280,77,2,1280,79,8,57,,9267,,5,4,69,129,5,1,57,1,81,04,03,07,08,049,20,4,5,,0,90,0000,97,550,,9,2,177,100,92,4,2,
77WN02321,77791281,77,3,1281,79,8,57,,9267,,5,4,69,129,5,1,57,1,84,04,03,06,06,058,4,6,8,,0,90,0000,97,564,,9,2,178,112,93,4,2,
77WN02322,77791282,77,2,1282,79,8,78,,1482,,5,2,69,129,5,1,78,1,56,04,03,09,09,042,3,8,9,,0,93,0000,97,362,,9,2,152,93,93,2,2,
77WN02323,77791283,77,2,1283,79,8,78,,1482,,3,2,69,129,5,1,78,2,91,03,03,07,06,050,16,6,8,,0,93,0000,97,626,,9,2,185,102,92,2,3,
77WN02324,77791285,77,2,1285,79,8,30,,4940,,3,4,69,129,5,1,30,2,58,05,03,09,07,034,10,8,9,,0,62,0000,97,370,,9,2,130,103,01,4,3,
77WN02325,77791286,77,3,1286,79,8,20,,8356,,1,4,69,129,5,2,20,1,101,05,03,06,06,043,13,5,6,,0,42,0000,97,665,,9,2,170,152,93,4,1,
77WN02326,77791287,77,2,1287,79,8,58,,3558,,1,1,69,129,5,1,58,2,77,03,03,06,07,046,8,6,8,,0,93,0000,97,517,,9,2,172,103,92,1,1,
77WN02327,77791289,77,3,1289,79,8,58,,0574,,3,3,69,129,5,1,58,1,84,05,03,08,08,035,2,5,6,,0,93,0000,97,567,,9,2,158,109,93,3,3,
77WN02328,77791290,77,2,1290,79,8,57,,0752,,1,3,69,129,5,1,57,2,101,05,03,06,06,046,18,5,8,,0,93,0000,97,678,,9,2,174,136,92,3,1,
77WN02329,77791291,77,3,1291,79,8,10,,9007,,5,2,69,129,5,1,10,1,69,05,03,09,08,030,20,6,8,,0,18,0000,97,467,,9,2,149,88,93,2,2,
77WN02330,77791292,77,3,1292,79,8,10,,9007,,5,2,69,129,5,1,10,2,71,04,03,10,07,039,21,6,8,,0,18,0000,97,487,,9,2,160,82,93,2,2,
77WN02331,77791293,77,2,1293,79,8,59,,8609,,5,4,69,129,5,1,59,2,75,04,03,07,08,057,1,8,9,,0,90,0000,97,485,,9,2,175,124,93,4,2,
