UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,DENSITY,HAIR,WOOL,C53,ADG,C5758,C5960,LBRD,TBRE,CTBR,LNDAM,TM,PENIS,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,CADAM_25
53WN00136,53,1,3949,1,21,210,3465,1,11,33,1,2,66,126,1,7,07,1,55,12,03,09,11,031,11,2,2,1,25,2,2,,360,16,27,11,1,1,,1,1,1,122,96,,6,,0,2
53WN00137,53,2,3950,1,21,210,3341,1,11,31,1,2,66,126,1,3,07,1,83,14,03,06,07,036,12,2,2,1,27,1,2,1,573,16,25,11,1,1,,1,,1,135,108,,1,,0,2
53WN00138,53,2,3952,1,63,610,2987,1,11,,3,4,66,126,1,3,05,1,79,08,07,07,07,029,14,2,2,1,24,3,3,,557,16,20,11,3,3,,6,,1,135,88,,2,10,0,4
53WN00139,53,2,3953,1,24,240,3080,1,11,16,1,3,66,126,1,1,06,2,87,14,03,06,06,036,9,2,2,1,25,2,2,1,595,16,00,11,1,1,,1,,1,128,120,,1,,0,3
53WN00140,53,2,3954,1,27,270,3006,1,11,34,1,4,66,126,4,3,06,1,74,09,04,07,08,033,10,2,2,1,23,2,2,,510,16,27,11,1,1,,1,,1,143,98,,3,40,0,4
53WN00141,53,2,3955,1,23,230,3067,1,11,27,1,3,66,126,1,3,06,1,67,15,03,08,09,035,10,2,2,1,38,2,2,,449,16,15,11,1,1,,1,,1,112,104,,2,10,0,3
53WN00142,53,1,3956,1,20,200,2575,1,11,28,4,5,66,126,1,7,06,1,70,11,04,07,07,033,14,2,2,1,26,3,2,,497,16,26,11,3,3,,1,4,1,127,74,,1,,0,4
53WN00143,53,1,3957,1,20,200,2575,1,11,28,3,5,66,126,1,7,06,1,62,11,03,08,10,033,14,1,2,2,26,3,2,,421,16,26,11,3,3,,1,1,1,130,90,,1,,0,4
53WN00144,53,1,3958,1,34,340,2760,1,11,34,1,4,66,126,1,7,07,1,77,13,05,09,08,029,12,2,2,1,29,3,3,,540,16,20,11,1,1,,1,1,1,116,90,,3,10,0,4
53WN00145,53,2,3959,1,32,320,3256,1,11,20,1,3,66,126,1,1,05,1,80,10,03,05,08,039,13,2,2,1,27,3,4,1,540,16,00,11,1,1,,1,,1,149,120,,1,,0,3
53WN00146,53,1,3960,1,32,321,2228,1,11,00,1,6,66,126,1,5,06,1,71,12,04,07,10,033,12,1,2,2,24,2,2,,465,16,31,11,1,1,,1,3,1,121,124,,1,,0,4
53WN00147,53,2,3961,1,23,230,3002,1,11,17,3,4,65,125,1,3,06,1,76,09,04,07,08,037,9,2,2,1,24,2,3,1,538,17,23,11,3,3,,1,,1,150,88,,1,,0,4
53WN00148,53,1,3962,1,34,340,2773,1,11,36,5,4,65,125,1,7,07,1,69,09,03,10,11,031,13,2,3,2,36,3,3,,474,17,23,11,5,2,,1,1,1,155,98,,1,,0,4
53WN00149,53,2,3963,1,34,340,2773,1,11,36,5,4,65,125,1,3,06,1,47,12,03,09,13,031,10,2,2,1,27,3,3,1,309,17,23,11,5,2,,1,,1,127,84,,1,,0,4
53WN00150,53,2,3964,1,32,320,3585,1,11,23,2,2,72,132,1,1,06,1,72,13,03,06,09,042,9,2,3,2,26,2,2,1,470,10,11,11,1,1,,1,,5,137,100,,1,,0,2
53WN00151,53,2,3965,1,32,320,3428,1,11,24,1,2,65,125,1,1,05,1,66,10,03,07,09,038,11,2,2,1,25,2,3,1,458,17,12,11,1,1,,1,,1,144,88,,1,,0,2
53WN00152,53,2,3966,1,34,340,2721,1,11,39,3,5,65,125,2,3,05,1,46,11,03,10,11,035,9,2,3,2,29,4,3,1,293,17,23,11,3,3,,1,,1,124,94,,1,,0,4
53WN00153,53,2,3968,1,21,210,2638,1,11,25,5,5,65,125,1,3,06,1,40,15,03,10,14,024,11,2,2,1,30,2,3,,264,17,18,11,5,2,,1,,1,101,70,,2,10,0,4
53WN00154,53,2,3969,1,21,210,2638,1,11,25,5,5,65,125,1,3,06,1,71,15,03,09,08,036,10,2,2,1,28,2,3,1,493,17,18,11,5,2,,1,,1,124,94,,1,,0,4
53WN00155,53,1,3970,1,34,340,2687,1,11,35,5,5,65,125,1,7,08,1,49,14,03,10,13,027,12,2,2,1,30,2,3,,317,17,22,11,5,2,,1,1,1,113,94,,3,10,0,4
53WN00156,53,2,3971,1,34,340,2687,1,11,35,5,5,65,125,1,1,09,1,69,12,04,06,08,033,12,2,2,1,30,2,3,1,477,17,22,11,5,2,,1,,1,133,94,,1,,0,4
53WN00157,53,2,3972,1,63,590,3316,1,11,,1,2,65,125,1,3,07,1,70,15,03,07,08,031,14,2,2,1,29,2,2,,478,17,26,11,1,1,,6,,1,111,102,,2,10,0,2
53WN00158,53,1,3973,1,27,270,3204,1,11,34,1,3,65,125,1,7,07,1,70,12,03,08,09,029,11,2,2,1,29,2,2,,480,17,27,11,1,1,,1,3,1,125,100,,1,,0,3
53WN00159,53,1,3975,1,19,190,3099,1,11,24,1,3,65,125,1,7,06,1,71,09,03,10,09,033,14,2,2,1,30,2,3,,488,17,13,11,1,1,,1,1,1,142,100,,1,,0,3
53WN00160,53,2,3976,1,21,210,2555,1,11,25,3,5,64,124,1,3,07,3,49,14,03,12,14,029,10,2,2,1,27,3,2,1,319,18,18,11,3,3,,1,,1,114,94,,1,,0,4
53WN00161,53,2,3979,1,63,620,2649,1,11,,5,5,64,124,1,3,06,1,50,09,03,08,12,031,9,2,3,2,26,2,3,,342,18,25,11,5,2,,6,,1,136,76,,2,10,0,4
53WN00162,53,2,3980,1,63,620,2649,1,11,,5,5,64,124,1,3,05,1,72,12,03,07,08,035,12,2,2,1,26,2,3,2,505,18,25,11,5,2,,6,,1,135,94,,1,,0,4
53WN00163,53,2,3981,1,23,230,3402,1,11,27,1,2,64,124,1,3,07,1,66,11,03,07,10,035,14,2,2,1,24,4,3,1,456,18,18,11,1,1,,1,,1,141,94,,1,,0,2
53WN00164,53,1,3982,1,19,190,2678,1,11,27,1,5,64,124,1,7,08,1,82,15,05,07,06,031,11,2,2,1,21,2,3,,560,18,13,11,1,1,,1,2,1,107,126,,1,,0,4
53WN00165,53,2,3984,1,63,610,2470,1,11,,5,6,64,124,2,3,06,1,62,14,03,08,10,029,12,2,2,1,26,2,2,,411,18,23,11,5,2,,6,,1,116,110,,2,10,0,4
53WN00166,53,2,3985,1,63,610,2470,1,11,,5,6,64,124,2,3,06,1,66,10,03,08,09,037,9,2,3,2,28,2,3,1,460,18,23,11,5,2,,6,,1,143,90,,1,,0,4
53WN00167,53,1,3986,1,24,240,2871,1,11,16,1,4,64,124,1,7,08,2,111,09,03,04,06,033,12,2,2,1,22,2,2,,795,18,00,11,1,1,,1,3,1,172,124,,6,,0,4
53WN00168,53,1,3987,1,24,240,2584,1,11,41,1,5,64,124,1,7,05,1,85,15,05,06,08,039,14,2,2,1,26,2,2,,608,18,25,11,1,1,,1,1,1,123,96,,3,10,0,4
53WN00169,53,2,3988,1,24,240,2926,1,11,17,1,4,64,124,1,1,06,1,91,11,03,05,07,033,10,2,2,1,25,2,3,1,640,18,00,11,1,1,,1,,1,148,116,,1,,0,4
53WN00170,53,1,3989,1,20,200,1764,1,11,26,1,8,64,124,1,7,05,1,62,11,03,08,08,035,11,2,4,3,32,5,2,,419,18,27,11,1,1,,1,2,1,122,100,,1,,0,5
53WN00171,53,2,3991,1,19,190,2919,1,11,26,1,4,63,123,1,3,06,1,57,13,03,08,09,031,14,1,2,2,28,2,2,1,385,19,22,11,1,1,,1,,1,111,96,,1,,0,4
53WN00172,53,1,3992,1,34,340,2847,1,11,35,5,4,79,139,1,7,07,1,77,12,03,09,09,035,13,2,2,1,23,2,2,,473,03,22,11,5,2,,1,1,7,134,112,,1,,0,4
53WN00173,53,2,3993,1,34,340,2847,1,11,35,5,4,63,123,1,3,05,1,52,12,03,09,13,033,11,2,2,1,26,2,2,1,350,19,22,11,5,2,,1,,1,130,90,,1,,0,4
53WN00174,53,2,3994,1,63,620,2295,1,11,,5,6,63,123,1,3,07,1,65,11,03,08,10,035,12,2,2,1,24,2,3,1,446,19,28,11,5,2,,6,,1,139,102,,1,,0,4
53WN00175,53,1,3995,1,63,620,2295,1,11,,5,6,63,123,1,7,06,1,65,14,03,10,13,033,11,2,2,1,29,2,3,,441,19,28,11,5,2,,6,1,1,127,108,,3,10,0,4
53WN00176,53,1,3996,1,32,320,2942,1,11,16,3,4,63,123,1,4,06,1,90,12,03,06,09,033,13,2,2,1,37,2,3,,647,19,00,11,3,3,,1,2,1,150,104,,1,,0,4
53WN00177,53,2,3997,1,23,230,3354,1,11,19,1,2,70,130,1,3,05,1,41,15,03,10,13,029,8,2,2,1,27,3,3,,237,12,15,11,1,1,,1,,5,98,102,,2,10,0,2
53WN00178,53,1,3998,1,63,570,2129,1,11,,3,7,63,123,1,7,07,1,74,09,05,07,08,029,12,2,2,1,26,2,3,,524,19,13,11,3,3,,6,1,1,133,96,,3,10,0,5
53WN00179,53,2,4002,1,20,200,3103,1,11,32,1,3,62,122,1,3,05,1,54,15,04,09,08,031,13,2,2,1,32,3,2,,354,20,24,11,1,1,,1,,1,93,108,,2,10,0,3
53WN00180,53,1,4004,1,34,340,2021,1,11,43,3,7,62,122,1,7,06,1,79,10,03,07,09,037,12,2,3,2,24,4,4,,562,20,26,11,3,3,,1,3,1,157,104,,1,,0,5
53WN00181,53,2,4005,1,19,190,3060,1,11,29,3,3,69,129,1,3,05,1,65,11,03,08,08,034,12,2,2,1,18,2,3,1,433,13,32,11,3,3,,1,,5,133,92,,1,,0,3
53WN00182,53,1,4007,1,63,590,3242,1,11,,1,3,62,122,1,7,07,1,74,12,03,08,11,031,12,2,2,1,32,3,3,,520,20,32,11,1,1,,6,1,1,131,106,,1,,0,3
53WN00183,53,1,4008,1,20,200,2832,1,11,20,1,4,62,122,1,7,07,1,72,15,03,07,08,031,14,2,2,1,26,3,3,,507,20,32,11,1,1,,1,3,1,109,102,,3,10,0,4
53WN00184,53,1,4009,1,19,190,3070,1,11,30,1,3,69,129,1,7,07,1,80,15,03,08,07,031,15,2,3,2,26,2,3,,547,13,27,11,1,1,,1,3,5,116,94,,3,10,0,3
53WN00185,53,2,4010,1,24,240,3577,1,11,28,1,2,62,122,1,1,06,3,60,10,03,05,08,039,12,2,2,1,29,2,3,,410,20,17,11,1,1,,1,,1,138,100,,2,58,0,2
53WN00186,53,2,4011,1,27,270,1744,1,11,30,1,8,62,122,4,3,07,1,69,15,06,09,09,025,9,2,2,1,20,2,3,,487,20,25,11,1,1,,1,,1,99,96,,3,40,0,5
53WN00187,53,1,4013,1,20,200,2579,1,11,24,1,5,62,122,1,7,07,1,68,15,03,07,08,036,12,2,2,1,23,2,3,,475,20,21,11,1,1,,1,2,1,109,100,,3,10,0,4
53WN00188,53,1,4014,1,23,230,3200,1,11,18,1,3,62,122,1,7,05,1,74,15,03,07,09,034,12,2,2,1,24,4,3,,523,20,24,11,1,1,,1,1,1,116,102,,3,10,0,3
53WN00189,53,1,4015,1,34,340,3473,1,11,44,3,2,62,122,1,7,07,1,60,11,03,08,11,033,12,2,2,1,23,3,2,,425,20,39,11,3,3,,1,1,1,142,82,,1,,0,2
53WN00190,53,1,4017,1,19,190,2410,1,11,15,1,6,61,121,1,7,06,1,82,15,03,07,08,029,13,1,2,2,21,1,2,,585,21,12,11,1,1,,1,3,1,117,112,,3,10,0,4
53WN00191,53,1,4019,1,23,230,3417,1,11,18,1,2,61,121,1,7,07,4,62,11,03,08,10,027,14,2,2,1,24,2,2,,438,21,18,11,1,1,,1,1,1,128,90,,1,,0,2
53WN00192,53,1,4020,1,24,240,2276,1,11,22,1,6,61,121,1,7,05,1,82,12,03,07,10,035,11,2,2,1,36,2,4,,574,21,26,11,1,1,,1,1,1,143,126,,1,,0,4
53WN00193,53,2,4021,1,63,600,3140,1,11,,3,3,61,121,1,3,07,1,70,09,06,09,08,027,14,2,2,1,22,3,2,,506,21,25,11,3,3,,6,,1,128,88,,2,10,0,3
53WN00194,53,2,4025,1,32,320,3092,1,11,19,1,3,61,121,1,1,08,1,70,13,03,08,09,031,14,2,3,2,38,3,2,,506,21,00,11,1,1,,1,,1,124,88,,2,10,0,3
53WN00195,53,2,4026,1,19,190,3218,1,11,25,1,3,61,121,1,3,07,1,66,15,03,06,08,029,12,1,1,1,27,2,2,1,461,21,14,11,1,1,,1,,1,106,102,,1,,0,3
53WN00196,53,2,4028,1,32,320,3235,1,11,19,1,3,60,120,1,1,05,1,84,09,03,04,06,042,10,2,2,1,32,2,2,1,613,22,00,11,1,1,,1,,1,157,104,,1,,0,3
53WN00197,53,1,4029,1,19,190,2782,1,11,25,1,4,67,127,1,7,06,1,77,15,03,08,07,035,13,2,2,1,18,2,2,,513,15,14,11,1,1,,1,3,5,115,118,,3,10,0,4
53WN00198,53,2,4030,1,21,210,3452,1,11,35,1,2,67,127,1,3,06,3,69,14,03,07,09,030,12,2,2,1,20,2,2,1,474,15,28,11,1,1,,1,,5,125,88,,1,,0,2
53WN00199,53,1,4031,1,32,320,3037,1,11,20,5,4,67,127,1,4,07,1,69,15,03,09,12,033,10,2,2,1,21,2,2,,483,15,00,11,5,2,,1,2,5,128,76,,3,10,0,4
53WN00200,53,2,4032,1,32,320,3037,1,11,20,5,4,67,127,1,1,05,1,51,12,03,09,10,032,14,2,2,1,18,2,2,,346,15,00,11,5,2,,1,,5,122,70,,2,10,0,4
53WN00201,53,2,4033,1,27,270,3130,1,11,36,1,3,67,127,1,4,06,1,87,09,06,07,06,029,13,2,2,1,23,2,2,1,613,15,27,11,1,1,,1,,5,143,92,,1,,0,3
53WN00202,53,1,4034,1,19,190,3322,1,11,36,1,2,66,126,1,7,08,1,80,15,03,06,07,030,11,2,2,1,17,2,2,,556,16,30,11,1,1,,1,3,5,123,100,,3,10,0,2
53WN00203,53,2,4036,1,24,240,2439,1,11,24,1,6,66,126,1,1,05,1,82,10,03,05,05,044,11,2,2,1,27,3,4,1,570,16,31,11,1,1,,1,,5,150,102,,1,,0,4
53WN00204,53,2,4037,1,21,210,2260,1,11,30,1,6,66,126,1,3,05,1,73,15,03,07,09,035,10,2,2,1,19,2,2,1,514,16,25,11,1,1,,1,,5,121,82,,1,,0,4
53WN00205,53,2,4038,1,32,320,3138,1,11,19,1,3,59,119,1,1,07,1,74,11,03,06,09,038,10,2,2,1,35,2,2,1,529,23,00,11,1,1,,1,,1,143,110,,1,,0,3
53WN00206,53,1,4039,1,20,200,3102,1,11,31,1,3,66,126,1,7,06,1,64,15,06,08,07,023,12,2,2,1,28,2,2,,422,16,24,11,1,1,,1,3,5,85,108,,3,10,0,3
53WN00207,53,2,4040,1,20,200,1903,1,11,27,1,8,66,126,1,3,05,1,52,13,03,08,09,027,13,2,2,1,18,3,2,,351,16,26,11,1,1,,1,,5,104,78,,6,,0,5
53WN00208,53,2,4043,1,32,321,2307,1,11,00,1,6,59,119,1,1,07,1,60,12,03,10,09,029,10,1,2,2,28,2,2,,397,23,27,11,1,1,,1,,1,115,128,,2,10,0,4
53WN00209,53,2,4045,1,20,200,3519,1,11,25,1,2,65,125,1,3,05,1,53,13,03,09,10,033,14,2,2,1,18,3,2,1,366,17,24,11,1,1,,1,,5,118,72,,1,,0,2
53WN00210,53,1,4046,1,63,590,2824,1,11,,1,4,58,118,3,7,08,1,74,11,05,07,07,034,10,2,2,1,21,2,2,,554,24,24,11,1,1,,6,1,1,122,86,,3,10,0,4
53WN00211,53,1,4047,1,27,270,1745,1,11,30,1,8,65,125,1,7,07,1,93,15,07,08,07,031,10,2,2,1,26,3,4,,648,17,25,11,1,1,,1,3,5,116,120,,3,10,0,5
53WN00212,53,2,4048,1,20,200,2418,1,11,23,1,6,65,125,1,3,06,1,68,15,03,07,07,033,12,1,2,2,19,2,2,1,461,17,26,11,1,1,,1,,5,109,104,,1,,0,4
53WN00213,53,2,4049,1,32,320,3253,1,11,19,1,3,65,125,1,1,05,1,81,12,03,06,07,040,12,2,3,2,20,2,2,2,544,17,00,11,1,1,,1,,5,141,130,,1,,0,3
53WN00214,53,2,4050,1,23,230,2115,1,11,17,1,7,64,124,1,3,05,1,85,15,05,06,05,040,11,2,3,2,22,3,3,,587,18,13,11,1,1,,1,,5,117,122,,2,10,0,5
53WN00215,53,2,4052,1,63,580,3113,1,11,,1,3,64,124,1,3,06,1,78,09,03,06,09,038,12,3,4,2,19,4,2,1,535,18,22,11,1,1,,6,,5,154,116,,1,,0,3
53WN00216,53,1,4053,1,32,321,2473,1,11,00,3,6,64,124,1,6,06,1,85,16,03,07,07,030,13,2,2,1,29,1,2,,618,18,29,11,3,3,,1,5,5,116,84,,3,10,0,4
53WN00217,53,2,4055,1,20,200,3378,1,11,22,1,2,64,124,1,3,04,3,58,15,03,08,10,037,12,2,2,1,20,3,2,1,394,18,28,11,1,1,,1,,5,116,92,,1,,0,2
53WN00218,53,2,4056,1,19,190,2520,1,11,27,1,5,56,116,1,3,09,1,57,15,03,08,10,035,12,2,2,1,28,2,2,,393,26,15,11,1,1,,1,,1,110,114,,2,10,0,4
53WN00219,53,1,4057,1,21,210,2348,1,11,25,1,6,63,123,1,7,07,1,86,16,03,07,10,037,9,2,2,1,26,2,3,,620,19,,11,1,1,,1,4,5,131,98,,3,10,0,4
53WN00220,53,2,4058,1,32,320,3337,1,11,24,1,2,63,123,2,1,07,1,81,13,03,06,07,034,12,2,2,1,22,2,2,2,576,19,12,11,1,1,,1,,5,139,102,,1,,0,2
53WN00221,53,1,4059,1,20,200,3434,1,11,24,1,2,62,122,1,7,06,1,65,15,03,09,09,029,14,2,2,1,26,3,2,,467,20,22,11,1,1,,1,1,5,113,80,,3,10,0,2
53WN00222,53,2,4060,1,24,240,2882,1,11,18,1,4,62,122,3,1,05,1,88,15,05,06,06,031,11,2,2,1,16,2,2,,623,20,00,11,1,1,,1,,5,118,120,,2,10,0,4
53WN00223,53,2,4061,1,24,240,3420,1,11,27,3,2,60,120,1,1,06,1,75,11,03,06,06,034,11,2,2,1,25,1,2,1,553,22,14,11,3,3,,1,,5,147,86,,1,,0,2
53WN00224,53,1,4063,1,21,210,3495,1,11,26,1,2,59,119,1,7,07,1,62,14,03,09,11,028,10,2,2,1,23,2,2,,442,23,28,11,1,1,,1,1,5,121,94,,3,10,0,2
53WN00225,53,1,4064,1,19,190,3120,1,11,32,1,3,59,119,1,7,06,1,65,15,04,09,09,028,13,1,2,2,22,2,2,,462,23,22,11,1,1,,1,1,5,105,100,,3,10,0,3
53WN00226,53,1,4065,1,24,240,2931,1,11,17,5,4,58,118,1,7,07,1,83,08,03,06,08,029,12,2,2,1,26,2,2,,614,24,00,11,5,2,,1,2,5,167,106,,1,,0,4
53WN00227,53,2,4066,1,24,240,2931,1,11,17,5,4,58,118,1,1,06,1,52,12,03,09,10,032,12,2,2,1,20,2,2,1,373,24,00,11,5,2,,1,,5,127,80,,1,,0,4
53WN00228,53,1,4070,1,34,340,3305,1,11,44,1,2,56,116,1,7,09,1,67,15,03,09,10,025,12,2,2,1,20,2,2,,500,26,36,11,1,1,,1,1,5,121,90,,3,10,0,2
53WN00229,53,1,4071,1,23,230,1874,1,11,17,1,8,56,116,1,7,07,2,72,15,03,08,09,031,11,2,2,1,25,2,2,,534,26,17,11,1,1,,1,1,5,117,100,,3,10,0,5
53WN00230,53,1,4072,1,23,230,3560,1,11,29,1,2,56,116,1,7,07,1,60,15,03,10,10,033,9,2,2,1,21,3,2,,448,26,26,11,1,1,,1,1,5,117,80,,3,10,0,2
53WN00231,53,1,4073,1,24,240,3178,1,11,18,1,3,56,116,1,5,06,1,90,14,03,06,07,039,10,2,2,1,19,2,3,,669,26,00,11,1,1,,1,3,5,140,124,,1,,0,3
53WN00232,53,1,4074,1,20,200,3202,1,11,32,1,3,56,116,1,7,07,1,46,15,03,11,13,021,14,2,2,1,19,2,2,,338,26,24,11,1,1,,1,1,5,98,68,,3,10,0,3
53WN00233,53,2,0879,2,44,440,1574,2,13,16,3,2,77,137,1,1,05,1,76,09,03,06,06,039,12,2,3,2,22,2,3,2,498,05,07,14,3,3,,1,,1,144,78,,1,,0,2
53WN00234,53,2,0881,2,26,260,1970,2,13,27,1,2,77,137,1,3,06,1,77,11,04,06,07,031,15,1,2,2,26,2,2,1,486,05,14,14,1,1,,1,,1,131,104,,1,,0,2
53WN00235,53,2,0882,2,82,265,0740,2,13,,1,3,77,137,1,3,05,1,82,13,04,06,07,042,10,2,2,1,27,2,2,,515,05,02,14,1,1,,7,,1,123,114,,2,10,0,3
53WN00236,53,1,0883,2,82,264,8610,2,13,,1,6,77,137,1,7,06,1,80,14,05,07,09,033,12,1,2,2,20,2,2,,511,05,,14,1,1,,7,3,1,108,100,,3,10,0,4
53WN00237,53,2,0884,2,47,470,1998,2,13,26,1,2,77,137,1,3,06,1,72,12,03,06,08,032,12,1,2,2,21,2,2,2,464,05,16,14,1,1,,1,,1,128,84,,1,,0,2
53WN00238,53,2,0885,2,39,391,0056,2,14,18,1,2,77,137,1,3,05,2,63,11,03,06,10,036,13,2,2,1,38,3,2,,388,05,00,14,1,1,,1,,1,130,98,,2,10,0,2
53WN00239,53,1,0886,2,44,440,9916,2,13,20,1,5,77,137,1,7,06,1,96,09,03,06,09,033,15,2,2,1,24,2,2,,622,05,08,14,1,1,,1,5,1,160,108,,3,10,0,4
53WN00240,53,1,0887,2,53,530,9354,2,13,11,4,5,76,136,1,7,08,1,61,11,03,08,11,024,14,2,2,1,26,2,3,,390,06,06,14,3,3,,1,1,1,118,80,,3,10,0,4
53WN00241,53,2,0888,2,53,530,9354,2,13,11,3,5,76,136,1,3,07,1,73,09,04,05,07,031,14,2,2,1,32,2,3,,478,06,06,14,3,3,,1,,1,133,80,,2,10,0,4
53WN00242,53,2,0889,2,54,540,1266,2,13,23,1,3,76,136,1,1,07,1,82,13,05,07,08,036,12,2,2,1,24,3,3,1,524,06,06,14,1,1,,1,,1,123,108,,1,,0,3
53WN00243,53,1,0890,2,35,351,1500,2,13,29,1,2,76,136,1,7,09,1,68,12,04,08,10,028,16,2,2,1,24,1,2,,434,06,18,14,1,1,,1,3,1,121,90,,3,10,0,2
53WN00244,53,1,0892,2,28,280,7725,2,13,14,4,8,76,136,1,7,07,1,84,15,03,07,09,029,12,1,2,2,31,2,2,,550,06,13,14,3,3,,1,3,1,119,92,,1,,0,5
53WN00245,53,1,0894,2,35,351,1820,2,13,24,1,2,76,136,1,7,10,1,72,13,03,12,11,027,13,1,2,2,24,2,2,,463,06,11,14,1,1,,1,4,1,125,90,,3,10,0,2
53WN00246,53,2,0895,2,54,540,1478,2,13,16,1,2,76,136,1,1,06,1,84,12,03,05,08,029,12,2,2,1,23,3,2,2,547,06,08,14,1,1,,1,,1,136,96,,1,,0,2
53WN00247,53,1,0896,2,46,460,0078,2,14,33,1,2,76,136,1,7,06,1,76,13,03,07,10,030,13,2,3,2,24,2,2,,490,06,21,14,1,1,,1,5,1,129,94,,3,10,0,2
53WN00248,53,2,0897,2,28,280,8230,2,13,10,1,7,76,136,1,3,05,1,82,14,03,06,05,043,11,2,2,1,20,3,3,2,526,06,00,14,1,1,,1,,1,119,104,,1,,0,5
53WN00249,53,1,0899,2,36,361,0091,2,13,16,4,4,76,136,1,7,07,1,85,15,04,06,08,031,12,2,2,1,29,2,2,,562,06,05,14,3,3,,1,3,1,116,86,,3,10,0,4
53WN00250,53,1,0900,2,36,361,0091,2,13,16,3,4,76,136,1,7,07,1,71,13,04,09,11,027,14,1,2,2,23,2,3,,457,06,05,14,3,3,,1,2,1,117,88,,1,,0,4
53WN00251,53,2,0901,2,82,404,0139,2,14,,1,2,75,135,1,3,07,1,78,10,04,07,07,036,12,2,2,1,15,2,2,1,514,07,15,14,1,1,,7,,1,136,86,,1,,0,2
53WN00252,53,2,0903,2,50,501,9224,2,13,17,1,5,75,135,1,3,05,1,81,11,03,05,06,033,13,2,2,1,28,1,2,2,539,07,19,14,1,1,,1,,1,131,82,,1,,0,4
53WN00253,53,1,0904,2,44,440,0114,2,14,17,1,2,75,135,1,7,06,1,75,13,03,06,08,033,13,2,2,1,25,2,2,,498,07,09,14,1,1,,1,5,1,122,78,,3,10,0,2
53WN00254,53,2,0906,2,50,501,1228,2,13,24,1,3,75,135,1,3,07,1,70,10,03,08,10,031,15,2,2,1,23,2,3,2,446,07,20,14,1,1,,1,,1,136,98,,1,,0,3
53WN00255,53,1,0908,2,28,280,8771,2,13,15,3,6,75,135,1,7,06,1,76,12,03,07,09,030,12,2,2,1,30,2,3,,484,07,14,14,3,3,,1,1,1,128,106,,1,,0,4
53WN00256,53,1,0910,2,44,440,0642,2,13,35,5,4,75,135,3,3,06,1,91,13,03,06,08,041,10,2,2,1,25,2,3,,597,07,04,14,5,2,,1,5,1,151,104,,3,40,0,4
53WN00257,53,2,0911,2,44,440,0642,2,13,35,5,4,75,135,2,1,06,1,73,11,03,07,08,036,10,2,2,1,26,2,3,1,490,07,04,14,5,2,,1,,1,143,68,,1,,0,4
53WN00258,53,2,0912,2,82,354,1933,2,13,,1,2,75,135,1,3,05,1,69,14,03,07,09,039,12,2,2,1,37,1,2,,446,07,06,14,1,1,,7,,1,118,88,,2,10,0,2
53WN00259,53,2,0913,2,22,220,9418,2,13,26,1,5,75,135,3,3,06,1,87,09,03,05,06,038,13,2,2,1,33,3,3,1,566,07,18,14,1,1,,1,,1,151,106,,1,,0,4
53WN00260,53,2,0914,2,53,530,0085,2,14,08,1,2,75,135,1,1,06,1,64,10,03,07,09,033,14,2,2,1,23,2,2,1,400,07,09,14,1,1,,1,,1,131,100,,1,,0,2
53WN00261,53,2,0915,2,44,440,1528,2,13,21,1,2,75,135,1,3,07,1,75,11,03,07,08,046,10,2,2,1,43,2,2,2,480,07,18,14,1,1,,1,,1,146,102,,1,,0,2
53WN00262,53,2,0916,2,82,264,9198,2,13,,5,5,75,135,2,3,09,1,64,09,03,09,12,025,12,1,2,2,27,1,2,,428,07,14,14,5,2,,7,,1,141,62,,2,10,0,4
53WN00263,53,1,0917,2,82,264,9198,2,13,,5,5,75,135,1,7,06,1,77,11,03,08,12,031,14,1,2,2,28,1,2,,493,07,14,14,5,2,,7,2,1,144,104,,3,10,0,4
53WN00264,53,2,0919,2,45,450,7377,2,13,14,5,8,75,135,1,3,06,1,79,15,03,06,08,035,14,2,2,1,21,2,3,1,508,07,00,14,5,2,,1,,1,124,104,,1,,0,5
53WN00265,53,1,0920,2,45,450,7377,2,13,14,5,8,75,135,1,7,07,1,52,14,03,09,12,032,11,2,2,1,25,3,3,,304,07,00,14,5,2,,1,1,1,108,110,,3,10,0,5
53WN00266,53,2,0921,2,22,220,8113,2,13,20,5,7,75,135,1,3,09,1,70,13,03,07,09,036,12,2,2,1,28,2,2,1,449,07,06,14,5,2,,1,,1,130,94,,1,,0,5
53WN00267,53,2,0922,2,22,220,8113,2,13,20,5,7,75,135,2,3,09,1,62,12,03,08,10,031,13,2,2,1,25,2,2,1,399,07,06,14,5,2,,1,,1,126,82,,1,,0,5
53WN00268,53,1,0923,2,45,450,0209,2,13,20,1,4,75,135,1,7,05,1,92,11,03,05,07,041,10,2,2,1,23,3,4,,581,07,13,14,1,1,,1,2,1,147,136,,1,,0,4
53WN00269,53,2,0924,2,36,360,0244,2,14,35,1,2,75,135,3,3,06,1,75,10,03,06,09,039,12,2,2,1,35,2,3,,489,07,26,14,1,1,,1,,1,151,90,,2,40,0,2
