UID,YR,SEX,ETAG,LB1,LINE,BPEN,DAM,DB1,DBRD,LINBR,TBR50,ADAM,WNAGE_60,WNAGE,CLR,HORN,BELLY,JAW,WNWT,F,N,T,C,L,CRIMP,SIDE,THIGH,THSCO,C4951,TBRE,CTBR,CADAM_25,SIRE,SB1,C59,ADG,ADG6061,LBRD,LNDAM,TM,ADG67,BAND,IDX,BRWT,ABN,DISP,CULLFOR,C79,C80
56WN02245,56,1,1131,6,03,030,8134,6,60,25,1,5,59,119,1,1,09,1,83,08,03,07,09,048,8,5,5,1,,1,1,4,0262,6,,603,60,61,03,1,3,5,129,112,,,,0,
56WN02246,56,1,1133,6,10,100,0159,6,61,24,1,2,59,119,1,1,09,1,84,09,03,07,05,046,10,3,4,2,,1,1,2,9858,6,,597,59,61,10,1,7,5,144,130,,,,0,
56WN02247,56,1,1134,6,06,060,0179,6,61,33,1,2,66,126,1,1,12,1,69,11,03,07,09,047,9,5,6,2,,1,1,2,0001,6,,497,49,61,06,1,7,9,119,64,3,6,,0,
56WN02248,56,2,1135,6,84,094,8535,6,60,,1,5,59,119,1,1,10,1,84,08,04,06,06,052,11,5,8,4,,1,1,4,9970,6,,617,61,61,83,7,7,5,132,106,,,,0,
56WN02249,56,1,1137,6,70,723,9953,6,60,,1,2,59,119,1,2,08,1,76,09,03,06,07,049,9,4,5,2,,1,1,2,0117,6,,548,54,61,70,2,8,5,130,108,,,,0,
56WN02250,56,2,1138,6,03,033,9647,6,60,26,1,3,59,119,1,1,06,1,80,08,04,06,05,057,6,4,5,2,,1,1,3,0177,6,,585,58,61,03,1,5,5,142,104,,,,0,
56WN02251,56,2,1139,6,10,103,9749,6,60,38,1,2,59,119,1,1,10,1,83,10,03,06,06,057,10,4,5,2,,1,1,2,8935,6,,602,60,61,10,1,2,5,159,114,,,,0,
56WN02252,56,1,1140,6,84,054,8732,6,60,,3,4,59,119,1,4,07,1,78,11,03,06,08,053,9,5,7,3,,3,3,4,9511,6,,573,57,61,83,7,3,5,125,98,,3,10,0,
56WN02253,56,2,1144,6,85,025,9060,6,60,,1,3,58,118,1,1,07,1,86,09,03,05,05,062,8,5,7,3,,1,1,3,9035,6,,625,62,61,84,7,5,5,142,122,,,,0,
56WN02254,56,2,1145,6,84,045,8915,6,60,,5,4,65,125,1,1,12,1,83,08,03,06,06,060,8,6,8,3,,5,2,4,9150,6,,578,57,61,83,7,8,9,142,108,,,,0,
56WN02255,56,2,1146,6,84,045,8915,6,60,,5,4,65,125,3,1,09,1,70,09,04,08,07,057,9,6,7,2,,5,2,4,9150,6,,475,47,61,83,7,5,9,131,106,,2,40,0,
56WN02256,56,1,1147,6,02,020,7999,6,60,20,3,6,58,118,1,4,08,1,63,09,03,07,11,060,8,7,7,2,,3,3,4,0266,6,,461,46,61,02,1,1,5,116,86,,3,10,0,
56WN02257,56,2,1148,6,02,020,7999,6,60,20,4,6,58,118,1,1,06,1,82,09,03,06,07,070,5,8,0,3,,3,3,4,0266,6,,624,62,61,02,1,4,5,142,84,,,,0,
56WN02258,56,2,1149,6,07,073,9755,6,60,23,5,2,58,118,3,1,08,1,57,08,04,08,11,053,7,4,5,2,,5,2,2,0027,6,,410,41,61,07,1,0,5,150,86,1,3,01,0,
56WN02259,56,1,1150,6,07,073,9755,6,60,23,5,2,58,118,1,1,09,1,64,08,03,07,10,054,8,4,5,2,,5,2,2,0027,6,,454,45,61,07,1,4,5,147,104,,3,51,0,
56WN02260,56,1,1151,6,10,103,8896,6,60,25,5,4,58,118,1,1,07,1,55,12,03,09,11,041,9,4,5,2,,5,2,4,8935,6,,376,37,61,10,1,6,5,119,106,,3,10,0,
56WN02261,56,2,1152,6,10,103,8896,6,60,25,5,4,58,118,1,1,07,1,57,10,03,10,08,048,8,4,5,2,,5,2,4,8935,6,,405,40,61,10,1,5,5,136,92,,,,0,
56WN02262,56,2,1153,6,73,056,1774,7,67,,1,2,58,118,1,1,07,1,54,13,04,09,12,041,14,4,5,2,,1,1,2,9511,6,,383,38,61,73,9,3,5,120,88,,2,10,0,
56WN02263,56,2,1155,6,86,034,9355,6,60,,1,3,58,118,1,1,07,1,79,12,04,06,07,062,8,4,5,2,,1,1,3,0262,6,,578,57,61,85,7,8,5,144,108,,2,10,0,
56WN02264,56,2,1156,6,05,053,9088,6,60,20,1,3,58,118,1,1,06,1,65,12,03,06,07,051,12,4,5,2,,1,1,3,0253,6,,481,48,61,05,1,1,5,123,82,,2,12,0,
56WN02265,56,2,1159,6,84,105,9395,6,60,,1,3,58,118,1,1,07,1,98,09,03,05,06,061,10,4,5,2,,1,1,3,8935,6,,712,71,61,83,7,2,5,159,140,,,,0,
56WN02266,56,1,1160,6,84,084,8969,6,60,,1,4,58,118,1,1,12,1,55,10,03,10,12,042,12,4,4,1,,1,1,4,9543,6,,361,36,61,83,7,1,5,105,124,,3,10,0,
56WN02267,56,1,1162,6,05,053,9374,6,60,26,1,3,58,118,1,1,10,3,63,10,03,15,10,045,8,3,4,2,,1,1,3,0253,6,,451,45,61,05,1,1,5,134,98,,,,0,
56WN02268,56,2,1163,6,10,100,9642,6,60,19,3,3,58,118,1,1,07,1,79,08,04,07,06,049,11,3,4,2,,3,3,3,9858,6,,585,58,61,10,1,5,5,144,100,,,,0,
56WN02269,56,2,1164,6,10,100,9642,6,60,19,4,3,58,118,1,1,07,1,77,08,03,06,06,050,8,3,3,1,,3,3,3,9858,6,,580,58,61,10,1,0,5,141,86,,,,0,
56WN02270,56,2,1165,6,75,713,1710,7,67,,1,3,58,118,1,1,09,1,91,09,03,04,06,060,8,4,4,1,,1,1,3,9369,6,,651,65,61,73,9,1,5,149,142,,,,0,
56WN02271,56,1,1166,6,07,070,0153,6,61,32,1,2,58,118,1,1,08,1,57,09,03,07,11,048,10,3,4,2,,1,1,2,0145,6,,393,39,61,07,1,3,5,127,106,,3,10,0,
56WN02272,56,2,1167,6,02,023,9208,6,60,19,1,3,58,118,1,1,07,1,74,08,03,06,07,061,8,6,8,3,,1,1,3,9035,6,,547,54,61,02,1,7,5,131,94,,,,0,
56WN02273,56,2,1168,6,03,030,9592,6,60,25,1,3,58,118,1,1,06,1,67,09,03,07,08,050,8,4,5,2,,1,1,3,0262,6,,464,46,61,03,1,4,5,128,122,,,,0,
56WN02274,56,1,1169,6,86,014,9256,6,60,,1,3,58,118,1,1,10,1,52,11,03,12,13,046,10,3,4,2,,1,1,3,9164,6,,329,32,61,85,7,9,5,116,132,,3,10,0,
56WN02275,56,2,1170,6,07,070,9212,6,60,22,1,3,58,118,1,1,07,1,66,07,03,07,10,053,10,4,5,2,,1,1,3,0145,6,,466,46,61,07,1,6,5,131,110,,,,0,
56WN02276,56,2,1171,6,84,045,8246,6,60,,5,5,58,118,1,1,06,1,57,09,03,08,09,049,8,5,7,3,,5,2,4,9150,6,,407,40,61,83,7,7,5,124,90,,,,0,
56WN02277,56,1,1172,6,84,045,8246,6,60,,5,5,58,118,1,4,06,2,64,10,04,07,09,051,6,5,6,2,,5,2,4,9150,6,,468,46,61,83,7,8,5,123,88,,3,10,0,
56WN02278,56,1,1173,6,02,023,8747,6,60,32,5,4,58,118,1,1,06,1,49,10,03,11,12,045,8,4,5,2,,5,2,4,9035,6,,332,33,61,02,1,2,5,124,98,,3,10,0,
56WN02279,56,1,1174,6,02,023,8747,6,60,32,5,4,58,118,1,1,07,1,77,09,03,08,09,058,5,6,7,2,,5,2,4,9035,6,,569,56,61,02,1,9,5,146,98,,,,0,
56WN02280,56,1,1175,6,04,043,7178,6,60,22,5,7,58,118,1,7,09,1,50,13,03,10,12,049,11,4,4,1,,5,2,5,9150,6,,327,32,61,04,1,7,5,125,114,,3,37,0,
56WN02281,56,1,1176,6,04,043,7178,6,60,22,5,7,58,118,5,4,09,2,53,11,03,11,11,040,14,4,5,2,,5,2,5,9150,6,,363,36,61,04,1,3,5,120,102,1,3,01,0,
56WN02282,56,1,1177,6,84,095,7517,6,60,,4,7,58,118,1,1,06,1,76,09,03,07,08,044,10,4,5,2,,3,3,5,9158,6,,580,58,61,83,7,0,5,121,76,,3,10,0,
56WN02283,56,2,1178,6,84,095,7517,6,60,,3,7,58,118,1,1,07,1,73,09,03,06,07,042,10,5,6,2,,3,3,5,9158,6,,551,55,61,83,7,1,5,116,80,,,,0,
56WN02284,56,1,1180,6,75,723,1719,7,67,,3,3,58,118,1,1,12,1,91,07,04,06,06,048,7,5,6,2,,3,3,3,0117,6,,702,70,61,73,9,2,5,131,82,,,,0,
56WN02285,56,1,1181,6,75,016,8110,6,60,,5,6,58,118,1,1,09,1,71,09,04,09,11,042,14,4,4,1,,5,2,4,9164,6,,514,51,61,61,9,4,5,132,104,,3,10,0,
56WN02286,56,1,1182,6,75,016,8110,6,60,,5,6,58,118,1,1,08,1,72,11,04,08,11,048,12,4,4,1,,5,2,4,9164,6,,508,50,61,61,9,8,5,137,120,,3,10,0,
56WN02287,56,2,1183,6,05,053,9641,6,60,22,5,3,58,118,1,1,09,1,47,09,03,12,12,035,16,3,4,2,,5,2,3,0253,6,,319,31,61,05,1,9,5,125,94,,,,0,
56WN02288,56,1,1184,6,05,053,9641,6,60,22,5,3,58,118,1,4,10,1,48,10,03,12,10,037,16,4,5,2,,5,2,3,0253,6,,336,33,61,05,1,6,5,113,84,,3,10,0,
56WN02289,56,1,1185,6,86,064,9436,6,60,,1,3,57,117,1,2,09,1,73,10,04,07,09,042,14,3,4,2,,1,1,3,0001,6,,526,52,61,85,7,6,5,119,114,,3,10,0,
56WN02290,56,2,1186,6,03,030,9153,6,60,23,5,3,57,117,1,1,06,1,60,12,04,09,10,050,9,6,8,3,,5,2,3,0262,6,,438,43,61,03,1,8,5,131,88,,2,76,0,
56WN02291,56,1,1187,6,03,030,9153,6,60,23,5,3,57,117,1,4,09,1,56,11,04,10,11,045,8,5,6,2,,5,2,3,0262,6,,395,39,61,03,1,5,5,122,98,,3,10,0,
56WN02292,56,2,1188,6,06,060,8939,6,60,28,1,4,57,117,1,1,07,1,65,08,03,06,07,057,8,5,5,1,,1,1,4,0001,6,,479,47,61,06,1,9,5,126,90,,,,0,
56WN02293,56,2,1191,6,05,050,9143,6,60,25,1,3,57,117,1,1,08,1,84,09,03,06,06,052,8,4,5,2,,1,1,3,9511,6,,612,61,61,05,1,2,5,143,124,,,,0,
56WN02294,56,2,1192,6,10,100,8230,6,60,25,1,5,57,117,1,1,10,2,87,09,03,04,06,055,9,5,7,3,,1,1,4,9858,6,,646,64,61,10,1,6,5,140,114,,,,0,
56WN02295,56,1,1193,6,85,085,9994,6,60,,1,2,57,117,1,4,07,1,81,09,03,06,07,047,13,3,4,2,,1,1,2,9833,6,,602,60,61,84,7,2,5,139,106,,,,0,
56WN02296,56,1,1194,6,84,075,9050,6,60,,5,3,57,117,1,1,07,1,66,08,03,11,11,049,11,4,5,2,,5,2,3,0027,6,,480,48,61,83,7,0,5,138,98,,3,10,0,
56WN02297,56,1,1195,6,84,075,9050,6,60,,5,3,57,117,4,2,10,1,75,09,03,07,09,054,8,3,4,2,,5,2,3,0027,6,,552,55,61,83,7,2,5,147,104,1,3,01,0,
56WN02298,56,1,1196,6,85,064,8800,6,60,,3,4,57,117,1,1,09,1,90,11,03,05,07,063,9,6,7,2,,3,3,4,0001,6,,687,68,61,84,7,7,5,140,96,,,,0,
56WN02299,56,1,1198,6,85,095,9653,6,60,,5,3,57,117,1,1,07,1,52,09,03,10,11,045,7,5,5,1,,5,2,3,9158,6,,368,36,61,84,7,8,5,113,90,,3,10,0,
56WN02300,56,1,1199,6,85,095,9653,6,60,,5,3,57,117,1,1,06,1,57,10,03,08,10,043,9,4,5,2,,5,2,3,9158,6,,417,41,61,84,7,7,5,116,82,,3,10,0,
56WN02301,56,1,1200,6,06,060,8532,6,60,21,5,5,57,117,1,1,07,1,59,12,04,09,11,044,11,4,5,2,,5,2,4,0001,6,,422,42,61,06,1,2,5,126,96,,3,10,0,
56WN02302,56,1,1201,6,06,060,8532,6,60,21,5,5,57,117,1,1,08,2,64,10,03,08,10,040,10,5,7,3,,5,2,4,0001,6,,470,47,61,06,1,0,5,119,90,,3,10,0,
56WN02303,56,1,1202,6,75,056,1620,7,67,,5,6,57,117,1,7,06,1,74,15,04,08,09,048,7,4,5,2,,5,2,4,9511,6,,518,51,61,61,9,8,5,137,134,,3,17,0,
56WN02304,56,2,1203,6,75,056,1620,7,67,,5,6,57,117,1,1,08,1,55,14,03,08,12,045,14,3,4,2,,5,2,4,9511,6,,359,35,61,61,9,9,5,132,130,,2,12,0,
56WN02305,56,1,1205,6,09,090,8479,6,60,23,3,5,57,117,1,1,09,1,84,09,04,06,07,052,10,5,6,2,,3,3,4,9970,6,,634,63,61,09,1,4,5,134,98,,,,0,
56WN02306,56,1,1207,6,85,035,9152,6,60,,3,3,57,117,2,2,10,1,95,08,03,07,07,056,8,5,6,2,,3,3,3,0177,6,,723,72,61,84,7,3,5,147,104,,,,0,
56WN02307,56,2,1209,6,02,023,0090,6,61,25,1,2,64,124,1,1,10,1,80,09,06,08,06,048,9,4,6,3,,1,1,2,9035,6,,569,56,61,02,1,9,9,143,94,1,2,13,0,
56WN02308,56,1,1210,6,75,096,1646,7,67,,5,5,57,117,1,1,10,1,60,09,03,08,10,053,8,3,4,2,,5,2,4,9970,6,,414,41,61,61,9,4,5,134,116,,,,0,
56WN02309,56,2,1211,6,75,096,1646,7,67,,5,5,57,117,1,1,09,1,76,08,03,05,07,053,9,4,5,2,,5,2,4,9970,6,,568,56,61,61,9,8,5,145,96,,,,0,
56WN02310,56,1,1212,6,84,035,7099,6,60,,9,7,57,117,1,4,11,1,69,08,03,09,08,045,11,4,4,1,,8,2,5,0177,6,,515,51,61,83,7,5,5,130,88,,3,10,0,
56WN02311,56,2,1214,6,84,035,7099,6,60,,9,7,57,117,1,1,09,1,56,09,03,09,11,047,9,5,5,1,,8,2,5,0177,6,,409,40,61,83,7,9,5,126,82,,2,10,0,
56WN02312,56,2,1215,6,03,030,7798,6,60,16,3,6,57,117,1,1,09,1,63,10,03,08,10,051,8,4,5,2,,3,3,4,0262,6,,453,45,61,03,1,3,5,131,100,,,,0,
56WN02313,56,1,1218,6,01,010,9816,6,60,20,1,2,56,116,1,2,10,1,54,08,04,10,11,039,17,4,5,2,,1,1,2,9164,6,,388,38,61,01,1,8,5,115,90,,3,10,0,
56WN02314,56,1,1219,6,73,056,1746,7,67,,1,2,56,116,1,2,09,1,78,10,03,07,11,047,9,3,3,1,,1,1,2,9511,6,,569,56,61,73,9,9,5,143,120,,,,0,
56WN02315,56,1,1220,6,85,054,8287,6,60,,1,5,56,116,1,4,09,2,96,10,03,05,06,049,9,3,3,1,,1,1,4,9511,6,,721,72,61,84,7,1,5,143,124,,,,0,
56WN02316,56,2,1222,6,07,070,8629,6,60,22,5,5,56,116,1,1,11,1,66,07,03,08,11,040,12,4,5,2,,5,2,4,0145,6,,466,46,61,07,1,6,5,136,120,,,,0,
56WN02317,56,1,1223,6,07,070,8629,6,60,22,5,5,56,116,1,1,10,1,71,07,03,08,10,050,9,5,6,2,,5,2,4,0145,6,,509,50,61,07,1,9,5,137,120,,,,0,
56WN02318,56,2,1224,6,84,014,7744,6,60,,5,6,56,116,1,1,07,1,73,08,03,06,06,051,14,5,6,2,,5,2,4,9164,6,,538,53,61,83,7,8,5,136,106,,,,0,
56WN02319,56,1,1225,6,84,014,7744,6,60,,5,6,56,116,1,2,07,1,54,11,03,14,10,063,6,6,7,2,,5,2,4,9164,6,,384,38,61,83,7,4,5,136,94,,3,67,0,
56WN02320,56,1,1226,6,85,105,8801,6,60,,5,4,56,116,1,1,10,1,58,08,03,10,12,035,12,4,4,1,,5,2,4,8935,6,,393,39,61,84,7,3,5,116,124,,3,10,0,
56WN02321,56,2,1227,6,85,105,8801,6,60,,5,4,56,116,1,1,09,1,77,10,03,06,07,044,15,5,6,2,,5,2,4,8935,6,,574,57,61,84,7,4,5,134,104,,2,10,0,
56WN02322,56,1,1228,6,00,,8155,6,60,,5,5,56,116,1,1,07,1,62,09,03,07,10,048,10,3,4,2,,5,2,4,,,,450,45,61,08,0,0,5,130,98,,3,17,0,-
56WN02323,56,1,1229,6,00,0,8155,6,60,,5,5,56,116,1,1,09,1,68,10,04,07,08,061,8,5,6,2,,5,2,4,,,,507,50,61,08,0,7,5,137,92,,3,17,0,-
56WN02324,56,2,1230,6,84,065,8889,6,60,,5,4,56,116,1,1,06,1,65,11,03,07,08,059,6,6,9,4,,5,2,4,0139,6,,467,46,61,83,7,7,5,135,108,,,,0,
56WN02325,56,2,1231,6,84,065,8889,6,60,,5,4,56,116,1,1,07,1,52,08,03,07,10,059,4,7,8,1,,5,2,4,0139,6,,386,38,61,83,7,6,5,119,72,,2,10,0,
56WN02326,56,2,1233,6,06,063,8627,6,60,19,3,5,56,116,1,1,08,1,76,09,03,06,06,055,9,5,6,2,,3,3,4,0139,6,,578,57,61,06,1,8,5,136,90,,,,0,
56WN02327,56,1,1234,6,07,073,7212,6,60,14,5,7,56,116,1,2,08,1,69,09,03,09,11,054,7,5,6,2,,5,2,5,0027,6,,502,50,61,07,1,2,5,141,108,,3,10,0,
56WN02328,56,2,1235,6,07,073,7212,6,60,14,5,7,56,116,1,1,09,1,70,09,03,08,09,053,8,6,6,1,,5,2,5,0027,6,,503,50,61,07,1,3,5,140,116,,2,49,0,
56WN02329,56,2,1236,6,85,055,9678,6,60,,1,2,63,123,1,1,10,1,86,10,04,07,06,056,7,5,7,3,,1,1,2,0253,6,,613,61,61,84,7,3,9,146,106,,,,0,
56WN02330,56,2,1237,6,08,083,9354,6,60,14,5,3,63,123,1,1,11,1,74,08,03,07,07,048,10,5,6,2,,5,2,3,9833,6,,541,54,61,08,1,1,9,133,74,,,,0,
56WN02331,56,2,1238,6,08,083,9354,6,60,14,5,3,63,123,1,1,11,1,60,09,03,11,08,052,10,4,5,2,,5,2,3,9833,6,,420,42,61,08,1,0,9,137,84,,,,0,
56WN02332,56,2,1239,6,02,023,0068,6,61,22,3,2,63,123,1,1,09,1,79,10,05,07,06,043,8,5,6,2,,3,3,2,9035,6,,563,56,61,02,1,3,9,133,98,,,,0,
56WN02333,56,2,1241,6,75,713,1713,7,67,,5,3,63,123,1,5,09,3,74,07,03,07,06,051,9,5,6,2,,5,2,3,9369,6,,519,51,61,73,9,9,9,132,102,,2,36,0,
56WN02334,56,2,1242,6,75,713,1713,7,67,,5,3,63,123,2,4,10,1,82,09,03,06,06,053,9,5,7,3,,5,2,3,9369,6,,572,57,61,73,9,2,9,140,116,,2,36,0,
56WN02335,56,1,1244,6,85,064,9902,6,60,,1,2,63,123,1,1,09,1,71,10,03,09,08,042,10,4,5,2,,1,1,2,0001,6,,504,50,61,84,7,4,9,120,90,,3,10,0,
56WN02336,56,1,1245,6,10,100,8739,6,60,19,1,4,56,116,1,2,09,1,90,09,05,06,07,043,11,4,5,2,,1,1,4,9858,6,,671,67,61,10,1,1,5,132,122,,,,0,
56WN02337,56,1,1246,6,85,065,9405,6,60,,1,3,56,116,1,4,12,1,93,09,03,04,07,053,10,5,6,2,,1,1,3,0139,6,,716,71,61,84,7,6,5,133,100,,3,10,0,
56WN02338,56,2,1248,6,73,076,1779,7,67,,1,2,56,116,1,1,07,5,74,09,04,06,06,049,8,4,5,2,,1,1,2,0145,6,,536,53,61,73,9,6,5,137,118,,,,0,
56WN02339,56,2,1250,6,09,093,9829,6,60,45,1,2,56,116,1,1,09,1,69,08,03,06,07,046,9,4,4,1,,1,1,2,9158,6,,495,49,61,09,1,5,5,138,116,,,,0,
56WN02340,56,2,1251,6,02,023,8121,6,60,22,1,5,62,122,1,1,10,1,87,09,03,05,06,072,5,5,6,2,,1,1,4,9035,6,,620,62,61,02,1,0,9,153,114,,,,0,
56WN02341,56,1,1252,6,83,094,7738,6,60,,1,6,55,115,1,1,10,1,103,08,04,05,06,045,10,4,4,1,,1,1,4,9970,6,,781,78,61,82,7,1,5,142,132,,,,0,
56WN02342,56,2,1253,6,84,014,9693,6,60,,1,2,56,116,1,1,07,1,69,09,03,07,06,052,5,4,5,2,,1,1,2,9164,6,,519,51,61,83,7,9,5,137,88,,,,0,
56WN02343,56,1,1254,6,08,083,9573,6,60,17,5,3,62,122,1,4,09,1,52,12,04,11,11,049,9,5,5,1,,5,2,3,9833,6,,351,35,61,08,1,1,9,117,92,,3,10,0,
56WN02344,56,2,1255,6,08,083,9573,6,60,17,5,3,62,122,1,1,11,1,79,09,03,07,07,047,9,4,5,2,,5,2,3,9833,6,,567,56,61,08,1,7,9,143,98,,,,0,
56WN02345,56,1,1257,6,06,063,8207,6,60,24,7,5,62,122,1,1,11,1,62,09,03,08,08,041,10,4,4,1,,7,3,4,0139,6,,438,43,61,06,1,8,9,106,86,,3,10,0,
56WN02346,56,1,1258,6,06,063,8207,6,60,24,8,5,55,115,1,1,09,1,58,09,03,11,11,039,12,4,5,2,,7,3,4,0139,6,,442,44,61,06,1,2,5,115,72,,3,10,0,
56WN02347,56,2,1259,6,86,035,9924,6,60,,5,2,62,122,1,1,10,1,57,10,03,10,08,052,9,5,6,2,,5,2,2,0177,6,,393,39,61,85,7,3,9,136,90,,,,0,
56WN02348,56,2,1260,6,86,035,9924,6,60,,5,2,62,122,1,1,12,1,81,09,03,06,06,052,8,4,4,1,,5,2,2,0177,6,,587,58,61,85,7,7,9,155,94,,,,0,
56WN02349,56,2,1261,6,70,713,0019,6,61,,5,2,62,122,1,2,09,1,79,10,03,06,07,057,7,6,7,2,,5,2,2,9369,6,,579,57,61,73,2,9,9,149,84,,,,0,
56WN02350,56,1,1262,6,70,713,0019,6,61,,5,2,62,122,1,1,11,1,52,10,03,13,14,044,8,4,4,1,,5,2,2,9369,6,,357,35,61,73,2,7,9,132,84,,3,10,0,
56WN02351,56,2,1263,6,04,043,7850,6,60,13,5,6,62,122,1,1,08,1,72,09,03,08,07,061,6,4,5,2,,5,2,4,9150,6,,503,50,61,04,1,3,9,151,106,,,,0,
56WN02352,56,2,1264,6,04,043,7850,6,60,13,5,6,62,122,2,1,10,1,65,07,03,08,08,050,9,5,6,2,,5,2,4,9150,6,,448,44,61,04,1,8,9,129,104,,,,0,
56WN02353,56,1,1265,6,85,074,9128,6,60,,5,3,62,122,1,1,10,1,89,08,03,06,06,055,9,5,7,3,,5,2,3,0145,6,,639,63,61,84,7,9,9,142,110,,,,0,
56WN02354,56,1,1266,6,85,074,9128,6,60,,5,3,62,122,2,4,09,2,85,10,04,05,06,052,9,5,5,1,,5,2,3,0145,6,,610,61,61,84,7,0,9,133,106,,3,10,0,
56WN02355,56,2,1267,6,70,723,9974,6,60,,1,2,62,122,1,1,11,1,75,07,03,06,06,051,9,5,5,1,,1,1,2,0117,6,,534,53,61,73,2,4,9,129,98,,,,0,
56WN02356,56,1,1268,6,08,080,0125,6,61,11,1,2,62,122,1,1,09,1,86,09,03,06,09,059,8,5,5,1,,1,1,2,9543,6,,615,61,61,08,1,5,9,145,110,,,,0,
56WN02357,56,1,1269,6,85,034,8710,6,60,,3,5,62,122,1,4,09,1,92,09,04,06,07,051,10,6,8,3,,3,3,4,0262,6,,677,67,61,84,7,7,9,126,94,,,,0,
56WN02358,56,1,1270,6,84,024,8654,6,60,,1,5,62,122,1,2,12,1,73,08,03,07,09,061,7,5,7,3,,1,1,4,0266,6,,521,52,61,83,7,1,9,123,94,,,,0,
56WN02359,56,1,1271,6,08,083,6403,6,60,17,1,9,62,122,1,1,09,1,79,09,03,08,07,052,8,4,4,1,,1,1,5,9833,6,,569,56,61,08,1,9,9,128,96,,,,0,
56WN02360,56,1,1273,6,75,723,1729,7,67,,5,3,62,122,1,1,11,1,66,09,05,08,09,037,10,3,4,2,,5,2,3,0117,6,,464,46,61,73,9,4,9,118,94,,3,17,0,
56WN02361,56,2,1274,6,75,723,1729,7,67,,5,3,62,122,9,1,08,1,82,09,03,08,08,051,10,4,4,1,,5,2,3,0117,6,,582,58,61,73,9,2,9,150,110,,3,49,0,
56WN02362,56,2,1275,6,85,075,9586,6,60,,5,3,62,122,1,1,11,1,83,08,03,07,05,054,9,4,4,1,,5,2,3,0027,6,,589,58,61,84,7,9,9,149,112,,2,49,0,
56WN02363,56,1,1276,6,85,075,9586,6,60,,5,3,62,122,1,1,10,1,98,10,03,07,09,058,8,6,6,1,,5,2,3,0027,6,,711,71,61,84,7,1,9,154,112,,,,0,
56WN02364,56,2,1277,6,03,033,9302,6,60,21,4,3,62,122,1,1,12,1,80,08,05,06,05,049,8,5,6,2,,3,3,3,0177,6,,579,57,61,03,1,9,9,127,94,,,,0,
56WN02365,56,2,1278,6,03,033,9302,6,60,21,3,3,62,122,1,1,12,2,68,10,03,07,08,042,10,4,4,1,,3,3,3,0177,6,,480,48,61,03,1,0,9,118,94,,2,10,0,
56WN02366,56,2,1279,6,85,084,9985,6,60,,1,2,62,122,1,1,10,2,79,09,03,06,06,048,9,4,5,2,,1,1,2,9543,6,,562,56,61,84,7,2,9,135,104,,,,0,
56WN02367,56,1,1280,6,05,050,8900,6,60,27,1,4,62,122,1,4,08,4,100,10,05,06,06,051,9,4,4,1,,1,1,4,9511,6,,723,72,61,05,1,3,9,145,118,,,,0,
56WN02368,56,2,1281,6,09,090,8081,6,60,24,1,6,62,122,1,1,11,1,74,08,03,06,05,050,8,6,9,4,,1,1,4,9970,6,,534,53,61,09,1,4,9,114,88,,,,0,
56WN02369,56,2,1282,6,05,050,7682,6,60,21,1,6,62,122,1,1,07,1,87,11,03,07,05,056,8,6,9,4,,1,1,4,9511,6,,636,63,61,05,1,6,9,135,94,,,,0,
56WN02370,56,2,1283,6,07,070,9867,6,60,20,1,2,62,122,1,1,09,1,75,09,03,06,08,057,8,4,5,2,,1,1,2,0145,6,,538,53,61,07,1,8,9,145,94,,,,0,
56WN02371,56,2,1284,6,70,723,9784,6,60,,1,2,62,122,3,1,12,1,93,08,04,05,05,046,10,5,6,2,,1,1,2,0117,6,,677,67,61,73,2,7,9,141,104,,,,0,
56WN02372,56,1,1285,6,07,073,8560,6,60,16,3,5,62,122,2,2,11,1,95,07,03,06,06,071,5,5,8,4,,3,3,4,0027,6,,697,69,61,07,1,7,9,156,100,,,,0,
56WN02373,56,1,1287,6,10,103,6649,6,60,24,5,8,62,122,1,1,12,1,50,10,03,10,12,040,11,3,5,3,,5,2,5,8935,6,,338,33,61,10,1,8,9,116,88,,3,10,0,
56WN02374,56,2,1288,6,10,103,6649,6,60,24,5,8,62,122,2,1,08,1,78,09,03,07,06,042,11,4,4,1,,5,2,5,8935,6,,543,54,61,10,1,3,9,137,118,,,,0,
56WN02375,56,2,1289,6,83,104,7776,6,60,,4,6,62,122,1,1,10,1,50,10,03,12,13,038,11,4,4,1,,3,3,4,9858,6,,348,34,61,82,7,8,9,107,76,,2,10,0,
56WN02376,56,1,1290,6,83,104,7776,6,60,,3,6,62,122,1,1,08,1,86,09,04,06,05,054,7,5,7,3,,3,3,4,9858,6,,634,63,61,82,7,4,9,126,86,,,,0,
56WN02377,56,1,1291,6,03,030,7160,6,60,30,5,7,62,122,2,4,08,1,81,11,03,09,09,053,7,5,6,2,,5,2,5,0262,6,,575,57,61,03,1,5,9,146,108,,,,0,
56WN02378,56,2,1292,6,03,030,7160,6,60,30,5,7,62,122,1,1,12,1,68,10,04,09,09,046,9,5,5,1,,5,2,5,0262,6,,485,48,61,03,1,5,9,134,88,,,,0,
56WN02379,56,2,1293,6,03,033,6235,6,60,24,5,9,62,122,1,1,11,1,72,08,03,08,08,048,9,5,6,2,,5,2,5,0177,6,,505,50,61,03,1,5,9,136,104,,,,0,
