UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM
97WN00097, 97044176,97,A4176,04,2,00,71,ai0,8,2,2,5.0,5,4,1,104,218,114,11,11.5,64,85,0.645,89,1,1,,,0,F,e.-,, 0214,00,L9177,03,81,1,,0,5,5,0,1.96,132.6,1,90,,1.22,0,0,,,0.0,2.44
97WN00098, 97044172,97,A4172,04,2,82,30,21,8,2,2,2.0,2,2,1,104,218,114,16,8.3,55,70,0.541,73,1,1,,,0,C,e.8,4TEATS,A2062,04,A2116,04,82,1,,0,5,5,106,2.03,138.1,1,81,,5.12,0,0,,,5.36,4.87
97WN00099, 97044178,97,A4178,04,3,00,71,ai0,8,2,2,6.0,6,4,1,104,218,114,17,10.7,44,61,0.441,64,1,1,,,0,F,PIN,, 0214,00,L7079,03,88,X,93,287,5,5,0,1.92,132.5,P,70,,0.31,0,0,,,0.0,0.61
97WN00100, 97044179,97,A4179,04,2,00,71,ai0,8,2,2,6.0,6,4,1,104,218,114,9,11.2,56,71,0.525,74,1,1,,,0,F,e.-,, 0214,00,L7079,03,88,1,,0,5,5,0,1.92,132.5,1,75,,0.31,0,0,,,0.0,0.61
97WN00101, 97044177,97,A4177,04,2,00,71,ai0,8,2,2,5.0,5,4,1,104,218,114,20,11.1,64,90,0.692,94,1,1,,,0,F,e.-,, 0214,00,L9177,03,81,1,,0,5,5,0,1.96,132.6,1,95,,1.22,0,0,,,0.0,2.44
97WN00102, 97044011,97,A4011,04,3,88,30,e.8,8,2,2,1.0,1,1,1,94,218,124,3,9.5,59,79,0.56,77,1,1,,,0,M,PIN,,A2059,04,A2873,04,81,P,93,666,5,3,108,2.07,131.9,P,88,,4.89,0,0,,,4.89,4.88
97WN00103, 97044010,97,A4010,04,2,88,30,e.9,7,2,1,1.0,1,1,1,94,218,124,8,7.0,49,65,0.468,63,1,1,,,0,M, 18,BRITCHY,A1985,04,A3660,04,81,2,92,261,3,2,89,2.07,113.7,2,72,,6.55,0,0,,,5.93,7.17
97WN00104, 97044013,97,A4013,04,3,88,30,e.8,8,2,2,1.0,1,1,1,94,218,124,18,10.8,65,76,0.526,74,1,1,,,0,C,PIN,,A2059,04,A2961,04,82,6,22,260,5,5,106,2.07,131.3,P,89,,4.82,0,0,,,4.89,4.74
97WN00105, 97044014,97,A4014,04,3,88,30,e.8,8,2,2,1.0,1,1,1,94,218,124,5,9.8,61,79,0.558,77,1,1,,,0,C,,,A2059,04,A2961,04,82,3,93,273,5,5,108,2.07,131.3,3,63,,4.82,0,0,,,4.89,4.74
97WN00106, 97044015,97,A4015,04,2,00,30,e.8,8,2,1,1.0,1,1,1,94,218,124,22,11.8,70,88,0.615,86,1,1,,,1,,BLK,BLACK DAM,A2059,04,A3168,04,00,Z,93,255,3,2,0,2.0,119.5,Z,107,,4.94,0,0,,,4.89,4.98
97WN00107, 97044016,97,A4016,04,3,00,30,e.8,8,2,1,1.0,1,1,1,94,218,124,6,10.5,51,69,0.472,67,1,1,,,1,,BLK,,A2059,04,A3168,04,00,3,93,273,3,2,0,2.0,119.5,3,80,,4.94,0,0,,,4.89,4.98
97WN00108, 97044012,97,A4012,04,3,88,30,e.8,8,2,2,1.0,1,1,1,94,218,124,6,6.9,58,79,0.581,77,1,1,,,0,M,PIN,,A2059,04,A2873,04,81,P,93,666,5,7,108,2.07,131.9,P,87,,4.89,0,0,,,4.89,4.88
97WN00109, 97044018,97,A4018,04,2,88,30,e.8,8,2,2,1.0,1,1,2,95,219,124,14,7.2,44,60,0.426,58,1,1,,,0,M,,"X,WGT",A2059,04,A3145,04,81,3,93,273,5,6,92,2.07,124.1,3,66,,4.72,0,0,,,4.89,4.55
97WN00110, 97044019,97,A4019,04,3,88,30,e.8,8,2,2,1.0,1,1,2,95,219,124,8,8.8,56,59,0.405,57,1,1,,,0,M,,,A2059,04,A3145,04,81,3,93,273,5,4,93,2.07,124.1,3,63,,4.72,0,0,,,4.89,4.55
97WN00111, 97044017,97,A4017,04,3,88,30,e.8,5,1,1,1.0,1,1,1,95,218,123,22,9.9,72,90,0.651,88,1,1,,,0,C,PIN,,A2059,04,A3509,04,82,P,93,666,1,1,107,1.97,118.7,P,95,,4.83,0,0,,,4.89,4.76
97WN00112, 97044001,97,A4001,04,2,88,30,e.8,8,2,1,1.0,1,1,1,92,218,126,12,7.8,75,97,0.708,93,1,1,,,0,M,  9,,A2059,04,A3526,04,81,2,92,261,3,2,112,2.07,126.8,2,99,,5.61,0,0,,,4.89,6.33
97WN00113, 97044003,97,A4003,04,3,88,30,e.9,8,2,2,1.0,1,1,1,93,218,125,3,7.4,60,75,0.541,72,1,1,,,0,C,,FOOT ABSCESS,A1985,04,A3300,04,82,3,93,273,5,5,104,2.07,129.7,3,73,,3.88,0,0,,,5.93,1.82
97WN00114, 97044004,97,A4004,04,3,88,30,e.9,8,2,2,1.0,1,1,1,93,218,125,2,8.5,59,74,0.524,71,1,1,,,0,C,PIN,,A1985,04,A3300,04,82,P,93,666,5,5,104,2.07,129.7,P,81,,3.88,0,0,,,5.93,1.82
97WN00115, 97044006,97,A4006,04,3,88,30,e.9,8,2,1,1.0,1,1,1,93,218,125,2,8.6,74,92,0.667,89,1,1,,,0,M,PIN,1CRYPT,A1985,04,A3533,04,81,P,93,666,3,2,108,2.07,118.9,P,109,,5.32,0,0,,,5.93,4.71
97WN00116, 97044002,97,A4002,04,2,88,30,e.8,8,2,1,1.0,1,1,1,92,218,126,16,8.6,64,86,0.614,82,1,1,,,0,M,  9,,A2059,04,A3526,04,81,2,92,261,3,2,106,2.07,126.8,2,95,,5.61,0,0,,,4.89,6.33
97WN00117, 97044008,97,A4008,04,3,88,30,e.8,8,2,1,1.0,1,1,1,93,218,125,15,8.8,62,82,0.586,79,1,1,,,0,C,PIN,,A2059,04,A3489,04,82,P,93,666,3,2,101,2.07,116.9,P,88,,4.44,0,0,,,4.89,3.99
97WN00118, 97044007,97,A4007,04,3,88,30,e.8,5,1,1,1.0,1,1,1,93,218,125,22,8.4,60,85,0.613,82,1,1,,,0,C,,,A2059,04,A3035,04,82,3,93,273,1,1,103,1.97,117.5,3,95,,5.04,0,0,,,4.89,5.18
97WN00119, 97044031,97,A4031,04,2,88,30,e.8,8,2,2,1.0,1,1,2,96,219,123,17,8.5,52,70,0.5,69,1,1,,,0,C, 13,,A2059,04,A3014,04,82,2,92,261,5,5,99,2.07,126.7,2,78,,4.73,0,0,,,4.89,4.57
97WN00120, 97044034,97,A4034,04,2,88,30,e.8,8,2,1,1.0,1,1,2,97,219,122,23,7.9,61,79,0.583,78,1,1,,,0,M, 10,,A2059,04,A2879,04,81,2,92,261,3,2,99,2.07,116.7,2,87,,4.99,0,0,,,4.89,5.08
97WN00121, 97044035,97,A4035,04,2,88,30,e.8,8,2,2,1.0,1,1,2,98,219,121,15,9.9,55,73,0.521,72,1,1,,,0,C,,"X,BUSHY",A2059,04,A2846,04,82,Z,93,255,5,5,102,2.07,129.3,Z,78,,3.8,0,0,,,4.89,2.7
97WN00122, 97044036,97,A4036,04,3,88,30,e.8,8,2,2,1.0,1,1,2,98,219,121,11,9.4,55,70,0.501,69,1,1,,,0,C,,,A2059,04,A2846,04,82,3,93,273,5,5,102,2.07,129.3,3,77,,3.8,0,0,,,4.89,2.7
97WN00123, 97044032,97,A4032,04,2,88,30,e.8,8,2,2,1.0,1,1,2,96,219,123,15,8.2,48,60,0.421,59,1,1,,,0,C,,"X,SHAGGY",A2059,04,A3014,04,82,3,93,273,5,5,93,2.07,126.7,3,67,,4.73,0,0,,,4.89,4.57
97WN00124, 97044039,97,A4039,04,3,88,30,e.8,8,2,2,1.0,1,1,2,98,219,121,17,10.6,59,79,0.565,78,1,1,,,0,M,,,A2059,04,A3464,04,81,3,93,273,5,5,108,2.07,130.9,3,90,,5.43,0,0,,,4.89,5.96
97WN00125, 97044037,97,A4037,04,2,88,30,e.9,8,2,1,1.0,1,1,2,98,219,121,7,4.8,52,75,0.58,74,1,1,,,0,C, 17,BRITCHY,A1985,04,A3400,04,82,2,92,261,3,2,96,2.07,115.9,2,79,,4.36,0,0,,,5.93,2.78
97WN00126, 97044041,97,A4041,04,3,88,30,e.9,8,2,1,1.0,1,1,2,98,219,121,23,8.0,53,67,0.488,67,1,1,,,0,C,,,A1985,04,A3280,04,82,3,93,273,3,2,94,2.07,114.5,3,77,,5.26,0,0,,,5.93,4.58
97WN00127, 97044040,97,A4040,04,2,88,30,e.8,8,2,2,1.0,1,1,2,98,219,121,14,9.3,56,72,0.518,71,1,1,,,0,M, 13,,A2059,04,A3464,04,81,2,92,261,5,5,102,2.07,130.9,2,81,,5.43,0,0,,,4.89,5.96
97WN00128, 97044045,97,A4045,04,2,88,30,e.8,8,2,1,1.0,1,1,2,98,219,121,7,6.5,56,76,0.574,75,1,1,,,0,C, 13,,A2059,04,A3161,04,82,2,92,261,3,2,97,2.07,116.1,2,80,,2.5,0,0,,,4.89,0.1
97WN00129, 97044046,97,A4046,04,3,88,30,e.8,5,1,1,1.0,1,1,2,98,219,121,16,11.6,64,81,0.574,80,1,1,,,0,C,,,A2059,04,A3587,04,82,7,97,247,1,1,102,1.97,117.1,7,0,,5.4,0,0,,,4.89,5.9
97WN00130, 97044048,97,A4048,04,3,88,30,e.9,8,2,2,1.0,1,1,2,99,219,120,22,8.8,53,72,0.527,72,1,1,,,0,C,,,A1985,04,A3604,04,82,3,93,273,5,6,101,2.07,124.3,3,87,,5.81,0,0,,,5.93,5.68
97WN00131, 97044049,97,A4049,04,3,88,30,e.9,8,2,1,1.0,1,1,2,99,219,120,23,8.6,62,80,0.595,80,1,1,,,0,C,,,A1985,04,A3604,04,82,3,93,273,3,2,106,2.07,124.3,3,89,,5.81,0,0,,,5.93,5.68
97WN00132, 97044047,97,A4047,04,3,88,30,e.9,5,1,1,1.0,1,1,2,98,219,121,12,10.9,63,80,0.571,79,1,1,,,0,M,,,A1985,04,A3504,04,81,3,93,273,1,1,101,1.97,116.9,3,83,,5.1,0,0,,,5.93,4.26
97WN00133, 97044051,97,A4051,04,3,88,30,e.8,8,2,2,1.0,1,1,2,99,219,120,23,9.9,49,67,0.476,67,1,1,,,0,M,,,A2059,04,A3297,04,81,3,93,273,5,5,101,2.07,128.5,3,79,,5.16,0,0,,,4.89,5.43
97WN00134, 97044050,97,A4050,04,2,88,30,e.8,8,2,2,1.0,1,1,2,99,219,120,22,9.0,49,70,0.508,70,1,1,,,0,M,,"X,WGT.LOSS",A2059,04,A3297,04,81,3,93,273,5,5,100,2.07,128.5,3,67,,5.16,0,0,,,4.89,5.43
97WN00135, 97044053,97,A4053,04,3,88,30,e.9,8,2,2,1.0,1,1,2,100,219,119,3,6.3,41,58,0.434,58,1,1,,,0,C,,,A1985,04,A3590,04,82,3,93,273,5,5,95,2.07,126.7,3,66,,4.86,0,0,,,5.93,3.79
97WN00136, 97044054,97,A4054,04,2,88,30,e.8,9,3,1,1.0,1,1,2,100,219,119,6,6.2,51,72,0.553,73,1,1,,,0,M,  6,,A2059,04,A3102,04,81,2,92,261,7,2,96,2.17,115.7,2,83,,5.54,0,0,,,4.89,6.18
97WN00137, 97044052,97,A4052,04,2,88,30,e.9,8,2,2,1.0,1,1,2,100,219,119,14,7.1,49,69,0.52,70,1,1,,,0,C, 14,,A1985,04,A3590,04,82,2,92,261,5,5,99,2.07,126.7,2,75,,4.86,0,0,,,5.93,3.79
97WN00138, 97044057,97,A4057,04,2,88,30,e.8,8,2,1,1.0,1,1,2,100,219,119,12,8.2,65,82,0.62,83,1,1,,,0,M,,WRY NECK?,A2059,04,A3215,04,81,3,93,273,3,2,102,2.07,117.7,3,92,,6.24,0,0,,,4.89,7.59
97WN00139, 97044061,97,A4061,04,3,88,30,e.9,8,2,2,1.0,1,1,2,101,219,118,7,10.7,57,74,0.536,75,1,1,,,0,M,,,A1985,04,A2885,04,81,3,93,273,5,5,107,2.07,131.1,3,88,,6.18,0,0,,,5.93,6.42
97WN00140, 97044060,97,A4060,04,2,82,30,24,9,3,1,2.0,2,2,2,101,219,118,1,7.2,54,66,0.498,67,9,1,,,0,C,e.-,"BLK.,FX.RIBS",A2191,04,A2000,04,82,1,,0,7,2,88,2.2,106.6,1,71,,2.57,0,0,,,1.91,3.22
97WN00141, 97044065,97,A4065,04,3,88,30,e.8,5,1,1,1.0,1,1,2,101,219,118,23,9.8,66,78,0.578,79,1,1,,,0,M,,,A2059,04,A2908,04,81,3,93,273,1,1,101,1.97,116.9,3,92,,5.87,0,0,,,4.89,6.84
97WN00142, 97044066,97,A4066,04,2,88,30,e.8,5,1,1,1.0,1,1,2,101,219,118,2,10.0,57,76,0.559,77,1,1,,,0,C, 17,4TEATS,A2059,04,A3518,04,82,2,92,261,1,1,98,1.97,116.5,2,83,,3.58,0,0,,,4.89,2.27
97WN00143, 97044062,97,A4062,04,3,88,30,e.9,8,2,2,1.0,1,1,2,101,219,118,13,10.3,61,74,0.54,75,1,1,,,0,M,,,A1985,04,A2885,04,81,3,93,273,5,5,107,2.07,131.1,3,84,,6.18,0,0,,,5.93,6.42
97WN00144, 97044068,97,A4068,04,2,88,30,e.8,8,2,1,1.0,1,1,1,102,218,116,13,9.1,51,71,0.534,73,1,1,,,0,C, 11,,A2059,04,A3116,04,82,2,92,261,3,2,96,2.07,115.7,2,83,,4.12,0,0,,,4.89,3.35
97WN00145, 97044069,97,A4069,04,2,88,30,e.9,8,2,2,1.0,1,1,1,102,218,116,7,9.0,54,70,0.526,72,1,1,,,0,M, 11,,A1985,04,A2970,04,81,2,92,261,5,5,102,2.07,130.3,2,83,,5.7,0,0,,,5.93,5.47
97WN00146, 97044021,97,A4021,04,3,88,30,e.9,8,2,1,1.0,1,1,1,95,218,123,3,8.9,67,86,0.627,84,1,1,,,0,C,PIN,,A1985,04,A2877,04,82,P,93,666,3,2,105,2.07,117.9,P,89,,4.96,0,0,,,5.93,3.98
97WN00147, 97044023,97,A4023,04,3,88,30,e.8,8,2,2,1.0,1,1,2,95,219,124,14,11.4,63,80,0.553,78,1,1,,,0,M,,,A2059,04,A3388,04,81,3,93,273,5,4,108,2.07,131.7,3,94,,5.02,0,0,,,4.89,5.14
97WN00148, 97044024,97,A4024,04,3,88,30,e.8,5,1,1,1.0,1,1,2,96,219,123,13,7.5,47,67,0.484,66,1,1,,,0,C,,,A2059,04,A3159,04,82,3,93,273,1,1,93,1.97,114.3,3,73,,4.65,0,0,,,4.89,4.4
97WN00149, 97044025,97,A4025,04,3,00,30,e.9,5,1,1,1.0,1,1,2,96,219,123,15,13.1,66,87,0.601,85,1,1,,,1,,BLK,,A1985,04,A3427,04,00,3,93,273,1,1,0,1.0,85.0,3,93,,2.59,0,0,,,5.93,-0.76
97WN00150, 97044026,97,A4026,04,2,88,30,e.9,9,3,2,1.0,1,1,2,96,219,123,5,5.0,36,53,0.39,52,1,1,,,0,C,,,A1985,04,A3113,04,82,3,93,273,8,5,88,2.17,123.1,3,56,,3.71,0,0,,,5.93,1.49
97WN00151, 97044022,97,A4022,04,3,88,30,e.8,8,2,2,1.0,1,1,2,95,219,124,14,8.7,59,77,0.551,75,1,1,,,0,M,,,A2059,04,A3388,04,81,3,93,273,5,6,107,2.07,131.7,3,87,,5.02,0,0,,,4.89,5.14
97WN00152, 97044029,97,A4029,04,2,88,30,e.9,8,2,1,1.0,1,1,1,96,218,122,19,6.0,62,79,0.598,78,1,1,,,0,C, 10,4TEATS,A1985,04,A3196,04,82,2,92,261,3,2,99,2.07,116.7,2,91,,3.22,0,0,,,5.93,0.51
97WN00153, 97044027,97,A4027,04,3,88,30,e.9,9,3,2,1.0,1,1,2,96,219,123,10,5.3,41,59,0.437,58,1,1,,,0,C,,,A1985,04,A3113,04,82,3,93,273,8,5,93,2.17,123.1,3,69,,3.71,0,0,,,5.93,1.49
97WN00154, 97044081,97,A4081,04,2,81,30,02,8,2,1,2.0,2,2,1,102,218,116,4,7.5,70,93,0.737,96,1,1,,,0,M,e.9,4TEATS,A2096,04,A1855,04,81,1,,0,3,2,111,2.03,121.5,1,106,,5.74,0,0,,,5.71,5.76
97WN00155, 97044083,97,A4083,04,3,82,30,24,9,3,1,6.0,6,4,1,103,218,115,17,8.8,59,82,0.637,85,1,1,,,0,C,,SPOT+BOWLEGS,A2191,04,L7133,03,82,3,93,273,7,2,107,2.32,120.9,3,93,,2.61,0,0,,,1.91,3.3
97WN00156, 97044085,97,A4085,04,2,88,30,e.9,8,2,2,1.0,1,1,1,103,218,115,3,6.6,46,63,0.49,65,1,1,,,0,M, 18,BRITCHY,A1985,04,A3570,04,81,2,92,261,5,7,98,2.07,129.3,2,64,,6.75,0,0,,,5.93,7.56
97WN00157, 97044086,97,A4086,04,3,88,30,e.9,8,2,2,1.0,1,1,1,103,218,115,12,9.2,49,73,0.555,76,1,1,,,0,M,PIN,,A1985,04,A3570,04,81,P,93,666,5,3,106,2.07,129.3,P,86,,6.75,0,0,,,5.93,7.56
97WN00158, 97044088,97,A4088,04,3,00,71,ai0,9,3,2,3.0,3,3,1,103,218,115,22,8.7,60,72,0.55,75,1,1,,,0,F,PIN,, 0214,00,A1151,04,81,P,93,666,8,5,0,2.36,121.1,P,83,,2.26,0,0,,,0.0,4.52
97WN00159, 97044089,97,A4089,04,2,00,71,ai0,9,3,2,3.0,3,3,1,103,218,115,19,9.0,58,75,0.574,78,1,1,,,0,F,,"DEAD,June", 0214,00,A1151,04,81,6,01,182,8,5,0,2.36,121.1,6,,,2.26,0,0,,,0.0,4.52
97WN00160, 97044091,97,A4091,04,2,00,71,ai0,9,3,2,4.0,4,4,1,103,218,115,21,8.8,58,65,0.489,67,1,1,,,0,F,e.-,4TEATS, 0214,00,A0214,04,82,1,,0,8,5,0,2.48,141.2,1,82,,2.32,0,0,,,0.0,4.63
97WN00161, 97044090,97,A4090,04,3,00,71,ai0,9,3,2,4.0,4,4,1,103,218,115,15,9.8,56,75,0.567,78,1,1,,,0,F,PIN,, 0214,00,A0214,04,82,P,,0,8,5,0,2.48,141.2,P,85,,2.32,0,0,,,0.0,4.63
97WN00162, 97044093,97,A4093,04,3,88,30,e.9,8,2,1,1.0,1,1,1,103,218,115,3,7.8,61,81,0.637,84,1,1,,,0,M,PIN,,A1985,04,A3320,04,81,P,93,666,3,2,105,2.07,117.9,P,87,,5.02,0,0,,,5.93,4.1
97WN00163, 97044095,97,A4095,04,1,82,30,28,8,2,2,2.0,2,2,1,103,218,115,12,9.6,63,87,0.673,90,1,1,,,0,C,,,A1999,04,A1920,04,82,1,,0,5,5,97,1.86,118.7,1,96,,4.14,0,0,,,3.22,5.06
97WN00164, 97044096,97,A4096,04,2,82,30,28,8,2,2,2.0,2,2,1,103,218,115,14,8.5,54,73,0.561,76,1,1,,,0,C,e.8,4TEATS,A1999,04,A1920,04,82,1,,0,5,5,99,1.86,118.7,1,85,,4.14,0,0,,,3.22,5.06
97WN00165, 97044092,97,A4092,04,2,00,71,ai0,9,3,2,4.0,4,4,1,103,218,115,6,8.8,49,58,0.428,60,1,1,,,0,F,,, 0214,00,A0214,04,82,3,93,273,8,5,0,2.48,141.2,3,67,,2.32,0,0,,,0.0,4.63
97WN00166, 97044099,97,A4099,04,3,00,71,ai0,9,3,1,2.0,2,2,1,103,218,115,13,10.3,56,86,0.658,89,1,1,,,0,F,PIN,, 0214,00,A2162,04,81,P,93,666,7,2,0,2.2,120.3,P,91,,1.78,0,0,,,0.0,3.56
97WN00167, 97044097,97,A4097,04,3,00,71,ai0,9,3,1,2.0,2,2,1,103,218,115,22,7.9,67,91,0.723,95,1,1,,,0,F,PIN,, 0214,00,A2162,04,81,P,93,666,7,2,0,2.2,120.3,P,96,,1.78,0,0,,,0.0,3.56
97WN00168, 97044071,97,A4071,04,2,88,30,e.8,6,2,1,1.0,1,1,1,102,218,116,21,9.3,59,76,0.575,78,1,1,,,0,M, 18,BRITCHY,A2059,04,A3659,04,81,2,92,261,3,2,99,2.07,116.7,2,74,,6.03,0,0,,,4.89,7.17
97WN00169, 97044070,97,A4070,04,3,88,30,e.9,8,2,2,1.0,1,1,1,102,218,116,19,8.8,55,72,0.545,74,1,1,,,0,M,,,A1985,04,A2970,04,81,3,93,273,5,5,106,2.07,130.3,3,87,,5.7,0,0,,,5.93,5.47
97WN00170, 97044073,97,A4073,04,3,88,30,e.8,8,2,1,1.0,1,1,1,102,218,116,8,8.5,57,75,0.573,77,1,1,,,0,M,PIN,,A2059,04,A3481,04,81,P,93,666,3,2,104,2.07,124.2,P,83,,5.94,0,0,,,4.89,6.98
97WN00171, 97044074,97,A4074,04,2,00,71,ai0,8,2,2,2.0,2,2,2,102,219,117,17,9.8,53,67,0.489,68,1,1,,,0,F,e.-,, 0214,00,A2243,04,82,1,,0,5,4,0,2.2,141.8,1,67,,2.77,0,0,,,0.0,5.53
97WN00172, 97044075,97,A4075,04,2,00,71,ai0,8,2,2,2.0,2,2,2,102,219,117,16,8.0,50,63,0.47,64,1,1,,,0,F,e.-,, 0214,00,A2243,04,82,1,,0,5,6,0,2.2,141.8,1,70,,2.77,0,0,,,0.0,5.53
97WN00173, 97044076,97,A4076,04,3,00,71,ai0,8,2,2,7.0,7,5,2,102,219,117,3,8.6,39,51,0.362,52,1,1,,,0,F,PIN,, 0050,00,L4878,03,81,X,93,287,5,4,0,2.25,137.3,P,69,,3.48,0,0,,,0.0,6.95
97WN00174, 97044072,97,A4072,04,3,88,30,e.8,8,2,1,1.0,1,1,1,102,218,116,19,10.2,60,75,0.559,77,1,1,,,0,M,,,A2059,04,A3481,04,81,3,93,273,3,2,104,2.07,124.2,3,89,,5.94,0,0,,,4.89,6.98
97WN00175, 97044078,97,A4078,04,2,82,30,25,8,2,2,4.0,4,4,1,102,218,116,15,9.2,60,79,0.602,81,1,1,,,0,C,e.-,,A2074,04,L9721,03,82,1,,0,5,5,108,1.98,133.3,1,83,,6.16,0,0,,,4.13,8.18
97WN00176, 97044079,97,A4079,04,2,82,30,25,8,2,2,4.0,4,4,1,102,218,116,22,8.9,59,76,0.578,78,1,1,,,0,C,e.9,,A2074,04,L9721,03,82,1,,0,5,5,107,1.98,133.3,1,84,,6.16,0,0,,,4.13,8.18
97WN00177, 97044077,97,A4077,04,2,00,71,ai0,8,2,2,7.0,7,5,2,102,219,117,5,7.0,38,58,0.436,59,1,1,,,0,F,,PINK, 0050,00,L4878,03,81,3,93,273,5,6,0,2.25,137.3,3,66,,3.48,0,0,,,0.0,6.95
97WN00178, 97044311,97,A4311,04,1,81,30,02,8,2,2,4.0,4,4,2,107,219,112,3,9.7,58,72,0.556,76,1,1,4,,0,M,,H4X,A2096,04,L9854,03,81,3,93,248,5,5,101,2.48,142.0,3,82,,3.84,0,0,,,5.71,1.96
97WN00179, 97044310,97,A4310,04,1,82,30,26,8,2,2,5.0,5,4,2,107,219,112,14,10.8,59,82,0.636,87,1,1,,,0,C,,,A2026,04,L8534,03,82,1,,0,5,5,96,1.85,118.2,1,87,,3.29,0,0,,,5.17,1.4
97WN00180, 97044313,97,A4313,04,3,00,71,ai0,5,1,1,2.0,2,2,2,107,219,112,6,7.4,57,79,0.639,84,1,1,,,0,F,PIN,, 0050,00,A2017,04,81,P,,0,1,1,0,1.86,114.8,P,85,,1.76,0,0,,,0.0,3.52
97WN00181, 97044314,97,A4314,04,1,81,30,01,8,2,2,3.0,3,3,2,107,219,112,15,10.0,55,82,0.643,87,1,1,,,0,M,,,A1994,04,A1073,04,81,1,,0,5,5,101,1.93,129.2,1,88,,8.15,0,0,,,7.76,8.53
97WN00182, 97044315,97,A4315,04,1,81,30,01,8,2,2,3.0,3,3,2,107,219,112,16,10.8,66,82,0.636,87,1,1,,,0,M,,NICE,A1994,04,A1073,04,81,1,,0,5,5,101,1.93,129.2,1,93,,8.15,0,0,,,7.76,8.53
97WN00183, 97044316,97,A4316,04,2,00,30,742,9,3,2,4.0,4,4,2,107,219,112,17,8.0,56,76,0.607,81,1,1,,,1,,BLK,BLACK DAM,A2746,04,A0241,04,00,Z,93,255,8,5,0,1.5,62.3,Z,87,,1.88,0,0,,,0.0,3.75
97WN00184, 97044312,97,A4312,04,1,81,30,02,8,2,2,4.0,4,4,2,107,219,112,8,8.5,52,75,0.594,80,1,1,,,0,M,,PINK,A2096,04,L9854,03,81,3,93,248,5,5,103,2.48,142.0,3,80,,3.84,0,0,,,5.71,1.96
97WN00185, 97044319,97,A4319,04,2,73,30,742,8,2,1,1.5,1,1,4,107,223,116,6,5.6,52,75,0.598,77,1,1,,,6,H,-FL,"WEAK,HAIRY",A2746,04,A2761,04,73,1,,0,3,2,89,1.86,98.1,1,95,,0.0,0,0,,,0.0,0.0
97WN00186, 97044317,97,A4317,04,2,00,30,742,9,3,2,4.0,4,4,2,107,219,112,6,8.3,55,78,0.622,83,1,1,,,1,,BLK,BLACK DAM,A2746,04,A0241,04,00,Z,93,255,8,5,0,1.5,62.3,Z,88,,1.88,0,0,,,0.0,3.75
97WN00187, 97044301,97,A4301,04,2,00,71,ai0,9,3,2,3.0,3,3,2,107,219,112,14,11.2,61,82,0.632,87,1,1,,,0,F,e.-,, 0283,00,A1074,04,81,1,,0,8,5,0,2.08,132.8,1,89,,4.33,0,0,,,0.0,8.65
97WN00188, 97044300,97,A4300,04,3,00,71,ai0,9,3,2,3.0,3,3,2,107,219,112,7,10.2,58,78,0.605,83,1,1,,,0,F,,, 0283,00,A1074,04,81,7,97,220,8,5,0,2.08,132.8,7,,,4.33,0,0,,,0.0,8.65
97WN00189, 97044303,97,A4303,04,2,88,30,e.9,8,2,2,1.0,1,1,2,107,219,112,8,9.1,44,59,0.446,63,1,1,,,0,M, 15,,A1985,04,A3002,04,81,2,92,261,5,5,96,2.07,127.5,2,69,,6.13,0,0,,,5.93,6.32
97WN00190, 97044304,97,A4304,04,3,88,30,e.9,8,2,2,1.0,1,1,2,107,219,112,22,9.2,50,65,0.498,69,1,1,,,0,M,,,A1985,04,A3002,04,81,7,97,247,5,5,102,2.07,127.5,7,0,,6.13,0,0,,,5.93,6.32
97WN00191, 97044305,97,A4305,04,2,00,71,ai0,5,1,1,3.0,3,3,2,107,219,112,7,11.3,63,84,0.649,89,1,1,,,0,F,e.-,, 0050,00,A1404,04,81,1,,0,1,1,0,2.08,126.0,1,94,,3.55,0,0,,,0.0,7.09
97WN00192, 97044302,97,A4302,04,3,00,71,ai0,9,3,1,3.0,3,3,2,107,219,112,17,8.2,55,80,0.641,85,1,1,,,0,F,PIN,, 0283,00,A1074,04,81,P,,0,7,2,0,2.08,132.8,P,88,,4.33,0,0,,,0.0,8.65
97WN00193, 97044308,97,A4308,04,2,00,71,ai0,9,3,2,5.0,5,4,2,107,219,112,23,11.2,53,65,0.48,69,1,1,,,0,F,e.-,, 0050,00,L8723,03,88,1,,0,8,5,0,1.85,106.4,1,70,,2.18,0,0,,,0.0,4.35
97WN00194, 97044309,97,A4309,04,1,82,30,26,8,2,2,5.0,5,4,2,107,219,112,6,10.3,55,68,0.515,72,1,1,,,0,C,,"X,PINK",A2026,04,L8534,03,82,3,93,248,5,5,89,1.85,118.2,3,78,,3.29,0,0,,,5.17,1.4
