UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW,CLPG1,CLPG2,CLPG3,DNA,EBVSIRE,EBVDAM,MASTITRT
00WN00101,100000144,00,00144,00,2,88,30,L-6,8,2,1,1.0,1,1,3,131,228,97,1,9.3,47,63,0.554,76,1,1,,,7,.,LIM,,, 8036,00,90791,09,88,3,93,286,3,2,0,2.2,136.6,3,77,0,,0,0,0,,,,
00WN00102,100000146,00,00146,00,3,18,07,L-1,8,2,1,1.0,1,1,3,131,228,97,1,9.3,50,66,0.585,79,1,1,,,7,.,LIM,,,S9166,10,90191,09,00,3,93,286,3,2,0,1.87,119.3,3,90,0,,0,0,0,,,,
00WN00103,100000147,00,00147,00,3,00,03,L-0,5,1,1,1.0,1,1,3,131,228,97,1,12.8,66,82,0.713,98,1,1,,,7,K,LIM,,,T0000,44,90051,09,68,3,93,286,1,1,0,1.74,131.7,3,105,0,,0,0,0,,,,
00WN00104,100000148,00,00148,00,2,18,07,L-3,5,1,1,1.0,1,1,3,131,228,97,1,11.7,58,74,0.642,89,1,1,,,7,.,LIM,e.0,4TEATS,S9348,10,90386,09,00,1,,0,1,1,0,1.77,121.3,1,96,100,,0,0,0,,,,
00WN00105,100000149,00,00149,00,2,00,73,L-0,5,1,1,1.0,1,1,3,131,228,97,1,12.6,60,76,0.654,91,4,1,,,7,B,LIM,,,T0000,44,Z5989,81,00,3,93,286,1,1,0,1.75,97.5,3,90,0,,0,0,0,,,,
00WN00106,100000150,00,00150,00,3,18,07,L-2,8,2,1,1.0,1,1,3,131,228,97,1,11.0,53,69,0.598,83,1,1,,,7,.,LIM,,,S9600,10,90239,09,00,3,93,286,3,2,0,1.87,120.1,3,90,0,,0,0,0,,,,
00WN00107,100000152,00,00152,00,2,68,06,L-4,8,2,1,1.0,1,1,3,131,228,97,1,8.2,41,57,0.503,69,1,1,,,7,.,LIM,e.0,,K0335,64,91143,09,68,1,,0,3,2,0,1.84,125.9,1,75,87,,0,0,0,,,,
00WN00108,100000154,00,00154,00,2,88,30,L-6,5,1,1,1.0,1,1,3,131,228,97,1,10.7,48,64,0.549,77,1,1,,,7,.,LIM,,, 8036,00,90844,09,88,3,93,286,1,1,0,2.1,130.5,3,80,0,,0,0,0,,,,
00WN00109,100000155,00,00155,00,3,00,73,L-0,5,1,1,1.0,1,1,3,131,228,97,1,9.9,40,56,0.475,67,1,1,,,7,B,LIM,,,T0000,44,91489,09,00,3,93,286,1,1,0,1.75,92.7,3,72,0,,0,0,0,,,,
00WN00110,100000156,00,00156,00,3,88,30,L-6,5,1,1,1.0,1,1,3,132,228,96,1,10.2,47,63,0.55,76,1,1,,,7,.,LIM,,, 8036,00,91174,09,88,3,93,286,1,1,0,2.1,130.3,3,84,0,,0,0,0,,,,
00WN00111,100000157,00,00157,00,2,88,30,L-6,5,1,1,1.0,1,1,3,132,228,96,1,12.8,48,64,0.533,77,1,1,,,7,.,LIM,,, 8036,00,90952,09,88,3,93,286,1,1,0,2.1,130.5,3,82,0,,0,0,0,,,,
00WN00112,100000158,00,00158,00,3,18,07,L-3,5,1,1,1.0,1,1,3,132,228,96,1,12.6,47,63,0.525,76,1,1,,,7,.,LIM,,,S9348,10,91058,09,00,3,93,286,1,1,0,1.77,118.7,3,77,0,,0,0,0,,,,
00WN00113,100000160,00,00160,00,2,18,07,L-1,5,1,1,1.0,1,1,3,132,228,96,1,11.3,39,55,0.455,66,1,1,,,7,.,LIM,,,S9166,10,90883,09,00,3,93,286,1,1,0,1.77,116.7,3,67,0,,0,0,0,,,,
00WN00114,100000162,00,00162,00,2,88,30,L-5,8,2,1,1.0,1,1,3,132,228,96,1,9.5,41,57,0.495,69,1,1,,,7,.,LIM,,,A4849,04,90830,09,88,3,93,286,3,2,0,2.2,128.9,3,73,0,,0,0,0,,,,
00WN00115,100000163,00,00163,00,3,18,07,L-1,5,1,1,1.0,1,1,3,132,228,96,1,13.6,47,63,0.515,75,1,1,,,7,.,LIM,,,S9166,10,90292,09,00,3,93,286,1,1,0,1.77,118.5,3,75,0,,0,0,0,,,,
00WN00116,100000164,00,00164,00,3,68,06,L-4,5,1,1,1.0,1,1,3,133,228,95,1,15.5,53,69,0.563,83,1,1,,,7,.,LIM,,STEPPED ON,K0335,64,91046,09,68,3,93,286,1,1,0,1.74,128.7,3,95,0,,0,0,0,,,,
00WN00117,100000166,00,00166,00,2,00,92,L-0,8,2,1,1.0,1,1,3,133,228,95,1,11.5,47,63,0.542,77,9,1,,,1,D,BLK,e.0,BLACK EWE,T0000,44,90158,09,00,1,,0,3,2,0,2.0,77.0,1,88,89,,0,0,0,,,,
00WN00118,100000167,00,00167,00,2,18,07,L-1,5,1,1,1.0,1,1,3,133,228,95,1,8.6,39,55,0.488,67,1,1,,,7,.,LIM,,PNEU,S9166,10,90719,09,00,3,97,273,1,1,0,1.77,116.9,7,0,0,,0,0,0,,,,
00WN00119,100000168,00,00168,00,3,00,73,L-0,5,1,1,1.0,1,1,3,133,228,95,1,14.0,49,65,0.537,78,4,1,,,7,B,LIM,,BIG 4 HER,T0000,44,Z6004,81,00,3,93,286,1,1,0,1.75,94.9,3,91,0,,0,0,0,,,,
00WN00120,100000169,00,00169,00,2,18,07,L-3,5,1,1,1.0,1,1,3,133,228,95,1,11.1,53,69,0.609,84,1,1,,,7,.,LIM,,,S9348,10,90250,09,00,1,97,273,1,1,0,1.77,120.3,7,0,0,,0,0,0,,,,
00WN00121,100000170,00,00170,00,3,00,73,L-0,5,1,1,1.0,1,1,3,133,228,95,1,13.8,57,73,0.623,89,4,1,,,7,B,LIM,,,T0000,44,Z6050,81,00,3,93,286,1,1,0,1.75,97.1,3,94,0,,0,0,0,,,,
00WN00122,100000171,00,00171,00,2,88,30,L-6,5,1,1,1.0,1,1,3,133,228,95,1,12.0,52,68,0.589,83,1,1,,,7,.,LIM,,, 8036,00,90528,09,88,3,93,286,1,1,0,2.1,131.7,3,87,0,,0,0,0,,,,
00WN00123,100000172,00,00172,00,3,00,92,L-0,5,1,1,1.0,1,1,3,133,228,95,1,13.4,47,63,0.522,76,1,1,,,7,D,LIM,,,T0000,44,90947,09,00,3,93,286,1,1,0,1.0,76.0,3,72,0,,0,0,0,,,,
00WN00124,100000173,00,00173,00,3,00,73,L-0,5,1,1,1.0,1,1,3,133,228,95,1,11.1,48,64,0.557,78,4,1,,,7,B,LIM,,,T0000,44,91453,09,00,3,93,286,1,1,0,1.75,94.9,3,82,0,,0,0,0,,,,
00WN00125,100000176,00,00176,00,3,00,92,L-0,5,1,1,1.0,1,1,3,134,228,94,1,12.7,47,63,0.535,77,1,1,,,7,D,LIM,,,T0000,44,90078,09,00,3,93,286,1,1,0,1.0,77.0,3,83,0,,0,0,0,,,,
00WN00126,100000177,00,00177,00,3,88,30,L-6,8,2,1,1.0,1,1,3,134,228,94,1,10.3,48,64,0.571,79,1,1,,,7,.,LIM,,, 8036,00,91125,09,88,3,97,273,3,2,0,2.2,130.9,7,0,0,,0,0,0,,,,
00WN00127,100000179,00,00179,00,2,18,07,L-2,8,2,1,1.0,1,1,3,134,228,94,1,10.8,52,68,0.609,84,1,1,,,7,.,LIM,e.0,,S9600,10,90335,09,00,1,,0,3,2,0,1.87,120.3,1,89,94,,0,0,0,,,,
00WN00128,100000181,00,00181,00,3,18,07,L-1,5,1,1,1.0,1,1,3,134,228,94,1,13.5,51,67,0.569,82,1,1,,,7,.,LIM,,,S9166,10,90767,09,00,3,93,286,1,1,0,1.77,119.9,3,71,0,,0,0,0,,,,
00WN00129,100000182,00,00182,00,3,18,07,L-2,5,1,1,1.0,1,1,3,134,228,94,1,10.8,41,57,0.491,70,1,1,,,7,.,LIM,,,S9600,10,90276,09,00,3,93,286,1,1,0,1.77,117.5,3,76,0,,0,0,0,,,,
00WN00130,100000184,00,00184,00,3,00,92,L-0,5,1,1,1.0,1,1,3,134,228,94,1,12.6,53,69,0.6,85,3,1,,,7,D,LIM,,,T0000,44,91271,09,00,3,93,286,1,1,0,1.0,85.0,3,97,0,,0,0,0,,,,
00WN00131,100000185,00,00185,00,2,00,92,L-0,5,1,1,1.0,1,1,3,134,228,94,1,12.7,48,64,0.546,78,1,1,,,7,D,LIM,,,T0000,44,90785,09,00,3,93,286,1,1,0,1.0,78.0,3,81,0,,0,0,0,,,,
00WN00132,100000186,00,00186,00,2,68,06,L-4,5,1,1,1.0,1,1,3,134,228,94,1,13.7,57,73,0.631,89,1,1,,,7,.,LIM,e.0,,K0335,64,91281,09,68,1,,0,1,1,0,1.74,129.9,1,98,112,,0,0,0,,,,
00WN00133,100000187,00,00187,00,2,18,07,L-1,5,1,1,1.0,1,1,3,134,228,94,1,11.9,53,69,0.607,85,1,1,,,7,.,LIM,,,S9166,10,90753,09,00,1,97,273,1,1,0,1.77,120.5,7,0,0,,0,0,0,,,,
00WN00134,100000188,00,00188,00,3,18,07,L-2,8,2,1,1.0,1,1,3,134,228,94,1,12.8,51,67,0.577,82,1,1,,,7,.,LIM,,,S9600,10,90281,09,00,3,93,286,3,2,0,1.87,119.9,3,87,0,,0,0,0,,,,
00WN00135,100000190,00,00190,00,2,88,30,L-5,5,1,1,1.0,1,1,3,134,228,94,1,11.5,48,64,0.559,79,1,1,,,7,.,LIM,,,A4849,04,91219,09,88,3,93,286,1,1,0,2.1,130.9,3,82,0,,0,0,0,,,,
00WN00136,100000191,00,00191,00,2,18,07,L-3,5,1,1,1.0,1,1,3,134,228,94,1,11.1,47,63,0.552,77,1,1,,,7,.,LIM,e.0,4TEATS,S9348,10,90925,09,00,1,,0,1,1,0,1.77,118.9,1,76,80,,0,0,0,,,,
00WN00137,100000192,00,00192,00,3,18,07,L-3,8,2,1,1.0,1,1,3,134,228,94,1,10.3,37,53,0.454,65,1,1,,,7,.,LIM,,,S9348,10,90351,09,00,3,93,304,3,2,0,1.87,116.5,3,55,0,,0,0,0,,,,
00WN00138,100000195,00,00195,00,2,00,92,L-0,5,1,1,1.0,1,1,3,134,228,94,1,11.3,49,65,0.571,80,1,1,,,7,D,LIM,,WHITE&HAIRY,T0000,44,90144,09,00,3,93,276,1,1,0,1.0,80.0,3,81,0,,0,0,0,,,,
00WN00139,100000196,00,00196,00,2,18,07,L-2,5,1,1,1.0,1,1,3,135,228,93,1,10.2,43,59,0.525,73,1,1,,,7,.,LIM,e.0,,S9600,10,90905,09,00,1,,0,1,1,0,1.77,118.1,1,82,87,,0,0,0,,,,
00WN00140,100000197,00,00197,00,2,18,07,L-2,8,2,1,1.0,1,1,3,135,228,93,1,10.7,42,58,0.509,72,1,1,,,7,.,LIM,e.0,,S9600,10,90220,09,00,1,,0,3,2,0,1.87,117.9,1,80,87,,0,0,0,,,,
00WN00141,100000199,00,00199,00,2,88,30,L-5,5,1,1,1.0,1,1,3,135,228,93,1,10.7,39,55,0.476,68,1,1,,,7,.,LIM,,,A4849,04,90102,09,88,3,97,273,1,1,0,2.1,128.7,7,0,0,,0,0,0,,,,
00WN00142,100000200,00,00200,00,2,18,07,L-3,5,1,1,1.0,1,1,3,135,228,93,1,10.8,43,59,0.518,73,1,1,,,7,.,LIM,,,S9348,10,91009,09,00,3,93,286,1,1,0,1.77,118.1,3,73,0,,0,0,0,,,,
00WN00143,100000201,00,00201,00,2,00,73,L-0,5,1,1,1.0,1,1,3,135,228,93,1,10.2,50,66,0.6,82,1,1,,,7,B,LIM,,,T0000,44,91483,09,00,3,93,286,1,1,0,1.75,95.7,3,91,0,,0,0,0,,,,
00WN00144,100000202,00,00202,00,2,18,07,L-2,5,1,1,1.0,1,1,3,135,228,93,1,9.5,40,56,0.5,70,1,1,,,7,.,LIM,,,S9600,10,91160,09,00,3,93,286,1,1,0,1.77,117.5,3,69,0,,0,0,0,,,,
00WN00145,100000203,00,00203,00,3,18,07,L-1,5,1,1,1.0,1,1,3,135,228,93,1,13.0,50,66,0.57,81,1,1,,,7,.,LIM,,LR HYPERHOCK,S9166,10,90308,09,00,3,97,273,1,1,0,1.77,119.7,7,0,0,,0,0,0,,,,
00WN00146,100000204,00,00204,00,3,18,07,L-1,5,1,1,1.0,1,1,3,135,228,93,1,13.7,48,64,0.541,79,1,1,,,7,.,LIM,,,S9166,10,90786,09,00,3,93,286,1,1,0,1.77,119.3,3,87,0,,0,0,0,,,,
00WN00147,100000205,00,00205,00,3,18,07,L-2,5,1,1,1.0,1,1,3,135,228,93,1,10.8,48,64,0.572,79,1,1,,,7,.,LIM,,,S9600,10,90642,09,00,3,93,286,1,1,0,1.77,119.3,3,80,0,,0,0,0,,,,
00WN00148,100000206,00,00206,00,2,88,30,L-5,5,1,1,1.0,1,1,3,135,228,93,1,12.0,53,69,0.613,86,1,1,,,7,.,LIM,e.7,,A4849,04,90541,09,88,1,,0,1,1,0,2.1,132.3,1,86,102,,0,0,0,,,,
00WN00149,100000207,00,00207,00,2,88,30,L-5,8,2,1,1.0,1,1,3,135,228,93,1,9.7,40,56,0.498,69,1,1,,,7,.,LIM,,,A4849,04,90121,09,88,3,97,273,3,2,0,2.2,128.9,7,0,0,,0,0,0,,,,
00WN00150,100000209,00,00209,00,3,00,73,L-0,5,1,1,1.0,1,1,3,135,228,93,1,12.1,50,66,0.58,82,1,1,,,7,B,LIM,,,T0000,44,91428,09,00,3,93,286,1,1,0,1.75,95.7,3,92,0,,0,0,0,,,,
00WN00151,100000211,00,00211,00,2,18,07,L-3,5,1,1,1.0,1,1,3,136,228,92,1,12.2,49,65,0.574,81,1,1,,,7,.,LIM,e.0,,S9348,10,90312,09,00,1,,0,1,1,0,1.77,119.7,1,80,92,,0,0,0,,,,
00WN00152,100000212,00,00212,00,2,18,07,L-1,5,1,1,1.0,1,1,3,136,228,92,1,12.3,43,59,0.508,73,1,1,,,7,.,LIM,e.0,,S9166,10,90927,09,00,1,,0,1,1,0,1.77,118.1,1,85,95,,0,0,0,,,,
00WN00153,100000213,00,00213,00,3,00,92,L-0,5,1,1,1.0,1,1,3,136,228,92,1,12.8,49,65,0.567,81,1,1,,,7,D,LIM,,,T0000,44,90107,09,00,3,93,286,1,1,0,1.0,40.5,3,84,0,,0,0,0,,,,
00WN00154,100000214,00,00214,00,3,18,07,L-2,5,1,1,1.0,1,1,3,136,228,92,1,11.2,45,61,0.541,76,1,1,,,7,.,LIM,,X,S9600,10,90973,09,00,3,93,276,1,1,0,1.77,118.7,3,86,0,,0,0,0,,,,
00WN00155,100000215,00,00215,00,3,18,07,L-3,5,1,1,1.0,1,1,3,136,228,92,1,11.1,47,63,0.564,79,1,1,,,7,.,LIM,,,S9348,10,90388,09,00,3,97,273,1,1,0,1.77,119.3,7,0,0,,0,0,0,,,,
00WN00156,100000216,00,00216,00,2,18,07,L-3,8,2,1,1.0,1,1,3,136,228,92,1,9.8,43,59,0.535,74,1,1,,,7,.,LIM,e.0,,S9348,10,90226,09,00,1,,0,3,2,0,1.87,118.3,1,86,94,,0,0,0,,,,
00WN00157,100000218,00,00218,00,2,18,07,L-2,5,1,1,1.0,1,1,3,136,228,92,1,11.9,47,63,0.555,79,1,1,,,7,.,LIM,,,S9600,10,90372,09,00,1,97,273,1,1,0,1.77,119.3,7,0,0,,0,0,0,,,,
00WN00158,100000219,00,00219,00,3,00,92,L-0,5,1,1,1.0,1,1,3,136,228,92,1,8.3,43,59,0.551,74,1,1,,,7,D,LIM,,CAT HAIR,T0000,44,90098,09,00,3,93,286,1,1,0,1.0,74.0,3,85,0,,0,0,0,,,,
00WN00159,100000220,00,00220,00,2,18,07,L-1,5,1,1,1.0,1,1,3,137,228,91,1,11.0,45,61,0.549,77,1,1,,,7,.,LIM,e.0,,S9166,10,91334,09,00,1,,0,1,1,0,1.77,118.9,1,84,91,,0,0,0,,,,
00WN00160,100000223,00,00223,00,2,18,07,L-2,8,2,1,1.0,1,1,3,137,228,91,1,8.7,37,53,0.487,67,1,1,,,7,.,LIM,,,S9600,10,90764,09,00,3,93,286,3,2,0,1.87,116.9,3,67,0,,0,0,0,,,,
00WN00161,100000224,00,00224,00,2,18,07,L-1,5,1,1,1.0,1,1,3,137,228,91,1,9.8,42,58,0.53,73,1,1,,,7,.,LIM,e.0,,S9166,10,91181,09,00,1,,0,1,1,0,1.77,118.1,1,74,82,,0,0,0,,,,
00WN00162,100000225,00,00225,00,2,00,73,L-0,5,1,1,1.0,1,1,3,137,228,91,1,14.5,49,65,0.555,81,4,1,,,7,B,LIM,,,T0000,44,Z6026,81,00,3,97,273,1,1,0,1.75,95.5,7,0,0,,0,0,0,,,,
00WN00163,100000226,00,00226,00,2,18,07,L-1,5,1,1,1.0,1,1,3,137,228,91,1,12.5,47,63,0.555,79,1,1,,,7,.,LIM,,,S9166,10,90532,09,00,1,97,273,1,1,0,1.77,119.3,7,0,0,,0,0,0,,,,
00WN00164,100000227,00,00227,00,2,00,73,L-0,5,1,1,1.0,1,1,3,137,228,91,1,12.0,50,66,0.593,83,4,1,,,7,B,LIM,,,T0000,44,Z6006,81,00,3,93,286,1,1,0,1.75,95.9,3,83,0,,0,0,0,,,,
00WN00165,100000228,00,00228,00,2,68,06,L01,8,2,2,5.0,5,4,3,137,228,91,1,12.8,42,58,0.497,72,1,1,,,7,.,LIM,e.0,,J0093,00,K7744,63,60,1,,0,5,4,0,1.43,104.0,1,79,95,,0,0,0,,,,
00WN00166,100000229,00,00229,00,2,68,06,L01,8,2,2,5.0,5,4,3,137,228,91,1,10.6,58,74,0.697,94,1,1,,,7,.,LIM,,"ENTR,SEV,X",J0093,00,K7744,63,60,3,93,286,5,6,0,1.43,104.0,3,96,0,,0,0,0,,,,
00WN00167,100000230,00,00230,00,3,00,92,L-0,5,1,1,1.0,1,1,3,137,228,91,1,13.5,53,69,0.61,87,9,1,,,7,D,LIM,,BLACK WETHER,T0000,44,90072,09,00,3,93,286,1,1,0,1.0,87.0,3,95,0,,0,0,0,,,,
00WN00168,100000231,00,00231,00,2,00,92,L-0,5,1,1,1.0,1,1,3,137,228,91,1,12.7,41,57,0.487,71,1,1,,,7,D,LIM,,WHITE,T0000,44,90128,09,00,3,93,286,1,1,0,1.0,71.0,3,80,0,,0,0,0,,,,
00WN00169,100000232,00,00232,00,3,18,07,L-1,5,1,1,1.0,1,1,3,138,228,90,1,14.0,49,65,0.567,82,1,1,,,7,.,LIM,,,S9166,10,90362,09,00,3,93,286,1,1,0,1.77,119.9,3,88,0,,0,0,0,,,,
00WN00170,100000233,00,00233,00,2,18,07,L-1,5,1,1,1.0,1,1,3,138,228,90,1,12.5,51,67,0.606,85,1,1,,,7,.,LIM,,ENTR,S9166,10,91379,09,00,1,97,273,1,1,0,1.77,120.5,7,0,0,,0,0,0,,,,
00WN00171,100000237,00,00237,00,2,88,30,L-5,8,2,1,1.0,1,1,3,139,228,89,1,8.6,38,54,0.51,70,1,1,,,7,.,LIM,,PNEU,A4849,04,91108,09,88,3,97,273,3,2,0,2.2,129.1,7,0,0,,0,0,0,,,,
00WN00172,100000240,00,00240,00,2,18,07,L-2,5,1,1,1.0,1,1,3,139,228,89,1,11.7,50,66,0.61,85,1,1,,,7,.,LIM,e.0,,S9600,10,91137,09,00,1,,0,1,1,0,1.77,120.5,1,93,96,,0,0,0,,,,
00WN00173,100000241,00,00241,00,2,00,03,L-0,5,1,1,1.0,1,1,3,139,228,89,1,14.8,51,67,0.587,85,1,1,,,7,K,LIM,,NICE,T0000,44,90077,09,68,3,93,286,1,1,0,1.74,129.1,3,92,0,,0,0,0,,,,
00WN00174,100000242,00,00242,00,3,88,30,L41,9,3,1,6.5,6,4,3,139,228,89,1,11.0,48,64,0.596,82,1,1,,,7,.,LIM,,,A4328,04,A0255,04,73,3,93,286,7,2,0,2.1,92.7,3,99,0,,0,0,0,,,,
00WN00175,100000245,00,00245,00,2,18,07,L-2,5,1,1,1.0,1,1,3,139,228,89,1,10.4,43,59,0.546,76,1,2,,,7,.,LIM,,,S9600,10,91188,09,00,1,97,273,1,1,0,1.77,118.7,7,0,0,,0,0,0,,,,
00WN00176,100000246,00,00246,00,2,00,73,L-0,5,1,1,1.0,1,1,3,139,228,89,1,10.7,49,65,0.61,84,4,1,,,7,B,LIM,,,T0000,44,Z6014,81,00,3,93,286,1,1,0,1.75,96.1,3,66,0,,0,0,0,,,,
00WN00177,100000251,00,00251,00,2,00,92,L-0,5,1,1,1.0,1,1,3,140,228,88,1,13.6,47,63,0.561,81,9,1,,,1,D,BLK,e.0,BLACK EWE,T0000,44,90162,09,00,1,,0,1,1,0,1.0,81.0,1,80,84,,0,0,0,,,,
00WN00178,100000252,00,00252,00,3,88,30,L44,8,2,1,4.0,4,4,3,140,228,88,1,8.3,31,47,0.44,61,1,1,,,7,.,LIM,,SCOURS,A4920,04,A2956,04,73,3,97,273,3,2,0,1.81,86.7,7,0,0,,0,0,0,,,,
00WN00179,100000254,00,00254,00,2,18,07,L-1,5,1,1,1.0,1,1,3,141,228,87,1,11.1,44,60,0.562,79,1,1,,,7,.,LIM,e.0,,S9166,10,90272,09,00,1,,0,1,1,0,1.77,119.3,1,77,79,,0,0,0,,,,
00WN00180,100000255,00,00255,00,2,00,03,L-0,5,1,1,1.0,1,1,3,141,228,87,1,12.1,46,62,0.574,81,3,1,,,7,K,LIM,,SMOKEY,T0000,44,90741,09,68,3,93,286,1,1,0,1.74,128.3,3,86,0,,0,0,0,,,,
00WN00181,100000256,00,00256,00,2,00,73,L-0,5,1,1,1.0,1,1,3,141,228,87,1,11.7,49,65,0.613,85,5,1,,,7,B,LIM,,,T0000,44,Z5840,81,00,3,97,273,1,1,0,1.75,96.3,7,0,0,,0,0,0,,,,
00WN00182,100000257,00,00257,00,3,18,07,L-3,5,1,1,1.0,1,1,3,141,228,87,1,10.7,49,65,0.624,86,1,1,,,7,.,LIM,,,S9348,10,91097,09,00,3,93,286,1,1,0,1.77,120.7,3,89,0,,0,0,0,,,,
00WN00183,100000258,00,00258,00,3,00,92,L-0,5,1,1,1.0,1,1,3,142,228,86,1,11.8,51,67,0.642,89,8,1,,,7,D,LIM,,PINTO wether,T0000,44,90081,09,00,3,93,286,1,1,0,1.0,89.0,3,101,0,,0,0,0,,,,
00WN00184,100000259,00,00259,00,2,00,92,L-0,5,1,1,1.0,1,1,3,142,228,86,1,13.2,38,54,0.474,70,8,1,,,7,D,LIM,,PINTO ewe,T0000,44,90170,09,00,3,97,273,1,1,0,1.0,70.0,7,0,0,,0,0,0,,,,
00WN00185,100000260,00,00260,00,3,18,07,L-1,5,1,1,1.0,1,1,3,143,228,85,1,10.0,36,52,0.494,69,1,1,,,7,.,LIM,,,S9166,10,90768,09,00,3,93,286,1,1,0,1.77,117.3,3,77,0,,0,0,0,,,,
00WN00186,100000261,00,00261,00,3,18,07,L-3,5,1,1,1.0,1,1,3,144,228,84,1,11.5,46,62,0.601,84,1,1,,,7,.,LIM,,,S9348,10,90369,09,00,3,93,286,1,1,0,1.77,120.3,3,80,0,,0,0,0,,,,
00WN00187,100000262,00,00262,00,2,00,03,L-0,8,2,2,1.0,1,1,3,144,228,84,1,10.8,28,44,0.395,58,1,1,,,7,K,LIM,,,T0000,44,90415,09,68,3,97,273,5,5,0,1.84,137.3,7,0,0,,0,0,0,,,,
00WN00188,100000263,00,00263,00,3,00,03,L-0,8,2,2,1.0,1,1,3,144,228,84,1,11.3,35,51,0.473,68,1,1,,,7,K,LIM,,,T0000,44,90415,09,68,3,93,286,5,5,0,1.84,137.3,3,78,0,,0,0,0,,,,
00WN00189,100000264,00,00264,00,2,18,07,L-2,5,1,1,1.0,1,1,3,145,228,83,1,12.5,45,61,0.584,83,1,1,,,7,.,LIM,,,S9600,10,90519,09,00,1,97,273,1,1,0,1.77,120.1,7,0,0,,0,0,0,,,,
00WN00190,100000266,00,00266,00,2,18,07,L36,5,1,1,2.0,2,2,3,141,228,87,1,0.0,49,65,0.632,86,1,,,,7,B,LIM,,? DAM RECORDS,S8008,10, 8545,00,00,3,97,273,1,1,0,1.53,97.2,7,0,0,,0,0,0,,,,
00WN00191,100000267,00,00267,00,3,88,30,L42,8,2,2,6.5,6,4,3,141,228,87,1,0.0,48,64,0.621,84,1,,,,7,R,LIM,,? DAM RECORDS,A4528,04,A0258,04,72,3,93,286,5,5,0,2.01,127.9,3,83,0,,0,0,0,,,,
00WN00192,100000268,00,00268,00,2,88,30,L42,8,2,2,6.5,6,4,3,141,228,87,1,0.0,41,57,0.54,75,1,,,,7,R,LIM,,? DAM RECORDS,A4528,04,A0258,04,72,3,93,286,5,5,0,2.01,127.9,3,79,0,,0,0,0,,,,
00WN00193,100000269,00,00269,00,2,00,92,L00,8,2,2,3.0,3,3,3,146,228,82,1,12.0,35,51,0.476,69,1,1,,,7,D,LIM,,,T0000,44,K9422,63,00,3,93,286,5,5,0,1.67,138.0,3,76,0,,0,0,0,,,,
00WN00194,100000270,00,00270,00,2,00,92,L00,8,2,2,3.0,3,3,3,146,228,82,1,12.2,45,61,0.595,84,1,1,,,7,D,LIM,,,T0000,44,K9422,63,00,3,93,286,5,5,0,1.67,138.0,3,88,0,,0,0,0,,,,
00WN00195,100000272,00,00272,00,2,68,06,L04,8,2,1,5.0,5,4,3,146,228,82,1,9.1,52,68,0.718,95,1,1,,,7,.,LIM,e.0,,K9884,63,K8305,63,61,1,,0,3,2,0,1.76,105.3,1,67,77,,0,0,0,,,,
00WN00196,100000273,00,00273,00,2,68,06,L04,5,1,1,7.0,7,5,H,147,224,77,4,9.3,0,36,0.347,51,1,1,,,7,.,LIM,,,K9884,63,K6729,63,62,3,93,266,1,1,70,1.51,102.9,3,49,0,,0,0,0,,,,
00WN00197,100000274,00,00274,00,3,00,92,L00,8,2,2,3.0,3,3,3,148,228,80,1,13.0,40,56,0.538,78,1,1,,,7,D,LIM,,,T0000,44,K9324,63,00,3,93,286,5,5,0,1.67,131.3,3,85,0,,0,0,0,,,,
00WN00198,100000275,00,00275,00,3,00,92,L00,8,2,2,3.0,3,3,3,148,228,80,1,11.4,34,50,0.483,69,1,1,,,7,D,LIM,,,T0000,44,K9324,63,00,3,93,286,5,5,0,1.67,131.3,3,66,0,,0,0,0,,,,
00WN00199,100000276,00,00276,00,3,18,07,L-2,5,1,1,1.0,1,1,H,148,224,76,4,9.4,0,35,0.337,50,1,1,,,7,.,LIM,,,S9600,10,90959,09,00,3,93,266,1,1,81,1.77,113.5,3,39,0,,0,0,0,,,,
00WN00200,100000277,00,00277,00,1,68,06,L04,8,2,2,5.0,5,4,3,149,228,79,1,11.0,40,61,0.633,87,1,1,,,7,.,LIM,,Pasture29 Ram,K9884,63,K7794,63,62,3,93,249,5,5,96,1.76,141.2,3,66,0,,0,0,0,,,,
00WN00201,100000278,00,00278,00,1,68,06,L04,8,2,2,5.0,5,4,3,149,228,79,1,11.0,39,63,0.658,90,1,1,,,7,.,LIM,,Pasture29 Ram,K9884,63,K7794,63,62,3,93,249,5,5,98,1.76,141.2,3,65,0,,0,0,0,,,,
00WN00202,100000279,00,00279,00,2,00,07,L14,5,1,1,6.0,6,4,3,151,228,77,1,0.0,40,56,0.597,82,1,,,,7,B,LIM,,? RECORDS,S7842,10, 1562,00,00,3,93,286,1,1,0,1.5,50.8,3,73,0,,0,0,0,,,,
