UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,BPEN,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,CUDAY,SAWT,DNA,INBRL,STUDY,TRTPEN,IDAR
20WN01861,2020837970,20,Z7970,83,2,A,97,14,8,2,1,3.0,3,3,H,84,196,112,,12.4,  0,77,0.577,82,6,1,,,0,,,e6,.,Z5423,83,Z4793,83,A,1,,,3,2,,,,,97,245,,,0.0,,,
20WN01862,2020837972,20,Z7972,83,1,,43,50,8,2,2,2.0,2,2,2,84,195,111,,12.4,  0,62,0.447,66,1,1,2,3,,,GRN,,Scurs,S1673,12,Z5855,83,,3,93,239,5,5,,,,,70,218,,,0.0,,,
20WN01863,2020837973,20,Z7973,83,2,,43,50,8,2,2,2.0,2,2,2,84,195,111,,12.9,  0,66,0.478,70,1,1,,,,,GRN,e1,.,S1673,12,Z5855,83,,1,,,5,5,,,,,88,245,,,0.0,,,
20WN01864,2020837974,20,Z7974,83,3,,00,e5,5,1,1,1.0,1,1,2,84,195,111,,12.8,  0,77,0.578,82,5,1,,,0,,,,80BLK,Z0000,83,M0301,51,,3,93,255,1,1,,,,,100,245,,,0.0,,,
20WN01865,2020837975,20,Z7975,83,2,,97,13,8,2,2,2.0,2,2,H,84,196,112,,12.0,  0,74,0.554,78,6,1,,,0,,,,.,Z5314,83,Z5700,83,,3,93,255,5,4,,,,,78,245,,,0.017,,,
20WN01866,2020837976,20,Z7976,83,2,,97,13,8,2,2,2.0,2,2,H,84,196,112,,10.0,  0,52,0.375,55,6,1,,,0,,,,.,Z5314,83,Z5700,83,,3,93,255,5,6,,,,,66,245,,,0.017,,,
20WN01867,2020837977,20,Z7977,83,2,,00,e4,8,2,2,1.0,1,1,2,84,195,111,,10.0,  0,61,0.459,65,5,1,,,0,,,,.,Z0000,83,M0166,51,,2,92,273,5,5,,,,,87,244,,,0.0,,5,
20WN01868,2020837978,20,Z7978,83,3,,00,e4,8,2,2,1.0,1,1,2,84,195,111,,10.6,  0,67,0.508,72,5,1,,,0,,,,.,Z0000,83,M0166,51,,3,93,255,5,5,,,,,97,244,,,0.0,,,
20WN01869,2020837979,20,Z7979,83,3,,BL,BL,9,3,1,2.0,2,2,2,84,195,111,,13.0,  0,85,0.649,91,9,1,,,7,,,,.,Z5202,83,Z6003,83,,3,93,255,7,2,,,,,117,244,,,0.001,,,
20WN01870,2020837982,20,Z7982,83,3,,00,29,5,1,1,2.0,2,2,H,84,196,112,,12.9,  0,110,0.867,117,1,1,,,,,PUR,,.,K5180,64,M0128,51,,3,93,255,1,1,,,,,130,245,,,0.0,,,
20WN01871,2020837983,20,Z7983,83,2,,97,e5,8,2,1,1.0,1,1,H,85,196,111,,10.9,  0,67,0.505,72,6,1,,,,,,,.,Z0000,83,Z6971,83,,3,93,255,3,2,,,,,78,245,,,0.0,,,
20WN01872,2020837985,20,Z7985,83,2,,80,e5,5,1,1,1.0,1,1,2,85,195,110,,11.9,  0,73,0.555,79,5,1,,,0,,RED,,Lame.Pulled,Z0000,83,A0512,06,,2,92,273,1,1,,,,,95,245,,,0.0,,3,
20WN01873,2020837986,20,Z7986,83,3,A,00,e2,8,2,2,1.0,1,1,H,85,196,111,,9.9,  0,56,0.415,60,5,1,,,0,,,,90BLK,L0000,70,Z7041,83,A,3,16,247,5,5,,,,6,65,245,,,0.0,,,
20WN01874,2020837987,20,Z7987,83,2,A,00,e2,8,2,2,1.0,1,1,H,85,196,111,,8.9,  0,54,0.406,58,5,1,,,0,,,,90BLK,L0000,70,Z7041,83,A,3,93,255,5,5,,,,,67,245,,,0.0,,,
20WN01875,2020837988,20,Z7988,83,2,A,00,e2,8,2,1,1.0,1,1,H,85,196,111,,9.9,  0,74,0.577,79,6,1,,,,,,,.,L0000,70,Z6689,83,A,2,92,273,3,2,,,,,86,245,,,0.0,,5,
20WN01876,2020837990,20,Z7990,83,2,,07,61,5,1,1,2.0,2,2,2,85,195,110,,11.4,  0,79,0.615,85,1,1,,,,,GRN,e2,.,S1944,00,Z5538,83,,1,,,1,1,,,,,95,244,,,0.0,,,
20WN01877,2020837991,20,Z7991,83,3,,20,e5,5,1,1,1.0,1,1,2,85,195,110,,13.8,  0,73,0.538,78,5,1,,,0,,RED,,80BLK,Z0000,83,T7292,45,,3,93,255,1,1,,,,,98,244,,,0.0,,,
20WN01878,2020837992,20,Z7992,83,3,,00,e2,5,1,1,1.0,1,1,2,85,195,110,,15.9,  0,89,0.665,96,5,1,,,0,,,,30TAN,L0000,70,Z6913,83,,3,93,255,1,1,,,,,122,244,,,0.0,,,
20WN01879,2020837993,20,Z7993,83,2,,97,12,8,2,2,4.0,4,4,H,85,196,111,,14.8,  0,78,0.569,83,6,1,,,,,,e3,.,Z5264,83,Z4092,00,,1,,,5,5,,,,,91,245,,,0.0,,,
20WN01880,2020837994,20,Z7994,83,2,,97,12,8,2,2,4.0,4,4,H,85,196,111,,15.0,  0,80,0.586,85,6,1,,,,,,e4,.,Z5264,83,Z4092,00,,1,,,5,5,,,,,100,245,,,0.0,,,
20WN01881,2020837995,20,Z7995,83,2,,97,13,8,2,2,6.0,6,4,H,85,196,111,,13.4,  0,58,0.402,62,6,1,,,,,,,Resp.,Z5314,83,Z2584,83,,6,19,220,5,5,,,,,,,,,0.019,,,
20WN01882,2020837996,20,Z7996,83,2,,97,13,8,2,2,6.0,6,4,H,85,196,111,,11.8,  0,52,0.362,55,6,1,,,,,,,2@ONCE,Z5314,83,Z2584,83,,3,93,255,5,5,,,,,65,245,,,0.019,,,
20WN01883,2020837997,20,Z7997,83,2,,00,e2,5,1,1,1.0,1,1,2,85,195,110,,12.0,  0,90,0.709,97,3,1,,,0,,,e5,20TAN,L0000,70,Z6800,83,,1,,,1,1,,,,,119,244,,,0.0,,,
20WN01884,2020837999,20,Z7999,83,3,,00,e1,8,2,1,1.0,1,1,2,85,195,110,,8.6,  0,63,0.495,68,1,1,,,7,,RED,,.,Z0000,83,A0676,06,,3,93,255,3,2,,,,,84,244,,,0.0,,,
20WN01885,2020838000,20,Z8000,83,3,A,00,e1,5,1,1,1.0,1,1,H,85,196,111,,10.0,  0,78,0.613,84,6,1,,,0,,,,.,Z0000,83,Z6710,83,A,3,93,255,1,1,,,,,91,245,,,0.0,,,
20WN01886,2020838001,20,Z8001,83,2,,00,29,8,2,2,3.0,3,3,H,85,196,111,,12.2,  0,100,0.791,107,5,1,,,0,,PUR,e6,20BLK,K5180,64,Z4169,83,,1,,,5,5,,,,,121,245,,,0.0,,,
20WN01887,2020838002,20,Z8002,83,3,,00,29,8,2,2,3.0,3,3,H,85,196,111,,14.0,  0,66,0.468,70,2,1,,,0,,PUR,,.,K5180,64,Z4169,83,,3,93,255,5,5,,,,,84,245,,,0.0,,,
20WN01888,2020838003,20,Z8003,83,2,,43,50,8,2,2,4.0,4,4,2,85,195,110,,12.0,  0,65,0.482,70,1,1,,,0,,GRN,e1,.,S1673,12,Z3529,83,,1,,,5,5,,,,,81,244,,,0.013,,,
20WN01889,2020838004,20,Z8004,83,2,,43,50,8,2,2,4.0,4,4,2,85,195,110,,12.2,  0,64,0.471,69,1,1,,,0,,GRN,e2,HAIRY,S1673,12,Z3529,83,,1,,,5,5,,,,,80,244,,,0.013,,,
20WN01890,2020838006,20,Z8006,83,2,,00,e4,5,1,1,1.0,1,1,H,85,196,111,,12.8,  0,91,0.705,97,5,1,,,0,,OR,e3,90BLK,Z0000,83,L2300,70,,1,,,1,1,,,,,113,245,,,0.0,,,
20WN01891,2020838007,20,Z8007,83,2,,00,e3,5,1,1,1.0,1,1,2,85,195,110,,14.0,  0,77,0.573,83,5,1,,,,,,,80BLK,L0000,70,M0211,51,,2,92,273,1,1,,,,,99,244,,,0.0,,2,
20WN01892,2020838008,20,Z8008,83,3,,00,30,5,1,1,4.0,4,4,H,85,196,111,,17.8,  0,110,0.831,117,2,1,,,0,,PUR,,.,K5193,64,Z4014,83,,3,93,255,1,1,,,,,134,245,,,0.0,,,
20WN01893,2020838009,20,Z8009,83,3,,00,e4,8,2,2,1.0,1,1,2,85,195,110,,11.2,  0,77,0.598,83,5,1,,,0,,,,.,Z0000,83,Z6376,83,,3,93,255,5,5,,,,,102,244,,,0.0,,,
20WN01894,2020838010,20,Z8010,83,2,,00,e4,8,2,2,1.0,1,1,2,85,195,110,,10.2,  0,67,0.516,72,6,1,,,0,,,,.,Z0000,83,Z6376,83,,2,92,273,5,5,,,,,96,244,,,0.0,,3,
20WN01895,2020838013,20,Z8013,83,2,,00,29,8,2,2,2.0,2,2,H,85,196,111,,12.3,  0,78,0.592,83,5,1,,,0,,PUR,,05BLK,K5180,64,M0084,51,,2,92,273,5,5,,,,,90,245,,,0.0,,4,
20WN01896,2020838014,20,Z8014,83,3,,00,29,8,2,2,2.0,2,2,H,85,196,111,,14.0,  0,80,0.595,85,1,1,,,0,,PUR,,.,K5180,64,M0084,51,,3,93,255,5,5,,,,,98,245,,,0.0,,,
20WN01897,2020838015,20,Z8015,83,3,,00,30,8,2,2,3.0,3,3,H,85,196,111,,14.0,  0,79,0.586,84,5,1,,,0,,PUR,,20BLK,K5193,64,Z4168,83,,3,93,255,5,5,,,,,94,245,,,0.0,,,
20WN01898,2020838016,20,Z8016,83,3,,00,30,8,2,2,3.0,3,3,H,85,196,111,,13.0,  0,88,0.676,94,5,1,,,0,,PUR,,40BLK,K5193,64,Z4168,83,,3,93,255,5,5,,,,,118,245,,,0.0,,,
20WN01899,2020838017,20,Z8017,83,3,,00,e1,8,2,1,1.0,1,1,2,85,195,110,,8.0,  0,64,0.509,69,1,1,,,0,,,,.,Z0000,83,M0314,51,,3,93,255,3,2,,,,,86,244,,,0.0,,,
20WN01900,2020838019,20,Z8019,83,3,,00,e2,8,2,1,1.0,1,1,2,85,195,110,,8.0,  0,77,0.627,83,1,1,,,,,,,.,L0000,70,K5270,64,,3,93,255,3,2,,,,,103,244,,,0.0,,,
20WN01901,2020838021,20,Z8021,83,2,,00,e3,5,1,1,1.0,1,1,2,85,195,110,,12.3,  0,68,0.506,73,5,1,,,0,,,,30BLK,L0000,70,M0259,51,,2,92,273,1,1,,,,,91,244,,,0.0,,4,
20WN01902,2020838023,20,Z8023,83,3,,00,e5,5,1,1,1.0,1,1,2,85,195,110,,14.0,  0,78,0.582,84,5,1,,,7,,,,90BLK,Z0000,83,M0245,51,,3,93,255,1,1,,,,,99,244,,,0.0,,,
20WN01903,2020838024,20,Z8024,83,3,,00,e1,5,1,1,1.0,1,1,2,85,195,110,,14.0,  0,77,0.573,83,1,1,,,0,,RED,,.,Z0000,83,A0434,06,,3,93,255,1,1,,,,,106,244,,,0.0,,,
20WN01904,2020838025,20,Z8025,83,2,,00,29,8,2,2,4.0,4,4,H,85,196,111,,12.9,  0,106,0.839,114,5,1,,,0,,PUR,e4,20BLK,K5180,64,Z3333,83,,1,,,5,6,,,,,120,245,,,0.0,,,
20WN01905,2020838026,20,Z8026,83,3,,00,29,8,2,2,4.0,4,4,H,85,196,111,,16.0,  0,98,0.739,105,5,1,,,0,,PUR,,40BLK,K5180,64,Z3333,83,,3,93,255,5,4,,,,,119,245,,,0.0,,,
20WN01906,2020838028,20,Z8028,83,2,,80,e4,8,2,1,1.0,1,1,2,85,195,110,,8.1,  0,77,0.626,83,5,1,,,0,,RED,e5,.,Z0000,83,A0432,06,,1,,,3,2,,,,,106,244,,,0.0,,,
20WN01907,2020838029,20,Z8029,83,2,,08,45,8,2,2,2.0,2,2,2,85,195,110,,13.4,  0,88,0.678,95,1,1,,,7,,GRN,e6,.,S1406,12,Z5493,83,,1,,,5,5,,,,,112,244,,,0.0,,,
20WN01908,2020838030,20,Z8030,83,2,,08,45,8,2,2,2.0,2,2,2,85,195,110,,13.2,  0,69,0.507,74,1,1,,,7,,GRN,e1,.,S1406,12,Z5493,83,,1,,,5,5,,,,,91,244,,,0.0,,,
20WN01909,2020838031,20,Z8031,83,3,,00,30,8,2,2,2.0,2,2,H,85,196,111,,11.6,  0,69,0.517,74,5,1,,,0,,PUR,,20BLK,K5193,64,Z6318,83,,3,93,255,5,5,,,,,83,245,,,0.0,,,
20WN01910,2020838032,20,Z8032,83,3,,00,30,8,2,2,2.0,2,2,H,85,196,111,,11.4,  0,100,0.798,107,5,1,,,0,,PUR,,40BLK,K5193,64,Z6318,83,,3,93,255,5,5,,,,,125,245,,,0.0,,,
20WN01911,2020838033,20,Z8033,83,2,,00,30,8,2,2,2.0,2,2,H,85,196,111,,11.0,  0,63,0.468,67,5,1,,,0,,PUR,,20BLK,K5193,64,M0132,51,,2,92,273,5,5,,,,,83,245,,,0.0,,6,
20WN01912,2020838034,20,Z8034,83,3,,00,30,8,2,2,2.0,2,2,H,85,196,111,,12.2,  0,100,0.791,107,5,1,,,0,,PUR,,80BRN H,K5193,64,M0132,51,,3,93,255,5,5,,,,,123,245,,,0.0,,,
20WN01913,2020838036,20,Z8036,83,2,,00,BL,8,2,1,2.0,2,2,2,86,195,109,,15.1,  0,80,0.595,87,5,1,,,0,,,e2,100BLK,Z5202,83,Z5211,83,,1,,,3,2,,,,,107,244,,,0.001,,,
20WN01914,2020838037,20,Z8037,83,2,A,00,e2,8,2,2,1.0,1,1,H,86,196,110,,8.0,  0,57,0.445,61,5,1,,,0,,,,90BLK,L0000,70,Z6482,83,A,2,92,273,5,7,,,,,83,245,,,0.0,,6,
20WN01915,2020838038,20,Z8038,83,2,A,00,e2,8,2,2,1.0,1,1,H,86,196,110,,10.6,  0,65,0.495,70,5,1,,,0,,,,100BLK,L0000,70,Z6482,83,A,2,92,273,5,4,,,,,90,245,,,0.0,,4,
20WN01916,2020838040,20,Z8040,83,3,,80,e5,8,2,1,1.0,1,1,2,86,195,109,,11.0,  0,79,0.624,86,5,1,,,,,RED,,10BRN,Z0000,83,A0673,06,,3,93,255,3,2,,,,,101,244,,,0.0,,,
20WN01917,2020838042,20,Z8042,83,3,,00,29,8,2,2,3.0,3,3,H,85,196,111,,12.0,  0,62,0.45,66,1,1,,,,,PUR,,.,K5180,64,Z4157,83,,3,93,255,5,5,,,,,76,245,,,0.0,,,
20WN01918,2020838043,20,Z8043,83,2,,00,29,8,2,2,3.0,3,3,H,85,196,111,,10.9,  0,85,0.668,91,1,1,,,,,PUR,,.,K5180,64,Z4157,83,,2,92,273,5,5,,,,,97,245,,,0.0,,2,
20WN01919,2020838044,20,Z8044,83,2,A,97,13,8,2,2,3.0,3,3,H,86,196,110,,12.0,  0,76,0.582,82,6,1,,,,,,e3,.,Z5314,83,Z4581,83,A,1,,,5,5,,,,,95,245,,,0.007,,,
20WN01920,2020838045,20,Z8045,83,2,A,97,13,8,2,2,3.0,3,3,H,86,196,110,,12.0,  0,57,0.409,61,6,1,,,,,,,.,Z5314,83,Z4581,83,A,3,93,255,5,5,,,,,70,245,,,0.007,,,
20WN01921,2020838046,20,Z8046,83,3,A,00,e1,8,2,2,1.0,1,1,H,86,196,110,,11.8,  0,62,0.456,67,5,1,,,0,,,,1ST.100BLK,Z0000,83,Z6360,83,A,3,93,255,5,5,,,,,73,245,,,0.0,,,
20WN01922,2020838047,20,Z8047,83,2,A,00,e1,8,2,2,1.0,1,1,H,86,196,110,,11.6,  0,63,0.467,68,5,1,,,0,,,,2ND.90BLK,Z0000,83,Z6360,83,A,3,93,255,5,5,,,,,74,245,,,0.0,,,
20WN01923,2020838048,20,Z8048,83,2,,07,47,8,2,2,4.0,4,4,2,86,195,109,,12.6,  0,72,0.545,78,1,1,,,0,,GRN,e4,.,S1583,12,Z3822,83,,1,,,5,5,,,,,95,244,,,0.015,,,
20WN01924,2020838049,20,Z8049,83,2,,07,47,8,2,2,4.0,4,4,2,86,195,109,,12.6,  0,70,0.527,76,1,1,,,0,,GRN,e5,.,S1583,12,Z3822,83,,1,,,5,5,,,,,92,244,,,0.015,,,
20WN01925,2020838050,20,Z8050,83,1,A,97,15,8,2,2,6.0,6,4,H,86,196,110,,12.0,  0,73,0.555,79,6,1,1,1,0,,,,.,Z5442,83,Z2573,83,,1,,,5,5,,,,,84,218,,,0.01,,,
20WN01926,2020838051,20,Z8051,83,1,A,97,15,8,2,2,6.0,6,4,H,86,196,110,,14.0,  0,69,0.5,74,6,1,1,2-,0,,,,.,Z5442,83,Z2573,83,,3,93,239,5,5,,,,,79,218,,,0.01,,,
20WN01927,2020838052,20,Z8052,83,1,A,SY,15,8,2,2,6.0,6,4,H,86,196,110,,13.9,  0,83,0.628,89,5,1,1,2,0,,OR,,60BLK,Z5442,83,Z2670,83,,1,,,5,5,,,,,86,218,,,0.0,,,
20WN01928,2020838053,20,Z8053,83,1,A,SY,15,8,2,2,6.0,6,4,H,86,196,110,,12.0,  0,91,0.718,98,5,1,1,1-,0,,OR,,80BLK,Z5442,83,Z2670,83,,1,,,5,5,,,,,100,218,,,0.0,,,
20WN01929,2020838054,20,Z8054,83,3,,00,e2,5,1,1,1.0,1,1,2,86,195,109,,14.0,  0,80,0.606,87,5,1,,,7,,,,60BLK,L0000,70,Z6640,83,,3,93,255,1,1,,,,,103,245,,,0.0,,,
20WN01930,2020838055,20,Z8055,83,3,,80,e4,8,2,1,1.0,1,1,2,86,195,109,,10.6,  0,78,0.618,85,5,1,,,0,,RED,,90BLK,Z0000,83,A0443,06,,3,93,255,3,2,,,,,97,245,,,0.0,,,
20WN01931,2020838057,20,Z8057,83,2,,00,e5,5,1,1,1.0,1,1,H,86,196,110,,16.5,  0,74,0.523,79,5,1,,,0,,OR,,100BLK,Z0000,83,L2270,70,,2,92,273,1,1,,,,,90,245,,,0.0,,5,
20WN01932,2020838058,20,Z8058,83,2,,10,e4,5,1,1,1.0,1,1,2,86,195,109,,9.9,  0,59,0.45,64,5,1,,,0,,RED,,70BLK,Z0000,83,S2156,12,,2,92,273,1,1,,,,,86,244,,,0.0,,5,
20WN01933,2020838059,20,Z8059,83,2,A,97,e4,5,1,1,1.0,1,1,H,86,196,110,,12.0,  0,62,0.455,67,6,1,,,,,,,.,Z0000,83,Z6403,83,A,3,93,255,1,1,,,,,73,245,,,0.0,,,
20WN01934,2020838061,20,Z8061,83,2,,80,e5,8,2,1,1.0,1,1,2,86,195,109,,11.9,  0,69,0.524,75,5,1,,,0,,RED,,70BLK,Z0000,83,A0705,06,,2,92,273,3,2,,,,,90,244,,,0.0,,4,
20WN01935,2020838062,20,Z8062,83,3,,00,e1,5,1,1,1.0,1,1,2,86,195,109,,9.0,  0,63,0.495,68,5,1,,,,,,,80BLK,Z0000,83,T7257,45,,3,93,255,1,1,,,,,86,245,,,0.0,,,
20WN01936,2020838063,20,Z8063,83,3,,00,e1,5,1,1,1.0,1,1,2,86,195,109,,11.1,  0,73,0.568,79,5,1,,,0,,,,.,Z0000,83,Z7015,83,,3,93,255,1,1,,,,,97,244,,,0.0,,,
20WN01937,2020838064,20,Z8064,83,2,,07,46,8,2,2,4.0,4,4,2,86,195,109,,11.2,  0,37,0.237,40,1,1,,,7,,GRN,,.,S1499,00,Z3506,83,,3,93,255,5,6,,,,,64,244,,,0.0,,,
20WN01938,2020838065,20,Z8065,83,2,,07,46,8,2,2,4.0,4,4,2,86,195,109,,13.5,  0,81,0.619,88,1,1,,,7,,GRN,e6,.,S1499,00,Z3506,83,,1,,,5,4,,,,,100,244,,,0.0,,,
20WN01939,2020838066,20,Z8066,83,1,,97,12,8,2,1,4.0,4,4,H,86,196,110,,14.0,  0,87,0.664,94,6,1,1,1,,,,,.,Z5264,83,Z4098,00,,1,,,3,2,,,,,95,218,,,0.0,,,
20WN01940,2020838069,20,Z8069,83,2,,10,e5,8,2,1,1.0,1,1,2,86,195,109,,11.6,  0,72,0.554,78,5,1,,,0,,,,.,Z0000,83,S2173,12,,2,92,273,3,2,,,,,96,244,,,0.0,,3,
20WN01941,2020838072,20,Z8072,83,1,,97,13,5,1,1,2.0,2,2,H,86,196,110,,12.6,  0,89,0.695,96,6,1,1,1,,,,,.,Z5314,83,Z5393,83,,1,,,1,1,,,,,98,218,,,0.011,,,
20WN01942,2020838073,20,Z8073,83,2,,00,e5,5,1,1,1.0,1,1,H,86,196,110,,14.4,  0,92,0.705,99,6,1,,,7,,,e1,.,Z0000,83,Z6393,83,,1,,,1,1,,,,,112,245,,,0.0,,,
20WN01943,2020838074,20,Z8074,83,2,,LT,e2,5,1,1,1.0,1,1,2,86,195,109,,11.0,  0,76,0.596,83,2,1,,,7,,RED,,.,L0000,70,T7305,45,,2,92,273,1,1,,,,,99,244,,,0.0,,2,
20WN01944,2020838075,20,Z8075,83,3,,80,e4,5,1,1,1.0,1,1,2,87,195,108,,10.0,  0,76,0.611,83,5,1,,,,,RED,,.,Z0000,83,A0650,06,,3,93,255,1,1,,,,,99,244,,,0.0,,,
20WN01945,2020838079,20,Z8079,83,2,A,97,16,9,3,2,4.0,4,4,H,87,196,109,,11.9,  0,86,0.68,93,6,1,,,,,,e2,.,Z5593,83,Z3595,83,A,1,,,8,6,,,,,99,245,,,0.016,,,
20WN01946,2020838080,20,Z8080,83,1,A,97,16,9,3,2,4.0,4,4,H,87,196,109,,14.3,  0,78,0.584,84,6,1,2,2-,,,,,SmScursSlOver,Z5593,83,Z3595,83,A,3,93,239,8,4,,,,,77,218,,,0.016,,,
20WN01947,2020838081,20,Z8081,83,2,,00,e4,5,1,1,1.0,1,1,2,87,195,108,,12.9,  0,84,0.658,92,5,1,,,0,,,e3,.,Z0000,83,Z6419,83,,1,,,1,1,,,,,117,244,,,0.0,,,
20WN01948,2020838082,20,Z8082,83,3,,20,e5,5,1,1,1.0,1,1,2,87,195,108,,15.7,  0,89,0.679,97,5,1,,,0,,,,.,Z0000,83,T7173,45,,3,93,255,1,1,,,,,113,244,,,0.0,,,
20WN01949,2020838083,20,Z8083,83,3,,07,60,5,1,1,2.0,2,2,2,87,195,108,,13.3,  0,77,0.59,84,1,1,,,0,,GRN,,.,S1943,00,Z5599,83,,7,97,243,1,1,,,,,,,,,0.0,,,
20WN01950,2020838084,20,Z8084,83,3,,08,41,8,2,2,2.0,2,2,2,87,195,108,,11.6,  0,72,0.559,79,1,1,,,0,,,,.,S1013,12,Z5420,83,,3,93,255,5,5,,,,,81,244,,,0.0,,,
20WN01951,2020838085,20,Z8085,83,2,,08,41,8,2,2,2.0,2,2,2,87,195,108,,10.8,  0,68,0.53,74,1,1,,,0,,,e4,.,S1013,12,Z5420,83,,1,,,5,5,,,,,94,244,,,0.0,,,
20WN01952,2020838086,20,Z8086,83,3,,80,e4,8,2,1,1.0,1,1,2,87,195,108,,9.9,  0,91,0.751,100,5,1,,,,,RED,,.,Z0000,83,A0460,06,,3,93,255,3,2,,,,,111,245,,,0.0,,,
20WN01953,2020838088,20,Z8088,83,3,,00,29,8,2,1,4.0,4,4,H,87,196,109,,12.8,  0,94,0.745,102,5,1,,,0,,PUR,,.,K5180,64,Z3978,83,,3,93,255,3,2,,,,,116,245,,,0.0,,,
20WN01954,2020838090,20,Z8090,83,2,,00,e1,8,2,1,1.0,1,1,2,87,195,108,,9.4,  0,72,0.58,79,1,1,,,0,,RED,,1ST,Z0000,83,A0412,06,,2,92,273,3,2,,,,,97,244,,,0.0,,2,
20WN01955,2020838092,20,Z8092,83,2,A,97,17,8,2,2,4.0,4,4,H,87,196,109,,15.1,  0,72,0.522,78,6,1,,,0,,,,1ST,Z5635,83,Z3387,83,A,3,93,255,5,5,,,,,77,245,,,0.015,,,
20WN01956,2020838093,20,Z8093,83,2,A,97,17,8,2,2,4.0,4,4,H,87,196,109,,17.4,  0,77,0.547,83,6,1,,,0,,,e5,2ND,Z5635,83,Z3387,83,A,1,,,5,5,,,,,86,245,,,0.015,,,
20WN01957,2020838094,20,Z8094,83,3,,10,e4,5,1,1,1.0,1,1,2,87,195,108,,12.5,  0,86,0.681,94,5,1,,,0,,RED,,.,Z0000,83,S2056,12,,3,93,255,1,1,,,,,110,244,,,0.0,,,
20WN01958,2020838095,20,Z8095,83,1,,80,e5,8,2,1,1.0,1,1,2,87,195,108,,9.9,  0,87,0.714,96,5,1,2,3+,7,,RED,,CheckNuts,Z0000,83,A0615,06,,3,93,239,3,2,,,,,89,218,,,0.0,,,
20WN01959,2020838097,20,Z8097,83,3,,00,e4,5,1,1,1.0,1,1,2,87,195,108,,16.8,  0,65,0.446,70,5,1,,,7,,,,.,Z0000,83,M0322,51,,3,93,255,1,1,,,,,94,244,,,0.0,,,
20WN01960,2020838098,20,Z8098,83,3,,00,e5,8,2,1,1.0,1,1,2,87,195,108,,10.4,  0,84,0.681,92,5,1,,,,,,,.,Z0000,83,Z6623,83,,3,93,255,3,2,,,,,108,244,,,0.0,,,
20WN01961,2020838100,20,Z8100,83,3,,07,58,8,2,2,3.0,3,3,2,87,195,108,,9.6,  0,56,0.43,61,1,1,,,0,,GRN,,.,S1937,00,Z5040,83,,3,93,255,5,5,,,,,80,244,,,0.0,,,
20WN01962,2020838101,20,Z8101,83,2,,07,58,8,2,2,3.0,3,3,2,87,195,108,,9.5,  0,61,0.477,67,1,1,,,0,,GRN,e6,.,S1937,00,Z5040,83,,1,,,5,5,,,,,85,244,,,0.0,,,
20WN01963,2020838102,20,Z8102,83,2,,07,61,8,2,2,5.0,5,4,2,87,195,108,,13.4,  0,70,0.524,76,1,1,,,,,,e1,.,S1944,00,Z3081,83,,1,,,5,5,,,,,92,244,,,0.0,,,
20WN01964,2020838103,20,Z8103,83,2,,07,61,8,2,2,5.0,5,4,2,87,195,108,,13.8,  0,75,0.567,82,1,1,,,,,,e2,.,S1944,00,Z3081,83,,1,,,5,5,,,,,100,244,,,0.0,,,
20WN01965,2020838104,20,Z8104,83,2,,08,46,5,1,1,2.0,2,2,2,88,195,107,,14.5,  0,80,0.612,88,1,1,,,7,,GRN,e3,.,S1499,00,Z6096,83,,1,,,1,1,,,,,108,244,,,0.0,,,
20WN01966,2020838105,20,Z8105,83,3,,BL,BL,8,2,1,2.0,2,2,2,88,195,107,,9.9,  0,90,0.749,100,9,1,,,0,,,,.,Z5202,83,Z5639,83,,3,93,255,3,2,,,,,121,244,,,0.002,,,
20WN01967,2020838107,20,Z8107,83,2,,07,47,5,1,1,2.0,2,2,2,88,195,107,,14.8,  0,87,0.675,96,1,1,,,,,GRN,e4,.,S1583,12,Z5878,83,,1,,,1,1,,,,,106,244,,,0.009,,,
20WN01968,2020838108,20,Z8108,83,1,,43,41,5,1,1,4.0,4,4,2,88,195,107,,15.8,  0,100,0.787,110,1,1,2,3,0,,GRN,,Scurs,S1013,12,Z3833,83,,1,,,1,1,,,,,106,218,,,0.008,,,
20WN01969,2020838109,20,Z8109,83,2,,00,e1,5,1,1,1.0,1,1,H,88,196,108,,11.4,  0,80,0.635,88,5,1,,,0,,OR,,.,Z0000,83,L2247,70,,2,92,273,1,1,,,,,102,245,,,0.0,,1,
20WN01970,2020838110,20,Z8110,83,2,,TS,11,8,2,2,2.0,2,2,H,88,196,108,,13.0,  0,87,0.685,95,5,1,,,0,,,e5,.,Z7471,00,Z5349,83,,1,,,5,5,,,,,105,245,,,0.0,,,
20WN01971,2020838111,20,Z8111,83,1,,TS,11,8,2,2,2.0,2,2,H,88,196,108,,13.2,  0,58,0.415,63,5,1,1,1-,0,,,,.,Z7471,00,Z5349,83,,3,93,239,5,5,,,,,67,218,,,0.0,,,
