UID,IDLAMB,YR,SEX,ETAG,LBRD,LB1,LINE,BPEN,DAM,TESTE,TBRE,ADAM,ADAM2,WNAGE_60,WNAGE,CLR,HORN,STM,JAW,WNWT,F,N,T,C,L,TIME,SIDE,THIGH,MENB,LB2,DBRD,SIRE,SBRD,ADG,MELW,TM,BAND,IDX,BRWT,CAUSE,CADAM,CTBR,ABN,TB,TR
79WN00250,79192416,79,2,2416,19,1,10,103,9109,,5,4,4,65,125,1,1,,2,72,06,03,09,08,033,13,2,3,163,9,18,0435,19,486,1016,2,2,152,112,,4,5,,2,2
79WN00251,79192417,79,2,2417,19,1,10,103,9109,,5,4,4,65,125,1,1,,1,74,06,03,09,09,041,13,2,4,163,9,18,0435,19,494,1016,2,2,162,122,,4,5,,2,2
79WN00252,79192418,79,2,2418,19,1,13,134,7021,,5,7,7,65,125,1,1,,2,65,07,03,10,09,038,9,2,4,165,9,18,1188,19,423,964,6,2,145,121,,5,5,,2,2
79WN00253,79192419,79,2,2419,19,1,13,134,7021,,5,7,7,65,125,1,1,,1,54,07,03,12,09,036,5,2,3,165,9,18,1188,19,334,964,6,2,132,122,92,5,5,,2,2
79WN00254,79192420,79,2,2420,19,1,11,111,8214,,5,5,5,65,125,1,1,,2,67,10,03,09,07,047,11,5,6,169,9,18,1145,19,450,1023,6,2,134,108,,4,5,,2,2
79WN00255,79192421,79,1,2421,19,1,11,111,8214,196,5,5,5,65,125,1,2,,2,73,11,03,09,08,032,10,5,6,169,9,18,1145,19,496,1023,6,2,129,110,93,4,5,,2,2
79WN00256,79192422,79,2,2422,19,1,11,112,7463,,3,6,6,65,125,1,1,,4,48,15,03,12,10,034,12,2,2,166,9,18,1172,19,302,668,6,2,83,103,92,4,2,,2,1
79WN00257,79192424,79,2,2424,19,1,10,103,9704,,1,3,3,65,125,1,1,,1,78,05,03,09,06,037,4,2,3,161,9,18,0435,19,518,651,2,2,154,132,,3,1,,1,1
79WN00258,79192425,79,1,2425,19,1,12,860,8952,125,5,4,4,65,125,1,2,,1,71,08,05,10,08,029,10,2,3,163,9,18,0842,19,486,892,3,2,133,102,,4,5,,2,2
79WN00259,79192426,79,1,2426,19,1,12,860,8952,215,5,4,4,65,125,1,5,,2,83,07,03,09,08,034,13,3,4,163,9,18,0842,19,572,892,3,2,161,115,93,4,5,,2,2
79WN00260,79192427,79,2,2427,19,1,12,900,6790,,5,7,7,64,124,1,1,,2,40,12,03,11,12,026,17,1,2,165,9,18,1003,19,252,916,3,1,96,87,,5,6,,2,2
79WN00261,79192428,79,1,2428,19,1,12,900,6790,162,5,7,7,65,125,1,1,,4,82,07,03,09,09,024,9,1,2,165,9,18,1003,19,571,916,3,2,145,106,93,5,4,,2,2
79WN00262,79192429,79,1,2429,19,1,10,102,0031,220,5,3,3,65,125,2,1,,1,68,08,03,11,10,030,8,3,4,161,9,19,0464,19,443,942,2,2,147,126,93,3,5,,2,2
79WN00263,79192430,79,1,2430,19,1,10,102,0031,217,5,3,3,65,125,1,1,,2,68,08,03,11,10,031,12,2,3,161,9,19,0464,19,441,942,2,2,148,129,93,3,5,89,2,2
79WN00264,79192431,79,2,2431,19,1,10,101,0772,,3,2,2,65,125,1,1,,2,77,07,03,08,08,037,17,2,4,164,9,19,0567,19,545,822,2,2,151,89,,2,2,,2,1
79WN00265,79192433,79,2,2433,19,1,11,112,6568,,5,7,7,65,125,1,1,,2,67,07,03,10,08,029,10,3,4,165,9,18,1172,19,448,1074,6,2,138,110,,5,5,,2,2
79WN00266,79192434,79,1,2434,19,1,11,112,6568,121,5,7,7,65,125,1,1,,1,62,09,03,11,10,022,14,1,2,165,9,18,1172,19,407,1074,6,2,126,111,93,5,5,,2,2
79WN00267,79192435,79,1,2435,19,1,10,103,5406,214,3,8,8,65,125,1,1,,2,81,07,03,09,09,035,7,2,4,161,9,18,0435,19,562,886,2,2,149,108,,5,2,,2,1
79WN00268,79192436,79,2,2436,19,1,13,134,0041,,1,3,3,65,125,1,1,,2,74,07,03,09,08,033,13,3,4,161,9,19,1188,19,490,864,6,2,143,127,,3,1,,1,1
79WN00269,79192437,79,1,2437,19,1,13,134,7945,223,1,6,6,65,125,2,2,,2,96,09,03,09,06,033,4,2,3,166,9,18,1188,19,671,785,6,2,140,121,,4,1,,1,1
79WN00270,79192438,79,2,2438,19,1,13,134,9714,,5,3,3,65,125,1,1,,1,62,10,03,11,09,036,12,3,5,178,9,18,1188,19,415,817,6,2,130,101,92,3,5,,2,2
79WN00271,79192439,79,1,2439,19,1,13,134,9714,133,5,3,3,65,125,1,1,,1,61,11,03,11,09,030,13,2,3,178,9,18,1188,19,403,817,6,2,123,106,93,3,5,,2,2
79WN00272,79192440,79,1,2440,19,1,13,133,9468,228,1,4,4,65,125,1,4,,2,96,08,03,08,06,040,11,3,4,148,9,18,1149,19,682,884,6,2,150,107,,4,1,,1,1
79WN00273,79192441,79,2,2441,19,1,12,900,0533,,1,2,2,59,119,1,1,,2,68,10,03,11,09,035,1,1,2,154,9,19,1003,19,483,816,3,8,129,105,,2,1,,1,1
79WN00274,79192442,79,1,2442,19,1,12,910,7707,172,3,6,6,66,126,1,2,,2,76,08,05,09,08,033,5,3,4,166,9,18,0633,19,556,868,3,3,134,60,,4,2,,2,1
79WN00275,79192443,79,1,2443,19,1,12,940,0971,230,1,2,2,66,126,1,5,,1,85,07,03,08,06,039,4,2,3,154,9,19,0395,19,577,832,3,3,151,123,93,2,1,,1,1
79WN00276,79192444,79,2,2444,19,1,10,102,7653,,3,6,6,59,119,1,1,,1,60,08,03,10,10,029,17,3,5,144,9,18,0464,19,423,834,2,4,132,97,,4,2,,2,1
79WN00277,79192445,79,2,2445,19,1,10,102,7653,,5,6,6,65,125,1,1,,1,67,05,03,10,08,032,14,2,3,144,9,18,0464,19,464,834,2,2,153,90,,4,7,,2,2
79WN00278,79192446,79,1,2446,19,1,13,133,7711,197,5,6,6,65,125,1,1,,1,82,08,03,07,09,039,10,3,4,166,9,18,1149,19,564,877,6,2,161,115,,4,5,,2,2
79WN00279,79192447,79,1,2447,19,1,13,133,7711,199,5,6,6,65,125,1,5,,1,74,07,03,09,09,040,9,3,4,166,9,18,1149,19,510,877,6,2,158,103,,4,5,,2,2
79WN00280,79192448,79,2,2448,19,1,13,134,8603,,8,5,5,65,125,1,1,,2,53,10,03,10,10,038,12,3,4,181,9,18,1188,19,352,1792,6,3,127,90,92,4,5,,3,2
79WN00281,79192449,79,2,2449,19,1,13,134,8603,,8,5,5,65,125,1,1,,2,61,12,03,10,09,041,2,3,5,181,9,18,1188,19,410,1792,6,3,124,98,92,4,5,,3,2
79WN00282,79192450,79,1,2450,19,1,13,134,8603,158,8,5,5,64,124,1,3,,1,73,09,03,09,09,033,9,4,5,181,9,18,1188,19,494,1792,6,2,142,117,,4,5,,3,2
79WN00283,79192451,79,2,2451,19,1,12,820,9936,,1,3,3,64,124,1,1,,1,77,08,03,09,07,044,4,2,3,144,9,18,0991,19,514,649,3,2,145,133,,3,1,,1,1
79WN00284,79192453,79,2,2453,19,1,12,860,9375,,3,4,4,64,124,1,1,,2,73,08,03,09,06,040,3,2,4,148,9,18,0842,19,492,754,3,2,135,120,92,4,2,,2,1
79WN00285,79192454,79,2,2454,19,1,12,930,0118,,1,3,3,64,124,1,1,,2,72,13,03,09,07,042,9,4,5,161,9,19,0434,19,478,870,3,2,114,127,,3,1,,1,1
79WN00286,79192455,79,2,2455,19,1,12,890,8490,,5,5,5,64,124,1,1,,1,66,10,06,10,07,034,14,2,3,156,9,18,0573,19,451,598,3,2,113,101,,4,5,,2,2
79WN00287,79192456,79,1,2456,19,1,12,890,8490,123,5,5,5,64,124,1,2,,1,63,15,03,10,09,041,2,2,4,156,9,18,0573,19,432,598,3,2,107,94,93,4,5,02,2,2
79WN00288,79192457,79,2,2457,19,1,11,111,5931,,1,8,8,64,124,1,1,,1,81,07,03,09,06,043,10,2,2,170,9,18,1145,19,533,782,6,2,147,149,,5,1,,1,1
79WN00289,79192458,79,2,2458,19,1,11,112,9999,,1,3,3,64,124,1,1,,1,75,07,03,09,06,039,11,5,5,144,9,18,1172,19,513,808,6,2,143,114,,3,1,,1,1
79WN00290,79192461,79,2,2461,19,1,13,131,8050,,5,5,5,64,124,1,1,,1,80,06,03,09,08,030,7,4,6,169,9,18,1226,19,559,843,6,2,157,107,,4,5,,2,2
79WN00291,79192462,79,2,2462,19,1,13,131,8050,,5,5,5,64,124,1,1,,2,60,07,03,10,08,032,3,4,5,169,9,18,1226,19,408,843,6,2,133,94,92,4,5,,2,2
79WN00292,79192463,79,2,2463,19,1,12,840,0805,,1,2,2,64,124,1,1,,2,77,09,03,09,06,041,4,4,5,154,9,19,0982,19,521,820,3,2,134,124,,2,1,,1,1
79WN00293,79192464,79,1,2464,19,1,12,820,0308,128,3,3,3,64,124,1,4,,1,63,10,03,11,08,033,4,2,3,178,9,19,0991,19,419,787,3,2,116,110,93,3,2,,2,1
79WN00294,79192465,79,2,2465,19,1,12,820,0308,,4,3,3,62,122,1,1,,2,50,09,03,10,09,034,1,2,4,,9,19,0991,19,334,,3,9,,93,92,3,2,,2,1
79WN00295,79192466,79,2,2466,19,1,13,134,9533,,1,3,3,65,125,1,1,,1,61,08,03,11,10,027,15,2,3,161,9,18,1188,19,378,905,6,3,133,138,92,3,1,,1,1
79WN00296,79192467,79,2,2467,19,1,13,131,0783,,5,2,2,64,124,1,1,,2,64,06,03,10,08,038,15,3,5,164,9,19,1226,19,440,920,6,2,153,95,,2,6,,2,2
79WN00297,79192468,79,1,2468,19,1,13,131,0783,174,5,2,2,64,124,1,1,,2,66,07,03,11,08,032,4,2,3,164,9,19,1226,19,441,920,6,2,135,113,,2,4,,2,2
79WN00298,79192469,79,1,2469,19,1,11,112,8978,141,5,4,4,64,124,1,1,,2,68,11,03,11,10,029,17,1,2,177,9,18,1172,19,460,971,6,2,128,109,93,4,5,,2,2
79WN00299,79192470,79,1,2470,19,1,11,112,8978,199,5,4,4,64,124,1,1,,2,84,12,03,10,08,033,15,3,5,177,9,18,1172,19,590,971,6,2,137,109,93,4,5,,2,2
79WN00300,79192472,79,2,2472,19,1,13,134,1074,,1,2,2,64,124,1,1,,2,57,11,03,10,08,047,1,3,4,154,9,19,1188,19,365,780,6,2,113,118,92,2,1,,1,1
79WN00301,79192473,79,2,2473,19,1,11,114,6699,,1,7,7,64,124,1,1,,1,72,12,03,10,07,042,8,3,5,165,9,18,1181,19,482,958,6,2,115,122,,5,1,,1,1
79WN00302,79192474,79,2,2474,19,1,11,112,0445,,5,2,2,64,124,1,1,,1,50,10,03,11,11,022,8,2,3,164,9,19,1172,19,315,884,6,2,112,110,92,2,5,,2,2
79WN00303,79192475,79,2,2475,19,1,11,112,0445,,5,2,2,64,124,1,1,,1,55,13,03,11,11,034,2,2,3,164,9,19,1172,19,356,884,6,2,110,109,92,2,5,,2,2
79WN00304,79192476,79,2,2476,19,1,12,850,7454,,1,6,6,64,124,1,1,,3,81,07,03,08,06,046,6,3,5,144,9,18,0992,19,544,807,3,2,149,135,,4,1,,1,1
79WN00305,79192477,79,1,2477,19,1,13,132,6489,152,1,7,7,65,125,1,1,,2,78,09,05,10,07,043,16,2,3,155,9,18,1178,19,511,867,6,3,131,141,93,5,1,90,1,1
79WN00306,79192478,79,1,2478,19,1,11,111,7646,152,3,6,6,65,125,1,6,,1,76,08,04,09,08,052,11,4,5,133,9,18,1145,19,495,865,6,3,149,141,93,4,3,,1,2
79WN00307,79192479,79,1,2479,19,1,13,132,0581,228,1,2,2,64,124,1,1,,2,93,07,06,08,08,032,11,2,3,154,9,19,1178,19,646,838,6,2,143,129,,2,1,,1,1
79WN00308,79192480,79,2,2480,19,1,11,113,8927,,5,4,4,64,124,1,1,,1,64,12,03,10,08,036,10,2,3,148,9,18,0567,19,427,856,6,2,116,110,92,4,5,,2,2
79WN00309,79192481,79,1,2481,19,1,11,113,8927,158,5,4,4,64,124,1,2,,2,71,07,03,10,08,035,1,3,5,148,9,18,0567,19,483,856,6,2,148,111,93,4,5,,2,2
79WN00310,79192482,79,1,2482,19,1,10,103,8673,197,5,5,5,64,124,1,2,,2,78,07,03,09,08,035,12,3,4,181,9,18,0435,19,538,1014,2,2,157,113,,4,5,,2,2
79WN00311,79192483,79,1,2483,19,1,10,103,8673,167,5,5,5,64,124,1,7,,1,73,14,03,10,08,036,18,2,4,181,9,18,0435,19,486,1014,2,2,118,127,93,4,5,,2,2
79WN00312,79192484,79,1,2484,19,1,13,133,8860,251,3,4,4,64,124,1,5,,2,95,10,03,09,07,040,2,2,3,163,9,18,1149,19,673,728,6,2,147,116,,4,2,,2,1
79WN00313,79192485,79,1,2485,19,1,13,133,8860,143,4,4,4,62,122,1,4,,4,62,09,03,11,09,036,1,1,3,,9,18,1149,19,450,,6,9,,71,,4,2,,2,1
79WN00314,79192486,79,2,2486,19,1,11,113,0276,,3,3,3,63,123,1,1,,1,69,06,03,09,07,037,17,2,4,144,9,19,0567,19,461,905,6,2,150,123,,3,4,,1,2
79WN00315,79192487,79,2,2487,19,1,12,880,8488,,5,5,5,63,123,1,2,,2,66,08,03,09,08,039,1,1,3,156,9,18,0707,19,458,892,3,2,139,97,,4,5,,2,2
79WN00316,79192488,79,2,2488,19,1,12,880,8488,,5,5,5,63,123,1,2,,2,66,11,03,09,10,043,8,3,5,156,9,18,0707,19,450,892,3,2,133,106,,4,5,,2,2
79WN00317,79192489,79,2,2489,19,1,13,131,5654,,3,8,8,63,123,1,1,,2,64,05,03,10,09,030,7,2,4,161,9,18,1226,19,439,971,6,2,142,100,,5,2,,2,1
