UID,IDLAMB,YR,ETAG,LBRD,SEX,LINE,STM,PEN,TYB,TB,TR,AGE,ADAM,CADAM,BAND,DAYBN,DAYWN,WNAGE,TIM,BRWT,JUWT,WNWT,ADG,WT120,CLR,JAW,HORN,FACE,RGRP,TRT,LOT,RMK,SIRE,SBRD,DAM,DBRD,LNDAM,PD,CAUSE,DAYDIS,TBRE,TBR17,IDX,MENB,MELW,PD2,CUWT,SAWT,EBVLWW
95WN02487, 95445095,95,T5095,44,2,48,02,e.5,5,1,1,1.0,1,1,2,118,221,103,7,12.1,50,75,0.611,85,1,1,,,2,M, 30,,T4006,44,T4474,44,41,2,92,264,1,1,110,1.41,92.4,2,89,,22.179
95WN02488, 95445096,95,T5096,44,1,42,02,912,8,2,2,3.0,3,3,2,119,221,102,13,11.1,44,69,0.568,79,1,1,,,2,C,CLO,4TEATS only 3,T3845,44,T2600,44,42,1,,0,5,5,100,1.41,97.4,1,68,,1.379
95WN02489, 95445097,95,T5097,44,1,42,02,912,8,2,2,3.0,3,3,2,119,221,102,7,11.8,40,67,0.541,77,1,1,,,2,C,CLO,only 3 /sire,T3845,44,T2600,44,42,1,,0,5,5,98,1.41,97.4,1,76,,1.379
95WN02490, 95445098,95,T5098,44,1,42,02,892,5,1,1,2.0,2,2,2,119,221,102,11,11.7,49,77,0.64,89,1,1,,,2,C,CLO,,T3884,44,T3663,44,42,3,93,240,1,1,103,1.4,91.8,3,85,,0.484
95WN02491, 95445099,95,T5099,44,2,41,02,413,9,3,3,3.0,3,3,2,119,221,102,14,9.1,27,50,0.401,57,1,1,,,2,M,CLO,,T3916,44,T2602,44,41,3,93,268,9,8,90,1.56,91.8,3,65,,21.464
95WN02492, 95445100,95,T5100,44,2,41,02,413,9,3,3,3.0,3,3,2,119,221,102,4,9.4,36,52,0.418,60,1,1,,,2,M, 35,4TEATS,T3916,44,T2602,44,41,2,92,264,9,8,92,1.56,91.8,2,67,,21.464
95WN02493, 95445101,95,T5101,44,1,41,02,413,9,3,3,3.0,3,3,2,119,221,102,3,9.8,42,70,0.59,81,1,1,,,2,M,CLO,4TEATS,T3916,44,T2602,44,41,3,93,240,9,8,98,1.56,91.8,3,73,,21.464
95WN02494, 95445102,95,T5102,44,2,41,02,414,8,2,2,3.0,3,3,2,119,221,102,9,11.3,47,68,0.556,78,1,1,,,2,M,e.5,4TEATS,T4091,44,T2888,44,41,1,,0,5,5,116,1.7,112.1,1,82,,21.575
95WN02495, 95445103,95,T5103,44,2,41,02,414,8,2,2,3.0,3,3,2,119,221,102,18,12.6,53,74,0.602,85,1,1,,,2,M,e.6,4TEATS,T4091,44,T2888,44,41,1,,0,5,5,121,1.7,112.1,1,93,,21.575
95WN02496, 95445105,95,T5105,44,1,ch,00,J10,8,2,1,1.0,1,1,H,119,226,107,3,11.2,46,77,0.615,85,1,1,,,2,h,JIM,,A0987,04,T4228,44,ch,1,,0,3,2,109,2.15,126.5,1,,,0.0
95WN02497, 95445106,95,T5106,44,1,ch,00,J03,5,1,1,1.0,1,1,H,120,226,106,5,9.6,46,72,0.589,80,1,2,,,2,c,JIM,,T4367,44,T4379,44,ch,1,,0,1,1,90,1.41,91.4,1,,,0.0
95WN02498, 95445107,95,T5107,44,3,48,02,e.5,5,1,1,1.0,1,1,2,120,221,101,6,9.7,42,65,0.548,75,1,1,,,2,C,,,T4006,44,T4219,44,42,3,93,268,1,1,99,1.41,90.4,3,78,,11.676
