UID,IDLAMB,YR,LBRD,ETAG,SEX,LINE,STM,PEN,TB,TR,TBRE,TBR17,AGE,ADAM,CADAM,BAND,DAYBN,WNAGE,TIM,BRWT,WNWT,ADG,F,N,T,C,L,TST,SIGR,THGR,JAW,CLR,H,IDX,MENB,MELW,CAUSE,ABN,SEQ,SIRE,SBRD,DAM,DBRD,TM,WT120,AADG,LNDAM,PD,CUWT,SAWT,LOT
82WN01717, 82630074,82,63,0074,2,60,06,602,2,1,4,2, 30,3,3,9,111,114,14,79,71,554, 7, 3,10, 8, 36,  0,5,7,1,1,1,0,164,682,92,,1519,9255,62,8832,62,2,74,533,60,2,76,74,087
82WN01718, 82630075,82,63,0075,1,61,06,613,2,1,3,2, 30,3,3,3,111,120,8,100,85,625, 5, 3,10, 8, 29,235,3,6,2,1,4,155,147,828,,,1520,9593,62,8820,62,6,85,542,61,1,92,0,
82WN01719, 82630077,82,63,0077,2,61,06,612,2,1,3,2, 20,2,2,2,111,119,19,119,53,345, 6, 3,10, 9, 47,  0,6,7,2,1,1,150,148,741,92,,1521,9459,62,9218,62,6,53,380,61,2,59,61,089
82WN01720, 82630080,82,63,0080,1,63,06,632,2,1,3,2, 30,3,3,3,111,120,11,103,82,598, 8, 3, 8, 6, 51,234,5,7,2,1,2,148,164,823,,,1522,9014,62,8506,62,6,82,517,63,1,83,0,
82WN01721, 82630081,82,63,0081,1,60,06,603,1,1,1,1, 20,2,2,3,111,120,5,160,91,625, 7, 3, 7, 6, 46,245,6,7,4,1,2,159,138,799,,,1523,9023,62,8867,62,2,91,526,60,1,100,0,
82WN01722, 82630082,82,63,0082,2,63,06,631,1,1,1,1, 80,8,5,3,111,120,11,115,97,713, 6, 3, 6, 5, 57,  0,6,7,4,1,1,171,153,897,,,1524,8948,62,5623,62,6,97,644,63,1,107,0,
82WN01723, 82630083,82,63,0083,1,63,06,634,1,1,1,1, 40,4,4,3,112,119,19,152,101,721, 6, 3, 7, 6, 42,257,5,6,1,1,2,164,156,793,,,1525,9220,62,8330,62,6,102,576,63,1,106,0,
82WN01724, 82630085,82,63,0085,2,61,06,613,2,1,3,2, 50,5,4,3,112,119,20,116,78,558, 9,10,10, 6, 42,  0,6,7,2,1,1,113,158,875,,,1526,9593,62,7477,62,6,79,518,61,1,84,0,
82WN01725, 82630088,82,63,0088,2,60,06,603,2,2,5,5, 30,3,3,3,112,119,5,120,65,445,10, 3,10, 8, 41,  0,4,7,1,1,1,134,147,902,,,1527,9023,62,8554,62,2,65,467,60,1,72,0,
82WN01726, 82630089,82,63,0089,2,60,06,603,2,2,5,5, 30,3,3,3,112,119,3,110,62,429, 9, 3, 9, 8, 50,  0,6,8,5,1,1,142,147,902,93,,1528,9023,62,8554,62,2,62,450,60,3,64,0,
82WN01727, 82630090,82,63,0090,2,61,06,614,2,2,5,4, 20,2,2,3,112,119,8,148,66,430,10, 3,10, 8, 40,  0,4,7,2,1,1,135,148,857,,,1529,9374,62,9299,62,6,66,473,61,1,76,0,
82WN01728, 82630091,82,63,0091,2,61,06,614,2,2,5,6, 20,2,2,3,112,119,3,121,44,268,11, 3,11, 9, 36,  0,6,7,1,1,1,115,148,857,92,,1530,9374,62,9299,62,6,44,345,61,2,53,58,089
82WN01729, 82630092,82,63,0092,2,60,06,603,2,2,5,5, 40,4,4,3,112,119,9,125,64,433,10, 3, 9, 8, 50,  0,5,7,2,1,1,134,141,953,92,,1531,9023,62,8248,62,2,64,424,60,2,73,73,087
82WN01730, 82630093,82,63,0093,1,60,06,603,2,2,5,5, 40,4,4,3,112,119,19,139,96,690, 9, 3, 7, 6, 52,203,5,7,2,1,4,166,141,953,,,1532,9023,62,8248,62,2,97,661,60,4,100,0,
82WN01731, 82630094,82,63,0094,1,61,06,612,1,1,2,1, 30,3,3,9,112,109,1,124,81,629, 0, 0, 0, 0,  0,,,,,1,,0,147,809,93,35,1533,9459,62,8534,62,6,88,562,61,3,0,0,
82WN01732, 82630096,82,63,0096,1,61,06,614,2,1,3,2, 40,4,4,3,112,119,15,142,102,738, 5, 3, 7, 7, 55,268,6,8,1,1,1,184,141,904,01,,1534,9374,62,8294,62,6,103,627,61,6,106,0,
82WN01733, 82630097,82,63,0097,2,63,06,633,2,1,3,2, 20,2,2,3,112,119,6,129,74,513, 5, 3, 8, 6, 47,  0,6,8,2,1,1,166,148,777,,,1535,8904,62,9167,62,6,75,521,63,1,77,0,
82WN01734, 82630099,82,63,0099,2,61,06,612,2,1,3,2, 50,5,4,3,112,119,3,112,98,729, 6, 4, 7, 5, 55,  0,6,7,2,1,1,174,158,935,,,1536,9459,62,7452,62,6,99,677,61,1,107,0,
82WN01735, 82630101,82,63,0101,2,60,06,602,2,1,3,2, 50,5,4,3,112,119,6,104,82,602,10, 3, 8, 6, 47,  0,5,7,1,1,1,139,133,833,,,1537,9255,62,7556,62,2,83,552,60,1,88,0,
82WN01736, 82630102,82,63,0102,2,63,06,631,1,1,2,1, 30,3,3,9,112,113,13,118,65,471, 7, 3,10, 9, 29,  0,6,7,1,1,1,0,130,712,,,1538,8948,62,8529,62,6,68,440,63,1,85,0,
82WN01737, 82630103,82,63,0103,2,60,06,604,1,1,1,1, 40,4,4,3,112,119,2,133,92,661, 9, 3, 6, 6, 51,  0,5,7,2,1,1,144,141,877,,,1539,8892,62,8349,62,2,93,545,60,1,94,0,
82WN01738, 82630105,82,63,0105,2,63,06,632,1,1,1,1, 50,5,4,3,112,119,12,126,87,625, 8, 3, 8, 6, 53,  0,6,7,1,1,1,147,145,874,,,1540,9014,62,7680,62,6,88,516,63,1,91,0,
82WN01739, 82630107,82,63,0107,2,61,06,611,2,1,3,2, 40,4,4,3,112,119,16,95,57,399, 8, 3, 9, 7, 48,  0,6,8,2,1,1,129,141,810,97,16,1541,9628,62,8416,62,6,57,356,61,7,0,0,
82WN01740, 82630108,82,63,0108,1,63,06,632,1,1,1,1, 20,2,2,3,112,119,14,135,88,626, 7, 4, 8, 6, 43,180,6,8,1,1,1,152,138,795,,,1542,9014,62,9207,62,6,89,536,63,1,99,0,
82WN01741, 82630109,82,63,0109,1,63,06,631,1,1,2,1, 70,7,5,9,112,119,1,146,62,398, 0, 0, 0, 0,  0,,,,,1,,0,127,649,93,,1543,8948,62,6117,62,6,62,369,63,3,67,0,
82WN01742, 82630110,82,63,0110,2,63,06,633,2,2,5,5, 50,5,4,3,112,119,2,142,91,645, 6, 3, 8, 6, 48,  0,4,6,2,1,1,173,158,1195,,,1544,8904,62,7787,62,6,92,631,63,1,96,0,
82WN01743, 82630111,82,63,0111,2,63,06,633,2,2,5,5, 50,5,4,3,112,119,5,130,69,471, 8, 3, 9, 7, 45,  0,6,7,1,1,1,142,158,1195,,,1545,8904,62,7787,62,6,69,459,63,1,74,0,
82WN01744, 82630112,82,63,0112,1,60,06,604,2,2,5,6, 20,2,2,3,112,119,10,90,54,378,10, 3,10, 8, 42,128,6,8,1,1,1,143,148,865,93,,1546,8892,62,9074,62,2,54,474,60,3,57,0,
82WN01745, 82630113,82,63,0113,2,60,06,604,2,2,5,4, 20,2,2,3,112,119,4,110,65,454, 7, 3, 9, 7, 50,  0,6,8,1,1,1,153,148,865,,,1547,8892,62,9074,62,2,65,495,60,1,73,0,
82WN01746, 82630115,82,63,0115,1,63,06,632,3,1,6,2, 50,5,4,9,113,112,16,104,66,496, 0, 0, 0, 0,  0,  0,,,,1,,0,195,872,93,,1548,9014,62,7433,62,6,70,512,63,3,0,0,
82WN01747, 82630116,82,63,0116,1,63,06,634,1,1,1,1, 60,6,4,3,113,118,9,156,103,741, 8, 3, 7, 5, 53,251,6,8,2,1,1,160,133,835,,,1549,9220,62,7318,62,6,104,591,63,1,106,0,
82WN01748, 82630117,82,63,0117,2,60,06,602,2,2,5,5, 50,5,4,3,113,118,13,130,78,551, 7, 3, 8, 6, 53,  0,5,7,1,1,1,161,158,879,,,1550,9255,62,7495,62,2,79,547,60,1,83,0,
82WN01749, 82630118,82,63,0118,2,60,06,602,2,2,5,5, 50,5,4,3,113,118,15,122,87,634, 7, 3, 7, 6, 56,  0,6,8,1,1,1,172,158,879,,,1551,9255,62,7495,62,2,88,631,60,1,98,0,
82WN01750, 82630119,82,63,0119,2,60,06,601,1,1,1,1, 20,2,2,3,113,118,3,163,88,608, 7, 3, 8, 5, 46,  0,5,7,2,1,1,155,138,805,,,1552,9280,62,8877,62,2,89,552,60,1,96,0,
82WN01751, 82630120,82,63,0120,1,61,06,611,2,2,5,4, 60,6,4,3,113,118,19,145,91,648, 7, 3, 8, 5, 44,217,4,6,2,1,1,156,166,946,,,1553,9628,62,7303,62,6,92,576,61,1,97,0,
82WN01752, 82630121,82,63,0121,2,61,06,611,2,2,5,6, 60,6,4,3,113,118,14,122,65,447, 7, 3, 9, 7, 45,  0,6,7,1,1,1,149,166,946,,,1554,9628,62,7303,62,6,66,476,61,1,74,0,
82WN01753, 82630122,82,63,0122,1,61,06,611,3,2,8,5, 70,7,5,3,113,118,15,123,75,531, 5, 3,10, 7, 40,233,5,7,2,1,2,165,207,1123,,,1555,9628,62,6251,62,6,76,544,61,4,79,0,
82WN01754, 82630123,82,63,0123,2,61,06,611,3,1,6,2, 70,7,5,9,113,108,1,96,73,587, 0, 0, 0, 0,  0,,,,,1,,0,207,1123,,,1556,9628,62,6251,62,6,80,481,61,1,95,0,
82WN01755, 82630124,82,63,0124,1,61,06,611,3,2,8,5, 70,7,5,3,113,118,5,112,78,566, 4, 3, 9, 8, 38,229,5,7,2,1,2,173,207,1123,,,1557,9628,62,6251,62,6,79,572,61,4,83,0,
82WN01756, 82630125,82,63,0125,2,63,06,634,1,1,1,1, 20,2,2,3,113,118,12,139,90,645, 7, 3, 7, 5, 47,  0,4,6,1,1,1,159,138,811,,,1558,9220,62,9097,62,6,91,596,63,1,97,0,
82WN01757, 82630126,82,63,0126,1,60,06,601,1,1,1,1, 60,6,4,3,113,118,1,144,106,776, 6, 3, 7, 7, 45,257,4,6,4,1,2,172,144,988,,,1559,9280,62,6629,62,2,108,620,60,4,90,0,
82WN01758, 82630127,82,63,0127,2,60,06,601,1,1,1,1, 20,2,2,3,113,118,16,120,80,576, 7, 3, 8, 6, 45,  0,5,7,1,1,1,151,138,791,,,1560,9280,62,8952,62,2,81,529,60,1,89,0,
82WN01759, 82630128,82,63,0128,1,61,06,612,1,1,1,1, 70,7,5,3,113,118,11,105,59,411, 9, 3,10, 9, 44,150,6,7,2,1,1,121,147,685,93,,1561,9459,62,6466,62,6,60,305,61,3,62,0,
82WN01760, 82630129,82,63,0129,2,61,06,614,2,2,5,5, 60,6,4,3,113,118,13,138,85,603, 9, 4, 9, 7, 44,  0,5,7,2,1,1,151,155,994,,,1562,9374,62,6982,62,6,86,599,61,1,86,0,
82WN01761, 82630130,82,63,0130,2,61,06,614,2,2,5,5, 60,6,4,3,113,118,18,139,79,552, 9, 3, 8, 6, 55,  0,5,7,2,1,1,154,155,994,,,1563,9374,62,6982,62,6,80,551,61,1,76,0,
82WN01762, 82630131,82,63,0131,2,60,06,602,2,2,5,4, 40,4,4,2,113,117,15,123,62,425, 6, 3,10, 8, 45,  0,7,8,2,1,1,146,156,1013,92,,1564,9255,62,8253,62,2,63,437,60,2,76,73,087
82WN01763, 82630132,82,63,0132,2,60,06,602,2,2,5,6, 40,4,4,3,113,118,15,105,82,606, 7, 3, 8, 6, 53,  0,6,8,1,1,1,169,156,1013,,,1565,9255,62,8253,62,2,83,636,60,1,87,0,
82WN01764, 82630133,82,63,0133,2,60,06,601,1,1,1,1, 40,4,4,3,113,118,5,108,83,612, 9, 3, 8, 6, 42,  0,5,7,2,1,1,130,141,772,,,1566,9280,62,8139,62,2,84,500,60,1,96,0,
82WN01765, 82630134,82,63,0134,2,60,06,604,2,2,5,4, 40,4,4,3,114,117,13,122,74,528, 8, 3, 9, 6, 52,  0,5,7,3,1,1,148,141,789,,,1567,8892,62,8254,62,2,76,521,60,1,88,0,
82WN01766, 82630135,82,63,0135,2,60,06,604,2,2,5,6, 40,4,4,3,114,117,19,99,68,497,10, 3, 9, 7, 59,  0,6,8,2,1,1,148,141,789,,,1568,8892,62,8254,62,2,69,531,60,1,74,0,
82WN01767, 82630136,82,63,0136,2,61,06,612,2,2,5,5, 40,4,4,3,114,117,12,109,63,445, 5, 3,10, 8, 46,  0,5,7,2,1,1,157,156,864,17,,1569,9459,62,8270,62,6,64,442,61,6,73,0,
82WN01768, 82630137,82,63,0137,1,61,06,612,2,2,5,5, 40,4,4,3,114,117,3,108,89,668, 5, 3, 7, 7, 46,242,6,8,2,1,4,177,156,864,,,1570,9459,62,8270,62,6,91,631,61,1,86,0,
82WN01769, 82630138,82,63,0138,2,63,06,631,2,1,4,2, 40,4,4,9,114,111,14,112,66,494, 9, 3,10, 9, 38,  0,5,7,1,1,1,0,127,614,,,1571,8948,62,8217,62,6,70,480,63,1,84,0,
82WN01770, 82630140,82,63,0140,2,63,06,631,1,1,1,1, 20,2,2,3,114,117,2,123,84,613, 4, 3, 8, 6, 53,  0,6,7,1,1,1,174,138,797,,,1572,8948,62,9202,62,6,86,558,63,1,78,0,
82WN01771, 82630141,82,63,0141,2,60,06,604,1,1,1,1, 40,4,4,3,114,117,14,124,65,450, 9, 3, 9, 8, 47,  0,6,8,2,1,1,123,127,680,92,,1573,8892,62,8363,62,2,66,346,60,2,66,73,088
82WN01772, 82630142,82,63,0142,2,61,06,613,1,1,1,1, 20,2,2,3,114,117,6,120,77,556, 7, 3, 8, 6, 42,  0,5,7,1,1,1,145,138,785,,,1574,9593,62,9099,62,6,79,504,61,1,71,0,
82WN01773, 82630143,82,63,0143,1,61,06,611,2,2,5,5, 50,5,4,3,114,117,12,115,79,577, 6, 3, 9, 8, 44,203,6,7,2,1,1,165,133,924,,,1575,9628,62,7626,62,6,81,547,61,1,82,0,
82WN01774, 82630144,82,63,0144,1,61,06,611,2,2,5,5, 50,5,4,3,114,117,19,127,73,515, 7, 3, 9, 7, 48,207,6,7,2,1,1,155,133,924,,,1576,9628,62,7626,62,6,75,490,61,1,76,0,
82WN01775, 82630145,82,63,0145,2,61,06,613,1,1,1,1, 20,2,2,3,114,117,16,123,74,527,10, 3, 8, 6, 50,  0,5,7,2,1,1,134,138,781,,,1577,9593,62,9025,62,6,76,482,61,1,87,0,
82WN01776, 82630146,82,63,0146,1,60,06,603,1,1,1,1, 20,2,2,3,114,117,16,147,78,541,10, 3, 9, 7, 44,165,5,7,1,1,1,136,138,779,,,1578,9023,62,8981,62,2,80,456,60,1,80,0,
82WN01777, 82630147,82,63,0147,1,63,06,632,1,1,1,1, 40,4,4,3,114,117,14,139,79,556, 9, 3, 8, 6, 45,223,5,7,5,1,4,130,127,755,93,15,1579,9014,62,8409,62,6,81,412,63,3,81,0,
82WN01778, 82630148,82,63,0148,2,60,06,603,1,1,2,1, 20,2,2,9,115,110,15,140,71,518,10, 3,11, 9, 42,  0,6,7,3,1,1,0,138,693,92,,1580,9023,62,9229,62,2,76,496,60,2,77,79,087
82WN01779, 82630149,82,63,0149,1,60,06,601,1,1,1,1, 30,3,3,3,115,116,5,140,56,362,11, 3,10,10, 39,103,6,8,1,1,1,109,130,742,93,,1581,9280,62,8773,62,2,57,247,60,3,57,0,
82WN01780, 82630150,82,63,0150,2,61,06,614,3,2,8,6, 50,5,4,3,115,116,19,92,69,516, 7, 3, 9, 7, 52,  0,6,7,1,1,1,160,170,787,,,1582,9374,62,7543,62,6,71,552,61,1,75,0,
82WN01781, 82630151,82,63,0151,2,61,06,614,3,2,8,5, 50,5,4,3,115,116,12,108,69,502, 6, 3, 9, 8, 51,  0,7,8,1,1,1,162,170,787,,,1583,9374,62,7543,62,6,71,501,61,1,76,0,
82WN01782, 82630152,82,63,0152,1,61,06,614,3,2,8,5, 50,5,4,3,115,116,16,108,63,450, 9, 3,11, 9, 37,163,5,7,1,1,1,133,170,787,93,,1584,9374,62,7543,62,6,65,425,61,3,66,0,
82WN01783, 82630153,82,63,0153,1,63,06,632,1,1,1,1, 20,2,2,3,115,116,19,142,86,619,10, 3, 8, 5, 51,225,5,7,2,1,1,145,138,797,,,1585,9014,62,8880,62,6,88,538,63,1,93,0,
82WN01784, 82630154,82,63,0154,2,61,06,613,1,1,1,1,100,0,5,3,115,116,6,129,76,544, 5, 3, 9, 7, 55,  0,7,8,2,1,1,162,158,1058,,,1586,9593,62,3761,62,6,78,479,61,1,79,0,
82WN01785, 82630156,82,63,0156,2,63,06,634,1,1,1,1, 30,3,3,3,115,116,5,125,91,677, 5, 3, 7, 6, 48,  0,4,6,1,1,1,169,147,960,,,1587,9220,62,8843,62,6,94,603,63,1,94,0,
82WN01786, 82630157,82,63,0157,2,61,06,611,2,2,5,5,100,0,5,3,115,116,20,102,59,421,14, 3,11, 9, 44,  0,7,8,1,1,1,116,166,1061,92,,1588,9628,62,3225,62,6,61,469,61,2,62,64,088
82WN01787, 82630158,82,63,0158,2,61,06,611,2,2,5,5,100,0,5,3,115,116,11,112,60,421,13, 3,10, 8, 47,  0,6,8,2,1,1,120,166,1061,92,,1589,9628,62,3225,62,6,62,462,61,2,63,64,088
82WN01788, 82630160,82,63,0160,2,63,06,632,1,1,2,1, 20,2,2,9,116,109,14,110,62,468, 6, 3, 9, 9, 40,  0,5,7,1,1,1,0,138,683,,,1590,9014,62,9079,62,6,67,437,63,1,83,0,
82WN01789, 82630161,82,63,0161,1,60,06,604,2,2,5,5, 60,6,4,3,116,115,20,110,86,652, 6, 3, 8, 5, 53,243,6,7,2,1,1,173,133,773,,,1591,8892,62,6815,62,2,89,631,60,1,87,0,
82WN01790, 82630162,82,63,0162,1,60,06,604,2,2,5,5, 60,6,4,3,116,115,20,113,69,502, 6, 3, 9, 7, 52,190,6,7,2,2,2,160,133,773,93,,1592,8892,62,6815,62,2,72,481,60,3,68,0,
82WN01791, 82630163,82,63,0163,2,60,06,603,1,1,1,1, 90,9,5,3,116,115,9,131,52,338, 6, 3,10, 8, 46,  0,7,8,1,1,1,130,135,783,92,,1593,9023,62,4845,62,2,54,277,60,2,52,53,089
82WN01792, 82630164,82,63,0164,2,63,06,634,1,1,1,1, 40,4,4,3,116,115,19,129,87,644, 5, 3, 7, 6, 49,  0,5,7,2,1,1,163,127,778,,,1594,9220,62,8216,62,6,90,547,63,1,93,0,
82WN01793, 82630165,82,63,0165,2,63,06,632,1,1,1,1, 60,6,4,3,117,114,10,99,56,404, 8, 3, 9, 7, 51,  0,6,8,1,1,1,121,144,877,92,,1595,9014,62,7171,62,6,58,303,63,2,57,57,089
82WN01794, 82630166,82,63,0166,2,63,06,634,1,1,1,1, 80,8,5,3,117,114,5,139,89,659, 7, 3, 8, 6, 47,  0,6,8,6,1,1,158,162,1077,92,,1596,9220,62,5220,62,6,93,597,63,2,89,96,Z
82WN01795, 82630167,82,63,0167,2,63,06,632,2,2,5,5, 60,6,4,3,117,114,7,110,65,474, 8, 3,10, 7, 42,  0,6,7,2,1,1,140,144,761,,,1597,9014,62,6753,62,6,68,473,63,1,74,0,
82WN01796, 82630168,82,63,0168,2,63,06,632,2,2,5,5, 60,6,4,3,117,114,12,113,65,471, 5, 3, 9, 7, 46,  0,5,7,1,1,1,159,144,761,,,1598,9014,62,6753,62,6,68,474,63,1,74,0,
82WN01797, 82630169,82,63,0169,2,60,06,602,2,1,4,2, 40,4,4,9,117,108,13,73,49,386, 7, 3, 9, 9, 37,  0,6,7,3,1,1,0,156,1028,92,,1599,9255,62,8037,62,2,54,358,60,2,65,65,088
82WN01798, 82630170,82,63,0170,2,60,06,602,2,1,3,2, 40,4,4,3,117,114,12,89,78,606, 7, 3, 8, 6, 44,  0,6,7,1,1,1,153,156,1028,,,1600,9255,62,8037,62,2,82,569,60,1,86,0,
82WN01799, 82630171,82,63,0171,1,61,06,614,2,1,4,2, 30,3,3,9,117,114,1,143,73,515, 0, 0, 0, 0,  0,  0,,,,1,,0,147,832,93,,1601,9374,62,8482,62,6,76,423,61,3,74,0,
82WN01800, 82630172,82,63,0172,2,61,06,614,2,1,4,2, 30,3,3,9,117,108,15,124,81,635, 9, 3, 9, 7, 49,  0,6,7,1,1,1,0,147,832,,,1602,9374,62,8482,62,6,89,607,61,1,96,0,
82WN01801, 82630175,82,63,0175,2,60,06,604,2,2,5,6, 60,6,4,3,118,113,1,96,66,499, 6, 3, 9, 7, 51,  0,6,8,3,1,1,161,144,976,,,1603,8892,62,6609,62,2,69,528,60,1,71,0,
82WN01802, 82630176,82,63,0176,1,60,06,604,2,2,5,4, 60,6,4,3,118,113,14,115,67,491, 8, 3, 9, 8, 47,134,7,8,3,1,1,140,144,976,10,,1604,8892,62,6609,62,2,70,425,60,6,69,0,
82WN01803, 82630177,82,63,0177,2,63,06,634,1,1,1,1, 50,5,4,3,118,113,1,116,51,349, 8, 3,11, 9, 52,  0,6,7,1,1,1,122,120,613,92,,1605,9220,62,7493,62,6,53,243,63,2,51,50,089
82WN01804, 82630178,82,63,0178,2,60,06,602,1,1,1,1, 40,4,4,3,118,113,9,108,84,648, 6, 3, 8, 6, 47,  0,5,7,1,1,1,154,141,819,,,1606,9255,62,8431,62,2,89,548,60,1,98,0,
82WN01805, 82630179,82,63,0179,2,61,06,612,2,1,3,2, 60,6,4,3,119,112,3,93,72,560, 9, 3, 8, 6, 57,  0,6,7,2,1,1,146,144,886,,,1607,9459,62,7126,62,6,76,521,61,1,78,0,
82WN01806, 82630181,82,63,0181,1,63,06,634,2,1,4,2, 30,3,3,9,120,111,1,97,60,453, 0, 0, 0, 0,  0,  0,,,,1,,0,147,664,93,,1608,9220,62,8457,62,6,64,354,63,3,62,0,
82WN01807, 82000001,82,00,0001,2,00,,,1,1,2,1, 40,4,4,9,100,125,15,100,64,432, 5, 3,11,10, 45,  0,5,7,3,1,1,0,,,92,99,1817,0000,00,0000,00,0,62,456,,2,77,80,081
82WN01808, 82000002,82,00,0002,2,00,,,2,2,5,5, 40,4,4,2,100,130,4,110,69,446, 8, 3, 9, 7, 45,  0,4,6,2,1,4,0,,,93,99,1818,0000,00,0000,00,0,65,,,3,75,0,
82WN01809, 82000003,82,00,0003,1,00,,,2,2,5,5, 40,4,4,2,100,130,6,110,107,738,11, 4, 8, 6, 49,259,5,7,2,1,5,0,,,93,99,1819,0000,00,0000,00,0,100,,,3,114,0,
82WN01810, 82000004,82,00,0004,1,00,,,1,1,1,1, 40,4,4,3,100,131,23,110,64,405, 0, 0, 0, 0,  0,259,,,,5,,0,,,93,,1820,0000,00,0000,00,0,60,,,3,66,0,
82WN01811, 82797459,82,79,7459,2,00,,462,1,1,1,1, 20,2,2,8,49,125,1,121,90,623, 8, 3,11, 8, 61,  0,5,8,1,1,1,0,206,1054,92,99,1821,0000,00,9872,93,0,87,,46,2,124,114,081
82WN01812, 82797460,82,79,7460,2,00,,461,1,1,1,1, 20,2,2,8,52,122,1,97,89,650, 5, 3, 7, 7, 53,  0,6,8,2,1,1,0,189,1124,92,99,1822,0000,00,9106,93,0,88,,44,2,97,98,081
82WN01813, 82797461,82,79,7461,3,00,,103,1,1,1,1, 20,2,2,5,57,90,1,104,65,607,12, 3,11,11, 33,  0,7,8,1,1,1,0,151,867,93,99,1823,0000,00,3039,19,0,83,,10,3,0,0,
82WN01814, 82797462,82,79,7462,3,,75,,3,1,6,2, 60,6,4,9,80,141,1,55,98,656, 0, 0, 0, 0,  0,  0,,,,5,,0,183,841,93,,1824,0000,97,3358,93,9,84,640,51,3,0,0,
82WN01815, 82797463,82,79,7463,2,,78,,3,1,7,2, 70,7,5,1,81,147,26,92,85,516, 0, 0, 0, 0,  0,  0,,,,5,,0,216,1028,92,,1825,0000,97,1688,93,9,71,552,52,2,87,96,094
82WN01816, 82797464,82,79,7464,3,,78,,3,1,7,2, 70,7,5,1,81,147,28,104,99,603, 0, 0, 0, 0,  0,  0,,,,5,,0,216,1028,93,,1826,0000,97,1688,93,9,83,547,52,3,0,0,
82WN01817, 82797465,82,79,7465,3,,78,,3,2,8,5, 70,7,5,1,81,147,26,113,73,420, 0, 0, 0, 0,  0,  0,,,,5,,0,216,1028,93,,1827,0000,97,1688,93,9,62,465,52,3,0,0,
82WN01818, 82797466,82,79,7466,3,,79,,3,1,6,2, 60,6,4,9,81,140,1,66,96,639, 0, 0, 0, 0,  0,  0,,,,5,,0,263,1291,01,,1828,0000,97,3894,93,9,83,621,53,6,0,0,
82WN01819, 82797467,82,79,7467,2,,79,,3,2,8,5, 60,6,4,1,81,147,26,90,88,537, 0, 0, 0, 0,  0,  0,,,,5,,0,263,1291,92,,1829,0000,97,3894,93,9,73,577,53,2,97,105,095
82WN01820, 82797468,82,79,7468,3,,79,,3,2,8,5, 60,6,4,1,81,147,27,88,79,478, 0, 0, 0, 0,  0,  0,,,,5,,0,263,1291,93,,1830,0000,97,3894,93,9,66,505,53,3,0,0,
82WN01821, 82797469,82,79,7469,2,,59,,2,2,5,5, 60,6,4,1,82,146,27,107,95,577, 0, 0, 0, 0,  0,  0,,,,5,,0,177,1098,92,,1831,0000,97,3953,93,9,80,616,56,2,103,110,101
82WN01822, 82797470,82,79,7470,2,,59,,2,2,5,5, 60,6,4,1,82,146,27,123,68,382, 0, 0, 0, 0,  0,  0,,,,5,,0,177,1098,92,,1832,0000,97,3953,93,9,58,421,56,2,78,83,102
82WN01823, 82797471,82,79,7471,3,,58,,2,2,5,4, 60,6,4,1,82,146,27,111,99,602, 0, 0, 0, 0,  0,  0,,,,5,,0,167,1037,93,,1833,0000,97,3540,93,9,83,605,55,3,0,0,
82WN01824, 82797472,82,79,7472,3,,58,,2,2,5,6, 60,6,4,1,82,146,25,94,83,504, 0, 0, 0, 0,  0,  0,,,,5,,0,167,1037,93,,1834,0000,97,3540,93,9,70,582,55,3,0,0,
82WN01825, 82797473,82,79,7473,3,,58,,2,2,5,5, 60,6,4,1,82,146,27,118,101,611, 0, 0, 0, 0,  0,  0,,,,5,,0,187,1081,93,,1835,0000,97,3226,93,9,85,637,55,3,0,0,
82WN01826, 82797474,82,79,7474,2,,58,,2,2,5,5, 60,6,4,1,82,146,27,127,89,523, 0, 0, 0, 0,  0,  0,,,,5,,0,187,1081,92,,1836,0000,97,3226,93,9,75,562,55,2,92,103,099
82WN01827, 82797475,82,79,7475,2,,57,,2,2,5,5, 60,6,4,1,82,146,25,99,86,521, 0, 0, 0, 0,  0,  0,,,,5,,0,177,1139,92,,1837,0000,97,2969,93,9,72,561,54,2,92,93,097
82WN01828, 82797476,82,79,7476,2,,57,,2,2,5,5, 60,6,4,1,82,146,27,99,87,528, 0, 0, 0, 0,  0,  0,,,,5,,0,177,1139,92,,1838,0000,97,2969,93,9,73,567,54,2,90,94,098
82WN01829, 82797477,82,79,7477,2,,79,,3,2,8,4, 60,6,4,1,82,146,27,80,66,397, 0, 0, 0, 0,  0,  0,,,,5,,0,243,1308,92,,1839,0000,97,4215,93,9,56,440,53,2,72,73,096
82WN01830, 82797478,82,79,7478,3,,79,,3,2,8,4, 60,6,4,1,82,146,26,94,91,559, 0, 0, 0, 0,  0,  0,,,,5,,0,243,1308,93,,1840,0000,97,4215,93,9,76,563,53,3,0,0,
82WN01831, 82797479,82,79,7479,2,,79,,3,2,8,6, 60,6,4,1,82,146,27,76,80,496, 0, 0, 0, 0,  0,  0,,,,5,,0,243,1308,92,,1841,0000,97,4215,93,9,67,528,53,2,87,88,095
82WN01832, 82797480,82,79,7480,2,00,,706,1,1,1,1, 30,3,3,1,82,146,21,95,95,586, 5, 3, 7, 5, 56,  0,5,7,1,1,1,0,169,1082,92,99,1842,0000,00,7620,93,0,80,,32,2,101,105,081
