UID,ID10,SEX,SHDAY,DAYSH,BGRP,BRD,ETAG,GRFL,GRADE,FLGR1,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
02SH00903,2001641805,2,2002-03-05,64,4,64,K1805,8.2,58,5,,06,1.0,141,2002-05-13,2,0,02
02SH00904,2001048428,2,2002-03-05,64,4,04,A8428,5.4,58,5,,30,1.0,136,2002-06-05,3,0,02
02SH00905,2001112357,2,2002-03-05,64,4,11,R2357,7.2,60,4,,07,1.0,136,2002-05-13,2,0,02
02SH00906,2001048493,2,2002-03-05,64,4,04,A8493,4.0,62,3,,30,1.0,135,2002-05-01,1,0,02
02SH00907,2001048236,2,2002-03-05,64,4,04,A8236,6.8,58,5,,30,1.0,114,2002-05-01,1,0,02
02SH00908,2001048843,2,2002-03-05,64,4,04,A8843,3.8,58,5,,30,1.0,122,2002-05-16,3,0,02
02SH00909,2001112501,2,2002-03-05,64,4,11,R2501,7.6,60,4,,43,1.0,119,2002-05-16,3,0,02
02SH00910,2001048851,2,2002-03-05,64,4,04,A8851,5.6,60,4,,30,1.0,136,2002-05-16,3,0,02
02SH00911,2001641950,2,2002-03-05,64,4,64,K1950,8.0,62,3,,06,1.0,161,2002-05-09,1,0,02
02SH00912,2001112562,2,2002-03-05,64,4,11,R2562,8.0,60,4,,07,1.0,136,2002-05-09,1,0,02
02SH00913,2001112328,2,2002-03-05,64,4,11,R2328,7.8,58,5,,43,1.0,107,2002-05-09,1,0,02
02SH00914,2001048415,2,2002-03-05,64,4,04,A8415,3.8,60,4,,30,1.0,117,2002-05-09,1,0,02
02SH00915,2001641680,2,2002-03-05,64,4,64,K1680,7.4,58,5,,06,1.0,138,2002-05-01,2,0,02
02SH00916,2001112805,2,2002-03-05,64,4,11,R2805,7.2,60,4,,07,1.0,119,2002-06-05,3,0,02
02SH00917,2001448559,2,2002-03-05,64,4,44,T8559,5.6,60,4,,02,1.0,125,2002-05-30,5,0,02
02SH00918,2001112878,2,2002-03-05,64,4,11,R2878,6.2,62,3,,07,1.0,131,2002-05-24,3,0,02
02SH00919,2001112677,2,2002-03-05,64,4,11,R2677,7.6,60,4,,07,1.0,122,2002-05-07,3,0,02
02SH00920,2001048481,2,2002-03-05,64,4,04,A8481,7.4,58,5,,30,1.0,152,2002-05-09,1,0,02
02SH00921,2001112322,2,2002-03-05,64,4,11,R2322,7.8,60,4,,43,1.0,119,2002-05-24,3,0,02
02SH00922,2001112518,2,2002-03-05,64,4,11,R2518,7.0,60,4,,07,1.0,108,2002-05-24,3,0,02
02SH00923,2001112835,2,2002-03-05,64,4,11,R2835,6.0,60,4,,07,1.0,116,2002-06-05,5,0,02
02SH00924,2001448576,2,2002-03-05,64,4,44,T8576,5.4,60,4,,02,1.0,138,2002-05-16,3,0,02
02SH00925,2001641783,2,2002-03-05,64,4,64,K1783,9.0,58,5,,06,1.0,168,2002-05-13,2,0,02
02SH00926,2001112558,2,2002-03-05,64,4,11,R2558,8.0,60,4,,07,1.0,138,2002-05-01,1,0,02
02SH00927,2001048595,2,2002-03-05,64,4,04,A8595,5.4,58,5,,30,1.0,114,2002-05-01,2,0,02
02SH00928,2001048649,2,2002-03-05,64,4,04,A8649,5.2,62,3,,30,1.0,117,2002-05-09,1,0,02
02SH00929,2001048486,2,2002-03-05,64,4,04,A8486,5.8,58,5,,30,1.0,136,2002-04-25,1,0,02
02SH00930,2001641986,2,2002-03-05,64,4,64,K1986,6.8,62,3,,06,1.0,151,2002-05-13,2,0,02
02SH00931,2001048386,2,2002-03-05,64,4,04,A8386,6.0,58,5,,30,1.0,122,2002-05-09,1,0,02
02SH00932,2001641877,2,2002-03-05,64,4,64,K1877,6.6,60,4,,06,1.0,134,2002-05-09,1,0,02
02SH00933,2001448433,2,2002-03-05,64,4,44,T8433,6.4,60,4,,02,1.0,120,2002-05-13,2,0,02
02SH00934,2001048393,2,2002-03-05,64,4,04,A8393,5.0,60,4,,30,1.0,133,2002-05-07,3,0,02
02SH00935,2001112384,2,2002-03-05,64,4,11,R2384,6.8,60,4,,07,1.0,116,2002-05-24,3,0,02
02SH00936,2001112312,2,2002-03-05,64,4,11,R2312,6.0,62,3,,07,1.0,113,2002-05-16,3,0,02
02SH00937,2001641943,2,2002-03-05,64,4,64,K1943,6.4,58,5,,05,1.0,128,2002-05-24,3,0,02
02SH00938,2001048500,2,2002-03-05,64,4,04,A8500,5.0,58,5,,30,1.0,120,2002-05-23,H,0,02
02SH00939,2001048531,2,2002-03-05,64,4,04,A8531,7.2,58,5,,30,1.0,139,2002-05-01,2,0,02
02SH00940,2001448370,2,2002-03-05,64,4,44,T8370,6.2,62,3,,02,1.0,138,2002-05-24,3,0,02
02SH00941,2001641643,2,2002-03-05,64,4,64,K1643,7.2,58,5,,05,1.0,159,2002-05-01,1,0,02
02SH00942,2001448418,2,2002-03-05,64,4,44,T8418,6.4,62,3,,02,1.0,129,2002-05-13,2,0,02
02SH00943,2001448761,2,2002-03-05,64,4,44,T8761,5.0,62,3,OPEN,02,1.0,110,2002-05-30,5,0,02
02SH00944,2001641544,2,2002-03-05,64,4,64,K1544,8.8,58,5,,06,1.0,186,2002-04-25,1,0,02
02SH00945,2001448682,2,2002-03-05,64,4,44,T8682,5.4,62,3,,02,1.0,128,2002-05-13,2,0,02
02SH00946,2001641961,2,2002-03-05,64,4,64,K1961,8.4,60,4,,06,1.0,146,2002-05-07,3,0,02
02SH00947,2001448420,2,2002-03-05,64,4,44,T8420,6.4,60,4,,02,1.0,110,2002-05-13,2,0,02
02SH00948,2001112490,2,2002-03-05,64,4,11,R2490,5.6,62,3,,07,1.0,110,2002-05-13,2,0,02
02SH00949,2001048770,2,2002-03-05,64,4,04,A8770,4.6,60,4,,30,1.0,116,2002-05-16,3,0,02
02SH00950,2001448561,2,2002-03-05,64,4,44,T8561,6.2,62,3,,02,1.0,123,2002-05-24,3,0,02
02SH00951,2001048660,2,2002-03-05,64,4,04,A8660,5.8,58,5,,30,1.0,133,2002-05-13,2,0,02
02SH00952,2001112217,2,2002-03-05,64,4,11,R2217,5.4,60,4,,07,1.0,125,2002-05-24,3,0,02
02SH00953,2001112679,2,2002-03-05,64,4,11,R2679,6.2,60,4,,43,1.0,114,2002-05-24,3,0,02
02SH00954,2001048738,2,2002-03-05,64,4,04,A8738,4.4,58,5,,30,1.0,136,2002-05-24,3,0,02
02SH00955,2001448509,2,2002-03-05,64,4,44,T8509,8.2,60,4,,02,1.0,139,2002-05-07,3,0,02
02SH00956,2001112432,2,2002-03-05,64,4,11,R2432,9.0,58,5,,43,1.0,127,2002-05-01,2,0,02
02SH00957,2001048713,2,2002-03-05,64,4,04,A8713,4.0,58,5,,30,1.0,132,2002-05-01,2,0,02
02SH00958,2001112500,2,2002-03-05,64,4,11,R2500,6.0,62,3,,07,1.0,125,2002-05-16,3,0,02
02SH00959,2001448698,2,2002-03-05,64,4,44,T8698,5.8,60,4,,02,1.0,129,2002-05-13,2,0,02
02SH00960,2001112378,2,2002-03-05,64,4,11,R2378,5.0,62,3,,07,1.0,125,2002-06-05,3,0,02
02SH00961,2001048460,2,2002-03-05,64,4,04,A8460,3.8,60,4,,30,1.0,122,2002-05-16,3,0,02
02SH00962,2001048804,2,2002-03-05,64,4,04,A8804,4.6,62,3,,30,1.0,118,2002-06-05,5,0,02
02SH00963,1999447072,2,2002-03-05,64,1,44,T7072,7.8,62,3,,02,3.0,156,2002-04-25,2,0,02
02SH00964,2000111981,2,2002-03-05,64,1,11,R1981,10.6,62,3,,43,2.0,151,2002-05-30,5,76,02
02SH00965,1998109215,2,2002-03-05,64,1,10,S9215,8.0,60,4,,43,4.0,140,2002-05-09,1,0,02
02SH00966,1996106673,2,2002-03-05,64,1,10,S6673,11.4,60,4,,42,6.0,0,,*,0,02
02SH00967,1998008680,2,2002-03-05,64,2,00, 8680,8.2,62,3,,07,4.0,171,2002-05-30,5,0,02
02SH00968,2000641274,2,2002-03-05,64,1,64,K1274,7.8,58,5,,05,2.0,190,2002-04-25,1,0,02
02SH00969,1997108194,2,2002-03-05,64,1,10,S8194,7.8,62,3,,07,5.0,127,2002-04-25,1,0,02
02SH00970,1998109340,2,2002-03-05,64,1,10,S9340,10.2,60,4,,07,4.0,152,2002-05-01,2,0,02
02SH00971,1995106058,2,2002-03-05,64,1,10,S6058,12.0,62,3,,42,7.0,154,2002-04-25,1,0,02
02SH00972,1995638347,2,2002-03-05,64,1,63,K8347,10.8,60,4,,06,7.0,187,2002-04-25,2,0,02
02SH00973,1998109322,2,2002-03-05,64,1,10,S9322,7.8,60,4,,07,4.0,137,2002-05-01,2,0,02
02SH00974,1997108197,2,2002-03-05,64,1,10,S8197,8.0,62,3,,07,5.0,125,2002-04-25,2,0,02
02SH00975,2000111572,2,2002-03-05,64,1,11,R1572,7.4,62,3,,07,2.0,129,2002-04-25,1,65,02
02SH00976,1996106935,2,2002-03-05,64,1,10,S6935,7.2,62,3,,43,6.0,167,2002-05-23,H,0,02
02SH00977,2000111104,2,2002-03-05,64,1,11,R1104,8.0,62,3,,07,2.0,146,2002-05-01,2,60,02
02SH00978,1996043198,2,2002-03-05,64,2,04,A3198,8.8,58,5,,30,6.0,136,2002-05-23,H,0,02
02SH00979,1999110667,2,2002-03-05,64,1,11,R0667,8.8,62,3,,43,3.0,125,2002-05-07,3,0,02
02SH00980,1995105536,2,2002-03-05,64,1,10,S5536,9.0,64,2,,07,7.0,158,2002-05-30,5,0,02
02SH00981,2000111741,2,2002-03-05,64,1,11,R1741,7.4,62,3,,07,2.0,0,,*,65,02
02SH00982,2000111374,2,2002-03-05,64,1,11,R1374,7.2,62,3,,07,2.0,128,2002-05-01,1,62,02
02SH00983,1995444666,2,2002-03-05,64,2,44,T4666,9.8,60,4,,02,7.0,148,2002-05-16,3,0,02
02SH00984,1997108430,2,2002-03-05,64,1,10,S8430,9.8,62,3,,07,5.0,134,2002-05-23,H,0,02
02SH00985,1999110924,2,2002-03-05,64,1,11,R0924,7.0,64,2,,07,3.0,115,2002-05-01,2,0,02
02SH00986,1996107559,2,2002-03-05,64,1,10,S7559,9.2,62,3,,07,6.0,185,2002-05-30,5,0,02
02SH00987,2000000687,2,2002-03-05,64,1,00,00687,6.6,58,5,,06,2.0,139,2002-04-25,1,0,02
02SH00988,1996106944,2,2002-03-05,64,1,10,S6944,8.8,64,2,,07,6.0,163,2002-05-30,5,0,02
02SH00989,2000641491,2,2002-03-05,64,1,64,K1491,8.4,60,4,,05,2.0,162,2002-05-30,5,0,02
02SH00990,1997108465,2,2002-03-05,64,1,10,S8465,10.2,62,3,,07,5.0,140,2002-05-07,3,0,02
02SH00991,1996107053,2,2002-03-05,64,1,10,S7053,6.6,60,4,,07,6.0,139,2002-05-09,1,0,02
02SH00992,2000641357,2,2002-03-05,64,1,64,K1357,6.8,60,4,,05,2.0,117,2002-04-25,2,0,02
02SH00993,1995106153,2,2002-03-05,64,1,10,S6153,9.6,60,4,,42,7.0,121,2002-04-25,1,0,02
02SH00994,1997044179,2,2002-03-05,64,2,04,A4179,5.0,60,4,,71,5.0,0,,*,0,02
02SH00995,1997814127,2,2002-03-05,64,2,81,Z4127,6.4,60,4,,31,5.0,135,2002-05-30,5,0,02
02SH00996,1997107849,2,2002-03-05,64,1,10,S7849,9.6,62,3,,07,5.0,145,2002-05-01,2,0,02
02SH00997,1996107232,2,2002-03-05,64,1,10,S7232,7.2,62,3,,42,6.0,156,2002-04-25,1,0,02
02SH00998,1995638198,2,2002-03-05,64,1,63,K8198,15.8,54,7,COARSE,06,7.0,188,2002-05-01,2,0,02
02SH00999,1998640422,2,2002-03-05,64,1,64,K0422,12.2,58,5,,06,4.0,0,,*,0,02
02SH01000,1998008777,2,2002-03-05,64,2,00, 8777,8.4,62,3,,01,4.0,153,2002-05-30,5,0,02
02SH01001,1997044308,2,2002-03-05,64,2,04,A4308,5.6,58,5,,71,5.0,118,2002-05-13,2,0,02
02SH01002,1996106963,2,2002-03-05,64,1,10,S6963,7.8,62,3,,43,6.0,131,2002-05-01,1,0,02
02SH01003,1996107128,2,2002-03-05,64,1,10,S7128,11.0,62,3,,43,6.0,171,2002-04-25,2,0,02
02SH01004,2000111336,2,2002-03-05,64,1,11,R1336,8.0,60,4,TAG CUT '2002,07,2.0,138,2002-04-25,1,73,02
02SH01005,1996106613,2,2002-03-05,64,1,10,S6613,9.0,60,4,,07,6.0,0,,*,0,02
02SH01006,1998446474,2,2002-03-05,64,1,44,T6474,9.6,60,4,,02,4.0,165,2002-04-25,2,0,02
02SH01007,1996043313,2,2002-03-05,64,2,04,A3313,6.8,60,4,,30,6.0,129,2002-05-13,2,0,02
02SH01008,2000641237,2,2002-03-05,64,1,64,K1237,7.4,58,5,,05,2.0,159,2002-04-25,1,0,02
02SH01009,1998045378,2,2002-03-05,64,2,04,A5378,5.4,58,5,,30,4.0,134,2002-05-16,3,0,02
02SH01010,1996106838,2,2002-03-05,64,1,10,S6838,10.4,60,4,,07,6.0,149,2002-05-01,1,0,02
02SH01011,1996638645,2,2002-03-05,64,1,63,K8645,8.6,60,4,,05,6.0,166,2002-05-16,3,0,02
02SH01012,2000111702,2,2002-03-05,64,1,11,R1702,7.6,62,3,,07,2.0,134,2002-05-07,3,55,02
02SH01013,1999640911,2,2002-03-05,64,1,64,K0911,8.6,60,4,,05,3.0,140,2002-04-25,2,0,02
02SH01014,1997108608,2,2002-03-05,64,1,10,S8608,10.0,62,3,,07,5.0,156,2002-04-25,1,0,02
02SH01015,2000111806,2,2002-03-05,64,1,11,R1806,9.2,60,4,,43,2.0,116,2002-05-01,2,80,02
02SH01016,1996107205,2,2002-03-05,64,1,10,S7205,8.4,62,3,,07,6.0,165,2002-05-07,3,0,02
02SH01017,1997044477,2,2002-03-05,64,2,04,A4477,6.2,60,4,,30,5.0,123,2002-05-09,1,0,02
02SH01018,1997108600,2,2002-03-05,64,1,10,S8600,10.4,62,3,,42,5.0,137,2002-04-25,2,0,02
02SH01019,2000111095,2,2002-03-05,64,1,11,R1095,7.6,62,3,,07,2.0,130,2002-06-05,5,59,02
02SH01020,1997044074,2,2002-03-05,64,2,04,A4074,6.4,60,4,,71,5.0,0,,*,0,02
02SH01021,1996043637,2,2002-03-05,64,2,04,A3637,6.4,58,5,,30,6.0,144,2002-05-07,3,0,02
02SH01022,2000111333,2,2002-03-05,64,1,11,R1333,8.0,60,4,,07,2.0,110,2002-05-01,2,67,02
02SH01023,1996107134,2,2002-03-05,64,1,10,S7134,8.2,64,2,,43,6.0,148,2002-06-05,5,0,02
02SH01024,2000111550,2,2002-03-05,64,1,11,R1550,9.2,64,2,,43,2.0,142,2002-05-01,2,71,02
02SH01025,1996006054,2,2002-03-05,64,2,00, 6054,9.0,62,3,,00,6.0,160,2002-05-13,2,0,02
02SH01026,2000111162,2,2002-03-05,64,1,11,R1162,10.8,62,3,,43,2.0,138,2002-05-13,2,79,02
02SH01027,1995042690,2,2002-03-05,64,2,04,A2690,5.6,60,4,,30,6.5,162,2002-05-16,3,0,02
02SH01028,1997107782,2,2002-03-05,64,1,10,S7782,8.0,60,4,,43,5.0,163,2002-04-25,1,0,02
02SH01029,1996043294,2,2002-03-05,64,2,04,A3294,6.0,60,4,,30,6.0,128,2002-05-13,2,0,02
02SH01030,1997108280,2,2002-03-05,64,1,10,S8280,7.8,64,2,,43,5.0,140,2002-05-01,1,0,02
02SH01031,1997044075,2,2002-03-05,64,2,04,A4075,5.0,58,5,,71,5.0,115,2002-05-07,3,0,02
02SH01032,1999640972,2,2002-03-05,64,1,64,K0972,8.4,60,4,,06,3.0,134,2002-05-07,3,0,02
02SH01033,1995105572,2,2002-03-05,64,1,10,S5572,8.8,62,3,,42,7.0,138,2002-04-25,1,0,02
02SH01034,1998640448,2,2002-03-05,64,1,64,K0448,9.2,58,5,,05,4.0,165,2002-04-25,2,0,02
02SH01035,1998109210,2,2002-03-05,64,1,10,S9210,9.4,60,4,,07,4.0,148,2002-04-25,1,0,02
02SH01036,1999815604,2,2002-03-05,64,1,81,Z5604,9.2,60,4,,02,3.0,135,2002-05-01,2,0,02
02SH01037,1998109011,2,2002-03-05,64,1,10,S9011,9.4,62,3,,43,4.0,172,2002-05-01,1,0,02
02SH01038,1997446249,2,2002-03-05,64,1,44,T6249,8.6,60,4,,02,5.0,167,2002-04-25,2,0,02
02SH01039,1998109805,2,2002-03-05,64,1,10,S9805,10.2,62,3,,07,4.0,147,2002-05-01,1,0,02
02SH01040,1997107913,2,2002-03-05,64,1,10,S7913,9.4,62,3,,43,5.0,134,2002-04-25,2,0,02
02SH01041,1998640413,2,2002-03-05,64,1,64,K0413,11.0,58,5,,06,4.0,184,2002-04-25,1,0,02
02SH01042,1997108121,2,2002-03-05,64,1,10,S8121,10.4,60,4,,43,5.0,123,2002-05-07,3,0,02
02SH01043,2000047491,2,2002-03-05,64,2,04,A7491,4.2,60,4,,30,2.0,125,2002-05-07,3,0,02
02SH01044,1997108141,2,2002-03-05,64,1,10,S8141,8.8,62,3,,07,5.0,0,,*,0,02
02SH01045,1999110624,2,2002-03-05,64,1,11,R0624,7.4,62,3,,07,3.0,136,2002-05-07,3,0,02
02SH01046,2000111521,2,2002-03-05,64,1,11,R1521,10.0,58,5,,07,2.0,145,2002-05-01,2,72,02
02SH01047,1998109167,2,2002-03-05,64,1,10,S9167,10.6,60,4,,43,4.0,159,2002-05-01,2,0,02
02SH01048,1996106749,2,2002-03-05,64,1,10,S6749,10.0,62,3,,43,6.0,130,2002-05-01,1,0,02
02SH01049,1996106831,2,2002-03-05,64,1,10,S6831,9.4,60,4,,07,6.0,134,2002-05-01,2,0,02
02SH01050,1999090925,2,2002-03-05,64,1,09,90925,8.6,56,6,,07,3.0,129,2002-05-01,1,0,02
02SH01051,1999640644,2,2002-03-05,64,1,64,K0644,8.6,60,4,,06,3.0,177,2002-05-09,1,0,02
02SH01052,2000111094,2,2002-03-05,64,1,11,R1094,9.6,62,3,,07,2.0,145,2002-04-25,1,62,02
02SH01053,1999090061,2,2002-03-05,64,1,09,90061,8.0,60,4,,06,3.0,153,2002-05-07,3,0,02
02SH01054,1998008858,2,2002-03-05,64,1,00, 8858,8.0,60,4,,07,4.0,155,2002-05-01,1,0,02
02SH01055,1996638992,2,2002-03-05,64,1,63,K8992,10.6,60,4,,05,6.0,177,2002-04-25,1,0,02
02SH01056,1999110045,2,2002-03-05,64,1,11,R0045,10.0,60,4,,07,3.0,160,2002-04-25,1,0,02
02SH01057,1998446455,2,2002-03-05,64,1,44,T6455,9.8,62,3,,02,4.0,153,2002-04-25,1,0,02
02SH01058,1995637787,2,2002-03-05,64,1,63,K7787,11.2,58,5,,06,7.0,173,2002-05-09,1,0,02
02SH01059,1997108488,2,2002-03-05,64,1,10,S8488,10.8,60,4,,07,5.0,0,,*,0,02
02SH01060,1999110658,2,2002-03-05,64,1,11,R0658,10.8,62,3,,43,3.0,168,2002-04-25,1,0,02
02SH01061,1995106031,2,2002-03-05,64,1,10,S6031,9.0,60,4,,07,7.0,161,2002-04-25,1,0,02
02SH01062,1999090372,2,2002-03-05,64,1,09,90372,11.0,56,6,,07,3.0,161,2002-05-01,1,0,02
02SH01063,1999110369,2,2002-03-05,64,1,11,R0369,11.4,62,3,,07,3.0,138,2002-04-25,2,0,02
02SH01064,1996006149,2,2002-03-05,64,1,00, 6149,9.4,60,4,,00,6.0,149,2002-05-01,1,0,02
02SH01065,1999090292,2,2002-03-05,64,1,09,90292,9.6,60,4,,07,3.0,142,2002-05-01,1,0,02
02SH01066,1998109428,2,2002-03-05,64,1,10,S9428,10.4,62,3,,07,4.0,149,2002-04-25,1,0,02
02SH01067,2000111228,2,2002-03-05,64,1,11,R1228,10.6,60,4,,07,2.0,138,2002-04-25,2,81,02
02SH01068,1998008764,2,2002-03-05,64,1,00, 8764,11.2,62,3,,43,4.0,147,2002-05-01,2,0,02
02SH01069,1999640764,2,2002-03-05,64,1,64,K0764,7.6,58,5,,06,3.0,167,2002-05-01,1,0,02
02SH01070,1996639032,2,2002-03-05,64,1,63,K9032,8.2,58,5,,05,6.0,132,2002-04-25,1,0,02
02SH01071,1999447426,2,2002-03-05,64,1,44,T7426,8.2,62,3,,02,3.0,157,2002-05-01,2,0,02
02SH01072,1999110054,2,2002-03-05,64,1,11,R0054,10.4,62,3,,07,3.0,130,2002-05-09,1,0,02
02SH01073,1999110731,2,2002-03-05,64,1,11,R0731,7.6,58,5,,07,3.0,151,2002-05-01,1,0,02
02SH01074,1997108188,2,2002-03-05,64,1,10,S8188,9.8,62,3,,07,5.0,149,2002-05-01,2,0,02
02SH01075,2000447738,2,2002-03-05,64,1,44,T7738,9.2,60,4,,02,2.0,156,2002-04-25,1,76,02
02SH01076,1998008503,2,2002-03-05,64,1,00, 8503,8.6,60,4,,06,4.0,0,,*,0,02
02SH01077,1997639706,2,2002-03-05,64,1,63,K9706,9.8,60,4,,05,5.0,156,2002-05-30,5,0,02
02SH01078,1998446460,2,2002-03-05,64,1,44,T6460,9.2,58,5,,02,4.0,151,2002-05-01,1,0,02
02SH01079,1999090519,2,2002-03-05,64,1,09,90519,8.4,60,4,,07,3.0,139,2002-05-01,2,0,02
02SH01080,1998008876,2,2002-03-05,64,1,00, 8876,8.4,62,3,,43,4.0,146,2002-04-25,2,0,02
02SH01081,1997639475,2,2002-03-05,64,1,63,K9475,9.0,56,6,,06,5.0,137,2002-04-25,2,0,02
02SH01082,1996638989,2,2002-03-05,64,1,63,K8989,10.2,60,4,,05,6.0,181,2002-04-25,2,0,02
02SH01083,1997108897,2,2002-03-05,64,1,10,S8897,8.6,62,3,,07,5.0,163,2002-04-25,2,0,02
02SH01084,1999640711,2,2002-03-05,64,1,64,K0711,9.4,56,6,,06,3.0,178,2002-04-25,2,0,02
02SH01085,1999110604,2,2002-03-05,64,1,11,R0604,8.0,62,3,,07,3.0,132,2002-04-25,1,0,02
02SH01086,1996107341,2,2002-03-05,64,1,10,S7341,9.0,62,3,,07,6.0,139,2002-05-09,1,0,02
02SH01087,1999090299,2,2002-03-05,64,1,09,90299,10.8,58,5,,07,3.0,158,2002-05-07,3,0,02
02SH01088,1999640641,2,2002-03-05,64,1,64,K0641,12.2,60,4,,06,3.0,196,2002-05-01,2,0,02
02SH01089,1995637767,2,2002-03-05,64,1,63,K7767,11.6,58,5,,06,7.0,190,2002-05-09,1,0,02
02SH01090,2000641362,2,2002-03-05,64,1,64,K1362,8.6,58,5,,05,2.0,152,2002-05-01,1,0,02
02SH01091,1999110330,2,2002-03-05,64,1,11,R0330,9.4,60,4,,07,3.0,165,2002-05-09,1,0,02
02SH01092,2000001015,2,2002-03-05,64,1,00,01015,9.2,62,3,,07,2.0,138,2002-04-25,2,0,02
02SH01093,2000641305,2,2002-03-05,64,1,64,K1305,9.4,62,3,,06,2.0,171,2002-04-25,2,0,02
02SH01094,2000447733,2,2002-03-05,64,1,44,T7733,10.2,60,4,,02,2.0,143,2002-05-07,3,73,02
02SH01095,1997446185,2,2002-03-05,64,1,44,T6185,11.4,62,3,,02,5.0,186,2002-04-25,2,0,02
02SH01096,2000641312,2,2002-03-05,64,1,64,K1312,8.8,60,4,,06,2.0,182,2002-05-01,2,0,02
02SH01097,1996006229,2,2002-03-05,64,1,00, 6229,10.6,60,4,,00,6.0,161,2002-05-07,3,0,02
02SH01098,2000111561,2,2002-03-05,64,1,11,R1561,10.4,62,3,,07,2.0,140,2002-04-25,2,66,02
02SH01099,1998008580,2,2002-03-05,64,1,00, 8580,9.8,60,4,,06,4.0,204,2002-05-09,1,0,02
02SH01100,1995105531,2,2002-03-05,64,1,10,S5531,9.2,62,3,,43,7.0,168,2002-04-25,1,0,02
02SH01101,2000641465,2,2002-03-05,64,1,64,K1465,9.2,56,6,,06,2.0,157,2002-04-25,2,0,02
02SH01102,1999447185,2,2002-03-05,64,1,44,T7185,9.6,62,3,,02,3.0,141,2002-05-01,2,0,02
02SH01103,1995105666,2,2002-03-05,64,1,10,S5666,8.6,62,3,,42,7.0,147,2002-04-25,1,0,02
02SH01104,1998640520,2,2002-03-05,64,1,64,K0520,12.6,54,7,COARSE,06,4.0,177,2002-04-25,2,0,02
02SH01105,2000111727,2,2002-03-05,64,1,11,R1727,9.2,62,3,,07,2.0,136,2002-05-09,1,79,02
02SH01106,1995638009,2,2002-03-05,64,1,63,K8009,10.2,54,7,COARSE,06,7.0,167,2002-05-01,2,0,02
02SH01107,1997108052,2,2002-03-05,64,1,10,S8052,12.8,62,3,,07,5.0,163,2002-05-01,1,0,02
02SH01108,1997445928,2,2002-03-05,64,1,44,T5928,9.8,60,4,,02,5.0,189,2002-04-25,1,0,02
02SH01109,2000000876,2,2002-03-05,64,1,00,00876,8.4,60,4,,07,2.0,150,2002-05-30,5,0,02
02SH01110,1997639567,2,2002-03-05,64,1,63,K9567,10.8,60,4,,06,5.0,219,2002-05-01,2,0,02
02SH01111,2000112054,2,2002-03-05,64,1,11,R2054,8.6,62,3,,07,2.0,135,2002-04-25,2,61,02
02SH01112,1998814700,2,2002-03-05,64,1,81,Z4700,7.2,62,3,,34,4.0,152,2002-05-30,5,0,02
02SH01113,1998640444,2,2002-03-05,64,1,64,K0444,9.0,60,4,,06,4.0,200,2002-04-25,1,0,02
02SH01114,1999090280,2,2002-03-05,64,1,09,90280,10.0,60,4,,07,3.0,145,2002-05-01,2,0,02
02SH01115,2000447945,2,2002-03-05,64,1,44,T7945,8.4,60,4,,02,2.0,130,2002-05-01,2,79,02
02SH01116,1996106571,2,2002-03-05,64,1,10,S6571,8.8,62,3,,07,6.0,147,2002-05-09,1,0,02
02SH01117,2000641066,2,2002-03-05,64,1,64,K1066,8.4,58,5,,06,2.0,152,2002-05-01,1,0,02
02SH01118,1995638181,2,2002-03-05,64,1,63,K8181,8.8,60,4,,06,7.0,200,2002-05-30,5,0,02
02SH01119,1998008636,2,2002-03-05,64,1,00, 8636,8.0,62,3,,07,4.0,130,2002-05-01,1,0,02
02SH01120,1999110318,2,2002-03-05,64,1,11,R0318,7.2,60,4,,07,3.0,125,2002-05-01,1,0,02
02SH01121,1999111003,2,2002-03-05,64,1,11,R1003,11.6,60,4,,43,3.0,179,2002-04-25,1,0,02
02SH01122,1999091143,2,2002-03-05,64,1,09,91143,10.4,60,4,,06,3.0,208,2002-04-25,1,0,02
02SH01123,2000111320,2,2002-03-05,64,1,11,R1320,8.6,60,4,,07,2.0,118,2002-05-01,1,71,02
02SH01124,1998109706,2,2002-03-05,64,1,10,S9706,8.4,62,3,,07,4.0,155,2002-04-25,2,0,02
02SH01125,2000111197,2,2002-03-05,64,1,11,R1197,9.0,60,4,,43,2.0,141,2002-05-09,1,82,02
02SH01126,1997108613,2,2002-03-05,64,1,10,S8613,9.0,64,2,,07,5.0,130,2002-04-25,2,0,02
02SH01127,2000641194,2,2002-03-05,64,1,64,K1194,9.6,58,5,,06,2.0,148,2002-05-01,1,0,02
02SH01128,1998008441,2,2002-03-05,64,1,00, 8441,9.8,62,3,,43,4.0,143,2002-05-01,1,0,02
02SH01129,1998640495,2,2002-03-05,64,1,64,K0495,10.6,58,5,,06,4.0,192,2002-04-25,1,0,02
02SH01130,1996639127,2,2002-03-05,64,1,63,K9127,13.4,54,7,COARSE,06,6.0,206,2002-05-01,2,0,02
02SH01131,2000641410,2,2002-03-05,64,1,64,K1410,9.6,56,6,,05,2.0,136,2002-04-25,2,0,02
02SH01132,1999640878,2,2002-03-05,64,1,64,K0878,7.4,60,4,,05,3.0,148,2002-04-25,2,0,02
02SH01133,2000447705,2,2002-03-05,64,1,44,T7705,8.0,60,4,,02,2.0,137,2002-04-25,2,72,02
02SH01134,1999110757,2,2002-03-05,64,1,11,R0757,9.2,64,2,,07,3.0,157,2002-04-25,2,0,02
