UID,ID,DATE,DAY,KG,LBS,BCS,FLWT,GRFL
22SH01842,Z6614,2022-02-11,42,104.0,229,4.0,80,8.0
22SH01843,Z6634,2022-02-11,42,98.5,217,4.0,130,13.0
22SH01844,Z6641,2022-02-11,42,88.0,194,3.5,70,7.0
22SH01845,Z6645,2022-02-11,42,106.0,233,4.0,80,8.0
22SH01846,Z6659,2022-02-11,42,99.0,218,4.5,80,8.0
22SH01847,Z6664,2022-02-11,42,92.5,204,4.0,70,7.0
22SH01848,Z6665,2022-02-11,42,73.0,161,3.5,40,4.0
22SH01849,Z6669,2022-02-11,42,100.0,220,4.0,100,10.0
22SH01850,Z6670,2022-02-11,42,99.5,219,4.5,90,9.0
22SH01851,Z6683,2022-02-11,42,87.5,193,3.5,60,6.0
22SH01852,Z6698,2022-02-11,42,95.0,209,3.0,12,1.2
22SH01853,Z6727,2022-02-11,42,111.5,245,4.5,20,2.0
22SH01854,Z6747,2022-02-11,42,94.0,207,4.5,60,6.0
22SH01855,Z6751,2022-02-11,42,115.0,253,5.0,80,8.0
22SH01856,Z6790,2022-02-11,42,95.5,210,4.0,40,4.0
22SH01857,Z6813,2022-02-11,42,88.0,194,5.0,80,8.0
22SH01858,Z6816,2022-02-11,42,86.0,189,4.5,30,3.0
22SH01859,Z6817,2022-02-11,42,95.0,209,3.5,30,3.0
22SH01860,Z6838,2022-02-11,42,91.0,200,4.0,70,7.0
22SH01861,Z6848,2022-02-11,42,65.5,144,3.5,60,6.0
22SH01862,Z6862,2022-02-11,42,83.0,183,3.5,50,5.0
22SH01863,Z6863,2022-02-11,42,96.0,211,4.0,50,5.0
22SH01864,Z6867,2022-02-11,42,92.0,202,4.0,70,7.0
22SH01865,Z6886,2022-02-11,42,87.5,193,4.5,60,6.0
22SH01866,Z6905,2022-02-11,42,100.0,220,3.5,80,8.0
22SH01867,Z6914,2022-02-11,42,117.0,257,5.0,90,9.0
22SH01868,Z6915,2022-02-11,42,104.5,230,3.5,90,9.0
22SH01869,Z6921,2022-02-11,42,106.0,233,5.0,70,7.0
22SH01870,Z6922,2022-02-11,42,100.5,221,3.5,70,7.0
22SH01871,Z6940,2022-02-11,42,73.5,162,3.0,80,8.0
22SH01872,Z6952,2022-02-11,42,94.5,208,4.5,70,7.0
22SH01873,Z6953,2022-02-11,42,96.0,211,4.0,70,7.0
22SH01874,Z6960,2022-02-11,42,94.0,207,4.0,60,6.0
22SH01875,Z6967,2022-02-11,42,90.0,198,4.5,50,5.0
22SH01876,Z6971,2022-02-11,42,102.5,226,4.0,80,8.0
22SH01877,Z6992,2022-02-11,42,107.0,235,4.5,60,6.0
22SH01878,Z6999,2022-02-11,42,93.0,205,4.0,70,7.0
22SH01879,Z7041,2022-02-11,42,110.0,242,4.0,70,7.0
22SH01880,Z7054,2022-02-11,42,97.5,215,4.0,70,7.0
22SH01881,Z7164,2022-02-11,42,89.5,197,3.5,60,6.0
22SH01882,Z7218,2022-02-11,42,93.0,205,5.0,50,5.0
22SH01883,Z7219,2022-02-11,42,105.5,232,4.5,110,11.0
22SH01884,Z7274,2022-02-11,42,85.5,188,4.0,100,10.0
22SH01885,Z7454,2022-02-11,42,120.5,265,4.5,110,11.0
22SH01886,Z7475,2022-02-11,42,90.0,198,4.5,60,6.0
22SH01887,Z7478,2022-02-11,42,89.0,196,4.5,60,6.0
22SH01888,Z7480,2022-02-11,42,84.5,186,4.0,80,8.0
22SH01889,Z7481,2022-02-11,42,86.0,189,4.0,60,6.0
22SH01890,Z7483,2022-02-11,42,86.5,190,4.0,60,6.0
22SH01891,Z7487,2022-02-11,42,88.0,194,4.5,70,7.0
22SH01892,Z7489,2022-02-11,42,100.5,221,4.0,60,6.0
22SH01893,Z7493,2022-02-11,42,86.5,190,4.5,50,5.0
22SH01894,Z7496,2022-02-11,42,87.5,193,4.5,40,4.0
22SH01895,Z7498,2022-02-11,42,84.0,185,4.5,40,4.0
22SH01896,Z7506,2022-02-11,42,94.0,207,4.0,70,7.0
22SH01897,Z7507,2022-02-11,42,94.0,207,4.0,40,4.0
22SH01898,Z7509,2022-02-11,42,91.0,200,5.0,60,6.0
22SH01899,Z7510,2022-02-11,42,83.5,184,4.0,40,4.0
22SH01900,Z7514,2022-02-11,42,98.5,217,4.5,70,7.0
22SH01901,Z7515,2022-02-11,42,85.5,188,4.0,80,8.0
22SH01902,Z7519,2022-02-11,42,91.0,200,4.5,60,6.0
22SH01903,Z7534,2022-02-11,42,94.0,207,4.0,60,6.0
22SH01904,Z7542,2022-02-11,42,94.5,208,4.5,60,6.0
22SH01905,Z7546,2022-02-11,42,89.5,197,0.5,60,6.0
22SH01906,Z7549,2022-02-11,42,104.5,230,4.0,100,10.0
22SH01907,Z7552,2022-02-11,42,94.5,208,3.5,90,9.0
22SH01908,Z7553,2022-02-11,42,81.0,178,4.5,80,8.0
22SH01909,Z7557,2022-02-11,42,99.0,218,4.5,60,6.0
22SH01910,Z7561,2022-02-11,42,74.5,164,4.5,60,6.0
22SH01911,Z7568,2022-02-11,42,75.5,166,3.5,40,4.0
22SH01912,Z7572,2022-02-11,42,77.0,169,4.0,70,7.0
22SH01913,Z7577,2022-02-11,42,88.0,194,3.0,70,7.0
22SH01914,Z7579,2022-02-11,42,104.5,230,4.5,90,9.0
22SH01915,Z7582,2022-02-11,42,102.5,226,4.0,60,6.0
22SH01916,Z7583,2022-02-11,42,92.0,202,4.5,60,6.0
22SH01917,Z7591,2022-02-11,42,112.5,248,4.5,90,9.0
22SH01918,Z7599,2022-02-10,41,84.5,186,4.0,80,8.0
22SH01919,Z7609,2022-02-11,42,74.0,163,3.5,40,4.0
22SH01920,Z7612,2022-02-11,42,97.0,213,4.0,90,9.0
22SH01921,Z7623,2022-02-11,42,82.0,180,4.5,80,8.0
22SH01922,Z7624,2022-02-11,42,101.5,223,3.5,80,8.0
22SH01923,Z7641,2022-02-11,42,87.0,191,4.5,60,6.0
22SH01924,Z7644,2022-02-11,42,76.5,168,4.0,60,6.0
22SH01925,Z7652,2022-02-11,42,76.5,168,4.0,100,10.0
22SH01926,Z7656,2022-02-11,42,78.0,172,4.5,60,6.0
22SH01927,Z7663,2022-02-11,42,98.5,217,4.0,90,9.0
22SH01928,Z7664,2022-02-11,42,94.5,208,4.5,80,8.0
22SH01929,Z7671,2022-02-11,42,101.0,222,4.0,70,7.0
22SH01930,Z7678,2022-02-11,42,70.0,154,3.5,70,7.0
22SH01931,Z7685,2022-02-11,42,99.5,219,4.0,90,9.0
22SH01932,Z7693,2022-02-11,42,97.5,215,4.0,80,8.0
22SH01933,Z7702,2022-02-11,42,102.5,226,3.5,80,8.0
22SH01934,Z7705,2022-02-11,42,94.5,208,4.0,40,4.0
22SH01935,Z7710,2022-02-11,42,104.5,230,4.5,90,9.0
22SH01936,Z7724,2022-02-11,42,80.5,177,4.5,40,4.0
22SH01937,Z7725,2022-02-11,42,73.5,162,4.5,40,4.0
22SH01938,Z7753,2022-02-11,42,104.5,230,4.5,60,6.0
22SH01939,Z7755,2022-02-11,42,78.5,173,4.5,70,7.0
22SH01940,Z7765,2022-02-11,42,79.0,174,4.0,60,6.0
22SH01941,Z7780,2022-02-11,42,101.5,223,3.5,70,7.0
22SH01942,Z7789,2022-02-11,42,90.0,198,3.5,50,5.0
22SH01943,Z7796,2022-02-11,42,90.5,199,3.5,50,5.0
22SH01944,Z7798,2022-02-11,42,81.5,179,4.0,60,6.0
22SH01945,Z7825,2022-02-11,42,107.5,237,3.5,70,7.0
22SH01946,Z7837,2022-02-11,42,93.0,205,3.5,50,5.0
22SH01947,Z7838,2022-02-10,41,83.0,183,4.0,100,10.0
22SH01948,Z7844,2022-02-11,42,81.5,179,3.5,70,7.0
22SH01949,Z7850,2022-02-11,42,93.0,205,5.0,110,11.0
22SH01950,Z7855,2022-02-11,42,102.0,224,4.5,80,8.0
22SH01951,Z7856,2022-02-11,42,100.0,220,4.5,90,9.0
22SH01952,Z7857,2022-02-11,42,92.0,202,4.0,90,9.0
22SH01953,Z7858,2022-02-11,42,85.0,187,4.5,100,10.0
22SH01954,Z7868,2022-02-11,42,85.5,188,3.0,120,12.0
22SH01955,Z7872,2022-02-11,42,98.0,216,4.0,50,5.0
22SH01956,Z7883,2022-02-11,42,90.5,199,4.5,50,5.0
22SH01957,Z7890,2022-02-11,42,96.5,212,4.5,90,9.0
22SH01958,Z7910,2022-02-11,42,95.5,210,4.0,50,5.0
22SH01959,Z7916,2022-02-11,42,101.0,222,3.5,60,6.0
22SH01960,Z7921,2022-02-11,42,88.0,194,4.0,60,6.0
22SH01961,Z7931,2022-02-11,42,101.5,223,5.0,70,7.0
22SH01962,Z7943,2022-02-11,42,109.5,241,4.5,120,12.0
22SH01963,Z7944,2022-02-11,42,89.0,196,3.5,100,10.0
22SH01964,Z7956,2022-02-11,42,103.0,227,5.0,80,8.0
22SH01965,Z7959,2022-02-11,42,92.5,204,3.0,70,7.0
22SH01966,Z7961,2022-02-11,42,101.5,223,3.5,130,13.0
22SH01967,Z7970,2022-02-11,42,96.5,212,4.0,60,6.0
22SH01968,Z7993,2022-02-11,42,80.0,176,4.5,50,5.0
22SH01969,Z7994,2022-02-11,42,76.0,167,3.5,50,5.0
22SH01970,Z8044,2022-02-11,42,91.5,201,4.5,70,7.0
22SH01971,Z8053,2022-02-11,42,96.5,212,4.0,90,9.0
22SH01972,Z8066,2022-02-11,42,91.0,200,3.5,50,5.0
22SH01973,Z8093,2022-02-11,42,88.5,195,5.0,70,7.0
22SH01974,Z8110,2022-02-11,42,86.0,189,4.5,60,6.0
22SH01975,Z8141,2022-02-11,42,98.0,216,3.5,60,6.0
22SH01976,Z8152,2022-02-11,42,96.0,211,4.0,60,6.0
22SH01977,Z8184,2022-02-11,42,93.5,206,3.5,80,8.0
22SH01978,Z8195,2022-02-11,42,92.0,202,4.0,80,8.0
22SH01979,Z8268,2022-02-11,42,100.0,220,4.0,80,8.0
22SH01980,Z8280,2022-02-11,42,99.0,218,5.0,90,9.0
22SH01981,Z8304,2022-02-11,42,103.0,227,4.0,90,9.0
22SH01982,Z8339,2022-02-11,42,107.0,235,4.5,80,8.0
22SH01983,Z8401,2022-02-11,42,95.5,210,4.5,80,8.0
22SH01984,Z8432,2022-02-11,42,103.0,227,4.5,70,7.0
22SH01985,Z8446,2022-02-11,42,87.5,193,4.5,80,8.0
22SH01986,Z8448,2022-02-11,42,85.0,187,4.0,80,8.0
22SH01987,Z8449,2022-02-11,42,97.5,215,4.0,100,10.0
22SH01988,Z8486,2022-02-11,42,115.5,254,3.5,80,8.0
22SH01989,Z8489,2022-02-11,42,113.5,250,4.5,80,8.0
22SH01990,Z8494,2022-02-11,42,90.0,198,4.0,80,8.0
22SH01991,Z8495,2022-02-11,42,84.5,186,4.5,80,8.0
22SH01992,Z8513,2022-02-11,42,97.0,213,3.5,70,7.0
22SH01993,Z8526,2022-02-11,42,83.0,183,,60,6.0
22SH01994,Z8527,2022-02-11,42,67.5,149,,50,5.0
22SH01995,Z8528,2022-02-11,42,59.0,130,,60,6.0
22SH01996,Z8529,2022-02-11,42,73.0,161,,60,6.0
22SH01997,Z8531,2022-02-11,42,72.5,160,,80,8.0
22SH01998,Z8532,2022-02-11,42,73.0,161,,50,5.0
22SH01999,Z8538,2022-02-11,42,55.0,121,,60,6.0
22SH02000,Z8546,2022-02-11,42,74.0,163,,40,4.0
22SH02001,Z8555,2022-02-11,42,87.0,191,,50,5.0
22SH02002,Z8557,2022-02-11,42,62.5,138,,50,5.0
22SH02003,Z8561,2022-02-11,42,92.0,202,,80,8.0
22SH02004,Z8567,2022-02-11,42,82.5,182,,70,7.0
22SH02005,Z8574,2022-02-11,42,50.5,111,,40,4.0
22SH02006,Z8577,2022-02-11,42,67.5,149,,60,6.0
22SH02007,Z8585,2022-02-11,42,94.5,208,,90,9.0
22SH02008,Z8587,2022-02-11,42,72.0,158,,80,8.0
22SH02009,Z8590,2022-02-11,42,81.0,178,,100,10.0
22SH02010,Z8593,2022-02-11,42,80.0,176,,50,5.0
22SH02011,Z8598,2022-02-11,42,88.0,194,,80,8.0
22SH02012,Z8604,2022-02-11,42,78.0,172,,60,6.0
22SH02013,Z8606,2022-02-11,42,79.5,175,,70,7.0
22SH02014,Z8611,2022-02-11,42,88.5,195,,60,6.0
22SH02015,Z8617,2022-02-11,42,82.0,180,,50,5.0
22SH02016,Z8618,2022-02-11,42,77.5,171,,60,6.0
22SH02017,Z8619,2022-02-11,42,68.5,151,,90,9.0
22SH02018,Z8626,2022-02-11,42,81.0,178,,60,6.0
22SH02019,Z8627,2022-02-11,42,84.5,186,,50,5.0
22SH02020,Z8633,2022-02-11,42,68.5,151,,70,7.0
22SH02021,Z8636,2022-02-11,42,72.5,160,,80,8.0
22SH02022,Z8638,2022-02-11,42,88.5,195,,50,5.0
22SH02023,Z8640,2022-02-11,42,83.5,184,,70,7.0
22SH02024,Z8643,2022-02-11,42,70.5,155,,50,5.0
22SH02025,Z8644,2022-02-11,42,78.0,172,,70,7.0
22SH02026,Z8645,2022-02-11,42,83.5,184,,100,10.0
22SH02027,Z8653,2022-02-11,42,80.0,176,,50,5.0
22SH02028,Z8654,2022-02-11,42,65.0,143,,60,6.0
22SH02029,Z8655,2022-02-11,42,72.0,158,,50,5.0
22SH02030,Z8659,2022-02-11,42,81.0,178,,50,5.0
22SH02031,Z8660,2022-02-11,42,78.0,172,,50,5.0
22SH02032,Z8661,2022-02-11,42,66.5,146,,60,6.0
22SH02033,Z8662,2022-02-11,42,90.5,199,,60,6.0
22SH02034,Z8673,2022-02-11,42,83.0,183,,50,5.0
22SH02035,Z8679,2022-02-11,42,78.5,173,,50,5.0
22SH02036,Z8681,2022-02-11,42,70.5,155,,50,5.0
22SH02037,Z8684,2022-02-11,42,74.5,164,,50,5.0
22SH02038,Z8688,2022-02-11,42,84.5,186,,60,6.0
22SH02039,Z8690,2022-02-11,42,72.0,158,,90,9.0
22SH02040,Z8691,2022-02-11,42,93.0,205,,70,7.0
22SH02041,Z8693,2022-02-11,42,82.5,182,,90,9.0
22SH02042,Z8695,2022-02-11,42,72.0,158,,60,6.0
22SH02043,Z8697,2022-02-11,42,71.5,157,,60,6.0
22SH02044,Z8698,2022-02-11,42,78.5,173,,70,7.0
22SH02045,Z8704,2022-02-11,42,63.5,140,,40,4.0
22SH02046,Z8706,2022-02-11,42,82.0,180,,60,6.0
22SH02047,Z8708,2022-02-11,42,94.5,208,,80,8.0
22SH02048,Z8710,2022-02-11,42,81.5,179,,100,10.0
22SH02049,Z8713,2022-02-11,42,74.5,164,,80,8.0
22SH02050,Z8714,2022-02-11,42,59.5,131,,70,7.0
22SH02051,Z8716,2022-02-11,42,86.5,190,,80,8.0
22SH02052,Z8721,2022-02-11,42,76.5,168,,40,4.0
22SH02053,Z8722,2022-02-11,42,68.0,150,,40,4.0
22SH02054,Z8725,2022-02-11,42,78.5,173,,70,7.0
22SH02055,Z8726,2022-02-11,42,74.5,164,,70,7.0
22SH02056,Z8728,2022-02-11,42,79.0,174,,50,5.0
22SH02057,Z8736,2022-02-11,42,69.0,152,,60,6.0
22SH02058,Z8742,2022-02-11,42,70.0,154,,60,6.0
22SH02059,Z8743,2022-02-11,42,71.5,157,,70,7.0
22SH02060,Z8750,2022-02-11,42,79.0,174,,90,9.0
22SH02061,Z8753,2022-02-11,42,71.0,156,,50,5.0
22SH02062,Z8756,2022-02-11,42,75.5,166,,60,6.0
22SH02063,Z8758,2022-02-11,42,76.0,167,,60,6.0
22SH02064,Z8762,2022-02-11,42,76.0,167,,90,9.0
22SH02065,Z8774,2022-02-11,42,72.5,160,,50,5.0
22SH02066,Z8775,2022-02-11,42,77.0,169,,40,4.0
22SH02067,Z8778,2022-02-11,42,75.0,165,,60,6.0
22SH02068,Z8779,2022-02-11,42,78.0,172,,60,6.0
22SH02069,Z8781,2022-02-11,42,85.5,188,,50,5.0
22SH02070,Z8785,2022-02-11,42,60.0,132,,70,7.0
22SH02071,Z8787,2022-02-11,42,85.5,188,,50,5.0
22SH02072,Z8793,2022-02-11,42,80.5,177,,70,7.0
22SH02073,Z8794,2022-02-11,42,81.0,178,,70,7.0
22SH02074,Z8798,2022-02-11,42,69.0,152,,90,9.0
22SH02075,Z8809,2022-02-11,42,85.0,187,,80,8.0
22SH02076,Z8811,2022-02-11,42,65.5,144,,50,5.0
22SH02077,Z8813,2022-02-11,42,72.5,160,,50,5.0
22SH02078,Z8817,2022-02-11,42,83.5,184,,40,4.0
22SH02079,Z8820,2022-02-11,42,82.0,180,,50,5.0
22SH02080,Z8826,2022-02-11,42,77.5,171,,90,9.0
22SH02081,Z8829,2022-02-11,42,74.5,164,,50,5.0
22SH02082,Z8842,2022-02-11,42,74.0,163,,70,7.0
22SH02083,Z8851,2022-02-11,42,84.5,186,,70,7.0
22SH02084,Z8858,2022-02-11,42,84.5,186,,80,8.0
22SH02085,Z8868,2022-02-11,42,76.5,168,,80,8.0
22SH02086,Z8869,2022-02-11,42,78.5,173,,50,5.0
22SH02087,Z8885,2022-02-11,42,76.0,167,,60,6.0
22SH02088,Z8891,2022-02-11,42,80.5,177,,80,8.0
22SH02089,Z8899,2022-02-11,42,87.5,193,,50,5.0
22SH02090,Z8902,2022-02-11,42,78.0,172,,90,9.0
22SH02091,Z8904,2022-02-11,42,65.5,144,,50,5.0
22SH02092,Z8905,2022-02-11,42,83.0,183,,70,7.0
22SH02093,Z8910,2022-02-11,42,68.0,150,,70,7.0
22SH02094,Z8912,2022-02-11,42,74.0,163,,80,8.0
22SH02095,Z8913,2022-02-11,42,87.5,193,,80,8.0
22SH02096,Z8914,2022-02-11,42,81.5,179,,60,6.0
22SH02097,Z8918,2022-02-11,42,74.5,164,,90,9.0
22SH02098,Z8920,2022-02-11,42,69.5,153,,70,7.0
22SH02099,Z8934,2022-02-11,42,76.0,167,,80,8.0
22SH02100,Z8952,2022-02-11,42,60.0,132,,60,6.0
22SH02101,Z8954,2022-02-11,42,74.5,164,,70,7.0
22SH02102,Z8955,2022-02-11,42,73.0,161,,60,6.0
22SH02103,Z8956,2022-02-11,42,70.5,155,,80,8.0
22SH02104,Z8960,2022-02-11,42,73.0,161,,50,5.0
22SH02105,Z8969,2022-02-11,42,74.5,164,,50,5.0
22SH02106,Z8975,2022-02-11,42,74.0,163,,80,8.0
22SH02107,Z8976,2022-02-11,42,70.0,154,,80,8.0
22SH02108,Z8977,2022-02-11,42,74.0,163,,40,4.0
22SH02109,Z8979,2022-02-11,42,70.5,155,,70,7.0
22SH02110,Z8980,2022-02-11,42,68.0,150,,50,5.0
22SH02111,Z8984,2022-02-11,42,72.0,158,,90,9.0
22SH02112,Z8985,2022-02-11,42,86.0,189,,70,7.0
22SH02113,Z8997,2022-02-11,42,80.5,177,,80,8.0
22SH02114,Z8998,2022-02-11,42,85.5,188,,80,8.0
22SH02115,Z9021,2022-02-11,42,70.5,155,,80,8.0
22SH02116,Z9026,2022-02-11,42,82.5,182,,70,7.0
22SH02117,Z9029,2022-02-11,42,84.5,186,,70,7.0
22SH02118,Z9031,2022-02-11,42,72.0,158,,60,6.0
22SH02119,Z9033,2022-02-11,42,71.5,157,,60,6.0
22SH02120,Z9034,2022-02-11,42,65.0,143,,50,5.0
22SH02121,Z9036,2022-02-11,42,63.5,140,,90,9.0
22SH02122,Z9038,2022-02-11,42,67.0,147,,70,7.0
22SH02123,Z9052,2022-02-11,42,77.0,169,,70,7.0
22SH02124,Z9058,2022-02-11,42,68.5,151,,80,8.0
22SH02125,Z9064,2022-02-11,42,74.0,163,,80,8.0
22SH02126,Z9069,2022-02-11,42,71.0,156,,70,7.0
22SH02127,Z9076,2022-02-11,42,76.5,168,,50,5.0
22SH02128,Z9086,2022-02-11,42,81.5,179,,60,6.0
22SH02129,Z9087,2022-02-11,42,74.0,163,,50,5.0
22SH02130,Z9090,2022-02-11,42,79.0,174,,70,7.0
22SH02131,Z9095,2022-02-11,42,70.5,155,,40,4.0
22SH02132,Z9100,2022-02-11,42,79.0,174,,50,5.0
22SH02133,Z9107,2022-02-11,42,74.0,163,,80,8.0
22SH02134,Z9111,2022-02-11,42,75.0,165,,80,8.0
22SH02135,Z9113,2022-02-11,42,85.0,187,,110,11.0
22SH02136,Z9118,2022-02-11,42,71.0,156,,50,5.0
22SH02137,Z9119,2022-02-11,42,69.5,153,,30,3.0
22SH02138,Z9123,2022-02-11,42,92.5,204,,90,9.0
22SH02139,Z9125,2022-02-11,42,77.0,169,,90,9.0
22SH02140,Z9126,2022-02-11,42,83.5,184,,60,6.0
22SH02141,Z9127,2022-02-11,42,89.5,197,,60,6.0
22SH02142,Z9129,2022-02-11,42,76.5,168,,80,8.0
22SH02143,Z9130,2022-02-11,42,82.0,180,,70,7.0
22SH02144,Z9134,2022-02-11,42,81.5,179,,90,9.0
22SH02145,Z9142,2022-02-11,42,77.5,171,,50,5.0
22SH02146,Z9143,2022-02-11,42,79.5,175,,70,7.0
22SH02147,Z9148,2022-02-11,42,65.5,144,,60,6.0
22SH02148,Z9163,2022-02-11,42,85.0,187,,60,6.0
22SH02149,Z9165,2022-02-11,42,86.0,189,,70,7.0
22SH02150,Z9171,2022-02-11,42,67.5,149,,80,8.0
22SH02151,Z9181,2022-02-11,42,73.5,162,,60,6.0
22SH02152,Z9183,2022-02-11,42,73.0,161,,50,5.0
22SH02153,Z9201,2022-02-11,42,78.5,173,,80,8.0
22SH02154,Z9204,2022-02-11,42,72.0,158,,90,9.0
22SH02155,Z9214,2022-02-11,42,70.0,154,,90,9.0
22SH02156,Z9215,2022-02-11,42,74.0,163,,80,8.0
22SH02157,Z9220,2022-02-11,42,78.5,173,,80,8.0
22SH02158,Z9241,2022-02-11,42,64.0,141,,90,9.0
22SH02159,Z9278,2022-02-11,42,79.5,175,,70,7.0
22SH02160,Z9288,2022-02-11,42,64.5,142,,50,5.0
22SH02161,Z9298,2022-02-11,42,67.5,149,,70,7.0
22SH02162,Z9303,2022-02-11,42,74.5,164,,70,7.0
22SH02163,Z9312,2022-02-11,42,66.5,146,,50,5.0
22SH02164,Z9322,2022-02-11,42,73.0,161,,80,8.0
22SH02165,Z9328,2022-02-11,42,76.0,167,,80,8.0
22SH02166,Z9329,2022-02-11,42,70.5,155,,60,6.0
22SH02167,Z9341,2022-02-11,42,76.0,167,,70,7.0
22SH02168,Z9342,2022-02-11,42,69.5,153,,60,6.0
22SH02169,Z9357,2022-02-11,42,72.0,158,,60,6.0
22SH02170,Z9376,2022-02-11,42,68.5,151,,70,7.0
22SH02171,Z9377,2022-02-11,42,77.5,171,,70,7.0
22SH02172,Z9385,2022-02-11,42,77.0,169,,70,7.0
22SH02173,Z9399,2022-02-11,42,79.0,174,,50,5.0
22SH02174,Z9400,2022-02-11,42,74.5,164,,60,6.0
22SH02175,Z9406,2022-02-11,42,68.0,150,,60,6.0
22SH02176,Z9409,2022-02-11,42,68.0,150,,60,6.0
22SH02177,Z9413,2022-02-11,42,80.5,177,,70,7.0
22SH02178,Z9426,2022-02-11,42,80.5,177,,70,7.0
22SH02179,Z9428,2022-02-11,42,77.0,169,,70,7.0
22SH02180,Z9430,2022-02-11,42,73.5,162,,80,8.0
22SH02181,Z9431,2022-02-11,42,71.5,157,,60,6.0
22SH02182,Z9434,2022-02-11,42,74.5,164,,80,8.0
22SH02183,Z9462,2022-02-11,42,72.0,158,,70,7.0
22SH02184,Z9464,2022-02-11,42,80.0,176,,60,6.0
22SH02185,Z9489,2022-02-11,42,84.5,186,,60,6.0
22SH02186,Z9554,2022-02-11,42,68.0,150,,80,8.0
22SH02187,Z9560,2022-02-11,42,70.5,155,,80,8.0
22SH02188,Z9563,2022-02-11,42,81.5,179,,90,9.0
22SH02189,Z9571,2022-02-11,42,78.0,172,,70,7.0
22SH02190,Z9577,2022-02-11,42,85.0,187,,70,7.0
22SH02191,Z9611,2022-02-11,42,72.5,160,,70,7.0
22SH02192,Z9648,2022-02-11,42,81.5,179,,80,8.0
22SH02193,Z9649,2022-02-11,42,76.0,167,,60,6.0
22SH02194,Z9653,2022-02-11,42,75.5,166,,80,8.0
22SH02195,Z9668,2022-02-11,42,76.5,168,,70,7.0
22SH02196,Z9682,2022-02-11,42,71.0,156,,110,11.0
22SH02197,Z9700,2022-02-11,42,79.5,175,,80,8.0
22SH02198,Z9701,2022-02-11,42,77.0,169,,40,4.0
22SH02199,Z9718,2022-02-11,42,75.0,165,,60,6.0
22SH02200,Z9734,2022-02-11,42,63.5,140,,90,9.0
22SH02201,Z9742,2022-02-11,42,71.5,157,,80,8.0
