UID,ETAG,SEX,GRFL,FLWT,SHEAR_DATE
09SH01163,T2234,2,5.0,50,02/18/09
09SH01164,T2212,2,5.8,58,02/18/09
09SH01165,T2138,2,4.4,44,02/18/09
09SH01166,T2173,2,5.0,50,02/18/09
09SH01167,X6328,2,5.0,50,02/18/09
09SH01168,T2112,2,2.0,20,02/18/09
09SH01169,T1892,2,4.0,40,02/18/09
09SH01170,H3910,2,3.4,34,02/18/09
09SH01171,R7181,2,6.4,64,02/18/09
09SH01172,X6153,2,3.4,34,02/18/09
09SH01173,R7184,2,5.2,52,02/18/09
09SH01174,T2301,2,5.6,56,02/18/09
09SH01175,X5825,2,4.0,40,02/18/09
09SH01176,T2237,2,5.4,54,02/18/09
09SH01177,X6850,2,3.8,38,02/18/09
09SH01178,H3857,2,5.6,56,02/18/09
09SH01179,T2211,2,6.0,60,02/18/09
09SH01180,H4525,2,2.0,20,02/18/09
09SH01181,T1988,2,6.8,68,02/18/09
09SH01182,R7322,2,6.0,60,02/18/09
09SH01183,T2019,2,5.6,56,02/18/09
09SH01184,H4077,2,4.0,40,02/18/09
09SH01185,T2027,2,5.6,56,02/18/09
09SH01186,X6134,2,5.8,58,02/18/09
09SH01187,X6419,2,5.2,52,02/18/09
09SH01188,T1869,2,8.2,82,02/18/09
09SH01189,X5867,2,4.4,44,02/18/09
09SH01190,K4411,2,5.2,52,02/18/09
09SH01191,K4148,2,6.0,60,02/18/09
09SH01192,R7156,2,6.0,60,02/18/09
09SH01193,T2085,2,5.4,54,02/18/09
09SH01194,T1908,2,4.4,44,02/18/09
09SH01195,X6794,2,5.6,56,02/18/09
09SH01196,K4341,2,5.8,58,02/18/09
09SH01197,X6743,2,4.4,44,02/18/09
09SH01198,T1952,2,5.6,56,02/18/09
09SH01199,X6804,2,5.0,50,02/18/09
09SH01200,K4354,2,3.8,38,02/18/09
09SH01201,X6792,2,4.2,42,02/18/09
09SH01202,H4301,2,4.0,40,02/18/09
09SH01203,K4376,2,5.8,58,02/18/09
09SH01204,K4338,2,6.0,60,02/18/09
09SH01205,T2218,2,7.2,72,02/18/09
09SH01206,T1961,2,6.0,60,02/18/09
09SH01207,K4377,2,3.6,36,02/18/09
09SH01208,K4174,2,6.2,62,02/18/09
09SH01209,T1871,2,4.4,44,02/18/09
09SH01210,K4330,2,6.0,60,02/18/09
09SH01211,T2239,2,6.6,66,02/18/09
09SH01212,H4261,2,4.4,44,02/18/09
09SH01213,H4419,2,2.6,26,02/18/09
09SH01214,R7253,2,5.6,56,02/18/09
09SH01215,T1905,2,6.4,64,02/18/09
09SH01216,X5926,2,4.2,42,02/18/09
09SH01217,X5784,2,4.6,46,02/18/09
09SH01218,K4168,2,5.0,50,02/18/09
09SH01219,X6474,2,5.0,50,02/18/09
09SH01220,R7432,2,4.2,42,02/18/09
09SH01221,K4257,2,5.0,50,02/18/09
09SH01222,T2335,2,5.6,56,02/18/09
09SH01223,T2159,2,7.8,78,02/18/09
09SH01224,H4441,2,2.8,28,02/18/09
09SH01225,T2150,2,9.0,90,02/18/09
09SH01226,X6566,2,3.6,36,02/18/09
09SH01227,K4185,2,6.8,68,02/18/09
09SH01228,T1948,2,3.8,38,02/18/09
09SH01229,K4393,2,4.4,44,02/18/09
09SH01230,K4226,2,5.6,56,02/18/09
09SH01231,T2041,2,2.8,28,02/18/09
09SH01232,X6476,2,4.2,42,02/18/09
09SH01233,X6655,2,5.2,52,02/18/09
09SH01234,K4344,2,5.2,52,02/18/09
09SH01235,R7204,2,6.4,64,02/18/09
09SH01236,T2003,2,6.4,64,02/18/09
09SH01237,T2040,2,5.6,56,02/18/09
09SH01238,T2251,2,5.8,58,02/18/09
09SH01239,T1980,2,5.4,54,02/18/09
09SH01240,T2326,2,5.6,56,02/18/09
09SH01241,T1919,2,6.4,64,02/18/09
09SH01242,R7374,2,6.6,66,02/18/09
09SH01243,K4355,2,4.4,44,02/18/09
09SH01244,T2197,2,3.8,38,02/18/09
09SH01245,T2039,2,5.2,52,02/18/09
09SH01246,R7287,2,5.8,58,02/18/09
09SH01247,X6227,2,4.2,42,02/18/09
09SH01248,H4395,2,3.4,34,02/18/09
09SH01249,H4061,2,4.2,42,02/18/09
09SH01250,T2330,2,6.0,60,02/18/09
09SH01251,K4378,2,5.8,58,02/18/09
09SH01252,R7282,2,6.2,62,02/18/09
09SH01253,H4560,2,2.4,24,02/18/09
09SH01254,K4414,2,5.4,54,02/18/09
09SH01255,X6827,2,5.6,56,02/18/09
09SH01256,X6426,2,7.2,72,02/18/09
09SH01257,X6833,2,5.2,52,02/18/09
09SH01258,X5781,2,5.4,54,02/18/09
09SH01259,T2023,2,4.6,46,02/18/09
09SH01260,H4477,2,3.4,34,02/18/09
09SH01261,X6934,2,6.8,68,02/18/09
09SH01262,T2308,2,4.4,44,02/18/09
09SH01263,X6537,2,4.0,40,02/18/09
09SH01264,H4490,2,3.2,32,02/18/09
09SH01265,X6564,2,5.0,50,02/18/09
09SH01266,K4333,2,6.0,60,02/18/09
09SH01267,X5896,2,4.6,46,02/18/09
09SH01268,T2275,2,5.0,50,02/18/09
09SH01269,T2098,2,5.4,54,02/18/09
09SH01270,T2319,2,5.6,56,02/18/09
09SH01271,X6803,2,3.2,32,02/18/09
09SH01272,T2137,2,5.4,54,02/18/09
09SH01273,X5919,2,5.8,58,02/18/09
09SH01274,T1853,2,7.2,72,02/18/09
09SH01275,X6490,2,4.4,44,02/18/09
09SH01276,T2176,2,7.0,70,02/18/09
09SH01277,T2080,2,5.0,50,02/18/09
09SH01278,H4361,2,4.8,48,02/18/09
09SH01279,X6361,2,5.0,50,02/18/09
09SH01280,H4499,2,3.4,34,02/18/09
09SH01281,X6399,2,3.2,32,02/18/09
09SH01282,T2323,2,2.8,28,02/18/09
09SH01283,T2096,2,3.6,36,02/18/09
09SH01284,X6214,2,4.6,46,02/18/09
09SH01285,T1900,2,7.0,70,02/18/09
09SH01286,T2201,2,7.4,74,02/18/09
09SH01287,T2300,2,6.8,68,02/18/09
09SH01288,K4232,2,6.8,68,02/18/09
09SH01289,R7275,2,9.4,94,02/18/09
09SH01290,T2057,2,4.4,44,02/18/09
09SH01291,H3953,2,4.6,46,02/18/09
09SH01292,X6013,2,4.6,46,02/18/09
09SH01293,X6401,2,4.8,48,02/18/09
09SH01294,X6440,2,5.4,54,02/18/09
09SH01295,T2213,2,5.6,56,02/18/09
09SH01296,R7372,2,5.4,54,02/18/09
09SH01297,X5786,,3.8,38,02/18/09
09SH01298,T2210,2,5.8,58,02/18/09
09SH01299,X6468,2,5.2,52,02/18/09
09SH01300,T2166,2,6.6,66,02/18/09
09SH01301,K4363,2,8.6,86,02/18/09
09SH01302,X6569,2,4.8,48,02/18/09
09SH01303,H4368,2,3.4,34,02/18/09
09SH01304,H4034,,4.0,40,02/18/09
09SH01305,T1890,2,6.6,66,02/18/09
09SH01306,R7407,2,6.0,60,02/18/09
09SH01307,R7389,2,5.0,50,02/18/09
09SH01308,H4381,2,3.4,34,02/18/09
09SH01309,T1885,2,7.6,76,02/18/09
09SH01310,T1968,2,5.6,56,02/18/09
09SH01311,H4003,2,3.4,34,02/18/09
09SH01312,X6073,2,5.4,54,02/18/09
09SH01313,T2043,2,5.8,58,02/18/09
09SH01314,T2162,2,5.4,54,02/18/09
09SH01315,K4388,2,5.4,54,02/18/09
09SH01316,X6100,2,6.6,66,02/18/09
09SH01317,X6755,2,2.4,24,02/18/09
09SH01318,T2250,2,4.4,44,02/18/09
09SH01319,T2105,2,6.6,66,02/18/09
09SH01320,T2089,2,3.2,32,02/18/09
09SH01321,T1989,2,7.2,72,02/18/09
09SH01322,T2117,2,5.8,58,02/18/09
09SH01323,H4481,2,3.2,32,02/18/09
09SH01324,X6233,2,4.6,46,02/18/09
09SH01325,T1929,2,6.2,62,02/18/09
09SH01326,X6133,2,3.6,36,02/18/09
09SH01327,H4533,2,2.0,20,02/18/09
09SH01328,H4529,2,3.6,36,02/18/09
09SH01329,T2104,2,5.4,54,02/18/09
09SH01330,H4498,2,2.4,24,02/18/09
09SH01331,T2017,2,6.4,64,02/18/09
09SH01332,R7357,2,6.4,64,02/18/09
09SH01333,K4302,2,6.8,68,02/18/09
09SH01334,K4241,2,7.2,72,02/18/09
09SH01335,H4339,2,2.2,22,02/18/09
09SH01336,H4433,2,3.0,30,02/18/09
09SH01337,X6805,2,3.6,36,02/18/09
09SH01338,X6469,2,5.8,58,02/18/09
09SH01339,K4277,2,3.6,36,02/18/09
09SH01340,T2175,2,6.2,62,02/18/09
09SH01341,K4410,2,5.4,54,02/18/09
09SH01342,X6819,2,5.4,54,02/18/09
09SH01343,T2185,2,5.6,56,02/18/09
09SH01344,K4365,2,4.2,42,02/18/09
09SH01345,K4284,2,7.6,76,02/18/09
09SH01346,K4357,2,4.8,48,02/18/09
09SH01347,T1868,2,7.2,72,02/18/09
09SH01348,T2011,2,4.8,48,02/18/09
09SH01349,R7145,2,7.6,76,02/18/09
09SH01350,H4539,2,3.2,32,02/18/09
09SH01351,R7383,2,5.8,58,02/18/09
09SH01352,R7274,2,7.2,72,02/18/09
09SH01353,K4396,2,6.6,66,02/18/09
09SH01354,T2306,2,5.0,50,02/18/09
09SH01355,X6606,2,6.2,62,02/18/09
09SH01356,H4518,2,3.8,38,02/18/09
09SH01357,H4459,2,2.2,22,02/18/09
09SH01358,X6299,2,7.6,76,02/18/09
09SH01359,H4187,2,3.0,30,02/18/09
09SH01360,03060,2,9.2,92,02/18/09
09SH01361,K2857,2,8.8,88,02/18/09
09SH01362,K1849,2,9.8,98,02/18/09
09SH01363,H3096,2,6.6,66,02/18/09
09SH01364,R2612,2,9.8,98,02/18/09
09SH01365,Z9546,2,9.0,90,02/18/09
09SH01366,R2677,2,7.8,78,02/18/09
09SH01367,H2810,2,7.0,70,02/18/09
09SH01368,X0660,2,8.6,86,02/18/09
09SH01369,K3387,2,11.8,118,02/18/09
09SH01370,Z9455,2,9.0,90,02/18/09
09SH01371,H2543,2,9.2,92,02/18/09
09SH01372,Z9093,2,8.0,80,02/18/09
09SH01373,R6688,2,9.8,98,02/18/09
09SH01374,Z9924,2,7.0,70,02/18/09
09SH01375,Z9487,2,8.8,88,02/18/09
09SH01376,H2976,2,8.4,84,02/18/09
09SH01377,K2993,2,12.0,120,02/18/09
09SH01378,H0876,2,5.6,56,02/18/09
09SH01379,H3072,2,7.8,78,02/18/09
09SH01380,H2582,2,7.8,78,02/18/09
09SH01381,H1193,2,6.2,62,02/18/09
09SH01382,H2653,2,6.8,68,02/18/09
09SH01383,Z9409,2,8.8,88,02/18/09
09SH01384,K2579,2,9.4,94,02/18/09
09SH01385,X0346,2,7.4,74,02/18/09
09SH01386,03085,2,5.4,54,02/18/09
09SH01387,K3918,2,7.0,70,02/18/09
09SH01388,T0839,2,7.2,72,02/18/09
09SH01389,H2719,2,5.6,56,02/18/09
09SH01390,H2623,2,8.6,86,02/18/09
09SH01391,H2360,2,5.4,54,02/18/09
09SH01392,X0512,2,7.0,70,02/18/09
09SH01393,R3241,2,10.6,106,02/18/09
09SH01394,H2783,2,7.2,72,02/18/09
09SH01395,Z9417,2,7.0,70,02/18/09
09SH01396,H1824,2,6.4,64,02/18/09
09SH01397,H2825,2,8.8,88,02/18/09
09SH01398,03083,2,5.4,54,02/18/09
09SH01399,H2819,2,9.2,92,02/18/09
09SH01400,H2315,2,8.4,84,02/18/09
09SH01401,03039,2,7.8,78,02/18/09
09SH01402,R4488,2,10.2,102,02/18/09
09SH01403,K3989,2,9.0,90,02/18/09
09SH01404,K3858,2,8.6,86,02/18/09
09SH01405,H2625,2,6.8,68,02/18/09
09SH01406,K2760,2,8.4,84,02/18/09
09SH01407,K3009,2,7.4,74,02/18/09
09SH01408,H1202,2,5.0,50,02/18/09
09SH01409,H2341,2,5.2,52,02/18/09
09SH01410,H2429,2,8.0,80,02/18/09
09SH01411,R5228,2,9.0,90,02/18/09
09SH01412,H2312,2,7.0,70,02/18/09
09SH01413,K3256,2,7.8,78,02/18/09
09SH01414,R6486,2,9.2,92,02/18/09
09SH01415,03058,2,6.2,62,02/18/09
09SH01416,R4383,2,9.6,96,02/18/09
09SH01417,Z8695,2,9.2,92,02/18/09
09SH01418,X6645,2,6.2,62,02/18/09
09SH01419,03022,2,9.0,90,02/18/09
09SH01420,H2985,2,7.4,74,02/18/09
09SH01421,H2634,2,6.6,66,02/18/09
09SH01422,H1341,2,7.4,74,02/18/09
09SH01423,H2460,2,8.6,86,02/18/09
09SH01424,X6796,2,5.0,50,02/18/09
09SH01425,X0755,2,7.4,74,02/18/09
09SH01426,H2539,2,8.8,88,02/18/09
09SH01427,H2546,2,6.2,62,02/18/09
09SH01428,H2722,2,10.0,100,02/18/09
09SH01429,H2286,2,6.2,62,02/18/09
09SH01430,H0570,2,8.6,86,02/18/09
09SH01431,H3044,2,5.6,56,02/18/09
09SH01432,H2805,2,7.6,76,02/18/09
09SH01433,H2682,2,10.0,100,02/18/09
09SH01434,R6926,2,7.2,72,02/18/09
09SH01435,H2646,2,10.6,106,02/18/09
09SH01436,H2340,2,4.8,48,02/18/09
09SH01437,H0891,2,6.0,60,02/18/09
09SH01438,H2587,2,9.6,96,02/18/09
09SH01439,H2364,2,6.8,68,02/18/09
09SH01440,K4081,2,11.2,112,02/18/09
09SH01441,H3084,2,7.2,72,02/18/09
09SH01442,R3918,2,9.6,96,02/18/09
09SH01443,H2359,2,6.2,62,02/18/09
09SH01444,H3538,2,7.4,74,02/18/09
09SH01445,H2553,2,6.8,68,02/18/09
09SH01446,H3723,2,4.8,48,02/18/09
09SH01447,H2998,2,8.8,88,02/18/09
09SH01448,H3051,2,3.4,34,02/18/09
09SH01449,R5774,2,9.0,90,02/18/09
09SH01450,H2827,2,9.2,92,02/18/09
09SH01451,H2541,2,7.0,70,02/18/09
09SH01452,R4885,2,12.8,128,02/18/09
09SH01453,H1177,2,8.4,84,02/18/09
09SH01454,H2730,2,5.6,56,02/18/09
09SH01455,R4412,2,8.6,86,02/18/09
09SH01456,R4418,2,10.0,100,02/18/09
09SH01457,R6415,2,10.0,100,02/18/09
09SH01458,H3391,2,4.8,48,02/18/09
09SH01459,H2258,2,8.8,88,02/18/09
09SH01460,H3387,2,4.4,44,02/18/09
09SH01461,H3437,2,3.2,32,02/18/09
09SH01462,R6346,2,11.8,118,02/18/09
09SH01463,H1668,2,9.4,94,02/18/09
09SH01464,R3030,2,10.8,108,02/18/09
09SH01465,H3499,2,6.2,62,02/18/09
09SH01466,R2208,2,8.2,82,02/18/09
09SH01467,H1546,2,9.8,98,02/18/09
09SH01468,T0468,2,10.2,102,02/18/09
09SH01469,H1857,2,5.8,58,02/18/09
09SH01470,H3476,2,7.8,78,02/18/09
09SH01471,R6800,2,10.2,102,02/18/09
09SH01472,H3458,2,5.8,58,02/18/09
09SH01473,R4555,2,9.6,96,02/18/09
09SH01474,H1253,2,7.6,76,02/18/09
09SH01475,R4248,2,9.0,90,02/18/09
09SH01476,R6915,2,10.6,106,02/18/09
09SH01477,H3540,2,5.4,54,02/18/09
09SH01478,H3518,2,6.8,68,02/18/09
09SH01479,H2664,2,6.4,64,02/18/09
09SH01480,H1080,2,5.2,52,02/18/09
09SH01481,R3425,2,11.0,110,02/18/09
09SH01482,R2736,2,11.6,116,02/18/09
09SH01483,H3526,2,5.2,52,02/18/09
09SH01484,H3283,2,3.6,36,02/18/09
09SH01485,R6572,2,13.4,134,02/18/09
09SH01486,H1608,2,5.8,58,02/18/09
09SH01487,H3253,2,6.2,62,02/18/09
09SH01488,H3658,2,5.2,52,02/18/09
09SH01489,R2441,2,7.6,76,02/18/09
09SH01490,R3785,2,8.4,84,02/18/09
09SH01491,H3251,2,3.4,34,02/18/09
09SH01492,A9134,2,5.8,58,02/18/09
09SH01493,H3621,2,7.2,72,02/18/09
09SH01494,H3694,2,4.2,42,02/18/09
09SH01495,R3752,2,9.2,92,02/18/09
09SH01496,H2378,2,6.8,68,02/18/09
09SH01497,R5377,2,7.0,70,02/18/09
09SH01498,R3448,2,8.2,82,02/18/09
09SH01499,H1869,2,6.2,62,02/18/09
09SH01500,R2374,2,9.2,92,02/18/09
09SH01501,R5499,2,14.2,142,02/18/09
09SH01502,R2578,2,8.0,80,02/18/09
09SH01503,H1761,2,6.6,66,02/18/09
09SH01504,H2867,2,7.8,78,02/18/09
09SH01505,R3393,2,10.4,104,02/18/09
09SH01506,H3638,2,5.6,56,02/18/09
09SH01507,H2997,2,6.8,68,02/18/09
09SH01508,H3129,2,6.0,60,02/18/09
09SH01509,H3622,2,7.0,70,02/18/09
09SH01510,R6560,2,12.0,120,02/18/09
09SH01511,R6040,2,10.2,102,02/18/09
09SH01512,H1474,2,5.6,56,02/18/09
09SH01513,H2723,,5.2,52,02/18/09
09SH01514,A8283,2,8.6,86,02/18/09
09SH01515,R6407,2,10.4,104,02/18/09
09SH01516,H1903,2,7.0,70,02/18/09
09SH01517,R5674,2,11.6,116,02/18/09
09SH01518,R7032,2,9.8,98,02/18/09
09SH01519,R6081,2,9.0,90,02/18/09
09SH01520,R5660,2,12.8,128,02/18/09
09SH01521,A8414,2,8.6,86,02/18/09
09SH01522,H2379,2,6.6,66,02/18/09
09SH01523,R3150,2,10.6,106,02/18/09
09SH01524,H3439,2,5.4,54,02/18/09
09SH01525,H3190,2,8.0,80,02/18/09
09SH01526,R5590,2,9.8,98,02/18/09
09SH01527,H2350,2,7.2,72,02/18/09
09SH01528,R2254,2,8.0,80,02/18/09
09SH01529,H2324,2,6.0,60,02/18/09
09SH01530,R1549,2,10.4,104,02/18/09
09SH01531,H3440,2,8.4,84,02/18/09
09SH01532,H1525,2,6.8,68,02/18/09
09SH01533,H3464,2,6.2,62,02/18/09
09SH01534,R6322,2,11.6,116,02/18/09
09SH01535,H0987,2,8.0,80,02/18/09
09SH01536,R5222,2,9.4,94,02/18/09
09SH01537,R3013,2,6.0,60,02/18/09
09SH01538,H1603,2,6.8,68,02/18/09
09SH01539,R4126,2,9.6,96,02/18/09
09SH01540,H0988,2,5.2,52,02/18/09
09SH01541,T0798,2,8.0,80,02/18/09
09SH01542,H1732,2,5.8,58,02/18/09
09SH01543,H0640,2,9.4,94,02/18/09
09SH01544,R5388,2,13.0,130,02/18/09
09SH01545,R5961,2,9.6,96,02/18/09
09SH01546,H1141,2,8.0,80,02/18/09
09SH01547,R4687,2,10.8,108,02/18/09
09SH01548,R4471,2,10.2,102,02/18/09
09SH01549,T8887,2,9.2,92,02/18/09
09SH01550,H2097,2,11.4,114,02/18/09
09SH01551,R2771,2,9.2,92,02/18/09
09SH01552,H1855,2,6.4,64,02/18/09
09SH01553,H3143,2,5.2,52,02/18/09
09SH01554,R6563,2,9.0,90,02/18/09
09SH01555,T1625,2,9.2,92,02/18/09
09SH01556,H3465,2,7.2,72,02/18/09
09SH01557,R6751,2,9.8,98,02/18/09
09SH01558,H3266,2,6.8,68,02/18/09
09SH01559,H3528,2,5.8,58,02/18/09
09SH01560,H0419,2,5.6,56,02/18/09
09SH01561,H3681,2,5.4,54,02/18/09
09SH01562,R6159,2,10.2,102,02/18/09
09SH01563,R5992,2,11.4,114,02/18/09
09SH01564,H3415,2,4.4,44,02/18/09
09SH01565,H3420,2,6.2,62,02/18/09
09SH01566,H3622,2,5.4,54,02/18/09
09SH01567,R5830,2,11.6,116,02/18/09
09SH01568,R4789,2,7.4,74,02/18/09
09SH01569,H3381,2,6.8,68,02/18/09
09SH01570,R4155,2,8.6,86,02/18/09
09SH01571,R2894,2,8.6,86,02/18/09
09SH01572,R4812,2,7.6,76,02/18/09
09SH01573,R4462,2,11.6,116,02/18/09
09SH01574,H3466,2,4.4,44,02/18/09
09SH01575,H3224,2,10.2,102,02/18/09
09SH01576,R4099,2,11.2,112,02/18/09
09SH01577,H1549,2,8.4,84,02/18/09
09SH01578,H3339,2,8.6,86,02/18/09
09SH01579,R5736,2,9.2,92,02/18/09
09SH01580,R3850,2,12.2,122,02/18/09
09SH01581,H2150,2,8.0,80,02/18/09
09SH01582,R2521,2,12.0,120,02/18/09
09SH01583,R5000,2,9.6,96,02/18/09
09SH01584,R4411,2,10.8,108,02/18/09
09SH01585,H1520,2,6.6,66,02/18/09
09SH01586,R5466,2,10.4,104,02/18/09
09SH01587,H3110,2,7.0,70,02/18/09
09SH01588,R6098,2,11.6,116,02/18/09
09SH01589,H3715,2,4.6,46,02/18/09
09SH01590,H3416,2,8.2,82,02/18/09
09SH01591,R4361,2,11.4,114,02/18/09
09SH01592,R2689,2,9.4,94,02/18/09
09SH01593,R3404,2,10.8,108,02/18/09
09SH01594,H1478,2,6.4,64,02/18/09
09SH01595,R4559,2,10.2,102,02/18/09
09SH01596,A8274,2,8.8,88,02/18/09
09SH01597,R5496,2,10.6,106,02/18/09
09SH01598,R6482,2,10.0,100,02/18/09
09SH01599,H3264,2,5.6,56,02/18/09
09SH01600,R5068,2,10.8,108,02/18/09
09SH01601,R4612,2,9.4,94,02/18/09
09SH01602,A9511,2,7.6,76,02/18/09
09SH01603,H1898,2,7.8,78,02/18/09
09SH01604,H2317,2,7.4,74,02/18/09
09SH01605,R5537,2,8.8,88,02/18/09
09SH01606,H1897,2,7.8,78,02/18/09
09SH01607,T1202,2,8.2,82,02/18/09
09SH01608,H3153,2,7.2,72,02/18/09
09SH01609,H3676,2,6.4,64,02/18/09
09SH01610,R6826,2,11.0,110,02/18/09
09SH01611,H1570,2,6.8,68,02/18/09
09SH01612,H2855,2,7.0,70,02/18/09
09SH01613,R6718,2,10.2,102,02/18/09
09SH01614,H2630,2,11.4,114,02/18/09
09SH01615,R6190,2,10.0,100,02/18/09
09SH01616,R5363,2,9.4,94,02/18/09
09SH01617,R4429,2,9.8,98,02/18/09
09SH01618,R6890,2,10.4,104,02/18/09
09SH01619,H3690,2,6.4,64,02/18/09
09SH01620,R5526,2,13.2,132,02/18/09
09SH01621,R4371,2,9.0,90,02/18/09
09SH01622,R4603,2,10.0,100,02/18/09
09SH01623,T0813,2,10.2,102,02/18/09
09SH01624,R3090,2,9.8,98,02/18/09
09SH01625,H3404,2,5.2,52,02/18/09
09SH01626,H3409,2,7.2,72,02/18/09
09SH01627,R6455,2,11.2,112,02/18/09
09SH01628,R6339,2,7.8,78,02/18/09
09SH01629,H3571,2,4.8,48,02/18/09
09SH01630,R4006,2,8.2,82,02/18/09
09SH01631,H3645,2,5.4,54,02/18/09
09SH01632,R6439,2,9.4,94,02/18/09
09SH01633,R5036,2,7.8,78,02/18/09
09SH01634,R2227,2,10.2,102,02/18/09
09SH01635,R6325,2,9.2,92,02/18/09
09SH01636,R4946,2,7.6,76,02/18/09
09SH01637,R4450,2,9.8,98,02/18/09
09SH01638,H2274,2,7.2,72,02/18/09
09SH01639,R4904,2,10.6,106,02/18/09
09SH01640,R5112,2,10.8,108,02/18/09
09SH01641,H2695,2,7.2,72,02/18/09
09SH01642,H3152,2,4.8,48,02/18/09
09SH01643,R5724,2,8.6,86,02/18/09
09SH01644,H2278,2,10.2,102,02/18/09
09SH01645,R3432,2,9.0,90,02/18/09
09SH01646,H3436,2,6.6,66,02/18/09
09SH01647,R6993,2,9.8,98,02/18/09
09SH01648,H3026,2,6.6,66,02/18/09
09SH01649,H1683,2,7.6,76,02/18/09
09SH01650,H2704,2,7.0,70,02/18/09
09SH01651,R4779,2,9.4,94,02/18/09
09SH01652,A9359,2,4.4,44,02/18/09
09SH01653,H3179,2,6.8,68,02/18/09
09SH01654,R6939,2,9.8,98,02/18/09
09SH01655,R6758,2,10.8,108,02/18/09
09SH01656,R5874,2,10.6,106,02/18/09
09SH01657,H3467,2,6.2,62,02/18/09
09SH01658,H3211,2,7.4,74,02/18/09
09SH01659,R6260,2,8.8,88,02/18/09
09SH01660,R5946,2,10.8,108,02/18/09
09SH01661,R5793,2,10.2,102,02/18/09
09SH01662,H2067,2,6.0,60,02/18/09
09SH01663,H0762,2,8.0,80,02/18/09
09SH01664,R5873,2,9.0,90,02/18/09
09SH01665,H2824,2,5.4,54,02/18/09
09SH01666,R6654,2,9.2,92,02/18/09
09SH01667,H3111,2,6.2,62,02/18/09
09SH01668,R6466,2,8.6,86,02/18/09
09SH01669,A9667,2,5.8,58,02/18/09
09SH01670,H3104,2,5.8,58,02/18/09
09SH01671,R3879,2,11.6,116,02/18/09
09SH01672,R5750,2,12.0,120,02/18/09
09SH01673,R4105,2,10.8,108,02/18/09
09SH01674,R6451,2,11.4,114,02/18/09
09SH01675,R5826,2,13.6,136,02/18/09
09SH01676,A8443,2,7.6,76,02/18/09
09SH01677,H1006,2,5.2,52,02/18/09
09SH01678,H3012,2,6.8,68,02/18/09
09SH01679,H3049,2,3.4,34,02/18/09
09SH01680,R4678,2,9.6,96,02/18/09
09SH01681,R4620,2,8.6,86,02/18/09
09SH01682,H3714,2,4.4,44,02/18/09
09SH01683,H2838,2,6.4,64,02/18/09
09SH01684,H3520,2,6.6,66,02/18/09
09SH01685,R4635,2,9.0,90,02/18/09
09SH01686,R4832,2,9.2,92,02/18/09
09SH01687,R2806,2,9.4,94,02/18/09
09SH01688,H1733,2,6.2,62,02/18/09
09SH01689,H2267,2,6.2,62,02/18/09
09SH01690,H2063,2,6.2,62,02/18/09
09SH01691,H2136,2,6.4,64,02/18/09
09SH01692,H0495,2,7.4,74,02/18/09
09SH01693,R2549,2,9.4,94,02/18/09
09SH01694,08662,,6.0,60,02/18/09
09SH01695,H3085,2,6.0,60,02/18/09
09SH01696,R5497,2,8.0,80,02/18/09
09SH01697,H2803,2,8.0,80,02/18/09
09SH01698,H3456,2,6.2,62,02/18/09
09SH01699,R6934,2,5.0,50,02/18/09
09SH01700,R5436,2,10.2,102,02/18/09
09SH01701,H2158,2,7.2,72,02/18/09
09SH01702,H2119,2,6.0,60,02/18/09
09SH01703,R6476,2,9.4,94,02/18/09
09SH01704,H0977,2,7.0,70,02/18/09
09SH01705,H2828,2,8.4,84,02/18/09
09SH01706,R6770,2,9.8,98,02/18/09
09SH01707,H1121,2,7.4,74,02/18/09
09SH01708,R5880,2,8.8,88,02/18/09
09SH01709,H1303,2,7.0,70,02/18/09
09SH01710,H1920,2,6.2,62,02/18/09
09SH01711,R6205,2,9.6,96,02/18/09
09SH01712,H3313,2,4.8,48,02/18/09
09SH01713,H3191,2,7.6,76,02/18/09
09SH01714,R6739,2,9.6,96,02/18/09
09SH01715,H1231,2,6.0,60,02/18/09
09SH01716,R3678,2,10.0,100,02/18/09
09SH01717,H1778,2,5.2,52,02/18/09
09SH01718,T1020,2,7.8,78,02/18/09
09SH01719,H2687,2,5.4,54,02/18/09
09SH01720,H1333,2,4.8,48,02/18/09
09SH01721,H1610,2,5.8,58,02/18/09
09SH01722,H1990,2,7.2,72,02/18/09
09SH01723,R6724,2,8.6,86,02/18/09
09SH01724,R6585,2,9.4,94,02/18/09
09SH01725,R5570,2,8.0,80,02/18/09
09SH01726,R4763,2,8.6,86,02/18/09
09SH01727,H3122,2,7.4,74,02/18/09
09SH01728,H1727,2,8.8,88,02/18/09
09SH01729,H1123,2,7.0,70,02/18/09
09SH01730,H0755,2,6.0,60,02/18/09
09SH01731,R4276,2,11.8,118,02/18/09
09SH01732,H3324,2,5.6,56,02/18/09
09SH01733,R6469,2,9.2,92,02/18/09
09SH01734,H2650,2,6.6,66,02/18/09
09SH01735,R6298,2,9.2,92,02/18/09
09SH01736,A8236,2,6.6,66,02/18/09
09SH01737,H1044,2,8.2,82,02/18/09
09SH01738,H1725,2,7.6,76,02/18/09
09SH01739,T0454,2,9.8,98,02/18/09
09SH01740,H2971,2,4.8,48,02/18/09
09SH01741,R5879,2,9.8,98,02/18/09
09SH01742,H1648,2,7.0,70,02/18/09
09SH01743,R4653,2,11.0,110,02/18/09
09SH01744,H0671,2,8.4,84,02/18/09
