UID,LAMB,SEX,BRWT,GRFL,FLWT,BAND,WDAY,STM,RMK,ADG,DISP
14SH00782,T4191,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00783,T4506,2,0,7.5,75,,49,02,Band 2 Ewe,0,
14SH00784,T1809,2,0,10.8,108,,49,02,Band 2 Ewe,0,
14SH00785,T4528,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00786,T4264,2,0,9.4,94,,49,02,Band 2 Ewe,0,
14SH00787,T3979,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00788,T3896,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00789,T3351,2,0,9.3,93,,49,02,Band 2 Ewe,0,
14SH00790,T3320,2,0,10.5,105,,49,02,Band 2 Ewe,0,
14SH00791,T3243,2,0,6.8,68,,49,02,Band 2 Ewe,0,
14SH00792,K4510,2,0,11.2,112,,49,06,Band 2 Ewe,0,
14SH00793,T4600,2,0,13.2,132,,49,02,Band 2 Ewe,0,
14SH00794,T2415,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00795,T3933,2,0,9.3,93,,49,02,Band 2 Ewe,0,
14SH00796,T3741,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00797,T4425,2,0,7.2,72,,49,02,Band 2 Ewe,0,
14SH00798,T3110,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00799,T4171,2,0,11.7,117,,49,02,Band 2 Ewe,0,
14SH00800,T2089,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00801,T4310,2,0,13.2,132,,49,02,Band 2 Ewe,0,
14SH00802,T4519,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00803,T4518,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00804,T4318,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00805,T2148,2,0,13.0,130,,49,02,Band 2 Ewe,0,
14SH00806,T4181,2,0,10.4,104,,49,02,Band 2 Ewe,0,
14SH00807,T4671,2,0,11.2,112,,49,02,Band 2 Ewe,0,
14SH00808,K4670,2,0,10.6,106,,49,06,Band 2 Ewe,0,
14SH00809,T2667,2,0,8.1,81,,49,02,Band 2 Ewe,0,
14SH00810,K4868,2,0,8.8,88,,49,06,Band 2 Ewe,0,
14SH00811,T3029,2,0,7.0,70,,49,02,Band 2 Ewe,0,
14SH00812,K4628,2,0,10.7,107,,49,06,Band 2 Ewe,0,
14SH00813,T4435,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00814,T2335,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00815,T3821,2,0,9.3,93,,49,02,Band 2 Ewe,0,
14SH00816,T3853,2,0,12.0,120,,49,02,Band 2 Ewe,0,
14SH00817,T4501,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00818,T3883,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00819,K4802,2,0,8.4,84,,49,06,Band 2 Ewe,0,
14SH00820,T3248,2,0,9.9,99,,49,02,Band 2 Ewe,0,
14SH00821,T4360,2,0,7.2,72,,49,02,Band 2 Ewe,0,
14SH00822,T4119,2,0,6.8,68,,49,02,Band 2 Ewe,0,
14SH00823,T4287,2,0,8.4,84,,49,02,Band 2 Ewe,0,
14SH00824,K4390,2,0,10.0,100,,49,06,Band 2 Ewe,0,
14SH00825,K4601,2,0,13.0,130,,49,06,Band 2 Ewe,0,
14SH00826,T4012,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00827,T2487,2,0,7.8,78,,49,02,Band 2 Ewe,0,
14SH00828,T4285,2,0,11.6,116,,49,02,Band 2 Ewe,0,
14SH00829,K4602,2,0,7.3,73,,49,06,Band 2 Ewe,0,
14SH00830,T4015,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00831,T4520,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00832,T4510,2,0,9.3,93,,49,02,Band 2 Ewe,0,
14SH00833,T3776,2,0,9.1,91,,49,02,Band 2 Ewe,0,
14SH00834,T1331,2,0,9.4,94,,49,02,Band 2 Ewe,0,
14SH00835,T4329,2,0,11.6,116,,49,02,Band 2 Ewe,0,
14SH00836,T2690,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00837,K3937,2,0,9.3,93,,49,06,Band 2 Ewe,0,
14SH00838,T2649,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00839,T4154,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00840,T4222,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00841,T4585,2,0,6.7,67,,49,02,Band 2 Ewe,0,
14SH00842,T4156,2,0,9.7,97,,49,02,Band 2 Ewe,0,
14SH00843,T2586,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00844,T3751,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00845,T2237,2,0,7.4,74,,49,02,Band 2 Ewe,0,
14SH00846,T2151,2,0,10.2,102,,49,02,Band 2 Ewe,0,
14SH00847,T4003,2,0,7.6,76,,49,02,Band 2 Ewe,0,
14SH00848,T2746,2,0,8.4,84,,49,02,Band 2 Ewe,0,
14SH00849,T4432,2,0,7.4,74,,49,02,Band 2 Ewe,0,
14SH00850,T2497,2,0,11.7,117,,49,02,Band 2 Ewe,0,
14SH00851,T4124,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00852,T1297,2,0,8.4,84,,49,02,Band 2 Ewe,0,
14SH00853,T3603,2,0,9.1,91,,49,02,Band 2 Ewe,0,
14SH00854,T3142,2,0,9.4,94,,49,02,Band 2 Ewe,0,
14SH00855,K4457,2,0,9.0,90,,49,06,Band 2 Ewe,0,
14SH00856,T4021,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00857,K4796,2,0,12.4,124,,49,06,Band 2 Ewe,0,
14SH00858,T4158,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00859,T4250,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00860,K4505,2,0,8.0,80,,49,06,Band 2 Ewe,0,
14SH00861,T2578,2,0,10.2,102,,49,02,Band 2 Ewe,0,
14SH00862,T4006,2,0,11.2,112,,49,02,Band 2 Ewe,0,
14SH00863,T4457,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00864,T3148,2,0,11.4,114,,49,02,Band 2 Ewe,0,
14SH00865,T3438,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00866,T4427,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00867,T4423,2,0,11.6,116,,49,02,Band 2 Ewe,0,
14SH00868,T3897,2,0,6.2,62,,49,02,Band 2 Ewe,0,
14SH00869,T2300,2,0,9.4,94,,49,02,Band 2 Ewe,0,
14SH00870,T3666,2,0,10.2,102,,49,02,Band 2 Ewe,0,
14SH00871,T4380,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00872,T4266,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00873,T2751,2,0,8.3,83,,49,02,Band 2 Ewe,0,
14SH00874,K4914,2,0,11.0,110,,49,06,Band 2 Ewe,0,
14SH00875,K4880,2,0,8.6,86,,49,06,Band 2 Ewe,0,
14SH00876,T4129,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00877,K4591,2,0,9.0,90,,49,06,Band 2 Ewe,0,
14SH00878,T4605,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00879,T2565,2,0,7.4,74,,49,02,Band 2 Ewe,0,
14SH00880,T2434,2,0,10.4,104,,49,02,Band 2 Ewe,0,
14SH00881,T4676,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00882,T2849,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00883,T4106,2,0,11.2,112,,49,02,Band 2 Ewe,0,
14SH00884,T4559,2,0,12.8,128,,49,02,Band 2 Ewe,0,
14SH00885,T4502,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00886,T3640,2,0,8.4,84,,49,02,Band 2 Ewe,0,
14SH00887,T2471,2,0,11.4,114,,49,02,Band 2 Ewe,0,
14SH00888,T4483,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00889,T3053,2,0,7.2,72,,49,02,Band 2 Ewe,0,
14SH00890,T4137,2,0,10.2,102,,49,02,Band 2 Ewe,0,
14SH00891,T3848,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00892,T4347,2,0,10.6,106,,49,02,Band 2 Ewe,0,
14SH00893,T4116,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00894,T3763,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00895,T3928,2,0,8.4,84,,49,02,Band 2 Ewe,0,
14SH00896,T4627,2,0,7.7,77,,49,02,Band 2 Ewe,0,
14SH00897,T4344,2,0,9.4,94,,49,02,Band 2 Ewe,0,
14SH00898,T4108,2,0,9.7,97,,49,02,Band 2 Ewe,0,
14SH00899,T4451,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00900,T4024,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00901,T3565,2,0,11.4,114,,49,02,Band 2 Ewe,0,
14SH00902,T4389,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00903,K4916,2,0,6.7,67,,49,06,Band 2 Ewe,0,
14SH00904,T3629,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00905,T2437,2,0,7.8,78,,49,02,Band 2 Ewe,0,
14SH00906,T2145,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00907,T4373,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00908,T4355,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00909,T4535,2,0,9.5,95,,49,02,Band 2 Ewe,0,
14SH00910,T3406,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00911,T3451,2,0,12.6,126,,49,02,Band 2 Ewe,0,
14SH00912,T3318,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00913,T2602,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00914,T2557,2,0,9.9,99,,49,02,Band 2 Ewe,0,
14SH00915,T4545,2,0,5.8,58,,49,02,Band 2 Ewe,0,
14SH00916,T4174,2,0,12.2,122,,49,02,Band 2 Ewe,0,
14SH00917,T4187,2,0,7.6,76,,49,02,Band 2 Ewe,0,
14SH00918,T2642,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00919,T3677,2,0,7.4,74,,49,02,Band 2 Ewe,0,
14SH00920,T2092,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00921,T4328,2,0,8.7,87,,49,02,Band 2 Ewe,0,
14SH00922,T3314,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00923,T3898,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00924,T3443,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00925,T4491,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00926,T1990,2,0,10.2,102,,49,02,Band 2 Ewe,0,
14SH00927,T3760,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00928,T1541,2,0,5.8,58,,49,02,Band 2 Ewe,0,
14SH00929,T3176,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00930,T3201,2,0,7.4,74,,49,02,Band 2 Ewe,0,
14SH00931,T2308,2,0,7.7,77,,49,02,Band 2 Ewe,0,
14SH00932,T3551,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00933,T2212,2,0,11.7,117,,49,02,Band 2 Ewe,0,
14SH00934,T4568,2,0,6.7,67,,49,02,Band 2 Ewe,0,
14SH00935,T2441,2,0,7.4,74,,49,02,Band 2 Ewe,0,
14SH00936,T4305,2,0,8.4,84,,49,02,Band 2 Ewe,0,
14SH00937,T3946,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00938,T3662,2,0,6.2,62,,49,02,Band 2 Ewe,0,
14SH00939,T3231,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00940,T2852,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00941,T2542,2,0,11.0,110,,49,02,Band 2 Ewe,0,
14SH00942,K4191,2,0,7.5,75,,49,06,Band 2 Ewe,0,
14SH00943,T4309,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00944,T2888,2,0,7.0,70,,49,02,Band 2 Ewe,0,
14SH00945,T3621,2,0,10.8,108,,49,02,Band 2 Ewe,0,
14SH00946,T2971,2,0,9.5,95,,49,02,Band 2 Ewe,0,
14SH00947,K4820,2,0,8.8,88,,49,06,Band 2 Ewe,0,
14SH00948,K3883,2,0,9.6,96,,49,06,Band 2 Ewe,0,
14SH00949,T4317,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00950,T3865,2,0,9.4,94,,49,02,Band 2 Ewe,0,
14SH00951,T4645,2,0,7.6,76,,49,02,Band 2 Ewe,0,
14SH00952,K3725,2,0,8.8,88,,49,06,Band 2 Ewe,0,
14SH00953,T4039,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00954,T3828,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00955,K4029,2,0,8.0,80,,49,06,Band 2 Ewe,0,
14SH00956,T2662,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00957,T3313,2,0,7.6,76,,49,02,Band 2 Ewe,0,
14SH00958,T2330,2,0,8.6,86,,49,02,Band 2 Ewe,0,
14SH00959,K4336,2,0,10.0,100,,49,06,Band 2 Ewe,0,
14SH00960,T2484,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00961,T3099,2,0,9.0,90,,49,02,Band 2 Ewe,0,
14SH00962,T1880,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00963,T4017,2,0,9.8,98,,49,02,Band 2 Ewe,0,
14SH00964,T4390,2,0,10.1,101,,49,02,Band 2 Ewe,0,
14SH00965,T3728,2,0,9.5,95,,49,02,Band 2 Ewe,0,
14SH00966,T2878,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00967,T3703,2,0,8.8,88,,49,02,Band 2 Ewe,0,
14SH00968,T2636,2,0,12.0,120,,49,02,Band 2 Ewe,0,
14SH00969,K4196,2,0,9.0,90,,49,06,Band 2 Ewe,0,
14SH00970,T3316,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00971,T3729,2,0,5.8,58,,49,02,Band 2 Ewe,0,
14SH00972,T2170,2,0,7.8,78,,49,02,Band 2 Ewe,0,
14SH00973,T2819,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00974,T2019,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00975,K4712,2,0,7.6,76,,49,06,Band 2 Ewe,0,
14SH00976,T2873,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00977,T4059,2,0,10.8,108,,49,02,Band 2 Ewe,0,
14SH00978,T4032,2,0,5.8,58,,49,02,Band 2 Ewe,0,
14SH00979,T3361,2,0,7.2,72,,49,02,Band 2 Ewe,0,
14SH00980,T4440,2,0,7.5,75,,49,02,Band 2 Ewe,0,
14SH00981,K4036,2,0,5.2,52,,49,06,Band 2 Ewe,0,
14SH00982,T3842,2,0,8.2,82,,49,02,Band 2 Ewe,0,
14SH00983,T2727,2,0,9.5,95,,49,02,Band 2 Ewe,0,
14SH00984,T3811,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00985,T4081,2,0,9.2,92,,49,02,Band 2 Ewe,0,
14SH00986,T2763,2,0,9.6,96,,49,02,Band 2 Ewe,0,
14SH00987,T3856,2,0,10.4,104,,49,02,Band 2 Ewe,0,
14SH00988,K3690,2,0,9.8,98,,49,06,Band 2 Ewe,0,
14SH00989,T1769,2,0,11.8,118,,49,02,Band 2 Ewe,0,
14SH00990,T1598,2,0,10.5,105,,49,02,Band 2 Ewe,0,
14SH00991,T2176,2,0,8.0,80,,49,02,Band 2 Ewe,0,
14SH00992,T2532,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00993,T2002,2,0,7.0,70,,49,02,Band 2 Ewe,0,
14SH00994,T3116,2,0,11.8,118,,49,02,Band 2 Ewe,0,
14SH00995,K4357,2,0,7.2,72,,49,06,Band 2 Ewe,0,
14SH00996,T3255,2,0,10.0,100,,49,02,Band 2 Ewe,0,
14SH00997,T2594,2,0,7.0,70,,49,02,Band 2 Ewe,0,
14SH00998,T2075,2,0,7.0,70,,49,02,Band 2 Ewe,0,
14SH00999,K3933,2,0,11.4,114,,49,06,Band 2 Ewe,0,
14SH01000,K4450,2,0,11.6,116,,49,06,Band 2 Ewe,0,
14SH01001,K4422,2,0,7.7,77,,49,06,Band 2 Ewe,0,
14SH01002,R7160,2,0,9.6,96,,49,07,Band 1 Ewe,0,
14SH01003,H8154,2,0,5.2,52,,49,30,Open EL,0,
14SH01004,Z2023,2,0,6.8,68,,49,VAL,VAL Open EL,0,
14SH01005,H8410,2,0,4.8,48,,49,30,Pregnant EL,0,
14SH01006,H8206,2,0,3.6,36,,49,30,Open EL,0,
14SH01007,Z2231,2,0,4.7,47,,49,CP,CP  Open EL,0,
14SH01008,H8452,2,0,5.0,50,,49,30,Open EL,0,
14SH01009,H8032,2,0,4.8,48,,49,30,Open EL,0,
14SH01010,Z1614,2,0,3.8,38,,49,TC,TC  Open EL,0,
14SH01011,T5043,2,0,8.0,80,,49,02,Open EL,0,
14SH01012,T5046,2,0,7.2,72,,49,02,Open EL,0,
14SH01013,Z2233,2,0,4.6,46,,49,CP,CP  Open EL,0,
14SH01014,K4930,2,0,6.9,69,,49,06,Open EL,0,
14SH01015,H8293,2,0,5.4,54,,49,30,Open EL,0,
14SH01016,T5134,2,0,6.0,60,,49,02,Open EL,0,
14SH01017,R9574,2,0,7.5,75,,49,07,Open EL,0,
14SH01018,R9918,2,0,7.4,74,,49,07,Open EL,0,
14SH01019,Z2224,2,0,6.0,60,,49,CP,CP  Open EL,0,
14SH01020,T4736,2,0,8.0,80,,49,02,Open EL,0,
14SH01021,R9924,2,0,5.0,50,,49,07,Open EL,0,
14SH01022,R9589,2,0,6.2,62,,49,07,Open EL,0,
14SH01023,K4993,2,0,4.9,49,,49,06,Open EL,0,
14SH01024,R9927,2,0,7.6,76,,49,07,Open EL,0,
14SH01025,T4929,2,0,8.4,84,,49,02,Open EL,0,
14SH01026,R9926,2,0,5.8,58,,49,07,Open EL,0,
14SH01027,Z2120,2,0,5.6,56,,49,CP,CP  Open EL,0,
14SH01028,H8096,2,0,3.2,32,,49,30,Open EL,0,
14SH01029,Z2028,2,0,6.4,64,,49,CM,CM  Open EL,0,
14SH01030,Z1597,2,0,6.2,62,,49,CM,CM  Open EL,0,
14SH01031,R9789,2,0,6.4,64,,49,07,Open EL,0,
14SH01032,R9613,2,0,7.8,78,,49,07,Open EL,0,
14SH01033,T4804,2,0,6.2,62,,49,02,Open EL,0,
14SH01034,K4926,2,0,5.2,52,,49,06,Open EL,0,
14SH01035,Z1767,2,0,5.6,56,,49,CM,CM  Open EL,0,
14SH01036,R9824,2,0,6.0,60,,49,07,Open EL,0,
14SH01037,R9859,2,0,8.0,80,,49,07,Open EL,0,
14SH01038,Z2240,2,0,4.6,46,,49,CP,CP  Open EL,0,
14SH01039,H8302,2,0,4.7,47,,49,30,Open EL,0,
14SH01040,Z1596,2,0,4.4,44,,49,CM,CM  Open EL,0,
14SH01041,T5007,2,0,6.4,64,,49,02,Open EL,0,
14SH01042,T4882,2,0,8.3,83,,49,02,Open EL,0,
14SH01043,T5013,2,0,6.6,66,,49,02,Open EL,0,
14SH01044,R9640,2,0,7.0,70,,49,07,Open EL,0,
14SH01045,T4972,2,0,7.4,74,,49,02,Open EL,0,
14SH01046,Z2249,2,0,4.4,44,,49,CP,CP  Open EL,0,
14SH01047,R9973,2,0,6.4,64,,49,07,Open EL,0,
14SH01048,H8161,2,0,4.6,46,,49,30,Open EL,0,
14SH01049,R9951,2,0,6.7,67,,49,07,Open EL,0,
14SH01050,T4989,2,0,6.7,67,,49,02,Open EL,0,
14SH01051,R9653,2,0,8.4,84,,49,07,Open EL,0,
14SH01052,Z2177,2,0,6.0,60,,50,CP,CP  Pregnant EL,0,
14SH01053,H8256,2,0,4.8,48,,50,30,Pregnant EL,0,
14SH01054,R9835,2,0,6.6,66,,50,07,Pregnant EL,0,
14SH01055,R9633,2,0,6.8,68,,50,07,Pregnant EL,0,
14SH01056,R9960,2,0,7.2,72,,50,07,Pregnant EL,0,
14SH01057,T4992,2,0,8.2,82,,50,02,Pregnant EL,0,
14SH01058,L1225,2,0,5.9,59,,50,PC,Pregnant EL,0,
14SH01059,R9902,2,0,6.4,64,,50,07,Pregnant EL,0,
14SH01060,R9604,2,0,7.9,79,,50,07,Pregnant EL,0,
14SH01061,T4936,2,0,7.1,71,,50,02,Pregnant EL,0,
14SH01062,R9674,2,0,8.0,80,,50,07,Pregnant EL,0,
14SH01063,T5217,2,0,7.8,78,,50,02,Pregnant EL,0,
14SH01064,H8054,2,0,7.0,70,,50,30,Pregnant EL,0,
14SH01065,T5131,2,0,7.0,70,,50,02,Pregnant EL,0,
14SH01066,Z1751,2,0,6.3,63,,50,TC,TC  Pregnant EL,0,
14SH01067,T4976,2,0,6.8,68,,50,02,Pregnant EL,0,
14SH01068,H8285,2,0,5.6,56,,50,30,Pregnant EL,0,
14SH01069,T5132,2,0,7.2,72,,50,02,Pregnant EL,0,
14SH01070,R9920,2,0,7.0,70,,50,07,Pregnant EL,0,
14SH01071,T4953,2,0,7.3,73,,50,02,Pregnant EL,0,
14SH01072,Z2188,2,0,5.0,50,,50,CP,CP  Pregnant EL,0,
14SH01073,R9753,2,0,6.2,62,,50,07,Pregnant EL,0,
14SH01074,K4943,2,0,7.4,74,,50,06,Pregnant EL,0,
14SH01075,H8346,2,0,5.6,56,,50,30,Pregnant EL,0,
14SH01076,H8301,2,0,6.8,68,,50,30,Pregnant EL,0,
14SH01077,Z1639,2,0,6.0,60,,50,TC,TC  Pregnant EL,0,
14SH01078,T5164,2,0,7.6,76,,50,02,Pregnant EL,0,
14SH01079,T5041,2,0,5.9,59,,50,02,Pregnant EL,0,
14SH01080,R9632,2,0,6.0,60,,50,07,Pregnant EL,0,
14SH01081,T4956,2,0,8.4,84,,50,02,Pregnant EL,0,
14SH01082,T4977,2,0,8.0,80,,50,02,Pregnant EL,0,
14SH01083,T5048,2,0,5.6,56,,50,02,Pregnant EL,0,
14SH01084,T5008,2,0,7.2,72,,50,02,Pregnant EL,0,
14SH01085,T4920,2,0,7.4,74,,50,02,Pregnant EL,0,
14SH01086,K4974,2,0,6.0,60,,50,06,Pregnant EL,0,
14SH01087,T4879,2,0,7.3,73,,50,02,Pregnant EL,0,
14SH01088,Z1691,2,0,8.4,84,,50,CM,CM  Pregnant EL,0,
14SH01089,H7954,2,0,4.8,48,,50,30,Pregnant EL,0,
14SH01090,H7946,2,0,6.7,67,,50,30,Pregnant EL,0,
14SH01091,H8005,2,0,6.2,62,,50,30,Pregnant EL,0,
14SH01092,H8063,2,0,5.4,54,,50,30,Pregnant EL,0,
14SH01093,R9709,2,0,9.4,94,,50,07,Pregnant EL,0,
14SH01094,H8203,2,0,5.2,52,,50,30,Pregnant EL,0,
14SH01095,T5222,2,0,6.6,66,,50,02,Pregnant EL,0,
14SH01096,H7958,2,0,6.4,64,,50,30,Pregnant EL,0,
14SH01097,R9923,2,0,5.4,54,,50,07,Pregnant EL,0,
14SH01098,H7990,2,0,6.2,62,,50,30,Pregnant EL,0,
14SH01099,T4685,2,0,8.3,83,,50,02,Pregnant EL,0,
14SH01100,H8036,2,0,6.4,64,,50,30,Pregnant EL,0,
14SH01101,R9911,2,0,6.6,66,,50,07,Pregnant EL,0,
14SH01102,H8092,2,0,7.4,74,,50,30,Pregnant EL,0,
14SH01103,H8146,2,0,7.2,72,,50,30,Pregnant EL,0,
14SH01104,K4928,2,0,6.4,64,,50,06,Pregnant EL,0,
14SH01105,R9693,2,0,9.0,90,,50,07,Pregnant EL,0,
14SH01106,K4992,2,0,5.0,50,,50,06,Pregnant EL,0,
14SH01107,R9906,2,0,7.2,72,,50,07,Pregnant EL,0,
14SH01108,H7973,2,0,4.4,44,,50,30,Pregnant EL,0,
14SH01109,T5053,2,0,9.4,94,,50,02,Pregnant EL,0,
14SH01110,T4925,2,0,6.6,66,,50,02,Pregnant EL,0,
14SH01111,T5221,2,0,8.2,82,,50,02,Pregnant EL,0,
14SH01112,R9717,2,0,7.6,76,,50,07,Pregnant EL,0,
14SH01113,T5176,2,0,7.2,72,,50,02,Pregnant EL,0,
14SH01114,R9904,2,0,6.5,65,,50,07,Pregnant EL,0,
14SH01115,H8328,2,0,3.5,35,,50,30,Pregnant EL,0,
14SH01116,R9759,2,0,7.0,70,,50,07,Pregnant EL,0,
14SH01117,K4951,2,0,6.2,62,,50,06,Pregnant EL,0,
