UID,ID9,ABEWE,YR,SEX,BRD,ETAG,LINE,DAYSH,BAND,TEETH,SPWT,GRFL,L,CLFL,FLGR1,SIGR,THGR,SQEZ,H,J,FACE,DEWLAP,NECK,TYPE,COND,WTFEB,N_FEB,T_FEB,C_FEB,FTRT,DIAM,VARD,CRIMP,DIGR,WT_JULY,YEAR,STM,AGE
90SH02726, 83435634, 0,83,2,43,T5634,41,71,3,,175,7.4,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02727, 83435640, 0,83,2,43,T5640,48,136,X,,160,10.2,,,3,,,,,,,,,,,,,,,7,,,,,,90,02,7.0
90SH02728, 83435648, 0,83,2,43,T5648,41,135,F,X,204,12.5,,,4,,,,,,,,,,,,,,,2,,,,,,90,02,7.0
90SH02729, 83435675, 0,83,2,43,T5675,48,136,1,,184,11.3,,,3,,,,,,,,,,,,,,,7,,,,,,90,02,7.0
90SH02730, 83435692, 0,83,2,43,T5692,42,71,3,,157,7.7,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02731, 83435735, 0,83,2,43,T5735,42,137,5,,176,11.9,,,3,,,,,,,,,,,,,,,6,,,,,,90,02,7.0
90SH02732, 83435740, 0,83,2,43,T5740,40,71,X,,175,11.4,,,7,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02733, 83435745, 0,83,2,43,T5745,42,71,3,,140,7.5,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02734, 83435746, 0,83,2,43,T5746,41,71,3,,149,7.7,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02735, 83435770, 0,83,2,43,T5770,41,137,5,,133,12.7,,,5,,,,,,,,,,,,,,,6,,,,,,90,02,7.0
90SH02736, 83435789, 0,83,2,43,T5789,43,71,1,Z,194,9.1,,,6,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02737, 83435809, 0,83,2,43,T5809,41,71,3,,174,8.0,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02738, 83435822, 0,83,2,43,T5822,40,137,X,,159,11.5,,,2,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02739, 83435841, 0,83,2,43,T5841,42,71,X,,126,7.4,,,6,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02740, 83435867, 0,83,2,43,T5867,42,71,3,,162,7.6,,,6,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02741, 83435932, 0,83,2,43,T5932,40,137,5,,190,18.3,,,6,,,,,,,,,,,,,,,6,,,,,,90,02,7.0
90SH02742, 83435950, 0,83,2,43,T5950,40,136,2,,163,9.4,,,3,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02743, 83435971, 0,83,2,43,T5971,41,136,5,,204,15.2,,,6,,,,,,,,,,,,,,,6,,,,,,90,02,7.0
90SH02744, 83436000, 0,83,2,43,T6000,43,136,2,,203,11.1,,,3,,,,,,,,,,,,,,,7,,,,,,90,02,7.0
90SH02745, 83436025, 0,83,2,43,T6025,40,71,1,Z,185,8.0,,,2,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02746, 83436049, 0,83,2,43,T6049,43,135,1,,176,12.7,,,4,,,,,,,,,,,,,,,7,,,,,,90,02,7.0
90SH02747, 83436077, 0,83,2,43,T6077,48,71,X,,187,9.3,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02748, 83436091, 0,83,2,43,T6091,43,138,X,,138,10.5,,,3,,,,,,,,,,,,,,,7,,,,,,90,02,7.0
90SH02749, 83436157, 0,83,2,43,T6157,41,137,5,X,179,11.5,,,3,,,,,,,,,,,,,,,2,,,,,,90,02,7.0
90SH02750, 83436166, 0,83,2,43,T6166,42,136,5,,149,12.5,,,4,,,,,,,,,,,,,,,6,,,,,,90,02,7.0
90SH02751, 83436175, 0,83,2,43,T6175,42,71,3,,166,10.5,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02752, 83436197, 0,83,2,43,T6197,43,136,5,X,155,14.0,,,6,,,,,,,,,,,,,,,2,,,,,,90,02,7.0
90SH02753, 83436198, 0,83,2,43,T6198,40,71,1,Z,195,7.7,,,6,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02754, 83436209, 0,83,2,43,T6209,41,71,3,,184,9.5,,,6,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02755, 83436217, 0,83,2,43,T6217,40,136,2,,171,16.0,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02756, 83436224, 0,83,2,43,T6224,43,71,1,Z,186,8.3,,,5,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02757, 83436232, 0,83,2,43,T6232,43,137,5,,183,15.1,,,4,,,,,,,,,,,,,,,7,,,,,,90,02,7.0
90SH02758, 83436256, 0,83,2,43,T6256,41,71,3,,165,9.0,,,7,,,,,,,,,,,,,,,,,,,,,90,02,7.0
90SH02759, 83436288, 0,83,2,43,T6288,41,137,5,X,159,13.4,,,5,,,,,,,,,,,,,,,2,,,,,,90,02,7.0
90SH02760, 84436315, 0,84,2,43,T6315,41,71,3,,156,7.8,,,3,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02761, 84436318, 0,84,2,43,T6318,42,71,3,,158,8.4,,,6,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02762, 84436321, 0,84,2,43,T6321,42,71,3,,147,7.7,,,5,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02763, 84436325, 0,84,2,43,T6325,41,71,3,,160,7.6,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02764, 84436332, 0,84,2,43,T6332,43,71,1,Z,194,10.1,,,5,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02765, 84436341, 0,84,2,43,T6341,41,71,3,,162,8.1,,,6,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02766, 84436346, 0,84,2,43,T6346,41,71,3,,160,8.3,,,3,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02767, 84436350, 0,84,2,43,T6350,41,137,5,,175,10.6,,,5,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02768, 84436363, 0,84,2,43,T6363,43,137,5,,168,10.8,,,3,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02769, 84436364, 0,84,2,43,T6364,41,71,3,,153,7.6,,,6,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02770, 84436387, 0,84,2,43,T6387,40,136,1,,192,11.4,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02771, 84436390, 0,84,2,43,T6390,41,136,5,,186,12.1,,,7,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02772, 84436396, 0,84,2,43,T6396,42,136,5,,156,11.4,,,5,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02773, 84436401, 0,84,2,43,T6401,41,71,5,,149,8.4,,,5,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02774, 84436406, 0,84,2,43,T6406,43,71,1,Z,202,8.3,,,3,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02775, 84436411, 0,84,2,43,T6411,40,71,1,Z,179,7.1,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02776, 84436416, 0,84,2,43,T6416,42,71,3,,173,8.1,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02777, 84436417, 0,84,2,43,T6417,42,71,3,,174,9.5,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02778, 84436425, 0,84,2,43,T6425,41,71,3,,139,7.1,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02779, 84436432, 0,84,2,43,T6432,42,137,5,,140,12.3,,,4,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02780, 84436436, 0,84,2,43,T6436,43,71,1,Z,170,9.9,,,6,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02781, 84436452, 0,84,2,43,T6452,43,137,5,,186,14.3,,,2,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02782, 84436454, 0,84,2,43,T6454,41,71,3,,176,9.7,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02783, 84436466, 0,84,2,43,T6466,40,137,5,,195,13.3,,,3,,,,,,,,,,,,,,,6,,,,,,90,02,6.0
90SH02784, 84436476, 0,84,2,43,T6476,41,71,3,,164,10.3,,,6,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02785, 84436478, 0,84,2,43,T6478,43,71,1,Z,201,8.7,,,2,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02786, 84436485, 0,84,2,43,T6485,40,136,1,,191,10.4,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02787, 84436489, 0,84,2,43,T6489,43,71,1,Z,166,10.4,,,4,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02788, 84436506, 0,84,2,43,T6506,42,71,3,,166,6.4,,,5,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02789, 84436508, 0,84,2,43,T6508,43,137,5,,172,12.9,,,4,,,,,,,,,,,,,,,7,,,,,,90,02,6.0
90SH02790, 84436514, 0,84,2,43,T6514,41,71,3,,175,8.2,,,6,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02791, 84436518, 0,84,2,43,T6518,41,135,F,X,207,15.2,,,5,,,,,,,,,,,,,,,2,,,,,,90,02,6.0
90SH02792, 84436521, 0,84,2,43,T6521,41,71,3,,216,10.1,,,3,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02793, 84436525, 0,84,2,43,T6525,40,136,1,,159,9.8,,,5,,,,,,,,,,,,,,,,,,,,,90,02,6.0
90SH02794, 84436529, 0,84,2,43,T6529,43,136,5,X,202,12.8,,,5,,,,,,,,,,,,,,,2,,,,,,90,02,6.0
90SH02795, 84436563, 0,84,2,43,T6563,40,136,5,X,203,11.2,,,4,,,,,,,,,,,,,,,2,,,,,,90,02,6.0
90SH02796, 84436587, 0,84,2,43,T6587,40,71,1,Z,221,10.7,,,5,,,,,,,,,,,,,,,,,,,,,90,02,6.0
