UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK
05SH01513,2003820074,82,X0074,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01514,1998640118,64,K0118,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01515,2003819092,81,Z9092,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01516,1998109181,10,S9181,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01517,2002449147,44,T9147,12.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01518,2003819228,81,Z9228,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01519,2003449638,44,T9638,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01520,2002642603,64,K2603,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01521,1998109352,10,S9352,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01522,2003820255,82,X0255,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01523,2003819985,81,Z9985,7.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01524,2000447791,44,T7791,11.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01525,2000111884,11,R1884,10.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01526,1998446526,44,T6526,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01527,2003449461,44,T9461,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01528,2001112280,11,R2280,10.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01529,1998446780,44,T6780,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01530,2003819850,81,Z9850,10.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01531,1999640800,64,K0800,11.0,56,6,2,2005-03-13,72,BAND 1,1,
05SH01532,1999447142,44,T7142,10.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01533,2002642483,64,K2483,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01534,2002449156,44,T9156,10.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01535,2002642229,64,K2229,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01536,1999447231,44,T7231,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01537,2002642068,64,K2068,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01538,2001112897,11,R2897,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01539,2002449418,44,T9418,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01540,2001112541,11,R2541,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01541,2003642863,64,K2863,10.6,56,6,2,2005-03-13,72,BAND 1,1,
05SH01542,1999447637,44,T7637,8.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01543,2000001161,00,01161,7.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01544,2003449564,44,T9564,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01545,2002449362,44,T9362,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01546,2002642644,64,K2644,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01547,2003820115,82,X0115,7.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01548,2003820388,82,X0388,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01549,2002642480,64,K2480,10.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01550,2000111361,11,R1361,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01551,1999640711,64,K0711,9.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01552,2003642775,64,K2775,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01553,2000111126,11,R1126,9.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01554,1998446686,44,T6686,12.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01555,2001641679,64,K1679,8.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01556,2000447808,44,T7808,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01557,2003820764,82,X0764,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01558,2001641956,64,K1956,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01559,2002449055,44,T9055,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01560,2003449503,44,T9503,11.6,56,6,2,2005-03-13,72,BAND 1,1,56?
05SH01561,2003820119,82,X0119,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01562,2003818742,81,Z8742,7.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01563,2000112103,11,R2103,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01564,2001641797,64,K1797,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01565,2000447953,44,T7953,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01566,2002642341,64,K2341,11.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01567,1998446702,44,T6702,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01568,2003819128,81,Z9128,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01569,2003820714,82,X0714,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01570,2003819195,81,Z9195,8.8,56,6,2,2005-03-13,72,BAND 1,1,
05SH01571,1999447321,44,T7321,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01572,2000447915,44,T7915,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01573,2003818630,81,Z8630,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01574,2001448564,44,T8564,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01575,2001641635,64,K1635,8.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01576,2000448034,44,T8034,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01577,2003820703,82,X0703,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01578,2002113303,11,R3303,10.2,62,3,2,2005-03-13,72,BAND 1 / 2,1,
05SH01579,2003820617,82,X0617,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01580,1999640697,64,K0697,11.8,56,6,2,2005-03-13,72,BAND 1,1,
05SH01581,2002448928,44,T8928,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01582,2001641659,64,K1659,9.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01583,1999110514,11,R0514,8.4,60,4,2,2005-03-13,72,BAND 1 / 2,1,
05SH01584,2000641354,64,K1354,11.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01585,1999640971,64,K0971,10.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01586,1998045806,04,A5806,7.0,58,5,2,2005-03-13,72,BAND 1 / 2,1,
05SH01587,1998008210,00, 8210,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01588,2000111160,11,R1160,8.2,62,3,2,2005-03-13,72,BAND 1 / 2,1,
05SH01589,1998109795,10,S9795,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01590,1999447186,44,T7186,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01591,2001048373,04,A8373,6.6,60,4,2,2005-03-13,72,BAND 1 / 2,1,
05SH01592,2002642279,64,K2279,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01593,2003818994,81,Z8994,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01594,2003819747,81,Z9747,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01595,1999110220,11,R0220,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01596,2003303181,30, 3181,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01597,2002642578,64,K2578,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01598,2003820373,82,X0373,12.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01599,2000111819,11,R1819,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01600,1998109169,10,S9169,11.6,60,4,2,2005-03-13,72,BAND 1 / 2,1,
05SH01601,2003819673,81,Z9673,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01602,1999447653,44,T7653,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01603,2003819924,81,Z9924,6.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01604,1998109428,10,S9428,9.8,62,3,2,2005-03-13,72,BAND 1 / 2,1,
05SH01605,2003819501,81,Z9501,9.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01606,2003820346,82,X0346,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01607,2000111089,11,R1089,10.8,62,3,2,2005-03-13,72,BAND 1 / 2,1,
05SH01608,2002642677,64,K2677,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01609,2003820512,82,X0512,7.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01610,1999447242,44,T7242,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01611,2000641062,64,K1062,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01612,2003820185,82,X0185,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01613,2003449763,44,T9763,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01614,2003818975,81,Z8975,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01615,1998045429,04,A5429,6.8,60,4,2,2005-03-13,72,BAND 1 / 2,1,
05SH01616,1999447424,44,T7424,12.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01617,2003820113,82,X0113,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01618,1998446904,44,T6904,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01619,1998446576,44,T6576,8.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01620,2002642369,64,K2369,11.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01621,2001112166,11,R2166,12.6,60,4,2,2005-03-13,72,BAND 1 / 2,1,
05SH01622,2001112814,11,R2814,10.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01623,2003820704,82,X0704,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01624,2001448310,44,T8310,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01625,2000448026,44,T8026,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01626,2003819938,81,Z9938,10.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01627,2002049026,04,A9026,5.6,60,4,2,2005-03-13,72,BAND 1 / 2,1,
05SH01628,1999447372,44,T7372,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01629,2000111961,11,R1961,12.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01630,2001112811,11,R2811,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01631,1998446726,44,T6726,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01632,2003449596,44,T9596,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01633,2002642616,64,K2616,11.2,54,7,2,2005-03-13,72,BAND 1,1,
05SH01634,1998008641,00, 8641,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01635,2000047675,04,A7675,8.8,58,5,2,2005-03-13,72,BAND 1 / 2,1,
05SH01636,1999640848,64,K0848,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01637,2002448969,44,T8969,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01638,2003819466,81,Z9466,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01639,2002642400,64,K2400,14.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01640,2001641888,64,K1888,11.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01641,2001448481,44,T8481,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01642,1999640655,64,K0655,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01643,2001641950,64,K1950,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01644,2003820311,82,X0311,11.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01645,2001112635,11,R2635,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01646,1998446813,44,T6813,12.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01647,2003820256,82,X0256,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01648,2001112699,11,R2699,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01649,1999090061,09,90061,7.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01650,2003820565,82,X0565,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01651,2002642138,64,K2138,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01652,2003820428,82,X0428,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01653,2000000795,00,00795,10.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01654,1999447025,44,T7025,10.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01655,2003818914,81,Z8914,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01656,1999447323,44,T7323,10.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01657,2000641071,64,K1071,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01658,2003819093,81,Z9093,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01659,2003819425,81,Z9425,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01660,2003820534,82,X0534,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01661,2003818835,81,Z8835,11.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01662,2000447804,44,T7804,8.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01663,2001641560,64,K1560,9.4,56,6,2,2005-03-13,72,BAND 1,1,
05SH01664,2003819770,81,Z9770,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01665,1999090835,09,90835,12.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01666,2002113801,11,R3801,10.2,62,3,2,2005-03-13,72,BAND 1 / 2,1,
05SH01667,2003819956,81,Z9956,11.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01668,2001641627,64,K1627,11.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01669,2001112204,11,R2204,13.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01670,2002449196,44,T9196,9.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01671,2002448880,44,T8880,12.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01672,1999447064,44,T7064,11.6,64,2,2,2005-03-13,72,BAND 1,1,
05SH01673,2001641926,64,K1926,11.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01674,2003819343,81,Z9343,12.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01675,2003819381,81,Z9381,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01676,2003819415,81,Z9415,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01677,2003818615,81,Z8615,8.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01678,2003303039,30, 3039,8.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01679,2003642828,64,K2828,11.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01680,2003819373,81,Z9373,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01681,2003819487,81,Z9487,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01682,2003819972,81,Z9972,12.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01683,2003818963,81,Z8963,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01684,2003642986,64,K2986,10.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01685,2003449624,44,T9624,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01686,2003303070,30, 3070,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01687,2003818681,81,Z8681,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01688,2001448526,44,T8526,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01689,2003818795,81,Z8795,13.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01690,2003820574,82,X0574,11.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01691,2003819900,81,Z9900,11.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01692,2003819903,81,Z9903,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01693,2003449675,44,T9675,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01694,2002642197,64,K2197,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01695,2003820447,82,X0447,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01696,2003303182,30, 3182,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01697,2003820568,82,X0568,11.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01698,2003820504,82,X0504,10.3,60,4,2,2005-03-13,72,BAND 1,1,
05SH01699,2001112834,11,R2834,10.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01700,1999640713,64,K0713,13.2,56,6,2,2005-03-13,72,BAND 1,1,
05SH01701,2000001372,00,01372,13.0,56,6,2,2005-03-13,72,BAND 1,1,
05SH01702,2003449570,44,T9570,10.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01703,2003642944,64,K2944,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01704,2003818704,81,Z8704,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01705,2003820698,82,X0698,10.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01706,1999447104,44,T7104,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01707,2000448239,44,T8239,11.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01708,2003642851,64,K2851,10.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01709,2003820095,82,X0095,9.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01710,2003819958,81,Z9958,10.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01711,2003820188,82,X0188,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01712,2001448373,44,T8373,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01713,2003820676,82,X0676,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01714,2003449567,44,T9567,9.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01715,2003819878,81,Z9878,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01716,2003820257,82,X0257,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01717,2003820474,82,X0474,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01718,2003820253,82,X0253,7.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01719,2003818616,81,Z8616,13.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01720,1998640252,64,K0252,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01721,2003819409,81,Z9409,9.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01722,2003303120,30, 3120,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01723,2003820153,82,X0153,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01724,2003819628,81,Z9628,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01725,2002448799,44,T8799,12.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01726,2001448329,44,T8329,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01727,2003303085,30, 3085,7.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01728,2000111575,11,R1575,7.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01729,2001448638,44,T8638,11.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01730,1999447610,44,T7610,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01731,2003819344,81,Z9344,9.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01732,2003449459,44,T9459,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01733,2002642149,64,K2149,10.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01734,2003642798,64,K2798,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01735,2002642175,64,K2175,10.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01736,2002448970,44,T8970,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01737,1999447415,44,T7415,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01738,1998446785,44,T6785,11.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01739,2002642489,64,K2489,9.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01740,2002448993,44,T8993,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01741,2000447885,44,T7885,11.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01742,2003819509,81,Z9509,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01743,1998446978,44,T6978,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01744,2001641821,64,K1821,13.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01745,2002449006,44,T9006,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01746,1999110330,11,R0330,9.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01747,1998446640,44,T6640,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01748,2002448845,44,T8845,11.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01749,1998446771,44,T6771,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01750,1999640853,64,K0853,11.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01751,2003449601,44,T9601,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01752,2003819913,81,Z9913,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01753,2001641783,64,K1783,12.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01754,2000447923,44,T7923,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01755,2000447956,44,T7956,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01756,1999110011,11,R0011,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01757,2002448977,44,T8977,7.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01758,2003642871,64,K2871,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01759,2001448455,44,T8455,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01760,1999091020,09,91020,8.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01761,2003819402,81,Z9402,8.0,58,5,2,2005-03-13,72,BAND 1,1,
05SH01762,2003303060,30, 3060,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01763,2000641052,64,K1052,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01764,2003820773,82,X0773,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01765,2003642905,64,K2905,10.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01766,2000641115,64,K1115,10.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01767,2003819538,81,Z9538,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01768,1999447400,44,T7400,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01769,2001641720,64,K1720,10.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01770,2002448933,44,T8933,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01771,2002642728,64,K2728,14.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01772,2002449033,44,T9033,7.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01773,1999090362,09,90362,6.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01774,2001641652,64,K1652,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01775,2001112800,11,R2800,12.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01776,1999090905,09,90905,10.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01777,1999447588,44,T7588,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01778,2000001103,00,01103,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01779,2003819709,81,Z9709,8.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01780,1999447227,44,T7227,9.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01781,1998640413,64,K0413,10.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01782,1999090638,09,90638,12.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01783,2002642137,64,K2137,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01784,2003449566,44,T9566,12.0,62,3,2,2005-03-13,72,BAND 1,1,
05SH01785,2001112500,11,R2500,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01786,2001448748,44,T8748,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01787,2003642950,64,K2950,11.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01788,1998446918,44,T6918,7.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01789,2003303160,30, 3160,8.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01790,2003818695,81,Z8695,8.4,58,5,2,2005-03-13,72,BAND 1,1,
05SH01791,2002642111,64,K2111,13.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01792,2003449740,44,T9740,8.0,60,4,2,2005-03-13,72,BAND 1,1,
05SH01793,2003819418,81,Z9418,8.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01794,2000111228,11,R1228,11.8,58,5,2,2005-03-13,72,BAND 1,1,
05SH01795,2000111549,11,R1549,12.2,58,5,2,2005-03-13,72,BAND 1,1,
05SH01796,2002449343,44,T9343,8.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01797,2000111320,11,R1320,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01798,2002642112,64,K2112,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01799,1999640706,64,K0706,13.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01800,2002642316,64,K2316,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01801,2001642005,64,K2005,9.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01802,2001448313,44,T8313,9.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01803,2002642421,64,K2421,10.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01804,2001641704,64,K1704,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01805,1999447201,44,T7201,8.4,60,4,2,2005-03-13,72,BAND 1,1,
05SH01806,1999447175,44,T7175,8.6,60,4,2,2005-03-13,72,BAND 1,1,
05SH01807,2000447703,44,T7703,9.4,62,3,2,2005-03-13,72,BAND 1,1,
05SH01808,2002642631,64,K2631,8.6,62,3,2,2005-03-13,72,BAND 1,1,
05SH01809,2002449114,44,T9114,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01810,2003642977,64,K2977,11.8,62,3,2,2005-03-13,72,BAND 1,1,
05SH01811,2002642116,64,K2116,10.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01812,1998008091,00, 8091,9.2,62,3,2,2005-03-13,72,BAND 1,1,
05SH01813,2003303036,30, 3036,9.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01814,2002642521,64,K2521,12.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01815,1999447286,44,T7286,7.6,58,5,2,2005-03-13,72,BAND 1,1,
05SH01816,1999447095,44,T7095,9.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01817,2001112393,11,R2393,10.2,60,4,2,2005-03-13,72,BAND 1,1,
05SH01818,2001641805,64,K1805,9.8,60,4,2,2005-03-13,72,BAND 1,1,
05SH01819,2002449071,44,T9071,11.2,60,4,2,2005-03-13,72,BAND 1,1,
