UID,ID10,BRD,ETAG,SEX,LINE,GRFL,GRADE,FLGR1,SHDAY,DAYSH,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
98SH00224,1995444677,44,T4677,1,42,10.2,60,4,1998-03-13,72,L,,02,3.0,0,,*,,98
98SH00225,1995444967,44,T4967,1,ch,11.6,62,3,1998-03-13,72,L,Need Big Tag,01,3.0,0,,*,,98
98SH00226,1995042362,04,A2362,1,ch,8.2,60,4,1998-03-13,72,L,,31,3.0,0,,*,,98
98SH00227,1996043503,04,A3503,1,81,7.6,58,5,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00228,1996107607,10,S7607,1,12,12.8,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00229,1993040386,04,A0386,1,73,8.4,56,6,1998-03-13,72,L,,30,4.5,0,,*,,98
98SH00230,         0,00,J6476,1,HI,7.6,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00231,1996106920,10,S6920,1,10,14.2,60,4,1998-03-13,72,L,,43,2.0,0,,*,,98
98SH00232,1995041929,04,A1929,1,82,8.6,60,4,1998-03-13,72,L,,30,3.0,0,,*,,98
98SH00233,1996043772,04,A3772,1,73,7.8,60,4,1998-03-13,72,L,FIX BIG TAG,30,1.5,182,1998-05-26,M,,98
98SH00234,1996106998,10,S6998,1,12,13.8,56,6,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00235,1995042452,04,A2452,1,ch,10.2,60,4,1998-03-13,72,L,,31,3.0,0,,*,,98
98SH00236,1996445545,44,T5545,1,41,12.4,58,5,1998-03-13,72,L,,02,2.0,0,,*,,98
98SH00237,1995042451,04,A2451,1,ch,9.0,62,3,1998-03-13,72,L,,30,3.0,0,,*,,98
98SH00238,1995638145,63,K8145,1,60,13.2,58,5,1998-03-13,72,L,,06,3.0,0,,*,,98
98SH00239,         0,00,J6063,1,LO,10.6,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00240,1996043698,04,A3698,1,73,7.6,60,4,1998-03-13,72,L,,30,1.5,0,,*,,98
98SH00241,1995106081,10,S6081,1,12,9.6,60,4,1998-03-13,72,L,,43,3.0,0,,*,,98
98SH00242,1996106807,10,S6807,1,11,11.6,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00243,1996107629,10,S7629,1,11,10.8,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00244,         0,00,J6458,1,HI,7.0,64,2,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00245,1996445490,44,T5490,1,ch,12.0,58,5,1998-03-13,72,L,,43,2.0,0,,*,,98
98SH00246,1994041284,04,A1284,1,ch,10.2,62,3,1998-03-13,72,L,,31,4.0,0,,*,,98
98SH00247,1995106216,10,S6216,1,10,12.0,62,3,1998-03-13,72,L,,43,3.0,0,,*,,98
98SH00248,1996106793,10,S6793,1,10,13.0,60,4,1998-03-13,72,L,,42,2.0,0,,*,,98
98SH00249,1995042448,04,A2448,1,ch,10.2,62,3,1998-03-13,72,L,,31,3.0,0,,*,,98
98SH00250,1996042991,04,A2991,1,ch,11.8,58,5,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00251,         0,00,J6525,1,HI,9.2,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00252,1994105176,10,S5176,1,11,16.2,58,5,1998-03-13,72,L,,07,4.0,0,,*,,98
98SH00253,1996043030,04,A3030,1,ch,8.4,60,4,1998-03-13,72,L,,34,2.0,0,,*,,98
98SH00254,1995106361,10,S6361,1,12,14.2,64,2,1998-03-13,72,L,,42,3.0,0,,*,,98
98SH00255,1996043678,04,A3678,1,73,9.6,62,3,1998-03-13,72,L,,30,1.5,191,1998-05-26,M,,98
98SH00256,         0,00,J6431,1,HI,8.8,64,2,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00257,1996107286,10,S7286,1,12,13.6,62,3,1998-03-13,72,L,,42,2.0,0,,*,,98
98SH00258,1996107539,10,S7539,1,ch,10.4,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00259,1996639209,63,K9209,1,60,13.0,60,4,1998-03-13,72,L,,06,2.0,0,,*,,98
98SH00260,1996445192,44,T5192,1,ch,12.0,62,3,1998-03-13,72,L,,01,2.0,0,,*,,98
98SH00261,1995105753,10,S5753,1,12,11.4,62,3,1998-03-13,72,L,,07,3.0,0,,*,,98
98SH00262,1996043748,04,A3748,1,73,7.2,60,4,1998-03-13,72,L,,30,1.5,185,1998-05-26,M,,98
98SH00263,1995637831,63,K7831,1,60,14.6,58,5,1998-03-13,72,L,,06,3.0,0,,*,,98
98SH00264,1996043777,04,A3777,1,73,8.8,58,5,1998-03-13,72,L,,30,1.5,0,,*,,98
98SH00265,1995042267,04,A2267,1,ch,11.2,64,2,1998-03-13,72,L,,31,3.0,0,,*,,98
98SH00266,1996042801,04,A2801,1,ch,8.8,62,3,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00267,1996042840,04,A2840,1,ch,10.2,62,3,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00268,1996106881,10,S6881,1,12,14.8,58,5,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00269,1995637863,63,K7863,1,62,11.0,60,4,1998-03-13,72,L,,06,3.0,0,,*,,98
98SH00270,         0,00,J6035,1,LO,8.2,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00271,1996043819,04,A3819,1,73,8.8,56,6,1998-03-13,72,L,,30,1.5,0,,*,,98
98SH00272,1996106761,10,S6761,1,11,11.6,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00273,1996042859,04,A2859,1,82,7.0,60,4,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00274,1995637842,63,K7842,1,62,12.0,62,3,1998-03-13,72,L,,06,3.0,0,,*,,98
98SH00275,1996638873,63,K8873,1,62,9.4,58,5,1998-03-13,72,L,,06,2.0,0,,*,,98
98SH00276,1996043677,04,A3677,1,73,8.2,62,3,1998-03-13,72,L,,30,1.5,184,1998-05-26,M,,98
98SH00277,1996445282,44,T5282,1,ch,9.0,60,4,1998-03-13,72,L,,01,2.0,0,,*,,98
98SH00278,1995041900,04,A1900,1,ch,9.0,60,4,1998-03-13,72,L,,00,3.0,0,,*,,98
98SH00279,1994040730,04,A0730,1,81,8.8,62,3,1998-03-13,72,L,,30,4.0,0,,*,,98
98SH00280,1996043591,04,A3591,1,82,8.2,62,3,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00281,         0,00,J6491,1,HI,7.4,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00282,1996043880,04,A3880,1,73,11.0,60,4,1998-03-13,72,L,,30,1.5,176,1998-05-26,M,,98
98SH00283,         0,00,J6027,1,LO,9.8,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00284,         0,00,J6456,1,HI,7.4,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00285,1996043695,04,A3695,1,73,10.6,62,3,1998-03-13,72,L,,30,1.5,170,1998-05-26,M,,98
98SH00286,1996043223,04,A3223,1,ch,8.4,58,5,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00287,1996043925,04,A3925,1,73,9.4,54,7,1998-03-13,72,L,,30,1.5,0,,*,,98
98SH00288,         0,00,J6492,1,HI,8.8,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00289,1996445468,44,T5468,1,41,10.2,62,3,1998-03-13,72,L,,02,2.0,0,,*,,98
98SH00290,         0,00,J6434,1,HI,8.0,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00291,1996107651,10,S7651,1,ch,8.6,62,3,1998-03-13,72,L,,00,2.0,0,,*,,98
98SH00292,1996042829,04,A2829,1,ch,10.0,58,5,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00293,1996043717,04,A3717,1,73,6.2,58,5,1998-03-13,72,L,,30,1.5,159,1998-05-26,M,,98
98SH00294,1995105973,10,S5973,1,13,11.0,58,5,1998-03-13,72,L,,07,3.0,0,,*,,98
98SH00295,1996043361,04,A3361,1,ch,9.4,60,4,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00296,1996043502,04,A3502,1,81,12.6,60,4,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00297,1995444777,44,T4777,1,42,15.4,56,6,1998-03-13,72,L,,02,3.0,0,,*,,98
98SH00298,1996043833,04,A3833,1,73,9.6,60,4,1998-03-13,72,L,,30,1.5,168,1998-05-26,M,,98
98SH00299,1996043757,04,A3757,1,73,6.2,64,2,1998-03-13,72,L,,30,1.5,184,1998-05-26,M,,98
98SH00300,1996043931,04,A3931,1,73,8.4,60,4,1998-03-13,72,L,,30,1.5,177,1998-05-26,M,,98
98SH00301,1994041370,04,A1370,1,ch,10.6,64,2,1998-03-13,72,L,,31,4.0,0,,*,,98
98SH00302,1994444482,44,T4482,1,42,10.4,64,2,1998-03-13,72,L,,02,4.0,0,,*,,98
98SH00303,1995106354,10,S6354,1,ch,12.6,60,4,1998-03-13,72,L,,00,3.0,0,,*,,98
98SH00304,1996042918,04,A2918,1,82,9.0,58,5,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00305,1996043164,04,A3164,1,ch,10.0,60,4,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00306,         0,00,J6059,1,LO,8.2,60,4,1998-03-13,72,L,Not on Inv98,07,2.0,0,,*,,98
98SH00307,1995105622,10,S5622,1,10,12.6,62,3,1998-03-13,72,L,,43,3.0,0,,*,,98
98SH00308,1996043673,04,A3673,1,73,8.4,60,4,1998-03-13,72,L,,30,1.5,170,1998-05-26,M,,98
98SH00309,1995042143,04,A2143,1,82,10.2,60,4,1998-03-13,72,L,,30,3.0,0,,*,,98
98SH00310,1996043705,04,A3705,1,73,7.8,60,4,1998-03-13,72,L,,30,1.5,177,1998-05-26,M,,98
98SH00311,1996043090,04,A3090,1,ch,11.2,58,5,1998-03-13,72,L,,32,2.0,0,,*,,98
98SH00312,         0,00,J6064,1,LO,8.4,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00313,1996107426,10,S7426,1,ch,11.0,60,4,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00314,1995042441,04,A2441,1,ch,10.2,60,4,1998-03-13,72,L,,31,3.0,0,,*,,98
98SH00315,1996043063,04,A3063,1,ch,10.8,60,4,1998-03-13,72,L,Horns,31,2.0,0,,*,,98
98SH00316,         0,00,J6516,1,HI,8.0,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00317,1993040292,04,A0292,1,72,6.6,58,5,1998-03-13,72,L,,30,4.5,0,,*,,98
98SH00318,1995444894,44,T4894,1,ch,9.2,62,3,1998-03-13,72,L,,01,3.0,0,,*,,98
98SH00319,1995638419,63,K8419,1,62,16.0,58,5,1998-03-13,72,L,,06,3.0,0,,*,,98
98SH00320,1996043760,04,A3760,1,73,9.6,56,6,1998-03-13,72,L,,30,1.5,206,1998-05-26,M,,98
98SH00321,1996043713,04,A3713,1,73,11.6,56,6,1998-03-13,72,L,,30,1.5,178,1998-05-26,M,,98
98SH00322,1993040285,04,A0285,1,73,9.2,60,4,1998-03-13,72,L,,30,4.5,0,,*,,98
98SH00323,         0,00,J6483,1,HI,7.4,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00324,1996043693,04,A3693,1,73,8.2,58,5,1998-03-13,72,L,,30,1.5,169,1998-05-26,M,,98
98SH00325,1996043692,04,A3692,1,73,7.4,60,4,1998-03-13,72,L,,30,1.5,0,,*,,98
98SH00326,1996042910,04,A2910,1,81,6.6,58,5,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00327,1996043661,04,A3661,1,ch,7.0,60,4,1998-03-13,72,L,,34,2.0,0,,*,,98
98SH00328,1996107429,10,S7429,1,12,10.8,62,3,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00329,1996107578,10,S7578,1,10,13.6,64,2,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00330,1996107329,10,S7329,1,12,12.0,60,4,1998-03-13,72,L,,43,2.0,0,,*,,98
98SH00331,1996043791,04,A3791,1,73,9.2,58,5,1998-03-13,72,L,,30,1.5,197,1998-05-26,M,,98
98SH00332,1996445355,44,T5355,1,ch,10.8,62,3,1998-03-13,72,L,,01,2.0,0,,*,,98
98SH00333,1996043908,04,A3908,1,73,9.2,58,5,1998-03-13,72,L,,30,1.5,155,1998-05-26,X,,98
98SH00334,         0,00,J6486,1,HI,6.8,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00335,1996043468,04,A3468,1,81,10.0,60,4,1998-03-13,72,L,,30,2.0,0,,*,,98
98SH00336,1996043190,04,A3190,1,ch,10.8,60,4,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00337,         0,00,J6060,1,LO,8.8,58,5,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00338,1995042353,04,A2353,1,ch,10.0,62,3,1998-03-13,72,L,,31,3.0,0,,*,,98
98SH00339,1995105719,10,S5719,1,11,12.8,60,4,1998-03-13,72,L,,07,3.0,0,,*,,98
98SH00340,         0,00,J6500,1,HI,8.2,64,2,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00341,1996043094,04,A3094,1,ch,10.0,62,3,1998-03-13,72,L,,31,2.0,0,,*,,98
98SH00342,1996043926,04,A3926,1,73,9.0,58,5,1998-03-13,72,L,,30,1.5,184,1998-05-26,M,,98
98SH00343,         0,00,J6089,1,LO,9.6,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00344,1996043832,04,A3832,1,73,10.2,58,5,1998-03-13,72,L,,30,1.5,182,1998-05-26,M,,98
98SH00345,1995444877,44,T4877,1,ch,9.4,60,4,1998-03-13,72,L,,01,3.0,0,,*,,98
98SH00346,1996043724,04,A3724,1,73,9.6,60,4,1998-03-13,72,L,,30,1.5,174,1998-05-26,M,,98
98SH00347,         0,00,J6414,1,HI,7.8,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00348,1993040484,04,A0484,1,73,9.0,60,4,1998-03-13,72,L,,30,4.5,0,,*,,98
98SH00349,1994041273,04,A1273,1,ch,9.8,58,5,1998-03-13,72,L,,31,4.0,0,,*,,98
98SH00350,1993040356,04,A0356,1,73,11.2,58,5,1998-03-13,72,L,,30,4.5,0,,*,,98
98SH00351,1996043683,04,A3683,1,73,8.0,60,4,1998-03-13,72,L,,30,1.5,178,1998-05-26,M,,98
98SH00352,         0,00,J6050,1,LO,10.8,60,4,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00353,1996043946,04,A3946,1,73,11.0,60,4,1998-03-13,72,L,,30,1.5,190,1998-05-26,M,,98
98SH00354,1995445015,44,T5015,1,ch,11.6,62,3,1998-03-13,72,L,,01,3.0,0,,*,,98
98SH00355,1995638273,63,K8273,1,62,12.4,60,4,1998-03-13,72,L,,06,3.0,0,,*,,98
98SH00356,1994104467,10,S4467,1,12,11.0,58,5,1998-03-13,72,L,,07,4.0,0,,*,,98
98SH00357,         0,00,J6411,1,HI,6.4,64,2,1998-03-13,72,L,,07,2.0,0,,*,,98
98SH00358,1997814508,81,Z4508,2,00,5.6,60,4,1998-03-13,72,L,No Ticket LIB,80,1.0,128,1998-05-26,2,,98
98SH00359,1997639376,63,K9376,2,00,4.0,56,6,1998-03-16,75,3,,91,1.0,131,1998-04-29,3,,98
98SH00360,1997639429,63,K9429,2,00,4.2,58,5,1998-03-16,75,3,,91,1.0,139,1998-04-29,3,,98
98SH00361,1997639485,63,K9485,2,00,3.8,58,5,1998-03-16,75,3,,91,1.0,122,1998-04-29,3,,98
98SH00362,1997814564,81,Z4564,2,00,4.8,58,5,1998-03-16,75,3,,20,1.0,116,1998-04-29,3,,98
98SH00363,1997814492,81,Z4492,2,00,4.8,60,4,1998-03-16,75,3,,20,1.0,116,1998-04-29,3,,98
98SH00364,1997639306,63,K9306,2,00,4.2,56,6,1998-03-16,75,3,,91,1.0,126,1998-04-29,3,,98
98SH00365,1997639381,63,K9381,2,00,3.2,58,5,1998-03-16,75,3,,91,1.0,109,1998-04-29,3,,98
98SH00366,1997814537,81,Z4537,2,00,4.4,60,4,1998-03-16,75,3,,20,1.0,127,1998-04-29,3,,98
98SH00367,1997814434,81,Z4434,2,00,4.6,58,5,1998-03-16,75,3,,10,1.0,137,1998-04-29,3,,98
98SH00368,1997639490,63,K9490,2,00,3.6,56,6,1998-03-16,75,3,,91,1.0,125,1998-04-29,3,,98
98SH00369,1997639313,63,K9313,2,00,4.0,58,5,1998-03-16,75,3,,91,1.0,117,1998-04-29,3,,98
98SH00370,1997814210,81,Z4210,2,00,5.0,56,6,1998-03-16,75,3,,10,1.0,132,1998-04-29,3,,98
98SH00371,1997814536,81,Z4536,2,00,5.0,58,5,1998-03-16,75,3,,20,1.0,134,1998-04-29,3,,98
98SH00372,1997814405,81,Z4405,2,00,5.8,56,6,1998-03-16,75,3,,10,1.0,124,1998-04-29,3,,98
98SH00373,1997814620,81,Z4620,2,00,4.8,60,4,1998-03-16,75,3,,10,1.0,122,1998-04-29,3,,98
98SH00374,1997814284,81,Z4284,2,00,6.4,60,4,1998-03-16,75,3,,10,1.0,142,1998-04-29,3,,98
98SH00375,1997639340,63,K9340,2,00,5.0,58,5,1998-03-16,75,3,,91,1.0,140,1998-04-29,3,,98
98SH00376,1997639405,63,K9405,2,00,3.6,56,6,1998-03-16,75,3,,91,1.0,127,1998-04-29,3,,98
98SH00377,1997814285,81,Z4285,2,00,7.0,58,5,1998-03-16,75,3,,10,1.0,155,1998-04-29,3,,98
98SH00378,1997639481,63,K9481,2,00,4.6,58,5,1998-03-16,75,3,,91,1.0,129,1998-04-29,3,,98
98SH00379,1997639398,63,K9398,2,00,3.8,56,6,1998-03-16,75,3,,91,1.0,139,1998-04-29,3,,98
98SH00380,1997639441,63,K9441,2,00,5.0,60,4,1998-03-16,75,3,,91,1.0,111,1998-04-29,3,,98
98SH00381,1997639499,63,K9499,2,00,5.0,58,5,1998-03-16,75,3,,91,1.0,127,1998-04-29,3,,98
98SH00382,1997639498,63,K9498,2,00,5.4,60,4,1998-03-16,75,3,,91,1.0,128,1998-04-29,3,,98
98SH00383,1997814576,81,Z4576,2,00,5.0,60,4,1998-03-16,75,3,,20,1.0,132,1998-04-29,3,,98
98SH00384,1997639522,63,K9522,2,00,5.4,56,6,1998-03-16,75,3,,91,1.0,124,1998-04-29,3,,98
98SH00385,1997814642,81,Z4642,2,00,3.8,60,4,1998-03-16,75,3,,10,1.0,121,1998-04-29,3,,98
98SH00386,1997814584,81,Z4584,2,00,3.8,60,4,1998-03-16,75,3,,20,1.0,110,1998-04-29,3,,98
98SH00387,1997814503,81,Z4503,2,00,4.4,58,5,1998-03-16,75,3,,20,1.0,153,1998-04-29,3,,98
98SH00388,1997639521,63,K9521,2,00,3.8,56,6,1998-03-16,75,3,,91,1.0,158,1998-04-29,3,,98
98SH00389,1997814646,81,Z4646,2,00,5.4,58,5,1998-03-16,75,3,,10,1.0,135,1998-04-29,3,,98
98SH00390,1997814645,81,Z4645,2,00,3.8,58,5,1998-03-16,75,3,,20,1.0,109,1998-04-29,3,,98
98SH00391,1997814446,81,Z4446,2,00,5.6,60,4,1998-03-16,75,3,,10,1.0,119,1998-04-29,3,,98
98SH00392,1997814427,81,Z4427,2,00,5.8,58,5,1998-03-16,75,3,,10,1.0,132,1998-04-29,3,,98
98SH00393,1997814293,81,Z4293,2,00,5.6,60,4,1998-03-16,75,3,,10,1.0,152,1998-04-29,3,,98
98SH00394,1997814571,81,Z4571,2,00,5.4,58,5,1998-03-16,75,3,,10,1.0,119,1998-04-29,3,,98
98SH00395,1997639314,63,K9314,2,00,3.8,60,4,1998-03-16,75,3,,91,1.0,162,1998-04-29,3,,98
98SH00396,1997639383,63,K9383,2,00,3.6,60,4,1998-03-16,75,3,,91,1.0,87,1998-04-29,3,,98
98SH00397,1997639447,63,K9447,2,00,3.6,58,5,1998-03-16,75,3,,91,1.0,126,1998-04-29,3,,98
98SH00398,1997814543,81,Z4543,2,00,5.0,60,4,1998-03-16,75,3,,10,1.0,144,1998-04-29,3,,98
98SH00399,1997814336,81,Z4336,2,00,5.4,58,5,1998-03-16,75,3,,10,1.0,109,1998-04-29,3,,98
98SH00400,1997814406,81,Z4406,2,00,5.4,60,4,1998-03-16,75,3,,10,1.0,110,1998-04-29,3,,98
98SH00401,1997814599,81,Z4599,2,00,4.0,58,5,1998-03-16,75,3,,20,1.0,123,1998-04-29,3,,98
98SH00402,1997814534,81,Z4534,2,00,5.0,60,4,1998-03-16,75,3,,20,1.0,122,1998-04-29,3,,98
98SH00403,1997814603,81,Z4603,2,00,5.0,58,5,1998-03-16,75,3,,30,1.0,125,1998-04-29,3,,98
98SH00404,1997639370,63,K9370,2,00,3.6,60,4,1998-03-16,75,3,,91,1.0,120,1998-04-29,3,,98
98SH00405,1997639506,63,K9506,2,00,4.0,60,4,1998-03-16,75,3,,91,1.0,127,1998-04-29,3,,98
98SH00406,1997639316,63,K9316,2,00,3.8,58,5,1998-03-16,75,3,,91,1.0,114,1998-04-29,3,,98
98SH00407,1997639422,63,K9422,2,00,4.8,54,7,1998-03-16,75,3,,91,1.0,159,1998-04-29,3,,98
98SH00408,1997639483,63,K9483,2,00,5.0,58,5,1998-03-16,75,3,,91,1.0,115,1998-04-29,3,,98
98SH00409,1997639421,63,K9421,2,00,3.6,60,4,1998-03-16,75,3,,91,1.0,145,1998-04-29,3,,98
98SH00410,1997007156,00, 7156,2,00,5.6,60,4,1998-03-16,75,3,No Ticket PM,00,1.0,104,1998-04-29,3,,98
98SH00411,1997814616,81,Z4616,2,00,5.0,60,4,1998-03-16,75,3,,10,1.0,110,1998-04-29,3,,98
98SH00412,1997639346,63,K9346,3,00,4.2,60,4,1998-03-16,75,3,Wether,91,1.0,112,1998-04-29,3,,98
98SH00413,1997639494,63,K9494,2,00,4.4,58,5,1998-03-16,75,3,,91,1.0,126,1998-04-29,3,,98
98SH00414,1997639505,63,K9505,2,00,4.4,56,6,1998-03-16,75,3,,91,1.0,147,1998-04-29,3,,98
98SH00415,1997814583,81,Z4583,2,00,3.6,60,4,1998-03-16,75,3,,20,1.0,125,1998-04-29,3,,98
98SH00416,1997639403,63,K9403,2,00,5.2,54,7,1998-03-16,75,3,,91,1.0,158,1998-04-29,3,,98
98SH00417,1997639472,63,K9472,2,00,4.8,58,5,1998-03-16,75,3,,91,1.0,156,1998-04-29,3,,98
98SH00418,1997639377,63,K9377,2,00,3.8,56,6,1998-03-16,75,3,,91,1.0,132,1998-04-29,3,,98
98SH00419,1997639587,63,K9587,2,00,4.0,60,4,1998-03-16,75,3,,91,1.0,117,1998-04-29,3,,98
98SH00420,1997639324,63,K9324,2,00,5.2,58,5,1998-03-16,75,3,,91,1.0,133,1998-04-29,3,,98
98SH00421,1997639332,63,K9332,3,00,4.4,60,4,1998-03-16,75,3,Wether,91,1.0,122,1998-04-29,3,,98
98SH00422,1997639350,63,K9350,2,00,5.2,54,7,1998-03-16,75,3,,91,1.0,134,1998-04-29,3,,98
98SH00423,1997639427,63,K9427,2,00,5.0,58,5,1998-03-16,75,3,,91,1.0,130,1998-04-29,3,,98
98SH00424,1997639501,63,K9501,2,00,3.6,54,7,1998-03-16,75,3,"X, R.Eye Gone",91,1.0,134,1998-04-29,3,,98
98SH00425,1997639375,63,K9375,2,00,3.6,60,4,1998-03-16,75,3,,91,1.0,130,1998-04-29,3,,98
98SH00426,1997814615,81,Z4615,2,00,5.6,60,4,1998-03-16,75,3,,10,1.0,132,1998-04-29,3,,98
98SH00427,1992102394,10, 4586,2,18,11.0,62,3,1998-03-16,75,3,,07,6.0,178,1998-04-29,3,,98
98SH00428,1997814542,81,Z4542,2,00,7.4,60,4,1998-03-16,75,3,,10,1.0,132,1998-04-29,3,,98
98SH00429,1995042040,04,A2040,2,73,8.4,58,5,1998-03-16,75,3,,30,3.0,181,1998-04-29,3,,98
98SH00430,1997639497,63,K9497,2,00,5.2,58,5,1998-03-16,75,3,,91,1.0,128,1998-04-29,3,,98
98SH00431,1997639538,63,K9538,2,00,5.2,58,5,1998-03-16,75,3,,91,1.0,140,1998-04-29,3,,98
98SH00432,1997814578,81,Z4578,2,00,5.2,60,4,1998-03-16,75,3,,10,1.0,130,1998-04-29,3,,98
98SH00433,1997007157,00, 7157,2,00,4.8,60,4,1998-03-16,75,3,,00,1.0,90,1998-04-29,3,,98
98SH00434,1996106800,10,S6800,2,ID,7.8,60,4,1998-03-16,75,3,,43,2.0,135,1998-04-29,3,91,98
98SH00435,1997639507,63,K9507,2,00,6.0,56,6,1998-03-16,75,3,,91,1.0,149,1998-04-29,3,,98
98SH00436,1997639607,63,K9607,2,00,3.4,58,5,1998-03-16,75,3,,91,1.0,155,1998-04-29,3,,98
98SH00437,1994000634,00, 1098,2,00,13.0,58,5,1998-03-16,75,3,,00,4.0,181,1998-04-29,3,,98
98SH00438,1992636322,63,K6322,2,62,10.4,54,7,1998-03-16,75,3,,06,6.0,186,1998-04-29,3,,98
98SH00439,1992102559,10,S2559,2,18,6.8,62,3,1998-03-16,75,3,,07,6.0,180,1998-04-29,3,,98
98SH00440,1993636861,63,K6861,2,60,10.0,58,5,1998-03-16,75,3,,06,5.0,184,1998-04-29,3,,98
98SH00441,1996006065,00, 6065,2,00,10.4,62,3,1998-03-16,75,3,,00,2.0,149,1998-04-29,3,,98
98SH00442,1997639416,63,K9416,2,00,4.2,60,4,1998-03-16,75,3,,91,1.0,166,1998-04-29,3,,98
98SH00443,1995050215,05,50215,2,00,12.6,60,4,1998-03-16,75,3,,00,3.0,168,1998-04-29,3,,98
98SH00444,1994000335,00,   84,2,00,11.2,58,5,1998-03-16,75,3,,00,4.0,173,1998-04-29,3,,98
98SH00445,1996006130,00, 6130,2,00,11.6,58,5,1998-03-16,75,3,,00,2.0,131,1998-04-29,3,,98
98SH00446,1996006236,00, 6236,2,00,10.6,58,5,1998-03-16,75,3,,00,2.0,131,1998-04-29,3,,98
98SH00447,1997639436,63,K9436,2,00,4.2,60,4,1998-03-16,75,3,,91,1.0,116,1998-04-29,3,,98
98SH00448,1997639491,63,K9491,2,00,4.0,60,4,1998-03-16,75,3,,91,1.0,111,1998-04-29,3,,98
98SH00449,1997814286,81,Z4286,2,00,6.0,60,4,1998-03-16,75,3,,10,1.0,109,1998-04-29,3,,98
98SH00450,1997639446,63,K9446,2,00,5.0,58,5,1998-03-16,75,3,,91,1.0,149,1998-04-29,3,,98
98SH00451,1994637667,63,K7667,2,62,9.0,58,5,1998-03-16,75,3,,06,4.0,177,1998-04-29,3,,98
98SH00452,1995050445,05,50445,2,00,10.2,58,5,1998-03-16,75,3,,00,3.0,152,1998-04-29,3,,98
98SH00453,1997108879,10,S8879,2,ID,7.6,60,4,1998-03-16,75,3,,43,1.0,124,1998-04-29,3,,98
98SH00454,1995050007,05,50007,2,00,8.6,62,3,1998-03-16,75,3,,00,3.0,153,1998-04-29,3,,98
98SH00455,1995050329,05,50329,2,00,10.4,60,4,1998-03-16,75,3,,00,3.0,140,1998-04-29,3,,98
98SH00456,1997639492,63,K9492,2,00,3.8,60,4,1998-03-16,75,3,,91,1.0,153,1998-04-29,3,,98
98SH00457,1991101437,10, 1045,2,18,10.2,60,4,1998-03-16,75,3,,07,7.0,149,1998-04-29,3,,98
98SH00458,1994637024,63,K7024,2,60,11.2,54,7,1998-03-16,75,3,,06,4.0,192,1998-04-29,3,,98
98SH00459,1995050081,05,50081,2,00,11.2,56,6,1998-03-16,75,3,,00,3.0,167,1998-04-29,3,,98
98SH00460,1995050465,05,50465,2,00,11.2,56,6,1998-03-16,75,3,,00,3.0,141,1998-04-29,3,,98
