UID,ID9,YR,BRD,ETAG,SEX,LINE,SPWT,KGWT,GRFL,GRADE,FLGR1,RMK,DAYSH,SHDAY,WTDAY,BAND,L,YEAR,STM,AGE
94SH03299, 88633457,88,63,K3457,2,68,153,4.3,9.5,60,4,,78,1994-03-19,,3,,94,06,6.0
94SH03300, 93003405,93,00, 3405,E,00,82,2.7,6.0,58,5,,78,1994-03-19,,3,,94,00,0.9
94SH03301, 91101833,91,10,S1833,2,18,160,5.5,12.1,54,7,,78,1994-03-19,,3,,94,07,3.0
94SH03302, 88199091,88,19,S9091,2,18,136,3.5,7.7,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03303, 89199884,89,19,S9884,2,18,144,3.7,8.2,64,2,,78,1994-03-19,,3,,94,07,5.0
94SH03304, 89199669,89,19,S9669,2,18,171,5.5,12.1,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03305, 92442831,92,44,T2831,2,48,139,4.5,9.9,54,7,,78,1994-03-19,,3,,94,02,2.0
94SH03306, 91442108,91,44,T2108,2,48,149,6.9,15.2,56,6,,78,1994-03-19,,3,,94,02,3.0
94SH03307, 91635781,91,63,K5781,2,68,172,5.5,12.1,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03308, 89199639,89,19,S9639,2,18,168,4.5,9.9,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03309, 92442733,92,44,T2733,2,48,152,4.0,8.8,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03310, 92443063,92,44,T3063,2,48,155,3.8,8.4,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03311, 92102760,92,10,S2760,2,18,124,3.4,7.5,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03312, 92443059,92,44,T3059,2,48,148,4.8,10.6,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03313, 92443252,92,44,T3252,2,48,140,5.4,11.9,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03314, 93103555,93,10,S3555,2,18,96,3.5,7.7,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03315, 91441834,91,44,T1834,2,48,180,5.6,12.3,58,5,,78,1994-03-19,,3,,94,02,3.0
94SH03316, 91635181,91,63,K5181,2,68,175,4.4,9.7,56,6,,78,1994-03-19,,3,,94,06,3.0
94SH03317, 93444010,93,44,T4010,2,48,82,2.3,5.1,62,3,,78,1994-03-19,,3,,94,02,1.0
94SH03318, 89199899,89,19,S9899,2,18,173,4.1,9.0,54,7,,78,1994-03-19,,3,,94,07,5.0
94SH03319, 91635153,91,63,K5153,2,68,189,6.0,13.2,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03320, 91442181,91,44,T2181,2,48,170,6.8,15.0,64,2,,78,1994-03-19,,3,,94,02,3.0
94SH03321, 92443266,92,44,T3266,2,48,166,4.1,9.0,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03322, 91635158,91,63,K5158,2,68,166,6.0,13.2,60,4,,78,1994-03-19,,3,,94,06,3.0
94SH03323, 90441633,90,44,T1633,2,48,167,5.2,11.5,60,4,,78,1994-03-19,,3,,94,02,4.0
94SH03324, 87439076,87,43,T9076,2,48,183,5.3,11.7,60,4,,78,1994-03-19,,3,,94,02,7.0
94SH03325, 93103800,93,10,S3800,2,18,96,3.1,6.8,58,5,,78,1994-03-19,,3,,94,07,1.0
94SH03326, 91442078,91,44,T2078,2,48,158,6.2,13.7,54,7,,78,1994-03-19,,3,,94,02,3.0
94SH03327, 93003021,93,00, 3021,E,00,86,2.4,5.3,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03328, 93104071,93,10,S4071,2,18,91,3.2,7.1,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03329, 89199598,89,19,S9598,2,18,157,4.8,10.6,60,4,,78,1994-03-19,,3,,94,07,5.0
94SH03330, 91441974,91,44,T1974,2,48,143,5.0,11.0,56,6,,78,1994-03-19,,3,,94,02,3.0
94SH03331, 91101712,91,10,S1712,2,18,132,3.9,8.6,60,4,,78,1994-03-19,,3,,94,07,3.0
94SH03332, 91635323,91,63,K5323,2,68,163,3.5,7.7,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03333, 92636630,92,63,K6630,2,00,127,4.7,10.4,58,5,,78,1994-03-19,,3,,94,06,2.0
94SH03334, 90101027,90,10,S1027,2,18,157,3.9,8.6,64,2,,78,1994-03-19,,3,,94,07,4.0
94SH03335, 91101692,91,10,S1692,2,18,158,4.6,10.1,60,4,,78,1994-03-19,,3,,94,07,3.0
94SH03336, 91635585,91,63,K5585,2,68,169,6.4,14.1,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03337, 93103836,93,10,S3836,2,18,106,2.5,5.5,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03338, 88439583,88,43,T9583,2,48,177,5.0,11.0,60,4,,78,1994-03-19,,3,,94,02,6.0
94SH03339, 92103129,92,10,S3129,2,18,144,4.7,10.4,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03340, 91102168,91,10,S2168,2,18,154,3.6,7.9,64,2,,78,1994-03-19,1994-05-03,5,,94,07,2.5
94SH03341, 88440111,88,44,T0111,2,41,185,5.4,11.9,60,4,,78,1994-03-19,1994-05-03,5,,94,02,6.0
94SH03342, 93636886,93,63,K6886,2,60,151,4.0,8.8,56,6,,78,1994-03-19,1994-05-03,5,,94,06,1.0
94SH03343, 93103975,93,10,S3975,2,18,98,2.9,6.4,62,3,,78,1994-03-19,1994-05-03,5,,94,43,1.0
94SH03344, 93040067,93,04,A0067,2,82,113,1.9,4.2,62,3,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03345, 93040138,93,04,A0138,2,82,95,2.4,5.3,58,5,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03346, 89440751,89,44,T0751,2,48,214,5.5,12.1,58,5,,78,1994-03-19,1994-05-03,5,,94,02,5.0
94SH03347, 93040175,93,04,A0175,2,81,120,1.9,4.2,64,2,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03348, 92039381,92,03,L9381,2,73,126,3.6,7.9,58,5,,78,1994-03-19,1994-05-03,5,,94,30,1.5
94SH03349, 93636991,93,63,K6991,2,62,118,2.6,5.7,60,4,,78,1994-03-19,1994-05-03,5,,94,06,1.0
94SH03350, 90634467,90,63,K4467,2,60,172,4.2,9.3,64,2,,78,1994-03-19,1994-05-03,5,,94,06,4.0
94SH03351, 93039751,93,03,L9751,2,82,107,2.4,5.3,58,5,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03352, 92038670,92,03,L8670,2,88,165,3.6,7.9,56,6,,78,1994-03-19,1994-05-03,5,,94,30,2.0
94SH03353, 93040103,93,04,A0103,2,82,112,2.7,6.0,60,4,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03354, 93103963,93,10,S3963,2,18,120,3.5,7.7,60,4,,78,1994-03-19,1994-05-03,5,,94,07,1.0
94SH03355, 92442570,92,44,T2570,2,41,171,4.3,9.5,60,4,,78,1994-03-19,1994-05-03,5,,94,02,2.0
94SH03356, 93444017,93,44,T4017,2,41,113,3.5,7.7,62,3,,78,1994-03-19,1994-05-03,5,,94,02,1.0
94SH03357, 90441166,90,44,T1166,2,42,164,4.4,9.7,60,4,,78,1994-03-19,1994-05-03,5,,94,02,4.0
94SH03358, 89440408,89,44,T0408,2,41,178,5.0,11.0,60,4,,78,1994-03-19,1994-05-31,2,,94,02,5.0
94SH03359, 91442289,91,44,T2289,2,41,180,4.6,10.1,60,4,,78,1994-03-19,1994-05-03,5,,94,02,3.0
94SH03360, 90100514,90,10,S0514,2,18,167,3.9,8.6,62,3,,78,1994-03-19,1994-05-03,5,,94,07,4.0
94SH03361, 93104136,93,10,S4136,2,12,121,3.8,8.4,60,4,,78,1994-03-19,1994-05-03,5,,94,07,1.0
94SH03362, 89199769,89,19,S9769,2,18,192,4.2,9.3,60,4,,78,1994-03-19,1994-05-03,5,,94,07,5.0
94SH03363, 92039623,92,03,L9623,2,73,148,3.6,7.9,58,5,,78,1994-03-19,1994-05-03,5,,94,30,1.5
94SH03364, 90441428,90,44,T1428,2,42,167,4.1,9.0,58,5,,78,1994-03-19,1994-05-03,5,,94,02,4.0
94SH03365, 89199698,89,19,S9698,2,18,203,5.2,11.5,54,7,,78,1994-03-19,1994-05-03,5,,94,07,5.0
94SH03366, 88439584,88,43,T9584,2,48,204,4.5,9.9,62,3,,78,1994-03-19,1994-05-03,5,,94,02,6.0
94SH03367, 93443677,93,44,T3677,2,48,83,2.4,5.3,60,4,,78,1994-03-19,1994-05-03,5,,94,02,1.0
94SH03368, 89440621,89,44,T0621,2,41,170,6.1,13.4,60,4,,78,1994-03-19,1994-05-03,5,,94,02,5.0
94SH03369, 93104245,93,10,S4245,2,00,100,2.5,5.5,58,5,,78,1994-03-19,1994-05-03,5,,94,08,1.0
94SH03370, 93039991,93,03,L9991,2,81,123,2.4,5.3,62,3,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03371, 93637015,93,63,K7015,2,60,108,2.8,6.2,64,2,,78,1994-03-19,1994-05-03,5,,94,06,1.0
94SH03372, 88199376,88,19,S9376,2,18,180,3.8,8.4,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03373, 93104277,93,10,S4277,2,18,112,2.8,6.2,60,4,,78,1994-03-19,1994-05-03,5,,94,07,1.0
94SH03374, 93039860,93,03,L9860,2,82,113,2.7,6.0,60,4,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03375, 93040187,93,04,A0187,2,82,132,2.3,5.1,62,3,,78,1994-03-19,1994-05-03,5,,94,30,1.0
94SH03376, 93444076,93,44,T4076,2,42,100,2.8,6.2,60,4,,78,1994-03-19,1994-05-03,5,,94,02,1.0
94SH03377, 93636797,93,63,K6797,2,60,114,3.2,7.1,58,5,,78,1994-03-19,1994-05-03,5,,94,06,1.0
94SH03378, 92038806,92,03,L8806,2,88,161,4.8,10.6,60,4,,78,1994-03-19,1994-05-03,5,,94,30,2.0
94SH03379, 88199033,88,19,S9033,2,18,179,4.9,10.8,58,5,,78,1994-03-19,1994-05-03,5,,94,07,6.0
94SH03380, 87439308,87,43,T9308,2,48,192,4.6,10.1,64,2,,78,1994-03-19,1994-05-03,5,,94,02,7.0
94SH03381, 93103974,93,10,S3974,2,11,103,2.8,6.2,62,3,,78,1994-03-19,1994-05-03,5,,94,43,1.0
94SH03382, 92039594,92,03,L9594,2,73,125,3.4,7.5,56,6,,78,1994-03-19,1994-05-03,5,,94,30,1.5
94SH03383, 90440957,90,44,T0957,2,42,119,4.1,9.0,64,2,,78,1994-03-19,1994-05-03,X,,94,02,4.0
94SH03384, 87439277,87,43,T9277,2,48,207,5.9,13.0,56,6,,78,1994-03-19,1994-05-03,5,,94,02,7.0
94SH03385, 87197846,87,19,S7846,2,18,189,4.5,9.9,64,2,,78,1994-03-19,1994-05-03,5,,94,07,7.0
94SH03386, 93003075,93,00, 3075,E,00,89,2.5,5.5,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03387, 91101951,91,10,S1951,2,18,162,3.7,8.2,60,4,,78,1994-03-19,,3,,94,07,3.0
94SH03388, 89634264,89,63,K4264,2,68,167,5.3,11.7,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03389, 89440823,89,44,T0823,2,41,184,5.1,11.2,58,5,,78,1994-03-19,1994-05-03,5,,94,02,5.0
94SH03390, 91101379,91,10,S1379,2,18,170,4.2,9.3,60,4,,78,1994-03-19,,3,,94,07,3.0
94SH03391, 91635526,91,63,K5526,2,68,132,5.3,11.7,56,6,,78,1994-03-19,,3,,94,06,3.0
94SH03392, 88440209,88,44,T0209,2,48,186,3.8,8.4,62,3,,78,1994-03-19,,3,,94,02,6.0
94SH03393, 93003119,93,00, 3119,E,00,92,2.9,6.4,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03394, 92443372,92,44,T3372,2,48,166,5.0,11.0,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03395, 87439181,87,43,T9181,2,48,171,6.1,13.4,54,7,,78,1994-03-19,,3,,94,02,7.0
94SH03396, 93104125,93,10,S4125,2,18,0,3.0,6.6,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03397, 92443270,92,44,T3270,2,48,149,3.2,7.1,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03398, 92102436,92,10,S2436,2,18,143,4.9,10.8,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03399, 92443395,92,44,T3395,2,48,158,4.6,10.1,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03400, 92442732,92,44,T2732,2,48,151,3.9,8.6,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03401, 92442948,92,44,T2948,2,48,165,3.6,7.9,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03402, 88633469,88,63,K3469,2,68,168,3.8,8.4,62,3,,78,1994-03-19,,3,,94,06,6.0
94SH03403, 93003352,93,00, 3352,E,00,98,3.8,8.4,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03404, 91101467,91,10,S1467,2,18,163,4.7,10.4,54,7,,78,1994-03-19,,3,,94,07,3.0
94SH03405, 92442916,92,44,T2916,2,48,166,4.9,10.8,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03406, 93003360,93,00, 3360,E,00,83,3.1,6.8,58,5,,78,1994-03-19,,3,,94,00,0.9
94SH03407, 92442815,92,44,T2815,2,48,164,4.3,9.5,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03408, 89100162,89,10,S0162,2,18,159,4.1,9.0,60,4,,78,1994-03-19,,3,,94,07,5.0
94SH03409, 92442860,92,44,T2860,2,48,144,3.9,8.6,64,2,,78,1994-03-19,,3,,94,02,2.0
94SH03410, 92102512,92,10,S2512,2,18,138,4.7,10.4,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03411, 92443365,92,44,T3365,2,48,183,4.4,9.7,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03412, 93039741,93,03,L9741,2,TT,108,2.6,5.7,64,2,,78,1994-03-19,,3,,94,30,1.0
94SH03413, 89440574,89,44,T0574,2,48,167,4.6,10.1,56,6,,78,1994-03-19,,3,,94,02,5.0
94SH03414, 91635641,91,63,K5641,2,68,164,5.8,12.8,58,5,,78,1994-03-19,,3,,94,06,3.0
94SH03415, 93003205,93,00, 3205,E,00,85,2.6,5.7,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03416, 93636870,93,63,K6870,2,00,104,2.4,5.3,64,2,,78,1994-03-19,,3,,94,05,1.0
94SH03417, 92102637,92,10,S2637,2,18,153,5.0,11.0,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03418, 93104112,93,10,S4112,2,18,94,2.8,6.2,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03419, 89634191,89,63,K4191,2,68,228,5.2,11.5,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03420, 91101405,91,10,S1405,2,18,151,4.9,10.8,54,7,,78,1994-03-19,,3,,94,07,3.0
94SH03421, 93104042,93,10,S4042,2,18,85,2.4,5.3,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03422, 90441544,90,44,T1544,2,48,187,5.8,12.8,56,6,,78,1994-03-19,,3,,94,02,4.0
94SH03423, 93003291,93,00, 3291,E,00,95,2.0,4.4,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03424, 92103100,92,10,S3100,2,00,128,5.2,11.5,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03425, 89634227,89,63,K4227,2,68,175,4.0,8.8,60,4,,78,1994-03-19,,3,,94,06,5.0
94SH03426, 88199259,88,19,S9259,2,18,166,3.4,7.5,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03427, 88633248,88,63,K3248,2,68,175,5.7,12.6,56,6,,78,1994-03-19,,3,,94,06,6.0
94SH03428, 92103143,92,10,S3143,2,18,145,4.3,9.5,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03429, 92102727,92,10,S2727,2,18,137,4.1,9.0,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03430, 89634124,89,63,K4124,2,68,171,7.3,16.1,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03431, 90441648,90,44,T1648,2,48,145,5.6,12.3,56,6,,78,1994-03-19,,3,,94,02,3.5
94SH03432, 93103881,93,10,S3881,2,18,110,3.1,6.8,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03433, 92443479,92,44,T3479,2,48,157,4.7,10.4,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03434, 92103267,92,10,S3267,2,00,115,3.5,7.7,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03435, 92102404,92,10,S2404,2,18,154,4.4,9.7,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03436, 92443016,92,44,T3016,2,48,147,4.5,9.9,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03437, 88199064,88,19,S9064,2,18,160,3.6,7.9,64,2,,78,1994-03-19,,3,,94,07,6.0
94SH03438, 93104232,93,10,S4232,2,18,87,3.0,6.6,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03439, 93104110,93,10,S4110,2,18,105,3.4,7.5,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03440, 92443557,92,44,T3557,2,48,152,3.6,7.9,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03441, 87439336,87,43,T9336,2,48,144,4.8,10.6,58,5,BLK SPOT '94,78,1994-03-19,,3,,94,02,7.0
94SH03442, 93003281,93,00, 3281,E,00,81,3.1,6.8,56,6,,78,1994-03-19,,3,,94,00,0.9
94SH03443, 93003282,93,00, 3282,E,00,80,2.9,6.4,54,7,,78,1994-03-19,,3,,94,00,0.9
94SH03444, 91635717,91,63,K5717,2,68,162,5.2,11.5,58,5,,78,1994-03-19,,3,,94,06,3.0
94SH03445, 90441594,90,44,T1594,2,48,132,4.4,9.7,60,4,,78,1994-03-19,,3,,94,02,4.0
94SH03446, 93104188,93,10,S4188,2,18,87,3.0,6.6,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03447, 92442957,92,44,T2957,2,48,162,4.0,8.8,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03448, 91441888,91,44,T1888,2,48,154,6.4,14.1,58,5,,78,1994-03-19,,3,,94,02,3.0
94SH03449, 89634349,89,63,K4349,2,68,175,5.8,12.8,54,7,,78,1994-03-19,,3,,94,06,5.0
94SH03450, 89100051,89,10,S0051,2,18,175,5.2,11.5,62,3,,78,1994-03-19,,3,,94,07,5.0
94SH03451, 93003344,93,00, 3344,E,00,84,2.4,5.3,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03452, 93103627,93,10,S3627,2,18,95,3.9,8.6,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03453, 88439523,88,43,T9523,2,48,152,5.9,13.0,56,6,,78,1994-03-19,,3,,94,02,6.0
94SH03454, 91441870,91,44,T1870,2,48,169,8.4,18.5,56,6,,78,1994-03-19,,3,,94,02,3.0
94SH03455, 93003270,93,00, 3270,E,00,89,2.6,5.7,64,2,,78,1994-03-19,,3,,94,00,0.9
94SH03456, 93104013,93,10,S4013,2,18,98,3.4,7.5,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03457, 93103880,93,10,S3880,2,18,98,3.5,7.7,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03458, 93104269,93,10,S4269,2,18,78,2.5,5.5,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03459, 93003081,93,00, 3081,E,00,88,2.3,5.1,64,2,,78,1994-03-19,,3,,94,00,0.9
94SH03460, 93003252,93,00, 3252,E,00,88,3.0,6.6,56,6,,78,1994-03-19,,3,,94,00,0.9
94SH03461, 88633302,88,63,K3302,2,68,186,4.9,10.8,56,6,,78,1994-03-19,,3,,94,06,6.0
94SH03462, 92102305,92,10,S2305,2,18,158,4.2,9.3,64,2,,78,1994-03-19,,3,,94,07,2.0
94SH03463, 93104196,93,10,S4196,2,18,80,2.8,6.2,58,5,,78,1994-03-19,,3,,94,07,1.0
94SH03464, 91635224,91,63,K5224,2,68,184,6.1,13.4,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03465, 89440698,89,44,T0698,2,48,188,5.3,11.7,58,5,,78,1994-03-19,,3,,94,02,5.0
94SH03466, 92102608,92,10,S2608,2,18,130,4.0,8.8,62,3,,78,1994-03-19,,3,,94,07,2.0
94SH03467, 93003213,93,00, 3213,E,00,90,2.6,5.7,64,2,,78,1994-03-19,,3,,94,00,0.9
94SH03468, 92442894,92,44,T2894,2,48,149,3.4,7.5,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03469, 93003039,93,00, 3039,E,00,77,2.3,5.1,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03470, 90441714,90,44,T1714,2,48,178,4.7,10.4,64,2,,78,1994-03-19,,3,,94,02,3.5
94SH03471, 93103900,93,10,S3900,2,18,75,2.8,6.2,58,5,,78,1994-03-19,,3,,94,07,1.0
94SH03472, 92443080,92,44,T3080,2,48,158,4.6,10.1,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03473, 93444067,93,44,T4067,2,48,102,2.9,6.4,64,2,,78,1994-03-19,,3,,94,02,1.0
94SH03474, 93003257,93,00, 3257,E,00,77,2.6,5.7,60,4,,78,1994-03-19,,3,,94,00,0.9
94SH03475, 93003423,93,00, 3423,E,00,100,3.2,7.1,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03476, 92103164,92,10,S3164,2,18,134,4.6,10.1,60,4,,78,1994-03-19,,3,,94,07,2.0
94SH03477, 91635555,91,63,K5555,2,68,162,4.4,9.7,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03478, 92443184,92,44,T3184,2,48,170,4.4,9.7,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03479, 91442064,91,44,T2064,2,48,199,6.6,14.6,60,4,,78,1994-03-19,,3,,94,02,3.0
94SH03480, 93003416,93,00, 3416,E,00,92,3.0,6.6,58,5,BLK SPOT '94,78,1994-03-19,,3,,94,00,0.9
94SH03481, 88439685,88,43,T9685,2,48,187,6.2,13.7,54,7,,78,1994-03-19,,3,,94,02,6.0
94SH03482, 88198791,88,19,S8791,2,18,157,4.2,9.3,62,3,,78,1994-03-19,,3,,94,07,6.0
94SH03483, 89633837,89,63,K3837,2,68,143,4.9,10.8,56,6,,78,1994-03-19,,3,,94,06,5.0
94SH03484, 92443427,92,44,T3427,2,48,150,4.8,10.6,58,5,,78,1994-03-19,,3,,94,02,2.0
94SH03485, 90441729,90,44,T1729,2,48,185,5.6,12.3,56,6,,78,1994-03-19,,3,,94,02,3.5
94SH03486, 92636612,92,63,K6612,2,00,144,4.0,8.8,58,5,,78,1994-03-19,,3,,94,07,2.0
94SH03487, 89440729,89,44,T0729,2,48,191,6.9,15.2,56,6,,78,1994-03-19,,3,,94,02,5.0
94SH03488, 92442998,92,44,T2998,2,48,161,4.0,8.8,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03489, 93003103,93,00, 3103,E,00,92,2.7,6.0,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03490, 91635293,91,63,K5293,2,68,155,5.0,11.0,54,7,,78,1994-03-19,,3,,94,06,3.0
94SH03491, 90441587,90,44,T1587,2,48,175,5.0,11.0,64,2,,78,1994-03-19,,3,,94,02,4.0
94SH03492, 93103921,93,10,S3921,2,18,101,3.2,7.1,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03493, 93104124,93,10,S4124,2,18,90,2.5,5.5,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03494, 93104192,93,10,S4192,2,18,105,2.5,5.5,64,2,,78,1994-03-19,,3,,94,07,1.0
94SH03495, 93104237,93,10,S4237,2,18,107,4.0,8.8,58,5,,78,1994-03-19,,3,,94,07,1.0
94SH03496, 92442984,92,44,T2984,2,48,145,3.2,7.1,56,6,,78,1994-03-19,,3,,94,02,2.0
94SH03497, 93003139,93,00, 3139,E,00,81,2.8,6.2,62,3,,78,1994-03-19,,3,,94,00,0.9
94SH03498, 91101600,91,10,S1600,2,18,187,4.0,8.8,64,2,,78,1994-03-19,,3,,94,07,3.0
94SH03499, 91442525,91,44,T2525,2,48,152,5.4,11.9,62,3,,78,1994-03-19,,3,,94,02,2.5
94SH03500, 91441800,91,44,T1800,2,48,167,5.8,12.8,64,2,,78,1994-03-19,,3,,94,02,3.0
94SH03501, 93003031,93,00, 3031,E,00,87,2.3,5.1,64,2,,78,1994-03-19,,3,,94,00,0.9
94SH03502, 91101731,91,10,S1731,2,18,138,4.5,9.9,62,3,,78,1994-03-19,,3,,94,07,3.0
94SH03503, 91441988,91,44,T1988,2,48,181,5.8,12.8,64,2,,78,1994-03-19,,3,,94,02,3.0
94SH03504, 87438872,87,43,T8872,2,48,167,5.2,11.5,54,7,,78,1994-03-19,,3,,94,02,7.0
94SH03505, 90441417,90,44,T1417,2,48,181,4.5,9.9,62,3,,78,1994-03-19,,3,,94,02,4.0
94SH03506, 87198467,87,19,S8467,2,18,162,4.0,8.8,64,2,,78,1994-03-19,,3,,94,07,7.0
94SH03507, 92442997,92,44,T2997,2,48,136,3.6,7.9,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03508, 93103928,93,10,S3928,2,18,109,3.1,6.8,60,4,,78,1994-03-19,,3,,94,07,1.0
94SH03509, 92443301,92,44,T3301,2,48,161,4.8,10.6,62,3,,78,1994-03-19,,3,,94,02,2.0
94SH03510, 92443356,92,44,T3356,2,48,148,4.1,9.0,60,4,,78,1994-03-19,,3,,94,02,2.0
94SH03511, 93104208,93,10,S4208,2,18,100,3.4,7.5,62,3,,78,1994-03-19,,3,,94,07,1.0
94SH03512, 93003216,93,00, 3216,E,00,102,3.2,7.1,60,4,,95,1994-04-05,,3,,94,00,0.9
94SH03513, 92103230,92,10,S3230,2,00,139,4.2,9.3,60,4,,95,1994-04-05,,3,,94,07,2.0
94SH03514, 93003193,93,00, 3193,E,00,117,2.9,6.4,62,3,,95,1994-04-05,,3,,94,00,0.9
94SH03515, 88439981,88,43,T9981,2,48,221,6.0,13.2,60,4,,95,1994-04-05,,3,,94,02,6.0
94SH03516, 93636825,93,63,K6825,2,18,130,5.1,11.2,62,3,,95,1994-04-05,,3,,94,07,1.0
94SH03517, 93103536,93,10,S3536,2,18,94,3.6,7.9,60,4,,95,1994-04-05,,3,,94,07,1.0
94SH03518, 88633581,88,63,K3581,2,68,0,5.2,11.5,56,6,,95,1994-04-05,,3,,94,06,6.0
94SH03519, 92103263,92,10,S3263,2,00,138,3.9,8.6,60,4,,95,1994-04-05,,3,,94,07,2.0
94SH03520, 89199624,89,19,S9624,2,18,202,4.2,9.3,64,2,,95,1994-04-05,,3,,94,07,5.0
94SH03521, 92442839,92,44,T2839,1,48,0,6.0,13.2,60,4,RAM,95,1994-04-05,,,,94,02,2.0
94SH03522, 92443258,92,44,T3258,2,48,173,4.9,10.8,62,3,,95,1994-04-05,,3,,94,02,2.0
94SH03523, 91442535,91,44,T2535,2,48,164,4.6,10.1,62,3,,95,1994-04-05,,3,,94,02,2.5
94SH03524, 92102369,92,10,S2369,2,18,154,4.9,10.8,64,2,,95,1994-04-05,,3,,94,07,2.0
94SH03525, 90441095,90,44,T1095,2,48,187,4.6,10.1,64,2,,95,1994-04-05,,3,,94,02,4.0
94SH03526, 92102429,92,10,S2429,2,18,138,4.1,9.0,62,3,,95,1994-04-05,,3,,94,07,2.0
94SH03527, 89199575,89,19,S9575,2,18,200,5.1,11.2,64,2,,95,1994-04-05,,3,,94,07,5.0
94SH03528, 93104203,93,10,S4203,2,18,83,3.0,6.6,60,4,,95,1994-04-05,,3,,94,07,1.0
