UID,ID10,BRD,ETAG,GRFL,GRADE,FLGR1,SEX,SHDAY,DAYSH,GROUP,BGRP,RMK,PSHDAY,GRFL_365,AGE
07SH00216,2002642717,64,K2717,10.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,5.0
07SH00217,1999110418,11,R0418,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,8.0
07SH00218,2005115815,11,R5815,12.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.7,2.0
07SH00219,2004643009,64,K3009,9.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.7,3.0
07SH00220,2005116001,11,R6001,14.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,14.5,2.0
07SH00221,2004114417,11,R4417,9.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,8.9,3.0
07SH00222,2005643245,64,K3245,9.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.7,2.0
07SH00223,1999090710,09,90710,8.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,7.9,8.0
07SH00224,2003642871,64,K2871,11.6,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,4.0
07SH00225,2003819537,81,Z9537,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,10.0,4.0
07SH00226,2005115724,11,R5724,10.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.1,2.0
07SH00227,2005115315,11,R5315,14.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,14.3,2.0
07SH00228,2000112103,11,R2103,10.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,7.0
07SH00229,2005115619,11,R5619,11.6,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.5,2.0
07SH00230,2000001470,00,01470,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,7.0
07SH00231,2002113513,11,R3513,11.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,5.0
07SH00232,2004114713,11,R4713,10.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.1,3.0
07SH00233,2005643326,64,K3326,9.8,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.7,2.0
07SH00234,1999110227,11,R0227,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,SHORT STAPLE,2006-02-18,9.1,8.0
07SH00235,2005115570,11,R5570,10.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.3,2.0
07SH00236,2004643129,64,K3129,9.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,3.0
07SH00237,2001641652,64,K1652,12.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.3,6.0
07SH00238,2002642385,64,K2385,11.8,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.7,5.0
07SH00239,2003818634,81,Z8634,10.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,10.6,4.0
07SH00240,2002113373,11,R3373,13.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.7,5.0
07SH00241,2000000976,00,00976,12.0,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.9,7.0
07SH00242,2005643397,64,K3397,10.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.9,2.0
07SH00243,2000111433,11,R1433,10.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,7.0
07SH00244,2001641849,64,K1849,13.0,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.9,6.0
07SH00245,2005643374,64,K3374,12.4,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.3,2.0
07SH00246,2005643580,64,K3580,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.9,2.0
07SH00247,2005115566,11,R5566,11.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,2.0
07SH00248,2005115327,11,R5327,9.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.7,2.0
07SH00249,2000111504,11,R1504,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,7.0
07SH00250,2005115278,11,R5278,13.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,13.1,2.0
07SH00251,2004114816,11,R4816,11.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,3.0
07SH00252,2005643481,64,K3481,9.8,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.7,2.0
07SH00253,2000000647,00,00647,9.4,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,7.0
07SH00254,2003114105,11,R4105,9.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,4.0
07SH00255,2005643368,64,K3368,16.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,16.1,2.0
07SH00256,2002113271,11,R3271,9.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,5.0
07SH00257,2002642374,64,K2374,9.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,8.9,5.0
07SH00258,2004114383,11,R4383,12.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.1,3.0
07SH00259,2003114126,11,R4126,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,4.0
07SH00260,2002113472,11,R3472,11.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,5.0
07SH00261,2004114353,11,R4353,11.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,3.0
07SH00262,2000111549,11,R1549,14.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,14.1,7.0
07SH00263,2004114773,11,R4773,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.7,3.0
07SH00264,2000111483,11,R1483,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.7,7.0
07SH00265,2000641190,64,K1190,13.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.1,7.0
07SH00266,2003819381,81,Z9381,8.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,8.8,4.0
07SH00267,2002113343,11,R3343,11.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,5.0
07SH00268,1999091009,09,91009,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,8.0
07SH00269,2004643158,64,K3158,11.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,3.0
07SH00270,2001112328,11,R2328,11.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,6.0
07SH00271,2000000816,00,00816,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,7.0
07SH00272,2005115875,11,R5875,14.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,14.1,2.0
07SH00273,2002113432,11,R3432,11.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.1,5.0
07SH00274,2001048319,04,A8319,10.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,10.2,6.0
07SH00275,2004114571,11,R4571,10.8,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,3.0
07SH00276,2000111575,11,R1575,9.4,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,7.0
07SH00277,2005115389,11,R5389,13.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.9,2.0
07SH00278,2000111320,11,R1320,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,7.0
07SH00279,2000641355,64,K1355,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.7,7.0
07SH00280,2001112433,11,R2433,10.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,6.0
07SH00281,2002113625,11,R3625,11.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,5.0
07SH00282,2004114928,11,R4928,10.8,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,3.0
07SH00283,2001112220,11,R2220,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,6.0
07SH00284,2001112205,11,R2205,11.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,6.0
07SH00285,2000000677,00,00677,12.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.7,7.0
07SH00286,2001112541,11,R2541,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,6.0
07SH00287,2005115759,11,R5759,11.0,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.9,2.0
07SH00288,2005115826,11,R5826,13.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,13.5,2.0
07SH00289,2002113934,11,R3934,10.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,5.0
07SH00290,2003820534,82,X0534,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,10.8,4.0
07SH00291,2004643162,64,K3162,9.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.7,3.0
07SH00292,2005115347,11,R5347,9.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.7,2.0
07SH00293,2001112779,11,R2779,10.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,6.0
07SH00294,2001112894,11,R2894,8.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,SHORT STAPLE,2006-02-18,8.7,6.0
07SH00295,2005115695,11,R5695,11.0,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.9,2.0
07SH00296,2002113712,11,R3712,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,5.0
07SH00297,2001641727,64,K1727,10.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.1,6.0
07SH00298,2005116040,11,R6040,8.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,8.8,2.0
07SH00299,2002113286,11,R3286,10.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.5,5.0
07SH00300,1999110949,11,R0949,9.0,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,8.9,8.0
07SH00301,2002113879,11,R3879,10.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,5.0
07SH00302,2004114885,11,R4885,11.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.7,3.0
07SH00303,2002113194,11,R3194,10.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,5.0
07SH00304,2005115313,11,R5313,9.6,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.5,2.0
07SH00305,1999090741,09,90741,11.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,8.0
07SH00306,1999090312,09,90312,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,8.0
07SH00307,1999090018,09,90018,13.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.3,8.0
07SH00308,2002113287,11,R3287,12.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.1,5.0
07SH00309,2000111224,11,R1224,11.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,7.0
07SH00310,2005115896,11,R5896,13.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,13.1,2.0
07SH00311,2005115344,11,R5344,11.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.9,2.0
07SH00312,2005643394,64,K3394,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.1,2.0
07SH00313,2000111126,11,R1126,11.0,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,7.0
07SH00314,2003819673,81,Z9673,6.8,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,6.8,4.0
07SH00315,2000111439,11,R1439,9.6,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,7.0
07SH00316,2004114763,11,R4763,9.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.5,3.0
07SH00317,2000001161,00,01161,9.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.5,7.0
07SH00318,2000641070,64,K1070,10.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.1,7.0
07SH00319,2003642898,64,K2898,9.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,4.0
07SH00320,2002113409,11,R3409,9.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,5.0
07SH00321,2001112322,11,R2322,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,6.0
07SH00322,2005115719,11,R5719,10.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.9,2.0
07SH00323,2002113886,11,R3886,12.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.7,5.0
07SH00324,2003114181,11,R4181,13.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.5,4.0
07SH00325,2004114990,11,R4990,7.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,6.9,3.0
07SH00326,2001112281,11,R2281,11.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,6.0
07SH00327,2002113898,11,R3898,9.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,5.0
07SH00328,2005643237,64,K3237,8.8,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,8.8,2.0
07SH00329,2003820755,82,X0755,9.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.3,4.0
07SH00330,2005115752,11,R5752,12.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.7,2.0
07SH00331,2005115232,11,R5232,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,2.0
07SH00332,2005115689,11,R5689,11.4,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.3,2.0
07SH00333,2005643305,64,K3305,10.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.1,2.0
07SH00334,2005643441,64,K3441,11.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,R3441=K3441?,2006-02-19,11.3,2.0
07SH00335,2004114429,11,R4429,10.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,3.0
07SH00336,2002113303,11,R3303,11.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.3,5.0
07SH00337,2005643401,64,K3401,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,2.0
07SH00338,2005643486,64,K3486,10.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.1,2.0
07SH00339,2004114418,11,R4418,11.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,3.0
07SH00340,2003819487,81,Z9487,11.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,11.0,4.0
07SH00341,2005115249,11,R5249,9.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.3,2.0
07SH00342,2004643074,64,K3074,11.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,3.0
07SH00343,2002113667,11,R3667,11.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,5.0
07SH00344,2005643464,64,K3464,12.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.7,2.0
07SH00345,2001112816,11,R2816,9.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,6.0
07SH00346,2005643384,64,K3384,11.8,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,2.0
07SH00347,2002113030,11,R3030,12.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.1,5.0
07SH00348,2005115658,11,R5658,10.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.3,2.0
07SH00349,2004114519,11,R4519,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,3.0
07SH00350,2002642112,64,K2112,11.6,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,5.0
07SH00351,2004114653,11,R4653,12.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.3,3.0
07SH00352,2001641982,64,K1982,9.6,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,6.0
07SH00353,2004115036,11,R5036,9.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.7,3.0
07SH00354,2004114475,11,R4475,9.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.1,3.0
07SH00355,2005643499,64,K3499,11.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.1,2.0
07SH00356,2003820660,82,X0660,9.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,9.4,4.0
07SH00357,2003820556,82,X0556,7.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,7.2,4.0
07SH00358,2004114733,11,R4733,9.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.7,3.0
07SH00359,2002642068,64,K2068,11.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,5.0
07SH00360,2002113535,11,R3535,7.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,7.5,5.0
07SH00361,2002113592,11,R3592,10.6,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.5,5.0
07SH00362,2002113100,11,R3100,10.4,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,5.0
07SH00363,2001112521,11,R2521,7.8,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,7.7,6.0
07SH00364,2000000545,00,00545,10.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,7.0
07SH00365,2004114808,11,R4808,11.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.3,3.0
07SH00366,2004114615,11,R4615,10.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,3.0
07SH00367,2005116068,11,R6068,9.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.0,2.0
07SH00368,2002642200,64,K2200,13.6,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.5,5.0
07SH00369,2004114278,11,R4278,11.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,3.0
07SH00370,2003114063,11,R4063,7.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,7.7,4.0
07SH00371,1999090883,09,90883,9.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,8.0
07SH00372,2004114789,11,R4789,8.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,7.9,3.0
07SH00373,2003819425,81,Z9425,9.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.7,4.0
07SH00374,2005643385,64,K3385,11.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.5,2.0
07SH00375,2004114367,11,R4367,12.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.9,3.0
07SH00376,2003114159,11,R4159,13.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.5,4.0
07SH00377,2002113850,11,R3850,11.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,5.0
07SH00378,2001112825,11,R2825,10.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,6.0
07SH00379,2003819747,81,Z9747,10.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.3,4.0
07SH00380,2002642383,64,K2383,9.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.0,5.0
07SH00381,2000111194,11,R1194,7.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,SHORT STAPLE,2006-02-18,7.1,7.0
07SH00382,2001112403,11,R2403,9.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,6.0
07SH00383,2003819924,81,Z9924,8.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,8.4,4.0
07SH00384,2004114701,11,R4701,11.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,3.0
07SH00385,2004114594,11,R4594,11.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,3.0
07SH00386,2005115874,11,R5874,10.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.5,2.0
07SH00387,2005643264,64,K3264,10.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.9,2.0
07SH00388,2005643466,64,K3466,11.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.7,2.0
07SH00389,2005115656,11,R5656,10.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.5,2.0
07SH00390,2004115149,11,R5149,10.0,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,3.0
07SH00391,2003819093,81,Z9093,9.2,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.1,4.0
07SH00392,2005115527,11,R5527,13.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.9,2.0
07SH00393,2004114462,11,R4462,12.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,12.1,3.0
07SH00394,2005643416,64,K3416,11.4,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,11.3,2.0
07SH00395,2002113231,11,R3231,11.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,5.0
07SH00396,2005115549,11,R5549,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.7,2.0
07SH00397,2003818976,81,Z8976,8.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,8.8,4.0
07SH00398,2004114298,11,R4298,11.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.5,3.0
07SH00399,2004114434,11,R4434,8.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,7.9,3.0
07SH00400,2001641704,64,K1704,10.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,6.0
07SH00401,2003114216,11,R4216,11.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,4.0
07SH00402,2002050336,05,P0336,7.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,7.0,5.0
07SH00403,2004114558,11,R4558,9.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,3.0
07SH00404,2004114754,11,R4754,10.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.3,3.0
07SH00405,2005643240,64,K3240,10.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.3,2.0
07SH00406,2001112365,11,R2365,8.2,64,2,2,2007-02-21,52,Band 1 Ewe,1,SHORT STAPLE,2006-02-18,8.1,6.0
07SH00407,2002113600,11,R3600,10.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.1,5.0
07SH00408,2004115068,11,R5068,10.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,3.0
07SH00409,2002113745,11,R3745,13.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.5,5.0
07SH00410,2004114320,11,R4320,11.4,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.3,3.0
07SH00411,2003642770,64,K2770,9.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,4.0
07SH00412,2000641312,64,K1312,10.8,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,7.0
07SH00413,2001112219,11,R2219,11.2,64,2,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,11.1,6.0
07SH00414,2005115736,11,R5736,10.2,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.1,2.0
07SH00415,2004114832,11,R4832,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.7,3.0
07SH00416,2003303160,30, 3160,10.4,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-20,10.4,3.5
07SH00417,2005643309,64,K3309,8.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,8.6,2.0
07SH00418,2002642333,64,K2333,11.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,5.0
07SH00419,2000111647,11,R1647,11.0,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.9,7.0
07SH00420,2001641657,64,K1657,9.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.5,6.0
07SH00421,2000111248,11,R1248,13.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.3,7.0
07SH00422,2004050954,05,H0954,7.2,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,7.2,3.0
07SH00423,2005116096,11,R6096,10.8,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,10.7,2.0
07SH00424,1999640711,64,K0711,9.4,56,6,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.3,8.0
07SH00425,2002113452,11,R3452,13.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,13.3,5.0
07SH00426,2005116100,11,R6100,12.4,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,12.3,2.0
07SH00427,2004643133,64,K3133,10.0,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,9.9,3.0
07SH00428,2001112524,11,R2524,8.0,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,8.0,6.0
07SH00429,2005643505,64,K3505,9.6,62,3,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,9.5,2.0
07SH00430,2004643028,64,K3028,10.2,58,5,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-18,10.1,3.0
07SH00431,2005643479,64,K3479,13.6,60,4,2,2007-02-21,52,Band 1 Ewe,1,,2006-02-19,13.5,2.0
