UID,ID10,BRD,ETAG,SEX,LINE,GRFL,GRADE,FLGR1,SHDAY,DAYSH,BGRP,RMK,STM,AGE,SPWT,WTDAY,BAND,L,YEAR
99SH00223,1996043817,04,A3817,2,73,6.8,58,5,1999-03-15,74,3,,30,2.5,140,1999-04-26,3,0,99
99SH00224,1994000834,00, 5145,2,00,10.0,60,4,1999-03-15,74,3,,00,5.0,174,1999-05-25,3,0,99
99SH00225,1996006022,00, 6022,2,00,10.0,62,3,1999-03-15,74,3,,00,3.0,149,1999-04-26,3,0,99
99SH00226,1996043323,04,A3323,2,73,8.2,60,4,1999-03-15,74,3,,30,3.0,155,1999-04-26,3,0,99
99SH00227,1994000420,00, 2090,2,00,8.8,60,4,1999-03-15,74,3,,00,5.0,158,1999-05-20,3,0,99
99SH00228,1997044345,04,A4345,2,73,7.4,58,5,1999-03-15,74,3,,30,2.0,133,1999-04-26,3,0,99
99SH00229,1995050465,05,50465,2,00,9.8,56,6,1999-03-15,74,3,,00,4.0,155,1999-04-26,3,0,99
99SH00230,1994000580,00, 4031,2,00,9.0,60,4,1999-03-15,74,3,"?A0580,40580",00,5.0,155,1999-04-26,3,0,99
99SH00231,1996042893,04,A2893,2,73,5.6,64,2,1999-03-15,74,3,,30,3.0,152,1999-04-26,3,0,99
99SH00232,1995050121,05,50121,2,00,12.2,58,5,1999-03-15,74,3,,00,4.0,155,1999-04-26,3,0,99
99SH00233,1997639729,63,K9729,2,68,8.6,58,5,1999-03-15,74,3,,06,2.0,150,1999-05-20,3,82,99
99SH00234,1996006038,00, 6038,2,00,9.6,62,3,1999-03-15,74,3,,00,3.0,160,1999-04-26,3,0,99
99SH00235,1993104013,10,S4013,2,18,11.0,62,3,1999-03-15,74,3,,07,6.0,164,1999-04-26,3,0,99
99SH00236,1995050221,05,50221,2,00,7.6,62,3,1999-03-15,74,3,,00,4.0,140,1999-05-25,3,0,99
99SH00237,1995638111,63,K8111,2,60,11.4,58,5,1999-03-15,74,3,,06,4.0,210,1999-04-26,3,0,99
99SH00238,1995050149,05,50149,2,00,10.8,60,4,1999-03-15,74,3,1TAG,00,4.0,163,1999-05-20,3,0,99
99SH00239,1995637836,63,K7836,2,61,13.6,56,6,1999-03-15,74,3,,06,4.0,163,1999-05-20,3,0,99
99SH00240,1996006112,00, 6112,2,00,11.2,60,4,1999-03-15,74,3,,00,3.0,161,1999-05-25,3,0,99
99SH00241,1997007134,00, 7134,2,00,5.2,64,2,1999-03-15,74,3,,00,2.0,136,1999-04-26,3,0,99
99SH00242,1994000147,00, 1087,2,00,7.4,60,4,1999-03-15,74,3,,00,5.0,98,1999-04-26,3,0,99
99SH00243,1996006080,00, 6080,2,00,9.8,62,3,1999-03-15,74,3,,00,3.0,190,1999-05-25,3,0,99
99SH00244,1995042598,04,A2598,2,73,7.8,58,5,1999-03-15,74,3,,30,3.5,135,1999-04-26,3,0,99
99SH00245,1995042747,04,A2747,2,73,6.4,60,4,1999-03-15,74,3,MSG,30,3.5,0,,*,0,99
99SH00246,1992102740,10, 5080,2,18,9.4,62,3,1999-03-15,74,3,,07,7.0,171,1999-04-26,3,0,99
99SH00247,1994637670,63,K7670,2,60,13.6,56,6,1999-03-15,74,3,,06,5.0,204,1999-04-26,3,0,99
99SH00248,1993040551,04,A0551,2,73,7.4,56,6,1999-03-15,74,3,,30,5.5,151,1999-04-26,3,0,99
99SH00249,1995638244,63,K8244,2,62,9.2,60,4,1999-03-15,74,3,,06,4.0,180,1999-06-01,5,0,99
99SH00250,1995638305,63,K8305,2,61,10.2,56,6,1999-03-15,74,3,,06,4.0,167,1999-04-26,3,0,99
99SH00251,1994000854,00, 5138,2,00,8.6,60,4,1999-03-15,74,3,,00,5.0,147,1999-06-01,5,0,99
99SH00252,1995637779,63,K7779,2,60,8.0,54,7,1999-03-15,74,3,,06,4.0,174,1999-04-26,3,0,99
99SH00253,1994000369,00, 2552,2,00,10.0,60,4,1999-03-15,74,3,,00,5.0,171,1999-05-25,3,0,99
99SH00254,1995050785,05,50785,2,00,11.2,60,4,1999-03-15,74,3,,00,4.0,172,1999-05-20,3,0,99
99SH00255,1997639554,63,K9554,2,68,9.2,58,5,1999-03-15,74,3,,06,2.0,151,1999-04-26,3,92,99
99SH00256,1992038723,03,L8723,2,88,7.8,56,6,1999-03-15,74,3,,30,7.0,182,1999-04-26,3,0,99
99SH00257,1992636109,63,K6109,2,61,9.6,58,5,1999-03-15,74,3,,06,7.0,155,1999-04-26,3,0,99
99SH00258,1996639019,63,K9019,2,61,8.4,58,5,1999-03-15,74,3,,06,3.0,174,1999-04-26,3,0,99
99SH00259,1994000304,00,   85,2,00,10.6,62,3,1999-03-15,74,3,,00,5.0,174,1999-05-25,3,0,99
99SH00260,1997639606,63,K9606,2,68,10.0,56,6,1999-03-15,74,3,,06,2.0,171,1999-04-26,3,91,99
99SH00261,1996042894,04,A2894,2,73,8.2,58,5,1999-03-15,74,3,,30,3.0,150,1999-04-26,3,0,99
99SH00262,1995042679,04,A2679,2,73,8.8,60,4,1999-03-15,74,3,,30,3.5,166,1999-04-26,3,0,99
99SH00263,1996006122,00, 6122,2,00,8.2,58,5,1999-03-15,74,3,,00,3.0,178,1999-05-25,3,0,99
99SH00264,1997639800,63,K9800,2,68,13.2,54,7,1999-03-15,74,3,,06,2.0,148,1999-05-25,3,100,99
99SH00265,1992636266,63,K6266,2,62,11.4,56,6,1999-03-15,74,3,,06,7.0,135,1999-04-26,3,0,99
99SH00266,1995050439,05,50439,2,00,9.0,62,3,1999-03-15,74,3,,00,4.0,143,1999-04-26,3,0,99
99SH00267,1996006013,00, 6013,2,00,9.0,60,4,1999-03-15,74,3,,00,3.0,159,1999-05-25,3,0,99
99SH00268,1993636831,63,K6831,2,60,11.4,56,6,1999-03-15,74,3,,06,6.0,167,1999-04-26,3,0,99
99SH00269,1996043558,04,A3558,2,73,8.6,60,4,1999-03-15,74,3,,30,3.0,160,1999-04-26,3,0,99
99SH00270,1996106694,10,S6694,2,ID,8.4,60,4,1999-03-15,74,3,,43,3.0,150,1999-04-26,3,0,99
99SH00271,1997044852,04,A4852,2,73,9.4,58,5,1999-03-15,74,3,,30,1.5,141,1999-06-17,5,0,99
99SH00272,1997007254,00, 7254,2,00,8.2,62,3,1999-03-15,74,3,,00,2.0,157,1999-04-26,3,0,99
99SH00273,1993104002,10,S4002,2,18,9.4,60,4,1999-03-15,74,3,,07,6.0,178,1999-04-26,3,0,99
99SH00274,1993103574,10,  512,2,18,9.8,60,4,1999-03-15,74,3,,07,6.0,176,1999-06-01,5,0,99
99SH00275,1996106836,10,S6836,2,ID,11.8,60,4,1999-03-15,74,3,,07,3.0,174,1999-04-26,3,0,99
99SH00276,1994041603,04,A1603,2,73,8.4,60,4,1999-03-15,74,3,,30,4.5,153,1999-04-26,3,0,99
99SH00277,1996006229,00, 6229,2,00,12.4,62,3,1999-03-15,74,3,?6269,00,3.0,163,1999-05-20,3,0,99
99SH00278,1994041206,04,A1206,2,73,7.2,58,5,1999-03-15,74,3,,30,5.0,171,1999-04-26,H,0,99
99SH00279,1995637818,63,K7818,2,61,11.4,56,6,1999-03-15,74,3,,06,4.0,176,1999-04-26,3,0,99
99SH00280,1996107605,10,S7605,2,ch,7.0,64,2,1999-03-15,74,3,,07,3.0,151,1999-04-26,3,0,99
99SH00281,1996006062,00, 6062,2,00,9.6,62,3,1999-03-15,74,3,,00,3.0,152,1999-05-20,3,0,99
99SH00282,1996043702,04,A3702,2,73,6.2,60,4,1999-03-15,74,3,,30,2.5,161,1999-04-26,3,0,99
99SH00283,1996639024,63,K9024,2,60,10.6,58,5,1999-03-15,74,3,,06,3.0,179,1999-04-26,3,0,99
99SH00284,1996043972,04,A3972,2,73,6.2,62,3,1999-03-15,74,3,,30,2.5,167,1999-04-26,3,0,99
99SH00285,1997007300,00, 7300,2,00,7.8,62,3,1999-03-15,74,3,,00,2.0,150,1999-04-26,3,0,99
99SH00286,1996639181,63,K9181,2,61,12.4,56,6,1999-03-15,74,3,,06,3.0,171,1999-06-01,5,0,99
99SH00287,1997108880,10,S8880,2,18,9.0,60,4,1999-03-15,74,3,,07,2.0,154,1999-06-01,5,79,99
99SH00288,1994637281,63,K7281,2,61,10.4,62,3,1999-03-15,74,3,MSG,06,5.0,0,,*,0,99
99SH00289,1996106766,10,S6766,2,ID,12.2,62,3,1999-03-15,74,3,,43,3.0,176,1999-04-26,3,0,99
99SH00290,1996006083,00, 6083,2,00,9.4,60,4,1999-03-15,74,3,,00,3.0,190,1999-05-20,3,0,99
99SH00291,1995106406,10,S6406,2,ch,9.2,60,4,1999-03-15,74,3,,07,4.0,163,1999-04-26,3,0,99
99SH00292,1997639843,63,K9843,2,68,10.2,58,5,1999-03-15,74,3,,06,2.0,160,1999-04-26,3,90,99
99SH00293,1995050492,05,50492,2,00,11.6,54,7,1999-03-15,74,3,,00,4.0,169,1999-04-26,3,0,99
99SH00294,1993636776,63,K6776,2,61,12.0,54,7,1999-03-15,74,3,MSG,06,6.0,0,,*,0,99
99SH00295,1996638959,63,K8959,2,61,8.8,54,7,1999-03-15,74,3,,06,3.0,177,1999-04-26,3,0,99
99SH00296,1997639682,63,K9682,2,68,9.0,54,7,1999-03-15,74,3,,06,2.0,147,1999-04-26,3,102,99
99SH00297,1994000156,00, 4030,2,00,8.4,58,5,1999-03-15,74,3,,00,5.0,137,1999-04-26,3,0,99
99SH00298,1997639715,63,K9715,2,68,10.6,56,6,1999-03-15,74,3,,06,2.0,124,1999-04-26,3,94,99
99SH00299,1997044284,04,A4284,2,73,6.0,62,3,1999-03-15,74,3,,30,2.0,130,1999-04-26,3,0,99
99SH00300,1993636729,63,K6729,2,62,9.0,58,5,1999-03-15,74,3,,06,6.0,143,1999-04-26,3,0,99
99SH00301,1997639825,63,K9825,2,68,10.0,58,5,1999-03-15,74,3,,06,2.0,116,1999-04-26,3,85,99
99SH00302,1992635891,63,K5891,2,60,7.0,58,5,1999-03-15,74,3,,06,7.0,139,1999-05-20,3,0,99
99SH00303,1995637971,63,K7971,2,62,9.8,62,3,1999-03-15,74,3,,06,4.0,160,1999-04-26,3,0,99
99SH00304,1995042693,04,A2693,2,73,8.2,60,4,1999-03-15,74,3,,30,3.5,162,1999-04-26,3,0,99
99SH00305,1992635917,63,K5917,2,61,9.4,60,4,1999-03-15,74,3,MSG,06,7.0,0,,*,0,99
99SH00306,1996107317,10,S7317,2,ID,11.4,60,4,1999-03-15,74,3,,43,3.0,182,1999-04-26,3,0,99
99SH00307,1995638323,63,K8323,2,60,10.4,58,5,1999-03-15,74,3,,06,4.0,198,1999-04-26,3,0,99
99SH00308,1997107789,10,S7789,2,ID,10.0,62,3,1999-03-15,74,3,,43,2.0,145,1999-06-01,5,81,99
99SH00309,1993636672,63,K6672,2,60,9.0,56,6,1999-03-15,74,3,LOSTBIGTAG,06,6.0,165,1999-04-26,3,0,99
99SH00310,1997639511,63,K9511,2,68,9.4,58,5,1999-03-15,74,3,,06,2.0,147,1999-04-26,3,95,99
99SH00311,1997639806,63,K9806,2,68,9.2,60,4,1999-03-15,74,3,,06,2.0,190,1999-05-25,3,83,99
99SH00312,1994000703,00, 5568,2,00,10.0,60,4,1999-03-15,74,3,,00,5.0,192,1999-05-25,3,0,99
99SH00313,1997007340,00, 7340,2,00,10.4,60,4,1999-03-15,74,3,,00,2.0,149,1999-04-26,3,0,99
99SH00314,1997007168,00, 7168,2,00,8.6,60,4,1999-03-15,74,3,,00,2.0,126,1999-04-26,3,0,99
99SH00315,1995042772,04,A2772,2,73,5.8,60,4,1999-03-15,74,3,,30,3.5,154,1999-04-26,3,0,99
99SH00316,1997108665,10,S8665,2,ID,9.6,60,4,1999-03-15,74,3,,07,2.0,134,1999-04-26,3,88,99
99SH00317,1996006054,00, 6054,2,00,10.6,60,4,1999-03-15,74,3,,00,3.0,157,1999-04-26,3,0,99
99SH00318,1996638736,63,K8736,2,62,8.0,56,6,1999-03-15,74,3,,06,3.0,170,1999-05-17,3,0,99
99SH00319,1994041544,04,A1544,2,73,9.2,54,7,1999-03-15,74,3,,30,4.5,161,1999-04-26,3,0,99
99SH00320,1993104161,10, 2505,2,18,7.8,58,5,1999-03-15,74,3,?RECORD,07,6.0,149,1999-04-26,3,0,99
99SH00321,1995041893,04,A1893,2,73,9.2,56,6,1999-03-15,74,3,,30,4.0,172,1999-04-26,3,0,99
99SH00322,1997007226,00, 7226,2,00,9.4,62,3,1999-03-15,74,3,,00,2.0,134,1999-04-26,3,0,99
99SH00323,1995050612,05,50612,2,00,9.2,64,2,1999-03-15,74,3,,00,4.0,168,1999-05-20,3,0,99
99SH00324,1997108407,10,S8407,2,ID,11.4,62,3,1999-03-15,74,3,,43,2.0,158,1999-04-26,3,83,99
99SH00325,1992636264,63,K6264,2,60,12.6,54,7,1999-03-15,74,3,,06,7.0,168,1999-05-20,3,0,99
99SH00326,1995042610,04,A2610,2,73,7.2,54,7,1999-03-15,74,3,,30,3.5,157,1999-04-26,3,0,99
99SH00327,1994000405,00, 2091,2,00,9.4,60,4,1999-03-15,74,3,,00,5.0,165,1999-05-25,3,0,99
99SH00328,1997007167,00, 7167,2,00,8.6,58,5,1999-03-15,74,3,,00,2.0,163,1999-04-26,3,0,99
99SH00329,1994637022,63,K7022,2,62,9.4,60,4,1999-03-15,74,3,,06,5.0,171,1999-05-17,3,0,99
99SH00330,1995050286,05,50286,2,00,11.2,58,5,1999-03-15,74,3,,00,4.0,150,1999-04-26,3,0,99
99SH00331,1995042769,04,A2769,2,73,6.2,58,5,1999-03-15,74,3,,30,3.5,174,1999-04-26,3,0,99
99SH00332,1993104014,10, 5045,2,18,11.8,60,4,1999-03-15,74,3,,07,6.0,177,1999-04-26,3,0,99
99SH00333,1992635915,63,K5915,2,60,10.0,58,5,1999-03-15,74,3,,06,7.0,159,1999-04-26,3,0,99
99SH00334,1993636719,63,K6719,2,62,10.2,56,6,1999-03-15,74,3,,06,6.0,167,1999-06-01,5,0,99
99SH00335,1997007326,00, 7326,2,00,9.4,60,4,1999-03-15,74,3,,00,2.0,156,1999-04-26,3,0,99
99SH00336,1993040490,04,A0490,2,73,9.6,58,5,1999-03-15,74,3,,30,5.5,132,1999-04-26,3,0,99
99SH00337,1996006346,00, 6346,2,00,10.2,60,4,1999-03-15,74,3,MSG,00,3.0,0,,*,0,99
99SH00338,1995050013,05,50013,2,00,8.8,60,4,1999-03-15,74,3,,00,4.0,173,1999-05-25,3,0,99
99SH00339,1997007417,00, 7417,2,00,9.6,58,5,1999-03-15,74,3,,00,2.0,144,1999-04-26,3,0,99
99SH00340,1993104295,10,S4295,2,18,9.4,62,3,1999-03-15,74,3,,07,5.5,147,1999-04-26,3,0,99
99SH00341,1997007067,00, 7067,2,00,9.6,56,6,1999-03-15,74,3,,00,2.0,145,1999-04-26,3,0,99
99SH00342,1995042620,04,A2620,2,73,8.4,60,4,1999-03-15,74,3,,30,3.5,166,1999-04-26,3,0,99
99SH00343,1997044432,04,A4432,2,73,5.8,56,6,1999-03-15,74,3,,30,2.0,115,1999-04-26,3,0,99
99SH00344,1995050333,05,50333,2,00,7.0,60,4,1999-03-15,74,3,,00,4.0,162,1999-05-25,3,0,99
99SH00345,1991038281,03,L8281,2,73,8.4,56,6,1999-03-15,74,3,,30,7.5,148,1999-04-26,3,0,99
99SH00346,1996638835,63,K8835,2,60,12.6,54,7,1999-03-15,74,3,,06,3.0,169,1999-04-26,3,0,99
99SH00347,1992636311,63,K6311,2,62,8.4,60,4,1999-03-15,74,3,,06,7.0,158,1999-04-26,3,0,99
99SH00348,1995050297,05,50297,2,00,9.2,62,3,1999-03-15,74,3,,00,4.0,152,1999-04-26,3,0,99
99SH00349,1995050068,05,50068,2,00,8.6,58,5,1999-03-15,74,3,,00,4.0,178,1999-05-25,3,0,99
99SH00350,1997108135,10,S8135,2,18,9.6,62,3,1999-03-15,74,3,,07,2.0,142,1999-06-01,5,77,99
99SH00351,1996006037,00, 6037,2,00,9.0,60,4,1999-03-15,74,3,,00,3.0,145,1999-04-26,3,0,99
99SH00352,1996043867,04,A3867,2,73,5.4,62,3,1999-03-15,74,3,,30,2.5,163,1999-04-26,3,0,99
99SH00353,1993103977,10, 2041,2,18,7.4,64,2,1999-03-15,74,3,,07,6.0,147,1999-04-26,3,0,99
99SH00354,1994637032,63,K7032,2,60,8.2,60,4,1999-03-15,74,3,,06,5.0,160,1999-04-26,3,0,99
99SH00355,1994000114,00, 5565,2,00,8.4,60,4,1999-03-15,74,3,,00,5.0,158,1999-05-25,3,0,99
99SH00356,1996043913,04,A3913,2,73,6.6,58,5,1999-03-15,74,3,,30,2.5,142,1999-04-26,3,0,99
99SH00357,1997044294,04,A4294,2,73,6.2,58,5,1999-03-15,74,3,,30,2.0,110,1999-04-26,3,0,99
99SH00358,1992103396,10,S3396,2,18,13.0,62,3,1999-03-15,74,3,,07,6.5,194,1999-04-26,3,0,99
99SH00359,1992103234,10, 5015,2,18,8.0,64,2,1999-03-15,74,3,,07,7.0,162,1999-04-26,3,0,99
99SH00360,1996043789,04,A3789,2,73,6.8,58,5,1999-03-15,74,3,,30,2.5,144,1999-04-26,3,0,99
99SH00361,1995050396,05,50396,2,00,8.6,60,4,1999-03-15,74,3,,00,4.0,161,1999-04-26,3,0,99
99SH00362,1996043895,04,A3895,2,73,8.6,56,6,1999-03-15,74,3,,30,2.5,141,1999-04-26,3,0,99
99SH00363,1992102436,10, 4571,2,18,9.6,60,4,1999-03-15,74,3,,07,7.0,146,1999-04-26,3,0,99
99SH00364,1994000634,00, 1098,2,00,12.0,60,4,1999-03-15,74,3,,00,5.0,182,1999-05-20,3,0,99
99SH00365,1996043735,04,A3735,2,73,8.0,60,4,1999-03-15,74,3,,30,2.5,174,1999-06-17,5,0,99
99SH00366,1997639520,63,K9520,2,68,10.0,58,5,1999-03-15,74,3,,06,2.0,146,1999-04-26,3,90,99
99SH00367,1992102514,10, 1004,2,18,8.8,60,4,1999-03-15,74,3,,07,7.0,166,1999-04-26,3,0,99
99SH00368,1996043472,04,A3472,2,73,7.8,56,6,1999-03-15,74,3,,30,3.0,164,1999-04-26,3,0,99
99SH00369,1997007371,00, 7371,2,00,8.2,60,4,1999-03-15,74,3,,00,2.0,148,1999-04-26,3,0,99
99SH00370,1995637742,63,K7742,2,62,12.6,56,6,1999-03-15,74,3,MSG,06,4.0,0,,*,0,99
99SH00371,1996006192,00, 6192,2,00,9.0,62,3,1999-03-15,74,3,,00,3.0,161,1999-04-26,3,0,99
99SH00372,1996006138,00, 6138,2,00,9.8,60,4,1999-03-15,74,3,,00,3.0,171,1999-05-25,3,0,99
99SH00373,1995050340,05,50340,2,00,10.4,62,3,1999-03-15,74,3,,00,4.0,169,1999-04-26,3,0,99
99SH00374,1992039457,03,L9457,2,73,7.4,58,5,1999-03-15,74,3,,30,6.5,140,1999-04-26,3,0,99
99SH00375,1997007337,00, 7337,2,00,9.2,60,4,1999-03-15,74,3,,00,2.0,179,1999-05-25,3,0,99
99SH00376,1992039367,03,L9367,2,73,5.2,60,4,1999-03-15,74,3,,30,6.5,136,1999-04-26,3,0,99
99SH00377,1997007362,00, 7362,2,00,9.2,58,5,1999-03-15,74,3,,00,2.0,151,1999-04-26,3,0,99
99SH00378,1997007246,00, 7246,2,00,10.0,58,5,1999-03-15,74,3,,00,2.0,156,1999-06-17,5,0,99
99SH00379,1992102772,10,  520,2,18,9.0,60,4,1999-03-15,74,3,,07,7.0,163,1999-04-26,3,0,99
99SH00380,1996006174,00, 6174,2,00,11.0,60,4,1999-03-15,74,3,,00,3.0,158,1999-05-25,3,0,99
99SH00381,1995050483,05,50483,2,00,7.6,62,3,1999-03-15,74,3,,00,4.0,146,1999-04-26,3,0,99
99SH00382,1997007164,00, 7164,2,00,8.0,60,4,1999-03-15,74,3,,00,2.0,145,1999-04-26,3,0,99
99SH00383,1992635918,63,K5918,2,61,10.6,56,6,1999-03-15,74,3,,06,7.0,162,1999-05-20,3,0,99
99SH00384,1993040255,04,A0255,2,73,7.4,56,6,1999-03-15,74,3,,30,5.5,158,1999-04-26,3,0,99
99SH00385,1996042848,04,A2848,2,73,6.2,60,4,1999-03-15,74,3,,30,3.0,139,1999-04-26,3,0,99
99SH00386,1994000032,00, 2106,2,00,6.6,60,4,1999-03-15,74,3,,00,5.0,151,1999-04-26,3,0,99
99SH00387,1995050252,05,50252,2,00,10.2,62,3,1999-03-15,74,3,,00,4.0,169,1999-05-25,3,0,99
99SH00388,1994000545,00, 4033,2,00,8.8,60,4,1999-03-15,74,3,,00,5.0,137,1999-06-17,5,0,99
99SH00389,1996042956,04,A2956,2,73,9.0,56,6,1999-03-15,74,3,,30,3.0,151,1999-04-26,3,0,99
99SH00390,1997108179,10,S8179,2,ID,8.2,60,4,1999-03-15,74,3,,07,2.0,141,1999-04-26,3,78,99
99SH00391,1994000617,00, 1099,2,00,7.8,58,5,1999-03-15,74,3,WORN TAG,00,5.0,145,1999-05-25,3,0,99
99SH00392,1993040365,04,A0365,2,73,6.8,58,5,1999-03-15,74,3,,30,5.5,148,1999-04-26,3,0,99
99SH00393,1995050154,05,50154,2,00,11.2,60,4,1999-03-15,74,3,,00,4.0,173,1999-04-26,3,0,99
99SH00394,1992103397,10,S3397,2,18,10.2,62,3,1999-03-15,74,3,,07,6.5,170,1999-04-26,3,0,99
99SH00395,1997007446,00, 7446,2,00,10.0,60,4,1999-03-15,74,3,,00,2.0,136,1999-04-26,3,0,99
99SH00396,1995637885,63,K7885,2,62,11.2,54,7,1999-03-15,74,3,,06,4.0,170,1999-04-26,3,0,99
99SH00397,1997108417,10,S8417,2,18,9.4,62,3,1999-03-15,74,3,,07,2.0,133,1999-04-26,3,75,99
99SH00398,1997007414,00, 7414,2,00,9.8,60,4,1999-03-15,74,3,,00,2.0,140,1999-04-26,3,0,99
99SH00399,1995050007,05,50007,2,00,8.0,62,3,1999-03-15,74,3,DEAD,00,4.0,0,,*,0,99
99SH00400,1996043932,04,A3932,2,73,7.0,62,3,1999-03-15,74,3,,30,2.5,163,1999-04-26,3,0,99
99SH00401,1994637024,63,K7024,2,60,11.8,54,7,1999-03-15,74,3,,06,5.0,197,1999-06-01,5,0,99
99SH00402,1993104111,10,S4111,2,18,9.6,64,2,1999-03-15,74,3,,07,6.0,196,1999-04-26,3,0,99
99SH00403,1996006316,00, 6316,2,00,9.6,60,4,1999-03-15,74,3,,00,3.0,153,1999-04-26,3,0,99
99SH00404,1995050350,05,50350,2,00,7.4,60,4,1999-03-15,74,3,,00,4.0,143,1999-05-25,3,0,99
99SH00405,1996638881,63,K8881,2,62,10.4,58,5,1999-03-15,74,3,,06,3.0,193,1999-05-17,3,0,99
99SH00406,1995637972,63,K7972,2,60,10.4,54,7,1999-03-15,74,3,,06,4.0,158,1999-05-20,3,0,99
99SH00407,1996106958,10,S6958,2,ID,11.4,64,2,1999-03-15,74,3,,43,3.0,160,1999-04-26,3,0,99
99SH00408,1993040520,04,A0520,2,73,7.4,58,5,1999-03-15,74,3,,30,5.5,144,1999-04-26,3,0,99
99SH00409,1995050678,05,50678,2,00,9.0,60,4,1999-03-15,74,3,,00,4.0,153,1999-05-25,3,0,99
99SH00410,1993104384,10,S4384,2,18,11.2,64,2,1999-03-15,74,3,,07,5.5,161,1999-04-26,3,0,99
99SH00411,1993103964,10, 5115,2,18,8.0,64,2,1999-03-15,74,3,,07,6.0,149,1999-06-01,5,0,99
99SH00412,1997107868,10,S7868,2,ID,10.4,60,4,1999-03-15,74,3,,07,2.0,147,1999-06-01,5,79,99
99SH00413,1995050377,05,50377,2,00,7.6,60,4,1999-03-15,74,3,,00,4.0,141,1999-04-26,3,0,99
99SH00414,1996639061,63,K9061,2,62,10.2,60,4,1999-03-15,74,3,,06,3.0,189,1999-04-26,3,0,99
99SH00415,1991037986,03,L7986,2,73,6.2,64,2,1999-03-15,74,3,,30,7.5,151,1999-04-26,3,0,99
99SH00416,1996107018,10,S7018,2,ID,11.8,60,4,1999-03-15,74,3,,43,3.0,158,1999-04-26,3,0,99
99SH00417,1994637505,63,K7505,2,62,12.0,58,5,1999-03-15,74,3,,06,5.0,197,1999-04-26,3,0,99
99SH00418,1997044129,04,A4129,2,73,4.2,58,5,1999-03-15,74,3,,30,2.0,128,1999-04-26,3,0,99
99SH00419,1995050086,05,50086,2,00,7.8,62,3,1999-03-15,74,3,,00,4.0,148,1999-04-26,3,0,99
99SH00420,1992636492,63,K6492,2,60,10.0,62,3,1999-03-15,74,3,,06,7.0,169,1999-04-26,3,0,99
99SH00421,1996043681,04,A3681,2,73,8.0,60,4,1999-03-15,74,3,,30,2.5,142,1999-04-26,3,0,99
99SH00422,1996006065,00, 6065,2,00,9.4,60,4,1999-03-15,74,3,,00,3.0,155,1999-04-26,3,0,99
99SH00423,1997044533,04,A4533,2,73,5.4,60,4,1999-03-15,74,3,,30,2.0,148,1999-06-01,5,0,99
99SH00424,1991038157,03,L8157,2,73,8.0,58,5,1999-03-15,74,3,1TAG,30,7.5,162,1999-06-01,5,0,99
99SH00425,1996638718,63,K8718,2,61,9.2,58,5,1999-03-15,74,3,,06,3.0,190,1999-06-01,5,0,99
99SH00426,1997107802,10,S7802,2,18,6.6,64,2,1999-03-15,74,3,,07,2.0,132,1999-04-26,3,75,99
99SH00427,1996043210,04,A3210,2,73,8.2,58,5,1999-03-15,74,3,,30,3.0,162,1999-04-26,3,0,99
99SH00428,1995106433,10,S6433,2,ch,11.6,60,4,1999-03-15,74,3,,07,4.0,140,1999-04-26,3,0,99
99SH00429,1996006096,00, 6096,2,00,9.2,62,3,1999-03-15,74,3,,00,3.0,187,1999-05-25,3,0,99
99SH00430,1994637688,63,K7688,2,60,12.0,60,4,1999-03-15,74,3,,06,5.0,202,1999-04-26,3,0,99
99SH00431,1993003291,00, 2002,2,00,9.2,62,3,1999-03-15,74,3,,00,6.0,186,1999-04-26,3,0,99
99SH00432,1993040584,04,A0584,2,73,6.4,60,4,1999-03-15,74,3,,30,5.5,153,1999-06-01,5,0,99
99SH00433,1996006079,00, 6079,2,00,8.6,60,4,1999-03-15,74,3,,00,3.0,171,1999-05-25,3,0,99
99SH00434,1992102405,10, 2020,2,18,9.2,60,4,1999-03-15,74,3,?S2405,07,7.0,137,1999-04-26,3,0,99
99SH00435,1992636038,63,K6038,2,60,9.6,58,5,1999-03-15,74,3,,06,7.0,199,1999-05-17,3,0,99
99SH00436,1997639679,63,K9679,2,68,7.4,62,3,1999-03-15,74,3,,06,2.0,127,1999-04-26,3,79,99
99SH00437,1994000421,00, 2114,2,00,10.0,58,5,1999-03-15,74,3,,00,5.0,152,1999-04-26,3,0,99
99SH00438,1996043751,04,A3751,2,73,7.8,56,6,1999-03-15,74,3,,30,2.5,162,1999-04-26,3,0,99
99SH00439,1994637311,63,K7311,2,61,11.2,56,6,1999-03-15,74,3,,06,5.0,189,1999-04-26,3,0,99
99SH00440,1995050167,05,50167,2,00,7.4,60,4,1999-03-15,74,3,,00,4.0,132,1999-05-25,3,0,99
99SH00441,1994000292,00, 5136,2,00,11.8,58,5,1999-03-15,74,3,,00,5.0,210,1999-05-25,3,0,99
99SH00442,1995042628,04,A2628,2,73,8.6,60,4,1999-03-15,74,3,,30,3.5,169,1999-04-26,3,0,99
99SH00443,1995638347,63,K8347,2,61,13.4,56,6,1999-03-15,74,3,,06,4.0,187,1999-04-26,3,0,99
99SH00444,1996006294,00, 6294,2,00,9.4,60,4,1999-03-15,74,3,,00,3.0,174,1999-05-20,3,0,99
99SH00445,1993103919,10,S3919,2,18,7.8,62,3,1999-03-15,74,3,,07,6.0,159,1999-04-26,3,0,99
99SH00446,1995050025,05,50025,2,00,9.2,60,4,1999-03-15,74,3,,00,4.0,147,1999-04-26,3,0,99
