UID,ID9,YR,ETAG,BRD,SEX,LINE,BGRP,RGRP,GRP,AGE,BAND,DATE,TIME,SPWT,DAYSH,GRFL,GRADE,FLGR1,LOT,BRAND,RMK,L,YEAR,STM
93SH01447, 91038139,91,L8139,03,2,72,F,6,,1.5,5,0517,1639,103,137,6.6,62,3,,BLUE-H,,,93,30
93SH01448, 91038145,91,L8145,03,2,72,F,6,,1.5,5,0519,1014,94,139,5.5,64,2,,BLUE-H,,,93,30
93SH01449, 91038147,91,L8147,03,2,73,F,6,,1.5,5,0518,1703,109,138,6.7,58,5,,BLUE-H,,,93,30
93SH01450, 91038148,91,L8148,03,2,73,F,6,,1.5,5,0519,1140,115,139,6.7,58,5,,BLUE-H,,,93,30
93SH01451, 91038149,91,L8149,03,2,73,F,6,,1.5,5,0517,1601,120,137,6.9,58,5,,BLUE-H,,,93,30
93SH01452, 91038150,91,L8150,03,1,72,,6,,1.5,M,0519,0918,148,139,8.2,64,2,,,,58,93,30
93SH01453, 91038151,91,L8151,03,1,72,,6,,1.5,M,0519,0900,139,139,11.0,58,5,,,SCURS,73,93,30
93SH01454, 91038152,91,L8152,03,2,72,F,6,,1.5,5,0517,1702,97,137,6.3,56,6,,BLUE-H,,,93,30
93SH01455, 91038155,91,L8155,03,2,73,F,6,,1.5,5,0517,1513,119,137,8.1,54,7,,BLUE-H,,,93,30
93SH01456, 91038157,91,L8157,03,2,73,F,6,,1.5,5,0518,1541,114,138,9.0,54,7,,BLUE-H,,,93,30
93SH01457, 91038160,91,L8160,03,2,73,F,6,,1.5,5,0519,1450,101,139,7.5,54,7,,BLUE-H,,,93,30
93SH01458, 91038163,91,L8163,03,2,73,F,6,,1.5,5,0518,1519,121,138,8.4,54,7,,BLUE-H,,,93,30
93SH01459, 91038164,91,L8164,03,2,72,F,6,,1.5,5,0519,1457,102,139,8.0,58,5,,BLUE-H,,,93,30
93SH01460, 91038165,91,L8165,03,1,72,,6,,1.5,M,0519,0851,151,139,10.7,58,5,,,,79,93,30
93SH01461, 91038167,91,L8167,03,1,72,,6,,1.5,M,0519,0905,160,139,8.7,60,4,,,,64,93,30
93SH01462, 91038168,91,L8168,03,2,72,F,6,,1.5,5,0519,1435,111,139,7.9,64,2,,BLUE-H,4 TEATS,,93,30
93SH01463, 91038169,91,L8169,03,2,72,F,6,,1.5,5,0517,1504,111,137,5.7,64,2,,BLUE-H,,,93,30
93SH01464, 91038171,91,L8171,03,2,72,F,6,,1.5,5,0517,1725,121,137,6.9,58,5,,BLUE-H,,,93,30
93SH01465, 91038172,91,L8172,03,2,72,F,6,,1.5,5,0517,1704,114,137,6.3,58,5,,BLUE-H,,,93,30
93SH01466, 91038175,91,L8175,03,2,73,F,6,,1.5,5,0517,1545,108,137,7.3,60,4,,BLUE-H,,,93,30
93SH01467, 91038176,91,L8176,03,1,72,,6,,1.5,M,0519,0850,153,139,9.8,62,3,,,,73,93,30
93SH01468, 91038177,91,L8177,03,2,72,F,6,,1.5,5,0517,1608,103,137,6.6,56,6,,BLUE-H,SCURS,,93,30
93SH01469, 91038181,91,L8181,03,2,72,F,6,,1.5,5,0517,1537,109,137,6.9,60,4,,BLUE-H,,,93,30
93SH01470, 91038182,91,L8182,03,2,72,F,6,,1.5,5,0519,1603,120,139,6.9,58,5,,BLUE-H,,,93,30
93SH01471, 91038183,91,L8183,03,2,73,F,6,,1.5,5,0519,1117,99,139,7.6,54,7,,BLUE-H,,,93,30
93SH01472, 91038186,91,L8186,03,1,72,,6,,1.5,M,0519,0920,127,139,7.2,58,5,,,,74,93,30
93SH01473, 91038187,91,L8187,03,2,72,F,6,,1.5,5,0518,1714,110,138,6.3,62,3,,BLUE-H,,,93,30
93SH01474, 91038191,91,L8191,03,1,72,,6,,1.5,M,0519,0902,134,139,8.1,58,5,,,,65,93,30
93SH01475, 91038192,91,L8192,03,1,72,,6,,1.5,M,0519,0858,137,139,9.1,58,5,,,,68,93,30
93SH01476, 91038193,91,L8193,03,2,72,F,6,,1.5,5,0517,1606,101,137,6.2,56,6,,BLUE-H,,,93,30
93SH01477, 91038194,91,L8194,03,2,72,F,6,,1.5,5,0519,1050,106,139,7.7,60,4,,BLUE-H,,,93,30
93SH01478, 91038198,91,L8198,03,2,73,F,6,,1.5,5,0519,1607,120,139,8.1,60,4,,BLUE-H,,,93,30
93SH01479, 91038200,91,L8200,03,1,72,,6,,1.5,M,0519,0852,135,139,8.3,62,3,,,,61,93,30
93SH01480, 91038201,91,L8201,03,2,72,F,6,,1.5,5,0519,1117,101,139,6.9,56,6,,BLUE-H,,,93,30
93SH01481, 91038202,91,L8202,03,2,73,F,6,,1.5,5,0517,1628,97,137,7.6,56,6,,BLUE-H,,,93,30
93SH01482, 91038204,91,L8204,03,2,73,F,6,,1.5,5,0517,1534,119,137,6.6,56,6,,BLUE-H,,,93,30
93SH01483, 91038205,91,L8205,03,2,73,F,6,,1.5,5,0517,1523,126,137,6.7,58,5,,BLUE-H,,,93,30
93SH01484, 91038208,91,L8208,03,1,73,,6,,1.5,M,0519,0919,139,139,11.2,54,7,,,,71,93,30
93SH01485, 91038209,91,L8209,03,2,73,F,6,,1.5,5,0517,1635,109,137,6.2,60,4,,BLUE-H,,,93,30
93SH01486, 91038210,91,L8210,03,1,73,,6,,1.5,M,0519,0850,136,139,11.5,56,6,,,,71,93,30
93SH01487, 91038212,91,L8212,03,2,72,F,6,,1.5,5,0519,1015,106,139,7.2,58,5,,BLUE-H,,,93,30
93SH01488, 91038215,91,L8215,03,2,73,F,6,,1.5,5,0519,1402,107,139,5.4,64,2,,BLUE-H,4 TEATS,,93,30
93SH01489, 91038216,91,L8216,03,2,73,F,6,,1.5,5,0518,1647,104,138,5.8,62,3,,BLUE-H,,,93,30
93SH01490, 91038217,91,L8217,03,1,73,,6,,1.5,M,0519,0000,150,139,8.4,56,6,,,JUMPER,92,93,30
93SH01491, 91038218,91,L8218,03,2,73,F,6,,1.5,5,0517,1716,129,137,5.7,56,6,,BLUE-H,,,93,30
93SH01492, 91038219,91,L8219,03,1,73,,6,,1.5,M,0519,0845,148,139,10.5,58,5,,,,82,93,30
93SH01493, 91038220,91,L8220,03,2,73,F,6,,1.5,5,0518,1608,114,138,7.8,56,6,,BLUE-H,,,93,30
93SH01494, 91038223,91,L8223,03,2,73,F,6,,1.5,5,0518,1722,120,138,5.6,60,4,,BLUE-H,,,93,30
93SH01495, 91038225,91,L8225,03,2,73,F,6,,1.5,5,0517,1505,116,137,6.6,64,2,,BLUE-H,,,93,30
93SH01496, 91038227,91,L8227,03,2,72,F,6,,1.5,5,0517,1631,105,137,7.0,62,3,,BLUE-H,,,93,30
93SH01497, 91038230,91,L8230,03,2,73,F,6,,1.5,5,0519,1132,128,139,7.6,56,6,,BLUE-H,,,93,30
93SH01498, 91038234,91,L8234,03,2,73,F,6,,1.5,5,0518,1647,112,138,5.9,62,3,,BLUE-H,,,93,30
93SH01499, 91038237,91,L8237,03,2,73,F,6,,1.5,5,0518,1614,128,138,7.0,60,4,,BLUE-H,,,93,30
93SH01500, 91038238,91,L8238,03,2,73,F,6,,1.5,5,0519,1338,90,139,6.7,58,5,,BLUE-H,,,93,30
93SH01501, 91038240,91,L8240,03,2,73,F,6,,1.5,5,0517,1549,106,137,7.4,54,7,,BLUE-H,,,93,30
93SH01502, 91038241,91,L8241,03,2,73,F,6,,1.5,5,0519,1118,108,139,7.4,60,4,,BLUE-H,,,93,30
93SH01503, 91038247,91,L8247,03,2,73,F,6,,1.5,5,0519,1055,115,139,7.1,60,4,,BLUE-H,,,93,30
93SH01504, 91038248,91,L8248,03,2,72,F,6,,1.5,5,0519,1343,113,139,8.8,58,5,,BLUE-H,,,93,30
93SH01505, 91038261,91,L8261,03,1,73,,6,,1.5,M,0519,0905,145,139,9.6,56,6,,,,65,93,30
93SH01506, 91038262,91,L8262,03,1,73,,6,,1.5,M,0519,0932,154,139,9.0,58,5,,,,70,93,30
93SH01507, 91038263,91,L8263,03,2,73,F,6,,1.5,5,0519,1102,125,139,5.9,64,2,,BLUE-H,,,93,30
93SH01508, 91038268,91,L8268,03,1,72,,6,,1.5,M,0519,0902,201,139,12.1,58,5,,,,62,93,30
93SH01509, 91038269,91,L8269,03,2,72,F,6,,1.5,5,0519,1504,106,139,5.4,60,4,,BLUE-H,,,93,30
93SH01510, 91038270,91,L8270,03,2,73,F,6,,1.5,5,0517,1546,115,137,7.1,56,6,,BLUE-H,,,93,30
93SH01511, 91038272,91,L8272,03,2,72,F,6,,1.5,5,0517,1511,103,137,7.9,58,5,,BLUE-H,,,93,30
93SH01512, 91038273,91,L8273,03,2,73,F,6,,1.5,5,0517,1605,113,137,8.2,58,5,,BLUE-H,,,93,30
93SH01513, 91038279,91,L8279,03,1,73,,6,,1.5,M,0519,0903,149,139,9.6,56,6,,,,80,93,30
93SH01514, 91038280,91,L8280,03,1,73,,6,,1.5,M,0519,0904,170,139,12.3,54,7,,,,101,93,30
93SH01515, 91038281,91,L8281,03,2,73,F,6,,1.5,5,0518,1717,115,138,8.9,56,6,,BLUE-H,,,93,30
93SH01516, 91038283,91,L8283,03,2,73,F,6,,1.5,5,0519,1104,103,139,6.9,54,7,,BLUE-H,,,93,30
93SH01517, 91038288,91,L8288,03,4,72,,2,V,1.5,M,0519,0919,150,139,7.7,64,2,VAS,,VASEC.RAM,,93,30
93SH01518, 91038291,91,L8291,03,2,73,F,6,,1.5,5,0517,1611,115,137,5.6,60,4,,BLUE-H,,,93,30
93SH01519, 91038295,91,L8295,03,2,72,F,6,,1.5,5,0518,1653,89,138,6.3,58,5,,BLUE-H,,,93,30
93SH01520, 91038299,91,L8299,03,2,72,F,6,,1.5,5,0519,1538,107,139,7.4,58,5,,BLUE-H,,,93,30
93SH01521, 91038307,91,L8307,03,2,72,F,6,,1.5,5,0519,1516,109,139,7.5,58,5,,BLUE-H,4 TEATS,,93,30
93SH01522, 91038319,91,L8319,03,2,73,F,6,,1.5,5,0519,1603,139,139,7.1,62,3,,BLUE-H,,,93,30
93SH01523, 91038324,91,L8324,03,2,73,F,6,,1.5,5,0519,1340,105,139,8.0,54,7,,BLUE-H,,,93,30
93SH01524, 91038325,91,L8325,03,2,73,F,6,,1.5,5,0519,1445,126,139,7.3,60,4,,BLUE-H,,,93,30
93SH01525, 91038326,91,L8326,03,2,73,F,6,,1.5,5,0519,1402,113,139,5.6,64,2,,BLUE-H,,,93,30
93SH01526, 91038327,91,L8327,03,2,73,F,6,,1.5,5,0517,1613,124,137,5.8,60,4,,BLUE-H,,,93,30
93SH01527, 91038328,91,L8328,03,2,73,F,6,,1.5,5,0518,1541,93,138,6.3,60,4,,BLUE-H,,,93,30
93SH01528, 91038333,91,L8333,03,2,73,F,6,,1.5,5,0517,1603,112,137,7.1,58,5,,BLUE-H,,,93,30
93SH01529, 91038335,91,L8335,03,1,73,,6,,1.5,M,0519,0905,166,139,12.4,54,7,,,,100,93,30
93SH01530, 91038343,91,L8343,03,2,73,F,6,,1.5,5,0517,1537,108,137,6.1,56,6,,BLUE-H,,,93,30
93SH01531, 91038344,91,L8344,03,2,73,F,6,,1.5,5,0519,1515,105,139,6.8,58,5,,BLUE-H,,,93,30
93SH01532, 92038348,92,L8348,03,2,84,,7,,1.0,L,0518,1702,96,138,5.9,64,2,KRO,,,,93,30
93SH01533, 92038349,92,L8349,03,2,84,,7,,1.0,L,0519,1005,89,139,7.2,60,4,KRO,,,,93,30
93SH01534, 92038350,92,L8350,03,2,84,Y,7,,1.0,L,0519,1433,120,139,6.3,56,6,KRO,,,,93,30
93SH01535, 92038352,92,L8352,03,2,84,,7,,1.0,L,0518,1519,91,138,6.9,62,3,KRO,,,,93,30
93SH01536, 92038354,92,L8354,03,2,84,Y,7,,1.0,L,0517,1606,121,137,8.1,54,7,KRO,,,,93,30
93SH01537, 92038355,92,L8355,03,2,84,,7,,1.0,L,0519,1614,99,139,7.6,64,2,KRO,,,,93,30
93SH01538, 92038356,92,L8356,03,2,84,,7,,1.0,L,0519,1445,75,139,8.6,62,3,KRO,,,,93,30
93SH01539, 92038357,92,L8357,03,2,84,Y,7,,1.0,L,0519,1531,125,139,6.0,64,2,KRO,,,,93,30
93SH01540, 92038359,92,L8359,03,2,84,Y,7,,1.0,1,0519,1538,111,139,8.1,62,3,KRO,,B1 W/ LAMB,,93,30
93SH01541, 92038362,92,L8362,03,2,84,,7,,1.0,L,0519,1542,106,139,7.0,54,7,KRO,,,,93,30
93SH01542, 92038363,92,L8363,03,2,84,,7,,1.0,L,0517,1625,87,137,6.6,60,4,KRO,,,,93,30
93SH01543, 92038365,92,L8365,03,2,84,Y,7,,1.0,L,0517,1559,114,137,10.6,58,5,KRO,,,,93,30
93SH01544, 92038366,92,L8366,03,2,84,Y,7,,1.0,L,0519,1119,114,139,10.0,58,5,KRO,,,,93,30
93SH01545, 92038369,92,L8369,03,2,84,Y,7,,1.0,1,0519,1541,103,139,7.4,64,2,KRO,,B1 W/ LAMB,,93,30
93SH01546, 92038372,92,L8372,03,2,84,,7,,1.0,L,0517,1543,97,137,6.1,64,2,KRO,,,,93,30
93SH01547, 92038374,92,L8374,03,2,84,,7,,1.0,L,0519,1505,92,139,6.7,56,6,KRO,,,,93,30
93SH01548, 92038375,92,L8375,03,2,84,,7,,1.0,L,0518,1542,94,138,7.2,56,6,KRO,,,,93,30
93SH01549, 92038377,92,L8377,03,2,84,Y,7,,1.0,L,0519,1443,123,139,8.0,60,4,KRO,,,,93,30
93SH01550, 92038378,92,L8378,03,3,84,,7,,1.0,L,0518,1715,118,138,5.2,64,2,KRO,,,,93,30
93SH01551, 92038379,92,L8379,03,2,84,Y,7,,1.0,L,0519,1540,116,139,9.3,64,2,KRO,,,,93,30
93SH01552, 92038381,92,L8381,03,2,84,Y,7,,1.0,1,0519,1555,119,139,7.5,64,2,KRO,,B1 W/ LAMB,,93,30
93SH01553, 92038383,92,L8383,03,2,84,,7,,1.0,L,0518,1606,81,138,5.2,54,7,KRO,,,,93,30
93SH01554, 92038385,92,L8385,03,2,84,,7,,1.0,L,0518,1643,64,138,4.8,58,5,KRO,,,,93,30
93SH01555, 92038387,92,L8387,03,2,84,,7,,1.0,L,0519,1609,88,139,7.3,54,7,KRO,,,,93,30
93SH01556, 92038388,92,L8388,03,2,84,,7,,1.0,L,0517,1502,110,137,6.6,56,6,KRO,,,,93,30
93SH01557, 92038389,92,L8389,03,2,84,,7,,1.0,L,0517,1626,105,137,7.1,56,6,KRO,,,,93,30
93SH01558, 92038393,92,L8393,03,3,84,,7,,1.0,L,0518,1630,74,138,7.1,60,4,KRO,,,,93,30
93SH01559, 92038397,92,L8397,03,2,84,,7,,1.0,L,0518,1647,91,138,7.9,56,6,KRO,,,,93,30
93SH01560, 92038399,92,L8399,03,2,84,Y,7,,1.0,L,0517,1609,137,137,11.1,58,5,KRO,,,,93,30
93SH01561, 92038401,92,L8401,03,2,84,,7,,1.0,L,0519,1442,92,139,8.9,54,7,KRO,,,,93,30
93SH01562, 92038402,92,L8402,03,2,84,Y,7,,1.0,D,0517,0854,106,137,7.7,60,4,KRO,,,,93,30
93SH01563, 92038406,92,L8406,03,2,84,Y,7,,1.0,L,0517,1722,105,137,8.2,56,6,KRO,,,,93,30
93SH01564, 92038409,92,L8409,03,2,84,Y,7,,1.0,L,0519,1428,121,139,8.6,58,5,KRO,,,,93,30
93SH01565, 92038410,92,L8410,03,2,84,,7,,1.0,L,0517,1607,92,137,5.6,64,2,KRO,,,,93,30
93SH01566, 92038411,92,L8411,03,2,84,,7,,1.0,L,0517,1515,85,137,6.9,60,4,KRO,,,,93,30
93SH01567, 92038412,92,L8412,03,2,84,,7,,1.0,L,0517,1637,80,137,6.2,54,7,KRO,,,,93,30
93SH01568, 92038430,92,L8430,03,1,81,,0,,1.0,Y,0517,1049,135,137,7.3,58,5,,,,63,93,30
93SH01569, 92038432,92,L8432,03,2,81,Y,0,,1.0,5,0519,1434,94,139,6.1,58,5,,,4TEATS,,93,30
93SH01570, 92038435,92,L8435,03,1,80,,0,,1.0,Y,0517,1026,129,137,4.6,64,2,,,,53,93,30
93SH01571, 92038441,92,L8441,03,2,81,Y,0,,1.0,1,0519,1205,122,139,6.1,60,4,,,,,93,30
93SH01572, 92038444,92,L8444,03,1,81,,0,,1.0,Y,0517,1044,142,137,7.5,62,3,,,,62,93,30
93SH01573, 92038445,92,L8445,03,2,81,,7,,1.0,5,0519,1006,105,139,7.3,62,3,AVR,,,,93,30
93SH01574, 92038451,92,L8451,03,2,81,Y,0,,1.0,2,0518,1353,116,138,4.9,60,4,,,,,93,30
93SH01575, 92038456,92,L8456,03,2,82,Y,0,,1.0,2,0518,1200,130,138,4.9,60,4,,,,,93,30
93SH01576, 92038461,92,L8461,03,2,80,Y,0,,1.0,2,0518,0845,94,138,4.6,64,2,,,,,93,30
93SH01577, 92038473,92,L8473,03,1,82,,0,,1.0,Y,0517,0956,108,137,5.6,58,5,,,4TEATS,61,93,30
93SH01578, 92038482,92,L8482,03,2,82,Y,0,,1.0,2,0519,1009,151,139,6.7,60,4,,,X-UT.PROLAPSE,,93,30
93SH01579, 92038484,92,L8484,03,2,82,Y,0,,1.0,5,0519,1011,97,139,6.1,56,6,,,,,93,30
93SH01580, 92038485,92,L8485,03,2,82,Y,0,,1.0,2,0518,0909,78,138,6.0,58,5,,,,,93,30
93SH01581, 92038491,92,L8491,03,1,81,,0,,1.0,Y,0517,0945,116,137,5.4,62,3,,,,61,93,30
93SH01582, 92038493,92,L8493,03,2,81,Y,0,,1.0,1,0518,1150,136,138,6.3,58,5,,,,,93,30
93SH01583, 92038500,92,L8500,03,1,82,,0,,1.0,Y,0517,1002,140,137,6.6,58,5,,,,57,93,30
93SH01584, 92038501,92,L8501,03,2,82,Y,0,,1.0,5,0518,1702,79,138,6.5,60,4,,,,,93,30
93SH01585, 92038506,92,L8506,03,2,82,,7,,1.0,5,0519,1013,98,139,6.7,56,6,AVR,,,,93,30
93SH01586, 92038507,92,L8507,03,2,80,Y,0,,1.0,2,0518,0905,119,138,4.8,56,6,,,,,93,30
93SH01587, 92038513,92,L8513,03,1,82,,0,,1.0,Y,0517,1058,112,137,5.8,64,2,,,,63,93,30
93SH01588, 92038516,92,L8516,03,2,81,Y,0,,1.0,1,0519,1200,119,139,7.0,62,3,,,,,93,30
93SH01589, 92038517,92,L8517,03,2,81,Y,0,,1.0,2,0518,0958,109,138,5.4,64,2,,,WILD,,93,30
93SH01590, 92038521,92,L8521,03,2,82,Y,0,,1.0,2,0518,0935,112,138,4.5,62,3,,,,,93,30
93SH01591, 92038527,92,L8527,03,2,82,,7,,1.0,J,0519,1628,111,139,5.2,64,2,AVR,,,,93,30
93SH01592, 92038528,92,L8528,03,1,82,,0,,1.0,Y,0517,1111,106,137,5.7,62,3,,,,61,93,30
93SH01593, 92038529,92,L8529,03,1,82,,0,,1.0,Y,0517,1051,150,137,6.8,58,5,,,,74,93,30
93SH01594, 92038532,92,L8532,03,2,80,Y,0,,1.0,2,0518,1325,116,138,7.3,60,4,,,,,93,30
93SH01595, 92038534,92,L8534,03,2,82,Y,0,,1.0,5,0518,1633,113,138,6.1,58,5,,,,,93,30
93SH01596, 92038535,92,L8535,03,2,81,Y,0,,1.0,5,0519,1055,92,139,5.6,64,2,,,,,93,30
93SH01597, 92038541,92,L8541,03,2,81,Y,0,,1.0,2,0518,1349,132,138,6.3,60,4,,,,,93,30
93SH01598, 92038548,92,L8548,03,2,82,Y,0,,1.0,5,0519,1055,96,139,3.7,60,4,,,,,93,30
93SH01599, 92038551,92,L8551,03,1,81,,0,,1.0,Y,0517,1049,124,137,6.8,58,5,,,,63,93,30
93SH01600, 92038556,92,L8556,03,2,82,,7,,1.0,J,0519,1630,115,139,6.6,64,2,AVR,,,,93,30
93SH01601, 92038562,92,L8562,03,2,80,Y,0,,1.0,5,0517,1600,95,137,5.9,58,5,,,,,93,30
93SH01602, 92038565,92,L8565,03,2,82,Y,0,,1.0,5,0517,1612,106,137,8.4,54,7,,,4TEATS,,93,30
93SH01603, 92038577,92,L8577,03,2,82,,7,,1.0,J,0519,1640,107,139,6.2,60,4,AVR,,,,93,30
93SH01604, 92038584,92,L8584,03,1,80,,0,,1.0,Y,0517,1113,113,137,5.9,60,4,,,,65,93,30
93SH01605, 92038585,92,L8585,03,1,80,,0,,1.0,Y,0517,1107,129,137,6.0,58,5,,,,56,93,30
93SH01606, 92038587,92,L8587,03,2,82,Y,0,,1.0,5,0518,1716,123,138,8.0,54,7,,,,,93,30
93SH01607, 92038590,92,L8590,03,1,82,,0,,1.0,Y,0517,1030,126,137,5.9,60,4,,,,67,93,30
93SH01608, 92038591,92,L8591,03,2,81,Y,0,,1.0,1,0519,1155,127,139,7.1,58,5,,,,,93,30
93SH01609, 92038594,92,L8594,03,2,82,Y,0,,1.0,5,0518,1553,103,138,6.4,60,4,,,,,93,30
93SH01610, 92038595,92,L8595,03,1,81,,0,,1.0,Y,0517,1114,131,137,6.0,62,3,,,,55,93,30
93SH01611, 92038596,92,L8596,03,2,81,,7,,1.0,5,0519,0959,100,139,6.7,56,6,AVR,,,,93,30
93SH01612, 92038600,92,L8600,03,2,80,Y,0,,1.0,5,0518,1547,100,138,5.5,62,3,,,,,93,30
93SH01613, 92038601,92,L8601,03,2,82,Y,0,,1.0,5,0519,1357,114,139,6.1,60,4,,,,,93,30
93SH01614, 92038602,92,L8602,03,1,82,,0,,1.0,Y,0517,1032,138,137,6.9,56,6,,,,,93,30
93SH01615, 92038604,92,L8604,03,2,82,Y,0,,1.0,1,0519,1155,123,139,5.8,62,3,,,R.TEAT CUTOFF,,93,30
93SH01616, 92038607,92,L8607,03,2,82,Y,0,,1.0,2,0518,1159,124,138,5.6,60,4,,,,,93,30
93SH01617, 92038609,92,L8609,03,2,82,Y,0,,1.0,5,0517,1603,106,137,7.1,56,6,,,,,93,30
93SH01618, 92038624,92,L8624,03,1,82,,0,,1.0,Y,0517,0955,129,137,5.7,58,5,,,,62,93,30
93SH01619, 92038625,92,L8625,03,1,82,,0,,1.0,Y,0517,0945,137,137,5.0,60,4,,,,67,93,30
93SH01620, 92038626,92,L8626,03,1,82,,0,,1.0,Y,0517,1043,114,137,7.3,62,3,,,,62,93,30
93SH01621, 92038627,92,L8627,03,2,82,Y,0,,1.0,2,0518,1324,122,138,5.3,62,3,,,PINKEYE93,,93,30
93SH01622, 92038629,92,L8629,03,2,82,Y,0,,1.0,2,0518,1343,116,138,5.6,62,3,,,,,93,30
93SH01623, 92038631,92,L8631,03,2,80,Y,0,,1.0,5,0518,1615,92,138,5.6,62,3,,,,,93,30
93SH01624, 92038638,92,L8638,03,1,80,,0,,1.0,Y,0517,1059,102,137,6.8,56,6,,,4TEATS,74,93,30
93SH01625, 92038641,92,L8641,03,2,82,,7,,1.0,J,0519,1628,125,139,8.2,58,5,AVR,,,,93,30
93SH01626, 92038644,92,L8644,03,1,81,,0,,1.0,Y,0517,1005,142,137,7.1,56,6,,,CURLY,64,93,30
93SH01627, 92038653,92,L8653,03,1,80,,0,,1.0,Y,0517,1114,155,137,8.0,60,4,,,PINK,58,93,30
93SH01628, 92038654,92,L8654,03,2,81,Y,0,,1.0,1,0518,1147,109,138,6.4,62,3,,,4TEATS,,93,30
93SH01629, 92038658,92,L8658,03,2,82,,7,,1.0,J,0519,1636,106,139,5.5,54,7,AVR,,HAIRY,,93,30
93SH01630, 92038662,92,L8662,03,1,82,,0,,1.0,Y,0517,1100,128,137,4.8,58,5,,,,65,93,30
93SH01631, 92038670,92,L8670,03,2,80,Y,0,,1.0,5,0519,1123,107,139,7.1,56,6,,,ENTR,,93,30
93SH01632, 92038673,92,L8673,03,1,82,,0,,1.0,Y,0517,1023,135,137,6.1,58,5,,,,50,93,30
93SH01633, 92038683,92,L8683,03,2,81,Y,0,,1.0,5,0517,1550,109,137,5.8,58,5,,,,,93,30
93SH01634, 92038684,92,L8684,03,2,80,Y,0,,1.0,2,0518,1343,143,138,6.2,60,4,,,4TEATS,,93,30
93SH01635, 92038689,92,L8689,03,2,80,Y,0,,1.0,1,0517,1410,114,137,7.2,60,4,,,4TEATS,,93,30
93SH01636, 92038708,92,L8708,03,2,82,,7,,1.0,J,0519,1632,102,139,6.5,60,4,AVR,,,,93,30
93SH01637, 92038711,92,L8711,03,1,82,,0,,1.0,Y,0517,0944,120,137,5.9,58,5,,,,61,93,30
93SH01638, 92038712,92,L8712,03,1,82,,0,,1.0,Y,0517,1057,124,137,6.0,62,3,,,,59,93,30
93SH01639, 92038715,92,L8715,03,2,81,Y,0,,1.0,1,0518,1152,148,138,5.5,62,3,,,4TEATS,,93,30
93SH01640, 92038721,92,L8721,03,1,80,,0,,1.0,Y,0517,1023,103,137,5.5,64,2,,,,60,93,30
93SH01641, 92038722,92,L8722,03,1,80,,0,,1.0,Y,0517,1023,114,137,6.5,58,5,,,,66,93,30
93SH01642, 92038723,92,L8723,03,2,80,Y,0,,1.0,5,0518,1657,105,138,6.2,58,5,,,,,93,30
93SH01643, 92038725,92,L8725,03,2,82,Y,0,,1.0,1,0519,1157,125,139,7.6,60,4,,,,,93,30
93SH01644, 92038736,92,L8736,03,2,80,,7,,1.0,J,0519,1631,114,139,7.6,64,2,AVR,,,,93,30
93SH01645, 92038738,92,L8738,03,2,80,Y,0,,1.0,1,0519,1207,133,139,7.4,58,5,,,,,93,30
93SH01646, 92038742,92,L8742,03,2,81,,7,,1.0,J,0519,1643,110,139,5.0,64,2,AVR,,,,93,30
93SH01647, 92038752,92,L8752,03,2,82,Y,0,,1.0,5,0519,1136,95,139,4.4,60,4,,,,,93,30
93SH01648, 92038758,92,L8758,03,2,80,Y,0,,1.0,2,0518,1204,123,138,6.4,62,3,,,4TEATS,,93,30
93SH01649, 92038759,92,L8759,03,2,82,Y,0,,1.0,2,0519,1555,124,139,5.9,64,2,,,,,93,30
93SH01650, 92038760,92,L8760,03,2,82,Y,0,,1.0,2,0518,1350,117,138,5.7,58,5,,,,,93,30
93SH01651, 92038762,92,L8762,03,2,81,,7,,1.0,5,0519,1009,102,139,7.1,64,2,AVR,,,,93,30
93SH01652, 92038764,92,L8764,03,2,82,Y,0,,1.0,5,0518,1521,101,138,7.7,56,6,,,HAIRY,,93,30
93SH01653, 92038765,92,L8765,03,1,82,,0,,1.0,Y,0517,1055,115,137,5.4,60,4,,,,61,93,30
93SH01654, 92038766,92,L8766,03,2,82,Y,0,,1.0,5,0518,1701,95,138,4.4,62,3,,,,,93,30
93SH01655, 92038767,92,L8767,03,1,82,,0,,1.0,Y,0517,0935,119,137,4.7,62,3,,,,58,93,30
93SH01656, 92038773,92,L8773,03,1,80,,0,,1.0,Y,0517,1056,137,137,7.4,58,5,,,,64,93,30
93SH01657, 92038774,92,L8774,03,1,80,,0,,1.0,Y,0517,1048,146,137,7.5,56,6,,,,75,93,30
93SH01658, 92038775,92,L8775,03,2,80,Y,0,,1.0,5,0518,1631,128,138,7.8,58,5,,,,,93,30
93SH01659, 92038776,92,L8776,03,2,80,Y,0,,1.0,2,0518,1204,133,138,7.3,60,4,,,,,93,30
93SH01660, 92038777,92,L8777,03,2,80,Y,0,,1.0,2,0518,1355,126,138,6.2,58,5,,,4TEATS,,93,30
93SH01661, 92038786,92,L8786,03,2,82,Y,0,,1.0,2,0518,1201,118,138,4.4,60,4,,,,,93,30
93SH01662, 92038788,92,L8788,03,1,80,,0,,1.0,Y,0517,1032,107,137,5.6,60,4,,,,64,93,30
93SH01663, 92038790,92,L8790,03,2,80,,7,,1.0,5,0519,1006,92,139,6.9,62,3,AVR,,,,93,30
93SH01664, 92038791,92,L8791,03,2,80,,7,,1.0,J,0519,1641,91,139,6.6,58,5,AVR,,,,93,30
