UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,BDAY,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,DYST,DEPTH,ABN,LOT,SHED,CDNO,VACC,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL,NOBN
04LA03885,04,R3801,11,18,33,R3911,11,2.0,2,07,07,2,2,y,N,051404,135,8,4,3,11.4,1,1,R5204,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,82,,0.0,0,2,2004-05-14,0.03,2
04LA03886,04,R3801,11,18,33,R3911,11,2.0,2,07,07,2,2,y,N,051404,135,8,4,2,11.6,1,1,R5205,11,18,07,,0,,,,,ENTROPION,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,73,,0.0,0,2,2004-05-14,0.03,2
04LA03887,04,T8748,44,41,45,R3660,11,3.0,3,02,07,2,2,y,N,051504,136,8,2,3,12.1,1,1,X2225,82,00,08,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,116,,0.0,0,2,2004-05-15,0.0,2
04LA03888,04,T8748,44,41,45,R3660,11,3.0,3,02,07,2,2,y,N,051504,136,8,2,2,10.2,1,1,X2226,82,00,08,3,138,93,,8,,,1,1,..,.,J,2,ctrl,,0,0,0,1,0,,,,0.0,0,2,2004-05-15,0.0,2
04LA03889,04,R3820,11,18,35,R3847,11,2.0,2,07,43,2,2,n,N,051504,136,5,3,3,12.7,1,1,R5206,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,91,,0.0,0,2,2004-05-15,0.158,1
04LA03890,04,R3150,11,18,37,R3362,11,2.0,2,07,43,2,2,n,N,051504,136,8,3,1,15.2,1,1,R5207,11,18,07,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,72,,0.0,0,2,2004-05-15,0.144,2
04LA03891,04,R3150,11,18,37,R3362,11,2.0,2,07,43,2,2,n,N,051504,136,8,3,2,12.3,1,1,R5208,11,18,07,,0,,R1228,-,,ENTROPION,1,1,..,.,J,2,ctrl,,0,0,0,1,1,0.5,95,,0.0,0,2,2004-05-15,0.144,2
04LA03892,04,S9795,10,10,48,R3081,11,6.0,6,07,43,2,2,n,N,051504,136,5,4,2,14.4,1,1,R5209,11,18,07,,0,,,,,NICE LAMB,1,1,..,.,J,1,vacc,,1,1,1,1,1,1.0,93,,0.0,0,2,2004-05-15,0.024,1
04LA03893,04,R1228,11,12,48,R3081,11,4.0,4,07,43,2,2,n,N,051504,136,5,4,1,13.6,1,1,R5210,11,18,07,6,136,46,R5208,+,,46,1,1,..,.,J,1,vacc,,1,1,1,1,0,0.5,,,0.0,0,2,2004-05-15,0.026,1
04LA03894,04,R1730,11,10,34,R3655,11,4.0,4,07,07,2,2,y,N,051604,137,8,3,2,12.4,1,1,R5211,11,18,07,,0,,,,MASTITIS 9/8,,1,1,..,.,J,1,ctrl,,1,1,2,1,1,1.0,77,,0.0,0,2,2004-05-16,0.034,2
04LA03895,04,R1730,11,10,34,R3655,11,4.0,4,07,07,2,2,y,N,051604,137,8,3,3,14.0,1,1,R5212,11,18,07,,0,,,,,,1,1,..,.,J,2,ctrl,,0,0,0,1,1,1.0,103,,0.0,0,2,2004-05-16,0.034,2
04LA03896,04,R0714,11,11,44,R3340,11,5.0,5,07,07,2,2,n,N,051604,137,8,5,1,12.7,1,1,R5213,11,18,07,,0,,,,SW.BAG X,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,94,,0.0,0,H,2004-05-16,0.045,2
04LA03897,04,R0714,11,11,44,R3340,11,5.0,5,07,07,2,2,n,N,051604,137,8,5,2,12.9,1,1,R5214,11,18,07,,0,,,,,ENTROPION,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,75,,0.0,0,H,2004-05-16,0.045,2
04LA03898,04,A4798,04,73,31,R3456,11,6.5,6,30,07,2,2,y,N,051604,137,5,4,3,11.5,1,1,X2227,82,00,31,,0,,,,,,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,101,,0.0,0,2,2004-05-16,0.0,1
04LA03899,04,S9797,10,13,48,R3081,11,6.0,6,43,43,2,2,n,N,051604,137,8,5,2,12.6,1,1,R5215,11,18,07,,0,,,,MLTS.LUNGER,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,78,,0.0,0,H,2004-05-16,0.022,2
04LA03900,04,S9797,10,13,48,R3081,11,6.0,6,43,43,2,2,n,N,051604,137,8,5,1,12.7,1,1,R5216,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,101,,0.0,0,H,2004-05-16,0.022,2
04LA03901,04,R1168,11,13,38,R3786,11,4.0,4,43,07,2,2,n,N,051604,137,5,3,1,13.5,1,1,R5217,11,18,07,,0,,,,BIG4HER,NICE LAMB,6,2,..,.,J,1,vacc,,1,1,1,1,1,1.0,103,,0.0,0,2,2004-05-16,0.037,1
04LA03902,04,R3490,11,18,45,R3660,11,2.0,2,07,07,2,2,n,N,051604,137,8,3,2,13.3,1,1,R5218,11,18,07,,0,,,,,BLK.DOT.SHOU.,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,85,,0.0,0,2,2004-05-16,0.032,2
04LA03903,04,R3490,11,18,45,R3660,11,2.0,2,07,07,2,2,n,N,051604,137,8,3,2,13.2,1,1,R5219,11,18,07,,0,,,,,HAIRY,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,96,,0.0,0,2,2004-05-16,0.032,2
04LA03904,04,K2316,64,68,35,R3847,11,2.0,2,06,43,2,2,y,N,051604,137,5,3,3,12.9,1,1,X2228,82,00,09,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,1,1,1,1.0,115,,0.0,0,2,2004-05-16,0.0,1
04LA03905,04,R1126,11,11,34,R3655,11,4.0,4,07,07,2,2,y,N,051704,138,8,4,3,12.8,1,1,R5220,11,18,07,,0,,,,,,1,1,..,.,J,1,vacc,,1,1,2,1,1,1.0,85,,0.0,0,2,2004-05-17,0.064,2
04LA03906,04,R1126,11,11,34,R3655,11,4.0,4,07,07,2,2,y,N,051704,138,8,4,2,10.3,1,1,R5221,11,18,07,,0,,,,,,1,1,..,.,J,2,vacc,,0,0,0,1,1,1.0,71,,0.0,0,2,2004-05-17,0.064,2
04LA03907,04,K2473,64,68,46,R3543,11,2.0,2,06,07,2,2,y,N,051704,138,5,4,2,16.5,1,1,X2229,82,00,09,,0,,,,MEAN2YOU,NICE LAMB,1,1,..,.,J,1,ctrl,,1,1,1,1,1,1.0,124,,0.0,0,H,2004-05-17,0.0,1
04LA03908,04, 8212,00,68,47,R3179,11,6.0,6,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03909,04,00570,00,18, 7,R0000,11,4.0,4,43,07,2,2,y,C,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,DNA,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03910,04,01019,00,88,41,R3035,11,4.0,4,30,07,2,2,y,N,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03911,04,01291,00,18,26,R3543,11,4.0,4,07,07,3,2,n,S,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.04,0
04LA03912,04,90056,09,00,BLK,Z0000,81,5.0,5,00,97,1,1,y,X,,0,,,,0.0,,,,,00,00,,0,,,,SICK 11/24/03,,,,,BLK,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03913,04,90650,09,68,42,R3800,11,5.0,5,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03914,04,90905,09,18,36,R3176,11,5.0,5,07,07,2,2,n,N,,0,,,,0.0,,,,,18,07,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.04,0
04LA03915,04,A4510,04,81,26,R3543,11,7.0,7,30,07,3,2,y,S,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03916,04,A4872,04,73,02P,A8647,04,6.5,6,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.026,0
04LA03917,04,A4971,04,73,14P,A9963,04,6.5,6,30,30,1,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.036,0
04LA03918,04,A5078,04,82,38,R3786,11,6.0,6,30,07,2,2,y,N,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03919,04,A5320,04,82,47,R3179,11,6.0,6,30,07,2,2,y,N,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03920,04,A5524,04,82,11P,A9750,04,6.0,6,30,30,1,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.057,0
04LA03921,04,A5606,04,82,13,R3911,11,6.0,6,30,07,3,2,y,S,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03922,04,A5729,04,88,02P,A8647,04,6.0,6,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.054,0
04LA03923,04,A6265,04,82,28,R3081,11,5.0,5,30,43,3,2,y,S,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03924,04,A6656,04,82,45,R3660,11,5.0,5,30,07,2,2,y,N,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03925,04,A7053,04,88,26,R3543,11,4.0,4,30,07,3,2,y,S,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03926,04,A7303,04,81,44,R3340,11,4.0,4,30,07,2,2,y,N,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03927,04,A7439,04,81,11,R3456,11,4.0,4,30,07,3,2,y,S,,0,,,,0.0,,,,,00,31,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03928,04,A7468,04,82,01P,A7284,04,4.0,4,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.061,0
04LA03929,04,A8868,04,82,16P,A9442,04,3.0,3,30,30,1,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.04,0
04LA03930,04,A9218,04,83,02P,A8647,04,2.0,2,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.04,0
04LA03931,04,A9247,04,84,03P,A7199,04,2.0,2,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.04,0
04LA03932,04,A9471,04,84,47,R3179,11,2.0,2,30,07,2,2,y,N,051104,132,5,3,3,11.0,1,1,X2232,82,00,31,,0,,,,,BORN>RANGE,1,1,..,.,R,1,vacc,,1,1,1,1,1,1.0,100,,0.0,0,2,2004-05-11,0.0,1
04LA03933,04,A9716,04,81,11P,A9750,04,2.0,2,30,30,1,0,n,C,,0,,,,0.0,,,,,82,30,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.067,0
04LA03934,04,A9885,04,81,01P,A7284,04,2.0,2,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.055,0
04LA03935,04,H0407,05,88,e.9,A8579,04,1.0,1,30,30,4,0,n,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.047,0
04LA03936,04,H0428,05,88,e10,A9588,04,1.0,1,30,30,4,0,n,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.039,0
04LA03937,04,H0470,05,88,e10,A9588,04,1.0,1,30,30,4,0,n,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.049,0
04LA03938,04,H0525,05,88,e.9,A8579,04,1.0,1,30,30,4,0,n,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.05,0
04LA03939,04,H0569,05,88,e.9,A8579,04,1.0,1,30,30,4,0,n,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.063,0
04LA03940,04,H0637,05,88,e10,A9588,04,1.0,1,30,30,4,0,n,M,,0,,,,0.0,,,,,88,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.042,0
04LA03941,04,K0104,64,60,51K,K2368,64,6.0,6,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.028,0
04LA03942,04,K0665,64,68,14,R3655,11,5.0,5,06,07,3,2,y,S,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03943,04,K1191,64,68,52K,K2665,64,4.0,4,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.044,0
04LA03944,04,K1217,64,68,33,R3911,11,4.0,4,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03945,04,K1396,64,68,54K,K2555,64,4.0,4,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.044,0
04LA03946,04,K1465,64,68,38,R3786,11,4.0,4,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03947,04,K1531,64,68,51K,K2368,64,4.0,4,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.023,0
04LA03948,04,K1569,64,68,44,R3340,11,3.0,3,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03949,04,K1680,64,68,48,R3081,11,3.0,3,06,43,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03950,04,K1825,64,68,22,R3800,11,3.0,3,06,07,3,2,y,S,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03951,04,K1961,64,68,31,R3456,11,3.0,3,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03952,04,K1975,64,68,32,R2993,11,3.0,3,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03953,04,K1986,64,68,34,R3655,11,3.0,3,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03954,04,K2085,64,00,37,R3362,11,2.0,2,05,43,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03955,04,K2105,64,00,38,R3786,11,2.0,2,05,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03956,04,K2149,64,68,47,R3179,11,2.0,2,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03957,04,K2175,64,68,52K,K2665,64,2.0,2,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.024,0
04LA03958,04,K2242,64,68,23,R3885,11,2.0,2,06,07,3,2,y,S,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03959,04,K2255,64,68,26,R3543,11,2.0,2,06,07,3,2,y,S,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,0,0,0,0,0,,,,0.0,0,*,,0.0,0
04LA03960,04,K2262,64,68,28,R3081,11,2.0,2,06,43,3,2,y,S,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03961,04,K2397,64,68,42,R3800,11,2.0,2,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03962,04,K2400,64,68,43,R3885,11,2.0,2,06,07,2,2,y,N,051004,131,5,3,2,12.0,1,1,X2231,82,00,09,,0,,,,,BORN>RANGE,1,1,..,.,R,1,ctrl,,1,1,1,1,1,1.0,109,,0.0,0,2,2004-05-10,0.0,1
04LA03963,04,K2414,64,68,44,R3340,11,2.0,2,06,07,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03964,04,K2495,64,68,48,R3081,11,2.0,2,06,43,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03965,04,K2622,64,68,24,R3340,11,2.0,2,06,07,3,2,y,S,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,vacc,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03966,04,K2734,64,68,37,R3362,11,2.0,2,06,43,2,2,y,N,051204,133,5,3,3,12.0,1,1,X2233,82,00,09,,0,,,,,BORN>RANGE,1,1,..,.,R,1,ctrl,,1,1,1,1,1,1.0,114,,0.0,0,2,2004-05-12,0.0,1
04LA03967,04,K2770,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.113,0
04LA03968,04,K2775,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.044,0
04LA03969,04,K2785,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.042,0
04LA03970,04,K2791,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.062,0
04LA03971,04,K2794,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.104,0
04LA03972,04,K2796,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.092,0
04LA03973,04,K2798,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.063,0
04LA03974,04,K2804,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.042,0
04LA03975,04,K2809,64,00,e.6,K2546,64,1.0,1,00,06,4,0,y,X,,0,,,,0.0,,,,,00,00,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA03976,04,K2810,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.034,0
04LA03977,04,K2825,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.041,0
04LA03978,04,K2828,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.044,0
04LA03979,04,K2829,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.049,0
04LA03980,04,K2838,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.055,0
04LA03981,04,K2844,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.05,0
04LA03982,04,K2848,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.044,0
04LA03983,04,K2862,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.032,0
04LA03984,04,K2863,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.052,0
04LA03985,04,K2878,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.088,0
04LA03986,04,K2895,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.036,0
04LA03987,04,K2896,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.046,0
04LA03988,04,K2905,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.032,0
04LA03989,04,K2915,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.036,0
04LA03990,04,K2938,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.052,0
04LA03991,04,K2944,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.048,0
04LA03992,04,K2950,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.035,0
04LA03993,04,K2961,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.036,0
04LA03994,04,K2968,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.048,0
04LA03995,04,K2973,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.102,0
04LA03996,04,K2977,64,68,e.7,K2630,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.04,0
04LA03997,04,K2986,64,68,e.8,K2129,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.027,0
04LA03998,04,K2989,64,68,e.6,K2546,64,1.0,1,06,06,4,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.066,0
04LA03999,04,K9285,63,68,52K,K2665,64,7.0,7,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.046,0
04LA04000,04,K9715,63,68,53K,K2454,64,7.0,7,06,06,1,0,n,G,,0,,,,0.0,,,,,68,06,,0,,,,,,,,,.,,1,none,,0,0,0,0,0,,,,0.0,0,*,,0.04,0
04LA04001,04,K9895,63,68,48,R3081,11,7.0,7,06,43,2,2,y,N,,0,,,,0.0,,,,,00,09,,0,,,,,,,,,.,,1,ctrl,,1,0,0,0,0,,,,0.0,0,5,,0.0,0
04LA04002,04,P0075,05,83,03P,A7199,04,2.0,2,30,30,1,0,n,W,,0,,,,0.0,,,,,83,30,,0,,,,,,,,,.,,1,none,,1,0,0,0,0,,,,0.0,0,5,,0.046,0
