original_id10,hx_id10,birth_year,breed,etag
1949130338,HX00002595,1949,13,0338
1949130341,HX00002596,1949,13,0341
1949130346,HX00002597,1949,13,0346
1949130349,HX00002598,1949,13,0349
1949130353,HX00002599,1949,13,0353
1949130377,HX00002600,1949,13,0377
1949130378,HX00002601,1949,13,0378
1949130383,HX00002602,1949,13,0383
1949130390,HX00002603,1949,13,0390
1949130398,HX00002604,1949,13,0398
1949130399,HX00002605,1949,13,0399
1949130401,HX00002606,1949,13,0401
1949130403,HX00002607,1949,13,0403
1949130405,HX00002608,1949,13,0405
1949130410,HX00002609,1949,13,0410
1949130412,HX00002610,1949,13,0412
1949130415,HX00002611,1949,13,0415
1949130431,HX00002612,1949,13,0431
1949130438,HX00002613,1949,13,0438
1949130440,HX00002614,1949,13,0440
1949130442,HX00002615,1949,13,0442
1949130443,HX00002616,1949,13,0443
1949130445,HX00002617,1949,13,0445
1949130450,HX00002618,1949,13,0450
1949130451,HX00002619,1949,13,0451
1949130457,HX00002620,1949,13,0457
1949130474,HX00002621,1949,13,0474
1949130475,HX00002622,1949,13,0475
1949130476,HX00002623,1949,13,0476
1949130477,HX00002624,1949,13,0477
1949130482,HX00002625,1949,13,0482
1949130495,HX00002626,1949,13,0495
1949130503,HX00002627,1949,13,0503
1949130511,HX00002628,1949,13,0511
1949130512,HX00002629,1949,13,0512
1949130520,HX00002630,1949,13,0520
1949130525,HX00002631,1949,13,0525
1949130528,HX00002632,1949,13,0528
1949130532,HX00002633,1949,13,0532
1949130543,HX00002634,1949,13,0543
1949130547,HX00002635,1949,13,0547
1949130548,HX00002636,1949,13,0548
1949130553,HX00002637,1949,13,0553
1949130555,HX00002638,1949,13,0555
1949130557,HX00002639,1949,13,0557
1949130560,HX00002640,1949,13,0560
1949130561,HX00002641,1949,13,0561
1949130564,HX00002642,1949,13,0564
1949130578,HX00002643,1949,13,0578
1949130583,HX00002644,1949,13,0583
1949130586,HX00002645,1949,13,0586
1949130589,HX00002646,1949,13,0589
1949130590,HX00002647,1949,13,0590
1949130606,HX00002648,1949,13,0606
1949130608,HX00002649,1949,13,0608
1949130610,HX00002650,1949,13,0610
1949130612,HX00002651,1949,13,0612
1949130620,HX00002652,1949,13,0620
1949130627,HX00002653,1949,13,0627
1949130635,HX00002654,1949,13,0635
1949130636,HX00002655,1949,13,0636
1949130637,HX00002656,1949,13,0637
1949130641,HX00002657,1949,13,0641
1949130642,HX00002658,1949,13,0642
1949130645,HX00002659,1949,13,0645
1949130646,HX00002660,1949,13,0646
1949130651,HX00002661,1949,13,0651
1949130654,HX00002662,1949,13,0654
1949130658,HX00002663,1949,13,0658
1949130664,HX00002664,1949,13,0664
1949130673,HX00002665,1949,13,0673
1949130680,HX00002666,1949,13,0680
1949130685,HX00002667,1949,13,0685
1949130686,HX00002668,1949,13,0686
1949130687,HX00002669,1949,13,0687
1949130694,HX00002670,1949,13,0694
1949130696,HX00002671,1949,13,0696
1949130703,HX00002672,1949,13,0703
1949130704,HX00002673,1949,13,0704
1949130710,HX00002674,1949,13,0710
1949130711,HX00002675,1949,13,0711
1949130713,HX00002676,1949,13,0713
1949130726,HX00002677,1949,13,0726
1949139943,HX00002678,1949,13,9943
1949139947,HX00002679,1949,13,9947
1949139952,HX00002680,1949,13,9952
1949139965,HX00002681,1949,13,9965
1949139970,HX00002682,1949,13,9970
1949139976,HX00002683,1949,13,9976
1949139981,HX00002684,1949,13,9981
1949139987,HX00002685,1949,13,9987
1949139991,HX00002686,1949,13,9991
1949139992,HX00002687,1949,13,9992
1949139993,HX00002688,1949,13,9993
1949139994,HX00002689,1949,13,9994
1949139998,HX00002690,1949,13,9998
1949175928,HX00002691,1949,17,5928
1949175932,HX00002692,1949,17,5932
1949175933,HX00002693,1949,17,5933
1949175934,HX00002694,1949,17,5934
1949175935,HX00002695,1949,17,5935
1949175937,HX00002696,1949,17,5937
1949175941,HX00002697,1949,17,5941
1949175944,HX00002698,1949,17,5944
1949175947,HX00002699,1949,17,5947
1949175951,HX00002700,1949,17,5951
1949175953,HX00002701,1949,17,5953
1949175956,HX00002702,1949,17,5956
1949175958,HX00002703,1949,17,5958
1949175962,HX00002704,1949,17,5962
1949175965,HX00002705,1949,17,5965
1949175967,HX00002706,1949,17,5967
1949175972,HX00002707,1949,17,5972
1949175976,HX00002708,1949,17,5976
1949175978,HX00002709,1949,17,5978
1949175979,HX00002710,1949,17,5979
1949175985,HX00002711,1949,17,5985
1949175986,HX00002712,1949,17,5986
1949175988,HX00002713,1949,17,5988
1949175989,HX00002714,1949,17,5989
1949175994,HX00002715,1949,17,5994
1949175995,HX00002716,1949,17,5995
1949175996,HX00002717,1949,17,5996
1949175997,HX00002718,1949,17,5997
1949175999,HX00002719,1949,17,5999
1949176009,HX00002720,1949,17,6009
1949176010,HX00002721,1949,17,6010
1949176015,HX00002722,1949,17,6015
1949176017,HX00002723,1949,17,6017
1949176020,HX00002724,1949,17,6020
1949176022,HX00002725,1949,17,6022
1949176025,HX00002726,1949,17,6025
1949176027,HX00002727,1949,17,6027
1949176033,HX00002728,1949,17,6033
1949176034,HX00002729,1949,17,6034
1949176040,HX00002730,1949,17,6040
1949176043,HX00002731,1949,17,6043
1949176045,HX00002732,1949,17,6045
1949176050,HX00002733,1949,17,6050
1949176055,HX00002734,1949,17,6055
1949176058,HX00002735,1949,17,6058
1949176061,HX00002736,1949,17,6061
1949176066,HX00002737,1949,17,6066
1949176074,HX00002738,1949,17,6074
1949176077,HX00002739,1949,17,6077
1949176084,HX00002740,1949,17,6084
1949176087,HX00002741,1949,17,6087
1949176088,HX00002742,1949,17,6088
1949176099,HX00002743,1949,17,6099
1949176100,HX00002744,1949,17,6100
1949176101,HX00002745,1949,17,6101
1949176103,HX00002746,1949,17,6103
1949176111,HX00002747,1949,17,6111
1949176113,HX00002748,1949,17,6113
1949176114,HX00002749,1949,17,6114
1949176122,HX00002750,1949,17,6122
1949176132,HX00002751,1949,17,6132
1949176136,HX00002752,1949,17,6136
1949176139,HX00002753,1949,17,6139
1949176142,HX00002754,1949,17,6142
1949176143,HX00002755,1949,17,6143
1949176150,HX00002756,1949,17,6150
1949176153,HX00002757,1949,17,6153
1949176154,HX00002758,1949,17,6154
1949176167,HX00002759,1949,17,6167
1949176169,HX00002760,1949,17,6169
1949176179,HX00002761,1949,17,6179
1949176182,HX00002762,1949,17,6182
1949176196,HX00002763,1949,17,6196
1949176200,HX00002764,1949,17,6200
1949176262,HX00002765,1949,17,6262
1949404483,HX00002766,1949,40,4483
1949404489,HX00002767,1949,40,4489
1949404491,HX00002768,1949,40,4491
1949404492,HX00002769,1949,40,4492
1949404498,HX00002770,1949,40,4498
1949404502,HX00002771,1949,40,4502
1949404510,HX00002772,1949,40,4510
1949404511,HX00002773,1949,40,4511
1949404530,HX00002774,1949,40,4530
1949404537,HX00002775,1949,40,4537
1949404540,HX00002776,1949,40,4540
1949404541,HX00002777,1949,40,4541
1949404542,HX00002778,1949,40,4542
1949404544,HX00002779,1949,40,4544
1949404545,HX00002780,1949,40,4545
1949404546,HX00002781,1949,40,4546
1949404547,HX00002782,1949,40,4547
1949404556,HX00002783,1949,40,4556
1949404566,HX00002784,1949,40,4566
1949404570,HX00002785,1949,40,4570
1949404572,HX00002786,1949,40,4572
1949404573,HX00002787,1949,40,4573
1949404577,HX00002788,1949,40,4577
1949404578,HX00002789,1949,40,4578
1949404583,HX00002790,1949,40,4583
1949404584,HX00002791,1949,40,4584
1949404585,HX00002792,1949,40,4585
1949404587,HX00002793,1949,40,4587
1949404591,HX00002794,1949,40,4591
1949404600,HX00002795,1949,40,4600
1949404609,HX00002796,1949,40,4609
1949404610,HX00002797,1949,40,4610
1949404611,HX00002798,1949,40,4611
1949404612,HX00002799,1949,40,4612
1949404613,HX00002800,1949,40,4613
1949404616,HX00002801,1949,40,4616
1949404617,HX00002802,1949,40,4617
1949404630,HX00002803,1949,40,4630
1949404631,HX00002804,1949,40,4631
1949404633,HX00002805,1949,40,4633
1949404635,HX00002806,1949,40,4635
1949404638,HX00002807,1949,40,4638
1949404644,HX00002808,1949,40,4644
1949404647,HX00002809,1949,40,4647
1949404652,HX00002810,1949,40,4652
1949404656,HX00002811,1949,40,4656
1949404658,HX00002812,1949,40,4658
1949404664,HX00002813,1949,40,4664
1949404672,HX00002814,1949,40,4672
1949404679,HX00002815,1949,40,4679
1949404691,HX00002816,1949,40,4691
1949404708,HX00002817,1949,40,4708
1949404710,HX00002818,1949,40,4710
1949404714,HX00002819,1949,40,4714
1949404717,HX00002820,1949,40,4717
1949404718,HX00002821,1949,40,4718
1949404721,HX00002822,1949,40,4721
1949404722,HX00002823,1949,40,4722
1949404726,HX00002824,1949,40,4726
1949404740,HX00002825,1949,40,4740
1949404741,HX00002826,1949,40,4741
1949404745,HX00002827,1949,40,4745
1949404749,HX00002828,1949,40,4749
1949404750,HX00002829,1949,40,4750
1949404763,HX00002830,1949,40,4763
1949404765,HX00002831,1949,40,4765
1949404769,HX00002832,1949,40,4769
1949404770,HX00002833,1949,40,4770
1949404773,HX00002834,1949,40,4773
1949404775,HX00002835,1949,40,4775
1949404782,HX00002836,1949,40,4782
1949404783,HX00002837,1949,40,4783
1949404784,HX00002838,1949,40,4784
1949404795,HX00002839,1949,40,4795
1949404798,HX00002840,1949,40,4798
1949404800,HX00002841,1949,40,4800
1949404801,HX00002842,1949,40,4801
1949404803,HX00002843,1949,40,4803
1949404812,HX00002844,1949,40,4812
1949404813,HX00002845,1949,40,4813
1949404815,HX00002846,1949,40,4815
1949404828,HX00002847,1949,40,4828
1949404829,HX00002848,1949,40,4829
1949404845,HX00002849,1949,40,4845
1949404852,HX00002850,1949,40,4852
1949404854,HX00002851,1949,40,4854
1949404869,HX00002852,1949,40,4869
1949404879,HX00002853,1949,40,4879
1949404881,HX00002854,1949,40,4881
1949404882,HX00002855,1949,40,4882
1949404887,HX00002856,1949,40,4887
1949404888,HX00002857,1949,40,4888
1949404889,HX00002858,1949,40,4889
1949404897,HX00002859,1949,40,4897
1949404901,HX00002860,1949,40,4901
1949404909,HX00002861,1949,40,4909
1949404924,HX00002862,1949,40,4924
1949404927,HX00002863,1949,40,4927
1949404928,HX00002864,1949,40,4928
1949404937,HX00002865,1949,40,4937
1949404940,HX00002866,1949,40,4940
1949404941,HX00002867,1949,40,4941
1949404942,HX00002868,1949,40,4942
1949404952,HX00002869,1949,40,4952
1949404961,HX00002870,1949,40,4961
1949404968,HX00002871,1949,40,4968
1949404969,HX00002872,1949,40,4969
1949404975,HX00002873,1949,40,4975
1949404976,HX00002874,1949,40,4976
1949404980,HX00002875,1949,40,4980
1949404991,HX00002876,1949,40,4991
1949404993,HX00002877,1949,40,4993
1949404996,HX00002878,1949,40,4996
1949405000,HX00002879,1949,40,5000
1949405013,HX00002880,1949,40,5013
1949405019,HX00002881,1949,40,5019
1949405024,HX00002882,1949,40,5024
1949405027,HX00002883,1949,40,5027
1949405030,HX00002884,1949,40,5030
1949405032,HX00002885,1949,40,5032
1949405041,HX00002886,1949,40,5041
1949405042,HX00002887,1949,40,5042
1949405052,HX00002888,1949,40,5052
1949405057,HX00002889,1949,40,5057
1949405059,HX00002890,1949,40,5059
1949405060,HX00002891,1949,40,5060
1949481565,HX00002892,1949,48,1565
1949481567,HX00002893,1949,48,1567
1949481571,HX00002894,1949,48,1571
1949481574,HX00002895,1949,48,1574
1949481575,HX00002896,1949,48,1575
1949481576,HX00002897,1949,48,1576
1949481577,HX00002898,1949,48,1577
1949481595,HX00002899,1949,48,1595
1949481607,HX00002900,1949,48,1607
1949481613,HX00002901,1949,48,1613
1949481616,HX00002902,1949,48,1616
1949481626,HX00002903,1949,48,1626
1949481634,HX00002904,1949,48,1634
1949481635,HX00002905,1949,48,1635
1949481636,HX00002906,1949,48,1636
1949481644,HX00002907,1949,48,1644
1949481647,HX00002908,1949,48,1647
1949481648,HX00002909,1949,48,1648
1949481656,HX00002910,1949,48,1656
1949481662,HX00002911,1949,48,1662
1949481672,HX00002912,1949,48,1672
1949481684,HX00002913,1949,48,1684
1949607066,HX00002914,1949,60,7066
1949607071,HX00002915,1949,60,7071
1949607072,HX00002916,1949,60,7072
1949607081,HX00002917,1949,60,7081
1949607083,HX00002918,1949,60,7083
1949607099,HX00002919,1949,60,7099
1949607105,HX00002920,1949,60,7105
1949607106,HX00002921,1949,60,7106
1949607128,HX00002922,1949,60,7128
1949607139,HX00002923,1949,60,7139
1949607141,HX00002924,1949,60,7141
1949607143,HX00002925,1949,60,7143
1949607144,HX00002926,1949,60,7144
1949607151,HX00002927,1949,60,7151
1949607153,HX00002928,1949,60,7153
1949607157,HX00002929,1949,60,7157
1949607160,HX00002930,1949,60,7160
1949607165,HX00002931,1949,60,7165
1949607175,HX00002932,1949,60,7175
1949607178,HX00002933,1949,60,7178
1949607180,HX00002934,1949,60,7180
1949607181,HX00002935,1949,60,7181
1949607183,HX00002936,1949,60,7183
1949607187,HX00002937,1949,60,7187
1949607188,HX00002938,1949,60,7188
1949607201,HX00002939,1949,60,7201
1949607202,HX00002940,1949,60,7202
1949607204,HX00002941,1949,60,7204
1949607205,HX00002942,1949,60,7205
1949607209,HX00002943,1949,60,7209
1949607211,HX00002944,1949,60,7211
1949607212,HX00002945,1949,60,7212
1949607219,HX00002946,1949,60,7219
1949607220,HX00002947,1949,60,7220
1949607226,HX00002948,1949,60,7226
1949607230,HX00002949,1949,60,7230
1949607238,HX00002950,1949,60,7238
1949607241,HX00002951,1949,60,7241
1949607244,HX00002952,1949,60,7244
1949607248,HX00002953,1949,60,7248
1949607260,HX00002954,1949,60,7260
1949607264,HX00002955,1949,60,7264
1949607266,HX00002956,1949,60,7266
1949607270,HX00002957,1949,60,7270
1949607271,HX00002958,1949,60,7271
1949607280,HX00002959,1949,60,7280
1949607281,HX00002960,1949,60,7281
1949607286,HX00002961,1949,60,7286
1949607290,HX00002962,1949,60,7290
1949607291,HX00002963,1949,60,7291
1949607302,HX00002964,1949,60,7302
1949607310,HX00002965,1949,60,7310
1949607311,HX00002966,1949,60,7311
1949607312,HX00002967,1949,60,7312
1949607331,HX00002968,1949,60,7331
1949607334,HX00002969,1949,60,7334
1949607335,HX00002970,1949,60,7335
1949607340,HX00002971,1949,60,7340
1949607343,HX00002972,1949,60,7343
1949607350,HX00002973,1949,60,7350
1949607353,HX00002974,1949,60,7353
1949607372,HX00002975,1949,60,7372
1949607373,HX00002976,1949,60,7373
1949607375,HX00002977,1949,60,7375
1949607379,HX00002978,1949,60,7379
1949607385,HX00002979,1949,60,7385
1949607390,HX00002980,1949,60,7390
1949607396,HX00002981,1949,60,7396
1949607398,HX00002982,1949,60,7398
1949607400,HX00002983,1949,60,7400
1949607405,HX00002984,1949,60,7405
1949607407,HX00002985,1949,60,7407
1949607409,HX00002986,1949,60,7409
1949607410,HX00002987,1949,60,7410
1949607414,HX00002988,1949,60,7414
1949607415,HX00002989,1949,60,7415
1949607416,HX00002990,1949,60,7416
1949607430,HX00002991,1949,60,7430
1949607439,HX00002992,1949,60,7439
1949607440,HX00002993,1949,60,7440
1949607441,HX00002994,1949,60,7441
1949607442,HX00002995,1949,60,7442
1949607443,HX00002996,1949,60,7443
1949607444,HX00002997,1949,60,7444
1949607450,HX00002998,1949,60,7450
1949607451,HX00002999,1949,60,7451
1949607454,HX00003000,1949,60,7454
1949607464,HX00003001,1949,60,7464
1949607469,HX00003002,1949,60,7469
1949607480,HX00003003,1949,60,7480
1949607482,HX00003004,1949,60,7482
1949607484,HX00003005,1949,60,7484
1949607485,HX00003006,1949,60,7485
1949607487,HX00003007,1949,60,7487
1949607489,HX00003008,1949,60,7489
1949607491,HX00003009,1949,60,7491
1949607501,HX00003010,1949,60,7501
1949607506,HX00003011,1949,60,7506
1949607507,HX00003012,1949,60,7507
1949607511,HX00003013,1949,60,7511
1949607515,HX00003014,1949,60,7515
1949607517,HX00003015,1949,60,7517
1949607518,HX00003016,1949,60,7518
1949607532,HX00003017,1949,60,7532
1949607534,HX00003018,1949,60,7534
1949607535,HX00003019,1949,60,7535
1949607539,HX00003020,1949,60,7539
1949607556,HX00003021,1949,60,7556
1949607563,HX00003022,1949,60,7563
1949607564,HX00003023,1949,60,7564
1949607566,HX00003024,1949,60,7566
1949607573,HX00003025,1949,60,7573
1949607578,HX00003026,1949,60,7578
1949607579,HX00003027,1949,60,7579
1949607581,HX00003028,1949,60,7581
1949607587,HX00003029,1949,60,7587
1949607597,HX00003030,1949,60,7597
1949671571,HX00003031,1949,67,1571
1949671572,HX00003032,1949,67,1572
1949671575,HX00003033,1949,67,1575
1949671578,HX00003034,1949,67,1578
