UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM,ID10,SIREID10,DAMID10,SIRE_PRE_CUTOFF,DAM_PRE_CUTOFF
02PE02643,102448845, 99009221, 98446502,02,44,T8845,00,09221,44,T6502,02,2002448845,1999009221,1998446502,0,0
02PE02644,102448846, 99009221, 98446502,02,44,T8846,00,09221,44,T6502,02,2002448846,1999009221,1998446502,0,0
02PE02645,102448847,100447759, 97446249,02,44,T8847,44,T7759,44,T6249,02,2002448847,2000447759,1997446249,0,0
02PE02646,102448848,100447759, 99447153,02,44,T8848,44,T7759,44,T7153,02,2002448848,2000447759,1999447153,0,0
02PE02647,102448849, 99009221, 98446474,02,44,T8849,00,09221,44,T6474,02,2002448849,1999009221,1998446474,0,0
02PE02648,102448850, 99009221, 98446474,02,44,T8850,00,09221,44,T6474,02,2002448850,1999009221,1998446474,0,0
02PE02649,102448851,100447841,101448579,02,44,T8851,44,T7841,44,T8579,02,2002448851,2000447841,2001448579,0,0
02PE02650,102448852,100447841,101448579,02,44,T8852,44,T7841,44,T8579,02,2002448852,2000447841,2001448579,0,0
02PE02651,102448853,100447794,100447696,02,44,T8853,44,T7794,44,T7696,02,2002448853,2000447794,2000447696,0,0
02PE02652,102448854,100447794,100447696,02,44,T8854,44,T7794,44,T7696,02,2002448854,2000447794,2000447696,0,0
02PE02653,102448855, 99009221,100447747,02,44,T8855,00,09221,44,T7747,02,2002448855,1999009221,2000447747,0,0
02PE02654,102448856, 99009221, 97445927,02,44,T8856,00,09221,44,T5927,02,2002448856,1999009221,1997445927,0,0
02PE02655,102448857,100447794,100447864,02,44,T8857,44,T7794,44,T7864,02,2002448857,2000447794,2000447864,0,0
02PE02656,102448858,100447794,100447864,02,44,T8858,44,T7794,44,T7864,02,2002448858,2000447794,2000447864,0,0
02PE02657,102448859, 99009221, 98446486,02,44,T8859,00,09221,44,T6486,02,2002448859,1999009221,1998446486,0,0
02PE02658,102448860, 99009221, 98446486,02,44,T8860,00,09221,44,T6486,02,2002448860,1999009221,1998446486,0,0
02PE02659,102448861,100447794,100447685,02,44,T8861,44,T7794,44,T7685,02,2002448861,2000447794,2000447685,0,0
02PE02660,102448862,100447794,100447685,02,44,T8862,44,T7794,44,T7685,02,2002448862,2000447794,2000447685,0,0
02PE02661,102448863,100447794, 99447019,02,44,T8863,44,T7794,44,T7019,02,2002448863,2000447794,1999447019,0,0
02PE02662,102448864,100447794, 99447019,02,44,T8864,44,T7794,44,T7019,02,2002448864,2000447794,1999447019,0,0
02PE02663,102448865,100447794, 98446498,02,44,T8865,44,T7794,44,T6498,02,2002448865,2000447794,1998446498,0,0
02PE02664,102448866,100447794, 98446498,02,44,T8866,44,T7794,44,T6498,02,2002448866,2000447794,1998446498,0,0
02PE02665,102448867,100447794, 96445467,02,44,T8867,44,T7794,44,T5467,02,2002448867,2000447794,1996445467,0,0
02PE02666,102448868,100447794, 96445467,02,44,T8868,44,T7794,44,T5467,02,2002448868,2000447794,1996445467,0,0
02PE02667,102448869,100447794, 96445467,02,44,T8869,44,T7794,44,T5467,02,2002448869,2000447794,1996445467,0,0
02PE02668,102448870, 99009221, 96445227,02,44,T8870,00,09221,44,T5227,02,2002448870,1999009221,1996445227,0,0
02PE02669,102448871, 99009221, 96445227,02,44,T8871,00,09221,44,T5227,02,2002448871,1999009221,1996445227,0,0
02PE02670,102448872, 99009221, 96445227,02,44,T8872,00,09221,44,T5227,02,2002448872,1999009221,1996445227,0,0
02PE02671,102448873,100447759, 97446287,02,44,T8873,44,T7759,44,T6287,02,2002448873,2000447759,1997446287,0,0
02PE02672,102448874,100447759, 97446287,02,44,T8874,44,T7759,44,T6287,02,2002448874,2000447759,1997446287,0,0
02PE02673,102448875, 96445505,101448339,02,44,T8875,44,T5505,44,T8339,02,2002448875,1996445505,2001448339,0,0
02PE02674,102448876, 96445505,101448339,02,44,T8876,44,T5505,44,T8339,02,2002448876,1996445505,2001448339,0,0
02PE02675,102448877, 99009221, 97446072,02,44,T8877,00,09221,44,T6072,02,2002448877,1999009221,1997446072,0,0
02PE02676,102448878, 99009221, 97446072,02,44,T8878,00,09221,44,T6072,02,2002448878,1999009221,1997446072,0,0
02PE02677,102448879, 99009221, 97446072,02,44,T8879,00,09221,44,T6072,02,2002448879,1999009221,1997446072,0,0
02PE02678,102448880, 99009221, 99447029,02,44,T8880,00,09221,44,T7029,02,2002448880,1999009221,1999447029,0,0
02PE02679,102448881, 99009221,100447737,02,44,T8881,00,09221,44,T7737,02,2002448881,1999009221,2000447737,0,0
02PE02680,102448882, 99009221,100447737,02,44,T8882,00,09221,44,T7737,02,2002448882,1999009221,2000447737,0,0
02PE02681,102448883,100447895, 97446400,02,44,T8883,44,T7895,44,T6400,02,2002448883,2000447895,1997446400,0,0
02PE02682,102448884,100447759, 98446446,02,44,T8884,44,T7759,44,T6446,02,2002448884,2000447759,1998446446,0,0
02PE02683,102448885,100447759, 98446446,02,44,T8885,44,T7759,44,T6446,02,2002448885,2000447759,1998446446,0,0
02PE02684,102448886,100447759, 98446446,02,44,T8886,44,T7759,44,T6446,02,2002448886,2000447759,1998446446,0,0
02PE02685,102448887, 99009221, 99447038,02,44,T8887,00,09221,44,T7038,02,2002448887,1999009221,1999447038,0,0
02PE02686,102448888, 99009221, 99447038,02,44,T8888,00,09221,44,T7038,02,2002448888,1999009221,1999447038,0,0
02PE02687,102448889,100447759, 98446460,02,44,T8889,44,T7759,44,T6460,02,2002448889,2000447759,1998446460,0,0
02PE02688,102448890,100447759, 98446460,02,44,T8890,44,T7759,44,T6460,02,2002448890,2000447759,1998446460,0,0
02PE02689,102448891,100447759,100447701,02,44,T8891,44,T7759,44,T7701,02,2002448891,2000447759,2000447701,0,0
02PE02690,102448892,100447759,100447701,02,44,T8892,44,T7759,44,T7701,02,2002448892,2000447759,2000447701,0,0
02PE02691,102448893,100447759, 99447045,02,44,T8893,44,T7759,44,T7045,02,2002448893,2000447759,1999447045,0,0
02PE02692,102448894, 99009221,100447686,02,44,T8894,00,09221,44,T7686,02,2002448894,1999009221,2000447686,0,0
02PE02693,102448895, 99009221,100447686,02,44,T8895,00,09221,44,T7686,02,2002448895,1999009221,2000447686,0,0
02PE02694,102448896,100447988, 97446388,02,44,T8896,44,T7988,44,T6388,02,2002448896,2000447988,1997446388,0,0
02PE02695,102448897,100447759,100447691,02,44,T8897,44,T7759,44,T7691,02,2002448897,2000447759,2000447691,0,0
02PE02696,102448898,100447759,100447691,02,44,T8898,44,T7759,44,T7691,02,2002448898,2000447759,2000447691,0,0
02PE02697,102448899,100447759,100447945,02,44,T8899,44,T7759,44,T7945,02,2002448899,2000447759,2000447945,0,0
02PE02698,102448900,100447759,100447945,02,44,T8900,44,T7759,44,T7945,02,2002448900,2000447759,2000447945,0,0
02PE02699,102448901, 99009221, 99447185,02,44,T8901,00,09221,44,T7185,02,2002448901,1999009221,1999447185,0,0
02PE02700,102448902, 99009221, 99447185,02,44,T8902,00,09221,44,T7185,02,2002448902,1999009221,1999447185,0,0
02PE02701,102448903, 99009221,100447719,02,44,T8903,00,09221,44,T7719,02,2002448903,1999009221,2000447719,0,0
02PE02702,102448904, 99009221,100447719,02,44,T8904,00,09221,44,T7719,02,2002448904,1999009221,2000447719,0,0
02PE02703,102448905,100447794, 99447426,02,44,T8905,44,T7794,44,T7426,02,2002448905,2000447794,1999447426,0,0
02PE02704,102448906,100447794, 99447426,02,44,T8906,44,T7794,44,T7426,02,2002448906,2000447794,1999447426,0,0
02PE02705,102448907,100447895,100447808,02,44,T8907,44,T7895,44,T7808,02,2002448907,2000447895,2000447808,0,0
02PE02706,102448908, 96000064,101448663,02,44,T8908,00,00064,44,T8663,02,2002448908,1996000064,2001448663,0,0
02PE02707,102448909,100447794, 98446481,02,44,T8909,44,T7794,44,T6481,02,2002448909,2000447794,1998446481,0,0
02PE02708,102448910,100447794, 98446481,02,44,T8910,44,T7794,44,T6481,02,2002448910,2000447794,1998446481,0,0
02PE02709,102448911,100447841,101448331,02,44,T8911,44,T7841,44,T8331,02,2002448911,2000447841,2001448331,0,0
02PE02710,102448912, 99009221, 97446257,02,44,T8912,00,09221,44,T6257,02,2002448912,1999009221,1997446257,0,0
02PE02711,102448913,100447965,100448085,02,44,T8913,44,T7965,44,T8085,02,2002448913,2000447965,2000448085,0,0
02PE02712,102448914,100447965,100448085,02,44,T8914,44,T7965,44,T8085,02,2002448914,2000447965,2000448085,0,0
02PE02713,102448915,100447794, 97446152,02,44,T8915,44,T7794,44,T6152,02,2002448915,2000447794,1997446152,0,0
02PE02714,102448916,100447794, 97446152,02,44,T8916,44,T7794,44,T6152,02,2002448916,2000447794,1997446152,0,0
02PE02715,102448917,100447794, 97446152,02,44,T8917,44,T7794,44,T6152,02,2002448917,2000447794,1997446152,0,0
02PE02716,102448918,100447759, 99447231,02,44,T8918,44,T7759,44,T7231,02,2002448918,2000447759,1999447231,0,0
02PE02717,102448919,100447759, 99447231,02,44,T8919,44,T7759,44,T7231,02,2002448919,2000447759,1999447231,0,0
02PE02718,102448920,100447759, 99447231,02,44,T8920,44,T7759,44,T7231,02,2002448920,2000447759,1999447231,0,0
02PE02719,102448921,100447840,100448071,02,44,T8921,44,T7840,44,T8071,02,2002448921,2000447840,2000448071,0,0
02PE02720,102448922,100447841,101448299,02,44,T8922,44,T7841,44,T8299,02,2002448922,2000447841,2001448299,0,0
02PE02721,102448923,100447988,100448228,02,44,T8923,44,T7988,44,T8228,02,2002448923,2000447988,2000448228,0,0
02PE02722,102448924,100447840, 96445299,02,44,T8924,44,T7840,44,T5299,02,2002448924,2000447840,1996445299,0,0
02PE02723,102448925,100447840, 96445299,02,44,T8925,44,T7840,44,T5299,02,2002448925,2000447840,1996445299,0,0
02PE02724,102448926,100447794,100447733,02,44,T8926,44,T7794,44,T7733,02,2002448926,2000447794,2000447733,0,0
02PE02725,102448927,100447794,100447733,02,44,T8927,44,T7794,44,T7733,02,2002448927,2000447794,2000447733,0,0
02PE02726,102448928,100447794, 99447069,02,44,T8928,44,T7794,44,T7069,02,2002448928,2000447794,1999447069,0,0
02PE02727,102448929,100447794, 99447069,02,44,T8929,44,T7794,44,T7069,02,2002448929,2000447794,1999447069,0,0
02PE02728,102448930, 96445505,101448509,02,44,T8930,44,T5505,44,T8509,02,2002448930,1996445505,2001448509,0,0
02PE02729,102448931, 96445505,101448509,02,44,T8931,44,T5505,44,T8509,02,2002448931,1996445505,2001448509,0,0
02PE02730,102448932, 99009221, 99447080,02,44,T8932,00,09221,44,T7080,02,2002448932,1999009221,1999447080,0,0
02PE02731,102448933, 99009221, 99447080,02,44,T8933,00,09221,44,T7080,02,2002448933,1999009221,1999447080,0,0
02PE02732,102448934,100447759,100447735,02,44,T8934,44,T7759,44,T7735,02,2002448934,2000447759,2000447735,0,0
02PE02733,102448935,100447759,100447735,02,44,T8935,44,T7759,44,T7735,02,2002448935,2000447759,2000447735,0,0
02PE02734,102448936, 99009221, 99447102,02,44,T8936,00,09221,44,T7102,02,2002448936,1999009221,1999447102,0,0
02PE02735,102448937, 99009221, 99447102,02,44,T8937,00,09221,44,T7102,02,2002448937,1999009221,1999447102,0,0
02PE02736,102448938,100447759, 97446011,02,44,T8938,44,T7759,44,T6011,02,2002448938,2000447759,1997446011,0,0
02PE02737,102448939,100447759, 97446011,02,44,T8939,44,T7759,44,T6011,02,2002448939,2000447759,1997446011,0,0
02PE02738,102448940,100447759, 97446011,02,44,T8940,44,T7759,44,T6011,02,2002448940,2000447759,1997446011,0,0
02PE02739,102448941, 96445505,101448319,02,44,T8941,44,T5505,44,T8319,02,2002448941,1996445505,2001448319,0,0
02PE02740,102448942, 99009221, 98446456,02,44,T8942,00,09221,44,T6456,02,2002448942,1999009221,1998446456,0,0
02PE02741,102448943,100447988, 97446234,02,44,T8943,44,T7988,44,T6234,02,2002448943,2000447988,1997446234,0,0
02PE02742,102448944,100447988, 97446234,02,44,T8944,44,T7988,44,T6234,02,2002448944,2000447988,1997446234,0,0
02PE02743,102448945,100448183, 98446499,02,44,T8945,44,T8183,44,T6499,02,2002448945,2000448183,1998446499,0,0
02PE02744,102448946,100448183, 98446499,02,44,T8946,44,T8183,44,T6499,02,2002448946,2000448183,1998446499,0,0
02PE02745,102448947,100448209, 99447522,02,44,T8947,44,T8209,44,T7522,02,2002448947,2000448209,1999447522,0,0
02PE02746,102448948,100448277, 95444830,02,44,T8948,44,T8277,44,T4830,02,2002448948,2000448277,1995444830,0,0
02PE02747,102448949,100448277, 95444830,02,44,T8949,44,T8277,44,T4830,02,2002448949,2000448277,1995444830,0,0
02PE02748,102448950,100447965,100447909,02,44,T8950,44,T7965,44,T7909,02,2002448950,2000447965,2000447909,0,0
02PE02749,102448951,100448183, 99447560,02,44,T8951,44,T8183,44,T7560,02,2002448951,2000448183,1999447560,0,0
02PE02750,102448952, 99009221,100447698,02,44,T8952,00,09221,44,T7698,02,2002448952,1999009221,2000447698,0,0
02PE02751,102448953,100448036, 99447219,02,44,T8953,44,T8036,44,T7219,02,2002448953,2000448036,1999447219,0,0
02PE02752,102448954,100448036, 99447219,02,44,T8954,44,T8036,44,T7219,02,2002448954,2000448036,1999447219,0,0
02PE02753,102448955,100448209, 99447530,02,44,T8955,44,T8209,44,T7530,02,2002448955,2000448209,1999447530,0,0
02PE02754,102448956,100447759, 98446511,02,44,T8956,44,T7759,44,T6511,02,2002448956,2000447759,1998446511,0,0
02PE02755,102448957,100447759, 98446511,02,44,T8957,44,T7759,44,T6511,02,2002448957,2000447759,1998446511,0,0
02PE02756,102448958,100447965, 99447372,02,44,T8958,44,T7965,44,T7372,02,2002448958,2000447965,1999447372,0,0
02PE02757,102448959,100447965, 99447372,02,44,T8959,44,T7965,44,T7372,02,2002448959,2000447965,1999447372,0,0
02PE02758,102448960, 99009221, 96445450,02,44,T8960,00,09221,44,T5450,02,2002448960,1999009221,1996445450,0,0
02PE02759,102448961, 99009221, 96445450,02,44,T8961,00,09221,44,T5450,02,2002448961,1999009221,1996445450,0,0
02PE02760,102448962, 99009221,100447804,02,44,T8962,00,09221,44,T7804,02,2002448962,1999009221,2000447804,0,0
02PE02761,102448963, 99009221,100447804,02,44,T8963,00,09221,44,T7804,02,2002448963,1999009221,2000447804,0,0
02PE02762,102448964, 99009221, 96445557,02,44,T8964,00,09221,44,T5557,02,2002448964,1999009221,1996445557,0,0
02PE02763,102448965,100447965, 99447415,02,44,T8965,44,T7965,44,T7415,02,2002448965,2000447965,1999447415,0,0
02PE02764,102448966,100447965, 99447415,02,44,T8966,44,T7965,44,T7415,02,2002448966,2000447965,1999447415,0,0
02PE02765,102448967,100447759,100448144,02,44,T8967,44,T7759,44,T8144,02,2002448967,2000447759,2000448144,0,0
02PE02766,102448968,100448209, 97446160,02,44,T8968,44,T8209,44,T6160,02,2002448968,2000448209,1997446160,0,0
02PE02767,102448969,100448209, 97446160,02,44,T8969,44,T8209,44,T6160,02,2002448969,2000448209,1997446160,0,0
02PE02768,102448970, 99009221, 98446649,02,44,T8970,00,09221,44,T6649,02,2002448970,1999009221,1998446649,0,0
02PE02769,102448971, 99009221, 98446649,02,44,T8971,00,09221,44,T6649,02,2002448971,1999009221,1998446649,0,0
02PE02770,102448972,100447759,100447818,02,44,T8972,44,T7759,44,T7818,02,2002448972,2000447759,2000447818,0,0
02PE02771,102448973,100447759,100447818,02,44,T8973,44,T7759,44,T7818,02,2002448973,2000447759,2000447818,0,0
02PE02772,102448974,100447895, 96445240,02,44,T8974,44,T7895,44,T5240,02,2002448974,2000447895,1996445240,0,0
02PE02773,102448975,100447895, 96445240,02,44,T8975,44,T7895,44,T5240,02,2002448975,2000447895,1996445240,0,0
02PE02774,102448976,100448056, 96445724,02,44,T8976,44,T8056,44,T5724,02,2002448976,2000448056,1996445724,0,0
02PE02775,102448977,100448056, 95444670,02,44,T8977,44,T8056,44,T4670,02,2002448977,2000448056,1995444670,0,0
02PE02776,102448978,100447840, 99447448,02,44,T8978,44,T7840,44,T7448,02,2002448978,2000447840,1999447448,0,0
02PE02777,102448979,100447895, 95444778,02,44,T8979,44,T7895,44,T4778,02,2002448979,2000447895,1995444778,0,0
02PE02778,102448980,100447895, 95444778,02,44,T8980,44,T7895,44,T4778,02,2002448980,2000447895,1995444778,0,0
02PE02779,102448981,100447814, 98446526,02,44,T8981,44,T7814,44,T6526,02,2002448981,2000447814,1998446526,0,0
02PE02780,102448982,100447814, 98446526,02,44,T8982,44,T7814,44,T6526,02,2002448982,2000447814,1998446526,0,0
02PE02781,102448983,100447921, 98446783,02,44,T8983,44,T7921,44,T6783,02,2002448983,2000447921,1998446783,0,0
02PE02782,102448984,100448056, 96445648,02,44,T8984,44,T8056,44,T5648,02,2002448984,2000448056,1996445648,0,0
02PE02783,102448985,100448056, 96445648,02,44,T8985,44,T8056,44,T5648,02,2002448985,2000448056,1996445648,0,0
02PE02784,102448986,100448036, 98446683,02,44,T8986,44,T8036,44,T6683,02,2002448986,2000448036,1998446683,0,0
02PE02785,102448987,100448036, 98446683,02,44,T8987,44,T8036,44,T6683,02,2002448987,2000448036,1998446683,0,0
02PE02786,102448988,100448036, 98446683,02,44,T8988,44,T8036,44,T6683,02,2002448988,2000448036,1998446683,0,0
02PE02787,102448989,100447844, 96445376,02,44,T8989,44,T7844,44,T5376,02,2002448989,2000447844,1996445376,0,0
02PE02788,102448990,100447844, 96445376,02,44,T8990,44,T7844,44,T5376,02,2002448990,2000447844,1996445376,0,0
02PE02789,102448991,100447814,100447789,02,44,T8991,44,T7814,44,T7789,02,2002448991,2000447814,2000447789,0,0
02PE02790,102448992,100447794, 97446188,02,44,T8992,44,T7794,44,T6188,02,2002448992,2000447794,1997446188,0,0
02PE02791,102448993,100447794, 97446188,02,44,T8993,44,T7794,44,T6188,02,2002448993,2000447794,1997446188,0,0
02PE02792,102448994,100447974, 98446631,02,44,T8994,44,T7974,44,T6631,02,2002448994,2000447974,1998446631,0,0
02PE02793,102448995,100447974, 98446631,02,44,T8995,44,T7974,44,T6631,02,2002448995,2000447974,1998446631,0,0
02PE02794,102448996,100447965, 99447479,02,44,T8996,44,T7965,44,T7479,02,2002448996,2000447965,1999447479,0,0
02PE02795,102448997,100447988,100448274,02,44,T8997,44,T7988,44,T8274,02,2002448997,2000447988,2000448274,0,0
02PE02796,102448998,100447844, 98446746,02,44,T8998,44,T7844,44,T6746,02,2002448998,2000447844,1998446746,0,0
02PE02797,102448999,100447844, 98446746,02,44,T8999,44,T7844,44,T6746,02,2002448999,2000447844,1998446746,0,0
02PE02798,102449000, 96000064,101448501,02,44,T9000,00,00064,44,T8501,02,2002449000,1996000064,2001448501,0,0
02PE02799,102449001,100447921, 97446109,02,44,T9001,44,T7921,44,T6109,02,2002449001,2000447921,1997446109,0,0
02PE02800,102449002,100448183, 95444843,02,44,T9002,44,T8183,44,T4843,02,2002449002,2000448183,1995444843,0,0
02PE02801,102449003,100448036, 99447511,02,44,T9003,44,T8036,44,T7511,02,2002449003,2000448036,1999447511,0,0
02PE02802,102449004,100448036, 99447511,02,44,T9004,44,T8036,44,T7511,02,2002449004,2000448036,1999447511,0,0
02PE02803,102449005,100448056, 99447357,02,44,T9005,44,T8056,44,T7357,02,2002449005,2000448056,1999447357,0,0
02PE02804,102449006,100447814, 98446670,02,44,T9006,44,T7814,44,T6670,02,2002449006,2000447814,1998446670,0,0
02PE02805,102449007,100447840, 98446702,02,44,T9007,44,T7840,44,T6702,02,2002449007,2000447840,1998446702,0,0
02PE02806,102449008,100447840, 98446702,02,44,T9008,44,T7840,44,T6702,02,2002449008,2000447840,1998446702,0,0
02PE02807,102449009,100447844, 99447581,02,44,T9009,44,T7844,44,T7581,02,2002449009,2000447844,1999447581,0,0
02PE02808,102449010,100447844, 99447581,02,44,T9010,44,T7844,44,T7581,02,2002449010,2000447844,1999447581,0,0
02PE02809,102449011,100448185, 98446729,02,44,T9011,44,T8185,44,T6729,02,2002449011,2000448185,1998446729,0,0
02PE02810,102449012,100448185, 98446729,02,44,T9012,44,T8185,44,T6729,02,2002449012,2000448185,1998446729,0,0
02PE02811,102449013,100448036, 98446726,02,44,T9013,44,T8036,44,T6726,02,2002449013,2000448036,1998446726,0,0
02PE02812,102449014,100448036, 98446726,02,44,T9014,44,T8036,44,T6726,02,2002449014,2000448036,1998446726,0,0
02PE02813,102449015,100448277, 97446374,02,44,T9015,44,T8277,44,T6374,02,2002449015,2000448277,1997446374,0,0
02PE02814,102449016,100448277, 97446374,02,44,T9016,44,T8277,44,T6374,02,2002449016,2000448277,1997446374,0,0
02PE02815,102449017,100448209,100447938,02,44,T9017,44,T8209,44,T7938,02,2002449017,2000448209,2000447938,0,0
