UID,LAMB,SIRE,DAM,ID10,SIREID10,DAMID10,LAMB_YR,LAMB_BRD,LAMB_ETAG,SIRE_YR,SIRE_BRD,SIRE_ETAG,DAM_YR,DAM_BRD,DAM_ETAG
50PE00247,50113112,47112232,47112369,1950113112,1947112232,1947112369,50,11,3112,47,11,2232,47,11,2369
50PE00248,50113233,47112232,47112407,1950113233,1947112232,1947112407,50,11,3233,47,11,2232,47,11,2407
50PE00249,50113158,47112232,47112470,1950113158,1947112232,1947112470,50,11,3158,47,11,2232,47,11,2470
50PE00250,50113134,47112232,48112510,1950113134,1947112232,1948112510,50,11,3134,47,11,2232,48,11,2510
50PE00251,50113075,47112232,48112516,1950113075,1947112232,1948112516,50,11,3075,47,11,2232,48,11,2516
50PE00252,50113223,47112232,48112523,1950113223,1947112232,1948112523,50,11,3223,47,11,2232,48,11,2523
50PE00253,50113076,47112232,48112546,1950113076,1947112232,1948112546,50,11,3076,47,11,2232,48,11,2546
50PE00254,50113129,47112232,48112550,1950113129,1947112232,1948112550,50,11,3129,47,11,2232,48,11,2550
50PE00255,50113267,47112232,48112551,1950113267,1947112232,1948112551,50,11,3267,47,11,2232,48,11,2551
50PE00256,50113195,47112232,48112585,1950113195,1947112232,1948112585,50,11,3195,47,11,2232,48,11,2585
50PE00257,50113196,47112232,48112585,1950113196,1947112232,1948112585,50,11,3196,47,11,2232,48,11,2585
50PE00258,50113079,47112232,48112625,1950113079,1947112232,1948112625,50,11,3079,47,11,2232,48,11,2625
50PE00259,50113159,47112232,48112626,1950113159,1947112232,1948112626,50,11,3159,47,11,2232,48,11,2626
50PE00260,50113130,47112232,48112649,1950113130,1947112232,1948112649,50,11,3130,47,11,2232,48,11,2649
50PE00261,50113177,47112232,48112714,1950113177,1947112232,1948112714,50,11,3177,47,11,2232,48,11,2714
50PE00262,50113162,47112232,48112715,1950113162,1947112232,1948112715,50,11,3162,47,11,2232,48,11,2715
50PE00263,50113140,47112232,48112726,1950113140,1947112232,1948112726,50,11,3140,47,11,2232,48,11,2726
50PE00264,50113217,47112296,42110868,1950113217,1947112296,1942110868,50,11,3217,47,11,2296,42,11,0868
50PE00265,50113218,47112296,42110868,1950113218,1947112296,1942110868,50,11,3218,47,11,2296,42,11,0868
50PE00266,50113099,47112296,42110930,1950113099,1947112296,1942110930,50,11,3099,47,11,2296,42,11,0930
50PE00267,50113104,47112296,42110981,1950113104,1947112296,1942110981,50,11,3104,47,11,2296,42,11,0981
50PE00268,50113143,47112296,43111191,1950113143,1947112296,1943111191,50,11,3143,47,11,2296,43,11,1191
50PE00269,50113247,47112296,43111333,1950113247,1947112296,1943111333,50,11,3247,47,11,2296,43,11,1333
50PE00270,50113248,47112296,43111333,1950113248,1947112296,1943111333,50,11,3248,47,11,2296,43,11,1333
50PE00271,50113131,47112296,44111527,1950113131,1947112296,1944111527,50,11,3131,47,11,2296,44,11,1527
50PE00272,50113213,47112296,44111537,1950113213,1947112296,1944111537,50,11,3213,47,11,2296,44,11,1537
50PE00273,50113249,47112296,44111609,1950113249,1947112296,1944111609,50,11,3249,47,11,2296,44,11,1609
50PE00274,50113154,47112296,45111682,1950113154,1947112296,1945111682,50,11,3154,47,11,2296,45,11,1682
50PE00275,50113257,47112296,45111718,1950113257,1947112296,1945111718,50,11,3257,47,11,2296,45,11,1718
50PE00276,50113221,47112296,45111820,1950113221,1947112296,1945111820,50,11,3221,47,11,2296,45,11,1820
50PE00277,50113123,47112296,46111982,1950113123,1947112296,1946111982,50,11,3123,47,11,2296,46,11,1982
50PE00278,50113132,47112296,46112037,1950113132,1947112296,1946112037,50,11,3132,47,11,2296,46,11,2037
50PE00279,50113214,47112296,46112107,1950113214,1947112296,1946112107,50,11,3214,47,11,2296,46,11,2107
50PE00280,50113085,47112296,46112135,1950113085,1947112296,1946112135,50,11,3085,47,11,2296,46,11,2135
50PE00281,50113086,47112296,46112135,1950113086,1947112296,1946112135,50,11,3086,47,11,2296,46,11,2135
50PE00282,50113272,47112296,46112146,1950113272,1947112296,1946112146,50,11,3272,47,11,2296,46,11,2146
50PE00283,50113070,47112296,46112202,1950113070,1947112296,1946112202,50,11,3070,47,11,2296,46,11,2202
50PE00284,50113220,47112296,47112219,1950113220,1947112296,1947112219,50,11,3220,47,11,2296,47,11,2219
50PE00285,50113229,47112296,47112229,1950113229,1947112296,1947112229,50,11,3229,47,11,2296,47,11,2229
50PE00286,50113172,47112296,47112242,1950113172,1947112296,1947112242,50,11,3172,47,11,2296,47,11,2242
50PE00287,50113241,47112296,47112410,1950113241,1947112296,1947112410,50,11,3241,47,11,2296,47,11,2410
50PE00288,50113060,47112296,47112422,1950113060,1947112296,1947112422,50,11,3060,47,11,2296,47,11,2422
50PE00289,50113111,47112296,48112494,1950113111,1947112296,1948112494,50,11,3111,47,11,2296,48,11,2494
50PE00290,50113125,47112296,48112520,1950113125,1947112296,1948112520,50,11,3125,47,11,2296,48,11,2520
50PE00291,50113208,47112296,48112560,1950113208,1947112296,1948112560,50,11,3208,47,11,2296,48,11,2560
50PE00292,50113209,47112296,48112560,1950113209,1947112296,1948112560,50,11,3209,47,11,2296,48,11,2560
50PE00293,50113053,47112296,48112577,1950113053,1947112296,1948112577,50,11,3053,47,11,2296,48,11,2577
50PE00294,50113056,47112296,48112634,1950113056,1947112296,1948112634,50,11,3056,47,11,2296,48,11,2634
50PE00295,50113120,47112296,48112636,1950113120,1947112296,1948112636,50,11,3120,47,11,2296,48,11,2636
50PE00296,50113271,47112296,48112678,1950113271,1947112296,1948112678,50,11,3271,47,11,2296,48,11,2678
50PE00297,50113212,47112296,48112711,1950113212,1947112296,1948112711,50,11,3212,47,11,2296,48,11,2711
50PE00298,50113174,47112377,44111517,1950113174,1947112377,1944111517,50,11,3174,47,11,2377,44,11,1517
50PE00299,50113137,47112377,44111546,1950113137,1947112377,1944111546,50,11,3137,47,11,2377,44,11,1546
50PE00300,50113184,47112377,45111874,1950113184,1947112377,1945111874,50,11,3184,47,11,2377,45,11,1874
50PE00301,50113263,47112377,45111876,1950113263,1947112377,1945111876,50,11,3263,47,11,2377,45,11,1876
50PE00302,50113264,47112377,45111876,1950113264,1947112377,1945111876,50,11,3264,47,11,2377,45,11,1876
50PE00303,50113224,47112377,46111929,1950113224,1947112377,1946111929,50,11,3224,47,11,2377,46,11,1929
50PE00304,50113285,47112377,46112061,1950113285,1947112377,1946112061,50,11,3285,47,11,2377,46,11,2061
50PE00305,50113286,47112377,46112061,1950113286,1947112377,1946112061,50,11,3286,47,11,2377,46,11,2061
50PE00306,50113197,47112377,46112186,1950113197,1947112377,1946112186,50,11,3197,47,11,2377,46,11,2186
50PE00307,50113198,47112377,46112186,1950113198,1947112377,1946112186,50,11,3198,47,11,2377,46,11,2186
50PE00308,50113288,47112377,47112277,1950113288,1947112377,1947112277,50,11,3288,47,11,2377,47,11,2277
50PE00309,50113290,47112377,47112277,1950113290,1947112377,1947112277,50,11,3290,47,11,2377,47,11,2277
50PE00310,50113200,47112377,47112446,1950113200,1947112377,1947112446,50,11,3200,47,11,2377,47,11,2446
50PE00311,50113185,47112377,48112540,1950113185,1947112377,1948112540,50,11,3185,47,11,2377,48,11,2540
50PE00312,50113050,47112377,48112561,1950113050,1947112377,1948112561,50,11,3050,47,11,2377,48,11,2561
50PE00313,50131053,47112377,42134568,1950131053,1947112377,1942134568,50,13,1053,47,11,2377,42,13,4568
50PE00314,50131054,47112377,42134568,1950131054,1947112377,1942134568,50,13,1054,47,11,2377,42,13,4568
50PE00315,50130903,47112377,43135555,1950130903,1947112377,1943135555,50,13,0903,47,11,2377,43,13,5555
50PE00316,50130904,47112377,43135555,1950130904,1947112377,1943135555,50,13,0904,47,11,2377,43,13,5555
50PE00317,50130742,47112377,44136871,1950130742,1947112377,1944136871,50,13,0742,47,11,2377,44,13,6871
50PE00318,50131142,47112377,45137604,1950131142,1947112377,1945137604,50,13,1142,47,11,2377,45,13,7604
50PE00319,50131048,47112377,45137692,1950131048,1947112377,1945137692,50,13,1048,47,11,2377,45,13,7692
50PE00320,50130758,47112377,46137831,1950130758,1947112377,1946137831,50,13,0758,47,11,2377,46,13,7831
50PE00321,50131143,47112377,46138431,1950131143,1947112377,1946138431,50,13,1143,47,11,2377,46,13,8431
50PE00322,50131425,47112377,46138471,1950131425,1947112377,1946138471,50,13,1425,47,11,2377,46,13,8471
50PE00323,50130735,47112377,47138617,1950130735,1947112377,1947138617,50,13,0735,47,11,2377,47,13,8617
50PE00324,50130972,47112377,47138748,1950130972,1947112377,1947138748,50,13,0972,47,11,2377,47,13,8748
50PE00325,50131159,47112377,47138752,1950131159,1947112377,1947138752,50,13,1159,47,11,2377,47,13,8752
50PE00326,50113100,48112531,42110974,1950113100,1948112531,1942110974,50,11,3100,48,11,2531,42,11,0974
50PE00327,50113102,48112531,42111057,1950113102,1948112531,1942111057,50,11,3102,48,11,2531,42,11,1057
50PE00328,50113113,48112531,43111297,1950113113,1948112531,1943111297,50,11,3113,48,11,2531,43,11,1297
50PE00329,50113082,48112531,44111472,1950113082,1948112531,1944111472,50,11,3082,48,11,2531,44,11,1472
50PE00330,50113083,48112531,44111472,1950113083,1948112531,1944111472,50,11,3083,48,11,2531,44,11,1472
50PE00331,50113088,48112531,44111484,1950113088,1948112531,1944111484,50,11,3088,48,11,2531,44,11,1484
50PE00332,50113276,48112531,44111486,1950113276,1948112531,1944111486,50,11,3276,48,11,2531,44,11,1486
50PE00333,50113091,48112531,44111523,1950113091,1948112531,1944111523,50,11,3091,48,11,2531,44,11,1523
50PE00334,50113139,48112531,45111704,1950113139,1948112531,1945111704,50,11,3139,48,11,2531,45,11,1704
50PE00335,50113170,48112531,45111727,1950113170,1948112531,1945111727,50,11,3170,48,11,2531,45,11,1727
50PE00336,50113105,48112531,45111764,1950113105,1948112531,1945111764,50,11,3105,48,11,2531,45,11,1764
50PE00337,50113084,48112531,45111872,1950113084,1948112531,1945111872,50,11,3084,48,11,2531,45,11,1872
50PE00338,50113201,48112531,45111898,1950113201,1948112531,1945111898,50,11,3201,48,11,2531,45,11,1898
50PE00339,50113205,48112531,45111903,1950113205,1948112531,1945111903,50,11,3205,48,11,2531,45,11,1903
50PE00340,50113101,48112531,46111999,1950113101,1948112531,1946111999,50,11,3101,48,11,2531,46,11,1999
50PE00341,50113163,48112531,46112088,1950113163,1948112531,1946112088,50,11,3163,48,11,2531,46,11,2088
50PE00342,50113090,48112531,46112091,1950113090,1948112531,1946112091,50,11,3090,48,11,2531,46,11,2091
50PE00343,50113049,48112531,46112129,1950113049,1948112531,1946112129,50,11,3049,48,11,2531,46,11,2129
50PE00344,50113270,48112531,46112131,1950113270,1948112531,1946112131,50,11,3270,48,11,2531,46,11,2131
50PE00345,50113219,48112531,47112238,1950113219,1948112531,1947112238,50,11,3219,48,11,2531,47,11,2238
50PE00346,50113202,48112531,47112267,1950113202,1948112531,1947112267,50,11,3202,48,11,2531,47,11,2267
50PE00347,50113173,48112531,47112384,1950113173,1948112531,1947112384,50,11,3173,48,11,2531,47,11,2384
50PE00348,50113103,48112531,47112418,1950113103,1948112531,1947112418,50,11,3103,48,11,2531,47,11,2418
50PE00349,50113265,48112531,47112441,1950113265,1948112531,1947112441,50,11,3265,48,11,2531,47,11,2441
50PE00350,50113190,48112531,47112451,1950113190,1948112531,1947112451,50,11,3190,48,11,2531,47,11,2451
50PE00351,50113058,48112531,48112575,1950113058,1948112531,1948112575,50,11,3058,48,11,2531,48,11,2575
50PE00352,50113199,48112531,48112579,1950113199,1948112531,1948112579,50,11,3199,48,11,2531,48,11,2579
50PE00353,50113180,48112531,48112651,1950113180,1948112531,1948112651,50,11,3180,48,11,2531,48,11,2651
50PE00354,50113284,48112531,48112756,1950113284,1948112531,1948112756,50,11,3284,48,11,2531,48,11,2756
50PE00355,50113260,48112594,42111084,1950113260,1948112594,1942111084,50,11,3260,48,11,2594,42,11,1084
50PE00356,50113261,48112594,42111084,1950113261,1948112594,1942111084,50,11,3261,48,11,2594,42,11,1084
50PE00357,50113273,48112594,45111896,1950113273,1948112594,1945111896,50,11,3273,48,11,2594,45,11,1896
50PE00358,50113077,48112594,46112057,1950113077,1948112594,1946112057,50,11,3077,48,11,2594,46,11,2057
50PE00359,50113145,48112594,47112398,1950113145,1948112594,1947112398,50,11,3145,48,11,2594,47,11,2398
50PE00360,50113206,48112594,47112434,1950113206,1948112594,1947112434,50,11,3206,48,11,2594,47,11,2434
50PE00361,50113164,48112594,48112555,1950113164,1948112594,1948112555,50,11,3164,48,11,2594,48,11,2555
50PE00362,50113108,48112594,48112648,1950113108,1948112594,1948112648,50,11,3108,48,11,2594,48,11,2648
50PE00363,50113068,48112594,48112639,1950113068,1948112594,1948112639,50,11,3068,48,11,2594,48,11,2639
50PE00364,50130818,48112594,42135189,1950130818,1948112594,1942135189,50,13,0818,48,11,2594,42,13,5189
50PE00365,50130836,48112594,42135290,1950130836,1948112594,1942135290,50,13,0836,48,11,2594,42,13,5290
50PE00366,50131356,48112594,42135294,1950131356,1948112594,1942135294,50,13,1356,48,11,2594,42,13,5294
50PE00367,50130759,48112594,43135630,1950130759,1948112594,1943135630,50,13,0759,48,11,2594,43,13,5630
50PE00368,50131131,48112594,44136674,1950131131,1948112594,1944136674,50,13,1131,48,11,2594,44,13,6674
50PE00369,50130804,48112594,45137674,1950130804,1948112594,1945137674,50,13,0804,48,11,2594,45,13,7674
50PE00370,50131157,48112594,46138174,1950131157,1948112594,1946138174,50,13,1157,48,11,2594,46,13,8174
50PE00371,50131177,48112594,47138717,1950131177,1948112594,1947138717,50,13,1177,48,11,2594,47,13,8717
50PE00372,50131187,48112594,47138746,1950131187,1948112594,1947138746,50,13,1187,48,11,2594,47,13,8746
50PE00373,50113169,48112656,48112527,1950113169,1948112656,1948112527,50,11,3169,48,11,2656,48,11,2527
50PE00374,50113041,48112656,48112532,1950113041,1948112656,1948112532,50,11,3041,48,11,2656,48,11,2532
50PE00375,50113087,48112656,48112533,1950113087,1948112656,1948112533,50,11,3087,48,11,2656,48,11,2533
50PE00376,50113160,48112656,48112545,1950113160,1948112656,1948112545,50,11,3160,48,11,2656,48,11,2545
50PE00377,50113064,48112656,48112619,1950113064,1948112656,1948112619,50,11,3064,48,11,2656,48,11,2619
50PE00378,50176356,48112656,43173801,1950176356,1948112656,1943173801,50,17,6356,48,11,2656,43,17,3801
50PE00379,50176257,48112656,43174314,1950176257,1948112656,1943174314,50,17,6257,48,11,2656,43,17,4314
50PE00380,50176416,48112656,44174727,1950176416,1948112656,1944174727,50,17,6416,48,11,2656,44,17,4727
50PE00381,50176317,48112656,47175428,1950176317,1948112656,1947175428,50,17,6317,48,11,2656,47,17,5428
50PE00382,50176259,48112656,47175505,1950176259,1948112656,1947175505,50,17,6259,48,11,2656,47,17,5505
50PE00383,50176293,48112656,48175571,1950176293,1948112656,1948175571,50,17,6293,48,11,2656,48,17,5571
50PE00384,50176335,48112656,48175576,1950176335,1948112656,1948175576,50,17,6335,48,11,2656,48,17,5576
50PE00385,50176404,48112656,48175590,1950176404,1948112656,1948175590,50,17,6404,48,11,2656,48,17,5590
50PE00386,50176370,48112656,48175647,1950176370,1948112656,1948175647,50,17,6370,48,11,2656,48,17,5647
50PE00387,50176437,48112656,48175703,1950176437,1948112656,1948175703,50,17,6437,48,11,2656,48,17,5703
50PE00388,50176439,48112656,48175734,1950176439,1948112656,1948175734,50,17,6439,48,11,2656,48,17,5734
50PE00389,50176231,48112656,48175739,1950176231,1948112656,1948175739,50,17,6231,48,11,2656,48,17,5739
50PE00390,50176236,48112656,48175803,1950176236,1948112656,1948175803,50,17,6236,48,11,2656,48,17,5803
50PE00391,50176276,48112676,45137765,1950176276,1948112676,1945137765,50,17,6276,48,11,2676,45,13,7765
50PE00392,50176367,48112676,45137766,1950176367,1948112676,1945137766,50,17,6367,48,11,2676,45,13,7766
50PE00393,50176405,48112676,44174456,1950176405,1948112676,1944174456,50,17,6405,48,11,2676,44,17,4456
50PE00394,50176410,48112676,46175358,1950176410,1948112676,1946175358,50,17,6410,48,11,2676,46,17,5358
50PE00395,50176411,48112676,46175358,1950176411,1948112676,1946175358,50,17,6411,48,11,2676,46,17,5358
50PE00396,50176244,48112676,47175529,1950176244,1948112676,1947175529,50,17,6244,48,11,2676,47,17,5529
50PE00397,50176294,48112676,47175539,1950176294,1948112676,1947175539,50,17,6294,48,11,2676,47,17,5539
50PE00398,50176440,48112676,48175644,1950176440,1948112676,1948175644,50,17,6440,48,11,2676,48,17,5644
50PE00399,50176441,48112676,48175644,1950176441,1948112676,1948175644,50,17,6441,48,11,2676,48,17,5644
50PE00400,50176379,48112676,48175664,1950176379,1948112676,1948175664,50,17,6379,48,11,2676,48,17,5664
50PE00401,50176357,48112676,48175676,1950176357,1948112676,1948175676,50,17,6357,48,11,2676,48,17,5676
50PE00402,50176474,48112676,48175695,1950176474,1948112676,1948175695,50,17,6474,48,11,2676,48,17,5695
50PE00403,50176476,48112676,48175700,1950176476,1948112676,1948175700,50,17,6476,48,11,2676,48,17,5700
50PE00404,50176461,48112676,48175732,1950176461,1948112676,1948175732,50,17,6461,48,11,2676,48,17,5732
50PE00405,50176430,48112676,48175743,1950176430,1948112676,1948175743,50,17,6430,48,11,2676,48,17,5743
50PE00406,50176252,48112676,48175745,1950176252,1948112676,1948175745,50,17,6252,48,11,2676,48,17,5745
50PE00407,50176483,48112676,48175759,1950176483,1948112676,1948175759,50,17,6483,48,11,2676,48,17,5759
50PE00408,50176465,48112676,48175779,1950176465,1948112676,1948175779,50,17,6465,48,11,2676,48,17,5779
50PE00409,50176339,48112676,48175780,1950176339,1948112676,1948175780,50,17,6339,48,11,2676,48,17,5780
50PE00410,50176406,48112676,48175789,1950176406,1948112676,1948175789,50,17,6406,48,11,2676,48,17,5789
50PE00411,50176312,48112676,48175800,1950176312,1948112676,1948175800,50,17,6312,48,11,2676,48,17,5800
50PE00412,50176269,48112676,48175817,1950176269,1948112676,1948175817,50,17,6269,48,11,2676,48,17,5817
50PE00413,50176270,48112676,48175817,1950176270,1948112676,1948175817,50,17,6270,48,11,2676,48,17,5817
50PE00414,50176241,48112676,48175910,1950176241,1948112676,1948175910,50,17,6241,48,11,2676,48,17,5910
50PE00415,50113155,48112740,43111373,1950113155,1948112740,1943111373,50,11,3155,48,11,2740,43,11,1373
50PE00416,50113254,48112740,44111409,1950113254,1948112740,1944111409,50,11,3254,48,11,2740,44,11,1409
50PE00417,50113171,48112740,45111661,1950113171,1948112740,1945111661,50,11,3171,48,11,2740,45,11,1661
50PE00418,50113119,48112740,46112055,1950113119,1948112740,1946112055,50,11,3119,48,11,2740,46,11,2055
50PE00419,50113069,48112740,47112260,1950113069,1948112740,1947112260,50,11,3069,48,11,2740,47,11,2260
50PE00420,50113126,48112740,47112348,1950113126,1948112740,1947112348,50,11,3126,48,11,2740,47,11,2348
50PE00421,50113183,48112740,47112417,1950113183,1948112740,1947112417,50,11,3183,48,11,2740,47,11,2417
50PE00422,50113222,48112740,47112455,1950113222,1948112740,1947112455,50,11,3222,48,11,2740,47,11,2455
50PE00423,50113093,48112740,48112638,1950113093,1948112740,1948112638,50,11,3093,48,11,2740,48,11,2638
50PE00424,50130806,48112740,42135287,1950130806,1948112740,1942135287,50,13,0806,48,11,2740,42,13,5287
50PE00425,50131022,48112740,43136088,1950131022,1948112740,1943136088,50,13,1022,48,11,2740,43,13,6088
50PE00426,50131023,48112740,43136088,1950131023,1948112740,1943136088,50,13,1023,48,11,2740,43,13,6088
50PE00427,50131019,48112740,45137130,1950131019,1948112740,1945137130,50,13,1019,48,11,2740,45,13,7130
50PE00428,50131306,48112740,45137140,1950131306,1948112740,1945137140,50,13,1306,48,11,2740,45,13,7140
50PE00429,50131307,48112740,45137140,1950131307,1948112740,1945137140,50,13,1307,48,11,2740,45,13,7140
50PE00430,50130797,48112740,45137151,1950130797,1948112740,1945137151,50,13,0797,48,11,2740,45,13,7151
50PE00431,50130798,48112740,45137151,1950130798,1948112740,1945137151,50,13,0798,48,11,2740,45,13,7151
50PE00432,50130877,48112740,45137226,1950130877,1948112740,1945137226,50,13,0877,48,11,2740,45,13,7226
