UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM
00PE04546,00641302,97000093,98640287,00,64,K1302,00,J0093,64,K0287
00PE04547,00641303,97639884,98640065,00,64,K1303,63,K9884,64,K0065
00PE04548,00641304,97639884,98640065,00,64,K1304,63,K9884,64,K0065
00PE04549,00641305,97639884,97639559,00,64,K1305,63,K9884,63,K9559
00PE04550,00641306,97639884,97639559,00,64,K1306,63,K9884,63,K9559
00PE04551,00641307,97639884,97639559,00,64,K1307,63,K9884,63,K9559
00PE04552,00641308,96638762,93636990,00,64,K1308,63,K8762,63,K6990
00PE04553,00641309,96638762,93636990,00,64,K1309,63,K8762,63,K6990
00PE04554,00641310,98640116,98640333,00,64,K1310,64,K0116,64,K0333
00PE04555,00641311,98640116,98640333,00,64,K1311,64,K0116,64,K0333
00PE04556,00641312,98640279,99640641,00,64,K1312,64,K0279,64,K0641
00PE04557,00641313,97639286,94637579,00,64,K1313,63,K9286,63,K7579
00PE04558,00641314,97639286,94637579,00,64,K1314,63,K9286,63,K7579
00PE04559,00641315,97639286,94637579,00,64,K1315,63,K9286,63,K7579
00PE04560,00641316,97639992,99640908,00,64,K1316,63,K9992,64,K0908
00PE04561,00641317,97000143,93636904,00,64,K1317,00,J0143,63,K6904
00PE04562,00641318,97000143,93636904,00,64,K1318,00,J0143,63,K6904
00PE04563,00641319,97000131,95638245,00,64,K1319,00,J0131,63,K8245
00PE04564,00641320,97000131,95638245,00,64,K1320,00,J0131,63,K8245
00PE04565,00641321,98640279,99640615,00,64,K1321,64,K0279,64,K0615
00PE04566,00641322,97639738,98640242,00,64,K1322,63,K9738,64,K0242
00PE04567,00641323,97639738,94637643,00,64,K1323,63,K9738,63,K7643
00PE04568,00641324,97639738,94637643,00,64,K1324,63,K9738,63,K7643
00PE04569,00641325,97639992,99640844,00,64,K1325,63,K9992,64,K0844
00PE04570,00641326,96638762,97639602,00,64,K1326,63,K8762,63,K9602
00PE04571,00641327,96638762,97639602,00,64,K1327,63,K8762,63,K9602
00PE04572,00641328,98640116,98640382,00,64,K1328,64,K0116,64,K0382
00PE04573,00641329,98640116,98640382,00,64,K1329,64,K0116,64,K0382
00PE04574,00641330,98640116,95638433,00,64,K1330,64,K0116,63,K8433
00PE04575,00641331,98640116,95638433,00,64,K1331,64,K0116,63,K8433
00PE04576,00641332,97000143,93636718,00,64,K1332,00,J0143,63,K6718
00PE04577,00641333,97000143,93636718,00,64,K1333,00,J0143,63,K6718
00PE04578,00641334,97639738,94637702,00,64,K1334,63,K9738,63,K7702
00PE04579,00641335,97639738,94637702,00,64,K1335,63,K9738,63,K7702
00PE04580,00641336,98640116,94637348,00,64,K1336,64,K0116,63,K7348
00PE04581,00641337,98640116,94637348,00,64,K1337,64,K0116,63,K7348
00PE04582,00641338,98640116,94637348,00,64,K1338,64,K0116,63,K7348
00PE04583,00641339,98640116,94637348,00,64,K1339,64,K0116,63,K7348
00PE04584,00641340,98640429,94637387,00,64,K1340,64,K0429,63,K7387
00PE04585,00641341,98640429,94637387,00,64,K1341,64,K0429,63,K7387
00PE04586,00641342,97000131,96638721,00,64,K1342,00,J0131,63,K8721
00PE04587,00641343,97000131,96638721,00,64,K1343,00,J0131,63,K8721
00PE04588,00641344,96638762,96639002,00,64,K1344,63,K8762,63,K9002
00PE04589,00641345,97639992,99640724,00,64,K1345,63,K9992,64,K0724
00PE04590,00641346,97639992,99640724,00,64,K1346,63,K9992,64,K0724
00PE04591,00641347,97639738,96638946,00,64,K1347,63,K9738,63,K8946
00PE04592,00641348,97639738,96638946,00,64,K1348,63,K9738,63,K8946
00PE04593,00641349,97639738,96638946,00,64,K1349,63,K9738,63,K8946
00PE04594,00641350,97000093,98640180,00,64,K1350,00,J0093,64,K0180
00PE04595,00641351,97000093,98640180,00,64,K1351,00,J0093,64,K0180
00PE04596,00641352,98640279,99640711,00,64,K1352,64,K0279,64,K0711
00PE04597,00641353,97000131,98640405,00,64,K1353,00,J0131,64,K0405
00PE04598,00641354,97000131,98640405,00,64,K1354,00,J0131,64,K0405
00PE04599,00641355,97639884,94637673,00,64,K1355,63,K9884,63,K7673
00PE04600,00641356,97639738,95105566,00,64,K1356,63,K9738,10,S5566
00PE04601,00641357,97639738,95105566,00,64,K1357,63,K9738,10,S5566
00PE04602,00641358,98640429,97639290,00,64,K1358,64,K0429,63,K9290
00PE04603,00641359,98640429,97639290,00,64,K1359,64,K0429,63,K9290
00PE04604,00641360,97000143,98640377,00,64,K1360,00,J0143,64,K0377
00PE04605,00641361,97000143,98640377,00,64,K1361,00,J0143,64,K0377
00PE04606,00641362,97639738,96639084,00,64,K1362,63,K9738,63,K9084
00PE04607,00641363,97639738,96639084,00,64,K1363,63,K9738,63,K9084
00PE04608,00641364,97639738,96639084,00,64,K1364,63,K9738,63,K9084
00PE04609,00641365,97000093,97639393,00,64,K1365,00,J0093,63,K9393
00PE04610,00641366,97000093,97639393,00,64,K1366,00,J0093,63,K9393
00PE04611,00641367,97000093,97639393,00,64,K1367,00,J0093,63,K9393
00PE04612,00641368,97639286,96638613,00,64,K1368,63,K9286,63,K8613
00PE04613,00641369,97639286,96638613,00,64,K1369,63,K9286,63,K8613
00PE04614,00641370,97639286,96638613,00,64,K1370,63,K9286,63,K8613
00PE04615,00641371,97639286,98640448,00,64,K1371,63,K9286,64,K0448
00PE04616,00641372,97639286,98640448,00,64,K1372,63,K9286,64,K0448
00PE04617,00641373,97000093,98640316,00,64,K1373,00,J0093,64,K0316
00PE04618,00641374,97000093,98640316,00,64,K1374,00,J0093,64,K0316
00PE04619,00641375,97000093,98640316,00,64,K1375,00,J0093,64,K0316
00PE04620,00641376,97639992,99640713,00,64,K1376,63,K9992,64,K0713
00PE04621,00641377,97639738,93636788,00,64,K1377,63,K9738,63,K6788
00PE04622,00641378,97639738,93636788,00,64,K1378,63,K9738,63,K6788
00PE04623,00641379,97639884,95638127,00,64,K1379,63,K9884,63,K8127
00PE04624,00641380,97639286,93636843,00,64,K1380,63,K9286,63,K6843
00PE04625,00641381,97639286,93636843,00,64,K1381,63,K9286,63,K6843
00PE04626,00641382,97639738,96638800,00,64,K1382,63,K9738,63,K8800
00PE04627,00641383,97000131,96638808,00,64,K1383,00,J0131,63,K8808
00PE04628,00641384,97000131,96638808,00,64,K1384,00,J0131,63,K8808
00PE04629,00641385,97000093,98640431,00,64,K1385,00,J0093,64,K0431
00PE04630,00641386,97000093,98640431,00,64,K1386,00,J0093,64,K0431
00PE04631,00641387,97000093,98640431,00,64,K1387,00,J0093,64,K0431
00PE04632,00641388,97639884,94637529,00,64,K1388,63,K9884,63,K7529
00PE04633,00641389,97639884,94637529,00,64,K1389,63,K9884,63,K7529
00PE04634,00641390,98640116,97639342,00,64,K1390,64,K0116,63,K9342
00PE04635,00641391,98640116,97639342,00,64,K1391,64,K0116,63,K9342
00PE04636,00641392,97639286,96638896,00,64,K1392,63,K9286,63,K8896
00PE04637,00641393,97639286,96638896,00,64,K1393,63,K9286,63,K8896
00PE04638,00641394,97639286,96639141,00,64,K1394,63,K9286,63,K9141
00PE04639,00641395,97639286,96639141,00,64,K1395,63,K9286,63,K9141
00PE04640,00641396,97639884,95637945,00,64,K1396,63,K9884,63,K7945
00PE04641,00641397,97000143,97639703,00,64,K1397,00,J0143,63,K9703
00PE04642,00641398,97000143,97639703,00,64,K1398,00,J0143,63,K9703
00PE04643,00641399,97639992,99640712,00,64,K1399,63,K9992,64,K0712
00PE04644,00641400,97639884,95638064,00,64,K1400,63,K9884,63,K8064
00PE04645,00641401,97639884,95638064,00,64,K1401,63,K9884,63,K8064
00PE04646,00641402,98640116,95638078,00,64,K1402,64,K0116,63,K8078
00PE04647,00641403,98640116,95638078,00,64,K1403,64,K0116,63,K8078
00PE04648,00641404,97639286,94637237,00,64,K1404,63,K9286,63,K7237
00PE04649,00641405,97639286,94637237,00,64,K1405,63,K9286,63,K7237
00PE04650,00641406,97000143,95638328,00,64,K1406,00,J0143,63,K8328
00PE04651,00641407,97000143,95638328,00,64,K1407,00,J0143,63,K8328
00PE04652,00641408,97000143,98640173,00,64,K1408,00,J0143,64,K0173
00PE04653,00641409,97639286,96638654,00,64,K1409,63,K9286,63,K8654
00PE04654,00641410,97639286,96638654,00,64,K1410,63,K9286,63,K8654
00PE04655,00641411,97639738,96639032,00,64,K1411,63,K9738,63,K9032
00PE04656,00641412,97639738,96639032,00,64,K1412,63,K9738,63,K9032
00PE04657,00641413,97639738,98640441,00,64,K1413,63,K9738,64,K0441
00PE04658,00641414,97639738,98640441,00,64,K1414,63,K9738,64,K0441
00PE04659,00641415,96638762,97639706,00,64,K1415,63,K8762,63,K9706
00PE04660,00641416,96638762,97639706,00,64,K1416,63,K8762,63,K9706
00PE04661,00641417,97000093,98640504,00,64,K1417,00,J0093,64,K0504
00PE04662,00641418,97000093,98640504,00,64,K1418,00,J0093,64,K0504
00PE04663,00641419,98640429,98640342,00,64,K1419,64,K0429,64,K0342
00PE04664,00641420,98640429,98640342,00,64,K1420,64,K0429,64,K0342
00PE04665,00641421,97000143,96638771,00,64,K1421,00,J0143,63,K8771
00PE04666,00641422,97000143,96638771,00,64,K1422,00,J0143,63,K8771
00PE04667,00641423,97000143,96638771,00,64,K1423,00,J0143,63,K8771
00PE04668,00641424,97639884,98640379,00,64,K1424,63,K9884,64,K0379
00PE04669,00641425,97639884,98640379,00,64,K1425,63,K9884,64,K0379
00PE04670,00641426,97000093,98640018,00,64,K1426,00,J0093,64,K0018
00PE04671,00641427,97639286,96638989,00,64,K1427,63,K9286,63,K8989
00PE04672,00641428,97639286,96638989,00,64,K1428,63,K9286,63,K8989
00PE04673,00641429,97639286,96638989,00,64,K1429,63,K9286,63,K8989
00PE04674,00641430,97000093,97639629,00,64,K1430,00,J0093,63,K9629
00PE04675,00641431,97000093,97639629,00,64,K1431,00,J0093,63,K9629
00PE04676,00641432,96638762,93636676,00,64,K1432,63,K8762,63,K6676
00PE04677,00641433,98640429,96638698,00,64,K1433,64,K0429,63,K8698
00PE04678,00641434,98640429,96638698,00,64,K1434,64,K0429,63,K8698
00PE04679,00641435,98640429,96638698,00,64,K1435,64,K0429,63,K8698
00PE04680,00641436,97000131,97639431,00,64,K1436,00,J0131,63,K9431
00PE04681,00641437,97000131,97639431,00,64,K1437,00,J0131,63,K9431
00PE04682,00641438,98640429,98640383,00,64,K1438,64,K0429,64,K0383
00PE04683,00641439,98640429,98640383,00,64,K1439,64,K0429,64,K0383
00PE04684,00641440,97000093,98640434,00,64,K1440,00,J0093,64,K0434
00PE04685,00641441,97000093,98640434,00,64,K1441,00,J0093,64,K0434
00PE04686,00641442,97639992,99640900,00,64,K1442,63,K9992,64,K0900
00PE04687,00641443,97000131,93636679,00,64,K1443,00,J0131,63,K6679
00PE04688,00641444,97000131,93636679,00,64,K1444,00,J0131,63,K6679
00PE04689,00641445,97639992,99640677,00,64,K1445,63,K9992,64,K0677
00PE04690,00641446,97000143,95637767,00,64,K1446,00,J0143,63,K7767
00PE04691,00641447,97000143,95637767,00,64,K1447,00,J0143,63,K7767
00PE04692,00641448,97000143,95637767,00,64,K1448,00,J0143,63,K7767
00PE04693,00641449,98640279,99640800,00,64,K1449,64,K0279,64,K0800
00PE04694,00641450,97000131,94637131,00,64,K1450,00,J0131,63,K7131
00PE04695,00641451,97000131,94637131,00,64,K1451,00,J0131,63,K7131
00PE04696,00641452,97000131,94637270,00,64,K1452,00,J0131,63,K7270
00PE04697,00641453,97000131,94637270,00,64,K1453,00,J0131,63,K7270
00PE04698,00641454,98640429,97639337,00,64,K1454,64,K0429,63,K9337
00PE04699,00641455,98640429,97639337,00,64,K1455,64,K0429,63,K9337
00PE04700,00641456,97639992,99640852,00,64,K1456,63,K9992,64,K0852
00PE04701,00641457,97000143,98640450,00,64,K1457,00,J0143,64,K0450
00PE04702,00641458,97639884,93636723,00,64,K1458,63,K9884,63,K6723
00PE04703,00641459,97639884,93636723,00,64,K1459,63,K9884,63,K6723
00PE04704,00641460,97639884,93636723,00,64,K1460,63,K9884,63,K6723
00PE04705,00641461,97000093,95637755,00,64,K1461,00,J0093,63,K7755
00PE04706,00641462,98640429,95638089,00,64,K1462,64,K0429,63,K8089
00PE04707,00641463,97000131,97639773,00,64,K1463,00,J0131,63,K9773
00PE04708,00641464,97000131,97639773,00,64,K1464,00,J0131,63,K9773
00PE04709,00641465,97639884,94637292,00,64,K1465,63,K9884,63,K7292
00PE04710,00641466,97639884,94637292,00,64,K1466,63,K9884,63,K7292
00PE04711,00641467,98640116,97639864,00,64,K1467,64,K0116,63,K9864
00PE04712,00641468,97000131,98640458,00,64,K1468,00,J0131,64,K0458
00PE04713,00641469,98640429,98640249,00,64,K1469,64,K0429,64,K0249
00PE04714,00641470,97639738,96638992,00,64,K1470,63,K9738,63,K8992
00PE04715,00641471,97639286,96638563,00,64,K1471,63,K9286,63,K8563
00PE04716,00641472,97639286,96638563,00,64,K1472,63,K9286,63,K8563
00PE04717,00641473,97639286,96638563,00,64,K1473,63,K9286,63,K8563
00PE04718,00641474,97639738,97639503,00,64,K1474,63,K9738,63,K9503
00PE04719,00641475,97639738,97639503,00,64,K1475,63,K9738,63,K9503
00PE04720,00641476,96638762,97639879,00,64,K1476,63,K8762,63,K9879
00PE04721,00641477,96638762,97639879,00,64,K1477,63,K8762,63,K9879
00PE04722,00641478,97000131,97639307,00,64,K1478,00,J0131,63,K9307
00PE04723,00641479,98640116,95637787,00,64,K1479,64,K0116,63,K7787
00PE04724,00641480,98640116,95637787,00,64,K1480,64,K0116,63,K7787
00PE04725,00641481,98640116,95637787,00,64,K1481,64,K0116,63,K7787
00PE04726,00641482,97639884,93636917,00,64,K1482,63,K9884,63,K6917
00PE04727,00641483,97639884,93636917,00,64,K1483,63,K9884,63,K6917
00PE04728,00641484,98640116,98640413,00,64,K1484,64,K0116,64,K0413
00PE04729,00641485,98640116,98640413,00,64,K1485,64,K0116,64,K0413
00PE04730,00641486,97000131,95637844,00,64,K1486,00,J0131,63,K7844
00PE04731,00641487,97000131,95637844,00,64,K1487,00,J0131,63,K7844
00PE04732,00641488,97000093,94637686,00,64,K1488,00,J0093,63,K7686
00PE04733,00641489,97000093,94637686,00,64,K1489,00,J0093,63,K7686
00PE04734,00641490,97639738,96638539,00,64,K1490,63,K9738,63,K8539
00PE04735,00641491,97639738,96638539,00,64,K1491,63,K9738,63,K8539
00PE04736,00641492,96638762,96639003,00,64,K1492,63,K8762,63,K9003
00PE04737,00641493,96638762,96639003,00,64,K1493,63,K8762,63,K9003
00PE04738,00641494,97639992,99640871,00,64,K1494,63,K9992,64,K0871
00PE04739,00641495,97639992,99640837,00,64,K1495,63,K9992,64,K0837
00PE04740,00641496,97000093,96638941,00,64,K1496,00,J0093,63,K8941
00PE04741,00641497,97000093,96638941,00,64,K1497,00,J0093,63,K8941
00PE04742,00641498,96638762,97639922,00,64,K1498,63,K8762,63,K9922
00PE04743,00641499,97639992,99640960,00,64,K1499,63,K9992,64,K0960
00PE04744,00641500,98640279,99640907,00,64,K1500,64,K0279,64,K0907
00PE04745,00641501,98640279,99640706,00,64,K1501,64,K0279,64,K0706
00PE04746,00641502,98640279,99640706,00,64,K1502,64,K0279,64,K0706
00PE04747,00641503,97639992,99640625,00,64,K1503,63,K9992,64,K0625
00PE04748,00641504,98640279,99640985,00,64,K1504,64,K0279,64,K0985
00PE04749,00641505,97639992,99640870,00,64,K1505,63,K9992,64,K0870
00PE04750,00641506,98640279,99640642,00,64,K1506,64,K0279,64,K0642
00PE04751,00641507,97639992,99641020,00,64,K1507,63,K9992,64,K1020
00PE04752,00641508,97639992,99640878,00,64,K1508,63,K9992,64,K0878
00PE04753,00641509,98640279,99640732,00,64,K1509,64,K0279,64,K0732
00PE04754,00641510,97639992,99640894,00,64,K1510,63,K9992,64,K0894
00PE04755,00641511,98640279,99640911,00,64,K1511,64,K0279,64,K0911
00PE04756,00641512,98640279,99640847,00,64,K1512,64,K0279,64,K0847
00PE04757,00641513,98640279,99640637,00,64,K1513,64,K0279,64,K0637
00PE04758,00641514,98640279,99640637,00,64,K1514,64,K0279,64,K0637
00PE04759,00641515,97639992,99640983,00,64,K1515,63,K9992,64,K0983
00PE04760,00641516,98640279,99640718,00,64,K1516,64,K0279,64,K0718
00PE04761,00641517,98640279,99640643,00,64,K1517,64,K0279,64,K0643
00PE04762,00641518,98640279,99640662,00,64,K1518,64,K0279,64,K0662
00PE04763,00641519,98640279,99640764,00,64,K1519,64,K0279,64,K0764
00PE04764,00641520,97639992,99640971,00,64,K1520,63,K9992,64,K0971
00PE04765,00641521,98640279,99640947,00,64,K1521,64,K0279,64,K0947
00PE04766,00641522,98640279,99640757,00,64,K1522,64,K0279,64,K0757
00PE04767,00641523,97639992,99640695,00,64,K1523,63,K9992,64,K0695
00PE04768,00641524,97639992,99640695,00,64,K1524,63,K9992,64,K0695
00PE04769,00641525,98970000,97639285,00,64,K1525,97,00000,63,K9285
00PE04770,00641526,98640279,99640728,00,64,K1526,64,K0279,64,K0728
00PE04771,00641527,98640279,99640756,00,64,K1527,64,K0279,64,K0756
00PE04772,00641528,97044528,95638269,00,64,K1528,04,A4528,63,K8269
00PE04773,00641529,97044528,95638269,00,64,K1529,04,A4528,63,K8269
00PE04774,00641530,97639992,99641006,00,64,K1530,63,K9992,64,K1006
00PE04775,00641531,98640279,99640829,00,64,K1531,64,K0279,64,K0829
00PE04776,00641532,97639992,99640946,00,64,K1532,63,K9992,64,K0946
00PE04777,00816064,96813677,96813599,00,81,Z6064,81,Z3677,81,Z3599
00PE04778,00816065,96813677,96813599,00,81,Z6065,81,Z3677,81,Z3599
00PE04779,00816066,98100000,95042300,00,81,Z6066,10,S0000,04,A2300
00PE04780,00816067,98100000,95042300,00,81,Z6067,10,S0000,04,A2300
00PE04781,00816068,98100000,95042300,00,81,Z6068,10,S0000,04,A2300
00PE04782,00816069,98100000,95042414,00,81,Z6069,10,S0000,04,A2414
00PE04783,00816070,98100000,95042414,00,81,Z6070,10,S0000,04,A2414
00PE04784,00816071,98100000,95042414,00,81,Z6071,10,S0000,04,A2414
00PE04785,00816072,98100000,95042414,00,81,Z6072,10,S0000,04,A2414
00PE04786,00816073,96813677,98814778,00,81,Z6073,81,Z3677,81,Z4778
00PE04787,00816074,98100000,95042283,00,81,Z6074,10,S0000,04,A2283
00PE04788,00816075,98100000,95042283,00,81,Z6075,10,S0000,04,A2283
00PE04789,00816076,98100000,95042283,00,81,Z6076,10,S0000,04,A2283
00PE04790,00816077,96813679,98814761,00,81,Z6077,81,Z3679,81,Z4761
00PE04791,00816078,96813679,98814761,00,81,Z6078,81,Z3679,81,Z4761
00PE04792,00816079,97639603,99815392,00,81,Z6079,63,K9603,81,Z5392
00PE04793,00816080,98100000,94041133,00,81,Z6080,10,S0000,04,A1133
00PE04794,00816081,96813679,98814825,00,81,Z6081,81,Z3679,81,Z4825
00PE04795,00816082,98100000,97007274,00,81,Z6082,10,S0000,00, 7274
00PE04796,00816083,98100000,97007274,00,81,Z6083,10,S0000,00, 7274
00PE04797,00816084,98100000,96043089,00,81,Z6084,10,S0000,04,A3089
00PE04798,00816085,96813677,98814765,00,81,Z6085,81,Z3677,81,Z4765
00PE04799,00816086,98100000,96445328,00,81,Z6086,10,S0000,44,T5328
00PE04800,00816087,98100000,96445328,00,81,Z6087,10,S0000,44,T5328
00PE04801,00816088,96813677,98814906,00,81,Z6088,81,Z3677,81,Z4906
00PE04802,00816089,96813677,98814906,00,81,Z6089,81,Z3677,81,Z4906
00PE04803,00816090,98100000,98814711,00,81,Z6090,10,S0000,81,Z4711
00PE04804,00816091,98100000,98814711,00,81,Z6091,10,S0000,81,Z4711
00PE04805,00816092,98100000,98814711,00,81,Z6092,10,S0000,81,Z4711
00PE04806,00816093,96813677,96813578,00,81,Z6093,81,Z3677,81,Z3578
00PE04807,00816094,98100000,97007168,00,81,Z6094,10,S0000,00, 7168
00PE04808,00816095,98100000,95050068,00,81,Z6095,10,S0000,05,50068
00PE04809,00816096,96813679,97814047,00,81,Z6096,81,Z3679,81,Z4047
00PE04810,00816097,96813677,97813999,00,81,Z6097,81,Z3677,81,Z3999
00PE04811,00816098,96813677,97813999,00,81,Z6098,81,Z3677,81,Z3999
00PE04812,00816099,96813677,97814015,00,81,Z6099,81,Z3677,81,Z4015
00PE04813,00816100,96813677,97814015,00,81,Z6100,81,Z3677,81,Z4015
00PE04814,00816101,98100000,96043381,00,81,Z6101,10,S0000,04,A3381
00PE04815,00816102,98100000,96043381,00,81,Z6102,10,S0000,04,A3381
00PE04816,00816103,98100000,96042888,00,81,Z6103,10,S0000,04,A2888
00PE04817,00816104,98100000,96042888,00,81,Z6104,10,S0000,04,A2888
00PE04818,00816105,96813679,94812865,00,81,Z6105,81,Z3679,81,Z2865
00PE04819,00816106,98640386,99110229,00,81,Z6106,64,K0386,11,R0229
00PE04820,00816107,98100000,97814016,00,81,Z6107,10,S0000,81,Z4016
00PE04821,00816108,98100000,97814016,00,81,Z6108,10,S0000,81,Z4016
00PE04822,00816109,98100000,97814211,00,81,Z6109,10,S0000,81,Z4211
00PE04823,00816110,98100000,97814211,00,81,Z6110,10,S0000,81,Z4211
00PE04824,00816111,98100000,97814175,00,81,Z6111,10,S0000,81,Z4175
00PE04825,00816112,98100000,97814175,00,81,Z6112,10,S0000,81,Z4175
00PE04826,00816113,98100000,95050215,00,81,Z6113,10,S0000,05,50215
00PE04827,00816114,98100000,94105309,00,81,Z6114,10,S0000,10,S5309
00PE04828,00816115,96813677,97813952,00,81,Z6115,81,Z3677,81,Z3952
00PE04829,00816116,96813677,97813952,00,81,Z6116,81,Z3677,81,Z3952
00PE04830,00816117,98100000,95444861,00,81,Z6117,10,S0000,44,T4861
00PE04831,00816118,96813679,98814740,00,81,Z6118,81,Z3679,81,Z4740
00PE04832,00816119,96813679,98814740,00,81,Z6119,81,Z3679,81,Z4740
00PE04833,00816120,98100000,98814657,00,81,Z6120,10,S0000,81,Z4657
00PE04834,00816121,98100000,98814657,00,81,Z6121,10,S0000,81,Z4657
00PE04835,00816122,98100000,97814187,00,81,Z6122,10,S0000,81,Z4187
00PE04836,00816123,98100000,97814086,00,81,Z6123,10,S0000,81,Z4086
00PE04837,00816124,98100000,97814086,00,81,Z6124,10,S0000,81,Z4086
00PE04838,00816125,98100000,96006054,00,81,Z6125,10,S0000,00, 6054
00PE04839,00816126,96813679,97814055,00,81,Z6126,81,Z3679,81,Z4055
00PE04840,00816127,98100000,96006065,00,81,Z6127,10,S0000,00, 6065
00PE04841,00816128,98100000,96006065,00,81,Z6128,10,S0000,00, 6065
00PE04842,00816129,98100000,97814087,00,81,Z6129,10,S0000,81,Z4087
00PE04843,00816130,98100000,97814087,00,81,Z6130,10,S0000,81,Z4087
00PE04844,00816131,98100000,96006062,00,81,Z6131,10,S0000,00, 6062
00PE04845,00816132,98100000,96043132,00,81,Z6132,10,S0000,04,A3132
00PE04846,00816133,98100000,96043132,00,81,Z6133,10,S0000,04,A3132
00PE04847,00816134,98640150,99110050,00,81,Z6134,64,K0150,11,R0050
00PE04848,00816135,96813677,98814892,00,81,Z6135,81,Z3677,81,Z4892
00PE04849,00816136,96813677,98814892,00,81,Z6136,81,Z3677,81,Z4892
00PE04850,00816137,98100000,97814116,00,81,Z6137,10,S0000,81,Z4116
