UID,LAMBID,SIREID,DAMID,ID10,STM,SIRE4,DAM4
EEPE60817,1968183008,1965181975,1966182587,1968183008,07,1975,2587
EEPE60818,1968183009,1962181132,1966182612,1968183009,07,1132,2612
EEPE60819,1968183010,1962181132,1963181474,1968183010,07,1132,1474
EEPE60820,1968183011,1962181132,1963181474,1968183011,07,1132,1474
EEPE60821,1968183012,1965181975,1965181985,1968183012,07,1975,1985
EEPE60822,1968183013,1965181975,1965181985,1968183013,07,1975,1985
EEPE60823,1968183014,1964181777,1959179888,1968183014,07,1777,9888
EEPE60824,1968183015,1964181777,1959179888,1968183015,07,1777,9888
EEPE60825,1968183016,1965181975,1964181680,1968183016,07,1975,1680
EEPE60826,1968183017,1965181975,1964181680,1968183017,07,1975,1680
EEPE60827,1968183018,1964181777,1964181716,1968183018,07,1777,1716
EEPE60828,1968183019,1965181975,1962181055,1968183019,07,1975,1055
EEPE60829,1968183020,1965181975,1962181055,1968183020,07,1975,1055
EEPE60830,1968183021,1966182579,1963181547,1968183021,07,2579,1547
EEPE60831,1968183022,1966182579,1963181547,1968183022,07,2579,1547
EEPE60832,1968183023,1962181132,1965181994,1968183023,07,1132,1994
EEPE60833,1968183024,1965181975,1964181683,1968183024,07,1975,1683
EEPE60834,1968183025,1966182460,1961180854,1968183025,07,2460,0854
EEPE60835,1968183026,1966182460,1961180854,1968183026,07,2460,0854
EEPE60836,1968183027,1965181975,1965182003,1968183027,07,1975,2003
EEPE60837,1968183028,1962181132,1965182143,1968183028,07,1132,2143
EEPE60838,1968183029,1962181132,1965182143,1968183029,07,1132,2143
EEPE60839,1968183030,1966182567,1963181430,1968183030,07,2567,1430
EEPE60840,1968183031,1966182567,1963181430,1968183031,07,2567,1430
EEPE60841,1968183032,1962181132,1961180988,1968183032,07,1132,0988
EEPE60842,1968183033,1962181132,1961180988,1968183033,07,1132,0988
EEPE60843,1968183034,1966182598,1964181880,1968183034,07,2598,1880
EEPE60844,1968183035,1966182598,1964181880,1968183035,07,2598,1880
EEPE60845,1968183036,1964181777,1964181691,1968183036,07,1777,1691
EEPE60846,1968183037,1964181777,1964181691,1968183037,07,1777,1691
EEPE60847,1968183038,1962181132,1966182494,1968183038,07,1132,2494
EEPE60848,1968183039,1966182486,1965181987,1968183039,07,2486,1987
EEPE60849,1968183040,1965181975,1963181549,1968183040,07,1975,1549
EEPE60850,1968183041,1966182630,1966182331,1968183041,07,2630,2331
EEPE60851,1968183042,1966182460,1965182167,1968183042,07,2460,2167
EEPE60852,1968183043,1966182460,1965182167,1968183043,07,2460,2167
EEPE60853,1968183044,1965181975,1961180750,1968183044,07,1975,0750
EEPE60854,1968183045,1965181975,1961180750,1968183045,07,1975,0750
EEPE60855,1968183046,1966182598,1963181526,1968183046,07,2598,1526
EEPE60856,1968183047,1966182598,1963181526,1968183047,07,2598,1526
EEPE60857,1968183048,1966182448,1962181269,1968183048,07,2448,1269
EEPE60858,1968183049,1966182448,1962181269,1968183049,07,2448,1269
EEPE60859,1968183050,1965181975,1963181434,1968183050,07,1975,1434
EEPE60860,1968183051,1965181975,1963181434,1968183051,07,1975,1434
EEPE60861,1968183052,1966182563,1966182358,1968183052,07,2563,2358
EEPE60862,1968183053,1966182486,1965182263,1968183053,07,2486,2263
EEPE60863,1968183054,1966182401,1965182053,1968183054,07,2401,2053
EEPE60864,1968183055,1966182401,1965182053,1968183055,07,2401,2053
EEPE60865,1968183056,1964181777,1964181817,1968183056,07,1777,1817
EEPE60866,1968183057,1964181777,1964181817,1968183057,07,1777,1817
EEPE60867,1968183058,1966182361,1963181619,1968183058,07,2361,1619
EEPE60868,1968183059,1966182361,1963181619,1968183059,07,2361,1619
EEPE60869,1968183060,1966182334,1965182278,1968183060,07,2334,2278
EEPE60870,1968183061,1962181132,1961180689,1968183061,07,1132,0689
EEPE60871,1968183062,1962181132,1961180689,1968183062,07,1132,0689
EEPE60872,1968183063,1962181132,1966182588,1968183063,07,1132,2588
EEPE60873,1968183064,1962181132,1966182588,1968183064,07,1132,2588
EEPE60874,1968183065,1966182334,1965182036,1968183065,07,2334,2036
EEPE60875,1968183066,1966182334,1965182036,1968183066,07,2334,2036
EEPE60876,1968183067,1962181132,1965182193,1968183067,07,1132,2193
EEPE60877,1968183068,1965181975,1966182624,1968183068,07,1975,2624
EEPE60878,1968183069,1965181975,1966182624,1968183069,07,1975,2624
EEPE60879,1968183070,1962181132,1963181634,1968183070,07,1132,1634
EEPE60880,1968183071,1962181132,1963181634,1968183071,07,1132,1634
EEPE60881,1968183072,1964181777,1965182267,1968183072,07,1777,2267
EEPE60882,1968183073,1965181975,1966182434,1968183073,07,1975,2434
EEPE60883,1968183074,1962181132,1966182432,1968183074,07,1132,2432
EEPE60884,1968183075,1966182401,1960180184,1968183075,07,2401,0184
EEPE60885,1968183076,1966182401,1960180184,1968183076,07,2401,0184
EEPE60886,1968183077,1962181132,1962181264,1968183077,07,1132,1264
EEPE60887,1968183078,1965181975,1964181821,1968183078,07,1975,1821
EEPE60888,1968183079,1965181975,1964181821,1968183079,07,1975,1821
EEPE60889,1968183080,1966182433,1963181482,1968183080,07,2433,1482
EEPE60890,1968183081,1966182581,1964181918,1968183081,07,2581,1918
EEPE60891,1968183082,1962181132,1966182566,1968183082,07,1132,2566
EEPE60892,1968183083,1966182591,1962181030,1968183083,07,2591,1030
EEPE60893,1968183084,1966182591,1962181030,1968183084,07,2591,1030
EEPE60894,1968183085,1962181132,1966182356,1968183085,07,1132,2356
EEPE60895,1968183086,1966182460,1964181863,1968183086,07,2460,1863
EEPE60896,1968183087,1966182460,1964181863,1968183087,07,2460,1863
EEPE60897,1968183088,1962181132,1965182238,1968183088,07,1132,2238
EEPE60898,1968183089,1964181777,1966182549,1968183089,07,1777,2549
EEPE60899,1968183090,1966182630,1960180581,1968183090,07,2630,0581
EEPE60900,1968183091,1966182630,1960180581,1968183091,07,2630,0581
EEPE60901,1968183092,1966182453,1966182357,1968183092,07,2453,2357
EEPE60902,1968183093,1965181975,1966182309,1968183093,07,1975,2309
EEPE60903,1968183094,1965181975,1966182309,1968183094,07,1975,2309
EEPE60904,1968183095,1964181777,1964181923,1968183095,07,1777,1923
EEPE60905,1968183096,1962181132,1959179796,1968183096,07,1132,9796
EEPE60906,1968183097,1966182591,1964181901,1968183097,07,2591,1901
EEPE60907,1968183098,1965181975,1966182532,1968183098,07,1975,2532
EEPE60908,1968183099,1966182616,1964181756,1968183099,07,2616,1756
EEPE60909,1968183100,1966182616,1964181756,1968183100,07,2616,1756
EEPE60910,1968183101,1962181132,1964181809,1968183101,07,1132,1809
EEPE60911,1968183102,1962181132,1964181809,1968183102,07,1132,1809
EEPE60912,1968183103,1964181777,1964181804,1968183103,07,1777,1804
EEPE60913,1968183104,1964181777,1965182109,1968183104,07,1777,2109
EEPE60914,1968183105,1964181777,1965182109,1968183105,07,1777,2109
EEPE60915,1968183106,1965181975,1964181798,1968183106,07,1975,1798
EEPE60916,1968183107,1966182563,1964181796,1968183107,07,2563,1796
EEPE60917,1968183108,1966182563,1964181796,1968183108,07,2563,1796
EEPE60918,1968183109,1966182361,1964181930,1968183109,07,2361,1930
EEPE60919,1968183110,1966182361,1964181930,1968183110,07,2361,1930
EEPE60920,1968183111,1965181975,1965182284,1968183111,07,1975,2284
EEPE60921,1968183112,1965181975,1965182284,1968183112,07,1975,2284
EEPE60922,1968183113,1964181777,1965181981,1968183113,07,1777,1981
EEPE60923,1968183114,1964181777,1965181981,1968183114,07,1777,1981
EEPE60924,1968183115,1965181975,1962181044,1968183115,07,1975,1044
EEPE60925,1968183116,1962181132,1966182492,1968183116,07,1132,2492
EEPE60926,1968183117,1966182590,1964181925,1968183117,07,2590,1925
EEPE60927,1968183118,1966182590,1964181925,1968183118,07,2590,1925
EEPE60928,1968183119,1966182563,1963181447,1968183119,07,2563,1447
EEPE60929,1968183120,1965181975,1965182093,1968183120,07,1975,2093
EEPE60930,1968183121,1966182430,1966182490,1968183121,07,2430,2490
EEPE60931,1968183122,1962181132,1963181406,1968183122,07,1132,1406
EEPE60932,1968183123,1962181132,1963181406,1968183123,07,1132,1406
EEPE60933,1968183124,1965181975,1964181946,1968183124,07,1975,1946
EEPE60934,1968183125,1964181777,1965181993,1968183125,07,1777,1993
EEPE60935,1968183127,1962181132,1963181518,1968183127,07,1132,1518
EEPE60936,1968183128,1962181132,1963181518,1968183128,07,1132,1518
EEPE60937,1968183129,1962181132,1966182380,1968183129,07,1132,2380
EEPE60938,1968183130,1966182579,1965182187,1968183130,07,2579,2187
EEPE60939,1968183131,1966182579,1965182187,1968183131,07,2579,2187
EEPE60940,1968183132,1965181975,1964181743,1968183132,07,1975,1743
EEPE60941,1968183133,1966182579,1964181881,1968183133,07,2579,1881
EEPE60942,1968183134,1966182579,1964181881,1968183134,07,2579,1881
EEPE60943,1968183135,1962181132,1964181845,1968183135,07,1132,1845
EEPE60944,1968183136,1962181132,1964181845,1968183136,07,1132,1845
EEPE60945,1968183137,1966182616,1962181275,1968183137,07,2616,1275
EEPE60946,1968183138,1966182616,1962181275,1968183138,07,2616,1275
EEPE60947,1968183139,1965181975,1966182378,1968183139,07,1975,2378
EEPE60948,1968183140,1966182581,1962181119,1968183140,07,2581,1119
EEPE60949,1968183141,1966182581,1962181119,1968183141,07,2581,1119
EEPE60950,1968183142,1966182579,1966182580,1968183142,07,2579,2580
EEPE60951,1968183143,1965181975,1966182391,1968183143,07,1975,2391
EEPE60952,1968183144,1965181975,1966182391,1968183144,07,1975,2391
EEPE60953,1968183145,1962181132,1966182552,1968183145,07,1132,2552
EEPE60954,1968183146,1962181132,1964181694,1968183146,07,1132,1694
EEPE60955,1968183147,1966182334,1964181719,1968183147,07,2334,1719
EEPE60956,1968183148,1966182334,1964181719,1968183148,07,2334,1719
EEPE60957,1968183149,1966182448,1960180410,1968183149,07,2448,0410
EEPE60958,1968183150,1966182448,1960180410,1968183150,07,2448,0410
EEPE60959,1968183151,1964181777,1965182040,1968183151,07,1777,2040
EEPE60960,1968183152,1964181777,1965182040,1968183152,07,1777,2040
EEPE60961,1968183153,1965181975,1962181159,1968183153,07,1975,1159
EEPE60962,1968183154,1965181975,1962181159,1968183154,07,1975,1159
EEPE60963,1968183155,1965181975,1964181787,1968183155,07,1975,1787
EEPE60964,1968183156,1965181975,1964181787,1968183156,07,1975,1787
EEPE60965,1968183157,1964181777,1963181382,1968183157,07,1777,1382
EEPE60966,1968183158,1964181777,1963181382,1968183158,07,1777,1382
EEPE60967,1968183159,1966182448,1965182295,1968183159,07,2448,2295
EEPE60968,1968183160,1966182448,1965182295,1968183160,07,2448,2295
EEPE60969,1968183161,1966182590,1960180112,1968183161,07,2590,0112
EEPE60970,1968183162,1966182590,1962181127,1968183162,07,2590,1127
EEPE60971,1968183163,1966182590,1962181127,1968183163,07,2590,1127
EEPE60972,1968183164,1966182430,1962181190,1968183164,07,2430,1190
EEPE60973,1968183165,1966182430,1962181190,1968183165,07,2430,1190
EEPE60974,1968183166,1966182430,1965182276,1968183166,07,2430,2276
EEPE60975,1968183167,1965181975,1963181366,1968183167,07,1975,1366
EEPE60976,1968183168,1965181975,1963181366,1968183168,07,1975,1366
EEPE60977,1968183169,1966182453,1965182137,1968183169,07,2453,2137
EEPE60978,1968183170,1966182453,1965182137,1968183170,07,2453,2137
EEPE60979,1968183171,1965181975,1966182406,1968183171,07,1975,2406
EEPE60980,1968183172,1966182590,1963181618,1968183172,07,2590,1618
EEPE60981,1968183173,1965181975,1966182354,1968183173,07,1975,2354
EEPE60982,1968183174,1964181777,1962181062,1968183174,07,1777,1062
EEPE60983,1968183175,1966182581,1963181607,1968183175,07,2581,1607
EEPE60984,1968183176,1966182581,1963181607,1968183176,07,2581,1607
EEPE60985,1968183177,1964181777,1962181066,1968183177,07,1777,1066
EEPE60986,1968183178,1964181777,1962181066,1968183178,07,1777,1066
EEPE60987,1968183179,1964181777,1963181550,1968183179,07,1777,1550
EEPE60988,1968183180,1964181777,1963181550,1968183180,07,1777,1550
EEPE60989,1968183181,1966182433,1961180777,1968183181,07,2433,0777
EEPE60990,1968183182,1966182433,1961180777,1968183182,07,2433,0777
EEPE60991,1968183183,1966182448,1965182069,1968183183,07,2448,2069
EEPE60992,1968183184,1966182448,1965182069,1968183184,07,2448,2069
EEPE60993,1968183185,1965181975,1966182510,1968183185,07,1975,2510
EEPE60994,1968183186,1964181777,1966182463,1968183186,07,1777,2463
EEPE60995,1968183187,1962181132,1963181654,1968183187,07,1132,1654
EEPE60996,1968183188,1962181132,1963181654,1968183188,07,1132,1654
EEPE60997,1968183189,1966182401,1966182504,1968183189,07,2401,2504
EEPE60998,1968183190,1966182598,1961180980,1968183190,07,2598,0980
EEPE60999,1968183191,1966182563,1965182151,1968183191,07,2563,2151
EEPE61000,1968183192,1965181975,1965182171,1968183192,07,1975,2171
EEPE61001,1968183193,1965181975,1965182171,1968183193,07,1975,2171
EEPE61002,1968183194,1965181975,1962181123,1968183194,07,1975,1123
EEPE61003,1968183195,1964181777,1965182297,1968183195,07,1777,2297
EEPE61004,1968183196,1964181777,1965182297,1968183196,07,1777,2297
EEPE61005,1968183197,1966182630,1965182115,1968183197,07,2630,2115
EEPE61006,1968183198,1966182581,1965182229,1968183198,07,2581,2229
EEPE61007,1968183199,1966182581,1965182229,1968183199,07,2581,2229
EEPE61008,1968183200,1962181132,1965182068,1968183200,07,1132,2068
EEPE61009,1968183201,1962181132,1965182068,1968183201,07,1132,2068
EEPE61010,1968183202,1965181975,1961180615,1968183202,07,1975,0615
EEPE61011,1968183203,1965181975,1961180615,1968183203,07,1975,0615
EEPE61012,1968183204,1962181132,1964181960,1968183204,07,1132,1960
EEPE61013,1968183205,1966182591,1966182593,1968183205,07,2591,2593
EEPE61014,1968183206,1966182591,1966182593,1968183206,07,2591,2593
EEPE61015,1968183207,1966182598,1966182389,1968183207,07,2598,2389
EEPE61016,1968183208,1966182598,1966182389,1968183208,07,2598,2389
EEPE61017,1968183209,1962181132,1966182325,1968183209,07,1132,2325
EEPE61018,1968183210,1966182401,1962181253,1968183210,07,2401,1253
EEPE61019,1968183211,1966182401,1962181253,1968183211,07,2401,1253
EEPE61020,1968183212,1966182401,1962181253,1968183212,07,2401,1253
EEPE61021,1968183213,1966182579,1966182399,1968183213,07,2579,2399
EEPE61022,1968183214,1966182616,1965182300,1968183214,07,2616,2300
EEPE61023,1968183215,1962181132,1964181795,1968183215,07,1132,1795
EEPE61024,1968183216,1966182630,1966182634,1968183216,07,2630,2634
EEPE61025,1968183217,1966182630,1964181768,1968183217,07,2630,1768
EEPE61026,1968183218,1962181132,1960180334,1968183218,07,1132,0334
EEPE61027,1968183219,1962181132,1960180334,1968183219,07,1132,0334
EEPE61028,1968183220,1966182488,1966182572,1968183220,07,2488,2572
EEPE61029,1968183221,1966182401,1965182293,1968183221,07,2401,2293
EEPE61030,1968183222,1966182401,1965182293,1968183222,07,2401,2293
EEPE61031,1968183223,1965181975,1965182211,1968183223,07,1975,2211
EEPE61032,1968183224,1965181975,1965182211,1968183224,07,1975,2211
EEPE61033,1968183225,1962181132,1963181598,1968183225,07,1132,1598
EEPE61034,1968183226,1962181132,1963181598,1968183226,07,1132,1598
EEPE61035,1968183227,1962181132,1963181380,1968183227,07,1132,1380
EEPE61036,1968183228,1962181132,1963181380,1968183228,07,1132,1380
EEPE61037,1968183229,1966182591,1965182209,1968183229,07,2591,2209
EEPE61038,1968183230,1965181975,1963181617,1968183230,07,1975,1617
EEPE61039,1968183231,1965181975,1963181617,1968183231,07,1975,1617
EEPE61040,1968183232,1965181975,1965182247,1968183232,07,1975,2247
EEPE61041,1968183233,1966182464,1963181368,1968183233,07,2464,1368
EEPE61042,1968183234,1966182598,1966182573,1968183234,07,2598,2573
EEPE61043,1968183235,1966182486,1963181633,1968183235,07,2486,1633
EEPE61044,1968183236,1966182567,1964181769,1968183236,07,2567,1769
EEPE61045,1968183237,1966182567,1964181769,1968183237,07,2567,1769
EEPE61046,1968183238,1966182464,1966182322,1968183238,07,2464,2322
EEPE61047,1968183239,1966182464,1966182322,1968183239,07,2464,2322
EEPE61048,1968183240,1962181132,1962181149,1968183240,07,1132,1149
EEPE61049,1968183241,1962181132,1962181149,1968183241,07,1132,1149
EEPE61050,1968183242,1964181777,1965181967,1968183242,07,1777,1967
EEPE61051,1968183243,1965181975,1966182601,1968183243,07,1975,2601
EEPE61052,1968183244,1965181975,1966182601,1968183244,07,1975,2601
EEPE61053,1968183245,1966182361,1966182450,1968183245,07,2361,2450
EEPE61054,1968183246,1966182453,1963181431,1968183246,07,2453,1431
EEPE61055,1968183247,1966182453,1963181431,1968183247,07,2453,1431
EEPE61056,1968183248,1966182401,1964181722,1968183248,07,2401,1722
EEPE61057,1968183249,1966182401,1964181722,1968183249,07,2401,1722
EEPE61058,1968183250,1966182567,1966182344,1968183250,07,2567,2344
EEPE61059,1968183251,1966182433,1966182363,1968183251,07,2433,2363
EEPE61060,1968183252,1962181132,1966182301,1968183252,07,1132,2301
EEPE61061,1968183253,1962181132,1962181312,1968183253,07,1132,1312
EEPE61062,1968183254,1962181132,1962181312,1968183254,07,1132,1312
EEPE61063,1968183255,1962181132,1962181163,1968183255,07,1132,1163
EEPE61064,1968183256,1962181132,1962181163,1968183256,07,1132,1163
EEPE61065,1968183257,1962181132,1966182359,1968183257,07,1132,2359
EEPE61066,1968183258,1966182616,1966182551,1968183258,07,2616,2551
EEPE61067,1968183259,1966182590,1966182440,1968183259,07,2590,2440
EEPE61068,1968183260,1965181975,1966182348,1968183260,07,1975,2348
EEPE61069,1968183261,1965181975,1966182348,1968183261,07,1975,2348
EEPE61070,1968183262,1965181975,1966182340,1968183262,07,1975,2340
EEPE61071,1968183263,1965181975,1966182340,1968183263,07,1975,2340
EEPE61072,1968183264,1965181975,1965181973,1968183264,07,1975,1973
EEPE61073,1968183265,1966182460,1963181490,1968183265,07,2460,1490
EEPE61074,1968183266,1966182460,1963181490,1968183266,07,2460,1490
EEPE61075,1968183267,1962181132,1965181983,1968183267,07,1132,1983
EEPE61076,1968183268,1962181132,1965181983,1968183268,07,1132,1983
EEPE61077,1968183269,1966182563,1961180771,1968183269,07,2563,0771
EEPE61078,1968183270,1966182464,1965182086,1968183270,07,2464,2086
EEPE61079,1968183271,1966182464,1965182086,1968183271,07,2464,2086
EEPE61080,1968183272,1962181132,1962181200,1968183272,07,1132,1200
EEPE61081,1968183273,1962181132,1962181200,1968183273,07,1132,1200
EEPE61082,1968183274,1966182448,1966182529,1968183274,07,2448,2529
EEPE61083,1968183275,1966182334,1962181202,1968183275,07,2334,1202
EEPE61084,1968183276,1966182591,1963181586,1968183276,07,2591,1586
EEPE61085,1968183277,1966182591,1963181586,1968183277,07,2591,1586
EEPE61086,1968183278,1966182591,1963181586,1968183278,07,2591,1586
EEPE61087,1968183279,1966182464,1964181759,1968183279,07,2464,1759
EEPE61088,1968183280,1966182464,1964181759,1968183280,07,2464,1759
EEPE61089,1968183281,1962181132,1966182493,1968183281,07,1132,2493
