UID,LAMBID,SIREID,DAMID,YR,LBRD,LAMB,SBRD,SIRE,DBRD,DAM,STM
02PE00338,102049231,100047199,100047491,02,04,A9231,04,A7199,04,A7491,30
02PE00339,102049232,100047199,100047491,02,04,A9232,04,A7199,04,A7491,30
02PE00340,102049233, 97044142,101048828,02,04,A9233,04,A4142,04,A8828,72
02PE00341,102049234, 99046998, 99046673,02,04,A9234,04,A6998,04,A6673,30
02PE00342,102049235, 99046998, 99046673,02,04,A9235,04,A6998,04,A6673,30
02PE00343,102049236,100047638, 98045620,02,04,A9236,04,A7638,04,A5620,30
02PE00344,102049237,100047638, 98045620,02,04,A9237,04,A7638,04,A5620,30
02PE00345,102049238,100047638, 98045620,02,04,A9238,04,A7638,04,A5620,30
02PE00346,102049239, 99046529, 99046414,02,04,A9239,04,A6529,04,A6414,30
02PE00347,102049240, 99046529, 99046414,02,04,A9240,04,A6529,04,A6414,30
02PE00348,102049241, 99046529, 99046414,02,04,A9241,04,A6529,04,A6414,30
02PE00349,102049242, 99046529, 99047008,02,04,A9242,04,A6529,04,A7008,30
02PE00350,102049243, 99046529, 99047008,02,04,A9243,04,A6529,04,A7008,30
02PE00351,102049244,100047105, 99046238,02,04,A9244,04,A7105,04,A6238,30
02PE00352,102049245,100047105, 99046238,02,04,A9245,04,A7105,04,A6238,30
02PE00353,102049246, 99046642,101048295,02,04,A9246,04,A6642,04,A8295,30
02PE00354,102049247, 99046911, 99046726,02,04,A9247,04,A6911,04,A6726,30
02PE00355,102049248, 99046911, 99046726,02,04,A9248,04,A6911,04,A6726,30
02PE00356,102049249, 99046501, 99046482,02,04,A9249,04,A6501,04,A6482,30
02PE00357,102049250, 99046501, 99046482,02,04,A9250,04,A6501,04,A6482,30
02PE00358,102049251, 99046501, 99046482,02,04,A9251,04,A6501,04,A6482,30
02PE00359,102049252, 99046642,101048694,02,04,A9252,04,A6642,04,A8694,30
02PE00360,102049253, 99046642,101048694,02,04,A9253,04,A6642,04,A8694,30
02PE00361,102049254,100816925,101048359,02,04,A9254,81,Z6925,04,A8359,80
02PE00362,102049255,100816925,101048359,02,04,A9255,81,Z6925,04,A8359,80
02PE00363,102049256,100816925,101048359,02,04,A9256,81,Z6925,04,A8359,80
02PE00364,102049257,100047355, 97814361,02,04,A9257,04,A7355,81,Z4361,80
02PE00365,102049258,100047355, 97814361,02,04,A9258,04,A7355,81,Z4361,80
02PE00366,102049259, 99046563,101048163,02,04,A9259,04,A6563,04,A8163,80
02PE00367,102049260, 99046501, 99090375,02,04,A9260,04,A6501,09,90375,30
02PE00368,102049261, 99046501, 99090375,02,04,A9261,04,A6501,09,90375,30
02PE00369,102049262, 99046641, 96043854,02,04,A9262,04,A6641,04,A3854,30
02PE00370,102049263, 99046641, 96043854,02,04,A9263,04,A6641,04,A3854,30
02PE00371,102049264, 99046925,101048406,02,04,A9264,04,A6925,04,A8406,73
02PE00372,102049265, 99046925,101048406,02,04,A9265,04,A6925,04,A8406,73
02PE00373,102049266, 99046911, 99046747,02,04,A9266,04,A6911,04,A6747,30
02PE00374,102049267, 99046911, 99046747,02,04,A9267,04,A6911,04,A6747,30
02PE00375,102049268, 99046911, 99046747,02,04,A9268,04,A6911,04,A6747,30
02PE00376,102049269, 99046925,101048833,02,04,A9269,04,A6925,04,A8833,30
02PE00377,102049270,100047506, 99046769,02,04,A9270,04,A7506,04,A6769,30
02PE00378,102049271, 99046998,100047296,02,04,A9271,04,A6998,04,A7296,30
02PE00379,102049272,100816925,101048329,02,04,A9272,81,Z6925,04,A8329,80
02PE00380,102049273,100816925,101048329,02,04,A9273,81,Z6925,04,A8329,80
02PE00381,102049274,100047302, 95042313,02,04,A9274,04,A7302,04,A2313,30
02PE00382,102049275,100047302, 95042313,02,04,A9275,04,A7302,04,A2313,30
02PE00383,102049276,100816945,101048696,02,04,A9276,81,Z6945,04,A8696,80
02PE00384,102049277,100816945,101048696,02,04,A9277,81,Z6945,04,A8696,80
02PE00385,102049278,100047284,100047863,02,04,A9278,04,A7284,04,A7863,30
02PE00386,102049279,100047284,100047863,02,04,A9279,04,A7284,04,A7863,30
02PE00387,102049280,100816925,101048580,02,04,A9280,81,Z6925,04,A8580,80
02PE00388,102049281,100816925,101048580,02,04,A9281,81,Z6925,04,A8580,80
02PE00389,102049282,100047401, 98045190,02,04,A9282,04,A7401,04,A5190,30
02PE00390,102049283,100047401, 98045190,02,04,A9283,04,A7401,04,A5190,30
02PE00391,102049284,100047760, 99090687,02,04,A9284,04,A7760,09,90687,30
02PE00392,102049285,100047760, 99090687,02,04,A9285,04,A7760,09,90687,30
02PE00393,102049286, 99046911, 98045297,02,04,A9286,04,A6911,04,A5297,30
02PE00394,102049287, 99046911, 98045297,02,04,A9287,04,A6911,04,A5297,30
02PE00395,102049288, 99046911, 98045297,02,04,A9288,04,A6911,04,A5297,30
02PE00396,102049289, 99046853, 98008443,02,04,A9289,04,A6853,00, 8443,30
02PE00397,102049290, 99046853, 98008443,02,04,A9290,04,A6853,00, 8443,30
02PE00398,102049291, 99046216, 99046943,02,04,A9291,04,A6216,04,A6943,30
02PE00399,102049292, 99046216, 99046943,02,04,A9292,04,A6216,04,A6943,30
02PE00400,102049293,101048325,100047613,02,04,A9293,04,A8325,04,A7613,30
02PE00401,102049294,101048325,100047613,02,04,A9294,04,A8325,04,A7613,30
02PE00402,102049295,100047133, 96042877,02,04,A9295,04,A7133,04,A2877,30
02PE00403,102049296,100047133, 96042877,02,04,A9296,04,A7133,04,A2877,30
02PE00404,102049297,100047355, 98045194,02,04,A9297,04,A7355,04,A5194,30
02PE00405,102049298,100047355, 98045194,02,04,A9298,04,A7355,04,A5194,30
02PE00406,102049299,100047355, 98045194,02,04,A9299,04,A7355,04,A5194,30
02PE00407,102049300,100816925,101048714,02,04,A9300,81,Z6925,04,A8714,80
02PE00408,102049301,100816925,101048714,02,04,A9301,81,Z6925,04,A8714,80
02PE00409,102049302,100047226,100048123,02,04,A9302,04,A7226,04,A8123,30
02PE00410,102049303,100047226,100048123,02,04,A9303,04,A7226,04,A8123,30
02PE00411,102049304, 99046563,101048559,02,04,A9304,04,A6563,04,A8559,30
02PE00412,102049305, 99046563,101048559,02,04,A9305,04,A6563,04,A8559,30
02PE00413,102049306, 99046934,100047860,02,04,A9306,04,A6934,04,A7860,30
02PE00414,102049307,100047355, 96043388,02,04,A9307,04,A7355,04,A3388,30
02PE00415,102049308,100047355, 96043388,02,04,A9308,04,A7355,04,A3388,30
02PE00416,102049309, 97044203,101048874,02,04,A9309,04,A4203,04,A8874,72
02PE00417,102049310, 97044203,101048874,02,04,A9310,04,A4203,04,A8874,72
02PE00418,102049311,100047882, 98045354,02,04,A9311,04,A7882,04,A5354,30
02PE00419,102049312,100047882, 98045354,02,04,A9312,04,A7882,04,A5354,30
02PE00420,102049313, 99046911, 97044075,02,04,A9313,04,A6911,04,A4075,72
02PE00421,102049314, 99046911, 97044075,02,04,A9314,04,A6911,04,A4075,72
02PE00422,102049315,100047638, 96043637,02,04,A9315,04,A7638,04,A3637,30
02PE00423,102049316,100047638, 96043637,02,04,A9316,04,A7638,04,A3637,30
02PE00424,102049317,100047760, 97044081,02,04,A9317,04,A7760,04,A4081,30
02PE00425,102049318,100047760, 97044081,02,04,A9318,04,A7760,04,A4081,30
02PE00426,102049319,100047506,100047469,02,04,A9319,04,A7506,04,A7469,30
02PE00427,102049320,100047401, 99046795,02,04,A9320,04,A7401,04,A6795,30
02PE00428,102049321,100047401, 99046795,02,04,A9321,04,A7401,04,A6795,30
02PE00429,102049322, 99046998,100047602,02,04,A9322,04,A6998,04,A7602,30
02PE00430,102049323, 99046998,100047602,02,04,A9323,04,A6998,04,A7602,30
02PE00431,102049324, 99046934, 97044378,02,04,A9324,04,A6934,04,A4378,30
02PE00432,102049325, 99046934, 97044378,02,04,A9325,04,A6934,04,A4378,30
02PE00433,102049326, 99046761,101048844,02,04,A9326,04,A6761,04,A8844,30
02PE00434,102049327, 99046761,101048844,02,04,A9327,04,A6761,04,A8844,30
02PE00435,102049328, 99046761,101048844,02,04,A9328,04,A6761,04,A8844,30
02PE00436,102049329,100047226, 96043587,02,04,A9329,04,A7226,04,A3587,30
02PE00437,102049330,100047226, 96043587,02,04,A9330,04,A7226,04,A3587,30
02PE00438,102049331,100047226, 96043587,02,04,A9331,04,A7226,04,A3587,30
02PE00439,102049332,100047598, 97044207,02,04,A9332,04,A7598,04,A4207,30
02PE00440,102049333,100047598, 97044207,02,04,A9333,04,A7598,04,A4207,30
02PE00441,102049334,100816925,101048671,02,04,A9334,81,Z6925,04,A8671,80
02PE00442,102049335, 99046563,101048548,02,04,A9335,04,A6563,04,A8548,73
02PE00443,102049336, 99046827,101048208,02,04,A9336,04,A6827,04,A8208,73
02PE00444,102049337,100047401,100047936,02,04,A9337,04,A7401,04,A7936,30
02PE00445,102049338,100047401,100047936,02,04,A9338,04,A7401,04,A7936,30
02PE00446,102049339,100047401,100047936,02,04,A9339,04,A7401,04,A7936,30
02PE00447,102049340,100047882,100047216,02,04,A9340,04,A7882,04,A7216,30
02PE00448,102049341,100047882,100047216,02,04,A9341,04,A7882,04,A7216,30
02PE00449,102049342, 99046925,101817331,02,04,A9342,04,A6925,81,Z7331,80
02PE00450,102049343, 99046925,101817331,02,04,A9343,04,A6925,81,Z7331,80
02PE00451,102049344,100047355,100047377,02,04,A9344,04,A7355,04,A7377,30
02PE00452,102049345,100047598, 99046092,02,04,A9345,04,A7598,04,A6092,30
02PE00453,102049346,100047598, 99046092,02,04,A9346,04,A7598,04,A6092,30
02PE00454,102049347, 99046641, 96043836,02,04,A9347,04,A6641,04,A3836,30
02PE00455,102049348, 99046641, 96043836,02,04,A9348,04,A6641,04,A3836,30
02PE00456,102049349,100816945,101048339,02,04,A9349,81,Z6945,04,A8339,80
02PE00457,102049350, 99046934, 99046565,02,04,A9350,04,A6934,04,A6565,30
02PE00458,102049351, 99046934, 99046565,02,04,A9351,04,A6934,04,A6565,30
02PE00459,102049352, 99046934, 99046565,02,04,A9352,04,A6934,04,A6565,30
02PE00460,102049353, 99046529, 99046514,02,04,A9353,04,A6529,04,A6514,30
02PE00461,102049354, 99046529, 99046514,02,04,A9354,04,A6529,04,A6514,30
02PE00462,102049355,100047506, 97044653,02,04,A9355,04,A7506,04,A4653,30
02PE00463,102049356,100047506, 97044653,02,04,A9356,04,A7506,04,A4653,30
02PE00464,102049357,100047506, 97044653,02,04,A9357,04,A7506,04,A4653,30
02PE00465,102049358,100047199, 99046723,02,04,A9358,04,A7199,04,A6723,30
02PE00466,102049359,100047199, 99046723,02,04,A9359,04,A7199,04,A6723,30
02PE00467,102049360,100047199, 99046723,02,04,A9360,04,A7199,04,A6723,30
02PE00468,102049361,100816945,101048380,02,04,A9361,81,Z6945,04,A8380,80
02PE00469,102049362,100816945,101048380,02,04,A9362,81,Z6945,04,A8380,80
02PE00470,102049363,100816945,101048380,02,04,A9363,81,Z6945,04,A8380,80
02PE00471,102049364, 99046827,101048597,02,04,A9364,04,A6827,04,A8597,30
02PE00472,102049365, 99046827,101048597,02,04,A9365,04,A6827,04,A8597,30
02PE00473,102049366,100047760, 95041855,02,04,A9366,04,A7760,04,A1855,30
02PE00474,102049367,100047760, 95041855,02,04,A9367,04,A7760,04,A1855,30
02PE00475,102049368, 99046761,101048793,02,04,A9368,04,A6761,04,A8793,30
02PE00476,102049369, 99046761,101048793,02,04,A9369,04,A6761,04,A8793,30
02PE00477,102049370,100047882, 95042523,02,04,A9370,04,A7882,04,A2523,30
02PE00478,102049371,100047882, 95042523,02,04,A9371,04,A7882,04,A2523,30
02PE00479,102049372,100047302, 97814356,02,04,A9372,04,A7302,81,Z4356,80
02PE00480,102049373,100047302, 97814356,02,04,A9373,04,A7302,81,Z4356,80
02PE00481,102049374, 99046925,101048890,02,04,A9374,04,A6925,04,A8890,73
02PE00482,102049375, 99046925,101048890,02,04,A9375,04,A6925,04,A8890,73
02PE00483,102049376,100047738,100047262,02,04,A9376,04,A7738,04,A7262,30
02PE00484,102049377,100047738,100047262,02,04,A9377,04,A7738,04,A7262,30
02PE00485,102049378,100047738,100047262,02,04,A9378,04,A7738,04,A7262,30
02PE00486,102049379,100047786, 95042083,02,04,A9379,04,A7786,04,A2083,30
02PE00487,102049380,100047786, 95042083,02,04,A9380,04,A7786,04,A2083,30
02PE00488,102049381,100047302, 98045057,02,04,A9381,04,A7302,04,A5057,30
02PE00489,102049382, 97044142,101048682,02,04,A9382,04,A4142,04,A8682,72
02PE00490,102049383,100047302,100047458,02,04,A9383,04,A7302,04,A7458,30
02PE00491,102049384,100047302,100047458,02,04,A9384,04,A7302,04,A7458,30
02PE00492,102049385,100047302,100047458,02,04,A9385,04,A7302,04,A7458,30
02PE00493,102049386, 99046998, 99090833,02,04,A9386,04,A6998,09,90833,30
02PE00494,102049387, 99046998, 99090833,02,04,A9387,04,A6998,09,90833,30
02PE00495,102049388,100816945,101048652,02,04,A9388,81,Z6945,04,A8652,80
02PE00496,102049389,100047199,100047395,02,04,A9389,04,A7199,04,A7395,30
02PE00497,102049390,100047199,100047395,02,04,A9390,04,A7199,04,A7395,30
02PE00498,102049391, 99046642,101048317,02,04,A9391,04,A6642,04,A8317,30
02PE00499,102049392, 99046642,101048317,02,04,A9392,04,A6642,04,A8317,30
02PE00500,102049393,100047760,100047309,02,04,A9393,04,A7760,04,A7309,30
02PE00501,102049394,100047760,100047309,02,04,A9394,04,A7760,04,A7309,30
02PE00502,102049395, 99046641, 97044793,02,04,A9395,04,A6641,04,A4793,30
02PE00503,102049396, 99046641, 97044793,02,04,A9396,04,A6641,04,A4793,30
02PE00504,102049397,100047401, 99046600,02,04,A9397,04,A7401,04,A6600,30
02PE00505,102049398,100047401, 99046600,02,04,A9398,04,A7401,04,A6600,30
02PE00506,102049399,100047328,100047591,02,04,A9399,04,A7328,04,A7591,30
02PE00507,102049400,100047328,100047591,02,04,A9400,04,A7328,04,A7591,30
02PE00508,102049401,100047786, 97044277,02,04,A9401,04,A7786,04,A4277,30
02PE00509,102049402,100047786, 97044277,02,04,A9402,04,A7786,04,A4277,30
02PE00510,102049403,100047302, 98045115,02,04,A9403,04,A7302,04,A5115,30
02PE00511,102049404,100047302, 98045115,02,04,A9404,04,A7302,04,A5115,30
02PE00512,102049405,100047882, 95042292,02,04,A9405,04,A7882,04,A2292,30
02PE00513,102049406,100047882, 95042292,02,04,A9406,04,A7882,04,A2292,30
02PE00514,102049407, 99046563,101048251,02,04,A9407,04,A6563,04,A8251,30
02PE00515,102049408, 99046563,101048251,02,04,A9408,04,A6563,04,A8251,30
02PE00516,102049409, 99640943, 95637767,02,04,A9409,64,K0943,63,K7767,06
02PE00517,102049410,100047401, 96042961,02,04,A9410,04,A7401,04,A2961,30
02PE00518,102049411,100047401, 96042961,02,04,A9411,04,A7401,04,A2961,30
02PE00519,102049412,100047355, 99046720,02,04,A9412,04,A7355,04,A6720,30
02PE00520,102049413,100047355, 99046720,02,04,A9413,04,A7355,04,A6720,30
02PE00521,102049414,100047355, 99046720,02,04,A9414,04,A7355,04,A6720,30
02PE00522,102049415,100047328, 98045026,02,04,A9415,04,A7328,04,A5026,30
02PE00523,102049416,100047328, 98045026,02,04,A9416,04,A7328,04,A5026,30
02PE00524,102049417, 99046642,101048564,02,04,A9417,04,A6642,04,A8564,73
02PE00525,102049418, 99046642,101048564,02,04,A9418,04,A6642,04,A8564,73
02PE00526,102049419, 99046934,100047426,02,04,A9419,04,A6934,04,A7426,30
02PE00527,102049420, 99046934,100047426,02,04,A9420,04,A6934,04,A7426,30
02PE00528,102049421, 99046853,100047526,02,04,A9421,04,A6853,04,A7526,30
02PE00529,102049422, 99046853,100047526,02,04,A9422,04,A6853,04,A7526,30
02PE00530,102049423, 99046529, 98045398,02,04,A9423,04,A6529,04,A5398,30
02PE00531,102049424, 99046529, 98045398,02,04,A9424,04,A6529,04,A5398,30
02PE00532,102049425, 99046529, 98045398,02,04,A9425,04,A6529,04,A5398,30
02PE00533,102049426, 99046529, 98045398,02,04,A9426,04,A6529,04,A5398,30
02PE00534,102049427, 99046911, 98045770,02,04,A9427,04,A6911,04,A5770,30
02PE00535,102049428, 99046911, 98045770,02,04,A9428,04,A6911,04,A5770,30
02PE00536,102049429, 99046853, 96043953,02,04,A9429,04,A6853,04,A3953,30
02PE00537,102049430, 99046853, 96043953,02,04,A9430,04,A6853,04,A3953,30
02PE00538,102049431,100047133, 99046175,02,04,A9431,04,A7133,04,A6175,30
02PE00539,102049432,100047133, 99046175,02,04,A9432,04,A7133,04,A6175,30
02PE00540,102049433,100047355, 99046306,02,04,A9433,04,A7355,04,A6306,30
02PE00541,102049434, 99046998, 98045963,02,04,A9434,04,A6998,04,A5963,30
02PE00542,102049435, 99046998, 98045963,02,04,A9435,04,A6998,04,A5963,30
02PE00543,102049436, 97044203,101048404,02,04,A9436,04,A4203,04,A8404,72
02PE00544,102049437, 99046925,101048401,02,04,A9437,04,A6925,04,A8401,30
02PE00545,102049438,100047401, 98045429,02,04,A9438,04,A7401,04,A5429,30
02PE00546,102049439,101048325, 98045822,02,04,A9439,04,A8325,04,A5822,30
02PE00547,102049440,101048325, 98045822,02,04,A9440,04,A8325,04,A5822,30
02PE00548,102049441, 99046529, 96043551,02,04,A9441,04,A6529,04,A3551,30
02PE00549,102049442, 99046529, 96043551,02,04,A9442,04,A6529,04,A3551,30
02PE00550,102049443, 97044142,101048756,02,04,A9443,04,A4142,04,A8756,72
02PE00551,102049444, 99046563,101048386,02,04,A9444,04,A6563,04,A8386,30
02PE00552,102049445,100816925,101048790,02,04,A9445,81,Z6925,04,A8790,80
02PE00553,102049446, 99046925,101048183,02,04,A9446,04,A6925,04,A8183,73
02PE00554,102049447, 99046998,100001019,02,04,A9447,04,A6998,00,01019,30
02PE00555,102049448, 99046563,101048459,02,04,A9448,04,A6563,04,A8459,30
02PE00556,102049449, 99046925,101048498,02,04,A9449,04,A6925,04,A8498,30
02PE00557,102049450, 99046925,101048532,02,04,A9450,04,A6925,04,A8532,30
02PE00558,102049451, 99046925,101048532,02,04,A9451,04,A6925,04,A8532,30
02PE00559,102049452, 99046563,101048668,02,04,A9452,04,A6563,04,A8668,30
02PE00560,102049453, 99046853,100047748,02,04,A9453,04,A6853,04,A7748,30
02PE00561,102049454, 99046853,100047748,02,04,A9454,04,A6853,04,A7748,30
02PE00562,102049455, 99046853,100047748,02,04,A9455,04,A6853,04,A7748,30
02PE00563,102049456, 99046501, 98045764,02,04,A9456,04,A6501,04,A5764,30
02PE00564,102049457, 99046501, 98045764,02,04,A9457,04,A6501,04,A5764,30
02PE00565,102049458, 99046501, 98045764,02,04,A9458,04,A6501,04,A5764,30
02PE00566,102049459,100047598, 98045083,02,04,A9459,04,A7598,04,A5083,30
02PE00567,102049460,100047598, 98045083,02,04,A9460,04,A7598,04,A5083,30
02PE00568,102049461,100047598, 98045083,02,04,A9461,04,A7598,04,A5083,30
02PE00569,102049462, 99046529, 99046335,02,04,A9462,04,A6529,04,A6335,30
02PE00570,102049463, 99046529, 99046335,02,04,A9463,04,A6529,04,A6335,30
02PE00571,102049464, 99046529, 99046335,02,04,A9464,04,A6529,04,A6335,30
02PE00572,102049465,100047355, 97044343,02,04,A9465,04,A7355,04,A4343,30
02PE00573,102049466,100047355, 97044343,02,04,A9466,04,A7355,04,A4343,30
02PE00574,102049467,100047355, 97044343,02,04,A9467,04,A7355,04,A4343,30
02PE00575,102049468,100047882, 96043198,02,04,A9468,04,A7882,04,A3198,30
02PE00576,102049469,100047355, 98045442,02,04,A9469,04,A7355,04,A5442,30
02PE00577,102049470, 99046501,100000001,02,04,A9470,04,A6501,00,00001,30
02PE00578,102049471, 99046501,100000001,02,04,A9471,04,A6501,00,00001,30
02PE00579,102049472, 99046641, 99090880,02,04,A9472,04,A6641,09,90880,30
02PE00580,102049473, 99046641, 99090880,02,04,A9473,04,A6641,09,90880,30
02PE00581,102049474,100047760, 96043867,02,04,A9474,04,A7760,04,A3867,30
02PE00582,102049475,100047760, 96043867,02,04,A9475,04,A7760,04,A3867,30
02PE00583,102049476,100047760, 96043867,02,04,A9476,04,A7760,04,A3867,30
02PE00584,102049477,100047882,100047533,02,04,A9477,04,A7882,04,A7533,30
02PE00585,102049478,100047882,100047533,02,04,A9478,04,A7882,04,A7533,30
02PE00586,102049479, 99046911, 99090748,02,04,A9479,04,A6911,09,90748,30
02PE00587,102049480, 99046911, 99090748,02,04,A9480,04,A6911,09,90748,30
02PE00588,102049481,100047302,100047213,02,04,A9481,04,A7302,04,A7213,30
02PE00589,102049482,100047302,100047213,02,04,A9482,04,A7302,04,A7213,30
02PE00590,102049483,100047199,100047475,02,04,A9483,04,A7199,04,A7475,30
02PE00591,102049484,100047199,100047475,02,04,A9484,04,A7199,04,A7475,30
02PE00592,102049485, 99046911, 96043694,02,04,A9485,04,A6911,04,A3694,30
02PE00593,102049486,100047284,100047628,02,04,A9486,04,A7284,04,A7628,30
02PE00594,102049487,100047284,100047628,02,04,A9487,04,A7284,04,A7628,30
02PE00595,102049488, 99046998, 99091268,02,04,A9488,04,A6998,09,91268,30
02PE00596,102049489, 99046998, 99091268,02,04,A9489,04,A6998,09,91268,30
02PE00597,102049490, 99046925,101048474,02,04,A9490,04,A6925,04,A8474,30
02PE00598,102049491,100047760, 97044700,02,04,A9491,04,A7760,04,A4700,30
02PE00599,102049492,100047760, 97044700,02,04,A9492,04,A7760,04,A4700,30
02PE00600,102049493,100047760, 97044700,02,04,A9493,04,A7760,04,A4700,30
02PE00601,102049494, 99046934,100047770,02,04,A9494,04,A6934,04,A7770,30
02PE00602,102049495, 99046934,100047770,02,04,A9495,04,A6934,04,A7770,30
02PE00603,102049496, 99046641,100047074,02,04,A9496,04,A6641,04,A7074,30
02PE00604,102049497, 99046641,100047074,02,04,A9497,04,A6641,04,A7074,30
02PE00605,102049498, 99046641,100047074,02,04,A9498,04,A6641,04,A7074,30
02PE00606,102049499,100047199, 98045340,02,04,A9499,04,A7199,04,A5340,30
02PE00607,102049500,100047199, 98045340,02,04,A9500,04,A7199,04,A5340,30
02PE00608,102049501,100047199, 98045340,02,04,A9501,04,A7199,04,A5340,30
02PE00609,102049502,100047401, 99046498,02,04,A9502,04,A7401,04,A6498,30
02PE00610,102049503,100047401, 99046498,02,04,A9503,04,A7401,04,A6498,30
02PE00611,102049504, 99046853, 99090870,02,04,A9504,04,A6853,09,90870,30
02PE00612,102049505, 99046853, 99090870,02,04,A9505,04,A6853,09,90870,30
02PE00613,102049506, 99046563,101048398,02,04,A9506,04,A6563,04,A8398,30
02PE00614,102049507,100047882, 98045184,02,04,A9507,04,A7882,04,A5184,30
02PE00615,102049508,100047882, 98045184,02,04,A9508,04,A7882,04,A5184,30
02PE00616,102049509,100047882, 98045184,02,04,A9509,04,A7882,04,A5184,30
