UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,CLPG1,CLPG2,CLPG3,YRREC
03IN02209,2000448049,T8049,44,T8049,00,2,41,1,02,413,674844,556344,.,,,,1,.,2,,149,163,2,,,,M,21,3,3.0,ENTR,,,,0,0,0,2003
03IN02210,2000448051,T8051,44,T8051,00,1,41,1,02,412,658544,425744,.,,,,1,.,M,,261,0,0,,,,M,,.,3.0,,LIB,,,0,0,0,2003
03IN02211,2000448055,T8055,44,T8055,00,2,42,1,02,802,656944,504644,.,,,,3,.,2,,125,146,1,,93,1015,C,,.,3.0,"X,MASTITIS,R.",,,4325,0,0,0,2003
03IN02212,2000448064,T8064,44,T8064,00,2,41,1,02,414,687744,612044,.,,,,3,.,2,,188,164,12,,93,1022,M,,.,3.0,"X, BAG",,,4314,0,0,0,2003
03IN02213,2000448071,T8071,44,T8071,00,2,42,1,02,852,678944,522444,.,,,,1,.,2,,156,164,6,,,,C,22,3,3.0,ENTR,,,,0,0,0,2003
03IN02214,2000448079,T8079,44,T8079,00,2,41,1,02,411,688944,618144,.,,,,3,.,1,,171,176,11,,93,1015,M,,.,3.0,"DYSTOCIA, RP",,,4333,0,0,0,2003
03IN02215,2000448085,T8085,44,T8085,00,2,42,1,02,862,668444,622244,.,,,,1,.,1,,141,158,1,,,,C,23,3,3.0,,,,,0,0,0,2003
03IN02216,2000448087,T8087,44,T8087,00,2,41,1,02,412,658544,550244,.,,,,1,.,1,,139,158,2,,,,M,44T,1,3.0,RECUMBENT,,,,0,0,0,2003
03IN02217,2000448099,T8099,44,T8099,00,2,42,1,02,842,654244,520144,.,,,,1,.,1,,160,156,2,,,,C,24,3,3.0,,,,,0,0,0,2003
03IN02218,2000448109,T8109,44,T8109,00,2,42,1,02,892,673744,475144,.,,,,V,ORE,2,,172,167,2,,92,0918,C,,.,3.0,,,,4508,0,0,0,2003
03IN02219,2000448112,T8112,44,T8112,00,2,41,1,02,414,687744,480244,.,,,,1,.,1,,152,153,4,,,,M,25,3,3.0,LTS,,,,0,0,0,2003
03IN02220,2000448116,T8116,44,T8116,00,2,42,1,02,832,664644,429244,.,,,,1,.,2,,157,152,2,,,,C,26,3,3.0,,,,,0,0,0,2003
03IN02221,2000448119,T8119,44,T8119,00,2,42,1,02,832,664644,617344,.,,,,B,.,2,,176,182,1,,93,0911,C,,.,3.0,0.0 WEANED,,,,0,0,0,2003
03IN02222,2000448128,T8128,44,T8128,00,2,42,1,02,832,664644,482644,.,,,,1,.,1,,149,163,1,,,,C,27,3,3.0,,,,,0,0,0,2003
03IN02223,2000448144,T8144,44,T8144,00,2,ID,1,02,e.5,653544,705244,I,,ISA,,1,.,1,,195,188,4,,,,I,42T,1,3.0,FLT,,,,0,0,0,2003
03IN02224,2000448145,T8145,44,T8145,00,2,ID,1,02,e.4,667444,703644,I,,,,3,.,5,,178,192,1,,93,1015,I,,.,3.0,"X, DRY",,,4364,0,0,0,2003
03IN02225,2000448164,T8164,44,T8164,00,1,42,1,02,902,666744,527044,.,,,,V,-1-,M,,244,0,0,,,,C,,.,3.0,"H5, X",LIB,,0,0,0,0,2003
03IN02226,2000448183,T8183,44,T8183,00,1,42,1,02,822,669944,385844,.,,,,2,118,M,,233,244,0,,92,0918,C,,.,3.0,F2 <<,CTL,,4472,0,0,0,2003
03IN02227,2000448185,T8185,44,T8185,00,1,42,1,02,882,694044,490744,.,,,,3,.,M,,232,0,0,,93,0819,C,,.,3.0,"X, WOOL",CTL,,1085,0,0,0,2003
03IN02228,2000448190,T8190,44,T8190,00,2,41,1,02,411,688944,599344,.,,,,3,.,5,,171,192,1,,93,1015,.,,.,3.0,"DYSTOCIA,DAB",,,4363,0,0,0,2003
03IN02229,2000448197,T8197,44,T8197,00,2,41,1,02,411,688944,598144,.,,,,6,.,2,,161,0,0,,86,0702,M,,.,3.0,"X,DRY,PARESIS",,,,0,0,0,2003
03IN02230,2000448203,T8203,44,T8203,00,1,41,1,02,411,688944,534044,.,,,,3,-2-,M,,260,0,0,,93,0819,M,,.,3.0,F2,LIB,,1065,0,0,0,2003
03IN02231,2000448211,T8211,44,T8211,00,2,00,1,02,414,687744,597844,1,,,0,1,BLK,5,,171,190,2,B,,,X,BLK,1,3.0,"LTS,BIG BAG",Blk,,,0,0,0,2003
03IN02232,2000448216,T8216,44,T8216,00,2,42,1,02,862,668444,430444,.,,,,1,.,1,,141,142,2,,,,C,28,3,3.0,ENTR,,,,0,0,0,2003
03IN02233,2000448224,T8224,44,T8224,00,2,41,1,02,412,658544,524044,.,,,,1,.,1,,168,184,2,,,,M,45T,1,3.0,,,,,0,0,0,2003
03IN02234,2000448228,T8228,44,T8228,00,2,42,1,02,822,669944,517344,.,,,,1,.,1,,138,134,2,,,,C,31,2,3.0,,,,,0,0,0,2003
03IN02235,2000448239,T8239,44,T8239,00,2,41,1,02,412,658544,541144,.,,,,1,.,1,,192,201,4,,,,M,44T,1,3.0,R.P. OK,,,,0,0,0,2003
03IN02236,2000448254,T8254,44,T8254,00,2,41,1,02,414,687744,447144,.,,,,1,.,2,,186,164,2,,,,M,45T,1,3.0,NICE,,,,0,0,0,2003
03IN02237,2000448264,T8264,44,T8264,00,2,42,1,02,842,654244,483044,.,,,,O,OVX,5,,146,0,0,X,,,.,O,O,3.0,"OVX, SMALL",,44,,0,0,0,2003
03IN02238,2000448274,T8274,44,T8274,00,2,42,1,02,812,692944,599844,.,,,,1,.,1,,141,145,1,,,,C,32,2,3.0,"BONEMASS,JAW",,,,0,0,0,2003
03IN02239,2000448277,T8277,44,T8277,00,1,42,1,02,912,684544,624344,.,,,,3,.,M,,206,0,0,,93,0819,C,,.,3.0,,CTL,,1082,0,0,0,2003
03IN02240,2001448296,T8296,44,T8296,01,1,ID,1,02,42T,006400,601144,I,,KK,,1,.,M,,227,0,0,,,,I,,.,2.0,,Ida,,,0,0,0,2003
03IN02241,2001448297,T8297,44,T8297,01,2,ID,1,02,42T,006400,650244,I,,KK,,1,.,2,,154,158,2,,,,I,42T,1,2.0,,Ida,,,0,0,0,2003
03IN02242,2001448299,T8299,44,T8299,01,2,ID,1,02,42T,006400,705244,I,,KK,,1,.,2,,176,169,2,,,,I,41T,1,2.0,,Ida,,,0,0,0,2003
03IN02243,2001448306,T8306,44,T8306,01,1,ID,1,02,41T,922100,672544,I,,MSU,,V,LIB,M,,229,0,0,,,,I,,.,2.0,PEE SNIFFER,Ida,,,0,0,0,2003
03IN02244,2001448307,T8307,44,T8307,01,2,ID,1,02,42T,006400,592744,I,,KK,,1,.,1,,179,200,2,,,,I,42T,1,2.0,NICE,Ida,,,0,0,0,2003
03IN02245,2001448310,T8310,44,T8310,01,2,ID,1,02,41T,922100,522744,I,,MSU,,1,.,1,,169,167,2,,,,I,43T,1,2.0,,Ida,,,0,0,0,2003
03IN02246,2001448312,T8312,44,T8312,01,2,ID,1,02,41T,922100,522744,I,,MSU,,1,.,2,,205,210,2,,,,I,43T,1,2.0,,Ida,,,0,0,0,2003
03IN02247,2001448313,T8313,44,T8313,01,2,ID,1,02,43T,550544,651144,I,,ISA,,1,.,1,,136,159,2,,,,I,42T,1,2.0,SM.BAG,Ida,,,0,0,0,2003
03IN02248,2001448314,T8314,44,T8314,01,2,ID,1,02,41T,922100,620744,I,,MSU,,1,.,1,,203,207,2,,,,I,43T,1,2.0,,Ida,,,0,0,0,2003
03IN02249,2001448315,T8315,44,T8315,01,1,ID,1,02,42T,006400,618844,I,,KK,,1,.,M,,204,0,0,,,,I,,.,2.0,,Ida,,,0,0,0,2003
03IN02250,2001448316,T8316,44,T8316,01,1,ID,1,02,42T,006400,618844,I,,KK,,4,LIB,M,,213,0,0,,93,0602,I,,.,2.0,,Ida,,1035,0,0,0,2003
03IN02251,2001448320,T8320,44,T8320,01,2,ID,1,02,42T,006400,664944,I,,KK,,1,.,2,,147,173,2,,,,I,41T,1,2.0,,Ida,,,0,0,0,2003
03IN02252,2001448324,T8324,44,T8324,01,2,ID,1,02,43T,550544,703544,I,,ISA,,1,.,2,,157,163,2,,,,I,41T,1,2.0,,Ida,,,0,0,0,2003
03IN02253,2001448328,T8328,44,T8328,01,2,ID,1,02,41T,922100,646644,I,,MSU,,1,.,2,,179,182,4,,,,I,43T,1,2.0,,Ida,,,0,0,0,2003
03IN02254,2001448329,T8329,44,T8329,01,2,ID,1,02,43T,550544,555744,I,,ISA,,1,.,H,,175,184,2,,,,I,42T,1,2.0,ENTR,Ida,,,0,0,0,2003
03IN02255,2001448330,T8330,44,T8330,01,2,ID,1,02,43T,550544,555744,I,,ISA,,1,.,2,,163,168,2,,,,I,43T,1,2.0,,Ida,,,0,0,0,2003
03IN02256,2001448339,T8339,44,T8339,01,2,ID,1,02,42T,006400,702644,I,,KK,,1,.,1,,162,186,2,,,,I,42T,1,2.0,4TEATS,Ida,,,0,0,0,2003
03IN02257,2001448346,T8346,44,T8346,01,1,ID,1,02,41T,922100,649844,I,,MSU,,2,112,M,,246,277,0,,92,0918,I,,.,2.0,NICE,Ida,,4465,0,0,0,2003
03IN02258,2001448347,T8347,44,T8347,01,2,ID,1,02,41T,922100,649844,I,,MSU,,B,.,1,,174,197,11,,93,0911,I,,.,2.0,"X, BAG",Ida,,,0,0,0,2003
03IN02259,2001448351,T8351,44,T8351,01,2,ID,1,02,42T,006400,618544,I,,KK,,O,.,5,?,154,189,1,X,95,1102,I,X,O,2.0,0.0 WEANED,Ida,,,0,0,0,2003
03IN02260,2001448355,T8355,44,T8355,01,1,ID,1,02,43T,550544,647944,I,,ISA,,V,LIB,M,,199,0,0,,,,I,,.,2.0,,Ida,,,0,0,0,2003
03IN02261,2001448356,T8356,44,T8356,01,2,ID,1,02,43T,550544,647944,I,,ISA,,1,.,1,,142,171,2,,,,I,42T,1,2.0,,Ida,,,0,0,0,2003
03IN02262,2001448364,T8364,44,T8364,01,2,ID,1,02,43T,550544,628744,I,,ISA,,1,.,2,,159,171,2,,,,I,41T,1,2.0,"COARSE?,62s",Ida,,,0,0,0,2003
03IN02263,2001448365,T8365,44,T8365,01,2,ID,1,02,43T,550544,628744,I,,ISA,,B,.,1,,184,206,2,,93,0911,I,,.,2.0,FLIGHTY,Ida,,,0,0,0,2003
03IN02264,2001448370,T8370,44,T8370,01,2,ID,1,02,43T,550544,715344,I,,ISA,,1,.,1,,165,174,4,,,,I,41T,1,2.0,FLT,Ida,,,0,0,0,2003
03IN02265,2001448373,T8373,44,T8373,01,2,41,1,02,412,720644,638244,.,,,,1,.,1,,197,178,2,,,,M,33,2,2.0,THIN,Lww,,,0,0,0,2003
03IN02266,2001448374,T8374,44,T8374,01,1,41,1,02,412,720644,638244,.,,,,V,D3,M,,242,0,0,,,,M,,.,2.0,,Lww,,,0,0,0,2003
03IN02267,2001448384,T8384,44,T8384,01,1,ID,1,02,41T,922100,615244,I,,MSU,,V,D3,M,,210,0,0,,,,I,,.,2.0,,Ida,,,0,0,0,2003
03IN02268,2001448385,T8385,44,T8385,01,2,ID,1,02,41T,922100,615244,I,,MSU,,1,.,2,,191,191,2,,,,I,43T,1,2.0,NICE,Ida,,,0,0,0,2003
03IN02269,2001448386,T8386,44,T8386,01,2,ID,1,02,43T,550544,643944,I,,ISA,,1,.,1,,151,172,2,,,,I,43T,1,2.0,4TEATS,Ida,,,0,0,0,2003
03IN02270,2001448389,T8389,44,T8389,01,2,41,1,02,413,730544,739744,.,,,,O,.,5,?,166,184,1,X,95,1102,M,X,O,2.0,0.0 WEANED,Lww,,,0,0,0,2003
03IN02271,2001448395,T8395,44,T8395,01,1,ID,1,02,43T,550544,585344,I,,ISA,,V,D3,M,,209,0,0,,,,I,,.,2.0,H2,Ida,,,0,0,0,2003
03IN02272,2001448402,T8402,44,T8402,01,1,ID,1,02,41T,922100,706944,I,,MSU,,1,.,M,,263,0,0,,,,I,,.,2.0,,Ida,,,0,0,0,2003
03IN02273,2001448406,T8406,44,T8406,01,2,ID,1,02,42T,006400,546744,I,,KK,,1,.,1,,164,175,2,,,,I,41T,1,2.0,,Ida,,,0,0,0,2003
03IN02274,2001448409,T8409,44,T8409,01,2,41,1,02,412,720644,722644,.,,,,1,.,1,,156,150,2,,,,M,34,2,2.0,SCOURS,Lww,,,0,0,0,2003
03IN02275,2001448413,T8413,44,T8413,01,1,41,1,02,413,730544,690444,.,,,,V,LIB,M,,214,0,0,,,,M,,.,2.0,,Lww,,,0,0,0,2003
03IN02276,2001448419,T8419,44,T8419,01,2,41,1,02,413,730544,724744,.,,,,1,.,1,,144,155,3,,12,1213,M,35,2,2.0,NICE,Lww,,,0,0,0,2003
03IN02277,2001448420,T8420,44,T8420,01,2,41,1,02,413,730544,724744,.,,,,1,.,2,,134,155,2,,,,M,46T,1,2.0,NICE,Lww,,,0,0,0,2003
03IN02278,2001448421,T8421,44,T8421,01,2,ID,1,02,43T,550544,600344,I,,ISA,,1,.,2,,149,171,2,,,,I,41T,1,2.0,NICE,Ida,,,0,0,0,2003
03IN02279,2001448432,T8432,44,T8432,01,2,41,1,02,414,718144,670844,.,,,,1,.,2,,171,180,2,,,,M,44T,1,2.0,WEAK,Lww,,,0,0,0,2003
03IN02280,2001448433,T8433,44,T8433,01,2,41,1,02,412,720644,729044,.,,,,6,.,5,,0,0,0,,10,0521,M,,.,2.0,MSG 5/21/03,Lww,,,0,0,0,2003
03IN02281,2001448439,T8439,44,T8439,01,1,41,1,02,414,718144,678044,.,,,,1,.,M,,205,0,0,,,,M,,.,2.0,,Lww,,0,0,0,0,2003
03IN02282,2001448448,T8448,44,T8448,01,1,ID,1,02,43T,550544,646044,I,,ISA,,4,.,*,,0,0,0,X,93,0113,I,,.,2.0,,Ida,,859,0,0,0,2003
03IN02283,2001448455,T8455,44,T8455,01,2,41,1,02,411,747044,566644,.,,,,1,.,1,,158,155,2,,,,M,36,2,2.0,,Lww,,,0,0,0,2003
03IN02284,2001448456,T8456,44,T8456,01,2,41,1,02,412,720644,528344,.,,,,1,.,1,,175,170,3,,,,M,37,2,2.0,FLT,Lww,,,0,0,0,2003
03IN02285,2001448457,T8457,44,T8457,01,1,41,1,02,412,720644,528344,.,,,,2,113,M,,232,266,0,,92,0918,M,,.,2.0,RAM,Lww,,4467,0,0,0,2003
03IN02286,2001448469,T8469,44,T8469,01,2,41,1,02,411,747044,693744,.,,,,6,.,*,,0,0,0,,04,0205,M,,.,2.0,,Lww,,,0,0,0,2003
03IN02287,2001448470,T8470,44,T8470,01,2,ID,1,02,41T,922100,708044,I,,MSU,,1,.,1,,214,221,4,,,,I,43T,1,2.0,"DYSTOCIA,DAB",Ida,,,0,0,0,2003
03IN02288,2001448472,T8472,44,T8472,01,1,41,1,02,411,747044,498044,.,,,,V,S0,M,,224,0,0,,,,M,,.,2.0,F2,Lww,,,0,0,0,2003
03IN02289,2001448478,T8478,44,T8478,01,1,42,1,02,912,733044,737244,.,,,,V,LIB,M,,199,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02290,2001448481,T8481,44,T8481,01,2,41,1,02,412,720644,480244,.,,,,1,.,2,,156,154,2,,,,M,38,2,2.0,,Lww,,,0,0,0,2003
03IN02291,2001448482,T8482,44,T8482,01,1,41,1,02,412,720644,480244,.,,,,V,DUD,M,,197,0,0,,,,M,,.,2.0,F2,Lww,,,0,0,0,2003
03IN02292,2001448483,T8483,44,T8483,01,2,ID,1,02,43T,550544,710244,I,,ISA,,1,.,2,,165,168,2,,,,I,42T,1,2.0,,Ida,,,0,0,0,2003
03IN02293,2001448487,T8487,44,T8487,01,2,41,1,02,411,747044,463744,.,,,,1,.,2,,152,165,2,,,,M,41,2,2.0,,Lww,,,0,0,0,2003
03IN02294,2001448489,T8489,44,T8489,01,1,41,1,02,411,747044,598144,.,,,,3,S3,M,,211,0,0,,93,0819,M,,.,2.0,"ENTR,S3, 50's",Lww,,1074,0,0,0,2003
03IN02295,2001448499,T8499,44,T8499,01,2,41,1,02,414,718144,760244,.,,,,O,.,1,?,149,178,1,X,95,1102,M,X,O,2.0,0.0 WEANED,Lww,,,0,0,0,2003
03IN02296,2001448501,T8501,44,T8501,01,2,41,1,02,414,718144,616844,.,,,,1,.,1,,116,140,2,,,,M,42,2,2.0,,Lww,,,0,0,0,2003
03IN02297,2001448502,T8502,44,T8502,01,2,42,1,02,892,754344,482644,.,,,,O,OVX,5,,110,0,0,X,,,.,O,O,2.0,OVX,Ctrl,,,0,0,0,2003
03IN02298,2001448509,T8509,44,T8509,01,2,41,1,02,412,720644,534044,.,,,,1,.,2,,185,165,3,,,,M,43,2,2.0,,Lww,,,0,0,0,2003
03IN02299,2001448514,T8514,44,T8514,01,2,41,1,02,414,718144,754244,.,,,,1,.,2,,132,143,2,,,,M,44,2,2.0,URI?,Lww,,,0,0,0,2003
03IN02300,2001448523,T8523,44,T8523,01,2,42,1,02,872,757044,687044,.,,,,1,.,1,,137,149,2,,,,C,45,2,2.0,,Ctrl,,,0,0,0,2003
03IN02301,2001448525,T8525,44,T8525,01,1,41,1,02,413,730544,532044,.,,,,4,LIB,*,,0,0,0,,97,0305,M,,.,2.0,F2+MSG 3/5/03,Lww,,,0,0,0,2003
03IN02302,2001448526,T8526,44,T8526,01,2,41,1,02,413,730544,447144,.,,,,1,.,1,,185,174,4,,,,M,46,2,2.0,,Lww,,,0,0,0,2003
03IN02303,2001448527,T8527,44,T8527,01,2,41,1,02,413,730544,447144,.,,,,1,.,2,,173,165,2,,12,1213,M,47,2,2.0,,Lww,,,0,0,0,2003
03IN02304,2001448529,T8529,44,T8529,01,2,41,1,02,411,747044,728644,.,,,,1,.,2,,153,161,2,,,,M,48,2,2.0,4TEATS,Lww,,,0,0,0,2003
03IN02305,2001448534,T8534,44,T8534,01,2,41,1,02,413,730544,635144,.,,,,1,.,2,,140,137,2,,,,M,11,3,2.0,,Lww,,,0,0,0,2003
03IN02306,2001448541,T8541,44,T8541,01,2,42,1,02,872,757044,520144,.,,,,1,.,1,,176,185,2,,,,C,13,3,2.0,4TEATS,Ctrl,,,0,0,0,2003
03IN02307,2001448542,T8542,44,T8542,01,1,42,1,02,812,734144,614644,.,,,,3,LIB,M,,178,0,0,,93,0819,C,,.,2.0,,Ctrl,,1060,0,0,0,2003
03IN02308,2001448543,T8543,44,T8543,01,2,42,1,02,832,750144,755244,.,,,,O,OVX,5,,110,137,1,X,95,1102,.,O,O,2.0,OVX,Ctrl,,,0,0,0,2003
03IN02309,2001448547,T8547,44,T8547,01,2,ID,1,02,41T,922100,592844,I,,MSU,,1,.,2,,168,198,2,,,,I,43T,1,2.0,,Ida,,,0,0,0,2003
03IN02310,2001448550,T8550,44,T8550,01,1,41,1,02,414,718144,740444,.,,,,2,114,M,,204,228,0,,92,0918,M,,.,2.0,,Lww,,4466,0,0,0,2003
03IN02311,2001448551,T8551,44,T8551,01,2,41,1,02,412,720644,444844,.,,,,1,.,1,,172,168,2,,,,M,15,3,2.0,LEAN,Lww,,,0,0,0,2003
03IN02312,2001448564,T8564,44,T8564,01,2,42,1,02,862,744944,475144,.,,,,1,.,1,,142,140,2,,,,C,45T,1,2.0,,Ctrl,,,0,0,0,2003
03IN02313,2001448568,T8568,44,T8568,01,1,42,1,02,802,740744,526444,.,,,,4,LIB,M,,195,0,0,,93,0602,C,,.,2.0,,Ctrl,,1019,0,0,0,2003
03IN02314,2001448572,T8572,44,T8572,01,1,42,1,02,862,744944,745444,.,,,,4,.,*,,0,0,0,X,93,0113,C,,.,2.0,BORN@MUDLAKE,Ctrl,,852,0,0,0,2003
03IN02315,2001448575,T8575,44,T8575,01,1,42,1,02,832,750144,616044,.,,,,V,LIB,M,,207,0,0,,,,C,,.,2.0,F2,Ctrl,,,0,0,0,2003
03IN02316,2001448576,T8576,44,T8576,01,2,42,1,02,832,750144,616044,.,,,,1,.,1,,156,161,2,,,,C,17,3,2.0,4TEATS,Ctrl,,,0,0,0,2003
03IN02317,2001448577,T8577,44,T8577,01,2,41,1,02,412,720644,696444,.,,,,1,.,1,,159,157,5,,10,0916,M,21,3,2.0,4TEATS,Lww,,,0,0,0,2003
03IN02318,2001448579,T8579,44,T8579,01,2,ID,1,02,e.3,732744,770544,I,,L41,,1,.,2,,157,176,2,,,,I,42T,1,2.0,BRN.EARTIPS,Ida,,,0,0,0,2003
03IN02319,2001448581,T8581,44,T8581,01,1,42,1,02,872,757044,744844,.,,,,4,.,*,,0,0,0,X,93,0113,C,,.,2.0,,Ctrl,,847,0,0,0,2003
03IN02320,2001448586,T8586,44,T8586,01,1,41,1,02,412,720644,602244,.,,,,V,DUD,M,,215,0,0,,,,M,,.,2.0,RCVR,Lww,,,0,0,0,2003
03IN02321,2001448587,T8587,44,T8587,01,1,41,1,02,412,720644,602244,.,,,,V,LIB,M,,214,0,0,,,,M,,.,2.0,,Lww,,,0,0,0,2003
03IN02322,2001448593,T8593,44,T8593,01,1,42,1,02,912,733044,526144,.,,,,V,LIB,M,,191,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02323,2001448596,T8596,44,T8596,01,1,42,1,02,832,750144,726544,.,,,,V,LIB,M,,192,0,0,,,,C,,.,2.0,F2,Ctrl,,,0,0,0,2003
03IN02324,2001448602,T8602,44,T8602,01,2,41,1,02,411,747044,574444,.,,,,3,.,1,,168,167,2,,93,1015,M,,.,2.0,LOOKS?,Lww,,4328,0,0,0,2003
03IN02325,2001448608,T8608,44,T8608,01,1,42,1,02,872,757044,475244,.,,,,3,.,M,,203,0,0,,93,0819,C,,.,2.0,-INDEX,Ctrl,,1076,0,0,0,2003
03IN02326,2001448609,T8609,44,T8609,01,1,42,1,02,872,757044,475244,.,,,,2,115,M,,195,216,0,,92,0918,C,,.,2.0,,Ctrl,,4468,0,0,0,2003
03IN02327,2001448611,T8611,44,T8611,01,2,42,1,02,812,734144,564844,.,,,,O,.,1,?,168,187,1,X,95,1102,C,X,O,2.0,0.0 WEANED,Ctrl,,,0,0,0,2003
03IN02328,2001448614,T8614,44,T8614,01,1,42,1,02,852,767544,577544,.,,,,V,LIB,M,,194,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02329,2001448617,T8617,44,T8617,01,2,41,1,02,412,720644,425744,.,,,,1,.,2,,187,170,4,,19,1117,M,23,3,2.0,NICE,Lww,,,0,0,0,2003
03IN02330,2001448618,T8618,44,T8618,01,2,42,1,02,912,733044,446444,.,,,,1,.,2,,160,157,2,,,,C,25,3,2.0,,Ctrl,,,0,0,0,2003
03IN02331,2001448631,T8631,44,T8631,01,1,41,1,02,413,730544,732144,.,,,,1,.,M,,220,0,0,,,,M,,.,2.0,"F2, 2- <<",Lww,,0,0,0,0,2003
03IN02332,2001448637,T8637,44,T8637,01,1,41,1,02,412,720644,541144,.,,,,1,.,M,,234,0,0,,,,M,,.,2.0,"TOP IDX,shag?",Lww,,0,0,0,0,2003
03IN02333,2001448638,T8638,44,T8638,01,2,41,1,02,412,720644,541144,.,,,,1,.,1,,136,145,5,,,,M,27,3,2.0,4TEATS,Lww,,,0,0,0,2003
03IN02334,2001448645,T8645,44,T8645,01,2,41,1,02,413,730544,641244,.,,,,1,.,1,,156,160,2,,,,M,46T,1,2.0,,Lww,,,0,0,0,2003
03IN02335,2001448658,T8658,44,T8658,01,1,42,1,02,812,734144,754044,.,,,,3,LIB,M,,211,0,0,,93,0819,C,,.,2.0,BIG,Ctrl,,1064,0,0,0,2003
03IN02336,2001448659,T8659,44,T8659,01,2,42,1,02,832,750144,429244,.,,,,1,.,1,,146,161,2,,,,C,31,2,2.0,EYE ok,Ctrl,,,0,0,0,2003
03IN02337,2001448661,T8661,44,T8661,01,1,41,1,02,411,747044,549644,.,,,,4,LIB,M,,225,0,0,,93,0602,M,,.,2.0,F2,Lww,,1042,0,0,0,2003
03IN02338,2001448663,T8663,44,T8663,01,2,41,1,02,413,730544,684044,.,,,,6,.,*,,0,0,0,,09,0418,M,,.,2.0,"RUPTURE,C-SEC",Lww,,,0,0,0,2003
03IN02339,2001448680,T8680,44,T8680,01,1,42,1,02,842,748044,529944,.,,,,V,LIB,M,,229,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02340,2001448682,T8682,44,T8682,01,2,42,1,02,822,716144,616744,.,,,,1,.,1,,142,152,2,,,,C,33,2,2.0,,Ctrl,,,0,0,0,2003
03IN02341,2001448687,T8687,44,T8687,01,1,41,1,02,411,747044,668644,.,,,,V,LIB,M,,206,0,0,,,,M,,.,2.0,F2,Lww,,,0,0,0,2003
03IN02342,2001448698,T8698,44,T8698,01,2,41,1,02,412,720644,671944,.,,,,6,.,1,,159,0,0,,05,0721,M,,.,2.0,,Lww,,,0,0,0,2003
03IN02343,2001448703,T8703,44,T8703,01,1,42,1,02,902,741944,623444,.,,,,V,LIB,M,,210,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02344,2001448705,T8705,44,T8705,01,2,42,1,02,802,740744,613144,.,,,,O,OVX,5,,115,0,0,X,,,.,O,O,2.0,OVX,Ctrl,,,0,0,0,2003
03IN02345,2001448708,T8708,44,T8708,01,1,42,1,02,892,754344,763744,.,,,,V,LIB,M,,213,0,0,,,,C,,.,2.0,F2+,Ctrl,,,0,0,0,2003
03IN02346,2001448710,T8710,44,T8710,01,2,42,1,02,912,733044,721744,.,,,,1,.,2,,141,160,5,,,,C,35,2,2.0,4TEATS,Ctrl,,,0,0,0,2003
03IN02347,2001448712,T8712,44,T8712,01,2,ID,1,02,e.3,732744,770144,I,,L41,,1,.,1,,139,146,3,,,,I,41T,1,2.0,,Ida,,,0,0,0,2003
03IN02348,2001448716,T8716,44,T8716,01,1,41,1,02,411,747044,742444,.,,,,V,LIB,M,,202,0,0,,,,M,,.,2.0,".12 inbr,RUNT",Lww,,,0,0,0,2003
03IN02349,2001448717,T8717,44,T8717,01,2,41,1,02,411,747044,672744,.,,,,1,.,1,,154,160,2,,,,M,37,2,2.0,THIN,Lww,,,0,0,0,2003
03IN02350,2001448718,T8718,44,T8718,01,2,41,1,02,411,747044,672744,.,,,,1,.,2,,165,168,2,,12,1229,M,41,2,2.0,NICE,Lww,,,0,0,0,2003
03IN02351,2001448720,T8720,44,T8720,01,1,42,1,02,882,736144,477944,.,,,,V,LIB,M,,223,0,0,,,,C,,.,2.0,F2,Ctrl,,,0,0,0,2003
03IN02352,2001448723,T8723,44,T8723,01,1,42,1,02,822,716144,682944,.,,,,V,LIB,M,,173,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02353,2001448726,T8726,44,T8726,01,1,42,1,02,902,741944,765344,.,,,,V,LIB,M,,196,0,0,,,,C,,.,2.0,F2+,Ctrl,,,0,0,0,2003
03IN02354,2001448729,T8729,44,T8729,01,1,42,1,02,862,744944,677044,.,,,,2,116,M,,212,236,0,,92,0918,C,,.,2.0,,Ctrl,,4469,0,0,0,2003
03IN02355,2001448739,T8739,44,T8739,01,1,42,1,02,802,740744,484344,.,,,,V,LIB,M,,218,0,0,,,,C,,.,2.0,,Ctrl,,,0,0,0,2003
03IN02356,2001448743,T8743,44,T8743,01,2,42,1,02,912,733044,752244,.,,,,1,.,1,,148,155,2,,,,C,43,2,2.0,,Ctrl,,,0,0,0,2003
03IN02357,2001448748,T8748,44,T8748,01,2,41,1,02,411,747044,721944,.,,,,1,.,1,,183,179,2,,,,M,45,2,2.0,.135 inbr,Lww,,,0,0,0,2003
