UID,ID10,ETAG,BRD,ID,YR,SEX,LINE,SEA,STM,PEN,SIRE,DAM,RGRP,F1,DNA,ELG,PD,LOT,BAND,PREG,SPRGWT,FALLWT,BAG,GRP,DISP,DAYDIS,TRT,BPEN,BGRP,AGE,RMK,STUDY,NAX,IDZ65,YRREC
04IN00056,2000000571,00571,00,00571,00,2,18,1,43,L31,952610,810610,2,,,,O,OVX,5,,193,0,0,X,,,.,OVX,O,4.0,OVX,Ovx,,0,2004
04IN00057,2000000589,00589,00,00589,00,2,68,1,06,L03,0143,828063,0,,JAR,,1,.,1,,173,175,2,,,,G,56K,1,4.0,DYSTOCIA,,,0,2004
04IN00058,2000000625,00625,00,00625,00,2,68,1,06,L02,0131,824463,0,,JAR,,1,.,2,,192,184,5,,,,G,57K,1,4.0,,,,0,2004
04IN00059,2000000647,00647,00,00647,00,2,68,1,06,L03,0143,013164,0,,JAR,,1,.,1,,193,199,2,,,,G,56K,1,4.0,"NICE, A+",,,0,2004
04IN00060,2000000657,00657,00,00657,00,2,88,1,30,L46,551504,836200,0,,,,1,.,2,,151,160,2,C,,,C,15P,2,4.0,,Ctrl,,0,2004
04IN00061,2000000670,00670,00,00670,00,2,68,1,06,L04,988463,709663,0,,,,1,.,1,,195,174,2,,,,G,53K,1,4.0,,,,0,2004
04IN00062,2000000677,00677,00,00677,00,2,18,1,07,L33,945110,640610,0,,,,1,.,1,,168,184,5,,,,.,36R,2,4.0,,,,0,2004
04IN00063,2000000678,00678,00,00678,00,2,18,1,07,L33,945110,640610,2,,,,O,OVX,5,,153,0,0,X,,,.,OVX,O,4.0,"F2, OVX",Ovx,,0,2004
04IN00064,2000000687,00687,00,00687,00,2,68,1,06,L03,0143,005664,0,,JAR,,B,.,5,,178,202,1,,93,0916,G,.,.,4.0,WILD LIM,,,1578,2004
04IN00065,2000000707,00707,00,00707,00,2,18,1,07,L31,952610,207610,0,,,,1,.,2,,160,163,2,,,,.,37R,2,4.0,,,,0,2004
04IN00066,2000000728,00728,00,00728,00,2,18,1,43,L31,952610,853500,0,,,,1,.,2,,180,167,6,,,,.,43R,2,4.0,,,,0,2004
04IN00067,2000000737,00737,00,00737,00,2,41,1,02,412,658544,655644,0,,,,1,.,1,,167,213,2,,,,M,61T,1,4.0,DRY 5/2/04,,,0,2004
04IN00068,2000000790,00790,00,00790,00,2,68,1,06,L02,0131,980663,0,,JAR,,6,.,*,,0,0,0,,09,0430,G,.,.,4.0,RUPTURE.BAG,,,0,2004
04IN00069,2000000795,00795,00,00795,00,2,18,1,43,L32,904910,846810,0,,,,1,.,1,,163,181,2,,,,.,000,1,4.0,"LT,SUCK1SIDE",,,0,2004
04IN00070,2000000816,00816,00,00816,00,2,18,1,43,L34,785310,701810,0,,,,1,.,1,,152,172,4,,,,.,000,1,4.0,LTS,,,0,2004
04IN00071,2000000872,00872,00,00872,00,2,18,1,07,L13,980110,734000,0,,,,1,.,1,,188,199,2,,,,.,43R,2,4.0,,,,0,2004
04IN00072,2000000876,00876,00,00876,00,2,18,1,07,L13,980110,722400,2,,,,O,OVX,5,,190,0,0,X,,,.,OVX,O,4.0,OVX,Ovx,,0,2004
04IN00073,2000000904,00904,00,00904,00,2,18,1,07,L35,866710,646010,0,,,,1,.,1,,155,164,2,,,,.,41R,2,4.0,NICE,,,0,2004
04IN00074,2000000930,00930,00,00930,00,2,18,1,07,L13,980110,619200,0,,,,1,.,1,,158,179,2,,,,.,44R,2,4.0,,,,0,2004
04IN00075,2000000954,00954,00,00954,00,2,68,1,06,L04,988463,044064,0,,,,3,.,2,,165,157,2,,68,1012,G,.,.,4.0,CRIPPLE9/8/04,,,1472,2004
04IN00076,2000000976,00976,00,00976,00,2,18,1,07,L35,866710,778910,0,,,,1,.,2,,163,167,2,,,,.,42R,2,4.0,,,,0,2004
04IN00077,2000000979,00979,00,00979,00,2,18,1,07,L12,805010,403100,0,,,,1,.,1,,157,164,2,,,,.,44R,2,4.0,DYSTOCIA,,,0,2004
04IN00078,2000000980,00980,00,00980,00,2,00,1,92,L00,000044,950663,1,,,0,1,BLK,1,,180,194,4,B,,,X,ZZZ,1,4.0,BLACK EWE,Blk,,0,2004
04IN00079,2000001015,01015,00,01015,00,2,18,1,07,L11,926410,017505,0,,,,1,.,2,,185,172,2,,,,.,35R,2,4.0,IN W/ RED 41,,,0,2004
04IN00080,2000001019,01019,00,01019,00,2,88,1,30,L44,492004,257904,0,,,,B,.,5,,189,196,1,,93,0916,.,.,.,4.0,DYSTOCIA,,,1594,2004
04IN00081,2000001056,01056,00,01056,00,2,18,1,07,L12,805010,883500,2,,,,O,OVX,5,,176,0,0,X,,,.,OVX,O,4.0,"OVX, SMALL",Ovx,,0,2004
04IN00082,2000001066,01066,00,01066,00,2,18,1,07,L34,785310,841500,2,,,,O,OVX,5,,212,0,0,X,,,.,OVX,O,4.0,"CLR2, OVX",Ovx,,0,2004
04IN00083,2000001103,01103,00,01103,00,2,18,1,07,L35,866710,717010,0,,,,1,.,1,,148,169,2,,,,.,000,1,4.0,,,,0,2004
04IN00084,2000001117,01117,00,01117,00,1,88,1,30,L41,432804,434504,2,,,,3,BHV,*,,0,0,0,,93,0325,.,.,.,4.0,FIX tag 01117,LIB,,1247,2004
04IN00085,2000001131,01131,00,01131,00,2,68,1,06,L05,011664,027664,0,,,,1,.,2,,229,202,2,,,,G,51K,1,4.0,,,,0,2004
04IN00086,2000001139,01139,00,01139,00,2,68,1,06,L04,988463,027364,2,,,,O,OVX,5,,227,0,0,X,,,.,OVX,O,4.0,OVX,Ovx,,0,2004
04IN00087,2000001161,01161,00,01161,00,2,18,1,07,L34,785310,868000,0,,,,1,.,2,,183,163,2,,,,.,000,1,4.0,,,,0,2004
04IN00088,2000001178,01178,00,01178,00,2,88,1,30,L46,551504,382404,2,,,,O,OVX,5,,189,0,0,X,,,.,OVX,O,4.0,"OVX, SMALL",Ovx,,0,2004
04IN00089,2000001242,01242,00,01242,00,2,68,1,06,L03,0143,694463,0,,JAR,,1,.,2,,173,170,2,,,,G,56K,1,4.0,SUCK1SIDE,,,0,2004
04IN00090,2000001257,01257,00,01257,00,2,68,1,06,L05,011664,787763,2,,,,O,OVX,5,,195,0,0,X,,,.,OVX,O,4.0,OVX,Ovx,,0,2004
04IN00091,2000001267,01267,00,01267,00,2,18,1,07,L13,980110,000805,0,,,,1,.,2,,153,166,2,,,,.,45R,2,4.0,,,,0,2004
04IN00092,2000001287,01287,00,01287,00,2,18,1,07,L34,785310,460510,2,,,,O,OVX,5,,185,0,0,X,,,.,OVX,O,4.0,OVX,Ovx,,0,2004
04IN00093,2000001328,01328,00,01328,00,2,88,1,30,L44,492004,036504,0,,,,1,.,1,,151,170,2,W,,,W,04P,2,4.0,"NICE, A",Flwt,,0,2004
04IN00094,2000001372,01372,00,01372,00,2,68,1,06,L04,988463,990963,0,,,,1,.,2,,180,186,5,,,,G,54K,1,4.0,,,,0,2004
04IN00095,2000001379,01379,00,01379,00,2,18,1,07,L31,952610,777510,0,,,,1,.,2,,175,179,2,,,,.,000,1,4.0,PNEU.,,,0,2004
04IN00096,2000001406,01406,00,01406,00,2,41,1,02,411,688944,652644,2,,,,O,OVX,5,,193,0,0,X,,,.,OVX,O,4.0,"OVX, SMALL",Ovx,,0,2004
04IN00097,2000001417,01417,00,01417,00,2,41,1,02,412,658544,668944,2,,,,O,OVX,5,,182,0,0,X,,,.,OVX,O,4.0,"OVX, SMALL",Ovx,,0,2004
04IN00098,2000001422,01422,00,01422,00,2,18,1,07,L13,980110,748500,0,,,,1,.,1,,177,198,2,,,,.,46R,2,4.0,,,,0,2004
04IN00099,2000001430,01430,00,01430,00,2,18,1,07,L34,785310,877300,0,,,,1,.,1,,152,181,2,,,,.,46R,2,4.0,,,,0,2004
04IN00100,2000001470,01470,00,01470,00,2,18,1,07,L36,800810,792110,0,,,,1,.,2,,145,147,2,S,,,.,45R,2,4.0,THIN,,,0,2004
04IN00101,2000001486,01486,00,01486,00,2,41,1,02,413,674844,662044,2,,,,O,OVX,5,,182,0,0,X,,,.,OVX,O,4.0,"F2,CLR, OVX",Ovx,,0,2004
04IN00102,2000001499,01499,00,01499,00,2,18,1,07,L14,784210,056205,2,,,,O,OVX,5,,177,0,0,X,,,.,OVX,O,4.0,"OVX, SMALL",Ovx,,0,2004
04IN00103,1999090018,90018,09,90018,99,2,18,1,43,L-4,785310,844100,0,,,,1,.,1,,163,179,2,,,,.,000,1,5.0,,,,0,2004
04IN00104,1999090035,90035,09,90035,99,2,88,1,30,L-8,376004,872400,0,,,,1,.,1,,116,142,2,C,,,C,13P,2,5.0,THIN,Ctrl,,0,2004
04IN00105,1999090046,90046,09,90046,99,2,88,1,30,L-7,323404,845400,0,,,,3,.,2,,216,224,2,,93,1015,.,.,.,5.0,R.SPOILED X,,,1490,2004
04IN00106,1999090053,90053,09,90053,99,2,88,1,30,L-8,376004,839200,0,,,,1,.,2,,158,169,2,W,,,W,04P,2,5.0,DYSTOCIA,Flwt,,0,2004
04IN00107,1999090056,90056,09,90056,99,2,00,1,00,L-7,323404,814200,1,,,0,1,BLK,5,,130,0,0,B,93,0524,X,.,.,5.0,SICK 11/24/03,Blk,,1376,2004
04IN00108,1999090061,90061,09,90061,99,2,68,1,06,L-5,890163,821000,0,,,,1,.,2,,194,190,2,,,,G,52K,1,5.0,NICE,,,0,2004
04IN00109,1999090071,90071,09,90071,99,2,88,1,30,L-7,323404,844300,0,,,,1,.,1,,164,178,2,C,,,C,23P,2,5.0,,Ctrl,,0,2004
04IN00110,1999090077,90077,09,90077,99,2,68,1,06,L-5,890163,838400,0,,,,1,.,1,,179,185,2,,,,G,52K,1,5.0,,,,0,2004
04IN00111,1999090096,90096,09,90096,99,2,18,1,07,L-1,712410,827100,0,,,,1,.,2,,180,175,3,,,,.,000,1,5.0,,,,0,2004
04IN00112,1999090102,90102,09,90102,99,2,88,1,30,L-7,323404,530404,0,,,,1,.,2,,167,0,0,W,97,0915,.,.,.,5.0,,,,0,2004
04IN00113,1999090121,90121,09,90121,99,2,88,1,30,L-8,376004,842300,0,,,,1,.,1,,165,172,2,E,,,M,06P,2,5.0,,Else,,0,2004
04IN00114,1999090212,90212,09,90212,99,2,18,1,07,L13,000010,622900,0,,,,1,.,2,,181,174,2,,,,.,32R,2,5.0,,,,0,2004
04IN00115,1999090216,90216,09,90216,99,2,18,1,07,L12,000010,014805,0,,,,1,.,1,,157,170,2,,,,.,33R,2,5.0,,,,0,2004
04IN00116,1999090239,90239,09,90239,99,2,18,1,07,L15,000010,641900,0,,,,1,.,2,,168,172,2,,,,.,34R,2,5.0,,,,0,2004
04IN00117,1999090256,90256,09,90256,99,2,18,1,07,L12,000010,629300,0,,,,1,.,1,,191,187,2,,,,.,000,1,5.0,DYSTOCIA ok,,,0,2004
04IN00118,1999090257,90257,09,90257,99,2,18,1,07,L12,000010,556500,0,,,,1,.,2,,142,157,2,,,,.,35R,2,5.0,ABS.CHEEK,,,0,2004
04IN00119,1999090259,90259,09,90259,99,2,18,1,07,L13,000010,909000,0,,,,1,.,1,,185,176,2,,,,.,36R,2,5.0,,,,0,2004
04IN00120,1999090276,90276,09,90276,99,2,18,1,07,L11,000010,069605,0,,,,1,.,1,,172,174,2,,,,.,41R,2,5.0,R.BLOODY MILK,,,0,2004
04IN00121,1999090280,90280,09,90280,99,2,18,1,07,L12,000010,606000,0,,,,1,.,1,,180,183,2,,,,.,42R,2,5.0,X BAG <<<,,,0,2004
04IN00122,1999090281,90281,09,90281,99,2,18,1,07,L12,000010,606000,0,,,,1,.,1,,139,158,2,,,,.,43R,2,5.0,,,,0,2004
04IN00123,1999090283,90283,09,90283,99,2,18,1,07,L14,000010,008005,0,,,,6,.,*,,0,0,0,,43,0421,.,.,.,5.0,"DEAD,METRITIS",,,0,2004
04IN00124,1999090299,90299,09,90299,99,2,18,1,07,L11,000010,618200,0,,,,3,.,1,,194,209,10,,93,1015,.,.,.,5.0,SW.BAG+LTS X,,,1433,2004
04IN00125,1999090312,90312,09,90312,99,2,18,1,07,L15,000010,021505,0,,,,1,.,2,,195,185,2,,,,.,000,1,5.0,RP ok,,,0,2004
04IN00126,1999090333,90333,09,90333,99,2,88,1,30,L-8,376004,858700,0,,,,1,.,1,,193,184,2,C,,,C,14P,2,5.0,RP,Ctrl,,0,2004
04IN00127,1999090335,90335,09,90335,99,2,18,1,07,L16,000010,461700,0,,,,1,.,2,,167,170,2,,,,.,44R,2,5.0,,,,0,2004
04IN00128,1999090362,90362,09,90362,99,2,18,1,07,L15,000010,043205,0,,,,1,.,2,,177,152,2,,,,.,000,1,5.0,,,,0,2004
04IN00129,1999090365,90365,09,90365,99,2,18,1,07,L11,000010,209100,0,,,,1,.,1,,129,145,2,,,,.,000,1,5.0,,,,0,2004
04IN00130,1999090370,90370,09,90370,99,2,18,1,07,L14,000010,607900,0,,,,1,XXX,1,,198,205,3,,93,1108,.,45R,2,5.0,"X, CANCEREYE",,,1780,2004
04IN00131,1999090372,90372,09,90372,99,2,18,1,07,L-4,785310,862500,0,,,,U,UTE,1,,169,183,10,X,,,.,UTE,U,5.0,"R.SPOILED, U",,,0,2004
04IN00132,1999090386,90386,09,90386,99,2,18,1,07,L14,000010,733700,0,,,,1,.,1,,147,156,2,,,,.,46R,2,5.0,,,,0,2004
04IN00133,1999090392,90392,09,90392,99,2,18,1,07,L-3,844210,821700,0,,,,1,.,1,,135,145,2,,,,.,000,1,5.0,,,,0,2004
04IN00134,1999090415,90415,09,90415,99,2,68,1,06,L-5,890163,010464,0,,,,1,.,2,,207,191,4,,,,G,53K,1,5.0,,,,0,2004
04IN00135,1999090532,90532,09,90532,99,2,18,1,07,L30,687710,676610,0,,,,1,.,2,,150,161,2,,,,.,32R,2,5.0,NICE,,,0,2004
04IN00136,1999090545,90545,09,90545,99,2,88,1,30,L43,439504,055804,0,,,,1,.,H,,147,172,2,W,,,W,01P,2,5.0,THIN RP,Flwt,,0,2004
04IN00137,1999090576,90576,09,90576,99,2,18,1,07,L34,800810,791810,0,,,,1,.,1,,151,167,2,,,,.,46R,2,5.0,,,,0,2004
04IN00138,1999090589,90589,09,90589,99,2,88,1,30,L43,439504,266604,0,,,,6,.,1,,161,0,0,,01,0725,.,.,.,5.0,SM.BAG,,,0,2004
04IN00139,1999090597,90597,09,90597,99,2,88,1,30,L41,444104,489904,0,,,,1,.,1,,165,180,2,C,,,C,12P,2,5.0,,Ctrl,,0,2004
04IN00140,1999090626,90626,09,90626,99,2,88,1,30,L44,367804,447104,0,,,,6,.,*,,0,0,0,C,20,0326,.,.,.,5.0,PREG. TOXEMIA,,,0,2004
04IN00141,1999090638,90638,09,90638,99,2,68,1,06,L01,0093,750563,0,,JAR,,1,.,1,,203,214,2,,,,G,55K,1,5.0,LEGGY,,,0,2004
04IN00142,1999090684,90684,09,90684,99,2,88,1,30,L44,367804,395304,0,,,,1,.,1,,146,175,2,W,,,W,01P,2,5.0,"RP, NECROTIC",Flwt,,0,2004
04IN00143,1999090687,90687,09,90687,99,2,88,1,30,L45,467804,162904,0,,,,1,.,2,,165,180,2,C,,,C,24P,2,5.0,,Ctrl,,0,2004
04IN00144,1999090694,90694,09,90694,99,2,88,1,30,L42,452804,471604,0,,,,1,.,1,,196,195,2,W,,,W,04P,2,5.0,TRT R.EYE '03,Flwt,,0,2004
04IN00145,1999090710,90710,09,90710,99,2,18,1,07,L33,809810,791610,0,,,,1,.,1,,166,167,2,,,,.,31R,2,5.0,LTS,,,0,2004
04IN00146,1999090711,90711,09,90711,99,2,18,1,07,L31,784210,613000,0,,,,3,.,2,,169,182,2,,93,1015,.,.,.,5.0,LAMBED!!,,,1493,2004
04IN00147,1999090741,90741,09,90741,99,2,68,1,06,L06,988463,987263,0,,,,1,.,2,,166,166,2,,,,G,52K,1,5.0,,,,0,2004
04IN00148,1999090743,90743,09,90743,99,2,88,1,30,L42,452804,275204,0,,,,1,.,1,,173,173,2,E,,,M,06P,2,5.0,DYSTOCIA,Else,,0,2004
04IN00149,1999090748,90748,09,90748,99,2,88,1,30,L42,452804,159204,0,,,,1,.,1,,160,165,2,C,,,C,14P,2,5.0,LT SUCK1SIDE,Ctrl,,0,2004
04IN00150,1999090764,90764,09,90764,99,2,18,1,07,L34,800810,454210,0,,,,1,.,2,,182,178,2,,,,.,31R,2,5.0,,,,0,2004
04IN00151,1999090767,90767,09,90767,99,2,18,1,07,L30,687710,400210,0,,,,1,.,2,,182,173,1,,,,.,33R,2,5.0,,,,0,2004
04IN00152,1999090768,90768,09,90768,99,2,18,1,07,L30,687710,400210,0,,,,1,.,1,,144,155,10,,,,.,34R,2,5.0,ASSISTED,,,0,2004
04IN00153,1999090785,90785,09,90785,99,2,00,1,92,L-0,000044,942963,1,,,0,1,BLK,2,,220,191,2,B,,,X,ZZZ,1,5.0,BLACK EWE,Blk,,0,2004
04IN00154,1999090786,90786,09,90786,99,2,18,1,07,L35,815210,712400,0,,,,3,.,2,,208,195,4,,93,1015,.,.,.,5.0,L.SPOILED X,,,1453,2004
04IN00155,1999090791,90791,09,90791,99,2,88,1,30,L41,444104,321004,0,,,,1,.,2,,166,165,2,E,,,M,07P,2,5.0,ABS.BRISKET,Else,,0,2004
04IN00156,1999090800,90800,09,90800,99,2,88,1,30,L42,452804,260804,0,,,,1,.,2,,191,178,4,W,,,W,01P,2,5.0,,Flwt,,0,2004
04IN00157,1999090805,90805,09,90805,99,2,18,1,07,L33,809810,411110,0,,,,6,.,1,,128,0,0,,76,0707,.,.,.,5.0,THIN.OPP?,,,0,2004
04IN00158,1999090830,90830,09,90830,99,2,88,1,30,L45,467804,307604,0,,,,1,.,1,,178,177,2,C,,,C,21P,2,5.0,,Ctrl,,0,2004
04IN00159,1999090833,90833,09,90833,99,2,88,1,30,L40,468304,052004,0,,,,1,.,1,,165,188,2,C,,,C,25P,2,5.0,,Ctrl,,0,2004
04IN00160,1999090835,90835,09,90835,99,2,68,1,06,L01,0093,912763,0,,JAR,,1,.,2,,227,202,4,,,,G,56K,1,5.0,THIN,,,0,2004
04IN00161,1999090844,90844,09,90844,99,2,88,1,30,L45,467804,262804,0,,,,1,.,2,,126,142,2,W,,,W,01P,2,5.0,,Flwt,,0,2004
04IN00162,1999090866,90866,09,90866,99,2,00,1,92,L-0,000044,953863,1,,,0,1,BLK,2,,164,193,2,B,,,X,ZZZ,1,5.0,BLACK EWE,Blk,,0,2004
04IN00163,1999090870,90870,09,90870,99,2,88,1,30,L40,468304,485704,0,,,,1,.,1,,155,162,2,C,,,C,12P,2,5.0,,Ctrl,,0,2004
04IN00164,1999090880,90880,09,90880,99,2,88,1,30,L42,452804,268204,0,,,,1,.,1,,165,174,2,C,,,C,15P,2,5.0,,Ctrl,,0,2004
04IN00165,1999090883,90883,09,90883,99,2,18,1,07,L34,800810,436310,0,,,,1,.,2,,156,169,2,,,,.,32R,2,5.0,THIN,,,0,2004
04IN00166,1999090905,90905,09,90905,99,2,18,1,07,L34,800810,886410,0,,,,1,.,5,,180,184,1,,,,.,000,1,5.0,,,,0,2004
04IN00167,1999090913,90913,09,90913,99,2,68,1,06,L06,988463,731163,0,,,,1,.,2,,207,179,2,,,,G,51K,1,5.0,,,,0,2004
04IN00168,1999090925,90925,09,90925,99,2,18,1,07,L15,790810,725600,0,,,,1,.,2,,161,161,2,,,,.,42R,2,5.0,THIN,,,0,2004
04IN00169,1999090952,90952,09,90952,99,2,88,1,30,L42,452804,297104,0,,,,6,.,1,,166,0,0,,05,0524,.,.,.,5.0,X SW.BAG,,,0,2004
04IN00170,1999090953,90953,09,90953,99,2,88,1,30,L42,452804,297104,0,,,,6,.,H,,172,0,0,C,42,0616,.,.,.,5.0,CANCER EYE X,,,0,2004
04IN00171,1999090956,90956,09,90956,99,2,68,1,06,L01,0093,709663,0,,JAR,,1,.,1,,186,198,2,,,,G,57K,1,5.0,,,,0,2004
04IN00172,1999090990,90990,09,90990,99,2,18,1,07,L14,845110,714400,0,,,,1,.,2,,188,167,2,,,,.,32R,2,5.0,ACTINOMYCOSIS,,,0,2004
04IN00173,1999091003,91003,09,91003,99,2,18,1,07,L12,875110,512700,0,,,,1,.,1,,177,179,2,,,,.,000,1,5.0,,,,0,2004
04IN00174,1999091009,91009,09,91009,99,2,18,1,07,L11,879210,049405,0,,,,1,.,5,,184,178,1,,,,.,000,1,5.0,1TAG,,,0,2004
04IN00175,1999091020,91020,09,91020,99,2,18,1,07,L30,687710,803510,0,,,,1,.,1,,202,191,2,S,,,.,000,1,5.0,,,,0,2004
04IN00176,1999091046,91046,09,91046,99,2,68,1,06,L05,0143,902463,0,,JAR,,3,.,5,,219,224,1,,93,1015,G,.,.,5.0,SPOILED BAG X,,,1519,2004
04IN00177,1999091058,91058,09,91058,99,2,18,1,07,L13,866710,007605,0,,,,1,.,1,,187,191,2,,,,.,43R,2,5.0,,,,0,2004
04IN00178,1999091072,91072,09,91072,99,2,18,1,07,L32,878110,712300,0,,,,1,.,2,,165,171,2,,,,.,44R,2,5.0,,,,0,2004
04IN00179,1999091075,91075,09,91075,99,2,18,1,07,L31,784210,458310,2,,,,O,OVX,5,,172,0,0,X,,,.,OVX,O,5.0,"?BRED, OVX",Ovx,,0,2004
04IN00180,1999091084,91084,09,91084,99,2,88,1,30,L41,444104,289304,2,,,,O,OVX,5,,145,0,0,X,,,.,OVX,O,5.0,OVX,Ovx,,0,2004
04IN00181,1999091108,91108,09,91108,99,2,88,1,30,L42,452804,120604,0,,,,1,.,1,,163,162,2,W,,,W,02P,2,5.0,,Flwt,,0,2004
04IN00182,1999091120,91120,09,91120,99,2,18,1,07,L11,879210,603700,0,,,,1,.,2,,160,164,2,,,,.,34R,2,5.0,,,,0,2004
04IN00183,1999091125,91125,09,91125,99,2,88,1,30,L43,439504,479304,0,,,,1,.,1,,176,184,2,E,,,M,06P,2,5.0,,Else,,0,2004
04IN00184,1999091137,91137,09,91137,99,2,18,1,07,L11,879210,732400,0,,,,1,.,1,,154,162,2,,,,.,35R,2,5.0,,,,0,2004
04IN00185,1999091174,91174,09,91174,99,2,88,1,30,L42,452804,356404,0,,,,1,.,1,,144,157,2,C,,,C,16P,2,5.0,,Ctrl,,0,2004
04IN00186,1999091188,91188,09,91188,99,2,18,1,07,L16,677210,048005,0,,,,6,.,2,,221,0,0,,05,0611,.,.,.,5.0,BRN.EARS,,,0,2004
04IN00187,1999091219,91219,09,91219,99,2,88,1,30,L44,367804,276904,0,,,,1,.,1,,180,166,2,W,,,W,03P,2,5.0,,Flwt,,0,2004
04IN00188,1999091251,91251,09,91251,99,2,68,1,06,L02,0131,591563,0,,JAR,,1,.,2,,223,199,2,,,,G,58K,1,5.0,RR FOOT ABS,,,0,2004
04IN00189,1999091265,91265,09,91265,99,2,18,1,07,L15,790810,015905,0,,,,1,.,5,,150,0,0,,93,0524,.,.,.,5.0,"SICK, PNEU, X",,,1393,2004
04IN00190,1999091271,91271,09,91271,99,2,00,1,92,L-0,000044,930563,1,,,0,1,BLK,1,,181,167,2,B,,,X,ZZZ,1,5.0,"R.EYE,FILM",Blk,,0,2004
04IN00191,1999091362,91362,09,91362,99,2,18,1,07,L35,815210,792110,0,,,,1,.,2,,199,185,2,S,,,.,000,1,5.0,SW.BAG,,,0,2004
04IN00192,1999091379,91379,09,91379,99,2,18,1,07,L15,790810,607100,0,,,,1,.,2,,177,171,4,,,,.,000,1,5.0,,,,0,2004
04IN00193,1997044096,A4096,04,A4096,97,2,82,1,30,28,199904,192004,0,,,,2, 36,1,,138,149,2,C,92,0923,C,.,.,7.0,THIN,,,5256,2004
04IN00194,1997044111,A4111,04,A4111,97,2,81,1,30,03,214604,231304,0,,,,2, 35,1,,142,154,2,C,92,0923,M,.,.,7.0,THIN,,,5249,2004
04IN00195,1997044133,A4133,04,A4133,97,2,81,1,30,02,209604,097504,0,,,,6,.,*,,0,0,0,,50,0430,M,.,.,7.0,"THIN,LAME,CL",,,0,2004
04IN00196,1997044134,A4134,04,A4134,97,2,81,1,30,02,209604,097504,0,,,,3, X,2,,166,134,2,,93,1015,M,.,.,7.0,"X, BIG KNEES",,,1685,2004
04IN00197,1997044263,A4263,04,A4263,97,2,81,1,30,01,199404,229204,0,,,,2, 35,1,,154,162,3,C,92,0923,M,.,.,7.0,BRITCHY,,,5251,2004
04IN00198,1997044267,A4267,04,A4267,97,2,82,1,30,25,207404,202104,0,,,,6,.,2,,131,0,0,W,04,0504,C,.,.,7.0,THIN,,,0,2004
04IN00199,1997044282,A4282,04,A4282,97,2,82,1,30,23,211704,006804,0,,,,2, 34,2,,202,177,2,W,92,0923,.,.,.,7.0,OK PINK,,,5247,2004
04IN00200,1997044343,A4343,04,A4343,97,2,81,1,30,03,214604,254604,0,,,,U,UTE,2,,184,173,2,X,,,M,UTE,U,7.0,"L.SHOU,INJ ok",,,0,2004
04IN00201,1997044345,A4345,04,A4345,97,2,73,1,30,741,269804,278104,0,,,,2, 36,2,,135,153,2,,92,0923,.,.,.,7.0,RRHOCK INJ.ok,,,5259,2004
04IN00202,1997044368,A4368,04,A4368,97,2,73,1,30,742,274604,266604,U,,,,U,UTE,5,,156,171,1,X,,,.,UTE,U,7.0,,UTE,,0,2004
04IN00203,1997044457,A4457,04,A4457,97,2,73,1,30,744,266204,258004,2,,,,O,OVX,*,,0,0,0,X,95,0315,.,OVX,O,7.0,LOW PROD.,Ovx,,0,2004
04IN00204,1997044476,A4476,04,A4476,97,2,81,1,30,01,199404,996603,0,,,,3,.,1,,182,178,2,W,93,1015,M,.,.,7.0,"LTS, MASTITIS",,,1511,2004
04IN00205,1997044477,A4477,04,A4477,97,2,73,1,30,742,274604,270104,0,,,,3,.,2,,144,158,2,W,93,1015,.,.,.,7.0,TEETH,,,1437,2004
04IN00206,1997044481,A4481,04,A4481,97,2,82,1,30,24,219104,133104,0,,,,3,.,1,,138,157,9,C,93,1015,C,.,.,7.0,X SW.BAG,,,1501,2004
04IN00207,1997044491,A4491,04,A4491,97,2,81,1,30,01,199404,015204,0,,,,U,UTE,1,,218,215,2,X,,,M,UTE,U,7.0,"FAT, LTS, U",,,0,2004
04IN00208,1997044494,A4494,04,A4494,97,2,73,1,30,744,266204,268904,0,,,,3,.,1,,151,154,2,C,93,1015,.,.,.,7.0,"ABS.R.JAW, X",,,1616,2004
04IN00209,1997044501,A4501,04,A4501,97,2,73,1,30,744,266204,277304,U,,,,3,UTE,*,,0,0,0,X,93,0301,.,UTE,U,7.0,"X,THIN 7/2003",UTE,,1240,2004
04IN00210,1997044510,A4510,04,A4510,97,2,81,1,30,02,209604,110104,0,,,,U,UTE,5,,190,193,1,X,,,M,UTE,U,7.0,"DRY 7, U",,,0,2004
04IN00211,1997044520,A4520,04,A4520,97,2,81,1,30,01,199404,191804,0,,,,6,.,*,,0,0,0,W,19,0330,M,.,.,7.0,PNEU.MASTITIS,,,0,2004
04IN00212,1997044524,A4524,04,A4524,97,2,81,1,30,02,209604,971503,0,,,,3,.,2,,208,145,2,,93,1015,M,.,.,7.0,HEALTH,,,1449,2004
04IN00213,1997044596,A4596,04,A4596,97,2,82,1,30,24,219104,083204,0,,,,2, 34,1,,164,173,2,W,92,0923,C,.,.,7.0,BRITCHY,,,5245,2004
04IN00214,1997044598,A4598,04,A4598,97,2,73,1,30,743,258104,277204,0,,,,3,.,2,,144,133,2,W,93,1015,.,.,.,7.0,THIN RP CL?,,,1497,2004
04IN00215,1997044601,A4601,04,A4601,97,2,82,1,30,21,206204,120504,2,,,,O,OVX,*,,0,0,0,X,95,0315,.,OVX,O,7.0,"CULL, OVX",Ovx,,0,2004
04IN00216,1997044624,A4624,04,A4624,97,2,82,1,30,25,207404,228604,0,,,,2, 35,2,,191,163,2,W,92,0923,C,.,.,7.0,,,,5250,2004
