UID,ID10,WEANING_DATE,WNWT,HORN,FACE,WNAGE,LEGACY_JSON,MIGRATION_NOTE
50WN00714,1950131351,1950-08-15,60,7,,115,"{""ADG"": ""445"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""27"", ""C5960"": ""28"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""119"", ""L"": ""028"", ""LINBR"": ""18"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00715,1950131353,1950-08-15,65,3,,115,"{""ADG"": ""471"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""27"", ""C5960"": ""11"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""110"", ""L"": ""033"", ""LINBR"": ""11"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""3""}",
50WN00716,1950131354,1950-08-15,70,7,,115,"{""ADG"": ""515"", ""BELLY"": ""07"", ""C"": ""09"", ""C4445"": ""05"", ""C5758"": ""27"", ""C5960"": ""22"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""3"", ""IDX"": ""153"", ""L"": ""026"", ""LINBR"": ""30"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00717,1950131355,1950-08-15,46,5,,115,"{""ADG"": ""329"", ""BELLY"": ""08"", ""C"": ""13"", ""C4445"": ""05"", ""C5758"": ""27"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""100"", ""L"": ""023"", ""LINBR"": ""20"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""09"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""3""}",
50WN00718,1950131356,1950-08-15,74,3,,115,"{""ADG"": ""548"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""27"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""124"", ""L"": ""034"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""7"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00719,1950131357,1950-08-22,56,4,,122,"{""ADG"": ""393"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""05"", ""C5758"": ""20"", ""C5960"": ""11"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""58"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""120"", ""L"": ""023"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""3"", ""THSCO"": ""2"", ""TM"": ""7"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""2""}",
50WN00720,1950131358,1950-08-22,61,3,,122,"{""ADG"": ""434"", ""BELLY"": ""08"", ""C"": ""10"", ""C4445"": ""06"", ""C5758"": ""20"", ""C5960"": ""18"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""11"", ""HAIR"": ""1"", ""IDX"": ""126"", ""L"": ""024"", ""N"": ""03"", ""SIDE"": ""1"", ""T"": ""08"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""4"", ""THSCO"": ""4"", ""TM"": ""7"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""2""}",
50WN00721,1950131360,1950-08-15,65,3,,115,"{""ADG"": ""480"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""06"", ""C5758"": ""27"", ""C5960"": ""03"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""105"", ""L"": ""028"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""TM"": ""7"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00722,1950131362,1950-08-15,71,3,,115,"{""ADG"": ""530"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""27"", ""C5960"": ""20"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""3"", ""IDX"": ""137"", ""L"": ""036"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""7"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""3""}",
50WN00723,1950131363,1950-08-15,57,7,,115,"{""ADG"": ""398"", ""BELLY"": ""07"", ""C"": ""11"", ""C4445"": ""06"", ""C5758"": ""27"", ""C5960"": ""11"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""3"", ""IDX"": ""122"", ""L"": ""026"", ""LINBR"": ""32"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00724,1950131364,1950-08-15,58,7,,115,"{""ADG"": ""442"", ""BELLY"": ""06"", ""C"": ""10"", ""C4445"": ""06"", ""C5758"": ""27"", ""C5960"": ""22"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""1"", ""IDX"": ""118"", ""L"": ""034"", ""LINBR"": ""22"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00725,1950131365,1950-08-15,67,7,,115,"{""ADG"": ""503"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""05"", ""C5758"": ""27"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""08"", ""HAIR"": ""2"", ""IDX"": ""148"", ""L"": ""030"", ""LINBR"": ""22"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00726,1950131366,1950-08-15,81,7,,115,"{""ADG"": ""609"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""27"", ""C5960"": ""12"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""16"", ""HAIR"": ""2"", ""IDX"": ""107"", ""L"": ""027"", ""LINBR"": ""16"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00727,1950131367,1950-08-15,57,3,,115,"{""ABN"": ""2"", ""ADG"": ""426"", ""BELLY"": ""05"", ""C"": ""11"", ""C4445"": ""09"", ""C5758"": ""27"", ""C5960"": ""12"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""02"", ""F"": ""15"", ""HAIR"": ""4"", ""IDX"": ""110"", ""L"": ""040"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""09"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00728,1950131368,1950-08-15,66,7,,115,"{""ADG"": ""470"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""05"", ""C5758"": ""27"", ""C5960"": ""15"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""57"", ""F"": ""13"", ""HAIR"": ""1"", ""IDX"": ""120"", ""L"": ""025"", ""LINBR"": ""16"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""115"", ""WNAGE_60"": ""55"", ""WOOL"": ""2""}",
50WN00729,1950131369,1950-08-22,82,4,,122,"{""ADG"": ""603"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""08"", ""C5758"": ""20"", ""C5960"": ""12"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""74"", ""F"": ""10"", ""HAIR"": ""2"", ""IDX"": ""148"", ""L"": ""028"", ""LINBR"": ""11"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""05"", ""TBR50"": ""9"", ""TBRE"": ""8"", ""THIGH"": ""7"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""2""}",
50WN00730,1950131370,1950-08-22,50,4,,122,"{""ADG"": ""343"", ""BELLY"": ""09"", ""C"": ""12"", ""C4445"": ""06"", ""C5758"": ""20"", ""C5960"": ""12"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""105"", ""L"": ""018"", ""LINBR"": ""11"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""09"", ""TBR50"": ""9"", ""TBRE"": ""8"", ""THIGH"": ""5"", ""THSCO"": ""2"", ""TM"": ""1"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""2""}",
50WN00731,1950131372,1950-08-22,64,7,,122,"{""ADG"": ""466"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""20"", ""C5960"": ""19"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""3"", ""IDX"": ""113"", ""L"": ""028"", ""LINBR"": ""18"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""4"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""3""}",
50WN00732,1950131373,1950-08-22,54,3,,122,"{""ADG"": ""392"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""06"", ""C5758"": ""20"", ""C5960"": ""19"", ""CADAM_25"": ""4"", ""CTBR"": ""2"", ""F"": ""13"", ""HAIR"": ""3"", ""IDX"": ""115"", ""L"": ""028"", ""LINBR"": ""18"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""4"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""122"", ""WNAGE_60"": ""62"", ""WOOL"": ""3""}",
50WN00733,1950131375,1950-08-22,68,7,,121,"{""ADG"": ""466"", ""BELLY"": ""05"", ""C"": ""10"", ""C4445"": ""10"", ""C5758"": ""21"", ""C5960"": ""15"", ""CADAM_25"": ""3"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""4"", ""IDX"": ""123"", ""L"": ""028"", ""LINBR"": ""14"", ""N"": ""03"", ""SIDE"": ""7"", ""T"": ""07"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""2""}",
50WN00734,1950131376,1950-08-22,65,7,,121,"{""ADG"": ""471"", ""BELLY"": ""07"", ""C"": ""10"", ""C4445"": ""06"", ""C5758"": ""21"", ""C5960"": ""16"", ""CADAM_25"": ""3"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""123"", ""L"": ""029"", ""LINBR"": ""19"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""09"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THIGH"": ""3"", ""THSCO"": ""2"", ""TM"": ""1"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""2""}",
50WN00735,1950131377,1950-08-15,71,7,,114,"{""ADG"": ""528"", ""BELLY"": ""08"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""28"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""127"", ""L"": ""027"", ""LINBR"": ""19"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00736,1950131378,1950-08-22,91,4,,121,"{""ADG"": ""663"", ""BELLY"": ""05"", ""C"": ""07"", ""C4445"": ""09"", ""C5758"": ""21"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""09"", ""HAIR"": ""2"", ""IDX"": ""156"", ""L"": ""034"", ""N"": ""03"", ""SIDE"": ""5"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""7"", ""THSCO"": ""3"", ""TM"": ""7"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""3""}",
50WN00737,1950131379,1950-08-15,63,6,,114,"{""ADG"": ""456"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""06"", ""C5758"": ""28"", ""C5960"": ""12"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""12"", ""HAIR"": ""1"", ""IDX"": ""108"", ""L"": ""024"", ""LINBR"": ""06"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00738,1950131381,1950-08-15,75,7,,114,"{""ADG"": ""561"", ""BELLY"": ""07"", ""C"": ""07"", ""C4445"": ""05"", ""C5758"": ""28"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""12"", ""HAIR"": ""3"", ""IDX"": ""125"", ""L"": ""028"", ""LINBR"": ""06"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""3""}",
50WN00739,1950131382,1950-08-15,62,3,,114,"{""ADG"": ""484"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""06"", ""C5758"": ""28"", ""C5960"": ""16"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""3"", ""IDX"": ""116"", ""L"": ""028"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""7"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""3""}",
50WN00740,1950131383,1950-08-15,72,3,,114,"{""ADG"": ""537"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""28"", ""C5960"": ""16"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""124"", ""L"": ""037"", ""LINBR"": ""16"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00741,1950131384,1950-08-15,76,7,,114,"{""ADG"": ""558"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""08"", ""C5758"": ""28"", ""C5960"": ""19"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""127"", ""L"": ""037"", ""LINBR"": ""13"", ""N"": ""03"", ""T"": ""04"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00742,1950131385,1950-08-15,84,7,,114,"{""ADG"": ""630"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""28"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""119"", ""L"": ""032"", ""N"": ""04"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""7"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00743,1950131388,1950-08-22,65,7,,121,"{""ADG"": ""460"", ""BELLY"": ""06"", ""C"": ""11"", ""C4445"": ""10"", ""C5758"": ""21"", ""C5960"": ""04"", ""CADAM_25"": ""5"", ""CTBR"": ""3"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""116"", ""L"": ""028"", ""LINBR"": ""10"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""07"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THIGH"": ""7"", ""THSCO"": ""5"", ""TM"": ""1"", ""WNAGE"": ""121"", ""WNAGE_60"": ""61"", ""WOOL"": ""3""}",
50WN00744,1950131390,1950-08-15,69,7,,114,"{""ADG"": ""518"", ""BELLY"": ""06"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""28"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""3"", ""IDX"": ""123"", ""L"": ""028"", ""LINBR"": ""17"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""07"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""3""}",
50WN00745,1950131391,1950-08-15,82,7,,114,"{""ADG"": ""635"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""05"", ""C5758"": ""28"", ""C5960"": ""09"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""121"", ""L"": ""028"", ""LINBR"": ""07"", ""N"": ""04"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00746,1950131392,1950-08-15,67,4,,114,"{""ADG"": ""509"", ""BELLY"": ""07"", ""C"": ""06"", ""C4445"": ""05"", ""C5758"": ""28"", ""C5960"": ""28"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""F"": ""12"", ""HAIR"": ""1"", ""IDX"": ""122"", ""L"": ""028"", ""LINBR"": ""21"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""114"", ""WNAGE_60"": ""54"", ""WOOL"": ""2""}",
50WN00747,1950131393,1950-08-14,70,7,,113,"{""ADG"": ""540"", ""BELLY"": ""06"", ""C"": ""07"", ""C4445"": ""07"", ""C5758"": ""29"", ""C5960"": ""30"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""121"", ""L"": ""030"", ""LINBR"": ""30"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""2""}",
50WN00748,1950131394,1950-08-15,73,7,,113,"{""ADG"": ""527"", ""BELLY"": ""06"", ""C"": ""09"", ""C4445"": ""07"", ""C5758"": ""29"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""4"", ""IDX"": ""114"", ""L"": ""030"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""7"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""3""}",
50WN00749,1950131396,1950-08-22,70,3,,120,"{""ADG"": ""497"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""11"", ""C5758"": ""22"", ""C5960"": ""02"", ""CADAM_25"": ""4"", ""CTBR"": ""3"", ""CULLFOR"": ""74"", ""F"": ""15"", ""HAIR"": ""3"", ""IDX"": ""106"", ""L"": ""023"", ""LINBR"": ""12"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""06"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THIGH"": ""6"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""3""}",
50WN00750,1950131398,1950-08-15,77,3,,113,"{""ADG"": ""568"", ""BELLY"": ""05"", ""C"": ""06"", ""C4445"": ""04"", ""C5758"": ""29"", ""C5960"": ""31"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""115"", ""L"": ""033"", ""LINBR"": ""11"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""2""}",
50WN00751,1950131399,1950-08-15,82,7,,113,"{""ADG"": ""619"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""29"", ""C5960"": ""04"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""128"", ""L"": ""034"", ""N"": ""03"", ""T"": ""05"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""7"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""3""}",
50WN00752,1950131400,1950-08-22,57,7,,120,"{""ADG"": ""392"", ""BELLY"": ""06"", ""C"": ""10"", ""C4445"": ""07"", ""C5758"": ""22"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""120"", ""L"": ""021"", ""LINBR"": ""27"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""09"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""4"", ""THSCO"": ""3"", ""TM"": ""1"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""2""}",
50WN00753,1950131401,1950-08-22,64,7,,120,"{""ADG"": ""460"", ""BELLY"": ""06"", ""C"": ""10"", ""C4445"": ""08"", ""C5758"": ""22"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""2"", ""CULLFOR"": ""10"", ""F"": ""14"", ""HAIR"": ""3"", ""IDX"": ""128"", ""L"": ""030"", ""LINBR"": ""27"", ""N"": ""03"", ""SIDE"": ""2"", ""T"": ""09"", ""TBR50"": ""5"", ""TBRE"": ""5"", ""THIGH"": ""5"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""3""}",
50WN00754,1950131402,1950-08-15,74,4,,113,"{""ADG"": ""556"", ""BELLY"": ""08"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""29"", ""C5960"": ""06"", ""CADAM_25"": ""2"", ""CTBR"": ""1"", ""CULLFOR"": ""12"", ""F"": ""14"", ""HAIR"": ""2"", ""IDX"": ""122"", ""L"": ""028"", ""LINBR"": ""27"", ""N"": ""04"", ""SIDE"": ""1"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""3""}",
50WN00755,1950131403,1950-08-15,67,7,,113,"{""ADG"": ""488"", ""BELLY"": ""07"", ""C"": ""08"", ""C4445"": ""06"", ""C5758"": ""29"", ""C5960"": ""20"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""121"", ""L"": ""029"", ""LINBR"": ""20"", ""N"": ""03"", ""SIDE"": ""3"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""2""}",
50WN00756,1950131404,1950-08-22,84,7,,120,"{""ADG"": ""600"", ""BELLY"": ""06"", ""C"": ""06"", ""C4445"": ""07"", ""C5758"": ""22"", ""C5960"": ""16"", ""CADAM_25"": ""4"", ""CTBR"": ""1"", ""CULLFOR"": ""10"", ""F"": ""15"", ""HAIR"": ""2"", ""IDX"": ""90"", ""L"": ""032"", ""LINBR"": ""00"", ""N"": ""10"", ""SIDE"": ""2"", ""T"": ""08"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""THIGH"": ""5"", ""THSCO"": ""4"", ""TM"": ""1"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""2""}",
50WN00757,1950131406,1950-08-22,70,3,,120,"{""ADG"": ""502"", ""BELLY"": ""05"", ""C"": ""08"", ""C4445"": ""07"", ""C5758"": ""22"", ""C5960"": ""00"", ""CADAM_25"": ""5"", ""CTBR"": ""3"", ""F"": ""12"", ""HAIR"": ""2"", ""IDX"": ""126"", ""L"": ""029"", ""LINBR"": ""13"", ""N"": ""03"", ""SIDE"": ""4"", ""T"": ""07"", ""TBR50"": ""3"", ""TBRE"": ""3"", ""THIGH"": ""5"", ""THSCO"": ""2"", ""TM"": ""1"", ""WNAGE"": ""120"", ""WNAGE_60"": ""60"", ""WOOL"": ""2""}",
50WN00758,1950131408,1950-08-15,71,4,,113,"{""ADG"": ""533"", ""BELLY"": ""05"", ""C"": ""09"", ""C4445"": ""06"", ""C5758"": ""29"", ""C5960"": ""00"", ""CADAM_25"": ""3"", ""CTBR"": ""1"", ""F"": ""13"", ""HAIR"": ""2"", ""IDX"": ""124"", ""L"": ""033"", ""LINBR"": ""00"", ""N"": ""03"", ""T"": ""06"", ""TBR50"": ""1"", ""TBRE"": ""1"", ""TM"": ""1"", ""WNAGE"": ""113"", ""WNAGE_60"": ""53"", ""WOOL"": ""3""}",
