UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,ADAM,AGE,STMD,BGRP,RGRP,GRP,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
93LA00117,93,K3053,63,62,813,K5162,63,60,6.0,06,1,0,,C,0410,100,9,3,1,12.2,1,1,K6687,63,62,06,,0,,X822480,-,,4TEAT?IFTRIPL,,,,B,2,0,0,0,0,1,1,0.5,120,0,0,0,J,1993-04-10,0.029
93LA00118,93,K3053,63,62,813,K5162,63,60,6.0,06,1,0,,C,0410,100,9,3,2,10.6,1,1,K6688,63,62,06,,0,,L359803,-,,4TEATS,,,,B,3,0,0,0,0,1,1,0.5,96,0,75,182,1,1993-04-10,0.029
93LA00119,93,K3062,63,68,751,00751,00,50,5.0,06,A,0,2,H,0409,99,6,4,2,8.7,1,2,K6676,63,00,05,,0,,,,,,,,,N,1,0,1,1,2,1,1,1.0,93,1,68,182,1,1993-04-09,0.0
93LA00120,93,K3062,63,68,751,00751,00,50,5.0,06,A,0,2,H,0409,99,6,4,1,6.0,1,1,,,00,05,0,0,,,,,,,,,N,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-09,0.0
93LA00121,93,K3070,63,68,751,00751,00,50,5.0,06,A,0,3,H,0414,104,9,2,2,5.5,1,1,K6745,63,00,05,,0,,L897003,-,,,,,,Y,1,0,1,1,3,1,1,0.5,81,0,53,182,1,1993-04-14,0.0
93LA00122,93,K3070,63,68,751,00751,00,50,5.0,06,A,0,3,H,0414,104,9,2,1,7.3,1,1,K6746,63,00,05,7,183,97,,,,SCOURS,,,,Y,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-14,0.0
93LA00123,93,K3070,63,68,751,00751,00,50,5.0,06,A,0,3,H,0414,104,9,2,2,7.9,1,1,K6747,63,00,05,,0,,K410863,-,,,,,,Y,3,0,0,0,0,1,1,0.5,84,0,60,182,1,1993-04-14,0.0
93LA00124,93,K3084,63,68,338,00338,00,50,5.0,06,A,0,2,H,0414,104,8,1,2,11.0,1,1,K6749,63,00,05,,0,,S914419,-,"X,FIBERBAG,X",,,,,W,1,0,1,1,2,1,1,0.5,96,0,72,182,1,1993-04-14,0.0
93LA00125,93,K3084,63,68,338,00338,00,50,5.0,06,A,0,2,H,0414,104,8,1,2,10.8,1,1,K6750,63,00,05,6,132,54,S788719,-,,FX.FEMUR,,,,W,2,0,0,0,0,1,0,0.0,0,0,0,0,,1993-04-14,0.0
93LA00126,93,K3093,63,60,603,K5749,63,50,5.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00127,93,K3096,63,60,604,K5317,63,50,5.0,06,1,0,,M,0426,116,8,3,2,13.0,1,1,K6952,63,60,06,,0,,,,,4TEATS,,,,H,1,0,1,1,2,1,1,1.0,76,1,50,182,1,1993-04-26,0.026
93LA00128,93,K3096,63,60,604,K5317,63,50,5.0,06,1,0,,M,0426,116,8,3,1,15.0,1,1,K6953,63,60,06,,0,,,,,,,,,H,2,0,0,0,0,1,1,1.0,76,1,48,182,1,1993-04-26,0.026
93LA00129,93,K3098,63,62,823,K5446,63,50,5.0,06,1,0,,C,0415,105,5,4,2,11.5,1,1,K6795,63,62,06,,0,,,,,,,,,W,1,0,1,1,1,1,1,1.0,106,1,72,182,1,1993-04-15,0.058
93LA00130,93,K3101,63,68, 41,06139,TX,50,5.0,06,1,7,S,,,0,,,,0.0,,,,,18,04,,0,,,,,,,,SPG,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00131,93,K3115,63,68,290,00290,00,50,5.0,06,A,0,3,H,0415,105,8,2,1,12.0,1,1,K6785,63,00,05,,0,,,,,,,,,W,1,0,1,1,2,1,1,1.0,95,1,67,182,1,1993-04-15,0.0
93LA00132,93,K3115,63,68,290,00290,00,50,5.0,06,A,0,3,H,0415,105,8,2,1,12.2,1,2,K6786,63,00,05,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,98,1,67,182,1,1993-04-15,0.0
93LA00133,93,K3117,63,60,601,K5205,63,50,5.0,06,1,0,,M,0422,112,8,4,1,13.2,1,2,K6925,63,60,06,,0,,,,,"CRIPPLE, LR",,,,B,1,0,1,1,2,1,1,1.0,58,1,50,183,2,1993-04-22,0.052
93LA00134,93,K3117,63,60,601,K5205,63,50,5.0,06,1,0,,M,0422,112,8,4,1,11.2,1,2,K6926,63,60,06,,0,,,,,,,,,B,2,0,0,0,0,1,1,1.0,78,1,55,183,2,1993-04-22,0.052
93LA00135,93,K3122,63,60,602,K5608,63,50,5.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00136,93,K3128,63,62,833,K5247,63,50,5.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00137,93,K3130,63,68,290,00290,00,50,5.0,06,A,0,2,H,0415,105,9,3,2,10.3,1,1,K6777,63,00,05,,0,,L370103,-,,ENTR,,,,N,1,0,1,1,3,1,1,0.5,110,0,80,182,1,1993-04-15,0.0
93LA00138,93,K3130,63,68,290,00290,00,50,5.0,06,A,0,2,H,0415,105,9,3,2,9.9,1,1,K6778,63,00,05,,0,,,,,,,,,N,2,0,0,0,0,1,1,1.0,78,1,55,182,1,1993-04-15,0.0
93LA00139,93,K3130,63,68,290,00290,00,50,5.0,06,A,0,2,H,0415,105,9,3,1,8.7,1,1,K6779,63,00,05,,0,,,,,,,,,N,3,0,0,0,0,1,1,1.0,81,1,57,182,1,1993-04-15,0.0
93LA00140,93,K3172,63,62,843,K5379,63,50,5.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00141,93,K3181,63,60,603,K5749,63,50,5.0,06,1,0,,M,0419,109,8,3,2,10.8,1,1,K6861,63,60,06,,0,,,,,4TEATS,,,,Y,1,0,1,1,2,1,1,1.0,90,1,63,183,2,1993-04-19,0.034
93LA00142,93,K3181,63,60,603,K5749,63,50,5.0,06,1,0,,M,0419,109,8,3,2,8.7,1,1,K6862,63,60,06,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,89,1,57,183,2,1993-04-19,0.034
93LA00143,93,K3203,63,68,338,00338,00,50,5.0,06,A,0,3,?,0518,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00144,93,K3203,63,68,338,00000,97,50,5.0,06,A,0,3,?,0518,138,8,3,3,11.8,5,2,Z2784,81,00,20,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,85,1,35,183,2,1993-05-18,0.0
93LA00145,93,K3203,63,68,338,00000,97,50,5.0,06,A,0,3,?,0518,138,8,3,2,7.6,5,1,Z2785,81,00,20,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,55,1,24,183,2,1993-05-18,0.0
93LA00146,93,K3219,63,68,-Z-,00000,00,50,5.0,06,L,7,,?,0404,94,2,1,,0.0,,,,,00,20,0,0,,,,,,,,30D,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-04-04,0.0
93LA00147,93,K3219,63,68,-Z-,00000,00,50,5.0,06,L,7,,?,0404,94,2,1,,0.0,,,,,00,20,0,0,,,,,,,,30D,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-04,0.0
93LA00148,93,K3221,63,62,853,K5581,63,50,5.0,06,1,0,,C,0409,99,5,2,3,14.9,3,1,K6675,63,62,06,,0,,,,L.SPOILED,BLK.FEET*4,,,,N,1,0,1,1,1,1,1,1.0,88,1,68,182,1,1993-04-09,0.028
93LA00149,93,K3249,63,62,863,K5613,63,50,5.0,06,1,0,,C,0407,97,8,3,2,10.5,1,3,K6661,63,62,06,,0,,,,,,,,,B,1,0,1,1,2,1,1,1.0,96,1,78,182,1,1993-04-07,0.027
93LA00150,93,K3249,63,62,863,K5613,63,50,5.0,06,1,0,,C,0407,97,8,3,1,11.3,1,1,K6662,63,62,06,,0,,,,,,,,,B,2,0,0,0,0,1,1,1.0,103,1,84,182,1,1993-04-07,0.027
93LA00151,93,K3250,63,60,604,K5317,63,50,5.0,06,1,0,,M,0416,106,8,4,1,14.2,1,1,K6800,63,60,06,,0,,,,,,,,,B,1,0,1,1,2,1,1,1.0,90,1,61,182,1,1993-04-16,0.04
93LA00152,93,K3250,63,60,604,K5317,63,50,5.0,06,1,0,,M,0416,106,8,4,1,13.8,1,1,K6801,63,60,06,,0,,,,,STUD,,,,B,2,0,0,0,0,1,1,1.0,90,1,62,182,1,1993-04-16,0.04
93LA00153,93,K3259,63,62,873,K5624,63,50,5.0,06,1,0,,C,0419,109,8,2,1,11.1,1,1,K6871,63,62,06,,0,,,,4TEATS,,,,,W,1,0,1,1,2,1,1,1.0,83,1,56,183,2,1993-04-19,0.034
93LA00154,93,K3259,63,62,873,K5624,63,50,5.0,06,1,0,,C,0419,109,8,2,1,9.7,1,1,K6872,63,62,06,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,81,1,50,183,2,1993-04-19,0.034
93LA00155,93,K3272,63,68,201,02010,00,50,5.0,06,A,0,2,?,0518,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00156,93,K3272,63,68,201,00000,97,50,5.0,06,A,0,2,?,0518,138,5,3,3,13.6,5,1,Z2781,81,00,20,,0,,,,,,,,,Y,1,2,1,1,1,1,1,1.0,121,1,57,183,2,1993-05-18,0.0
93LA00157,93,K3273,63,60,601,K5205,63,50,5.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00158,93,K3275,63,68,201,02010,00,50,5.0,06,A,0,3,?,0522,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00159,93,K3275,63,68,201,00000,97,50,5.0,06,A,0,3,?,0522,142,8,4,2,13.8,5,2,Z2819,81,00,20,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,85,1,36,183,2,1993-05-22,0.0
93LA00160,93,K3275,63,68,201,00000,97,50,5.0,06,A,0,3,?,0522,142,8,4,2,13.1,5,1,Z2820,81,00,20,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,87,1,40,183,2,1993-05-22,0.0
93LA00161,93,K3280,63,68,751,00751,00,50,5.0,06,A,0,2,H,0415,105,5,2,1,12.8,1,1,K6787,63,00,05,,0,,,,R.SPOILED,,,,,W,1,0,1,1,1,1,1,1.0,114,1,84,182,1,1993-04-15,0.0
93LA00162,93,K3285,63,60,602,K5608,63,50,5.0,06,1,0,,M,0409,99,8,4,1,13.3,1,1,K6678,63,60,06,,0,,,,,,,,,N,1,0,1,1,2,1,1,1.0,76,1,59,182,1,1993-04-09,0.028
93LA00163,93,K3285,63,60,602,K5608,63,50,5.0,06,1,0,,M,0409,99,8,4,2,10.6,1,1,K6679,63,60,06,,0,,,,,,,,,N,2,0,0,0,0,1,1,1.0,68,1,54,182,1,1993-04-09,0.028
93LA00164,93,K3340,63,60,603,K5749,63,50,5.0,06,1,0,,M,0421,111,5,4,1,15.1,1,1,K6920,63,60,06,,0,,,,,4TEATS,,,,Y,1,0,1,1,1,1,1,1.0,132,1,85,183,2,1993-04-21,0.024
93LA00165,93,K3347,63,62,883,K5632,63,50,5.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00166,93,K3368,63,68,751,02010,00,50,5.0,06,A,0,3,H,0426,116,8,3,2,9.0,1,1,K6959,63,00,05,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,70,1,42,182,1,1993-04-26,0.0
93LA00167,93,K3368,63,68,751,02010,00,50,5.0,06,A,0,3,H,0426,116,8,3,2,9.8,1,1,K6960,63,00,05,,0,,,,,4TEATS,,,,Y,2,0,0,0,0,1,1,1.0,82,1,50,182,1,1993-04-26,0.0
93LA00168,93,K3373,63,62,893,K5675,63,50,5.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00169,93,K3391,63,68,338,00338,00,50,5.0,06,A,0,2,H,0415,105,5,3,1,13.0,1,1,K6796,63,00,05,,0,,,,,4TEATS,,,,W,1,0,1,1,1,1,1,1.0,119,1,86,182,1,1993-04-15,0.0
93LA00170,93,K3403,63,62,903,K5511,63,50,5.0,06,1,0,,C,0419,109,8,3,1,11.6,1,1,K6875,63,62,06,,0,,,,,,,,,W,1,0,1,1,2,1,1,1.0,91,1,65,183,2,1993-04-19,0.026
93LA00171,93,K3403,63,62,903,K5511,63,50,5.0,06,1,0,,C,0419,109,8,3,1,9.5,1,1,K6876,63,62,06,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,96,1,61,183,2,1993-04-19,0.026
93LA00172,93,K3405,63,68,290,02010,00,50,5.0,06,A,0,3,H,0502,122,8,3,1,10.0,1,1,K6977,63,00,05,7,183,97,,,,,,,,Y,1,0,1,1,2,1,0,0.0,0,,0,0,,1993-05-02,0.0
93LA00173,93,K3405,63,68,290,02010,00,50,5.0,06,A,0,3,H,0502,122,8,3,2,9.3,1,1,K6978,63,00,05,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,38,1,25,183,2,1993-05-02,0.0
93LA00174,93,K3429,63,60,604,K5317,63,50,5.0,06,1,0,,M,0418,108,8,3,2,12.0,1,1,K6853,63,60,06,7,183,97,,,,,,,,Y,1,0,1,1,2,1,0,0.0,0,,0,0,,1993-04-18,0.032
93LA00175,93,K3429,63,60,604,K5317,63,50,5.0,06,1,0,,M,0418,108,8,3,2,10.3,1,1,K6854,63,60,06,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,85,1,57,182,1,1993-04-18,0.032
93LA00176,93,K3464,63,60,601,K5205,63,50,5.0,06,1,0,,M,0417,107,7,3,2,9.7,1,5,K6828,63,60,06,,0,,,,,4TEATS,,,,Y,1,0,1,1,2,1,1,1.0,89,1,60,182,1,1993-04-17,0.024
93LA00177,93,K3464,63,60,601,K5205,63,50,5.0,06,1,0,,M,0417,107,7,3,2,9.6,1,1,,,60,06,1,0,,S369410,+,,,,,,Y,2,0,0,0,0,0,0,0.5,0,,0,0,,1993-04-17,0.024
93LA00178,93,K3470,63,60,602,K5608,63,50,5.0,06,1,0,,M,0413,103,8,3,1,11.1,1,1,K6741,63,60,06,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,114,1,84,182,1,1993-04-13,0.027
93LA00179,93,K3470,63,60,602,K5608,63,50,5.0,06,1,0,,M,0413,103,8,3,1,7.5,1,1,K6742,63,60,06,,0,,S034610,-,,,,,,Y,2,0,0,0,0,1,1,0.5,89,0,63,182,1,1993-04-13,0.027
93LA00180,93,K3479,63,62,913,K5447,63,50,5.0,06,1,0,,C,0412,102,8,3,2,9.0,1,1,K6722,63,62,06,,0,,,,,,,,,B,1,0,1,1,2,1,1,1.0,90,1,67,182,1,1993-04-12,0.027
93LA00181,93,K3479,63,62,913,K5447,63,50,5.0,06,1,0,,C,0412,102,8,3,2,6.3,1,1,K6723,63,62,06,,0,,,,,ENTR,,,,B,2,0,0,0,0,1,1,1.0,79,1,57,182,1,1993-04-12,0.027
93LA00182,93,K3503,63,62,803,K5160,63,50,5.0,06,1,0,,?,0505,0,,,,0.0,,,,,,06,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00183,93,K3503,63,62,803,00000,97,50,5.0,06,1,0,,?,0505,125,8,3,2,9.8,5,3,Z2705,81,00,20,,0,,,,,,,,,Y,1,2,1,1,2,1,1,1.0,92,1,52,183,2,1993-05-05,0.0
93LA00184,93,K3503,63,62,803,00000,97,50,5.0,06,1,0,,?,0505,125,8,3,2,11.8,5,1,Z2706,81,00,20,,0,,,,,,,,,Y,2,2,0,0,0,1,1,1.0,96,1,52,183,2,1993-05-05,0.0
93LA00185,93,K3504,63,68,290,00290,00,50,5.0,06,A,0,2,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00186,93,K3572,63,60,603,K5749,63,50,5.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00187,93,K3604,63,62,813,K5162,63,50,5.0,06,1,0,,C,0421,111,8,3,1,11.2,1,1,K6918,63,62,06,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,92,1,62,183,2,1993-04-21,0.031
93LA00188,93,K3604,63,62,813,K5162,63,50,5.0,06,1,0,,C,0421,111,8,3,2,13.2,1,1,K6919,63,62,06,,0,,,,,4TEATS,,,,Y,2,0,0,0,0,1,1,1.0,94,1,68,183,2,1993-04-21,0.031
93LA00189,93,K3660,63,68,338,00338,00,50,5.0,06,A,0,3,H,0419,109,9,3,1,10.6,1,1,K6868,63,00,05,,0,,,,UDDER EDEMA,,,,,W,1,0,1,1,3,1,1,1.0,91,1,68,183,2,1993-04-19,0.0
93LA00190,93,K3660,63,68,338,00338,00,50,5.0,06,A,0,3,H,0419,109,9,3,1,8.4,1,1,K6869,63,00,05,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,100,1,65,183,2,1993-04-19,0.0
93LA00191,93,K3660,63,68,338,00338,00,50,5.0,06,A,0,3,H,0419,109,9,3,2,8.8,1,1,K6870,63,00,05,,0,,S165710,-,,,,,,W,3,0,0,0,0,1,1,0.5,90,0,0,0,3,1993-04-19,0.0
93LA00192,93,K3688,63,68,201,02009,00,50,5.0,06,A,0,2,H,0507,127,8,5,1,14.1,1,2,K6989,63,00,05,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,86,1,49,183,2,1993-05-07,0.0
93LA00193,93,K3688,63,68,201,02009,00,50,5.0,06,A,0,2,H,0507,127,8,5,2,11.2,1,1,K6990,63,00,05,,0,,,,,4TEATS,,,,Y,2,0,0,0,0,1,1,1.0,90,1,46,183,2,1993-05-07,0.0
93LA00194,93,K3713,63,68, 42,01958,TX,50,5.0,06,1,7,S,,,0,,,,0.0,,,,,18,04,,0,,,,,,,,SPG,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00195,93,K3752,63,63,604,K5317,63,50,5.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00196,93,K3753,63,62,823,K5446,63,50,5.0,06,1,0,,C,0322,81,0,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-03-22,0.0
93LA00197,93,K3808,63,68,201,02010,00,50,5.0,06,A,0,3,H,0414,104,9,3,1,8.8,1,1,K6751,63,00,05,,0,,,,,,,,,W,1,0,1,1,3,1,1,1.0,89,1,62,182,1,1993-04-14,0.0
93LA00198,93,K3808,63,68,201,02010,00,50,5.0,06,A,0,3,H,0414,104,9,3,1,9.5,1,1,K6752,63,00,05,,0,,,,,,,,,W,2,0,0,0,0,1,1,1.0,92,1,68,182,1,1993-04-14,0.0
93LA00199,93,K3808,63,68,201,02010,00,50,5.0,06,A,0,3,H,0414,104,9,3,2,7.4,1,1,K6753,63,00,05,,0,,S089210,-,,,,,,W,3,0,0,0,0,1,1,0.5,82,0,57,182,1,1993-04-14,0.0
93LA00200,93,K3835,63,62,833,K5247,63,40,4.0,06,1,0,,C,0413,103,8,3,2,11.4,1,1,K6743,63,62,06,,0,,,,,4TEATS,,,,Y,1,0,1,1,2,1,1,1.0,89,1,69,182,1,1993-04-13,0.022
93LA00201,93,K3835,63,62,833,K5247,63,40,4.0,06,1,0,,C,0413,103,8,3,2,10.2,1,1,K6744,63,62,06,,0,,,,,PINK,,,,Y,2,0,0,0,0,1,1,1.0,100,1,71,182,1,1993-04-13,0.022
93LA00202,93,K3846,63,68,751,00751,00,40,4.0,06,A,0,2,H,0414,104,9,5,2,7.5,1,1,K6769,63,00,05,,0,,,,LTS,,,,,Y,1,0,1,1,3,1,1,1.0,72,1,52,182,1,1993-04-14,0.0
93LA00203,93,K3846,63,68,751,00751,00,40,4.0,06,A,0,2,H,0414,104,9,5,1,8.9,1,1,K6770,63,00,05,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,90,1,68,182,1,1993-04-14,0.0
93LA00204,93,K3846,63,68,751,00751,00,40,4.0,06,A,0,2,H,0414,104,9,5,1,10.3,1,2,K6771,63,00,05,,0,,Z146681,-,,,,,,Y,3,0,0,0,0,1,1,0.5,105,0,0,0,J,1993-04-14,0.0
93LA00205,93,K3849,63,60,601,K5205,63,40,4.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00206,93,K3855,63,60,602,K5608,63,40,4.0,06,1,0,,M,0414,104,5,2,3,9.6,1,1,K6754,63,60,06,,0,,,,?BAG,,,,,W,1,0,1,1,1,1,1,1.0,92,1,77,182,1,1993-04-14,0.042
93LA00207,93,K3863,63,68,-Z-,00000,00,40,4.0,06,L,7,,?,0331,90,2,1,,0.0,,,,,00,20,0,0,,,,,,,,35A,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-31,0.0
93LA00208,93,K3863,63,68,-Z-,00000,00,40,4.0,06,L,7,,?,0331,90,2,1,,0.0,,,,,00,20,0,0,,,,,,,,35A,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-31,0.0
93LA00209,93,K3867,63,60,604,K5317,63,40,4.0,06,1,0,,M,0412,102,8,2,1,8.0,1,1,K6720,63,60,06,,0,,L383803,-,DEADEWE,,,,,B,1,0,1,1,2,1,1,0.5,107,0,78,183,2,1993-04-12,0.023
93LA00210,93,K3867,63,60,604,K5317,63,40,4.0,06,1,0,,M,0412,102,8,2,2,10.9,1,1,K6721,63,60,06,3,113,93,,8,,,,,,B,2,0,0,0,0,1,0,0.0,0,,0,0,,1993-04-12,0.023
93LA00211,93,K3872,63,62,843,K5379,63,40,4.0,06,1,0,,C,0413,103,5,3,2,10.5,1,1,K6730,63,62,06,,0,,,,,,,,,Y,1,0,1,1,1,1,1,1.0,87,1,63,182,1,1993-04-13,0.049
93LA00212,93,K3885,63,62,853,K5581,63,40,4.0,06,1,0,,C,0322,81,2,1,,0.0,,,,,62,06,0,0,,,,,,,,,,1,0,1,1,2,0,0,0.0,0,,0,0,,1993-03-22,0.0
93LA00213,93,K3885,63,62,853,K5581,63,40,4.0,06,1,0,,C,0322,81,2,1,,0.0,,,,,62,06,0,0,,,,,,,,,,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-03-22,0.0
93LA00214,93,K3888,63,62,863,K5613,63,40,4.0,06,1,0,,C,,0,,,,0.0,,,,,62,06,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00215,93,K3898,63,68,751,00751,00,40,4.0,06,A,0,3,H,0410,100,1,2,2,5.6,1,1,,,00,05,1,0,,,,,,,,,B,1,0,1,1,1,0,0,0.0,0,,0,0,,1993-04-10,0.0
93LA00216,93,K3909,63,68,338,00338,00,40,4.0,06,A,0,2,H,0415,105,7,3,2,10.9,1,3,K6773,63,00,05,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,109,1,73,182,1,1993-04-15,0.0
93LA00217,93,K3909,63,68,338,00338,00,40,4.0,06,A,0,2,H,0415,105,7,3,,0.0,,,,,00,05,1,0,,,,,INHERYET?,,,,Y,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-15,0.0
93LA00218,93,K3910,63,60,601,K5205,63,40,4.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00219,93,K3919,63,60,603,K5749,63,40,4.0,06,1,0,,M,,0,,,,0.0,,,,,60,06,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00220,93,K3931,63,62,873,K5624,63,40,4.0,06,1,0,,C,0424,114,5,3,2,9.5,1,2,K6939,63,62,06,,0,,,,ODDTEATS.,4TEATS,,,,B,1,0,1,1,1,1,1,1.0,90,1,55,183,2,1993-04-24,0.028
93LA00221,93,K3936,63,62,883,K5632,63,40,4.0,06,1,0,,C,0421,111,8,4,1,12.0,1,1,K6916,63,62,06,,0,,,,,,,,,Y,1,0,1,1,2,1,1,1.0,103,1,67,183,2,1993-04-21,0.038
93LA00222,93,K3936,63,62,883,K5632,63,40,4.0,06,1,0,,C,0421,111,8,4,2,11.4,1,1,K6917,63,62,06,,0,,,,,,,,,Y,2,0,0,0,0,1,1,1.0,88,1,62,183,2,1993-04-21,0.038
93LA00223,93,K3951,63,68,290,00290,00,40,4.0,06,A,0,3,?,0518,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,1,1,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00224,93,K3951,63,68,290,00000,97,40,4.0,06,A,0,3,?,0518,138,8,2,2,10.0,5,1,Z2773,81,00,20,3,146,93,,8,"THIN,LATEMILK",,,,,Y,1,2,1,1,2,1,0,0.0,0,,0,0,,1993-05-18,0.0
93LA00225,93,K3951,63,68,290,00000,97,40,4.0,06,A,0,3,?,0518,138,8,2,3,9.5,5,1,Z2774,81,00,20,6,151,01,,9,,,,,,Y,2,2,0,0,0,1,0,0.0,0,,0,0,,1993-05-18,0.0
93LA00226,93,K3958,63,68,290,00290,00,40,4.0,06,A,0,2,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00227,93,K3974,63,60,603,K5749,63,40,4.0,06,1,0,,M,0502,122,5,4,1,15.6,1,1,K6974,63,60,06,,0,,,,,,,,,N,1,0,1,1,1,1,1,1.0,88,1,54,183,2,1993-05-02,0.054
93LA00228,93,K3986,63,62,893,K5675,63,40,4.0,06,1,0,,C,0418,108,8,3,2,11.5,1,2,K6841,63,62,06,,0,,,,,,,,,H,1,0,1,1,2,1,1,1.0,82,1,57,182,1,1993-04-18,0.033
93LA00229,93,K3986,63,62,893,K5675,63,40,4.0,06,1,0,,C,0418,108,8,3,1,12.2,1,1,K6842,63,62,06,,0,,,,,,,,,H,2,0,0,0,0,1,1,1.0,88,1,60,182,1,1993-04-18,0.033
93LA00230,93,K3992,63,68,338,00338,00,40,4.0,06,A,0,3,H,,0,,,,0.0,,,,,00,05,,0,,,,,,,,,,1,0,0,0,0,0,0,0.0,0,,0,0,,,0.0
93LA00231,93,K4039,63,60,602,K5608,63,40,4.0,06,1,0,,M,0419,109,9,4,2,9.0,1,1,K6877,63,60,06,,0,,,,,,,,,Y,1,0,1,1,3,1,1,1.0,81,1,58,183,2,1993-04-19,0.033
93LA00232,93,K4039,63,60,602,K5608,63,40,4.0,06,1,0,,M,0419,109,9,4,2,11.0,1,1,K6878,63,60,06,1,109,44,,,,,,,,Y,2,0,0,0,0,0,0,0.0,0,,0,0,,1993-04-19,0.033
