UID,YR,SEX,LAMB,LBRD,LB1,LINE,PEN,DAM,DBRD,DB1,INBL,X1,ADAM,ABEWE,CLR,STM,SPEC,JAW,DAYBN,TB,TRT,DAYDIS,MILK,ABNE,DEAD,INBD,FONO,FOBR,FOPU,LB2,DB2,SB2,LB,SIRE,SB1,SBRD,WNWT,LNDAM,TM,TRT2,X2,BRWT,ABNL,DISP,ABLMB,X3,CDNO,Y1,Y2,Y3,Y4,Y5,DATEBN
60LA00115,60,2,2401,10,1,69,238,2117,10,1,,1,2,,1,07,,1,97,5,,0,4,,,,,,,0,0,1,0,5318,1,11,64,69,4,,1,11.0,,,,&,1,1,1,1,1,10,1960-04-06
60LA00116,60,2,2389,10,1,69,258,2121,10,1,,1,2,,1,07,,1,95,5,,0,5,,,,,,,0,0,4,0,2805,1,14,58,69,4,,1,12.2,,,,&,1,1,1,1,1,10,1960-04-04
60LA00117,60,1,2380,10,1,69,268,2124,10,1,,1,2,,1,07,,1,94,5,,0,4,,,,,,,0,0,4,0,4066,1,14,96,69,4,,1,12.0,,,,&,1,1,1,1,1,10,1960-04-03
60LA00118,60,1,2360,10,1,69,478,2128,10,1,,1,2,,2,07,,2,90,5,,0,4,,,,,,,0,0,4,0,2461,1,14,92,69,4,,1,10.8,,,,&,1,1,1,1,1,10,1960-03-30
60LA00119,60,2,2471,10,1,69,368,2133,10,1,,1,2,,1,07,,1,112,5,,0,4,,,,,,,0,0,4,0,4424,1,14,80,69,4,,2,11.2,,,,&,1,1,1,1,1,10,1960-04-21
60LA00120,60,1,2467,10,1,69,518,2135,10,1,,1,2,,1,07,,1,109,5,,0,3,,,,,,,0,0,4,0,4420,1,14,82,69,4,,2,10.0,,,,&,1,1,1,1,1,10,1960-04-18
60LA00121,60,2,2366,48,4,00,408,2141,10,1,,1,2,,2,04,2,1,131,5,,0,4,,,,,,,8,0,,5,0000,,61,67,69,0,,3,11.0,,,,&,1,1,1,1,1,10,1960-05-10
60LA00122,60,,,10,1,69,408,2141,10,1,,,2,,,07,1,,130,-,,0,,,,,,,,0,0,4,0,3087,1,14,,69,4,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA00123,60,1,2349,10,1,69,398,2145,10,1,,1,2,,1,07,,1,87,5,,0,4,,,,,,,0,0,4,0,1714,1,14,98,69,4,,1,10.8,,,,&,1,1,1,1,1,10,1960-03-27
60LA00124,60,1,2442,10,1,69,458,2148,10,1,,1,2,,1,07,,1,104,5,,0,2,,,,,,,0,0,4,0,3667,1,14,88,69,4,,1,11.2,,,,&,1,1,1,1,1,10,1960-04-13
60LA00125,60,2,2391,10,1,69,448,2149,10,1,,1,2,,1,07,,1,96,5,,0,4,,,,,,,0,0,4,0,3220,1,14,78,69,4,,1,10.8,,,,&,1,1,1,1,1,10,1960-04-05
60LA00126,60,2,2476,10,1,69,508,2153,10,1,,1,2,,1,07,,1,121,5,,0,4,,,,,,,0,0,4,0,1705,1,14,72,69,4,,3,10.2,,,,&,1,1,1,1,1,10,1960-04-30
60LA00127,60,1,2477,10,1,69,498,2155,10,1,,1,2,,1,07,,1,121,5,,0,4,,,,,,,0,0,4,0,4188,1,14,94,69,4,,3,14.0,,,,&,1,1,1,1,1,10,1960-04-30
60LA00128,60,1,2407,10,1,69,378,2158,10,1,,1,2,,1,07,,2,98,5,,0,4,,,,,,,0,0,4,0,1755,1,14,94,69,4,,1,12.2,,,,&,1,1,1,1,1,10,1960-04-07
60LA00129,60,1,2362,10,1,69,468,2161,10,1,,1,2,,1,07,,1,91,5,,0,3,,,,,,,0,0,4,0,1575,1,14,72,69,4,,1,12.6,,,,&,1,1,1,1,1,10,1960-03-31
60LA00130,60,2,2465,10,1,69,358,2172,10,1,,1,2,,1,07,,1,109,5,,0,4,,,,,,,0,0,4,0,4588,1,14,70,69,4,,2,8.4,,,,&,1,1,1,1,1,10,1960-04-18
60LA00131,60,1,2419,10,1,69,348,2173,10,1,,1,2,,1,07,,1,101,5,,0,5,,,,,,,0,0,1,0,5102,1,11,89,69,4,,1,10.6,,,,&,1,1,1,1,1,10,1960-04-10
60LA00132,60,1,2382,48,4,00,328,2177,10,1,,1,2,,1,04,2,1,138,5,,0,4,,,,,,,8,0,,5,0000,,61,65,69,0,,3,9.2,,,,&,1,1,1,1,1,10,1960-05-17
60LA00133,60,,,10,1,69,328,2177,10,1,,,2,,,07,1,,130,-,,0,,,,,,,,0,0,1,0,5058,1,11,,69,4,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA00134,60,2,2473,10,1,69,298,2179,10,1,,1,2,,1,07,,1,113,5,,0,4,,,,,,,0,0,4,0,4218,1,14,83,69,4,,3,12.8,2,,16,&,1,1,1,1,1,10,1960-04-22
60LA00135,60,1,2361,10,1,69,428,2180,10,1,,1,2,,2,07,,1,91,5,,0,3,,,,,,,0,0,1,0,0119,9,91,68,69,4,,1,9.0,,,,&,1,1,1,1,1,10,1960-03-31
60LA00136,60,1,2428,10,1,69,428,2183,10,1,,1,2,,1,07,,1,101,5,,0,3,,,,,,,0,0,1,0,0119,9,91,81,69,4,,1,10.2,,,,&,1,1,1,1,1,10,1960-04-10
60LA00137,60,2,2398,10,1,69,428,2184,10,1,,1,2,,1,07,,1,96,5,,0,4,,,,,,,0,0,1,0,0119,9,91,85,69,4,,1,13.6,,,,&,1,1,1,1,1,10,1960-04-05
60LA00138,60,2,2443,10,1,69,428,2187,10,1,,1,2,,1,07,,1,104,5,,0,3,,,,,,,0,0,1,0,0119,9,91,70,69,4,,1,11.2,,,,&,1,1,1,1,1,10,1960-04-13
60LA00139,60,2,2407,48,4,00,228,2190,10,1,,1,2,,1,04,2,1,147,5,,0,4,,,,,,,8,0,,5,0000,,61,68,69,0,,3,10.2,,,,&,1,1,1,1,1,10,1960-05-26
60LA00140,60,,,10,1,69,228,2190,10,1,,,2,,,07,1,,130,-,,0,,,,,,,,0,0,4,0,4239,1,14,,69,4,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA00141,60,1,2404,10,1,69,288,2207,10,1,,1,2,,1,07,,1,98,5,,0,3,,,,,,,0,0,4,0,2775,1,14,91,69,4,,1,11.8,,,11,&,1,1,1,1,1,10,1960-04-07
60LA00142,60,2,2367,10,1,69,248,2209,10,1,,1,2,,1,07,,2,92,5,,0,5,,,,,,,0,0,1,0,4073,1,11,81,69,4,,1,11.4,,,,&,1,1,1,1,1,10,1960-04-01
60LA00143,60,1,2408,10,1,69,198,2211,10,1,,1,2,,1,07,,1,99,5,,0,2,,,,,,,0,0,1,0,5223,1,11,59,69,4,,8,9.2,,,,&,1,1,1,1,1,10,1960-04-08
60LA00144,60,2,2385,10,1,69,218,2214,10,1,,1,2,,1,07,,1,95,5,,0,4,,,,,,,0,0,1,0,5188,1,11,70,69,4,,1,10.0,,,,&,1,1,1,1,1,10,1960-04-04
60LA00145,60,2,5551,11,1,23,230,3354,11,1,12,3,9,,1,07,,1,106,8,,0,3,,,15,,,,1,1,1,1,5318,1,11,79,23,1,,2,9.4,,,,&,1,1,1,2,1,10,1960-04-15
60LA00146,60,2,5552,11,1,23,230,3354,11,1,12,4,9,,1,07,,1,106,8,,0,3,,,15,1983,48,-,1,1,1,1,5318,1,11,,23,1,,,8.8,,6,,&,2,1,1,2,1,0,1960-04-15
60LA00147,60,,,11,1,21,210,3452,11,1,31,,9,,,07,,,64,-,,0,,,,28,,,,1,1,1,1,5188,1,11,,21,1,,,0.0,,,,,1,1,0,0,0,0,1960-03-04
60LA00148,60,1,,11,1,34,340,3468,11,1,44,,9,,,07,,,90,2,,0,3,,,34,5191,14,+,1,1,1,1,5102,1,11,,34,1,,,4.0,,0,,,1,1,1,2,0,0,1960-03-30
60LA00149,60,2,,11,1,34,340,3468,11,1,44,,9,,,07,,,90,2,,0,3,,,34,,,,1,1,1,1,5102,1,11,,34,1,,,3.8,,0,,,2,1,1,2,0,0,1960-03-30
60LA00150,60,2,5421,11,1,20,200,3562,11,1,32,1,9,,1,07,,1,89,5,3,0,4,,,24,,,,1,1,1,1,4899,1,11,73,20,1,,1,9.0,,,,&,1,1,1,1,1,10,1960-03-29
60LA00151,60,2,5511,11,1,24,240,3577,11,1,24,5,9,,1,07,,1,103,8,,0,4,,,17,,,,1,1,1,1,4073,1,11,59,24,1,,2,10.6,,,,&,1,1,1,2,1,10,1960-04-12
60LA00152,60,1,5512,11,1,24,240,3577,11,1,24,5,9,,1,07,,1,103,8,,0,4,,,17,,,,1,1,1,1,4073,1,11,81,24,1,,2,11.4,,,,&,2,1,1,2,1,10,1960-04-12
60LA00153,60,,,11,1,20,200,3686,11,1,28,,8,,,07,,,127,-,2,0,,,,20,,,,1,1,1,1,4899,1,11,,20,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-06
60LA00154,60,2,5527,11,1,24,241,3694,11,1,22,3,8,,1,07,,1,105,8,,0,4,,,16,,,,1,1,1,1,5055,1,11,64,24,1,,2,10.6,,,,&,1,1,1,2,1,10,1960-04-14
60LA00155,60,1,5528,11,1,24,241,3694,11,1,22,,8,,1,07,,1,105,8,,230,4,,,16,,,,1,1,1,1,5055,1,11,,24,1,,,12.8,,7,,&,2,1,1,2,1,0,1960-04-14
60LA00156,60,1,5513,11,1,34,340,3731,11,1,45,,8,,1,07,,1,103,8,,145,4,,,37,,,,1,1,1,1,5102,1,11,,34,1,,,12.0,,6,,&,1,1,1,2,1,0,1960-04-12
60LA00157,60,2,5514,11,1,34,340,3731,11,1,45,3,8,,1,07,,1,103,8,,0,4,,,37,,,,1,1,1,1,5102,1,11,73,34,1,,2,8.8,,,,&,2,1,1,2,1,10,1960-04-12
60LA00158,60,,,11,1,34,340,3755,11,1,57,,8,33,,07,1,,130,-,,0,,,,40,,,,1,1,1,1,5102,1,11,,34,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA00159,60,1,,11,1,00,340,3755,11,1,,,8,33,1,04,2,1,146,1,,0,3,,,40,,,,1,1,,1,0000,,61,,34,0,,,13.0,,1,,,1,1,1,1,0,0,1960-05-25
60LA00160,60,2,5475,11,1,27,270,3801,11,1,28,5,7,,1,07,,1,97,8,3,0,4,,,19,,,,1,1,1,1,5038,1,11,61,27,1,,1,10.2,2,,16,&,1,1,1,2,1,10,1960-04-06
60LA00161,60,2,5476,11,1,27,270,3801,11,1,28,5,7,,1,07,,2,97,8,3,0,4,,,19,,,,1,1,1,1,5038,1,11,59,27,1,,1,9.0,,,,&,2,1,1,2,1,10,1960-04-06
60LA00162,60,2,5498,11,1,34,340,3828,11,1,40,5,7,,1,07,,1,100,8,,0,3,,,35,,,,1,1,1,1,5102,1,11,61,34,1,,2,8.8,2,,16,&,1,1,1,2,1,10,1960-04-09
60LA00163,60,2,5499,11,1,34,340,3828,11,1,40,5,7,,1,07,,1,100,8,,0,3,,,35,,,,1,1,1,1,5102,1,11,63,34,1,,2,8.4,2,,16,&,2,1,1,2,1,10,1960-04-09
60LA00164,60,,,14,1,41,410,3861,11,1,01,,7,,,07,1,,130,-,,0,,,,00,,,,4,1,7,2,7166,1,17,,32,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA00165,60,2,2389,48,4,00,410,3861,11,1,,5,7,,1,04,2,1,141,8,,0,4,,,00,,,,8,1,,5,0000,,61,56,32,0,,3,9.0,,,,&,1,1,1,2,1,10,1960-05-20
60LA00166,60,1,2390,48,4,00,410,3861,11,1,,5,7,,1,04,2,1,141,8,,0,4,,,00,,,,8,1,,5,0000,,61,78,32,0,,3,12.0,,,,&,2,1,1,2,1,10,1960-05-20
60LA00167,60,,,11,1,27,270,3887,11,1,31,,7,,,07,,,64,-,2,0,,,,37,,,,1,1,1,1,5038,1,11,,27,1,,,0.0,,,,,1,1,0,0,0,0,1960-03-04
60LA00168,60,2,5480,11,1,32,320,3901,11,1,32,5,7,,1,07,,1,98,8,,0,5,,,20,,,,1,1,1,1,5058,1,11,46,32,1,,1,10.0,,,,&,1,1,1,2,1,10,1960-04-07
60LA00169,60,1,5481,11,1,32,320,3901,11,1,32,5,7,,1,07,,1,98,8,,0,5,,,20,,,,1,1,1,1,5058,1,11,58,32,1,,1,9.2,,,,&,2,1,1,2,1,10,1960-04-07
60LA00170,60,1,5436,11,1,20,200,3940,11,1,27,1,7,,1,07,,1,93,5,1,0,3,,,20,,,,1,1,1,1,4899,1,11,65,20,1,,1,11.0,,,,&,1,1,1,1,1,10,1960-04-02
60LA00171,60,2,5534,11,1,21,210,3969,11,1,30,3,7,,1,07,,1,105,7,,0,5,,,25,,,,1,1,1,1,5188,1,11,79,21,1,,2,9.4,,,,&,1,1,1,2,1,10,1960-04-14
60LA00172,60,2,,11,1,21,210,3969,11,1,30,,7,,1,07,,1,105,7,,0,5,,,25,,,,1,1,1,1,5188,1,11,,21,1,,,10.2,,1,,,2,1,1,2,0,0,1960-04-14
60LA00173,60,1,5561,11,1,32,320,4049,11,1,29,,7,,1,07,,1,108,8,,236,4,,,19,,,,1,1,1,1,5058,1,11,,32,1,,,10.4,,6,,&,1,1,1,2,1,0,1960-04-17
60LA00174,60,2,5562,11,1,32,320,4049,11,1,29,3,7,,1,07,,1,108,8,,0,4,,,19,,,,1,1,1,1,5058,1,11,63,32,1,,2,10.0,,,,&,2,1,1,2,1,10,1960-04-17
60LA00175,60,1,5443,11,1,27,270,4080,11,1,30,1,6,,1,07,,1,94,5,1,230,4,,,26,,,,1,1,1,1,5038,1,11,,27,1,,,10.6,1,7,01,&,1,1,1,1,1,0,1960-04-03
60LA00176,60,2,5541,11,1,23,230,4086,11,1,16,3,6,,1,07,,1,105,7,,0,5,,,30,,,,1,1,1,1,5318,1,11,70,23,1,,1,9.6,,,,&,1,1,1,2,1,10,1960-04-14
60LA00177,60,2,,11,1,23,230,4086,11,1,16,,6,,1,07,,1,105,7,,0,5,,,30,,,,1,1,1,1,5318,1,11,,23,1,,,10.0,,1,,,2,1,1,2,0,0,1960-04-14
60LA00178,60,1,5536,11,1,19,190,4142,11,1,35,1,6,,1,07,,1,105,5,,0,4,,,32,,,,1,1,1,1,5223,1,11,67,19,1,,1,11.0,,,,&,1,1,1,1,1,10,1960-04-14
60LA00179,60,,,11,1,24,240,4182,11,1,30,,6,,,07,,,127,-,,0,,,,27,,,,1,1,1,1,4073,1,11,,24,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-06
60LA00180,60,1,5496,11,1,32,320,4185,11,1,22,4,6,,1,07,,2,100,8,,0,3,,,25,1940,48,-,1,1,1,1,5058,1,11,86,32,1,,2,10.0,,,,&,1,1,1,2,1,10,1960-04-09
60LA00181,60,2,5497,11,1,32,320,4185,11,1,22,3,6,,1,07,,1,100,8,,0,3,,,25,,,,1,1,1,1,5058,1,11,72,32,1,,1,9.4,,,,&,2,1,1,2,1,10,1960-04-09
60LA00182,60,1,5441,11,1,23,230,4189,11,1,17,1,6,,1,07,,1,94,5,,0,4,,,20,,,,1,1,1,1,5318,1,11,85,23,1,,1,11.4,,,,&,1,1,1,1,1,10,1960-04-03
60LA00183,60,2,5438,11,1,32,320,4193,11,1,24,1,6,,1,07,,1,93,5,,0,4,,,23,,,,1,1,1,1,5058,1,11,61,32,1,,1,11.4,,,,&,1,1,1,1,1,10,1960-04-02
60LA00184,60,2,5484,11,1,32,320,4195,11,1,22,1,6,,1,07,,1,98,5,,0,3,,,25,,,,1,1,1,1,5058,1,11,73,32,1,,1,12.2,,,,&,1,1,1,1,1,10,1960-04-07
60LA00185,60,2,5558,11,1,23,230,4199,11,1,16,3,6,,1,07,,1,108,8,,0,3,,,22,,,,1,1,1,1,5318,1,11,84,23,1,,2,12.6,,,,&,1,1,1,2,1,10,1960-04-17
60LA00186,60,1,5559,11,1,23,230,4199,11,1,16,,6,,1,07,,1,108,8,,230,3,,,22,,,,1,1,1,1,5318,1,11,,23,1,,,12.4,,7,,&,2,1,1,2,1,0,1960-04-17
60LA00187,60,1,5453,11,1,24,241,4201,11,1,26,1,6,,1,07,,1,95,5,,0,4,,,17,,,,1,1,1,1,5055,1,11,94,24,1,,1,12.8,,,,&,1,1,1,1,1,10,1960-04-04
60LA00188,60,1,5502,11,1,19,190,4204,11,1,33,1,6,,1,07,,1,100,5,,0,4,,,22,,,,1,1,1,1,5223,1,11,84,19,1,,1,11.0,,,,&,1,1,1,1,1,10,1960-04-09
60LA00189,60,2,5580,11,1,24,240,4219,11,1,27,1,6,,1,07,,1,115,5,,0,5,,,16,,,,1,1,1,1,4073,1,11,93,24,1,,3,14.0,,,,&,1,1,1,1,1,10,1960-04-24
60LA00190,60,2,5419,11,1,20,200,4227,11,1,28,5,6,,1,07,,1,89,8,3,0,4,,,18,,,,1,1,1,1,4899,1,11,63,20,1,,1,11.0,,,,&,1,1,1,2,1,10,1960-03-29
60LA00191,60,1,5420,11,1,20,200,4227,11,1,28,5,6,,1,07,,1,89,8,3,0,4,,,18,,,,1,1,1,1,4899,1,11,66,20,1,,1,8.8,,,,&,2,1,1,2,1,10,1960-03-29
60LA00192,60,2,5565,11,1,21,210,4255,11,1,35,1,6,,1,07,,1,109,5,,113,4,,,27,5138,41,+,1,1,1,1,5188,1,11,,21,1,,,9.4,,6,,&,1,1,1,1,1,0,1960-04-18
60LA00193,60,2,5542,11,1,20,200,4256,11,1,29,1,6,,1,07,,1,105,5,2,0,4,,,26,,,,1,1,1,1,4899,1,11,76,20,1,,2,11.6,,,,&,1,1,1,1,1,10,1960-04-14
60LA00194,60,2,5500,11,1,24,241,4279,11,1,25,3,6,,1,07,,1,100,8,,0,3,,,38,,,,1,1,1,1,5055,1,11,77,24,1,,1,10.8,,,,&,1,1,1,2,1,10,1960-04-09
60LA00195,60,2,5501,11,1,24,241,4279,11,1,25,4,6,,1,07,,2,100,8,,0,3,,,38,3783,14,-,1,1,1,1,5055,1,11,71,24,1,,1,10.4,,,,&,2,1,1,2,1,10,1960-04-09
60LA00196,60,1,5447,11,1,27,270,4294,11,1,28,5,6,,1,07,,1,95,8,3,0,4,,,26,,,,1,1,1,1,5038,1,11,69,27,1,,1,9.8,,,,&,1,1,1,2,1,10,1960-04-04
60LA00197,60,1,5448,11,1,27,270,4294,11,1,28,5,6,,1,07,,1,95,8,3,0,4,,,26,,,,1,1,1,1,5038,1,11,66,27,1,,1,10.4,,,,&,2,1,1,2,1,10,1960-04-04
60LA00198,60,1,5532,11,1,20,200,4301,11,1,33,1,6,,1,07,,1,105,5,1,0,2,,,30,,,,1,1,1,1,4899,1,11,76,20,1,,3,10.6,,,,&,1,1,1,1,1,10,1960-04-14
60LA00199,60,2,2379,48,4,00,190,4303,11,1,,1,6,,1,04,2,1,137,5,,0,4,,,23,,,,8,1,,5,0000,,61,80,19,0,,3,10.8,,,,&,1,1,1,1,1,10,1960-05-16
60LA00200,60,,,11,1,19,190,4303,11,1,40,,6,,,07,1,,130,-,,0,,,,23,,,,1,1,1,1,5223,1,11,,19,1,,,0.0,,,,,1,1,0,0,0,0,1960-05-09
60LA00201,60,2,5575,11,1,21,210,4335,11,1,35,1,6,,1,07,,1,113,5,,0,4,,,25,,,,1,1,1,1,5188,1,11,79,21,1,,3,11.2,,,,&,1,1,1,1,1,10,1960-04-22
60LA00202,60,2,,11,1,24,240,4340,11,1,29,,6,,1,07,,1,104,1,,0,5,,,22,4718,41,+,1,1,1,1,4073,1,11,,24,1,,,13.0,,1,,,1,1,1,1,0,0,1960-04-13
60LA00203,60,1,5463,11,1,24,241,4357,11,1,24,5,6,,1,07,,1,96,8,,0,3,,,25,,,,1,1,1,1,5055,1,11,76,24,1,,1,12.2,,,,&,1,1,1,2,1,10,1960-04-05
60LA00204,60,1,5464,11,1,24,241,4357,11,1,24,5,6,,1,07,,1,96,8,,0,3,,,25,,,,1,1,1,1,5055,1,11,66,24,1,,1,11.0,,,,&,2,1,1,2,1,10,1960-04-05
60LA00205,60,1,5510,11,1,21,210,4361,11,1,29,1,6,,1,07,,1,102,5,,0,4,,,26,,,,1,1,1,1,5188,1,11,64,21,1,,1,12.0,,,,&,1,1,1,1,1,10,1960-04-11
60LA00206,60,1,5492,11,1,34,340,4368,11,1,39,5,5,,1,07,,1,100,8,,0,3,,,36,,,,1,1,1,1,5102,1,11,49,34,1,,,10.4,,,,&,1,1,1,2,1,10,1960-04-09
60LA00207,60,2,5493,11,1,34,340,4368,11,1,39,5,5,,1,07,,1,100,8,,0,3,,,36,,,,1,1,1,1,5102,1,11,37,34,1,,1,9.0,,,,&,2,1,1,2,1,10,1960-04-09
60LA00208,60,2,5584,11,1,34,340,4383,11,1,40,1,5,,1,07,,1,124,5,,230,3,,,38,,,,1,1,1,1,5102,1,11,,34,1,,,10.4,,7,,&,1,1,1,1,1,0,1960-05-03
60LA00209,60,2,5482,11,1,19,190,4389,11,1,26,3,5,,1,07,,1,98,8,,0,2,,,23,,,,1,1,1,1,5223,1,11,51,19,1,,1,9.2,,,,&,1,1,1,2,1,10,1960-04-07
60LA00210,60,2,5483,11,1,19,190,4389,11,1,26,4,5,,1,07,,5,98,8,,0,2,,,23,1293,61,-,1,1,1,1,5223,1,11,74,19,1,,1,7.4,,,,&,2,1,1,2,1,10,1960-04-07
60LA00211,60,2,5545,11,1,21,210,4399,11,1,32,3,5,,1,07,,1,106,8,,0,4,,,28,,,,1,1,1,1,5188,1,11,75,21,1,,2,10.6,,,,&,1,1,1,2,1,10,1960-04-15
60LA00212,60,1,5546,11,1,21,210,4399,11,1,32,,5,,1,07,,1,106,8,,0,4,,,28,,,,1,1,1,1,5188,1,11,,21,1,,,9.0,,6,,&,2,1,1,2,1,0,1960-04-15
60LA00213,60,1,5543,11,1,34,340,4423,11,1,48,,5,11,1,07,,1,106,8,,0,4,,,46,,,,1,1,1,1,5102,1,11,,34,1,,,10.0,,6,,&,1,1,1,2,1,0,1960-04-15
60LA00214,60,1,5544,11,1,34,340,4423,11,1,48,3,5,,1,07,,1,106,8,,0,4,,,46,,,,1,1,1,1,5102,1,11,79,34,1,,2,9.4,,,,&,2,1,1,2,1,10,1960-04-15
60LA00215,60,1,5472,11,1,21,210,4433,11,1,47,1,5,,1,07,,1,97,5,,115,4,,,28,5281,14,+,1,1,1,1,5188,1,11,,21,1,,,9.6,,6,,&,1,1,1,1,1,0,1960-04-06
60LA00216,60,1,5449,11,1,32,320,4437,11,1,24,,5,11,1,07,,1,95,8,,230,4,,,15,,,,1,1,1,1,5058,1,11,,32,1,,,10.8,,7,,&,1,1,1,2,1,0,1960-04-04
60LA00217,60,1,5450,11,1,32,320,4437,11,1,24,3,5,,1,07,,1,95,8,,0,4,,,15,,,,1,1,1,1,5058,1,11,60,32,1,,1,9.6,,,,&,2,1,1,2,1,10,1960-04-04
60LA00218,60,2,5490,11,1,19,190,4444,11,1,27,1,5,,1,07,,3,99,5,,0,4,,,26,,,,1,1,1,1,5223,1,11,73,19,1,,1,8.4,,,,&,1,1,1,1,1,10,1960-04-08
60LA00219,60,1,5504,11,1,23,230,4447,11,1,11,1,5,,1,07,,1,101,5,,230,5,,,18,,,,1,1,1,1,5318,1,11,,23,1,,,14.0,,7,,&,1,1,1,1,1,0,1960-04-10
60LA00220,60,2,5457,11,1,24,240,4460,11,1,31,1,5,,1,07,,1,95,5,,0,4,,,28,,,,1,1,1,1,4073,1,11,73,24,1,,1,10.8,,,,&,1,1,1,1,1,10,1960-04-04
60LA00221,60,1,5431,11,1,27,270,4465,11,1,34,1,5,,1,07,,1,92,5,2,236,4,,,28,,,,1,1,1,1,5038,1,11,,27,1,,,12.2,,6,,&,1,1,1,1,1,0,1960-04-01
60LA00222,60,1,5540,11,1,32,320,4469,11,1,23,3,5,,1,07,,1,105,7,,0,2,,,25,,,,1,1,1,1,5058,1,11,63,32,1,,1,8.0,,,,&,1,1,1,2,1,10,1960-04-14
60LA00223,60,2,,11,1,32,320,4469,11,1,23,,5,,1,07,,1,105,7,,0,2,,,25,,,,1,1,1,1,5058,1,11,,32,1,,,8.6,,1,,,2,1,1,2,0,0,1960-04-14
60LA00224,60,1,5579,11,1,21,210,4471,11,1,37,1,5,,1,07,,1,115,5,,120,3,,,36,4069,61,+,1,1,1,1,5188,1,11,,21,1,,,11.8,,6,,&,1,1,1,1,1,0,1960-04-24
60LA00225,60,1,5572,11,1,32,320,4474,11,1,23,1,5,,1,07,,1,112,5,,0,3,,,25,5572,14,+,1,1,1,1,5058,1,11,75,32,1,,8,14.0,,,,&,1,1,1,1,1,10,1960-04-21
60LA00226,60,1,5529,11,1,20,200,4505,11,1,29,5,5,,1,07,,1,105,8,3,0,4,,,30,,,,1,1,1,1,4899,1,11,63,20,1,,8,9.6,,,,&,1,1,1,2,1,10,1960-04-14
60LA00227,60,1,5530,11,1,20,200,4505,11,1,29,5,5,,1,07,,1,105,8,3,0,4,,,30,,,,1,1,1,1,4899,1,11,49,20,1,,8,9.8,,,,&,2,1,1,2,1,10,1960-04-14
60LA00228,60,2,5509,11,1,23,230,4512,11,1,11,1,5,,1,07,,1,102,7,,0,2,,,19,,,,1,1,1,1,5318,1,11,53,23,1,,1,8.6,,,,&,1,1,1,2,1,10,1960-04-11
60LA00229,60,2,,11,1,23,230,4512,11,1,11,,5,,1,07,,1,102,7,,0,2,,,19,,,,1,1,1,1,5318,1,11,,23,1,,,9.0,,1,,,2,1,1,2,0,0,1960-04-11
60LA00230,60,1,5422,11,1,20,200,4514,11,1,29,3,5,,1,07,,1,89,7,2,0,4,,,37,,,,1,1,1,1,4899,1,11,67,20,1,,1,10.6,,,,&,1,1,1,2,1,10,1960-03-29
60LA00231,60,2,,11,1,20,200,4514,11,1,29,,5,,1,07,,1,89,7,2,0,4,,,37,,,,1,1,1,1,4899,1,11,,20,1,,,8.0,,1,,,2,1,1,2,0,0,1960-03-29
60LA00232,60,1,5573,11,1,21,210,4538,11,1,35,3,5,,1,07,,1,113,8,,0,4,,,37,,,,1,1,1,1,5188,1,11,78,21,1,,3,10.6,,,,&,1,1,1,2,1,10,1960-04-22
60LA00233,60,1,5574,11,1,21,210,4538,11,1,35,,5,,1,07,,1,113,8,,113,4,,,37,,,,1,1,1,1,5188,1,11,,21,1,,,9.0,,6,,&,2,1,1,2,1,0,1960-04-22
60LA00234,60,2,5487,11,1,32,320,4548,11,1,42,1,5,,1,07,,1,98,5,,0,5,,,23,,,,1,1,1,1,5058,1,11,74,32,1,,1,10.0,,,,&,1,1,1,1,1,10,1960-04-07
60LA00235,60,1,,11,1,20,200,4577,11,1,26,,5,,1,07,,1,103,4,1,0,3,,,20,5510,14,+,1,1,1,1,4899,1,11,,20,1,,,6.0,,1,,,1,1,1,2,0,0,1960-04-12
60LA00236,60,2,,11,1,20,200,4577,11,1,26,,5,,1,07,,4,103,4,1,0,3,,,20,,,,1,1,1,1,4899,1,11,,20,1,,,7.6,1,1,01,,2,1,1,2,0,0,1960-04-12
60LA00237,60,1,5488,11,1,23,230,4579,11,1,12,5,5,,1,07,,1,99,8,,0,3,,,17,,,,1,1,1,1,5318,1,11,52,23,1,,1,11.8,,,,&,1,1,1,2,1,10,1960-04-08
60LA00238,60,1,5489,11,1,23,230,4579,11,1,12,5,5,,1,07,,1,99,8,,0,3,,,17,,,,1,1,1,1,5318,1,11,51,23,1,,1,10.2,,,,&,2,1,1,2,1,10,1960-04-08
60LA00239,60,1,5547,11,1,24,241,4590,11,1,30,5,5,,1,07,,1,106,8,,0,3,,,42,,,,1,1,1,1,5055,1,11,67,24,1,,2,11.6,,,,&,1,1,1,2,1,10,1960-04-15
60LA00240,60,2,5548,11,1,24,241,4590,11,1,30,5,5,,1,07,,2,106,8,,0,3,,,42,,,,1,1,1,1,5055,1,11,65,24,1,,2,10.4,,,,&,2,1,1,2,1,10,1960-04-15
