UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
98LA02747,98,A2207,04,ch,AI,00000,97,3.0,31,97,,,A,2,n,h,0421,111,8,4,2,12.8,5,1,Z4962,81,00,81,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,93,,0,0,U,1998-04-21,0.0
98LA02748,98,A2839,04,81,03,A3467,04,2.0,30,30,,,2,0,n,M,0421,111,9,3,1,10.0,1,1,A5495,04,81,30,,0,,Z3932,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,103,0,0,0,B,1998-04-21,0.07
98LA02749,98,A2839,04,81,03,A3467,04,2.0,30,30,,,2,0,n,M,0421,111,9,3,1,8.7,1,1,A5493,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,3,1,1,1.0,90,1,58,182,1,1998-04-21,0.07
98LA02750,98,A2839,04,81,03,A3467,04,2.0,30,30,,,2,0,n,M,0421,111,9,3,1,7.4,1,1,A5494,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,81,1,50,182,1,1998-04-21,0.07
98LA02751,98,K8302,63,60,02,K8624,63,3.0,06,06,,,1,0,y,M,0421,111,5,3,2,13.6,1,1,K0575,64,60,06,,0,,A5489,+,,4TEATS,,,GXE,J,1,,1,1,1,1,1,1.5,93,1,59,182,1,1998-04-21,0.041
98LA02752,98,L8534,03,82,29,A2914,04,6.0,30,30,,,2,0,y,C,0422,112,8,4,2,11.0,1,1,A5501,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,73,1,47,182,1,1998-04-22,0.053
98LA02753,98,L8534,03,82,29,A2914,04,6.0,30,30,,,2,0,y,C,0422,112,8,4,2,10.8,1,1,A5500,04,82,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,74,1,48,182,1,1998-04-22,0.053
98LA02754,98,L9200,03,82,31,A2883,04,6.0,30,30,,,2,0,n,C,0422,112,9,1,1,10.5,1,1,A5530,04,82,30,,0,,,,"LAME,RR,05/98",,,,GXE,J,1,,1,1,3,1,1,1.0,95,1,61,182,1,1998-04-22,0.049
98LA02755,98,L9200,03,82,31,A2883,04,6.0,30,30,,,2,0,n,C,0422,112,9,1,3,9.2,4,1,A5531,04,82,30,,0,,T5396,-,,BLK.1/2FACE,,,GXE,J,2,,0,0,0,1,1,0.5,107,0,0,0,4,1998-04-22,0.049
98LA02756,98,L9200,03,82,31,A2883,04,6.0,30,30,,,2,0,n,C,0422,112,9,1,2,8.0,1,1,A5532,04,82,30,3,113,93,,8,,,,,GXE,J,3,,0,0,0,1,0,0.0,0,,0,0,,1998-04-22,0.049
98LA02757,98,S5111,10,10,23,S7146,10,4.0,07,43,,,1,0,y,M,0421,111,8,3,3,11.4,1,1,S9866,10,10,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,88,1,56,182,1,1998-04-21,0.031
98LA02758,98,S5111,10,10,23,S7146,10,4.0,07,43,,,1,0,y,M,0421,111,8,3,3,9.9,1,1,S9865,10,10,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,76,1,48,182,1,1998-04-21,0.031
98LA02759,98,S5524,10,12,89,S6758,10,3.0,07,43,,,1,0,n,C,0422,112,9,3,1,9.4,1,1,S9872,10,12,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,68,1,50,182,1,1998-04-22,0.022
98LA02760,98,S5524,10,12,89,S6758,10,3.0,07,43,,,1,0,n,C,0422,112,9,3,2,6.0,1,1,S9871,10,12,07,3,113,93,,8,,,,,,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-22,0.022
98LA02761,98,S5524,10,12,89,S6758,10,3.0,07,43,,,1,0,n,C,0422,112,9,3,2,7.2,1,1,S9873,10,12,07,,0,,,,,,,,,J,3,,0,0,0,1,1,1.0,70,1,39,182,1,1998-04-22,0.022
98LA02762,98,S6874,10,10,21,S7529,10,2.0,43,42,,,1,0,n,M,0422,112,5,4,2,12.8,1,1,S9867,10,10,43,7,183,97,,,,,,,,J,1,,1,1,1,1,0,0.0,0,,0,0,1,1998-04-22,0.038
98LA02763,98,S8478,10,13,e.0,S6837,10,1.0,42,07,,,5,0,y,F,0422,112,5,2,2,10.7,2,1,S9870,10,18,43,,0,,,,,BLK.R.FLANK,,,GXE,J,1,,1,1,1,1,1,1.0,88,1,55,182,1,1998-04-22,0.024
98LA02764,98,S7467,10,11,13,S6877,10,2.0,07,07,,,1,0,n,R,0422,112,8,4,2,12.0,1,1,S9868,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,75,1,52,182,1,1998-04-22,0.045
98LA02765,98,S7467,10,11,13,S6877,10,2.0,07,07,,,1,0,n,R,0422,112,8,4,2,12.0,1,1,S9869,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,76,1,52,182,1,1998-04-22,0.045
98LA02766,98,S7798,10,10,e.0,S6837,10,1.0,07,07,,,5,0,y,M,0422,112,5,1,2,11.5,1,1,S9874,10,18,07,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,83,1,54,182,1,1998-04-22,0.035
98LA02767,98,T3620,44,48,41T,04052,00,6.0,02,02,,,A,I,n,I,0421,111,5,3,2,15.8,1,1,T6752,44,ID,02,,0,,,,,4TEATS,,,McR,J,1,,1,1,1,1,1,1.0,97,1,63,182,1,1998-04-21,0.0
98LA02768,98,T3838,44,41,414,T5525,44,5.0,02,02,,,2,2,n,M,0422,112,8,4,1,13.5,1,1,T6757,44,41,02,,0,,,,"LT,SUCK1SIDE",,,,,J,1,,1,1,2,1,1,1.0,84,1,59,182,1,1998-04-22,0.075
98LA02769,98,T3838,44,41,414,T5525,44,5.0,02,02,,,2,2,n,M,0422,112,8,4,1,12.8,1,1,T6758,44,41,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,78,1,50,182,1,1998-04-22,0.075
98LA02770,98,T3829,44,41,411,T5252,44,5.0,02,02,,,2,2,n,M,0422,112,5,4,2,13.5,9,1,T6756,44,41,02,,0,,,,,BLACK EWE,,,,J,1,,1,1,1,1,1,1.0,84,1,60,183,2,1998-04-22,0.044
98LA02771,98,T3703,44,41,411,T5252,44,5.0,02,02,,,2,2,n,M,0421,111,8,4,1,13.4,1,1,T6755,44,41,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,81,1,57,182,1,1998-04-21,0.069
98LA02772,98,T3703,44,41,411,T5252,44,5.0,02,02,,,2,2,n,M,0421,111,8,4,2,12.2,1,1,T6754,44,41,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,74,1,52,182,1,1998-04-21,0.069
98LA02773,98,T4666,44,42,812,T5337,44,3.0,02,02,,,2,2,n,C,0422,112,8,3,2,10.5,1,1,T6761,44,42,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,77,1,53,182,1,1998-04-22,0.056
98LA02774,98,T4666,44,42,812,T5337,44,3.0,02,02,,,2,2,n,C,0422,112,8,3,2,10.5,1,1,T6762,44,42,02,,0,,,,,4TEATS,,,,J,2,,0,0,0,1,1,1.0,72,1,48,182,1,1998-04-22,0.056
98LA02775,98,T4671,44,42,832,T5444,44,3.0,02,02,,,2,2,y,C,0422,112,5,2,3,11.0,1,1,T6763,44,42,02,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,80,1,56,182,1,1998-04-22,0.06
98LA02776,98,T4901,44,ch,AI,00000,97,3.0,32,97,,,A,2,n,h,0422,112,8,4,1,12.5,5,1,Z4964,81,00,82,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,99,,0,0,4,1998-04-22,0.0
98LA02777,98,T4901,44,ch,AI,00000,97,3.0,32,97,,,A,2,n,h,0422,112,8,4,2,12.4,5,1,Z4965,81,00,82,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,97,,0,0,4,1998-04-22,0.0
98LA02778,98,T5020,44,42,842,T5168,44,3.0,02,02,,,2,2,n,C,0422,112,8,3,2,8.3,1,1,T6760,44,42,02,6,115,19,,,,4TEATS,,,,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-22,0.076
98LA02779,98,T5020,44,42,842,T5168,44,3.0,02,02,,,2,2,n,C,0422,112,8,3,2,9.9,1,1,T6759,44,42,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,79,1,53,182,1,1998-04-22,0.076
98LA02780,98,T5616,44,41,414,T5525,44,2.0,02,02,,,2,2,y,M,0421,111,8,2,3,12.0,1,1,T6750,44,41,02,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,81,1,52,182,1,1998-04-21,0.058
98LA02781,98,T5616,44,41,414,T5525,44,2.0,02,02,,,2,2,y,M,0421,111,8,2,2,10.0,1,1,T6751,44,41,02,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,79,1,52,182,1,1998-04-21,0.058
98LA02782,98,T6240,44,42,e.5,T5475,44,1.0,02,02,,,5,2,y,C,0421,111,5,1,3,9.9,1,1,T6753,44,48,02,,0,,,,SMALL,GOITER,,,,J,1,,1,1,1,1,1,1.0,69,1,43,182,1,1998-04-21,0.016
98LA02783,98,Z3932,81,97,973,Z3677,81,1.0,97,97,MF,,5,0,y,.,0421,111,5,3,2,10.3,6,1,Z4963,81,97,97,6,111,67,A5495,+,,"GOITER,WEAK",,,,J,1,,1,1,1,1,0,0.5,0,,0,0,,1998-04-21,0.108
98LA02784,98,A1062,04,81,04,A3129,04,4.0,30,30,,,2,0,n,M,0422,112,8,4,1,9.7,1,1,A5543,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,94,1,60,182,1,1998-04-22,0.078
98LA02785,98,A1062,04,81,04,A3129,04,4.0,30,30,,,2,0,n,M,0422,112,8,4,2,10.5,1,1,A5542,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,93,1,58,182,1,1998-04-22,0.078
98LA02786,98,A1090,04,81,01,A3444,04,4.0,30,30,,,2,0,n,M,0423,113,8,3,2,9.4,1,1,A5567,04,81,30,,0,,,,,ENTR,,,GXE,J,1,,1,1,2,1,1,1.0,65,1,41,182,1,1998-04-23,0.08
98LA02787,98,A1090,04,81,01,A3444,04,4.0,30,30,,,2,0,n,M,0423,113,8,3,2,9.6,1,1,A5568,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,72,1,49,182,1,1998-04-23,0.08
98LA02788,98,A1365,04,82,29,A2914,04,4.0,30,30,,,2,0,n,C,0423,113,9,3,1,11.2,1,1,A5576,04,82,30,6,142,14,S5544,-,,,,,GXE,J,3,,0,0,0,1,0,0.0,0,0,0,0,,1998-04-23,0.068
98LA02789,98,A1365,04,82,29,A2914,04,4.0,30,30,,,2,0,n,C,0423,113,9,3,1,9.5,1,1,A5574,04,82,30,,0,,,,FIBERY?,,,,GXE,J,1,,1,1,3,1,1,1.0,87,1,54,182,1,1998-04-23,0.068
98LA02790,98,A1365,04,82,29,A2914,04,4.0,30,30,,,2,0,n,C,0423,113,9,3,1,7.7,1,1,A5575,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,75,1,50,182,1,1998-04-23,0.068
98LA02791,98,A1234,04,81,01,A3444,04,4.0,30,30,,,2,0,y,M,0422,112,9,3,2,11.5,1,1,A5536,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,88,1,58,182,1,1998-04-22,0.068
98LA02792,98,A1234,04,81,01,A3444,04,4.0,30,30,,,2,0,y,M,0422,112,9,3,2,10.1,1,1,A5535,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,3,1,1,1.0,85,1,52,182,1,1998-04-22,0.068
98LA02793,98,A1234,04,81,01,A3444,04,4.0,30,30,,,2,0,y,M,0422,112,9,3,2,10.1,1,1,A5537,04,81,30,3,113,93,,8,,,,,GXE,J,3,,0,0,0,1,0,0.0,0,,0,0,,1998-04-22,0.068
98LA02794,98,A1833,04,82,27,A2858,04,3.0,30,30,,,2,0,y,C,0423,113,9,4,1,9.0,1,1,A5582,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,84,1,55,182,1,1998-04-23,0.054
98LA02795,98,A1833,04,82,27,A2858,04,3.0,30,30,,,2,0,y,C,0423,113,9,4,1,9.5,1,1,A5581,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,96,1,62,182,1,1998-04-23,0.054
98LA02796,98,A1833,04,82,27,A2858,04,3.0,30,30,,,2,0,y,C,0423,113,9,4,2,6.4,1,1,A5580,04,82,30,3,114,93,,8,,SMALL,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-23,0.054
98LA02797,98,A1920,04,82,23,A3401,04,3.0,30,30,,,2,0,y,C,0423,113,8,4,1,11.0,1,1,A5563,04,82,30,,0,,,,,NICE,,,GXE,J,2,,0,0,0,1,1,1.0,106,1,68,182,1,1998-04-23,0.069
98LA02798,98,A1920,04,82,23,A3401,04,3.0,30,30,,,2,0,y,C,0423,113,8,4,1,11.8,1,1,A5562,04,82,30,,0,,,,NICE,NICE,,,GXE,J,1,,1,1,2,1,1,1.0,81,1,54,182,1,1998-04-23,0.069
98LA02799,98,A0120,04,82,28,A3176,04,5.0,30,30,,,2,0,n,C,0423,113,8,4,2,9.3,1,1,A5573,04,82,30,,0,,,,,4TEATS,,,GXE,J,2,,0,0,0,1,1,1.0,77,1,50,182,1,1998-04-23,0.061
98LA02800,98,A0120,04,82,28,A3176,04,5.0,30,30,,,2,0,n,C,0423,113,8,4,2,9.3,1,1,A5572,04,82,30,,0,,,,,4TEATS,,,GXE,J,1,,1,1,2,1,1,1.0,82,1,51,182,1,1998-04-23,0.061
98LA02801,98,A3161,04,82,21,A2978,04,2.0,30,30,,,2,0,n,C,0423,113,8,2,1,8.5,1,1,A5558,04,82,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,69,1,43,182,1,1998-04-23,0.054
98LA02802,98,A3161,04,82,21,A2978,04,2.0,30,30,,,2,0,n,C,0423,113,8,2,1,8.5,1,1,A5559,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,70,1,42,182,1,1998-04-23,0.054
98LA02803,98,A3093,04,ch,AI,00000,97,2.0,31,97,,,A,2,n,h,0423,113,5,3,1,15.6,5,1,Z4968,81,00,81,,0,,,,,,,,,J,1,2,1,1,1,1,1,1.0,121,,0,0,4,1998-04-23,0.0
98LA02804,98,A3464,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0423,113,9,3,1,7.3,1,1,A5548,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,75,1,46,182,1,1998-04-23,0.115
98LA02805,98,A3464,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0423,113,9,3,2,8.0,1,1,A5547,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,3,1,1,1.0,73,1,47,182,1,1998-04-23,0.115
98LA02806,98,A3464,04,81,04,A3129,04,2.0,30,30,,,2,0,n,M,0423,113,9,3,2,8.0,3,1,A5549,04,81,30,3,113,93,,8,,BLK.R.HIP,,,GXE,J,3,,0,0,0,1,0,0.0,0,,0,0,,1998-04-23,0.115
98LA02807,98,A3489,04,82,29,A2914,04,2.0,30,30,,,2,0,n,C,0423,113,5,3,1,13.6,1,1,A5569,04,82,30,,0,,,,,NICE,,,GXE,J,1,,1,1,1,1,1,1.0,100,1,69,182,1,1998-04-23,0.064
98LA02808,98,A3604,04,82,30,A3087,04,2.0,30,30,,,2,0,n,C,0423,113,9,3,1,6.9,1,1,A5564,04,82,30,,0,,,,,,,,GXE,J,1,,1,1,3,1,1,1.0,74,1,47,183,2,1998-04-23,0.064
98LA02809,98,A3604,04,82,30,A3087,04,2.0,30,30,,,2,0,n,C,0423,113,9,3,2,8.6,1,1,A5566,04,82,30,,0,,S7797,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,78,0,48,182,1,1998-04-23,0.064
98LA02810,98,A3604,04,82,30,A3087,04,2.0,30,30,,,2,0,n,C,0423,113,9,3,2,7.7,1,1,A5565,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,70,1,48,183,2,1998-04-23,0.064
98LA02811,98,A3280,04,82,27,A2858,04,2.0,30,30,,,2,0,y,C,0423,113,9,4,2,9.0,1,1,A5556,04,82,30,,0,,,,,4TEATS,,,GXE,J,2,,0,0,0,1,1,1.0,75,1,49,182,1,1998-04-23,0.081
98LA02812,98,A3280,04,82,27,A2858,04,2.0,30,30,,,2,0,y,C,0423,113,9,4,2,9.5,1,1,A5557,04,82,30,,0,,,,,4TEATS,,,GXE,J,3,,0,0,0,1,1,1.0,78,1,51,182,1,1998-04-23,0.081
98LA02813,98,A3280,04,82,27,A2858,04,2.0,30,30,,,2,0,y,C,0423,113,9,4,2,7.8,1,1,A5555,04,82,30,3,114,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-23,0.081
98LA02814,98,A3296,04,ch,AI,00000,97,2.0,31,97,,,A,2,n,h,0422,112,8,4,2,11.3,5,1,Z4966,81,00,81,,0,,,,,,,,,J,1,2,1,1,2,1,1,1.0,89,,0,0,4,1998-04-22,0.0
98LA02815,98,A3296,04,ch,AI,00000,97,2.0,31,97,,,A,2,n,h,0422,112,8,4,2,12.3,5,1,Z4967,81,00,81,,0,,,,,,,,,J,2,2,0,0,0,1,1,1.0,88,,0,0,U,1998-04-22,0.0
98LA02816,98,A3822,04,00,741,A3760,04,1.5,30,30,,,2,1,y,.,0423,113,8,3,3,10.1,1,1,A5560,04,00,30,,0,,,,,,,,BLK,J,1,,1,1,2,1,1,1.0,77,1,47,182,1,1998-04-23,0.026
98LA02817,98,A3822,04,00,741,A3760,04,1.5,30,30,,,2,1,y,.,0423,113,8,3,3,10.2,1,1,A5561,04,00,30,,0,,,,,,,,BLK,J,2,,0,0,0,1,1,1.0,65,1,44,182,1,1998-04-23,0.026
98LA02818,98,A3913,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0423,113,8,2,3,10.4,9,1,A5553,04,73,30,,0,,,,,BLACK WETHER,,,,J,1,,1,1,2,1,1,1.0,75,1,46,182,1,1998-04-23,0.041
98LA02819,98,A3913,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0423,113,8,2,2,11.2,1,1,A5554,04,73,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,64,1,43,182,1,1998-04-23,0.041
98LA02820,98,A3737,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0422,112,8,2,3,8.2,1,1,A5539,04,73,30,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,86,1,57,182,1,1998-04-22,0.026
98LA02821,98,A3737,04,73,742,A3777,04,1.5,30,30,,,2,6,y,M,0422,112,8,2,2,8.7,1,1,A5538,04,73,30,7,183,97,,,,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,1,1998-04-22,0.026
98LA02822,98,A2161,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0423,113,8,3,1,10.3,1,1,A5570,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,85,1,56,182,1,1998-04-23,0.062
98LA02823,98,A2161,04,81,02,A3480,04,3.0,30,30,,,2,0,n,M,0423,113,8,3,1,9.9,1,1,A5571,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,83,1,55,182,1,1998-04-23,0.062
98LA02824,98,A2338,04,81,03,A3467,04,3.0,30,30,,,2,0,n,M,0422,112,8,4,1,11.6,1,1,A5540,04,81,30,,0,,,,,,,,GXE,J,1,,1,1,2,1,1,1.0,89,1,56,182,1,1998-04-22,0.069
98LA02825,98,A2338,04,81,03,A3467,04,3.0,30,30,,,2,0,n,M,0422,112,8,4,1,12.7,1,1,A5541,04,81,30,,0,,,,,NICE,,,GXE,J,2,,0,0,0,1,1,1.0,91,1,59,182,1,1998-04-22,0.069
98LA02826,98,A2529,04,81,03,A3467,04,3.0,30,30,,,2,0,y,M,0423,113,9,3,3,9.3,1,1,A5551,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,70,1,47,182,1,1998-04-23,0.062
98LA02827,98,A2529,04,81,03,A3467,04,3.0,30,30,,,2,0,y,M,0423,113,9,3,2,5.8,1,1,A5550,04,81,30,3,113,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-23,0.062
98LA02828,98,A2529,04,81,03,A3467,04,3.0,30,30,,,2,0,y,M,0423,113,9,3,2,8.3,1,1,A5552,04,81,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,73,1,47,182,1,1998-04-23,0.062
98LA02829,98,K6718,63,62,03,K8744,63,5.0,06,06,,,1,0,n,C,0422,112,8,3,3,12.3,1,1,K0577,64,62,06,,0,,Z4022,-,,WETHER,,,GXE,J,1,,1,1,2,1,1,0.5,79,0,0,0,B,1998-04-22,0.043
98LA02830,98,K6718,63,62,03,K8744,63,5.0,06,06,,,1,0,n,C,0422,112,8,3,3,13.4,2,1,K0578,64,62,06,,0,,,,,"BLK 1""BACK",,,GXE,J,2,,0,0,0,1,1,1.0,104,1,62,182,1,1998-04-22,0.043
98LA02831,98,K9525,63,68,e.6,K9133,63,1.0,06,06,,,5,0,y,M,0422,112,5,3,3,13.6,1,1,K0576,64,68,06,,0,,,,UT.PROLAPSE,,,,GXE,J,1,,1,1,1,1,1,1.0,100,1,67,182,1,1998-04-22,0.048
98LA02832,98,K9805,63,68,e.7,K8958,63,1.0,06,06,,,5,0,y,M,0423,113,5,2,3,9.9,1,1,K0579,64,68,06,,0,,,,,,,,GXE,J,1,,1,1,1,1,1,1.0,84,1,52,182,1,1998-04-23,0.046
98LA02833,98,L6643,03,82,22,A3552,04,7.0,30,30,,,2,0,y,C,0423,113,9,1,3,10.2,1,1,A5584,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,86,,0,0,H,1998-04-23,0.071
98LA02834,98,L6643,03,82,22,A3552,04,7.0,30,30,,,2,0,y,C,0423,113,9,1,2,11.0,1,1,A5585,04,82,30,,0,,S7913,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,89,0,55,182,1,1998-04-23,0.071
98LA02835,98,L6643,03,82,22,A3552,04,7.0,30,30,,,2,0,y,C,0423,113,9,1,2,8.7,1,1,A5583,04,82,30,3,114,93,,8,LAME RR THIN,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-23,0.071
98LA02836,98,L6679,03,81,03,A3467,04,7.0,30,30,,,2,0,n,M,0423,113,9,3,1,10.7,1,1,A5579,04,81,30,,0,,T5280,-,,,,,GXE,J,3,,0,0,0,1,1,0.5,90,0,60,182,1,1998-04-23,0.085
98LA02837,98,L6679,03,81,03,A3467,04,7.0,30,30,,,2,0,n,M,0423,113,9,3,1,7.0,1,1,A5577,04,81,30,,0,,,,,WEAK,,,GXE,J,1,,1,1,3,1,1,1.0,77,1,49,183,2,1998-04-23,0.085
98LA02838,98,L6679,03,81,03,A3467,04,7.0,30,30,,,2,0,n,M,0423,113,9,3,2,8.1,1,1,A5578,04,81,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,76,1,51,183,2,1998-04-23,0.085
98LA02839,98,L7769,03,82,20,A3453,04,7.0,30,30,,,2,0,n,C,0423,113,9,3,1,8.3,1,1,A5546,04,82,30,,0,,,,,,,,GXE,J,3,,0,0,0,1,1,1.0,83,1,51,182,1,1998-04-23,0.069
98LA02840,98,L7769,03,82,20,A3453,04,7.0,30,30,,,2,0,n,C,0423,113,9,3,3,7.8,1,1,A5544,04,82,30,3,113,93,,8,,,,,GXE,J,1,,1,1,3,1,0,0.0,0,,0,0,,1998-04-23,0.069
98LA02841,98,L7769,03,82,20,A3453,04,7.0,30,30,,,2,0,n,C,0423,113,9,3,2,9.2,1,1,A5545,04,82,30,,0,,,,,,,,GXE,J,2,,0,0,0,1,1,1.0,78,1,50,182,1,1998-04-23,0.069
98LA02842,98,S3503,10,11,13,S6877,10,5.0,43,07,,,1,0,n,R,0423,113,8,2,1,11.8,1,1,S9888,10,11,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,83,1,57,182,1,1998-04-23,0.023
98LA02843,98,S3503,10,11,13,S6877,10,5.0,43,07,,,1,0,n,R,0423,113,8,2,2,12.9,1,1,S9887,10,11,07,,0,,,,,,,,,J,1,,1,1,2,1,1,1.0,79,1,59,182,1,1998-04-23,0.023
98LA02844,98,S4885,10,10,24,S7208,10,4.0,42,07,,,1,0,n,M,0419,109,8,4,1,12.0,1,1,S9875,10,10,43,,0,,,,TAG in MIXPEN,TAG in MIXPEN,,,,Y,1,,1,1,2,1,1,1.0,100,1,68,182,1,1998-04-19,0.019
98LA02845,98,S4885,10,10,24,S7208,10,4.0,42,07,,,1,0,n,M,0419,109,8,4,2,10.5,1,1,S9876,10,10,43,,0,,,,,TAG in MIXPEN,,,,Y,2,,0,0,0,1,1,1.0,63,1,44,182,1,1998-04-19,0.019
98LA02846,98,S5544,10,13,32,S6772,10,3.0,07,43,,,1,0,n,F,0423,113,8,2,2,6.7,1,1,S9880,10,13,07,6,113,67,A5576,+,SL.RUPT.THIN,"HAIRY,DEAD",,,GXE,J,1,,1,1,2,1,0,0.0,0,,0,0,,1998-04-23,0.012
98LA02847,98,S5544,10,13,32,S6772,10,3.0,07,43,,,1,0,n,F,0423,113,8,2,2,7.0,1,1,S9881,10,13,07,3,113,93,,8,,"HAIRY,WEAK",,,GXE,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-23,0.012
98LA02848,98,S8181,10,11,e.1,S7044,10,1.0,07,43,,,5,0,y,R,0423,113,8,2,3,10.0,1,1,S9884,10,18,07,,0,,,,,,,,,J,2,,0,0,0,1,1,1.0,82,1,54,182,1,1998-04-23,0.057
98LA02849,98,S8181,10,11,e.1,S7044,10,1.0,07,43,,,5,0,y,R,0423,113,8,2,3,8.0,1,1,S9883,10,18,07,3,114,93,,8,,,,,,J,1,,1,1,2,1,0,0.0,0,,0,0,,1998-04-23,0.057
98LA02850,98,S8625,10,10,e.1,S7044,10,1.0,42,43,,,5,0,y,M,0423,113,5,3,2,10.5,1,1,S9889,10,18,43,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,76,1,51,182,1,1998-04-23,0.019
98LA02851,98,S7421,10,12,89,S6758,10,2.0,43,43,,,1,0,n,C,0422,112,5,3,3,14.4,1,1,S9877,10,12,43,,0,,,,,,,,,J,1,,1,1,1,1,1,1.0,95,1,54,182,1,1998-04-22,0.088
98LA02852,98,S7891,10,11,e.3,S7261,10,1.0,07,07,,,5,0,y,R,0423,113,5,3,2,14.0,1,1,S9882,10,18,07,,0,,,,,4TEATS,,,,J,1,,1,1,1,1,1,1.0,87,1,62,182,1,1998-04-23,0.044
98LA02853,98,S7913,10,13,e.2,S7125,10,1.0,43,43,,,5,0,y,F,0423,113,8,2,1,8.3,1,1,S9879,10,18,43,6,113,29,,,,"GOITER,DEAD",,,GXE,J,2,,0,0,0,1,0,0.0,0,,0,0,,1998-04-23,0.037
