UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,STMD,STMS,DNA_D,DNA_S,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,JUNEDO,INBRL
00LA04045,00,T7552,44,42,e.4,T6674,44,1.0,02,02,,,4,2,y,.,0426,117,5,1,2,9.7,1,1,T8172,44,48,02,,0,,,,,,,,.,J,1,0410,,1,1,1,1,1,1.0,76,1,38,182,2,2000-04-26,Y,0.006
00LA04046,00,Z4448,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0425,116,8,2,3,14.7,4,1,Z6861,81,00,86,,0,,,,,,,,B0.,J,2,2300,,0,0,0,1,1,1.0,83,1,51,182,2,2000-04-25,Y,0.0
00LA04047,00,Z4448,81,00,.0.,K0000,63,3.0,80,06,,,2,0,y,B,0425,116,8,2,2,11.2,4,1,Z6860,81,00,86,,0,,,,BIG HARD BAG,,,,B0.,J,1,2300,,1,1,2,1,1,1.0,91,1,56,182,2,2000-04-25,Y,0.0
00LA04048,00,Z5557,81,97,974,Z3564,81,1.0,97,97,,,4,0,n,.,0425,116,5,3,2,14.2,6,1,Z6862,81,97,97,,0,,,,,,,,.,J,1,2355,,1,1,1,1,1,1.0,95,,0,0,B,2000-04-25,Y,0.087
00LA04049,00,Z5692,81,ch,e.-,K9603,63,1.0,00,05,NN,CC,4,0,y,H,0426,117,5,2,3,13.5,1,1,Z6866,81,00,00,,0,,,,"RP,DIARRHEA",,,,.,Y,1,1020,,1,1,1,1,1,1.0,79,1,52,182,2,2000-04-26,Y,0.0
00LA04050,00,Z5923,81,00,L-0,T0000,44,1.0,BF,02,,,5,7,y,B,0426,117,5,3,3,14.0,5,1,00038,00,00,73,,0,,,,,,,,LIM,J,1,0545,,1,1,1,1,1,1.0,84,1,63,196,3,2000-04-26,Y,0.0
00LA04051,00,Z5765,81,ch,e.-,K9603,63,1.0,01,05,NN,CC,4,0,y,H,0426,117,5,3,3,13.3,1,1,Z6865,81,00,00,,0,,,,,SCOURS,,,.,Y,1,0920,,1,1,1,1,1,1.0,78,1,55,182,2,2000-04-26,Y,0.0
00LA04052,00, 8142,00,00,41-,A4328,04,2.0,92,30,,,2,1,y,.,0427,118,5,3,2,10.4,9,1,Z6878,81,00,00,,0,,,,,BLACK EWE,,,BLK,J,1,0400,,1,1,1,1,1,1.0,98,1,58,181,1,2000-04-27,Y,0.0
00LA04053,00,90365,09,00,L-2,S9600,10,1.0,07,07,,,5,7,y,.,0427,118,5,2,3,10.2,3,1,00046,00,18,07,,0,,,,,SCOURS,,,LIM,Y,1,1100,,1,1,1,1,1,1.0,74,1,53,196,3,2000-04-27,Y,0.0
00LA04054,00,90567,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0426,117,8,2,3,6.5,1,1,00043,00,88,30,3,121,93,,8,,"WEAK,PNEU",,71,LIM,J,2,2300,,0,0,0,1,0,0.0,0,,0,0,,2000-04-26,,0.034
00LA04055,00,90567,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0426,117,8,2,3,6.2,1,1,00042,00,88,30,3,125,93,,8,,"FX.RIBS, VET",,,LIM,J,1,2300,,1,1,2,1,0,0.0,0,,0,0,,2000-04-26,,0.034
00LA04056,00,90748,09,88,L-5,A4849,04,1.0,30,30,,,5,7,y,.,0427,118,8,2,3,5.7,1,1,00045,00,88,30,3,119,93,,8,,,,,LIM,J,2,0420,,0,0,0,1,0,0.0,0,,0,0,,2000-04-27,,0.036
00LA04057,00,90748,09,88,L-5,A4849,04,1.0,30,30,,,5,7,y,.,0427,118,8,2,3,9.3,1,1,00044,00,88,30,,0,,,,,,,,LIM,J,1,0420,,1,1,2,1,1,1.0,70,1,49,196,3,2000-04-27,Y,0.036
00LA04058,00,A3113,04,82,28,A5406,04,4.0,30,30,,,2,0,n,C,0427,118,9,4,1,9.9,1,1,,,82,30,1,118,44,T8175,+,,,,,.,J,2,0600,,0,0,0,0,0,0.5,0,,0,0,,2000-04-27,,0.077
00LA04059,00,A3113,04,82,28,A5406,04,4.0,30,30,,,2,0,n,C,0427,118,9,4,2,10.1,1,1,A8097,04,82,30,,0,,,,,,,,.,J,1,0600,,1,1,3,1,1,1.0,64,1,38,182,2,2000-04-27,Y,0.077
00LA04060,00,A3113,04,82,28,A5406,04,4.0,30,30,,,2,0,n,C,0427,118,9,4,2,8.5,1,1,,,82,30,1,118,44,,,,,,,.,J,3,0600,,0,0,0,0,0,0.0,0,,0,0,,2000-04-27,,0.077
00LA04061,00,A3168,04,00,44-,A4920,04,4.0,30,30,,,2,1,y,.,0427,118,3,3,1,10.0,1,1,,,00,30,1,118,28,,,,,,,BLK,J,3,0720,,0,0,0,0,0,0.0,0,,0,0,,2000-04-27,,0.037
00LA04062,00,A3168,04,00,44-,A4920,04,4.0,30,30,,,2,1,y,.,0427,118,3,3,2,10.0,1,1,,,00,30,1,118,28,,,,,,,BLK,J,2,0720,,0,0,0,0,0,0.0,0,,0,0,,2000-04-27,,0.037
00LA04063,00,A3168,04,00,44-,A4920,04,4.0,30,30,,,2,1,y,.,0427,118,3,3,2,12.0,1,1,A8098,04,00,30,,0,,,,DYSTOCIAQUADS,,,,BLK,J,1,0720,,1,1,4,1,1,1.0,105,1,64,181,1,2000-04-27,Y,0.037
00LA04064,00,A3168,04,00,44-,A4920,04,4.0,30,30,,,2,1,y,.,0427,118,3,3,,0.0,,,,,00,30,1,118,44,,,,BLOB,,,BLK,J,4,0720,,0,0,0,0,0,0.0,0,,0,0,,2000-04-27,,0.037
00LA04065,00,A3334,04,73,44-,A4920,04,4.0,30,30,,,2,7,y,.,0427,118,8,3,3,10.5,1,1,A8095,04,88,30,7,222,97,,,,,,,GXE,J,1,0600,,1,1,2,1,1,1.0,78,1,51,182,2,2000-04-27,Y,0.068
00LA04066,00,A3334,04,73,44-,A4920,04,4.0,30,30,,,2,7,y,.,0427,118,8,3,3,9.6,1,1,A8096,04,88,30,,0,,,,,,,,GXE,J,2,0600,,0,0,0,1,1,1.0,61,1,34,182,2,2000-04-27,Y,0.068
00LA04067,00,A3526,04,81,01,A5198,04,4.0,30,30,,,2,0,n,M,0427,118,8,4,1,13.0,1,1,A8093,04,81,30,,0,,,,,,,,.,J,1,0430,,1,1,2,1,1,1.0,68,1,49,182,2,2000-04-27,Y,0.083
00LA04068,00,A3526,04,81,01,A5198,04,4.0,30,30,,,2,0,n,M,0427,118,8,4,1,12.6,1,1,A8094,04,81,30,,0,,,,,,,,.,J,2,0430,,0,0,0,1,1,1.0,68,1,49,182,2,2000-04-27,Y,0.083
00LA04069,00,A4194,04,00,.0.,K0000,63,3.0,71,06,,,2,0,y,F,0427,118,8,4,3,14.0,1,1,A8107,04,00,76,,0,,,,ABS.L.NECK X,,,,F0.,Y,1,1130,,1,1,2,1,1,1.0,68,1,38,182,2,2000-04-27,Y,0.0
00LA04070,00,A4194,04,00,.0.,K0000,63,3.0,71,06,,,2,0,y,F,0427,118,8,4,2,14.3,1,1,A8108,04,00,76,,0,,,,,4TEATS,,,F0.,Y,2,1130,,0,0,0,1,1,1.0,77,1,47,182,2,2000-04-27,Y,0.0
00LA04071,00,A4378,04,81,01,A5198,04,3.0,30,30,,,2,0,n,M,0427,118,9,3,1,8.2,1,1,A8099,04,81,30,,0,,,,,,,,.,Y,1,0830,,1,1,3,1,1,1.0,67,1,39,182,2,2000-04-27,Y,0.085
00LA04072,00,A4378,04,81,01,A5198,04,3.0,30,30,,,2,0,n,M,0427,118,9,3,2,9.9,1,1,A8101,04,81,30,6,118,54,,,,TRAUMA?,,,.,Y,3,0830,,0,0,0,1,0,0.0,0,,0,0,,2000-04-27,,0.085
00LA04073,00,A4378,04,81,01,A5198,04,3.0,30,30,,,2,0,n,M,0427,118,9,3,2,7.4,1,1,A8100,04,81,30,,0,,,,,,,,.,Y,2,0830,,0,0,0,1,1,1.0,53,1,38,182,2,2000-04-27,Y,0.085
00LA04074,00,A4263,04,81,.0.,K0000,63,3.0,30,06,,,2,0,y,P,0427,118,8,5,3,12.0,1,1,A8105,04,00,33,,0,,,,,,,,P0.,Y,1,1130,,1,1,2,1,1,1.0,88,1,58,182,2,2000-04-27,Y,0.0
00LA04075,00,A4263,04,81,.0.,K0000,63,3.0,30,06,,,2,0,y,P,0427,118,8,5,3,12.5,1,1,A8106,04,00,33,,0,,,,,,,,P0.,Y,2,1130,,0,0,0,1,1,1.0,80,1,48,182,2,2000-04-27,Y,0.0
00LA04076,00,A4973,04,73,42-,A4528,04,2.5,30,30,,,2,7,n,.,0426,117,3,4,1,6.7,1,1,A8084,04,88,30,,0,,,,,,,,GXE,J,3,1910,,0,0,0,1,1,1.0,63,1,38,182,2,2000-04-26,Y,0.035
00LA04077,00,A4973,04,73,42-,A4528,04,2.5,30,30,,,2,7,n,.,0426,117,3,4,2,5.6,1,1,A8083,04,88,30,,0,,,,,,,,GXE,J,2,1910,,0,0,0,1,1,1.0,45,1,29,182,2,2000-04-26,Y,0.035
00LA04078,00,A4973,04,73,42-,A4528,04,2.5,30,30,,,2,7,n,.,0426,117,3,4,2,5.8,1,1,A8085,04,88,30,,0,,,,,BLK.LR.LEG,,,GXE,J,4,1910,,0,0,0,1,1,1.0,61,1,33,182,2,2000-04-26,Y,0.035
00LA04079,00,A4973,04,73,42-,A4528,04,2.5,30,30,,,2,7,n,.,0426,117,3,4,2,5.9,1,1,A8082,04,88,30,3,118,93,,8,,,,,GXE,J,1,1910,,1,1,4,1,0,0.0,0,,0,0,,2000-04-26,,0.035
00LA04080,00,A5698,04,81,01,A5198,04,2.0,30,30,,,2,0,n,M,0427,118,8,4,1,11.0,1,1,A8091,04,81,30,,0,,,,,,,,.,J,1,0155,,1,1,2,1,1,1.0,72,1,45,182,2,2000-04-27,Y,0.094
00LA04081,00,A5698,04,81,01,A5198,04,2.0,30,30,,,2,0,n,M,0427,118,8,4,2,10.2,1,1,A8092,04,81,30,,0,,,,,,,,.,J,2,0155,,0,0,0,1,1,1.0,53,1,30,182,2,2000-04-27,Y,0.094
00LA04082,00,A5936,04,73,45-,A5346,04,1.5,30,30,,,2,7,n,.,0426,117,8,4,1,10.7,1,1,A8090,04,88,30,,0,,,,,4TEATS,,,GXE,J,2,2345,,0,0,0,1,1,1.0,69,1,41,182,2,2000-04-26,Y,0.029
00LA04083,00,A5936,04,73,45-,A5346,04,1.5,30,30,,,2,7,n,.,0426,117,8,4,1,9.6,1,1,A8089,04,88,30,,0,,,,,X FX.LEG,,,GXE,J,1,2345,,1,1,2,1,1,1.0,57,1,44,182,2,2000-04-26,Y,0.029
00LA04084,00,A5731,04,73,41-,A4328,04,2.0,30,30,,,2,7,n,.,0426,117,9,3,2,5.6,1,1,A8088,04,88,30,,0,,,,,,,,GXE,J,2,2220,,0,0,0,1,1,1.0,52,1,28,182,2,2000-04-26,Y,0.031
00LA04085,00,A5731,04,73,41-,A4328,04,2.0,30,30,,,2,7,n,.,0426,117,9,3,2,6.0,1,1,,,88,30,1,117,44,,,,BLOB,,,GXE,J,3,2220,,0,0,0,0,0,0.0,0,,0,0,,2000-04-26,,0.031
00LA04086,00,A5731,04,73,41-,A4328,04,2.0,30,30,,,2,7,n,.,0426,117,9,3,2,7.0,1,1,A8087,04,88,30,,0,,,,,,,,GXE,J,1,2220,,1,1,3,1,1,1.0,58,1,37,182,2,2000-04-26,Y,0.031
00LA04087,00,A2336,04,82,31,A5024,04,5.0,30,30,,,2,0,y,C,0426,117,8,3,3,11.3,1,1,A8081,04,82,30,3,148,93,,8,,HYPOGLYCEMIA,,,.,J,2,1630,,0,0,0,1,0,0.0,0,,0,0,,2000-04-26,,0.097
00LA04088,00,A2336,04,82,31,A5024,04,5.0,30,30,,,2,0,y,C,0426,117,8,3,3,9.7,1,1,A8080,04,82,30,6,139,54,,,"R.SPOILED,X",CHESTPLEURISY,,,.,J,1,1630,,1,1,2,1,0,0.0,0,,0,0,,2000-04-26,,0.097
00LA04089,00,A2912,04,81,03,A5232,04,4.0,30,30,,,2,0,y,M,0427,118,9,3,1,10.5,1,3,A8103,04,81,30,,0,,,,,,,,.,Y,2,1130,,0,0,0,1,1,1.0,64,1,47,182,2,2000-04-27,Y,0.104
00LA04090,00,A2912,04,81,03,A5232,04,4.0,30,30,,,2,0,y,M,0427,118,9,3,1,9.9,1,1,A8104,04,81,30,,0,,,,,,,,.,Y,3,1130,,0,0,0,1,1,1.0,70,1,49,182,2,2000-04-27,Y,0.104
00LA04091,00,A2912,04,81,03,A5232,04,4.0,30,30,,,2,0,y,M,0427,118,9,3,2,12.3,1,1,A8102,04,81,30,,0,,T3885,-,,,,,.,Y,1,1130,,1,1,3,1,1,0.5,83,0,58,182,2,2000-04-27,Y,0.104
00LA04092,00,K0643,64,68,e10,K0279,64,1.0,06,06,,,4,7,y,.,0426,117,5,3,2,13.7,1,1,K1517,64,68,06,6,124,85,,,PRETTY,"PNEU,4TEATS",,71,GXE,J,1,1810,,1,1,1,1,0,0.0,0,,0,0,,2000-04-26,,0.023
00LA04093,00,K0662,64,00,e10,K0279,64,1.0,05,06,CC,NN,4,0,y,H,0427,118,5,3,2,13.4,1,1,K1518,64,00,05,,0,,,,LUNGS ??,,,,.,J,1,0435,,1,1,1,1,1,1.0,81,1,50,182,2,2000-04-27,Y,0.018
00LA04094,00,K0764,64,68,e10,K0279,64,1.0,06,06,,,4,7,y,.,0427,118,5,3,3,13.2,1,1,K1519,64,68,06,,0,,,,,,,,GXE,Y,1,1330,,1,1,1,1,1,1.0,79,1,58,182,2,2000-04-27,Y,0.018
00LA04095,00,K8865,63,00,53,00000,97,4.0,05,97,CN,,1,0,n,.,0427,118,8,4,2,12.5,5,1,Z6876,81,00,30,,0,,,,,,,,.,J,1,0245,2,1,1,2,1,1,1.0,70,1,47,182,2,2000-04-27,Y,0.0
00LA04096,00,K8865,63,00,53,00000,97,4.0,05,97,CN,,1,0,n,.,0427,118,8,4,2,12.7,5,1,Z6877,81,00,30,,0,,,,,,,,.,J,2,0245,2,0,0,0,1,1,1.0,77,1,49,182,2,2000-04-27,Y,0.0
00LA04097,00,L9845,03,82,24,A5144,04,7.0,30,30,,,2,0,n,C,0426,117,5,3,1,13.0,1,1,A8086,04,82,30,,0,,,,,,,,.,J,1,2030,,1,1,1,1,1,1.0,94,1,60,182,2,2000-04-26,Y,0.071
00LA04098,00,R0438,11,13,e.0,S7124,10,1.0,07,43,,,4,0,y,.,0427,118,5,2,2,10.0,1,1,R2153,11,18,07,,0,,,,,ENTR,,,.,J,1,0130,,1,1,1,1,1,1.0,62,1,42,182,2,2000-04-27,Y,0.036
00LA04099,00,R0739,11,13,e.3,K0150,64,1.0,43,05,NN,CC,4,0,y,H,0426,117,5,3,2,14.1,1,1,Z6875,81,00,00,,0,,,,,,,,.,J,1,1900,,1,1,1,1,1,1.0,81,1,54,182,2,2000-04-26,Y,0.0
00LA04100,00,T3858,44,42,822,T6699,44,7.0,02,02,,,2,2,n,C,0427,118,8,4,1,11.2,1,1,T8184,44,42,02,6,118,29,T8182,+,,WRY NECK,,,.,J,2,0500,,0,0,0,1,0,0.5,0,,0,0,,2000-04-27,,0.062
00LA04101,00,T3858,44,42,822,T6699,44,7.0,02,02,,,2,2,n,C,0427,118,8,4,1,14.0,1,1,T8183,44,42,02,,0,,,,,4TEATS,,,.,J,1,0500,,1,1,2,1,1,1.0,73,1,49,182,2,2000-04-27,Y,0.062
00LA04102,00,T3885,44,41,411,T6889,44,7.0,02,02,,,2,2,n,M,0427,118,5,4,1,12.5,1,1,T8192,44,41,02,6,118,28,A8102,+,DYSTOCIA,CHOKER?,,,.,Y,1,1100,,1,1,1,1,0,0.5,0,,0,0,,2000-04-27,,0.073
00LA04103,00,T4416,44,41,413,T6748,44,6.0,02,02,,,2,2,n,M,0427,118,3,3,1,10.3,1,1,T8182,44,41,02,,0,,T3858,-,,,,,.,J,4,0430,,0,0,0,1,1,0.5,73,0,43,182,2,2000-04-27,Y,0.07
00LA04104,00,T4416,44,41,413,T6748,44,6.0,02,02,,,2,2,n,M,0427,118,3,3,2,6.8,1,1,T8180,44,41,02,3,118,93,,8,,,,,.,J,2,0430,,0,0,0,1,0,0.0,0,,0,0,,2000-04-27,,0.07
00LA04105,00,T4416,44,41,413,T6748,44,6.0,02,02,,,2,2,n,M,0427,118,3,3,2,8.0,1,1,T8181,44,41,02,,0,,,,,,,,.,J,3,0430,,0,0,0,1,1,1.0,29,1,20,182,2,2000-04-27,Y,0.07
00LA04106,00,T4416,44,41,413,T6748,44,6.0,02,02,,,2,2,n,M,0427,118,3,3,2,8.5,1,1,T8179,44,41,02,,0,,,,,,,,.,J,1,0430,,1,1,4,1,1,1.0,58,1,40,182,2,2000-04-27,Y,0.07
00LA04107,00,T4907,44,42,882,T6940,44,5.0,02,02,,,2,2,n,C,0427,118,8,5,1,13.0,1,1,T8185,44,42,02,,0,,,,,4TEATS,,,.,J,1,0250,,1,1,2,1,1,1.0,78,1,52,182,2,2000-04-27,Y,0.067
00LA04108,00,T4907,44,42,882,T6940,44,5.0,02,02,,,2,2,n,C,0427,118,8,5,2,13.2,1,1,T8186,44,42,02,,0,,,,,4TEATS,,,.,J,2,0250,,0,0,0,1,1,1.0,58,1,35,182,2,2000-04-27,Y,0.067
00LA04109,00,T5020,44,42,912,T6845,44,5.0,02,02,,,2,2,n,C,0426,117,8,3,2,10.4,1,1,T8176,44,42,02,,0,,,,HOSTILE,4TEATS,,,.,J,1,1650,,1,1,2,1,1,1.0,58,1,37,182,2,2000-04-26,Y,0.063
00LA04110,00,T5020,44,42,912,T6845,44,5.0,02,02,,,2,2,n,C,0426,117,8,3,2,10.8,1,1,T8177,44,42,02,,0,,,,,4TEATS,,,.,J,2,1650,,0,0,0,1,1,1.0,49,1,33,182,2,2000-04-26,Y,0.063
00LA04111,00,T5496,44,41,411,T6889,44,4.0,02,02,,,2,2,n,M,0426,117,9,3,2,8.3,1,1,T8174,44,41,02,,0,,,,,,,,.,J,2,1605,,0,0,0,1,1,1.0,66,1,44,182,2,2000-04-26,Y,0.061
00LA04112,00,T5496,44,41,411,T6889,44,4.0,02,02,,,2,2,n,M,0426,117,9,3,2,8.5,1,1,T8175,44,41,02,,0,,A3113,-,,,,,.,J,3,1605,,0,0,0,1,1,0.5,64,0,38,182,2,2000-04-26,Y,0.061
00LA04113,00,T5496,44,41,411,T6889,44,4.0,02,02,,,2,2,n,M,0426,117,9,3,2,9.4,1,1,T8173,44,41,02,,0,,,,,,,,.,J,1,1605,,1,1,3,1,1,1.0,73,1,45,182,2,2000-04-26,Y,0.061
00LA04114,00,T5993,44,41,411,T6889,44,3.0,02,02,,,2,2,y,M,0427,118,8,5,1,15.0,1,1,T8189,44,41,02,,0,,,,FLTS,,,,.,J,1,0400,,1,1,2,1,1,1.0,52,1,33,182,2,2000-04-27,Y,0.096
00LA04115,00,T5993,44,41,411,T6889,44,3.0,02,02,,,2,2,y,M,0427,118,8,5,2,12.4,1,1,T8190,44,41,02,,0,,,,,,,,.,J,2,0400,,0,0,0,1,1,1.0,89,1,59,182,2,2000-04-27,Y,0.096
00LA04116,00,T6275,44,41,413,T6748,44,3.0,02,02,,,2,2,y,M,0427,118,8,4,1,12.5,1,1,T8187,44,41,02,,0,,,,,,,,.,J,1,0400,,1,1,2,1,1,1.0,72,1,41,182,2,2000-04-27,Y,0.074
00LA04117,00,T6275,44,41,413,T6748,44,3.0,02,02,,,2,2,y,M,0427,118,8,4,2,12.1,1,1,T8188,44,41,02,,0,,,,,,,,.,J,2,0400,,0,0,0,1,1,1.0,64,1,26,182,2,2000-04-27,Y,0.074
00LA04118,00,T7080,44,ID,e.6,T7639,44,1.0,02,02,,,4,I,y,I,0427,118,5,2,3,11.6,1,1,T8191,44,ID,02,,0,,,,,,,,.,Y,1,0830,,1,1,1,1,1,1.0,86,1,52,182,2,2000-04-27,Y,0.019
00LA04119,00,T7626,44,41,e.6,T7639,44,1.0,02,02,,,4,2,y,.,0426,117,5,2,2,13.2,1,1,T8178,44,48,02,,0,,,,,,,,.,J,1,2030,,1,1,1,1,1,1.0,68,1,49,182,2,2000-04-26,Y,0.017
00LA04120,00,Z3567,81,97,971,Z3677,81,4.0,97,97,,,1,0,n,.,0426,117,8,4,1,12.3,6,1,Z6873,81,97,97,,0,,,,,,,,.,J,2,1410,,0,0,0,1,1,1.0,117,,0,0,B,2000-04-26,Y,0.09
00LA04121,00,Z3567,81,97,971,Z3677,81,4.0,97,97,,,1,0,n,.,0426,117,8,4,2,13.1,6,2,Z6872,81,97,97,,0,,,,"LTS, PIG FAT","ENTR,SEV.",,,.,J,1,1410,,1,1,2,1,1,1.0,103,,0,0,B,2000-04-26,Y,0.09
00LA04122,00,Z3641,81,97,972,Z3679,81,4.0,97,97,,,1,0,n,.,0426,117,5,5,2,12.1,6,1,Z6874,81,97,97,,0,,,,PIG FAT,SCOURS,,,.,J,1,1640,,1,1,1,1,1,1.0,113,,0,0,B,2000-04-26,Y,0.085
00LA04123,00,Z4548,81,00,.0.,K0000,63,3.0,82,06,,,2,0,y,B,0427,118,5,4,3,16.3,4,1,Z6879,81,00,86,,0,,,,,,,,B0.,J,1,0750,,1,1,1,1,1,1.0,114,1,76,182,2,2000-04-27,Y,0.0
00LA04124,00,Z6056,81,00,L-0,T0000,44,1.0,BF,02,,,5,7,y,B,0426,117,5,3,3,12.0,4,1,00041,00,00,73,,0,,,,,BLK.NECK,,,LIM,J,1,2145,,1,1,1,1,1,1.0,95,1,73,196,3,2000-04-26,Y,0.0
00LA04125,00, 8062,00,00,45-,A5346,04,2.0,92,30,,,2,1,y,.,0429,120,8,3,3,11.7,1,1,Z6897,81,00,00,,0,,,,,WHITE,,,BLK,J,1,1025,,1,1,2,1,1,1.0,83,1,49,182,2,2000-04-29,Y,0.0
00LA04126,00, 8062,00,00,45-,A5346,04,2.0,92,30,,,2,1,y,.,0429,120,8,3,3,12.4,8,1,Z6898,81,00,00,,0,,,,,PINTO,,,BLK,J,2,1025,,0,0,0,1,1,1.0,81,1,51,182,2,2000-04-29,Y,0.0
00LA04127,00,91084,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0427,118,8,2,3,6.8,1,1,00048,00,88,30,6,160,10,,,,,,,LIM,J,2,2050,,0,0,0,1,0,0.0,0,,0,0,,2000-04-27,,0.048
00LA04128,00,91084,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0427,118,8,2,2,6.8,1,1,00047,00,88,30,,0,,,,,,,,LIM,J,1,2050,,1,1,2,1,1,1.0,74,1,52,196,3,2000-04-27,Y,0.048
00LA04129,00,90156,09,00,L-0,T0000,44,1.0,93,02,,,5,7,y,D,0429,120,7,2,3,8.2,1,1,,,00,92,1,120,28,,,,HEAD BACK,,,LIM,J,2,0430,,0,0,0,0,0,0.0,0,,0,0,,2000-04-29,,0.0
00LA04130,00,90156,09,00,L-0,T0000,44,1.0,93,02,,,5,7,y,D,0429,120,7,2,2,9.8,9,1,00053,00,00,92,,0,,,,DYSTOCIA,BLACK,,,LIM,J,1,0430,,1,1,2,1,1,1.0,80,1,57,196,3,2000-04-29,Y,0.0
00LA04131,00,90626,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0428,119,5,2,2,9.2,1,1,00050,00,88,30,,0,,,,,PNEU,,71,LIM,J,1,0930,,1,1,1,1,1,1.0,84,1,61,196,3,2000-04-28,Y,0.029
00LA04132,00,90233,09,00,L-2,S9600,10,1.0,07,07,,,5,7,y,.,0429,120,5,2,3,12.2,1,1,00054,00,18,07,,0,,,,,,,,LIM,J,1,1025,,1,1,1,1,1,1.0,82,1,59,196,3,2000-04-29,Y,0.0
00LA04133,00,90870,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0428,119,7,2,3,10.3,1,1,00049,00,88,30,,0,,,,,,,,LIM,J,1,0245,,1,1,2,1,1,1.0,80,1,58,196,3,2000-04-28,Y,0.05
00LA04134,00,90870,09,88,L-6, 8036,00,1.0,30,30,,,5,7,y,.,0428,119,7,2,3,7.4,1,1,,,88,30,1,119,28,,,,DYSTOCIA,,,LIM,J,2,0245,,0,0,0,0,0,0.0,0,,0,0,,2000-04-28,,0.05
00LA04135,00,A1103,04,81,02,A5515,04,6.0,30,30,,,2,0,n,M,0428,119,8,5,2,11.9,1,1,A8125,04,81,30,,0,,,,,,,,.,J,1,1205,,1,1,2,1,1,1.0,66,1,42,182,2,2000-04-28,Y,0.084
00LA04136,00,A1103,04,81,02,A5515,04,6.0,30,30,,,2,0,n,M,0428,119,8,5,2,13.5,1,1,A8126,04,81,30,,0,,,,,,,,.,J,2,1205,,0,0,0,1,1,1.0,85,1,59,182,2,2000-04-28,Y,0.084
00LA04137,00,A1397,04,81,03,A5232,04,6.0,30,30,,,2,0,n,M,0427,118,8,4,1,11.7,1,1,A8112,04,81,30,,0,,,,,,,,.,J,1,2300,,1,1,2,1,1,1.0,77,1,41,182,2,2000-04-27,Y,0.061
00LA04138,00,A1397,04,81,03,A5232,04,6.0,30,30,,,2,0,n,M,0427,118,8,4,2,11.0,1,1,A8113,04,81,30,,0,,,,,NICE,,,.,J,2,2300,,0,0,0,1,1,1.0,64,1,35,182,2,2000-04-27,Y,0.061
00LA04139,00,A1439,04,82,22,A5569,04,6.0,30,30,,,2,0,n,C,0427,118,9,3,2,12.6,1,1,A8109,04,82,30,,0,,,,DYSTOCIA ok,,,,.,J,1,1535,,1,1,3,1,1,1.0,93,1,58,182,2,2000-04-27,Y,0.069
00LA04140,00,A1439,04,82,22,A5569,04,6.0,30,30,,,2,0,n,C,0427,118,9,3,,0.0,,,,,82,30,1,118,44,,,,MUMMY,,,.,J,2,1535,,0,0,0,0,0,0.0,0,,0,0,,2000-04-27,,0.069
00LA04141,00,A1439,04,82,22,A5569,04,6.0,30,30,,,2,0,n,C,0427,118,9,3,,0.0,,,,,82,30,1,118,44,,,,MUMMY,,,.,J,3,1535,,0,0,0,0,0,0.0,0,,0,0,,2000-04-27,,0.069
00LA04142,00,A1840,04,73,41-,A4328,04,5.0,30,30,,,2,7,y,.,0428,119,8,3,3,13.2,1,1,A8135,04,88,30,6,155,10,,,,PINK,,,GXE,J,2,1445,,0,0,0,1,0,0.0,0,,0,0,,2000-04-28,,0.027
00LA04143,00,A1840,04,73,41-,A4328,04,5.0,30,30,,,2,7,y,.,0428,119,8,3,3,7.7,1,1,A8134,04,88,30,,0,,,,,,,,GXE,J,1,1445,,1,1,2,1,1,1.0,87,1,52,182,2,2000-04-28,Y,0.027
00LA04144,00,A0181,04,81,02,A5515,04,7.0,30,30,,,2,0,n,M,0428,119,8,4,1,11.1,1,1,A8136,04,81,30,,0,,,,"LT R, TRT EYE",,,,.,J,1,1705,,1,1,2,1,1,1.0,67,1,46,182,2,2000-04-28,Y,0.078
00LA04145,00,A0181,04,81,02,A5515,04,7.0,30,30,,,2,0,n,M,0428,119,8,4,1,12.3,1,1,A8137,04,81,30,,0,,,,,,,,.,J,2,1705,,0,0,0,1,1,1.0,69,1,51,182,2,2000-04-28,Y,0.078
00LA04146,00,A0884,04,81,01,A5198,04,6.0,30,30,,,2,0,n,M,0427,118,8,4,2,12.5,1,1,A8118,04,81,30,,0,,,,,,,,.,J,2,2130,,0,0,0,1,1,1.0,78,1,53,182,2,2000-04-27,Y,0.099
