UID,YR,SEX,LAMB,LB1,DATE,BRWT,SIRE,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,LBRD,DBRD,X1,DRY,DEAD,X2,ABEWE,ABLMB,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
54LA00615,54,2,1531,2,330,6.4,1692,2,0858,2,8,7,4,1,5,1,53,530,1,,0,,,,,,14,13,,,,,,,53,1,17,,82,,,89,13,1,1,2,1,10,1954-03-30,50,51,07
54LA00616,54,2,,,330,0.0,1692,2,0858,2,8,7,4,1,5,1,53,530,2,1,0,,,,,,14,13,,,,,,,53,1,17,,,,,89,13,1,1,2,0,0,1954-03-30,50,51,07
54LA00617,54,2,1677,2,407,8.2,1692,2,0859,2,8,8,4,1,5,1,53,530,1,,0,,,,,,14,13,,,,,,,53,1,20,,69,,,97,13,1,1,2,1,10,1954-04-07,50,51,07
54LA00618,54,1,1679,2,407,9.0,1692,2,0859,2,8,8,4,1,5,1,53,530,2,,0,,,,,,14,13,,,,,,,53,1,20,,67,,,97,13,1,1,2,1,10,1954-04-07,50,51,07
54LA00619,54,2,1745,2,409,7.4,0585,2,0865,2,,8,4,1,4,1,63,630,1,6,229,,,,,,14,13,,,,,,,53,6,06,,,54,,99,14,1,1,2,1,0,1954-04-09,50,52,07
54LA00620,54,2,1746,2,409,9.4,0585,2,0865,2,,8,4,1,4,1,63,630,2,7,230,,,,,,14,13,,,,,,,53,6,06,,,54,,99,14,1,1,2,1,0,1954-04-09,50,52,07
54LA00621,54,,,,322,0.0,0546,2,0879,2,27,,4,,,,22,220,1,,0,,,,,,14,13,,,6,,,,22,1,22,,,,,81,14,0,0,0,0,0,1954-03-22,50,52,07
54LA00622,54,1,2208,2,422,10.0,0603,2,0885,2,28,8,4,1,3,1,47,470,1,,0,,,,,,14,13,,,,,10,60,47,1,24,,50,,,112,14,1,1,2,1,10,1954-04-22,50,52,07
54LA00623,54,2,2209,2,422,9.8,0603,2,0885,2,28,8,4,1,3,2,47,470,2,,0,,,,,,14,13,,,,,,,47,1,24,,51,,,112,14,1,1,2,1,10,1954-04-22,50,52,07
54LA00624,54,1,2114,2,418,10.0,0693,2,0886,2,24,8,4,1,3,2,46,460,1,,0,,,,,,14,13,,,,,,,46,1,07,,61,,,108,14,1,1,2,1,10,1954-04-18,50,52,07
54LA00625,54,2,2115,2,418,8.4,0693,2,0886,2,24,8,4,1,3,1,46,460,2,,0,,,,,,14,13,,,,,,,46,1,07,,70,,,108,14,1,1,2,1,10,1954-04-18,50,52,07
54LA00626,54,1,2030,2,416,11.4,0116,1,0889,2,0,5,4,1,3,1,25,250,1,,0,,,,,,14,13,,,,,,,25,1,44,,85,,,106,91,1,1,1,1,10,1954-04-16,50,51,07
54LA00627,54,1,1986,2,414,8.4,0604,2,0896,2,30,8,4,1,3,1,36,360,1,,0,,,,,,14,13,,,,,,,36,1,22,,68,,,104,14,1,1,2,1,10,1954-04-14,50,52,07
54LA00628,54,1,1987,2,414,8.0,0604,2,0896,2,30,8,4,1,3,1,36,360,2,,0,,,,,,14,13,,,,,,,36,1,22,,74,,,104,14,1,1,2,1,10,1954-04-14,50,52,07
54LA00629,54,1,2081,2,417,10.4,1637,2,0901,2,15,5,4,1,2,1,39,391,1,,0,,,,,,14,13,,,,,,,38,1,00,,85,,,107,13,1,1,1,1,10,1954-04-17,50,51,07
54LA00630,54,2,1648,2,406,10.4,6698,3,0905,2,0,5,4,1,5,1,29,290,1,,0,,,,,,14,13,,,,,,,29,1,27,,85,,,96,17,1,1,1,1,10,1954-04-06,50,51,07
54LA00631,54,2,2061,2,417,11.0,0781,2,0907,2,,8,4,1,4,1,82,355,1,,0,,,,,,14,13,,,,,,,39,7,00,,70,35,,107,14,1,1,2,1,10,1954-04-17,50,52,07
54LA00632,54,2,2062,2,417,10.2,0781,2,0907,2,,8,4,1,4,1,82,355,2,,0,,,,,,14,13,,,,,,,39,7,00,,66,35,,107,14,1,1,2,1,10,1954-04-17,50,52,07
54LA00633,54,1,2177,2,420,10.8,3480,1,0916,2,1,5,4,1,3,1,37,370,1,,0,,,,,,14,13,,,,,,,37,1,12,,65,,,110,11,1,1,1,1,10,1954-04-20,50,51,07
54LA00634,54,2,1983,2,414,10.4,0603,2,0919,2,24,5,4,1,4,1,47,470,1,,0,,,,,,14,13,,,,,,,47,1,10,,64,,,104,14,1,1,1,1,10,1954-04-14,50,52,07
54LA00635,54,1,1941,5,507,10.8,0000,,0923,2,,5,4,1,4,1,00,401,1,,0,,,,,,48,13,,,,,,,49,0,16,2,74,04,,127,60,1,1,1,1,10,1954-05-07,50,52,04
54LA00636,54,,,,510,0.0,1354,2,0923,2,,,4,,,,82,405,1,,0,,,,,,14,13,,-,,,,,49,7,16,1,,40,,130,13,1,0,0,0,0,1954-05-10,50,50,07
54LA00637,54,2,1693,2,407,9.4,0471,2,0924,2,,8,4,1,4,1,63,660,1,,0,,,,,,14,13,,,,,,,53,6,10,,63,54,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00638,54,1,1694,2,407,9.0,0471,2,0924,2,,8,4,1,4,1,63,660,2,,0,,,,,,14,13,,,,,,,53,6,10,,65,54,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00639,54,2,2059,2,417,6.4,0546,2,0928,2,28,8,4,1,2,1,22,220,1,7,230,,,,,,14,13,,,,,,,22,1,21,,,,,107,14,1,1,2,1,0,1954-04-17,50,52,07
54LA00640,54,2,2060,2,417,6.8,0546,2,0928,2,28,8,4,1,2,1,22,220,2,,0,,,,,,14,13,,,,,,,22,1,21,,60,,,107,14,1,1,2,1,10,1954-04-17,50,52,07
54LA00641,54,2,1967,2,414,11.4,0603,2,0932,2,26,5,4,1,3,1,47,470,1,,0,,,,,,14,13,,,,,,,47,1,15,,88,,,104,14,1,1,1,1,10,1954-04-14,50,52,07
54LA00642,54,2,1914,2,412,7.8,0069,2,0934,2,29,8,4,1,4,1,51,511,1,7,230,2,,,,,14,13,,,,,,16,51,1,13,,,,,102,14,1,1,2,1,0,1954-04-12,50,51,07
54LA00643,54,2,1915,2,412,9.8,0069,2,0934,2,29,8,4,1,4,1,51,511,2,,0,2,,,,,14,13,,,,,,16,51,1,13,,69,,,102,14,1,1,2,1,10,1954-04-12,50,51,07
54LA00644,54,2,2097,2,418,9.8,1853,2,0947,2,24,8,4,1,5,1,46,461,1,,0,,,,,,14,13,,,,,,,46,1,07,,60,,,108,13,1,1,2,1,10,1954-04-18,50,51,07
54LA00645,54,2,2098,2,418,6.4,1853,2,0947,2,24,8,4,1,5,1,46,461,2,,0,,,,,,14,13,,,,,,,46,1,07,,51,,,108,13,1,1,2,1,10,1954-04-18,50,51,07
54LA00646,54,2,2214,2,422,11.0,0603,2,0956,2,24,8,4,1,2,1,47,470,1,6,119,,,,,,14,13,,,,,,,47,1,14,,,,,112,14,1,1,2,1,0,1954-04-22,50,52,07
54LA00647,54,2,2215,2,422,11.4,0603,2,0956,2,24,8,4,1,2,1,47,470,2,2,121,,,,,,14,13,,,,,,,47,1,14,,,,,112,14,1,1,2,1,0,1954-04-22,50,52,07
54LA00648,54,2,1864,2,411,10.2,3480,1,0970,2,1,5,4,1,2,1,37,370,1,,0,,,,,,14,13,,,,,04,,37,1,11,,69,,,101,11,1,1,1,1,10,1954-04-11,50,51,07
54LA00649,54,2,1927,2,413,6.8,1354,2,0976,2,33,8,4,1,4,1,40,401,1,7,230,,,,,,14,13,,,,,,,40,1,22,,,,,103,13,1,1,2,1,0,1954-04-13,50,50,07
54LA00650,54,1,1928,2,413,9.4,1354,2,0976,2,33,8,4,1,4,1,40,401,2,,0,,,,,,14,13,,,,,,,40,1,22,,70,,,103,13,1,1,2,1,10,1954-04-13,50,50,07
54LA00651,54,1,1994,2,415,10.6,0693,2,0978,2,28,5,4,1,4,1,46,460,1,,0,,,,,,14,13,,,,,,,46,1,24,,78,,,105,14,1,1,1,1,10,1954-04-15,50,52,07
54LA00652,54,1,1767,2,409,11.4,0396,2,0994,2,13,5,4,1,1,1,39,390,1,,0,,,,,,14,13,,,,,,,38,1,00,,68,,,99,14,1,1,1,1,10,1954-04-09,50,52,07
54LA00653,54,1,1821,2,410,13.0,0603,2,1014,2,42,5,4,1,4,2,47,470,1,,0,2,,,,,14,13,,,,,10,16,47,1,14,,56,,,100,14,1,1,1,1,10,1954-04-10,50,52,07
54LA00654,54,1,1621,2,405,9.0,1692,2,1020,2,8,8,4,1,5,1,53,530,1,,0,,,,,,14,13,,,,,,,53,1,17,,63,,,95,13,1,1,2,1,10,1954-04-05,50,51,07
54LA00655,54,2,1622,2,405,8.4,1692,2,1020,2,8,8,4,1,5,3,53,530,2,,0,,,,,,14,13,,,,,,,53,1,17,,64,,,95,13,1,1,2,1,10,1954-04-05,50,51,07
54LA00656,54,2,1779,2,409,10.2,1822,2,1038,2,21,8,4,4,3,9,26,261,1,,0,,,,,,14,13,,,,,,,26,1,13,,56,,,99,13,1,1,2,1,10,1954-04-09,50,51,07
54LA00657,54,2,1780,2,409,8.0,1822,2,1038,2,21,8,4,2,3,1,26,261,2,,0,,,,,,14,13,,,,,,,26,1,13,,52,,,99,13,1,1,2,1,10,1954-04-09,50,51,07
54LA00658,54,2,2150,2,419,10.0,0431,2,1050,2,15,5,4,1,5,1,44,440,1,,0,,,,,,14,13,,,,,,,44,1,09,,85,,,109,14,1,1,1,1,10,1954-04-19,50,52,07
54LA00659,54,1,1975,2,414,9.8,0117,1,1051,2,0,8,4,1,2,1,45,450,1,,0,,,,,,14,13,,,,,,,45,1,12,,63,,,104,91,1,1,2,1,10,1954-04-14,50,52,07
54LA00660,54,1,1976,2,414,9.0,0117,1,1051,2,0,8,4,1,2,1,45,450,2,2,0,,,,,,14,13,,,,,,,45,1,12,,,,,104,91,1,1,2,1,0,1954-04-14,50,52,07
54LA00661,54,1,1817,2,410,10.2,0511,2,1072,2,15,5,4,1,4,1,35,350,1,,0,,,,,,14,13,,,,,,,35,1,11,,87,,,100,14,1,1,1,1,10,1954-04-10,50,52,07
54LA00662,54,1,1722,2,408,9.0,0875,2,1078,2,21,8,4,1,4,1,51,510,1,,0,,,,,,14,13,,,,,,,51,1,19,,77,,,98,14,1,1,2,1,10,1954-04-08,50,52,07
54LA00663,54,1,1723,2,408,9.2,0875,2,1078,2,21,8,4,1,4,1,51,510,2,,0,,,,,,14,13,,,,,,,51,1,19,,66,,,98,14,1,1,2,1,10,1954-04-08,50,52,07
54LA00664,54,1,2002,2,415,11.0,1930,2,1088,2,17,8,4,1,4,1,54,540,1,,0,,,,,,14,13,,,,,,,54,1,11,,82,,,105,13,1,1,2,1,10,1954-04-15,50,51,07
54LA00665,54,2,2003,2,415,11.0,1930,2,1088,2,17,8,4,1,4,1,54,540,2,,0,,,,,,14,13,,,,,,,54,1,11,,63,,,105,13,1,1,2,1,10,1954-04-15,50,51,07
54LA00666,54,,,,506,0.0,1822,2,1093,2,,,4,,,,82,265,1,,0,,,,,,14,13,,,7,,,,46,7,04,,,26,,126,13,0,0,0,0,0,1954-05-06,50,51,07
54LA00667,54,1,1607,2,405,10.0,0396,2,1097,2,22,8,4,1,4,1,39,390,1,,0,,,,,,14,13,,,,,10,,38,1,00,,53,,,95,14,1,1,2,1,10,1954-04-05,50,52,07
54LA00668,54,2,1608,2,405,8.2,0396,2,1097,2,22,8,4,1,4,1,39,390,2,,0,,,,,,14,13,,,,,,,38,1,00,,52,,,95,14,1,1,2,1,10,1954-04-05,50,52,07
54LA00669,54,2,2223,2,424,9.2,1853,2,1100,2,39,5,4,1,4,1,46,461,1,,0,,,,,,14,13,,,,,10,,46,1,27,,60,,,114,13,1,1,1,1,10,1954-04-24,50,51,07
54LA00670,54,1,1749,2,409,12.4,0693,2,1110,2,17,5,4,1,5,1,46,460,1,,0,,,,,,14,13,,,,,,,46,1,04,,92,,,99,14,1,1,1,1,10,1954-04-09,50,52,07
54LA00671,54,1,2076,2,417,8.0,1822,2,1114,2,19,8,4,1,3,1,26,261,1,7,230,,,,,,14,13,,,,,,,26,1,17,,,,,107,13,1,1,2,1,0,1954-04-17,50,51,07
54LA00672,54,1,2077,2,417,10.0,1822,2,1114,2,19,8,4,2,3,1,26,261,2,,0,,,,,,14,13,,,,,,,26,1,17,,59,,,107,13,1,1,2,1,10,1954-04-17,50,51,07
54LA00673,54,1,1776,2,409,10.6,0693,2,1136,2,23,8,4,1,4,1,46,460,1,,0,,,,,,14,13,,,,,,,46,1,12,,72,,,99,14,1,1,2,1,10,1954-04-09,50,52,07
54LA00674,54,2,1778,2,409,7.2,0693,2,1136,2,23,8,4,1,4,1,46,460,2,,0,,,,,,14,13,,,,,,,46,1,12,,56,,,99,14,1,1,2,1,10,1954-04-09,50,52,07
54LA00675,54,2,1931,2,413,8.4,1930,2,1145,2,16,5,4,1,4,1,54,540,1,7,230,,,,,,14,13,,,,,,,54,1,12,,,,,103,13,1,1,1,1,0,1954-04-13,50,51,07
54LA00676,54,1,1822,2,410,11.0,1395,2,1149,2,19,5,4,1,4,1,44,441,1,,0,,,3002,11,-,14,13,,,,,,,44,1,22,,78,,,100,14,1,1,1,1,10,1954-04-10,50,53,07
54LA00677,54,1,1904,2,412,9.2,1822,2,1150,2,,8,4,1,4,1,82,265,1,7,230,,,,,,14,13,,,,,,,50,7,21,,,26,,102,13,1,1,2,1,0,1954-04-12,50,51,07
54LA00678,54,1,1905,2,412,6.0,1822,2,1150,2,,8,4,1,4,1,82,265,2,,0,,,,,,14,13,,,,,,,50,7,21,,76,26,,102,13,1,1,2,1,10,1954-04-12,50,51,07
54LA00679,54,1,1851,2,411,12.4,0511,2,1169,2,16,5,4,1,5,1,35,350,1,,0,,,,,,14,13,,,,,,,35,1,11,,79,,,101,14,1,1,1,1,10,1954-04-11,50,52,07
54LA00680,54,2,2198,2,422,11.4,0714,2,1175,2,31,8,4,1,4,1,40,400,1,,0,,,,,,14,13,,,,,,,40,1,23,,65,,,112,14,1,1,2,1,10,1954-04-22,50,52,07
54LA00681,54,2,2199,2,422,11.2,0714,2,1175,2,31,8,4,1,4,1,40,400,2,2,0,,,,,,14,13,,,,,,,40,1,23,,,,,112,14,1,1,2,1,0,1954-04-22,50,52,07
54LA00682,54,1,1542,2,403,7.6,0412,2,1181,2,14,5,4,1,4,1,50,501,1,7,230,,,,,,14,13,,,,,,,50,1,13,,,,,93,14,1,1,1,1,0,1954-04-03,50,52,07
54LA00683,54,1,1844,2,410,13.0,1354,2,1195,2,,5,4,1,5,1,82,405,1,,0,,,,,,14,13,,,,,,,50,7,26,,60,40,,100,13,1,1,1,1,10,1954-04-10,50,50,07
54LA00684,54,1,1843,2,410,10.2,6698,3,1202,2,0,5,4,1,4,1,29,290,1,,0,,,,,,14,13,,,,,,,29,1,21,,91,,,100,17,1,1,1,1,10,1954-04-10,50,51,07
54LA00685,54,2,2016,2,415,7.4,1853,2,1204,2,24,5,4,1,1,1,46,461,1,7,230,,,,,,14,13,,,,,16,,46,1,07,,,,,105,13,1,1,1,1,0,1954-04-15,50,51,07
54LA00686,54,1,1895,2,412,11.4,0585,2,1206,2,,5,4,1,4,1,63,630,1,,0,,,,,,14,13,,,,,10,,53,6,09,,76,54,,102,14,1,1,1,1,10,1954-04-12,50,52,07
54LA00687,54,2,1703,2,408,7.0,0705,2,1210,2,25,8,4,1,2,1,50,500,1,2,0,,,,,,14,13,,,,,,,50,1,17,,,,,98,14,1,1,2,1,0,1954-04-08,50,52,07
54LA00688,54,2,1704,2,408,8.2,0705,2,1210,2,25,8,4,1,2,1,50,500,2,,0,,,,,,14,13,,,,,,,50,1,17,,71,,,98,14,1,1,2,1,10,1954-04-08,50,52,07
54LA00689,54,2,2087,2,417,8.0,1692,2,1211,2,,8,4,1,4,1,63,700,1,,0,,,,,,14,13,,,,,,,54,6,16,,48,53,,107,13,1,1,2,1,10,1954-04-17,50,51,07
54LA00690,54,1,2088,2,417,9.8,1692,2,1211,2,,8,4,2,4,1,63,700,2,,0,1,,,,,14,13,,,,,,06,54,6,16,,76,53,,107,13,1,1,2,1,10,1954-04-17,50,51,07
54LA00691,54,2,1684,2,407,10.6,0714,2,1250,2,,8,4,1,3,1,82,404,1,,0,,,,,,14,13,,,,,,,50,7,26,,54,40,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00692,54,2,1685,2,407,9.8,0714,2,1250,2,,8,4,1,3,1,82,404,2,,0,,,,,,14,13,,,,,,,50,7,26,,62,40,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00693,54,2,1536,2,402,9.0,0838,2,1252,2,36,5,4,1,3,1,36,361,1,6,97,,,1575,14,+,14,13,,,,,,,36,1,26,,,,,92,13,1,1,1,1,0,1954-04-02,50,50,07
54LA00694,54,1,1673,2,407,8.2,0431,2,1260,2,24,8,4,1,5,1,44,440,1,,0,,,,,,14,13,,,,,,,44,1,11,,59,,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00695,54,1,1674,2,407,11.2,0431,2,1260,2,24,8,4,1,5,1,44,440,2,,0,,,,,,14,13,,,,,,,44,1,11,,66,,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00696,54,2,1805,2,410,9.8,1692,2,1264,2,7,6,4,1,5,1,53,530,1,,0,,,6568,17,-,14,13,,,,,,,53,1,16,,75,,,100,13,1,1,2,1,10,1954-04-10,50,51,07
54LA00697,54,2,,,410,3.6,1692,2,1264,2,7,6,4,1,5,4,53,530,2,0,0,,,,,,14,13,,,,,,,53,1,16,,,,,100,13,1,1,2,0,0,1954-04-10,50,51,07
54LA00698,54,1,1901,2,412,12.8,1930,2,1265,2,16,5,4,1,5,1,54,540,1,7,230,,,,,,14,13,,,,,,,54,1,06,,,,,102,13,1,1,1,1,0,1954-04-12,50,51,07
54LA00699,54,2,1587,2,405,7.0,1930,2,1266,2,16,8,4,1,4,1,54,540,1,,0,,,,,,14,13,,,,,,,54,1,06,,57,,,95,13,1,1,2,1,10,1954-04-05,50,51,07
54LA00700,54,2,1588,2,405,8.8,1930,2,1266,2,16,8,4,1,4,1,54,540,2,,0,,,,,,14,13,,,,,,,54,1,06,,78,,,95,13,1,1,2,1,10,1954-04-05,50,51,07
54LA00701,54,,,,402,0.0,0714,2,1269,2,34,0,4,,0,,40,400,1,0,0,,,,,,14,13,,,,,,,40,1,26,,,,,92,14,1,1,1,0,0,1954-04-02,50,52,07
54LA00702,54,2,2176,2,420,10.0,1395,2,1274,2,20,5,4,1,5,1,44,441,1,,0,,,,,,14,13,,,,,,,44,1,08,,87,,,110,14,1,1,1,1,10,1954-04-20,50,53,07
54LA00703,54,1,,,410,15.2,1692,2,1275,2,7,1,4,1,4,1,53,530,1,1,0,,,8194,40,+,14,13,,,,,,,53,1,12,,,,,100,13,1,1,1,0,0,1954-04-10,50,51,07
54LA00704,54,,,,402,0.0,1692,2,1286,2,12,0,4,,0,,53,530,1,0,0,,,,,,14,13,,,,,,,53,1,09,,,,,92,13,1,1,1,0,0,1954-04-02,50,51,07
54LA00705,54,1,1794,2,409,9.2,0549,2,1297,2,,8,4,2,3,1,63,640,1,,0,,,,,,14,13,,,,,,04,53,6,06,,72,54,,99,14,1,1,2,1,10,1954-04-09,50,52,07
54LA00706,54,2,1795,2,409,7.8,0549,2,1297,2,,8,4,1,3,1,63,640,2,,0,,,,,,14,13,,,,,,,53,6,06,,60,54,,99,14,1,1,2,1,10,1954-04-09,50,52,07
54LA00707,54,,,,401,0.0,0714,2,1303,2,,,4,,,,82,404,1,,0,,,,,,14,13,,-,,,,,51,7,25,,,40,,91,14,1,0,0,0,0,1954-04-01,50,52,07
54LA00708,54,2,2247,2,504,14.8,0069,2,1304,2,18,5,4,1,4,1,51,511,1,,0,,,,,,14,13,,,,,10,,51,1,17,,64,,,124,14,1,1,1,1,10,1954-05-04,50,51,07
54LA00709,54,2,2047,2,416,10.4,3480,1,1305,2,2,8,4,1,3,1,37,370,1,,0,,,,,,14,13,,,,,,,37,1,25,,82,,,106,11,1,1,2,1,10,1954-04-16,50,51,07
54LA00710,54,1,2048,2,416,9.2,3480,1,1305,2,2,8,4,1,3,1,37,370,2,,0,,,,,,14,13,,,,,,,37,1,25,,58,,,106,11,1,1,2,1,10,1954-04-16,50,51,07
54LA00711,54,1,1671,2,407,11.2,0603,2,1315,2,24,6,4,1,5,1,47,470,1,,0,,,7629,17,+,14,13,,,,,,,47,1,15,,87,,,97,14,1,1,2,1,10,1954-04-07,50,52,07
54LA00712,54,2,,,407,0.0,0603,2,1315,2,24,6,4,,5,,47,470,2,0,0,,,,,,14,13,,,,,,,47,1,15,,,,,97,14,1,1,2,0,0,1954-04-07,50,52,07
54LA00713,54,1,1728,2,408,10.8,0511,2,1324,2,15,5,4,1,4,1,35,350,1,,0,,,,,,14,13,,,,,,,35,1,14,,80,,,98,14,1,1,1,1,10,1954-04-08,50,52,07
54LA00714,54,2,2206,2,422,11.4,0603,2,1328,2,24,5,4,1,4,1,47,470,1,7,230,,,,,,14,13,,,,,,,47,1,13,,,,,112,14,1,1,1,1,0,1954-04-22,50,52,07
54LA00715,54,2,1696,2,407,11.8,0604,2,1329,2,,5,4,1,3,1,82,364,1,,0,2,,,,,14,13,,,,,,16,51,7,11,,83,36,,97,14,1,1,1,1,10,1954-04-07,50,52,07
54LA00716,54,2,2204,2,422,11.0,0875,2,1330,2,26,5,4,1,4,1,51,510,1,,0,,,,,,14,13,,,,,,,51,1,11,,70,,,112,14,1,1,1,1,10,1954-04-22,50,52,07
54LA00717,54,2,1706,2,408,11.6,0116,1,1392,2,0,5,4,1,5,1,25,250,1,,0,,,,,,14,13,,,,,,,25,1,21,,86,,,98,91,1,1,1,1,10,1954-04-08,50,51,07
54LA00718,54,2,1955,5,524,8.6,0000,,1398,2,,8,4,1,3,1,00,260,1,,0,,,,,,48,13,,,,,,,26,0,11,2,60,04,,144,60,1,1,2,1,10,1954-05-24,50,52,04
54LA00719,54,,,,510,0.0,0502,2,1398,2,15,,4,,,,26,260,1,,0,,,,,,14,13,,-,,,,,26,1,11,1,,,,130,14,1,0,0,0,0,1954-05-10,50,52,07
54LA00720,54,1,1956,5,524,10.8,0000,,1398,2,,8,4,1,3,1,00,260,2,,0,,,,,,48,13,,,,,,,26,0,11,2,68,04,,144,60,1,1,2,1,10,1954-05-24,50,52,04
54LA00721,54,,,,423,0.0,0604,2,1408,2,,0,4,,0,,82,364,1,0,0,,,,,,14,13,,,,,,,39,7,00,,,36,,113,14,1,1,1,0,0,1954-04-23,50,52,07
54LA00722,54,2,1957,2,414,12.2,3480,1,1409,2,2,5,4,1,4,1,37,370,1,,0,,,,,,14,13,,,,,09,,37,1,06,,75,,,104,11,1,1,1,1,10,1954-04-14,50,51,07
54LA00723,54,1,2084,2,417,10.4,1637,2,1445,2,16,5,4,1,4,1,39,391,1,,0,,,,,,14,13,,,,,,,38,1,00,,93,,,107,13,1,1,1,1,10,1954-04-17,50,51,07
54LA00724,54,,,,506,0.0,0603,2,1451,2,28,,4,,,,47,470,1,,0,,,,,,14,13,,-,,,,,47,1,22,,,,,126,14,1,0,0,0,0,1954-05-06,50,52,07
54LA00725,54,1,2051,2,416,7.0,1771,2,1467,2,18,8,4,1,4,1,49,491,1,,0,,,,,,14,13,,,,,,,49,1,14,,49,,,106,13,1,1,2,1,10,1954-04-16,50,51,07
54LA00726,54,2,2052,2,416,7.6,1771,2,1467,2,18,8,4,1,4,1,49,491,2,,0,,,,,,14,13,,,,,,,49,1,14,,60,,,106,13,1,1,2,1,10,1954-04-16,50,51,07
54LA00727,54,1,1576,2,404,11.2,1896,2,1478,2,,5,3,1,4,1,63,680,1,,0,,,,,,14,13,,,,,,,54,6,08,,91,53,,94,13,1,1,1,1,10,1954-04-04,51,51,07
54LA00728,54,,,,401,0.0,0528,2,1479,2,,,3,,,,63,670,1,,0,,,,,,14,13,,-,,,,,54,6,08,,,53,,91,14,1,0,0,0,0,1954-04-01,51,52,07
54LA00729,54,1,1788,2,409,7.2,0431,2,1490,2,12,5,3,1,3,1,44,440,1,,0,,,,,,14,13,,,,,,,44,1,17,,77,,,99,14,1,1,1,1,10,1954-04-09,51,52,07
54LA00730,54,,,,401,0.0,6698,3,1491,2,0,,3,,,,29,290,1,,0,,,,,,14,13,,-,,,,,29,1,25,,,,,91,17,1,0,0,0,0,1954-04-01,51,51,07
54LA00731,54,2,1631,2,406,9.4,0586,2,1493,2,,5,3,1,2,1,63,650,1,,0,,,,,,14,13,,,,,,,53,6,,,70,54,,96,14,1,1,1,1,10,1954-04-06,51,52,07
54LA00732,54,,,,402,0.0,0396,2,1495,2,13,0,3,,0,,39,390,1,0,0,,,,,,14,13,,,,,,,38,1,00,,,,,92,14,1,1,1,0,0,1954-04-02,51,52,07
54LA00733,54,1,1818,2,410,11.2,0781,2,1500,2,21,5,3,1,5,1,35,351,1,,0,,,,,,14,13,,,,,,,35,1,18,,83,,,100,14,1,1,1,1,10,1954-04-10,51,52,07
54LA00734,54,1,,,419,0.0,3480,1,1504,2,1,4,3,,3,,37,370,1,1,0,,,4161,11,+,14,13,,,,,33,,37,1,26,,,,,109,11,1,1,2,0,0,1954-04-19,51,51,07
54LA00735,54,2,,,419,0.0,3480,1,1504,2,1,4,3,,3,,37,370,2,1,0,,,,,,14,13,,,,,,,37,1,26,,,,,109,11,1,1,2,0,0,1954-04-19,51,51,07
54LA00736,54,2,1984,2,414,11.2,0714,2,1512,2,,8,3,1,4,1,82,404,1,,0,,,1683,10,-,14,13,,,,,,,46,7,21,,83,40,,104,14,1,1,2,1,10,1954-04-14,51,52,07
54LA00737,54,1,1985,2,414,14.2,0714,2,1512,2,,8,3,1,4,1,82,404,2,,0,,,,,,14,13,,,,,,,46,7,21,,100,40,,104,14,1,1,2,1,10,1954-04-14,51,52,07
54LA00738,54,1,1577,2,404,9.6,1637,2,1522,2,18,5,3,1,4,1,39,391,1,5,95,,,7579,17,+,14,13,,,,,10,29,38,1,00,,,,,94,13,1,1,1,1,0,1954-04-04,51,51,07
54LA00739,54,1,1761,2,409,12.0,1637,2,1523,2,18,5,3,1,4,1,39,391,1,,0,,,,,,14,13,,,,,,,38,1,00,,92,,,99,13,1,1,1,1,10,1954-04-09,51,51,07
54LA00740,54,1,1544,2,403,11.4,1395,2,1527,2,19,5,3,1,4,1,44,441,1,,0,,,,,,14,13,,,,,,,44,1,18,,84,,,93,14,1,1,1,1,10,1954-04-03,51,53,07
54LA00741,54,1,2160,2,419,12.2,1395,2,1528,2,19,5,3,1,4,1,44,441,1,,0,,,,,,14,13,,,,,,,44,1,18,,98,,,109,14,1,1,1,1,10,1954-04-19,51,53,07
54LA00742,54,1,2116,2,418,10.4,0546,2,1532,2,33,8,3,1,4,2,22,220,1,6,122,,,,,,14,13,,,,,,,22,1,23,,,,,108,14,1,1,2,1,0,1954-04-18,51,52,07
54LA00743,54,2,2117,2,418,9.0,0546,2,1532,2,33,8,3,1,4,2,22,220,2,,0,,,,,,14,13,,,,,,,22,1,23,,81,,,108,14,1,1,2,1,10,1954-04-18,51,52,07
54LA00744,54,2,2078,2,417,8.4,1692,2,1536,2,,8,3,1,4,1,63,700,1,,0,2,,,,,14,13,,,,,,16,54,6,,,47,53,,107,13,1,1,2,1,10,1954-04-17,51,51,07
54LA00745,54,2,2079,2,417,9.4,1692,2,1536,2,,8,3,1,4,1,63,700,2,,0,,,,,,14,13,,,,,,,54,6,,,80,53,,107,13,1,1,2,1,10,1954-04-17,51,51,07
