UID,YR,DAM,DBRD,LNDAM,BPEN,SIRE,SBRD,AGE,ADAM,STMD,STMS,BGRP,RGRP,CUT,TRT,DATE,DAYBRN,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,LINE,STM,DISP,DAYDIS,CAUSE,FONO,FOPU,ERMK,LRMK,ABEWE,ABLMB,LOT,SHED,CDNO,TIME,SPEC,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,DATEBN,INBRL
03LA00531,03,T8307,44,ID,42T,T7759,44,2.0,2,02,02,1,I,n,I,0405,95,8,2,2,13.2,1,1,T9467,44,ID,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,77,1,56.5,177,1,2003-04-05,0.04
03LA00532,03,T8356,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,0405,95,8,3,2,10.8,1,1,T9470,44,ID,02,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,73,1,57.0,177,1,2003-04-05,0.07
03LA00533,03,T8356,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,0405,95,8,3,2,9.8,1,1,T9471,44,ID,02,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,80,1,58.0,177,1,2003-04-05,0.07
03LA00534,03,T8551,44,41,-1-,A7977,04,2.0,2,02,30,1,2,y,X,0404,94,5,2,3,11.0,1,1,Z8886,81,00,32,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,88,1,76.5,177,1,2003-04-04,0.001
03LA00535,03,T8602,44,41,-3-,A7198,04,2.0,2,02,30,1,2,y,X,0404,94,5,4,2,11.8,1,1,Z8907,81,00,32,,,,,,,4TEATS,,,.,J,1,....,,1,1,1,1,1,1.0,94,1,75.0,177,1,2003-04-04,0.001
03LA00536,03,T7733,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,0405,95,8,1,3,11.0,1,1,T9468,44,ID,02,3,95,93,,8,MASTITIS,,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-05,0.011
03LA00537,03,T7733,44,ID,43T,T8296,44,3.0,3,02,02,1,I,n,I,0405,95,8,1,2,11.2,1,1,T9469,44,ID,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,75,1,62.5,177,1,2003-04-05,0.011
03LA00538,03,Z4738,81,97,972,Z6098,81,5.0,5,97,97,1,0,n,.,0404,94,5,3,3,15.9,6,1,Z8906,81,97,97,,,,,,,ENTR*2,,,.,J,1,....,,1,1,1,1,1,1.0,120,1,0.0,0,B,2003-04-04,0.091
03LA00539,03,K0405,64,61,03K,K1450,64,5.0,5,06,06,2,7,n,G,0406,96,4,0,,0.0,,,,,68,06,1,96,44,,,PREG.TOXEMIA,,,,.,J,1,....,,1,1,2,0,0,0.0,0,0,0.0,0,*,2003-04-06,0.017
03LA00540,03,K0405,64,61,03K,K1450,64,5.0,5,06,06,2,7,n,G,0406,96,4,0,,0.0,,,,,68,06,1,96,44,,,,,,,.,J,2,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-06,0.017
03LA00541,03,P0208,05,81,e13,A8879,04,1.0,1,30,30,4,0,n,M,0406,96,8,2,1,10.2,1,1,H0443,05,88,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,68,1,46.0,177,1,2003-04-06,0.065
03LA00542,03,P0208,05,81,e13,A8879,04,1.0,1,30,30,4,0,n,M,0406,96,8,2,2,8.6,1,1,H0444,05,88,30,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,60,1,41.2,177,1,2003-04-06,0.065
03LA00543,03,A9180,04,82,e12,A8820,04,1.0,1,30,30,4,0,n,M,0406,96,8,2,3,6.4,1,1,H0445,05,88,30,,,,,,,HAIRY,,,.,Y,1,....,,1,1,2,1,1,1.0,64,1,41.0,177,1,2003-04-06,0.068
03LA00544,03,A9180,04,82,e12,A8820,04,1.0,1,30,30,4,0,n,M,0406,96,8,2,3,5.0,1,1,H0446,05,88,30,,,,,,,RAT,,,.,Y,2,....,,,,0,1,1,1.0,63,1,40.6,177,1,2003-04-06,0.068
03LA00545,03,K2616,64,68,e.7,K1553,64,1.0,1,06,06,4,7,n,G,0406,96,5,2,1,12.0,1,1,K2769,64,68,06,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,85,1,59.5,177,1,2003-04-06,0.049
03LA00546,03,R3158,11,18,e.3,R2746,11,1.0,1,07,43,4,0,n,M,0406,96,5,3,1,9.8,1,1,R4067,11,18,07,,,,,,NICE,,,,.,J,1,....,,1,1,1,1,1,1.0,86,1,67.0,177,1,2003-04-06,0.017
03LA00547,03,A8511,04,81,51N,K0000,64,2.0,2,30,06,1,0,y,N,0404,94,9,2,3,6.5,1,1,Z8944,81,00,33,6,95,67,,,,"FOUND,WEAK",,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,3,2003-04-04,0.0
03LA00548,03,T7520,44,41,-2-,A7460,04,4.0,4,02,30,1,2,y,X,0405,95,8,5,2,12.0,1,1,Z8945,81,00,32,3,129,93,,8,,INJ.REAR LEGS,,,.,Y,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-05,0.001
03LA00549,03,T7520,44,41,-2-,A7460,04,4.0,4,02,30,1,2,y,X,0405,95,8,5,2,11.1,1,1,Z8946,81,00,32,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,78,1,60.0,177,1,2003-04-05,0.001
03LA00550,03,A4111,04,81,-1-,T7925,44,6.0,6,30,02,1,0,y,X,0405,95,9,4,2,8.9,1,1,Z8947,81,00,32,,,,,,,,,,.,Y,1,....,,1,1,3,1,1,1.0,80,1,61.5,177,1,2003-04-05,0.001
03LA00551,03,A4111,04,81,-1-,T8164,44,6.0,6,30,02,1,0,y,X,0405,95,9,4,2,8.7,1,1,Z8948,81,00,32,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,75,1,57.0,177,1,2003-04-05,0.0
03LA00552,03,A4111,04,81,-1-,A7977,04,6.0,6,30,30,1,0,y,X,0405,95,9,4,2,7.1,1,1,Z8949,81,00,30,1,95,44,,,,,,,.,Y,3,....,,,,0,0,0,0.0,0,0,0.0,0,*,2003-04-05,0.101
03LA00553,03,R2555,11,10,-3-,A7659,04,2.0,2,07,30,1,0,y,X,0405,95,5,3,3,12.8,1,1,Z8950,81,00,31,,,,,,,PINK,,,.,Y,1,....,,1,1,1,1,1,1.0,90,1,75.5,177,1,2003-04-05,0.001
03LA00554,03,T5502,44,41,-3-,A7659,04,7.0,7,02,30,1,2,y,X,0405,95,5,4,2,13.0,1,1,Z8951,81,00,32,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,88,1,72.0,177,1,2003-04-05,0.001
03LA00555,03,R0975,11,13,-1-,T8164,44,4.0,4,43,02,1,0,y,X,0405,95,8,3,2,12.1,1,2,Z8952,81,00,01,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,90,1,66.0,177,1,2003-04-05,0.0
03LA00556,03,R0975,11,13,-1-,T8164,44,4.0,4,43,02,1,0,y,X,0405,95,8,3,2,11.7,1,1,Z8953,81,00,01,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,90,1,70.0,177,1,2003-04-05,0.0
03LA00557,03,K1075,64,68,-1-,T7925,44,3.0,3,06,02,1,7,y,X,0405,95,7,3,3,7.9,1,1,Z8954,81,00,03,,,,,,"2ABS.NECK,X","ENTR,WEAK",,,.,Y,1,....,,1,1,2,1,1,1.0,46,1,30.6,177,1,2003-04-05,0.0
03LA00558,03,K1075,64,68,-1-,T7925,44,3.0,3,06,02,1,7,y,X,0405,95,7,3,2,6.1,1,1,Z8955,81,00,03,1,95,44,Z8958,+,,,,,.,Y,2,....,,,,0,0,0,0.5,0,0,0.0,0,*,2003-04-05,0.0
03LA00559,03,T6350,44,41,-3-,A7659,04,6.0,6,02,30,1,2,y,X,0405,95,9,4,2,10.7,1,1,Z8956,81,00,32,,,,,,,,,,.,Y,1,....,,1,1,3,1,1,1.0,83,1,61.5,177,1,2003-04-05,0.001
03LA00560,03,T6350,44,41,-3-,A8075,04,6.0,6,02,30,1,2,y,X,0405,95,9,4,3,13.7,1,1,Z8957,81,00,32,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,84,1,64.5,177,1,2003-04-05,0.001
03LA00561,03,T6350,44,41,-3-,A8075,04,6.0,6,02,30,1,2,y,X,0405,95,9,4,2,8.7,1,1,Z8958,81,00,32,,,,K1075,-,,,,,.,Y,3,....,,,,0,1,1,0.5,76,1,61.5,177,1,2003-04-05,0.001
03LA00562,03,K1071,64,68,-3-,A7659,04,3.0,3,06,30,1,7,y,X,0405,95,5,4,2,13.0,1,1,Z8959,81,00,33,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,95,1,73.5,177,1,2003-04-05,0.0
03LA00563,03,S7262,10,11,-1-,T7925,44,7.0,7,07,02,1,0,y,X,0405,95,9,4,3,10.3,1,1,Z8960,81,00,01,,,,,,,,,,.,Y,1,....,,1,1,3,1,1,1.0,88,1,69.5,177,1,2003-04-05,0.0
03LA00564,03,S7262,10,11,-1-,T7925,44,7.0,7,07,02,1,0,y,X,0405,95,9,4,3,11.0,1,1,Z8961,81,00,01,6,111,19,,,,,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-05,0.0
03LA00565,03,S7262,10,11,-1-,T7925,44,7.0,7,07,02,1,0,y,X,0405,95,9,4,2,9.7,1,1,Z8962,81,00,01,,,,,,,,,,.,Y,3,....,,,,0,1,1,1.0,84,1,61.0,177,1,2003-04-05,0.0
03LA00566,03,A7609,04,82,51N,K0000,64,3.0,3,30,06,1,0,y,N,0405,95,8,3,2,9.0,1,1,Z8963,81,00,33,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,88,1,80.0,191,3,2003-04-05,0.0
03LA00567,03,A7609,04,82,51N,K0000,64,3.0,3,30,06,1,0,y,N,0405,95,8,3,3,10.1,1,1,Z8964,81,00,33,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,95,1,86.0,191,3,2003-04-05,0.0
03LA00568,03,Z6368,81,97,971,00093,00,3.0,3,97,97,1,0,n,.,0405,95,8,4,2,13.3,6,1,Z8965,81,97,97,,,,,,SUCK1SIDE,NICE,,,.,Y,1,....,,1,1,2,1,1,1.0,116,1,0.0,0,B,2003-04-05,0.0
03LA00569,03,Z6368,81,97,971,00093,00,3.0,3,97,97,1,0,n,.,0405,95,8,4,2,10.7,6,1,Z8966,81,97,97,3,99,93,,8,,GAUNT,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,B,2003-04-05,0.0
03LA00570,03,A8413,04,82,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0405,95,8,3,3,11.3,5,1,Z8967,81,00,80,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,91,1,83.0,191,3,2003-04-05,0.0
03LA00571,03,A8413,04,82,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0405,95,8,3,3,13.0,5,1,Z8968,81,00,80,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,96,1,87.5,191,3,2003-04-05,0.0
03LA00572,03,T6761,44,42,-3-,A7659,04,5.0,5,02,30,1,2,y,X,0405,95,8,3,2,11.4,1,1,Z8969,81,00,32,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,68,1,53.5,177,1,2003-04-05,0.0
03LA00573,03,T6761,44,42,-3-,A7659,04,5.0,5,02,30,1,2,y,X,0405,95,8,3,2,11.5,1,1,Z8970,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,72,1,51.5,177,1,2003-04-05,0.0
03LA00574,03,A3293,04,82,51N,K0000,64,7.0,7,30,06,1,0,y,N,0405,95,9,3,3,10.8,1,1,Z8971,81,00,33,,,,,,THIN,,,,.,J,1,....,,1,1,3,1,1,1.0,87,1,80.0,191,3,2003-04-05,0.0
03LA00575,03,A3293,04,82,51N,K0000,64,7.0,7,30,06,1,0,y,N,0405,95,9,3,3,10.5,1,1,Z8972,81,00,33,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,79,1,72.5,191,3,2003-04-05,0.0
03LA00576,03,A3293,04,82,51N,K0000,64,7.0,7,30,06,1,0,y,N,0405,95,9,3,2,8.0,1,1,Z8973,81,00,33,3,97,93,,8,,,,,.,J,3,....,,,,0,1,0,0.0,0,0,0.0,0,3,2003-04-05,0.0
03LA00577,03,R0924,11,10,-2-,T7305,44,4.0,4,07,02,1,0,y,X,0405,95,9,4,3,9.6,1,1,Z8974,81,00,01,3,96,93,,8,SW.BAG,,,,.,J,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,1,2003-04-05,0.0
03LA00578,03,R0924,11,10,-2-,T8203,44,4.0,4,07,02,1,0,y,X,0405,95,9,4,2,9.8,1,1,Z8975,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,73,1,54.5,177,1,2003-04-05,0.0
03LA00579,03,R0924,11,10,-2-,T7305,44,4.0,4,07,02,1,0,y,X,0405,95,9,4,2,10.4,1,1,Z8976,81,00,01,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,78,1,58.0,177,1,2003-04-05,0.0
03LA00580,03,A8225,04,83,-3-,A7659,04,2.0,2,30,30,1,0,y,X,0405,95,9,3,2,7.5,1,1,Z8977,81,00,30,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,64,1,48.0,177,1,2003-04-05,0.038
03LA00581,03,A8225,04,83,-3-,A7659,04,2.0,2,30,30,1,0,y,X,0405,95,9,3,2,6.8,1,1,Z8978,81,00,30,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,61,1,47.5,177,1,2003-04-05,0.038
03LA00582,03,A8225,04,83,-3-,A7659,04,2.0,2,30,30,1,0,y,X,0405,95,9,3,2,5.5,1,1,Z8979,81,00,30,3,97,93,,8,,,,,.,J,3,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-05,0.038
03LA00583,03,K0102,64,62,-3-,A8075,04,5.0,5,06,30,1,7,y,X,0405,95,8,5,2,10.4,1,1,Z8980,81,00,33,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,87,1,65.5,177,1,2003-04-05,0.0
03LA00584,03,K0102,64,62,-3-,A8075,04,5.0,5,06,30,1,7,y,X,0405,95,8,5,2,11.9,1,1,Z8981,81,00,33,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,87,1,70.5,177,1,2003-04-05,0.0
03LA00585,03,K1563,64,68,-1-,T8164,44,2.0,2,06,02,1,7,y,X,0405,95,8,4,2,9.8,4,1,Z8982,81,00,03,,,,,,,BLK.HEAD,,,.,J,1,....,,1,1,2,1,1,1.0,77,1,59.0,177,1,2003-04-05,0.0
03LA00586,03,K1563,64,68,-1-,T8164,44,2.0,2,06,02,1,7,y,X,0405,95,8,4,2,10.8,1,1,Z8983,81,00,03,,,,,,,HAIRY,,,.,J,2,....,,,,0,1,1,1.0,77,1,61.0,177,1,2003-04-05,0.0
03LA00587,03,A8497,04,83,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0405,95,9,3,2,8.7,5,1,Z8984,81,00,80,3,96,93,,8,ROUGH SHORN,,,,.,J,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,3,2003-04-05,0.0
03LA00588,03,A8497,04,83,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0405,95,9,3,3,9.0,5,1,Z8985,81,00,80,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,87,1,79.5,191,3,2003-04-05,0.0
03LA00589,03,A8497,04,83,52N,Z0000,81,2.0,2,30,97,1,0,y,N,0405,95,9,3,3,8.3,5,1,Z8986,81,00,80,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,85,1,77.5,191,3,2003-04-05,0.0
03LA00590,03,T7323,44,41,-3-,A8075,04,4.0,4,02,30,1,2,y,X,0406,96,8,5,2,11.8,1,1,Z8987,81,00,32,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,87,1,68.5,177,1,2003-04-06,0.001
03LA00591,03,T7323,44,41,-3-,A8075,04,4.0,4,02,30,1,2,y,X,0406,96,8,5,2,12.3,1,1,Z8988,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,90,1,71.5,177,1,2003-04-06,0.001
03LA00592,03,A8439,04,84,-2-,T7305,44,2.0,2,30,02,1,0,y,X,0406,96,8,4,2,8.4,1,1,Z8989,81,00,32,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,61,1,48.5,177,1,2003-04-06,0.001
03LA00593,03,A8439,04,84,-2-,T7305,44,2.0,2,30,02,1,0,y,X,0406,96,8,4,2,9.3,1,1,Z8990,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,79,1,60.0,177,1,2003-04-06,0.001
03LA00594,03,A4883,04,73,51N,K0000,64,5.5,5,30,06,1,0,y,N,0406,96,9,3,2,9.5,1,1,Z8991,81,00,33,3,97,93,,8,,HAIRY,,,.,J,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,3,2003-04-06,0.0
03LA00595,03,A4883,04,73,51N,K0000,64,5.5,5,30,06,1,0,y,N,0406,96,9,3,3,9.8,1,1,Z8992,81,00,33,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,102,1,90.0,191,3,2003-04-06,0.0
03LA00596,03,A4883,04,73,51N,K0000,64,5.5,5,30,06,1,0,y,N,0406,96,9,3,3,8.1,1,1,Z8993,81,00,33,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,86,1,77.0,191,3,2003-04-06,0.0
03LA00597,03,R1421,11,13,-2-,T7305,44,3.0,3,43,02,1,0,y,X,0406,96,8,3,2,11.0,1,1,Z8994,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,78,1,60.5,177,1,2003-04-06,0.0
03LA00598,03,R1421,11,13,-2-,T7305,44,3.0,3,43,02,1,0,y,X,0406,96,8,3,2,11.9,1,1,Z8995,81,00,01,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,81,1,61.0,177,1,2003-04-06,0.0
03LA00599,03,S9225,10,10,-2-,T7305,44,5.0,5,43,02,1,0,y,X,0406,96,8,4,2,11.0,1,1,Z8996,81,00,01,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,78,1,63.0,177,1,2003-04-06,0.0
03LA00600,03,S9225,10,10,-2-,A7460,04,5.0,5,43,30,1,0,y,X,0406,96,8,4,2,11.1,1,1,Z8997,81,00,31,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,76,1,57.5,177,1,2003-04-06,0.0
03LA00601,03,00657,00,88,-3-,A7659,04,3.0,3,30,30,1,0,y,X,0406,96,8,3,3,9.1,1,1,Z8998,81,00,30,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,84,1,68.5,177,1,2003-04-06,0.064
03LA00602,03,00657,00,88,-3-,A7659,04,3.0,3,30,30,1,0,y,X,0406,96,8,3,3,10.2,1,1,Z8999,81,00,30,6,102,06,,,,TAIL INFECTED,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.064
03LA00603,03,Z6872,81,97,971,00093,00,3.0,3,97,97,1,0,n,.,0406,96,5,5,2,11.5,6,1,Z9000,81,97,97,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,126,1,0.0,0,B,2003-04-06,0.0
03LA00604,03,K9554,63,68,-2-,T7305,44,6.0,6,06,02,1,7,y,X,0406,96,9,4,2,9.2,1,1,Z9001,81,00,03,6,168,10,,,,SCOURS,,,.,Y,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.0
03LA00605,03,K9554,63,68,-2-,T8203,44,6.0,6,06,02,1,7,y,X,0406,96,9,4,2,10.2,1,1,Z9002,81,00,03,7,177,97,,,,SCOURS,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.0
03LA00606,03,K9554,63,68,-2-,T8203,44,6.0,6,06,02,1,7,y,X,0406,96,9,4,2,10.5,1,1,Z9003,81,00,03,,,,,,,SCOURS,,,.,Y,3,....,,,,0,1,1,1.0,74,1,50.0,177,1,2003-04-06,0.0
03LA00607,03,A5354,04,81,-3-,A8075,04,5.0,5,30,30,1,0,y,X,0406,96,9,3,3,7.2,1,1,Z9004,81,00,30,3,98,93,,8,"THIN,ROUGH",,,,.,Y,1,....,,1,1,3,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.067
03LA00608,03,A5354,04,81,-3-,A7198,04,5.0,5,30,30,1,0,y,X,0406,96,9,3,2,8.0,1,1,Z9005,81,00,30,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,72,1,53.0,177,1,2003-04-06,0.046
03LA00609,03,A5354,04,81,-3-,A7198,04,5.0,5,30,30,1,0,y,X,0406,96,9,3,2,7.0,1,1,Z9006,81,00,30,,,,,,,,,,.,Y,3,....,,,,0,1,1,1.0,74,1,51.0,177,1,2003-04-06,0.046
03LA00610,03,R0054,11,10,-2-,A7460,04,4.0,4,07,30,1,0,y,X,0406,96,8,5,2,10.9,1,1,Z9007,81,00,31,,,,,,VLTS,,,,.,Y,1,....,,1,1,2,1,1,1.0,80,1,62.5,177,1,2003-04-06,0.0
03LA00611,03,R0054,11,10,-2-,T7305,44,4.0,4,07,02,1,0,y,X,0406,96,8,5,2,8.9,1,1,Z9008,81,00,01,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,64,1,49.0,177,1,2003-04-06,0.0
03LA00612,03,R2446,11,11,-3-,A7659,04,2.0,2,07,30,1,0,y,X,0406,96,5,3,3,10.4,1,1,Z9009,81,00,31,,,,,,,,,,.,Y,1,....,,1,1,1,1,1,1.0,94,1,73.5,177,1,2003-04-06,0.001
03LA00613,03,A4462,04,73,-3-,A7198,04,6.0,6,30,30,1,0,y,X,0406,96,9,2,3,3.1,1,1,Z9010,81,00,30,6,97,67,T9474,+,"THIN,OPP,CL",RAT,,,.,Y,1,....,,1,1,3,1,0,0.5,0,0,0.0,0,1,2003-04-06,0.049
03LA00614,03,A4462,04,73,-3-,A0000,04,6.0,6,30,30,1,0,y,X,0406,96,9,2,3,5.7,1,1,Z9011,81,00,30,6,97,67,,8,,RAT,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.0
03LA00615,03,A4462,04,73,-3-,A0000,04,6.0,6,30,30,1,0,y,X,0406,96,9,2,2,4.6,1,1,Z9012,81,00,30,6,97,67,,8,,RAT,,,.,Y,3,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.0
03LA00616,03,T7682,44,ID,42T,T7759,44,3.0,3,02,02,1,I,n,I,0405,95,9,3,1,9.3,1,1,T9474,44,ID,02,,,,A4462,-,,,,,.,Y,1,....,,1,1,3,1,1,0.5,68,1,51.5,177,1,2003-04-05,0.041
03LA00617,03,T7682,44,ID,42T,T7759,44,3.0,3,02,02,1,I,n,I,0405,95,9,3,1,9.5,1,1,T9475,44,ID,02,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,83,1,60.0,177,1,2003-04-05,0.041
03LA00618,03,T7682,44,ID,42T,T7759,44,3.0,3,02,02,1,I,n,I,0405,95,9,3,2,8.7,1,1,T9476,44,ID,02,,,,,,,ENTR,,,.,Y,3,....,,,,0,1,1,1.0,68,1,54.0,177,1,2003-04-05,0.041
03LA00619,03,T7686,44,ID,41T,09221,00,3.0,3,02,02,1,I,n,I,0405,95,8,4,1,13.6,1,1,T9477,44,ID,02,,,,,,,,,,.,Y,1,....,,1,1,2,1,1,1.0,77,1,55.0,177,1,2003-04-05,0.0
03LA00620,03,T7686,44,ID,41T,09221,00,3.0,3,02,02,1,I,n,I,0405,95,8,4,1,15.8,1,1,T9478,44,ID,02,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,117,1,85.5,177,1,2003-04-05,0.0
03LA00621,03,T7029,44,ID,41T,09221,00,4.0,4,02,02,1,I,n,I,0405,95,8,4,2,11.4,1,1,T9479,44,ID,02,,,,,,,,,,.,J,1,....,,1,1,2,1,1,1.0,74,1,57.0,177,1,2003-04-05,0.0
03LA00622,03,T7029,44,ID,41T,09221,00,4.0,4,02,02,1,I,n,I,0405,95,8,4,2,13.0,1,1,T9480,44,ID,02,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,86,1,63.0,177,1,2003-04-05,0.0
03LA00623,03,T8962,44,ID,e.8,T7794,44,1.0,1,02,02,4,I,n,M,0405,95,5,1,2,9.3,1,1,T9481,44,ID,02,6,102,19,,,REC.PROLAPSE,HAIRY,,,.,J,1,....,,1,1,1,1,0,0.0,0,0,0.0,0,5,2003-04-05,0.016
03LA00624,03,T8365,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,0406,96,8,2,2,10.8,1,1,T9482,44,ID,02,3,99,93,,8,,,,,.,J,1,....,,1,1,2,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.04
03LA00625,03,T8365,44,ID,43T,T8296,44,2.0,2,02,02,1,I,n,I,0406,96,8,2,2,11.2,1,1,T9483,44,ID,02,6,120,49,,,,4TEATS,,,.,J,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.04
03LA00626,03,01383,00,68,-2-,T7305,44,3.0,3,06,02,1,7,y,X,0406,96,9,4,3,11.1,1,1,Z9025,81,00,03,6,105,54,,,,ODD,,,.,Y,2,....,,,,0,1,0,0.0,0,0,0.0,0,1,2003-04-06,0.0
03LA00627,03,01383,00,68,-2-,T8203,44,3.0,3,06,02,1,7,y,X,0406,96,9,4,2,11.1,1,1,Z9024,81,00,03,,,,,,"RF LEG OUT,X",ENTR,,,.,Y,1,....,,1,1,3,1,1,1.0,82,1,61.5,177,1,2003-04-06,0.0
03LA00628,03,01383,00,68,-2-,T8203,44,3.0,3,06,02,1,7,y,X,0406,96,9,4,2,10.8,1,1,Z9026,81,00,03,,,,K8526,-,,,,,.,Y,3,....,,,,0,1,1,0.5,85,1,64.0,177,1,2003-04-06,0.0
03LA00629,03,90053,09,88,-2-,T7305,44,4.0,4,30,02,1,0,y,X,0406,96,9,4,3,9.9,1,1,Z9039,81,00,32,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,77,1,53.0,177,1,2003-04-06,0.001
03LA00630,03,90053,09,88,-2-,T8203,44,4.0,4,30,02,1,0,y,X,0406,96,9,4,2,8.8,1,1,Z9040,81,00,32,,,,,,,,,,.,J,3,....,,,,0,1,1,1.0,76,1,56.0,177,1,2003-04-06,0.001
03LA00631,03,90053,09,88,-2-,A7460,04,4.0,4,30,30,1,0,y,X,0406,96,9,4,2,9.1,1,1,Z9038,81,00,30,,,,,,,,,,.,J,1,....,,1,1,3,1,1,1.0,71,1,50.0,177,1,2003-04-06,0.042
03LA00632,03,90638,09,68,-1-,T8164,44,4.0,4,06,02,1,7,y,X,0407,97,8,5,3,12.2,1,1,Z9081,81,00,03,,,,,,,,,,.,J,2,....,,,,0,1,1,1.0,91,1,70.5,177,1,2003-04-07,0.0
03LA00633,03,90638,09,68,-1-,T8164,44,4.0,4,06,02,1,7,y,X,0407,97,8,5,2,9.6,1,1,Z9080,81,00,03,,,,,,,HAIRY,,,.,J,1,....,,1,1,2,1,1,1.0,68,1,52.0,177,1,2003-04-07,0.0
03LA00634,03,90835,09,68,-2-,T8203,44,4.0,4,06,02,1,7,y,X,0406,96,8,4,3,12.3,1,1,Z9016,81,00,03,,,,,,,,,,.,Y,2,....,,,,0,1,1,1.0,86,1,69.0,177,1,2003-04-06,0.0
