UID,YR,SEX,LAMB,LB1,DATE,SIRE,BRWT,SB1,DAM,DB1,INBL,TB,ADAM,CLR,MILK,JAW,LINE,PEN,CDNO,DISP,DAYDIS,ABNL,ABNE,FONO,FOBR,FOPU,ABLMB,DBRD,X1,DRY,DEAD,X2,LBRD,ABEWE,LNDAM,TM,INBD,SPEC,WNWT,CODE,X3,DAYBN,SBRD,Y1,Y2,Y3,Y4,Y5,DATEBN,YRDAM,YRSIRE,STM
51LA00528,51,1,0147,2,417,9263,10.4,2,0651,2,18,5,2,1,4,1,25,250,1,,0,,,,,,,13,,,,,14,,25,1,00,,71,,,107,13,1,1,1,1,10,1951-04-17,49,48,07
51LA00529,51,1,1601,2,406,0606,10.8,2,0654,2,23,5,2,1,2,1,26,260,1,,0,,,,,,,13,,,,,13,,26,1,19,,57,,,96,13,1,1,1,1,10,1951-04-06,49,49,07
51LA00530,51,2,1881,2,411,0271,10.4,2,0658,2,,8,2,2,2,1,82,454,1,,0,,,0128,13,-,,13,,,,,13,,25,7,09,,69,45,,101,13,1,1,2,1,10,1951-04-11,49,49,07
51LA00531,51,2,1882,2,411,0271,11.2,2,0658,2,,8,2,2,2,1,82,454,2,,0,,,,,,,13,,,,,13,,25,7,09,,76,45,,101,13,1,1,2,1,10,1951-04-11,49,49,07
51LA00532,51,,,,428,0202,0.0,2,0671,2,24,1,2,,3,,51,511,1,1,0,,,,,,,13,,,,,14,,51,1,17,,,,,118,13,1,1,1,0,0,1951-04-28,49,49,07
51LA00533,51,2,0125,2,417,0664,6.0,2,0673,2,26,8,2,1,3,1,51,510,1,6,0,,,,,,,13,,,,,14,,51,1,14,,,,,107,13,1,1,2,1,0,1951-04-17,49,49,07
51LA00534,51,2,0126,2,417,0664,3.0,2,0673,2,26,8,2,1,3,1,51,510,2,6,0,,,,,,,13,,,,,14,,51,1,14,,,,,107,13,1,1,2,1,0,1951-04-17,49,49,07
51LA00535,51,2,0043,2,414,0561,10.6,2,0680,2,23,5,2,1,5,1,40,400,1,,0,,,,,,,13,,,,,14,,40,1,13,,60,,,104,13,1,1,1,1,10,1951-04-14,49,49,07
51LA00536,51,1,6880,3,518,0000,8.8,,0685,2,0,5,2,1,4,1,00,360,1,,0,,,,,,,13,,,,,17,,36,0,27,2,61,07,,138,17,1,1,1,1,10,1951-05-18,49,49,07
51LA00537,51,,,,518,0450,0.0,2,0685,2,31,,2,,,,36,360,1,,0,,,,,,,13,,-,,,14,,36,1,27,1,,,,138,13,1,0,0,0,0,1951-05-18,49,49,07
51LA00538,51,2,1996,2,413,2842,7.2,1,0687,2,,5,2,1,5,1,82,215,1,,0,2,96,,,,16,13,,,,,13,13,51,7,10,,64,21,,103,11,1,1,1,1,10,1951-04-13,49,49,07
51LA00539,51,2,0278,2,423,2744,8.6,1,0694,2,,5,2,1,1,1,82,234,1,2,0,,,,,,,13,,,,,14,,45,7,19,,,23,,113,11,1,1,1,1,0,1951-04-23,49,48,07
51LA00540,51,2,1885,2,411,0445,9.4,2,0696,2,20,5,2,1,3,1,49,491,1,,0,,,,,,,13,,,,,13,,49,1,07,,64,,,101,13,1,1,1,1,10,1951-04-11,49,49,07
51LA00541,51,1,0285,2,423,1268,9.2,2,0703,2,,5,2,1,4,1,82,435,1,,0,2,,,,,16,13,,,,,14,,51,7,18,,71,43,,113,13,1,1,1,1,10,1951-04-23,49,50,07
51LA00542,51,2,0179,2,418,0636,10.2,2,0704,2,25,5,2,1,4,1,25,251,1,6,0,,,,,,,13,,,,,14,,25,1,20,,,,,108,13,1,1,1,1,0,1951-04-18,49,49,07
51LA00543,51,1,1781,2,409,0346,11.2,2,0710,2,26,5,2,1,5,1,54,540,1,,0,,,,,,,13,,,,,13,,54,1,19,,81,,,99,13,1,1,1,1,10,1951-04-09,49,49,07
51LA00544,51,1,0089,2,416,0206,9.0,2,0711,2,25,5,2,2,4,1,47,470,1,,0,1,,,,,05,13,,,,,14,,47,1,20,,66,,,106,13,1,1,1,1,10,1951-04-16,49,49,07
51LA00545,51,1,0219,2,419,9263,11.4,2,0713,2,,5,2,1,4,2,82,254,1,,0,,,,,,,13,,,,,14,,45,7,12,,75,25,,109,13,1,1,1,1,10,1951-04-19,49,48,07
51LA00546,51,2,1730,2,408,9444,9.6,2,0726,2,,5,2,1,4,1,82,444,1,,0,,,,,,,13,,,,,13,,51,7,15,,78,44,,98,13,1,1,1,1,10,1951-04-08,49,48,07
51LA00547,51,2,1795,2,409,0664,8.2,2,5023,2,24,8,9,1,4,1,51,510,1,6,0,,,,,,,13,,,,,13,,51,1,02,,,,,99,13,1,1,2,1,0,1951-04-09,42,49,07
51LA00548,51,1,1796,2,409,0664,9.8,2,5023,2,24,8,9,1,4,2,51,510,2,6,0,,,,,,,13,,,,,13,,51,1,02,,,,,99,13,1,1,2,1,0,1951-04-09,42,49,07
51LA00549,51,2,1901,2,411,2842,10.8,1,5189,2,,5,9,1,5,1,82,215,1,,0,,,,,,,13,,,,,13,,45,7,00,,66,21,,101,11,1,1,1,1,10,1951-04-11,42,49,07
51LA00550,51,1,1496,2,402,0241,7.8,2,5252,2,15,8,9,1,2,1,22,220,1,,0,,,,,,,13,,,,,13,,22,1,01,,84,,,92,13,1,1,2,1,10,1951-04-02,42,49,07
51LA00551,51,1,1497,2,402,0241,8.4,2,5252,2,15,8,9,1,2,1,22,220,2,,0,,,2677,11,-,,13,,,,,13,,22,1,01,,79,,,92,13,1,1,2,1,10,1951-04-02,42,49,07
51LA00552,51,1,1886,2,411,0378,12.8,2,5287,2,12,5,9,1,3,1,45,451,1,,0,,,,,,,13,,,,,13,,45,1,00,,84,,,101,13,1,1,1,1,10,1951-04-11,42,49,07
51LA00553,51,2,1731,2,408,0054,12.0,2,5479,2,2,5,8,1,5,1,49,490,1,,0,,,,,,,13,,,,,13,,49,1,00,,93,,,98,13,1,1,1,1,10,1951-04-08,43,49,07
51LA00554,51,2,1960,2,413,0543,10.4,2,5552,2,17,8,8,1,5,1,28,280,1,,0,,,,,,,13,,,,,13,,28,1,13,,74,,,103,13,1,1,2,1,10,1951-04-13,43,49,07
51LA00555,51,2,1961,2,413,0543,9.0,2,5552,2,17,8,8,1,5,1,28,280,2,2,0,,,,,,,13,,,,,13,,28,1,13,,,,,103,13,1,1,2,1,0,1951-04-13,43,49,07
51LA00556,51,2,1759,2,409,2744,10.8,1,5555,2,,8,8,1,3,2,82,234,1,,0,,,0099,13,-,,13,,,,,13,,22,7,13,,85,23,,99,11,1,1,2,1,10,1951-04-09,43,48,07
51LA00557,51,2,1760,2,409,2744,10.8,1,5555,2,,8,8,1,3,1,82,234,2,,0,,,,,,,13,,,,,13,,22,7,13,,82,23,,99,11,1,1,2,1,10,1951-04-09,43,48,07
51LA00558,51,1,0313,2,427,0589,10.0,2,5600,2,25,8,8,1,3,2,37,370,1,,0,2,,,,,16,13,,,,,14,,37,1,26,,40,,,117,13,1,1,2,1,10,1951-04-27,43,49,07
51LA00559,51,1,0314,2,427,0589,8.4,2,5600,2,25,8,8,1,3,2,37,370,2,,0,2,,,,,16,13,,,,,14,,37,1,26,,54,,,117,13,1,1,2,1,10,1951-04-27,43,49,07
51LA00560,51,1,0087,2,416,0543,10.6,2,5606,2,17,5,8,1,5,1,28,280,1,,0,,,,,,,13,,,,,14,,28,1,13,,76,,,106,13,1,1,1,1,10,1951-04-16,43,49,07
51LA00561,51,2,1722,2,408,0378,9.4,2,5678,2,12,5,8,1,4,1,45,451,1,,0,,,,,,,13,,,,,13,,45,1,00,,60,,,98,13,1,1,1,1,10,1951-04-08,43,49,07
51LA00562,51,1,1930,2,412,0346,10.2,2,5698,2,8,8,8,1,4,1,54,540,1,,0,,,,,,,13,,,,,13,,54,1,00,,64,,,102,13,1,1,2,1,10,1951-04-12,43,49,07
51LA00563,51,1,1931,2,412,0346,9.0,2,5698,2,8,8,8,1,4,1,54,540,2,,0,,,,,,,13,,,,,13,,54,1,00,,74,,,102,13,1,1,2,1,10,1951-04-12,43,49,07
51LA00564,51,2,0096,2,416,0403,12.8,2,5725,2,,5,8,1,5,1,63,660,1,,0,,,,,,,13,,,,,14,,54,6,00,,67,53,,106,13,1,1,1,1,10,1951-04-16,43,49,07
51LA00565,51,1,1728,2,408,0872,11.4,2,5783,2,5,5,8,1,4,1,46,460,1,,0,,99,,,,,13,,,,,13,10,46,1,01,,89,,,98,13,1,1,1,1,10,1951-04-08,43,50,07
51LA00566,51,1,0264,2,422,0445,11.0,2,5822,2,9,5,8,1,5,1,49,491,1,,0,,,,,,,13,,,,,14,,49,1,00,,88,,,112,13,1,1,1,1,10,1951-04-22,43,49,07
51LA00567,51,2,0140,2,417,0450,11.2,2,5953,2,6,8,8,2,3,1,36,360,1,,0,,,,,,,13,,,,,14,,36,1,00,,56,,,107,13,1,1,2,1,10,1951-04-17,43,49,07
51LA00568,51,2,0141,2,417,0450,8.0,2,5953,2,6,8,8,1,3,1,36,360,2,,0,,,2992,11,-,,13,,,,,14,,36,1,00,,60,,,107,13,1,1,2,1,10,1951-04-17,43,49,07
51LA00569,51,1,0210,2,419,0323,9.8,2,6087,2,,8,8,1,3,1,63,630,1,2,0,,,,,,,13,,,,,14,,54,6,01,,,53,,109,13,1,1,2,1,0,1951-04-19,43,49,07
51LA00570,51,2,0211,2,419,0323,9.8,2,6087,2,,8,8,1,3,1,63,630,2,,0,,,,,,,13,,,,,14,,54,6,01,,70,53,,109,13,1,1,2,1,10,1951-04-19,43,49,07
51LA00571,51,,,,510,9444,0.0,2,6088,2,,,8,,,,82,444,1,,0,,,,,,,13,,-,,,14,,40,7,06,,,44,,130,13,1,0,0,0,0,1951-05-10,43,48,07
51LA00572,51,2,1970,2,413,0606,10.6,2,6093,2,14,8,8,1,4,1,26,260,1,,0,,,,,,,13,,,,,13,,26,1,12,,67,,,103,13,1,1,2,1,10,1951-04-13,43,49,07
51LA00573,51,2,1971,2,413,0606,9.8,2,6093,2,14,8,8,1,4,1,26,260,2,,0,,,,,,,13,,,,,13,,26,1,12,,72,,,103,13,1,1,2,1,10,1951-04-13,43,49,07
51LA00574,51,1,1964,2,413,0271,12.6,2,6107,2,,5,8,1,4,1,82,454,1,,0,,,,,,,13,,,,,13,02,44,7,14,,100,45,,103,13,1,1,1,1,10,1951-04-13,43,49,07
51LA00575,51,1,1876,2,411,0589,12.2,2,6111,2,18,5,8,1,4,1,37,370,1,,0,2,,,,,16,13,,,,,13,,37,1,04,,76,,,101,13,1,1,1,1,10,1951-04-11,43,49,07
51LA00576,51,2,1585,2,405,0589,10.4,2,6118,2,37,5,8,1,4,1,37,370,1,7,230,2,,,,,16,13,,,,,13,,37,1,04,,,,,95,13,1,1,1,1,0,1951-04-05,43,49,07
51LA00577,51,1,1664,2,407,0206,11.6,2,6127,2,14,5,8,1,5,1,47,470,1,,0,,,,,,,13,,,,,13,,47,1,04,,76,,,97,13,1,1,1,1,10,1951-04-07,43,49,07
51LA00578,51,1,1986,2,413,0543,9.8,2,6149,2,15,8,8,3,3,1,28,280,1,2,0,,,,,,,13,,,,,13,,28,1,00,,,,,103,13,1,1,2,1,0,1951-04-13,43,49,07
51LA00579,51,1,1987,2,413,0543,9.6,2,6149,2,15,8,8,2,3,1,28,280,2,,0,,,,,,,13,,,,,13,,28,1,00,,85,,,103,13,1,1,2,1,10,1951-04-13,43,49,07
51LA00580,51,2,1487,2,401,0109,10.6,,6234,2,0,5,7,1,4,1,39,390,1,,0,,,,,,,13,,,,,13,,39,1,00,,57,,,91,91,1,1,1,1,10,1951-04-01,44,47,07
51LA00581,51,2,0032,2,414,0323,10.6,2,6285,2,6,8,7,1,4,1,53,530,1,7,230,,,,,,,13,,,,,14,,53,1,12,,,,,104,13,1,1,2,1,0,1951-04-14,44,49,07
51LA00582,51,1,0033,2,414,0323,9.8,2,6285,2,6,8,7,1,4,1,53,530,2,7,230,,,,,,,13,,,,,14,,53,1,12,,,,,104,13,1,1,2,1,0,1951-04-14,44,49,07
51LA00583,51,2,1984,2,413,0561,8.8,2,6294,2,13,5,7,1,4,1,40,400,1,,0,,,,,,,13,,,,,13,,40,1,06,,81,,,103,13,1,1,1,1,10,1951-04-13,44,49,07
51LA00584,51,1,0204,2,419,9263,10.6,2,6295,2,10,5,7,1,4,1,25,250,1,,0,,,,,,,13,,,,,14,,25,1,06,,73,,,109,13,1,1,1,1,10,1951-04-19,44,48,07
51LA00585,51,2,1478,2,401,0346,9.0,2,6329,2,8,8,7,1,4,1,54,540,1,,0,,,,,,,13,,,,,13,,54,1,00,,71,,,91,13,1,1,2,1,10,1951-04-01,44,49,07
51LA00586,51,2,1479,2,401,0346,8.0,2,6329,2,8,8,7,1,4,1,54,540,2,,0,,,,,,,13,,,,,13,,54,1,00,,70,,,91,13,1,1,2,1,10,1951-04-01,44,49,07
51LA00587,51,1,1892,2,411,0338,9.6,2,6335,2,22,8,7,1,3,1,43,430,1,7,230,,,,,,,13,,,,,13,,43,1,13,,,,,101,13,1,1,2,1,0,1951-04-11,44,49,07
51LA00588,51,1,1893,2,411,0338,9.6,2,6335,2,22,8,7,1,3,1,43,430,2,6,0,,,9952,13,-,,13,,,,,13,,43,1,13,,,,,101,13,1,1,2,1,0,1951-04-11,44,49,07
51LA00589,51,1,0064,2,415,2842,12.4,1,6338,2,,5,7,1,5,1,82,215,1,,0,,,,,,,13,,,,,14,,50,7,03,,84,21,,105,11,1,1,1,1,10,1951-04-15,44,49,07
51LA00590,51,1,0298,2,426,9389,12.4,2,6357,2,16,5,7,1,5,1,29,290,1,,0,,99,,,,,13,,,,,14,10,29,1,00,,104,,,116,13,1,1,1,1,10,1951-04-26,44,48,07
51LA00591,51,2,1767,2,409,0872,8.4,2,6366,2,13,8,7,1,5,1,46,460,1,6,0,,,,,,,13,,,,,13,,46,1,00,,,,,99,13,1,1,2,1,0,1951-04-09,44,50,07
51LA00592,51,1,1768,2,409,0872,9.8,2,6366,2,13,8,7,1,5,1,46,460,2,,0,,,,,,,13,,,,,13,,46,1,00,,72,,,99,13,1,1,2,1,10,1951-04-09,44,50,07
51LA00593,51,2,0038,2,414,0109,8.6,,6383,2,0,8,7,2,3,1,39,390,1,,0,,,,,,,13,,,,,14,,39,1,13,,49,,,104,91,1,1,2,1,10,1951-04-14,44,47,07
51LA00594,51,1,0039,2,414,0109,9.4,,6383,2,0,8,7,1,3,2,39,390,2,6,0,,,,,,,13,,,,,14,,39,1,13,,,,,104,91,1,1,2,1,0,1951-04-14,44,47,07
51LA00595,51,1,0172,2,418,9263,9.4,2,6388,2,,8,7,1,4,1,82,254,1,6,0,,98,,,,,13,,,,,14,09,51,7,06,,,25,,108,13,1,1,2,1,0,1951-04-18,44,48,07
51LA00596,51,1,0173,2,418,9263,7.6,2,6388,2,,8,7,1,4,1,82,254,2,,0,,,,,,,13,,,,,14,,51,7,06,,77,25,,108,13,1,1,2,1,10,1951-04-18,44,48,07
51LA00597,51,2,6890,3,525,0000,11.0,,6395,2,0,5,7,1,4,1,00,255,1,,0,,,,,,,13,,,,,17,,50,0,06,2,64,07,,145,17,1,1,1,1,10,1951-05-25,44,49,07
51LA00598,51,,,,525,0636,0.0,2,6395,2,,,7,,,,82,255,1,,0,,,,,,,13,,-,,,14,,50,7,06,1,,25,,145,13,1,0,0,0,0,1951-05-25,44,49,07
51LA00599,51,1,1710,2,408,0606,10.8,2,6413,2,31,8,7,1,4,1,26,260,1,,0,,,,,,,13,,,,,13,,26,1,06,,77,,,98,13,1,1,2,1,10,1951-04-08,44,49,07
51LA00600,51,2,1711,2,408,0606,10.0,2,6413,2,31,8,7,1,4,1,26,260,2,,0,,,,,,,13,,,,,13,,26,1,06,,64,,,98,13,1,1,2,1,10,1951-04-08,44,49,07
51LA00601,51,1,0229,2,420,0338,12.8,2,6446,2,,8,7,1,4,1,82,434,1,,0,,,,,,,13,,,,,14,,49,7,00,,93,43,,110,13,1,1,2,1,10,1951-04-20,44,49,07
51LA00602,51,2,0230,2,420,0338,10.0,2,6446,2,,8,7,1,4,1,82,434,2,6,0,,,,,,,13,,,,,14,,49,7,00,,,43,,110,13,1,1,2,1,0,1951-04-20,44,49,07
51LA00603,51,2,1988,2,413,9693,9.0,2,6488,2,14,8,7,1,2,2,42,420,1,,0,,,0942,68,-,,13,,,,,13,,42,1,00,,76,,,103,13,1,1,2,1,10,1951-04-13,44,48,07
51LA00604,51,2,1989,2,413,9693,8.2,2,6488,2,14,8,7,1,2,1,42,420,2,,0,,,,,,,13,,,,,13,,42,1,00,,74,,,103,13,1,1,2,1,10,1951-04-13,44,48,07
51LA00605,51,1,1968,2,413,0450,10.2,2,6528,2,32,8,7,1,5,1,36,360,1,7,230,,,,,,,13,,,,,13,,36,1,16,,,,,103,13,1,1,2,1,0,1951-04-13,44,49,07
51LA00606,51,1,1969,2,413,0450,8.2,2,6528,2,32,8,7,1,5,1,36,360,2,,0,2,,,,,16,13,,,,,13,,36,1,16,,61,,,103,13,1,1,2,1,10,1951-04-13,44,49,07
51LA00607,51,1,0188,2,418,0636,11.6,2,6532,2,,5,7,1,4,1,82,255,1,,0,,,,,,,13,,,,,14,,51,7,13,,71,25,,108,13,1,1,1,1,10,1951-04-18,44,49,07
51LA00608,51,2,0079,2,415,0664,10.6,2,6538,2,9,5,7,1,5,1,51,510,1,,0,,,,,,,13,,,,,14,,51,1,04,,70,,,105,13,1,1,1,1,10,1951-04-15,44,49,07
51LA00609,51,2,1632,2,406,0202,9.4,2,6542,2,13,8,7,1,4,2,51,511,1,,0,2,99,,,,16,13,,,,,13,10,51,1,03,,67,,,96,13,1,1,2,1,10,1951-04-06,44,49,07
51LA00610,51,1,1633,2,406,0202,10.4,2,6542,2,13,8,7,1,4,2,51,511,2,,0,2,,,,,16,13,,,,,13,,51,1,03,,76,,,96,13,1,1,2,1,10,1951-04-06,44,49,07
51LA00611,51,1,0161,2,417,0243,11.0,2,6550,2,18,5,7,1,4,1,50,501,1,,0,,,,,,,13,,,,,14,,50,1,06,,53,,,107,13,1,1,1,1,10,1951-04-17,44,49,07
51LA00612,51,2,1655,2,407,9987,11.8,2,6554,2,4,5,7,1,5,1,50,500,1,,0,,,,,,,13,,,,,13,,50,1,00,,75,,,97,13,1,1,1,1,10,1951-04-07,44,49,07
51LA00613,51,2,1782,2,409,0636,10.0,2,6561,2,,5,7,1,5,1,82,255,1,,0,,,,,,,13,,,,,13,09,22,7,16,,91,25,,99,13,1,1,1,1,10,1951-04-09,44,49,07
51LA00614,51,2,6896,3,527,0000,13.0,,6564,2,0,5,7,1,4,1,00,370,1,,0,,,,,,,13,,,,,17,,37,0,26,2,61,07,,147,17,1,1,1,1,10,1951-05-27,44,49,07
51LA00615,51,,,,527,0589,0.0,2,6564,2,26,,7,,,,37,370,1,,0,,,,,,,13,,-,,,14,,37,1,26,1,,,,147,13,1,0,0,0,0,1951-05-27,44,49,07
51LA00616,51,2,1783,2,409,0606,8.4,2,6575,2,9,8,7,1,4,1,26,260,1,,0,,,,,,,13,,,,,13,,26,1,00,,63,,,99,13,1,1,2,1,10,1951-04-09,44,49,07
51LA00617,51,1,1784,2,409,0606,10.0,2,6575,2,9,8,7,1,4,1,26,260,2,,0,,,,,,,13,,,,,13,,26,1,00,,64,,,99,13,1,1,2,1,10,1951-04-09,44,49,07
51LA00618,51,2,0209,2,419,0589,10.6,2,6590,2,28,5,7,1,4,2,37,370,1,7,230,,99,,,,,13,,,,,14,10,37,1,26,,,,,109,13,1,1,1,1,0,1951-04-19,44,49,07
51LA00619,51,1,,,417,0202,0.0,2,6605,2,17,1,7,,4,,51,511,1,1,0,,,3548,11,+,,13,,,,,14,,51,1,13,,,,,107,13,1,1,1,0,0,1951-04-17,44,49,07
51LA00620,51,2,1814,2,410,0054,8.2,2,6630,2,6,8,7,1,4,1,49,490,1,,0,,,,,,,13,,,,,13,,49,1,00,,71,,,100,13,1,1,2,1,10,1951-04-10,44,49,07
51LA00621,51,1,1815,2,410,0054,10.0,2,6630,2,6,8,7,1,4,1,49,490,2,,0,,,,,,,13,,,,,13,,49,1,00,,79,,,100,13,1,1,2,1,10,1951-04-10,44,49,07
51LA00622,51,1,1692,2,407,0323,10.0,2,6658,2,4,8,7,1,5,1,53,530,1,,0,,,,,,,13,,,,,13,,53,1,00,,92,,,97,13,1,1,2,1,10,1951-04-07,44,49,07
51LA00623,51,2,1693,2,407,0323,8.0,2,6658,2,4,8,7,1,5,1,53,530,2,,0,,,,,,,13,,,,,13,,53,1,00,,77,,,97,13,1,1,2,1,10,1951-04-07,44,49,07
51LA00624,51,1,1520,2,403,0893,9.4,2,6663,2,10,8,7,1,4,1,35,350,1,2,0,,,,,,,13,,,,,13,,35,1,00,,,,,93,13,1,1,2,1,0,1951-04-03,44,50,07
51LA00625,51,1,1521,2,403,0893,10.0,2,6663,2,10,8,7,1,4,1,35,350,2,,0,,,,,,,13,,,,,13,,35,1,00,,90,,,93,13,1,1,2,1,10,1951-04-03,44,50,07
51LA00626,51,1,1719,2,408,0848,9.2,2,6674,2,13,8,7,1,4,1,40,401,1,,0,,,,,,,13,,,,,13,,40,1,06,,75,,,98,13,1,1,2,1,10,1951-04-08,44,50,07
51LA00627,51,2,1720,2,408,0848,9.4,2,6674,2,13,8,7,1,4,1,40,401,2,,0,,,,,,,13,,,,,13,,40,1,06,,84,,,98,13,1,1,2,1,10,1951-04-08,44,50,07
51LA00628,51,1,0019,2,414,0686,13.0,2,6677,2,13,5,7,1,4,1,44,441,1,,0,,,,,,,13,,,,,14,,44,1,06,,93,,,104,13,1,1,1,1,10,1951-04-14,44,49,07
51LA00629,51,2,1605,2,406,9693,8.6,2,6686,2,12,8,7,1,4,1,42,420,1,,0,,,,,,,13,,,,,13,,42,1,00,,71,,,96,13,1,1,2,1,10,1951-04-06,44,48,07
51LA00630,51,2,1606,2,406,9693,9.2,2,6686,2,12,8,7,1,4,1,42,420,2,2,0,,,,,,,13,,,,,13,,42,1,00,,,,,96,13,1,1,2,1,0,1951-04-06,44,48,07
51LA00631,51,1,1534,2,404,0338,9.4,2,6708,2,,8,7,1,5,1,82,434,1,,0,,,,,,,13,,,,,13,,51,7,06,,83,43,,94,13,1,1,2,1,10,1951-04-04,44,49,07
51LA00632,51,2,1535,2,404,0338,8.4,2,6708,2,,8,7,1,5,1,82,434,2,,0,,,,,,,13,,,,,13,,51,7,06,,71,43,,94,13,1,1,2,1,10,1951-04-04,44,49,07
51LA00633,51,1,0163,2,417,2594,13.0,1,6711,2,,5,7,1,4,1,82,214,1,,0,,,,,,,13,,,,,14,,40,7,13,,83,21,,107,11,1,1,1,1,10,1951-04-17,44,48,07
51LA00634,51,2,1506,2,403,0543,7.6,2,6713,2,34,8,7,1,4,1,28,280,1,6,0,,,,,,47,13,,,,,13,,28,1,13,,,,,93,13,1,1,2,1,0,1951-04-03,44,49,07
51LA00635,51,2,1507,2,403,0543,9.0,2,6713,2,34,8,7,2,4,1,28,280,2,,0,,,,,,,13,,,,,13,,28,1,13,,79,,,93,13,1,1,2,1,10,1951-04-03,44,49,07
51LA00636,51,1,0279,2,423,0872,9.2,2,6716,2,4,5,7,1,2,1,46,460,1,2,0,,96,,,,,13,,,,,14,04,46,1,13,,,,,113,13,1,1,1,1,0,1951-04-23,44,50,07
51LA00637,51,2,0292,2,425,0589,11.8,2,6718,2,20,5,7,1,5,1,37,370,1,,0,,,,,,,13,,,,,14,,37,1,05,,73,,,115,13,1,1,1,1,10,1951-04-25,44,49,07
51LA00638,51,1,0348,2,503,0606,11.0,2,6730,2,9,5,7,1,4,1,26,260,1,,0,,,,,,,13,,,,,14,,26,1,00,,92,,,123,13,1,1,1,1,10,1951-05-03,44,49,07
51LA00639,51,1,1488,2,401,9693,11.8,2,6738,2,21,5,7,1,4,1,42,420,1,,0,,,,,,,13,,,,,13,,42,1,00,,92,,,91,13,1,1,1,1,10,1951-04-01,44,48,07
51LA00640,51,1,0272,2,422,0346,10.8,2,6756,2,,5,7,1,3,1,63,670,1,,0,,,,,,,13,,,,,14,,53,6,00,,96,54,,112,13,1,1,1,1,10,1951-04-22,44,49,07
51LA00641,51,,,,510,9263,0.0,2,6768,2,8,,7,,,,25,250,1,,0,,,,,,,13,,-,,,14,,25,1,13,,,,,130,13,1,0,0,0,0,1951-05-10,44,48,07
51LA00642,51,,,,510,9987,0.0,2,6783,2,18,,7,,,,50,500,1,,0,,,,,,,13,,-,,,14,,50,1,06,,,,,130,13,1,0,0,0,0,1951-05-10,44,49,07
51LA00643,51,1,0007,2,414,9263,13.8,2,6787,2,,8,7,1,5,1,82,254,1,,0,,,,,,,13,,,,,14,,49,7,03,,75,25,,104,13,1,1,2,1,10,1951-04-14,44,48,07
51LA00644,51,2,0008,2,414,9263,10.8,2,6787,2,,8,7,1,5,1,82,254,2,,0,,,,,,,13,,,,,14,,49,7,03,,73,25,,104,13,1,1,2,1,10,1951-04-14,44,48,07
51LA00645,51,2,0189,2,418,0637,7.6,2,6794,2,,8,7,1,2,2,63,650,1,2,0,,,,,,,13,,,,,14,,54,6,00,,,53,,108,13,1,1,2,1,0,1951-04-18,44,49,07
51LA00646,51,1,0190,2,418,0637,10.0,2,6794,2,,8,7,1,2,1,63,650,2,,0,,,,,,,13,,,,,14,,54,6,00,,81,53,,108,13,1,1,2,1,10,1951-04-18,44,49,07
51LA00647,51,1,1630,2,406,9444,10.6,2,6802,2,,8,7,1,4,1,82,444,1,,0,,,,,,,13,,,,,13,,22,7,19,,87,44,,96,13,1,1,2,1,10,1951-04-06,44,48,07
51LA00648,51,2,1631,2,406,9444,9.4,2,6802,2,,8,7,1,4,1,82,444,2,,0,,,,,,,13,,,,,13,,22,7,19,,76,44,,96,13,1,1,2,1,10,1951-04-06,44,48,07
51LA00649,51,1,1622,2,406,9444,10.6,2,6805,2,9,8,7,1,4,1,44,440,1,,0,,,,,,,13,,,,,13,,44,1,08,,85,,,96,13,1,1,2,1,10,1951-04-06,44,48,07
51LA00650,51,1,1623,2,406,9444,8.2,2,6805,2,9,8,7,1,4,1,44,440,2,,0,,,,,,,13,,,,,13,,44,1,08,,68,,,96,13,1,1,2,1,10,1951-04-06,44,48,07
51LA00651,51,2,0023,2,414,2996,11.8,1,6815,2,,5,7,1,5,1,82,235,1,,0,,,,,,,13,,,,,14,,51,7,05,,76,23,,104,11,1,1,1,1,10,1951-04-14,44,49,07
51LA00652,51,1,1686,2,407,9240,10.6,2,6816,2,,8,7,2,4,1,63,690,1,,0,,,,,,,13,,,,,13,,53,6,00,,85,54,,97,13,1,1,2,1,10,1951-04-07,44,48,07
51LA00653,51,1,1687,2,407,9240,10.2,2,6816,2,,8,7,4,4,1,63,690,2,,0,,,,,,,13,,,,,13,,53,6,00,,84,54,,97,13,1,1,2,1,10,1951-04-07,44,48,07
51LA00654,51,1,0053,2,415,0202,11.6,2,6834,2,18,5,7,1,4,1,51,511,1,,0,,,,,,,13,,,,,14,,51,1,13,,84,,,105,13,1,1,1,1,10,1951-04-15,44,49,07
51LA00655,51,2,0206,2,419,0251,13.4,2,6868,2,,5,7,1,5,1,82,224,1,,0,,,,,,,13,,,,,14,,44,7,00,,81,22,,109,13,1,1,1,1,10,1951-04-19,44,49,07
51LA00656,51,2,0113,2,416,9444,8.0,2,6879,2,9,8,7,1,3,1,44,440,1,,0,,,,,,,13,,,,,14,,44,1,06,,54,,,106,13,1,1,2,1,10,1951-04-16,44,48,07
51LA00657,51,2,0114,2,416,9444,8.4,2,6879,2,9,8,7,1,3,2,44,440,2,,0,,,,,,,13,,,,,14,,44,1,06,,63,,,106,13,1,1,2,1,10,1951-04-16,44,48,07
