UID,DAM,DBRD,LNDAM,BPEN,TRT,SYNC,ADAM,AGE,STMD,BGRP,GRP,DATE,TB,MILK,SEX,BRWT,CLR,JAW,LAMB,LBRD,DISP,DAYDIS,CAUSE,FONO,RMK,ABEWE,ABLMB,CDNO,SIRE,SBRD,STM,LINE,DAYBRN,FOPU,Y0,Y1,Y2,Y3,Y4,Y5A,Y5,Y6,JY4,JUWT,JDAY,BAND,SPEC,VC,ML,DATEBN,YR,INBRL
91LA00116,Y8802,02,80,302,,,55,5.5,30,2,,0415,9,3,1,10.0,1,1,L7420,03,,0,,,,,,3,L4252,03,30,80,105,,0,0,0,0,1,1,10,70,1,50,178,2,,,0,1991-04-15,91,0.006
91LA00117,Y8895,02,81,311,,,55,5.5,30,2,,0414,9,4,1,10.8,1,1,L7384,03,,0,,,,,,1,L3801,03,30,81,104,,1,1,1,3,1,1,10,74,1,49,177,1,,,0,1991-04-14,91,0.021
91LA00118,Y8895,02,81,311,,,55,5.5,30,2,,0414,9,4,1,9.2,1,1,L7385,03,,0,,,,,,2,L3801,03,30,81,104,,0,0,0,0,1,1,10,85,1,54,177,1,,,0,1991-04-14,91,0.021
91LA00119,Y8895,02,81,311,,,55,5.5,30,2,,0414,9,4,3,8.3,1,1,L7386,03,,0,,673119,,,,3,L3801,03,30,81,104,-,0,0,0,0,1,1,5,76,0,48,169,3,,,0,1991-04-14,91,0.021
91LA00120,Y8964,02,83,331,,,55,5.5,30,2,,0421,3,2,1,10.6,1,1,L7777,03,,0,,986680,FIBERBAG,**,,1,L3943,03,30,83,111,-,1,1,1,4,1,1,5,75,0,49,178,2,,,0,1991-04-21,91,0.017
91LA00121,Y8964,02,83,331,,,55,5.5,30,2,,0421,3,2,3,8.2,1,1,L7778,03,3,112,93,,,,,2,L3943,03,30,83,111,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-21,91,0.017
91LA00122,Y8964,02,83,331,,,55,5.5,30,2,,0421,3,2,2,8.0,1,2,L7779,03,,0,,,,,,3,L3943,03,30,83,111,,0,0,0,0,1,1,10,70,1,47,178,2,,,0,1991-04-21,91,0.017
91LA00123,Y8964,02,83,331,,,55,5.5,30,2,,0421,3,2,2,7.3,1,1,L7780,03,,0,,,,,,4,L3943,03,30,83,111,,0,0,0,0,1,1,10,74,1,45,178,2,,,0,1991-04-21,91,0.017
91LA00124,Y9044,02,80,303,,,55,5.5,30,2,,0409,8,3,1,9.2,1,1,L6901,03,,0,,,,,,1,L4278,03,30,80,99,,1,1,1,2,1,1,10,81,1,59,177,1,,,0,1991-04-09,91,0.018
91LA00125,Y9044,02,80,303,,,55,5.5,30,2,,0409,8,3,1,11.8,1,1,L6902,03,,0,,,,,,2,L4278,03,30,80,99,,0,0,0,0,1,1,10,69,1,54,177,1,,,0,1991-04-09,91,0.018
91LA00126,Y9064,02,80,301,,,50,5.0,30,2,,0403,9,3,3,6.6,1,1,L6591,03,6,94,48,,,,,1,L3958,03,30,80,93,,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-03,91,0.068
91LA00127,Y9064,02,80,301,,,50,5.0,30,2,,0403,9,3,2,8.5,1,1,L6592,03,,0,,,,,,2,L3958,03,30,80,93,,0,0,0,0,1,1,10,69,1,58,177,1,,,0,1991-04-03,91,0.068
91LA00128,Y9064,02,80,301,,,50,5.0,30,2,,0403,9,3,2,8.2,1,1,L6593,03,,0,,,,,,3,L3958,03,30,80,93,,0,0,0,0,1,1,10,64,1,58,177,1,,,0,1991-04-03,91,0.068
91LA00129,Y9067,02,00,303,,,50,5.0,30,2,,0407,8,3,2,11.2,1,1,L6776,03,,0,,,BLACKEWE,**,,1,L4278,03,30,80,97,,1,1,1,2,1,1,10,85,1,69,178,2,,,0,1991-04-07,91,0.023
91LA00130,Y9067,02,00,303,,,50,5.0,30,2,,0407,8,3,2,10.5,1,1,L6777,03,,0,,,,,,2,L4278,03,30,80,97,,0,0,0,0,1,1,10,81,1,70,178,2,,,0,1991-04-07,91,0.023
91LA00131,Y9073,02,83,333,,,50,5.0,30,2,,0413,5,2,3,8.9,1,1,L7251,03,,0,,,,,,1,L4212,03,30,83,103,,1,1,1,1,1,1,10,84,1,60,177,1,,,0,1991-04-13,91,0.048
91LA00132,Y9081,02,83,332,,,50,5.0,30,2,,0404,8,2,3,8.3,1,3,L6644,03,,0,,,FIBERY,**,,1,L4170,03,30,83,94,,1,1,1,2,1,1,10,89,1,72,177,1,,,0,1991-04-04,91,0.098
91LA00133,Y9081,02,83,332,,,50,5.0,30,2,,0404,8,2,3,8.5,1,1,L6645,03,3,127,93,,HAIRY,,,2,L4170,03,30,83,94,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-04,91,0.098
91LA00134,Y9094,02,82,325,,,50,5.0,30,2,,0406,9,3,2,9.4,1,3,L6732,03,,0,,,EWE.SHOU?,**,,1,L3766,03,30,82,96,,1,1,1,3,1,1,10,80,1,60,178,2,,,0,1991-04-06,91,0.056
91LA00135,Y9094,02,82,325,,,50,5.0,30,2,,0406,9,3,2,7.1,1,1,L6733,03,,0,,,,,,2,L3766,03,30,82,96,,0,0,0,0,1,1,10,74,1,56,178,2,,,0,1991-04-06,91,0.056
91LA00136,Y9094,02,82,325,,,50,5.0,30,2,,0406,9,3,1,7.5,1,3,L6734,03,,0,,,,,,3,L3766,03,30,82,96,,0,0,0,0,1,1,10,61,1,52,178,2,,,0,1991-04-06,91,0.056
91LA00137,Y9096,02,83,334,,,50,5.0,30,2,,0405,8,3,1,10.6,1,1,L6671,03,,0,,,,,,1,L4221,03,30,83,95,,1,1,1,2,1,1,10,79,1,71,178,2,,,0,1991-04-05,91,0.061
91LA00138,Y9096,02,83,334,,,50,5.0,30,2,,0405,8,3,2,8.8,1,1,L6672,03,,0,,,,,,2,L4221,03,30,83,95,,0,0,0,0,1,1,10,70,1,61,178,2,,,0,1991-04-05,91,0.061
91LA00139,Y9104,02,82,326,,,50,5.0,30,2,,,,,,0.0,,,,,,0,,,,,,1,L3918,03,30,82,0,,1,1,0,0,0,0,0,0,0,0,0,,1,,0,,91,0.0
91LA00140,Y9104,02,82,326,,,50,5.0,30,2,,0428,9,2,2,6.2,5,1,Z0961,81,3,119,93,,,,,1,00000,97,80,00,118,&,1,1,1,3,1,0,0,0,0,0,0,,2,,0,1991-04-28,91,0.0
91LA00141,Y9104,02,82,326,,,50,5.0,30,2,,0428,9,2,3,6.9,5,1,Z0962,81,,0,,,,,,2,00000,97,80,00,118,,0,0,0,0,1,1,10,76,1,43,178,2,2,,0,1991-04-28,91,0.0
91LA00142,Y9104,02,82,326,,,50,5.0,30,2,,0428,9,2,2,7.2,5,1,Z0963,81,,0,,,,,,3,00000,97,80,00,118,,0,0,0,0,1,1,10,70,1,41,178,2,2,,0,1991-04-28,91,0.0
91LA00143,Y9121,02,83,331,,,50,5.0,30,2,,,,,,0.0,,,,,,0,,,DEAD EWE,,,1,L3943,03,30,83,0,,1,0,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA00144,Y9140,02,82,327,,,50,5.0,30,2,,0413,8,2,1,11.8,1,1,L7287,03,6,117,19,,,,,1,L4064,03,30,82,103,,1,1,1,2,1,0,0,0,0,0,0,,,,0,1991-04-13,91,0.048
91LA00145,Y9140,02,82,327,,,50,5.0,30,2,,0413,8,2,2,11.0,1,1,L7288,03,,0,,,,,,2,L4064,03,30,82,103,,0,0,0,0,1,1,10,92,1,66,177,1,,,0,1991-04-13,91,0.048
91LA00146,Y9143,02,82,328,,,50,5.0,30,2,,0413,3,2,3,5.5,1,1,L7216,03,3,105,93,,HAIRY,,,1,L4164,03,30,82,103,&,1,1,1,4,1,0,0,0,0,0,0,,,,0,1991-04-13,91,0.093
91LA00147,Y9143,02,82,328,,,50,5.0,30,2,,0413,3,2,2,6.2,1,1,L7217,03,,0,,,HAIRY,,,2,L4164,03,30,82,103,,0,0,0,0,1,1,10,82,1,55,177,1,,,0,1991-04-13,91,0.093
91LA00148,Y9143,02,82,328,,,50,5.0,30,2,,0413,3,2,3,8.8,1,1,L7218,03,7,179,97,,HAIRY,,,3,L4164,03,30,82,103,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-13,91,0.093
91LA00149,Y9143,02,82,328,,,50,5.0,30,2,,0413,3,2,2,8.0,1,1,L7219,03,,0,,976080,4TEATS,,,4,L4164,03,30,82,103,-,0,0,0,0,1,1,5,74,0,50,177,1,,,0,1991-04-13,91,0.093
91LA00150,Y9163,02,82,321,,,50,5.0,30,2,,0414,8,3,1,7.7,1,1,L7317,03,,0,,,PINK,,,1,L3531,03,30,82,104,,1,1,1,2,1,1,10,75,1,48,178,2,,,0,1991-04-14,91,0.058
91LA00151,Y9163,02,82,321,,,50,5.0,30,2,,0414,8,3,1,7.8,1,1,L7318,03,,0,,,4TEATS,,,2,L3531,03,30,82,104,,0,0,0,0,1,1,10,51,1,35,178,2,,,0,1991-04-14,91,0.058
91LA00152,Y9164,02,82,322,,,50,5.0,30,2,,0412,8,3,2,6.2,1,1,L7087,03,,0,,,VAG.DISCHARGE,**,,1,L3545,03,30,82,102,,1,1,1,2,1,1,10,57,1,37,177,1,,,0,1991-04-12,91,0.064
91LA00153,Y9164,02,82,322,,,50,5.0,30,2,,0412,8,3,1,5.9,1,1,L7088,03,,0,,,,,,2,L3545,03,30,82,102,,0,0,0,0,1,1,10,72,1,53,177,1,,,0,1991-04-12,91,0.064
91LA00154,Y9165,02,82,323,,,50,5.0,30,2,,0411,8,3,2,10.0,1,1,L7058,03,,0,,,,,,1,L3698,03,30,82,101,,1,1,1,2,1,1,10,92,1,68,177,1,,,0,1991-04-11,91,0.059
91LA00155,Y9165,02,82,323,,,50,5.0,30,2,,0411,8,3,2,11.7,1,1,L7059,03,6,118,41,,,,,2,L3698,03,30,82,101,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-11,91,0.059
91LA00156,Y9167,02,82,324,,,50,5.0,30,2,,0410,9,2,2,7.0,1,3,L6960,03,3,101,93,,BAGABRASION,**,,1,L3742,03,30,82,100,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-10,91,0.083
91LA00157,Y9167,02,82,324,,,50,5.0,30,2,,0410,9,2,2,8.4,1,1,L6961,03,,0,,,,,,2,L3742,03,30,82,100,,0,0,0,0,1,1,10,74,1,54,177,1,,,0,1991-04-10,91,0.083
91LA00158,Y9167,02,82,324,,,50,5.0,30,2,,0410,9,2,1,8.1,1,1,L6962,03,,0,,,,,,3,L3742,03,30,82,100,,0,0,0,0,1,1,10,75,1,54,177,1,,,0,1991-04-10,91,0.083
91LA00159,Y9192,02,82,326,,,50,5.0,30,2,,0410,5,3,2,12.1,1,1,L6986,03,,0,,,PINK,,,1,L3918,03,30,82,100,,1,1,1,1,1,1,10,97,1,72,177,1,,,0,1991-04-10,91,0.051
91LA00160,Y9198,02,82,325,,,50,5.0,30,2,,0420,5,3,1,12.9,1,1,L7721,03,,0,,,,,,1,L3766,03,30,82,110,,1,1,1,1,1,1,10,86,1,61,178,2,,,0,1991-04-20,91,0.101
91LA00161,Y9215,02,80,302,,,50,5.0,30,2,,0409,3,1,1,7.4,1,1,L6925,03,,0,,,R.SPOILED,**,,1,L4252,03,30,80,99,,1,1,1,4,1,1,10,86,1,67,177,1,,,0,1991-04-09,91,0.053
91LA00162,Y9215,02,80,302,,,50,5.0,30,2,,0409,3,1,3,7.9,1,1,L6926,03,3,100,93,,,,,2,L4252,03,30,80,99,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-09,91,0.053
91LA00163,Y9215,02,80,302,,,50,5.0,30,2,,0409,3,1,3,7.5,1,3,L6927,03,3,100,93,,,,,3,L4252,03,30,80,99,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-09,91,0.053
91LA00164,Y9215,02,80,302,,,50,5.0,30,2,,0409,3,1,3,6.0,1,1,L6928,03,3,100,93,,,,,4,L4252,03,30,80,99,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-09,91,0.053
91LA00165,Y9223,02,82,327,,,50,5.0,30,2,,0421,3,4,2,4.2,1,1,L7771,03,3,112,93,,"LTS,WEAKLAMB",**,,1,L4064,03,30,82,111,&,1,1,1,4,1,0,0,0,0,0,0,,,,0,1991-04-21,91,0.075
91LA00166,Y9223,02,82,327,,,50,5.0,30,2,,0421,3,4,2,6.5,1,1,L7772,03,,0,,,,,,2,L4064,03,30,82,111,,0,0,0,0,1,1,10,67,1,40,178,2,,,0,1991-04-21,91,0.075
91LA00167,Y9223,02,82,327,,,50,5.0,30,2,,0421,3,4,2,4.6,1,1,L7773,03,,0,,,,,,3,L4064,03,30,82,111,,0,0,0,0,1,1,10,65,1,35,178,2,,,0,1991-04-21,91,0.075
91LA00168,Y9223,02,82,327,,,50,5.0,30,2,,0421,3,4,3,5.4,1,1,L7774,03,,0,,,FX.LEG 7/9/91,,,4,L4064,03,30,82,111,,0,0,0,0,1,1,10,39,1,27,178,2,,,0,1991-04-21,91,0.075
91LA00169,Y9245,02,81,312,,,50,5.0,30,2,,0410,8,3,1,9.0,1,1,L6980,03,,0,,,,,,1,L3856,03,30,81,100,,1,1,1,2,1,1,10,64,1,50,177,1,,,0,1991-04-10,91,0.081
91LA00170,Y9245,02,81,312,,,50,5.0,30,2,,0410,8,3,2,9.5,9,1,L6981,03,,0,,,BLACKLAMB,,,2,L3856,03,30,81,100,,0,0,0,0,1,1,10,69,1,50,177,1,,,0,1991-04-10,91,0.081
91LA00171,Y9312,02,83,332,,,50,5.0,30,2,,0413,8,3,2,9.1,1,2,L7225,03,,0,,,BLK.R.TAIL,,,1,L4170,03,30,83,103,,1,1,1,2,1,1,10,80,1,52,177,1,,,0,1991-04-13,91,0.048
91LA00172,Y9312,02,83,332,,,50,5.0,30,2,,0413,8,3,2,9.4,1,1,L7226,03,,0,,,,,,2,L4170,03,30,83,103,,0,0,0,0,1,1,10,87,1,60,177,1,,,0,1991-04-13,91,0.048
91LA00173,Y9319,02,81,311,,,50,5.0,30,2,,0401,2,1,,0.0,,,,,0,91,,150010,,,,1,L3801,03,30,81,91,+,1,1,1,2,0,0,5,0,0,0,0,,,,0,1991-04-01,91,0.0
91LA00174,Y9319,02,81,311,,,50,5.0,30,2,,0401,2,1,,0.0,,,,,0,91,,,,,,2,L3801,03,30,81,91,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-01,91,0.0
91LA00175,Y9331,02,80,303,,,50,5.0,30,2,,0408,9,2,1,10.1,1,1,L6793,03,,0,,,FIBERY,**,,1,L4278,03,30,80,98,,1,1,1,3,1,1,10,81,1,64,178,2,,,0,1991-04-08,91,0.046
91LA00176,Y9331,02,80,303,,,50,5.0,30,2,,0408,9,2,1,10.2,1,1,L6794,03,,0,,,HAIRY,,,2,L4278,03,30,80,98,,0,0,0,0,1,1,10,73,1,65,178,2,,,0,1991-04-08,91,0.046
91LA00177,Y9331,02,80,303,,,50,5.0,30,2,,0408,9,2,2,6.6,1,1,L6795,03,3,100,93,,,,,3,L4278,03,30,80,98,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-08,91,0.046
91LA00178,Y9335,02,82,328,,,50,5.0,30,2,,0417,9,3,1,9.1,1,1,L7578,03,,0,,,,,,1,L4164,03,30,82,107,,1,1,1,3,1,1,10,81,1,58,178,2,,,0,1991-04-17,91,0.06
91LA00179,Y9335,02,82,328,,,50,5.0,30,2,,0417,9,3,2,7.3,1,1,L7579,03,,0,,,,,,2,L4164,03,30,82,107,,0,0,0,0,1,1,10,78,1,51,178,2,,,0,1991-04-17,91,0.06
91LA00180,Y9335,02,82,328,,,50,5.0,30,2,,0417,9,3,3,8.9,1,1,L7580,03,3,108,93,,,,,3,L4164,03,30,82,107,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-17,91,0.06
91LA00181,Y9343,02,80,304,,,50,5.0,30,2,,0419,9,1,2,6.0,1,1,L7677,03,,0,,094944,L.SPOILED,**,,1,L3822,03,30,80,109,-,1,1,1,3,1,1,5,67,0,42,178,2,,,0,1991-04-19,91,0.059
91LA00182,Y9343,02,80,304,,,50,5.0,30,2,,0419,9,1,2,5.8,1,1,L7678,03,3,112,93,,WEAK,,,2,L3822,03,30,80,109,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-19,91,0.059
91LA00183,Y9343,02,80,304,,,50,5.0,30,2,,0419,9,1,1,6.7,1,1,L7679,03,,0,,,,,,3,L3822,03,30,80,109,,0,0,0,0,1,1,10,72,1,50,178,2,,,0,1991-04-19,91,0.059
91LA00184,Y9347,02,80,301,,,50,5.0,30,2,,0420,9,2,2,6.8,1,1,L7732,03,3,112,93,,DIARRHEA,**,,1,L3958,03,30,80,110,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-20,91,0.072
91LA00185,Y9347,02,80,301,,,50,5.0,30,2,,0420,9,2,1,10.4,1,1,L7733,03,,0,,,,,,2,L3958,03,30,80,110,,0,0,0,0,1,1,10,83,1,56,178,2,,,0,1991-04-20,91,0.072
91LA00186,Y9347,02,80,301,,,50,5.0,30,2,,0420,9,2,1,12.3,1,1,L7734,03,,0,,,,,,3,L3958,03,30,80,110,,0,0,0,0,1,1,10,84,1,59,178,2,,,0,1991-04-20,91,0.072
91LA00187,Y9396,02,81,314,,,50,5.0,30,2,,0414,9,3,2,8.5,1,1,L7372,03,,0,,,,,,1,L4396,03,30,81,104,,1,1,1,3,1,1,10,74,1,46,177,1,,,0,1991-04-14,91,0.037
91LA00188,Y9396,02,81,314,,,50,5.0,30,2,,0414,9,3,1,10.1,1,1,L7373,03,,0,,,,,,2,L4396,03,30,81,104,,0,0,0,0,1,1,10,77,1,56,177,1,,,0,1991-04-14,91,0.037
91LA00189,Y9396,02,81,314,,,50,5.0,30,2,,0414,9,3,2,7.3,1,1,L7374,03,,0,,493663,4TEATS,,,3,L4396,03,30,81,104,-,0,0,0,0,1,1,5,69,0,43,177,1,,,0,1991-04-14,91,0.037
91LA00190,Y9433,02,80,303,,,50,5.0,30,2,,0416,9,3,2,9.6,1,1,L7505,03,,0,,,,,,1,L4278,03,30,80,106,,1,1,1,3,1,1,10,77,1,54,178,2,,,0,1991-04-16,91,0.04
91LA00191,Y9433,02,80,303,,,50,5.0,30,2,,0416,9,3,2,10.3,1,1,L7506,03,,0,,,4TEATS,,,2,L4278,03,30,80,106,,0,0,0,0,1,1,10,83,1,56,178,2,,,0,1991-04-16,91,0.04
91LA00192,Y9433,02,80,303,,,50,5.0,30,2,,0416,9,3,1,8.9,1,1,L7507,03,6,106,46,,LAIDON,,,3,L4278,03,30,80,106,,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-16,91,0.04
91LA00193,Y9455,02,81,313,,,50,5.0,30,2,,0411,8,3,1,9.2,1,1,L7039,03,,0,,,,,,1,L4343,03,30,81,101,,1,1,1,2,1,1,10,50,1,39,177,1,,,0,1991-04-11,91,0.076
91LA00194,Y9455,02,81,313,,,50,5.0,30,2,,0411,8,3,1,10.8,1,1,L7040,03,,0,,,,,,2,L4343,03,30,81,101,,0,0,0,0,1,1,10,75,1,58,177,1,,,0,1991-04-11,91,0.076
91LA00195,Y9457,02,81,311,,,50,5.0,30,2,,0409,9,3,3,12.3,1,1,L6881,03,,0,,998243,,,,1,L3801,03,30,81,99,-,1,1,1,3,1,1,5,94,0,73,177,1,,,0,1991-04-09,91,0.073
91LA00196,Y9457,02,81,311,,,50,5.0,30,2,,0409,9,3,1,10.8,1,3,L6882,03,,0,,,,,,2,L3801,03,30,81,99,,0,0,0,0,1,1,10,87,1,67,177,1,,,0,1991-04-09,91,0.073
91LA00197,Y9457,02,81,311,,,50,5.0,30,2,,0409,9,3,2,8.9,1,3,L6883,03,,0,,,,,,3,L3801,03,30,81,99,,0,0,0,0,1,1,10,86,1,60,177,1,,,0,1991-04-09,91,0.073
91LA00198,Y9487,02,83,333,,,50,5.0,30,2,,0411,9,3,3,7.3,1,1,L7075,03,3,103,93,,,,,1,L4212,03,30,83,101,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-11,91,0.061
91LA00199,Y9487,02,83,333,,,50,5.0,30,2,,0411,9,3,2,7.5,1,1,L7076,03,,0,,,,,,2,L4212,03,30,83,101,,0,0,0,0,1,1,10,72,1,48,177,1,,,0,1991-04-11,91,0.061
91LA00200,Y9487,02,83,333,,,50,5.0,30,2,,0411,9,3,1,8.0,1,1,L7077,03,,0,,,,,,3,L4212,03,30,83,101,,0,0,0,0,1,1,10,88,1,67,177,1,,,0,1991-04-11,91,0.061
91LA00201,Y9511,02,80,302,,,50,5.0,30,2,,,,,,0.0,,,,,,0,,,,,,1,L4252,03,30,80,0,,1,0,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA00202,Y9514,02,82,321,,,50,5.0,30,2,,0406,8,4,2,9.3,1,1,L6713,03,,0,,,HAIRY,,,1,L3531,03,30,82,96,,1,1,1,2,1,1,10,76,1,58,178,2,,,0,1991-04-06,91,0.043
91LA00203,Y9514,02,82,321,,,50,5.0,30,2,,0406,8,4,1,9.8,1,1,L6714,03,,0,,,,,,2,L3531,03,30,82,96,,0,0,0,0,1,1,10,73,1,60,178,2,,,0,1991-04-06,91,0.043
91LA00204,Y9535,02,83,334,,,50,5.0,30,2,,0415,7,3,2,11.2,1,1,L7406,03,,0,,,"1LT,4TEATS",**,,1,L4221,03,30,83,105,,1,1,1,2,1,1,10,90,1,63,178,2,,,0,1991-04-15,91,0.057
91LA00205,Y9535,02,83,334,,,50,5.0,30,2,,0415,7,3,1,8.0,1,1,,,1,105,46,,IN STRAW,,,2,L4221,03,30,83,105,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-15,91,0.057
91LA00206,Y9543,02,83,331,,,50,5.0,30,2,,0409,9,3,2,8.1,1,1,L6914,03,,0,,,FIBER?,**,,1,L3943,03,30,83,99,,1,1,1,3,1,1,10,80,1,59,177,1,,,0,1991-04-09,91,0.073
91LA00207,Y9543,02,83,331,,,50,5.0,30,2,,0409,9,3,2,7.6,1,1,L6915,03,,0,,,,,,2,L3943,03,30,83,99,,0,0,0,0,1,1,10,37,1,29,177,1,,,0,1991-04-09,91,0.073
91LA00208,Y9543,02,83,331,,,50,5.0,30,2,,0409,9,3,3,6.9,1,1,L6916,03,3,100,93,,,,,3,L3943,03,30,83,99,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-09,91,0.073
91LA00209,Y9555,02,82,322,,,50,5.0,30,2,,0416,5,3,2,9.5,1,1,L7484,03,,0,,,,,,1,L3545,03,30,82,106,,1,1,1,1,1,1,10,83,1,61,178,2,,,0,1991-04-16,91,0.055
91LA00210,Y9563,02,81,312,,,50,5.0,30,2,,0419,5,3,3,6.9,1,1,L7686,03,,0,,,,,,1,L3856,03,30,81,109,,1,1,1,1,1,1,10,70,1,52,178,2,,,0,1991-04-19,91,0.073
91LA00211,Y9586,02,80,304,,,50,5.0,30,2,,,,,,0.0,,,,,,0,,,,,,1,L3822,03,30,80,0,,1,1,0,0,0,0,0,0,0,0,0,,,,0,,91,0.0
91LA00212,Y9597,02,81,313,,,50,5.0,30,2,,0415,8,1,2,9.3,1,2,L7459,03,,0,,,?BAG,**,,1,L4343,03,30,81,105,,1,1,1,2,1,1,10,84,1,58,178,2,,,0,1991-04-15,91,0.086
91LA00213,Y9597,02,81,313,,,50,5.0,30,2,,0415,8,1,3,8.5,1,1,L7460,03,3,107,93,,PINK,,,2,L4343,03,30,81,105,&,0,0,0,0,1,0,0,0,0,0,0,,,,0,1991-04-15,91,0.086
91LA00214,Y9638,02,80,301,,,50,5.0,30,2,,0415,5,1,2,6.7,1,1,L7391,03,,0,,,SM.BAG,**,,1,L3958,03,30,80,105,,1,1,1,1,1,1,10,81,1,56,178,2,,,0,1991-04-15,91,0.042
91LA00215,Y9650,02,83,332,,,50,5.0,30,2,,0418,8,3,2,5.0,1,1,L7642,03,,0,,,BAG OK,**,,1,L4170,03,30,83,108,,1,1,1,2,1,1,10,71,1,44,178,2,,,0,1991-04-18,91,0.032
91LA00216,Y9650,02,83,332,,,50,5.0,30,2,,0418,8,3,2,9.3,1,3,L7643,03,,0,,,,,,2,L4170,03,30,83,108,,0,0,0,0,1,1,10,84,1,59,178,2,,,0,1991-04-18,91,0.032
91LA00217,Y9656,02,83,334,,,50,5.0,30,2,,0413,9,2,3,7.6,1,3,L7269,03,3,105,93,,THINEWE,**,,1,L4221,03,30,83,103,&,1,1,1,3,1,0,0,0,0,0,0,,,,0,1991-04-13,91,0.062
91LA00218,Y9656,02,83,334,,,50,5.0,30,2,,0413,9,2,2,10.2,1,3,L7270,03,,0,,,,,,2,L4221,03,30,83,103,,0,0,0,0,1,1,10,81,1,54,177,1,,,0,1991-04-13,91,0.062
91LA00219,Y9656,02,83,334,,,50,5.0,30,2,,0413,9,2,1,8.3,1,1,L7271,03,,0,,,,,,3,L4221,03,30,83,103,,0,0,0,0,1,1,10,67,1,50,177,1,,,0,1991-04-13,91,0.062
91LA00220,Y9678,02,80,302,,,50,5.0,30,2,,0422,8,3,1,10.6,1,1,L7799,03,,0,,,PINK4TEATS,,,1,L4252,03,30,80,112,,1,1,1,2,1,1,10,66,1,45,178,2,,,0,1991-04-22,91,0.068
91LA00221,Y9678,02,80,302,,,50,5.0,30,2,,0422,8,3,1,12.3,1,1,L7800,03,,0,,,4TEATS,,,2,L4252,03,30,80,112,,0,0,0,0,1,1,10,95,1,62,178,2,,,0,1991-04-22,91,0.068
91LA00222,Y9767,02,80,303,,,45,4.5,30,2,,0421,7,4,2,11.9,1,1,L7747,03,,0,,,"X,SW.BAG",**,,1,L4278,03,30,80,111,,1,1,1,2,1,1,10,97,1,66,178,2,,,0,1991-04-21,91,0.038
91LA00223,Y9767,02,80,303,,,45,4.5,30,2,,0421,7,4,2,10.0,1,1,,,1,111,44,,DAB,,,2,L4278,03,30,80,111,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-21,91,0.038
91LA00224,Y9865,02,80,304,,,45,4.5,30,2,,0407,8,3,1,9.8,1,1,L6758,03,,0,,,,,,1,L3822,03,30,80,97,,1,1,1,2,1,1,10,76,1,67,178,2,,,0,1991-04-07,91,0.027
91LA00225,Y9865,02,80,304,,,45,4.5,30,2,,0407,8,3,2,9.2,1,2,L6759,03,,0,,,,,,2,L3822,03,30,80,97,,0,0,0,0,1,1,10,78,1,62,178,2,,,0,1991-04-07,91,0.027
91LA00226,Y9900,02,81,314,,,45,4.5,30,2,,0408,8,4,2,9.3,1,3,L6873,03,,0,,,SW.BAG,**,,1,L4396,03,30,81,98,,1,1,1,2,1,1,10,80,1,65,178,2,,,0,1991-04-08,91,0.036
91LA00227,Y9900,02,81,314,,,45,4.5,30,2,,0408,8,4,1,11.8,1,3,L6874,03,,0,,,,,,2,L4396,03,30,81,98,,0,0,0,0,1,1,10,78,1,67,178,2,,,0,1991-04-08,91,0.036
91LA00228,Y9983,02,81,311,,,45,4.5,30,2,,0420,9,3,1,10.2,1,1,L7709,03,,0,,,DYSTOCIA,**,,1,L3801,03,30,81,110,,1,1,1,3,1,1,10,61,1,42,178,2,,,0,1991-04-20,91,0.028
91LA00229,Y9983,02,81,311,,,45,4.5,30,2,,0420,9,3,1,8.3,1,1,L7710,03,,0,,,,,,2,L3801,03,30,81,110,,0,0,0,0,1,1,10,63,1,42,178,2,,,0,1991-04-20,91,0.028
91LA00230,Y9983,02,81,311,,,45,4.5,30,2,,0420,9,3,2,8.2,1,1,,,1,110,44,,BREECH,,,3,L3801,03,30,81,110,,0,0,0,0,0,0,0,0,0,0,0,,,,0,1991-04-20,91,0.028
